[00:00:00.409 --> 00:00:01.310]  Well, so does he.
[00:50:03.468 --> 00:50:08.471]  I've been with you when people come up and they bring up 9-11 Truth and thank you for what you've done.
[00:50:08.831 --> 00:50:13.393]  But I'm just little old Alex Jones with a radio show and documentary films I make.
[00:50:13.713 --> 00:50:15.674]  My cousin was visiting from Chicago.
[00:50:16.094 --> 00:50:20.757]  It was my dad's birthday, so we were getting food for the party and buying a late gift.
[00:50:21.237 --> 00:50:22.658]  And literally in Austin,
[00:50:23.318 --> 00:50:31.991]  Every person we walked into, every person in a parking lot, all the people at the gas station, the guy behind the counter, everyone!
[00:50:32.011 --> 00:50:32.912]  I mean, it was like...
[00:50:34.102 --> 00:50:35.543]  A hallucination or something.
[00:50:35.663 --> 00:50:36.423]  I couldn't believe it.
[00:50:36.903 --> 00:50:42.526]  Everyone was serious and focused and saying, revolutions in the air, the truth is, you know, there.
[00:50:42.846 --> 00:50:43.886]  We're standing up.
[00:50:45.647 --> 00:50:47.848]  One guy mentioned Charlie Sheen, 20 minutes with the President.
[00:50:48.128 --> 00:50:53.170]  There is an explosive awakening happening and we're just little ripples on the surface.
[00:50:54.351 --> 00:51:01.654]  Wow, that's so exciting to hear and it's, you know, if it's happening on that level, hopefully it's happening.
[00:51:02.580 --> 00:51:05.961]  Domestically and globally, you know.
[00:51:16.381 --> 00:51:20.222]  As a trigger point, because people really resonated with the courage.
[00:51:20.262 --> 00:51:32.785]  They knew you were intensely private, and I'm not trying to sit here and, you know, heap worshipful support on you, but we do need to start respecting and appreciating courage again.
[00:51:33.085 --> 00:51:35.285]  Charlie, why did you go public for 9-11 Truth?
[00:51:35.305 --> 00:51:43.927]  I mean, we know you questioned the official story, but why did you take the plunge when so many other A-listers I've talked to know the truth, but are scared?
[00:51:44.881 --> 00:51:51.165]  I couldn't sit back and pretend like everything was okay and it didn't matter.
[00:51:52.626 --> 00:52:01.672]  Because I was looking at how the state of the world was developing and how these evil bastards were ruining the entire planet.
[00:52:02.492 --> 00:52:06.854]  And all of humanity with their evil agenda.
[00:52:07.355 --> 00:52:10.276]  And I just, I couldn't sit back.
[00:52:10.456 --> 00:52:12.558]  And you know, I think we spoke about this before.
[00:52:12.658 --> 00:52:17.140]  I first came out on the one-year anniversary of the war.
[00:52:17.901 --> 00:52:19.742]  And so it wasn't just a random day.
[00:52:19.762 --> 00:52:24.744]  You know, it was a very specific time to remind people, hey, wait a minute, wait a minute.
[00:52:24.824 --> 00:52:25.945]  Let's take a look back.
[00:52:26.025 --> 00:52:27.726]  Let's look at the reason we're there.
[00:52:27.746 --> 00:52:31.168]  And you know, and the reason we have plans to
[00:52:32.441 --> 00:52:38.564]  Well, we appreciate it, and it's another example of standing up, doing the right thing, in the end having a huge effect.
[00:52:38.584 --> 00:52:42.285]  Christo, you were trying to say something when I interrupted you.
[00:52:57.580 --> 00:53:09.422]  I was just going to say that the patriotism and courage that you two gentlemen have shown inspired me to then begin making my own videos, and that's how movements grow.
[00:53:09.702 --> 00:53:17.784]  And it's just crucial that just one person will stand up and say, hold on a second, that's not the truth, and I'm going to stand up for the truth.
[00:53:18.204 --> 00:53:22.145]  And then you see that all the dominos start to fall in the other direction.
[00:53:22.605 --> 00:53:23.565]  Yes, of course.
[00:53:24.657 --> 00:53:31.748]  And also, Christo, we cannot wait, you know, we can't wait 50 years like we had to with Pearl Harbor.
[00:53:32.289 --> 00:53:35.453]  You know, we can't wait 30 years like we had to with Gulf of Tonkin.
[00:53:35.493 --> 00:53:38.778]  We can't wait, you know, 40 years like we had to with JFK.
[00:53:38.798 --> 00:53:39.700]  We just can't wait.
[00:53:40.416 --> 00:53:56.604]  Because it's like, you know, the late, great Aaron Russo so eloquently said, you know, in his final interview documentary with Alex, you know, until we understand 9-11, we cannot move forward.
[00:53:57.264 --> 00:54:03.907]  And that was such a powerful message that he was able to leave behind, you know, and it's so true.
[00:54:04.838 --> 00:54:10.924]  The time is now for action, and one of my favorite Alex Jones quotes is, if you want to rush, why don't you try fighting tyranny?
[00:54:12.445 --> 00:54:13.366]  Yeah, there you go.
[00:54:13.846 --> 00:54:15.488]  Because it gets me up every day now.
[00:54:15.948 --> 00:54:23.255]  Oh yeah, yeah, and there's always a fight to be had when you're carrying that torch, you know.
[00:54:23.956 --> 00:54:26.217]  Well, Charlie, you are a chip off the old block.
[00:54:26.258 --> 00:54:33.582]  Your dad is such a great guy, and so informed, and the times I've got to hang out with him, just another amazing individual.
[00:54:33.682 --> 00:54:39.126]  I know your father and mother and brother and other family are very proud of the work you've done in 20 minutes with the President.
[00:54:39.566 --> 00:54:41.788]  Yeah, no, no, they were thrilled.
[00:54:41.868 --> 00:54:49.332]  They were concerned for me and my family's safety and all of that, but, you know, most of that stuff just happens in the movies.
[00:54:50.572 --> 00:54:54.617]  But yeah, no, and they were really proud and they were really supportive.
[00:54:54.637 --> 00:55:04.049]  I still think, Alex, we should have videoed the night that my dad and I read it together to make sure that the final draft was ready to be published.
[00:55:04.545 --> 00:55:25.531]  I know, sitting there watching you and your father, him playing the part of the President, which he's so good at, you playing the part of Charlie Sheen yourself, watching him sitting around that table outside under the Los Angeles stars was just amazing and I do wish, who knows, down the road maybe we can set up a camera and get your dad to read 20 Minutes with the President with you.
[00:55:25.791 --> 00:55:26.291]  Why not?
[00:55:26.611 --> 00:55:27.172]  Why not?
[00:55:27.192 --> 00:55:32.394]  I mean, you know, he's so supportive of the entire movement.
[00:55:32.614 --> 00:55:34.535]  He's not as public as I am about it.
[00:55:35.315 --> 00:55:38.957]  But he has, you know, he has gone on the record and I saw a video of him.
[00:55:38.977 --> 00:55:40.218]  With Building 7?
[00:55:40.598 --> 00:55:41.698]  Yes, absolutely.
[00:55:42.339 --> 00:55:48.262]  He said he didn't want to believe any of it until he looked at that and he went, wait a minute, that just doesn't add up, you know?
[00:55:48.822 --> 00:55:53.264]  And I said, well, Dad, here's about 500 other examples that don't add up, you know?
[00:55:55.100 --> 00:55:58.709]  Well gentlemen, closing comments as we end this hour.
[00:56:01.556 --> 00:56:08.278]  Well, first of all, I'd like to thank you, gentlemen, for giving me the opportunity to turn your script into a film.
[00:56:08.758 --> 00:56:09.738]  It was quite an honor.
[00:56:10.238 --> 00:56:19.500]  And Alex, if you want me to make a docudrama about your life, I think that all American patriots need to be brought into the mainstream as stars.
[00:56:19.920 --> 00:56:26.922]  I think we need more visibility for you, for Ron Paul, and for other characters that are willing to step up and tell the truth.
[00:56:28.083 --> 00:56:35.287]  Well, I'm flattered because we haven't really mentioned that Christo's made TV shows with P. Diddy and Victoria Gotti and others.
[00:56:35.407 --> 00:56:39.009]  So, you're a big guy in TV yourself.
[00:56:39.530 --> 00:56:42.692]  Obviously, why you won, but everybody was open for the contest, but thank you.
[00:56:42.972 --> 00:56:43.972]  Charlie, 30 seconds.
[00:56:43.992 --> 00:56:45.073]  Closing comments, my friend.
[00:56:45.273 --> 00:56:56.500]  I think the three of us, Christo, you and myself, need to get together and plan the next secret project that we're going to launch into the face of tyranny.
[00:56:57.121 --> 00:57:00.549]  Oh, could this be the guy to be part of your next operation?
[00:57:00.609 --> 00:57:01.211]  Yes, indeed.
[00:57:01.271 --> 00:57:02.514]  I think we found our man.
[00:57:04.967 --> 00:57:08.169]  Charlie Sheen, Cristo Garcia, the winner of 20 Minutes with the President.
[00:57:08.429 --> 00:57:10.571]  The video's up on Infowars.com.
[00:57:10.591 --> 00:57:10.951]  The winner.
[00:57:11.571 --> 00:57:15.154]  Next hour I'll get into Climategate, the latest vaccine deaths and recalls.
[00:57:15.494 --> 00:57:18.176]  It's all coming up as we warn the public about the new world order.
[00:57:18.616 --> 00:57:21.178]  Charlie Sheen, Cristo Garcia, I'll say bye to you during the break.
[00:57:21.478 --> 00:57:22.879]  I want to salute both of you.
[00:57:22.919 --> 00:57:27.102]  We are certainly brothers in arms, fellow travelers for liberty and truth and freedom.
[00:57:27.442 --> 00:57:29.483]  And I'm just glad to be alive and to know you.
[00:57:29.823 --> 00:57:30.704]  I love you both.
[00:57:31.044 --> 00:57:31.905]  We'll be right back.
[00:57:32.165 --> 00:57:32.605]  I love you, too.
[00:57:32.625 --> 00:57:33.385]  Thank you, Christo.
[00:57:33.405 --> 00:57:34.065]  Congratulations.
[00:57:34.125 --> 00:57:35.266]  I'll talk to you guys soon.
[00:57:35.846 --> 00:57:36.366]  You guys rock!
[00:57:38.907 --> 00:57:39.367]  Hey, folks.
[00:57:39.387 --> 00:57:47.929]  This is Alex Jones, and I want to tell you about OxySilver, the world's most advanced silver hydrosol that Dr. Horowitz says can make risky vaccines and antibiotics avoidable.
[00:57:47.949 --> 00:57:51.089]  You've heard Dr. Leonard Horowitz and others urge vaccination avoidance.
[00:57:51.330 --> 00:57:57.031]  Instead, use vitamin CD and OxySilver, along with ZeoLife, for broad-spectrum detoxification.
[00:57:57.191 --> 00:58:01.592]  Using NASA science, OxySilver is nanosilver covalently bonded to water.
[00:58:01.892 --> 00:58:13.626]  Oxysilver safely electrocutes pathogens, oxygenates for faster healing, then delivers a 528 Hz frequency homeopathic-like energy that Dr. Horowitz proves is fundamental to life and recovering health.
[00:58:13.726 --> 00:58:19.153]  He also recommends Zeolife for blood cleansing and GI Flora Pro as a probiotic for intestinal immunity.
[00:58:19.293 --> 00:58:21.115]  Help others and earn extra income!
[00:58:21.135 --> 00:58:21.355]  I think so.
[00:58:38.726 --> 00:58:41.649]  Have you ever wanted to generate your own supply of electrical power?
[00:58:42.110 --> 00:58:45.273]  If so, this is going to be the most important message you will ever hear.
[00:58:45.733 --> 00:58:50.098]  Solar power generators are now available from Solutions from Science in Thompson, Illinois.
[00:58:50.318 --> 00:58:55.924]  These emergency backup systems provide life-saving electrical power when you need it most, unlike gas generators.
[00:58:56.184 --> 00:59:00.688]  A solar generator runs quietly, emits no fumes, and produces electricity for free.
[00:59:00.969 --> 00:59:04.011]  It's like having an electric power plant running quietly in your own home.
[00:59:04.592 --> 00:59:08.996]  Run sump pumps, shortwave radios, computers, and even keep food from spoiling.
[00:59:09.417 --> 00:59:15.723]  Whether it's hurricanes, ice storms, brownouts, or blackouts, you'll never have to suffer through painful power outages again.
[00:59:15.983 --> 00:59:17.905]  When the power goes out, you'll be ready.
[00:59:18.405 --> 00:59:21.226]  With a solar-powered generator from Solutions from Science.
[00:59:21.606 --> 00:59:25.648]  Go to MySolarBackup.com and get off the grid today.
[00:59:26.088 --> 00:59:27.868]  That's MySolarBackup.com.
[00:59:27.888 --> 00:59:28.248]  Or call 877-327-0365.
[00:59:28.268 --> 00:59:28.308]  877-327-0365.
[00:59:28.629 --> 00:59:28.849]  Don't wait.
[00:59:28.869 --> 00:59:29.429]  Call today.
[00:59:29.489 --> 00:59:30.129]  Coast to Coast.
[00:59:30.209 --> 00:59:31.009]  Direct from Austin.
[00:59:31.069 --> 00:59:33.870]  You're listening to the Alex Jones Broadcasting Network.
[00:59:53.464 --> 00:59:54.105]  Big Brother.
[00:59:54.765 --> 00:59:55.806]  Mainstream media.
[00:59:56.547 --> 00:59:57.628]  Government cover-ups.
[00:59:58.289 --> 00:59:59.109]  You want answers?
[00:59:59.890 --> 01:00:00.791]  Well, so does he.
[01:00:01.452 --> 01:00:05.075]  He's Alex Jones on the GCN Radio Network.
[01:00:05.635 --> 01:00:09.699]  And now, live from Austin, Texas, Alex Jones.
[01:00:13.362 --> 01:00:14.963]  No warning signs that I'm aware of.
[01:00:14.983 --> 01:00:18.706]  It was a revelation that the White House had no intention of making public.
[01:00:18.726 --> 01:00:24.971]  President Bush was told in August that Osama Bin Laden might be planning an attack involving a hijacker.
[01:00:25.011 --> 01:00:27.653]  Nobody in our government at least.
[01:00:27.773 --> 01:00:32.837]  I believe the title was Bin Laden determined to attack inside the United States.
[01:00:34.809 --> 01:00:38.853]  70% of family members' questions were never answered during the 9-11 Commission Report.
[01:00:38.953 --> 01:00:41.636]  Lee Hamilton and Thomas Kean said they were set up to fail.
[01:00:41.776 --> 01:00:42.857]  I mean, I'm a member of the Commission.
[01:00:43.057 --> 01:00:43.698]  It's a scam.
[01:00:43.798 --> 01:00:45.259]  It's absolutely disgusting.
[01:00:46.000 --> 01:00:47.642]  The questions, Mr. President.
[01:00:48.583 --> 01:00:49.143]  The questions.
[01:00:51.605 --> 01:00:55.829]  Building 7 ablaze at the moment and apparently getting ready to collapse.
[01:00:56.630 --> 01:00:56.970]  Building 7.
[01:00:58.706 --> 01:01:00.787]  Well, no, there's number seven coming down.
[01:01:01.467 --> 01:01:09.430]  The excitement and the fun that people get watching an old building being demolished, and they wired very carefully for days, and it's a very careful operation.
[01:01:09.450 --> 01:01:20.114]  For the third time today, in reminiscence of those pictures we've all seen too much on television before, when a building was deliberately destroyed by well-placed dynamite to knock it down.
[01:01:20.134 --> 01:01:21.975]  The smartest thing to do is pull it.
[01:01:23.316 --> 01:01:26.477]  And they made that decision to pull, that we watch the building.
[01:01:28.038 --> 01:01:31.800]  Jane, what more can you tell us about the Salomon Brothers building and its collapse?
[01:01:32.000 --> 01:01:34.042]  Well, only really what you already know.
[01:01:34.062 --> 01:01:35.763]  Details are very, very sketchy.
[01:01:35.783 --> 01:01:45.049]  You're getting information now that one of the other buildings, Building 7, in the World Trade Center complex is on fire and has either collapsed or is collapsing.
[01:01:47.650 --> 01:01:49.672]  The Pentagon.
[01:01:49.752 --> 01:01:50.312]  Vanishing Airport.
[01:01:51.115 --> 01:01:56.678]  My close-up inspection, there's no evidence of a plane having crashed anywhere near the Pentagon.
[01:01:56.978 --> 01:02:06.603]  The only sight is the actual side of the building that's crashed in, and as I said, the only pieces left that you can see are small enough that you could pick up in your hand.
[01:02:07.163 --> 01:02:17.168]  There are no large tail sections, wing sections, a fuselage, nothing like that anywhere around, which would indicate that the entire plane crashed into the side of the Pentagon.
[01:02:18.709 --> 01:02:19.850]  Firefighters and police.
[01:02:20.953 --> 01:02:25.376]  You know if it was an explosion or if it was a building collapse,
[01:02:51.879 --> 01:02:54.480]  To me it sounded like an explosion.
[01:02:54.901 --> 01:03:08.409]  Chief Albert Turry told me that he tried to get his men out as quickly as he could, but he said that there was another explosion which took place, and then an hour after there was another explosion in one of the towers here.
[01:03:12.091 --> 01:03:16.074]  Cybele Edmonds, FBI translator, breaking her gag order.
[01:03:16.813 --> 01:03:20.656]  All our intimate relationship with Bin Laden and Taliban.
[01:03:20.777 --> 01:03:26.982]  We did carry very intimate relationship with these people all the way up to September 11th.
[01:03:27.082 --> 01:03:33.107]  Bin Laden was spirited into this military hospital in Rawapendi for kidney dialysis treatment.
[01:03:33.227 --> 01:03:34.669]  The military had him surrounded.
[01:03:34.709 --> 01:03:38.932]  They were saying that Osama Bin Laden had to be watched carefully and looked after.
[01:03:40.954 --> 01:03:42.435]  NORAD standing down.
[01:03:43.416 --> 01:03:44.177]  Where were the planes?
[01:03:47.845 --> 01:03:50.867]  On now to one of the eeriest moments amid the carnage of 9-11.
[01:03:50.887 --> 01:03:54.129]  A mysterious plane was seen flying right over the president's residence.
[01:03:54.189 --> 01:03:56.231]  The E-4Bs over New York and Washington.
[01:03:57.031 --> 01:03:59.153]  Otherwise known as the Doomsday Planes.
[01:03:59.173 --> 01:04:00.854]  It has never been officially explained.
[01:04:01.755 --> 01:04:04.396]  Cell phones working at impossible altitudes.
[01:04:06.698 --> 01:04:12.402]  Solicitor General Ted Olson receiving phone calls that the FBI says were never made.
[01:04:12.602 --> 01:04:13.743]  What happened during that call?
[01:04:13.763 --> 01:04:16.725]  This is the only information we have on these terrorists.
[01:04:18.872 --> 01:04:20.894]  She was able to call him twice.
[01:04:21.074 --> 01:04:23.776]  How she could pull that off, we don't know, but she did.
[01:04:25.097 --> 01:04:26.578]  These are the questions, Mr. President.
[01:04:27.559 --> 01:04:28.340]  These are the questions.
[01:04:28.360 --> 01:04:30.782]  They go on and on.
[01:04:30.802 --> 01:04:35.906]  Good afternoon, Mr. President.
[01:04:37.327 --> 01:04:39.268]  I come to you today representing families.
[01:04:48.274 --> 01:04:50.876]  Hello, this is Alex Jones with some important questions.
[01:04:51.277 --> 01:04:56.241]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:04:56.621 --> 01:04:58.343]  My answer would be all I can get.
[01:04:58.663 --> 01:05:03.487]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:05:03.667 --> 01:05:04.628]  How much do you want?
[01:05:04.848 --> 01:05:05.589]  When do you want it?
[01:05:05.969 --> 01:05:07.571]  Now or after the battle starts?
[01:05:07.851 --> 01:05:08.692]  When will you need it?
[01:05:08.932 --> 01:05:10.993]  Can you buy it without proper identification?
[01:05:11.134 --> 01:05:12.235]  Will there be any food?
[01:05:12.475 --> 01:05:13.796]  Will it make your children sick?
[01:05:13.976 --> 01:05:19.061]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[01:05:19.241 --> 01:05:22.464]  You wipe out all these problems if you have a good food supply.
[01:05:22.845 --> 01:05:26.328]  Food is your ammunition to fight for your freedom and your life.
[01:05:26.668 --> 01:05:27.649]  How much will you need?
[01:05:27.889 --> 01:05:28.490]  We don't know.
[01:05:28.790 --> 01:05:29.711]  How much do you want?
[01:05:29.891 --> 01:05:30.632]  All you can get.
[01:05:30.832 --> 01:05:31.513]  I'm Alex Jones.
[01:05:31.913 --> 01:05:34.674]  I want all of you good guys to live to fight another day.
[01:05:34.955 --> 01:05:36.075]  Call 1-800-409-5633.
[01:05:37.056 --> 01:05:42.238]  Or check it out on the web at efoodsdirect.com.
[01:05:42.498 --> 01:05:44.759]  Again, that number, 1-800-409-5633.
[01:05:45.299 --> 01:05:55.924]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:05:56.524 --> 01:05:59.506]  It's Alex Jones and the GCN Radio Network.
[01:06:02.244 --> 01:06:06.985]  Folks, I don't like to tell inside baseball stories.
[01:06:08.125 --> 01:06:13.867]  I don't like to build myself up because that's actually dangerous to a certain extent with the establishment.
[01:06:14.747 --> 01:06:22.069]  But one of the biggest and most important magazines in the country is coming here Thursday to interview me for a cover story.
[01:06:23.089 --> 01:06:25.110]  And I'm not going to talk about it until it's published.
[01:06:25.850 --> 01:06:29.871]  But the guy that is coming to interview me, I looked him up and he's a top
[01:06:31.073 --> 01:06:31.534]  Spy.
[01:06:32.134 --> 01:06:35.497]  A top former government spy chief.
[01:06:36.578 --> 01:06:40.941]  I mean, I have spy chiefs coming to interview me, and he said it's not a hit piece, Mr. Jones.
[01:06:41.442 --> 01:06:42.583]  We know you refuse those.
[01:06:42.623 --> 01:06:43.684]  This is an assessment.
[01:06:44.657 --> 01:06:46.438]  of you that the establishment wants.
[01:06:46.478 --> 01:06:49.000]  I mean, they're even honest with me on the phone.
[01:06:49.581 --> 01:07:06.533]  And when I tell you that I can be scuba diving in Honduras, I may take one trip a year to go scuba diving, and it's not just the tourists in Honduras that are fans, it's the people in the villages who go down to their neighbor's house who has internet and watch YouTubes of what we cover.
[01:07:07.134 --> 01:07:12.158]  When I tell you that, and it's a great responsibility, I am completely humbled by it.
[01:07:12.538 --> 01:07:13.679]  I never expected this to happen.
[01:07:14.873 --> 01:07:23.019]  My cousin Buckley Hammond, who actually worked on a couple of my early films, Masters of Terror and Road to Tyranny, I hadn't seen him in five years.
[01:07:23.459 --> 01:07:27.182]  It was my dad's birthday, the day after Thanksgiving.
[01:07:29.901 --> 01:07:30.281]  I don't know.
[01:07:47.322 --> 01:08:06.663]  Everywhere I went, the people behind the counter, the people in line, the people in the Valero gas station parking lot, the people in the watch shop, not just the people behind the counter but the people in their shopping, everyone was a listener.
[01:08:06.883 --> 01:08:07.484]  Everyone
[01:08:08.922 --> 01:08:10.382]  Looked at InfoWars.com.
[01:08:10.402 --> 01:08:12.343]  I mean, I'd be in parking lots walking in.
[01:08:12.603 --> 01:08:14.163]  Hey Alex, appreciate what you're doing.
[01:08:14.483 --> 01:08:15.383]  I'd get inside.
[01:08:16.044 --> 01:08:16.844]  People behind the counter.
[01:08:16.904 --> 01:08:18.244]  Hi Alex, we love ya!
[01:08:18.584 --> 01:08:20.085]  Both the people behind the counter.
[01:08:20.385 --> 01:08:23.765]  People coming up while I'm looking at watches for my dad coming up.
[01:08:25.426 --> 01:08:26.806]  I go to the barbecue place.
[01:08:27.206 --> 01:08:28.146]  I'm walking in.
[01:08:28.366 --> 01:08:29.127]  People in the parking lot.
[01:08:29.147 --> 01:08:31.207]  Hi Alex, Death of the New World Order.
[01:08:31.747 --> 01:08:32.487]  I walk in.
[01:08:32.567 --> 01:08:33.247]  I'm in line.
[01:08:33.307 --> 01:08:34.068]  People are fans.
[01:08:34.108 --> 01:08:35.148]  The people behind the counter.
[01:08:35.993 --> 01:08:41.899]  I mean, ladies and gentlemen, I can be in England, I can be in Canada, I can be anywhere.
[01:08:42.340 --> 01:08:49.867]  I can be in LAX, I can be in DFW Airport in Dallas, I can be in the George W. or H.W.
[01:08:49.907 --> 01:08:56.074]  Bush Airport in Houston, and literally
[01:08:57.705 --> 01:08:58.506]  It's insane.
[01:08:58.746 --> 01:09:01.228]  Now, I'm not here bragging, oh look, I'm a celebrity.
[01:09:01.749 --> 01:09:02.830]  That's not what it's about.
[01:09:03.150 --> 01:09:04.411]  It actually has a lot of minuses.
[01:09:04.891 --> 01:09:15.721]  The issue is, if I'm a gauge of how awake people are, and InfoWars.com is the number one alternative news site in the world.
[01:09:16.121 --> 01:09:16.782]  What's number two?
[01:09:16.842 --> 01:09:18.103]  PrisonPlanet.com.
[01:09:19.584 --> 01:09:24.629]  If we're number one in radio listeners, and we're on AM and FM and growing,
[01:09:25.914 --> 01:09:35.464]  If mainline stations are now beginning to pick us up, big stations in big cities, not just mom and pops who we love, this is quite a responsibility.
[01:09:36.513 --> 01:09:41.276]  But I just want to give you the message here, that we're changing the world.
[01:09:41.936 --> 01:09:50.121]  By we, you, the listeners of this radio transmission, you are the reason we're having such a big effect.
[01:09:50.181 --> 01:09:56.565]  I mean, I had Lord Monckton, Viscount of Monckton and Brentley on, who
[01:09:58.664 --> 01:10:03.888]  A big British royal saying, world government's here, tyrannical world government, we must defeat them.
[01:10:04.369 --> 01:10:12.155]  Off air, I'm talking to him, he says, we need to work together against the global government, against the bankers, and against the Maury Strong, and against the eugenicists.
[01:10:12.636 --> 01:10:13.756]  On air, he's saying it.
[01:10:14.377 --> 01:10:25.126]  You know, I've got a TV show that I've consulted on, I'm a part of, coming out on TruTV, which is actually slanted towards us, not just fair.
[01:10:26.846 --> 01:10:29.828]  I mean, it is crazy, but it's common sense.
[01:10:30.028 --> 01:10:50.120]  People within the establishment who aren't elitist, aren't globalist, but are part of the system, they're upset with what's happening, because for 14 years, I have fought the New World Order, I have read their own documents on air, I have exposed them, I have told the truth, because I wanted justice.
[01:10:50.240 --> 01:10:51.701]  I never expected this to happen.
[01:10:53.942 --> 01:10:54.623]  And now,
[01:10:56.118 --> 01:11:00.742]  As everything we talked about came true because I was reading the TV Guide.
[01:11:00.802 --> 01:11:02.603]  I was reading the New World Order's own documents.
[01:11:03.124 --> 01:11:05.746]  It's like I tell my wife what's coming on at 9 o'clock at night on TV.
[01:11:05.866 --> 01:11:07.968]  She doesn't think I'm a genius when it comes on.
[01:11:08.949 --> 01:11:11.231]  I tell her, Monday Night Football's coming on at 7, honey.
[01:11:11.491 --> 01:11:13.212]  She doesn't flip out when it comes on at 7.
[01:11:14.373 --> 01:11:15.954]  I was only going off her own documents.
[01:11:16.095 --> 01:11:17.696]  I was doing what anybody else could do.
[01:11:19.297 --> 01:11:20.158]  I'm not special.
[01:11:20.298 --> 01:11:21.359]  The truth is special.
[01:11:21.479 --> 01:11:22.480]  You are special.
[01:11:22.920 --> 01:11:24.562]  And I just want to give you a pep talk here.
[01:11:25.501 --> 01:11:39.855]  I told you last Sunday, when it was almost nowhere in the mainstream media, that ClimateGate, these government documents admitting the Earth is cooling, and that the globalists are in deep trouble, and that people are finding out about their fraud.
[01:11:40.436 --> 01:11:41.577]  I knew that was going to be big.
[01:11:42.457 --> 01:11:42.918]  And it is.
[01:11:42.998 --> 01:11:43.559]  It's huge.
[01:11:45.959 --> 01:11:55.982]  The last illusion that the establishment has is that patriots and libertarians and freedom lovers and truth seekers and justice seekers are the minority.
[01:11:57.543 --> 01:11:59.664]  We are the majority.
[01:12:01.064 --> 01:12:03.985]  So the illusion has fallen that there's not a world government.
[01:12:04.045 --> 01:12:05.346]  Now it's admitted there's a world government.
[01:12:06.206 --> 01:12:08.487]  The illusion has fallen that
[01:12:09.943 --> 01:12:12.126]  The UN isn't a criminal organization.
[01:12:12.206 --> 01:12:12.527]  It is.
[01:12:12.927 --> 01:12:16.212]  The illusion has fallen that governments stage terror attacks.
[01:12:16.292 --> 01:12:17.955]  It's now declassified in many fronts.
[01:12:18.255 --> 01:12:19.757]  Over 200 declassified cases.
[01:12:24.062 --> 01:12:25.543]  We are now the mainstream.
[01:12:25.603 --> 01:12:27.103]  We have caused a revolution.
[01:12:27.184 --> 01:12:30.885]  You, the listeners of this show, more than anybody else, we are the big kahuna here.
[01:12:31.105 --> 01:12:32.206]  But it's not Alex Jones.
[01:12:32.246 --> 01:12:34.127]  It's all of us together.
[01:12:34.807 --> 01:12:37.308]  That's why last week I never popped champagne on air.
[01:12:38.069 --> 01:12:39.990]  The Audit the Fed bill went out of committee.
[01:12:40.030 --> 01:12:42.771]  They got 311 votes to Audit the Fed.
[01:12:43.031 --> 01:12:45.952]  Bernanke's admitted, you audit it, you will abolish it.
[01:12:47.513 --> 01:12:52.756]  And we got the ClimateGate emails and internal documents admitting global warming's all a fraud and it's all a scam.
[01:12:53.806 --> 01:12:55.867]  That's why I said, get me champagne.
[01:12:56.648 --> 01:13:00.490]  We need to signify that this is a massive victory.
[01:13:01.131 --> 01:13:03.532]  And if they blow my head off, we're still winning?
[01:13:03.892 --> 01:13:05.534]  Listen, there's nothing they can do.
[01:13:05.834 --> 01:13:13.018]  That's the only reason they haven't killed good old Alex Jones, is because they would only underline and highlight everything I've said and done.
[01:13:14.179 --> 01:13:16.861]  So I want to salute Charlie Sheen.
[01:13:18.680 --> 01:13:21.661]  That guy, what you hear about him in the media is a complete distortion.
[01:13:22.202 --> 01:13:30.866]  He works out every day, he drinks coffee, he's true to his wife and his children, and is a hard-working, great, intelligent guy who does nothing but study government documents.
[01:13:30.986 --> 01:13:35.188]  I wish I could get him to go public about the hundreds of other subjects he's an expert on.
[01:13:35.848 --> 01:13:36.529]  I wish!
[01:13:37.789 --> 01:13:39.230]  And who knows, he may do that in the future.
[01:13:39.690 --> 01:13:41.271]  But he decides what he's going to do.
[01:13:41.491 --> 01:13:42.692]  I never push him to do any of this.
[01:13:44.232 --> 01:13:49.654]  And that's what's pure about it, is I don't push you to stand up or speak out or warn your neighbors and friends and family.
[01:13:50.215 --> 01:13:54.376]  You go with your gut, you do what's right, that is all that matters.
[01:13:54.436 --> 01:13:59.699]  But to be able to interface with people like Chris Garcia, who made 20 Minutes with the President, the film.
[01:14:00.399 --> 01:14:11.450]  To be able to work with all these people, to be able to talk to all these people of courage and honor and true quality is one of the greatest distinct pleasures of my life.
[01:14:11.950 --> 01:14:14.372]  It eclipses everything but the birth of my children.
[01:14:15.033 --> 01:14:24.082]  My children come first, but the truth comes second, but my children get their future assured because of the truth and what their daddy does, so it all goes together.
[01:14:24.662 --> 01:14:26.304]  The truth is my child.
[01:14:26.384 --> 01:14:27.145]  It is your child.
[01:14:27.465 --> 01:14:28.366]  We must protect it.
[01:14:28.426 --> 01:14:29.207]  We must love it.
[01:14:29.267 --> 01:14:30.108]  We must promote it.
[01:14:30.388 --> 01:14:34.152]  We must stand for it, no matter what our neighbors and friends and family say.
[01:14:34.212 --> 01:14:35.213]  I'll say this before we go to break.
