[00:00:13.047 --> 00:00:13.908]  You found it.
[00:49:20.810 --> 00:49:25.193]  I have just guaranteed the bank sufficient funds to meet their needs.
[00:49:26.034 --> 00:49:28.956]  They'll close up for a week and then reopen.
[00:49:30.217 --> 00:49:31.118]  Just took over the bank.
[00:49:32.484 --> 00:49:37.346]  I may lose a fortune, but I am willing to guarantee your people, too.
[00:49:37.927 --> 00:49:42.809]  Just tell them to bring their shares over here, and I will pay 50 cents on the dollar.
[00:49:43.209 --> 00:49:44.990]  Oh, you never miss a trick, do you, Potter?
[00:49:45.510 --> 00:49:46.250]  Unfortunately, J.P.
[00:49:46.711 --> 00:49:52.613]  Morgan got away with the deception, and was able to shut down competitors and snapped up assets at fire cell prices.
[00:49:53.053 --> 00:49:55.514]  Uh, take during the Depression, for instance.
[00:49:56.155 --> 00:49:58.576]  You and I were the only ones that kept our heads.
[00:49:59.289 --> 00:50:00.690]  You saved the building and lawn.
[00:50:00.710 --> 00:50:02.692]  I saved all the rest.
[00:50:03.313 --> 00:50:05.835]  Yes, well, most people say you stole all the rest.
[00:50:05.855 --> 00:50:08.017]  The envious ones say that, George.
[00:50:08.057 --> 00:50:08.918]  The suckers!
[00:50:09.198 --> 00:50:10.379]  Charles Lindbergh Sr.
[00:50:10.419 --> 00:50:18.446]  warned people at the time of the creation of the Federal Reserve that it would not stop booming bus cycles, but would actually create them in order to benefit its private owners.
[00:50:18.786 --> 00:50:19.507]  Here's what he said.
[00:50:20.171 --> 00:50:28.219]  To cause high prices, all the Federal Reserve Board will do will be to lower the re-discount rate, producing an expansion of credit and a rising stock market.
[00:50:28.499 --> 00:50:34.625]  Then, when businessmen are adjusted to these conditions, it can check prosperity in mid-career by arbitrarily raising the rate of interest.
[00:50:34.966 --> 00:50:42.113]  It can cause a pendulum of a rising and falling market to swing gently back and forth, or cause violent fluctuations by greater rate variation.
[00:50:42.941 --> 00:50:50.308]  And in either case, it will possess inside information as to the financial conditions and advanced knowledge of the coming change, either up or down.
[00:50:51.108 --> 00:50:58.015]  This is the strangest, most dangerous advantage ever placed in the hands of a special privileged class by any government that ever existed.
[00:50:58.535 --> 00:51:04.701]  The system is private, conducted for the sole purpose of obtaining the greatest possible profits from the use of other people's money.
[00:51:05.081 --> 00:51:09.425]  They know in advance when to create panics to their advantage, and they know when to stop panic.
[00:51:10.316 --> 00:51:14.921]  Inflation and deflation work equally well for them when they control the finance.
[00:51:15.562 --> 00:51:19.887]  As we see in the movie, not all lending institutions have the same motivations.
[00:51:20.828 --> 00:51:23.591]  Now you take this loan here to Ernie Bishop.
[00:51:24.238 --> 00:51:29.921]  You know, that fellow that sits around all day on his brains in his taxi, you know?
[00:51:30.582 --> 00:51:33.804]  I happen to know the bank turned down this loan.
[00:51:33.864 --> 00:51:38.566]  But he comes here, and we're building him a house worth $5,000!
[00:51:39.287 --> 00:51:39.807]  Why?
[00:51:39.867 --> 00:51:43.449]  Well, I handled that, Mr. Potter.
[00:51:43.749 --> 00:51:46.231]  You have all the papers there, his salary, insurance.
[00:51:46.311 --> 00:51:47.811]  I can personally vouch for his character.
[00:51:48.052 --> 00:51:48.552]  Friend of yours.
[00:51:50.738 --> 00:51:55.763]  You see, if you shoot pool with some employee here, you can come and borrow money.
[00:51:56.944 --> 00:51:58.285]  What does that get us?
[00:51:58.625 --> 00:52:03.670]  A discontented, lazy rabble instead of a thrifty working class.
[00:52:04.050 --> 00:52:11.477]  As a former FDIC chair said, all too often the large banks use their models and their algorithms, and if you don't fit in their boxes, you don't get the loan.
[00:52:12.057 --> 00:52:17.359]  And Dodd-Frank legislation is tying the hands of small lenders, shutting out buyers, and shutting down lenders.
[00:52:17.679 --> 00:52:21.820]  Today, there are fewer lenders than at any time the government has kept records.
[00:52:21.840 --> 00:52:23.320]  10,000 banks disappeared between 1984 and 2011.
[00:52:23.440 --> 00:52:31.603]  This town needs this measly one-horse institution, if only to have some place where people can come without crawling the potter.
[00:52:35.522 --> 00:52:44.246]  If it hadn't been for you... Yeah, if it hadn't been for me, everybody would be a lot better off.
[00:52:44.286 --> 00:52:49.468]  My wife and my kids and my friends and my... Look, little fella, why don't you go off and haunt somebody else?
[00:52:49.688 --> 00:52:53.710]  Yeah, so you still think killing yourself would make everyone feel happier, eh?
[00:52:53.730 --> 00:52:56.912]  Well, I don't know.
[00:52:56.932 --> 00:52:57.632]  I guess you're right.
[00:53:00.257 --> 00:53:02.239]  It's both been better if I'd never been born at all.
[00:53:02.579 --> 00:53:05.581]  Pottersville, the only businesses thriving are vice.
[00:53:06.101 --> 00:53:06.842]  People are angry.
[00:53:07.282 --> 00:53:10.485]  The town is filled with signs like, keep moving, keep off the grass.
[00:53:11.425 --> 00:53:15.668]  The cop actually shoots at George when he's running away and is no threat to anyone.
[00:53:16.369 --> 00:53:16.829]  Stand back!
[00:53:17.550 --> 00:53:19.411]  Everyone is a renter.
[00:53:19.471 --> 00:53:20.932]  No one has a stake.
[00:53:25.373 --> 00:53:28.254]  Now, you're Arnie Bishop, and you live in Bailey Park with your wife and kid.
[00:53:28.314 --> 00:53:29.534]  Look, bud, what's the idea?
[00:53:29.634 --> 00:53:31.155]  I live in a shack in Pottersville.
[00:53:31.195 --> 00:53:35.116]  My wife ran away three years ago and took the kid, and I ain't never seen you before in my life, see?
[00:53:35.316 --> 00:53:39.757]  Private property and everyone having a stake is the antidote to Pottersville.
[00:53:40.198 --> 00:53:41.698]  Here, you're all businessmen here.
[00:53:41.718 --> 00:53:43.258]  Don't it make them better citizens?
[00:53:43.298 --> 00:53:44.479]  Doesn't it make them better customers?
[00:53:44.759 --> 00:53:51.341]  But whether it's the Trans-Pacific Partnership or a global carbon tax, the global elite don't see you as a stakeholder.
[00:53:51.561 --> 00:53:55.002]  They want to turn us all into serfs and treat us like cattle.
[00:53:55.362 --> 00:54:02.166]  Just remember this, Mr. Potter, that this rabble you're talking about, they do most of the working and paying and living and dying in this community.
[00:54:02.826 --> 00:54:06.608]  Well, is it too much to have them work and pay and live and die in a couple of decent rooms and a bath?
[00:54:07.269 --> 00:54:08.890]  Anyway, my father didn't think so.
[00:54:10.050 --> 00:54:14.513]  People were human beings to him, but to you, a warped, frustrated old man, they're cattle.
[00:54:15.447 --> 00:54:17.868]  Well, in my book, he died a much richer man than you'll ever be.
[00:54:17.988 --> 00:54:19.549]  I'm not interested in your book.
[00:54:19.649 --> 00:54:22.170]  I'm talking about the building and loan.
[00:54:22.450 --> 00:54:24.151]  I know very well what you're talking about.
[00:54:24.171 --> 00:54:26.312]  You're talking about something you can't get your fingers on.
[00:54:26.752 --> 00:54:31.554]  Speaking of riches, do you find the salary amounts amusing when Potter tries to buy George off?
[00:54:31.715 --> 00:54:32.875]  Let's look at your side.
[00:54:34.636 --> 00:54:35.977]  Young man, 27, 28, married.
[00:54:39.682 --> 00:54:41.023]  Make me say 40 a week.
[00:54:41.043 --> 00:54:41.023]  45.
[00:54:41.063 --> 00:54:41.023]  45.
[00:54:41.083 --> 00:54:42.505]  45.
[00:54:41.103 --> 00:54:42.505]  George, I'll start you out at $20,000 a year.
[00:54:55.817 --> 00:54:56.217]  $20,000 a year?
[00:54:56.958 --> 00:54:59.741]  You wouldn't mind living in the nicest house in town?
[00:55:00.341 --> 00:55:02.363]  Buying your wife a lot of fine clothes?
[00:55:02.943 --> 00:55:05.566]  A couple of business trips to New York a year?
[00:55:05.826 --> 00:55:07.367]  Maybe once in a while Europe?
[00:55:07.768 --> 00:55:09.189]  You wouldn't mind that, would you, Jones?
[00:55:09.409 --> 00:55:09.870]  Would I?
[00:55:10.630 --> 00:55:12.312]  Even if George had saved a lot of
[00:55:15.831 --> 00:55:25.261]  Decades later, by even the government's very conservative estimate of inflation, the dollar has lost 90% of its value since 1947, when the movie was made.
[00:55:25.662 --> 00:55:31.228]  The Fed's deliberate inflation is devastating to anyone trying to accumulate wealth through hard work and saving.
[00:55:31.818 --> 00:55:39.022]  So what is the answer to all the George Baileys out there a hundred years after the government gave control of our money supply to private bankers like Potter?
[00:55:39.382 --> 00:55:41.904]  Well, Potter had more money than he could spend.
[00:55:42.184 --> 00:55:44.405]  But would any of you want to be Potter?
[00:55:44.805 --> 00:55:49.608]  You sit around here and you spin your little webs and you think the whole world revolves around you and your money.
[00:55:49.628 --> 00:55:50.769]  Well, it doesn't, Mr. Potter!
[00:55:52.294 --> 00:55:57.097]  In the whole vast configuration of things, I'd say you were nothing but a scurvy little spider.
[00:55:57.617 --> 00:56:04.440]  George Bailey finally sees how rich his own life is, as he sees the fruits of relationship, honesty, and compassion.
[00:56:04.480 --> 00:56:04.580]  Hey!
[00:56:04.780 --> 00:56:09.162]  Merry Christmas, Mr. Boyd!
[00:56:09.222 --> 00:56:10.342]  Happy New Year to you!
[00:56:10.863 --> 00:56:11.603]  In jail!
[00:56:11.763 --> 00:56:13.504]  Go on home, they're waiting for you!
[00:56:14.861 --> 00:56:21.404]  And if the public can awaken to the lies of the Federal Reserve, if it could even be audited... Well, hello, Mr. Bank Examiner!
[00:56:21.484 --> 00:56:26.026]  It would be a huge step to breaking the chains that enslave all of us.
[00:56:26.046 --> 00:56:30.028]  But ultimately, it is God that changes minds and changes hearts.
[00:56:30.108 --> 00:56:35.251]  God hates oppression, and we can and should confidently pray that he will stop it.
[00:56:36.131 --> 00:56:38.252]  I owe everything to George Bailey.
[00:56:39.073 --> 00:56:40.613]  Help him, dear father.
[00:56:41.554 --> 00:56:43.915]  Joseph, Jesus, and Mary.
[00:56:44.773 --> 00:56:46.674]  Help my friend, Mr. Bailey.
[00:56:47.755 --> 00:56:50.117]  Help my son, George, tonight.
[00:56:50.977 --> 00:56:52.699]  He never thinks about himself, God.
[00:56:52.719 --> 00:56:53.759]  That's why he's in trouble.
[00:56:54.660 --> 00:56:55.721]  George is a good guy.
[00:56:55.741 --> 00:56:58.142]  Give him a break, God.
[00:56:58.162 --> 00:57:00.324]  I love him, dear Lord.
[00:57:00.604 --> 00:57:01.705]  Watch over him tonight.
[00:57:02.505 --> 00:57:03.506]  Please, God.
[00:57:03.586 --> 00:57:06.088]  Something's the matter with Daddy.
[00:57:06.788 --> 00:57:08.149]  Please bring Daddy back.
[00:57:15.316 --> 00:57:26.729]  I'm not a praying man, but if you're up there and you can hear me, show me the way.
[00:57:27.149 --> 00:57:32.095]  For the InfoWars Nightly News, I'm David Knight.
[00:57:32.970 --> 00:57:41.377]  And again, if you want to see that, or pass that around, you'll find it on our BitChute and Brighteon channels, because that was the very first thing that YouTube took down.
[00:57:41.417 --> 00:57:47.042]  You don't talk about the Federal Reserve without having them take you off and deplatform you.
[00:57:47.342 --> 00:57:48.142]  Alright, we'll be right back.
[00:57:48.182 --> 00:57:49.504]  We've got some Christmas news.
[00:57:49.544 --> 00:57:51.005]  We'll have more news about the border.
[00:57:54.929 --> 00:57:59.271]  We've done incredible things in our time, all of us in the Infowars community.
[00:57:59.291 --> 00:58:02.452]  And that's why we're the number one target by tyrants worldwide.
[00:58:03.312 --> 00:58:05.913]  And we could revel in our time, what we've already done.
[00:58:07.014 --> 00:58:10.355]  But the real battle for the future of civilization is just now heating up.
[00:58:11.236 --> 00:58:14.637]  That's why the censorship and the demonization and the tyranny is out in the open.
[00:58:15.557 --> 00:58:16.978]  Because the controllers are scared.
[00:58:18.183 --> 00:58:24.344]  Ladies and gentlemen, as we prepare to close out 2018, I cannot stress on you enough how I want to salute you.
[00:58:25.085 --> 00:58:27.505]  I cannot stress enough how much I want to thank you.
[00:58:28.105 --> 00:58:31.226]  I cannot stress enough how epic this battle is.
[00:58:31.766 --> 00:58:38.828]  The globalists literally want to capture all of civilization, all of the life process, not just of humans, but of plants and animals.
[00:58:39.548 --> 00:58:40.788]  They want to be God.
[00:58:40.888 --> 00:58:42.029]  They want to play God.
[00:58:42.369 --> 00:58:45.170]  They want to be omnipresent and surveil everything we do.
[00:58:45.490 --> 00:58:49.531]  They want us to take microchips and digital barcodes to buy and sell.
[00:58:50.911 --> 00:58:57.473]  So as we prepare to close out 2018, just remember, this life is a test.
[00:58:59.062 --> 00:59:10.746]  And those of you that have been listening and watching and taking action, the victories of populism and nationalism and Christianity coming back from the dead and recognizing it's being persecuted, that's all because you are the core.
[00:59:11.267 --> 00:59:19.890]  Listening to M4 wars around the world, the eyes and ears of liberty, that were immune or at least resistant to the globalist programming.
[00:59:21.250 --> 00:59:25.432]  Everybody knows, who studies this, that it's Christians, real Christians, who tend to
[00:59:26.363 --> 00:59:32.026]  Be immune to the globalist brainwashing, and you tend to see it, and that's why they're trying to eradicate you.
[00:59:32.686 --> 00:59:35.367]  But regardless, this fight is intensifying.
[00:59:35.387 --> 00:59:37.308]  2018 has been insane.
[00:59:37.328 --> 00:59:43.792]  2019 is going to be the big decision maker, and I am so honored to be here with you right beside me.
[00:59:44.672 --> 00:59:48.334]  Not behind us, but right beside us, and at the heart of everything, resisting these globalists.
[00:59:48.354 --> 00:59:52.436]  So whatever you do, take action and realize we're changing history together, and I salute you.
[00:59:54.457 --> 00:59:58.560]  Leading a frontal assault on the lies of the New World Order.
[00:59:59.081 --> 01:00:00.422]  It's Alex Jones!
[01:00:10.129 --> 01:00:10.610]  News.
[01:00:11.190 --> 01:00:11.991]  Analysis.
[01:00:12.511 --> 01:00:13.192]  Reports.
[01:00:13.952 --> 01:00:16.094]  It's the Alex Jones Show.
[01:00:16.875 --> 01:00:19.657]  And now, your host, David Knight.
[01:00:23.223 --> 01:00:23.723]  Welcome back.
[01:00:23.763 --> 01:00:29.386]  In this hour, we're going to talk about why President Trump actually can and must do something to move against the Federal Reserve.
[01:00:29.406 --> 01:00:35.468]  Whether firing the chairman is the right move or not, certainly he has cause to fire him.
[01:00:36.288 --> 01:00:42.311]  When you look at what was done this last weekend, I reported before they announced that they were going to raise interest rates.
[01:00:43.331 --> 01:00:47.673]  You had one economist say, and he's not the only one who said it, but I like the way that he put it.
[01:00:47.713 --> 01:00:51.695]  He said, if they raise interest rates, they ought to all be fired.
[01:00:52.771 --> 01:00:54.612]  For malpractice.
[01:00:56.053 --> 01:00:59.175]  And that's exactly what it means to fire somebody for cause.
[01:00:59.375 --> 01:01:14.245]  And we're going to talk a little bit in detail about what that clause about firing for cause actually means in the Federal Reserve Act that was surreptitiously enacted late at Christmas as most of the people had gone home.
[01:01:14.905 --> 01:01:21.630]  Now we have a lot of action that is taking place in Washington, and yet I want to give you, before we
[01:01:22.754 --> 01:01:23.615]  Get back into that.
[01:01:24.055 --> 01:01:25.696]  Some Christmas update news.
[01:01:25.716 --> 01:01:26.657]  You know, we have Michael Moore.
[01:01:26.677 --> 01:01:29.179]  I saw this today.
[01:01:29.479 --> 01:01:33.482]  He has now put a Christmas tree topper on his Christmas tree this year.
[01:01:34.643 --> 01:01:39.466]  And he's not going to honor anything that is Christian.
[01:01:39.506 --> 01:01:43.970]  He's going to honor Ruth Bader Ginsburg, or as I call her, Darth Vader Ginsburg.
[01:01:44.750 --> 01:01:46.912]  She's had yet another cancer scare.
[01:01:48.032 --> 01:01:49.494]  But he says that
[01:01:51.460 --> 01:01:56.166]  His Christmas tree topper this year is better than an angel or a star over Bethlehem.
[01:01:56.406 --> 01:01:59.430]  It is this Supreme Court justice.
[01:01:59.450 --> 01:02:01.193]  This authoritarian.
[01:02:02.338 --> 01:02:10.642]  And I said, you know, do you remember when, I tweeted this out on Libertarian, if you want to follow me on Twitter, that's my handle, Libertarian, not Libertarian, but Libertitarian.
[01:02:11.403 --> 01:02:13.704]  I said, remember Obama's very first White House Christmas?
[01:02:14.384 --> 01:02:21.708]  Everybody's freaking out about Melania Trump having red artificial Christmas trees or whatever as a style choice.
[01:02:22.779 --> 01:02:34.943]  But they were bending over backwards to defend President Obama on his very first Christmas, December 2009, when he had ornaments that celebrated Mal and transgenders.
[01:02:36.404 --> 01:02:41.805]  And of course what they did was they picked a guy who was already a controversial figure.
[01:02:41.885 --> 01:02:46.207]  He was a creative director of Barney's New York.
[01:02:47.307 --> 01:02:50.069]  And he had things that he would put up for displays.
[01:02:50.109 --> 01:02:55.092]  Things like a Christmas window display of Margaret Thatcher as a dowdy dominatrix.
[01:02:55.952 --> 01:02:58.314]  Dan Quayle as a ventriloquist dummy and so forth.
[01:02:58.334 --> 01:03:01.996]  So who would you go to to do your Christmas decorations but somebody like that?
[01:03:02.276 --> 01:03:05.258]  And what he came up with was Mal Christmas decorations.
[01:03:05.278 --> 01:03:06.699]  Remember the pictures that they had?
[01:03:06.739 --> 01:03:08.060]  I think they've been taken down now.
[01:03:08.981 --> 01:03:14.044]  But also he put up an ornament of a legendary transvestite.
[01:03:15.976 --> 01:03:18.417]  And just, you know, we're not supposed to be concerned about that.
[01:03:18.457 --> 01:03:23.820]  And so I said, you know, when you look at this and you look at Michael Moore, you know, it was okay to celebrate Mao on Christmas.
[01:03:23.980 --> 01:03:34.565]  It's okay to celebrate that other Marxist who has stood tirelessly to kill as many babies as possible as we celebrate the Nativity.
[01:03:34.585 --> 01:03:38.407]  You can put somebody up there who has presided over the murder of children.
[01:03:39.427 --> 01:03:44.770]  And I said, you can't find three wise men, or women for that matter, in the entire Democrat Party.
[01:03:45.834 --> 01:03:48.857]  And it also tells you what their religion is, doesn't it?
[01:03:49.997 --> 01:03:52.780]  Their religion is to worship government.
[01:03:54.031 --> 01:04:04.357]  I also said, in China, you've got President Xi who demands that inside a church building, if they put up a crucifix, he demands that there be a picture of Mao.
[01:04:04.377 --> 01:04:06.338]  Well, Obama would be proud, right?
[01:04:06.898 --> 01:04:08.259]  He'd take it from Obama's Christmas tree.
[01:04:08.479 --> 01:04:15.943]  No, you have a crucifix in your Chinese church, you have to have on one side a portrait of Mao and on the other side a portrait of President Xi.
[01:04:16.924 --> 01:04:22.667]  But here, the useful idiots, like Michael Moore, worship government voluntarily.
[01:04:23.595 --> 01:04:25.356]  They worship these authoritarians voluntarily.
[01:04:26.496 --> 01:04:31.258]  You know, we had the first ever Arctic bank robbery they put out.
[01:04:31.278 --> 01:04:34.779]  And I thought, is this climate change?
[01:04:34.799 --> 01:04:35.999]  Are they talking about a snow bank?
[01:04:36.079 --> 01:04:38.160]  I didn't know they had banks in the Arctic.
[01:04:38.300 --> 01:04:41.881]  Actually, this is between Scandinavia and the North Pole.
[01:04:42.821 --> 01:04:44.082]  They had an armed robbery there.
[01:04:45.459 --> 01:04:50.784]  I don't know if they're taking away our climate or if they're taking away the cash.
[01:04:50.844 --> 01:04:53.927]  Maybe that's where Santa Claus keeps his cash, right there at that bank.
[01:04:54.828 --> 01:04:55.589]  Close to the North Pole.
[01:04:55.889 --> 01:04:56.850]  Or maybe he's gone to crypto.
[01:04:56.870 --> 01:04:57.330]  I don't know.
[01:04:57.751 --> 01:05:00.193]  If he's gone to crypto, we may not even have a Christmas this year.
[01:05:00.213 --> 01:05:01.274]  All right, we'll be right back.
[01:05:01.474 --> 01:05:01.955]  I'm David Knight.
[01:05:09.409 --> 01:05:18.154]  If the Deep State and Robert Mueller and his allies now in the Democratic House succeed in destroying me, who will be next?
[01:05:18.634 --> 01:05:25.638]  You see, I've been targeted because I stood up for America, because I stood up for our president and his reform agenda.
[01:05:26.058 --> 01:05:28.840]  And now I have no choice but to appeal to you.
[01:05:29.760 --> 01:05:36.503]  I am very grateful for all those Americans who have stepped forward to help me so far in this extraordinary legal struggle.
[01:05:36.803 --> 01:05:39.324]  But now I need your help as never before.
[01:05:39.784 --> 01:05:42.605]  Please go to StoneDefenseFund.com.
[01:05:42.945 --> 01:05:44.646]  Help me stand up for America.
[01:05:44.826 --> 01:05:47.847]  Because if they get Roger Stone, you may be next.
[01:05:48.787 --> 01:05:56.110]  The real truth can be found at InfoWars.com, StoneColdTruth.com, NewsWars.com.
[01:05:57.225 --> 01:05:57.925]  InfoWars.
[01:05:58.566 --> 01:06:00.206]  Tomorrow's news, today.
[01:06:07.850 --> 01:06:17.874]  Live from the InfoWars.com studios, you're listening to the Alex Jones Show.
[01:06:18.254 --> 01:06:21.176]  And now, your host, David Knight.
[01:06:21.956 --> 01:06:24.457]  Deep down in Louisiana, close to New Orleans,
[01:06:26.750 --> 01:06:27.210]  Welcome back.
[01:06:27.230 --> 01:06:32.594]  You know, we have Michael Moore putting Ruth Bader Ginsburg, Darth Vader Ginsburg, up on the top of his Christmas tree to honor her.
[01:06:32.654 --> 01:06:37.877]  Better than any angel, anything that has to do with Christianity, of course, right?
[01:06:38.437 --> 01:06:44.761]  Maybe he just put, get the Mao decorations that are left over from the Obama administration from their Christmas tree.
[01:06:45.782 --> 01:06:49.484]  But we have in Scotland something that I think is even crazier.
[01:06:49.524 --> 01:06:54.187]  As we look at all of the political correctness that is surrounding the season,
[01:06:55.202 --> 01:06:57.084]  It goes beyond maybe it's cold outside.
[01:06:57.284 --> 01:07:01.729]  I guess they are saying that in Scotland because it really is cold in Scotland this time of year, especially if you're wearing a kilt.
[01:07:02.249 --> 01:07:08.256]  But I guess years of wearing a kilt has confused the Scottish Parliament on gingerbread men.
[01:07:08.916 --> 01:07:12.961]  They have now banned the term gingerbread men because they said it promotes sexism.
[01:07:13.001 --> 01:07:15.483]  So you've got to have ginger persons.
[01:07:16.573 --> 01:07:23.658]  And we're not talking about redheaded persons, we're talking about... But you know, I think maybe they should just call them gender trans.
[01:07:24.498 --> 01:07:28.001]  Because you know, these cookies don't have any genitals on them.
[01:07:28.781 --> 01:07:34.165]  So there is no objective biological basis to determine what their sex is, right?
[01:07:34.622 --> 01:07:36.984]  And especially even if you flare it out like a skirt or something.
[01:07:37.004 --> 01:07:39.306]  I mean, they already have kilts in Scotland.
[01:07:39.346 --> 01:07:43.369]  So we could just go just like real transgenders, right?
[01:07:43.509 --> 01:07:46.071]  It isn't based on any genitals.
[01:07:46.291 --> 01:07:48.153]  It's based on how you decorate them.
[01:07:48.893 --> 01:07:53.837]  So you could just decorate them and they could be whatever gender you want it to be.
[01:07:54.137 --> 01:07:55.138]  The gender-bred men.
[01:07:55.158 --> 01:07:56.539]  Oh, I'm sorry, not men.
[01:07:56.879 --> 01:07:58.501]  The gender-bred persons.
[01:07:58.901 --> 01:07:59.542]  Gender-bred.
[01:08:00.262 --> 01:08:04.425]  Yeah, maybe it's bred as B-R-E-D.
[01:08:04.485 --> 01:08:11.431]  That's what they have bred into the minds of these kids that they have hammered this political correctness into for generations.
[01:08:11.451 --> 01:08:12.391]  It's absolutely amazing.
[01:08:13.232 --> 01:08:18.056]  In other Christmas news, I guess travel news, we have the TSA has made it official.
[01:08:18.716 --> 01:08:20.738]  They're not about air safety at all.
[01:08:20.938 --> 01:08:22.199]  It's never been about air safety.
[01:08:23.440 --> 01:08:27.003]  It has always been about exercising control and harassing people.
[01:08:27.859 --> 01:08:29.920]  It is theater.
[01:08:30.200 --> 01:08:31.280]  It is security theater.
[01:08:31.640 --> 01:08:33.941]  And we pointed this out years ago.
[01:08:34.801 --> 01:08:36.642]  We had Jonathan Corbett do a lawsuit.
[01:08:38.222 --> 01:08:42.964]  And he said, you have, he basically defeated the scanners, the body scanners that they had there.
[01:08:44.244 --> 01:08:45.805]  And he sued them over that.
[01:08:45.985 --> 01:08:53.387]  As part of his lawsuit and discovery, he was able to find that going back to 2011, they said there is no threat.
[01:08:55.532 --> 01:08:58.014]  Against any airplanes or airports.
[01:08:58.054 --> 01:09:05.140]  Now this was happening at the same time that Texas was pushing back on all this mandatory manhandling of children and so forth.
[01:09:06.221 --> 01:09:11.705]  Sexually assaulting people as a precondition to traveling in the United States of America.
[01:09:13.126 --> 01:09:18.491]  And you had the Texas House unanimously pass a bill that said you're not going to do that here.
[01:09:19.431 --> 01:09:21.093]  That's an unwarranted search.
[01:09:22.682 --> 01:09:25.184]  And so many different meanings of the word unwarranted.
[01:09:26.305 --> 01:09:34.673]  And to push that back, you had the Lieutenant Governor here in Texas at the time, Dewhurst, a retired CIA guy.
[01:09:34.773 --> 01:09:35.554]  He was a made man.
[01:09:36.015 --> 01:09:40.939]  After he retired the CIA, they set him up in the oil business, the Bushes, and so forth.
[01:09:40.959 --> 01:09:41.800]  He got very wealthy.
[01:09:41.840 --> 01:09:46.625]  He spent more money than anybody's ever spent to get elected to statewide office here in Texas.
[01:09:47.751 --> 01:09:52.914]  And then he spearheaded the move along with the federal TSA to shut that down in the Senate here in Texas.
[01:09:53.935 --> 01:10:04.081]  But as they were doing that and threatening to turn Texas into a no-fly zone, they also had internal memos that said there is no threat to airports or to airplanes.
[01:10:05.102 --> 01:10:05.962]  Now, how do we know that?
[01:10:06.963 --> 01:10:16.188]  They also posted on Pacer.gov, where they put all the lawsuits up, they posted up on Pacer.gov, by accident, the unredacted lawsuit.
[01:10:16.208 --> 01:10:17.169]  They didn't want you to see that.
[01:10:17.881 --> 01:10:22.082]  And they left it up there for a while and we saw that and we reported it here at InfoWars.
[01:10:22.102 --> 01:10:23.642]  We're the only news outlet that reported that.
[01:10:23.682 --> 01:10:31.544]  Nobody else wanted to report what they wanted to cover up because they put that up for a while and then they took it down and they replaced it with their redacted version.
[01:10:31.624 --> 01:10:35.665]  So we snapshotted both of those and said, oh, here's what they don't want you to know.
[01:10:36.285 --> 01:10:38.125]  They don't want you to know that there is no threat.
[01:10:38.645 --> 01:10:40.486]  So that's the reality of this.
[01:10:40.586 --> 01:10:42.126]  But now it's gotten more obvious.
[01:10:42.146 --> 01:10:45.487]  You know, one of the things that you could do to help security is to have air marshals.
[01:10:46.351 --> 01:10:46.811]  On the planes.
[01:10:46.891 --> 01:10:48.192]  And locks on the doors.
[01:10:48.392 --> 01:10:49.313]  Simple stuff like that.
[01:10:49.893 --> 01:10:56.557]  Instead of the big expensive machines that are going to bombard you with x-rays or the people are going to sexually harass you to travel.
[01:10:56.937 --> 01:11:05.202]  No, you could have air marshals, undercover agents, and now they're going to basically blow their cover by saying they must sit in the back of the plane.
[01:11:05.222 --> 01:11:07.744]  Why don't they just put a little sign around their neck?
[01:11:08.564 --> 01:11:08.824]  You know.
[01:11:09.104 --> 01:11:10.345]  Here are the air marshals.
[01:11:10.405 --> 01:11:11.346]  Take them out first.
[01:11:12.714 --> 01:11:14.476]  Again, it's not about air safety.
[01:11:15.457 --> 01:11:18.881]  Air safety takes a back seat, literally, to controlling people.
[01:11:19.422 --> 01:11:20.964]  We look at what happened at Gatwick Airport.
[01:11:21.605 --> 01:11:23.046]  That was shut down for days.
[01:11:23.106 --> 01:11:25.950]  They had hundreds of thousands of people that were camping out for a couple of days.
[01:11:25.990 --> 01:11:26.430]  Couldn't move.
[01:11:26.490 --> 01:11:26.731]  Why?
[01:11:26.771 --> 01:11:29.914]  Because they had somebody flying drones.
[01:11:30.888 --> 01:11:31.428]  Around the area.
[01:11:31.488 --> 01:11:37.152]  Every time they would see the drone go up, they would shut down the air traffic because it was too dangerous.
[01:11:37.352 --> 01:11:39.493]  They might hit them, might cause a crash of the plane.
[01:11:40.234 --> 01:11:42.775]  And then they would go to get the drone and they would disappear.
[01:11:43.936 --> 01:11:46.238]  And as they'd pull back, they would reappear some other place.
[01:11:46.258 --> 01:11:48.759]  So it was obvious that they were playing a cat and mouse game with them.
[01:11:48.779 --> 01:11:49.900]  They were doing it deliberately.
[01:11:51.021 --> 01:11:58.005]  They said at the end of last week that they had used high-tech devices in order to find out who this was.
[01:11:59.079 --> 01:12:00.781]  And they arrested a couple of people.
[01:12:00.821 --> 01:12:10.254]  Paul Gate, 47, and his wife Elaine Kirk, 54, spent more than 36 hours being quizzed by detectives over the device that brought Gatwick Airport to its knees.
[01:12:10.315 --> 01:12:11.456]  They then returned home today.
[01:12:13.465 --> 01:12:18.467]  After friends and family insisted that they were not the eco-warriors behind the attack.
[01:12:18.967 --> 01:12:19.807]  And they haven't been charged.
[01:12:19.847 --> 01:12:23.128]  Though they were questioned for quite some time, they returned home without being charged.
