[00:00:08.749 --> 00:00:10.050]  Well, here we are.
[01:54:31.873 --> 01:54:32.974]  Yeah, it is!
[01:54:32.974 --> 01:54:35.235]  We're gonna catch you and do whatever we want!
[01:54:35.235 --> 01:54:36.356]  It's all about us!
[01:54:36.356 --> 01:54:37.517]  You can't belong to us!
[01:54:48.286 --> 01:55:05.413]  Show the story times from Austin, Texas to New York City where they take two-year-olds and there will be obese, bizarre-looking crazy men with vampire fangs and devil horns going, I like to teach you about how you're gonna be a girl if you're a boy or a boy if you're a girl.
[01:55:05.413 --> 01:55:08.054]  And we're putting chemicals in the water to help with everything.
[01:55:10.160 --> 01:55:14.223]  It's a lot easier for Hirono to bring down this third dimension scoundrel.
[01:55:14.223 --> 01:55:16.584]  We're gonna destroy you!
[01:55:16.584 --> 01:55:22.168]  You will ascend to hell in the reverse order!
[01:55:22.168 --> 01:55:23.709]  Oh, I get it.
[01:55:23.709 --> 01:55:24.850]  Oh, you're so enlightened.
[01:55:24.850 --> 01:55:28.213]  You're so powerful!
[01:55:28.213 --> 01:55:29.413]  You're weak.
[01:55:29.413 --> 01:55:30.614]  We've been asleep.
[01:55:30.614 --> 01:55:31.495]  And now we're awake.
[01:55:31.495 --> 01:55:37.259]  And now you can feel the spirit of Christ re-entering the planet as you panic.
[01:55:38.587 --> 01:55:45.490]  And all of your... Look how weak and slobberlish and pathetic and chicken-necked all their servants are.
[01:55:45.490 --> 01:55:46.430]  Sucked!
[01:55:46.430 --> 01:55:48.991]  Soul-sucked fallen slaves!
[01:55:48.991 --> 01:55:52.673]  But behind them is always the Dracula's.
[01:55:52.673 --> 01:55:55.554]  And they now know fear.
[01:55:55.554 --> 01:56:00.376]  Because we're coming like the villagers in the night with the torches burning bright with fire.
[01:56:02.148 --> 01:56:04.829]  Fire is not the weapon of evil.
[01:56:04.829 --> 01:56:13.152]  Fire is the weapon of good, and it will consume you.
[01:56:13.152 --> 01:56:16.473]  Yes.
[01:56:16.473 --> 01:56:19.054]  Yes, you don't have to fear your God.
[01:56:19.054 --> 01:56:21.655]  You need to fear God.
[01:56:21.655 --> 01:56:23.735]  Your God has stolen your soul.
[01:56:23.735 --> 01:56:28.197]  Your God took away the key that you gave it.
[01:56:29.718 --> 01:56:47.380]  And now you stare into the fathomless depths of eternal phantom zone destruction and you want to take as many children with you down that hole as you can so you can clutch their souls as you fall towards the dark heart of that black hole.
[01:56:50.879 --> 01:56:55.423]  Soon the icy cold of hell will embrace you forever.
[01:56:55.423 --> 01:57:10.335]  Soon you will pass through and on, never to return to this dimension, never to ascend, but down, down, down, down, down, down, down into that black hole you're going, chained.
[01:57:10.335 --> 01:57:14.718]  And by the way, you think God's gonna let you get all those kids, that's why you try to corrupt them so early?
[01:57:14.718 --> 01:57:16.700]  You're not gonna be even able to do that.
[01:57:17.830 --> 01:57:24.832]  Many of the children you've abused will be the strongest people ever that will turn against you and bring you down.
[01:57:24.832 --> 01:57:28.973]  Because from the foundations of the earth, you are losers!
[01:57:28.973 --> 01:57:33.394]  And you are always to be there to test the righteous.
[01:57:33.394 --> 01:57:44.537]  Hour number three, your phone calls to people that faced the Antifa hordes in Portland and more in the pre-4th of July operation that is the InfoWar.
[01:57:47.518 --> 01:57:49.859]  InfoWars Life is launching its newest product.
[01:57:49.859 --> 01:57:52.021]  We're really, really proud of it.
[01:57:52.021 --> 01:57:55.943]  It's a best source prebiotic fiber.
[01:57:55.943 --> 01:58:07.449]  And it's got the very best concentrated fibers from berries and fruits and other compounds that have been known to be the very best for your body and for regularity and so much more.
[01:58:07.449 --> 01:58:16.514]  And it synergistically works with our 50 billion live active culture floraLife as well as MycoZx that targets the yeast, the mold, and the funguses in the gut.
[01:58:17.034 --> 01:58:22.822]  So this is the time to take advantage of getting this new incredible fiber product and these other products.
[01:58:22.822 --> 01:58:28.270]  You get them separately or together and make really, really big savings and get high quality products at the same time.
[01:58:28.270 --> 01:58:30.533]  And I'm doing this to introduce these products to you.
[01:58:30.533 --> 01:58:32.556]  Bodies sold out in a month.
[01:58:33.816 --> 01:58:36.819]  Strongest concentrated turmeric formula we could come up with.
[01:58:36.819 --> 01:58:38.840]  It sold out for another month and a half.
[01:58:38.840 --> 01:58:42.163]  We sold it at 50% off till it sold out.
[01:58:42.163 --> 01:58:44.685]  And I think it's going to be the same way with this fiber.
[01:58:44.685 --> 01:58:46.947]  Get yours today at fullwarslife.com.
[01:58:48.396 --> 01:58:54.761]  The scientists at Infowars Life have created a powerful formula for inflammatory support and joint support.
[01:58:54.761 --> 01:58:57.983]  Discover the power of ancient medicine with Bades.
[01:58:57.983 --> 01:59:01.686]  Bades contains one of the most potent forms of turmeric available.
[01:59:01.686 --> 01:59:06.390]  Turmeric has been used for thousands of years and is one of the most studied herbals today.
[01:59:06.390 --> 01:59:09.652]  It is well known in traditional medicine for its soothing properties.
[01:59:10.533 --> 01:59:21.539]  Our pure turmeric extract plus piperine from Black Pepper makes for optimal absorption to help boost and support your flexibility, mobility, joint function, immune system, and so much more.
[01:59:21.539 --> 01:59:30.083]  Regular turmeric root from the store only contains 1-5% of Actum ingredients, but our turmeric root extract contains over 95% of the Actum ingredients.
[01:59:31.704 --> 01:59:33.526]  You're listening to the Alex Jones Show!
[02:00:04.733 --> 02:00:07.756]  Well, here we are, July 5th, 2018.
[02:00:07.756 --> 02:00:15.683]  Another epic July 4th has come and gone, and never has it been more clear where the stakes are for humanity.
[02:00:15.683 --> 02:00:16.964]  But I want to make a point.
[02:00:16.964 --> 02:00:20.027]  There's a Churchill quote, I'm paraphrasing it, that
[02:00:21.337 --> 02:00:23.359]  Many people get hit by history.
[02:00:23.359 --> 02:00:32.045]  They get run over in the street by huge, big, epic developments and they kind of dust themselves off and ignore the point in history that they're in.
[02:00:32.045 --> 02:00:40.112]  But there are other people that get hit by destiny and hit by history and they get up and it changes the course of their lives and countless other people's lives.
[02:00:41.553 --> 02:00:56.614]  And so I want people to remember that the hundreds of millions that died under communism and the tens of millions that died under fascism and other cults and permutations of governmental control and societal mental illness manifest by government debt
[02:00:57.895 --> 02:01:16.062]  We are on the precipice of a new global revolution, a new renaissance, and we're actually, because of other people's work before us, shitting on a great brain trust of human liberty, and that we've got a chance to fight for freedom when the odds are actually on our side if we realize it.
[02:01:16.062 --> 02:01:18.743]  We've got to look back on those that didn't have a chance to win.
[02:01:19.775 --> 02:01:29.437]  But took action and did what was right because it was about their soul and about the spiritual, cultural, human decision they were making.
[02:01:29.437 --> 02:01:31.718]  And that's why they were fulfilled.
[02:01:31.718 --> 02:01:34.738]  So again, ladies and gentlemen, I want to thank you all for your support.
[02:01:34.738 --> 02:01:36.198]  I want to thank you all for your prayers.
[02:01:36.198 --> 02:01:41.040]  I want to thank you all for what you've done against the bullies and the peer pressure over the years.
[02:01:41.040 --> 02:01:47.701]  Because if it wasn't for you, and if it wasn't for everything you've done, we wouldn't be here.
[02:01:49.284 --> 02:01:53.621]  Many of those people aren't here today that stood up for what was right.
[02:01:55.609 --> 02:02:01.910]  But in their gut, they believed in you and they believed in me and they believed that we could build a better future.
[02:02:01.910 --> 02:02:03.651]  They had goodwill towards people.
[02:02:03.651 --> 02:02:08.872]  They didn't want to use the fact that they had more knowledge than the average person to control that person.
[02:02:08.872 --> 02:02:15.134]  They didn't want to use the fact that they understood how the game was played to then set up a little secret cabal and feed on people.
[02:02:15.134 --> 02:02:23.916]  They had the true vision of human empowerment and the true mastery to empower others and bring them to the next level.
[02:02:23.916 --> 02:02:24.736]  They were Christ-like.
[02:02:25.663 --> 02:02:25.923]  I think?
[02:02:43.820 --> 02:02:46.301]  And your awakening and the decisions you've made.
[02:02:46.301 --> 02:03:03.726]  So, I just want to tell you, as we've passed through this July 4th, 2018, as the globalists launch their riots, their attacks, and their lies, and their moralizing, that have good cheer, my friends, because we're living in a time and age when the devil knows the time is short.
[02:03:03.726 --> 02:03:06.166]  So, he sends the beast with wrath.
[02:03:06.166 --> 02:03:08.827]  And there are whole world government systems here, the mark of the beast.
[02:03:08.827 --> 02:03:11.128]  It's going to be a lot of trials, a lot of tribulations, but
[02:03:12.278 --> 02:03:16.581]  We know the truth and we know who wins and we know where this all goes.
[02:03:16.581 --> 02:03:24.747]  And so that's a very positive fact to understand.
[02:03:24.747 --> 02:03:28.090]  All that matters is what you stand for.
[02:03:28.090 --> 02:03:33.014]  All that matters is not being a coward and not feeding on people that aren't as smart as you.
[02:03:33.014 --> 02:03:34.495]  And the minute you realize that,
[02:03:35.572 --> 02:03:50.817]  You're in God's arms forever, and these Satanists, and these Crowleyites, and these Democrats, and these Chi-Coms, and all these control freaks who want to control reality, who want to try to become a God, because they merge with AI technology, they don't understand they already had a connection to God.
[02:03:50.817 --> 02:03:56.838]  They were already an expression of God's consciousness in the universe, and there was no need to ever even do that.
[02:03:56.838 --> 02:03:58.599]  But that's why we have free will.
[02:03:58.599 --> 02:04:02.200]  Some people will fall to the lower dimension.
[02:04:02.200 --> 02:04:04.721]  Some people will rise and ascend towards
[02:04:06.016 --> 02:04:09.097]  A communion and a reunification with Christ.
[02:04:09.097 --> 02:04:10.937]  And that's the big choice.
[02:04:10.937 --> 02:04:13.358]  And that's why I know you've made the right choice.
[02:04:13.358 --> 02:04:15.478]  You're not going to find Christ in these whorehouse churches.
[02:04:15.478 --> 02:04:21.560]  That's where the literal globalists run the operation via the World Council of Churches.
[02:04:21.560 --> 02:04:27.161]  But you're going to find the real Christ in your heart, seeking after God and saying, I want to be a good person.
[02:04:27.161 --> 02:04:28.321]  I want to be just.
[02:04:28.321 --> 02:04:29.162]  I want to be honorable.
[02:04:29.162 --> 02:04:30.482]  I'm going to tell the truth.
[02:04:30.482 --> 02:04:34.363]  So again, are those of us here, when we're seeing this great awakening of heroes,
[02:04:35.174 --> 02:04:47.318]  No, the heroes are those in communist China and North Korea and old Soviet Russia and countless other places like Cuba that were tortured and murdered and killed and watched their children go to prison because they didn't deny God the truth.
[02:04:47.318 --> 02:04:52.620]  And to them on this July 4th, I want to thank you all and thank you for 1776 Worldwide.
[02:04:52.620 --> 02:04:56.602]  God bless you all.
[02:04:56.602 --> 02:05:02.844]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[02:05:03.723 --> 02:05:16.810]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[02:05:16.810 --> 02:05:27.316]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even supports your immune system.
[02:05:27.876 --> 02:05:35.257]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[02:05:35.257 --> 02:05:49.920]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[02:05:49.920 --> 02:05:52.580]  Head to InfoWarsLife.com or call 1-888-253-3139.
[02:05:59.761 --> 02:06:02.744]  They think you're a goldfish!
[02:06:02.744 --> 02:06:05.106]  I've been betting on you my whole life!
[02:06:05.106 --> 02:06:06.067]  I believe in you!
[02:06:06.067 --> 02:06:09.291]  I don't think you're stupid!
[02:06:09.291 --> 02:06:12.754]  One man, Everett's a woman!
[02:06:12.754 --> 02:06:14.616]  All genitals are cut off!
[02:06:14.616 --> 02:06:17.179]  And we're kicking these traitors' asses politically!
[02:06:17.179 --> 02:06:18.320]  And we're not backing down on her!
[02:06:20.303 --> 02:06:21.245]  I wanna get these people!
[02:06:21.245 --> 02:06:22.046]  We're winning!
[02:06:22.046 --> 02:06:23.287]  I can feel the spirit rising!
[02:06:23.287 --> 02:06:24.028]  Can't you?
[02:06:24.028 --> 02:06:26.050]  We have broken their back!
[02:06:26.050 --> 02:06:26.991]  Yes, I can feel it!
[02:06:26.991 --> 02:06:29.855]  Let's go!
[02:06:29.855 --> 02:06:37.804]  Come on, come on, come on, come on, come on, come on, come on, come on, come on!
[02:06:48.459 --> 02:06:52.804]  So, you've been on YouTube for years and you don't know who I am.
[02:07:13.317 --> 02:07:19.639]  I'm real, I know the enemy, and if we can have the spirit of normal humanity spread, it's over for the globalists!
[02:07:19.639 --> 02:07:23.440]  You'll never, never defeat the human spirit!
[02:07:23.440 --> 02:07:25.781]  You'll never defeat God!
[02:07:25.781 --> 02:07:27.081]  You'll never win!
[02:07:27.081 --> 02:07:32.283]  We know who they are, and we're sick of them!
[02:07:37.438 --> 02:07:39.160]  You guys know who he is?
[02:07:39.160 --> 02:07:43.526]  You know how Alex Jones says InfoWars?
[02:07:43.526 --> 02:07:44.267]  Very popular.
[02:07:44.267 --> 02:07:44.927]  Alex Jones.
[02:07:44.927 --> 02:07:45.668]  Alex Jones.
[02:07:45.668 --> 02:07:46.509]  Alex Jones.
[02:07:46.509 --> 02:07:47.170]  Alex Jones.
[02:07:47.170 --> 02:07:48.552]  Alex Jones for Alex Jones.
[02:07:48.552 --> 02:07:48.852]  Alex Jones.
[02:07:48.852 --> 02:07:49.753]  From InfoWars.
[02:07:49.753 --> 02:07:50.294]  InfoWars.
[02:07:50.294 --> 02:07:50.614]  Yeah.
[02:07:50.614 --> 02:07:52.056]  But did that stop him?
[02:07:52.056 --> 02:07:52.156]  No!
[02:07:52.156 --> 02:07:53.037]  It did not!
[02:07:54.568 --> 02:07:55.229]  Gone!
[02:07:55.229 --> 02:07:56.369]  Okay!
[02:07:56.369 --> 02:07:58.011]  And just, it went everywhere!
[02:07:58.011 --> 02:08:03.455]  The more they abuse you, the more you enjoy it, just like the Stockholm Syndrome!
[02:08:03.455 --> 02:08:06.437]  And so that's why the joke is on you!
[02:08:06.437 --> 02:08:08.759]  And that's why it's gonna continue!
[02:08:19.987 --> 02:08:22.568]  I know your mustache is gold!
[02:08:22.568 --> 02:08:27.509]  You got little gold-framed glasses!
[02:08:27.509 --> 02:08:32.430]  You scare me so bad!
[02:08:32.430 --> 02:08:38.652]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:08:48.254 --> 02:08:50.395]  We've got our guest coming up.
[02:08:50.395 --> 02:08:59.460]  There's a lot of controversy around this network about Alex Jones, for example.
[02:08:59.460 --> 02:09:09.185]  Alex Jones, the far-right conspiracy theorist who is apparently... Alex Jones!
[02:09:19.064 --> 02:09:25.146]  Reputation's amazing.
[02:09:25.146 --> 02:09:26.587]  I will not let you down.
[02:09:26.587 --> 02:09:29.488]  You will be very, very impressed, I hope.
[02:09:34.734 --> 02:09:38.138]  You know why those intros say Alex Jones, Alex Jones so much?
[02:09:38.138 --> 02:09:49.629]  Because we can take even small radio stations that have no ratings and usually get them mid-level or high ratings within a year because that's how it works with Arbitron and all that is name recognition so you have to say the name over and over again.
[02:09:49.629 --> 02:09:51.832]  The radio stations like that because that's how they stay afloat.
[02:09:52.552 --> 02:09:55.673]  Okay, we are back live well into the third hour.
[02:09:55.673 --> 02:09:59.354]  Our guests will be riding shotgun with us for the hour, maybe a little bit longer.
[02:09:59.354 --> 02:10:00.355]  I know we've got loaded phones.
[02:10:00.355 --> 02:10:06.637]  We'll also pop in and get your calls on Mueller, on the liberals calling for revolution, all of it.
[02:10:09.335 --> 02:10:13.617]  Joey Gibson is the founder of the Patriot Prayer Group and is running for U.S.
[02:10:13.617 --> 02:10:14.537]  Senate as a Republican.
[02:10:14.537 --> 02:10:20.600]  Joey is fighting for freedom with the strength and power from God and love, gibsonforfreedom.com.
[02:10:20.600 --> 02:10:23.361]  And he goes out to these events.
[02:10:23.361 --> 02:10:24.442]  He just has prayer vigils.
[02:10:24.442 --> 02:10:27.003]  And the left gets really triggered by that and comes out.
[02:10:27.623 --> 02:10:29.004]  And they do it up and down the West Coast.
[02:10:29.004 --> 02:10:30.065]  Will Johnson also does it.
[02:10:30.065 --> 02:10:31.125]  UnitedAmericanFirst.com.
[02:10:31.125 --> 02:10:33.727]  What a great website, but even greater info he's involved in.
[02:10:33.727 --> 02:10:37.809]  He's a founder of the United American First, a movement that began during the 2016 election.
[02:10:37.809 --> 02:10:39.511]  And I've heard him talk on my show and others about it.
[02:10:39.511 --> 02:10:42.973]  He just kept seeing the lies and the race baiting and how evil it was.
[02:10:42.973 --> 02:10:45.414]  He just had this knot in his gut, this knot in his chest.
[02:10:45.414 --> 02:10:45.995]  I'm the same way.
[02:10:46.892 --> 02:10:50.715]  I can be totally exhausted, like eight at night, something big happens, and I just suddenly have all this energy.
[02:10:50.715 --> 02:10:51.976]  Like when they attack me, too.
[02:10:51.976 --> 02:10:53.577]  I don't like being attacked when I know they're lying.
[02:10:53.577 --> 02:10:57.400]  I suddenly... It doesn't make me get scared when they do these horrible things to me.
[02:10:57.400 --> 02:10:58.041]  It's the opposite.
[02:10:58.041 --> 02:10:59.462]  People say, oh, you're so brave.
[02:10:59.462 --> 02:11:01.403]  Brave?
[02:11:01.403 --> 02:11:04.345]  I'd really be brave if I just laid down and let these dogs chew my guts out.
[02:11:04.345 --> 02:11:05.006]  It's the opposite.
[02:11:05.006 --> 02:11:06.587]  I'm fighting for my life here.
[02:11:06.587 --> 02:11:07.408]  These people are evil!
[02:11:08.971 --> 02:11:10.672]  That's what we're talking about here.
[02:11:10.672 --> 02:11:12.953]  So, Will Johnson and Joey Gibson.
[02:11:12.953 --> 02:11:15.475]  Let's go to Will first, but jump in any time, Joey.
[02:11:15.475 --> 02:11:17.176]  Wow, what happened this weekend.
[02:11:17.176 --> 02:11:20.998]  Even the local news had to admit Antifa attacked first.
[02:11:20.998 --> 02:11:21.619]  Bottles.
[02:11:21.619 --> 02:11:22.479]  I mean, you were there.
[02:11:22.479 --> 02:11:25.141]  Tell folks what happened.
[02:11:25.141 --> 02:11:28.763]  You know, I want to thank you for having me on again.
[02:11:28.763 --> 02:11:31.745]  I'm thankful for Joey to invite me to his event.
[02:11:33.584 --> 02:11:34.965]  It was absolutely crazy.
[02:11:34.965 --> 02:11:36.306]  We were completely peaceful.
[02:11:36.306 --> 02:11:38.488]  DHS did a beautiful job.
[02:11:38.488 --> 02:11:40.329]  They did an awesome job.
[02:11:40.329 --> 02:11:41.990]  They protected all of us.
[02:11:41.990 --> 02:11:47.574]  When we were going into the event, we had to, if anyone had peppermints or anything like that, they had to give them to DHS.
[02:11:47.574 --> 02:11:53.138]  So we didn't have anything to protect ourselves from these Antifa domestic terrorist groups.
[02:11:53.138 --> 02:11:57.161]  But I want to, it was absolutely insane for what they were doing.
[02:11:57.161 --> 02:11:58.862]  It's just like Berkeley all over again.
[02:11:59.654 --> 02:12:07.577]  We go there, we're completely peaceful, we're Trump supporters, we're black, we're brown, we're white, we're all together, no one's fighting.
[02:12:07.577 --> 02:12:14.340]  It's only when we go out onto the streets where Antifa and the Portland Police didn't do their job to protect us.
[02:12:14.340 --> 02:12:21.763]  Well, that's in the Soros documents that they work with Blue City Police to stand down, even let them engage in violence.
[02:12:21.763 --> 02:12:26.765]  Joey, tell us about your prayer group, the events you've had, and why you think Antifa particularly attacks these.
[02:12:28.786 --> 02:12:36.671]  Yeah, so basically, you know, we started doing this because we saw people getting beat up in the streets during the Trump election down in San Jose.
[02:12:36.671 --> 02:12:55.524]  So the goal was to go out and just challenge it and expose them, but at the same time, you know, our rhetoric has always been about love and prayer and talking about God, yet these people come out of nowhere and they hate the freedom aspect, okay, because a lot of them are communists, and they seem to just really hate the message of God, like they despise it.
[02:12:56.586 --> 02:13:03.388]  They just come from all over the West Coast to whatever rally we're throwing and they're going to use violence and do whatever it takes to silence us.
[02:13:04.725 --> 02:13:08.047]  What was the big takeaway from this latest one, A, and then B?
[02:13:08.047 --> 02:13:08.527]  It's here.
[02:13:08.527 --> 02:13:09.427]  They say revolution.
[02:13:09.427 --> 02:13:11.008]  They say they're going to launch the attacks.
[02:13:11.008 --> 02:13:13.789]  There's arrests all over the country, attacks happening everywhere.
[02:13:13.789 --> 02:13:19.112]  Behind the scenes, I can't get to it yet on air, they have launched attacks against me and my family that are out of a Twilight Zone movie.
[02:13:19.112 --> 02:13:25.074]  I mean, I'm talking basically like intelligence agencies, but it's the Democratic Party and Soros.
[02:13:25.074 --> 02:13:26.675]  He's put $18 billion in.
[02:13:26.675 --> 02:13:28.776]  I mean, this is, the battle is really heating up.
[02:13:30.726 --> 02:13:32.226]  I would say there's two things to take from this.
[02:13:32.226 --> 02:13:38.869]  Number one, you know, we're at a point now, it's unfortunate, you know, I have a lot of respect for most of the police.
[02:13:38.869 --> 02:13:44.090]  I think most of the police officers, they want to do their job, but right now they're just standing down, especially in Portland, Oregon.
[02:13:44.090 --> 02:13:50.952]  And so I kind of want to make a call for these guys to make a conscientious decision to protect the Constitution, which is the First Amendment.
[02:13:50.952 --> 02:13:56.574]  If you get an order from someone above you that's asking you to go against the Constitution, you need to do what is right.
[02:13:57.054 --> 02:14:11.864]  The second thing I'm going to take from this is if the police are going to stand down and we're not going to have law and order, you're going to have patriots from all over the country come in and they're going to do their job like you saw on Saturday because they had Antifa, they had Sharp members running scared.
[02:14:11.864 --> 02:14:22.270]  There's that viral video where that Sharp member, you know, had a baton, went up against a guy, a proud boy who had nothing but his arm, you know, blocked it twice, hit him with one punch and he was out.
[02:14:22.270 --> 02:14:23.131]  He was done.
[02:14:23.131 --> 02:14:26.173]  And so I think patriots will begin to stand up and take back the streets.
[02:14:27.617 --> 02:14:38.161]  And again, I've watched hours of your videos, how they would throw the bottles, they would attack first, the police stood down, you guys would kick their butt, like Tommy Robinson fighting off nine guys himself, even though he's a little guy.
[02:14:38.161 --> 02:14:41.763]  Describe the essence of that, and then we're gonna go to break of what happened.
[02:14:44.918 --> 02:14:48.481]  So yeah, it's like, okay, we'll talk about June 3rd, for example.
[02:14:48.481 --> 02:14:51.684]  So that was the first Portland rally a few weeks ago.
[02:14:51.684 --> 02:14:57.450]  You have these Antifa kids chasing after families, people who can't really defend themselves.
[02:14:57.450 --> 02:15:04.857]  You look at Haley Adams and her family, they attacked them, you know, stole their property, beat them up because they saw them as an easy target.
[02:15:05.297 --> 02:15:07.659]  Same thing with an elderly man, Kerry Hudson.
[02:15:07.659 --> 02:15:08.900]  They went after them.
[02:15:08.900 --> 02:15:12.243]  Because they can't take on the real patriots willing to defend themselves.
[02:15:12.243 --> 02:15:19.550]  So June 30th comes along and there's all this rhetoric about how I'm not going to be able to show up because they're going to kill me, they're going to stab me.
[02:15:19.550 --> 02:15:24.054]  All this talk, they show up, they go running down the streets and the patriots just chase them.
[02:15:24.514 --> 02:15:25.414]  A whole block down.
[02:15:25.414 --> 02:15:28.136]  And we just showed dramatic footage we'll come back with again.
[02:15:28.136 --> 02:15:29.076]  You were there.
[02:15:29.076 --> 02:15:33.118]  I mean, you've got a guy with one of those extendable metal clubs.
[02:15:33.118 --> 02:15:35.538]  You can kill somebody with a police baton.
[02:15:35.538 --> 02:15:37.499]  Basically an extendable baton.
[02:15:37.499 --> 02:15:39.800]  They could break your bones, whipping it at you.
[02:15:39.800 --> 02:15:43.242]  And of course, they got fellow steps in and just boom!
[02:15:43.242 --> 02:15:45.322]  Total KO.
[02:15:45.322 --> 02:15:46.023]  Knockout.
[02:15:46.023 --> 02:15:46.723]  Boom!
[02:15:46.723 --> 02:15:48.424]  And the woman tries to attack you.
[02:15:48.424 --> 02:15:48.904]  That's their thing.
[02:15:48.904 --> 02:15:50.224]  They try to get women to attack you.
[02:15:50.224 --> 02:15:51.025]  So you got to defend yourself.
[02:15:51.025 --> 02:15:52.425]  And they go, oh, you attacked a woman.
[02:15:52.425 --> 02:15:53.926]  Well, yeah, you just got in a man's world, lady.
[02:15:55.256 --> 02:15:57.977]  Bacon lovers, we ship free!
[02:15:57.977 --> 02:15:59.798]  Try our amazing bacon.
[02:15:59.798 --> 02:16:01.818]  No refrigeration required.
[02:16:01.818 --> 02:16:11.421]  Proprietary value added packaging provides 10 year shelf life and protects the leanest, thickest, center cut, fully cooked bacon in America today.
[02:16:11.421 --> 02:16:14.863]  Ready to eat right from the pouch or warm and serve.
[02:16:14.863 --> 02:16:16.723]  Savory and delicious.
[02:16:16.723 --> 02:16:19.684]  Wholesale price for your everyday use.
[02:16:19.684 --> 02:16:22.585]  Order today at ReadyToEatBacon.com.
[02:16:22.585 --> 02:16:23.886]  ReadyToEatBacon.com.
[02:16:25.540 --> 02:16:26.360]  This is Dan Pilla.
[02:16:26.360 --> 02:16:28.161]  Do you have the IRS money you can't pay?
[02:16:28.161 --> 02:16:29.802]  Are tax debts crippling you?
[02:16:29.802 --> 02:16:32.624]  I've defended people from the IRS for over 30 years.
[02:16:32.624 --> 02:16:34.925]  I've helped thousands and I can help you too.
[02:16:34.925 --> 02:16:39.428]  I wrote the book on IRS settlement and I'm telling you, there's no such thing as a hopeless case.
[02:16:39.428 --> 02:16:43.370]  Call 800-34-NO-TAX to finally get free of IRS debt.
[02:16:43.370 --> 02:16:47.152]  With the IRS's new programs, there's never been a better time to solve your problem.
[02:16:47.152 --> 02:16:47.592]  Call 800-34-NO-TAX.
[02:16:47.592 --> 02:16:49.213]  That's 800-34-NO-TAX or my website, danpilla.com.
[02:16:55.063 --> 02:16:57.004]  Heart disease is on the rise.
[02:16:57.004 --> 02:17:02.306]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[02:17:02.306 --> 02:17:03.907]  But the symptoms are there.
[02:17:03.907 --> 02:17:12.251]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:17:12.251 --> 02:17:17.954]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:17:18.114 --> 02:17:19.935]  My blood pressure has normalized.
[02:17:19.935 --> 02:17:22.117]  My diabetes has totally improved.
[02:17:22.117 --> 02:17:26.620]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:17:26.620 --> 02:17:28.801]  I recommend Heart and Body Extract to everyone.
[02:17:28.801 --> 02:17:36.547]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:17:36.687 --> 02:17:40.869]  Order your two-month supply today by calling 866-295-5305.
[02:17:40.869 --> 02:17:44.750]  That's 866-295-5305.
[02:17:44.750 --> 02:17:47.751]  Or order online HBextract.com.
[02:17:47.751 --> 02:17:56.135]  Heart and Body Extract 866-295-5305 or HBextract.com.
[02:17:56.135 --> 02:18:03.858]  Do you realize that when you spread the links from InfoWars.com, when you spread the videos, you are changing the world?
[02:18:03.858 --> 02:18:04.318]  It's you!
[02:18:05.427 --> 02:18:07.908]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[02:18:07.908 --> 02:18:09.288]  You are the info war.
[02:18:09.288 --> 02:18:12.209]  And now because of their intensifying censorship, it's more important than ever
[02:18:26.554 --> 02:18:37.940]  That everyone go to Infowars.com forward slash newsletter and sign up via email so there's no way the censors can get between us with critical videos, articles, breaking news, intel, you name it.
[02:18:37.940 --> 02:18:45.925]  And so now I ask you more than ever to share the Infowars.com articles, to share the videos, to tell people about the local stations you're listening to.
[02:18:45.925 --> 02:18:52.968]  The bare minimum you can do is sign up for the free newsletter at Infowars.com forward slash newsletter.
[02:18:52.968 --> 02:18:55.730]  We are the renaissance and we are winning!
[02:18:57.208 --> 02:19:05.751]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalists and live in a free society.
[02:19:05.751 --> 02:19:09.232]  Several years ago, I set out with top formulators in the U.S.
[02:19:09.232 --> 02:19:18.775]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[02:19:18.775 --> 02:19:25.938]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[02:19:26.198 --> 02:19:29.780]  Best-selling product at Infowarslife.com, because it works so well.
