[00:00:08.707 --> 00:00:12.432]  Infowars.com is tomorrow's news.
[00:43:16.664 --> 00:43:26.206]  They're all amazing, and I just ordered them all again, along with the Organic Urban Garden Seed Kit at emeraldwars.com.
[00:43:26.326 --> 00:43:32.768]  But back to my point, in the early 1990s, ADHD was on the rise.
[00:43:33.608 --> 00:43:38.229]  My parents, they didn't believe that vaccines could ever hurt anybody, yet.
[00:43:38.749 --> 00:43:40.130]  Turned out, yes, I do have ADHD.
[00:43:41.350 --> 00:43:44.791]  I've been taking RainForce now for about almost two years.
[00:43:45.937 --> 00:43:49.098]  And with BrainForce, I'm able to focus perfectly.
[00:43:50.279 --> 00:43:57.362]  And my parents said that before the age of seven, I was not as hyperactive.
[00:43:57.762 --> 00:44:00.703]  And that's what got me, you know, PQ'd.
[00:44:01.243 --> 00:44:09.666]  Wondering, hey, maybe, maybe it was something in a vaccine that could have triggered this change in me that made me so hyperactive.
[00:44:10.467 --> 00:44:10.927]  What is it?
[00:44:12.066 --> 00:44:16.368]  I do think that we're seeing a lot of these behavior disabilities.
[00:44:16.708 --> 00:44:22.071]  For one, we're cramming kids into a classroom for eight hours a day and expecting them to sit and shut up and not talk.
[00:44:22.992 --> 00:44:25.333]  And put their hands on their lap.
[00:44:26.033 --> 00:44:27.234]  So I think that's part of the problem.
[00:44:27.534 --> 00:44:31.456]  And then I think the other part of the problem is we're also injecting them with vaccines.
[00:44:31.496 --> 00:44:36.578]  It's probably having an increased incidence of developmental disabilities.
[00:44:36.638 --> 00:44:37.619]  What's your take on that, Roy?
[00:44:37.839 --> 00:44:51.714]  I want to, you know, say to Trace, I think it's really great that he's asking questions and he's, you know, he's looking at things like brain force and he's thinking about, you know, things that he can do to take control of his own health.
[00:44:56.550 --> 00:45:00.393]  With Alpha Power by InfoWars Life, you can be in charge of your energy again.
[00:45:00.693 --> 00:45:05.657]  Alpha Power helps with a large amount of functions for your body to help bring you to the peak of your optimal health.
[00:45:05.897 --> 00:45:09.540]  Alpha Power has a 4.8 star rating on InfoWarsStore.com.
[00:45:09.820 --> 00:45:13.363]  Listen to all these incredible five star reviews from verified buyers.
[00:45:13.703 --> 00:45:16.806]  Papa Black Wilson says, whatever's in this is doing something good.
[00:45:17.066 --> 00:45:26.393]  I take it daily as I would any other daily vitamin, and it's got me in a state where even the normal day of a few hours sleep, rest easy, and wake up positive, regardless of the amount of sleep I get.
[00:45:26.533 --> 00:45:28.875]  And what Alex was hinting at when he first released this product?
[00:45:29.115 --> 00:45:30.817]  Yeah, the missus surely enjoys it.
[00:45:31.017 --> 00:45:33.659]  Frank John says, this stuff is incredible!
[00:45:33.900 --> 00:45:38.444]  Wow, this is like taking brain force mixed with super male vitality at the same time!
[00:45:38.764 --> 00:45:44.849]  Alpha Power makes me feel well mentally, makes me want to exercise more, and helps me feel a little more confident.
[00:45:45.290 --> 00:45:49.794]  After about a week and a half or two, I started to really feel the huge raise in my male drive.
[00:45:50.294 --> 00:45:51.415]  That helps with focus, too.
[00:45:51.876 --> 00:45:52.817]  Like Brain Force Plus.
[00:45:53.337 --> 00:45:57.439]  I've tried about 15 InfoWars Life Health products and they're always of supreme quality.
[00:45:57.859 --> 00:46:01.900]  LJ says, it's been five days since my boyfriend began taking alpha power.
[00:46:02.180 --> 00:46:03.721]  There's definitely been a change.
[00:46:03.981 --> 00:46:04.621]  For the better.
[00:46:05.061 --> 00:46:08.823]  Without getting too personal, our activity has increased and that's fine by me.
[00:46:09.243 --> 00:46:10.903]  He also says he's got a bit more energy.
[00:46:11.323 --> 00:46:12.184]  I hope this lasts.
[00:46:13.064 --> 00:46:15.105]  One Eye Jack says, Alpha Power.
[00:46:15.405 --> 00:46:21.527]  I took Alpha Power for the first time this morning, and after about 15 minutes I felt so awake and alert and full of energy.
[00:46:21.807 --> 00:46:26.748]  I take Super Mail and Brain Force as well, but I have to say, this blows them both out of the water.
[00:46:27.208 --> 00:46:30.529]  Defeat the Globalists said, more energy at the end of the day.
[00:46:31.129 --> 00:46:36.151]  Taking one capsule a day in the AM, and even after being on the go all day, there's no crash at night.
[00:46:36.711 --> 00:46:38.512]  I'd feel exhausted after 8pm.
[00:46:38.792 --> 00:46:39.312]  Not anymore.
[00:46:39.692 --> 00:46:40.893]  Seem to be sleeping better too.
[00:46:41.453 --> 00:46:43.274]  I seem to have upped my water intake as well.
[00:46:43.534 --> 00:46:44.915]  I will definitely buy this again.
[00:46:45.695 --> 00:46:49.016]  Head to infowarrestore.com and experience Alpha Power today.
[00:46:49.717 --> 00:46:51.918]  That's infowarrestore.com.
[00:46:59.621 --> 00:47:02.222]  You're listening to the Alex Jones Show.
[00:47:16.283 --> 00:47:18.964]  Alright, we've been taking your calls from Hawaii.
[00:47:19.024 --> 00:47:21.325]  We will continue that later on in the second hour.
[00:47:21.345 --> 00:47:28.048]  We're going to be joined by Laura Loomer at the top of the second hour to discuss the latest developments in the Las Vegas shooting.
[00:47:28.548 --> 00:47:29.969]  Still no narrative.
[00:47:30.449 --> 00:47:33.650]  More questions as the days go by.
[00:47:34.111 --> 00:47:36.312]  But that story just gets dropped from the news.
[00:47:37.752 --> 00:47:41.394]  In the meantime though, I need to knock out a stack of this news.
[00:47:41.474 --> 00:47:43.815]  So let's just hammer this out.
[00:47:43.875 --> 00:47:47.997]  So Senator Jeff Snowflake from Snowflake, Arizona.
[00:47:48.377 --> 00:47:49.437]  He's been anti-Trump.
[00:47:49.477 --> 00:47:52.358]  He's such a failed politician, he has to step down after his term.
[00:47:53.079 --> 00:47:56.360]  And now he's comparing Trump to Stalin.
[00:47:58.501 --> 00:48:02.783]  Now this is actually funny to me because you've got all of these leftists
[00:48:04.161 --> 00:48:09.805]  That are comparing Trump to Hitler, comparing Trump to these communist dictators.
[00:48:11.586 --> 00:48:12.427]  He's such a bad guy.
[00:48:12.447 --> 00:48:13.547]  He's an authoritarian.
[00:48:14.448 --> 00:48:16.830]  And a part of me kind of wishes they were right.
[00:48:17.590 --> 00:48:23.414]  A part of me kind of wishes that Senator Jeff Snowflake was right, that Trump was like Stalin.
[00:48:23.434 --> 00:48:23.814]  You know why?
[00:48:23.854 --> 00:48:25.796]  Because you know where Jeff Flake would be?
[00:48:25.816 --> 00:48:27.737]  In a gulag.
[00:48:29.098 --> 00:48:29.378]  Okay?
[00:48:29.718 --> 00:48:30.539]  In jail.
[00:48:32.113 --> 00:48:38.357]  So before you want to call Trump Stalin-esque, let's remember what Stalin would do to his critics.
[00:48:39.638 --> 00:48:39.798]  Hmm.
[00:48:41.540 --> 00:48:47.224]  And then, maybe Trump should take a page out of Stalin's notebook and say, OK, Flake, you want to compare me to Stalin?
[00:48:47.464 --> 00:48:48.464]  I'll treat you like Stalin.
[00:48:48.925 --> 00:48:49.325]  Bye-bye.
[00:48:50.746 --> 00:48:51.146]  Bye-bye.
[00:48:51.206 --> 00:48:51.927]  See you in the Gulag.
[00:48:53.117 --> 00:49:03.682]  But Stalin's already, or excuse me, Jeff Flake is already going, Stalin, Jeff Snowflake, Stalin, Stalin Snowflake from Arizona is actually already removing himself from the government.
[00:49:03.722 --> 00:49:05.543]  He's such a failed politician, he has to step down.
[00:49:06.424 --> 00:49:09.465]  Speaking of failed politicians, however, this one just keeps getting louder.
[00:49:10.386 --> 00:49:12.827]  You just put a new wig on her and her volume gets turned up.
[00:49:12.967 --> 00:49:19.070]  Maxine Waters meltdown impeach Trump for name-calling and disrespect of women.
[00:49:19.210 --> 00:49:19.851]  Well, I'll be...
[00:49:21.044 --> 00:49:23.509]  I didn't realize that you could be impeached for name-calling.
[00:49:24.290 --> 00:49:26.895]  I didn't realize that you could be impeached for disrespecting women.
[00:49:27.677 --> 00:49:29.240]  Maybe we should ask Bill Clinton about that.
[00:49:30.486 --> 00:49:38.830]  But Mad Maxine, just put a new wig on her, turn the volume up, and she'll shout impeach at whatever platform you give to her.
[00:49:39.070 --> 00:49:40.951]  You're going to have to point her in the right direction.
[00:49:41.471 --> 00:49:42.632]  You know, she's going to need some help.
[00:49:42.692 --> 00:49:44.132]  You kind of have to shuffle her out there.
[00:49:44.172 --> 00:49:45.133]  She's a little confused.
[00:49:45.413 --> 00:49:45.973]  Where am I?
[00:49:46.253 --> 00:49:47.194]  Where's the president?
[00:49:47.574 --> 00:49:48.354]  This president?
[00:49:48.434 --> 00:49:49.095]  President what?
[00:49:49.455 --> 00:49:50.795]  Yeah, Maxine, just right over there.
[00:49:51.136 --> 00:49:51.856]  See the microphone?
[00:49:51.976 --> 00:49:53.597]  Just say impeach 20 times.
[00:49:54.417 --> 00:49:54.817]  Okay.
[00:49:55.438 --> 00:49:57.158]  This president must be impeached.
[00:49:57.299 --> 00:49:57.639]  Okay.
[00:49:58.777 --> 00:50:00.059]  Alright, great job Maxine!
[00:50:00.099 --> 00:50:00.800]  Woo!
[00:50:01.621 --> 00:50:02.443]  Where's my wig?
[00:50:03.845 --> 00:50:06.288]  What does Maxine Waters even do?
[00:50:07.150 --> 00:50:10.074]  I've done this before, but I'm telling you, here's a regular day for Maxine Waters.
[00:50:11.055 --> 00:50:11.696]  She wakes up.
[00:50:12.397 --> 00:50:12.858]  She takes...
[00:50:13.814 --> 00:50:17.778]  About an hour, two, three hours to powder her face, powder her chrome dome.
[00:50:18.358 --> 00:50:20.741]  Then she takes about half an hour to straighten her wig out.
[00:50:21.441 --> 00:50:25.145]  And then she gets on the floor of the Hill and cries about Trump for an hour.
[00:50:25.806 --> 00:50:30.971]  And then she goes out and she does an interview on MSNBC for 20 minutes crying about Trump.
[00:50:31.531 --> 00:50:41.195]  And then calls it a day and goes back to wherever she resides, takes about two hours to remove her makeup and then polish her chrome dome before she calls it a night.
[00:50:41.715 --> 00:50:46.937]  So that's Maxine Waters wants to impeach President Trump for name-calling and disrespecting women.
[00:50:47.137 --> 00:50:49.718]  Maxine Waters has lost it.
[00:50:50.798 --> 00:50:53.899]  MSNBC corrects fake news about Panamanian
[00:50:56.018 --> 00:50:58.959]  Panamanian ambassador.
[00:50:59.459 --> 00:51:06.741]  So Mary Emily O'Hara, an MSNBC correspondent, says NBC confirms with the State Department that the U.S.
[00:51:06.841 --> 00:51:15.703]  ambassador to Panama, John Feeley, has resigned because he no longer feels he can completely serve, he can comfortably serve under President Trump.
[00:51:15.783 --> 00:51:16.903]  Feeley is the first U.S.
[00:51:16.923 --> 00:51:18.444]  diplomat to resign over the comments.
[00:51:18.944 --> 00:51:23.545]  They had to erase that because it was fake news.
[00:51:26.339 --> 00:51:28.980]  Don't you just love it when MSNBC puts out fake news?
[00:51:29.500 --> 00:51:35.442]  Hey, if you want to find MSNBC putting out fake news, all you have to do is tune in.
[00:51:35.462 --> 00:51:36.722]  It's really that simple.
[00:51:37.362 --> 00:51:42.164]  Trump accuses Wall Street Journal of fake news over misquote about Kim Jong Un.
[00:51:43.124 --> 00:51:45.564]  And then Sarah Huckabee Sanders blasts them on that.
[00:51:45.905 --> 00:51:47.425]  They have the audio tape of it.
[00:51:49.039 --> 00:51:55.381]  And, you know, Wall Street Journal to me actually, you know, sometimes they get hit with fake news, sometimes I think they do good stuff over there.
[00:51:55.401 --> 00:51:59.262]  I don't think everyone over there is just unabashedly against Trump.
[00:52:00.282 --> 00:52:09.725]  But here you go again, another example of a news story made to make Trump look bad that ends up being total fake news.
[00:52:10.125 --> 00:52:11.085]  You know, you think that these
[00:52:12.997 --> 00:52:13.998]  We do have the audio?
[00:52:14.599 --> 00:52:16.260]  Yeah, guys, go ahead and play the audio.
[00:52:16.300 --> 00:52:21.224]  This is the White House releasing the audio proving that the Wall Street Journal printed fake news about President Trump.
[00:52:21.985 --> 00:52:26.949]  As you know, I have a great relationship with Prime Minister Abe, Japan.
[00:52:27.930 --> 00:52:34.716]  And I probably have a very good relationship with Kim Jong-un of
[00:52:35.612 --> 00:52:47.159]  And I'd probably have a good relationship with Kim Jong-un, and then they rephrased it and deleted the I would, essentially saying, oh yes, I have a great relationship with Kim Jong-un.
[00:52:48.500 --> 00:52:52.623]  So they just get caught red-handed in that lie, but it's amazing to me
[00:52:54.079 --> 00:53:11.674]  That these media outlets would still be printing fake news about President Trump, tweeting fake news about President Trump, not even a week after he talks about libel laws and making libel laws a lot more resourceful for people that are being libeled against.
[00:53:12.555 --> 00:53:14.916]  So just keep printing fake news about President Trump.
[00:53:15.016 --> 00:53:15.656]  Please.
[00:53:16.196 --> 00:53:17.556]  Please keep doing it.
[00:53:17.956 --> 00:53:22.757]  Just make him more upset and make him think about making libel a more serious issue.
[00:53:22.777 --> 00:53:24.557]  Alright, so this is unbelievable.
[00:53:25.058 --> 00:53:27.438]  In fact, guys, just roll the B-roll behind me.
[00:53:27.558 --> 00:53:28.438]  Breaking video.
[00:53:28.538 --> 00:53:33.659]  Crazed socialist mobs destroy H&M stores in South Africa over monkey ad.
[00:53:35.080 --> 00:53:37.340]  So H&M, the video is rolling behind me.
[00:53:37.360 --> 00:53:39.280]  These people are just destroying the store.
[00:53:39.320 --> 00:53:40.301]  They're tearing it apart.
[00:53:40.401 --> 00:53:41.741]  Look at how peaceful and loving they are.
[00:53:42.657 --> 00:53:43.777]  This is so absurd.
[00:53:44.017 --> 00:53:48.018]  I just... This is just like the teenagers eating the Tide Pods.
[00:53:49.499 --> 00:53:51.059]  You've completely lost your mind.
[00:53:52.380 --> 00:54:01.042]  You have completely lost your mind when you're inside a retail store rioting over an ad because it said monkey on a hoodie.
[00:54:01.750 --> 00:54:02.651]  What is the big deal?
[00:54:02.771 --> 00:54:03.791]  Kids like monkeys.
[00:54:04.792 --> 00:54:06.653]  Oh my gosh, kids like monkeys.
[00:54:06.974 --> 00:54:07.674]  Shocking!
[00:54:08.354 --> 00:54:12.457]  Nobody ever has a pet little stuffed monkey, you know, when they're young.
[00:54:12.477 --> 00:54:14.338]  I remember there were beanie babies.
[00:54:14.398 --> 00:54:15.639]  I used to have beanie baby monkeys.
[00:54:16.800 --> 00:54:17.420]  I mean, whatever.
[00:54:17.480 --> 00:54:22.524]  So they think the hoodie is insensitive, and so then they go out and they tear the H&M store apart.
[00:54:23.700 --> 00:54:26.481]  I thought Floyd Mayweather's response was much better.
[00:54:26.781 --> 00:54:32.383]  He just took the hoodie and the kid in the hoodie and just said, black is beautiful on it, instead of coolest monkey in the jungle.
[00:54:33.063 --> 00:54:34.384]  Why does that have to be a black thing?
[00:54:34.804 --> 00:54:41.827]  If we're all evolved from the same people, if we're all evolved from monkeys, you know, they tell us that we all evolved from monkeys.
[00:54:42.067 --> 00:54:46.828]  Apparently I'm a monkey's uncle here, but I can't wear a hoodie that says coolest monkey in the jungle.
[00:54:47.308 --> 00:54:50.970]  And so then these socialists go out and destroy the H&M stores because they're lunatics.
[00:54:51.892 --> 00:54:53.313]  But Floyd Mayweather had the right response.
[00:54:53.353 --> 00:54:55.834]  He puts out the same thing and it just says, black is beautiful.
[00:54:55.894 --> 00:54:56.674]  I thought it was hilarious.
[00:54:56.714 --> 00:54:57.434]  A perfect troll.
[00:54:58.195 --> 00:55:00.876]  Someone should have done that with white is beautiful just to troll them even harder.
[00:55:00.896 --> 00:55:01.936]  They would have gotten so mad.
[00:55:02.296 --> 00:55:02.996]  But there they are!
[00:55:03.016 --> 00:55:05.357]  Oh, just peacefully responding.
[00:55:05.598 --> 00:55:10.399]  Peacefully responding to the H&M store selling a hoodie that says, coolest monkey in the jungle.
[00:55:10.620 --> 00:55:10.840]  Wow.
[00:55:11.920 --> 00:55:16.002]  So now you've got the liberals projecting crap hole onto Trump Hotel.
[00:55:16.322 --> 00:55:17.063]  It's amazing.
[00:55:17.203 --> 00:55:24.207]  These people use this exact verbiage, this exact language to describe Trump, insulting him with slurs and curse words.
[00:55:24.287 --> 00:55:26.788]  But if he says it, it's a bad thing.
[00:55:26.828 --> 00:55:30.210]  And then April Ryan, I mean, she's coming completely unhinged.
[00:55:30.570 --> 00:55:34.653]  She says brown people should call airlines and book flights to crap hole countries.
[00:55:34.993 --> 00:55:37.594]  Well, why don't you go live in West Africa, April Ryan?
[00:55:38.014 --> 00:55:40.336]  Why don't you go live in Haiti, April Ryan?
[00:55:41.493 --> 00:55:42.374]  These people are all frauds!
[00:55:42.714 --> 00:55:43.894]  Just like global warming!
[00:55:44.215 --> 00:55:46.536]  Oh, we're all warming the planet by driving cars!
[00:55:46.616 --> 00:55:48.477]  And then they go hop on their jumbo jet.
[00:55:48.878 --> 00:55:49.878]  Private jumbo jet.
[00:55:50.298 --> 00:55:51.559]  Then they go hop on their yacht.
[00:55:52.440 --> 00:55:54.961]  Oh, I can't believe Trump said crap hole countries!
[00:55:55.061 --> 00:55:56.742]  And then they say Trump's a crap hole.
[00:55:56.883 --> 00:56:00.305]  I mean, these are the biggest frauds, but the good news is, people are figuring it out.
[00:56:01.380 --> 00:56:07.685]  And the other good news is we are defeating the fake news, and it's all possible by you going to Infowarsstore.com.
[00:56:07.705 --> 00:56:13.210]  Now, you're hearing about Twitter wanting to censor us, Facebook, Google, YouTube, they're all trying to censor us, folks.
[00:56:13.690 --> 00:56:15.231]  But you are our power.
[00:56:15.331 --> 00:56:17.893]  You are the force that beats the censorship.
[00:56:17.953 --> 00:56:24.639]  You are the shield-piercing arrow of their censorship that beats them.
[00:56:25.279 --> 00:56:26.539]  At InfoWarsTore.com.
[00:56:26.559 --> 00:56:28.060]  So we've got great specials going on.
[00:56:28.100 --> 00:56:29.660]  This is how we're funded by you.
[00:56:30.101 --> 00:56:34.922]  Not big banks, not big pharmaceutical companies, not fast food chains.
[00:56:35.362 --> 00:56:36.563]  You, the end user.
[00:56:36.603 --> 00:56:37.523]  InfoWarsTore.com.
[00:56:37.583 --> 00:56:38.463]  Look at some of these specials.
[00:56:39.223 --> 00:56:43.325]  50% off Secret 12, Vitamin B12 right now.
[00:56:43.825 --> 00:56:45.385]  50% off Survival Shield X2.
[00:56:45.425 --> 00:56:46.746]  Those are game-changing products.
[00:56:48.267 --> 00:56:50.249]  50% off Super Male Vitality.
[00:56:50.269 --> 00:56:52.090]  50% off Alpha Power.
[00:56:52.150 --> 00:56:53.311]  I just started taking Alpha Power.
[00:56:53.331 --> 00:56:54.512]  That is the real deal, folks.
[00:56:54.933 --> 00:56:55.794]  That is the real deal.
[00:56:55.834 --> 00:56:56.875]  Check out Alpha Power.
[00:56:57.315 --> 00:56:58.696]  Cell Force, 50% off.
[00:56:58.736 --> 00:56:59.917]  That's another new product.
[00:56:59.977 --> 00:57:01.319]  Two of those products are new.
[00:57:01.379 --> 00:57:05.763]  We just introduced them at 50% off, including the new The Real Red Pill.
[00:57:06.023 --> 00:57:06.583]  And you've got
[00:57:07.384 --> 00:57:10.026]  The latest product at Infowarstore.com.
[00:57:10.987 --> 00:57:12.048]  Immune wall.
[00:57:12.268 --> 00:57:13.049]  Immune wall.
[00:57:13.489 --> 00:57:16.332]  The latest product at Infowarstore.com.
[00:57:16.672 --> 00:57:20.876]  And that is at an introductory rate of 25% off.
[00:57:20.936 --> 00:57:22.958]  So you make everything possible.
[00:57:23.038 --> 00:57:23.899]  We expand.
[00:57:24.019 --> 00:57:25.240]  We build new studios.
[00:57:25.600 --> 00:57:27.402]  We do more reports on the scene.
[00:57:27.502 --> 00:57:28.764]  We hire more people.
[00:57:29.184 --> 00:57:31.827]  It's all thanks to you at InfoWarsTore.com.
[00:57:31.887 --> 00:57:33.269]  Thank you so much for your support.
[00:57:33.569 --> 00:57:38.895]  And with your continued support, we will continue to expand to the next level.
[00:57:39.295 --> 00:57:41.178]  In the next hour, Laura Loomer joins me.
[00:57:41.198 --> 00:57:43.320]  We've got breaking news on the Vegas massacre.
[00:57:43.340 --> 00:57:43.921]  Don't go anywhere.
[00:57:51.047 --> 00:57:53.610]  Okay, let's go ahead and talk to Colt in Kansas.
[00:57:53.951 --> 00:57:54.672]  Colt, you're on the air.
[00:57:55.012 --> 00:57:56.754]  So, I got a couple things I want to talk about.
[00:57:57.055 --> 00:58:01.400]  I'm from, actually, Clearwater, Kansas, and I grew up on a ranch and stuff.
[00:58:01.500 --> 00:58:03.042]  We bale our own hay and stuff.
[00:58:03.062 --> 00:58:05.325]  Clean stalls, you know, all the way through my childhood.
[00:58:05.345 --> 00:58:07.187]  You can sked a buck, you can run a trot line.
[00:58:07.307 --> 00:58:07.687]  I'll try.
[00:58:07.767 --> 00:58:14.030]  So, as I've got older now, when I bale hay every year, my sinuses just go nuts after the second and third day.
[00:58:14.090 --> 00:58:21.854]  Well, I heard about your caveman, and so I started trying it, and actually, I haven't got sick at all, and I've been taking it for eight months now.
[00:58:22.415 --> 00:58:22.715]  Wow.
[00:58:22.975 --> 00:58:26.017]  And, I mean, just like cold sick, you know?
[00:58:26.077 --> 00:58:30.259]  I- usually sinuses and stuff, between changing seasons, you know, your sinuses wear up.
[00:58:30.279 --> 00:58:32.720]  Since I've been taking caveman, I haven't had any problems.
[00:58:32.780 --> 00:58:33.961]  I haven't got sick one time.
[00:58:34.001 --> 00:58:34.721]  I couldn't believe it.
[00:58:34.861 --> 00:58:40.364]  You know, it's funny you say that, because I, from time to time, go read the reviews, and people have talked about reduced allergies.
[00:58:40.624 --> 00:58:42.025]  And, look, here's the deal.
[00:58:42.045 --> 00:58:45.867]  They give you a bowl of chicken soup, and everybody knows it's been associated with getting well quicker.
[00:58:45.947 --> 00:58:48.768]  This is hundreds of times stronger per serving.
[00:58:48.808 --> 00:58:53.031]  It's concentrated, organic chicken bone with chaga mushroom.
[00:58:54.011 --> 00:58:54.592]  We're good to go.
[00:59:11.806 --> 00:59:14.108]  Well, depending on how you want to use it, would be bone broth.
[00:59:14.208 --> 00:59:16.869]  Boiling down chicken bones, boiling down beef bones.
[00:59:17.049 --> 00:59:18.010]  But beef can have some issues.
[00:59:18.050 --> 00:59:18.730]  We went with chicken.
[00:59:18.831 --> 00:59:29.137]  And for your bones, your cartilage, your energy, if you remember to just take a scoop of it with your milk or mix it with whey, like I do, so it tastes good, it's crazy how good these products are.
[00:59:29.157 --> 00:59:40.144]  So I didn't mean to go into a whole other plug about it, but if people just try this ultimate bone broth formula, they will see for themselves what it does within a week or so.
[00:59:40.184 --> 00:59:41.305]  So thank you for the plug, my friend.
[00:59:42.206 --> 00:59:42.347]  It is.
[00:59:42.647 --> 00:59:43.529]  Yeah, it's amazing.
[00:59:43.589 --> 00:59:43.969]  I love it.
[00:59:48.277 --> 00:59:54.167]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[01:00:06.723 --> 01:00:09.928]  Another time in the age of wonder.
[01:00:25.105 --> 01:00:29.029]  If you are receiving this transmission, you are the resistance.
[01:00:29.729 --> 01:00:35.815]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:00:38.050 --> 01:00:52.109]  Boy, talking about having to swing your focus, we go from the top of the show talking about the deep state coup against President Trump and how this false alarm in Hawaii looks like it was part of that.
[01:00:52.990 --> 01:01:03.655]  Now, I have to be honest, I haven't been fully paying attention to the newest developments in the Las Vegas shooting, but I was just looking at some of the recent stuff here, because we're about to have Laura Loomer on.
[01:01:04.236 --> 01:01:06.277]  My goodness, I mean, this is breaking news.
[01:01:06.317 --> 01:01:07.237]  This is huge stuff.
[01:01:07.357 --> 01:01:09.218]  So it just gets more interesting and more interesting.
[01:01:09.238 --> 01:01:13.300]  We're about to go to Laura here, but first, here's a report from Leanne.
[01:01:14.601 --> 01:01:21.364]  New reports are showing that perhaps Mary Lou Danley, the shooter's girlfriend, may have known that something was about to happen.
[01:01:23.317 --> 01:01:29.198]  New details in the Las Vegas massacre suggest Steven Paddock's girlfriend may have known something was up.
[01:01:29.358 --> 01:01:42.641]  According to newly released FBI documents, Mary Lou Danly deleted her Facebook account one hour before the Las Vegas cops named Paddock as the man responsible for the deadliest mass shooting in modern U.S.
[01:01:42.661 --> 01:01:43.061]  history.
[01:01:43.081 --> 01:01:46.182]  58 people were killed and more than 200 were wounded.
[01:01:47.122 --> 01:01:49.223]  The unsealed documents give the timeline.
[01:01:49.483 --> 01:01:56.345]  Emergency calls to police indicate Paddock began firing onto the crowd of concertgoers around 10.08 p.m.
[01:01:56.625 --> 01:02:00.106]  At 2.46 a.m., Danley's Facebook account was deleted.
[01:02:00.426 --> 01:02:04.968]  And just about an hour later, authorities released Paddock's name to the public at 3.30 a.m.
[01:02:06.328 --> 01:02:14.516]  Now Danley has remained adamant that she had no prior inclination of Paddock's intentions to conduct the attack, but her actions suggest otherwise.
[01:02:14.816 --> 01:02:21.263]  If Danley moved quickly after the shooting to hide her relationship with Steven Paddock, what did she know and when?
[01:02:21.523 --> 01:02:23.685]  Leanne McAdoo, InfoWars.com.
[01:02:24.226 --> 01:02:29.971]  So I'm just trying to recall, you know, all the information that we covered with the Vegas shooting.
[01:02:29.991 --> 01:02:30.332]  You've got
[01:02:32.372 --> 01:02:49.827]  What we would all believe had to be a multiple shooter event, essentially confirmed with multiple video reports, live videos from the scene, and then multiple police tapes and police reports with multiple people being shot at and even shot in multiple different locations.
[01:02:50.327 --> 01:02:51.407]  So you've got all that going on.
[01:02:51.767 --> 01:02:53.788]  You've got the helicopters in the area.
[01:02:53.808 --> 01:02:54.948]  That story develops.
[01:02:55.368 --> 01:03:04.531]  You've got then the most latest breaking stuff was they didn't even complete autopsies on all of the dead bodies from that night.
[01:03:05.091 --> 01:03:07.052]  So it's just all of these conflicting stories.
[01:03:07.092 --> 01:03:08.432]  We get nothing from the FBI.
[01:03:08.452 --> 01:03:09.652]  We get nothing from the police.
[01:03:09.732 --> 01:03:13.434]  I was crediting Laura Loomer and other investigators out there independently.
[01:03:13.834 --> 01:03:17.875]  They've done more work than, at least that we've been allowed to know of, than the FBI!
[01:03:18.875 --> 01:03:23.619]  They have forced the FBI and the police to, in fact, change their official reports!
[01:03:23.639 --> 01:03:30.665]  I mean, you want to talk about breakthrough journalism, that is the definition when you're beating the actual authorities at their job.
[01:03:30.865 --> 01:03:39.613]  That is, of course, if they're not ordered to carry out a cover-up, which becomes more and more apparent to me as we get these developments.
[01:03:39.633 --> 01:03:44.777]  So, Laura, in the quick 60 seconds here before the break, what are you going to break down here in the next segment?
[01:03:45.947 --> 01:03:59.879]  Well, I'm going to go through this newly released information that is now being seen in the more than 300 pages of unsealed FBI search warrants into Steven Paddock's home, his hotel room, his devices, Mary Lou Danley's devices.
[01:04:00.279 --> 01:04:01.761]  But, you know, I want to make something very clear.
[01:04:01.801 --> 01:04:06.885]  That report that you just read off from Leanne, that's not new information, right?
[01:04:07.265 --> 01:04:16.267]  Investigators like myself and others on the internet who have been looking into this independently broke that information literally hours after the Las Vegas shooting happened.
[01:04:16.327 --> 01:04:22.008]  So I just find it interesting that now the mainstream media has shown up so late to this party, right?
[01:04:22.048 --> 01:04:27.009]  And they're literally reporting information as breaking news that was already reported three months ago.
[01:04:32.654 --> 01:04:35.136]  Alright, so in the other side, we're going to break this down.
[01:04:35.176 --> 01:04:38.119]  There's other developments in this that Laura Loomer has found.
[01:04:38.680 --> 01:04:49.149]  One, though, there's one specific development that to me proves that there is not just a cover-up going on, but this entire thing was planned from the beginning as far as the cover-up's concerned.
[01:04:49.690 --> 01:04:52.472]  When you hear about what you're going to hear on the other side, Laura Loomer's the guest.
[01:04:52.512 --> 01:04:53.053]  Don't go anywhere.
[01:04:53.073 --> 01:04:54.114]  This is the Alex Jones Show.
[01:04:58.385 --> 01:05:02.447]  You deserve a deep restful sleep with Knockout by InfoWars Life.
[01:05:03.087 --> 01:05:13.492]  Our organic formula is made from high-quality natural ingredients such as valerian root extract, L-tryptophan, lemon balm leaf extract, and melatonin.
[01:05:14.392 --> 01:05:18.773]  Knockout packs a powerful punch to get you through the night and achieve proper sleep.
[01:05:19.214 --> 01:05:27.176]  Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
