[00:00:16.879 --> 00:00:18.985]  The Alex Jones Show.
[02:11:21.627 --> 02:11:31.632]  New York Times op-ed brags of replacing embattled white conservative minority, or embittered white conservative minority.
[02:11:31.632 --> 02:11:32.973]  And then it's saying whites
[02:11:34.375 --> 02:11:35.917]  Are inherently bad.
[02:11:35.917 --> 02:11:44.445]  This is literal Adolf Hitler stuff, just from the minority perspective, but it's never even minorities that are writing it.
[02:11:44.445 --> 02:11:51.252]  It's weird white professors that look at demographics and try to sell race-based ideology to them.
[02:11:51.252 --> 02:11:55.195]  This is literally Hitler, and then they're calling us Hitler.
[02:11:55.195 --> 02:11:58.459]  And then we're anti-Semitic because we don't want to blow Israel up.
[02:11:58.999 --> 02:12:02.105]  Well, those narratives are honestly mind-blowing.
[02:12:02.105 --> 02:12:03.167]  Trump's a Nazi.
[02:12:03.167 --> 02:12:05.030]  Trump's a... Ribbit.
[02:12:05.030 --> 02:12:06.973]  Trump's an Israeli shill.
[02:12:06.973 --> 02:12:07.574]  I mean, you know, it's...
[02:12:09.656 --> 02:12:10.557]  You know what I am?
[02:12:10.557 --> 02:12:12.838]  I want to have a prosperous future for my kids.
[02:12:12.838 --> 02:12:13.759]  That's what I want.
[02:12:13.759 --> 02:12:14.580]  Well, here's the deal, Alex.
[02:12:14.580 --> 02:12:15.300]  That's why I came on.
[02:12:15.300 --> 02:12:18.803]  And that's not a good place when we're all killing each other and hate each other and are racist.
[02:12:18.803 --> 02:12:24.367]  And that's exactly why... But I'm not going to roll over the left telling me I'm a racist when they're a bunch of flaming, dangerous scum!
[02:12:24.367 --> 02:12:25.889]  So what do I stand for politically, Alex?
[02:12:25.889 --> 02:12:26.709]  Flaming racists!
[02:12:26.709 --> 02:12:27.830]  What do you stand for politically?
[02:12:27.830 --> 02:12:29.031]  What does Trump stand for politically?
[02:12:29.031 --> 02:12:30.212]  We want lower taxes.
[02:12:30.212 --> 02:12:31.153]  Unity, prosperity.
[02:12:31.153 --> 02:12:31.873]  We want more jobs.
[02:12:31.873 --> 02:12:33.034]  Space force.
[02:12:33.034 --> 02:12:36.657]  And so that's why the reason I came on today... I want silver jetpacks and I want them now.
[02:12:37.057 --> 02:12:39.799]  And I want to actually... I want flying cars, I want live extension technology.
[02:12:39.799 --> 02:12:40.880]  Build our infrastructure.
[02:12:40.880 --> 02:12:42.181]  I want it all!
[02:12:42.181 --> 02:12:45.544]  And you know, if they want to be a racist, black, nationalist planet, go do that.
[02:12:45.544 --> 02:12:47.006]  White supremacists can have their own planet.
[02:12:47.006 --> 02:12:50.268]  Of course, you know, in about 500 years, we'll all have big wars.
[02:12:50.268 --> 02:12:50.949]  But you know who'll win?
[02:12:50.949 --> 02:12:53.991]  It's gonna be the big, cool planet everybody can be on.
[02:12:53.991 --> 02:12:56.373]  Planet America!
[02:12:56.373 --> 02:13:01.178]  We need to name the first big, habitable planet America, and it'll take over the whole galaxy.
[02:13:02.042 --> 02:13:06.345]  Then they'll be pissed off, few areas that can barely get their spaceships to us.
[02:13:06.345 --> 02:13:11.289]  We'll be like super advanced with huge eggheads, but they'll be bitching trying to take our planet over.
[02:13:11.289 --> 02:13:13.631]  Your planet sucks, but we want to take it over!
[02:13:13.631 --> 02:13:21.838]  Alexander Soros III's head in a jar will be sending his hordes from all the other planets... Floating in a big jar with like tentacles?
[02:13:21.838 --> 02:13:24.179]  Mom, we've destroyed planet America.
[02:13:24.179 --> 02:13:26.281]  I know you're not talking about him, but I will.
[02:13:29.083 --> 02:13:30.184]  Bob Soros.
[02:13:30.184 --> 02:13:32.044]  Soros the third here.
[02:13:32.044 --> 02:13:34.425]  Do we have audio yet on this?
[02:13:34.425 --> 02:13:35.286]  You will.
[02:13:35.286 --> 02:13:36.966]  You will invade planet America.
[02:13:36.966 --> 02:13:37.987]  Do we have audio on this yet?
[02:13:37.987 --> 02:13:40.228]  You will invade planet America.
[02:13:40.228 --> 02:13:40.868]  Don't scramble.
[02:13:40.868 --> 02:13:42.069]  If you don't have it, it's okay.
[02:13:42.069 --> 02:13:46.491]  Do we have audio on this feed yet?
[02:13:46.491 --> 02:13:47.551]  Houston?
[02:13:47.551 --> 02:13:49.272]  Houston, we're on the other side of the moon here.
[02:13:49.272 --> 02:13:49.652]  Do you hear me?
[02:13:51.638 --> 02:13:53.260]  We do have audio of this clip, okay.
[02:13:53.260 --> 02:13:57.865]  This is us in a time machine a few years ago, interviewing Alexander Soros.
[02:13:57.865 --> 02:13:59.627]  Back it up, it's why he's pissed off at us.
[02:13:59.627 --> 02:14:06.174]  Okay, here it is.
[02:14:06.174 --> 02:14:09.058]  That's nasty, why?
[02:14:09.058 --> 02:14:10.079]  That's a check, Gary.
[02:14:21.061 --> 02:14:21.642]  Oh my God!
[02:14:27.339 --> 02:14:31.522]  So now they'll say this segment is anti-Semitic because you mentioned George Soros.
[02:14:31.522 --> 02:14:34.045]  But here's the good news, none of it works anymore.
[02:14:34.045 --> 02:14:40.451]  But Blue Dobbs, I keep going back to that piece you did last Thursday, where they show the documents, the admission, that the UN is getting U.S.
[02:14:40.451 --> 02:14:52.362]  taxpayer money and giving it to Soros and others, and it's all admitted to ship these people and the buses are waiting, and they act like that's not true, and that we have it all on video from years ago, and even lately, and then Blue Dobbs may be fired.
[02:14:52.682 --> 02:14:57.668]  Well, it's almost ridiculous that we kind of go along with this false narrative of this caravan now.
[02:14:57.668 --> 02:14:58.689]  This has been a caravan.
[02:14:58.689 --> 02:15:03.314]  They've been doing it 10, 20 times a year, coming in by the tens of the thousands.
[02:15:03.314 --> 02:15:05.877]  It's just now we're finally deciding to do something about it.
[02:15:05.877 --> 02:15:07.018]  But they want to have the optics.
[02:15:07.018 --> 02:15:08.019]  That's what this is all about.
[02:15:08.019 --> 02:15:13.105]  Building up to the optics so that they'll have the military at the border, women and children crying at the border, and they'll say,
[02:15:13.345 --> 02:15:16.306]  Trump's America bullying women and children.
[02:15:16.306 --> 02:15:17.787]  That's why they're building this whole thing up.
[02:15:17.787 --> 02:15:19.588]  That's why they're busting them all in.
[02:15:19.588 --> 02:15:25.451]  And it's mostly, you know, 80% military-age men that are coming on this deal, but they'll put the women and children in front.
[02:15:27.048 --> 02:15:30.390]  They're criminals, and I agree.
[02:15:30.390 --> 02:15:32.692]  I'm worried about groups infiltrating the militia.
[02:15:32.692 --> 02:15:34.554]  I'm not saying the militia's bad, they're great.
[02:15:34.554 --> 02:15:37.836]  Feds running militias, though, will say, he's saying we're feds!
[02:15:37.836 --> 02:15:39.697]  No, that's the feds speaking.
[02:15:39.697 --> 02:15:47.603]  I'm saying look out for federal, globalist, leftist groups that control federal groups infiltrating the militias and shooting some of these people.
[02:15:47.603 --> 02:15:50.465]  We'll talk about that and some breaking news straight ahead.
[02:15:50.465 --> 02:15:51.206]  Stay with us.
[02:15:51.206 --> 02:15:52.287]  Gayfraud.com.
[02:15:55.416 --> 02:16:02.101]  I'm David Hall, founder of Diamond Gusset, where we're proud of our 100% grown and sewn American-made jeans.
[02:16:02.101 --> 02:16:09.966]  Whether you're out for dinner, working on the farm, or on the road, Diamond Gusset Jeans offers a full spectrum of styles and sizes for any occasion.
[02:16:09.966 --> 02:16:12.608]  To find yours, visit gusset.com.
[02:16:12.608 --> 02:16:15.710]  That's G-U-S-S-E-T dot com.
[02:16:15.710 --> 02:16:21.574]  Our loyal customers enable us to continue sponsoring Liberty Media outlets like the one you're listening to.
[02:16:21.574 --> 02:16:24.736]  In Liberty, David Hall, Diamond Gusset Jeans Company.
[02:16:25.676 --> 02:16:26.896]  Hear that?
[02:16:26.896 --> 02:16:32.278]  That's the sound of a house being trashed while a gang of thieves ransack the place.
[02:16:32.278 --> 02:16:35.179]  And what they don't steal will be destroyed.
[02:16:35.179 --> 02:16:38.760]  This year, resolve not to be the next victim of a break-in.
[02:16:38.760 --> 02:16:46.342]  Go to Faketv.com and discover a device that creates the illusion someone inside is watching TV, even when you're miles away.
[02:16:46.342 --> 02:16:50.923]  Security is a mindset, and Faketv should be part of your security solution.
[02:16:50.923 --> 02:16:53.364]  Be vigilant, but not fearful.
[02:16:53.364 --> 02:16:53.784]  Faketv.com
[02:16:55.345 --> 02:17:01.689]  The United States of Empire is a book that claims the United States is the empire of the world.
[02:17:01.689 --> 02:17:04.731]  George Washington had warned us against foreign wars.
[02:17:04.731 --> 02:17:10.635]  The United States of Empire shows that World Wars I and II left England broken.
[02:17:10.635 --> 02:17:14.438]  Its former colony, the U.S., had to save the empire.
[02:17:14.438 --> 02:17:15.719]  Was there ever a vote?
[02:17:15.719 --> 02:17:17.060]  Who do we fight for?
[02:17:17.060 --> 02:17:23.264]  The deep state began with World War I. The United States of Empire by James Dunn.
[02:17:23.264 --> 02:17:24.685]  Available at Amazon Books.
[02:17:25.545 --> 02:17:26.766]  Hi, I'm Dan Pilla.
[02:17:26.766 --> 02:17:30.687]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[02:17:30.687 --> 02:17:32.228]  I sued the IRS and won.
[02:17:32.228 --> 02:17:35.189]  I beat the IRS then, and I've been beating them ever since.
[02:17:35.189 --> 02:17:40.752]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:17:40.752 --> 02:17:41.952]  I can help you, too.
[02:17:41.952 --> 02:17:44.894]  If you owe taxes you can't pay, don't wait another day.
[02:17:44.894 --> 02:17:47.115]  There's no such thing as a hopeless tax case.
[02:17:47.115 --> 02:17:51.557]  Call 800-34-NO-TAX, or go to my website, danpilla.com.
[02:17:51.557 --> 02:17:53.838]  That's danpilla.com, danpilla.com.
[02:17:56.533 --> 02:18:00.796]  Please, whatever you do, realize that we're all getting punched drunk to the censorship.
[02:18:00.796 --> 02:18:04.278]  And you saw 18 Twitter accounts, they say, affiliated with InfoWars.
[02:18:04.278 --> 02:18:06.039]  Yeah, some of them are like little side accounts.
[02:18:06.039 --> 02:18:09.301]  They know we had like InfoWars store that just showed our products.
[02:18:09.301 --> 02:18:16.085]  But they just banned them all yesterday in punishment that I be at a Trump rally and be mobbed by all these folks that loved us.
[02:18:16.085 --> 02:18:21.168]  Your excitement about America, your excitement about this broadcast is what brought the country and the world back from the brick.
[02:18:21.508 --> 02:18:27.610]  But the globalists now want to target where the resistance came from, so that we're not pesky in the future.
[02:18:27.610 --> 02:18:30.591]  I want to be troublesome and pesky.
[02:18:30.591 --> 02:18:31.692]  I want to keep going.
[02:18:31.692 --> 02:18:35.493]  I want to make them do the ultimate, not just destroy us financially.
[02:18:35.493 --> 02:18:37.534]  I want to push all the way.
[02:18:37.534 --> 02:18:38.835]  I've committed to do that.
[02:18:38.835 --> 02:18:39.895]  I've prayed for that.
[02:18:39.895 --> 02:18:41.556]  And I've been told that's going to happen.
[02:18:41.556 --> 02:18:44.477]  But you've got to back us, and I promise you this.
[02:18:44.477 --> 02:18:45.797]  I will never falter.
[02:18:45.797 --> 02:18:47.818]  I will never waver at the spiritual level.
[02:18:48.118 --> 02:18:55.827]  I physically will, but I give you my commitment, if you financially support us, InfoWareStore.com, to give you my absolute, total commitment.
[02:18:57.304 --> 02:19:05.849]  Alex Jones here with an extremely exciting announcement that will be a gift to yourself and a gift to the InfoWar to fight the globalists and live in a free society.
[02:19:05.849 --> 02:19:09.351]  Several years ago, I set out with top formulators in the U.S.
[02:19:09.351 --> 02:19:18.876]  to create the strongest, most concentrated, over-the-top stamina, libido, workout, brain formula that is safe.
[02:19:18.876 --> 02:19:26.060]  I know from using this myself the last few months, and from seeing my friends and family use it, that this new product is going to end up being the number one
[02:19:26.300 --> 02:19:29.881]  Best selling product at InfoWarsLife.com because it works so well.
[02:19:29.881 --> 02:19:38.102]  This is a gift you want to give yourself and then rest assured you're fighting the Info War so it's a total, absolute, sure win, no lose equation.
[02:19:38.102 --> 02:19:42.883]  Try Alpha Power exclusively available at InfoWarsLife.com for yourself.
[02:19:42.883 --> 02:19:44.803]  Ladies and gentlemen, it's non-GMO.
[02:19:44.803 --> 02:19:45.683]  It's for your brain.
[02:19:45.683 --> 02:19:46.423]  It's for sports.
[02:19:46.423 --> 02:19:48.624]  It's for activities and it's made in the USA.
[02:19:48.624 --> 02:19:51.904]  Get your Alpha Power today at InfoWarsLife.com.
[02:19:51.904 --> 02:19:54.925]  Everybody needs to try Alpha Power today.
[02:19:59.358 --> 02:20:10.826]  You're listening to the Alex Jones Show.
[02:20:10.826 --> 02:20:23.874]  Live from ATX, broadcasting worldwide, it's the Gay Frog Show with Owen Schreier and the Gay Frog, Alex Jones!
[02:20:23.874 --> 02:20:27.477]  If you are receiving this transmission, you are the resistance.
[02:20:29.737 --> 02:20:34.102]  From the Infowars.com studios, it's Alex Jones.
[02:20:34.102 --> 02:20:34.882]  Hi, I'm Warren Green.
[02:20:34.882 --> 02:20:36.384]  Okay, I'm going to stop the gay frog jokes.
[02:20:36.384 --> 02:20:40.508]  It's too much serious stuff and a lot of radio stations and serious people.
[02:20:40.508 --> 02:20:45.093]  I was in court a few weeks ago on a child custody issue.
[02:20:47.731 --> 02:20:49.893]  Well, I got full custody of my children.
[02:20:49.893 --> 02:20:51.954]  You know, the media says I don't have my children.
[02:20:51.954 --> 02:20:56.578]  Well, I never did not have them, but I have about 90% of the time right now.
[02:20:56.578 --> 02:20:59.420]  And by the grace of God, they're doing good and they're happy.
[02:20:59.420 --> 02:21:01.101]  So I want to thank everybody for their prayers and everything.
[02:21:01.101 --> 02:21:02.982]  It's a little sad poem I thought I'd add.
[02:21:02.982 --> 02:21:05.444]  But the judge did ask me, what's this gay frog thing?
[02:21:05.444 --> 02:21:06.925]  Because that got raised.
[02:21:06.925 --> 02:21:08.006]  And I said, it's a meme.
[02:21:08.006 --> 02:21:09.928]  And she said, what's that?
[02:21:09.928 --> 02:21:10.868]  And I said, well,
[02:21:12.094 --> 02:21:18.317]  I said it's like a joke somebody makes, and then other people keep making jokes off of it.
[02:21:18.317 --> 02:21:20.218]  It's almost like dominoes, like playing dominoes.
[02:21:20.218 --> 02:21:24.740]  And then she understood that, but it made me think, what are memes?
[02:21:25.947 --> 02:21:28.288]  Because they can be negative, they can be funny, they can be positive.
[02:21:28.288 --> 02:21:29.448]  It's kind of like innovation.
[02:21:29.448 --> 02:21:30.068]  You know what I mean?
[02:21:30.068 --> 02:21:32.809]  And then you just keep making a joke off the same thing.
[02:21:32.809 --> 02:21:33.329]  It's beautiful.
[02:21:33.329 --> 02:21:37.330]  And the UN and the globalists and all these groups want to ban it.
[02:21:37.330 --> 02:21:42.672]  Then they act like the gay frog meme that I didn't even make is hateful towards gay people.
[02:21:42.672 --> 02:21:43.692]  It's not!
[02:21:43.692 --> 02:21:47.633]  I don't care if you're heterosexual, homosexual, what it is.
[02:21:47.633 --> 02:21:53.895]  Leave kids alone and don't have drag queens go talk to five-year-olds on career day to tell them you can dress up like a woman.
[02:21:55.174 --> 02:21:57.035]  I mean, it's all just an angle.
[02:21:57.035 --> 02:22:02.556]  That's not a career playing princess when you're 30 years old.
[02:22:02.556 --> 02:22:08.138]  And now I think that there's going to be some people looking into this because more people are complaining.
[02:22:08.138 --> 02:22:11.659]  Not only that it's at public libraries, but public schools now as well.
[02:22:11.659 --> 02:22:13.900]  Yeah, the sexualization of children is going on.
[02:22:13.900 --> 02:22:14.820]  Leave the kids alone.
[02:22:16.158 --> 02:22:23.421]  I mean, if a man came in and wanted to talk about his sexual preferences to your kid at a park, he'd go to jail.
[02:22:23.421 --> 02:22:25.702]  Well, here's what a meme is, really, to me.
[02:22:25.702 --> 02:22:27.022]  It's multidimensional.
[02:22:27.022 --> 02:22:36.946]  There's the meme moment when you're actually making a meme, like when Age Skrillex comes up to me and says, you're an effing white male!
[02:22:37.486 --> 02:22:39.267]  And he's an effing white male.
[02:22:39.267 --> 02:22:40.207]  That's a meme.
[02:22:40.207 --> 02:22:41.648]  And the other guy goes, yeah!
[02:22:41.648 --> 02:22:42.969]  It's horrible!
[02:22:42.969 --> 02:22:45.170]  Oh, white males are bad!
[02:22:45.170 --> 02:22:47.051]  And he's a white male.
[02:22:47.051 --> 02:22:51.673]  Or you running down the guy that poured coffee on you in Seattle.
[02:22:51.673 --> 02:22:53.394]  That's a meme moment.
[02:22:53.394 --> 02:22:55.595]  You run the guy down the street, he pours coffee on you.
[02:22:55.595 --> 02:22:56.896]  That becomes a meme.
[02:22:56.896 --> 02:22:58.677]  Yeah, there's Carl the Cuck.
[02:22:58.677 --> 02:22:59.797]  So those are meme moments.
[02:22:59.797 --> 02:23:00.838]  Then there's the actual
[02:23:01.758 --> 02:23:02.799]  Literal meme.
[02:23:02.799 --> 02:23:03.920]  Chain reaction.
[02:23:03.920 --> 02:23:04.460]  Yes.
[02:23:04.460 --> 02:23:20.471]  Or the NPC, that's like meme magic, where the NPC meme like represents what's going on in real life, but then there's the literal just physical representation of meme, which is an art form now, which is like an image, like an NPC that then becomes... And so in Mexico they've got a lot of ban it.
[02:23:20.471 --> 02:23:22.012]  They have banned them in the EU.
[02:23:22.012 --> 02:23:27.215]  Of course it isn't stopping anything, but they're saying jail time, just you made an image and put words on it.
[02:23:27.215 --> 02:23:28.856]  It's like when... Language is banned!
[02:23:28.856 --> 02:23:29.897]  The wheel is banned!
[02:23:30.277 --> 02:23:31.638]  Fire is banned!
[02:23:31.638 --> 02:23:34.760]  But hey, Merkel still just got kicked out of office.
[02:23:34.760 --> 02:23:38.422]  Uh-oh, we just saw the Trump of Brazil get elected.
[02:23:38.422 --> 02:23:43.705]  Italy is moving nationalists now as well, so 1776 worldwide.
[02:23:43.705 --> 02:23:45.586]  Globalism has failed.
[02:23:45.586 --> 02:23:49.989]  Facebook and Twitter are getting ready to tank their stock, that's already admitted.
[02:23:49.989 --> 02:23:51.350]  But listen, you have a big announcement to make.
[02:23:51.350 --> 02:23:52.671]  We're going to make it in just a moment.
[02:23:53.973 --> 02:23:55.114]  I've got all sorts of serious news.
[02:23:55.114 --> 02:23:57.935]  I feel good about things right now, in my spirit.
[02:23:57.935 --> 02:24:00.557]  Because I felt like things would tuck and go until, like, this morning.
[02:24:00.557 --> 02:24:01.858]  And I do go off the sixth sense.
[02:24:01.858 --> 02:24:02.878]  I pick it up.
[02:24:02.878 --> 02:24:07.581]  I feel like a big weight's been lifted off me, like I said before the last election.
[02:24:07.581 --> 02:24:10.923]  Then when we won, a bigger weight came on, because then the enemy combination came in.
[02:24:11.834 --> 02:24:19.216]  But I am really concerned about them infiltrating, because most militias are infiltrated by leftist ADLs, Southern Property Law Center operatives.
[02:24:19.216 --> 02:24:20.136]  That's a fact.
[02:24:20.136 --> 02:24:24.157]  And anytime a militia leader goes, SHUT UP, JONES, YOU'RE THE FED!
[02:24:24.157 --> 02:24:31.458]  When I'm not saying he's a fed or she's a fed, I'm saying you've been infiltrated, it's a fact, people try to provocateur, watch your butt.
[02:24:31.458 --> 02:24:33.599]  I believe in militias that are in the Constitution.
[02:24:33.599 --> 02:24:34.919]  They're in the Second Amendment.
[02:24:36.274 --> 02:24:48.148]  But I'm telling you, the ace card in Soros' dirty little hand, with him rushing the buses up to the border, people are like, oh don't worry Alex, it'll take him 100 days to get to the border 20 miles a day.
[02:24:48.148 --> 02:24:54.776]  They're being bussed up, they're on flatbacks, and of course it's paid for by Soros on record, that's come out in the news.
[02:24:56.010 --> 02:25:07.823]  So they're coming, they want to hit a few days before the election, and they're going to hire people that are civilians that go, ah, hey, Mexican, big pot-bellied guy who works at the Sun Power Law Center.
[02:25:07.823 --> 02:25:12.107]  He'll run up, hit a little girl in the head and go, oh, like WWF wrestling.
[02:25:12.107 --> 02:25:13.368]  I'm telling you, it's coming.
[02:25:13.368 --> 02:25:14.409]  Well, it's just common sense.
[02:25:14.409 --> 02:25:16.512]  Of course, there's going to be provocateurs trying to
[02:25:18.118 --> 02:25:19.919]  Engage in some sort of chicanery.
[02:25:19.919 --> 02:25:22.520]  This is just like with Rand Paul when he was about to win the Senate.
[02:25:22.520 --> 02:25:28.362]  They had Democrat Party operatives literally wearing overalls and hayseeds going, I hate black people.
[02:25:28.362 --> 02:25:29.743]  I hate Mexicans.
[02:25:29.743 --> 02:25:32.064]  And then we did Google searches on their face.
[02:25:32.064 --> 02:25:36.425]  And it's like it's the deputy head of the regional campaign.
[02:25:36.425 --> 02:25:39.067]  They don't they think we're that like actually overalls.
[02:25:39.067 --> 02:25:41.007]  How you doing there boy?
[02:25:41.007 --> 02:25:42.368]  I love Rand Paul.
[02:25:42.788 --> 02:25:44.372]  I mean, how dumb do they think we are?
[02:25:44.372 --> 02:25:52.008]  Well, I think they're gonna actually have people inside the caravan, and who knows, you know, you throw... I like the KKK, and I like to cook!
[02:25:52.745 --> 02:25:56.889]  Or you throw up a firework from, you know, the other side of the border.
[02:25:56.889 --> 02:25:58.951]  You're in the caravan, you throw some fireworks over.
[02:25:58.951 --> 02:26:00.352]  Now, you know, you've got the military over there.
[02:26:00.352 --> 02:26:00.913]  They're spooked.
[02:26:00.913 --> 02:26:01.573]  They don't know what's going on.
[02:26:01.573 --> 02:26:02.234]  They shoot.
[02:26:02.234 --> 02:26:04.075]  So, and then, boom, there it is.
[02:26:04.075 --> 02:26:06.478]  You know, there's a... Shot heard around the world.
[02:26:06.478 --> 02:26:08.359]  That's what Soros is betting on.
[02:26:08.359 --> 02:26:10.541]  And we can't let him keep betting and losing.
[02:26:10.541 --> 02:26:12.243]  Keep trying to do this.
[02:26:12.243 --> 02:26:13.884]  He's a clear and present criminal.
[02:26:13.884 --> 02:26:15.346]  Like Lou Dobbs said, he needs to be arrested.
[02:26:16.161 --> 02:26:20.588]  And of course, who is right there to try to get Lou Dobbs kicked off of Fox Business?
[02:26:20.588 --> 02:26:22.752]  It's Oliver Darcy.
[02:26:22.752 --> 02:26:24.054]  Oliver Darcy?
[02:26:24.054 --> 02:26:25.517]  Brian Stelter.
[02:26:25.517 --> 02:26:28.482]  You're not allowed to, in public, even say how dare you be against the First Amendment.
[02:26:32.644 --> 02:26:37.008]  Down flies the Valkyries of Big Tech protecting their little nestling.
[02:26:37.008 --> 02:26:39.470]  His little retarded nestling.
[02:26:39.470 --> 02:26:45.736]  I feel like Stelter and Darcy, I feel like they haven't gotten the memo that it's only Halloween one night a year.
[02:26:45.736 --> 02:26:48.839]  I mean, this is what they've got up against us.
[02:26:48.839 --> 02:26:50.060]  They're losers, man.
[02:26:50.060 --> 02:26:51.841]  They'll never win.
[02:26:51.841 --> 02:26:53.403]  Just look at that guy.
[02:26:53.403 --> 02:26:55.325]  Just look at that slime bucket.
[02:26:56.314 --> 02:26:59.195]  That, and that guy's got access to everything.
[02:26:59.195 --> 02:27:03.898]  The tech companies have given him codes to everybody's websites, your private mail.
[02:27:03.898 --> 02:27:05.899]  He's got, he's a super operative.
[02:27:05.899 --> 02:27:11.802]  And that's the type of filth that CNN, the leftist CIA, that breakaway group, this is who they elevate.
[02:27:11.802 --> 02:27:14.363]  They go, Stelter, you look like a child molester.
[02:27:14.363 --> 02:27:15.824]  You're going to the full command base.
[02:27:16.656 --> 02:27:20.759]  And then, yesterday you were talking about one of the Fox News hosts and his body language.
[02:27:20.759 --> 02:27:23.642]  You can just tell how contrived it all is.
[02:27:23.642 --> 02:27:25.804]  Fake Beto is the exact same way.
[02:27:25.804 --> 02:27:33.110]  I mean, you can tell all his... You know Beto in Spanish means... It means horse manure.
[02:27:33.110 --> 02:27:33.690]  No.
[02:27:33.690 --> 02:27:34.511]  I did not know that.
[02:27:34.511 --> 02:27:35.812]  Remember when I interviewed him?
[02:27:35.812 --> 02:27:36.933]  Oh, I thought that was Beto.
[02:27:36.933 --> 02:27:37.934]  I didn't know that was horse manure.
[02:27:37.934 --> 02:27:38.915]  I thought that was just Beto.
[02:27:39.907 --> 02:27:41.229]  They thought they heard me.
[02:27:41.229 --> 02:27:46.434]  Jones interviews poop calling it Bado, and now I've equated Bado with horse manure all over the nation.
[02:27:46.434 --> 02:27:46.935]  No, wait a second.
[02:27:46.935 --> 02:27:49.717]  I mean, horse manure is a good fertilizer, though.
[02:27:49.717 --> 02:27:55.223]  I mean, it has a use.
[02:27:55.223 --> 02:27:57.786]  Remember when Antifa vandalized the Bado mural?
[02:27:59.071 --> 02:27:59.991]  In Austin, Texas.
[02:27:59.991 --> 02:28:00.872]  And that was really them.
[02:28:00.872 --> 02:28:03.253]  White gentrifier, which he actually is.
[02:28:03.253 --> 02:28:04.974]  He's like a billionaire.
[02:28:04.974 --> 02:28:06.434]  His mom's a famous Democrat.
[02:28:06.434 --> 02:28:08.375]  Everything he says is a lie.
[02:28:08.375 --> 02:28:11.336]  He's so fake, it's unbelievable how fake he is.
[02:28:11.336 --> 02:28:19.480]  He goes up to Obama, and I'm going to tell you, this is like a white guy Obama, and we're going to deal with this, and we're going to ban the assault rifles, and I'm a real Texan.
[02:28:19.480 --> 02:28:22.481]  My name's Biko, even though I never was called that before.
[02:28:22.481 --> 02:28:24.922]  Hey Hispanics, I've got a name like you.
[02:28:24.922 --> 02:28:25.723]  I'm really cool.
[02:28:26.627 --> 02:28:27.487]  Ha ha!
[02:28:27.487 --> 02:28:30.368]  I'm the real Hispanic, not Ted Cruz!
[02:28:30.368 --> 02:28:32.429]  I'm Beto O'Rourke!
[02:28:32.429 --> 02:28:35.770]  Did you know O'Rourke is Spanish for lying filth?
[02:28:35.770 --> 02:28:40.491]  Did you know that he actually applied to be in the Hispanic Heritage Caucus and he got rejected?
[02:28:40.491 --> 02:28:40.851]  Yeah!
[02:28:40.851 --> 02:28:42.872]  He identifies as a Hispanic!
[02:28:42.872 --> 02:28:43.892]  I identify as a gay frog!
[02:28:43.892 --> 02:28:45.033]  He's like Elizabeth Warren!
[02:28:45.033 --> 02:28:46.853]  I mean, you know, that's the Democrat's stolen valor!
[02:28:46.853 --> 02:28:47.674]  Pocahontas!
[02:28:47.674 --> 02:28:51.515]  Give valor to minorities and then steal it by claiming you're a minority!
[02:28:51.515 --> 02:28:52.955]  That's what the Democrats do!
[02:28:52.955 --> 02:28:53.756]  We'll be right back!
[02:28:55.578 --> 02:28:56.798]  Hi, I'm Dan Pilla.
[02:28:56.798 --> 02:29:00.719]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[02:29:00.719 --> 02:29:02.259]  I sued the IRS and won.
[02:29:02.259 --> 02:29:05.220]  I beat the IRS then, and I've been beating them ever since.
[02:29:05.220 --> 02:29:10.761]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:29:10.761 --> 02:29:11.961]  I can help you, too.
[02:29:11.961 --> 02:29:14.901]  If you owe taxes you can't pay, don't wait another day.
[02:29:14.901 --> 02:29:17.122]  There's no such thing as a hopeless tax case.
[02:29:17.122 --> 02:29:21.562]  Call 800-34-NO-TAX or go to my website, danpilla.com.
[02:29:21.562 --> 02:29:23.863]  That's danpilla.com, danpilla.com.
[02:29:25.231 --> 02:29:32.015]  Water is the single most important thing your body needs, so you want to be sure it's the best for you and your family.
[02:29:32.015 --> 02:29:36.278]  Since 2005, thousands have depended on Berkey Purified Water.
[02:29:36.278 --> 02:29:40.901]  The Berkey guy provides the lowest price filtration systems in every size.
[02:29:40.901 --> 02:29:46.445]  For incredibly delicious water now and in an emergency, get to GoBerkey.com or call 877-886-3653.
[02:29:46.445 --> 02:29:46.605]  877-886-3653.
[02:29:46.605 --> 02:29:46.945]  GoBerkey.com.
[02:29:56.274 --> 02:30:04.785]  It's really hard to have the energy at the end of the day to still get to the gym or to go for a run or go to the park or heck, even take your dog for a walk.
[02:30:04.785 --> 02:30:06.247]  Believe me, I know.
[02:30:06.247 --> 02:30:10.934]  I spend hours in front of a screen and then hours in front of bright lights every day.
[02:30:10.934 --> 02:30:14.018]  But thanks to super male vitality at Infowarstore.com.
[02:30:14.498 --> 02:30:16.160]  I still have that energy.
