[00:00:11.850 --> 00:00:15.919]  Infowars.com is tomorrow's news.
[02:03:05.479 --> 02:03:08.281]  We're entering the beginning of the cycle.
[02:03:08.281 --> 02:03:11.843]  At the end of the cycle, we're in that no man's land right now.
[02:03:11.843 --> 02:03:13.605]  And they won't be able to ever reverse that.
[02:03:14.909 --> 02:03:18.270]  Now things are going to get bloody, they're going to get crazy in many levels.
[02:03:18.270 --> 02:03:20.730]  The enemy's going to keep pushing and pushing.
[02:03:20.730 --> 02:03:25.832]  They're going to get more vitriolic, more insane, more negative, more bizarre.
[02:03:25.832 --> 02:03:37.415]  But we have to understand that we're going to stay the course, and the stronger and more focused and undaunted we are, the more dauntless we are, the more invincible we are.
[02:03:37.415 --> 02:03:40.115]  And it's that simple.
[02:03:40.115 --> 02:03:42.656]  This is why they hate us.
[02:03:43.942 --> 02:03:55.468]  If the Democrats symbolically think destroying me will resurrect them, that's great news that that's their main 2020 re-election operation, is to have Sandy Hook lawsuits going.
[02:03:55.468 --> 02:04:04.373]  It's come out, they admit it in newspapers, to try to have it timed to have jury trials going against me during the 2020 election in about a year and a half.
[02:04:06.226 --> 02:04:09.227]  To make that make Trump look bad.
[02:04:09.227 --> 02:04:16.648]  How is that going to fly with how they twist things and lie and deceive the media and the Democrats using the poor families?
[02:04:16.648 --> 02:04:27.730]  How is that going to fly when you've got the peace deals, the economy coming back and getting rid of minimum sentencing that targets black people and all these positive things and taking care of the VA?
[02:04:27.730 --> 02:04:28.450]  How is that going to work?
[02:04:28.450 --> 02:04:29.870]  Let's go out to break with why they hate us.
[02:04:29.870 --> 02:04:32.311]  Just a few seconds of us sharing those glasses together.
[02:04:32.311 --> 02:04:32.891]  Here's why they hate us.
[02:04:39.149 --> 02:04:40.609]  That's what they don't like, ladies and gentlemen.
[02:04:40.609 --> 02:04:41.969]  They don't like our winning.
[02:04:41.969 --> 02:04:56.452]  We'll be right back on the other side.
[02:04:56.452 --> 02:05:02.713]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[02:05:03.587 --> 02:05:16.677]  Help the good bacteria thrive and support overall digestive health with our specially formulated prebiotic fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[02:05:16.677 --> 02:05:27.165]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even support your immune system.
[02:05:27.745 --> 02:05:35.126]  InfoWarsLife's cutting-edge formula only brings you the highest quality organic and clinically studied ingredients.
[02:05:35.126 --> 02:05:49.769]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[02:05:49.769 --> 02:05:52.449]  Head to InfoWarsLife.com or call 1-888-253-3139.
[02:06:01.969 --> 02:06:12.318]  So, you've been on YouTube for years and you don't know who I am.
[02:06:12.318 --> 02:06:19.444]  I'm primitive, I'm real, I know the enemy, and if we can have the spirit of normal humanity spread, it's over for the globalists!
[02:06:19.444 --> 02:06:23.287]  You'll never, never defeat the human spirit!
[02:06:23.287 --> 02:06:25.589]  You'll never defeat God!
[02:06:25.589 --> 02:06:27.031]  You'll never win!
[02:06:28.700 --> 02:06:36.267]  We know who they are, and we'll check out on them!
[02:06:36.267 --> 02:06:38.009]  You guys know who he is?
[02:06:38.009 --> 02:06:39.390]  You know Alex Jones as Impro Wars?
[02:06:39.390 --> 02:06:41.512]  Very popular.
[02:06:41.512 --> 02:06:42.073]  Alex Jones.
[02:06:42.073 --> 02:06:43.034]  Alex Jones.
[02:06:43.034 --> 02:06:43.674]  Alex Jones.
[02:06:43.674 --> 02:06:44.695]  Alex Jones.
[02:06:44.695 --> 02:06:46.297]  Alex Jones for Alex Jones.
[02:06:46.297 --> 02:06:47.438]  Alex Jones.
[02:06:47.438 --> 02:06:48.118]  Impro Wars.
[02:06:48.118 --> 02:06:48.899]  Impro Wars.
[02:06:48.899 --> 02:06:49.460]  Yeah.
[02:06:49.460 --> 02:06:51.161]  But did that stop him?
[02:06:51.161 --> 02:06:51.401]  No!
[02:06:51.401 --> 02:06:52.142]  He did not!
[02:06:55.125 --> 02:07:01.469]  The more they abuse you, the more you enjoy it.
[02:07:01.469 --> 02:07:03.671]  Just like the Stockholm Syndrome.
[02:07:03.671 --> 02:07:06.814]  And so that's why the joke is on you.
[02:07:06.814 --> 02:07:08.235]  And that's why it's gonna continue.
[02:07:19.375 --> 02:07:21.256]  I know your mustache is gold!
[02:07:21.256 --> 02:07:23.417]  You got little gold-framed glasses!
[02:07:23.417 --> 02:07:25.758]  You scare me so bad!
[02:07:25.758 --> 02:07:32.160]  We're so damn good!
[02:07:32.160 --> 02:07:39.623]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[02:07:39.623 --> 02:07:44.505]  Alright, Dr. Shiva is running against the fake Indian.
[02:07:44.505 --> 02:07:45.646]  The real Indian is running against her.
[02:07:46.536 --> 02:07:48.677]  They've been demonizing him, trying to ban his free speech.
[02:07:48.677 --> 02:07:49.998]  He's coming up next segment.
[02:07:49.998 --> 02:07:52.599]  He's got exclusive breaking news for us.
[02:07:52.599 --> 02:07:56.321]  He'll ride shotgun covering the waterfront for 45 minutes of the hour.
[02:07:56.321 --> 02:07:58.882]  We're going to break here in about 8 minutes.
[02:07:58.882 --> 02:08:04.245]  Before I go any further, there's a lot of news here that I haven't gotten to.
[02:08:04.245 --> 02:08:12.489]  You've got the AG report coming out and Tom Fitton of Judicial Watch reportedly has already seen it and it's what we thought.
[02:08:12.489 --> 02:08:15.511]  It's a whitewash, but it's still a devastating whitewash.
[02:08:16.834 --> 02:08:21.177]  Because you can paint a big old, you know what, steaming pile of manure white.
[02:08:21.177 --> 02:08:23.879]  It's still stinking pile of manure.
[02:08:23.879 --> 02:08:25.460]  And the whitewash ain't working.
[02:08:25.460 --> 02:08:29.983]  And so we pretty much, even CNN is acting like they've already got a pre-copy of it.
[02:08:29.983 --> 02:08:39.609]  Saying, okay, it shows they told witnesses what was coming up with Congress, and they told people who was going to be subpoenaed, and they told people what was happening, and they did a fake investigation of Hillary.
[02:08:39.609 --> 02:08:45.433]  It's bombshell, but it kind of couches it in placid terms.
[02:08:47.671 --> 02:08:52.755]  We're going to be looking at that as soon as it comes out in T-minus 52 minutes.
[02:08:52.755 --> 02:08:55.457]  And Roger Stone will be back in here with me as soon as it comes out.
[02:08:55.457 --> 02:08:58.539]  We'll read the report here on air in the fourth hour.
[02:08:58.539 --> 02:09:00.300]  So that's coming up.
[02:09:00.300 --> 02:09:08.947]  But, if you want to know why they really hate the American people and hate Trump, Trump was never supposed to get into office.
[02:09:08.947 --> 02:09:12.770]  They tried to cover up their illegal spying on Trump, turning it into Russiagate.
[02:09:12.770 --> 02:09:13.831]  They were actually trying to plant
[02:09:14.605 --> 02:09:21.712]  Russia stuff on him, but really just using the fake Russia stuff that they've made up to spy on the campaign.
[02:09:21.712 --> 02:09:27.998]  So now they're being hoisted on their own spear.
[02:09:27.998 --> 02:09:29.399]  And now the IG report is out.
[02:09:29.399 --> 02:09:34.144]  They said it would come out at 3 o'clock Eastern, that'd be 2 o'clock Central, but it just came out.
[02:09:34.144 --> 02:09:36.686]  So we're, there it is.
[02:09:36.686 --> 02:09:37.007]  Boom.
[02:09:37.007 --> 02:09:37.848]  So an hour early.
[02:09:39.079 --> 02:09:41.501]  Go ahead and print that off for me so we'll cover.
[02:09:41.501 --> 02:09:42.963]  Oversight, integrity, guidance.
[02:09:42.963 --> 02:09:48.488]  Well, the Office of the Inspector General has been showing more of the integrity than we've seen from Rosenstein.
[02:09:50.538 --> 02:09:52.059]  McCabe and these people.
[02:09:52.059 --> 02:09:53.520]  I mean it's unbelievable.
[02:09:53.520 --> 02:09:55.302]  So that's all coming up.
[02:09:55.302 --> 02:09:58.104]  In fact, guys, let's post that to Infowars.com.
[02:09:58.104 --> 02:10:02.807]  Have Don Salazar, Kit, or one of the other... Mr. McBrain.
[02:10:02.807 --> 02:10:03.868]  McBrain's son works here.
[02:10:03.868 --> 02:10:07.731]  I normally don't let people's kids work in the building, but so many of them are so good.
[02:10:07.731 --> 02:10:09.072]  Like Travis Knight's so awesome.
[02:10:09.072 --> 02:10:09.532]  He works here.
[02:10:09.532 --> 02:10:11.013]  David Knight's his dad.
[02:10:11.013 --> 02:10:11.994]  Kellan McBrain works here.
[02:10:11.994 --> 02:10:12.855]  One of the guys.
[02:10:12.855 --> 02:10:13.895]  Let me get him to post that.
[02:10:13.895 --> 02:10:15.136]  Or whoever can post it.
[02:10:15.136 --> 02:10:16.077]  Infowars.com.
[02:10:16.077 --> 02:10:16.698]  But we'll see.
[02:10:18.052 --> 02:10:23.658]  Exactly what all is in there, though people have already seen it and basically broke it down.
[02:10:23.658 --> 02:10:29.123]  Also, NHS picking up the pieces of mental illness epidemic caused by social media.
[02:10:29.123 --> 02:10:30.785]  Telegraph, how many years ago did we tell you that?
[02:10:30.785 --> 02:10:33.888]  It's designed to make you mentally ill.
[02:10:33.888 --> 02:10:37.712]  We're going to break it all down, but I thought I would play this because they hate it.
[02:10:38.945 --> 02:10:40.706]  Remember, it's all confirmed.
[02:10:40.706 --> 02:10:44.367]  You've got Clapper and Brennan on TV saying, OK, we spied on Trump.
[02:10:44.367 --> 02:10:45.167]  But it's for his own good.
[02:10:45.167 --> 02:10:50.608]  You've got Bill Maher saying, we didn't spy on you, we just surveilled you because you're a damn Russian.
[02:10:50.608 --> 02:10:51.829]  Remember, that was a week ago.
[02:10:51.829 --> 02:10:57.950]  So they're really having to spin all this after all these years saying we're insane.
[02:10:57.950 --> 02:11:03.992]  Well, the truth is Clapper and Brennan and Schumer shot their mouths off
[02:11:05.154 --> 02:11:06.795]  And said, we've got intelligence on Trump.
[02:11:06.795 --> 02:11:08.936]  He will never even get inaugurated.
[02:11:08.936 --> 02:11:11.637]  He's out of here.
[02:11:11.637 --> 02:11:14.979]  So now The Hill can report what we told you two years ago.
[02:11:14.979 --> 02:11:19.001]  Latest scandal revelations raise questions on Obama agency's roles.
[02:11:19.001 --> 02:11:23.763]  Yeah, we told you Trump was being spied on before he was even elected.
[02:11:23.763 --> 02:11:26.024]  Because we have the information.
[02:11:26.024 --> 02:11:26.924]  We have the research.
[02:11:26.924 --> 02:11:28.265]  We are ahead of the curve.
[02:11:28.265 --> 02:11:29.686]  That's what we do.
[02:11:29.686 --> 02:11:30.666]  We set the agenda.
[02:11:30.666 --> 02:11:32.447]  We're history's actors now.
[02:11:32.447 --> 02:11:34.048]  We want the people to be history's actors.
[02:11:35.097 --> 02:11:38.778]  Leaky, sneaky, and freaky.
[02:11:38.778 --> 02:11:46.160]  One's a little hobbyist, the other two are just total lying, obfuscating, arrogant.
[02:11:46.160 --> 02:11:59.884]  I mean, take Brennan telling Trump, two days before he is inaugurated, watch your mouth on CNN.
[02:11:59.884 --> 02:12:02.425]  The head of the CIA, and then when Trump fired him three days later,
[02:12:04.315 --> 02:12:06.696]  He said, I can't believe I've been fired.
[02:12:06.696 --> 02:12:12.159]  You're a megalomaniac delusional fruitcake!
[02:12:12.159 --> 02:12:18.182]  I've had a few former crew members that over the years got arrogant or whatever and like, I'd say they're fired and they're like, you can't fire me, this isn't really happening.
[02:12:18.182 --> 02:12:20.603]  I'm like, listen, don't let the door hit you on your old rear end.
[02:12:20.603 --> 02:12:21.664]  They, it's the same.
[02:12:21.664 --> 02:12:25.126]  Have you ever had like one of your teenagers, they got pretty good kids, but somebody with a little smart mouth.
[02:12:25.126 --> 02:12:28.487]  They're like, you're not going to really not let me go to that concert.
[02:12:28.487 --> 02:12:31.289]  You're not going to really not let me go to my friend's house for the movies.
[02:12:31.289 --> 02:12:33.050]  I'm like, yeah, get your butt in your room.
[02:12:35.208 --> 02:12:37.994]  The next day they apologize, but those are children.
[02:12:37.994 --> 02:12:41.120]  These are adults doing this.
[02:12:41.120 --> 02:12:44.567]  So here's why they hate us, ladies and gentlemen, because we're right.
[02:12:44.567 --> 02:12:46.631]  They have egg all over their face on every front.
[02:12:46.631 --> 02:12:46.971]  Here it is.
[02:12:48.437 --> 02:12:52.000]  And now, Republicans, you're the Alex Jones Party.
[02:12:52.000 --> 02:12:57.024]  There is literally nothing too stupid and conspiratorial that you will not swallow.
[02:12:57.024 --> 02:13:04.030]  Some tweeted, terrible, just found out that Obama had my wires tapped in Trump Tower just before the victory.
[02:13:04.030 --> 02:13:04.630]  Nothing found.
[02:13:04.630 --> 02:13:05.771]  This is McCarthyism.
[02:13:05.771 --> 02:13:11.456]  And the other one, how low has President Obama gone to tap my phones during the very sacred election process?
[02:13:11.636 --> 02:13:23.083]  And this weekend we saw another example of that when White House Counselor Kellyanne Conway was asked if she had any proof for Trump's outlandish claim that Obama wiretapped him during the campaign and offered this bizarre answer.
[02:13:23.083 --> 02:13:26.825]  How does he know that his phone was actually tapped?
[02:13:26.825 --> 02:13:27.986]  Let me answer that globally.
[02:13:27.986 --> 02:13:29.387]  He's the President of the United States.
[02:13:29.387 --> 02:13:32.769]  He has information and intelligence that the rest of us do not.
[02:13:32.769 --> 02:13:34.470]  He's suggesting a U.S.
[02:13:34.470 --> 02:13:38.473]  President enlisted a foreign intelligence service to spy on a political adversary.
[02:13:39.553 --> 02:13:41.334]  This is a serious allegation.
[02:13:41.334 --> 02:13:47.336]  This might be the most serious allegation any president has made against a previous president.
[02:13:47.336 --> 02:13:51.418]  But this is a very serious allegation for a sitting president to make about his predecessor.
[02:13:51.418 --> 02:13:55.979]  The craziest thing about Trump calling for an investigation without any evidence.
[02:13:55.979 --> 02:13:56.920]  Zero evidence.
[02:13:56.920 --> 02:13:58.880]  Trump has not produced a shred of evidence.
[02:13:58.880 --> 02:14:00.541]  There was no evidence for Trump's claims.
[02:14:00.541 --> 02:14:02.642]  The evidence did not come.
[02:14:02.642 --> 02:14:04.322]  So where did Trump get his info?
[02:14:04.322 --> 02:14:05.643]  From the CIA?
[02:14:05.643 --> 02:14:06.623]  From the FBI?
[02:14:06.623 --> 02:14:08.064]  Where are you getting this information?
[02:14:08.624 --> 02:14:10.666]  From a very reputable source.
[02:14:10.666 --> 02:14:10.986]  What?
[02:14:10.986 --> 02:14:11.787]  The FBI?
[02:14:11.787 --> 02:14:12.607]  The CIA?
[02:14:12.607 --> 02:14:13.668]  InfoWars.
[02:14:13.668 --> 02:14:16.510]  It's a radio show hosted by Alex Jones.
[02:14:16.510 --> 02:14:17.711]  You know he's legit.
[02:14:17.711 --> 02:14:26.378]  This bizarre circular thing happening where the president cites a theory that he was wiretapped, which developed on this kind of fringe right-wing media.
[02:14:26.378 --> 02:14:34.185]  And then after his tweet storm, InfoWars then started saying, well, look, it was the New York Times that reported it, citing our story, misreading our story.
[02:14:34.185 --> 02:14:37.568]  And now, a few weeks later, the White House and the president are citing
[02:14:38.948 --> 02:14:39.569]  Infowars.
[02:14:39.569 --> 02:14:44.751]  So they've got one kind of bizarre right-wing fringe theory to defend another bizarre right-wing fringe theory.
[02:14:44.751 --> 02:14:48.213]  The crazier it gets, the more they like it.
[02:14:48.213 --> 02:14:50.974]  That's their jam.
[02:14:50.974 --> 02:14:53.435]  Uh, no, we're not under your mind control.
[02:14:53.435 --> 02:15:01.799]  See, if I was Stormtroopers, and Obi-Wan Kenobi, and the droids came by, and they're the exact ones I'm looking for, and he says, these aren't the droids you're looking for, I'd blast him.
[02:15:03.951 --> 02:15:05.292]  See, that doesn't work on me.
[02:15:05.292 --> 02:15:06.852]  I'm like Jabba the Hutt.
[02:15:06.852 --> 02:15:08.533]  Jedi mind tricks don't work on me.
[02:15:08.533 --> 02:15:09.694]  Ho, ho, ho.
[02:15:09.694 --> 02:15:11.235]  Teeny Jedi.
[02:15:11.235 --> 02:15:16.737]  They were all over the news, salivating to their criminals and government, going, don't worry, Trump will never get in.
[02:15:16.737 --> 02:15:22.961]  We were spying on him and Obama is delivering all the data to other agencies to stay behind and stop him, even if he gets in.
[02:15:22.961 --> 02:15:25.362]  And I'm like, my God, they're admitting
[02:15:26.397 --> 02:15:27.057]  Yeah, back that up.
[02:15:27.057 --> 02:15:27.958]  Let's go to break with this.
[02:15:27.958 --> 02:15:30.878]  They admitted my source is them!
[02:15:30.878 --> 02:15:35.280]  And then they tried this game of, well, you didn't really see the cover of the New York Times that said that, though it did.
[02:15:35.280 --> 02:15:35.700]  Here, here.
[02:15:35.700 --> 02:15:36.280]  Let's go out to break.
[02:15:36.280 --> 02:15:36.820]  Here it is.
[02:15:36.820 --> 02:15:37.221]  Here it is.
[02:15:37.221 --> 02:15:41.602]  Let me see your identification.
[02:15:41.602 --> 02:15:45.283]  You don't need to see his identification.
[02:15:45.283 --> 02:15:46.784]  We don't need to see his identification.
[02:15:46.784 --> 02:15:49.264]  These aren't the droids you're looking for.
[02:15:49.264 --> 02:15:50.845]  These aren't the droids.
[02:15:52.307 --> 02:15:53.868]  He can go about his business.
[02:15:53.868 --> 02:15:55.189]  Oh, really?
[02:15:55.189 --> 02:15:56.349]  Bacon Lovers.
[02:15:56.349 --> 02:15:57.910]  We ship free.
[02:15:57.910 --> 02:15:59.731]  Try our amazing bacon.
[02:15:59.731 --> 02:16:01.733]  No refrigeration required.
[02:16:01.733 --> 02:16:10.698]  Proprietary value-added packaging provides 10-year shelf life and protects the leanest, thickest, center-cut, fully cooked bacon in America today.
[02:16:11.338 --> 02:16:14.784]  Ready to eat right from the pouch or warm and serve.
[02:16:14.784 --> 02:16:16.647]  Savory and delicious.
[02:16:16.647 --> 02:16:19.612]  Wholesale price for your everyday use.
[02:16:19.612 --> 02:16:22.517]  Order today at ReadyToEatBacon.com.
[02:16:22.517 --> 02:16:23.879]  ReadyToEatBacon.com
[02:16:25.506 --> 02:16:26.326]  This is Dan Pilla.
[02:16:26.326 --> 02:16:28.127]  Do you have the IRS money you can't pay?
[02:16:28.127 --> 02:16:29.768]  Are tax debts crippling you?
[02:16:29.768 --> 02:16:32.590]  I've defended people from the IRS for over 30 years.
[02:16:32.590 --> 02:16:34.891]  I've helped thousands and I can help you too.
[02:16:34.891 --> 02:16:39.394]  I wrote the book on IRS settlement and I'm telling you there's no such thing as a hopeless case.
[02:16:39.394 --> 02:16:43.336]  Call 800-34-NO-TAX to finally get free of IRS debt.
[02:16:43.336 --> 02:16:47.118]  With the IRS's new programs, there's never been a better time to solve your problem.
[02:16:47.118 --> 02:16:47.538]  Call 800-34-NO-TAX.
[02:16:47.538 --> 02:16:48.859]  That's 800-34-NO-TAX or my website, danpilla.com.
[02:16:55.014 --> 02:16:56.975]  Heart disease is on the rise.
[02:16:56.975 --> 02:17:02.296]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[02:17:02.296 --> 02:17:03.876]  But the symptoms are there.
[02:17:03.876 --> 02:17:12.238]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[02:17:12.238 --> 02:17:17.920]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[02:17:18.100 --> 02:17:19.921]  My blood pressure has normalized.
[02:17:19.921 --> 02:17:22.182]  My diabetes has totally improved.
[02:17:22.182 --> 02:17:26.585]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[02:17:26.585 --> 02:17:28.766]  I recommend Heart and Body Extract to everyone.
[02:17:28.766 --> 02:17:36.630]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[02:17:36.670 --> 02:17:40.831]  Order your two-month supply today by calling 866-295-5305.
[02:17:40.831 --> 02:17:44.712]  That's 866-295-5305.
[02:17:44.712 --> 02:17:47.733]  Or order online HBextract.com.
[02:17:47.733 --> 02:17:56.036]  Heart and Body Extract 866-295-5305 or HBextract.com.
[02:17:56.036 --> 02:18:03.758]  Do you realize that when you spread the links from Infowars.com, when you spread the videos, you are changing the world?
[02:18:03.758 --> 02:18:04.218]  It's you.
[02:18:05.325 --> 02:18:07.827]  That's why you've been on the team supporting us, praying for us, and spreading the word.
[02:18:07.827 --> 02:18:09.048]  You are the InfoWarrant.
[02:18:09.048 --> 02:18:12.110]  And now because of their intensifying censorship, it's more important than ever
[02:18:26.480 --> 02:18:27.961]  We are the renaissance, and we are winning!
[02:18:56.013 --> 02:19:06.597]  We've taken thousands of years of known research and put it together with our own four years of seeking and testing to find the very best systems that God gave us through Mother Nature to detoxify the body.
[02:19:06.597 --> 02:19:08.658]  That's why I'm introducing Z-SHIELD.
[02:19:08.658 --> 02:19:11.539]  Toxic Metal and Chemical Defense Support.
[02:19:11.539 --> 02:19:13.020]  It's made in the USA.
[02:19:13.020 --> 02:19:19.842]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body and it supports the info war.
[02:19:19.842 --> 02:19:21.103]  It is a classical 360 wind.
[02:19:21.923 --> 02:19:31.626]  This is the formula that I personally have been taking for over a year, and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[02:19:31.626 --> 02:19:48.431]  You owe it to yourself, you owe it to your family, and you owe it to the future of this country and the world that patriots stay as healthy and as clean and as focused as you can be, because we need you, the remnant of America, to reignite those brush fires to the next level and to be healthy and as focused as you can be.
[02:19:48.431 --> 02:19:51.592]  Thanks to your support and your prayers, together, we're changing the world.
[02:19:51.752 --> 02:19:58.655]  Now it's time to change our bodies with Z-Shield at InfoWarsLife.com.
[02:19:58.655 --> 02:20:11.301]  You're listening to the Alex Jones Show.
[02:20:11.301 --> 02:20:12.702]  The devil went down to Georgia.
[02:20:12.702 --> 02:20:15.023]  He was looking for a soul to steal.
[02:20:15.023 --> 02:20:17.804]  He was in a bind.
[02:20:17.804 --> 02:20:18.544]  He was way behind.
[02:20:18.544 --> 02:20:19.405]  He was looking to make a deal.
[02:20:22.984 --> 02:20:26.248]  The devil went down to Georgia, he was looking for a soul to steal.
[02:20:26.248 --> 02:20:29.853]  He was in a bind, cause he was way behind, he was willing to make a deal.
[02:20:29.853 --> 02:20:33.357]  When he came across this young man sewing on a fiddle and playing it hot.
[02:20:33.357 --> 02:20:36.120]  And the devil jumped up on a hickory stump and said, boy let me tell you what.
[02:20:37.521 --> 02:20:40.503]  I didn't know it, but I'm a fiddle player too.
[02:20:40.503 --> 02:20:43.846]  And if you'd care to take a dare, I'll make a bet with you.
[02:20:43.846 --> 02:20:47.269]  Now you play pretty good fiddle, boy, but give the devil his due.
[02:20:47.269 --> 02:20:50.932]  I bet a fiddle of gold against your soul, because I think I've bettered you.
[02:20:50.932 --> 02:20:53.093]  The boy said, my name's John... We're back live.
[02:20:53.093 --> 02:20:55.495]  Coming up in the next hour, we've got the full AG report.
[02:20:55.495 --> 02:21:00.239]  It's posted to NewsWars.com and InfoWars.com.
[02:21:00.239 --> 02:21:02.221]  And it is a doozy.
[02:21:02.221 --> 02:21:03.622]  We're scanning over it.
[02:21:03.622 --> 02:21:06.204]  It's already been leaked out to Judicial Watch and CNN.
[02:21:07.765 --> 02:21:09.826]  And we're going to be going over all of it.
[02:21:09.826 --> 02:21:13.287]  It's pretty much what we thought it was going to be.
[02:21:13.287 --> 02:21:21.510]  But it's bombshell, but it's couched in basically sophisticated terms.
[02:21:21.510 --> 02:21:24.031]  And we'll get more into it later in the hour as well.
[02:21:24.031 --> 02:21:30.294]  But Comey's actions in the Clinton case departed clearly and dramatically from FBI and Department norms.
[02:21:31.496 --> 02:21:36.061]  That's a nice way of saying it was illegal, and colluded, and hurt the perception of the FBI.
[02:21:36.061 --> 02:21:38.824]  But they weren't the result of political bias.
[02:21:38.824 --> 02:21:39.905]  Total horse manure.
[02:21:41.374 --> 02:21:46.195]  Specifically, it was not Comey's job to publicly proclaim what a reasonable prosecutor should do in the Clinton case.
[02:21:46.195 --> 02:21:56.479]  Tensions between a fair-having FBI officials Peter Strzok and Lisa Page did have political bias, but the AG found evidence that improper considerations affected their investigative actions.
[02:21:56.479 --> 02:21:57.259]  That's right.
[02:21:57.259 --> 02:22:03.341]  They're all just getting paid by their bosses to set up the whole fake report and do all that.
[02:22:03.341 --> 02:22:04.481]  And it just goes on from there.
[02:22:08.675 --> 02:22:11.763]  So, these are all just the whitewashes going on.
[02:22:11.763 --> 02:22:13.688]  But more is coming out, ladies and gentlemen.
[02:22:13.688 --> 02:22:17.577]  Now, Dr. Sheba is a scientist, inventor...
[02:22:19.011 --> 02:22:20.792]  He's the inventor of email.
[02:22:20.792 --> 02:22:22.973]  He's got the title of that, literally.
[02:22:22.973 --> 02:22:25.954]  He's the guy who turned email and codified it into that system.
[02:22:25.954 --> 02:22:30.996]  And he is running against Elizabeth Warren, who will not do the genetic test.
[02:22:30.996 --> 02:22:36.278]  The tribes say she has no connection to in Oklahoma or other areas.
[02:22:36.278 --> 02:22:41.160]  But he's a real Indian from the subcontinent, India.
[02:22:41.160 --> 02:22:42.061]  But he's a great patriot.
[02:22:42.061 --> 02:22:42.981]  I'd love to get him in the U.S.
[02:22:42.981 --> 02:22:43.241]  Senate.
[02:22:46.175 --> 02:22:49.396]  He is reaching tens of millions of people in the interviews he's doing, and what he's doing.
[02:22:49.396 --> 02:22:54.178]  But boy, they've been censoring him, saying he can't put up his political signs, even if he pays for it.
[02:22:54.178 --> 02:22:57.059]  It's getting crazy.
[02:22:57.059 --> 02:23:03.621]  So we're part of the 34-hour broadcast right now, going to him to cover what he's been doing, what's been happening, but then expanding.
[02:23:03.621 --> 02:23:10.043]  He's a smart guy on some great technology ideas he has, and then the blue wave turning into a
[02:23:11.209 --> 02:23:15.613]  Blue backwash of toilet bowl cleaner.
[02:23:15.613 --> 02:23:25.843]  And then you've got the red tsunami now with all these anti-Trump Republicans being swept out of office in special elections.
[02:23:25.843 --> 02:23:26.924]  We're going to look at all that.
[02:23:26.924 --> 02:23:29.847]  What are they going to do of the trends since the Civil War?
[02:23:31.206 --> 02:23:43.556]  That when a Republican has the presidency after his first two years, the Democrats take control of the House or Senate or both, because all the evidence is pointing towards that not happening.
[02:23:43.556 --> 02:23:53.844]  But remember, they got an old ace up the sleeve and a couple other cards, five or six aces, so they're going to try to steal the election, as they've already done.
[02:23:53.844 --> 02:24:00.109]  But Dr. Sheba Ayodere, thanks for joining us with some big, breaking, exclusive news.
[02:24:01.394 --> 02:24:02.476]  Yeah, great to be here, Alex.
[02:24:02.476 --> 02:24:03.718]  I think I may just hit my camera.
[02:24:03.718 --> 02:24:04.419]  How are you?
[02:24:04.419 --> 02:24:05.020]  I'm good, man.
[02:24:05.020 --> 02:24:07.263]  It's good to see your smiling face.
[02:24:07.263 --> 02:24:08.165]  Where do you want to start?
[02:24:08.165 --> 02:24:10.268]  The blue wave turning into a fizzle?
[02:24:10.268 --> 02:24:11.450]  Your big announcement?
[02:24:11.450 --> 02:24:13.333]  The censorship you're facing?
[02:24:13.333 --> 02:24:13.813]  North Korea?
[02:24:13.813 --> 02:24:14.575]  There's so much to cover.
[02:24:16.065 --> 02:24:18.106]  We can start anywhere because they're all interconnected, right?
[02:24:18.106 --> 02:24:20.486]  You touch one part, it connects to everything else.
[02:24:20.486 --> 02:24:22.627]  Maybe we should just start with the free speech thing, Alex.
[02:24:22.627 --> 02:24:22.867]  Yes.
[02:24:22.867 --> 02:24:25.308]  Because that's where we left off last time.
[02:24:25.308 --> 02:24:31.570]  Last time we were on, Alex, we shared with you and your audience that, you know, we got this big sign out here.
[02:24:31.570 --> 02:24:34.791]  You may see it, you know, only the real Indian can defeat the fake Indian.
[02:24:34.791 --> 02:24:37.652]  It's a very powerful meme, Alex, and I want to really
[02:24:38.112 --> 02:24:49.024]  Explain why it's so powerful and why we put it out there because it really is an expression of not only my anger, but pretty much everyone's anger at the corruption that is taking place in government.
[02:24:49.024 --> 02:24:51.366]  And Elizabeth Warren is a face of that corruption.
