[00:00:07.004 --> 00:00:08.224]  You found it.
[01:54:57.234 --> 01:55:00.296]  Not for unequal trade tariffs.
[01:55:00.296 --> 01:55:06.640]  They always take the side of this guy who is a megalomaniac, demanding that he be worshipped.
[01:55:06.640 --> 01:55:16.305]  It's not just putting his picture up next to the cross in the churches, but he also demands that you have to read from his writings at the wedding ceremonies and so forth.
[01:55:16.305 --> 01:55:21.028]  And so this pastor, his name is Pastor Wang Yi, you should pray for this man.
[01:55:21.943 --> 01:55:24.644]  He's now been arrested because he wrote a manifesto.
[01:55:24.644 --> 01:55:27.125]  He said he's calling for Caesar worship.
[01:55:27.125 --> 01:55:35.127]  He says, I have no desire to dictate what policy is going to be, but I will not worship this politician.
[01:55:35.127 --> 01:55:37.008]  We're not called to do that.
[01:55:37.008 --> 01:55:46.351]  And so they very quickly, the next day after he published that, they rounded up a hundred people have been arrested out of that one church.
[01:55:46.351 --> 01:55:49.352]  They went to their homes, to their places of business.
[01:55:49.352 --> 01:55:50.352]  They cut off their power.
[01:55:51.401 --> 01:55:52.961]  So they couldn't tell anybody what was happening.
[01:55:52.961 --> 01:55:54.902]  They just disappeared them.
[01:55:54.902 --> 01:55:57.062]  Some of them have been released.
[01:55:57.062 --> 01:56:04.984]  They were told that if they signed a statement saying this church was a cult and that they would never go back, that they would be released.
[01:56:04.984 --> 01:56:10.125]  Now the real cult is the cult of President Xi Jinping.
[01:56:10.125 --> 01:56:13.766]  And we better understand just how dangerous that guy is.
[01:56:13.766 --> 01:56:19.007]  The people who demand that you worship them, the people who worship government, just as I said about Michael Moore.
[01:56:19.007 --> 01:56:20.347]  It's very sad to see Michael Moore.
[01:56:21.209 --> 01:56:24.152]  Worshipping Ruth Vader Ginsburg.
[01:56:24.152 --> 01:56:27.516]  Darth Vader Ginsburg, I call her.
[01:56:27.516 --> 01:56:31.801]  It's very sad to see him putting her on his Christmas tree.
[01:56:31.801 --> 01:56:36.786]  He even had some people on the left say this is a very dangerous area that we've gotten into.
[01:56:36.786 --> 01:56:39.049]  Worshipping the Supreme Court.
[01:56:39.049 --> 01:56:39.970]  Worshipping RGB.
[01:56:44.283 --> 01:56:53.310]  Yeah, she's not red, green, and blue, but she is being worshipped by the left, and they basically give them god-like powers.
[01:56:53.310 --> 01:56:54.691]  There she is!
[01:56:54.691 --> 01:56:55.952]  Darth Vader Ginsburg.
[01:56:55.952 --> 01:56:56.892]  Somebody's already done the meme.
[01:56:56.892 --> 01:56:58.754]  I'm not the only one to think of that.
[01:56:58.754 --> 01:57:04.938]  And if we look at where this is happening everywhere, it's the gradually creeping of Sharia law.
[01:57:04.938 --> 01:57:05.879]  Germany.
[01:57:05.879 --> 01:57:09.822]  The Supreme Court has rejected the anti-child marriage law there.
[01:57:10.595 --> 01:57:13.338]  This is a situation, again, from a Syrian man.
[01:57:13.338 --> 01:57:15.079]  He moved into Germany.
[01:57:15.079 --> 01:57:20.885]  He wants to be reunited with his wife, who was his cousin, who was 14 years old.
[01:57:20.885 --> 01:57:27.831]  You know, they just had an Austrian woman whose conviction was upheld by the European court.
[01:57:27.831 --> 01:57:29.313]  She said, look at this, you have...
[01:57:30.327 --> 01:57:44.601]  You have pedophilia embraced by Islam because Mohammed married a young girl that was eight or nine years old or whatever and said you can't say that we're going to fine you and now you've got in Germany they say yes okay this guy can marry his cousin who is 14 years old.
[01:57:47.253 --> 01:57:52.776]  The globalists are trying to set up a private, corporate world government that's above the law.
[01:57:52.776 --> 01:57:59.359]  If there's any opposition, if there's any independent media, they can call the fact that the emperor has no clothes.
[01:57:59.359 --> 01:58:00.739]  They can call BS.
[01:58:00.739 --> 01:58:02.540]  It's game over.
[01:58:02.540 --> 01:58:10.624]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[01:58:11.616 --> 01:58:19.538]  There's only two groups in the U.S., Infowars and Matt Drudge of DrudgeReport.com, that are truly independent.
[01:58:19.538 --> 01:58:22.639]  And of course, they're two of the dominant media forces in the world.
[01:58:22.639 --> 01:58:24.139]  It really is amazing.
[01:58:24.139 --> 01:58:30.841]  That's why as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[01:58:30.841 --> 01:58:33.462]  Just remind you that you are the power, you're the strength, you're the will.
[01:58:34.818 --> 01:58:36.361]  Of InfoWars.
[01:58:36.361 --> 01:58:37.684]  So please spread the links.
[01:58:37.684 --> 01:58:41.030]  InfoWars.com, NewsWars.com, PrisonPlanet.com.
[01:58:41.030 --> 01:58:44.337]  Because if you don't spread the articles and the videos, no one else will.
[01:58:44.337 --> 01:58:45.659]  We're all in each other's hands.
[01:58:45.659 --> 01:58:46.781]  God bless you all and thank you.
[01:58:48.342 --> 01:58:53.505]  For those of us that are the tip of the spear, we're being targeted to take out the leadership.
[01:58:53.505 --> 01:58:55.445]  That's the globalist only hope.
[01:58:55.445 --> 01:59:14.675]  So when you support InfoWars, when you spread our articles and videos, when you buy products at InfoWarsStore.com, you are literally not just supporting InfoWars and free speech and standing in defiance against Soros and Hillary and the rest of these people, but you are standing for your own future and your own best shot of having an early warning system in America to stand against these individuals.
[01:59:14.915 --> 01:59:21.178]  When you order products at InfoWareStore.com, you fund not just an American revolution, but a global revolution against tyranny.
[01:59:21.178 --> 01:59:26.820]  And we have the biggest specials ever running throughout to the end of the year as part of a total store clearance.
[01:59:26.820 --> 01:59:29.322]  Every order gets a free t-shirt.
[01:59:29.322 --> 01:59:30.442]  Every order gets free shipping.
[01:59:30.442 --> 01:59:34.344]  Every order gets 50 to 75% off in total clearance, and that funding
[01:59:34.924 --> 01:59:36.705]  You're listening to the Alex Jones Show!
[02:00:11.263 --> 02:00:20.509]  Welcome back.
[02:00:20.509 --> 02:00:33.517]  You know we had LeBron James, of course he got a lot of coverage over the weekend, saying the old white NFL owners have a slave mentality and people were very quick to point out that he is not a slave.
[02:00:34.818 --> 02:00:37.158]  He's being paid handsomely.
[02:00:37.158 --> 02:00:38.439]  Millions of dollars.
[02:00:38.439 --> 02:00:43.219]  I don't think we've ever seen any slaves so richly rewarded.
[02:00:43.219 --> 02:00:53.281]  Again, it was hate and it was very hypocritical, I think, this guy who is pushing Islam, LeBron James, out there.
[02:00:53.281 --> 02:01:02.363]  Let's understand, folks, when we talk about all this stuff, that the place that you'll still find slavery is within Islam.
[02:01:03.547 --> 02:01:20.655]  After Hillary Clinton's successful Libya policy, they not only turned the place into an arms bazaar for ISIS, but now you literally have slave auction blocks back in Libya operating there.
[02:01:20.655 --> 02:01:21.976]  Why?
[02:01:21.976 --> 02:01:24.817]  Because Islam doesn't have a problem with slavery.
[02:01:25.822 --> 02:01:27.882]  You know, there have been Christians who have defended slavery.
[02:01:27.882 --> 02:01:29.463]  There have been Christians who have opposed it.
[02:01:29.463 --> 02:01:33.404]  But the reason we don't have Christianity in the Western civilization is because of a couple of Christians.
[02:01:33.404 --> 02:01:40.065]  William Wilberforce and William Pitt the Younger.
[02:01:40.065 --> 02:01:41.945]  There's two William Pitts who are Prime Minister.
[02:01:41.945 --> 02:01:43.906]  William Pitt the Younger.
[02:01:43.906 --> 02:01:45.706]  And they pushed back.
[02:01:45.706 --> 02:01:47.867]  Now, they stopped the slave trade.
[02:01:47.867 --> 02:01:49.087]  Then they stopped slavery.
[02:01:49.912 --> 02:01:50.952]  They did it without a war.
[02:01:50.952 --> 02:01:52.693]  They compensated the people for their property.
[02:01:52.693 --> 02:01:53.853]  They did it peacefully.
[02:01:53.853 --> 02:02:03.436]  They spent less money compensating the slave owners in British territories in Bermuda and so forth than we spent on ammunition in the Civil War.
[02:02:03.436 --> 02:02:06.157]  And they did it on Christian values, Christian principles.
[02:02:06.157 --> 02:02:09.738]  So let's talk a little bit about slavery, because that's where he wants to pull this in.
[02:02:09.738 --> 02:02:11.038]  He wants to pull in white.
[02:02:11.038 --> 02:02:12.278]  He wants to pull in slavery.
[02:02:12.278 --> 02:02:17.760]  Say, oh, all you white people, you're racist, and the only place that slavery has ever existed has been in America.
[02:02:17.760 --> 02:02:18.480]  No, that's not true.
[02:02:20.097 --> 02:02:20.497]  That's not true.
[02:02:20.497 --> 02:02:25.100]  It's been a part of every single civilization and culture.
[02:02:25.100 --> 02:02:31.905]  And it is still going on as part of Islam because it's okay to enslave other people if they are infidels.
[02:02:31.905 --> 02:02:34.207]  That's what they teach at this point in time.
[02:02:34.207 --> 02:02:37.149]  But let's understand who the real slaves are in all this.
[02:02:37.149 --> 02:02:44.794]  The real slaves are you and I. We're the ones, the idiots, who don't realize that we're slaves.
[02:02:46.511 --> 02:02:55.094]  We're the ones who pay for these stadiums that these millionaires play in, for their billionaire bosses that he calls plantation owners.
[02:02:55.094 --> 02:02:59.295]  We're the ones who are really the slaves, because we pay for that nonsense.
[02:02:59.295 --> 02:03:12.439]  You know, we just had in the last couple of weeks the $35 million disappear out of a New Jersey failed baseball stadium, and now they're going to have to pay millions more to repurpose it, to tear it down and to repurpose it.
[02:03:12.439 --> 02:03:14.640]  But we've seen this happen over and over again.
[02:03:15.720 --> 02:03:23.384]  Five years ago, I was doing reports about how the NFL was taking advantage of people.
[02:03:23.384 --> 02:03:26.685]  At the time, the prices there were absurdly low.
[02:03:26.685 --> 02:03:31.047]  They have exploded in the amount of money that they get for these NFL stadiums.
[02:03:31.047 --> 02:03:37.810]  And this is way before any of this kneeling nonsense, before they became the knee-FL.
[02:03:37.810 --> 02:03:40.872]  We were being ripped off by these people, enslaved by these people.
[02:03:44.286 --> 02:03:47.807]  Now we're up to the point where they get half a billion dollars for these things.
[02:03:47.807 --> 02:03:55.470]  They are remodeling these stadiums more frequently than they are fixing the nuclear power plants we have.
[02:03:55.470 --> 02:04:02.633]  They create nuclear power plants, they have a useful life of 20-25 years, and then they're supposed to be decommissioned.
[02:04:02.633 --> 02:04:07.574]  Or at the very least, they're supposed to have a massive reworking after 20-25 years.
[02:04:07.574 --> 02:04:11.976]  You know, after a few decades they get so radioactive they have to shut them down.
[02:04:12.748 --> 02:04:19.897]  But after a couple of decades, they start to get very dangerous because of the stress that's put on key cooling systems and so forth.
[02:04:19.897 --> 02:04:22.099]  But we don't worry about our nuclear power plants.
[02:04:22.099 --> 02:04:26.925]  We've got to rebuild those stadiums because we've got sports teams.
[02:04:26.925 --> 02:04:28.126]  And we all identify with that.
[02:04:28.126 --> 02:04:32.512]  We wear their logos and we buy their overpriced sports merchandise.
[02:04:34.099 --> 02:04:39.562]  And it's taxes that are paid by local people, by local businesses.
[02:04:39.562 --> 02:04:42.144]  That's why they call them bond issues.
[02:04:42.144 --> 02:04:45.226]  Because they put you in bondage to pay for that.
[02:04:45.226 --> 02:04:47.147]  That's the real slavery.
[02:04:47.147 --> 02:04:48.347]  And we're too stupid to understand it.
[02:04:48.347 --> 02:04:48.948]  We'll be right back.
[02:04:48.948 --> 02:04:49.308]  Stay with us.
[02:04:56.235 --> 02:05:01.736]  The globalists are trying to set up a private, corporate world government that's above the law.
[02:05:01.736 --> 02:05:11.498]  If there's any opposition, if there's any independent media that can call the fact that the emperor has no clothes, that can call BS, it's game over.
[02:05:11.498 --> 02:05:19.600]  But if you look at everybody else, like Michael Savage and Rush Limbaugh and Tucker Carlson and Sean Hannity, they are all beholden to the networks they're on that can be targeted.
[02:05:20.592 --> 02:05:28.520]  There's only two groups in the U.S., Infowars and Matt Drudge of DrudgeReport.com, that are truly independent.
[02:05:28.520 --> 02:05:31.623]  And of course, they're two of the dominant media forces in the world.
[02:05:31.623 --> 02:05:33.125]  It really is amazing.
[02:05:33.125 --> 02:05:39.832]  That's why as we close out 2018, I want to just remind the listeners of the amazing fight we're all in and how far we've come together.
[02:05:39.832 --> 02:05:42.454]  Just remind you that you are the power, you're the strength, you're the will.
[02:05:43.797 --> 02:05:45.340]  Of InfoWars.
[02:05:45.340 --> 02:05:46.642]  So please spread the links.
[02:05:46.642 --> 02:05:50.008]  InfoWars.com, NewsWars.com, ChrisNPotter.com.
[02:05:50.008 --> 02:05:53.313]  Because if you don't spread the articles and the videos, no one else will.
[02:05:53.313 --> 02:05:54.636]  We're all in each other's hands.
[02:05:54.636 --> 02:05:55.758]  God bless you all and thank you.
[02:06:03.849 --> 02:06:06.111]  Broadcasting live from the U.N.
[02:06:06.111 --> 02:06:12.357]  stronghold, Austin, Texas, you're listening to The Alex Jones Show.
[02:06:12.357 --> 02:06:15.160]  And now, your host, David Knight.
[02:06:24.227 --> 02:06:28.450]  Yeah, in the NFL they got a bunch of old white men owning teams, and they have that slave mentality.
[02:06:28.450 --> 02:06:31.292]  And as I said at the top of the hour, no, we're the ones with the slave mentality.
[02:06:31.292 --> 02:06:40.319]  We're the ones who give these billionaires billions of dollars for their stadiums.
[02:06:40.319 --> 02:06:48.985]  When I first reported on this five, six years ago, you had the state of Minnesota going, as they were struggling,
[02:06:49.827 --> 02:06:50.868]  With debt.
[02:06:50.868 --> 02:06:54.893]  They decided to spend half a billion dollars on a new stadium there.
[02:06:54.893 --> 02:06:55.513]  But that's nothing.
[02:06:55.513 --> 02:07:02.642]  Now they've got four billion dollar stadiums that they're putting in in California and these billionaire owners are demanding it.
[02:07:02.642 --> 02:07:06.286]  They're demanding that you sell yourself into bondage.
[02:07:06.286 --> 02:07:08.688]  You are indentured slaves to these people.
[02:07:09.816 --> 02:07:15.937]  Your property taxes, the other businesses that operate in that area, they all become indentured slaves to these billionaires.
[02:07:15.937 --> 02:07:17.778]  That's the real slave mentality.
[02:07:17.778 --> 02:07:19.058]  That we would embrace that.
[02:07:19.058 --> 02:07:21.599]  Because, oh, look, it's our team.
[02:07:21.599 --> 02:07:22.979]  We won the playoffs.
[02:07:22.979 --> 02:07:24.499]  No, you didn't.
[02:07:24.499 --> 02:07:30.681]  These millionaires and their subsidized billionaire owner are the ones who won or lost in these particular games.
[02:07:30.681 --> 02:07:32.141]  But here's the most recent one.
[02:07:33.075 --> 02:07:35.696]  New Jersey, and even before that, we had Seattle.
[02:07:35.696 --> 02:07:42.940]  They were talking about some bond issues that they were trying to get past there, how the people there had been left holding the bag.
[02:07:42.940 --> 02:07:53.965]  Because sometimes these teams don't wind up playing there, or they play there for a few years, and they say, well, you're going to build us a new stadium, or we're going to take the team to another town that will.
[02:07:53.965 --> 02:07:58.407]  And we build these stadiums more frequently than we fix our nuclear reactors.
[02:07:59.246 --> 02:08:00.807]  Our nuclear power plants.
[02:08:00.807 --> 02:08:02.348]  Camden, New Jersey.
[02:08:02.348 --> 02:08:14.236]  Their Improvement Authority approved a $1 million contract this month to demolish the 17-year-old stadium after $21 million in taxpayer dollars built the structure for an independent minor league baseball team.
[02:08:14.236 --> 02:08:15.737]  So that's just minor league stuff.
[02:08:15.737 --> 02:08:16.438]  $21 million?
[02:08:16.438 --> 02:08:18.639]  That's minor league stuff, folks!
[02:08:18.639 --> 02:08:22.442]  We're talking $4 billion for an NFL stadium out in LA.
[02:08:22.442 --> 02:08:27.966]  That's, you know, as Everett Dirksen said, a million here, a million there, pretty soon you're talking about
[02:08:28.940 --> 02:08:30.121]  Something that's an NFL statement.
[02:08:30.121 --> 02:08:31.422]  We're talking about real money.
[02:08:31.422 --> 02:08:33.264]  Now we're in the billions of dollars now.
[02:08:33.264 --> 02:08:36.267]  That's how rapidly this thing is expanding.
[02:08:36.267 --> 02:08:45.474]  And that is nothing compared to the fact that in New Jersey they were begging Jeff Bezos, richest man in the world, of course, to be subsidized there.
[02:08:45.474 --> 02:08:50.239]  We'll give you billions of dollars to move to this location.
[02:08:50.239 --> 02:08:56.124]  Of course, Bezos left the most amount of money on the table.
[02:08:57.039 --> 02:09:02.282]  You know, he's going to be subsidized quite a bit more in some of these jurisdictions.
[02:09:02.282 --> 02:09:04.164]  And he just walked away from that.
[02:09:04.164 --> 02:09:07.406]  Because he wanted to go where the economic and political centers were.
[02:09:07.406 --> 02:09:11.529]  And that should tell you everything about what this really was about.
[02:09:11.529 --> 02:09:16.712]  So, in New York, the trillion dollar Amazon executives are blasted by New York City officials.
[02:09:16.712 --> 02:09:18.153]  So this is bad for all of us.
[02:09:18.153 --> 02:09:19.414]  Some of them are complaining about it.
[02:09:20.465 --> 02:09:27.227]  They said $2.8 billion in tax breaks and grants to build a new headquarters in Queens.
[02:09:27.227 --> 02:09:31.288]  Why haven't we seen Occasional Cortex taking the lead on this?
[02:09:31.288 --> 02:09:33.569]  That's her neighborhood right there.
[02:09:33.569 --> 02:09:37.950]  But of course, along with her, we've got a lot of other young socialists.
[02:09:37.950 --> 02:09:41.591]  We're going to talk a little bit about her Green New Deal.
[02:09:42.617 --> 02:09:48.798]  For people who haven't seen any of this stuff before, you've got to be that kind of green in order to fall for that kind of lie.
[02:09:48.798 --> 02:09:54.259]  Here's a guy who's pretty green, Michael Tubbs, a young socialist.
[02:09:54.259 --> 02:09:58.920]  For more than a year now, he's been pushing the idea of universal basic income.
[02:09:58.920 --> 02:10:04.362]  If you don't know what universal basic income is, it is welfare on steroids.
[02:10:04.362 --> 02:10:08.082]  It is a way to make everybody dependent on the government.
[02:10:08.082 --> 02:10:10.943]  And the sad thing about this is that we've had people who are
[02:10:12.514 --> 02:10:17.996]  Conservatives or Libertarians now join in on this as well.
[02:10:17.996 --> 02:10:23.078]  People like Charles Murray, who wrote Losing Ground back in the 1980s.
[02:10:23.078 --> 02:10:28.520]  He talked about how welfare was not working for the people it was supposed to benefit.
[02:10:28.520 --> 02:10:31.381]  It was actually making them more dependent and we needed to stop it.
[02:10:31.381 --> 02:10:37.083]  And that became the basis for massive welfare reform under Reagan.
[02:10:37.083 --> 02:10:39.363]  Or at least we hoped it was going to be massive welfare reform.
[02:10:39.363 --> 02:10:40.544]  They didn't reform anything, really.
[02:10:41.209 --> 02:10:42.070]  But that was the argument.
[02:10:42.070 --> 02:10:43.211]  We had a big fight over that.
[02:10:43.211 --> 02:10:44.252]  Nothing ever really happened.
[02:10:44.252 --> 02:10:47.075]  We've got an even bigger welfare state now.
[02:10:47.075 --> 02:10:58.225]  But universal basic income is something that is coming up because they're looking at the massive unemployment that is staring us in the face that is only about a decade away.
[02:10:58.225 --> 02:11:02.850]  By 2030, they expect to have all of us locked up into their cities.
[02:11:04.171 --> 02:11:08.638]  Locked down, unable to move because they've taken away our private cars and so forth.
[02:11:08.638 --> 02:11:13.064]  That's part of this Green Initiative, this Green New Deal.
[02:11:13.064 --> 02:11:16.569]  And they are looking at massive unemployment.
[02:11:17.546 --> 02:11:22.509]  Across all different industries and professions from the top to the bottom.
[02:11:22.509 --> 02:11:24.550]  So it's horizontal and vertical.
[02:11:24.550 --> 02:11:28.252]  It's going to affect people in white-collar jobs as well as blue-collar jobs.
[02:11:28.252 --> 02:11:33.175]  It's going to affect every type of business and industry all at once.
[02:11:33.175 --> 02:11:42.180]  It isn't going to be a situation like we've had in the past where there's been disruption and relocation in, let's say, agriculture or in a particular type of manufacturing.
[02:11:42.180 --> 02:11:44.521]  This is going to happen everywhere to everybody.
[02:11:45.666 --> 02:12:03.604]  And as they look at this, you've seen the Bilderberg Group talking about the precariat, pulling in their Marxist ideology of the proletariat, but talking about how they, the elites, are now in a precarious position because they're very concerned they're going to touch off something like we see in France with the Yellow Jackets.
[02:12:03.604 --> 02:12:05.446]  People realizing, waking up to what they're doing.
[02:12:06.229 --> 02:12:06.770]  Too quickly.
[02:12:06.770 --> 02:12:08.692]  And so they have to pacify people.
[02:12:08.692 --> 02:12:12.736]  The way they want to pacify the Yellow Jackets and other people is with universal basic income.
[02:12:12.736 --> 02:12:14.117]  We'll just put everybody on welfare.
[02:12:14.117 --> 02:12:16.660]  We'll guarantee you a basic income.
[02:12:17.898 --> 02:12:20.940]  That is a prescription for control.
[02:12:20.940 --> 02:12:29.747]  It's pacification, and it's control, and it is the deepest system of welfare we've ever seen proposed.
[02:12:29.747 --> 02:12:42.898]  And it's being embraced now by some of these same people, like Charles Murray, who talked about how welfare was destroying the lives of people, the poor, the black in the inner cities and so forth, who are on welfare, how it had destroyed their lives.
[02:12:42.898 --> 02:12:44.979]  And now he is embracing it for all of us.
[02:12:46.052 --> 02:12:50.696]  It's kind of like what they did to the Native Americans with the Indian Reservations.
[02:12:50.696 --> 02:12:57.121]  We've seen how that worked out for them, and now they're applying the same types of stuff to us universally.
[02:12:57.121 --> 02:12:57.541]  Everybody.
[02:12:57.541 --> 02:13:02.385]  You know, one of the things that they did was to make it impossible for them to work.
[02:13:02.385 --> 02:13:10.472]  They took their children away from them in the Indian Reservation, shipped them off to schools to be re-educated into a different culture, a different way of thinking.
[02:13:10.472 --> 02:13:13.635]  What do you think is happening with our federal control of education?
[02:13:13.635 --> 02:13:14.936]  You don't think they're doing that to our kids?
[02:13:16.069 --> 02:13:22.674]  You know, you look at that picture of Alexandria Occasional Cortex, that glassy-eyed stare.
[02:13:22.674 --> 02:13:25.197]  I mean, she's not the only one that you've ever had a conversation with.
[02:13:25.197 --> 02:13:33.423]  If you talk to a millennial, there's a lot of people out there just like her that you can't carry on a conversation with because they're non-playable characters.
[02:13:33.423 --> 02:13:38.528]  They've been too brainwashed and uneducated, miseducated.
[02:13:39.730 --> 02:13:43.653]  By the government schools and school systems.
[02:13:43.653 --> 02:13:52.220]  And that system of education comes the common core, dumbing everybody down, the deliberate dumbing down of America.
[02:13:52.220 --> 02:13:57.124]  As Charlotte Iserby and Phyllis Schlafly point out, it's very deliberate.
[02:13:57.124 --> 02:14:01.587]  It is a deliberate dumbing down of America.
[02:14:01.587 --> 02:14:06.952]  And you can't even carry on conversations with these people because they just repeat labels.
[02:14:08.038 --> 02:14:10.060]  Or they try to silence you.
[02:14:10.060 --> 02:14:12.082]  And so, we go to Stockton again.
[02:14:12.082 --> 02:14:15.065]  Michael Tubbs is young mayor, young socialist.
[02:14:15.065 --> 02:14:18.267]  He's come up with a non-profit organization.
[02:14:18.267 --> 02:14:21.831]  They call it the Stockton Economic Empowerment Demonstration.
[02:14:21.831 --> 02:14:23.152]  It's got a great acronym.
[02:14:23.152 --> 02:14:25.174]  SEED.
[02:14:25.174 --> 02:14:27.976]  As in, gone to seed.
[02:14:27.976 --> 02:14:30.178]  Which is what that city is going to look like.
[02:14:30.178 --> 02:14:31.239]  It's going to look like Detroit.
[02:14:31.239 --> 02:14:32.380]  Detroit has gone to seed.
[02:14:33.664 --> 02:14:35.244]  You've got the buildings falling down.
[02:14:35.244 --> 02:14:42.406]  They're knocking down buildings and roads and it literally is just going back to the grassland after what the Democrats have done to it.
[02:14:42.406 --> 02:14:47.608]  And this is what it's going to do as they go through with universal basic income.
[02:14:47.608 --> 02:14:49.968]  It was the first major city to file for bankruptcy.
[02:14:49.968 --> 02:14:50.789]  They did that back in 2012.
[02:14:50.789 --> 02:14:53.609]  They'll be doing that again pretty soon.
[02:14:53.609 --> 02:14:55.190]  Believe me.
[02:14:55.190 --> 02:14:59.791]  They've already tried this in some other countries and they stopped it early.
[02:15:00.820 --> 02:15:03.381]  The Universal Basic Income Experiment.
[02:15:03.381 --> 02:15:07.203]  There's a guy who is running for President in 2020, a Democrat.
[02:15:07.203 --> 02:15:08.924]  You've probably never heard of him.
[02:15:08.924 --> 02:15:11.325]  I heard of him because he was pushing Universal Basic Income.
[02:15:11.325 --> 02:15:12.866]  That was going to be the thing he was going to run on.
[02:15:12.866 --> 02:15:14.946]  I tried to reach out to him and said, come on the program.
[02:15:14.946 --> 02:15:16.807]  He said, okay, sure, I'll come on.
[02:15:16.807 --> 02:15:18.288]  And then he found out who I was.
[02:15:18.288 --> 02:15:26.191]  He found out it was Infowars and he's not going to come on and debate Universal Basic Income with me.
[02:15:26.191 --> 02:15:26.912]  His name is Yang.
[02:15:28.380 --> 02:15:33.565]  I tweeted out to him and said, come on, I'll be the Ying to your Yang and we'll talk about whether this is good for people.
[02:15:33.565 --> 02:15:35.467]  We've seen socialism applied before.
[02:15:35.467 --> 02:15:39.871]  We can still see it being applied in North Korea versus South Korea.
[02:15:39.871 --> 02:15:42.373]  That's the difference when you plan everything.
[02:15:42.373 --> 02:15:43.935]  You think your pension is going to be there for you?
[02:15:44.611 --> 02:15:48.053]  Illinois, their shortfall has worsened now to $134 billion.
[02:15:48.053 --> 02:15:50.996]  But don't worry, they've got universal basic income for everybody.
[02:15:50.996 --> 02:15:53.958]  Same people that can't pay the pension to their government employees.
[02:15:53.958 --> 02:15:55.159]  We'll be right back.
[02:15:55.159 --> 02:15:57.800]  Hunters, anglers, campers, and survivalists.
[02:15:57.800 --> 02:15:58.901]  Get back to nature.
[02:15:58.901 --> 02:16:06.206]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[02:16:06.206 --> 02:16:08.988]  Slingbow products are compact and models start from just $17.98.
[02:16:10.109 --> 02:16:13.172]  They're perfect for your bug-out bag or storing in your vehicle.
[02:16:13.172 --> 02:16:17.335]  Give yourself and your loved ones the excitement and tradition of Slingbow.
[02:16:17.335 --> 02:16:21.919]  A new frontier in archery and truly modern twist on this primitive survival tool.
[02:16:21.919 --> 02:16:24.961]  Feel the thrill only at slingbow.com.
[02:16:24.961 --> 02:16:33.868]  Silver has always been nature's very own antibiotic and only one system allows you to produce an endless supply of nano-sized silver solutions right from the convenience of your home.
[02:16:33.868 --> 02:16:34.769]  Silver Lungs.
[02:16:34.949 --> 02:16:42.256]  With the addition of our unique lung delivery system, respiratory infections are targeted directly, where traditional oral administration simply cannot reach.
[02:16:42.256 --> 02:16:48.282]  This pioneering method also preserves the original particle sizes and delivers your silver solution directly into the bloodstream.
[02:16:48.282 --> 02:16:52.426]  See the Silver Lungs Generator and Lung Delivery System at SilverLungs.com.
[02:16:52.426 --> 02:16:54.148]  That's SilverLungs.com.
[02:16:54.548 --> 02:17:00.892]  The United States of Empire is a book that claims the United States is the empire of the world.
[02:17:00.892 --> 02:17:03.934]  George Washington had warned us against foreign wars.
[02:17:03.934 --> 02:17:09.858]  The United States of Empire shows that World Wars I and II left England broken.
[02:17:09.858 --> 02:17:13.661]  Its former colony, the U.S., had to save the empire.
[02:17:13.661 --> 02:17:14.922]  Was there ever a vote?
[02:17:14.922 --> 02:17:16.263]  Who do we fight for?
[02:17:16.263 --> 02:17:22.467]  The deep state began with World War I. The United States of Empire by James Dunn.
[02:17:22.467 --> 02:17:23.908]  Available at Amazon Books.
[02:17:24.748 --> 02:17:25.969]  Hi, I'm Dan Pilla.
[02:17:25.969 --> 02:17:29.891]  I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[02:17:29.891 --> 02:17:31.431]  I sued the IRS and won.
[02:17:31.431 --> 02:17:34.393]  I beat the IRS then, and I've been beating them ever since.
[02:17:34.393 --> 02:17:39.955]  I wrote the book on tax debt settlement, and I've helped thousands of people deal with tax problems they thought might never be solved.
[02:17:39.955 --> 02:17:41.156]  I can help you, too.
[02:17:41.156 --> 02:17:44.097]  If you owe taxes you can't pay, don't wait another day.
[02:17:44.097 --> 02:17:46.298]  There's no such thing as a hopeless tax case.
[02:17:46.298 --> 02:17:50.760]  Call 800-34-NO-TAX, or go to my website, danpilla.com.
[02:17:50.760 --> 02:17:53.042]  That's danpilla.com, danpilla.com.
[02:17:56.283 --> 02:18:00.545]  Please, whatever you do, realize that we're all getting punched drunk to the censorship.
[02:18:00.545 --> 02:18:04.007]  And you saw 18 Twitter accounts, they say, affiliated with InfoWars.
[02:18:04.007 --> 02:18:05.788]  Yeah, some of them are like little side accounts.
[02:18:05.788 --> 02:18:09.050]  They know we had like InfoWars store that just showed our products.
[02:18:09.050 --> 02:18:15.834]  But they just banned them all yesterday in punishment that I be at a Trump rally and be mobbed by all these folks that loved us.
[02:18:15.834 --> 02:18:20.917]  Your excitement about America, your excitement about this broadcast is what brought the country and the world back from the brink.
