[00:00:05.990 --> 00:00:27.474]  From the front lines of the information war, it's Alex Jones.
[00:52:43.176 --> 00:52:52.223]  So we are having very, very rare technical difficulties in our radio slash TV system with getting audio out to everybody out there.
[00:52:52.223 --> 00:52:54.885]  But we will try to go into the next hour.
[00:52:54.885 --> 00:52:55.826]  I'm on air, right guys?
[00:52:57.634 --> 00:53:01.716]  Okay, well it's good to know I'm on air.
[00:53:01.716 --> 00:53:05.318]  And so we'll continue to try to move forward as best I can.
[00:53:05.318 --> 00:53:11.180]  We're building a lot of new studios, a lot of new training, a lot of new people in, and it's just an amazing time to be alive.
[00:53:11.180 --> 00:53:18.604]  But I cannot stress to the audience, I cannot stress to the listeners, I cannot stress to anybody
[00:53:19.491 --> 00:53:38.286]  Just how incredibly central, just how incredibly important it is that you understand that now you hear about martial law, now you hear about COG and 25th Amendment, everything you've heard from me for 20-something years, because it was always a threat to the Republic.
[00:53:38.286 --> 00:53:45.632]  And the Democrats are in government, ignoring Trump, ignoring the law, ignoring prosperity, ignoring everything we're trying to do.
[00:53:47.096 --> 00:54:03.342]  Because Obama put this stuff in place, and because of his leadership, and the Hillary Network, and the Democrats, and everything you see out of Maxine Waters, and all the rest of them saying, we're going to remove this guy, they are blocking everything.
[00:54:03.342 --> 00:54:09.064]  And they have gone to the next level when it comes to deception.
[00:54:09.064 --> 00:54:15.567]  And they are doing everything you see in authoritarian countries, while they're trying to cloud things and act like, oh, this is no big deal what's happening.
[00:54:17.168 --> 00:54:21.931]  What's happening in this country has never been done before.
[00:54:21.931 --> 00:54:26.774]  What's happening in this nation has never unfolded before.
[00:54:26.774 --> 00:54:31.437]  What we are seeing take place in this nation is
[00:54:33.001 --> 00:54:38.505]  The absolute destruction of all of our Western civilization values.
[00:54:38.505 --> 00:54:54.535]  And every day, prominent conservatives are being restricted, or prominent conservatives are being banned, or prominent conservatives are being removed off of the airwaves because they're nationalist, and because they stand up for sovereignty, and they stand up for what is right.
[00:54:54.535 --> 00:54:55.976]  They stand up for
[00:54:56.937 --> 00:54:57.557]  Decency.
[00:54:57.557 --> 00:54:59.479]  And they stand up for honor.
[00:54:59.479 --> 00:55:04.361]  And they stand up for saving our constitutional republics.
[00:55:04.361 --> 00:55:08.604]  And they want to use intimidation and bullying and they think you're a bunch of cowards.
[00:55:08.604 --> 00:55:11.225]  They think you're going to roll over to anything and everything.
[00:55:11.225 --> 00:55:18.349]  And they think you're all a bunch of soy boys that'll let Silicon Valley tell you how to run your life and what you can read and what you can see.
[00:55:18.349 --> 00:55:22.112]  Now we do have, I'm told, audio again, and Mark Rondazzo.
[00:55:22.112 --> 00:55:24.833]  Mark, good to have you here, constitutional lawyer.
[00:55:24.833 --> 00:55:26.054]  Tell us what's coming up the next hour.
[00:55:27.647 --> 00:55:31.974]  Well, you know, you were talking before about how Google said that they don't target conservatives.
[00:55:31.974 --> 00:55:34.820]  I'm finding that a little bit hard to believe.
[00:55:34.820 --> 00:55:39.188]  I find it hard to believe when you look at any of these Silicon Valley companies and what they've done.
[00:55:40.073 --> 00:55:48.737]  Um, you know, but it's, it's really troubling that, you know, I keep getting in arguments with liberals, which, you know, I consider myself to be one.
[00:55:48.737 --> 00:55:58.642]  And I say, I remember when we were always a little bit concerned about corporate control, and we were all upset when there was consolidation of media.
[00:55:58.642 --> 00:56:03.205]  And we were all, we're always the ones screaming for net neutrality.
[00:56:03.205 --> 00:56:03.565]  And now,
[00:56:04.414 --> 00:56:10.118]  You know, when it's cut somebody that they don't like, the answer is, well, these are private companies.
[00:56:10.118 --> 00:56:11.519]  They can do whatever they want.
[00:56:11.519 --> 00:56:13.140]  Isn't this wonderful?
[00:56:13.140 --> 00:56:18.244]  And, you know, you don't think about the fact that what is going to happen when this tool gets used in another way?
[00:56:18.244 --> 00:56:21.826]  I mean, this was this has been a progressive move.
[00:56:21.826 --> 00:56:23.207]  First, you go for the Nazis.
[00:56:23.207 --> 00:56:24.428]  Then you go for Milo.
[00:56:24.428 --> 00:56:25.869]  Now you go for Alex Jones.
[00:56:25.869 --> 00:56:29.712]  And at what point do you have any limitations on it?
[00:56:29.712 --> 00:56:32.974]  And I think that that's a problem when you have these companies that have taken over
[00:56:34.201 --> 00:56:43.232]  The public square, the online public square is now these few companies and now they got away with it online and now they're going into banking.
[00:56:43.232 --> 00:56:53.725]  And it's like, you know, I have, I have clients who are conservatives who cannot literally cannot open a bank account because they've been blacklisted solely because of their politics.
[00:56:54.577 --> 00:56:56.118]  That's not America.
[00:56:56.118 --> 00:56:57.979]  That's, that's the Red Scare.
[00:56:57.979 --> 00:57:04.242]  That's, that's the, that is, that is exactly what McCarthyism was, except it was against communism.
[00:57:04.242 --> 00:57:11.967]  And I know that many of your viewers probably say, great, it's okay, it's okay that communists were suppressed, but you know, you see this same tool happening again.
[00:57:12.307 --> 00:57:17.930]  Well, actually, most of my viewers wouldn't say that, but the issue here is this is beyond McCarthyism.
[00:57:17.930 --> 00:57:21.433]  Oh, Hollywood blacklisted some people and wouldn't buy their scripts anymore?
[00:57:21.433 --> 00:57:25.095]  Okay, I think buy whoever's scripts, as long as the public wants to see it.
[00:57:25.095 --> 00:57:27.776]  With us, they want me completely off the air.
[00:57:27.776 --> 00:57:29.177]  They don't want us to be able to bank.
[00:57:29.177 --> 00:57:33.060]  They don't want our listeners to be able to go to InfoWarsStore.com and buy products.
[00:57:34.387 --> 00:57:39.291]  They're totally abusing their power of this tech giant monopoly.
[00:57:39.291 --> 00:57:43.174]  It's a total monopoly, it's criminal, and it's the mark of the beast.
[00:57:43.174 --> 00:57:45.496]  We'll be right back with Mark Rondazza in hour number two.
[00:57:45.496 --> 00:57:49.339]  Stay with us.
[00:57:49.339 --> 00:57:55.644]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[00:57:55.644 --> 00:57:56.665]  Ultimate Bone Broth.
[00:57:58.411 --> 00:58:04.994]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[00:58:04.994 --> 00:58:14.078]  This incredible formula will help you get the most out of your workout with the power of ultra-high quality bone broth, one of the most popular health treats on the planet.
[00:58:14.078 --> 00:58:25.883]  Built with more than 7 different superfoods and crucial compounds, Ultimate Bone Broth will help support your healthy muscles, digestion, tendons and ligaments, while also supporting your body's fight against free radicals.
[00:58:26.483 --> 00:58:38.456]  This incredible chicken bone broth formula contains time-tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[00:58:38.456 --> 00:58:42.180]  It's time to experience what Ultimate Bone Broth can do for you.
[00:58:42.180 --> 00:58:47.466]  Get a bottle of the all-new version of a fan-favorite product today at InfoWarsStore.com.
[00:58:50.319 --> 00:58:59.827]  InfoWarsLife and InfoWarsLife.com is extremely excited to announce our latest release, Winter Sun, a revolutionary type of vitamin D3.
[00:58:59.827 --> 00:59:04.511]  Winter Sun is a premium quality vitamin D3 nutritional supplement.
[00:59:04.511 --> 00:59:09.295]  It is produced by extracting oil from healthy nutrient-dense plants known as lichens.
[00:59:09.295 --> 00:59:12.357]  Every batch is analyzed for purity and D3 content.
[00:59:12.357 --> 00:59:14.779]  It's completely free of toxins and allergens.
[00:59:14.779 --> 00:59:18.142]  Simply put, if you want the best at an extremely low price, this is it.
[00:59:18.302 --> 00:59:22.203]  Winter Sun is the result of our pursuit of the best source of vitamin D3.
[00:59:22.203 --> 00:59:31.245]  The research and development took over two years, but the result, as verified by independent laboratories, is the best vegan vitamin D3 product in the world.
[00:59:31.245 --> 00:59:36.267]  Read the facts at InfoWarsLife.com about Winter Sun vitamin D3.
[00:59:36.267 --> 00:59:41.828]  Not only does vitamin D3 promote a healthy mood, but vitamin D supports our memory and brain function.
[00:59:42.188 --> 00:59:44.329]  Something the globalists are targeting.
[00:59:44.329 --> 00:59:46.890]  Visit InfoWars.com today or call 888-253-3139.
[00:59:46.890 --> 00:59:48.191]  You're listening to the Alex Jones Show.
[01:00:04.631 --> 01:00:10.175]  Discover trends and global developments years before they happen.
[01:00:10.175 --> 01:00:20.902]  Right here on the Alex Jones Show.
[01:00:20.902 --> 01:00:21.983]  You gotta love computers.
[01:00:21.983 --> 01:00:23.964]  Our computer board in there, it's brand new.
[01:00:23.964 --> 01:00:24.965]  It's like six months old.
[01:00:24.965 --> 01:00:26.506]  Big fancy one just died.
[01:00:26.506 --> 01:00:28.067]  So then you go to the backup.
[01:00:28.067 --> 01:00:30.189]  That's just crazy how technology works.
[01:00:32.648 --> 01:00:40.593]  Mark Randazza is here with us, and I've studied the law, I've studied the Constitution, I've studied trade, I've talked to top law firms across the country about what's happening.
[01:00:40.593 --> 01:00:42.875]  Conservatives like myself, Libertarians.
[01:00:42.875 --> 01:00:46.237]  The Democrats say, we're going to get you off air, we're going to destroy you.
[01:00:46.237 --> 01:00:55.443]  So we're going to sue you, we're going to lie about you, we're going to demonize you, and we're going to take you off all these giant web platforms and now banking platforms.
[01:00:55.443 --> 01:00:58.545]  And this is what real authoritarian regimes, communists and fascists do.
[01:00:58.545 --> 01:01:01.426]  So Mark Randazza is a constitutional First Amendment lawyer.
[01:01:02.387 --> 01:01:14.902]  And I want to get more into this because the way they're gleefully in the New York Times and everywhere saying, yay the fall of Alex Jones, yay bankrupting, yay PayPal, and you know, oh it's their values, wild Silicon Valley.
[01:01:16.147 --> 01:01:23.932]  is in bed with China and total authoritarians and working with Democrats that have hearings saying, we want Alex Jones off the air.
[01:01:23.932 --> 01:01:25.333]  They're like, we're working on that.
[01:01:25.333 --> 01:01:27.915]  And then they just go, hate speech!
[01:01:27.915 --> 01:01:34.520]  And then meanwhile, we'll talk about this next segment, all the radical Islamic groups, the pedophile groups, they can all operate just fine.
[01:01:34.520 --> 01:01:35.880]  It's something I'm saying.
[01:01:35.880 --> 01:01:38.302]  It's something I'm doing, Mark.
[01:01:38.302 --> 01:01:40.764]  Well, it's something you did, I believe.
[01:01:41.751 --> 01:01:49.820]  You know, I was as surprised as anybody when Madam Hillary did not get her throne as promised to her.
[01:01:49.820 --> 01:01:59.570]  And, you know, when it came out later that you had how many viewers and what your reach was like, I don't think anybody can deny the fact that you were very influential in the 2016 election.
[01:02:01.344 --> 01:02:10.369]  And if you can knock out people like you who reach people that they cannot control the message to, that gives them an advantage.
[01:02:10.369 --> 01:02:15.892]  I mean, it's good politics if you just look at it from a Machiavellian standpoint.
[01:02:15.892 --> 01:02:17.693]  What do you expect?
[01:02:17.693 --> 01:02:22.095]  And if they get away with it, they're going to expand it, as you were telling me this morning.
[01:02:22.864 --> 01:02:23.665]  Well, here's the thing.
[01:02:23.665 --> 01:02:32.631]  If these companies get away with it, you know, and they think that at least ostensibly the Democratic Party and the Democratic National Committee is democratic.
[01:02:32.631 --> 01:02:36.594]  You know, they have people who are at least somewhat politically accountable.
[01:02:36.594 --> 01:02:48.883]  But you know, what happens when the day when Twitter and PayPal and Facebook all say, well, that was nice when we did that favor for the Democrats, but now it's time for us to do something that's just for us.
[01:02:48.883 --> 01:02:52.266]  Then you have these companies that are unaccountable to anybody.
[01:02:53.041 --> 01:03:02.087]  They control so much of the media, they control so much of the marketplace of ideas, they control the entire de facto public square.
[01:03:02.087 --> 01:03:14.654]  What do you do when they are drunk with power and they decide that the next move they're going to do is to essentially shut down any congressman who might vote for something that would regulate them?
[01:03:14.654 --> 01:03:21.799]  What do you do when they decide, the four of them, get together and decide who they want to anoint to be president next time?
[01:03:22.722 --> 01:03:25.526]  And they're simply not going to allow any opposition speech.
[01:03:25.526 --> 01:03:28.491]  I mean, this is a really dangerous moment.
[01:03:28.491 --> 01:03:30.594]  They're making their move.
[01:03:30.594 --> 01:03:34.861]  And if we don't stop them now, I don't know that we're going to be able to.
[01:03:34.861 --> 01:03:35.562]  Mark, you're right.
[01:03:35.562 --> 01:03:37.124]  And I think they're drunk with power now.
[01:03:38.161 --> 01:03:47.270]  And, I mean, you see that Google wouldn't show up to Congress to testify, and now the head of Google, who's on video and they lost the election, saying, oh God, we're going to stop this next election.
[01:03:47.270 --> 01:03:49.512]  We'll make sure we have proper governance now.
[01:03:49.512 --> 01:03:51.574]  We have all their internal memos and emails.
[01:03:51.574 --> 01:03:54.476]  He gets up and says, we don't censor any conservatives.
[01:03:54.476 --> 01:03:55.858]  That is a bald-faced lie.
[01:03:55.858 --> 01:03:57.099]  But see, they play the game.
[01:03:57.099 --> 01:03:59.101]  Oh, you're not censored for being conservative.
[01:03:59.101 --> 01:04:02.404]  You're being censored because we say you're hateful.
[01:04:02.404 --> 01:04:02.884]  Right.
[01:04:02.884 --> 01:04:03.525]  And you know what?
[01:04:04.213 --> 01:04:12.621]  I challenge anybody who's used the term hate speech, non-ironically, and I look you in the eye right now and I call you a liar.
[01:04:12.621 --> 01:04:18.266]  Because that term doesn't mean a damn thing except speech I don't like.
[01:04:18.266 --> 01:04:19.647]  There is no definition for it.
[01:04:19.647 --> 01:04:20.808]  It's a very nice thing.
[01:04:20.808 --> 01:04:24.952]  I mean, it's like just, you know, you can call somebody anything you want.
[01:04:24.952 --> 01:04:29.056]  It's a nice, convenient term, but it doesn't mean anything.
[01:04:29.056 --> 01:04:29.857]  Because if it did,
[01:04:30.729 --> 01:04:35.053]  I can think of a lot of people that I would kick offline if they fit that.
[01:04:35.053 --> 01:04:41.458]  You know, people complain about China's numerical social score.
[01:04:41.458 --> 01:04:45.481]  I tell you what, that's horrible, but at least it's quantifiable.
[01:04:45.481 --> 01:04:47.182]  At least it's got math behind it.
[01:04:47.182 --> 01:04:50.905]  At least you can look at it, and it's a system where you know... Stay right there.
[01:04:50.905 --> 01:04:54.408]  We're going to play that short Watson piece on James Woods, and then go right back to Mark Rondazzo.
[01:04:54.408 --> 01:04:55.829]  He's making some amazing points.
[01:04:55.829 --> 01:04:56.830]  Back in 60 seconds.
[01:04:58.470 --> 01:05:05.597]  Nourish a probiotic-friendly environment in your gut with Prebiotic Fiber by InfoWars Life.
[01:05:05.597 --> 01:05:17.948]  Help the good bacteria thrive and support overall digestive health with our specially formulated Prebiotic Fiber, a mixture of clinically studied and organic acacia, fruit, and flax fiber.
[01:05:18.669 --> 01:05:29.761]  Prebiotic fiber is soluble fiber that ferments in the gut to help feed good bacteria, which helps you digest food, absorb nutrients, and even support your immune system.
[01:05:29.761 --> 01:05:36.528]  InfoWars Life's cutting-edge formula only brings you the highest quality, organic, and clinically studied ingredients.
[01:05:37.128 --> 01:05:51.777]  Cheap prebiotic fibers are used up only at the beginning of the colon, but our premium organic acacia fiber is slowly digested by the good bacteria throughout the entire colon for maximum prebiotic effect.
[01:05:51.777 --> 01:05:54.459]  Head to InfoWarsLife.com or call 1-888-253-3139.
[01:06:09.634 --> 01:06:13.679]  Infowars.com is tomorrow's news.
[01:06:13.679 --> 01:06:17.905]  Today, you're listening to The Alex Jones Show.
[01:06:19.534 --> 01:06:24.257]  Actor James Woods is in Twitter jail for posting a satirical meme.
[01:06:24.257 --> 01:06:32.342]  He tweeted this image, a trio of beta men wearing soy grins telling Democrat men not to vote so that a woman's vote will count for more.
[01:06:32.342 --> 01:06:35.884]  A message that only a complete idiot would take seriously.
[01:06:35.884 --> 01:06:45.190]  The tweet was two months old, almost certainly meaning that a brigade of leftists engaged in targeted harassment by digging up the old tweet and mass reporting it.
[01:06:45.250 --> 01:06:56.513]  Woods' girlfriend Sarah Miller then posted a screenshot showing Twitter had locked Woods out of his account for tweeting something, quote, misleading in a way that could impact an election.
[01:06:56.513 --> 01:06:58.654]  I'll tell you what's going to impact an election.
[01:06:58.654 --> 01:07:05.176]  You suspending someone with 1.7 million followers over a meme weeks before an election.
[01:07:05.176 --> 01:07:06.516]  That's election meddling.
[01:07:06.656 --> 01:07:08.477]  I'll tell you what's going to impact an election.
[01:07:08.477 --> 01:07:15.800]  Google executives literally scheming in secret how they can manipulate the AI of their search results so Donald Trump can't win again.
[01:07:15.800 --> 01:07:20.862]  What can we do to lead to maybe a better quality of governance?
[01:07:20.862 --> 01:07:22.322]  That's election meddling.
[01:07:22.322 --> 01:07:29.445]  Facebook suspending the organizer of a march for black people and LGBT people who've become disenfranchised with the left.
[01:07:29.625 --> 01:07:31.606]  That's election meddling.
[01:07:31.606 --> 01:07:36.208]  And how many more times do I have to read this kind of crap from the legacy media?
[01:07:36.208 --> 01:07:42.171]  There's no evidence that either Google or Facebook systematically discriminate against conservatives.
[01:07:42.171 --> 01:07:43.712]  BALLS!
[01:07:43.712 --> 01:07:51.156]  Anyone who uses social media with any regularity knows that conservatives are discriminated against on a daily friggin' basis.
[01:07:51.156 --> 01:07:57.659]  Peter Fonda can call for putting Barron Trump in a cage with pedos and absolutely nothing happens to his account.
[01:07:57.779 --> 01:08:01.161]  Yeah, Alex Jones is rude to a CNN reporter.
[01:08:01.161 --> 01:08:02.462]  Boo-hoo!
[01:08:02.462 --> 01:08:03.963]  And he's banned forever.
[01:08:03.963 --> 01:08:09.907]  Sarah Jung can literally tweet race hate, and then she gets verified by Twitter.
[01:08:09.907 --> 01:08:14.550]  While James Woods is placed on lockdown for posting a satirical meme.
[01:08:14.550 --> 01:08:17.131]  Oh, but there's no discrimination against conservatives.
[01:08:17.131 --> 01:08:18.612]  Give me a break.
[01:08:18.612 --> 01:08:19.573]  So now anything
[01:08:19.813 --> 01:08:25.619]  Deemed misleading by the Twitter gods that could impact an election is a bannable offense.
[01:08:25.619 --> 01:08:32.186]  Oh, you mean like when David Hogg told an audience of Canadians to vote in the US midterm elections?
[01:08:32.186 --> 01:08:34.449]  Turn that shame into your vote.
[01:08:34.449 --> 01:08:38.213]  I think Canadians can donate to political campaigns in the United States.
[01:08:38.413 --> 01:08:39.714]  Is that misleading?
[01:08:39.714 --> 01:08:40.415]  Yes.
[01:08:40.415 --> 01:08:41.355]  It's illegal.
[01:08:41.355 --> 01:08:43.077]  Could it impact an election?
[01:08:43.077 --> 01:08:43.777]  Yes.
[01:08:43.777 --> 01:08:45.939]  Was David Hogg suspended for it?
[01:08:45.939 --> 01:08:46.880]  Of course not.
[01:08:46.880 --> 01:08:50.462]  No one should be suspended because this is a stupid precedent.
[01:08:50.462 --> 01:08:54.686]  Anyone who's political is trying to impact an election either way.
[01:08:54.686 --> 01:09:00.470]  And any information can arbitrarily be deemed misleading depending on your political bias.
[01:09:00.470 --> 01:09:08.156]  But since every social media platform is owned and run by far-left monoculture hysterics in Silicon Valley, you can guess
[01:09:08.336 --> 01:09:11.097]  Who's gonna get punished and who's gonna get away with it?
[01:09:11.097 --> 01:09:15.878]  James Woods was obviously targeted because he's a conservative with a huge following.
[01:09:15.878 --> 01:09:20.339]  So yes, big tech giants are discriminating against conservatives.
[01:09:20.339 --> 01:09:27.221]  And Trump's newly announced executive order investigating big tech's bias needs to be acted upon quickly.
[01:09:27.221 --> 01:09:32.803]  Otherwise, before long, like James Woods, we're all gonna be silenced.
[01:09:35.965 --> 01:09:40.487]  Now, President Trump, as we told you a month ago, is writing executive orders to try to go after big tech.
[01:09:40.487 --> 01:09:44.409]  But the Washington Post came out and said, oh, the White House is pushing back.
[01:09:44.409 --> 01:09:46.390]  You mean you're moles inside?
[01:09:46.390 --> 01:09:52.173]  Well, I'm told the president's getting ready with executive orders on banking, discriminating against conservatives.
[01:09:52.933 --> 01:09:55.315]  That is basic ability to buy and sell.
[01:09:55.315 --> 01:09:59.978]  Can you imagine saying you won't take somebody's money because you're black at a lunch counter?
[01:09:59.978 --> 01:10:04.382]  Mark Randazzo, top constitutional First Amendment lawyer, joins us for this segment.
[01:10:04.382 --> 01:10:11.427]  Mark, recap what you said earlier because it's so important about where we are historically and the abuse accelerating and where you think this is going.
[01:10:11.427 --> 01:10:13.228]  It's clearly election meddling.
[01:10:13.228 --> 01:10:22.075]  And then get back into why the deep state left is so angry that their heir apparent, the Queen, didn't win and what you expect they're going to do now.
[01:10:23.575 --> 01:10:40.489]  Look, where we are in history, I remember when I first started studying constitutional law and I learned about the Red Scare and learned about how if anybody was in any way connected to the Communist Party, they would get driven out of society.
[01:10:40.489 --> 01:10:46.194]  They'd lose their jobs, perhaps lose their homes, find themselves a pariah.
[01:10:46.194 --> 01:10:48.396]  And I said, you know, that's a terrible thing.
[01:10:48.396 --> 01:10:50.858]  And then it expanded, of course, like any witch hunt.
[01:10:51.619 --> 01:10:57.982]  It's not just someone who's provably a witch, but it's somebody you just don't like that you can paint with that brush.
[01:10:57.982 --> 01:11:02.525]  And I said to myself, you know, if I had been alive back then, I hope I would have stood up and done something.
[01:11:02.525 --> 01:11:14.251]  Well, as a liberal with a capital L, when I saw this starting to happen at Conservatives here, I said, you know, this is the same thing as McCarthyism.
[01:11:14.251 --> 01:11:15.472]  It's the same thing.
[01:11:15.472 --> 01:11:19.794]  And those of us who don't stand up against it, I think shame on us.
[01:11:20.834 --> 01:11:22.795]  So that's where we are right now.
[01:11:22.795 --> 01:11:37.580]  But the problem is we've got this is this is so pernicious because these companies don't just own the major amount of the of the of the communication, a major amount of the public square that we have now.
[01:11:37.580 --> 01:11:45.723]  But anytime somebody launches a competitor or some other company, they buy it up and or make sure that they ban it.
[01:11:45.723 --> 01:11:47.544]  You know, for example, you know, you see
[01:11:48.363 --> 01:11:52.409]  I mean, Gab is a competitor to Twitter.
[01:11:52.409 --> 01:11:56.616]  That didn't last very long before Google Play and Apple banned it from their stores.
[01:11:56.616 --> 01:11:57.056]  Why?
[01:11:57.056 --> 01:12:00.762]  Because this is going to challenge their paradigm.
[01:12:00.762 --> 01:12:03.807]  They want to make sure that they have a cartel of companies
[01:12:04.716 --> 01:12:04.836]  Yeah.
[01:12:21.388 --> 01:12:35.598]  Colluding and admitting they're colluding is so illegal and then celebrating conservatives being banned in thousands of publications and so-called mainstream media running around and tattling on people and then denying the Congress anybody's being censored.
[01:12:35.598 --> 01:12:38.279]  That's the whopper of this, Mark Randazzo.
[01:12:38.279 --> 01:12:44.243]  Oh yeah, I mean that wuss from CNN who, you know, was out championing getting you banned.
[01:12:44.243 --> 01:12:47.526]  You know, if you don't like Alex Jones's ideas, then counter them.
[01:12:47.526 --> 01:12:49.387]  If you don't like Alex Jones's statements,
[01:12:49.967 --> 01:12:51.388]  Then refute them.
[01:12:51.388 --> 01:12:52.449]  Make fun of them.
[01:12:52.449 --> 01:12:58.173]  But when I see media, when I see a reporter championing censorship,
[01:12:59.056 --> 01:12:59.736]  And then what?
[01:12:59.736 --> 01:13:05.137]  And then you're rude to him in real life so they ban you from their platform?
[01:13:05.137 --> 01:13:06.078]  Come on, man.
[01:13:06.078 --> 01:13:08.858]  I mean, that is just disgraceful.
[01:13:08.858 --> 01:13:18.980]  By the way, Mark, what would you do if you see him going in the hearing and he's bragged that he's gotten me banned and gotten book deals killed and they're calling me a Nazi and lying about me too?
[01:13:18.980 --> 01:13:21.401]  Which, by the way, is very hateful to lie and call somebody a Nazi when they're not.
[01:13:21.921 --> 01:13:23.684]  I mean, this guy's a monster.
[01:13:23.684 --> 01:13:26.347]  And all I said is, I think you're a monster and you ought to talk.
[01:13:26.347 --> 01:13:27.168]  And he wouldn't.
[01:13:27.168 --> 01:13:28.990]  And then they said, oh, you were mean to him.
[01:13:28.990 --> 01:13:32.695]  I mean, he's a public figure doing his job in public.
[01:13:33.533 --> 01:13:37.874]  The Democrats chain themselves to things, yell and scream, pie people in the face.
[01:13:37.874 --> 01:13:41.715]  All I did was say, you're like the Hitler Youth burning books, buddy.
[01:13:41.715 --> 01:13:43.115]  Which he is!
[01:13:43.115 --> 01:13:45.776]  I don't think there was anything wrong with what you said to him.
[01:13:45.776 --> 01:13:50.517]  I mean, you know, quite honestly, in a completely just world, you'd have busted him one in the teeth.
[01:13:50.517 --> 01:13:52.337]  But, you know, that's illegal too, so I wouldn't do it.
[01:13:52.337 --> 01:13:54.358]  Well, don't think I didn't have fantasies about it.
[01:13:54.358 --> 01:13:56.358]  But I wouldn't do it because I'm not going to lower myself to his level.
[01:13:57.122 --> 01:14:00.785]  Now, the fact that you restrained yourself from doing that, I applaud you for that.
[01:14:00.785 --> 01:14:05.470]  But, you know, he's a real big shot while he's got CNN behind him.
[01:14:05.470 --> 01:14:07.852]  And, you know, hey, right now he just won.
[01:14:07.852 --> 01:14:13.978]  I mean, this is Paris in 1940 right now for free speech.
[01:14:13.978 --> 01:14:19.643]  But, you know, the problem I'm really having is that nobody wants to cross the aisle
[01:14:20.413 --> 01:14:21.474]  You know, not many people.
[01:14:21.474 --> 01:14:28.240]  There's a few liberals out there who are upset about this as well, because we've been on the other side of it.
[01:14:28.240 --> 01:14:31.403]  And what a short memory people have.
[01:14:31.403 --> 01:14:43.313]  And this justification that I keep hearing is, well, if people are spewing lies and hate speech, first of all, if you're going to have lies as the benchmark for censorship,
[01:14:43.931 --> 01:14:48.455]  Then let's go put chains across the doors of the New York Times right now.
[01:14:48.455 --> 01:14:54.019]  Well that's the thing, I have a lot of conservatives that you warned about this going, we gotta boycott them, we gotta, and I can't make myself do it.
[01:14:54.019 --> 01:14:57.062]  I have this chivalry that my ideas are better than theirs.
[01:14:57.062 --> 01:15:02.306]  I can't start calling for them to, but I'm telling you, a lot of folks are going in that direction now and I'm worried about it.
[01:15:03.260 --> 01:15:12.044]  Yeah, well, I mean, that's eventually what's going to happen, because we're going to have to just divide into tribes, and you're going to have to pick a team, and then it's going to be civil war.
[01:15:12.044 --> 01:15:14.305]  And that's what our first president warned of.
[01:15:14.305 --> 01:15:16.266]  He warned of tribalism and factions.
[01:15:16.266 --> 01:15:17.787]  George Washington.
[01:15:17.787 --> 01:15:26.511]  And what people don't, you know, what I just, it frustrates me to no end when I see people who try to say, yeah, but this is different.
[01:15:26.511 --> 01:15:28.212]  It's not different.
[01:15:28.212 --> 01:15:32.434]  It's, you know, I mean, people ask me, whose speech would you defend?
[01:15:33.138 --> 01:15:35.619]  And I said, you know, who is beneath you?
[01:15:35.619 --> 01:15:37.020]  And I said, nobody's beneath me.
[01:15:37.020 --> 01:15:39.141]  Speech is such an American value.
[01:15:39.141 --> 01:15:42.862]  This is what it means to be an American, the marketplace of ideas.
[01:15:42.862 --> 01:15:45.003]  You know, read your Oliver Wendell Holmes.
[01:15:45.003 --> 01:15:45.363]  That's right.
[01:15:45.363 --> 01:15:45.664]  Stay there.
[01:15:45.664 --> 01:15:46.544]  We'll come back and talk about that.
[01:15:46.544 --> 01:15:49.945]  And again, big tech and the mega banks allied with China.
[01:15:49.945 --> 01:15:51.806]  They're not trying to destroy America.
[01:15:51.806 --> 01:15:53.107]  They're trying to eat it.
[01:15:53.107 --> 01:15:54.607]  They're absorbing us.
[01:15:54.607 --> 01:15:55.088]  We'll be back.
[01:15:55.088 --> 01:15:55.488]  Stay with us.
[01:15:57.332 --> 01:15:59.695]  We all know the importance of fish oils.
[01:15:59.695 --> 01:16:06.285]  While we are sure to provide them for ourselves, it's just as important to make sure your kids get their EPA and DHA too.
[01:16:06.285 --> 01:16:13.696]  Honor Roll is a powerful DHA fish oil formula for your child, built from the ground up to support your child's development.
[01:16:14.096 --> 01:16:23.746]  This formula uses wild anchovy fish oil, ultra-purified krill oil, and wild salmon fish oil with vitamins to boost your child's mind and body.
[01:16:23.746 --> 01:16:31.113]  With this fish oil formula, you can support your child's optimal heart, joint, cognitive, and brain health while providing DHA.
[01:16:31.894 --> 01:16:35.736]  Which has been shown to be essential for your child's brain growth spurts.
[01:16:35.736 --> 01:16:45.562]  Built on powerful ingredients with 580 milligrams of high DHA omega-3s, this formula is highly refined to eliminate nearly all heavy metals.
[01:16:45.562 --> 01:16:49.905]  If you're looking for a formula to help your child grow, look no further.
[01:16:49.905 --> 01:16:54.408]  Try Honor Roll from InfoWars Life at InfoWarsStore.com.
[01:16:57.805 --> 01:17:02.490]  You deserve a deep restful sleep with Knockout by InfoWars Life.
