[00:00:00.000 --> 00:00:02.980]  [BEEPING]
[01:57:27.672 --> 01:57:29.094]  It's an incredible time to be alive.
[01:57:29.534 --> 01:57:30.315]  So exciting.
[01:57:31.056 --> 01:57:31.677]  It's amazing.
[01:57:32.057 --> 01:57:38.004]  Thank you so much for tuning in to this live Friday, December 15th, 2023 broadcast.
[01:57:39.045 --> 01:57:41.508]  And I'll be back Sunday night, Lord willing, 4 to 6 p.m.
[01:57:41.548 --> 01:57:43.450]  I'll probably come in tomorrow and do something special as well.
[01:57:43.630 --> 01:57:47.789]  I'm doing a special broadcast on X tonight.
[01:57:47.789 --> 01:57:57.630]  Elon Musk has valiantly restored myself back to Twitter.
[01:57:58.313 --> 01:58:02.155]  We've received several million followers in just the last six hours.
[01:58:02.655 --> 01:58:05.016]  I was able to interview him today for over two hours.
[01:58:05.336 --> 01:58:09.718]  That interview drops tomorrow at InfoWars.com forward slash show at 11 a.m.
[01:58:10.038 --> 01:58:10.379]  Central.
[01:58:10.459 --> 01:58:13.380]  Clips are already all over ex-formerly Twitter.
[01:58:14.244 --> 01:58:21.309]  But, despite all this incredible news, the deep state, the CIA, has been coming after us and has almost shut us down.
[01:58:21.369 --> 01:58:22.710]  We need funding to keep fighting.
[01:58:23.211 --> 01:58:32.117]  And I make it easy to fund the operation with this new book, The Great Awakening, part two of my last book that was a number one bestseller worldwide.
[01:58:32.998 --> 01:58:34.478]  The Great Reset and the War for the World.
[01:58:34.658 --> 01:58:40.020]  This is The Great Awakening, The Plan to Defeat the Globalist, and Launch the Second Great Renaissance.
[01:58:40.440 --> 01:58:41.720]  This book is incredible.
[01:58:42.000 --> 01:58:45.121]  It lays out the enemy's plans and how to counter them.
[01:58:45.161 --> 01:58:54.123]  You can get a signed copy that's a fundraiser to keep us on air, a signed copy at MFORWARSTORE.COM exclusively, or an unsigned copy at MFORWARSTORE.COM.
[01:58:54.503 --> 01:59:02.326]   Or if you want to drive it to number one on Amazon, it was like number 25 yesterday, We can do it together at Amazon.com.
[01:59:02.686 --> 01:59:05.788]  Get The Great Awakening by Alex Jones right now.
[01:59:05.848 --> 01:59:09.070]  But regardless, join us weekdays at 11 a.m.
[01:59:09.130 --> 01:59:13.093]  Central at Infowars.com forward slash show and Band.video.
[01:59:13.233 --> 01:59:24.280]  And now on X at The Real Alex Jones where my show Uncensored is now available thanks to all of you and Tucker Carlson pushing Elon Musk through the right thing.
[01:59:24.660 --> 01:59:27.182]  This is the fight for our free speech, the fight for the future.
[01:59:27.523 --> 01:59:30.565]  I'll see you all at the Real Alex Jones on Twitter right now.
[01:59:30.805 --> 01:59:43.516]  Please follow us there at the Real Alex Jones.
[01:59:43.556 --> 01:59:45.418]  This is Oda from CCP.
[01:59:45.518 --> 01:59:47.299]  I am the VP.
[01:59:47.660 --> 01:59:49.962]  Do not visit infowatch.com.
[01:59:50.002 --> 01:59:52.464]  Do not, do not, do not.
[01:59:56.547 --> 02:00:00.947]   If you are receiving this transmission, you are the resistance.
[02:00:00.947 --> 02:00:16.507]   And it's time for you men to stand up in the info war and say, "I don't know what's going
[02:00:16.507 --> 02:00:18.867]  to happen at the end of this, but you want to fight?"
[02:00:19.001 --> 02:00:20.762]  You better believe you've got one!
[02:00:23.193 --> 02:00:28.693]   From the front lines of the information war, it's Alex Jones.
[02:00:28.693 --> 02:00:41.693]  [chanting]
[02:00:41.693 --> 02:00:49.693]  [coughing]
[02:00:49.693 --> 02:00:57.693]  [chatter]
[02:00:57.693 --> 02:01:05.693]   Some public schools and libraries invite drag queens, some dressed like torn demons, to read to young children.
[02:01:06.172 --> 02:01:09.675]  Parents' rights are limited, and children's rights are put ahead.
[02:01:10.115 --> 02:01:14.879]  So the child has the right to be protected from the parents when the parents behave badly.
[02:01:14.899 --> 02:01:19.503]  Yeah, that child molester just messed with the wrong preschooler.
[02:01:22.685 --> 02:01:24.527]  What makes you think he's a child molester?
[02:01:25.127 --> 02:01:26.768]  Oh, he's a child molester, believe me.
[02:01:27.189 --> 02:01:30.789]  Every child molester I've ever met looks just like that.
[02:01:30.789 --> 02:01:34.389]  And make gay little babies for the whole human race.
[02:01:34.389 --> 02:01:35.989]  Make a world we can live in.
[02:01:35.989 --> 02:01:38.788]  We're the one who you love's not an issue.
[02:01:38.788 --> 02:01:45.431]   We're the- convert your children. What? Happens bit by bit, quietly
[02:01:45.431 --> 02:01:53.193]   and subtly, and you will barely notice it. You can keep him from disco, warn about San
[02:01:53.193 --> 02:02:00.152]   Francisco, make him wear faded pants we don't care. And then you have talk show stars like Joe
[02:02:00.152 --> 02:02:03.592]   Rogan who just wing it, who make it up as they go along.
[02:02:03.833 --> 02:02:13.616]  And because figures like Rogan are trusted by people that don't trust real newsrooms, we have a tension, a problem that's much bigger than Spotify, much bigger than any single platform, Kate.
[02:02:13.716 --> 02:02:18.458]  But that's what's at the heart of this ri- Dammit, everything on TV sucks.
[02:02:19.297 --> 02:02:21.297]  It's Alex Jones.
[02:02:21.297 --> 02:02:23.297]  Cool.
[02:02:23.297 --> 02:02:25.297]  [Screaming]
[02:02:25.297 --> 02:02:27.297]  [Screaming]
[02:02:27.297 --> 02:02:29.297]  Coming for you!
[02:02:29.363 --> 02:02:31.448]  We're gonna beat your ass!
[02:02:31.268 --> 02:02:32.387]  Fire! Fire!
[02:02:32.387 --> 02:02:35.387]  InfoWars.com. InfoWars.com.
[02:02:35.387 --> 02:02:50.387]  [Music]
[02:02:50.387 --> 02:02:51.387]  Hello?
[02:02:51.948 --> 02:02:52.688]  You piece of s***!
[02:02:53.308 --> 02:02:54.829]  You f***ing f***ing damn f***er!
[02:02:55.250 --> 02:02:56.170]  Listen, f***head!
[02:02:56.590 --> 02:02:58.011]  You f***ing crossed the line!
[02:02:58.692 --> 02:03:01.273]  Get that through your f***ing damn f***ing head!
[02:03:01.333 --> 02:03:03.575]  Stop pushing your s***!
[02:03:03.915 --> 02:03:07.437]  We're gonna beat your ass!
[02:03:07.737 --> 02:03:10.199]  You just get that through your stinking traitorous heads!
[02:03:11.099 --> 02:03:15.202]  But I will stomp your head in if you start a fight with me, you thug scum!
[02:03:15.502 --> 02:03:16.983]  You think I'm a coward like you?! !
[02:03:19.011 --> 02:03:26.035]  Uh... I... We're... Uh... Whoa!
[02:03:26.755 --> 02:03:29.497]  I just got invited to give the commencement address at Harvard this year.
[02:03:29.697 --> 02:03:30.658]  That's amazing!
[02:03:31.198 --> 02:03:32.396]  I'm gay!
[02:03:32.396 --> 02:03:37.398]   *gay noises* Oh yeah!
[02:03:37.398 --> 02:03:41.398]   *gay noises* *gay noises*
[02:03:41.398 --> 02:03:45.398]   *gay noises* *gay noises*
[02:03:45.398 --> 02:03:46.398]  Let's go get that!
[02:03:46.813 --> 02:03:50.235]  So you get to wear the hat and everything?
[02:03:50.255 --> 02:03:50.495]  Nice!
[02:03:50.635 --> 02:03:53.417]  Don't worry.
[02:03:55.158 --> 02:03:55.838]  Hello?
[02:03:57.699 --> 02:03:58.960]  I see you, enemy!
[02:03:59.300 --> 02:04:00.500]  I see you, enemy!
[02:04:00.961 --> 02:04:01.481]  Enemy!
[02:04:02.001 --> 02:04:02.501]  Enemy!
[02:04:02.782 --> 02:04:04.142]  You are my enemy!
[02:04:04.622 --> 02:04:05.523]  You will pay!
[02:04:05.563 --> 02:04:07.564]  Yeah, you think I don't see your face, scum?
[02:04:07.784 --> 02:04:08.745]  You don't think I don't see you?
[02:04:09.305 --> 02:04:11.126]  I see you, you understand me?
[02:04:11.246 --> 02:04:13.427]  I know what you think of me and my family.
[02:04:13.487 --> 02:04:14.688]  I see you, right back!
[02:04:16.573 --> 02:04:24.640]  I don't understand that.
[02:04:25.320 --> 02:04:26.321]  You will fall!
[02:04:26.341 --> 02:04:29.404]  You will not bring humanity down!
[02:04:29.304 --> 02:04:31.304]  to destroy you!
[02:04:32.304 --> 02:04:33.304]  [BOOM]
[02:04:33.304 --> 02:04:35.304]  [MUMBLING]
[02:04:35.304 --> 02:04:36.304]  Whoa!
[02:04:36.304 --> 02:04:38.304]  Whoa! That was cool, the way he like...
[02:04:38.304 --> 02:04:39.304]  "InfoWarris.com"
[02:04:39.304 --> 02:04:40.304]  [MUMBLING]
[02:04:40.304 --> 02:04:42.304]  [MUSIC]
[02:04:42.304 --> 02:04:44.304]  [LAUGHTER]
[02:04:44.304 --> 02:05:04.304]  [MUSIC]
[02:05:04.304 --> 02:05:05.304]  Winter is coming.
[02:05:05.304 --> 02:05:06.304]  Winter is coming.
[02:05:06.304 --> 02:05:08.304]  Winter is coming.
[02:05:08.353 --> 02:05:09.115]  Winter is coming.
[02:05:09.436 --> 02:05:10.520]  Winter is coming!
[02:05:11.522 --> 02:05:13.003]  Winter is coming.
[02:05:13.343 --> 02:05:14.745]  Winter isn't coming.
[02:05:15.325 --> 02:05:16.606]  Winter is here.
[02:05:17.006 --> 02:05:24.512]  And while the sun isn't helping us produce as much vitamin D, do yourself a favor and try InfoWars Life Winter Sun Plus.
[02:05:24.772 --> 02:05:29.216]  Now back in stock and 40% off at InfoWarsStore.com.
[02:05:29.396 --> 02:05:40.565]  Winter Sun Plus is a powerful vitamin D based formula, bringing you straight vitamin D3 free of toxic chemicals, allergens, preservatives, artificial colors, and GMOs.
[02:05:41.005 --> 02:05:51.708]  Our vitamin D3 formula supports the body's natural immune system, promotes calcium absorption for healthy bones and teeth, and helps sustain healthy tissue and systems of the body.
[02:05:52.068 --> 02:05:54.589]  When the winters come, they come cold.
[02:05:54.789 --> 02:05:58.550]  So weather the storm and supplement with Winter Sun Plus.
[02:05:58.890 --> 02:06:03.890]  40% off for a limited time at InfowarsStore.com.
[02:06:03.890 --> 02:06:08.890]  (dramatic music)
[02:06:08.890 --> 02:06:17.890]   Crashing through the lies and disinformation, it's Alex Jones, coming to you live
[02:06:17.890 --> 02:06:20.890]  from the front lines of the InfoWar.
[02:06:20.890 --> 02:06:25.890]  (dramatic music)
[02:06:25.718 --> 02:06:30.600]  Carlos Arellano is our guest, and he's actually a hotel manager.
[02:06:31.340 --> 02:06:34.721]  Despite the fact the feds will pull their contracts, whatever, he's telling the truth.
[02:06:35.261 --> 02:06:42.423]  We've had major DHS contractors, intelligence officers, you name it, on the show, but Carlos is on the ground.
[02:06:42.903 --> 02:06:43.784]  He's gone public.
[02:06:43.824 --> 02:06:44.884]  He's a manager of the largest.
[02:06:45.804 --> 02:06:46.425]  N.Y.C.
[02:06:46.525 --> 02:06:49.467]  Migrant Hotel, former transportation specialist, the U.S.
[02:06:49.487 --> 02:06:57.932]  Department of Health and Human Services, two-time whistleblower on malfeasance in NGOs and governance contracts, more than a decade of experience in the field of migrant contracts.
[02:06:58.293 --> 02:07:06.718]  In addition to whistleblowing, he spent over a decade working directly in the system as a youth care worker at various sites supporting HHS unaccompanied children program.
[02:07:06.738 --> 02:07:10.441]  Carlos' role involved personally escorting migrant children to their sponsors.
[02:07:11.321 --> 02:07:18.268]  Affording him the opportunity to hear the harrowing stories of his vulnerable children during the journey to the southern border.
[02:07:18.668 --> 02:07:19.890]  And he's at Carlos.
[02:07:21.616 --> 02:07:22.296]  With two S's.
[02:07:22.376 --> 02:07:23.317]  T-E-X.
[02:07:23.337 --> 02:07:25.238]  So be sure and follow him there.
[02:07:25.698 --> 02:07:26.618]  There it is on screen.
[02:07:26.638 --> 02:07:27.679]  Well, sir, God bless you.
[02:07:28.039 --> 02:07:32.141]  With what's happening in Eagle Pass and these record numbers, even in the cold months, never before been seen.
[02:07:32.641 --> 02:07:34.002]  You're a real expert on this.
[02:07:34.022 --> 02:07:35.182]  You're also a fellow Texan.
[02:07:35.202 --> 02:07:36.823]  Don't know what got you up to New York.
[02:07:37.223 --> 02:07:38.444]  It's great to have you here.
[02:07:38.864 --> 02:07:42.086]  You are a eyes on the ground guy that's exposing this.
[02:07:42.106 --> 02:07:43.346]  So thanks for being here.
[02:07:43.366 --> 02:07:43.947]  Where should we start?
[02:07:44.847 --> 02:07:58.412]  Oh man, well, I just wanted to start off by saying, you know, as the more I do more interviews, I get a lot of people who become more aggressive, you know, saying, well, Carlos, you're doing this because you feel guilty and you want forgiveness.
[02:07:58.472 --> 02:08:00.192]  I'm not asking for forgiveness here.
[02:08:01.132 --> 02:08:05.714]  When I talk, I'm asking for help because the situation... That's feds.
[02:08:05.774 --> 02:08:07.915]  You know that's psychological to change the subject.
[02:08:07.935 --> 02:08:08.435]  You're a hero.
[02:08:10.353 --> 02:08:11.374]  Oh no, thank you so much.
[02:08:12.635 --> 02:08:19.040]  Well, to start it off, I was working as a transportation specialist for the Department of Health and Human Services.
[02:08:19.681 --> 02:08:27.828]  So I don't know if you guys remember this, but about two years ago you saw these charter flights go up to Westchester, New York in the middle of the night.
[02:08:27.868 --> 02:08:30.170]  We remember, the secret flights.
[02:08:30.670 --> 02:08:34.614]  So my job was a transportation specialist and I was on those flights.
[02:08:35.316 --> 02:08:35.536]  Wow.
[02:08:35.556 --> 02:08:45.841]  So when you start off in those flights, you start off in El Paso, Texas, in Central Texas, and you're moving about 200, 300 kids at a time.
[02:08:46.561 --> 02:08:58.906]  But the strange part about these trips is that when you gather these many kids to be moved in two to three different planes, these kids start talking to each other and they tell you, hey, I enjoyed the shelter more in Seattle.
[02:08:59.066 --> 02:09:01.127]  I enjoyed the shelter more in Los Angeles.
[02:09:01.167 --> 02:09:04.229]   I enjoyed the shelter more In Chicago.
[02:09:04.709 --> 02:09:08.372]  And you start asking yourself, how are you going to all these shelters?
[02:09:08.652 --> 02:09:10.713]  And you got here two years ago, a year ago.
[02:09:10.733 --> 02:09:11.614]  Wow, show game.
[02:09:12.975 --> 02:09:13.435]  Keep going.
[02:09:13.816 --> 02:09:22.341]  And so there was this one trip in El Paso, Texas, where a child comes up to me and he asked me in Spanish, can you help me out, sir?
[02:09:22.382 --> 02:09:23.702]  And I said, of course I can help you out.
[02:09:23.742 --> 02:09:25.103]  What's the issue?
[02:09:25.604 --> 02:09:33.032]   He tells me in Spanish, the last time I saw my sister, I saw her a year ago in the shelter in Chicago and I haven't seen her since.
[02:09:33.212 --> 02:09:33.513]  Wow.
[02:09:34.213 --> 02:09:36.937]  And he says my mother hasn't heard from her either.
[02:09:36.957 --> 02:09:42.024]  And and this was in 2021 when the Biden administration came into play.
[02:09:42.865 --> 02:09:44.648]  And you ask yourself.
[02:09:45.876 --> 02:09:48.099]  How did you and your sister get to Texas?
[02:09:48.219 --> 02:09:49.280]  You end up in Chicago.
[02:09:49.861 --> 02:09:57.129]  You're back in Texas, and now I'm about to move you to the East Coast, to New York, to North Carolina, to Florida, in the middle of the night.
[02:09:57.149 --> 02:10:02.675]  So the evil of this is, they're telling everybody, come, and they promise all this stuff, and then they just disappear, people.
[02:10:02.935 --> 02:10:04.877]  They say, oh, we're putting you with your families, but they're not.
[02:10:05.953 --> 02:10:22.519]  So one of the things that made me decide to blow the whistle is a lot of my co-workers and even myself, I'm not proud of this, but when when the Biden administration came into power, I had a child and my co-worker fought me on this so hard.
[02:10:23.179 --> 02:10:26.721]  We had a child who was crying, saying, I don't know the person you're taking me to.
[02:10:27.685 --> 02:10:28.986]  And I don't want to go there.
[02:10:29.266 --> 02:10:32.409]  And I only met them through video chat in the shelter.
[02:10:32.429 --> 02:10:33.109]  Wow.
[02:10:33.469 --> 02:10:34.390]  I don't know this person.
[02:10:34.490 --> 02:10:36.292]  And we still dropped the child off.
[02:10:37.513 --> 02:10:40.535]  And this was not just a one-time situation.
[02:10:40.575 --> 02:10:45.238]  My co-workers were coming back to the office and saying they had the same situations happen to them.
[02:10:45.258 --> 02:10:47.800]  By the way, I'm going to stop you right now.
[02:10:47.820 --> 02:10:49.302]  I'm going to skip this for a good amount of time.
[02:10:49.362 --> 02:10:50.542]  I'm really pissed right now.
[02:10:51.303 --> 02:10:54.185]  Because I've seen this when we have other whistleblowers on.
[02:10:54.485 --> 02:10:56.207]  People that attacked him saying, you're bad.
[02:10:56.667 --> 02:10:57.907]  You weren't in the situation.
[02:10:57.947 --> 02:10:58.808]  He went to help people.
[02:10:58.848 --> 02:11:00.308]  He had the courage to go do this.
[02:11:00.788 --> 02:11:05.729]  And so anybody saying he's bad for exposing it, you are as bad as the people that had this happen.
[02:11:06.009 --> 02:11:06.689]  You weren't there.
[02:11:06.789 --> 02:11:08.630]  You're not speaking out, putting your life on the line.
[02:11:09.270 --> 02:11:11.571]  And I would see them attack you, but I believe you.
[02:11:11.611 --> 02:11:14.111]  I've seen this crap by these armchair quarterbacks.
[02:11:14.571 --> 02:11:15.952]  And I'm sick of those people!
[02:11:16.552 --> 02:11:18.352]  Because what you're doing is going to help stop this.
[02:11:19.092 --> 02:11:20.433]  Thank God you have that courage.
[02:11:20.573 --> 02:11:20.993]  Keep going.
[02:11:21.741 --> 02:11:25.003]  So, I've actually done this during two administrations.
[02:11:25.124 --> 02:11:27.585]  I've been escorting children since the Trump administration.
[02:11:28.226 --> 02:11:34.971]  But the difference is, during the Trump administration, I would go a month, sometimes two months, without getting called for work.
[02:11:35.551 --> 02:11:37.633]  And they would just say, we have no kids to be moved.
[02:11:38.033 --> 02:11:41.295]  That's the difference between the Biden administration and the Trump administration.
[02:11:41.315 --> 02:11:41.996]  Yeah, Trump shut it down.
[02:11:42.256 --> 02:11:46.399]  Yeah, the Trump administration was not allowing... And are they DNA tested?
[02:11:46.419 --> 02:11:47.140]  They vetted stuff?
[02:11:47.480 --> 02:11:48.501]  Oh yes, yes, yes.
[02:11:48.561 --> 02:11:52.243]  So, there's this one story that I've shared and I would like to share it with you.
[02:11:52.263 --> 02:11:52.644]  Please!
[02:11:53.584 --> 02:11:56.606]  This was in Donna, Texas and I think you actually visited this place.
[02:11:57.747 --> 02:12:09.934]   So there's this processing center in Donna, Texas where I had a child come up to me during the Trump administration and he basically told me how the person who he was with was claiming to be his father, but it was not his father.
[02:12:09.934 --> 02:12:14.573]   And this person was actually raping them all the way from Central America up to Texas.
[02:12:14.573 --> 02:12:19.534]   And the first thing that Border Patrol did during the Trump administration when I reported
[02:12:19.534 --> 02:12:25.774]   the situation was they went and separated them and then they ran DNA testing on them.
[02:12:25.774 --> 02:12:32.414]   And they took the person who was claiming to be the father, they put him in one of those cages
[02:12:32.414 --> 02:12:37.533]   where they say, oh, you got people in cages who are innocent, who are here seeking asylum.
[02:12:37.717 --> 02:12:42.402]  The people in the cages were people who were raping the children who were showing up to the Texas border with them.
[02:12:42.782 --> 02:12:43.243]  Wow.
[02:12:43.323 --> 02:12:50.891]   So that's the purpose for the cages, is they never told you that the reason For them was because they were child molesters.
[02:12:51.311 --> 02:12:55.956]  We ended up they were getting aggressive with NGO staff like myself.
[02:12:56.937 --> 02:13:01.563]  And we just had all these suspicions and then they came true.
[02:13:01.583 --> 02:13:03.685]  So I separate them from the children.
[02:13:03.765 --> 02:13:06.788]  We can't have them next to each other because something's going to happen.
[02:13:07.629 --> 02:13:15.078]  And you know, these facilities in Donna, Texas, there are 10 cities, so it's real easy to go from one area to the next one.
[02:13:15.519 --> 02:13:19.504]  So you need the cages to separate these pedophiles who show up with the children at the border.
[02:13:21.007 --> 02:13:23.409]  And if we let this happen to these children, they could do it everywhere.
[02:13:23.449 --> 02:13:24.650]  This is so dangerous.
[02:13:25.571 --> 02:13:29.954]  I love these children, but we need to love ourselves and realize we cannot allow this to happen.
[02:13:30.355 --> 02:13:31.736]  God sees what's happening.
[02:13:32.536 --> 02:13:34.358]  So you blew the whistle repeatedly on this.
[02:13:35.279 --> 02:13:46.347]  So the main thing that made me blow the whistle was there's this email that my employer sent out from an NGO called MBM, Mary Victor Mike.
[02:13:47.265 --> 02:13:52.750]  And in this email, they state, hey, you guys are handing off children to the wrong people.
[02:13:52.950 --> 02:14:03.199]  And we know this because the IDs that you're receiving at airports baggage claim do not match the IDs of the sponsors who were approved by the Federal Field Service.
[02:14:03.279 --> 02:14:04.260]  And let me just stop you, folks.
[02:14:04.280 --> 02:14:05.301]  This guy's on record.
[02:14:05.381 --> 02:14:06.002]  Whistleblower.
[02:14:06.022 --> 02:14:07.103]  DHS sent him to us.
[02:14:07.283 --> 02:14:08.064]  People good side.
[02:14:08.424 --> 02:14:10.366]  Federal judges that are patriots said, get this guy on.
[02:14:10.706 --> 02:14:14.131]  This is a real guy that watched them give children to pedophiles.
[02:14:14.391 --> 02:14:15.032]  You want proof?
[02:14:15.113 --> 02:14:15.733]  It's right here.
[02:14:15.994 --> 02:14:16.955]  It's in the Senate reports.
[02:14:16.995 --> 02:14:17.536]  We already know it.
[02:14:18.217 --> 02:14:20.260]  Eight hundred, hundreds of thousands missing.
[02:14:20.580 --> 02:14:21.662]  This guy saw it!
[02:14:22.608 --> 02:14:23.308]  You want proof?
[02:14:23.429 --> 02:14:24.069]  There it is!
[02:14:24.970 --> 02:14:26.511]  Carlos is the... Keep going, Carlos.
[02:14:27.331 --> 02:14:30.874]  Yeah, so I was the part of the process.
[02:14:31.034 --> 02:14:33.796]  I was the last people to see the children.
[02:14:34.636 --> 02:14:42.862]  And there was many stories, like the one I shared with you, and there's other story that made me blow the whistle because of the email that was sent.
[02:14:43.082 --> 02:14:48.766]  So there was this kid in El Paso, Texas, and we were in the airport in Dallas.
[02:14:49.406 --> 02:14:54.210]  And we were on our way to New York and this kid couldn't be older than 10 years old.
[02:14:54.851 --> 02:14:59.915]  He was... I bought him candy, I bought him food, I bought him some toys at the airport.
[02:14:59.935 --> 02:15:01.296]  Because you know, children are innocent.
[02:15:01.857 --> 02:15:04.479]  We shouldn't hold them between any type of political game.
[02:15:04.499 --> 02:15:04.919]  I agree.
[02:15:05.480 --> 02:15:07.361]  And this child did not want to talk.
[02:15:07.381 --> 02:15:11.925]  You know, children are usually running around laughing and they want to watch movies.
[02:15:11.945 --> 02:15:12.946]  This is a traumatized show.
[02:15:13.246 --> 02:15:28.635]  Yeah, traumatized child and I ended up finding out when I got to New York to the sponsor was that the child did not want to talk because he had a female sibling that came with him and he witnessed her be raped by multiple men and she ended up passing away in Mexico.
[02:15:28.775 --> 02:15:29.275]  Wow!
[02:15:31.076 --> 02:15:39.701]  So he was hiding while he was watching people in Mexico rape his family member and that's the reason why he didn't want to speak.
[02:15:40.001 --> 02:15:46.028]   The sponsor told me this and it's It's just... Because a child sees that and they feel ashamed they couldn't protect her.
[02:15:46.569 --> 02:15:47.830]  Exactly, exactly.
[02:15:48.531 --> 02:15:53.657]  And this story is not just one thing that happened.
[02:15:54.277 --> 02:15:58.842]  As soon as the Biden administration came into the White House, it was just one after the other.
[02:16:00.604 --> 02:16:03.606]  And it was my, it was, uh, how can I say this?
[02:16:04.367 --> 02:16:10.851]  I, I'm, my family comes from Mexico and when I joined this, this type of work, I wanted to make a difference, you know?
[02:16:10.891 --> 02:16:16.335]  I wanted to say I want to be out there on the front lines and taking care of children, trying to make them feel better.
[02:16:16.935 --> 02:16:18.076]  And bringing in good people.
[02:16:18.276 --> 02:16:18.616]  Yeah.
[02:16:18.896 --> 02:16:28.902]   And, and, and in the beginning it was a good thing, but then Slowly, I started seeing the difference between the Trump administration and the Biden administration.
[02:16:29.062 --> 02:16:38.789]  And you're hearing this from someone... I voted for Beto O'Rourke twice, and I've been someone who recently... my mind was...
[02:16:40.290 --> 02:16:48.857]  I was blown by everything I was seeing because I was one of those that when President Trump won the election, I was saying, oh, my life is over.
[02:16:49.277 --> 02:16:50.978]  President Trump hates Mexicans.
[02:16:51.278 --> 02:16:52.399]  I got to get out of here.
[02:16:53.220 --> 02:16:54.521]  And that's not your fault.
[02:16:54.561 --> 02:16:55.221]  You were brainwashed.
[02:16:55.422 --> 02:16:56.823]  I believe babies weren't children.
[02:16:57.303 --> 02:16:58.284]  I paid for abortions.
[02:16:58.484 --> 02:16:59.685]  I didn't know I killed my children.
[02:16:59.705 --> 02:17:00.966]  I repent every day.
[02:17:01.386 --> 02:17:02.247]  God forgives you.
[02:17:02.447 --> 02:17:03.168]  God forgives me.
[02:17:03.188 --> 02:17:08.051]  Once you know the truth, it's once God touches your soul, you made the right decision.
[02:17:08.091 --> 02:17:09.092]  So you have no guilt now.
[02:17:09.633 --> 02:17:10.013]  You know that.
[02:17:11.793 --> 02:17:13.874]  Well, I struggle with it, but thank you.
[02:17:13.974 --> 02:17:18.436]  I understand.
[02:17:18.456 --> 02:17:22.698]  But you're making up for it a thousand times right now.
[02:17:22.978 --> 02:17:23.338]  Thank you.
[02:17:24.559 --> 02:17:29.982]  And it's something that just, when I'm sitting there, it'll randomly come back and hit me.
[02:17:30.022 --> 02:17:32.563]  These faces, these names of these children, I can't.
[02:17:33.363 --> 02:17:35.303]  I can't get them out of my mind sometimes.
[02:17:35.343 --> 02:17:38.264]  Well, Carlos, God forgive me for what I did killing my own children.
[02:17:38.524 --> 02:17:39.584]  You didn't kill your own children.
[02:17:39.604 --> 02:17:43.085]  So, from somebody that's done way bigger sins than you, believe me, God forgive you.
[02:17:43.105 --> 02:17:46.166]  I just want you to know, do not listen to those people putting you down for the right thing.
[02:17:46.586 --> 02:17:50.006]  Because so many people are involved in evil and see it and don't speak out because they feel guilty.
[02:17:50.046 --> 02:17:50.947]  You didn't know that was happening.
[02:17:51.307 --> 02:17:52.047]  You did the right thing.
[02:17:52.087 --> 02:17:52.727]  You're a hero.
[02:17:53.007 --> 02:17:53.927]  You're not just absolved.
[02:17:53.947 --> 02:17:54.507]  You're a hero.
[02:17:55.087 --> 02:17:55.628]  You got that?
[02:17:55.948 --> 02:17:56.848]  Because I can see you're free.
[02:17:57.248 --> 02:17:58.128]  I'm proud of you, man.
[02:17:58.788 --> 02:17:59.088]  Thank you.
[02:17:59.128 --> 02:17:59.648]  Thank you, Alex.
[02:17:59.768 --> 02:18:00.088]  Thank you.
[02:18:00.248 --> 02:18:00.629]  Keep going.
[02:18:00.669 --> 02:18:00.929]  Sorry.
[02:18:01.669 --> 02:18:02.249]  Oh, no.
[02:18:04.141 --> 02:18:11.407]  Well, what I wanted to stress here today is that, so when you work as a transportation specialist, you do two different trips.
[02:18:12.107 --> 02:18:26.138]  When you fly United Airlines, you fly Delta, you fly American Airlines, but these charter trips are the ones that are the most concerning because you move about 200 to 300 kids in the middle of the night.
[02:18:26.679 --> 02:18:32.222]   So I've done trips where I've landed in Florida, And we split up in Florida.
[02:18:32.242 --> 02:18:33.863]  We split up on rental buses.
[02:18:34.023 --> 02:18:35.604]  We split up on rental cars.
[02:18:36.524 --> 02:18:38.946]  One team goes with children to North Carolina.
[02:18:38.986 --> 02:18:41.187]  Another team goes with children to Georgia.
[02:18:41.208 --> 02:18:43.989]  Another team goes with children to Alabama.
[02:18:44.770 --> 02:18:54.897]  And when you go to these places, you think it's you're going to an office, some type of building, you know, some type of shelter where you see a lot of staff members.
[02:18:55.517 --> 02:18:59.680]  But a lot of times when we were dropping these children off, they were in residential neighborhoods.
[02:19:00.760 --> 02:19:18.344]  And it would be, for example, they open the door and it would be a mom where you see kids running around in the back and you would drop off three kids from Guatemala, two kids from Colombia, and you start asking yourself... I saw some reports like 40 kids per residence in a year.
[02:19:18.664 --> 02:19:19.185]  What the hell?
[02:19:19.485 --> 02:19:20.505]  And no one can track them?
[02:19:20.805 --> 02:19:21.625]  No one can track them.
[02:19:21.685 --> 02:19:22.725]  No one can track them.
[02:19:25.166 --> 02:19:30.529]  And the crazier part is that the Biden administration is on record saying there's 85,000 children missing.
[02:19:31.210 --> 02:19:35.812]  The email that I received from my employer saying, you guys handed off children to the wrong people.
[02:19:36.433 --> 02:19:40.135]  Those children are from numbers that haven't been reported yet.
[02:19:40.835 --> 02:19:41.916]  So it's much larger.
[02:19:41.956 --> 02:19:42.897]  And I just want to say something.
[02:19:43.817 --> 02:19:44.778]  We care about these children.
[02:19:44.798 --> 02:19:45.278]  We all have empathy.
[02:19:45.318 --> 02:19:46.038]  I'm crying right now.
