[00:00:00.000 --> 00:00:02.660]  [BEEPING]
[01:39:38.775 --> 01:39:39.536]  We don't want to do this.
[01:39:39.636 --> 01:39:42.437]  We're $2.5 trillion a year now in deficits.
[01:39:43.077 --> 01:39:46.139]  What is their obsession with Ukraine, sir?
[01:39:48.297 --> 01:39:54.842]  Well, you know the answer, but thanks for letting me give my, basically, a repeat of your view, because your view is dead on.
[01:39:55.923 --> 01:40:02.008]  They've been laundering money for decades over there, the Democrat establishment, but also the Mitt Romneys and some of the neocons.
[01:40:02.489 --> 01:40:04.090]  So that's their bank accounts.
[01:40:04.150 --> 01:40:04.751]  That's their...
[01:40:05.723 --> 01:40:06.824]  That's their little piggy bank.
[01:40:06.844 --> 01:40:12.992]  That's where they've been running many of their most successful scams into the billions of dollars every year.
[01:40:13.012 --> 01:40:21.522]  We've all seen Biden famously when he said, you know, I called over there and said, get rid of the prosecutor investigating me and my son or you'll lose a billion dollars by this evening.
[01:40:21.542 --> 01:40:22.643]  And son of a bitch, he was fired.
[01:40:23.484 --> 01:40:23.685]  So.
[01:40:24.554 --> 01:40:33.459]  It's got a lot of layers, but when you get all the global Western elites aligned, when they all have an interest, that's when they get really, really dangerous.
[01:40:33.499 --> 01:40:43.646]  So, George Soros and the EU, they want to, quote, win the war, or at least have some deal, and then, quote, have the rebuilding of Ukraine.
[01:40:44.006 --> 01:40:48.989]  It'll be even more money over the next decade than what they've already laundered in the hundreds of billions through there.
[01:40:49.742 --> 01:40:58.332]  They also want to use it as the trigger to cause a new Cold War bare minimum and be able to move NATO into other areas of Eastern Europe.
[01:40:58.352 --> 01:40:59.554]  So you've got that strategy.
[01:41:00.435 --> 01:41:19.340]   But it's also that they need the Ukraine crisis to continue on because they want to use it as a unifying Effective excuse to declare emergencies as they're now doing in Poland and Germany other areas And and so you've got all those countries lined up wanting to use it as a diversion You've got the u.s.
[01:41:19.360 --> 01:41:38.499]   Wanting to use it for all those other reasons, and so we've got real alignment right now by a desperate establishment whether it's the Socialist globalist EU or whether it's the corrupt kleptocratic left and the dying neocons and the bird brains like Nikki Haley and Cheney and Liz Cheney and all the rest of them.
[01:41:39.040 --> 01:41:39.981]  This is all they've got.
[01:41:40.142 --> 01:41:45.011]  And in the past, these wars they cooked up would keep them in power and people bought it.
[01:41:45.372 --> 01:41:47.917]  But the jig is up and people really are not buying.
[01:41:48.866 --> 01:41:49.506]  These wars.
[01:41:49.646 --> 01:41:54.849]  Sure, Americans got there's a radical Islamic threat, but of course what we went over there and did was just stir them up more than bring them here.
[01:41:55.369 --> 01:42:01.371]  So now Americans look at the Russians and we're in their backyard and they see Zelensky went on Fox News.
[01:42:01.411 --> 01:42:02.432]  We need to hear more from him.
[01:42:02.892 --> 01:42:07.514]  And he says, you do not get the roads, you do not get the money, all money go to me.
[01:42:08.194 --> 01:42:09.875]  Stop crying like babies.
[01:42:09.915 --> 01:42:12.996]  I mean, these are quotes two days ago on Fox.
[01:42:13.036 --> 01:42:14.877]  I probably put the clip five times on my show.
[01:42:15.277 --> 01:42:16.958]  He's a dictator in his own country.
[01:42:16.978 --> 01:42:23.058]   Sure, he got elected, but He's outlawed the Orthodox Church, outlawed all opposition parties, even loyal opposition.
[01:42:23.778 --> 01:42:27.059]  He is taking over all the media and even the mayor of St.
[01:42:27.099 --> 01:42:28.459]  Petersburg, who's anti-Russian.
[01:42:28.799 --> 01:42:30.560]  So this guy's becoming a pure dictator.
[01:42:30.600 --> 01:42:40.882]  So you have a disconnect of Zelensky, who's known to be a megalomaniac and reportedly on some serious narcotics, serious amphetamines, is just completely out of his mind.
[01:42:41.302 --> 01:42:50.853]   And so you get him in a room with all these other neocons and leftists and We'll be right back with the conclusion of Steve Bannon interviewing yours truly.
[01:42:50.793 --> 01:43:07.033]  Please stay with us.
[01:43:07.807 --> 01:43:17.498]  And going back more than, wow, 15 years ago, we began to get massively censored and debanked and harassed in different ways by the globalist Deep State.
[01:43:18.179 --> 01:43:25.747]  So when their total censorship and tyranny arrived, the last five years, we were ready to resist it as best as we could.
[01:43:26.408 --> 01:43:30.954]  So, Nietzsche's definitely right that that which does not kill you only makes you stronger.
[01:43:31.515 --> 01:43:42.448]  But really, it's been God working through the audience of viewers and listeners who've been steadfast supporters, spreading the word, praying for us, buying the products, sharing the clips, the articles, the videos.
[01:43:43.277 --> 01:43:48.279]  This really allowed us to survive, and when it comes to exposing the globalists, thrive.
[01:43:48.859 --> 01:44:01.644]  So as Christmas approaches 2023, I wanted to take some time out to say that I'm thankful for all the viewers and listeners, and I meet you all over the streets of Austin and all over the country and all over the world, and I really love you and I appreciate you.
[01:44:02.225 --> 01:44:13.170]   And because they started taking our sponsors away from us, More than 15 years ago, we began to move away from sponsors and sell products directly to the population.
[01:44:13.670 --> 01:44:17.813]  And we always went out and tried to find hot, cool products that already had great reviews.
[01:44:18.333 --> 01:44:19.794]  That way, we knew we were selling a good product.
[01:44:19.894 --> 01:44:20.774]  I would try them out myself.
[01:44:21.395 --> 01:44:26.397]  And over the last 15 years, we've gotten really, really good at bringing you amazing products.
[01:44:27.118 --> 01:44:36.510]   And now, we have the best books, The best films, really everything we saw on the site is very high quality, but at a very, very competitive price.
[01:44:36.931 --> 01:44:38.193]  Whether it's the storable foods...
[01:44:39.155 --> 01:44:49.059]  Whether it's the water filtration, whether it's the supplements, whether it's the books, the films, they're amongst the very, very best, and you're funding an operation fighting the globalists.
[01:44:49.599 --> 01:44:55.181]  So even if you bought this stuff at a big box store whose owners are anti-freedom, anti-human, you'd still be getting a great product.
[01:44:55.541 --> 01:45:02.485]   But when you buy these products from us, you are supporting an organization An operation that's not submitting to tyranny.
[01:45:02.805 --> 01:45:09.250]  So we kind of created the model of a political talk show funding itself with direct sales.
[01:45:09.370 --> 01:45:12.992]  And now more and more are doing it because they've been censored, they've been shut down.
[01:45:13.072 --> 01:45:21.098]  So for all the years we've been fighting together, I want to thank all the InfoWars viewers and listeners, the InfoWars family, because we're still here because of you.
[01:45:21.518 --> 01:45:30.318]   And now Christmas 2023 is here, and we have the biggest sales of the year every Christmas, and a lot of products that have been sold out are now back in stock.
[01:45:30.898 --> 01:45:45.221]  I'm happy to announce we have storewide free shipping, double Patriot points, 10% off when you sign up for auto ship on your next order, that way stuff that's sold out is held back for you so it's not sold out, and up to 60% off on these best-selling products.
[01:45:45.341 --> 01:45:51.943]  And finally, TurboForce, 10 hours of clean energy is finally back in stock.
[01:45:52.623 --> 01:46:00.269]  The top of the line, the strongest, the Godzilla of nootropics, of energy, of brain boost, turbo force back in stock.
[01:46:00.849 --> 01:46:04.012]  X2, sold out for more than a year, got a limited supply in.
[01:46:04.432 --> 01:46:06.333]  Unfortunately, it's about to sell out.
[01:46:06.353 --> 01:46:13.578]  Despite that, we've got it at 25% off, but it's going to go to full price before Christmas hits, so take advantage of that right now.
[01:46:13.939 --> 01:46:15.460]  We also have down and out sleep support.
[01:46:15.800 --> 01:46:23.835]  A whole bunch of natural, known, strong, organic compounds that give you deep, restful sleep that's so good for your immune system, your body, everything.
[01:46:24.116 --> 01:46:28.063]  Real Red Pill Plus, Vitamineral Fusion, Body's Ultimate Turmeric Formula.
[01:46:28.965 --> 01:46:32.128]  It's all there at InfoWarStore.com.
[01:46:32.148 --> 01:46:33.309]  You can also call toll-free.
[01:46:33.369 --> 01:46:40.476]  If you'd like to order that way, 888-253-3139.
[01:46:40.496 --> 01:46:40.716]  888-253-3139.
[01:46:40.976 --> 01:46:44.299]  But these are great products that enrich your life and to keep us on the air.
[01:46:44.619 --> 01:46:48.163]  That's why I coined the term many years ago, 360 WIN.
[01:46:48.223 --> 01:46:50.745]  This is a non-zero-sum game.
[01:46:51.025 --> 01:46:52.387]  This is beyond symbiotic.
[01:46:52.887 --> 01:46:54.770]  This doesn't just make us all okay.
[01:46:55.010 --> 01:46:55.691]  We work together.
[01:46:55.931 --> 01:46:57.573]  This empowers us all together.
[01:46:57.894 --> 01:47:00.597]  So please do your Christmas shopping at mfootwearstore.com.
[01:47:01.058 --> 01:47:02.019]  Thank you for your support.
[01:47:02.260 --> 01:47:02.840]  God bless.
[01:47:04.563 --> 01:47:08.648]  Leading a frontal assault on the lies of the New World Order.
[01:47:08.989 --> 01:47:10.989]  It's Alex Jones.
[01:47:10.989 --> 01:47:33.789]   Sean Penn and Blinken, and you see them up there just believing that they're still in charge
[01:47:33.789 --> 01:47:38.489]   and somehow this gives them value in the world when everywhere they're losing.
[01:47:39.084 --> 01:47:44.586]  And the whole world, not just America, is waking up to globalists, waking up to the corrupt Justice Department.
[01:47:44.986 --> 01:47:46.427]  Everybody's turning against Hollywood.
[01:47:46.807 --> 01:47:47.987]  Hollywood's already collapsed.
[01:47:48.167 --> 01:47:50.448]  So their system's going down.
[01:47:51.118 --> 01:48:09.434]  So they need a Hail Mary to bring in their central bank digital currencies, to bring in their rationing and civil emergencies, and to smokescreen and just hopefully get it across the line because they've already basically failed unless they can create a cascade of global crises that are so bad they hope we forget what they did with COVID.
[01:48:09.694 --> 01:48:11.916]  They hope that we, I mean, perfect example you just gave.
[01:48:13.061 --> 01:48:20.844]  You have New York's Hochul and you have the mayor as well saying just six months ago, come here, we want you here, open borders.
[01:48:20.884 --> 01:48:26.005]  We have Biden during the campaign saying, when I win the election, when I steal it, I want you to immediately surge the border.
[01:48:26.045 --> 01:48:28.686]  We have the same UN NGOs running all that.
[01:48:28.946 --> 01:48:30.727]  We have 12,000 a day pouring across.
[01:48:31.307 --> 01:48:34.230]  And that's what they caught, okay?
[01:48:34.351 --> 01:48:37.634]  So, I mean, it's probably 8, 9, 10 times that according to my board of control sources.
[01:48:37.954 --> 01:48:50.227]  So this is their Hail Mary to flood us, bring in the new voting class, documents leaked out of the Newark legislature where they're planning to have the illegals vote, a bunch of other states and cities have already passed laws to let them vote in local elections.
[01:48:51.331 --> 01:48:54.916]  Then they pop up and say, oh no, no, the border is broken, Majorca suddenly says.
[01:48:55.036 --> 01:48:58.340]  And it's the Republicans' fault for not just legalizing them all to begin with.
[01:48:58.440 --> 01:49:00.323]  So, none of this crap's working.
[01:49:00.363 --> 01:49:01.805]  People used to be somewhat asleep.
[01:49:02.427 --> 01:49:05.531]  Americans on average used to kind of be a decadent, not paying attention.
[01:49:05.851 --> 01:49:17.063]  But because of inflation, because of the crime, because of all the danger we see, more and more Americans, it's a large majority now actually, are waking up or already awake.
[01:49:17.103 --> 01:49:21.148]  And then the knowledge curve, they'll soon be as informed as Alex Jones or Steve Bannon.
[01:49:21.328 --> 01:49:22.349]  And I don't say that lightly.
[01:49:22.709 --> 01:49:49.815]  I mean, the knowledge curve, Steve, you and I a few years ago, and I'm not bragging, it's just true, we're one of the few people that got larger geopolitical understandings, understood different regions, could integrate it in historically, had read the leftist and globalist and black rock literature, understood it was multinational fascist on top, working with communist client states to leverage out US jobs and to dominate the West, and how they use communism low-level as their pop psychology that they control people with, but really it's a globalist crony fascist system.
[01:49:50.455 --> 01:49:52.389]   Now, Everybody.
[01:49:52.409 --> 01:49:58.392]  I mean, Joe Rogan sounds like you and I. Tucker Carlson gets it completely and is accelerating his understanding.
[01:49:58.932 --> 01:50:05.775]  And so we're reaching a critical mass here that once people really get the full picture, there's no going back, no matter what they do.
[01:50:06.015 --> 01:50:08.116]  Even a nuclear war is not going to save them now.
[01:50:11.124 --> 01:50:26.594]  I'm going to get to the Fed and to what Yellen's doing, because this is the third element to have the administrative deep state on the financial side, not just biopharmaceutical, not just national security and lawfare, but the third element, which they're going to flood the zone with cash.
[01:50:26.634 --> 01:50:27.835]  They've admitted this.
[01:50:27.875 --> 01:50:28.575]  They talked about it.
[01:50:28.655 --> 01:50:29.296]  It's happening.
[01:50:29.416 --> 01:50:30.477]  We can point to the evidence.
[01:50:31.357 --> 01:50:33.860]  But you have warned for a long time of 2024.
[01:50:35.302 --> 01:50:37.384]  They're going to pull out all stops.
[01:50:37.804 --> 01:50:39.747]  There's nothing that's going to stop them.
[01:50:40.387 --> 01:50:41.669]  Morning console poll.
[01:50:41.809 --> 01:50:42.870]  Carly Bonet put it up.
[01:50:42.890 --> 01:50:43.771]  I want to thank Carly.
[01:50:43.791 --> 01:50:45.733]  I ripped it off from her and put it up on my getter.
[01:50:46.434 --> 01:50:48.576]  Over at Midnight Writer Channel.
[01:50:49.176 --> 01:50:53.559]  The Morning Consult poll brother Jones has got Trump.
[01:50:53.699 --> 01:50:59.763]  I mean these spreads in these battleground states and this is Morning Consult is the political polling group.
[01:51:00.164 --> 01:51:01.405]  This is not Trafalgar.
[01:51:01.525 --> 01:51:03.106]  This is not Gateway Pundit.
[01:51:03.146 --> 01:51:04.287]  This is not Richard Barris.
[01:51:04.867 --> 01:51:08.428]  This is a left-wing who don't even know how to poll MAGA.
[01:51:08.848 --> 01:51:16.229]  With Trump with these huge spreads, 5 and 6 points in battleground states, 10 points some places, I mean, the polling is filthy and it's got him scared to death.
[01:51:16.849 --> 01:51:31.292]  In Germany, sir, Alternative für Deutschland, which is basically the anti-invasion party to stop the mass migration or mass invasion of Germany, is polling at 30% as the lead political party, the lead political party in Germany.
[01:51:31.792 --> 01:51:35.792]   and the German establishment, as all these guys have been in the last couple of days,
[01:51:35.792 --> 01:51:37.912]  they're open about it. Financial Times is reporting on it.
[01:51:37.912 --> 01:51:43.432]   They're going to shut down the party that polls the most. Do you see an analogy in
[01:51:43.432 --> 01:51:47.802]   what Germany's doing in the deep state in Germany, the administrative state, to what's
[01:51:47.802 --> 01:51:49.952]   going to happen here, Alex Jones?
[01:51:49.952 --> 01:51:54.351]   The State Department, we know a year ago when Bolsonaro was really going to win, he only
[01:51:54.351 --> 01:51:59.192]   lost by one city where they engaged in fraud in Brazil, ran the idea to have their government
[01:51:59.192 --> 01:52:01.511]  outlaw Bolsonaro running for office for eight years.
[01:52:01.959 --> 01:52:07.623]  They've indicted, you know, Javier Milley, but he's still the president.
[01:52:08.163 --> 01:52:11.085]  Germany trying to outlaw the main populist party.
[01:52:11.726 --> 01:52:17.270]  Same thing's happening all over the Western world as these small parties explode.
[01:52:17.831 --> 01:52:20.312]  And we just saw in the Netherlands, you know, take over.
[01:52:21.053 --> 01:52:26.037]  They are desperately, absolutely, just like with President Trump, doing what Venezuela just did.
[01:52:26.593 --> 01:52:36.315]  Venezuela's been a hellhole since the communists took it over, and the opposition party starts to surge, so they arrest the leaders of the opposition party just last week, calling it treason.
[01:52:36.335 --> 01:52:48.478]  But to go back to the cherry on top you put, you're asking me why they're all doing this, how it's all coming together, and why they're doing it, and I didn't finish, and I should have, but you finished it for me, showing we're, you know, simpatico.
[01:52:48.538 --> 01:53:01.555]   You said they're going to flood the zone with cash, But to themselves in a military bailout, a banking bailout, because all the debt on the credit cards and on the home loans and the derivatives starts coming due tomorrow.
[01:53:02.382 --> 01:53:06.584]  And so, I mean, the stuff coming out on credit cards is just really dangerous.
[01:53:06.604 --> 01:53:07.964]  67% of people don't have money to even pay them.
[01:53:08.224 --> 01:53:09.905]  They're about to turn people's credit cards off.
[01:53:10.325 --> 01:53:11.446]  That's in the literature.
[01:53:11.506 --> 01:53:12.166]  That's in the news.
[01:53:12.186 --> 01:53:15.927]  But I've also talked to some insiders just last night that are high up in the banks.
[01:53:16.267 --> 01:53:18.608]  And they say, yeah, it's all starting to cascade.
[01:53:19.069 --> 01:53:25.631]  And so they need another excuse to flood trillions into the world economy to prop this zombie situation up.
[01:53:25.851 --> 01:53:27.712]  This is after the Federal Reserve raised rates.
[01:53:28.232 --> 01:53:29.514]  Another central bank's raised rates.
[01:53:29.754 --> 01:53:31.576]  So they did that to try to clamp down on inflation.
[01:53:31.596 --> 01:53:32.557]  It didn't really do anything.
[01:53:33.037 --> 01:53:34.579]  And so now they're gonna flood it again.
[01:53:34.839 --> 01:53:35.900]  So it's like shock therapy.
[01:53:35.920 --> 01:53:36.961]  Turn it on, turn it off.
[01:53:37.522 --> 01:53:38.623]  And that's it.
[01:53:38.703 --> 01:53:39.784]  War is the health of the state.
[01:53:39.824 --> 01:53:41.987]  It's the last refuge of any tyranny.
[01:53:42.507 --> 01:53:43.809]  And so that's that.
[01:53:43.889 --> 01:53:45.250]  And look, we're not trying to be negative here.
[01:53:45.791 --> 01:53:47.412]  It's positive that we know the truth.
[01:53:48.153 --> 01:53:49.715]  It's positive we're getting ready for it.
[01:53:50.487 --> 01:53:53.090]  And it's positive to realize how criminal these people are.
[01:53:53.510 --> 01:53:58.135]  So when they carry out all the false flags and cyber attacks and everything, we don't buy it.
[01:53:58.535 --> 01:53:59.677]  We don't go out and riot.
[01:54:00.177 --> 01:54:01.338]  We understand they did it.
[01:54:01.478 --> 01:54:03.000]  We understand they exacerbated it.
[01:54:03.260 --> 01:54:05.563]  We understand when the Islamists attacked, they brought them in.
[01:54:05.583 --> 01:54:06.964]  I was saying that months ago.
[01:54:07.044 --> 01:54:08.385]  Watch, it flood us with Muslims.
[01:54:08.725 --> 01:54:14.326]   Now they're gonna, military men, now they're gonna say, oh, we didn't know when the terrorists strike.
[01:54:14.326 --> 01:54:17.005]   And now the FBI is out there warning us about flashing lights.
[01:54:17.005 --> 01:54:22.965]   We know down every part of the checklist, we have a criminal globalist elite
[01:54:22.965 --> 01:54:27.045]   that's been strip mining this country politically, culturally, spiritually, financially,
[01:54:27.045 --> 01:54:31.165]   and they have an instinctive hatred for the people they've robbed.
[01:54:31.017 --> 01:54:34.159]  They're an arrogant, snot-nosed, Harvard ruling class.
[01:54:34.880 --> 01:54:41.725]  And they are knowing they're losing their power worldwide, so they want to at least cement what's left of the U.S.
[01:54:42.085 --> 01:54:48.950]  as a rump state for them to feed on and have a little gladiatorial games picking on Christians and Catholics and conservatives.
[01:54:49.210 --> 01:54:51.852]  But it's not going to happen because we know who they are.
[01:54:52.092 --> 01:54:53.253]  We know their whole battle plan.
[01:54:53.153 --> 01:54:57.753]   And as I said earlier, once their battle plan has been externalized the general public,
[01:54:57.753 --> 01:54:59.832]  there's nothing that will stop us.
[01:54:59.832 --> 01:55:03.432]   But it's gonna be rough and people gotta get ready because it's just like a woman who's
[01:55:03.432 --> 01:55:07.632]   had a drunk husband, has been knocking her teeth out and breaking her arms for years.
[01:55:07.632 --> 01:55:11.313]   And she finally loads up that car and her sister's there to take her to another state
[01:55:11.313 --> 01:55:14.313]   and he's gonna come out there and try to shoot her before she leaves.
[01:55:14.313 --> 01:55:19.073]   And we're in the station wagon with the kids, bleeding noses, teeth knocked out.
[01:55:19.073 --> 01:55:22.992]   And here comes the new world order in Hollywood and all these pedophiles and criminals and
[01:55:22.992 --> 01:55:25.393]  they got a shotgun saying, "You ain't leaving."
[01:55:25.393 --> 01:55:32.592]  So that's where we're at.
[01:55:32.597 --> 01:55:38.803]  If and when we win, I mean the stakes are so high here and that's why I keep saying it, there's no negotiation here.
[01:55:38.903 --> 01:55:40.605]  One side's going to win and one side's going to lose.
[01:55:41.285 --> 01:55:44.288]  Understanding that you're having, and you talked about it, a great awakening.
[01:55:44.769 --> 01:55:49.453]  And this awakening now, you know, Ben Burquam was in Chicago.
[01:55:50.234 --> 01:56:05.342]  From New York went to Chicago reporting the streets African-Americans one after the other coming up and saying hey the sanctuary city The black political class in this in the city is destroying us working-class African-Americans with flooding the zone sanctuary cities that we can't tolerate anymore.
[01:56:05.362 --> 01:56:13.107]   We're not going to tolerate it somebody today put up a resolution at the City Council, I think To reverse being a sanctuary city.
[01:56:13.608 --> 01:56:22.114]  They can't afford to have working class people of every race, ethnicity, religion, join together and to combat this.
[01:56:22.174 --> 01:56:26.958]  Because if they know now, and this is why they keep saying, oh these guys are fascists, these are authoritarians.
[01:56:26.998 --> 01:56:30.881]  Although Alex Jones is one of the leaders in saying we can't have the renewal of FISA.
[01:56:31.241 --> 01:56:33.282]  We don't want to surveil citizens.
[01:56:33.302 --> 01:56:37.706]  That's a fundamental right in the Constitution and civil liberties.
[01:56:38.266 --> 01:56:39.327]  Yet they want to do this.
[01:56:39.367 --> 01:56:45.511]  They tuck it into this NDAA, the reason they want to jam this NDAA out.
[01:56:46.552 --> 01:56:53.877]  Alex, they understand now, they even say it, that Trump's second wave are smarter, tougher, know about running government, know where the bodies are buried.
[01:56:53.897 --> 01:56:56.338]  You listen to Alex Jones, you go to War Room, you listen to Tucker.
[01:56:56.979 --> 01:57:01.402]  We know who the bad guys are and we know what has to be deconstructed.
[01:57:02.042 --> 01:57:07.886]  How then can they even consider the possibility that we will win and we will take this over?
[01:57:08.747 --> 01:57:16.034]  When you say 2024, how bad do you think it will get when they try to defend the last redoubt, which is the Deep State?
[01:57:19.277 --> 01:57:21.099]  I mean, I think World War III is on the table.
[01:57:22.000 --> 01:57:23.241]  Cyber attacks they're going to launch.
[01:57:23.281 --> 01:57:25.183]  They've already claimed MAGA is going to launch with Putin.
[01:57:25.223 --> 01:57:26.364]  Just preposterous crap.
[01:57:27.465 --> 01:57:29.027]  You see them pre-programming it everywhere.
[01:57:29.107 --> 01:57:29.868]  The good news is...
[01:57:30.598 --> 01:57:37.262]  There are a lot of people in the federal government and in the corporations and all across this country and the world that know this is suicidal.
[01:57:37.722 --> 01:57:40.644]  That know globalism is a death cult.
[01:57:41.284 --> 01:57:48.428]  And so, they're blowing the whistle, they're speaking out.
[01:57:48.528 --> 01:57:52.090]  You're listening to Alex Jones.
[01:57:54.151 --> 01:57:57.313]  I'm in a very paradoxical conundrum.
[01:57:58.394 --> 01:58:02.255]  I am super thankful to our viewers and listeners for keeping us on air and your support.
[01:58:02.515 --> 01:58:03.516]  We've changed the world together.
[01:58:04.156 --> 01:58:07.737]  But at the same time, InfoWars is barely paying its bills.
[01:58:08.317 --> 01:58:12.919]  Plus, I've got great products that will absolutely turbocharge your life.
[01:58:13.919 --> 01:58:18.860]  So I'm sitting here thinking, how do I explain to people that InfoWars isn't just some talk show?
[01:58:18.880 --> 01:58:21.541]  We're not some political movement of the thousands out there.
[01:58:21.901 --> 01:58:23.502]  We are over the target.
[01:58:23.542 --> 01:58:27.283]  We are proven to know what we're talking about.
[01:58:29.304 --> 01:58:35.426]  So I say to you, my friends, please, do your Christmas shopping at InfoWarsTour.com.
[01:58:35.726 --> 01:58:42.648]  Don't do it at Walmart, or Target, or Amazon, or the establishment facilities that are literally working against you and your family.
[01:58:43.008 --> 01:58:44.128]  Go get great products.
[01:58:44.168 --> 01:58:45.649]  My book, The Great Awakening.
[01:58:46.465 --> 01:58:50.988]  Get great t-shirts, water filtration, air filtration, it's all the highest rated, lowest prices.
[01:58:51.488 --> 01:58:54.210]  Get X2, sold out for over a year, finally back in stock.
[01:58:54.451 --> 01:58:59.634]  Get TurboForce, 10 hours, clean energy, the most powerful, healthiest, best formula out there.
[01:58:59.894 --> 01:59:04.134]   There's other brain boost formulas that work really great, but then you're going to have
[01:59:04.134 --> 01:59:06.213]  a hangover for two days after you take it.
[01:59:06.213 --> 01:59:08.293]  Not with TurboForce.
[01:59:08.293 --> 01:59:15.573]   It's all available at mfullmorestore.com with store-wide free shipping, double Patriot points,
[01:59:15.573 --> 01:59:17.494]  and up to 60% off.
[01:59:17.494 --> 01:59:19.974]  Some of these deals we're losing money on.
[01:59:19.974 --> 01:59:23.854]  So again, please do your Christmas shopping at mfullmorestore.com.
[01:59:24.208 --> 01:59:24.608]  Go there.
[01:59:24.688 --> 01:59:25.649]  Get Turbo Force.
[01:59:26.330 --> 01:59:28.991]  Get Brain Force Plus, Brain Force Ultra 60% off.
[01:59:29.492 --> 01:59:31.153]  Get Vazo Beats.
[01:59:31.253 --> 01:59:32.194]  Get Ultra 12.
[01:59:32.314 --> 01:59:33.434]  Get DNA Force Plus.
[01:59:33.815 --> 01:59:35.816]  A lot of these products are about to sell out.
[01:59:36.116 --> 01:59:41.620]  But despite that, they're still up to 60% off with store-wide free shipping at InfoWarStore.com.
[01:59:41.900 --> 01:59:43.702]  We're changing the world together.
[01:59:44.142 --> 01:59:50.486]   So please take a moment of reflection and realize how Great a job you've done, and then redouble your efforts to keep us on air.
[01:59:50.485 --> 01:59:52.485]  Thank you so much.
[01:59:52.485 --> 02:00:09.485]   If you are receiving this transmission, you are the resistance.
[02:00:09.978 --> 02:00:13.100]  That's why Hunter finally got indicted, substantively, was because of the whistleblowers.
[02:00:13.680 --> 02:00:14.561]  And that's really...
[02:00:15.330 --> 02:00:15.870]  They're fear.
[02:00:16.190 --> 02:00:18.171]  So the establishment's last tool is arrogance.
[02:00:18.672 --> 02:00:22.713]  Hunter and AOC was swallows well at a press conference going, we complied with the subpoena.
[02:00:22.994 --> 02:00:25.135]  This is a public press conference.
[02:00:25.195 --> 02:00:28.576]  Meanwhile, they indicted people that didn't actually know one of them.
[02:00:28.616 --> 02:00:31.618]  I think I'm talking to somebody who said this is all BS.
[02:00:32.158 --> 02:00:34.059]  Their committee was not a real committee.
[02:00:34.159 --> 02:00:35.099]  It was not bipartisan.
[02:00:35.579 --> 02:00:42.754]   These are real Real subpoenas, and they're bucking those, but oh now they don't have to go to it, but Steve Bannon they want in jail.
[02:00:43.055 --> 02:00:57.586]  So people see right through this crap, and if you go back to Zbigniew Brzezinski and Henry Kissinger, and then later their protege Klaus Schwab, he's written books, you can pull the speeches up, most listeners here have already seen it, but for new viewers you need to know this is out there.
[02:00:58.066 --> 02:00:59.727]  We are building an angrier world.
[02:01:00.268 --> 02:01:13.007]   And they talk about destabilizing countries, Getting rid of the resources, getting rid of the police, getting rid of all the services, as more and more goes the debt to the private banks.
[02:01:13.067 --> 02:01:18.992]  And then the globalists say, we're going to use this destabilization and blame capitalism and say it failed.
[02:01:19.052 --> 02:01:20.073]  Cloud pivot, basically.
[02:01:20.573 --> 02:01:26.058]  And then we're going to bring in the corporate fascist slash communist model on the bottom of build back better.
[02:01:26.338 --> 02:01:27.880]  So we're going through the Great Reset right now.
[02:01:28.792 --> 02:01:46.503]  But they need the public to not know they're behind the plowing over of everything, the demolition, that is the Great Reset, before they can build back better their technocracy and their social credit score and their ESGs and central bank digital currencies and vaccine passports and all the universal income crap that comes with it.
[02:01:46.543 --> 02:01:53.650]   It's their new plan to replace their old giant bloated Practical Reserve banking fraud they had.
[02:01:54.010 --> 02:02:03.553]  So now they're trying to jump the train from this track over to this track and they thought destabilization and race war would get us all to accept out of fear jumping over the next track.
[02:02:03.973 --> 02:02:11.236]  But the next time they do a 2008 and tell people do what we say or we're going to take your bank accounts, we're going to say we're going to arrest your ass.
[02:02:11.276 --> 02:02:13.577]  So people get we're being held hostage.
[02:02:13.957 --> 02:02:19.339]  They get when Biden says give me $106 billion for Ukraine or we're going to war with U.S.
[02:02:19.379 --> 02:02:25.122]   troops next month that he's got a gun to And they thought Americans were cowards.
[02:02:25.703 --> 02:02:27.764]  When we were going along with this, no, we were asleep.
[02:02:28.264 --> 02:02:31.807]  Now you got a gun to the American people's head, and we're not cowards.
[02:02:31.847 --> 02:02:34.709]  People are pissed, and they know what the establishment's done.
[02:02:35.009 --> 02:02:38.551]  But these people, these globalists, as you know, Steve, live in bubbles.
[02:02:38.972 --> 02:02:44.255]  And they have disdain for the common hard-working people that actually know how to skin a buck or run a trot line.
[02:02:44.755 --> 02:02:48.278]  And they are just now figuring out how much trouble they're in.
[02:02:49.554 --> 02:02:52.955]  I don't know what's more dangerous, back when they were arrogant or now that they know we've got them.
[02:02:52.975 --> 02:02:54.656]  Look, we've already won.
[02:02:54.716 --> 02:03:00.518]  It's like the Terminator analogy from the 1980s, great movie with Schwarzenegger made by Cameron.
[02:03:01.479 --> 02:03:03.219]  Skynet's already lost in the future.
[02:03:03.380 --> 02:03:06.381]  Their one hope is to send a Terminator back to kill the leader of the resistance.
[02:03:06.841 --> 02:03:10.642]  Well, instead of that, their only hope is to create crises so bad.
[02:03:10.662 --> 02:03:13.243]  I know I've already said this five times, but this is the critical issue.
