[00:00:03.544 --> 00:00:04.325]  We're live.
[00:51:33.752 --> 00:51:34.512]  That's one shot.
[00:51:35.073 --> 00:51:36.134]  That's zero shots.
[00:51:37.535 --> 00:51:39.297]  And zero shots means zero increase.
[00:51:43.484 --> 00:51:44.525]  Well, this is interesting.
[00:51:44.765 --> 00:51:49.207]  Hashtag vaccine death is the top trending topic on Twitter today.
[00:51:49.607 --> 00:51:50.868]  People are waking up to the truth.
[00:51:50.948 --> 00:52:00.453]  Finally, truth is the only protection from the relentless media and medical journal propaganda which causes people to be tragically complicit in their own demise.
[00:52:02.894 --> 00:52:04.755]  Here's some of the other articles on InfoWars.com.
[00:52:05.919 --> 00:52:08.900]  You know, we gotta go to the Glenn Beck report, and then I'll come back with the rest of this.
[00:52:09.540 --> 00:52:10.320]  This is too important.
[00:52:10.520 --> 00:52:12.620]  Here's Glenn Beck laying out the origins of it.
[00:52:12.720 --> 00:52:13.441]  All this is on record.
[00:52:13.461 --> 00:52:14.041]  This is all true.
[00:52:15.381 --> 00:52:23.403]  However you feel about the corona vaccine, imagine your children being given powerful drugs without your knowledge by unionized teachers.
[00:52:24.023 --> 00:52:25.163]  What's appropriate response to this?
[00:52:25.203 --> 00:52:27.544]  Glenn Beck, our old friend, is the host of the Glenn Beck Radio Program.
[00:52:27.584 --> 00:52:29.884]  Of course, he joins us tonight on this story.
[00:52:29.904 --> 00:52:31.104]  Glenn, thanks so much for coming on.
[00:52:31.524 --> 00:52:32.305]  So, you're a parent.
[00:52:32.465 --> 00:52:34.165]  How would you respond to something like this?
[00:52:36.381 --> 00:52:40.143]  I file a lawsuit with the teachers union myself.
[00:52:41.184 --> 00:52:43.225]  I can't believe what's going on, Tucker.
[00:52:43.365 --> 00:52:45.387]  It is completely out of control.
[00:52:45.707 --> 00:52:47.488]  And you have to ask yourself, why?
[00:52:47.608 --> 00:52:49.369]  Why are they pushing this like this?
[00:52:49.469 --> 00:52:50.730]  What do they have to gain?
[00:52:50.750 --> 00:52:52.752]  Because it's not our health.
[00:52:53.092 --> 00:52:54.233]  I really don't believe that.
[00:52:55.046 --> 00:52:58.928]  Well, certainly not in the case of children, where there is a demonstrated and actual risk.
[00:52:58.988 --> 00:53:03.231]  It's not, you know, not to every child, but there is very little risk from coronavirus.
[00:53:03.251 --> 00:53:04.311]  So this is like crazy.
[00:53:04.331 --> 00:53:12.195]  So you've done some reporting on this, on some of the incentives we may not be aware of behind these drugs.
[00:53:12.576 --> 00:53:13.596]  If you'll tell us what you found.
[00:53:15.211 --> 00:53:20.135]  Okay, so this is a two-hour chalkboard that is condensed into about four minutes.
[00:53:20.516 --> 00:53:23.098]  So if you want to see the whole thing, it's at FauciLied.com.
[00:53:23.558 --> 00:53:26.260]  But I'll try not to sound crazy and tie this together.
[00:53:26.541 --> 00:53:29.864]  Gain of function, which Fauci says never happened.
[00:53:30.484 --> 00:53:32.205]  Happened in November of 2015.
[00:53:32.745 --> 00:53:34.846]  It happened with Dr. Barrett.
[00:53:34.946 --> 00:53:36.787]  It was a published paper, November 2015.
[00:53:36.847 --> 00:53:45.010]  The USAID and Fauci with EcoHealth, they were funding it.
[00:53:45.170 --> 00:53:47.771]  It was happening with the Wuhan people, so we know that.
[00:53:48.271 --> 00:54:04.698]   But what you may not know is in November, the same month that published paper comes out, the United States begins a partnership with Moderna, and they are searching for MRNA coronavirus vaccines.
[00:54:05.799 --> 00:54:07.099]  Kind of a weird coincidence.
[00:54:07.279 --> 00:54:08.500]  But wait, it gets worse.
[00:54:09.340 --> 00:54:26.889]  In this time we skip to 2018, DARPA receives a proposal from Dr. Barak, US guy, Dr. Shi from Wuhan, and Peter Daszak from EcoHealth, or EchoHealth, and DARPA sees this and says, this is far too dangerous.
[00:54:27.349 --> 00:54:29.350]  We're rejecting your proposal.
[00:54:30.070 --> 00:54:47.580]  We don't know what happened from there, but we do know, just about 12 months later, in Wuhan, where Peter Daszak, Dr. Xi, the Bat Lady, Dr. Barak were all doing research on coronaviruses, about a year later there's an outbreak.
[00:54:47.620 --> 00:55:05.489]   And the outbreak actually begins, according to documents that we have that have been smuggled out of China, that there were 10 hospitals involved by October With patients that we now know are corona-like virus symptoms.
[00:55:05.549 --> 00:55:06.910]  They didn't know what was going on.
[00:55:07.470 --> 00:55:08.551]  Now that was in October.
[00:55:08.951 --> 00:55:13.193]  Remember, we didn't know anything about this in December.
[00:55:13.253 --> 00:55:14.653]  We were starting to get rumblings.
[00:55:15.053 --> 00:55:17.834]  China said there was some sort of an outbreak on December 31st.
[00:55:19.375 --> 00:55:29.183]  But Peter Deszak, sorry, not Peter Deszak, Dr. Barak signs a government deal with Moderna.
[00:55:29.363 --> 00:55:31.464]  I want to read it exactly to you.
[00:55:31.524 --> 00:55:33.546]  This deal was made.
[00:55:34.066 --> 00:55:34.867]  It's confidential.
[00:55:34.907 --> 00:55:39.370]  It's 158 pages long.
[00:55:39.570 --> 00:55:47.477]  If I skip to page 104, they are entering a specific private confidential agreement.
[00:55:48.197 --> 00:56:06.093]  The NIH appears to be transferring technology to Dr. Barak, but what they're making clear is, quote, mRNA coronavirus vaccine candidates developed and jointly owned by NIAID and Moderna.
[00:56:07.765 --> 00:56:11.126]  Now this is weird because it's two weeks later that we know there's a problem.
[00:56:11.626 --> 00:56:20.949]  They signed that deal two weeks before and they sign it with the doctor who happened to be a partner with the Bat Lady in Wuhan.
[00:56:21.689 --> 00:56:22.950]  Here's where it gets really dark.
[00:56:24.031 --> 00:56:36.600]  These are the same group of people that in the end of January begin to have meetings and they shut down and begin to smear anyone who's looking into the lab leak theory.
[00:56:37.100 --> 00:56:41.603]  They establish that's not true, don't even look there.
[00:56:42.604 --> 00:56:44.205]  It appears to be collusion.
[00:56:45.626 --> 00:56:49.489]  We've passed this on to several people in Congress and the Senate.
[00:56:49.529 --> 00:56:50.430]  We know Rand Paul.
[00:56:51.330 --> 00:56:54.932]  is on this, and Dr. Fauci has some answers to give.
[00:56:55.432 --> 00:56:57.814]  Well, I just want to affirm what you're saying.
[00:56:57.834 --> 00:57:00.375]  The amazing reporting you've done on this.
[00:57:00.595 --> 00:57:06.538]  Here's a clip of the recently departed NIH Director Francis Collins admitting on camera that the U.S.
[00:57:06.619 --> 00:57:08.680]  government has a stake in the Vax.
[00:57:08.760 --> 00:57:09.140]  Watch this.
[00:57:10.290 --> 00:57:11.471]  Who's going to own that vaccine?
[00:57:11.571 --> 00:57:12.852]  Does the federal government own it?
[00:57:13.352 --> 00:57:30.445]  One of the vaccines, the one that's furthest along, was started actually at the federal government in our own Vaccine Research Center at NIH and then worked with a biotechnology company called Moderna to get to where we are now with very impressive phase one results and getting ready to go into a large-scale trial as early as July.
[00:57:30.926 --> 00:57:35.149]  That one, of course, we do have some particular stake in the intellectual property.
[00:57:36.983 --> 00:57:39.427]  This just seems, I mean, you are not making this up.
[00:57:40.069 --> 00:57:41.271]  What you're saying is true.
[00:57:42.032 --> 00:57:44.516]  Really quickly, why is this not a front page story everywhere?
[00:57:46.374 --> 00:57:55.000]  All of the documents, we spent about a year on this with people like Charles Rixley from Drastic, with Judicial Watch, they were all FOIA'd.
[00:57:55.100 --> 00:58:00.524]  These are documents that prove beyond, I think, any kind of reasonable doubt.
[00:58:01.084 --> 00:58:03.506]  Something very wrong is happening here.
[00:58:03.606 --> 00:58:15.915]  Moderna had been turned down for any kind of vaccine research by everyone, publicly, over and over again, and now this test is being done on our children.
[00:58:16.255 --> 00:58:24.859]  This is the only time that anybody will admit they were doing any kind of testing on coronavirus research for a vaccine with Moderna.
[00:58:25.940 --> 00:58:27.841]  That's just, it's just beyond belief.
[00:58:28.121 --> 00:58:31.763]  And I'm glad finally that someone is saying this out loud.
[00:58:31.783 --> 00:58:33.724]  Glenn Beck, I appreciate your reporting on this.
[00:58:33.744 --> 00:58:34.064]  Thank you.
[00:58:34.084 --> 00:58:35.045]  It was great to see you tonight.
[00:58:37.146 --> 00:58:43.569]  So, you just saw a clip of Glenn Beck in the middle of 2001.
[00:58:46.237 --> 00:58:49.819]  2021.
[00:58:48.918 --> 00:58:49.819]  Almost two years ago.
[00:58:51.499 --> 00:59:03.023]  Telling you the whole history of how they created the virus, created the vaccine before they released it, released the virus, then suppress everybody so they can't speak out, block therapeutics, lie about what the shots really do.
[00:59:05.885 --> 00:59:08.746]  And I'm very thankful Glenn Beck did the research and did all that.
[00:59:08.946 --> 00:59:09.946]  We did it before he did.
[00:59:09.986 --> 00:59:11.006]  It's not about who gets the credit.
[00:59:11.407 --> 00:59:12.867]  I just want to stop this madness.
[00:59:13.027 --> 00:59:14.848]  I want to stop this evil.
[00:59:17.520 --> 00:59:20.181]  But where are we now, a year and a half after Glenn Beck said all that?
[00:59:21.422 --> 00:59:26.523]  The very same criminals that carried out this attack are preparing new attacks.
[00:59:26.624 --> 00:59:27.684]  Now listen to these headlines.
[00:59:29.245 --> 00:59:34.327]  UK government whistleblower reveals massive spike in excess deaths since Cobra Jab rollout.
[00:59:34.387 --> 00:59:37.408]  More than 1,000 a week in the UK alone.
[00:59:38.628 --> 00:59:39.849]  Directly linked to the shots.
[00:59:42.310 --> 00:59:42.970]  And it gets worse.
[00:59:44.372 --> 00:59:48.796]  FDA deviated from normal process in Pfizer vaccine approval documents show.
[00:59:49.096 --> 00:59:50.958]  We knew this when they did this two years ago.
[00:59:52.699 --> 00:59:53.620]  There was no testing.
[00:59:53.660 --> 01:00:00.806]  In fact, in the letter that's now circulating, this has all been secret, but now lawsuits have made them release the government agreement.
[01:00:02.427 --> 01:00:05.990]  It says, you should not consider this shot safe.
[01:00:06.110 --> 01:00:09.152]  We have no data on it when they approved it.
[01:00:09.433 --> 01:00:18.262]   That's why I remember the nurses would open up The little injection models and they have a piece of paper in them that tells you with any drug about its history, how it was tested, what it does, side effects.
[01:00:18.522 --> 01:00:19.463]  That's why it was blank.
[01:00:21.165 --> 01:00:27.832]  There wasn't even an ingredients list on J&J or AstraZeneca or Pfizer or Moderna.
[01:00:28.993 --> 01:00:32.857]  And they weren't even mRNA shots, the J&J and AstraZeneca.
[01:00:34.633 --> 01:00:36.514]  Because it was all emergency authorized.
[01:00:36.534 --> 01:00:39.474]  Now they're going to emergency authorize all these new so-called vaccines.
[01:00:40.335 --> 01:00:51.418]  The deviation from our normal practices is done to facilitate product labeling, distribution, and is consistent with other center practices to facilitate vaccine delivery during a public health emergency.
[01:00:53.396 --> 01:00:55.797]  Said the head of the FDA's management team.
[01:00:56.118 --> 01:01:05.043]  When providing the license number, we should communicate that this license number does not constitute any determination by FDA of the application.
[01:01:05.603 --> 01:01:06.964]  Any determination.
[01:01:08.945 --> 01:01:18.310]  And they go on and describe that the determination means it has not been tested and they do not know its efficacy.
[01:01:22.222 --> 01:01:24.522]  Says no approval was given in the decision.
[01:01:27.803 --> 01:01:29.363]  The applicant requests of the U.S.
[01:01:29.423 --> 01:01:43.666]  license number BioInitech Manufacturing GMBH with the agreement that they will not use it until after the BLA is approved the document a summary of the June 29, 2021 FDA meeting discussing Pfizer's application stated.
[01:01:46.786 --> 01:01:51.287]  And it goes on to say the summary does not say it's been tested and we do not even know what it is.
[01:01:55.407 --> 01:01:57.867]  But they told you it was all safe and effective and totally tested.
[01:01:59.528 --> 01:02:11.990]  And then we don't just have the documents and the insurance company numbers and the government numbers of the record heart attacks and myocarditis and death, but the erasure of your immune system where you're way more likely to get sick and die if you've had the injections.
[01:02:12.050 --> 01:02:13.210]  And now we've got all these videos.
[01:02:13.631 --> 01:02:14.251]  Every day.
[01:02:14.831 --> 01:02:15.691]  So many videos.
[01:02:16.031 --> 01:02:18.652]  I can't even talk about them all, much less play them.
[01:02:18.972 --> 01:02:20.772]  I've got more than 10 videos today.
[01:02:22.188 --> 01:02:24.550]  Of people collapsing and having heart attacks and falling down.
[01:02:24.870 --> 01:02:26.512]  I didn't even give the crew, but three of them.
[01:02:26.832 --> 01:02:27.933]  There's no way to get to them all.
[01:02:28.874 --> 01:02:29.354]  Video.
[01:02:29.634 --> 01:02:30.635]  Infowars.com.
[01:02:31.316 --> 01:02:34.619]  College basketball player clutches heart, collapses during game.
[01:02:36.140 --> 01:02:47.510]  Emo Essen of the Old Dominion Monarchs is playing defense before suddenly falling to the floor while clutching his heart, followed by training staff rushing to his aid.
[01:02:49.605 --> 01:02:50.226]  Here's another one.
[01:02:50.706 --> 01:02:53.649]  MMA rising star Victoria Lee dead at 18.
[01:02:54.149 --> 01:02:55.430]  Reportedly had taken the shots.
[01:02:59.054 --> 01:03:00.295]  And it goes on and on.
[01:03:00.315 --> 01:03:01.916]  But Fauci says it's all safe.
[01:03:02.337 --> 01:03:03.097]  There's no problems.
[01:03:03.178 --> 01:03:03.758]  It's all made up.
[01:03:04.379 --> 01:03:07.121]  He says there's no connection to the shots and myocarditis.
[01:03:07.682 --> 01:03:13.087]  CDC finally admits link between experimental COVID-19 jabs and myocarditis in young recipients.
[01:03:16.010 --> 01:03:19.895]  CDC admits confirmation link between heart inflammation and COVID vax.
[01:03:20.456 --> 01:03:25.863]  This was a year and a half ago, but it was in the October 2000 document.
[01:03:25.883 --> 01:03:27.866]  They predicted it would happen on screen.
[01:03:30.191 --> 01:03:31.972]  But don't worry, Reuters fact-checked it.
[01:03:31.992 --> 01:03:40.458]  Even though the Reuters president is on the board of Pfizer, fact-checked graphs showing increased myocarditis after COVID-19 vaccine rollout does not confirm link.
[01:03:40.839 --> 01:03:43.801]  Yes, the heart attacks and myocarditis and blood clots are off the charts.
[01:03:44.221 --> 01:03:48.144]  Yes, it's happening in those that are injected, but we don't know it's the shots, says Reuters.
[01:03:48.424 --> 01:03:48.985]  Fact-checked.
[01:03:49.345 --> 01:03:55.569]  Yeah, Biden said, I'm gonna open the border and flood the border and we're gonna replacement migration you and it's a great day to get rid of white people.
[01:03:55.769 --> 01:03:56.330]  That's a quote.
[01:03:57.125 --> 01:03:57.785]  It's a good thing.
[01:03:58.105 --> 01:03:58.866]  Played it last hour.
[01:03:59.126 --> 01:04:02.587]  But he didn't mean what he said, said the Reuters fact checkers.
[01:04:05.128 --> 01:04:07.129]  Absolutely insane.
[01:04:07.189 --> 01:04:09.049]  And it goes on and on and on.
[01:04:09.089 --> 01:04:10.910]  I've got so many more of these.
[01:04:11.770 --> 01:04:12.711]  And now they're coming up.
[01:04:13.416 --> 01:04:15.677]  With ways to suppress the people, not just here but in China.
[01:04:16.058 --> 01:04:19.620]  China suspends social media accounts of COVID policy critics.
[01:04:20.000 --> 01:04:28.485]  They know if you criticized it, you can't get a job or leave your house or get on a train or drive your car if you have criticized anything they did.
[01:04:29.606 --> 01:04:35.830]  But that's okay because Jimmy Fallon is singing about XBB15, the best COVID variant yet.
[01:04:35.970 --> 01:04:37.351]  He actually sung a song about it.
[01:04:39.181 --> 01:04:40.022]  We'll play that in a moment.
[01:04:40.382 --> 01:04:46.346]  Oh, but over in Australia, meet the biology professor who named the surging Kraken COVID variant.
[01:04:46.666 --> 01:04:48.387]  Oh, maybe Kraken will scare him.
[01:04:49.427 --> 01:04:50.268]  Oh my goodness.
[01:04:51.869 --> 01:04:55.811]  And more videos of people physically assaulting those not wearing masks.
[01:05:00.074 --> 01:05:01.035]  Unbelievable.
[01:05:03.116 --> 01:05:07.639]  Let's, let's play that clip that I just mentioned.
[01:05:10.134 --> 01:05:10.835]  Which one was it?
[01:05:10.855 --> 01:05:12.578]  There's so many here, it makes my head spin.
[01:05:13.559 --> 01:05:18.727]  Yeah, here's Jimmy Fallon singing a song to scare you and saying, we need to wear masks again.
[01:05:18.747 --> 01:05:19.929]  There's a new scary thing.
[01:05:19.949 --> 01:05:22.032]  We need to wear masks and you're all scared.
[01:05:22.072 --> 01:05:22.432]  Here it is.
[01:05:23.814 --> 01:05:26.877]  There was Alpha, then Delta, then Omicron next.
[01:05:27.258 --> 01:05:32.884]  But this latest variant might be the best.
[01:05:33.084 --> 01:05:34.206]  It's XBB.1.5.
[01:05:34.686 --> 01:05:37.649]  Another brand of COVID-19 has arrived.
[01:05:37.950 --> 01:05:41.213]  It's a new strain, but it isn't the same.
[01:05:41.754 --> 01:05:44.657]  Sounds more like Elon Musk, his name.
[01:05:47.218 --> 01:05:51.819]  It's XBB.1.5, not UB40 who sings Red Red Wine.
[01:05:52.439 --> 01:05:55.460]  Put on your mask when you're inside a facility.
[01:05:55.820 --> 01:05:59.160]  It could be a robot from a Star Wars trilogy.
[01:05:59.280 --> 01:06:09.442]  It's XBB.1.5, not OMG or MP3 or DCBY or an eye chart made by a really high guy.
[01:06:09.462 --> 01:06:12.843]  Sounds like the password of your parents' Wi-Fi.
[01:06:15.063 --> 01:06:28.108]  Wear your mask, live in fear, take your shots that erase your immune system and kill you all on record.
[01:06:28.468 --> 01:06:29.809]  Meanwhile, here's Time Magazine.
[01:06:30.149 --> 01:06:30.569]  The U.S.
[01:06:30.589 --> 01:06:32.770]  keeps offering China its COVID vaccines.
[01:06:32.830 --> 01:06:38.112]  China keeps saying no because it's a bioweapon for depopulation.
[01:06:38.512 --> 01:06:41.313]  Brought to you by the New World Order.
[01:06:43.578 --> 01:06:48.441]  Violetta Teka says it will start cancer vaccine trials in the UK from September.
[01:06:49.081 --> 01:06:49.121]  Oh!
[01:06:50.202 --> 01:06:52.943]  COVID-19 to make Australian populations smaller and older.
[01:06:53.444 --> 01:06:55.645]  Less people being born, killing more people.
[01:06:55.665 --> 01:06:59.567]  Alright, I'm done talking about the shots.
[01:06:59.587 --> 01:07:02.709]  I got a ton of news to hit on what happened last week in Congress.
[01:07:03.536 --> 01:07:06.477]  And what's going forward with the economy and the IRS and so much more.
[01:07:07.018 --> 01:07:16.282]  Big broadcast in the last 30 minutes ahead of Harrison Smith with some special guests and a big debate he's got tonight with two special guests on JFK assassination.
[01:07:16.802 --> 01:07:19.763]  That is coming up on Sunday Night Live.
[01:07:21.664 --> 01:07:25.406]  All right, so it's easy to get up here and score points.
[01:07:26.474 --> 01:07:28.755]  Against Matt Gaetz or Marjorie Taylor Greene.
[01:07:29.015 --> 01:07:36.940]  At the end, Matt Gaetz supporting Kevin McCarthy, who I can't stand and who is an establishment individual through and through.
[01:07:38.020 --> 01:07:53.489]  But because you have such a small Republican majority, as Roger Stone predicted six months ago, he predicted a very small majority in the House because of election fraud and because of the Republicans doing a very bad job backing good candidates, chiefly among them, Kevin McCarthy.
[01:07:54.540 --> 01:08:07.364]  That when you had that small majority, that 25 or so patriots in the House would be able to hold up legislation for the Democrats and the Republicans and exert incredible power.
[01:08:07.704 --> 01:08:14.787]  So for me, the fact that they held it up for a week, had 15 votes and did all that, was a raw exercise of power.
[01:08:14.827 --> 01:08:19.448]  You saw fistfights almost break out, you saw threats, you saw attacks.
[01:08:19.468 --> 01:08:20.849]  So I don't think Matt Gaetz is bad.
[01:08:21.409 --> 01:08:26.551]  At the end, with his one vote they needed, going ahead and doing it because he got so many concessions.
[01:08:27.092 --> 01:08:31.974]  Now the question is how much of those concessions are going to be real, but it doesn't matter.
[01:08:33.995 --> 01:08:43.039]  Because now those 25 folks or so realize how much power they have with that razor-thin majority.
[01:08:45.120 --> 01:08:49.405]  To be able to control the policy and discourse.
[01:08:50.045 --> 01:08:54.570]  So this is a big sign of the power structure breaking up, losing control.
[01:08:55.931 --> 01:08:59.835]  And if you had a big house majority, some of them would be rhinos, they would be able to do this.
[01:09:00.336 --> 01:09:02.578]  So I'm not just seeing a silver lining in a cloud here.
[01:09:03.019 --> 01:09:04.560]  The right thing was to get rid of McCarthy.
[01:09:04.981 --> 01:09:08.284]  The right thing was, you know, to do what we were trying to do.
[01:09:09.793 --> 01:09:26.183]  If you look at what the Democrats are saying, they're in full panic mode because if you think the squad of six communists was bad being able to swing votes for Democrats, imagine what 24, 25, you debate the numbers, 26 and 7, 24 and 27, depending on how their votes split.
[01:09:27.323 --> 01:09:29.645]  This is a nightmare for the establishment.
[01:09:29.965 --> 01:09:32.106]  People say, well why did MTG do what she did?
[01:09:32.166 --> 01:09:33.127]  Why do you like MTG?
[01:09:34.079 --> 01:09:36.641]  Well, she supported a lot of good legislation.
[01:09:36.661 --> 01:09:37.782]  She supported free speech.
[01:09:38.243 --> 01:09:39.524]  She stood up for Infowars.
[01:09:40.144 --> 01:09:41.325]  And she's had a lot of courage.
[01:09:42.126 --> 01:09:43.687]  And she is loyal to Trump.
[01:09:44.428 --> 01:09:49.352]  I have a lot of problems with Trump, but he's way better than people like Kev McCarthy.
[01:09:49.672 --> 01:09:59.660]  But you can't sit there and wall this off where you still love Trump, and a lot of critics still promote Trump.
[01:10:00.543 --> 01:10:12.933]  Critics of MTG, critics of Republicans that voted for McCarthy, when Trump was instrumental on the telephone, calling up people that he helped get elected and saying, I want you to support Kevin McCarthy.
[01:10:13.414 --> 01:10:15.896]  So, we'll see if Trump's right.
[01:10:15.956 --> 01:10:18.018]  We'll see if Kevin McCarthy does what he says he's going to do.
[01:10:20.325 --> 01:10:21.426]  This is an open question.
[01:10:21.806 --> 01:10:24.767]  I think it's, I think you do the right thing, may the heavens fall.
[01:10:25.188 --> 01:10:26.528]  I think we get rid of McCarthy.
[01:10:26.568 --> 01:10:28.009]  I supported getting rid of McCarthy.
[01:10:28.449 --> 01:10:30.590]  Our talk show host, without me even telling him what to do.
[01:10:31.030 --> 01:10:31.711]  That's why I hired him.
[01:10:31.731 --> 01:10:33.632]  They're smart folks that, you know, just you're on target.
[01:10:34.792 --> 01:10:37.094]  Owen Schroer, Harrison Smith, they attacked McCarthy.
[01:10:37.134 --> 01:10:38.374]  We tried to defeat McCarthy.
[01:10:38.614 --> 01:10:39.855]  We thought he might have been defeated.
[01:10:39.935 --> 01:10:43.397]  I was very excited about that on Thursday and Friday afternoon.
[01:10:44.636 --> 01:10:45.157]  Didn't happen.
[01:10:45.817 --> 01:10:57.600]   Now the fight is about making sure the agenda of securing the border, stopping the fentanyl, Ending the Ukraine war and starting the impeachment of Joe Biden goes forward.
[01:10:57.900 --> 01:10:59.521]  And McCarthy has said he wouldn't do that.
[01:11:00.021 --> 01:11:03.303]  But the word is he's giving concessions now to let that go forward.
[01:11:03.684 --> 01:11:04.444]  Let's see.
[01:11:04.564 --> 01:11:14.610]  But if he cheats those 25 Republicans to the swing vote, now they're really going to be able to put his huevos in a vice.
[01:11:16.632 --> 01:11:21.715]  And that's what we are talking about right now.
[01:11:22.611 --> 01:11:26.633]  So Kevin McCarthy and the newer Lunar Deep State had their Pyrrhic victory.
[01:11:27.113 --> 01:11:28.834]  It's a victory you win, but you lose the war.
[01:11:29.334 --> 01:11:49.304]  If we keep the pressure to him, and if those 25 people that saw the power they had by holding out, and they got these concessions, now if he doesn't follow the contract he gave them, if he doesn't follow the agreements he gave them, well then now they can vote against him, and next time, they'll be once bitten twice shy.
[01:11:50.467 --> 01:11:52.608]  So, very interesting time to be alive.
[01:11:52.628 --> 01:11:54.728]  A lot of folks are going to watch the NFL playoffs.
[01:11:55.069 --> 01:11:56.229]  A lot of folks are obsessed with that.
[01:11:56.309 --> 01:11:56.989]  I could care less.
[01:11:57.449 --> 01:11:59.210]  Because this actually affects my children.
[01:11:59.470 --> 01:12:01.011]  This affects your future, your children.
[01:12:01.271 --> 01:12:03.711]  This affects the entire human race right now.
[01:12:04.912 --> 01:12:05.652]  So I'll say it again.
[01:12:07.873 --> 01:12:10.534]  I've gotten calls, text messages, you should come out against MTG.
[01:12:10.954 --> 01:12:12.094]  Should I come out against Trump?
[01:12:13.315 --> 01:12:14.995]  I've been critical of Trump on the poison shot.
[01:12:15.395 --> 01:12:16.876]  At least he didn't try to make it mandatory.
[01:12:17.076 --> 01:12:18.396]  Didn't want the military to have to take it.
[01:12:18.617 --> 01:12:19.937]  He said if you want it, take it.
[01:12:22.034 --> 01:12:24.534]  He's light years better than the Democrats trying to make it mandatory.
[01:12:24.835 --> 01:12:25.735]  I'm not even defending that.
[01:12:25.755 --> 01:12:26.675]  I've been a huge critic of it.
[01:12:26.995 --> 01:12:30.056]  What I'm saying is, we're in the middle of this now.
[01:12:31.136 --> 01:12:33.996]  And we have the hand we've been dealt.
[01:12:34.696 --> 01:12:36.037]  You gotta play the hand you're dealt.
[01:12:36.397 --> 01:12:47.019]  And it's a pretty damn good hand if those 23, 26, 27, depending on the numbers you look at, 25 members of Congress, if they stay true.
[01:12:47.059 --> 01:13:00.082]   And I think from what you just saw, And the fact that they went from being irrelevant and denied committees by the Republicans, by the Democrats, being shunned, seeing their real power now, I believe you've just seen the beginning of this huge awakening.
[01:13:01.403 --> 01:13:11.452]  And how people now get, instead of just being a cog in a machine and doing what party leadership tells you, but by standing up for what your constituents want, I believe we're going to see real fireworks.
[01:13:11.493 --> 01:13:12.834]  In fact, I know we are.
[01:13:13.598 --> 01:13:21.263]  We're not going to win them all, but we're at least contending now to take our Republic back, and the power structure is in a panic.
[01:13:21.844 --> 01:13:31.550]  So I don't want to hear any criticism of MTG from those talk show hosts, who I'm not mad at.
[01:13:31.910 --> 01:13:33.872]  They have their free speech, but they all know who they are.
[01:13:36.594 --> 01:13:42.858]  I don't want to hear any criticism of Matt Gaetz, who went ahead and flipped his vote at the last minute, Friday afternoon, evening.
[01:13:45.583 --> 01:13:47.404]  If you don't, then hate Trump.
[01:13:49.305 --> 01:13:51.126]  Because Trump is the one that asked them to do that.
[01:13:51.607 --> 01:13:59.411]  MTG said three weeks ago, a month ago on the show, I'm supporting Kevin McCarthy because Trump trusts him and thinks the thing, and I'm loyal to Trump.
[01:14:00.211 --> 01:14:01.712]  She's a Trumpist.
[01:14:02.093 --> 01:14:03.593]  She said, I support Trump.
[01:14:04.074 --> 01:14:04.894]  I'm listening to Trump.
[01:14:05.895 --> 01:14:06.455]  She did that.
[01:14:08.916 --> 01:14:11.158]  So again, I feel good.
[01:14:11.238 --> 01:14:12.459]  My guts tell me she's good.
[01:14:12.639 --> 01:14:13.079]  I like her.
[01:14:14.514 --> 01:14:16.316]  You know, the left loves pedophilia and all this crap.
[01:14:16.336 --> 01:14:18.819]  They get mad that she's been divorced and had an affair.
[01:14:19.400 --> 01:14:21.162]  It's just, it's like, it's like nobody's perfect.
[01:14:21.182 --> 01:14:24.866]  The point is, is that the left's like, oh, pedophilia is good, but this woman had an affair.
[01:14:24.926 --> 01:14:25.446]  She's the devil.
[01:14:25.887 --> 01:14:27.869]  It's all crap, ladies and gentlemen.
[01:14:28.270 --> 01:14:30.332]  It's all total BS.
[01:14:32.434 --> 01:14:41.407]   So again, I don't want to hear criticism of the Republicans that flipped their votes, including Gozer, who we know is hardcore and badass, and the left hates him.
[01:14:41.427 --> 01:14:48.573]  He flipped his vote, too, because they saw that they got major concessions, and they saw how much power they have, and now they're going to start using it.
[01:14:48.973 --> 01:14:51.316]  So let's give them a chance, and let's put pressure on them.
[01:14:52.477 --> 01:14:55.159]  I better see impeachment be moved forward.
[01:14:55.179 --> 01:14:59.062]  I better see all sorts of action on that front, because it'll destroy Biden.
[01:14:59.323 --> 01:15:00.363]  It'll put him on trial.
[01:15:00.684 --> 01:15:01.925]  We need it yesterday.
[01:15:03.234 --> 01:15:19.786]  And if we're sitting here in a month or two, and I'm not hearing impeachment introduced by MTG, and I'm not seeing hearings on Hunter Biden, hearings on Fentanyl, and hearings on COVID, and hearings on Fauci, then I'm going to go completely ape.
[01:15:21.767 --> 01:15:23.809]  But this is their last chance.
[01:15:25.069 --> 01:15:26.130]  So, that's where I'm at.
[01:15:26.170 --> 01:15:30.134]  I've really thought about this, really looked at it deeply, prayed about it, and that's where I'm at.
[01:15:30.735 --> 01:15:36.060]  I'm gonna go Donkey Kong, King Kong crazy in about 45 days.
[01:15:38.622 --> 01:15:39.163]  On Trump.
[01:15:40.944 --> 01:15:42.166]  Cause he's the one that led this.
[01:15:43.607 --> 01:15:46.370]  He's really put his name to this now.
