[00:00:22.199 --> 00:00:23.020]  Welcome, my friends.
[00:44:57.116 --> 00:44:59.157]  So here is the Infowars crew.
[00:44:59.397 --> 00:45:03.919]  The New York Times or somebody will probably run this and say we actually believe that we were interviewing the dog.
[00:45:03.979 --> 00:45:05.019]  No, this is satire.
[00:45:05.059 --> 00:45:06.220]  But they won't care.
[00:45:06.540 --> 00:45:08.280]  They think their audience is a bunch of idiots.
[00:45:09.601 --> 00:45:11.262]  Especially this Weekly Standard guy.
[00:45:11.662 --> 00:45:13.303]  They enjoy deceiving you.
[00:45:14.003 --> 00:45:15.684]  But here's that clip as we got a break.
[00:45:17.833 --> 00:45:23.556]  Harf, Arf, Narf, Wolf, Bark, Howl, Yipe, Ruff, Bow, Wow, Snarl, Snarf, Arf, Barf.
[00:45:28.438 --> 00:45:28.958]  No comment?
[00:45:30.238 --> 00:45:30.679]  Alright, man.
[00:45:30.879 --> 00:45:31.579]  Thank you anyway.
[00:45:31.599 --> 00:45:31.979]  Alright.
[00:45:33.380 --> 00:45:34.480]  We were going to break.
[00:45:34.500 --> 00:45:37.682]  Even though it's funny, you double-take every time you watch it.
[00:45:38.632 --> 00:45:39.933]  Even though we were going to break, I had to come back.
[00:45:39.993 --> 00:45:41.094]  That was not Dave Chappelle.
[00:45:41.214 --> 00:45:42.455]  And that was a real guy on the street.
[00:45:42.535 --> 00:45:43.355]  I mean, that really happened.
[00:45:43.896 --> 00:45:44.956]  So, we'll be right back.
[00:45:45.017 --> 00:45:46.217]  It's InfoWars Nightly News.
[00:45:46.237 --> 00:45:53.022]  Don't forget, you can subscribe and fund True Alternative Media, which then we give away the next day to everybody free on the internet.
[00:45:53.042 --> 00:45:56.765]  Millions watch it, but you are the ones paying it forward, supplying.
[00:45:57.245 --> 00:46:01.208]  Us with the globalist creds, the fellow reserve creds, we need to expand.
[00:46:01.228 --> 00:46:01.929]  We are expanding.
[00:46:01.969 --> 00:46:02.649]  Thanks for your support.
[00:46:03.049 --> 00:46:04.871]  You can get the 15-day free trial right now.
[00:46:04.891 --> 00:46:05.691]  We've reinstituted that.
[00:46:05.711 --> 00:46:06.412]  It was so popular.
[00:46:06.752 --> 00:46:10.795]  And there's a 44% off a yearly membership right now at PrisonPlanet.tv.
[00:46:10.815 --> 00:46:16.139]  And it's not too late to give it as a gift this holiday season, this Christmas.
[00:46:16.539 --> 00:46:24.345]  So it's not too late to sign up and then give somebody your username and passcode and tell them, hey, check out PrisonPlanet.tv, all the films and more.
[00:46:24.746 --> 00:46:26.227]  And the dude was whispering something in my ear.
[00:46:28.362 --> 00:46:38.250]  Yep, and we're still going to keep running right through Christmas, where you can get all 18 of my films on DVD for $99.95, and that is over 70% off.
[00:46:38.631 --> 00:46:41.153]  Or you can get it for $129 with a yearly membership on top of it.
[00:46:41.493 --> 00:46:42.694]  That's over 70% off.
[00:46:44.936 --> 00:46:53.243]  Yep, like I said, we've got the Human Rights Watch video coming up, and then the video put out by Golden State for Ron Paul.
[00:46:53.963 --> 00:46:54.364]  Stay with us.
[00:46:59.614 --> 00:47:02.576]  America has a history of commitment to liberty and justice.
[00:47:03.817 --> 00:47:06.179]  But along the way, it has made some terrible mistakes.
[00:47:06.900 --> 00:47:11.383]  During World War II, tens of thousands of American citizens were detained indefinitely.
[00:47:12.364 --> 00:47:18.428]  During the McCarthy era, the Internal Security Act authorized detention of people based on suspicion they might be enemies.
[00:47:19.349 --> 00:47:21.030]  We thought we learned from these mistakes.
[00:47:21.510 --> 00:47:23.092]  For here, we admit a wrong.
[00:47:23.672 --> 00:47:25.333]  With the Civil Liberties Act, the U.S.
[00:47:25.393 --> 00:47:27.253]  apologized to Japanese Americans.
[00:47:27.934 --> 00:47:30.395]  The McCarthy-era detention law was also repealed.
[00:47:31.055 --> 00:47:32.775]  But did we really learn from these mistakes?
[00:47:33.716 --> 00:47:35.596]  A new bill in Congress suggests we didn't.
[00:47:36.217 --> 00:47:41.539]  It would allow the government to hold people indefinitely without any real ability to challenge their detention.
[00:47:42.299 --> 00:47:44.020]  America made this mistake before.
[00:47:44.420 --> 00:47:46.260]  Don't let Congress get it wrong again.
[00:47:46.701 --> 00:47:48.061]  Contact your representatives.
[00:47:48.421 --> 00:47:50.562]  Demand they reject these detention provisions.
[00:47:51.062 --> 00:47:52.963]  Anything less would be un-American.
[00:48:29.535 --> 00:48:29.615]  Yeah.
[00:49:04.043 --> 00:49:05.041]  Patience
[00:50:19.022 --> 00:50:19.344]  I don't know.
[00:52:10.831 --> 00:52:16.925]  I can't stop them, and I did in this time and time cannot be stopped by any army or any government!
[00:53:34.673 --> 00:53:46.419]  And that's the popular band Golden State with their new songs becoming quite a hit online, despite the recording industry trying to squash it and other alternative information.
[00:53:46.959 --> 00:53:53.982]  It's Golden State's Bombs, the Ron Paul song, you can find it on YouTube, but they're also launching a
[00:53:55.263 --> 00:53:57.405]  iTunes bomb to drive it to the top.
[00:53:57.605 --> 00:54:00.227]  One more way we can spread the message of liberty.
[00:54:00.247 --> 00:54:05.271]  And the great part about Ron Paul, he's not some political hack like Mitt Romney or Barack Obama or Newt Gingrich.
[00:54:05.712 --> 00:54:12.957]  Win, lose, or draw, we win by talking about the issues of liberty and shattering the controlled left-right paradigm.
[00:54:13.278 --> 00:54:17.321]  Now the lead singer and songwriter of Golden State is James Grundler.
[00:54:17.641 --> 00:54:20.483]  And later I'll get him to tell us a Dave Mustaine Megadeth story.
[00:54:20.523 --> 00:54:23.506]  He was actually open when one of his earlier bands, Four Megadeth,
[00:54:24.006 --> 00:54:31.856]  And we'll talk about this song and some others they've done and the other great music videos that you can go to their website and watch.
[00:54:31.876 --> 00:54:38.524]  But this is an exciting thing that's happening right now when artists and others get behind the message of liberty.
[00:54:38.824 --> 00:54:39.665]  Great to have you with us!
[00:54:40.226 --> 00:54:41.287]  Hey, it's good to be here!
[00:54:42.228 --> 00:54:45.231]  So, what got you into Ron Paul?
[00:54:45.251 --> 00:54:47.653]  I mean, you guys have been in the office a year or so ago.
[00:54:47.673 --> 00:54:52.878]  I know that you work with Jenae Meadows, who does a lot of our graphics.
[00:54:52.918 --> 00:54:55.160]  I mean, talk about a lot of people fighting for liberty.
[00:54:55.540 --> 00:54:57.001]  What awoken you?
[00:54:57.201 --> 00:54:59.023]  And tell us about this new song.
[00:54:59.443 --> 00:55:07.911]  Well, I'll tell you what, I mean, what woke me up was watching your original videos of the Bohemian Grove.
[00:55:09.108 --> 00:55:11.951]  And it pretty much snowballed from there.
[00:55:13.812 --> 00:55:23.941]  But Ron Paul, when he first came out, for me, back in 2008, when he was running for the presidential ticket, I just really enjoyed what he had to say.
[00:55:24.001 --> 00:55:29.927]  And I just thought, you know, it's so powerful, speaking the truth.
[00:55:30.187 --> 00:55:31.949]  And the truth just, you can't...
[00:55:32.549 --> 00:55:39.618]  You can't hide from the truth and that's what's so exciting about Ron Paul because everything he says is the truth and I really appreciate that.
[00:55:40.359 --> 00:55:48.148]  And things just progressed and grew from there and being part of something and being part of the
[00:55:48.869 --> 00:56:01.336]  The drive to get the truth heard is something that I think most people really need to embrace and we did that with the song Bombs.
[00:56:02.056 --> 00:56:06.639]  That came about and what was amazing about that song, I mean I'm thankful for that song.
[00:56:07.039 --> 00:56:11.842]  Every day I'm thankful for it because the reaction we get from that song is so fantastic.
[00:56:14.543 --> 00:56:17.565]  Ron Paul was just at the NBC Jay Leno Show the other day.
[00:56:18.090 --> 00:56:24.837]  And we performed out in the front with all the demonstrators, and we performed bombs acoustically out in the front.
[00:56:24.857 --> 00:56:30.542]  We'll have a video for that preview that Janae will be putting together, that she videotaped and everything.
[00:56:30.582 --> 00:56:31.824]  So we'll be putting that up as well.
[00:56:31.844 --> 00:56:33.185]  But it was really fantastic!
[00:56:33.245 --> 00:56:33.685]  The people...
[00:56:34.491 --> 00:56:35.772]  I mean it's unbelievable.
[00:56:35.792 --> 00:56:36.393]  It's unbelievable.
[00:56:56.969 --> 00:57:01.552]  And they tried the same tactic of ignoring him, demonizing him, twisting things.
[00:57:02.232 --> 00:57:06.414]  The same thing with Rand Paul, claiming he wasn't a doctor, kidnapped women, worshipped Buddha.
[00:57:06.854 --> 00:57:10.716]  I mean, just all of the Aqua Buddhas, all this stuff that was just ridiculous.
[00:57:11.037 --> 00:57:17.860]  They had people dress up in Kentucky in racist outfits and making fun of people, claiming that they supported
[00:57:20.447 --> 00:57:21.007]  Rand Paul.
[00:57:21.267 --> 00:57:22.048]  We're going to see that.
[00:57:22.088 --> 00:57:26.449]  In fact, when he came into a dead heat with Newt Gingrich last week, the attack started.
[00:57:26.469 --> 00:57:31.790]  But now that he, in Iowa and other states, is leading, now they can't say he can't win.
[00:57:31.890 --> 00:57:33.871]  So now the attack's going to start.
[00:57:33.891 --> 00:57:34.911]  And I said that this morning.
[00:57:35.912 --> 00:57:42.734]  As of tonight, there's probably 20 mainstream articles attacking him, calling him a kook, saying, oh, he's nuts.
[00:57:43.034 --> 00:57:46.855]  He talks about the military wanting to operate in America when that's already happening.
[00:57:48.175 --> 00:57:49.556]  Where do you see this going now?
[00:57:50.629 --> 00:57:58.413]  Well, like you said, I mean, it's, you know, to discredit him is what they're trying to do.
[00:57:58.473 --> 00:58:01.874]  They're going to demonize him, they're going to discredit him even more and more.
[00:58:01.974 --> 00:58:08.177]  And you can see that it's coming so much to the forefront because they're running scared right now.
[00:58:08.817 --> 00:58:15.080]  I mean, the agenda is running scared and I just see it really, it's going to be outrageous what they come up with.
[00:58:15.420 --> 00:58:15.800]  I mean, I'm
[00:58:17.501 --> 00:58:30.131]  I'm nervous and excited at the same time because it's almost like you want to hear what they have to say because it's so outrageous what they're going to come up with, you know, to take him off of, you know, to slow his whole progress down.
[00:58:32.045 --> 00:58:41.615]  You know, I just, I just, the way I view it is, you know, I feel, I mean, I get goosebumps when I think about, when I hear him speak, I get goosebumps.
[00:58:41.655 --> 00:58:51.105]  And when I, when I think about what a place or what a country we can have, you know, with him as the leading, leading the helm with, as being the president.
[00:58:52.046 --> 00:59:06.808]  You know, it's just overwhelming and the only way that they can stop this from happening is either A, by, you know, rigging things and lies and spreading, you know, untruths or by taking them out.
[00:59:07.572 --> 00:59:09.054]  And I hope that doesn't happen.
[00:59:09.234 --> 00:59:10.235]  You know, I really do.
[00:59:10.415 --> 00:59:11.996]  But that's how I see it.
[00:59:12.016 --> 00:59:13.238]  Well, you're right.
[00:59:13.378 --> 00:59:15.440]  And Ron Paul's a very intelligent person.
[00:59:15.500 --> 00:59:22.347]  He obviously knows the path he's going on is one that leads to dirty tricks, you name it.
[00:59:22.387 --> 00:59:27.772]  But he understands that the message, you know, to educate people, that's where the victory is.
[00:59:27.832 --> 00:59:29.494]  Resistance is victory.
[00:59:30.254 --> 00:59:39.429]  And that's why we've all got to get behind Ron Paul now, because win, lose or draw, if we let them spin it, that even if he loses somehow, that that's a defeat against liberty.
[00:59:39.489 --> 00:59:39.969]  No, it's not.
[00:59:40.510 --> 00:59:44.877]  Every time we come that much closer, every time we wake someone up,
[00:59:45.718 --> 00:59:47.740]  We create more and more Ron Pauls.
[00:59:47.780 --> 00:59:52.723]  I mean, it's the line from Spartacus where they're trying to find Spartacus, you know, to kill him or to find his body.
[00:59:53.184 --> 00:59:54.925]  And everybody starts saying, I'm Spartacus.
[00:59:55.065 --> 00:59:55.685]  I'm Spartacus.
[00:59:56.066 --> 00:59:56.606]  I'm Spartacus.
[00:59:56.646 --> 00:59:58.187]  Or it's almost like the John Galt thing.
[00:59:58.227 --> 00:59:59.408]  Who's John Galt?
[00:59:59.428 --> 01:00:00.609]  Pretty soon everybody's John Galt.
[01:00:00.949 --> 01:00:04.092]  And so at a certain point, they can't stop that message.
[01:00:04.112 --> 01:00:05.253]  And Ron Paul knows that.
[01:00:05.653 --> 01:00:08.155]  He understands that that's going forward.
[01:00:08.175 --> 01:00:11.237]  But I hope people realize also that he knows what he got into.
[01:00:11.317 --> 01:00:13.879]  So now we all of us have to really
[01:00:14.299 --> 01:00:17.162]  Get behind what he's doing a hundred and ten percent.
[01:00:17.782 --> 01:00:18.403]  Absolutely.
[01:00:18.683 --> 01:00:19.564]  Couldn't agree with him more.
[01:00:20.445 --> 01:00:20.685]  Sure.
[01:00:20.965 --> 01:00:22.627]  Now let's talk about something a little more serious.
[01:00:22.767 --> 01:00:27.891]  What in Hades, what is that behind you?
[01:00:27.931 --> 01:00:28.932]  This fellow right here?
[01:00:29.213 --> 01:00:31.775]  Yeah.
[01:00:33.396 --> 01:00:34.998]  That's the Interrupter Maximus.
[01:00:35.498 --> 01:00:36.819]  Isn't that, who is that?
[01:00:37.540 --> 01:00:38.061]  Who is that?
[01:00:38.908 --> 01:00:41.410]  Is that the obnoxious, stuttering hillbilly from Texas?
[01:00:41.830 --> 01:00:42.771]  Oh my god.
[01:00:43.372 --> 01:00:43.972]  So funny.
[01:00:43.992 --> 01:00:52.319]  Now listen, when we connected to you to do this interview, I like the drums and I like your coat and everything, but this is Big Brother.
[01:00:52.379 --> 01:00:56.062]  Looking back at myself, I'm going to be well behaved or Big Brother's going to get me.
[01:00:58.479 --> 01:01:06.665]  Before we went live here, you were telling me that your video editor, artist person, Jadae, such a talent, actually has that in one of your other music videos.
[01:01:06.905 --> 01:01:09.787]  Well, yeah, we did a video for what she did.
[01:01:10.047 --> 01:01:12.909]  She directed it, put it all together.
[01:01:12.989 --> 01:01:17.753]  It was for a song called World on Fire, which we aired about a month or two ago.
[01:01:18.333 --> 01:01:20.174]  And you were featured in it.
[01:01:21.335 --> 01:01:23.716]  That's our little homage.
[01:01:23.756 --> 01:01:25.277]  Well, I'm a fan of Golden State.
[01:01:25.497 --> 01:01:29.038]  I'd already heard some of your music before you guys gave me a CD when you were here last year.
[01:01:29.298 --> 01:01:33.039]  And again, I'm a fan of the work Janae's done graphics-wise in the last three years.
[01:01:33.279 --> 01:01:35.300]  You'll see a big difference in the quality of our graphics.
[01:01:35.580 --> 01:01:37.161]  And I know she's doing so many other projects.
[01:01:37.381 --> 01:01:40.722]  I recognize your music for the nightly news as well.
[01:01:41.182 --> 01:01:42.363]  That's right, that's right.
[01:01:42.643 --> 01:01:43.683]  That was you guys, wasn't it?
[01:01:44.043 --> 01:01:44.603]  That's right.
[01:01:45.603 --> 01:01:55.446]  Yeah, well we had that computer intro that came with the Apple, and we were trying to work on getting one ourselves, and everybody's like, hey, I've heard there's another newscast, you're stealing it.
[01:01:55.466 --> 01:01:57.587]  And I'm like, no, everyone uses it.
[01:01:57.867 --> 01:01:59.548]  So you guys made us an original one.
[01:01:59.788 --> 01:02:06.570]  And again, I just want to thank Golden State for all you've done, and certainly maybe tomorrow night we'll air the World on Fire that you talked about.
[01:02:07.230 --> 01:02:08.272]  I heard a giggle back there.
[01:02:08.352 --> 01:02:08.953]  Is Janae there?
[01:02:10.375 --> 01:02:11.537]  Oh, our little elf.
[01:02:11.637 --> 01:02:12.378]  Yes, she is.
[01:02:12.438 --> 01:02:12.959]  She's here.
[01:02:12.979 --> 01:02:13.620]  Hi, Alex.
[01:02:14.341 --> 01:02:15.703]  Hey, get on screen right now.
[01:02:15.763 --> 01:02:16.083]  Hi.
[01:02:16.103 --> 01:02:16.824]  Hello.
[01:02:17.605 --> 01:02:18.166]  Come on.
[01:02:18.747 --> 01:02:19.789]  Okay.
[01:02:19.889 --> 01:02:22.473]  Let's block out the ugly hillbilly behind you.
[01:02:24.827 --> 01:02:27.289]  Hey, what's your view on Rod Paul?
[01:02:27.309 --> 01:02:38.856]  Because, you know, we love him, we care about him, he's a great guy, but now we really know the big guns are coming out against him and it's going to be painful, I think, to watch the beating he's going to get with a cat or nine tails.
[01:02:39.096 --> 01:02:43.859]  But the mainstream media has lost a lot of its credibility, so it may actually backfire on him.
[01:02:43.879 --> 01:02:44.620]  What's your view on that?
[01:02:45.336 --> 01:02:50.297]  Well, I mean, I know, you've just been seeing him get attacked in these debates, and it's crazy.
[01:02:50.317 --> 01:02:53.838]  You get so fired up just watching it, because it's just like, you know, it's coming at him.
[01:02:53.878 --> 01:02:57.739]  But he's been, you know... He's been aggressive, and I agree.
[01:02:57.759 --> 01:02:59.879]  Yeah, since like 2008, he's come out of the box.
[01:02:59.899 --> 01:03:01.560]  He really has, he's come out of his shell.
[01:03:01.580 --> 01:03:06.661]  Because, you know, I think you said this the other day, you were saying somebody was, I think it was the sheriff, you said, milk toast.
[01:03:07.381 --> 01:03:13.024]  Well, I think more than just that, and I think that's right to a certain extent, he is a very humble guy.
[01:03:27.612 --> 01:03:28.332]  Absolutely.
[01:03:28.553 --> 01:03:29.353]  Oh yeah.
[01:03:29.453 --> 01:03:37.397]  And so, but he realizes, like he said on my show last week, he said, well I do have to get more focused and a little more aggressive because he's a doctor.
[01:03:37.437 --> 01:03:39.819]  He's like a nice little country doctor.
[01:03:40.599 --> 01:03:44.401]  But when they really do attack him though, that is when he gets fired up and goes after him.
[01:03:44.782 --> 01:03:46.623]  Oh man, that whole Michelle Bachman thing.
[01:03:47.703 --> 01:03:59.135]  That the other day when she was saying he's that's a dangerous thing anyone could ever say up here on the panel and oh it was so ridiculous and she what was so funny is how she kind of faded off and I stand with the American people.
[01:04:01.475 --> 01:04:02.716]  I just want to keep him safe.
[01:04:03.636 --> 01:04:07.117]  And again, they're trying to invoke fear, like, give us all your liberties.
[01:04:07.317 --> 01:04:07.957]  I know!
[01:04:08.237 --> 01:04:09.558]  It's so ridiculous!
[01:04:09.578 --> 01:04:10.158]  It's ridiculous!
[01:04:10.178 --> 01:04:13.679]  He was just like, no, and he actually turned his body.
[01:04:13.759 --> 01:04:15.239]  I'm talking to you.
[01:04:18.837 --> 01:04:22.139]  And when they were about to not let him respond, he said, no, I get this time.
[01:04:22.599 --> 01:04:32.883]  I mean, I thought for a while he needs to basically, you know, get mad and say, you know, I get 89 seconds, they get 15 to give you packaged establishment answers.
[01:04:33.423 --> 01:04:36.185]  It is time for you guys to be fair.
[01:04:36.525 --> 01:04:36.865]  You know what?
[01:04:36.905 --> 01:04:40.547]  It's backfiring on you that, well, he's now being excluded from some debates.
[01:04:40.567 --> 01:04:46.869]  They're saying it's so outside the parameters of the Republican Party that he doesn't want to have endless preemptive war.
[01:04:46.889 --> 01:04:48.030]  I mean, it's crazy.
[01:04:48.670 --> 01:04:49.411]  Oh my goodness.
[01:04:49.551 --> 01:04:50.211]  It is crazy.
[01:04:50.251 --> 01:04:50.992]  But yeah, you're right.
[01:04:51.392 --> 01:04:54.895]  I'm so glad that he is speaking up now and just calling them out on it.
[01:04:54.975 --> 01:04:55.516]  Absolutely.
[01:04:55.956 --> 01:04:56.257]  Yeah.
[01:04:56.897 --> 01:04:57.518]  It's exciting.
[01:04:57.698 --> 01:04:58.598]  It's so exciting.
[01:04:58.699 --> 01:05:01.221]  And he even said that when he was on Jay Leno the other night.
[01:05:02.522 --> 01:05:05.044]  They don't even ask the right questions.
[01:05:05.364 --> 01:05:09.207]  The journalists that supposedly ask the questions at the debate.
[01:05:09.247 --> 01:05:10.689]  They ask all the wrong questions.
[01:05:11.977 --> 01:05:18.720]  It's all right there, but nobody wants to address the questions that are so obvious right under your nose.
[01:05:18.860 --> 01:05:19.621]  It's so funny.
[01:05:20.001 --> 01:05:20.401]  It's funny.
[01:05:20.521 --> 01:05:32.886]  Well, we came in with the music video, and folks on YouTube and other channels out there can go to Golden State at YouTube and get this great video and the other wonderful political videos out to everybody.
[01:05:37.108 --> 01:05:39.691]  To the people, for folks to do that.
[01:05:40.352 --> 01:05:42.735]  The song is bombs, the Ron Paul song.
[01:05:43.496 --> 01:05:44.597]  That's right, that's right.
[01:05:45.038 --> 01:05:48.582]  And we are hoping to get that to number one on iTunes.
[01:05:48.622 --> 01:05:52.907]  That's our whole goal right now, and all the proceeds go to... Oh, the RevPack.
[01:05:52.947 --> 01:05:54.189]  The RevPack, that's right.
[01:05:54.654 --> 01:05:59.838]  Oh, and they're also going to be playing a fundraising event on January 7th in New Hampshire.
[01:05:59.898 --> 01:06:02.380]  So if you're in Manchester, New Hampshire... New Hampshire!
[01:06:02.400 --> 01:06:03.480]  We're going to be playing it.
[01:06:03.520 --> 01:06:05.682]  Yeah, visit the website for details on that, too.
[01:06:06.142 --> 01:06:07.303]  Oh, and your Megadeth story.
[01:06:07.423 --> 01:06:08.404]  Oh, my Megadeth story.
[01:06:10.265 --> 01:06:11.686]  Is Janae interviewing me here?
[01:06:11.726 --> 01:06:13.167]  What's going on?
[01:06:14.048 --> 01:06:21.833]  No, you were just saying, it's funny how the circle goes around and around, because you're saying you've opened for Megadeth before, and Dave Mustaine's all politically awake now.
[01:06:21.893 --> 01:06:22.314]  That's great.
[01:06:22.884 --> 01:06:25.332]  Yeah, it's just so crazy.
[01:06:25.352 --> 01:06:27.137]  I was mentioning this last night.
[01:06:27.177 --> 01:06:29.464]  We played a show at the House of Blues last night.
[01:06:31.554 --> 01:06:53.531]  And we were just talking about, there was a lot of truthers that came out to the show and we invited them backstage and we were just talking about certain things and we were talking about your show and we were talking about Dave Mustaine and Megadeth and I said, you know, I actually opened up for Megadeth years and years and years ago with a band called the Den Pedals and we got to about our fourth song
[01:06:54.434 --> 01:06:56.316]  That's about as far as we got in our set.
[01:06:57.237 --> 01:07:01.601]  Because if you listen to our music, it's really not the same type of genre.
[01:07:01.761 --> 01:07:02.622]  Yeah, thrash metal.
[01:07:03.002 --> 01:07:03.863]  Yeah, thrash metal.
[01:07:03.883 --> 01:07:07.587]  But we got to about our fourth song, and at that point, there's about 7,500 people.
[01:07:07.607 --> 01:07:08.908]  And if you've ever been to that,
[01:07:13.533 --> 01:07:15.595]  Uh, Red Rocks Auditorium Arena.
[01:07:16.195 --> 01:07:20.699]  It's just this, it goes straight up and you see just a sea of people.
[01:07:21.180 --> 01:07:29.528]  And imagine, imagine batteries being thrown at you, uh, apples, and I think the soft drink at the time was called Surge.
[01:07:29.548 --> 01:07:30.949]  I don't know if you remember that.
[01:07:30.969 --> 01:07:31.230]  Oh yeah.
[01:07:31.630 --> 01:07:46.783]  That was coming at us, just coming at us like a big wave of stuff and my bass player at the time was like head-butting all like batteries off his head and doing soccer kicks with things and I'm chanting to the audience and like saying, you Beavis and Butthead!
[01:07:46.803 --> 01:07:57.792]  And they were like throwing everything towards, they had to rip us off the stage because all of Megadeth's equipment was getting pelted by all this stuff.
[01:07:58.444 --> 01:07:58.964]  So funny!
[01:08:13.530 --> 01:08:17.372]  Even a great classical up against something else that clashes with it.
[01:08:17.392 --> 01:08:19.072]  Those type of folks are going to get mad.
[01:08:19.392 --> 01:08:21.873]  Now again, it's goldenstateband.com.
[01:08:22.234 --> 01:08:23.054]  That's the website.
[01:08:23.354 --> 01:08:29.837]  How do we push this to the top of the charts is another political statement because they keep telling us this is futile.
[01:08:30.117 --> 01:08:30.857]  We can't beat them.
[01:08:31.157 --> 01:08:33.118]  But clearly, look how far we've come.
[01:08:33.458 --> 01:08:34.498]  Let's go to the next level.
[01:08:34.578 --> 01:08:39.821]  And of course, your song won't save the world, but all of us trying together will save the world.
[01:08:39.881 --> 01:08:41.241]  It's all that effort together.
[01:08:41.281 --> 01:08:43.062]  So how do we push this song to number one?
[01:08:43.877 --> 01:08:46.638]  Well, what people can do is they can gift the song.
[01:08:47.698 --> 01:08:50.399]  As many times as you can download it.
[01:08:51.080 --> 01:08:52.320]  Download it as many times as you can!
[01:08:52.340 --> 01:09:00.423]  I mean, if 10 people, 20,000 people, 100,000 people... 10,000 people download it 20 times, then it can get to number one, actually.
[01:09:01.243 --> 01:09:10.647]  We just want to impact iTunes, because people are always on the computer, and they always see what the hit songs are, and if we can make this a hit song, it's another way of getting
[01:09:11.187 --> 01:09:12.728]  Ron Paul into people's faces.
[01:09:13.028 --> 01:09:13.848]  And that's how you do it.
[01:09:14.788 --> 01:09:15.728]  Well, that's a great idea.
[01:09:15.748 --> 01:09:17.169]  It's an iTunes bomb.
[01:09:17.549 --> 01:09:17.909]  That's it.
[01:09:18.029 --> 01:09:19.689]  iTunes bomb, and the song is called Bombs.
[01:09:21.410 --> 01:09:23.190]  Dropping bombs on the New World Order.
[01:09:23.791 --> 01:09:25.731]  And you've got some rallies coming up, too.
[01:09:26.791 --> 01:09:27.152]  That's right.
[01:09:27.172 --> 01:09:35.574]  We've got a rally in New Hampshire, in Manchester, and we're going to be playing there, playing our song acoustically for everybody there.
[01:09:35.614 --> 01:09:38.135]  And I think Adam Kokesh is going to be at the show as well.
[01:09:38.575 --> 01:09:39.095]  He's speaking.
[01:09:40.033 --> 01:09:42.214]  And a couple other performers as well.
[01:09:42.394 --> 01:09:43.834]  So it's just going to be a lot of fun.
[01:09:44.274 --> 01:09:46.595]  We're just getting everybody excited, getting everybody into it.
[01:09:47.295 --> 01:09:52.597]  And we've got a graphic up on screen with the phone numbers, all the facts, where you're playing, what's happening in New Hampshire.
[01:09:54.038 --> 01:09:58.279]  But also we've got a photo from you playing acoustically in front of the Tonight Show.
[01:09:59.399 --> 01:10:03.261]  And none of the LAPD gave you any evil Americans any problems?
[01:10:05.081 --> 01:10:07.202]  No, actually I think they were really into it.
[01:10:08.106 --> 01:10:20.979]  No, I mean that's the good news, is that more and more police, military, well we've already talked about the fact the media is like, the military doesn't like the fact he doesn't like endless war, and doesn't like the fact he doesn't want to nuke Iran because we're peaceful, and they're not.
[01:10:21.359 --> 01:10:27.686]  But, and then you look at the numbers, he's getting more contributions than Obama and all the other Republicans combined in presidential.
[01:10:29.453 --> 01:10:29.934]  Absolutely.
[01:10:30.174 --> 01:10:32.495]  So the system doesn't speak for the military.
[01:10:32.735 --> 01:10:35.736]  The military, the men and women, they want to fight forever.
[01:10:36.236 --> 01:10:38.697]  And if you don't support feeding them into a meat grinder, you hate them.
[01:10:39.138 --> 01:10:41.859]  In closing, Jene, any other points you'd like to make?
[01:10:43.186 --> 01:10:47.549]  No, just you can visit iTunesBomb.com if you want to watch the video and download the song.
[01:10:47.589 --> 01:10:48.510]  There's a link on there.
[01:10:48.570 --> 01:10:52.173]  And visit the website for details on the New Hampshire thing.
[01:10:52.233 --> 01:10:52.633]  Facebook.
[01:10:53.133 --> 01:10:54.274]  Facebook it up, too.
[01:10:54.655 --> 01:10:56.396]  Facebook.com slash Golden State Band.
[01:10:57.156 --> 01:10:58.818]  What's the easiest place to find?
[01:10:58.858 --> 01:11:01.400]  GoldenStateBand.com or the iTunes Bomb one?
[01:11:02.120 --> 01:11:03.841]  You can go right to GoldenStateBand.com.
[01:11:04.382 --> 01:11:06.543]  I mean, it's got the video right there on the iTunes link, too.
[01:11:06.563 --> 01:11:08.125]  Yeah, either or will do.
[01:11:08.445 --> 01:11:12.108]  And then, because we had that one on screen, but what's the iTunes Bomb one again?
[01:11:12.961 --> 01:11:14.182]  iTunesBomb.com.
[01:11:14.543 --> 01:11:16.084]  iTunesBomb.com.
[01:11:16.525 --> 01:11:17.266]  Hey, that's a good idea.
[01:11:17.286 --> 01:11:18.727]  They're going to come up with lots of different bombs.
[01:11:19.087 --> 01:11:19.608]  Yeah.
[01:11:19.948 --> 01:11:20.889]  This is a good bomb.
[01:11:21.129 --> 01:11:22.411]  It's bombing upward.
[01:11:25.314 --> 01:11:26.675]  Well, listen, you guys are great.
[01:11:27.816 --> 01:11:28.697]  What's coming next?
[01:11:28.757 --> 01:11:29.758]  More Ron Paul songs?
[01:11:31.000 --> 01:11:32.121]  Well, we'll see, man.
[01:11:32.361 --> 01:11:35.064]  You know, we're going to just be torn around and spreading the word.
[01:11:36.437 --> 01:11:36.777]  All right.
[01:11:37.337 --> 01:11:40.779]  Well, James Grundler and crew, thank you so much.
[01:11:40.819 --> 01:11:42.999]  And now you can... Thanks, Alex.
[01:11:43.220 --> 01:11:45.921]  Is that ugly creature behind you always there?
[01:11:46.921 --> 01:11:47.321]  Always.
