[00:00:21.570 --> 00:00:22.710]  Welcome, ladies and gentlemen.
[00:52:15.425 --> 00:52:25.934]  With the information that's out there that's just one click away, for any veteran that's able to question things, they're able to get all of the answers really easily and see all of that right there.
[00:52:26.315 --> 00:52:33.301]  And I just want to reach out specifically, if I may, to the veterans in the audience here who might be dealing with these issues, who might be dealing with
[00:52:33.781 --> 00:52:34.542]  Yeah, that's therapy too.
[00:52:53.240 --> 00:53:13.978]  Exactly, and it was for me, you know, for starting to speak out when I came home, but PTSD, dealing with it, getting to the point where you have a handle on it, is about taking what's rattling around in your subconscious and getting it front and center in your conscious mind, whether it's through activism, or public speaking, or writing, or making videos, or art, or music, whatever it is,
[00:53:14.458 --> 00:53:15.799]  Find a way to do that.
[00:53:15.879 --> 00:53:17.179]  Don't bury those feelings.
[00:53:17.219 --> 00:53:18.299]  Don't bury those thoughts.
[00:53:18.700 --> 00:53:19.400]  Address them.
[00:53:19.820 --> 00:53:20.460]  Get into it.
[00:53:20.720 --> 00:53:37.907]  And I'll bet when you do, you'll find that not only will you be able to come to a place of much better self-control and happiness and centeredness in terms of your own life and being able to have processed and dealt with your own experience, but you'll also be empowered to help the world learn from your experience.
[00:53:37.927 --> 00:53:39.227]  And that's what we're doing with this event.
[00:53:39.267 --> 00:53:40.608]  That's what we're doing with Veterans for Ron Paul 2012.
[00:53:41.748 --> 00:53:52.171]  And I hope that for the veterans listening that they would take this as an opportunity to get involved, not just to help me, to help the cause, to help Ron Paul, but to help yourselves.
[00:53:52.671 --> 00:54:02.254]  That's well said, Adam, because us being so far down the rabbit hole, we can see how much things are turned on their head, but we need everyone else to put on the glasses too and shatter that illusion.
[00:54:02.634 --> 00:54:10.000]  With the Ron Paul election as a case example, but the whole society we're building, it's really dangerous and I hope this helps people wake up.
[00:54:10.060 --> 00:54:12.922]  Your gathering at the Washington Monument, what, Monday?
[00:54:12.983 --> 00:54:14.324]  Is that February the 19th?
[00:54:14.384 --> 00:54:15.064]  Is that the right date?
[00:54:15.204 --> 00:54:16.405]  Monday, February 20th.
[00:54:16.485 --> 00:54:18.307]  It's President's Day, so it's a holiday.
[00:54:18.727 --> 00:54:27.639]  And we know all the federal employees and hopefully most of the members of the military at the local bases here will have that day off, so it's a really great opportunity.
[00:54:27.939 --> 00:54:35.389]  Like I said, we're getting the last minute radio ads going out now, but if you can reach out to individual veterans or active duty troops that you know in the area,
[00:54:36.363 --> 00:54:40.548]  We would greatly appreciate the support and that outreach, and it's a great opportunity to spread the message.
[00:54:40.568 --> 00:54:45.293]  But the website is March2WhiteHouse.com, and of course you can get to it all through my website.
[00:54:45.313 --> 00:54:51.839]  And again, I think for those not on the East Coast, it's a great opportunity, too, to influence upcoming primary states.
[00:54:51.859 --> 00:54:57.445]  We have vets from all over the country coming for this, so we need money to help pay for transportation at this point still, too.
[00:54:58.268 --> 00:55:06.132]  Well, it's a great idea to put a spotlight on the fact that the military really have weighed in on the presidential election and so much more.
[00:55:06.192 --> 00:55:07.713]  Thanks for joining us, Adam Kokesh.
[00:55:08.073 --> 00:55:09.174]  Adamvstheman.com.
[00:55:09.214 --> 00:55:10.855]  And one more time with the event website.
[00:55:11.575 --> 00:55:13.456]  March2whitehouse.com.
[00:55:13.516 --> 00:55:15.897]  March2whitehouse.com.
[00:55:15.957 --> 00:55:17.358]  March2whitehouse.com.
[00:55:17.378 --> 00:55:18.159]  Get your tickets now.
[00:55:18.179 --> 00:55:19.179]  They're selling out fast.
[00:55:19.439 --> 00:55:19.739]  All right.
[00:55:19.839 --> 00:55:21.760]  We'll speak to you again in the future, Adam.
[00:55:21.780 --> 00:55:22.441]  Thanks for joining us.
[00:55:22.921 --> 00:55:23.281]  Thank you.
[00:55:23.862 --> 00:55:26.023]  And that is it for the InfoWars Nightly News.
[00:55:26.344 --> 00:55:30.167]  We still have a subscription special available, 44% off.
[00:55:31.007 --> 00:55:36.351]  If you decide to help fund that operation, you help us get this message out to so many other people.
[00:55:36.912 --> 00:55:48.801]  You see what all these media platforms are doing in the time of the Internet to reach people, awaken them, and help refocus them on what's important, whether it's constitutionally minded or anything else, to fight against this terrible beast system.
[00:55:49.522 --> 00:55:53.213]  So we do hope you'll support all those efforts and reach people however you can.
[00:55:53.614 --> 00:55:54.577]  Until next time, good night.
