[00:00:01.800 --> 00:00:01.940]  I think.
[00:43:40.167 --> 00:43:53.158]  I mean we now let there be no doubt in anyone's mind that the US government and the fascist corporate run government system has become total runaway criminality.
[00:43:53.738 --> 00:43:55.179]  They do not respect law.
[00:43:55.940 --> 00:44:00.443]  They only pretend to even serve the interests of the people.
[00:44:00.523 --> 00:44:02.024]  In reality they just
[00:44:03.085 --> 00:44:26.972]  Get as much money and power as they can and they betray the American people at every opportunity They don't care how many people die from a pharmaceutical as long as it's making money and they can keep Justifying it and the doctors play along with it They get they allow themselves to be brainwashed and to become peddlers drug dealers of dangerous prescription chemicals that are killing children adults and senior citizens by the hundreds of thousands in America to
[00:44:28.570 --> 00:44:30.151]  Yeah, I totally agree with you, Mike.
[00:44:30.491 --> 00:44:32.172]  Hey, anything else on your plate?
[00:44:32.252 --> 00:44:34.033]  What's coming up this weekend with natural news?
[00:44:34.353 --> 00:44:37.195]  Any new tidbits of information that you've uncovered?
[00:44:38.379 --> 00:44:39.179]  Well, yeah, yeah.
[00:44:39.419 --> 00:44:42.840]  You know, there's been a big announcement about the Higgs boson discovery.
[00:44:42.880 --> 00:44:48.841]  This is the so-called God particle, and CERN scientists announced that they had discovered this particle.
[00:44:49.181 --> 00:44:52.002]  But, you know, a lot of people don't know what really went on there.
[00:44:52.062 --> 00:44:57.643]  It's not even a particle, for one thing, and we're going to try to set the record straight with some additional articles on this.
[00:44:57.663 --> 00:45:06.025]  We've already posted a couple, but just so you know, briefly, this quote, discovery, is nothing more than a statistical
[00:45:07.865 --> 00:45:31.961]  ...of computers that have sifted through trillions of samples of data from collisions in the supercollider to see if they might be able to find a statistical aberration, and then they say, aha, that's the Higgs particle, and that supports our standard model of the universe, and therefore, hey, all the governments of the world, give us a few billion dollars and more funding, and we'll find even more particles for you!
[00:45:32.481 --> 00:45:33.662]  This is what's going on!
[00:45:34.960 --> 00:45:41.427]  So they're just creating a giant circle in the middle of Switzerland there, and basically just scamming everyone?
[00:45:41.467 --> 00:45:42.328]  Is this a scam?
[00:45:43.369 --> 00:45:44.269]  Well, it's hard to say.
[00:45:44.290 --> 00:45:49.575]  I can't say it's a scam, but it's a self-serving process.
[00:45:50.276 --> 00:45:57.863]  These scientists aren't really looking at what is the nature of reality, how is consciousness involved in it,
[00:45:58.824 --> 00:46:02.367]  What are the origins of the universe and the divine and the role of the Creator, for example?
[00:46:02.407 --> 00:46:04.068]  They don't think any of that exists.
[00:46:04.429 --> 00:46:18.160]  They're focused on particles and pieces of what they think is physical matter and they're going to try to bankrupt all the governments of the world to give them more money so they think they can figure out how the universe began without God.
[00:46:18.200 --> 00:46:21.903]  That's their ultimate goal, Rob, is to say God doesn't exist and the universe
[00:46:23.251 --> 00:46:29.329]  Because of all these little particles and these weird quantum forces that they're going to, quote, discover with their super accelerators.
[00:46:30.239 --> 00:46:30.539]  Wow.
[00:46:31.139 --> 00:46:39.643]  Reminds me of a Dr. Seuss story where the guy's got the boys in the back who are going to figure out something bigger and better to come along for the next problem that they might occur.
[00:46:39.663 --> 00:46:42.324]  Hey Mike, that's all the time we have for today.
[00:46:43.124 --> 00:46:50.567]  People can catch Mike's articles and I actually watched a great video of Rob Schneider that you guys posted on Vaccines at NaturalNews.com.
[00:46:51.248 --> 00:46:53.008]  And actually, how did you get a hold of that video?
[00:46:53.028 --> 00:46:53.709]  Where'd you find that at?
[00:46:54.409 --> 00:47:00.130]  That was sent to us by a tipster, and you may notice there's also Dr. Julian Whitaker in the background in that video.
[00:47:00.550 --> 00:47:03.831]  But yeah, Rob Schneider came out and told the truth about vaccines.
[00:47:04.191 --> 00:47:09.892]  I love it when people from Hollywood, celebrities, comedians, and so on, actually stand up and tell the truth.
[00:47:10.132 --> 00:47:11.473]  How refreshing is that?
[00:47:11.893 --> 00:47:13.353]  It was a great thing to see.
[00:47:13.613 --> 00:47:14.993]  And thanks for having me on today, Rob.
[00:47:15.013 --> 00:47:15.753]  It's always great to join you.
[00:47:15.773 --> 00:47:16.134]  Yeah, no problem.
[00:47:16.154 --> 00:47:17.474]  That's Mike Adams at Natural News.
[00:47:18.554 --> 00:47:20.715]  And that is our show for today.
[00:47:20.735 --> 00:47:25.896]  I'd like to thank Mike for coming on and for all the hard work that everybody's doing out there.
[00:47:26.436 --> 00:47:39.899]  Alex was supposed to do the show today and obviously you guys saw his, if you were watching the show this morning, you saw the finger that he'd almost burn off and so he's going home to take care of that and hopefully get some sleep.
[00:47:40.099 --> 00:47:44.280]  So he'll be back here tomorrow ready to go with that three-hour Alex Jones Show that has been
[00:47:44.940 --> 00:47:54.928]  You know, the mainstay, I've been listening to Alex since 98, so, you know, I love the show, I love turning it on, listening to it while we're working, preparing our stuff, so it's been great.
[00:47:55.088 --> 00:48:01.393]  Got to do the Nightly News twice this week, and there's a The Fed shirt there if you're interested in picking one of those up.
[00:48:01.453 --> 00:48:06.716]  I wore this into the bank today, and I got a couple weird looks from some of the bankers.
[00:48:07.097 --> 00:48:11.960]  They know who their master is, and they're like, oh, you're talking bad about our master, The Fed.
[00:48:13.001 --> 00:48:15.205]  So, anyway, that's our show for today.
[00:48:15.906 --> 00:48:20.473]  If you're watching this on YouTube, please consider subscribing at PrisonPlanet.tv.
[00:48:20.934 --> 00:48:23.057]  We have a 15-day free trial that's ongoing.
[00:48:24.139 --> 00:48:28.823]  And it supports us, supports the things we're doing, helps pay for the new reporters that we're in the process of hiring.
[00:48:28.843 --> 00:48:41.034]  We're going to get them down here and run them through InfoWars Reporter School, I guess is what we'll call it, and get them to go through the paces and see who's got the stuff to stay on the team and who wants to just be a correspondent.
[00:48:41.074 --> 00:48:42.635]  But that's going to be happening soon.
[00:48:43.876 --> 00:48:47.479]  Also, if you're not a member, consider joining Planet InfoWars.
[00:48:47.639 --> 00:48:49.040]  It is free to join.
[00:48:50.001 --> 00:48:51.542]  And you can join, get on there.
[00:48:51.562 --> 00:48:53.142]  We've got all kinds of things.
[00:48:53.222 --> 00:48:58.244]  Activism, preparedness, resistance, street art, dating, economics, entertainment.
[00:48:58.264 --> 00:49:03.606]  There's an Ask Alex section, a group that you can join and actually send your questions in.
[00:49:04.206 --> 00:49:06.547]  We have one of our moderators, Christy, gets with Alex.
[00:49:06.567 --> 00:49:11.709]  She goes over the questions, and let me tell you, some of them are 10 minutes long, some of them are 50 minutes long.
[00:49:11.789 --> 00:49:18.311]  It is just amazing to watch Alex go off on these questions, and it's not confined with the format
[00:49:19.191 --> 00:49:24.416]  Of the radio show where he's got callers he's got to get to, got to go to break, what not.
[00:49:24.456 --> 00:49:27.920]  It's just Alex Jones, one-on-one, you're asking him his questions.
[00:49:27.940 --> 00:49:31.283]  I think that's one of the greatest things that we have going at Planet InfoWars.
[00:49:31.323 --> 00:49:36.488]  In addition to all the great stuff, people are writing articles, we're putting those in at InfoWars.com.
[00:49:36.888 --> 00:49:41.312]  So continue joining, spread the word on that, let's make it bigger than Facebook if we can.
[00:49:42.273 --> 00:49:42.634]  I think so.
