[00:00:27.498 --> 00:00:28.699]  Welcome, ladies and gentlemen.
[01:01:46.295 --> 01:01:47.736]  Yeah, I saw that and I'm really amazed that
[01:02:14.540 --> 01:02:19.041]  He had enough restraint to just give a warning shot into the ground.
[01:02:19.642 --> 01:02:21.802]  In law enforcement, they teach us never to do that.
[01:02:23.083 --> 01:02:24.463]  Sometimes it pays off.
[01:02:24.563 --> 01:02:32.846]  I mean, usually just brandishing a weapon will bring a tense situation to a complete halt.
[01:02:33.986 --> 01:02:36.927]  And that's why I totally support
[01:02:38.636 --> 01:02:49.723]  People keeping and bearing arms and defending themselves, usually all you have to do to stop somebody in their tracks is to show them that you have a 12-gauge shotgun.
[01:02:50.324 --> 01:02:53.926]  Let them hear the racking of the round into the chamber.
[01:02:54.426 --> 01:02:59.850]  That's the most calming sound in the world, and it will stop a lot of crime.
[01:03:00.870 --> 01:03:04.132]  This is another indication of the New Hampshire man.
[01:03:05.678 --> 01:03:11.003]  Simply, I had to fire it into the ground and everything stopped and the suspect was apprehended.
[01:03:11.964 --> 01:03:16.509]  The good guys went home, the bad guy went to jail, and that's what this is all about.
[01:03:17.169 --> 01:03:19.992]  Sometimes an armed society is a polite society, as they say.
[01:03:20.332 --> 01:03:25.117]  Well, it is, and that's why I say, all you have to do is show the gun and people get polite real quick.
[01:03:26.834 --> 01:03:27.034]  I don't
[01:03:41.852 --> 01:03:47.476]  We've got the ongoing Fast and Furious investigation, which in many respects was a false flag against the Second Amendment.
[01:03:47.796 --> 01:03:53.901]  We've got all this ongoing debate over illegal immigration, what to do about it, who's allowed to do something about it.
[01:03:54.681 --> 01:04:02.206]  And then meanwhile, we've got Sheriff Arpaio investigating Obama, saying his documents look fraudulent according to their investigation.
[01:04:02.567 --> 01:04:08.131]  You've got the Obama administration trying to sue Arpaio for his response to illegal immigration.
[01:04:08.751 --> 01:04:11.193]  What's going on here and what direction is it going?
[01:04:12.133 --> 01:04:23.315]  Well, I really wish Obama had consulted with me before he went after Joe Arpaio, and I would have told him, there's a few people in this country you don't want to go after, and Joe Arpaio's definitely one of them.
[01:04:23.815 --> 01:04:25.376]  Joe Arpaio's not going to back down.
[01:04:26.236 --> 01:04:27.996]  He doesn't care who the criminal is.
[01:04:28.036 --> 01:04:30.117]  He doesn't care if it's the President of the United States.
[01:04:32.077 --> 01:04:35.058]  Two hundred of his constituents asked him to investigate this.
[01:04:35.798 --> 01:04:36.798]  He investigated it.
[01:04:37.478 --> 01:04:37.898]  He didn't go...
[01:04:41.005 --> 01:04:47.146]  Hunting for, he wasn't witch hunting or he wasn't hunting for some way to bring down the President.
[01:04:48.887 --> 01:05:05.050]  He said he told me in person that if he found that Barack Obama is definitely a citizen and everything's in order and all his paperwork is in order and that his birth certificate wasn't really fraudulent, he'd be a hero of the Democrats.
[01:05:05.612 --> 01:05:10.638]  If he finds out that he's not, then he's a hero to the Republicans or to the Conservatives or to the Tea Party group.
[01:05:11.079 --> 01:05:12.020]  He wins either way.
[01:05:12.480 --> 01:05:15.264]  He does not have an axe to grind against the President.
[01:05:16.075 --> 01:05:30.363]  He simply is doing his job as a sheriff of Arizona where citizens brought him some reasonable suspicion and probable cause to investigate a crime by the commander-in-chief.
[01:05:31.023 --> 01:05:44.091]  And yes, now, with the very solid investigation, Arpaio has loads and loads of evidence that there is something going wrong in Washington, D.C.
[01:05:45.104 --> 01:06:00.788]  And this would be the first time in my law enforcement career where we were supposed to ignore this because the suspect in the case said, look, here's the evidence that I'm clean.
[01:06:01.388 --> 01:06:02.329]  There's no problem.
[01:06:02.369 --> 01:06:03.189]  There's no crime.
[01:06:03.569 --> 01:06:05.990]  We're all supposed to believe the suspect.
[01:06:06.490 --> 01:06:07.690]  Well, aha.
[01:06:08.280 --> 01:06:11.541]  That's not how crime goes, and that's not how law enforcement goes.
[01:06:12.301 --> 01:06:14.102]  Sheriff Arpaio investigated it.
[01:06:14.602 --> 01:06:22.825]  Now they want to sue him even for this, and they're trying to muzzle this great American sheriff, and it's just not going to happen.
[01:06:23.325 --> 01:06:41.310]  Well that's the thing, it's not as if the Republican candidates from Mitt Romney on down are going to be any better, but if the country lets slide documents that are supposed to prove eligibility for office and they don't pass muster, that's letting a lot of things slip away, constitutional and otherwise, in our once great republic.
[01:06:42.250 --> 01:06:46.731]  Well it is, and we need to enforce the rule of law.
[01:06:47.461 --> 01:06:49.142]  We need to enforce the Constitution.
[01:06:49.642 --> 01:06:58.365]  There are reasons the Founding Fathers put that in the Constitution, that you have to be born in America to be qualified to run for President.
[01:06:58.945 --> 01:07:06.227]  And there's a legitimate reason, because the Founding Fathers didn't want your loyalties divided between your homeland and this country.
[01:07:07.148 --> 01:07:08.328]  And it's very legitimate.
[01:07:10.269 --> 01:07:13.210]  I never really thought this was a key issue until
[01:07:14.757 --> 01:07:16.798]  Sheriff Arpaio conducted the investigation.
[01:07:17.359 --> 01:07:25.105]  I have said this all along, that if someone would just simply conduct a thorough investigation of it, we could put this to rest.
[01:07:26.266 --> 01:07:33.232]  Now, everybody ignores the evidence, and we're still not able to put it to rest.
[01:07:34.192 --> 01:07:41.979]  I'm amazed that Pravda from Russia has paid more attention to this issue, and this criminal investigation by Sheriff Arpaio,
[01:07:45.939 --> 01:08:02.831]  Well, you notice Jerome Corsi's investigation, when it was John Kerry he was writing about in 2004, everyone paid attention to it until the issue was thoroughly vetted and it was shown that, you know, things weren't what they seemed, but this seems to refuse to become a national issue.
[01:08:04.292 --> 01:08:10.136]  Well, like I said before, I've said it on your show before, if the media supports you on anything,
[01:08:11.196 --> 01:08:12.417]  You can get away with anything.
[01:08:13.697 --> 01:08:16.358]  And that's exactly what Barack Obama has done.
[01:08:16.779 --> 01:08:17.819]  They did it with Clinton.
[01:08:18.800 --> 01:08:21.901]  Clinton got away with murder in a lot of ways.
[01:08:22.721 --> 01:08:32.806]  And here Barack Obama is, because he's a little darling and Chris Matthews gets a tingle up his leg when he hears the name of Barack Obama.
[01:08:33.286 --> 01:08:34.246]  I don't care who they are.
[01:08:34.787 --> 01:08:38.688]  When I was sheriff, it is not a matter of who, it's a matter of what.
[01:08:38.789 --> 01:08:39.609]  If you break the law,
[01:08:40.316 --> 01:08:44.679]  You deserve to be prosecuted and investigated, and that's all Arpaio's doing.
[01:08:45.120 --> 01:08:46.681]  He's a man of his word.
[01:08:46.701 --> 01:08:55.728]  He has high police and law enforcement credentials and standards, and he's simply doing an investigation that he was asked to do by his constituents.
[01:08:56.669 --> 01:08:56.929]  Sure.
[01:08:57.529 --> 01:09:03.514]  And what do you see is going on in the larger picture in Arizona with Fast and Furious and the fight over immigration?
[01:09:04.758 --> 01:09:27.590]  Well, they're all kind of related, and the horrible thing with the Fast and Furious is that the federal government, the BATF included, really caused this and created a upteen dozen crimes in the process of getting these guns down to the cartels in Mexico.
[01:09:28.730 --> 01:09:33.913]  And the crime scene where Agent Brian Terry was murdered
[01:09:34.671 --> 01:10:01.185]  uh... using some of these guns and cartel members uh... using these guns that were uh... transferred down to mexico by our own government which broke uh... i don't know how many different laws in so doing uh... three of the suspects were all released and again the obama administration uh... being very suspicious uh... in covering up crimes because
[01:10:02.361 --> 01:10:21.236]  There's no question that this entire botched operation was done so that Barack Obama could promote more gun control in America by blaming these crimes and the infiltration of these weapons into Mexico on gun shops in southern Arizona.
[01:10:22.217 --> 01:10:26.040]  It blew up in his face, and so they tried to cover their tracks as best they could.
[01:10:26.624 --> 01:10:33.987]  They transferred Melson, who is the director of the BATF, to some other Kush job, didn't fire him, didn't prosecute him, moved him around.
[01:10:34.407 --> 01:10:36.268]  This was so that they can keep him quiet.
[01:10:37.168 --> 01:10:43.271]  And this is some of the worst crimes ever committed by our government, and especially by a president.
[01:10:43.951 --> 01:10:45.291]  This is worse than Nixon.
[01:10:45.652 --> 01:10:50.694]  Nixon tried to cover up a burglary between the Democrats and the Republicans.
[01:10:50.834 --> 01:10:51.434]  Who cares?
[01:10:51.774 --> 01:10:53.975]  Nobody was murdered in this situation.
[01:10:54.620 --> 01:10:55.621]  Several have been murdered.
[01:10:55.781 --> 01:11:03.926]  Hundreds of citizens of Mexico have been murdered with these weapons that our own government transferred into Mexico.
[01:11:04.566 --> 01:11:16.893]  It's just amazing to me the level of interweaved action between the Attorney General and Homeland Security, the Obama administration, all on these issues that seem to reside around Arizona.
[01:11:16.933 --> 01:11:17.814]  I find it very strange.
[01:11:19.022 --> 01:11:23.164]  Well, Arizona's been standing and trying to make the federal government do its job.
[01:11:23.845 --> 01:11:38.032]  They also want to make the federal government more irrelevant and inconsequential in our lives, and that just gets the federal government really mad and jealous, and, you know, they want to get mad and throw their popsicle in the dirt and run home crying.
[01:11:40.313 --> 01:11:46.657]  The worst thing you can do to the federal government is prove to the American people that we don't need them.
[01:11:47.765 --> 01:12:00.822]  And that's exactly what Arizona's been showing, and that really gets the bureaucrats in Washington very agitated, and I would say the criminals in Washington, it gets them very agitated.
[01:12:01.468 --> 01:12:08.172]  Well, in closing, Sheriff, tell us about your ongoing work in educating sheriffs and your run for Congress here in Texas.
[01:12:08.873 --> 01:12:15.477]  Well, anybody that wants to see about the race and wants to help, please go to SheriffMacForCongress.com.
[01:12:15.717 --> 01:12:17.818]  SheriffMacForCongress.com.
[01:12:18.779 --> 01:12:30.206]  I need all the help I can get there, but I'll tell you what, the thing that I'm most excited about is the Constitutional Sheriff and Peace Officer Association, CSPOA.org.
[01:12:31.129 --> 01:12:32.109]  Go to that site, too.
[01:12:32.850 --> 01:12:38.332]  That's the answer for taking America back, and we have a lot of good sheriffs really standing up.
[01:12:38.372 --> 01:12:40.993]  We just spent the weekend with some sheriffs in California.
[01:12:42.073 --> 01:12:46.895]  We did some other work in Philadelphia before that, and this thing is really starting to take off.
[01:12:47.355 --> 01:12:56.479]  We're loving the support and the grassroots support we're getting from the American people, so everybody listening to your program right now, go to CSPOA.org.
[01:12:57.580 --> 01:13:02.383]  And get involved with this great movement to make constitutional sheriffs nationwide.
[01:13:02.523 --> 01:13:05.685]  COSP.org and SheriffMac.com.
[01:13:05.725 --> 01:13:09.487]  Sheriff, we appreciate you joining us once again, and I'm sure we'll speak to you in the near future.
[01:13:10.108 --> 01:13:10.548]  Thanks a lot.
[01:13:10.568 --> 01:13:11.109]  We'll see you soon.
[01:13:11.149 --> 01:13:11.829]  My best to Alex.
[01:13:12.109 --> 01:13:12.509]  Take care.
[01:13:12.790 --> 01:13:13.090]  Of course.
[01:13:13.650 --> 01:13:15.552]  And that's it for tonight's Nightly News.
[01:13:15.592 --> 01:13:16.913]  We'll be back tomorrow.
[01:13:17.273 --> 01:13:22.297]  Darren McBreen will bring you a number of special reports and carefully crafted packages.
[01:13:22.458 --> 01:13:25.780]  And we'll, of course, be back next week with all the breaking news.
[01:13:26.121 --> 01:13:28.282]  Keep fighting and never give in to tyranny.
[01:13:28.863 --> 01:13:31.045]  I'm Aaron Dykes for the InfoWars Nightly News.
