[00:00:02.961 --> 00:00:03.001]  Oh,
[00:46:29.385 --> 00:46:33.606]  And these companies who put out the RFID, they can be financially hurt, they can be bankrupted.
[00:46:33.646 --> 00:46:34.126]  It's happened.
[00:46:34.906 --> 00:46:38.427]  There'll be private funders and people giving them endless grants later, but
[00:46:38.887 --> 00:46:42.648]  Still, we can back them off and eventually defeat the system, and this is a great way to start.
[00:46:42.668 --> 00:46:44.189]  Did you want to give out that Facebook?
[00:46:44.609 --> 00:46:45.409]  Because you mentioned that.
[00:46:45.669 --> 00:46:45.769]  Yeah.
[00:46:45.789 --> 00:46:46.850]  Where you're trying to rally people.
[00:46:46.870 --> 00:46:47.350]  Go ahead, honey.
[00:46:48.390 --> 00:46:52.751]  Our Facebook page, the one that me and Gabby created, is called Students Against RFID Tracking.
[00:46:53.452 --> 00:46:55.792]  And that is our Facebook page, and you can go and like.
[00:46:55.852 --> 00:47:04.035]  And we have videos and pictures and links to spy chips and all these other organizations and stuff that people need to see so they can be more informed.
[00:47:05.683 --> 00:47:07.044]  Great, we hope people check that out.
[00:47:07.124 --> 00:47:09.926]  And are y'all doing on-the-street protests or anything like that?
[00:47:10.306 --> 00:47:13.047]  Yeah, we had done one in front of Anson Jones the first day of school.
[00:47:13.267 --> 00:47:15.509]  We did it again, did it twice.
[00:47:16.009 --> 00:47:23.753]  Then we did one about a week ago at NISD, the Northside Independent School District, District Office, the Superintendent's Office.
[00:47:24.254 --> 00:47:28.256]  Then we went inside and it was citizens to be heard and there was about
[00:47:29.221 --> 00:47:32.082]  Six or seven of us stood up and voiced our concerns.
[00:47:32.182 --> 00:47:37.985]  We had teachers, we had people from different organizations, and I stood up, my daughter stood up, and Gabby.
[00:47:39.706 --> 00:47:42.307]  So a lot of things came out of that, but we're planning to hold another one.
[00:47:42.347 --> 00:47:43.627]  I believe it's going to be on the 25th.
[00:47:44.148 --> 00:47:48.309]  I think it's every second Tuesday of the month they have a Citizens to be Heard.
[00:47:48.970 --> 00:47:53.572]  So we're hoping to get hundreds of people to show up out there in support of this, and
[00:47:54.775 --> 00:48:00.239]  A lot of things have come out of this, and I've had a couple of people approach me to see if I wanted to run for office after this.
[00:48:00.800 --> 00:48:06.204]  So, you know, I was asked if I wanted to run for mayor or city council, and that's something that I would love to do.
[00:48:06.665 --> 00:48:09.867]  But right now, in order to get that part, I need to kick this in the pants.
[00:48:09.887 --> 00:48:10.648]  We're going to win this battle.
[00:48:11.048 --> 00:48:18.854]  And I guarantee, and I promise you right here, we're going to win this battle, because of folks like you who are standing behind us saying, hey, let us help you put your word out.
[00:48:19.295 --> 00:48:23.318]  That's what we're here for, you know, and folks like you are helping us.
[00:48:23.358 --> 00:48:24.419]  I think it's going to really
[00:48:25.353 --> 00:48:27.896]  Yes, make this thing just so much more explosive.
[00:48:28.136 --> 00:48:29.518]  Well, I mean, we're human beings.
[00:48:29.578 --> 00:48:31.340]  We don't need no stinking badges.
[00:48:31.361 --> 00:48:31.761]  That's right.
[00:48:31.781 --> 00:48:34.504]  We don't need no stinking badges.
[00:48:34.544 --> 00:48:35.005]  Yes, sir.
[00:48:35.205 --> 00:48:37.528]  I just want to read this quote real quick and then we'll close out.
[00:48:37.548 --> 00:48:38.569]  I'll get your response to it.
[00:48:38.870 --> 00:48:41.213]  This is from Carol Quigley, 1966.
[00:48:41.553 --> 00:48:42.655]  Do you have the quote in there, guys?
[00:48:44.889 --> 00:48:49.051]  I just want to read this because this system has been coming for a long time.
[00:48:49.511 --> 00:48:51.092]  And Carol Quigley writes on page 866,
[00:49:00.896 --> 00:49:11.138]  His educational training, his required military and other public services, tax contributions, his health and medical requirements, his final retirement and death benefits.
[00:49:11.498 --> 00:49:12.879]  This is a government system.
[00:49:12.939 --> 00:49:17.820]  This is a control grid interlinked with the big corporations who see us as inventory.
[00:49:17.860 --> 00:49:22.701]  They don't see us as human beings and they have plans to literally control us from cradle to grave.
[00:49:23.061 --> 00:49:26.282]  And RFID tracking technology plays a huge role in that.
[00:49:26.362 --> 00:49:27.402]  It's so scary.
[00:49:28.582 --> 00:49:30.607]  All the more because they've been planning it for so long.
[00:49:31.229 --> 00:49:32.953]  What's your reaction to that, Steve and Andrew?
[00:49:34.737 --> 00:49:38.305]  Well, you know, the fact that they said in the quote that
[00:49:39.298 --> 00:49:45.601]  All throughout the education, they're only starting in middle school and high school because they haven't been able to, you know, do anything else to the elementary kids.
[00:49:45.741 --> 00:49:47.662]  I mean, they're little kids, you know, what are they going to do?
[00:49:47.682 --> 00:49:48.662]  Are they going to go skip school?
[00:49:48.702 --> 00:49:49.162]  No, you know.
[00:49:49.442 --> 00:49:51.003]  They're little, they're going to go do their education.
[00:49:51.023 --> 00:49:51.363]  Right.
[00:49:51.563 --> 00:49:55.585]  You know, and in high school and middle school, I understand there's a little bit more of a rebellion kind of thing.
[00:49:55.985 --> 00:50:00.947]  But for the most part, majority, they do go to school, they do learn, and they do take their tests and their quizzes and all that stuff.
[00:50:02.748 --> 00:50:06.213]  In fact, they do want to put it in the elementaries where it's unnecessary.
[00:50:06.253 --> 00:50:10.058]  It's unnecessary in all the schools, but they want to put it in and it's...
[00:50:11.001 --> 00:50:21.970]  You know, ridiculous to a point where I wish I could talk to you for hours and hours and hours and tell people that, you know, there's so much more to this than just a badge.
[00:50:22.051 --> 00:50:23.772]  It's not just a chip or anything.
[00:50:24.593 --> 00:50:25.874]  It's a lot bigger, you know.
[00:50:26.254 --> 00:50:29.777]  People can find you with this stuff and you don't even need to know anything about the person.
[00:50:30.158 --> 00:50:34.681]  If there's a sexual predator out there, they can find you just because it emits a signal, you know.
[00:50:35.082 --> 00:50:38.224]  Because they have no boundaries, they have no respect, and they have nothing.
[00:50:38.965 --> 00:50:49.237]  So they don't mind going spending $200 off of eBay, eBay of all the places, to go get an RFID scanner that can pick you up, you know, when you walk home from school like me and a bunch of friends do.
[00:50:50.592 --> 00:50:51.393]  There you go, I got her.
[00:50:51.813 --> 00:50:54.635]  You know, she'll walk home alone tomorrow, and I can follow her home.
[00:50:54.776 --> 00:50:57.318]  That's so creepy, and who's going to protect against that?
[00:50:57.618 --> 00:51:07.146]  Yeah, and it's all alone, you know, I'm at the point in time where I'm coming home, and everybody's at work, or they're barely coming home, and all the kids are already home, because I get home later than everybody else.
[00:51:08.147 --> 00:51:14.092]  And, you know, I walk all by myself, all on this real big street, nobody out there to protect me but myself.
[00:51:15.694 --> 00:51:17.375]  And that quote in that book is absolutely correct.
[00:51:18.052 --> 00:51:19.712]  At birth, what do we get?
[00:51:19.732 --> 00:51:20.572]  A social security number.
[00:51:22.033 --> 00:51:25.393]  When you go into school, you get an ID badge.
[00:51:26.114 --> 00:51:29.714]  And on this ID badge is your student ID.
[00:51:31.735 --> 00:51:35.095]  You get in a checking account, you have a number assigned to you.
[00:51:36.635 --> 00:51:38.836]  When we're born, we have a name assigned to us.
[00:51:39.396 --> 00:51:43.717]  Now it's looking like we don't need names no more, we just need numbers.
[00:51:44.097 --> 00:51:44.797]  When you die,
[00:51:48.001 --> 00:51:52.443]  Your name goes with you to the grave, but your number is still out there.
[00:51:52.724 --> 00:51:54.064]  Because they know that you're dead.
[00:51:54.104 --> 00:51:56.546]  They say, okay, number so-and-so is now gone.
[00:51:57.146 --> 00:51:58.487]  Yeah, it's absolutely correct.
[00:51:58.927 --> 00:52:02.069]  They track you from the cradle to the grave and in between.
[00:52:02.089 --> 00:52:03.690]  And that's the way it is.
[00:52:03.950 --> 00:52:05.871]  We are no longer people, we are products.
[00:52:07.032 --> 00:52:07.412]  But guess what?
[00:52:07.732 --> 00:52:11.654]  Stephen Hernandez, Andre Hernandez, Vincent Hernandez, we are not products.
[00:52:13.635 --> 00:52:14.596]  I tell you what, we are products.
[00:52:14.716 --> 00:52:16.777]  We are products of the Lord Jesus Christ God Almighty.
[00:52:17.537 --> 00:52:18.497]  We are His children.
[00:52:19.678 --> 00:52:21.419]  And if we stand for God, He'll stand for us.
[00:52:22.299 --> 00:52:26.041]  Or if God stands for you, then who can stand against you?
[00:52:26.842 --> 00:52:30.884]  Greater is He that is in you than he that is in the world.
[00:52:31.424 --> 00:52:32.865]  Many people don't understand what that means.
[00:52:33.565 --> 00:52:34.906]  What that means is God is great.
[00:52:34.986 --> 00:52:41.009]  If He's inside you, if He's your Lord God, your Savior, and He can protect you no matter where you go.
[00:52:41.869 --> 00:52:47.092]  He that is in the world refers to the devil, or people who are worldly, who want the worldly possessions right here, right now.
[00:52:47.972 --> 00:52:48.352]  Guess what?
[00:52:48.753 --> 00:52:51.634]  Your gift is greater in heaven than it is on earth.
[00:52:52.375 --> 00:52:56.438]  You see, Hollywood and actors and sports guys, I mean, they all live in the great life.
[00:52:57.598 --> 00:53:00.320]  But not one has opened the Bible to read it.
[00:53:01.921 --> 00:53:02.702]  Not if they have.
[00:53:03.162 --> 00:53:03.923]  They don't live by it.
[00:53:04.703 --> 00:53:06.104]  I'm not saying we're a perfect family.
[00:53:06.124 --> 00:53:07.085]  We all have our faults.
[00:53:07.765 --> 00:53:11.588]  But I tell you what, my fault is standing up for what is right.
[00:53:12.588 --> 00:53:14.229]  This, I'm sort of okay with.
[00:53:14.509 --> 00:53:15.110]  This, I'm not.
[00:53:16.286 --> 00:53:18.407]  And my family, my children were not worth this.
[00:53:18.728 --> 00:53:24.031]  And I ask everybody out there, everybody out there watching this show today, please support us.
[00:53:24.091 --> 00:53:32.236]  Go to those websites, call that school district, send out emails, whatever you got to do to help us, we would appreciate it.
[00:53:32.796 --> 00:53:33.737]  We're asking for help.
[00:53:34.137 --> 00:53:35.758]  That's why we're here today to tell our story.
[00:53:36.058 --> 00:53:37.019]  We want that help.
[00:53:37.059 --> 00:53:38.920]  We want people to come out and support us.
[00:53:39.300 --> 00:53:44.944]  And drones, we want hundreds of people to come out there because it would make our plight greater and make our
[00:53:46.209 --> 00:53:47.610]  Our stance known more.
[00:53:48.550 --> 00:53:50.311]  I'm here today to ask for everybody's help.
[00:53:51.031 --> 00:53:54.613]  And I want to give thanks to, once again, to my friend Bobby Scott out there.
[00:53:54.933 --> 00:53:55.854]  I can't think of enough.
[00:53:56.694 --> 00:54:04.438]  Catherine Albrecht, Liz McIntyre, Katie, Matt Medina, Chris, Steve, every person.
[00:54:05.118 --> 00:54:11.261]  Alex Jones, I'll tell you what, you, every guy that's sitting in the studio today, you guys are all been wonderful and God bless you all.
[00:54:11.321 --> 00:54:13.542]  And we're just asking for help.
[00:54:13.662 --> 00:54:14.923]  So if there's anybody out there,
[00:54:15.558 --> 00:54:21.561]  Feel free to go to those websites, feel free to come visit at NISD, and let's make our voices heard.
[00:54:22.461 --> 00:54:23.442]  Thanks so much for coming out.
[00:54:23.462 --> 00:54:23.882]  Bless you too.
[00:54:23.902 --> 00:54:24.382]  Thank you, sir.
[00:54:24.402 --> 00:54:25.102]  Appreciate it.
[00:54:25.382 --> 00:54:25.743]  Thank you.
[00:54:26.043 --> 00:54:27.183]  Glad you're standing up, Andrea.
[00:54:27.784 --> 00:54:28.464]  Thanks a lot, Vincent.
[00:54:31.325 --> 00:54:34.907]  And we'll be back after this with more on the InfoWars Nightly News.
[00:54:40.945 --> 00:54:45.449]  Alex Jones here with a message that could revolutionize health in this country.
[00:54:45.750 --> 00:54:51.595]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:54:51.995 --> 00:54:55.779]  Erin Dykes lost 92 pounds.
[00:54:55.799 --> 00:54:57.601]  We're going to show you some before and afters.
[00:54:58.021 --> 00:54:59.803]  Aaron, break down what happened.
[00:54:59.823 --> 00:55:00.384]  Your story.
[00:55:00.664 --> 00:55:05.730]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:55:05.770 --> 00:55:06.651]  It just didn't happen.
[00:55:06.951 --> 00:55:09.534]  Then I saw what you were doing with Infowarsteam.com.
[00:55:10.015 --> 00:55:13.839]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:55:13.859 --> 00:55:14.800]  I wanted that nutrition.
[00:55:14.840 --> 00:55:18.444]  Didn't even understand how that could kickstart my own weight loss goals.
[00:55:18.584 --> 00:55:20.345]  But the products did that for me.
[00:55:20.685 --> 00:55:26.407]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods.
[00:55:26.507 --> 00:55:28.448]  And they don't even advertise it as weight loss!
[00:55:28.748 --> 00:55:32.309]  I want to challenge our radio listeners to go to Infowarsteam.com.
[00:55:32.850 --> 00:55:38.072]  Sign up as a distributor and get wholesale pricing discounts at Infowarsteam.com.
[00:55:46.636 --> 00:55:48.981]  Welcome back to InfoWars Nightly News.
[00:55:49.021 --> 00:55:54.533]  Great job to Aaron Dykes in the first news portion and then also interviewing the amazing Hernandez family.
[00:55:55.197 --> 00:56:03.221]  Standing up against the prison system being established in the government training camps known as public schools in this country.
[00:56:03.262 --> 00:56:03.882]  Simply amazing.
[00:56:04.162 --> 00:56:05.243]  This is a short segment.
[00:56:05.263 --> 00:56:12.727]  We're going to go to break and come back with three InfoWars.com reporters in studio who try to go down and talk to the godlike TSA.
[00:56:13.067 --> 00:56:21.071]  We'll have them in studio to talk about the nature of this petty bureaucrat takeover of our society.
[00:56:21.111 --> 00:56:23.873]  The petty tyranny that has become a drug.
[00:56:25.410 --> 00:56:27.051]  First off, I want to make something clear.
[00:56:27.191 --> 00:56:29.852]  Tyranny will come to our door in a uniform.
[00:56:30.412 --> 00:56:38.695]  We've spent a lot of time talking about the police, the military, because now they're operating together, illegally, just like the NSA spying on us illegally, here in the United States.
[00:56:39.655 --> 00:56:50.819]  There's an article up at Infowars.com where thousands of letters of four-year requests have now been released, finally, after two years, with the people and the sobbing stories of their groped children, the hands down the pants, the nightmare.
[00:56:51.159 --> 00:56:52.760]  I mean, is there nothing we won't put up with?
[00:56:54.082 --> 00:57:09.890]  This morning I wanted to go take my children swimming, and so I went with my wife and children early this morning, about 7.30, 8 a.m., before I came into work, at Deep Eddy Pool in Austin, Texas.
[00:57:10.370 --> 00:57:12.291]  And this is an illustration of tyranny.
[00:57:13.652 --> 00:57:21.236]  Now, again, before we go to this tape and play it in full, I want to just point out that
[00:57:22.458 --> 00:57:28.963]  We think of the police as god-like from all the Hollywood and TV shows, and they're the good guys, everybody else is the bad guys.
[00:57:29.463 --> 00:57:31.325]  Well, no, they can be good guys or bad guys.
[00:57:31.905 --> 00:57:33.426]  And in most countries, they're the bad guys.
[00:57:33.887 --> 00:57:37.089]  In a free country, they can be the good guys, but they've got to be kept on a very short leash.
[00:57:37.410 --> 00:57:40.412]  It's government you keep on a short leash, not the people.
[00:57:41.778 --> 00:57:45.501]  And the so-called government's been caught shipping the drugs in to create the crisis.
[00:57:45.581 --> 00:57:46.962]  So they also destabilize.
[00:57:47.002 --> 00:57:49.183]  Now the average police officer does mean well.
[00:57:49.243 --> 00:57:50.204]  Most of them are veterans.
[00:57:50.224 --> 00:57:51.965]  At least a lot of them are.
[00:57:53.026 --> 00:57:56.428]  But when they become militarized, they're now trained to kill people and break things.
[00:57:56.508 --> 00:57:57.689]  Not a mission of a peace officer.
[00:57:58.249 --> 00:58:01.532]  So I go to Deep Eddy that's been there for a hundred years.
[00:58:01.992 --> 00:58:04.494]  It's a concreted in natural spring.
[00:58:05.154 --> 00:58:07.956]  Just like Martin Springs, but Martin Springs isn't concreted in fully.
[00:58:10.822 --> 00:58:11.483]  I'm swimming.
[00:58:11.503 --> 00:58:12.865]  My wife's swimming laps.
[00:58:12.925 --> 00:58:13.665]  I'm playing with the kids.
[00:58:13.706 --> 00:58:14.166]  They're swimming.
[00:58:14.847 --> 00:58:17.710]  And all of a sudden, guys in camouflage start marching.
[00:58:17.750 --> 00:58:18.912]  And I go, is that the National Guard?
[00:58:18.932 --> 00:58:19.552]  Is that the Army?
[00:58:20.053 --> 00:58:26.361]  And they go down and they take over the whole one side of the lap lanes from the swimmers that are there every day.
[00:58:26.861 --> 00:58:29.024]  I was in the big general swimming area.
[00:58:30.794 --> 00:58:58.688]  And they began getting in the water and I saw them uh... supposed to just swim a lap and I saw multiple ones going under having to be hauled out uh... I saw uh... then the trainers in red from the police academy show off and have a race and all of them swam with uh... in fact hit pause on that video I'll show everybody I'm not knocking people that can't swim well the point is is that this is supposedly these elite commandos fighting the enemy the American people and I'm watching it
[00:58:59.588 --> 00:59:02.449]  And they're swimming, you know, with their head completely out of the water.
[00:59:02.489 --> 00:59:07.232]  This is the head trainer is doing a crawl with their head completely out of the water.
[00:59:08.652 --> 00:59:14.995]  And again, I'm no, you know, super athlete, but I was, you know, winning, you know, best at heat in major Dallas meets when I was 12 years old.
[00:59:15.456 --> 00:59:22.519]  So, and I feel wimpy when I'm at Martin Springs and stuff, and they've got real, you know, former Olympic swimmers and people zooming up and down three times the speed I'm going.
[00:59:22.619 --> 00:59:23.920]  I mean, talk about machines.
[00:59:24.640 --> 00:59:26.001]  But the point is the cops were kind of
[00:59:26.761 --> 00:59:28.444]  Walking around like this, staring at everybody.
[00:59:28.684 --> 00:59:32.892]  The swimmers were all acting scared, because I like to watch psychology while I was playing with the kids.
[00:59:34.254 --> 00:59:38.882]  And then, all the big tough guys get in the water, and they had to put life jackets on quite a few of them.
[00:59:41.232 --> 00:59:45.396]  And so my point is, I've seen so many cops that don't even know how to qualify with a gun.
[00:59:46.116 --> 00:59:50.059]  That's why the New York cops shot nine people and tried to blame it on the guy they'd shot.
[00:59:50.700 --> 00:59:55.504]  I mean, it's just really scary to know that who they're looking for.
[00:59:55.524 --> 01:00:04.491]  Because if you had an average of 15 regular people just picked randomly, I bet you that you wouldn't find three or four of them that had to be put in life jackets.
[01:00:05.812 --> 01:00:09.135]  And again, the most elite swam like a five-year-old.
[01:00:11.952 --> 01:00:13.273]  It was bizarre.
[01:00:13.673 --> 01:00:16.455]  And I'm not here running the police down just to run them down.
[01:00:16.475 --> 01:00:22.159]  And then I watched them all put their battle gear back on, their camo and everything.
[01:00:22.239 --> 01:00:25.481]  It's all militarized and start marching off.
[01:00:25.581 --> 01:00:26.842]  And I'm sure they're nice people.
[01:00:27.242 --> 01:00:32.966]  It's just the demeanor of the police trainers was all looking around and acting all...
[01:00:34.327 --> 01:00:41.189]  And I just, the men I know that are actually really tough and really dangerous are real slick and friendly and nice and try to make you dinner.
[01:00:41.249 --> 01:00:41.789]  You know what I mean?
[01:00:41.829 --> 01:00:43.109]  They're just really nice guys.
[01:00:43.149 --> 01:00:44.429]  They're comfortable in their skin.
[01:00:44.869 --> 01:00:46.850]  You can tell they'll just rip your head out of the socket.
[01:00:48.570 --> 01:00:57.112]  And then you run into these guys, especially these new type of cops, that are going to pull you and your family over and they think they're in Fallujah fighting Al-Syiedah.
[01:00:58.669 --> 01:01:00.410]  So go ahead, start the video over.
[01:01:00.490 --> 01:01:02.391]  I'll kind of narrate it here.
[01:01:02.411 --> 01:01:04.413]  And then we've got just a little bit of audio you can hear.
[01:01:04.773 --> 01:01:07.014]  Just some ambient audio in the background.
[01:01:07.034 --> 01:01:11.037]  I'll kind of narrate it as it rolls out right here.
[01:01:11.097 --> 01:01:12.918]  But beautiful!
[01:01:13.118 --> 01:01:14.379]  That was at about 8.30 in the morning.
[01:01:15.320 --> 01:01:18.421]  And the water's a little bit green because again, it's a natural pool.
[01:01:18.441 --> 01:01:19.142]  There's no chlorine.
[01:01:20.363 --> 01:01:21.043]  Evil squirrel.
[01:01:21.523 --> 01:01:22.844]  TSA needs to protect us from those.
[01:01:22.904 --> 01:01:23.565]  It could have rabies.
[01:01:24.145 --> 01:01:25.126]  Wonderful mural there.
[01:01:25.166 --> 01:01:26.246]  They've redone Deep Valley.
[01:01:26.266 --> 01:01:26.967]  A big renovation.
[01:01:28.359 --> 01:01:31.900]  Lee Leffingwell's got his name all over it, taking credit for it, our horrible mayor.
[01:01:33.920 --> 01:01:37.341]  And again, morning glory and police in life jackets, yes.
[01:01:38.321 --> 01:01:40.982]  The guys in the life jackets had to be hauled out of the water.
[01:01:41.242 --> 01:01:42.062]  Couldn't even get out.
[01:01:43.562 --> 01:01:46.683]  In fact, we're like struggling and didn't even understand there was a ladder right there.
[01:01:47.943 --> 01:01:54.345]  And I think they're hiring like poor kids who've never been out of a lot, the Alachkee, who kind of watch cop shows, and now, you know, lift weights or whatever.
[01:01:56.224 --> 01:02:03.809]  Uh, so again, very sad, very scary, and I really think it is just a, not even an educational problem in America, it's a life experience.
[01:02:04.270 --> 01:02:06.191]  People haven't lived in this country now.
[01:02:08.172 --> 01:02:09.633]  And these are still photos I took.
[01:02:10.974 --> 01:02:13.436]  I didn't want to go up and, you know, get in the way of their training.
[01:02:14.810 --> 01:02:17.214]  That consisted of grown men not able to swim.
[01:02:17.875 --> 01:02:24.205]  And in there you can see the regular swimmers zooming up and down, and then they had taken three or four lanes to themselves over on the far end.
[01:02:24.766 --> 01:02:25.727]  Again, I was with my kids.
[01:02:25.767 --> 01:02:26.328]  I didn't want to go.
[01:02:26.348 --> 01:02:29.373]  I actually felt ashamed for them, so I didn't want to go.
[01:02:30.635 --> 01:02:32.236]  See, I didn't have my camera at first.
[01:02:32.516 --> 01:02:33.496]  My phone was in the car.
[01:02:34.016 --> 01:02:35.297]  I didn't take it with me into the pool.
[01:02:35.657 --> 01:02:41.879]  So I had to run up and get it and then come back because I saw the flailing and the, and the red team leader!
[01:02:42.139 --> 01:02:43.920]  Let me show you how you swim, guys!
[01:02:44.220 --> 01:02:46.440]  Jumping in, the guy's in red, not able to swim.
[01:02:47.061 --> 01:02:50.382]  I mean, when the best of you can't swim very well, I just, I don't know.
[01:02:51.842 --> 01:02:52.923]  Here's the final equation.
[01:02:53.243 --> 01:02:57.404]  I've never seen a group of any people swim this bad.
[01:02:58.625 --> 01:02:59.345]  That's all I can say.
[01:03:00.540 --> 01:03:03.441]  And again, they were in shorts and had to have life jackets.
[01:03:03.461 --> 01:03:08.202]  I don't know what they did once they put the weights on and simulated their tool belt and stuff getting in the water.
[01:03:09.262 --> 01:03:11.242]  And again, I'm not a good swimmer.
[01:03:11.262 --> 01:03:12.503]  I swam two miles yesterday.
[01:03:12.523 --> 01:03:15.223]  I could have swam ten, I ran out of time.
[01:03:15.243 --> 01:03:20.164]  But I'm not like up here saying, I'm Mr. Athlete.
[01:03:20.604 --> 01:03:22.245]  I know my body holds onto its fat, though.
[01:03:22.305 --> 01:03:24.965]  I guess I came from ancestors that survived famines.
[01:03:25.366 --> 01:03:27.246]  I can not eat and I still say fat.
[01:03:28.379 --> 01:03:29.339]  All right, that's enough.
[01:03:29.540 --> 01:03:34.422]  We're going to come back with an extensive interview straight ahead here on InfoWars Nightly News.
[01:03:35.362 --> 01:03:42.866]  And again, you saw the footage of police officers in life jackets or cadets in life jackets.
[01:03:43.726 --> 01:03:50.249]  And now I'm sure in a year or two when they're cops, they'll be pulling me over and I'm the one that couldn't swim.
[01:03:51.605 --> 01:03:56.386]  Maybe it'll be like in New York, you know, where they give you the special nightstick treatment.
[01:03:56.906 --> 01:03:59.487]  Austin cops, compared to the rest of the country, are pretty darn good.
[01:04:00.487 --> 01:04:07.089]  Speaking of Austin cops, we're going to have the evil confrontation with our evil reporters that dare ask questions straight after this break.
[01:04:07.149 --> 01:04:11.850]  It's InfoWars Nightly News, and you better believe it's teleprompter-free, baby.
[01:04:37.014 --> 01:04:40.237]  Have you been to InfoWarsShop.com lately?
[01:04:40.717 --> 01:04:45.261]  Express your inner patriot with these brand new InfoWars t-shirts.
[01:04:45.841 --> 01:04:48.603]  Say it loud with the InfoWars Bullhorn shirt.
[01:04:49.044 --> 01:04:51.946]  Or educate the sheeple with the Bill of Rights shirt.
[01:04:52.787 --> 01:04:56.150]  Grope the public's mind with the TSA shirt.
[01:04:56.810 --> 01:05:01.094]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[01:05:02.455 --> 01:05:05.557]  All available at InfoWarsShop.com.
[01:05:08.050 --> 01:05:13.334]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[01:05:13.594 --> 01:05:15.795]  Start purifying your water with ProPure.
[01:05:15.995 --> 01:05:24.982]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[01:05:25.142 --> 01:05:28.364]  Its filters are silver impregnated to prevent bacterial growth.
[01:05:28.624 --> 01:05:30.045]  There's no priming required.
[01:05:30.305 --> 01:05:32.367]  It's NSF-42 certified.
[01:05:32.607 --> 01:05:35.108]  Optional fluoride filters can reduce fluoride up to 95%.
[01:05:36.189 --> 01:05:37.550]  Easy to set up and use.
[01:05:37.730 --> 01:05:39.031]  Doesn't require electricity.
[01:05:39.151 --> 01:05:42.053]  Purify water from lakes, streams, ponds, and wells.
[01:05:42.333 --> 01:05:45.535]  This filter system leaves in beneficial minerals, which is key.
[01:05:45.755 --> 01:05:47.537]  Save money by not buying bottled water.
[01:05:47.677 --> 01:05:49.758]  And avoid BPA that leaches from the plastic.
[01:05:49.918 --> 01:05:52.540]  ProPure is the best gravity-fed filter out there.
[01:05:52.680 --> 01:05:54.001]  It's what my family uses.
[01:05:54.261 --> 01:05:57.483]  Infowars.com already has the lowest price on ProPure.
[01:05:57.583 --> 01:06:02.887]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[01:06:03.467 --> 01:06:04.713]  You can also call to order 888-253-3139.
[01:06:11.573 --> 01:06:16.438]  And we are back, part of this marathon Thursday edition of InfoWars Nightly News.
[01:06:17.018 --> 01:06:25.146]  And we've got three of our great reporters in here, six of the new reporters that just got in in the last few weeks, to talk about the amazing event that happened yesterday.
[01:06:25.666 --> 01:06:31.492]  I said go out and do man-on-the-street interviews on different subjects that they had chosen to cover.
[01:06:32.333 --> 01:06:35.295]  And they decided to go down and confront the TSA.
[01:06:36.657 --> 01:06:42.321]  Which, you know, we've stormed the Capitol over it when the legislature said that they were going to unanimously say no more groping.
[01:06:42.382 --> 01:06:42.962]  It's illegal.
[01:06:43.242 --> 01:06:44.283]  We're going to enforce the law.
[01:06:44.303 --> 01:06:49.508]  Obama said we'll put F-16s over Texas and shoot down any commercial aircraft that try to come in.
[01:06:49.728 --> 01:06:50.568]  They set a blockade.
[01:06:51.309 --> 01:06:53.391]  And so we stormed the Capitol twice over that.
[01:06:54.091 --> 01:07:00.176]  Dewhurst lost his Senate bid, even mainstream media said, because he helped sabotage the legislature.
[01:07:00.216 --> 01:07:01.637]  So this has been a big national fight.
[01:07:02.077 --> 01:07:09.002]  Infowars.com, PrisonPundit.com, the Drudge Report leading the fight there against the abuses of the TSA.
[01:07:09.042 --> 01:07:16.028]  And as I covered in the news segment earlier, now after two years of them trying to block four-year requests,
[01:07:17.028 --> 01:07:18.809]  By Congress and others, it's come out.
[01:07:18.869 --> 01:07:24.593]  The thousands of letters of women having them go in their pants and do things I can't even say on air.
[01:07:24.953 --> 01:07:32.957]  Children, people traumatized, pilots vomiting because, you know, these pervert TSA were groping them and getting off on it.
[01:07:33.077 --> 01:07:37.060]  It's one thing when your doctor does it, but it's one thing when these are weirdos that want the job to do this.
[01:07:37.460 --> 01:07:40.622]  And some are into women, some are into men, some are into little kids.
[01:07:41.102 --> 01:07:43.143]  Some of them like to just be mean to people.
[01:07:43.623 --> 01:07:44.064]  I mean, it's...
[01:07:45.044 --> 01:07:48.766]  And you've seen statistically the criminality, the defraud priests, the rapes.
[01:07:50.086 --> 01:07:53.688]  And so they went down there and immediately, you know, they call the cops in.
[01:07:53.708 --> 01:07:59.550]  The cops are like, you're being argumentative, you're being, you know, battive because they're running this hoax that you have to have permission.
[01:07:59.870 --> 01:08:01.371]  Our taxpayer money paid for that.
[01:08:01.771 --> 01:08:03.191]  That's a commons like a park.
[01:08:03.612 --> 01:08:07.053]  They can say, oh, well, you know, for the security area, you know, you can't.
