[00:00:03.336 --> 00:00:03.576]  I'm good.
[00:52:40.707 --> 00:52:41.988]  I don't know why he didn't do that.
[00:52:42.128 --> 00:52:46.469]  And I don't know... I mean, these guys are just implicating themselves and making themselves look guilty.
[00:52:46.509 --> 00:52:48.390]  I mean, this is like shooting fish in a barrel.
[00:52:48.450 --> 00:52:48.950]  It's easy.
[00:52:49.230 --> 00:52:52.992]  And I encourage everybody to go out there and to question these guys.
[00:52:53.012 --> 00:53:00.635]  You have no idea what amazing feelings, what amazing moments come out from just talking to somebody, communicating with somebody.
[00:53:00.915 --> 00:53:03.276]  I mean, you know, it's just such a thrill.
[00:53:03.336 --> 00:53:06.157]  And I encourage everybody to participate and to take part.
[00:53:13.961 --> 00:53:17.523]  Well, we need like a hundred more, a hundred thousand more people like you.
[00:53:17.563 --> 00:53:23.026]  You know, a hundred thousand Paul Revere's, if you will, that go out there and ask these questions that nobody else is asking.
[00:53:23.046 --> 00:53:26.608]  Our future, America's future is in the balance.
[00:53:27.048 --> 00:53:29.409]  So I really admire you for what you're doing.
[00:53:29.769 --> 00:53:30.210]  And to me,
[00:53:31.010 --> 00:53:36.273]  You know, I used to be a big football fan before I woke up and broke the matrix.
[00:53:36.513 --> 00:53:38.034]  And this is my new football game.
[00:53:38.394 --> 00:53:47.239]  When I see you corner these guys and expose them and watch them try to run and hide from you, it's like you just scored a touchdown.
[00:53:47.739 --> 00:53:56.144]  And so I love to see that sort of reaction from these corrupt government officials and these globalists that you seem to track down and corner.
[00:53:56.864 --> 00:53:58.505]  So do you get the same kind of rush?
[00:53:58.585 --> 00:54:04.007]  I mean, it must be a rush when you go there, because you're risking being arrested, being tased.
[00:54:04.087 --> 00:54:05.487]  You know, God only knows what's going to happen.
[00:54:05.507 --> 00:54:12.390]  You've gotten beat up before by New York police officers, so you never really know what's going to happen, and it's very exciting journalism as well.
[00:54:13.334 --> 00:54:27.504]  It is, and I've been beat up, arrested, and assaulted, and harassed, and threatened for doing this many times, but there's nothing that beats the thrill of going up to somebody powerful, looking them in the eyes, and letting them know, we know what you're doing, we know what's going on.
[00:54:27.764 --> 00:54:33.028]  I mean, Cass Sunstein is on the record saying people are dumb, they could be easily manipulated.
[00:54:33.288 --> 00:54:34.369]  I don't think people are dumb.
[00:54:36.130 --> 00:54:37.752]  The people listening right now are dumb.
[00:54:37.792 --> 00:54:43.159]  I think they're very smart, intellectual, beautiful human beings that are waking up to the world that we're living in right now.
[00:54:43.440 --> 00:54:49.848]  And the reality is ugly, but the solution is beautiful, to quote my friend Joel, which I recently also made a tribute video to.
[00:54:50.229 --> 00:54:53.273]  But the solution is beautiful and it's amazing.
[00:54:53.813 --> 00:54:56.395]  Uh, to go through this feeling.
[00:54:56.415 --> 00:54:57.916]  I mean, just going there.
[00:54:58.016 --> 00:54:59.397]  I mean, I was very nervous.
[00:54:59.477 --> 00:55:02.119]  I still do get nervous and it's normal to get nervous.
[00:55:02.179 --> 00:55:05.661]  A lot of people out there who are going to do this for the first time are going to get really nervous.
[00:55:05.701 --> 00:55:06.382]  You're going to shake.
[00:55:06.402 --> 00:55:07.463]  You're going to get goosebumps.
[00:55:07.823 --> 00:55:08.684]  You're going to stutter.
[00:55:09.044 --> 00:55:10.665]  You're going to be scared, but just
[00:55:11.135 --> 00:55:16.820]  Knowing the effect that you could have, believing in yourself, being confident, is the best thing you could do.
[00:55:17.161 --> 00:55:22.586]  And just speaking from the heart, speaking truth, is the most powerful thing you could do to authority.
[00:55:22.606 --> 00:55:27.330]  Because when you look somebody in the eye like that, and you tell them, he sees that.
[00:55:27.390 --> 00:55:28.471]  You could see it in his eyes.
[00:55:28.551 --> 00:55:29.132]  He's afraid.
[00:55:30.173 --> 00:55:32.294]  In his mind, he's like, we have one that could see.
[00:55:32.795 --> 00:55:34.276]  And it changes his perception.
[00:55:35.419 --> 00:55:39.930]  Of him thinking that we're all just stupid, which he again said publicly, we're not.
[00:55:40.291 --> 00:55:45.082]  And by all of us standing up and not being afraid to speak truth.
[00:55:47.273 --> 00:55:51.955]  Well, I think these guys, they honestly believe that the people are dumbed down, but that's because they're sheltered.
[00:55:51.995 --> 00:55:57.977]  They're usually, if they speak to any media at all, it's the controlled, bought and paid for mainstream media.
[00:55:58.557 --> 00:56:00.038]  They're not used to going out in public.
[00:56:00.078 --> 00:56:09.441]  They rarely go out in public because of, you know, when they do, there's a good chance that there could be a confrontation like what we saw with you and Sustein.
[00:56:10.339 --> 00:56:21.403]  Yeah, it's really horrible to see where our mainstream media is, where the prostitutes and correspondents are fed questions and ask the questions that the people they're interviewing are asking them to ask.
[00:56:21.724 --> 00:56:22.824]  That's not journalism.
[00:56:23.144 --> 00:56:25.625]  That's pretty much propaganda.
[00:56:25.645 --> 00:56:31.428]  That's prompting up other people, and that's... I think that's... I think the mainstream media, and I think
[00:56:33.702 --> 00:56:42.732]  The six corporations that control almost 90% of everything we see in here on media are responsible for a lot of the problems that we're facing in today's societies.
[00:56:42.832 --> 00:56:47.577]  I hold them more responsible than I do anybody else because they're the ones who are dumbing people down.
[00:56:47.877 --> 00:56:53.864]  They're the ones who are not telling people what's going on, not telling them the truth, not following up with real information.
[00:56:54.384 --> 00:56:56.967]  And the only way to do it is to be truly independent.
[00:56:57.207 --> 00:56:58.969]  We have no corporations running us.
[00:56:59.009 --> 00:57:00.650]  We have nobody telling us what to do.
[00:57:00.690 --> 00:57:01.651]  We have no bosses.
[00:57:01.991 --> 00:57:04.894]  We have nothing but you listening right now, supporting us.
[00:57:04.934 --> 00:57:09.038]  That's the only thing keeping us going right now, is the people listening in right now.
[00:57:09.479 --> 00:57:10.680]  And it's the only way to do it.
[00:57:11.160 --> 00:57:13.402]  And it's hard, but I love doing it.
[00:57:13.703 --> 00:57:15.484]  And we're not going away anytime soon.
[00:57:15.504 --> 00:57:16.485]  We're only beginning here.
[00:57:16.505 --> 00:57:19.268]  We're going to have a lot more interesting videos coming up very soon.
[00:57:19.488 --> 00:57:19.948]  That's right.
[00:57:19.988 --> 00:57:21.369]  Well, you're damn good at what you do.
[00:57:21.669 --> 00:57:24.690]  And take it from me, you know, I worked with the enemy.
[00:57:24.770 --> 00:57:36.093]  I worked for Scripps Howard Newspaper, and I saw firsthand for myself just how difficult it was to get past, you know, the important information past the gatekeepers.
[00:57:37.033 --> 00:57:49.507]  I even read the news once a day on the radio, and they would try to get me to announce where people could take their children to go get the H1N1 flu shots, for example.
[00:57:50.308 --> 00:57:52.490]  So we had confrontations like that where I refused.
[00:57:52.510 --> 00:57:56.915]  I'm not going to go on the radio and tell people how to get these injections.
[00:57:58.035 --> 00:58:03.679]  So I definitely know that they are corrupt and independent media is a must.
[00:58:03.759 --> 00:58:05.380]  Independent journalism is a must.
[00:58:05.800 --> 00:58:07.281]  What's next on your agenda?
[00:58:07.341 --> 00:58:08.442]  Or let me ask you this.
[00:58:08.762 --> 00:58:10.644]  What is on the forefront right now?
[00:58:11.084 --> 00:58:14.466]  What do you think is the most important issue that we're facing right now?
[00:58:14.786 --> 00:58:18.969]  And how do you warn others about our State of the Union?
[00:58:19.329 --> 00:58:25.113]  Those who have broken the matrix, what can you get them to tell others out there to warn people?
[00:58:26.351 --> 00:58:33.996]  I think the most important thing that is troublesome today, and the most important thing that we should concentrate on, is getting rid of the fear.
[00:58:34.157 --> 00:58:42.162]  I think if we get rid of the fear, and the paranoia, and the hatred, and if we get rid of that, I think a lot more beautiful things will happen.
[00:58:42.202 --> 00:58:52.069]  And the way you do that is just by standing up for what you believe in, speaking from the heart, and being able to be yourself, and not being afraid to just
[00:58:53.783 --> 00:59:09.575]  Be the human being that you are and not conform, and be able to speak out and be able to talk out our words, our thoughts have a lot of power, have a lot of energy, and we need to utilize that in a positive way, in a positive method that helps promote
[00:59:10.464 --> 00:59:19.751]  Love and compassion and being there for each other and standing up with each other and building communities and building organizations together to resist the tyranny that we're facing today.
[00:59:19.771 --> 00:59:22.673]  But that starts with you losing your fear and believing in yourself.
[00:59:23.013 --> 00:59:24.774]  And that's what I've been calling for day one.
[00:59:25.074 --> 00:59:27.276]  We have to be the change we want to see in this world.
[00:59:27.316 --> 00:59:28.257]  Nobody else will do it.
[00:59:28.557 --> 00:59:35.682]  We can complain about the mainstream media not doing it all day, but instead of complaining, I'd rather go out there and do their job for them and make them irrelevant.
[00:59:36.002 --> 00:59:37.103]  That is my main duty.
[00:59:37.303 --> 00:59:38.484]  That's what I want to do in life.
[00:59:38.544 --> 00:59:45.550]  I want to make sure the mainstream media becomes relevant by doing their job better than they ever will and by asking the questions that they never will.
[00:59:46.131 --> 00:59:48.913]  And if you all just make a stand, if you all stand up.
[00:59:49.764 --> 00:59:53.829]  It's going to be a beautiful thing, but it takes you listening right now to actually do that.
[00:59:53.849 --> 00:59:56.292]  And again, we're not going away anywhere.
[00:59:56.772 --> 01:00:02.519]  There's a great awakening happening right now, and I think, you know, as time goes on, more and more people are going to wake up.
[01:00:03.120 --> 01:00:05.382]  Tell us about We Are Change New York.
[01:00:05.422 --> 01:00:07.345]  What's the latest that's going on there?
[01:00:08.137 --> 01:00:14.082]  Yeah, we just released four new videos from May Day yesterday with Tom Morello, Immortal Technique, Max Keiser.
[01:00:14.142 --> 01:00:19.848]  We have videos of police brutally attacking protesters in New York City yesterday, leaving some people bloody.
[01:00:20.228 --> 01:00:26.714]  And we're doing live video reports almost a couple days a week now, and you can find those by going on my Twitter.
[01:00:27.194 --> 01:00:37.401]  If you go to twitter.com forward slash Luke WeAreChange, Luke WeAreChange on Twitter, you could see the instant moment that I'm going live and you could live through the moments that I'm going through.
[01:00:37.441 --> 01:00:44.686]  You could see exactly what's happening live, unedited, and I think that's where New Citizen Journalism is heading.
[01:00:44.846 --> 01:00:49.949]  It's showing people exactly what's happening, unedited, at demonstration, at press conferences.
[01:00:49.989 --> 01:00:56.854]  We're going to start doing those a lot more, so definitely tune in, watch, participate, get involved, support us as much as you can.
[01:00:57.214 --> 01:01:02.543]  But most importantly, the best thing you could do is going out there and doing it yourself.
[01:01:03.024 --> 01:01:04.166]  WeAreChange is an idea.
[01:01:04.427 --> 01:01:06.210]  WeAreChange is not an organization.
[01:01:06.290 --> 01:01:06.871]  It's not a group.
[01:01:06.931 --> 01:01:10.958]  It's an idea that we take upon ourselves to change the world for the better.
[01:01:12.591 --> 01:01:22.039]  Well, I couldn't agree with you more, and that's something that of course we're doing here as well, a lot of live events, and it looks like we'll be joining you at Bilderberg here in the next few weeks.
[01:01:22.199 --> 01:01:23.040]  Looking forward to that.
[01:01:23.500 --> 01:01:25.782]  You know, and I think we should have you on the show again sometime.
[01:01:25.842 --> 01:01:32.148]  I'd like to show, cover like your top five confrontations and kind of just break those, each of those down.
[01:01:32.428 --> 01:01:35.211]  I think it's a very effective tool to show how
[01:01:35.811 --> 01:01:44.476]  These, you know, government officials, the elitist, how they run and hide, and when they are truly exposed, it kind of shows everyone exactly what's going on here.
[01:01:44.516 --> 01:01:47.919]  So I think your videos are an important tool, so it'd be good to have you back.
[01:01:48.319 --> 01:01:48.899]  I'm sorry, go ahead.
[01:01:49.580 --> 01:01:50.720]  It'll be awesome to have you back.
[01:01:50.780 --> 01:01:54.142]  It'll be hard to pick the top five video... Let's do the top ten!
[01:01:54.162 --> 01:01:55.323]  What are the top ten?
[01:01:56.864 --> 01:02:14.244]  My favorite videos right now are the satire comedy videos, where we use humor to educate people about the real issues, about what's happening, to awaken a lot of people that are not open to this message and don't usually hear this, but by using comedy, we slowly enter more people into this realm of thought, into
[01:02:15.485 --> 01:02:25.267]  This kind of information and I think comedy and satire is the new way to go to reach more and more people and to get them involved and to get them to care when they don't usually care.
[01:02:25.307 --> 01:02:44.012]  Satire and comedy, we started really doing a lot of those and also human life interest stories that touch the soul and touch people's human emotions to make people understand that we're all human beings, we're all here in this world together and we have to enjoy this short time that we have with each other and to make the best out of it.
[01:02:44.895 --> 01:02:46.276]  Well, I'm into that, brother.
[01:02:46.416 --> 01:02:48.457]  I certainly appreciate all that you do.
[01:02:48.477 --> 01:02:51.698]  I really liked your piece that you did on the subway in New York.
[01:02:51.738 --> 01:02:54.760]  What's the title of that, for folks that may have not seen it yet?
[01:02:55.300 --> 01:02:57.561]  It's Just Keep Going, You Got Nothing to Lose.
[01:02:57.681 --> 01:02:59.142]  Okay, that's one of my favorites of yours.
[01:02:59.162 --> 01:03:01.023]  Cinematography is getting better and better, too.
[01:03:01.043 --> 01:03:02.964]  Well, hey, we're running out of time.
[01:03:03.504 --> 01:03:04.765]  Perhaps we'll see you at Bilderberg.
[01:03:04.845 --> 01:03:07.206]  If not, I look forward to having you on again soon.
[01:03:07.606 --> 01:03:09.267]  Thank you for joining us, Luke.
[01:03:09.327 --> 01:03:11.668]  God be with you, and I look forward to having you again soon.
[01:03:12.520 --> 01:03:13.200]  Thank you so much.
[01:03:13.220 --> 01:03:14.341]  I'll see you at Bilderberg.
[01:03:14.441 --> 01:03:14.861]  All right, man.
[01:03:14.881 --> 01:03:15.481]  I look forward to it.
[01:03:15.501 --> 01:03:18.102]  All right.
[01:03:18.122 --> 01:03:20.203]  OK, that just about does it for tonight's show.
[01:03:20.363 --> 01:03:23.605]  Thank you, Paul Joseph Watson, for covering the first half of the news.
[01:03:23.685 --> 01:03:26.506]  Thank you, Luke Rudowsky, for joining us in that awesome interview.
[01:03:26.966 --> 01:03:27.906]  And thank you for watching.
[01:03:27.986 --> 01:03:31.768]  We hope that you will join us again tomorrow evening, 7 o'clock p.m.
[01:03:31.888 --> 01:03:32.628]  Central Time.
[01:03:32.969 --> 01:03:34.049]  Until then, good night.
[01:03:34.129 --> 01:03:34.749]  God bless.
[01:03:35.310 --> 01:03:36.190]  Fight the New World Order.
