[00:00:00.169 --> 00:00:00.691]  You've got it.
[00:47:12.718 --> 00:47:20.465]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[00:47:22.799 --> 00:47:26.160]  Waging war on corruption every Sunday, 4 to 6 p.m.
[00:47:26.160 --> 00:47:28.360]  back, Monday through Friday, 11 a.m.
[00:47:28.360 --> 00:47:28.940]  to 2 p.m.
[00:47:28.940 --> 00:47:29.800]  Central.
[00:47:29.800 --> 00:47:30.780]  That's 12 noon to 3 p.m.
[00:47:30.780 --> 00:47:38.342]  Eastern, and that transmission is on XM-166, as well as over 130 AM and FM affiliates and growing.
[00:47:38.342 --> 00:47:39.742]  Very exciting.
[00:47:39.742 --> 00:47:41.642]  That shows people are finally starting to wake up.
[00:47:41.642 --> 00:47:49.184]  Now, I want to try to give Stewart most the floor of this segment in the next couple, and maybe take a few calls for him if you have any intel for him or would like to get in touch with him.
[00:47:50.304 --> 00:47:52.987]  But the point is we know we're going in an authoritarian direction.
[00:47:52.987 --> 00:48:04.077]  You notice media ran TV shows called Doomsday Preppers to associate the idea of anybody trying to be prepped in life, how you're supposed to have a flashlight, food, stuff like that, as bad.
[00:48:05.373 --> 00:48:17.057]  And we've had doomsday preppers from the Doomsday Prepper Show on, famous people, you know, from different TV shows who had been taken to jail under psychological stuff and had their guns taken.
[00:48:17.057 --> 00:48:22.279]  We've talked about Marines that have had their guns taken for being on Facebook.
[00:48:23.925 --> 00:48:34.154]  You know, I noticed that when I put out the new film, Strategic Relocation, based on the book by Joel Skousen, and we carry both of them, obviously, I produced the film, I noticed some people in there saying, what are you saying, it's the end of the world?
[00:48:34.154 --> 00:48:35.155]  No!
[00:48:35.155 --> 00:48:44.683]  We're saying that the government's digging in, and when you hear about Strategic Relocation, I did research and moved the Texas Hill Country outside Austin.
[00:48:46.179 --> 00:48:49.162]  There's thousands of different things you can do.
[00:48:49.162 --> 00:48:50.683]  How to protect yourself in a city.
[00:48:50.683 --> 00:48:52.925]  How to get out of every city.
[00:48:52.925 --> 00:48:59.130]  Joel's got maps on that on all the big cities in the film and in the book at infowarestore.com.
[00:48:59.130 --> 00:49:03.133]  But the new film, Strategic Relocation, we're going to have to even make more of these.
[00:49:03.133 --> 00:49:05.796]  It's probably going to sell out in like a week at the rate.
[00:49:05.796 --> 00:49:07.917]  This is a very hot film.
[00:49:07.917 --> 00:49:09.058]  Get it.
[00:49:09.058 --> 00:49:10.019]  It's now here.
[00:49:10.019 --> 00:49:11.841]  We've now got 10,000 of them right here.
[00:49:12.601 --> 00:49:18.525]  At the operation headquarters and we'll print 10,000 more if we need to.
[00:49:18.525 --> 00:49:22.308]  And of course your purchase supports Joel Skousen and ourselves and everything we're doing.
[00:49:22.308 --> 00:49:22.748]  It's $19.95.
[00:49:22.748 --> 00:49:24.790]  Get a free citizen rulebook and more.
[00:49:24.790 --> 00:49:30.754]  My new film, Strategic Relocation with Joel Skousen, available at infowarestore.com or link through at prisonplanet.com.
[00:49:31.434 --> 00:49:42.337]  We're also going to talk to Joel because it's overall his copyright on the actual content about putting it out for PrisonPlanet.tv and then to a wider audience as well, but we're still gauging that and that's up to him.
[00:49:42.337 --> 00:49:43.998]  So again, strategic relocation.
[00:49:43.998 --> 00:49:52.480]  Listen, recap with a report here before we get back into Preppers and our National Guard source about saying Preppers will be treated as terrorists and hunted down.
[00:49:52.480 --> 00:49:54.241]  I'm in urban warfare drills where that's basically
[00:49:54.241 --> 00:49:54.661]  We're good to go.
[00:50:17.677 --> 00:50:25.304]  You know, if you had six, seven, eight minutes just to talk to millions of people and give them a report, which you are talking to millions, what would you say to them?
[00:50:25.304 --> 00:50:27.126]  Stuart Rhodes, founder of Oathkeepers.org.
[00:50:28.200 --> 00:50:29.260]  Well, I would say that the U.S.
[00:50:29.260 --> 00:50:33.302]  government is now telling you that you should take them at face value.
[00:50:33.302 --> 00:50:39.084]  They're telling you who their future military opponent is, and it is the general right.
[00:50:39.084 --> 00:50:46.286]  It is, in particular, the constitutionalist right, the Barry Goldwater conservatives, the Ron Paul supporters, the Chuck Baldwin supporters.
[00:50:46.286 --> 00:50:49.867]  They've been telling you this for years, so you should believe them.
[00:50:49.867 --> 00:50:52.288]  And, actually, they're correct.
[00:50:53.906 --> 00:51:05.054]  We are their future military opponents because they're going down the same exact road that Nazi Germany went down or Stalinist Russia, except that they're trying to do it here in America.
[00:51:05.054 --> 00:51:07.335]  And the difference is they're going to be a fight.
[00:51:07.335 --> 00:51:11.038]  I don't think they're going to back off.
[00:51:11.038 --> 00:51:13.119]  I don't think we have a political solution any longer.
[00:51:13.119 --> 00:51:14.560]  We're heading towards a fight.
[00:51:14.560 --> 00:51:16.442]  And so all we're really doing right now
[00:51:17.482 --> 00:51:31.287]  is shaping the future battle space and with the Oath Keepers, our way of doing that is to reach out to as many of the current serving military, in particular, and also police officers, sheriffs especially, and try and get them on our side.
[00:51:31.287 --> 00:51:35.589]  And if we get enough of them, then we can win in a very peaceful way.
[00:51:35.589 --> 00:51:43.532]  Like 1989 in East Germany when the wall fell after three days because the East German military simply refused to fire on their fellow citizens.
[00:51:44.772 --> 00:51:47.654]  And then the other big equation in it is, of course, what the American people do.
[00:51:47.654 --> 00:51:56.979]  The more resilient you are, the more prepared you are, the better off you're going to be, which is why they are beginning to also target preppers.
[00:51:56.979 --> 00:52:00.981]  They fear the current serving doing the right thing.
[00:52:00.981 --> 00:52:02.702]  They fear veterans.
[00:52:02.702 --> 00:52:09.606]  And they also fear all prepared Americans who are able to be self-sufficient, just like the Kulaks were in Russia.
[00:52:10.046 --> 00:52:15.109]  Anybody can grow their own food and shelter themselves even when the power's out.
[00:52:15.109 --> 00:52:18.751]  They are somebody who is a threat to the plans of the elites.
[00:52:18.751 --> 00:52:23.754]  They want us absolutely destitute when the collapse comes, when economic collapse hits.
[00:52:23.754 --> 00:52:34.419]  They want us to be at their mercy and be clamoring for the FEMA bracelets and the FEMA debit cards or even the little FEMA chip in your arm or the NORTHCOM versions of it.
[00:52:34.419 --> 00:52:36.721]  And the forced inoculations, they admit they're trying for that.
[00:52:37.361 --> 00:52:39.562]  Yeah, they want you to be totally subservient.
[00:52:39.562 --> 00:52:46.403]  So, of course, anybody who doesn't do those things, if you want to know what to be doing, look at the things they fear.
[00:52:46.403 --> 00:52:47.844]  They fear people who are prepared.
[00:52:47.844 --> 00:52:49.284]  They fear gun owners.
[00:52:49.284 --> 00:52:54.565]  They fear people, they don't want you going and forming communities and forming barter networks.
[00:52:54.565 --> 00:52:56.786]  They hate Christians, real Christians.
[00:52:57.666 --> 00:53:09.117]  Right, they don't want you, anything that challenges their rule, anybody who has allegiance to something other than them, they want you to be totally subservient to the political system as it is right now.
[00:53:09.117 --> 00:53:10.899]  That's why they hate the family!
[00:53:10.899 --> 00:53:12.500]  Right, they don't like, they don't want to
[00:53:12.640 --> 00:53:14.521]  Family allegiance and loyalty.
[00:53:14.521 --> 00:53:19.125]  They don't want faith loyalty to your God.
[00:53:19.125 --> 00:53:21.226]  They don't want you to have loyalty to the U.S.
[00:53:21.226 --> 00:53:23.488]  Constitution or to the Founders Republic.
[00:53:23.488 --> 00:53:29.933]  They want loyalty to the government official as outside the Constitution and illegitimate as they are.
[00:53:29.933 --> 00:53:31.234]  They want you to have loyalty to them.
[00:53:31.494 --> 00:53:36.659]  I want you to be destitute and desperate so you'll give up your rights, which is what people do throughout history.
[00:53:36.659 --> 00:53:41.923]  It's a constant pattern throughout history that in crisis, in wartime, is when you give up your rights.
[00:53:41.923 --> 00:53:45.106]  And so we're heading into a period of crisis economically.
[00:53:45.106 --> 00:53:48.469]  And it's coming, and I think Scowling's absolutely correct.
[00:53:48.469 --> 00:53:53.353]  I think that guys like Rawls, who have been talking about the American readout, I think that they're correct also.
[00:53:53.353 --> 00:53:58.918]  You know, you need to get to, if you can't get to the Rocky Mountain West, you should at least get out of the cities.
[00:53:59.378 --> 00:54:03.301]  And like you did, you went to the Hill Country in Texas, which is a pretty awesome place.
[00:54:03.301 --> 00:54:04.782]  A lot of good people out there.
[00:54:04.782 --> 00:54:07.343]  It goes, you know, it's kind of like that old Hank Williams Jr.
[00:54:07.343 --> 00:54:09.825]  song, a country boy can't survive, and that's no joke.
[00:54:09.825 --> 00:54:13.988]  And if you get outside the cities, you get back to a real... And that's what Agenda 21 is.
[00:54:13.988 --> 00:54:18.150]  I've got to interrupt you because everything you're saying is making me just burn with understanding.
[00:54:18.150 --> 00:54:27.637]  I got awake because as a child there were military books and history books everywhere, and I thought they were entertaining to read history because, you know, it was action every page.
[00:54:28.577 --> 00:54:33.180]  Why read fiction when you have to read to the end of the book to hear about battles when every page was a battle?
[00:54:33.180 --> 00:54:34.601]  And I've studied modern warfare.
[00:54:34.601 --> 00:54:38.743]  I've studied siege for 5,000 years, the oldest form of total war.
[00:54:38.743 --> 00:54:40.364]  They're setting us up for siege.
[00:54:40.364 --> 00:54:43.466]  They're setting you up like a foreign occupier would do.
[00:54:43.466 --> 00:54:46.147]  And of course, anybody who's self-sufficient is the enemy.
[00:54:46.147 --> 00:54:48.769]  Anybody loyal to the real America is the enemy.
[00:54:48.769 --> 00:54:50.050]  I'm getting chills here, Stuart.
[00:54:50.050 --> 00:54:51.650]  I mean, it's so real.
[00:54:51.650 --> 00:54:52.471]  Listen, I'm 95% confirmed.
[00:54:54.778 --> 00:55:05.264]  That I'm finding NSA substations all over Austin, and I mean I've confirmed their government data mining operations.
[00:55:05.264 --> 00:55:14.510]  I mean, I sent reporters down to the big NSA base in San Antonio just a few weeks ago, and the cops came up and threatened, you know, threatened them and said you can't film in America, and we said yes we can, so they backed off.
[00:55:14.510 --> 00:55:19.172]  When they've taken the film from the San Antonio Express news people, we at least knew our rights and handed them, you know,
[00:55:20.433 --> 00:55:23.496]  Basically notice of a lawsuit and the fact that the NSA's lawsuits.
[00:55:23.496 --> 00:55:25.358]  But the point is, I mean, this is everywhere.
[00:55:25.358 --> 00:55:26.940]  Like you said, a cancer steward.
[00:55:26.940 --> 00:55:28.141]  This is giant.
[00:55:28.141 --> 00:55:32.106]  And this is what you do when you're setting up an occupying takeover grid.
[00:55:32.106 --> 00:55:37.251]  I hope people understand this is not some nanny state that wants full control because it wants to take care of us.
[00:55:37.251 --> 00:55:38.733]  These are horrible globalists.
[00:55:40.307 --> 00:55:52.835]  Right, I mean, it's like another level above what happened post-World War II with the growth of the national security state, you know, the growth of the CIA, the emergence of the CIA in the 50s and all that.
[00:55:52.835 --> 00:55:56.998]  Now it's turned inward and it's increasing its pace exponentially.
[00:55:56.998 --> 00:56:02.342]  Well, they've said, why don't we just take over the whole economy and everything else and take over companies and arrest whoever we want?
[00:56:03.755 --> 00:56:08.497]  Right, don't you have a new CIA domestic headquarters in Denver?
[00:56:08.497 --> 00:56:09.257]  Yes.
[00:56:09.257 --> 00:56:16.421]  So what is that, you know, folks are probably thinking to themselves, I never knew the CIA was ever used internally in the first place and now they're doing it wide open.
[00:56:16.421 --> 00:56:28.806]  And so, you know, what they're really doing is everything they've done overseas, all the manipulations and the coups and the assassinations they've done overseas for decades, they are now doing to the United States and to the American people.
[00:56:28.806 --> 00:56:29.646]  They're bringing war home
[00:56:31.267 --> 00:56:37.034]  It's all been, whatever's been done in Iraq and Afghanistan, or in the past in other countries will be done here.
[00:56:37.034 --> 00:56:39.056]  So the question is, is what do we do about it?
[00:56:39.056 --> 00:56:43.461]  And I think what we have to realize is where we are, where we're headed, and then get ready ourselves.
[00:56:43.461 --> 00:56:45.203]  They're getting ready, we need to get ready too.
[00:56:46.084 --> 00:56:49.625]  So people need to set aside their fear.
[00:56:49.625 --> 00:56:52.346]  They need to step out and get to know their neighbors.
[00:56:52.346 --> 00:56:54.646]  They need to go down to local Veterans Hall.
[00:56:54.646 --> 00:57:06.650]  One thing I recommend you do more than anything else is get with your local Veterans in your VFW Hall, American Legion, or Marine Corps League and wake them up because that's a pool right there of people in your community who could help.
[00:57:07.410 --> 00:57:08.051]  No matter what happens.
[00:57:08.051 --> 00:57:11.054]  I think we need to talk about the election and how people need to see past that.
[00:57:23.849 --> 00:57:35.376]  You know, they're so fixated on anti-Obama, they're not seeing the, you know, the full picture is, is we're really FUBAR because the Republican Party, those who are in charge of it right now, are every bit as bad as Obama.
[00:57:35.376 --> 00:57:35.817]  That's right.
[00:57:35.817 --> 00:57:36.977]  You've worked in Congress.
[00:57:36.977 --> 00:57:39.139]  You've worked in Ron Paul's office, you know.
[00:57:39.139 --> 00:57:40.239]  Alright, second hour.
[00:57:40.239 --> 00:57:41.560]  Call your friends and family, folks.
[00:57:41.560 --> 00:57:44.562]  Tell them, tune in, however you're listening, now.
[00:57:44.562 --> 00:57:45.943]  This is important, what's coming up.
[00:57:52.313 --> 00:58:00.439]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:58:00.439 --> 00:58:04.502]  Alex and his staff have used these pure soap products for years.
[00:58:04.502 --> 00:58:11.828]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:58:11.828 --> 00:58:14.630]  See them on the web at 5starsoap.com.
[00:58:14.830 --> 00:58:19.673]  Or call 800-340-7091 for a free catalog.
[00:58:19.673 --> 00:58:25.617]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:58:25.617 --> 00:58:31.020]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:58:31.020 --> 00:58:33.002]  This is an amazing deal.
[00:58:33.002 --> 00:58:38.245]  You can save thousands of dollars and you will love the way Real Soap makes you feel.
[00:58:38.245 --> 00:58:41.387]  See them on the web at 5starsoap.com or call
[00:58:41.527 --> 00:58:49.873]  800-340-7091 for a free catalog.
[00:58:49.873 --> 00:58:50.874]  Aaron Fullon here.
[00:58:50.874 --> 00:59:02.482]  As the food police shut down food co-ops, the Amish, and small farmers, Americans are losing access, not just to raw milk and homemade cheeses, but to healthy, home-crafted sources for fermented foods like sauerkraut, yogurt, and kefir.
[00:59:02.482 --> 00:59:06.305]  It seems there's a war on life-giving foods with living enzymes and healthy bacteria.
[00:59:06.505 --> 00:59:09.269]  But frankly, I'm not sure what the food police are so afraid of.
[00:59:09.269 --> 00:59:17.179]  These remarkable foods have been around since the beginning of history, with archaeological evidence for fermented foods and beverages being found across the globe in almost every culture.
[00:59:17.179 --> 00:59:24.689]  Even today, Japanese eat miso, Africans eat fermented porridges, Koreans eat kimchi, and in India, fermented milk is a staple for healthy living.
[00:59:24.969 --> 00:59:26.090]  But here's some good news.
[00:59:26.090 --> 00:59:32.295]  Self-reliant Americans can now discover the secrets to making these amazing fermented foods legally and privately in their own homes.
[00:59:32.295 --> 00:59:35.637]  Since it's still legal to make these foods as long as you can make them yourself.
[00:59:35.637 --> 00:59:38.479]  For more information, check out fermentationfactor.com.
[00:59:38.479 --> 00:59:40.501]  That's fermentationfactor.com.
[00:59:40.501 --> 00:59:42.923]  It's easy to create your own powerful fermented foods.
[00:59:42.923 --> 00:59:46.626]  And you can do it by going to www.fermentationfactor.com.
[00:59:46.626 --> 00:59:49.348]  That's www.fermentationfactor.com.
[00:59:51.246 --> 00:59:54.831]  Coast to coast, direct from Austin.
[00:59:54.831 --> 00:59:58.036]  You're listening to the Alex Jones Broadcasting Network.
[01:00:01.778 --> 01:00:08.400]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:08.400 --> 01:00:12.841]  It's Alex Jones and the GCN Radio Network.
[01:00:12.841 --> 01:00:19.242]  Okay, we've got Stuart Rhodes, founder of Oath Keepers, patriot, constitutional lawyer, what, top of his class at Yale.
[01:00:19.242 --> 01:00:21.542]  I know he wrote award-winning papers there.
[01:00:21.542 --> 01:00:26.644]  And the point is, is that he is our guest here, and I wish he was wrong.
[01:00:26.644 --> 01:00:27.604]  Every time he's on,
[01:00:28.584 --> 01:00:32.186]  It really freaks me out because I know he's right.
[01:00:32.186 --> 01:00:33.546]  I study this stuff constantly.
[01:00:33.546 --> 01:00:36.748]  Remember, I'm the guy that made Police State 2000 in 1999.
[01:00:36.748 --> 01:00:41.610]  I'm the guy that said the military's coming to get your guns because I went and saw them drill to confiscate guns in America.
[01:00:41.610 --> 01:00:43.050]  And then we saw it in Katrina.
[01:00:43.050 --> 01:00:44.331]  All of it is a battle test.
[01:00:44.331 --> 01:00:46.112]  All of it is conditioning.
[01:00:46.112 --> 01:00:47.352]  It's all laboratory tests.
[01:00:47.352 --> 01:00:48.553]  They call it that.
[01:00:48.553 --> 01:00:51.754]  It's shaping the future battle space.
[01:00:51.754 --> 01:00:55.396]  And whether it's MIT Magazine or stuff out of West Point,
[01:00:56.843 --> 01:01:08.631]  For 15 years, I have had countless contacts, even had them on air, ROTC students at college being trained to be future officers, and they almost always trained to fight militias and gun owners.
[01:01:08.631 --> 01:01:10.612]  They've been shaping this battle space for a long time.
[01:01:10.612 --> 01:01:15.636]  I think that's what Stuart was getting to about, you know, don't think Mitt Romney's gonna save you.
[01:01:15.636 --> 01:01:21.439]  And we're gonna get into identifying three trends in far-right violence in the United States.
[01:01:21.439 --> 01:01:25.462]  You know, what the Army's being taught, that the gun owners are evil.
[01:01:27.223 --> 01:01:29.944]  You know, USMAEDU, we're gonna be getting into that.
[01:01:29.944 --> 01:01:34.205]  This is a short segment here though, Stewart, before we come back and get into all that.
[01:01:34.205 --> 01:01:36.966]  Tell us about Oath Keepers and how people can get involved with that.
[01:01:36.966 --> 01:01:42.228]  You know, the awesome black caps you've got with Oath Keepers on it, how people can support you.
[01:01:43.611 --> 01:01:55.078]  Well, the main point of the Oath Keepers, as I said, is to do best we can to get those in the ranks to understand their true loyalty to the American people and to our Constitution.
[01:01:55.078 --> 01:01:58.440]  And even more basic than that, to liberty itself.
[01:01:58.440 --> 01:01:59.821]  That's what our country is defined by.
[01:02:00.481 --> 01:02:06.885]  American Revolution was fought for liberty and everything after that was supposed to be to secure and further our freedom.
[01:02:06.885 --> 01:02:09.527]  And of course we all know that's not the way it's worked out.
[01:02:09.527 --> 01:02:15.091]  But we want to bring them back to that core root of their duty and obligation and their identity.
[01:02:15.091 --> 01:02:21.976]  They're Americans first, not just obedient to whoever happens to be in the White House or who happens to be running the banks.
[01:02:21.976 --> 01:02:25.318]  And so their loyalty is to the Declaration of Independence and to liberty.
[01:02:25.318 --> 01:02:29.101]  And so if we can do that, we can achieve a stand down within the military and
[01:02:29.281 --> 01:02:33.664]  And we're not saying that we want them to sit on their hands and do nothing if we're invaded.
[01:02:33.664 --> 01:02:34.705]  You know, if the U.N.
[01:02:34.705 --> 01:02:36.966]  comes in, of course we want them to fight.
[01:02:36.966 --> 01:02:40.148]  If it comes to a fight here in America, we'd like them to be on our side.
[01:02:40.148 --> 01:02:49.215]  But our dream would be a mass peaceful stand-down like happened in 1989 in East Germany, where the East German military stepped aside and stayed out of it.
[01:02:49.215 --> 01:02:53.738]  And without their support, the saucy secret police, as feared as they had been before,
[01:02:57.059 --> 01:03:03.801]  Let's make no mistake.
[01:03:03.801 --> 01:03:05.201]  Let's make no mistake.
[01:03:05.201 --> 01:03:07.662]  What we're doing right now will affect history.
[01:03:07.662 --> 01:03:09.002]  This is not a game, folks.
[01:03:09.002 --> 01:03:11.763]  We're not up here saying this to scare you.
[01:03:11.763 --> 01:03:12.783]  How do you respond to that?
[01:03:12.783 --> 01:03:14.164]  People say, this is scary.
[01:03:14.164 --> 01:03:14.624]  No, no.
[01:03:14.624 --> 01:03:17.145]  It's good to know the facts and prepare for it.
[01:03:17.145 --> 01:03:19.585]  We believe you have courage, America.
[01:03:19.585 --> 01:03:22.146]  We believe you want to say no to this takeover.
[01:03:22.426 --> 01:03:31.740]  This is a real authoritarian, social engineer, globalist, sickos, psychologist-run, New World Order, control freak system.
[01:03:31.740 --> 01:03:33.042]  These are nasty people!
[01:03:34.594 --> 01:03:36.274]  Right, and we should recognize reality.
[01:03:36.274 --> 01:03:44.476]  Like Patrick Henry said, it's better to know reality, or know the facts, than to provide for it, than to delude yourself with false hope.
[01:03:44.476 --> 01:03:47.797]  Recognize how bad it is, but also don't give up.
[01:03:47.797 --> 01:03:49.617]  Understand that we are different.
[01:03:49.617 --> 01:03:52.438]  We are not Chinese peasants or Russian peasants.
[01:03:52.438 --> 01:03:53.878]  We are Americans.
[01:03:53.878 --> 01:03:55.639]  And we have a legacy, a history.
[01:03:56.779 --> 01:03:59.480]  Of fighting for freedom and resistance.
[01:03:59.480 --> 01:04:00.541]  And so we can do it.
[01:04:00.541 --> 01:04:03.963]  I think if I didn't believe that, I wouldn't even try to do what I've been doing.
[01:04:03.963 --> 01:04:04.763]  And you wouldn't either.
[01:04:04.763 --> 01:04:06.864]  We would just, you know, I don't know what we would do.
[01:04:06.864 --> 01:04:08.105]  Who knows what we would do?
[01:04:08.105 --> 01:04:11.046]  But we know that there's a chance.
[01:04:11.046 --> 01:04:19.870]  And so what's going on now is, like we said before, one interview, I believe you said that there's, when there's crisis, there's a window that opens up, but it goes both ways.
[01:04:19.870 --> 01:04:21.631]  I think that's absolutely correct.
[01:04:21.631 --> 01:04:24.913]  We are in a moment of crisis in this country when the windows open.
[01:04:25.793 --> 01:04:31.798]  They want to shove through their total lockdown and total grid control society.
[01:04:31.798 --> 01:04:42.086]  We have to push back and push back with what it is that makes us all Americans, which is our our death wish independence and our Bill of Rights and our own self-independence.
[01:04:42.086 --> 01:04:42.907]  Exactly.
[01:04:42.907 --> 01:04:46.930]  People should pinch themselves if they're not fully awake yet.
[01:04:46.930 --> 01:04:49.092]  FEMA badmouths the Founding Fathers.
[01:04:49.092 --> 01:04:51.394]  They demonize people that believe in freedom.
[01:04:52.254 --> 01:04:55.135]  I mean, think about how outrageous these authoritarians are.
[01:04:55.135 --> 01:04:58.977]  We'll be right back with Stuart Rhodes, and I'll give the number out if you'd like to join us on air.
[01:04:58.977 --> 01:04:59.897]  Stand by.
[01:04:59.897 --> 01:05:10.021]  The Silver Lungs Generator is the only all-encompassing professional class product for producing endless colloidal and ionic silver solutions right from the convenience of your home.
[01:05:10.501 --> 01:05:21.664]  With recent regulations threatening the sale of silver-based supplements, now you can secure yourself and your family by producing your own silver solutions anywhere, anytime.
[01:05:21.664 --> 01:05:29.227]  You can have the peace of mind knowing that you can create endless supply of silver anytime, anywhere, for any application.
[01:05:29.227 --> 01:05:36.049]  The Silver Lungs Generator is a one-time purchase that requires no maintenance nor replacement parts for the life of the unit.
[01:05:36.429 --> 01:05:41.191]  This product was designed to be an invaluable part of your vital preparations.
[01:05:41.191 --> 01:05:58.559]  For a detailed report on the differences between ionic silver, colloidal silver, and what most silver solution manufacturers are producing, please visit our website at www.silverlungs.com for more information on why you should be producing your own silver solutions right from your home, forever.
[01:06:04.376 --> 01:06:10.631]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:06:13.177 --> 01:06:13.797]  Welcome back.
[01:06:13.797 --> 01:06:14.478]  Second hour here.
[01:06:14.478 --> 01:06:18.079]  I'm going to give the number out just so you can get a few calls in to Stuart Rhodes.
[01:06:18.079 --> 01:06:23.562]  Only have time for five or six, but we'll see who's able to get on air in the next segment.
[01:06:23.562 --> 01:06:29.225]  The toll-free number to join us if you have any questions about the martial law incremental takeover we see happening.
[01:06:29.225 --> 01:06:29.565]  It's 877-789-ALEX.
[01:06:29.565 --> 01:06:29.725]  877-789-2539.
[01:06:29.725 --> 01:06:31.866]  And let's give first-time callers a chance specifically.
[01:06:37.849 --> 01:06:51.580]  On the National Guard going under NORTHCOM, Brigade Homeland, TSA checkpoints on highways, the NSA admitting they spy on you illegally, just the absolute criminal lawlessness.
[01:06:51.580 --> 01:06:53.302]  They have streetlights going up nationwide.
[01:06:53.302 --> 01:06:55.564]  I've confirmed they're putting some in here in Austin.
[01:06:55.564 --> 01:06:56.545]  I've got to go out and do the report.
[01:06:57.305 --> 01:06:57.525]  I think?
[01:07:19.733 --> 01:07:22.982]  You know, to the CIA to protect the embassy staff?
[01:07:22.982 --> 01:07:27.654]  Because the group they were paying for security are the ones that went and killed the ambassador folks.
[01:07:29.918 --> 01:07:38.503]  I've got to give my rights up because of Al-Qaeda when the criminal government runs Al-Qaeda against the Serbs, against the Russians, against everybody, and they use them to take our rights.
[01:07:38.503 --> 01:07:54.573]  Stewart, briefly on that front, and then give people a briefing here, because a few times ago when you were on, I likened it to a cheesy Star Trek analogy, when the Klingon bird of prey has to decloak to fire.
[01:07:55.393 --> 01:07:58.237]  Okay, and that's what happens historically.
[01:07:58.237 --> 01:08:10.454]  When the tyrants get ready to move, they've got to build up, they've got to roll out, and we can point it out before they try to clamp down, and then stop them if we build enough political mass and understanding so they can't sell it on their cover story.
[01:08:10.894 --> 01:08:13.978]  And I want listeners to understand the historical point we're at.
[01:08:13.978 --> 01:08:19.645]  The globalists admit Brzezinski's new book, one of their master planners, that they are seven to ten years behind.
[01:08:19.645 --> 01:08:24.311]  So they're trying to accelerate it because they know worldwide people are waking up to them.
[01:08:24.311 --> 01:08:29.338]  The euro is now forming a world dictatorship, the core of it, over the euro and bragging about it.
[01:08:29.878 --> 01:08:31.059]  This is all happening.
[01:08:31.059 --> 01:08:32.779]  World government's being announced.
[01:08:32.779 --> 01:08:37.941]  And they can't have those of us that were right about this and have credibility out running around.
[01:08:37.941 --> 01:08:39.342]  They want to come arrest us.
[01:08:39.342 --> 01:08:42.423]  They're preparing for that in the Army manual I read earlier.
[01:08:42.423 --> 01:08:44.724]  But that shouldn't scare you.
[01:08:44.724 --> 01:08:47.545]  That shouldn't scare you because the NSA is spying on you.
[01:08:47.545 --> 01:08:49.646]  I'm going to go protest the NSA in San Antonio.
[01:08:49.646 --> 01:08:51.687]  As soon as I get the time, I'm going down there.
[01:08:51.687 --> 01:08:51.927]  Okay?
[01:08:52.367 --> 01:08:56.910]  I mean, major reporters have had their cameras taken for major newspapers.
[01:08:56.910 --> 01:09:02.273]  They didn't take ours, because I had them give them the news article about the NSA losing a lawsuit.
[01:09:02.273 --> 01:09:05.575]  We're allowed to go show them illegally spying on us in America?
[01:09:05.575 --> 01:09:07.756]  You've got to exercise these rights or lose them.
[01:09:07.756 --> 01:09:11.678]  Stewart, you've got the floor in the ten minutes we've got before we go to break and come back with some calls.
[01:09:11.678 --> 01:09:12.959]  Give people the briefing.
[01:09:12.959 --> 01:09:16.461]  Tell them what they're teaching the military, what's happening at NORTHCOM.
[01:09:16.781 --> 01:09:26.086]  Give them a breakdown on the force structure and the treasonous conversion of the military into a domestic Gestapo force.
[01:09:26.086 --> 01:09:31.188]  Well, we already saw the article by Colonel Benson out at Leavenworth, who is no small fry.
[01:09:31.188 --> 01:09:36.651]  He's one of the major destructors there at Leavenworth, where he called the Tea Party a future military opponent of the U.S.
[01:09:36.651 --> 01:09:38.652]  military for domestic deployment.
[01:09:38.652 --> 01:09:43.674]  And now we also have added to that, we have the Combating Terrorism Center at West Point,
[01:09:45.595 --> 01:09:53.101]  And there's an article published there identifying three trends in far-right violence in the United States by R.L.
[01:09:53.101 --> 01:09:56.964]  Perlinger, and he's the director of that center at West Point.
[01:09:56.964 --> 01:10:05.111]  And so these are just like I said before, they're telling you right out in the open who their future political or future military opponents are.
[01:10:05.111 --> 01:10:11.416]  And of course, this article from West Point lumps what they call the anti-federalists.
[01:10:11.416 --> 01:10:12.897]  He calls us anti-federalists.
[01:10:13.257 --> 01:10:22.766]  It's kind of a new term they're applying now, hearkening back to the Anti-Federalists who opposed the Constitution back in 1787, or 1789.
[01:10:22.766 --> 01:10:36.380]  He calls these Anti-Federalists, then the next wing of supposed right wing violence is racism, the racist trend, and then he has one more, which is the religious trend, or a Christian identity trend.
[01:10:37.441 --> 01:10:47.830]  He also says in here, anybody can pull this up, West Point, he says that the Tea Party, what is it, in North Carolina, they predict, will link up with Al-Qaeda.
