[00:00:03.029 --> 00:00:03.069]  Oh,
[01:06:43.505 --> 01:06:47.151]  He pushed him out and he pushed the general out who was leading the army.
[01:06:50.310 --> 01:06:55.692]  And therewith he had the whole control about everything he had excluded.
[01:06:55.712 --> 01:07:02.374]  The military would have been the only ones who could have stopped Hitler and saved democracy.
[01:07:02.794 --> 01:07:09.057]  I even feel in America the same atmosphere as we had in Germany under the Nazis.
[01:07:09.537 --> 01:07:12.678]  Then you get insecure about your own government.
[01:07:14.045 --> 01:07:29.613]  And if you add to that what is being done and not even given to the voters, we are on the same road down to destruction.
[01:07:30.513 --> 01:07:43.240]  And I will do everything I can to make myself fighting for the right of the freedom of this nation and the rest of the world.
[01:07:44.215 --> 01:07:49.977]  In the Soviet Union, and in Nazi Germany, you have what we call the party line.
[01:07:50.617 --> 01:07:54.038]  There is a line given out, and you have to stick to it.
[01:07:54.279 --> 01:08:12.385]  The political correctness, which is not totally eliminated, is where somebody lays out what is right and what is wrong, and then you have the newspapers and the media to make this line stick.
[01:08:14.500 --> 01:08:25.226]  Goebbels, the chief liar of Hitler, he used to say, you have to tell a lie long enough and then always something is going to stick.
[01:08:26.026 --> 01:08:30.769]  And that is a principle which I have seen here already earlier.
[01:08:31.970 --> 01:08:41.015]  That is how the people are indoctrinated and brainwashed that they think
[01:08:42.199 --> 01:08:47.922]  What they think is right and the only thing which has been put into them from outside.
[01:08:48.542 --> 01:08:51.523]  The United Nations is a godless grouping.
[01:08:51.543 --> 01:09:06.310]  I have never heard that they have ever taken position, which is not their business anyway, about moral standards and achievements.
[01:09:06.350 --> 01:09:10.852]  And if, for instance, somebody in some country, you have a dictator,
[01:09:11.741 --> 01:09:18.964]  He doesn't mean even to be totalitaire, but he is a dictator and he treats his people badly and he treats himself very well.
[01:09:18.984 --> 01:09:23.366]  That they're being excluded from their voting rights.
[01:09:24.407 --> 01:09:30.189]  It's a completely immoral organization, where even Fidel Castro has a vote.
[01:09:30.729 --> 01:09:36.572]  And now, this guy signs America into that outfit.
[01:09:38.928 --> 01:09:47.131]  Where there is not one nation who has the moral foundation which this nation has.
[01:09:47.851 --> 01:09:51.873]  And they will destroy, they will destroy us.
[01:09:52.493 --> 01:09:55.214]  They will pull us down to their low level.
[01:09:55.234 --> 01:10:03.417]  And that a president who has not even proven that he is an American, and where he not even has proven
[01:10:04.136 --> 01:10:09.003]  That he is eligible for the White House?
[01:10:09.684 --> 01:10:19.418]  That he signs a treaty putting us into this godless instrument of the devil?
[01:10:21.570 --> 01:10:26.311]  That shows, and if people don't realize it, that comes, you are brainwashed.
[01:10:26.851 --> 01:10:28.912]  You have to got to the right literature.
[01:10:29.232 --> 01:10:31.372]  You have to read what the reality is.
[01:10:31.732 --> 01:10:33.053]  You have to be real yourself.
[01:10:33.473 --> 01:10:34.833]  And we should not do it.
[01:10:35.553 --> 01:10:37.774]  We should not get into United Nations.
[01:10:38.634 --> 01:10:39.934]  Absolutely not.
[01:10:40.775 --> 01:10:48.616]  Then comes Mao Zedong or Khrushchev or people of their descendants and tell us what we shall do.
[01:10:49.457 --> 01:10:50.637]  And they are better at that as we.
[01:10:51.860 --> 01:11:09.011]  I think there was, like myself, there were millions of cowards, because if you speak out here, you may lose your job, but if you... there you'll lose your life, and you'll think twice, especially if you have a family.
[01:11:10.872 --> 01:11:17.997]  But it was the organized churches, under the leadership of their pastors, should have stand up.
[01:11:21.653 --> 01:11:22.634]  And there was nothing of this.
[01:11:22.974 --> 01:11:30.561]  As I said earlier, every German knew the injustice which was done to the Jews.
[01:11:31.001 --> 01:11:33.703]  But it was not called injustice.
[01:11:34.964 --> 01:11:47.195]  And the same as if you say abortion and Obama says he doesn't know it and Pelosi says I have been dealing with this all the time and I don't see why it should prevent the abortion.
[01:11:48.584 --> 01:11:57.673]  If you think that you can be a Christian and vote somebody into power who is in favor of abortion, you should not vote for him.
[01:11:57.894 --> 01:12:03.059]  If you do, you are part of the crime they are committing.
[01:12:06.963 --> 01:12:11.848]  And America is still the only nation where the substance
[01:12:13.277 --> 01:12:17.659]  of Christian teaching is enforced in the lives of very many people.
[01:12:18.139 --> 01:12:28.124]  My own pastor is standing up and saying that I don't care about what they say about the Texas which I will lose.
[01:12:28.144 --> 01:12:30.446]  I don't care of it.
[01:12:30.986 --> 01:12:36.749]  I only have to learn what are the battle lines where I have to fight.
[01:12:37.605 --> 01:12:40.406]  But I want to have a part in the battle for freedom.
[01:12:41.167 --> 01:13:02.017]  And I think all the pastors who think in the similar way should form a fast organization or organism where they can change ideas and act as a unit, as a Christian unit who says God and Constitution.
[01:13:03.098 --> 01:13:06.360]  That is what we want and not money and destruction.
[01:13:07.045 --> 01:13:12.608]  We want a President and a Congress which obey God and not who lie.
[01:13:12.628 --> 01:13:19.532]  I think every thinking person has to take a position in this battle.
[01:13:20.212 --> 01:13:24.975]  Because the battle line goes through every office and through most families.
[01:13:26.015 --> 01:13:29.818]  So, make a decision and begin to fight for truth.
[01:13:30.218 --> 01:13:30.978]  That's my message.
[01:13:31.258 --> 01:13:31.999]  You have to do that.
[01:13:32.959 --> 01:13:35.601]  Everything the government orders, I am against it.
[01:13:36.590 --> 01:13:45.518]  Most things, everything what they do is aimed at their own power, not at what they ask others to do, where and what.
[01:13:46.559 --> 01:13:51.083]  They use something to forward their goal.
[01:13:51.244 --> 01:13:57.009]  That is the essence of the tactic of the totalitarians.
[01:13:57.049 --> 01:13:58.210]  They use everything
[01:14:02.919 --> 01:14:14.328]  Not even to embrace something which is good, but they don't embrace it because it is good for somebody or for the nation, but because it helps them to take control.
[01:14:14.348 --> 01:14:21.753]  So everything suggests, if I would be a congressman or a senator, I would say no.
[01:14:22.874 --> 01:14:24.375]  Whatever good reasons they might bring.
[01:14:24.996 --> 01:14:31.321]  Now comes the Republicans and says we must have a bilateral decision and then they work for hours and days and weeks.
[01:14:32.284 --> 01:14:32.824]  Completely.
[01:14:33.765 --> 01:14:35.607]  They don't know what the real enemy is.
[01:14:36.888 --> 01:14:50.898]  The problem is that our government, and this is not just Obama, this is all of them, they don't know who their enemies are and what the battlefield is.
[01:14:51.699 --> 01:14:54.361]  But many people know what our rights are.
[01:14:54.641 --> 01:14:57.684]  And if you start fighting for your rights, that is okay.
[01:14:57.984 --> 01:14:59.025]  You'll end up against
[01:14:59.645 --> 01:15:03.968]  The Socialists, in any case, if you do that, so everybody has to start.
[01:15:04.388 --> 01:15:11.874]  You can't start with being an angel, but you can start with what you know is wrong, and there you have to fight, whatever it costs you.
[01:15:13.435 --> 01:15:25.583]  I don't have it here, there is a statistic about the founding fathers, and what they have put there, as I have, they have lost
[01:15:30.353 --> 01:15:33.555]  Their fortunes, putting it into the battle for freedom.
[01:15:33.575 --> 01:15:48.946]  I would say about half of the 56 signatures, they have put themselves into it and we have become so comfortable that we don't want to lose our comfort.
[01:15:49.826 --> 01:15:54.209]  I don't like my wife at my house and my comfort.
[01:15:54.770 --> 01:15:57.732]  I like that very much, but it does not dominate me.
[01:15:59.045 --> 01:15:59.886]  It does not dominate.
[01:15:59.946 --> 01:16:01.067]  It's not my priority.
[01:16:01.408 --> 01:16:03.450]  Making money is not my priority.
[01:16:03.670 --> 01:16:04.871]  But I need money, of course.
[01:16:05.252 --> 01:16:07.013]  So money in itself is not wrong.
[01:16:08.375 --> 01:16:10.397]  But it's how you use it that is the point.
[01:16:11.338 --> 01:16:13.961]  And I use what I have for the battle for freedom.
