[00:00:00.577 --> 00:00:00.983]  Network.
[02:02:06.007 --> 02:02:10.588]  He's the brains, you know, he's he's the doctor of education.
[02:02:10.628 --> 02:02:15.849]  And, you know, Bernadine's got her law degree and and all of that.
[02:02:15.909 --> 02:02:16.829]  That's what they do.
[02:02:16.870 --> 02:02:21.291]  They they create these factions, these differences amongst us.
[02:02:22.011 --> 02:02:29.633]  And then, you know, even if they're not manipulating it directly, you know that there's some nut out there listening to this stuff.
[02:02:30.450 --> 02:02:34.654]  And finally, he says, oh, I've got an idea.
[02:02:34.794 --> 02:02:38.377]  And he goes out and he kills 26 people at his school.
[02:02:39.097 --> 02:02:41.980]  And, you know, it's predictable.
[02:02:42.160 --> 02:02:43.861]  You know that that is going to happen.
[02:02:43.941 --> 02:02:49.326]  And that's exactly what Obama and his cronies have created in this country.
[02:02:49.526 --> 02:02:50.847]  Oh, they're going to hype this up.
[02:02:50.927 --> 02:02:55.130]  And I predict there'll be some more school shootings now from real nuts.
[02:02:55.270 --> 02:02:57.692]  Because when they hype this stuff, it creates copycats.
[02:02:58.213 --> 02:02:58.353]  Yes.
[02:02:59.375 --> 02:02:59.575]  I agree.
[02:02:59.595 --> 02:03:00.617]  I agree.
[02:03:00.897 --> 02:03:05.785]  And it's, again, you know, you have to be, you know, some kind of mindless
[02:03:07.364 --> 02:03:09.906]  Lunatic to do what this guy has done today.
[02:03:09.926 --> 02:03:11.587]  Eighteen kindergarten.
[02:03:12.007 --> 02:03:12.327]  Me either.
[02:03:12.447 --> 02:03:12.748]  Me either.
[02:03:37.864 --> 02:03:39.905]  And rightfully so.
[02:03:40.105 --> 02:03:46.928]  And I hope that there's enough people out there listening to remember that it's not the gun that did it, it's the person that did it.
[02:03:47.129 --> 02:03:50.850]  And we ought to ask ourselves, what's happening to our country that people are this deranged?
[02:03:51.110 --> 02:03:52.951]  That's why we've got to have the Second Amendment.
[02:03:53.411 --> 02:03:53.611]  Yes.
[02:03:53.632 --> 02:03:55.052]  So people can't march around.
[02:03:55.172 --> 02:03:59.974]  The answer is like the Israelis have M16s in lockers in all the classrooms.
[02:04:00.315 --> 02:04:02.576]  The answer is arm the schools!
[02:04:03.116 --> 02:04:03.256]  Yes.
[02:04:04.278 --> 02:04:04.998]  Yes.
[02:04:05.098 --> 02:04:10.780]  Where they have allowed people to get carry permits, the crime's gone down.
[02:04:11.160 --> 02:04:12.360]  And you know why.
[02:04:12.500 --> 02:04:17.902]  Because all of a sudden, the bad guys don't know if you've got a gun and that you're going to shoot back.
[02:04:18.122 --> 02:04:19.062]  They're such cowards.
[02:04:19.242 --> 02:04:21.523]  They're such cowards, the type of people that do this stuff.
[02:04:21.623 --> 02:04:22.603]  I mean, they are just... I agree.
[02:04:23.223 --> 02:04:23.723]  I agree.
[02:04:24.784 --> 02:04:31.385]  I mean, I know there's a hell, because, I mean, the universe, it's an absolute rule that these people have got to be... I mean, how would you want to kill children?
[02:04:32.666 --> 02:04:33.006]  No way.
[02:04:34.268 --> 02:04:35.189]  I can't imagine it.
[02:04:35.450 --> 02:04:43.938]  In Vietnam, I remember, if we saw children in the area, we stopped firing, even at the risk of our own life.
[02:04:45.159 --> 02:04:48.222]  You just, you know, you can't even imagine it.
[02:04:48.782 --> 02:04:54.148]  And not as a soldier, you know, when you're under fire, when you're under threat of being killed.
[02:04:54.348 --> 02:04:55.949]  Hold on, finish your story and then we'll let you go.
[02:04:55.969 --> 02:04:58.472]  We're going to come back in two more minutes, then go to calls, I promise.
[02:05:02.429 --> 02:05:08.282]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[02:05:09.187 --> 02:05:15.071]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[02:05:15.931 --> 02:05:26.018]  Our most popular silver-based products are the 32-ounce Nano-Silver solutions, our 2-ounce Nano-Silver nasal applicators, as well as our all-natural silver soaps.
[02:05:26.898 --> 02:05:30.180]  Just released is our 100% natural silver gel.
[02:05:31.021 --> 02:05:37.225]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[02:05:37.945 --> 02:05:48.376]  But rather we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera to quickly penetrate and nourish the skin while delivering the silver more effectively.
[02:05:49.197 --> 02:05:56.905]  Visit www.silverlungs.com and click on our store page to find what silver based products are best for you.
[02:05:57.966 --> 02:06:00.909]  That's www.silverlungs.com
[02:06:02.850 --> 02:06:07.774]  We have witnessed two terrible storms in the East, but we are still in the eye of the perfect storm.
[02:06:08.435 --> 02:06:11.237]  The most devastating economic condition since the Great Depression.
[02:06:11.677 --> 02:06:14.019]  America's worst drought in agricultural history.
[02:06:14.500 --> 02:06:17.082]  And now the economic results of the presidential election.
[02:06:17.502 --> 02:06:20.505]  This perfect storm is a huge threat to everyone's food supply.
[02:06:21.005 --> 02:06:25.631]  I just doubled down and got even more supplies from eFoodsDirect, and I recommend you do the same.
[02:06:26.212 --> 02:06:28.334]  It's time to get your own supply from eFoodsDirect.
[02:06:28.875 --> 02:06:31.938]  I know I won't be standing in a bread line trading my freedom for food.
[02:06:32.539 --> 02:06:36.303]  I'm taking control of my future, and you're nuts if you don't do the same.
[02:06:36.323 --> 02:06:39.928]  Go to eFoodsDirect.com forward slash Alex to find the specials.
[02:06:40.208 --> 02:06:43.572]  And you can start with a holiday gift pack that's normally $80, now under $50.
[02:06:44.613 --> 02:06:47.796]  Remember, I can warn you, but I can't feed you.
[02:06:47.816 --> 02:06:52.080]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[02:06:52.601 --> 02:06:55.724]  Would you rather prepare six months too early or one day too late?
[02:06:55.744 --> 02:07:00.229]  409-5633 or efoodsdirect.com forward slash Alex.
[02:07:01.878 --> 02:07:07.342]  Sodium fluoride in the body reduces IQ and increases cancers.
[02:07:07.642 --> 02:07:14.728]  Unfortunately, fluoride and its derivatives are only one of hundreds of toxins being added to our drinking water.
[02:07:15.028 --> 02:07:17.470]  We're battling the globalist on so many fronts.
[02:07:17.750 --> 02:07:23.815]  Health is an area where we can all take control of our lives, and it all starts with that basic building block of water.
[02:07:24.475 --> 02:07:27.237]  It is time to purify our family's water.
[02:07:27.497 --> 02:07:34.360]  The ProPure filtration system with added fluoride filters is the best system from my research to protect you and your family.
[02:07:34.380 --> 02:07:39.483]  Infowarshstore.com already has the lowest prices on ProPure water filtration.
[02:07:39.683 --> 02:07:45.366]  But until December 10th, we are going to offer 15% off the already lowest price.
[02:07:45.726 --> 02:07:47.767]  I know what I'm giving my family this Christmas.
[02:07:48.028 --> 02:07:48.568]  ProPure.
[02:07:48.788 --> 02:07:54.752]  Go to Infowarsstore.com and get 15% off the already lowest price out there with the code WATER15.
[02:07:55.612 --> 02:08:00.215]  WATER15 and you get 15% off at Infowarsstore.com.
[02:08:02.377 --> 02:08:09.942]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[02:08:11.460 --> 02:08:12.880]  All right, listen to me carefully.
[02:08:13.060 --> 02:08:17.161]  If you were in Connecticut or have family there, we need to know, was there a drill?
[02:08:17.661 --> 02:08:22.002]  We've confirmed they had started new procedures and security drills in the last few months.
[02:08:22.662 --> 02:08:23.823]  Was there a stand down?
[02:08:23.863 --> 02:08:24.923]  That's beginning to emerge.
[02:08:25.043 --> 02:08:25.923]  Multiple shooters.
[02:08:26.283 --> 02:08:31.404]  They're trying to expunge evidence of that, but the police have now detained, looks like two different people.
[02:08:31.784 --> 02:08:33.465]  Shot out the back of one window.
[02:08:33.485 --> 02:08:39.466]  They've been looking for a van with a red or maroon van with its back window blown out.
[02:08:40.499 --> 02:08:43.541]  Uh, they've also reportedly, uh, caught somebody in the woods.
[02:08:43.661 --> 02:08:45.303]  Might have just been somebody out there playing hooky.
[02:08:45.603 --> 02:08:46.263]  We'll find out.
[02:08:46.323 --> 02:08:50.767]  They've also SWAT teamed, uh, somebody else at their home they believe may be involved.
[02:08:51.087 --> 02:08:53.449]  The witnesses are saying they saw this.
[02:08:53.469 --> 02:08:57.011]  Uh, all I know is they're going to use this to come after our guns.
[02:08:57.051 --> 02:09:02.796]  Larry Rathwald, of course, Army veteran, FBI infiltrator, into the Weathermen.
[02:09:04.062 --> 02:09:06.884]  And was able to bring a lot of the evidence that sent him to prison.
[02:09:06.904 --> 02:09:19.473]  And the reason we're going to have him on today is Belafonte, Harry Belafonte, and all these people are on the news saying, you know, it's fun to kill white people like Jamie Foxx said.
[02:09:19.493 --> 02:09:23.256]  We need to be like a third world dictator and put people in jail.
[02:09:24.857 --> 02:09:27.178]  And again, that's what the communists do.
[02:09:27.259 --> 02:09:28.900]  They cause division.
[02:09:29.756 --> 02:09:32.258]  And it's this liberation theology.
[02:09:33.478 --> 02:09:38.601]  And we have footage up at Infowars.com, special report, Obama's cronies want to kill and imprison Americans.
[02:09:39.022 --> 02:09:43.404]  And I walk over politely to communists and say, hey, what does your communist sign mean?
[02:09:45.045 --> 02:09:45.646]  Go away.
[02:09:45.726 --> 02:09:46.406]  Did you hear him?
[02:09:46.446 --> 02:09:48.207]  He just said something very nasty to me.
[02:09:48.547 --> 02:09:49.588]  That is very nasty.
[02:09:50.949 --> 02:09:52.390]  And I didn't say anything.
[02:09:52.430 --> 02:09:54.751]  And they come up and I go, well, what's communism?
[02:09:54.771 --> 02:09:56.432]  You know, Stalin killed tens of millions of people.
[02:09:56.792 --> 02:09:57.833]  Too bad he didn't kill you.
[02:09:57.853 --> 02:09:58.894]  Yeah, we're going to kill you.
[02:10:00.087 --> 02:10:01.949]  And folks, that's happened to me over and over again.
[02:10:02.209 --> 02:10:07.413]  So I had him on about that, but we were getting into the fact that why are they coming out with all this?
[02:10:07.453 --> 02:10:15.279]  And if they'd stage Fast and Furious, folks, they have a history of staging things or provocateuring things or knowing something's going to happen and letting it happen.
[02:10:16.620 --> 02:10:21.364]  And they did this in a victim disarmament zone where people know folks are disarmed.
[02:10:21.644 --> 02:10:23.105]  Look, notice the timing of this.
[02:10:23.866 --> 02:10:26.688]  When Obama's saying he may use executive orders to go after our guns.
[02:10:26.708 --> 02:10:31.171]  So I'm gonna give the number out for people that are in the area with your reports.
[02:10:31.191 --> 02:10:31.291]  800-259-9231.
[02:10:31.351 --> 02:10:33.833]  You need to video those reports now.
[02:10:33.853 --> 02:10:34.494]  Put them on YouTube.
[02:10:34.514 --> 02:10:35.694]  Or you need to call us.
[02:10:35.715 --> 02:10:35.755]  800-259-9231.
[02:10:42.079 --> 02:10:43.461]  Guys, give me the office number.
[02:10:43.581 --> 02:10:44.081]  People can't.
[02:10:44.101 --> 02:10:44.962]  I know we have several.
[02:10:45.483 --> 02:10:53.732]  Give me the office number that our customer service is answering so that people, if they call our office, if they can't get through to us, they can give us comments.
[02:10:54.192 --> 02:10:55.754]  Or they can go to infowars.com.
[02:10:57.700 --> 02:11:01.381]  And go to the latest article we've posted.
[02:11:01.481 --> 02:11:04.862]  Enemies of Second Amendment will exploit Connecticut shooting.
[02:11:05.182 --> 02:11:06.783]  There's no registration needed, folks.
[02:11:07.263 --> 02:11:08.303]  You can just comment.
[02:11:08.343 --> 02:11:09.444]  You can register if you want.
[02:11:10.524 --> 02:11:12.765]  And tell us what you think about what's happening.
[02:11:13.385 --> 02:11:15.486]  And one guy says not everything has to be a conspiracy.
[02:11:15.586 --> 02:11:16.027]  I agree.
[02:11:16.307 --> 02:11:22.991]  But they will use this to take our guns when, Larry Graffol just pointed out, everywhere with concealed carry crime goes down.
[02:11:23.571 --> 02:11:26.833]  In countries where they have guns in the schools like Israel, no school shootings.
[02:11:27.473 --> 02:11:30.995]  Okay, we need to arm the people in the schools.
[02:11:31.435 --> 02:11:32.136]  Period.
[02:11:32.436 --> 02:11:34.057]  Where are the police whenever this starts?
[02:11:34.257 --> 02:11:37.019]  They always run now under new procedures, the new safety procedures.
[02:11:37.259 --> 02:11:39.160]  The old days were go up in the UT Tower, kill the guy.
[02:11:39.620 --> 02:11:47.466]  Now the new procedures are, go back, call the feds, stand down like Blacksburg, wait two hours, well it's actually almost three, until you go in.
[02:11:47.746 --> 02:11:52.009]  Larry, you know, you're a combat vet yourself, worked in, you know, in support of law enforcement.
[02:11:52.050 --> 02:11:58.915]  What's your view on these new socialist government policies of telling cops stand down, run out, get back up?
[02:11:59.275 --> 02:12:02.137]  I mean, if I was a cop and somebody was shooting people, I'm not going to go get back up.
[02:12:02.157 --> 02:12:03.278]  And I'm not saying I'm a tough guy.
[02:12:03.558 --> 02:12:04.339]  I know what I'd do.
[02:12:04.779 --> 02:12:07.300]  I've intervened before when people are being robbed and stuff.
[02:12:07.560 --> 02:12:10.780]  I'm not going to tell tough guy stories, but it's not that I'm a tough guy.
[02:12:10.880 --> 02:12:17.782]  I guarantee you that if somebody was shooting kids in a school, I would creep up on them and jump them.
[02:12:18.162 --> 02:12:19.502]  And we see examples of that.
[02:12:19.542 --> 02:12:28.124]  I mean, I'm ranting here, but other comments on this and then finish your story that got cut off about when you were in the Army and, you know, what you went through to not shoot kids.
[02:12:28.666 --> 02:12:30.607]  Well, I think I can start with that.
[02:12:30.907 --> 02:12:39.291]  There were times in Vietnam when we were under fire, and if we saw children in the area, we would cease fire for fear of hitting them.
[02:12:39.812 --> 02:12:41.913]  And our own lives were in jeopardy.
[02:12:42.453 --> 02:12:51.878]  I can't imagine being outside of a school and knowing that there's something dastardly going on inside that school and standing down.
[02:12:52.878 --> 02:12:57.781]  I'd have to go through the windows, they'd have to kill me too, because I couldn't live
[02:12:58.439 --> 02:13:00.921]  Knowing that I had sat there and not done something.
[02:13:00.981 --> 02:13:03.102]  And that's what you're saying, Alex.
[02:13:03.523 --> 02:13:05.204]  You have to do something.
[02:13:05.424 --> 02:13:17.733]  And these new rules of engagement that they have are designed to allow these kinds of catastrophes not only to happen, but to be bigger catastrophes than they were 50 years ago.
[02:13:18.153 --> 02:13:20.435]  You know, that guy in the tower in Texas.
[02:13:21.438 --> 02:13:24.821]  He killed some people, but he didn't kill nearly as many as 26.
[02:13:26.562 --> 02:13:28.624]  And they went up on that tower and killed him.
[02:13:29.164 --> 02:13:30.665]  They didn't even wait for backup.
[02:13:30.705 --> 02:13:32.446]  Two police, along with a citizen.
[02:13:33.807 --> 02:13:36.029]  I've interviewed one of the police that killed him.
[02:13:36.049 --> 02:13:36.930]  He came in a Texas Ranger.
[02:13:37.210 --> 02:13:38.111]  They just charged in.
[02:13:38.131 --> 02:13:38.771]  The guy shot him.
[02:13:38.791 --> 02:13:39.292]  They killed him.
[02:13:39.632 --> 02:13:40.773]  Yeah.
[02:13:41.533 --> 02:13:42.294]  That's how you do it.
[02:13:43.450 --> 02:13:50.753]  And that's what, you know, I mean, let's make rules of engagement and make it more difficult for the police to do the job.
[02:13:50.793 --> 02:13:57.275]  And I'll tell you, in 99% of the cases, them men are going to want to do exactly what you're advocating.
[02:13:57.765 --> 02:14:02.887]  There's only going to be a small number of them that want to wait and read the rule book.
[02:14:03.508 --> 02:14:05.048]  There is no way!
[02:14:05.088 --> 02:14:09.791]  Listen, if I was driving by a school and a shooting was going on, and I didn't even have a gun, I'd go in there.
[02:14:09.811 --> 02:14:11.071]  And that's not because I'm a tough guy.
[02:14:11.471 --> 02:14:15.593]  I immediately want to rip the head off of somebody that's shooting kids.
[02:14:15.653 --> 02:14:25.198]  I mean, I never fantasize about violence, but when I hear about whoever shot these and killed these 18 kids, I mean, I am just thinking about what I'd do to them.
[02:14:26.403 --> 02:14:31.906]  And you know that it's not a public duty.
[02:14:31.946 --> 02:14:33.407]  It's not a tough guy.
[02:14:33.988 --> 02:14:37.430]  It's that I want to do something to protect the innocent people.
[02:14:37.910 --> 02:14:40.231]  And I don't care if it's adults or if it's kids.
[02:14:40.351 --> 02:14:45.795]  If something like that's happening, I'm going to do what I can to help without thinking about it.
[02:14:45.855 --> 02:14:48.056]  That's just part of my nature.
[02:14:48.256 --> 02:14:52.458]  And I think that it was what made this country great at one time.
[02:14:52.959 --> 02:14:54.820]  And what's happened is we've become so
[02:14:55.484 --> 02:14:56.746]  That's right, and people...
[02:15:11.286 --> 02:15:13.267]  Wait for the specialist to do it.
[02:15:13.307 --> 02:15:20.910]  The average cop now, stand down while the SWAT team gets their gear on, drives over here for 30 minutes, and then masses in their camo.
[02:15:21.390 --> 02:15:27.393]  You know, those guys just had gun belts around them, no body armor, ran up the tower and killed that guy.
[02:15:27.533 --> 02:15:32.395]  What do you need SWAT for?
[02:15:33.216 --> 02:15:35.377]  Don't those police officers carry guns?
[02:15:35.937 --> 02:15:38.118]  And they have them for a reason.
[02:15:38.338 --> 02:15:40.659]  And protecting innocent people is part of it.
[02:15:42.165 --> 02:15:44.966]  Larry, thank you so much for spending... Hey, thanks for having me on.
[02:15:45.146 --> 02:15:48.906]  And you're going to be on to talk about the reissuance with your book updated.
[02:15:48.926 --> 02:15:50.207]  You're going to be on with us in January.
[02:15:50.247 --> 02:15:50.907]  We're going to put... Okay.
[02:15:51.447 --> 02:15:52.007]  No problem.
[02:15:52.047 --> 02:15:53.687]  Listen, good luck today.
[02:15:53.767 --> 02:15:54.828]  I know you're going to be busy.
[02:15:54.848 --> 02:15:55.388]  All right.
[02:15:55.428 --> 02:15:55.868]  Thank you, sir.
[02:15:55.888 --> 02:15:58.308]  Yeah, we're going to go to your phone calls now, folks.
[02:15:58.328 --> 02:15:59.769]  The toll-free number to join us is 800-259-9231.
[02:15:59.829 --> 02:16:01.829]  Do you have any information or tracking the news?
[02:16:09.502 --> 02:16:09.782]  800-259-9231.
[02:16:11.483 --> 02:16:13.764]  What is your intel from this town, this area?
[02:16:14.245 --> 02:16:15.605]  If you have family, call them.
[02:16:15.666 --> 02:16:16.666]  Find out and call us.
[02:16:16.686 --> 02:16:17.847]  We're leaving the phones open for you.
[02:16:17.867 --> 02:16:19.448]  I'm going to go to Gary here in a moment.
[02:16:19.488 --> 02:16:21.069]  Here's Paul Watson's new article.
[02:16:22.390 --> 02:16:24.471]  And this just makes my blood boil.
[02:16:25.051 --> 02:16:30.435]  You knew the ghouls wouldn't even wait a couple hours until they tried to... These people that have bodyguards.
[02:16:30.555 --> 02:16:31.596]  I've had Michael Moore's.
[02:16:31.676 --> 02:16:33.397]  This is on video and martial law.
[02:16:34.994 --> 02:16:38.880]  Try to stop me filming him from 50 feet away in the streets of New York.
[02:16:39.281 --> 02:16:41.184]  Actually, the same day those communists said they wanted to kill me.
[02:16:43.067 --> 02:16:44.289]  And it's all on tape.
[02:16:44.329 --> 02:16:47.214]  Come up and start ramming their elbows into me.
[02:16:47.234 --> 02:16:48.796]  You know what I did when his bodyguards did that to me?
[02:16:49.656 --> 02:16:51.316]  I just rammed my elbow right into him.
[02:16:52.117 --> 02:16:52.437]  You know what?
[02:16:52.457 --> 02:16:54.957]  They were big, so-called, you know, tough guys.
[02:16:54.977 --> 02:16:55.457]  And you know what?
[02:16:55.477 --> 02:16:56.518]  They backed off real quick.
[02:16:56.838 --> 02:16:58.358]  Oh, you're going to hit me with your elbow?
[02:16:58.878 --> 02:17:01.459]  Here, how about I just ram my elbow into you?
[02:17:02.019 --> 02:17:03.600]  Oh, you can watch it on tape.
[02:17:04.160 --> 02:17:05.220]  You can see they started getting back.
[02:17:05.240 --> 02:17:06.240]  And it's not that I'm a tough guy.
[02:17:06.480 --> 02:17:10.561]  You're going to come out to me, and I'm not even around Michael Moore, and ram your elbow into me?
[02:17:10.861 --> 02:17:12.682]  How about I ram my elbow into you, punk?
[02:17:13.523 --> 02:17:16.289]  And they had guns, by the way, bulging underneath their shirts.
[02:17:16.750 --> 02:17:22.884]  So this pig, Michael Moore, this self-propelled goblin, he wants your guns because of this.
[02:17:24.198 --> 02:17:27.320]  Michael Moore calls for strict gun control after school massacre.
[02:17:27.600 --> 02:17:30.802]  Piers Morgan implies that all handguns should be banned.
[02:17:30.903 --> 02:17:32.884]  Infowars.com, PrisonBunda.com.
[02:17:33.204 --> 02:17:43.731]  Filmmaker Michael Moore quickly seized upon the tragic shooting massacre in Connecticut to call for strict gun control, while CNN host Piers Morgan implied that all handguns should be banned, except in the hands of the government.
[02:17:44.552 --> 02:17:46.253]  And remember, he's from England, where they've banned guns.
[02:17:48.010 --> 02:18:00.539]  Liberal talking points wasted no time in exploiting the horrendous events this morning at the Sandy Hook Elementary School in Newtown, where 18 children were amongst the 27 killed to push their political agenda.
[02:18:01.059 --> 02:18:09.265]  Now we need to add the Rahm Emanuel clip in here, and it's got it all there with the tweets of the pig, Michael Moore.
[02:18:10.205 --> 02:18:14.428]  Let's go to Gary, who has a cousin who is a teacher at the school.
[02:18:14.468 --> 02:18:15.209]  Thanks for holding.
[02:18:15.569 --> 02:18:16.730]  Give us your information, sir.
[02:18:18.364 --> 02:18:22.447]  This country's going to hell in a handbasket, Alex.
[02:18:23.407 --> 02:18:24.708]  I'll try to make it quick.
[02:18:24.868 --> 02:18:26.008]  I was in the barbershop.
[02:18:26.709 --> 02:18:31.411]  I got a text message from my phone about a shooting at an elementary school.
[02:18:31.912 --> 02:18:32.552]  I live in New York.
[02:18:32.592 --> 02:18:34.053]  I went to college in Connecticut.
[02:18:34.713 --> 02:18:38.815]  So I called my roommate who I went to school with to make sure his daughter was okay.
[02:18:39.556 --> 02:18:41.717]  And then he told me that the school was in Newton.
[02:18:41.997 --> 02:18:43.458]  He was in Wilbury.
[02:18:44.229 --> 02:18:48.693]  And then my mom texted me, and she said, oh my god, that's Carrie's school.
[02:18:48.753 --> 02:18:49.554]  Carrie's my cousin.
[02:18:51.005 --> 02:18:57.770]  So, I told them to put the news on at the barbershop, and they said, oh, I bet you're going to think it was an inside job.
[02:18:58.290 --> 02:19:01.313]  And I said, I'm not saying that it was, but I wouldn't put it past them.
[02:19:01.413 --> 02:19:04.135]  And they were like, why would they kill innocent children?
[02:19:04.175 --> 02:19:05.216]  And I said, excuse me?
[02:19:05.276 --> 02:19:09.018]  I said, abortion, vaccines, and poisoning food and water.
[02:19:09.038 --> 02:19:10.419]  These people are Satanists.
[02:19:10.439 --> 02:19:12.281]  Yeah, why did Hitler blow up the Reichstag?
[02:19:12.301 --> 02:19:13.141]  To get control.
[02:19:13.622 --> 02:19:15.163]  Why did government stage these things?
[02:19:15.203 --> 02:19:16.063]  To get our guns.
[02:19:16.103 --> 02:19:17.965]  I mean, why can't people get that through their head?
[02:19:18.885 --> 02:19:19.305]  I don't know.
[02:19:40.620 --> 02:19:40.981]  I think so.
[02:19:56.440 --> 02:19:58.580]  You know, I see the scroll, the ticker underneath it.
[02:19:58.600 --> 02:19:59.561]  Hold on, I want to hear this.
[02:19:59.601 --> 02:20:01.541]  We got a bunch of other callers with information.
[02:20:01.741 --> 02:20:03.582]  This man wants your guns.
[02:20:03.742 --> 02:20:09.103]  That is the cover of the 60-page glossy magazine, jam-packed with information.
[02:20:09.183 --> 02:20:12.203]  The December issue of InfoWars Magazine.
[02:20:12.303 --> 02:20:19.505]  InfoWars Magazine gives you a powerful tool to reach out to friends and family and neighbors and people in your community with the message of liberty.
[02:20:19.605 --> 02:20:22.807]  Give a gift subscription to your local police department.
[02:20:22.867 --> 02:20:26.269]  Give a gift subscription to your local state house, to your pastor.
[02:20:26.369 --> 02:20:27.849]  This is the perfect tool.
[02:20:27.929 --> 02:20:34.613]  Twelve of these delivered to the door of the institutions, groups, and individuals that you want to influence and wake up.
[02:20:34.853 --> 02:20:41.735]  Sign up for the free digital e-version at InfoWars.com forward slash newsletter and we send it out the week after the physical magazine goes out.
[02:20:41.835 --> 02:20:45.116]  Or go to InfoWarsStore.com today and sign up for a subscription.
[02:20:45.196 --> 02:20:52.158]  Give it as a gift subscription or buy them in bulk with Ron Paul, the attack on the Second Amendment, the police state, the GMO takeover.
[02:20:52.238 --> 02:20:57.480]  It's all there and all available at InfoWarsStore.com or by calling 888-253-3139.
[02:20:57.600 --> 02:21:01.301]  Get your subscription or buy the magazines in bulk today.
[02:21:03.424 --> 02:21:14.154]  You land in Buenos Aires, then a shuttle to Santa Rosa, where a nicely furnished cabin with all amenities, Wi-Fi, executive food and wine, and laundry service awaits.
[02:21:14.974 --> 02:21:17.997]  After a good night's sleep, your adventure begins.
[02:21:18.398 --> 02:21:21.841]  You're on a golden stag safari for big game.
[02:21:22.821 --> 02:21:23.782]  But it's not Africa.
[02:21:24.122 --> 02:21:25.223]  It's Argentina.
[02:21:25.683 --> 02:21:34.008]  One-on-one guided hunts for water buffalo, cougar, bighorn rams, wild boar, and the biggest stag deer in South America.
[02:21:34.489 --> 02:21:36.010]  All gold medal quality.
[02:21:36.350 --> 02:21:37.931]  All the action you can handle.
[02:21:39.440 --> 02:21:47.088]  Land Rovers, top rental guns with scopes, all food, beverages, hunting guides, ground transportation included, and more.
[02:21:47.569 --> 02:21:49.851]  All more affordable than you can imagine.
[02:21:50.512 --> 02:21:55.297]  The adventure of a lifetime starts at GoldenStagSafaris.com.
[02:21:55.657 --> 02:21:57.259]  The big game hunting ranch.
[02:21:57.739 --> 02:21:59.902]  GoldenStagSafaris.com.
[02:22:01.297 --> 02:22:06.301]  We all know that Berkey water purification systems are the most trusted name in water filtration.
[02:22:06.521 --> 02:22:15.648]  As an authorized Berkey dealer for over six years and serving thousands of satisfied customers, the Berkey guy offers amazing specials for Berkey water filtration systems.
[02:22:15.889 --> 02:22:29.920]  The Berkey light systems include a set of self-sterilizing and re-cleanable black purification elements that purify water by removing chlorine, pathogenic bacteria, cysts and parasites to non-detectable levels and remove harmful chemicals such as herbicides and pesticides.
[02:22:30.200 --> 02:22:35.468]  Order the Berkey Light System today, complete with two black Berkey elements for only two hundred and thirty one dollars.
[02:22:35.608 --> 02:22:38.132]  And the Berkey Guy will ship your order free of charge.
[02:22:38.332 --> 02:22:45.182]  With the purchase of a Berkey Light, the Berkey Guy is also offering a set of fluoride and arsenic filters for only thirty nine ninety nine.
[02:22:45.322 --> 02:22:47.463]  That's over 30% off the retail price.
[02:22:47.663 --> 02:22:48.584]  Call the Berkey guy at 1-877-886-3653.
[02:22:48.604 --> 02:22:48.804]  That's 1-877-886-3653.
[02:22:48.824 --> 02:22:49.965]  Or order online at GoBerkey.com.
[02:22:49.985 --> 02:22:51.205]  That's GoBerkey.com today!
[02:23:05.174 --> 02:23:08.956]  In the U.S., one in every 50 homes will have a break-in this year.
[02:23:10.017 --> 02:23:11.738]  Burglars call it smash and grab.
[02:23:12.098 --> 02:23:13.379]  Police call it robbery.
[02:23:13.980 --> 02:23:15.360]  We call it avoidable.
[02:23:15.881 --> 02:23:21.504]  We are Fake TV, a simple electronic device that can fool even professional burglars.
[02:23:21.905 --> 02:23:26.828]  Fake TV easily plugs into any outlet and simulates the changing colors of a television.
[02:23:27.188 --> 02:23:33.212]  To a burglar, it looks like someone must be home watching TV, so they'll likely move on to an easier target.
[02:23:33.772 --> 02:23:40.697]  At only $34.95, Fake TV costs less than a month of most alarm monitoring plans and makes a great Christmas gift.
[02:23:40.957 --> 02:23:43.179]  Or it's perfect if you're traveling over the holidays.
[02:23:43.579 --> 02:23:47.082]  Order your Fake TV by calling 877-5-FAKE-TV or go to Faketv.com.
[02:23:47.342 --> 02:23:48.843]  That's 877-532-5388 or Faketv.com.
[02:23:48.923 --> 02:23:50.984]  Fake TV, the burglar deterrent.
[02:24:05.552 --> 02:24:07.634]  We're back, and I've been monitoring the news.
[02:24:07.894 --> 02:24:08.995]  It is a firestorm.
[02:24:09.015 --> 02:24:12.317]  They want total bans of all semi-autos, just as we knew they would do.
[02:24:12.997 --> 02:24:15.619]  You've heard me say, look for a big mass shooting at schools.
[02:24:16.400 --> 02:24:16.920]  You've heard me.
[02:24:16.960 --> 02:24:18.501]  We've got to find the club's last two months.
[02:24:18.541 --> 02:24:19.762]  I've probably said it 20 times.
[02:24:20.943 --> 02:24:22.184]  We've got loaded phone lines.
