[00:00:13.291 --> 00:00:14.553]  Welcome, ladies and gentlemen.
[00:53:58.510 --> 00:54:00.172]  In collusion with the government.
[00:54:01.352 --> 00:54:03.094]  And corporate America.
[00:54:04.194 --> 00:54:06.096]  You know this year alone.
[00:54:07.217 --> 00:54:08.938]  Now since Obama took over.
[00:54:10.049 --> 00:54:17.691]  We've had about a 24, 23% inflation rate over the three years.
[00:54:18.712 --> 00:54:22.973]  Well, in the coming year, it's going to jump to 30% for this year.
[00:54:22.993 --> 00:54:25.254]  30 added percent.
[00:54:27.954 --> 00:54:39.578]  The reasons why is because the United States of America has lost the ability of having the US dollar
[00:54:41.556 --> 00:54:52.244]  be the international money utilized in all transactions on the international level of goods and services.
[00:54:53.825 --> 00:54:58.329]  Because of that, the Fed cannot continue printing money.
[00:54:58.389 --> 00:55:05.314]  They could only print money while everyone was exchanging their monies
[00:55:06.269 --> 00:55:06.849]  For U.S.
[00:55:06.929 --> 00:55:14.291]  dollars, so they could buy oil, they could buy raw materials, they could lend, lease, etc., etc.
[00:55:15.112 --> 00:55:27.215]  Well, what we have now with the Fed printing funding money that has no backing, and at the same time, it's a vicious little cycle up there on Wall Street.
[00:55:27.796 --> 00:55:32.457]  The Fed is buying T-bills, which are worthless, and then issuing money.
[00:55:33.479 --> 00:55:40.042]  So, the trillion dollar debt that everyone's talking about, yes, that hurts.
[00:55:40.762 --> 00:55:44.024]  It has to be dealt with immediately, but it's too late.
[00:55:44.864 --> 00:55:45.605]  It's too late.
[00:55:46.505 --> 00:55:53.108]  The coming 30% inflation rate is going to... What's going to happen in America?
[00:55:54.449 --> 00:55:57.090]  You're going to see trucks hijacked on the highway.
[00:55:57.690 --> 00:55:58.430]  Food trucks.
[00:55:59.251 --> 00:56:01.612]  You're going to see chaos.
[00:56:03.007 --> 00:56:10.753]  In the South, in the Northwest, all over America, no longer will immigration be an issue.
[00:56:11.354 --> 00:56:19.100]  No longer will anything else be an issue except the worst of times, the worst of American times.
[00:56:19.540 --> 00:56:30.669]  And now you can't criticize the federal government without disappearing, going to Guantanamo or some like prison.
[00:56:31.761 --> 00:56:42.149]  And speaking of Guantanamo, that policy was derived strictly from American Indian policy.
[00:56:43.570 --> 00:56:52.536]  It started in the Seminole Wars and when it was continued with the Apache Wars and the wars with my people, we won.
[00:56:53.077 --> 00:56:55.699]  And of course, the deceit set in.
[00:56:56.880 --> 00:57:01.223]  All I'm saying right now is we know the history.
[00:57:02.455 --> 00:57:24.209]  We know the contemporary times, and yet, because of the impending collapse with the cycle of money, of the Fed issuing money, that is why it's called funny money.
[00:57:25.230 --> 00:57:31.134]  It's called funny money because the dollar is no longer the international currency.
[00:57:32.168 --> 00:57:55.059]  Therefore, because of all other currencies being changed to dollars so they can buy goods and services throughout the international community, what we have now is people are creating alliances to buy with their own monies or with gold.
[00:57:56.324 --> 00:58:00.728]  Or they're creating money, like the Arab Emirates and the Middle East.
[00:58:00.748 --> 00:58:03.170]  The Arabs are starting to create their own currency.
[00:58:03.250 --> 00:58:05.352]  India just announced they're going to stop using the dollar.
[00:58:05.392 --> 00:58:06.153]  That's a big deal.
[00:58:06.793 --> 00:58:12.178]  Yes, they're buying their oil from Iran, and it's done with gold.
[00:58:13.719 --> 00:58:22.667]  Now, what's going to happen in America, because of this funny money, and it's a vicious cycle there, inside Wall Street,
[00:58:23.499 --> 00:58:36.747]  Well, the Fed is buying up worthless T-bills and then issuing money because they bought up all these savings and then they're funding the banks with more money.
[00:58:37.127 --> 00:58:40.149]  It's just a vicious cycle that's suicidal.
[00:58:41.509 --> 00:58:47.693]  And that's why inflation is going to raise 30% this year alone versus the 24% under Obama in three years.
[00:58:47.713 --> 00:58:47.913]  So you see,
[00:58:53.806 --> 00:58:57.610]  The country's going to become a calamity of chaos.
[00:58:58.451 --> 00:59:03.956]  You're going to have food trucks hijacked on the highways.
[00:59:04.356 --> 00:59:08.720]  It's going to be a dangerous time in America, and it's going to begin at the end of this year.
[00:59:11.123 --> 00:59:14.565]  In Argentina 10 years ago, or 11 years ago, the same thing happened.
[00:59:14.585 --> 00:59:17.708]  They were very wealthy, but they had the same inflation happen.
[00:59:17.788 --> 00:59:20.770]  And you're always extremely well read, you're always up to the minute.
[00:59:21.491 --> 00:59:27.775]  The Davos meeting, as you know, the big global banksters are meeting in Europe, and they're actually saying George Soros and others.
[00:59:28.596 --> 00:59:35.723]  That total collapse, worst time in history, worse than when George Soros was even involved as a trader in World War II.
[00:59:36.084 --> 00:59:37.305]  He's actually saying that.
[00:59:38.506 --> 00:59:40.608]  All these other big bankers are saying that.
[00:59:41.389 --> 00:59:44.812]  And they've covered up the inflation so far, but you're right, it's now
[00:59:45.473 --> 00:59:49.916]  Accelerating, and their answer is, Homeland Security drills.
[00:59:50.717 --> 00:59:52.878]  Practicing to lock up the general public.
[00:59:53.159 --> 00:59:58.662]  Practicing, they're in the news again saying, arrest people that criticize the government.
[00:59:59.343 --> 01:00:02.745]  They were detaining Rand Paul and groping Ron Paul at the airport.
[01:00:02.785 --> 01:00:06.428]  And Rush Limbaugh said, well they don't want war, so they're terrorists.
[01:00:06.448 --> 01:00:07.609]  I mean, he actually said this.
[01:00:08.229 --> 01:00:10.211]  So they're sending up trial balloons now,
[01:00:11.731 --> 01:00:15.673]  To actually use the National Defense Authorization Act on the American people.
[01:00:15.713 --> 01:00:31.518]  And as you said, for decades, and I've studied the history, it's true what you're saying, Hitler, the British, all of it, used their concentration camp models and their city lockdown models that they've used in Fallujah and Iraq and other areas, was all beta tested here.
[01:00:32.118 --> 01:00:40.141]  And now isn't it fitting in a sick way that everything that was pioneered here in the United States is now going to come back on everybody?
[01:00:41.127 --> 01:00:41.908]  On everybody.
[01:00:43.009 --> 01:00:46.712]  And that's why I mentioned that famous saying about DC.
[01:00:46.992 --> 01:00:50.455]  A country founded on deceit will die by deceit.
[01:00:51.216 --> 01:00:55.019]  And this country, you know, it's a very disparate country.
[01:00:55.757 --> 01:01:10.280]  You have the South, you have New England, you have the mid-Atlantic states, you have the Great Lakes, you have Texas, you have the Southwest, the West Coast, the Northern Plains, the Southern Plains, etc., etc.
[01:01:10.360 --> 01:01:21.441]  We have a very disparate country that's far from really being unified as a nation-state because of our lack of culture.
[01:01:22.522 --> 01:01:24.342]  Now, when we have
[01:01:25.393 --> 01:01:28.056]  A lack of culture, there goes the value system.
[01:01:29.058 --> 01:01:35.466]  And the value system in America is one of convenience.
[01:01:37.188 --> 01:01:41.113]  Everyone in America will do anything for convenience.
[01:01:42.071 --> 01:01:48.755]  Like your Apples, you know, you own about five different kinds of computers that you can carry around on your person.
[01:01:49.195 --> 01:01:50.336]  That's ridiculous.
[01:01:51.096 --> 01:02:01.842]  I've seen them in the airplanes, you know, they carry out, they have an iPhone, they have a book, they have a Kindle book, it's, and then their computer.
[01:02:02.362 --> 01:02:03.003]  It's crazy.
[01:02:04.003 --> 01:02:05.884]  This country of convenience.
[01:02:06.525 --> 01:02:09.086]  They will allow this country to do anything.
[01:02:11.221 --> 01:02:12.703]  Against the Constitution.
[01:02:14.264 --> 01:02:17.307]  And then they opt for convenience.
[01:02:18.008 --> 01:02:20.410]  Well, we do have.
[01:02:20.430 --> 01:02:26.096]  And I and I really, really, really am afraid for Ron Paul.
[01:02:27.277 --> 01:02:30.560]  Because he's the only one talking about the Constitution.
[01:02:31.561 --> 01:02:34.024]  And the best parts of it, by the way.
[01:02:35.999 --> 01:02:51.692]  And he's, if he, if the miracle happens and the American people wake up and they nominate him, they're going to get rid of him just like they did to Kennedy's and everyone else that allegedly a single assassin takes care of.
[01:02:52.573 --> 01:02:54.735]  Going all the way back to Abraham Lincoln.
[01:02:56.181 --> 01:03:01.946]  Russell, let me ask you a question from your historical research and just your gut sense for things that's proven accurate.
[01:03:02.527 --> 01:03:04.228]  You're somebody that stood up to tyranny.
[01:03:04.528 --> 01:03:06.891]  You've actually done more than just occupy a square.
[01:03:06.931 --> 01:03:10.394]  You physically occupied your own land and faced the federal attacks.
[01:03:11.462 --> 01:03:28.357]  But knowing this system, what's going to happen when a culture that sold their soul for convenience, for bread and circus football, who thinks it can't happen here, what's going to happen when the bottom completely drops out and the big banksters are offshore laughing about it?
[01:03:28.837 --> 01:03:30.799]  What is going to happen to the average person who
[01:03:32.079 --> 01:03:35.182]  Who is very soft and who doesn't have a culture.
[01:03:35.202 --> 01:03:39.406]  They have this plastic corporate culture that blows with the wind.
[01:03:39.426 --> 01:03:50.356]  I mean, if we had 7 million people, major university studies have shown, that starved to death or died from complications from malnourishment in the 10 years of the Great Depression,
[01:03:51.376 --> 01:03:53.458]  Then 90% of people then were self-sufficient.
[01:03:53.938 --> 01:03:56.779]  Only 10% were totally urban and un-self-sufficient.
[01:03:57.100 --> 01:03:58.120]  Now we have the flip.
[01:03:58.500 --> 01:04:01.102]  90% are urban and un-self-sufficient.
[01:04:01.422 --> 01:04:05.265]  Of the 10% that are in the country, only 5% are self-sufficient.
[01:04:05.945 --> 01:04:08.887]  I mean, this sounds like a beyond road warrior scenario.
[01:04:09.367 --> 01:04:19.433]  If things really do collapse like it looks like they are, and we see government and corporations racing around, digging in, and preparing for war with the people, what are they planning?
[01:04:20.973 --> 01:04:28.795]  You know, it's estimated that the big cities of America have about three to four days of food for the populace.
[01:04:30.135 --> 01:04:31.355]  Three to four days.
[01:04:32.755 --> 01:04:45.538]  Now, with America approaching chaos, absolute chaos, and it can't feed itself because it can't afford the imports any longer.
[01:04:46.018 --> 01:04:49.439]  It can't afford to buy anything.
[01:04:51.425 --> 01:05:00.432]  What we're going to be done, what is going to be done, is this is the most well-armed country in the world.
[01:05:02.333 --> 01:05:06.777]  Those guns are going to be used on each other and against law enforcement.
[01:05:07.177 --> 01:05:10.239]  It's just, it's going to be, that's what chaos is.
[01:05:11.480 --> 01:05:12.081]  Exactly.
[01:05:12.241 --> 01:05:18.966]  It's, it's going to be a country that's in rebellion and they don't even know why they're in rebellion.
[01:05:20.287 --> 01:05:23.992]  That's the sad part of what's coming, as I see it.
[01:05:26.035 --> 01:05:28.619]  It's rebellion because they've lost their convenience?
[01:05:29.280 --> 01:05:32.324]  Is it rebellion because they've lost their self-sufficiency?
[01:05:32.725 --> 01:05:36.490]  It's all of the above, but without a value system.
[01:05:37.751 --> 01:05:38.591]  It's going to be chaos.
[01:05:39.071 --> 01:05:40.452]  Wow, very well said.
[01:05:40.492 --> 01:05:42.492]  In fact, you've really crystallized it for myself.
[01:05:43.172 --> 01:05:49.974]  People are just going to attack in all directions while the engineers of this set off shore and kind of let us burn each other out.
[01:05:50.454 --> 01:05:51.835]  That's what they've done in Latin America.
[01:05:51.875 --> 01:05:55.616]  I've read the IMF World Bank documents where they say we'll let them riot for a year.
[01:05:55.956 --> 01:05:58.876]  They'll beg for us to come in with the military later.
[01:05:59.236 --> 01:06:04.878]  So how do we use the chickens coming home to actually wake people up to go after the real threat?
[01:06:05.738 --> 01:06:09.320]  These corporate kleptocrats instead of all of us just killing each other.
[01:06:09.340 --> 01:06:11.982]  I mean, how do we do that, Russell?
[01:06:13.463 --> 01:06:30.833]  You know, I've watched America go from where young people, like when I was in grade school, wanting to grow up to be a policeman, to where now every citizen is deathly afraid of the police.
[01:06:31.854 --> 01:06:34.155]  The police themselves have transformed.
[01:06:36.011 --> 01:06:48.119]  And into this, this agent of destruction, and they enjoy the persecution of individuals like you see what happened in Syria.
[01:06:49.400 --> 01:06:50.280]  It's happening here.
[01:06:51.501 --> 01:07:00.147]  So I do believe, just like in Syria, that's this is what we're going to see in America, except America's well armed.
[01:07:03.120 --> 01:07:03.420]  Yes.
[01:07:03.520 --> 01:07:06.902]  I mean, we saw millions of guns sold in the month of December.
[01:07:07.542 --> 01:07:18.548]  I mean, if even just a few percentage points of the 180 million people now that own guns use them, I mean, it's going to be watching us eat each other alive, basically.
[01:07:20.829 --> 01:07:22.830]  I'm really afraid for America.
[01:07:22.850 --> 01:07:24.531]  I'm not afraid for myself.
[01:07:25.732 --> 01:07:29.834]  You know, these concentration camps they call Indian reservations,
[01:07:31.773 --> 01:07:44.358]  By the way, that's another show because this is legally Indian Reservation, federally recognized Indian Reservations in America are still on the books as prisoner of war camps.
[01:07:45.339 --> 01:07:53.622]  And that technically on the books of America, we're still in a state of war with the United States government.
[01:07:54.322 --> 01:07:57.664]  And how that came about was a lawyer friend
[01:07:58.485 --> 01:08:04.471]  At Guantanamo, defending or trying to defend one of those so-called terrorists.
[01:08:07.533 --> 01:08:08.995]  It might be a terrorist, I don't know.
[01:08:09.335 --> 01:08:18.303]  But the point being, he, in his research, found out that Guantanamo was taken from Indian policy.
[01:08:18.743 --> 01:08:23.688]  So I and my friend, my younger brother, he's a lawyer,
[01:08:24.668 --> 01:08:37.854]  We went and researched even further into Pentagon files, etc., and found out that technically we're prisoner of war camps on these Indian reservations.
[01:08:38.575 --> 01:08:43.717]  That explains why we do not have constitutional rights.
[01:08:44.918 --> 01:08:54.282]  So what is going to happen is all these areas, and you know they got the FEMA camps and everything else, they're prepared
[01:08:55.376 --> 01:09:11.602]  They're prepared to get the survivors off to the prisoner of war camp, and then the docile few that are left will get in line for their jobs in a society that no longer is built on convenience.
[01:09:12.489 --> 01:09:26.047]  Well, you said it, and that is the system, as much as I don't want to believe that, the system, the controllers are building their entire architecture, their entire stance, is built around a total collapse, and they're the ones
[01:09:27.449 --> 01:09:27.689]  Pulling
[01:09:45.987 --> 01:09:46.447]  I think so.
[01:10:05.492 --> 01:10:09.618]  Well, my wife had a tremendous amount to do with it.
[01:10:09.658 --> 01:10:11.040]  She's the miracle worker.
[01:10:11.080 --> 01:10:12.062]  She saved my life.
[01:10:12.703 --> 01:10:17.870]  But we use alternative medicines that are only available in three states.
[01:10:19.463 --> 01:10:24.585]  Alternative cancer treatments are illegal in 47 of the 50 states.
[01:10:24.665 --> 01:10:30.626]  The only three, of course, as you know, is Nevada, Utah, and Arizona.
[01:10:30.646 --> 01:10:38.409]  Well, we found alternative methods that naturopathic doctors who study the insides
[01:10:39.878 --> 01:10:45.560]  Of the human body for the same length of time as MDs, medical doctors.
[01:10:46.040 --> 01:10:50.061]  So these naturopathic doctors we consulted.
[01:10:50.481 --> 01:10:54.442]  We also went to an oncologist who does tomotherapy.
[01:10:54.462 --> 01:10:58.903]  He's the only one in the United States does tomotherapy on a regular basis, full time.
[01:10:59.563 --> 01:11:04.965]  When that is the lifesaver, by the way, because it's a laser like machine that only kills
[01:11:06.554 --> 01:11:08.255]  Cancer cells, not good cells.
[01:11:08.275 --> 01:11:14.837]  See, radiation, when they throw it on you, it kills good cells, more good cells than cancer cells.
[01:11:15.778 --> 01:11:33.125]  So, we went with him for laser treatment, and we went to then, of course, to my own people, both in Mexico, Canada, and on different reservations in America, and we got Indian medicine.
[01:11:34.485 --> 01:11:39.910]  Now, my oncologist and the naturopath have asked just exactly what it was.
[01:11:40.010 --> 01:11:46.435]  Well, my wife is going to write a book on our six-month journey defeating cancer.
[01:11:46.475 --> 01:11:51.900]  Because, as you know, I completely defeated it, including lung cancer.
[01:11:51.980 --> 01:11:53.281]  I had two separate cancers.
[01:11:54.122 --> 01:11:59.166]  The esophageal cancer of the tongue and throat and the lymph nodes.
[01:12:00.183 --> 01:12:00.243]  Yes.
[01:12:20.336 --> 01:12:21.416]  Sick and dying.
[01:12:21.596 --> 01:12:32.700]  Well, as you said, I mean, with the American Indians, with the sterilization, the bad meat, the blankets, with the smallpox, with the British officers' manuals, I mean, this is all on record.
[01:12:33.120 --> 01:12:38.221]  It's been duplicated everywhere all over the world and expanding on that.
[01:12:38.241 --> 01:12:44.423]  I mean, for those that don't know, who just are watching for the first time or may have heard in the newspapers all over the country that you had cancer, it was big news.
[01:12:45.183 --> 01:12:54.366]  Now that you've beaten it, it's not big news, and it should be, because of the conspiracy, the money they make off killing you, you had gotten where you couldn't even talk.
[01:12:54.386 --> 01:12:56.207]  I mean, tell people how bad it was.
[01:12:56.247 --> 01:12:58.948]  I mean, you lost all that weight in a matter of weeks.
[01:12:59.648 --> 01:13:00.328]  It was amazing.
[01:13:00.348 --> 01:13:01.369]  Tell that story briefly.
[01:13:02.609 --> 01:13:07.391]  Well, I lost a pound a day for 65 days.
[01:13:08.071 --> 01:13:09.011]  That was the average.
[01:13:09.412 --> 01:13:12.453]  I lost 65 pounds in less than two months.
[01:13:15.205 --> 01:13:17.847]  What happened is that I just couldn't eat.
[01:13:19.268 --> 01:13:22.170]  And I didn't want to eat no matter what was happening.
[01:13:22.190 --> 01:13:28.975]  And of course, after I was diagnosed, all energy left me.
[01:13:29.836 --> 01:13:40.464]  And so we went to the naturopathic doctors, we started getting intravenous blood work done, which
[01:13:42.307 --> 01:14:00.191]  They extract about a third of a quart of blood from you, they clean it of toxins and heavy metals, and then they inject oxygen, mistletoe, and vitamin C, which all kill cancer cells.
[01:14:01.271 --> 01:14:03.991]  And they used other supplements that I took.
[01:14:04.712 --> 01:14:11.413]  But the biggest help, and all of the doctors, naturopathic and the oncologists, they want to know,
[01:14:13.567 --> 01:14:14.868]  What kind of Indian medicine?
[01:14:14.988 --> 01:14:16.029]  They're the only ones.
[01:14:16.930 --> 01:14:20.493]  The whole world hasn't come to our door.
[01:14:21.514 --> 01:14:25.797]  It's amazing how this whole thing has been kept silent.
[01:14:26.338 --> 01:14:33.184]  But man, have we found out the vast conspiracy in every aspect of American industry.
[01:14:33.224 --> 01:14:40.150]  You know, the pharmaceutical, the military, the medical, the government.
[01:14:40.820 --> 01:14:45.823]  It's to disease us up and then sell us the drugs.
[01:14:46.323 --> 01:14:51.846]  The drugs are what make you weak and keep the recurrence of cancer coming back.
[01:14:53.106 --> 01:15:05.773]  All those, and I took them for a while, sugar diabetes pills, coronary rheumatoid arthritis pills, hypertension pills.
[01:15:06.823 --> 01:15:13.769]  Those are made of chemicals that the human body cannot process adequately or even definitively.
[01:15:13.869 --> 01:15:19.554]  Oh yeah, the additives in the food that they allow them to put in are... I mean, look at diabetes, cancer.
[01:15:19.594 --> 01:15:21.376]  The United States leads the world.
[01:15:21.676 --> 01:15:27.220]  And I've seen studies where people 50 years ago ate all the fat, the unhealthy food, and weren't fat.
[01:15:28.181 --> 01:15:28.441]  It's all
[01:15:48.391 --> 01:15:50.832]  I mean, by eating nothing processed.
[01:15:50.892 --> 01:15:52.012]  I mean, it's almost instant.
[01:15:52.312 --> 01:16:02.534]  And it really is true that the system, McDonald's and others, and the foaming agents in their McNuggets, and I wasn't eating that, they're allowed to put silicone in it, Russell.
[01:16:02.594 --> 01:16:04.255]  I mean, well, it's incredible.
[01:16:04.955 --> 01:16:08.636]  It's only 40% of a hamburger is meat.
[01:16:09.665 --> 01:16:20.410]  The rest is hooves, it's cow manure, it soars from the hides and the muscles, it's, oh my God, it's gristle.
[01:16:21.770 --> 01:16:26.072]  What they put into hamburgers should be illegal.
[01:16:27.953 --> 01:16:28.233]  Wow.
[01:16:28.613 --> 01:16:32.055]  But I mean, here you are, just progressively, I mean, you're cured then.
[01:16:32.095 --> 01:16:34.276]  I mean, you look better than before you had cancer.
[01:16:35.259 --> 01:16:38.821]  Right, I'm back to my fighting weight, man, when I used to box.
[01:16:43.123 --> 01:16:44.664]  Well, congratulations on that.
[01:16:44.684 --> 01:16:51.888]  We've had your website up during the interview, and hopefully this can be the next of many interviews now that you're back.
[01:16:53.009 --> 01:17:02.734]  We all prayed for you on the radio as well, and I know your supporters around the country did, and you cannot deny, I mean, I know there's studies out there that people's prayers also help.
[01:17:04.095 --> 01:17:04.375]  Right.
[01:17:05.239 --> 01:17:17.609]  Now, in the final announcement, I'd like to say this, that no matter what Obama says or anyone else in the country about what's happening in the international community, it's a lie.
[01:17:19.290 --> 01:17:26.095]  The American people now are being told nothing and everything about lies.
[01:17:26.996 --> 01:17:30.979]  It's really a pathetic government we have here now.
[01:17:32.180 --> 01:17:34.102]  And we've got to do something about it.
[01:17:36.664 --> 01:17:37.485]  I agree with you.
[01:17:37.505 --> 01:17:42.933]  I mean, what are some of your ideas to... I mean, I think the public's starting to wake up now that we're getting pure lies.
[01:17:44.135 --> 01:17:51.465]  Well, first of all, if you re-elect anybody, you're a masochist at the very best.
[01:17:53.467 --> 01:18:04.174]  What has to happen, aside from that, is occupy senators' offices, local and national.
[01:18:04.615 --> 01:18:05.915]  Occupy D.C.
[01:18:06.576 --> 01:18:21.506]  Do something that will get America's attention and use the facts, the facts you hear on this show, the facts you hear from all over the web,
[01:18:22.634 --> 01:18:25.715]  We've got to start acting like Americans.
[01:18:27.835 --> 01:18:30.335]  Separately, a few little other issues I want to get your view on.
[01:18:30.756 --> 01:18:33.416]  Here's SOPA, where they're openly trying to restrict free speech.
[01:18:34.136 --> 01:18:44.418]  Here's top Obama people we covered in the news earlier, openly saying start shutting down the conspiracy theorist with alternative medicine, people criticizing vaccines.
[01:18:44.958 --> 01:18:46.038]  They say arrest us.
[01:18:46.118 --> 01:18:49.359]  I mean, they know that people are really starting to get wise to them.
[01:18:51.073 --> 01:19:04.918]  I believe they do and they're panicking and in panic they're going to make mistakes and we better start really being attuned to what's going around us and quit watching those networks.
[01:19:06.459 --> 01:19:10.280]  ABC, CBS, NBC.
[01:19:10.601 --> 01:19:12.501]  It's pathetic what they're putting out.
[01:19:14.662 --> 01:19:17.963]  Something's happening here, and I want to get your view on this while we have you.
[01:19:17.983 --> 01:19:23.084]  I have been conscious to the eugenics, the population reduction, the poisoning.
[01:19:23.145 --> 01:19:24.025]  I have the documents.
[01:19:24.385 --> 01:19:25.265]  You have the documents.
[01:19:25.285 --> 01:19:32.147]  They're all out there, not just for American Indians, but people all over the world this system is being used against.
[01:19:32.527 --> 01:19:37.509]  And even though I was conscious of it, until the last few months I hadn't even put what I knew into
[01:19:38.829 --> 01:19:39.189]  Action.
[01:19:39.550 --> 01:19:48.855]  And I think it's that separate, you know, system of Russell Means is awake and knows the system can't be trusted, but you've got a local doctor who means well, who's compartmentalized.
[01:19:49.235 --> 01:19:51.416]  They're saying, take all these pills, so you take them.
[01:19:52.157 --> 01:19:52.957]  I'm the same way.
[01:19:53.137 --> 01:19:57.339]  I know that, you know, the GMO is poison, but then I don't do all I can to stay away from it.
[01:19:57.359 --> 01:20:03.083]  You know, there's a difference between, and I want your take on this, because I don't know what you call it, knowing something
[01:20:03.883 --> 01:20:08.186]  But still, it's almost like it's a fiction, even though you know it's true, and actually living it.
[01:20:08.206 --> 01:20:11.368]  You know, it's one thing to talk the talk versus walk the walk.
[01:20:11.388 --> 01:20:12.169]  Do you see what I'm saying?
[01:20:13.070 --> 01:20:15.051]  Oh, very much so, because I'm a vegan.
[01:20:15.071 --> 01:20:22.516]  You know, I come from what is America, which is a meat-eating culture.
[01:20:23.737 --> 01:20:27.680]  I'm a vegan now, and it's the only way to wellness.
[01:20:27.900 --> 01:20:31.203]  It's the only way your body can naturally fight off
[01:20:33.082 --> 01:20:37.325]  These introductory, I mean, these forced introduction diseases.
[01:20:38.365 --> 01:20:57.259]  It's, it's, you gotta, if they did not subsidize the beef industry, for instance, or the poultry industry, or the fish industry, or the agricultural industry, food would be astronomical and we would be forced to be vegans.
[01:20:57.998 --> 01:20:59.400]  Because we'd be growing our own.
[01:20:59.460 --> 01:21:02.924]  And as you said, only 5% of us are self-sufficient now anyway.
[01:21:03.304 --> 01:21:06.088]  But what I want to point out about
[01:21:08.309 --> 01:21:19.577]  Uh, the beef industry, if the subsidization, and this is how much taxes your taxes, everyone's taxes are going towards just the beef industry alone.
[01:21:20.258 --> 01:21:28.203]  If you took away those subsidies, a steak would cost $90 in the supermarket and a pound of hamburger would cost $35.
[01:21:28.243 --> 01:21:28.944]  My God.
[01:21:34.941 --> 01:21:37.783]  And the chickens are starting to come home to roost.
[01:21:38.143 --> 01:21:41.585]  Well, Russell, thank you so much for joining us.
[01:21:41.665 --> 01:21:44.046]  And again, I look forward to speaking to you again in the future.
[01:21:44.427 --> 01:21:46.988]  And we're really glad to see you back and better.
[01:21:47.008 --> 01:21:56.173]  And it's certainly a testament to stuff that they call alternative medicine that in so many cases the system is trying to suppress because it's the real treatments.
[01:21:56.333 --> 01:21:57.714]  It's not the alternative.
[01:21:58.094 --> 01:22:00.116]  And we won't get a chance to talk to you, I know, for a while.
[01:22:00.276 --> 01:22:02.337]  Anything else you'd like to tell the audience out there?
[01:22:04.249 --> 01:22:10.074]  Just what I've just always been saying every time I'm with you, we gotta do something and do it fast.
[01:22:11.194 --> 01:22:12.936]  All right, Russell, I want to say bye to you right at the end.
[01:22:12.956 --> 01:22:15.318]  I'm going to end the show and come back and say bye to you privately, OK, my friend?
[01:22:15.818 --> 01:22:16.339]  All right, my friend.
[01:22:16.539 --> 01:22:17.019]  All right, great.
[01:22:17.479 --> 01:22:22.483]  Well, folks, that's it for that powerful interview here on InfoWars Nightly News.
[01:22:22.784 --> 01:22:30.069]  I'm going to play some excerpts of this in the next few days, also on the syndicated radio show that airs 12 noon Eastern, 11 a.m.
[01:22:30.129 --> 01:22:32.571]  Central, 9 a.m.
[01:22:32.591 --> 01:22:33.052]  Pacific.
[01:22:34.291 --> 01:22:37.952]  But you can also go to YouTube and watch for free.
[01:22:37.972 --> 01:22:40.053]  It's also posted here at PrisonPlanet.TV.
[01:22:40.473 --> 01:22:51.696]  Welcome to the Reservation, hour-long documentary we did with Russell Means that we put out for folks to actually get what Russell really stands for, not what the corporate-controlled media says he stands for.
[01:22:51.756 --> 01:22:55.057]  Very interesting fellow, and one of a kind, certainly.
[01:22:55.517 --> 01:22:56.978]  Okay, that's it for this edition.
[01:22:57.038 --> 01:23:01.819]  Great job with the crew, and hopefully we'll see you back here tomorrow night, 7 o'clock Central.
