[00:00:02.469 --> 00:00:02.729]  I think.
[00:49:18.021 --> 00:49:25.403]  But because the party heads are not supporting me, I need contributions to, you know, to fund my campaign and give me a legitimate shot.
[00:49:25.943 --> 00:49:27.564]  And your listeners can donate to me.
[00:49:28.604 --> 00:49:30.445]  Kurt, one other point I wanted to raise.
[00:49:54.727 --> 00:49:55.908]  And that's the New York Times.
[00:49:55.928 --> 00:50:02.633]  I was blown away shattered-y when I got up and was reading news, as I do, to my wife's chagrin when I do it ten hours a day.
[00:50:04.239 --> 00:50:08.643]  And there was a headline, terrorist plots hatched by the FBI.
[00:50:09.403 --> 00:50:11.705]  And it goes on to admit what I've covered, what you've covered.
[00:50:11.885 --> 00:50:13.727]  It's not like they infiltrate bad groups.
[00:50:13.987 --> 00:50:15.829]  They go and lead white supremacists.
[00:50:15.889 --> 00:50:19.251]  They go and lead the new Black Panther Party saying, burn down Florida.
[00:50:19.592 --> 00:50:21.934]  They go and, it turned out the White House was involved in that.
[00:50:22.234 --> 00:50:27.598]  They go out and they create, I mean, they were running the Fort Hood killer, I knew for two years, and got him to do it.
[00:50:28.319 --> 00:50:29.620]  Amaral Alaki and all this.
[00:50:29.740 --> 00:50:31.141]  I mean, they are actually
[00:50:32.342 --> 00:50:33.563]  We're good to go.
[00:51:02.703 --> 00:51:07.527]  And I could have, not just them talk about it, I could give them a Moloff cocktail for ten grand, they'd do it.
[00:51:08.348 --> 00:51:09.910]  So, it's so evil!
[00:51:10.590 --> 00:51:18.078]  And of course, even Texas Monthly, twelve years ago, gave the FBI a Bumsteer Award, finding these alcoholic Klan members, who weren't even in the Klan.
[00:51:18.958 --> 00:51:21.840]  In a trailer, who couldn't get out of bed once a week.
[00:51:22.101 --> 00:51:25.143]  They were so alcoholic with, you know, liver failure, all of it.
[00:51:25.723 --> 00:51:29.866]  And paid them tens of thousands to talk about blowing up the White House and stuff.
[00:51:30.287 --> 00:51:31.187]  I mean, it's fake.
[00:51:31.547 --> 00:51:32.288]  It's fake.
[00:51:32.448 --> 00:51:37.672]  Again, they're not infiltrating groups, which I would be fine if they thought a group was violent, find out what they're doing.
[00:51:37.952 --> 00:51:38.753]  They're not doing that.
[00:51:38.773 --> 00:51:45.618]  They're trying, just like the First World Trade Center, where they cook the bomb, train the driver, let them do the attack.
[00:51:46.977 --> 00:51:48.578]  I mean, this is so criminal.
[00:51:48.899 --> 00:51:50.340]  They probably grabbed Muttalib.
[00:51:50.640 --> 00:51:52.481]  What do you really think is going on with Muttalib?
[00:51:52.501 --> 00:51:53.182]  That's the question.
[00:51:53.322 --> 00:51:55.684]  Because it looked like he was drugged, from what I heard.
[00:51:56.064 --> 00:51:58.626]  Grab him, drug him, mind control him, doesn't know who he is.
[00:51:59.147 --> 00:51:59.807]  Send him in.
[00:52:00.128 --> 00:52:03.290]  Tell him we're going to kill you and your family if you don't say you're guilty.
[00:52:03.831 --> 00:52:04.831]  Or is it more than that?
[00:52:04.871 --> 00:52:06.313]  Did they find a crazy person?
[00:52:06.633 --> 00:52:08.274]  I mean, what do you think happened with Muttalib?
[00:52:09.315 --> 00:52:12.938]  Well, first off, the New York Times I'm ranting, and then Muttalib.
[00:52:13.138 --> 00:52:15.220]  What do you think of this coming out and being so mainstream?
[00:52:17.415 --> 00:52:20.878]  It's shocking that the mainstream media is actually talking about it.
[00:52:20.918 --> 00:52:22.539]  That's a step in the right direction.
[00:52:23.500 --> 00:52:24.181]  I agree with you.
[00:52:24.621 --> 00:52:31.026]  The FBI, CIA are actually not really infiltrating groups.
[00:52:31.467 --> 00:52:33.288]  They're leading the groups.
[00:52:33.448 --> 00:52:36.571]  And that's a real fine line to draw, but you're right.
[00:52:37.111 --> 00:52:40.013]  Look at the Underwear Bomber case, Abdul Mutlaq.
[00:52:40.353 --> 00:52:42.174]  He's not a very smart person.
[00:52:42.334 --> 00:52:50.698]  He could not have put on this plot himself, created this bomb, you know, got through security, you know, unaided by himself.
[00:52:51.018 --> 00:52:52.619]  He's not a very smart guy.
[00:52:52.639 --> 00:52:57.602]  You know, this plot would have never happened without some significant help.
[00:52:58.462 --> 00:53:02.926]  from undercover intelligence agents who just want it.
[00:53:03.046 --> 00:53:09.272]  And we see it over and over again, plot by plot by plot, the mainstream media screams, Oh, another terrorist attack.
[00:53:09.352 --> 00:53:16.418]  And then they, they don't talk about the FBI or CIA involvement in each plot, you know, it's just terrorist attack.
[00:53:16.498 --> 00:53:20.562]  And then, you know, three days later, in small print, I bought an article
[00:53:20.983 --> 00:53:29.882]  Oh, but, you know, everybody was safe and could not have been hurt because the FBI gave him, you know, a defective bomb and therefore it was okay.
[00:53:30.523 --> 00:53:31.345]  No, it's not okay.
[00:53:32.341 --> 00:53:33.982]  So that's kind of my response to that.
[00:53:34.042 --> 00:53:36.824]  I'm glad to see it's in the mainstream paper though.
[00:53:37.104 --> 00:53:44.009]  But what I think happened in the Underwear Bomber case, I think there were undercover intelligence agents.
[00:53:44.350 --> 00:53:46.351]  They posed as Al-Qaeda.
[00:53:46.852 --> 00:53:53.296]  They duped Abdulmutallab into thinking he was part of their group.
[00:53:53.756 --> 00:53:55.518]  They gave him a defective bomb.
[00:53:55.918 --> 00:53:56.318]  Where?
[00:53:56.418 --> 00:53:58.100]  I'm not really sure where, but
[00:53:58.800 --> 00:54:02.241]  I think Umar thought it was a real bomb.
[00:54:02.581 --> 00:54:06.983]  I think he thinks he probably is a real terrorist, or he thinks he is.
[00:54:08.463 --> 00:54:11.845]  And it was basically a sting operation that they led to a farm break.
[00:54:11.865 --> 00:54:15.306]  So he's another fruit loop low-grade moron they assessed and set up.
[00:54:16.872 --> 00:54:17.612]  Yep, basically.
[00:54:17.813 --> 00:54:18.393]  Yep, you got it.
[00:54:18.533 --> 00:54:32.002]  Now, saying that, I really am not sure why he pleaded guilty to every charge that requires a mandatory life sentence with no chance of parole when there are very lenient plea deals on the table.
[00:54:32.022 --> 00:54:33.363]  Just like we don't know why the U.S.
[00:54:33.383 --> 00:54:36.104]  government got him on the airplane, except to take our liberties.
[00:54:38.041 --> 00:54:39.641]  Right, but now think about that.
[00:54:39.701 --> 00:54:47.003]  You know, I've said on the show before, I knew Umar had very lenient plea deals going back to 2010.
[00:54:47.884 --> 00:55:00.607]  And to have him turn those down and plead guilty to a mandatory life sentence with no chance of parole, just a couple days after he announces I'll be the only witness for him in his trial,
[00:55:02.145 --> 00:55:04.729]  Tells me there's something more going on here than what we know.
[00:55:04.749 --> 00:55:11.998]  You know, I hate to speculate, but there is definitely something going on there that we don't know about.
[00:55:12.058 --> 00:55:14.842]  Nobody ever pleads guilty to mandatory life sentence.
[00:55:14.882 --> 00:55:18.027]  Let's not forget, you're the only guy he was going to call as a witness.
[00:55:19.744 --> 00:55:20.665]  Right, right.
[00:55:21.125 --> 00:55:31.973]  Just a few days after he tells Judge Edmonds in open court that I'll be his only witness, look, here he is pleading guilty, knowing he'll go to prison for life and no chance of parole.
[00:55:32.353 --> 00:55:33.714]  What do you think that was about?
[00:55:33.734 --> 00:55:39.239]  Because we all thought maybe that was a way to get lenience, threatening to bring you in, but then he just pleads guilty.
[00:55:39.259 --> 00:55:40.860]  I mean, do you think some other deal was made?
[00:55:41.954 --> 00:55:53.599]  Well, that was my thought, too, that maybe it was for lenience, but the plea he made requires a mandatory life sentence, so there was not even a chance for leniency.
[00:55:53.940 --> 00:56:07.706]  So there's something more going on there, you know, and I hate to speculate because people will say I'm some kind of crazy nut or whatever, but it's got to be either he's being threatened, he was being tortured in prison,
[00:56:08.757 --> 00:56:10.098]  Or he was found with something.
[00:56:10.338 --> 00:56:12.219]  Or his family was threatened.
[00:56:12.339 --> 00:56:14.381]  I don't know though, but what else could it be?
[00:56:15.121 --> 00:56:15.882]  Do you have any ideas?
[00:56:15.902 --> 00:56:18.744]  Well, we know they torture people for fake confessions.
[00:56:18.784 --> 00:56:23.527]  They got KSM to confess to buildings that were bombed four years after he was in custody.
[00:56:24.207 --> 00:56:29.750]  When they threatened to torture his little kid, I was like, okay, I'll confess to killing JFK if you want and crucifying Christ.
[00:56:29.830 --> 00:56:31.291]  I drove the nails in, basically.
[00:56:31.711 --> 00:56:35.293]  Or he blew up the Titanic, along with, you know, everything else.
[00:56:35.313 --> 00:56:36.114]  Maybe the Hindenburg.
[00:56:36.794 --> 00:56:38.095]  So, I mean, we just don't know.
[00:56:38.135 --> 00:56:43.158]  We just know he looks disheveled, drugged, they get him on the aircraft, all this happens.
[00:56:43.218 --> 00:56:43.738]  We don't know.
[00:56:43.778 --> 00:56:48.261]  We just know the official story is a fraud and was used to sell the naked body scanners.
[00:56:50.042 --> 00:56:50.262]  Yep.
[00:56:50.942 --> 00:56:55.824]  And to further this war on terror because there really are no legitimate terrorist attacks going on.
[00:56:57.404 --> 00:57:02.545]  What does this say about the power structure that the New York Times and others are coming out admitting it's all a fraud?
[00:57:02.945 --> 00:57:09.447]  Maybe people in the power structure have figured out that they're going to let total evil take over if they keep this police state going.
[00:57:11.485 --> 00:57:13.026]  You know, I don't know.
[00:57:13.107 --> 00:57:16.489]  It's only one paper so far, but what does that say?
[00:57:16.549 --> 00:57:17.070]  I don't know.
[00:57:17.350 --> 00:57:24.636]  Are they realizing the country's crumbling by continually doing these things and there won't be any country left soon?
[00:57:24.656 --> 00:57:26.438]  I don't know.
[00:57:26.518 --> 00:57:27.879]  I'm just speculating.
[00:57:27.999 --> 00:57:30.221]  I don't know, but it certainly is shocking.
[00:57:30.441 --> 00:57:38.248]  You know the great lengths that I went to to have this story exposed in the mainstream media, and nobody would talk about it.
[00:57:38.348 --> 00:57:39.028]  Hardly at all.
[00:57:41.007 --> 00:57:43.189]  I really don't know what to make out of that at all.
[00:58:03.308 --> 00:58:11.005]  Recap the admonishment of the judge, talking bad about you guys, unprecedented, and how your judicial complaint went.
[00:58:11.025 --> 00:58:13.650]  Because last time I talked to you, you were discussing a complaint.
[00:58:15.680 --> 00:58:36.968]  Yeah, well, as you know, at sentencing, I gave a victim impact statement that's available on the internet for everybody to see where, you know, I provided a very brief description of everything that happened because I was limited to five minutes by the judge, which usually you get to speak as long as you want if you're a victim, you know, and explain what happened.
[00:58:38.989 --> 00:58:44.254]  I was limited to five minutes, and when I got done, Lori, my wife Lori, got to speak next.
[00:58:44.374 --> 00:59:02.050]  And as she was going up to give her statement, Judge Edmonds, who was very angry at what I said in my victim impact statement, told her, I don't want you coming up here and talking about any government conspiracy in your victim impact statement, kind of yelling at her and intimidating her.
[00:59:02.070 --> 00:59:02.471]  Unbelievable.
[00:59:03.392 --> 00:59:14.340]  And because of that, she cut out parts of her statement that talked about Patrick Kennedy's testimony during the congressional hearings on the Underwear Bomber case.
[00:59:14.820 --> 00:59:19.584]  And she just, you know, basically said, you know, how it had affected her and cut that part out.
[00:59:19.664 --> 00:59:23.907]  So it got her to change what she was going to say because she was intimidated.
[00:59:26.403 --> 00:59:29.306]  She came back to the office, thought about it.
[00:59:29.466 --> 00:59:33.870]  She wrote a complaint letter to Judge Edmonds herself asking for an apology.
[00:59:34.350 --> 00:59:35.711]  She got no response.
[00:59:36.812 --> 00:59:43.799]  She has not yet filed, but is considering filing a complaint with the Michigan State Bar.
[00:59:44.779 --> 00:59:46.421]  I don't know if she's going to do it or not.
[00:59:46.561 --> 00:59:47.562]  Well, I'm no lawyer.
[00:59:47.582 --> 00:59:48.302]  Let me just stop you.
[00:59:48.342 --> 00:59:51.465]  I'm no lawyer, but I follow law news every day.
[00:59:51.485 --> 00:59:53.927]  And this is unprecedented.
[00:59:53.947 --> 00:59:59.931]  I don't think I've ever heard of a judge tongue lashing victims that survived the underwear bombing.
[01:00:00.792 --> 01:00:04.955]  Correct me if I'm wrong, but are there a lot of cases of victims being admonished?
[01:00:04.995 --> 01:00:07.998]  I mean, this judge, please have your wife file the complaint.
[01:00:08.258 --> 01:00:10.820]  So it's at least on record what a pig this judge is.
[01:00:12.179 --> 01:00:13.920]  Yeah, no, it's totally unheard of.
[01:00:14.601 --> 01:00:22.046]  Not only that, it's totally unheard of for a judge to limit victims to just a few minutes each.
[01:00:22.326 --> 01:00:25.008]  Usually you get to speak as long as you want.
[01:00:25.168 --> 01:00:27.950]  You know, if it was up to me, I would have talked for an hour.
[01:00:28.430 --> 01:00:35.135]  There were only, I believe, five of us that even showed up to speak, so it's not like there was a whole line up.
[01:00:35.215 --> 01:00:36.576]  That's on congressional record.
[01:00:36.616 --> 01:00:37.357]  It's court record.
[01:00:37.457 --> 01:00:38.918]  It needs to be read into the record.
[01:00:40.182 --> 01:00:41.123]  Yeah.
[01:00:41.323 --> 01:00:45.908]  It's not like there were 200 passengers that were each going to talk for an hour and this would go on for a week.
[01:00:46.348 --> 01:00:51.874]  Only five even indicated that they wanted to speak and showed up.
[01:00:52.034 --> 01:00:58.861]  And each one only spoke for a few minutes, so to have me speak for an hour or Lori speak for an hour would have been no problem at all.
[01:00:59.221 --> 01:01:01.563]  So that's unprecedented and you're right.
[01:01:01.784 --> 01:01:03.585]  Can you imagine a judge
[01:01:04.426 --> 01:01:15.435]  Uh, on a victim's only opportunity to tell the court how they feel about a particular case, yelling at them before they even get up to speak.
[01:01:16.016 --> 01:01:17.337]  It's just totally absurd.
[01:01:19.022 --> 01:01:24.807]  Well, the only thing that'll be absurd after this, or even more absurd, is if your wife does not file that complaint.
[01:01:25.107 --> 01:01:27.068]  I'm not trying to tell her what to do, but come on.
[01:01:27.569 --> 01:01:34.574]  I mean, if a judge did that to me, I would definitely be... I mean, I think you ought to have a blog about this judge.
[01:01:34.614 --> 01:01:36.536]  I mean, this is outrageous.
[01:01:36.876 --> 01:01:40.479]  But again, just like the Democrats are trying to run a Republican against you.
[01:01:41.239 --> 01:01:43.520]  Uh, just like they're coming after you on every front.
[01:01:43.540 --> 01:01:45.740]  They're scared for a reason.
[01:01:46.101 --> 01:01:48.381]  And in law and criminology, we know why.
[01:01:48.401 --> 01:01:50.462]  Because where there's smoke, there's fire.
[01:01:50.702 --> 01:01:53.063]  They are acting guilty as hell, Kurt.
[01:01:55.203 --> 01:01:55.784]  You're right.
[01:01:56.324 --> 01:01:57.504]  It's really unbelievable.
[01:01:57.584 --> 01:02:00.325]  I mean, who wouldn't believe these things?
[01:02:00.345 --> 01:02:02.886]  I sure wouldn't, you know, if it wasn't my life.
[01:02:02.926 --> 01:02:04.426]  But I witnessed it firsthand.
[01:02:05.126 --> 01:02:08.047]  Time and time and time and time and time again.
[01:02:08.067 --> 01:02:09.568]  It's just, you know.
[01:02:10.448 --> 01:02:12.591]  I don't know what else I can say about it.
[01:02:12.751 --> 01:02:14.092]  My eyes are wide open now.
[01:02:14.212 --> 01:02:18.717]  I think I have a really good grasp of everything that's going on in this country.
[01:02:18.737 --> 01:02:19.057]  You do.
[01:02:19.478 --> 01:02:19.958]  You do.
[01:02:20.018 --> 01:02:21.480]  Well, listen, we're going to support you.
[01:02:21.500 --> 01:02:22.641]  We're going to get behind you.
[01:02:23.021 --> 01:02:24.503]  And regardless, we win.
[01:02:24.843 --> 01:02:26.004]  Resistance is victory.
[01:02:26.465 --> 01:02:29.167]  So everybody get over there and donate and support you for what you're doing.
[01:02:29.568 --> 01:02:31.710]  And we'll put the website up here at the end of the show.
[01:02:31.790 --> 01:02:32.991]  One more time, plug the website.
[01:02:34.008 --> 01:02:36.329]  Yeah, Kurt Haskell for Congress dot com.
[01:02:36.509 --> 01:02:38.369]  Kurt Haskell for Congress dot com.
[01:02:39.049 --> 01:02:43.531]  Let me just say this, Kurt, right now to quote or paraphrase Morpheus in the first Matrix.
[01:02:44.331 --> 01:02:48.872]  Neo, one cannot be told about the Matrix, one must see it.
[01:02:49.692 --> 01:02:55.974]  I've been physically attacked for exposing a corrupt federal judge in the Davidian civil trial and told to shut up or I'd be killed.
[01:02:56.809 --> 01:03:04.738]  I've had the government call up and tell me conversations I was having just so I would know it was the government and threatened to kill me and chop my wife's head off and stuff like that.
[01:03:04.758 --> 01:03:06.080]  I won't even say the rest of the things.
[01:03:07.021 --> 01:03:16.432]  I've had the globalists come to me, and again as a journalist somebody says, well here's your offer, you know, this is under confidence so I can't break the confidence, but I've been offered to sell out to the New World Order.
[01:03:17.461 --> 01:03:18.821]  And so many other things.
[01:03:19.062 --> 01:03:25.784]  I can't imagine people out there watching who haven't lived what I've lived or haven't lived what you've lived or Ron Paul's lived.
[01:03:25.804 --> 01:03:26.544]  You just don't know.
[01:03:27.444 --> 01:03:30.425]  That's why another reason, a little secret reason, I'll reveal here.
[01:03:31.106 --> 01:03:35.127]  The reason I tell people to get involved is because when they do, they're going to run into the devil.
[01:03:36.135 --> 01:03:38.837]  And by the devil, whether you believe that or not, they're going to run into bad people.
[01:03:39.597 --> 01:03:41.198]  And that's when you're really empowered.
[01:03:41.658 --> 01:03:48.683]  When you actually run into them and see them oppose you, that's when you really begin to probe the enemy.
[01:03:49.003 --> 01:03:50.404]  And that's when you know how real it is.
[01:03:51.244 --> 01:03:55.006]  So if anybody wants to find out if the New World Order is real or not, go out and oppose them.
[01:03:56.487 --> 01:03:58.929]  Be on an airplane when they want to stage an attack.
[01:03:59.429 --> 01:04:00.970]  You'll find out how real it is.
[01:04:01.390 --> 01:04:02.211]  Any views on that?
[01:04:04.638 --> 01:04:05.419]  I totally agree.
[01:04:05.680 --> 01:04:09.284]  I haven't gotten to that level yet where they're actually threatening me.
[01:04:09.324 --> 01:04:14.269]  I just get to the level where they oppose me and ignore me and try and do everything they can to get in my way.
[01:04:14.289 --> 01:04:20.396]  I guess if I get closer to winning the election, maybe I'll start seeing that.
[01:04:20.536 --> 01:04:21.657]  There's no maybe about it.
[01:04:21.717 --> 01:04:22.578]  There's no maybe about it.
[01:04:22.598 --> 01:04:24.160]  They're going to be digging through your trash.
[01:04:24.500 --> 01:04:25.582]  I mean, you're ready for it.
[01:04:26.980 --> 01:04:27.740]  I'm ready.
[01:04:27.860 --> 01:04:28.881]  I expect it.
[01:04:29.001 --> 01:04:35.004]  I've had this going on now in my life for two and a half years, not to that extent, but I've seen it.
[01:04:35.884 --> 01:04:42.848]  Everything they can do to get in my way and to oppose what I want to do to help this country out, I've seen it.
[01:04:43.928 --> 01:04:49.012]  I expect many, many dirty tricks and games, you know, as the election gets closer.
[01:04:49.032 --> 01:04:49.772]  Well, here's the deal.
[01:04:49.812 --> 01:04:55.976]  The deeper you get down the rabbit hole in the matrix, and the more you oppose their evil, it's almost rewarding.
[01:04:56.396 --> 01:04:59.818]  Like, as they do bad things to you, no weapon formed against us shall prosper.
[01:05:00.439 --> 01:05:03.861]  As you get deeper into it, it'll just get crazier and crazier.
[01:05:04.221 --> 01:05:06.522]  Listen, you're on the right path, my friend.
[01:05:06.823 --> 01:05:08.484]  Kurt Haskell, thank you so much for the time.
[01:05:09.224 --> 01:05:09.724]  Talk to you later.
[01:05:09.784 --> 01:05:10.065]  Thank you.
[01:05:10.645 --> 01:05:11.085]  Wow!
[01:05:11.726 --> 01:05:15.388]  What a powerful interview with Kurt Haskell.
[01:05:16.208 --> 01:05:17.969]  That's what it's all about, ladies and gentlemen.
[01:05:18.450 --> 01:05:22.912]  You are not going to face the globalist empire until you get out on the field.
[01:05:23.472 --> 01:05:26.854]  You'll face their agents, their minions, feeding on you at a low level.
[01:05:27.475 --> 01:05:30.076]  But there's nothing better than the enemy's fear.
[01:05:30.597 --> 01:05:31.617]  The fear in their eyes.
[01:05:32.478 --> 01:05:33.058]  Just commit.
[01:05:34.079 --> 01:05:35.880]  Turn yourself over to liberty and light.
[01:05:37.591 --> 01:05:46.176]  Know that you're an imperfect vessel, but you're 110% given over to freedom and the spirit of liberty, and your life will blossom.
[01:05:46.216 --> 01:05:47.057]  That's all I can tell you.
[01:05:47.297 --> 01:05:50.179]  That's my experience, and I know that's what you're going to experience.
[01:05:51.119 --> 01:05:56.983]  I talked to Kurt Haskell when he was going to leave the country on the last year, and I said, Kurt, you're not going to find freedom there.
[01:05:57.764 --> 01:05:58.764]  This is worldwide.
[01:05:58.784 --> 01:05:59.525]  This is a new world order.
[01:05:59.905 --> 01:06:03.067]  I said, why don't you stand up and speak out even more?
[01:06:03.956 --> 01:06:04.657]  That's all I told him.
[01:06:04.817 --> 01:06:07.499]  I said, you just ought to speak out, you ought to call press conferences.
[01:06:07.960 --> 01:06:09.861]  He found the best way to do it, running for Congress.
[01:06:11.142 --> 01:06:21.592]  And in the act of resisting, in the act of running, in the act of standing up, in the act of speaking out, he delivers victory.
[01:06:22.654 --> 01:06:23.774]  That's just like Ron Paul.
[01:06:23.874 --> 01:06:25.155]  We knew they'd steal the election.
[01:06:25.635 --> 01:06:29.636]  I didn't know he'd actually win the first few states and be the real leader.
[01:06:30.236 --> 01:06:31.817]  He was going to be the nominee.
[01:06:31.897 --> 01:06:33.097]  He would have beaten Obama.
[01:06:33.378 --> 01:06:34.418]  He would have been the president.
[01:06:34.678 --> 01:06:35.738]  They probably would have killed him.
[01:06:35.778 --> 01:06:36.859]  There would have been victory in that.
[01:06:37.679 --> 01:06:39.019]  They didn't let it get to that point.
[01:06:39.379 --> 01:06:40.480]  They cheated him up front.
[01:06:40.880 --> 01:06:43.661]  But the cheating came out now in the news last week.
[01:06:44.381 --> 01:06:45.201]  It was all over the news.
[01:06:45.241 --> 01:06:46.682]  Yeah, he really won all these first states.
[01:06:49.451 --> 01:06:53.854]  Just like I talk about almost every week, Don King used to make hundreds of millions on pay-per-view.
[01:06:54.334 --> 01:06:56.276]  But people figured out the fights were staged.
[01:06:56.756 --> 01:06:58.457]  They figured out people were taking dives.
[01:06:59.137 --> 01:07:00.578]  So he could make more money on bets.
[01:07:01.579 --> 01:07:04.301]  Don King killed the Golden Goose that was heavyweight boxing.
[01:07:05.942 --> 01:07:07.243]  I was a heavyweight boxing fan.
[01:07:07.263 --> 01:07:07.943]  I won't watch it now.
[01:07:08.364 --> 01:07:09.604]  Because it got corrupt.
[01:07:11.186 --> 01:07:12.006]  It got totally corrupt.
[01:07:12.366 --> 01:07:14.388]  The mainstream media is like a Don King fight.
[01:07:14.648 --> 01:07:16.229]  The New World Order is like a Don King fight.
[01:07:16.789 --> 01:07:17.510]  Let them cheat!
[01:07:18.902 --> 01:07:21.763]  But you've got to go into the arena to show they're cheating.
[01:07:22.924 --> 01:07:23.344]  You get it?
[01:07:23.444 --> 01:07:25.185]  Resistance is victory.
[01:07:25.805 --> 01:07:27.426]  Resistance is victory.
[01:07:28.006 --> 01:07:29.727]  Resistance is victory.
[01:07:30.227 --> 01:07:31.988]  Resistance is victory.
[01:07:32.588 --> 01:07:34.269]  Resistance is victory.
[01:07:35.130 --> 01:07:42.273]  In case you didn't hear it, standing up against evil, standing up against corruption, learning to just recognize it, is victory.
[01:07:43.313 --> 01:07:44.274]  And that's what it's going to take.
[01:07:46.752 --> 01:07:48.353]  Another amazing transmission tonight.
[01:07:48.573 --> 01:07:49.874]  Fabulous job of the crew.
[01:07:49.934 --> 01:07:50.874]  We are building our team.
[01:07:51.355 --> 01:07:55.677]  By the way, we got a big problem.
[01:07:56.678 --> 01:07:57.939]  It's a good kind of problem to have.
[01:07:58.399 --> 01:08:06.884]  Looks like we're going to have around a thousand entries to the InfoWars.com, InfoWarsNightlyNews.com reporter contest.
[01:08:09.445 --> 01:08:11.947]  If I'm going to be fair about this, and I've watched hundreds of them,
[01:08:13.095 --> 01:08:16.798]  It's going to take a month or two, and by the way, I don't have time for that.
[01:08:16.858 --> 01:08:18.119]  I want to hire the people.
[01:08:18.759 --> 01:08:23.743]  I mean, obviously the winners will get the prizes, $10,000, between the male and female winner.
[01:08:23.763 --> 01:08:24.744]  I want two reporters.
[01:08:25.124 --> 01:08:28.907]  But then I'm going to have to start the interviews, make sure they want the job, they can come here.
[01:08:29.407 --> 01:08:30.388]  This is so big.
[01:08:32.590 --> 01:08:35.672]  And I'm going to watch all the entries.
[01:08:36.112 --> 01:08:36.593]  It might take
[01:08:37.677 --> 01:08:38.998]  Five hours a night or something.
[01:08:39.038 --> 01:08:40.018]  I mean, this is insane.
[01:08:40.418 --> 01:08:49.123]  And then you've got to choose, and you've got to watch, and you've got to think, and you've got to contact them, and you've got to get them on air, and you've got to do all this.
[01:08:49.924 --> 01:08:53.445]  But I think, I don't think I know, this is huge.
[01:08:53.746 --> 01:08:55.567]  This is huge for Teleprompter Free News.
[01:08:56.407 --> 01:09:03.531]  Because a lot of these entries say, hey, I'm doing this entry, I don't even want the money, I want to be a correspondent for you.
[01:09:04.833 --> 01:09:07.774]  And we've got entries in every state that are incredible.
[01:09:08.054 --> 01:09:09.854]  We've got entries from foreign countries.
[01:09:09.914 --> 01:09:13.655]  We've got, and I think we've hit the zeitgeist, if we can just organize things.
[01:09:13.955 --> 01:09:15.315]  Hire the reporters, do all that.
[01:09:16.235 --> 01:09:17.615]  Get a big enough core team.
[01:09:18.316 --> 01:09:20.096]  We're going to launch the social network next week.
[01:09:20.116 --> 01:09:21.156]  That's finally done and ready.
[01:09:21.716 --> 01:09:22.676]  We're going to do all this.
[01:09:23.297 --> 01:09:30.478]  We can have reporters in every part of the world who also have their own site they can promote and things for consideration because everybody's got to survive.
[01:09:31.378 --> 01:09:32.519]  And just go forth.
[01:09:32.579 --> 01:09:36.441]  I mean, I think this is going to make the Ron Paul revolution look like tiddlywinks.
[01:09:36.901 --> 01:09:37.921]  And I'm not poo-pooing that.
[01:09:38.842 --> 01:09:39.802]  Things progress.
[01:09:39.862 --> 01:09:41.123]  Things become more advanced.
[01:09:41.183 --> 01:09:43.884]  Things grow.
[01:09:44.164 --> 01:09:46.125]  And we're on the cusp of something very big.
[01:09:46.665 --> 01:09:49.167]  The New World Order did not shut the Internet down in time.
[01:09:50.147 --> 01:09:53.889]  You guys go ahead and try to pass this, but you'll only confirm everything we've already said.
[01:09:53.909 --> 01:09:53.949]  So...
[01:09:59.318 --> 01:10:02.461]  It's a good problem to have, to have a thousand or more entries.
[01:10:03.542 --> 01:10:05.263]  And so many of them are just incredible.
[01:10:05.764 --> 01:10:08.786]  Because that shows that pool of talent out there for liberty.
[01:10:09.127 --> 01:10:21.498]  That if they'll just take action themselves for their own news system, their own organization they create, or whether they work with us, whatever happens, I just feel bad that I can't make everybody a winner.
[01:10:22.605 --> 01:10:28.926]  I mean, if some donor came along and said, you know, here's $5 million, I could hire, you know, 30, 40 reporters, maybe.
[01:10:29.347 --> 01:10:31.607]  But then they'd be organizing that, we would just go to hell.
[01:10:31.627 --> 01:10:33.828]  I mean, again, the world is complex.
[01:10:33.868 --> 01:10:38.309]  And the globalists try to use computers to make the complexity readable, where they can control it.
[01:10:38.329 --> 01:10:39.389]  They can't control it either.
[01:10:39.949 --> 01:10:44.550]  They can't control you, the individual, who has incredible talents taking action.
[01:10:48.473 --> 01:10:49.193]  All right, I'm ranting.
[01:10:49.273 --> 01:10:51.294]  It's just that, I mean, I'm brainstorming here.
[01:10:51.334 --> 01:10:52.394]  I don't even know how to deal with this.
[01:10:52.434 --> 01:11:03.036]  When we're going to talk about it, we're going to... And it's all of you, the subscribers to PrisonPlanet.tv, who pay it forward to the millions of people every week that watch this on YouTube and other platforms for free.
[01:11:03.416 --> 01:11:10.238]  So if you're watching out there, you're not a subscriber, it's 15-day free trial, 15 cents a day, one membership, $5.95 a month.
[01:11:10.278 --> 01:11:11.958]  There's really six memberships.
[01:11:13.988 --> 01:11:15.488]  Yeah, six memberships for the price of one.
[01:11:16.009 --> 01:11:19.189]  PrisonPlanet.tv, so be sure and support us there.
[01:11:19.609 --> 01:11:20.970]  Like I said, great job to the crew.
[01:11:20.990 --> 01:11:22.990]  You guys and gals are awesome.
[01:11:23.591 --> 01:11:27.732]  And Lord willing, we will... I was politically correct, there are no gals out there.
[01:11:27.832 --> 01:11:28.832]  We're trying to hire some women.
