[00:00:21.260 --> 00:00:22.200]  Welcome, my friends.
[00:49:52.925 --> 00:49:54.766]  They're the largest biotech company in the world.
[00:49:54.786 --> 00:49:58.529]  They created aspartame using genetically modified bacteria.
[00:49:59.589 --> 00:50:12.438]  And now it's manufactured by big pharma giant Pfizer, and they lobbied, and whose lobbyists and political connections basically got them approved by the FDA, and of course this was back when they used to be G.D.
[00:50:12.518 --> 00:50:15.060]  Searle and Donald Rumsfeld was at the helm.
[00:50:15.686 --> 00:50:20.210]  And so many of the additives, not just aspartame, you learn, are these drugs.
[00:50:20.891 --> 00:50:30.280]  And it's drug companies making them, and they feed a certain type of toxic waste, the army developed this in like 1965, to E. coli.
[00:50:30.300 --> 00:50:32.903]  The first genetically engineered bacteria they changed was E. coli.
[00:50:33.283 --> 00:50:38.608]  And it craps out, I hate to get to the tail, but it is, you're eating a mutated bacteria's
[00:50:39.679 --> 00:50:40.019]  Crap!
[00:50:40.880 --> 00:50:44.122]  It's defecation, and it's highly toxic and highly addictive.
[00:50:44.763 --> 00:50:45.884]  I mean, this is amazing, Darren.
[00:50:46.384 --> 00:50:47.545]  Well, this is what it comes down to.
[00:50:47.665 --> 00:50:55.771]  You've got a multi-billion dollar pharmaceutical company manufacturing artificial sweeteners that's consumed by millions of people.
[00:50:56.632 --> 00:51:01.195]  And, you know, make no mistake about it, Big Pharma profits from sickness, not health.
[00:51:01.916 --> 00:51:04.778]  So, it's easy to see the motivation to push the product.
[00:51:04.838 --> 00:51:06.179]  It makes perfect evil sense.
[00:51:06.837 --> 00:51:08.498]  Well, I've seen this piece you put together.
[00:51:08.538 --> 00:51:12.619]  I played part of it on the radio, but we've got an addendum we're going to premiere here tonight.
[00:51:13.559 --> 00:51:22.142]  And now I've seen this, and I notice most of the folks in the man on the street, and you put everybody you talk to in there, they know aspartame's bad.
[00:51:22.162 --> 00:51:22.842]  They've heard about it.
[00:51:23.122 --> 00:51:24.423]  They even know about the rat studies.
[00:51:25.103 --> 00:51:28.604]  But they still trust their government and the EPA and the FDA.
[00:51:29.420 --> 00:51:33.805]  Sadly, if it's got the FDA stamp of approval on there, they'll still consume it.
[00:51:34.365 --> 00:51:41.793]  They might not take it every single day, they might be a little apprehensive about it, but that FDA stamp of approval means a lot.
[00:51:43.203 --> 00:51:55.731]  Well, the EPA has come out, the sister agency of the FDA, as you know, since Fukushima, and the radioactive levels went up, and they've raised some isotopes 100,000 times what they were previously saying was safe.
[00:51:56.071 --> 00:52:01.374]  And all over the world, they announced last week a unified upping of what they say is safe radiation.
[00:52:01.774 --> 00:52:06.157]  And what, in Illinois yesterday, a reactor had to put off a bunch of radioactive steam?
[00:52:06.477 --> 00:52:10.179]  They just said, no matter, we've raised the levels of what's safe, it's now good for you.
[00:52:10.560 --> 00:52:12.281]  Just like they wouldn't let the TRIBs use DU,
[00:52:12.961 --> 00:52:17.665]  Up until 1990-91, and now they let them use it and it's killing them.
[00:52:18.366 --> 00:52:19.507]  That's right, that's what they do.
[00:52:19.587 --> 00:52:29.256]  And sadly, you know, we're still at the point where, like I said, people see the FDA stamp of approval, they think it's safe, and sadly, as well, is a lot of children.
[00:52:29.296 --> 00:52:32.499]  You know, aspartame is in most of the kid beverages.
[00:52:32.539 --> 00:52:33.680]  Pedialyte for babies?
[00:52:34.020 --> 00:52:34.241]  Yes.
[00:52:34.621 --> 00:52:35.081]  How loving.
[00:52:35.402 --> 00:52:36.523]  Flintstone vitamins.
[00:52:37.659 --> 00:52:37.859]  You know?
[00:52:56.940 --> 00:52:58.843]  Look like they've been fed toxic waste.
[00:52:58.883 --> 00:53:02.068]  I mean, well-to-do families, you name it, these don't look like kids when I was growing up.
[00:53:03.030 --> 00:53:08.177]  And I keep my children away from almost all this stuff, and it is just god-awful to see what zombies they've turned them into.
[00:53:09.377 --> 00:53:11.179]  But they're going to be slaves to the medical tyranny now.
[00:53:12.681 --> 00:53:17.487]  I've been interrupting any other points that you found in your investigation before we go to this piece.
[00:53:17.567 --> 00:53:29.340]  Well, another thing I was thinking about, you know, the FDA has studies obviously that dismiss the dangers of aspartame, but it's ironic because they also have studies that contradict their own studies.
[00:53:29.861 --> 00:53:33.564]  You know, they've got studies that say it's good, and then they've got studies that say it's bad.
[00:53:33.884 --> 00:53:36.466]  And of course, they're trying to suppress those, but they have come out.
[00:53:36.526 --> 00:53:37.967]  So those studies are available.
[00:53:38.007 --> 00:53:43.352]  In fact, Kurt Nimmo did an article, and he lists the number of aspartame side effects.
[00:53:43.812 --> 00:53:47.315]  But you notice the studies that are pro are Monsanto's own studies.
[00:53:47.735 --> 00:53:50.697]  Take the one in, what, 78, when they couldn't get it approved.
[00:53:51.878 --> 00:53:55.001]  A bunch of the monkeys died or were brain damaged, the babies they gave it to.
[00:53:55.341 --> 00:53:58.724]  But they just took those out of the study and said, see, it's safe for the other part.
[00:53:59.481 --> 00:54:05.607]  The vast majority of the studies that say it's healthy were conducted by the aspartame industry, no doubt.
[00:54:06.929 --> 00:54:14.617]  Well, it's amazing that, I mean, it should say, not aspartame, but genetically engineered bacteria feces.
[00:54:16.212 --> 00:54:16.973]  I mean, that's what it is.
[00:54:16.993 --> 00:54:17.393]  That's right.
[00:54:17.833 --> 00:54:19.895]  People look up aspartame manufacturing process.
[00:54:19.935 --> 00:54:20.856]  Well, this is not a secret.
[00:54:21.476 --> 00:54:23.218]  I mean, it's made in a chemical lab.
[00:54:23.418 --> 00:54:26.140]  It's made in a biotech weapons lab.
[00:54:26.420 --> 00:54:28.262]  That's what the Pentagon was developing when it happened.
[00:54:28.662 --> 00:54:30.283]  They said, oh, this is a great neurotoxin.
[00:54:30.304 --> 00:54:31.024]  People love this.
[00:54:31.044 --> 00:54:34.247]  I mean, how many drugs are actually poisons?
[00:54:35.768 --> 00:54:36.428]  It's addictive.
[00:54:36.489 --> 00:54:37.209]  It makes you sick.
[00:54:37.810 --> 00:54:39.311]  Here's that report by Darren McBrain.
[00:54:44.213 --> 00:54:51.705]  ...popular diet and sugar-free foods and beverages contain an artificial sweetener that researchers say may cause cancer.
[00:54:52.026 --> 00:54:59.217]  The ingredient is aspartame, and it is by far the most dangerous substance on the market that is added to our foods.
[00:54:59.961 --> 00:55:04.863]  Aspartame is an artificial sweetener found in thousands of products worldwide.
[00:55:05.264 --> 00:55:07.785]  And chances are, you are consuming it.
[00:55:08.245 --> 00:55:13.968]  It's added to sugar-free gum, juice beverages, tabletop sweeteners like Equal and NutraSweet.
[00:55:14.228 --> 00:55:21.031]  It's in cereals, soft drinks, yogurt, breath mints, multivitamins, wine coolers, and even over-the-counter medicines.
[00:55:21.491 --> 00:55:27.476]  The toxic long-term effects of aspartame are often dismissed as a hoax by the sweetener industry.
[00:55:27.856 --> 00:55:34.982]  However, numerous independent controlled studies using human subjects have concluded that aspartame is deadly.
[00:55:35.509 --> 00:55:46.138]  Now there's a number of studies that claim that aspartame is completely safe to consume, but the vast majority of those studies were conducted by, well, you guessed it, the aspartame industry.
[00:55:46.298 --> 00:55:48.620]  In fact, groups like Monsanto, J.D.
[00:55:48.740 --> 00:56:00.310]  Searle, and ILSI concluded that aspartame posed no health risk, but that's about as credible as Marlboro Camel and Winston dismissing the link between cigarette smoking and cancer.
[00:56:06.616 --> 00:56:07.637]  Have you heard of aspartame?
[00:56:08.137 --> 00:56:09.238]  Yes, I've heard of it before.
[00:56:09.258 --> 00:56:10.558]  Have you heard good things or bad things?
[00:56:10.958 --> 00:56:12.459]  I hear mostly bad things about it.
[00:56:12.479 --> 00:56:13.940]  What kind of bad things?
[00:56:13.960 --> 00:56:17.861]  Just like it's an artificial sweetener and it's bad for your health and you should try to stay away.
[00:56:18.322 --> 00:56:22.423]  I've heard it's an artificial sweetener and I'm guilty of drinking beverages sweetened with it.
[00:56:23.404 --> 00:56:26.545]  However, it degenerates and it does harmful things.
[00:56:26.685 --> 00:56:27.726]  What do you think about aspartame?
[00:56:28.587 --> 00:56:29.247]  I don't like it.
[00:56:29.387 --> 00:56:30.468]  It gives me headaches.
[00:56:30.788 --> 00:56:32.708]  They did studies on rats.
[00:56:34.109 --> 00:56:35.469]  It supposedly causes cancer.
[00:56:35.709 --> 00:56:45.892]  Even Fox News recently reported in 2005 that artificial sweeteners had been linked to a wide range of cancers after studying involving rats.
[00:56:45.992 --> 00:56:48.933]  So these rats actually had tumors the size of golf balls.
[00:56:48.973 --> 00:56:50.934]  So does that concern you when you hear stuff like that?
[00:56:51.274 --> 00:56:52.054]  Greatly, yes.
[00:56:52.394 --> 00:56:57.636]  And the FDA is supposed to be protecting us from things like cancer, not giving it to us and telling us it's safe.
[00:56:57.935 --> 00:57:04.898]  You cannot go to the grocery store now and buy any type of even regular sugar gum that hasn't had aspartame added to it.
[00:57:05.798 --> 00:57:10.139]  In the 1970s, Searle tried to get it approved and they couldn't.
[00:57:10.340 --> 00:57:11.580]  It took them three separate times.
[00:57:12.140 --> 00:57:16.542]  Because in their own studies with monkeys, large portions of them that were fed it died
[00:57:17.242 --> 00:57:17.302]  No.
[00:57:17.322 --> 00:57:17.862]  Why not?
[00:57:17.882 --> 00:57:20.384]  Because it hasn't been demonstrated to be safe.
[00:57:42.822 --> 00:57:47.988]  The FDA looked at the research, and in 1975, put Aspartame's approval on hold.
[00:57:48.168 --> 00:57:51.953]  It set up an independent panel of doctors to study Aspartame.
[00:57:52.053 --> 00:57:57.619]  In 1980, that public board of inquiry unanimously ruled Aspartame should not go on the market.
[00:57:57.799 --> 00:58:01.043]  Edith was drinking a cup of low-calorie hot chocolate that night.
[00:58:01.183 --> 00:58:02.345]  Aspartame made it sweet.
[00:58:02.885 --> 00:58:05.527]  And Johnson says aspartame made her sick.
[00:58:05.667 --> 00:58:07.068]  All of a sudden I couldn't see.
[00:58:07.309 --> 00:58:11.832]  My eyes went out of focus and it was like my vision became quite blurred.
[00:58:11.932 --> 00:58:13.473]  And you think it's because of aspartame?
[00:58:13.554 --> 00:58:16.256]  I think it's very deliberately because of aspartame, yes.
[00:58:16.656 --> 00:58:17.557]  It was terrifying.
[00:58:18.037 --> 00:58:20.219]  Kate Randall thought she was going crazy.
[00:58:20.239 --> 00:58:28.305]  I started popping in my hands and twitching in my feet, my legs, my knees, my upper legs and shoulders and arms and everywhere.
[00:58:28.505 --> 00:58:31.828]  Many of these individuals have been aspartame reactors.
[00:58:33.004 --> 00:58:39.770]  Have tested themselves 5, 10, 20 times, every time getting the same response.
[00:58:39.790 --> 00:58:45.055]  And then they realized that this was a legitimate cause and effect relationship.
[00:58:45.135 --> 00:58:46.276]  What is aspartame?
[00:58:46.436 --> 00:58:50.079]  It is the fecal matter of the E. coli bacteria.
[00:58:50.139 --> 00:58:51.721]  They took it and genetically engineered it.
[00:58:52.121 --> 00:58:55.844]  They can feed it toxic waste and then it defecates aspartame.
[00:58:56.024 --> 00:58:58.867]  And it has so many bad health effects, it's just unspeakable.
[00:58:59.215 --> 00:59:03.957]  How do you think a product like that was managed to be approved by the FDA?
[00:59:05.078 --> 00:59:06.619]  Oh, I think there's loopholes to everything.
[00:59:06.839 --> 00:59:08.239]  I say shut the FDA down.
[00:59:08.280 --> 00:59:12.101]  Shut down any government agency that's not doing its job.
[00:59:12.141 --> 00:59:14.583]  Would you think that possibly the FDA is corrupt?
[00:59:16.183 --> 00:59:17.324]  I'm gonna go ahead and say no.
[00:59:17.764 --> 00:59:20.285]  I trust the FDA with my health.
[00:59:20.526 --> 00:59:22.587]  Do you think there's a chance the FDA could be corrupt?
[00:59:24.628 --> 00:59:27.149]  About as big a chance as any other part of our government.
[00:59:29.963 --> 00:59:37.371]  Now the FDA approval of aspartame was highly contested and subject to multiple congressional hearings and scientific criticism.
[00:59:37.912 --> 00:59:45.159]  In fact, aspartame was continuously rejected by the FDA for over 15 years until it was finally approved in 1981.
[00:59:46.781 --> 01:00:00.189]  Since that time, the FDA has published a list of 92 symptoms of aspartame poisoning, which includes headaches, vision loss, including blindness, seizures, neurological problems, cardiovascular problems, and death.
[01:00:00.629 --> 01:00:09.014]  The FDA even admits adverse reactions to aspartame comprise about 80% of consumer complaints it receives each year.
[01:00:09.594 --> 01:00:15.498]  Yet the dangerous substance remains on the market and is consumed by millions of people every single day.
[01:00:16.258 --> 01:00:18.939]  I'm Darren McBreen for InfoWars Nightly News.
[01:00:30.427 --> 01:00:32.068]  And telling everybody it's good for them.
[01:00:32.108 --> 01:00:34.689]  You know, kids, this is really going to be healthy for you back in the 50s.
[01:00:35.509 --> 01:00:37.930]  And then now, oh, aspartame for kids.
[01:00:37.950 --> 01:00:38.851]  This is good again.
[01:00:38.871 --> 01:00:42.712]  I mean, they knew 100 years ago cigarettes were tied to cancer.
[01:00:43.833 --> 01:00:48.515]  And until recently it was a conspiracy theory to say so, but their own documents show that they know full well.
[01:00:49.315 --> 01:00:50.956]  And it's the same thing with aspartame.
[01:00:50.996 --> 01:00:55.758]  I mean, it's admitted that it breaks down into wood alcohol, formaldehyde in the body.
[01:00:56.159 --> 01:00:58.520]  Everybody knows bathtub gin causes blindness.
[01:00:59.480 --> 01:01:01.561]  I've talked to friends at Phantomly and medical doctors.
[01:01:01.582 --> 01:01:07.104]  When they tell people to go off of this incrementally, they have serious withdrawal symptoms.
[01:01:07.144 --> 01:01:08.305]  I mean, this is a drug.
[01:01:08.345 --> 01:01:10.606]  There's a reason they got this approved.
[01:01:10.646 --> 01:01:13.468]  This is made at big pharma laboratories.
[01:01:14.068 --> 01:01:23.671]  Well, it's addicting, you know, and at first it starts, you know, not many people will get a headache and say, damn it, I shouldn't have drank that Diet Coke a half hour ago.
[01:01:23.711 --> 01:01:27.372]  They don't, they don't realize that it was a Diet Coke that gave him a headache.
[01:01:27.872 --> 01:01:29.293]  And it's also addicting.
[01:01:29.373 --> 01:01:30.973]  How many people do you know that are addicted?
[01:01:30.993 --> 01:01:32.554]  They have to have a diet soda every day.
[01:01:32.754 --> 01:01:35.876]  Oh, they carry it around with them, like it's alcohol or something.
[01:01:37.297 --> 01:01:52.989]  Shifting gears, another area, and I'd always heard this, I went and looked it up, the Japanese military in World War I, when they were on the side of the West at that time, they were on the Axis side in World War II, they were basically feeding rotten canned food to their troops.
[01:01:53.669 --> 01:01:57.131]  And they wouldn't eat it, because the Japanese were into cuisine, like the French.
[01:01:58.192 --> 01:02:00.194]  Even their tough troops wouldn't.
[01:02:00.394 --> 01:02:06.799]  They developed this artificial salt, MSG, that'll make a dead rat taste like pumpkin pie, and they put it on there.
[01:02:06.819 --> 01:02:10.621]  Well, Colonel Sanders, by the 20s, had discovered that, and by the 30s, rolled it out.
[01:02:11.342 --> 01:02:13.984]  And that's why people love that chicken so much.
[01:02:14.304 --> 01:02:20.469]  But it turns out it's an excitotoxin, and causes brain damage, and is addicting, and makes you eat more.
[01:02:20.809 --> 01:02:21.850]  So that's why they put it in.
[01:02:21.910 --> 01:02:23.090]  So basically, we have all these
[01:02:24.452 --> 01:02:31.544]  40 and 60 and 80 and 100 year old technologies that are really drugs that are grandfathered in to be able to be put in our food.
[01:02:32.349 --> 01:02:36.331]  That's right, and aspartame is an excitotoxin, like you said.
[01:02:37.932 --> 01:02:40.713]  You know what I thought was interesting when I did the research for this piece?
[01:02:40.753 --> 01:02:45.575]  We were talking about the tobacco industry and the comparison between tobacco and aspartame.
[01:02:45.895 --> 01:02:47.216]  What was the vintage commercials?
[01:02:47.716 --> 01:02:53.999]  We're talking about the Flintstones ad, but not only did they make smoking look cool, but they almost made it look healthy.
[01:02:54.719 --> 01:03:02.434]  Oh no, there's ads where they say, ask your doctor having a sore throat, smoke a camphor, or walk a mile, or feeling down.
[01:03:03.140 --> 01:03:03.920]  Yeah, absolutely.
[01:03:04.240 --> 01:03:08.501]  And then I noticed during the early 80s, same thing with Aspartame Company.
[01:03:08.881 --> 01:03:13.982]  They made it look healthy, the way the propaganda machine worked.
[01:03:14.723 --> 01:03:18.223]  You showed ads from 81 when it got approved, and it was flashbacks.
[01:03:18.383 --> 01:03:21.504]  I remember from Coke is It and all of those ads.
[01:03:22.044 --> 01:03:27.485]  Why out of the gates, if they didn't think there was a health problem, there wasn't even a controversy yet, would it all be about being healthy?
[01:03:27.846 --> 01:03:29.406]  Everybody's trying it and it's good.
[01:03:30.353 --> 01:03:43.020]  Well, and that's why I think it's important that we look at the, you know, and we're about to see a side-by-side comparison where I show the tobacco industry, then it follows, followed by the aspartame industry.
[01:03:43.701 --> 01:03:49.044]  Clearly, cigarettes are bad for you, and then you could see that the aspartame industry was trying to do the same thing here.
[01:03:49.332 --> 01:03:50.713]  You're being a conspiracy theorist.
[01:03:50.753 --> 01:03:52.634]  The media told me cigarettes are good for me.
[01:03:52.854 --> 01:03:53.054]  Yeah.
[01:03:53.654 --> 01:03:55.175]  So aspartame must be good, too.
[01:03:55.195 --> 01:03:57.656]  I mean, they say mercury's good in the vaccines.
[01:03:57.676 --> 01:03:58.876]  I've got newscasts saying that.
[01:03:58.976 --> 01:03:59.377]  I've heard it.
[01:03:59.837 --> 01:04:01.538]  They say it's good for children's brains.
[01:04:01.578 --> 01:04:01.998]  Yeah, yeah.
[01:04:02.498 --> 01:04:02.958]  And there it is.
[01:04:03.018 --> 01:04:05.640]  Flintstones and all the other gums.
[01:04:08.461 --> 01:04:10.602]  Let's go to that side-by-side comparison.
[01:04:11.500 --> 01:04:12.700]  Let's take a Winston break.
[01:04:12.760 --> 01:04:13.701]  That's it!
[01:04:13.921 --> 01:04:18.542]  Winston is the one filter cigarette that delivers flavor 20 times a pack.
[01:04:18.743 --> 01:04:20.583]  Winston's got that filter flint.
[01:04:20.823 --> 01:04:24.545]  The Flintstones has been brought to you by Winston.
[01:04:25.005 --> 01:04:28.406]  America's best-selling, best-tasting filter cigarette.
[01:04:28.426 --> 01:04:32.827]  Winston tastes good like a cigarette should.
[01:04:40.217 --> 01:04:49.842]  In a repeated national survey, doctors in all branches of medicine, doctors in all parts of the country were asked, what cigarette do you smoke, doctor?
[01:04:50.802 --> 01:04:53.464]  Once again, the brand named most was Camel.
[01:04:54.084 --> 01:05:00.667]  Yes, according to this repeated nationwide survey, more doctors smoke Camels than any other cigarette.
[01:05:01.528 --> 01:05:07.991]  Why not change to Camels for the next 30 days and see what a difference it makes in your smoking enjoyment?
[01:05:08.579 --> 01:05:10.560]  See how camels agree with your throat.
[01:05:11.240 --> 01:05:14.761]  See how mild and good tasting a cigarette can be.
[01:05:15.661 --> 01:05:20.062]  Last year, over two million people got something of a surprise in the mail.
[01:05:22.343 --> 01:05:24.824]  Their first taste of NutraSweet.
[01:05:24.864 --> 01:05:27.345]  And of all things, a gumbo.
[01:05:28.805 --> 01:05:29.825]  What's NutraSweet?
[01:05:30.806 --> 01:05:33.967]  It's a sweetening ingredient that isn't fattening.
[01:05:49.272 --> 01:05:51.512]  Banana plants don't make NutraSweet.
[01:05:52.293 --> 01:05:53.093]  Neither do cows.
[01:05:53.733 --> 01:05:54.593]  But they might as well.
[01:05:55.474 --> 01:05:58.435]  If you've had bananas and milk, you've eaten what's in NutraSweet.
[01:05:58.935 --> 01:06:02.076]  It's made from things like those found naturally in good things to eat.
[01:06:02.416 --> 01:06:03.996]  Like two building blocks of protein.
[01:06:04.857 --> 01:06:07.438]  Nature doesn't make NutraSweet.
[01:06:07.458 --> 01:06:08.218]  But NutraSweet
[01:06:09.008 --> 01:06:10.489]  Couldn't be made without it.
[01:06:10.849 --> 01:06:13.370]  NutraSweet brand sweetener.
[01:06:13.410 --> 01:06:15.451]  Just look for the swirl.
[01:06:16.872 --> 01:06:17.832]  Devastating.
[01:06:18.572 --> 01:06:20.233]  Devastating information.
[01:06:20.293 --> 01:06:24.115]  Darren is not just a great reporter, he's a great video editor and researcher.
[01:06:24.635 --> 01:06:34.340]  Ladies and gentlemen, imagine if they would have said in 1965 the Pentagon Bioweapons Division trying to create a bioweapon developed the first genetically
[01:06:35.020 --> 01:06:38.781]  No, it's like, oh, it's not exactly natural, but it comes from natural things.
[01:06:38.801 --> 01:06:39.462]  I mean, you cannot
[01:06:56.087 --> 01:06:57.488]  Make up the craziness of this.
[01:06:57.728 --> 01:06:59.709]  And it's like, doctors are enjoying it.
[01:06:59.729 --> 01:07:00.429]  It's so healthy.
[01:07:00.969 --> 01:07:02.650]  Oh, and it shows the beautiful woman smoking it.
[01:07:02.970 --> 01:07:07.012]  You know, my grandma, who basically ended up dying from lung cancer, she looked like that.
[01:07:07.533 --> 01:07:09.073]  She was more beautiful than that woman.
[01:07:09.814 --> 01:07:11.394]  And I was there when they cut her lung out.
[01:07:11.675 --> 01:07:15.577]  And then she lived another decade of excruciating pain and nerve problems and heart problems.
[01:07:15.977 --> 01:07:17.257]  Her face got paralyzed.
[01:07:17.878 --> 01:07:19.498]  Oh, but I'm a conspiracy theorist.
[01:07:19.518 --> 01:07:24.261]  The cigarettes were good because the majority of doctors say it's the one to go with.
[01:07:24.941 --> 01:07:29.588]  And now, your doctor says aspartame, your doctor says fluoride.
[01:07:29.928 --> 01:07:31.250]  No, your doctor doesn't.
[01:07:31.530 --> 01:07:41.665]  The American Medical Association, a bunch of eugenicists at the top, who know what they're doing, and who are poisoning you, and suppressing real treatments and cures, are the ones saying that.
[01:07:43.032 --> 01:07:46.976]  The majority of doctors have now woken up to sodium fluoride's bad and are testifying.
[01:07:47.337 --> 01:07:49.239]  That's why they're pulling it out in all these cities.
[01:07:49.539 --> 01:07:54.945]  So the feds are coming in financing legislative movements in states to try to forcefully medicate you.
[01:07:55.768 --> 01:07:58.730]  And as bad as aspartame is, it ain't got nothing on fluoride.
[01:07:59.350 --> 01:08:00.611]  Oh man, I am so angry.
[01:08:00.971 --> 01:08:02.552]  Darren, I mean, that is incredible.
[01:08:02.933 --> 01:08:05.314]  I hope people get this report and get it out to 10 million people.
[01:08:05.574 --> 01:08:12.619]  It's up to the viewers out there, though, the PrisonPlanet.tv folks, to get it uploaded to YouTube, get it out to everybody, because that is devastating.
[01:08:13.399 --> 01:08:17.702]  Well, and the message here is not only is aspartame bad, but the FDA as well.
[01:08:17.722 --> 01:08:19.243]  They are corrupt, they've been compromised.
[01:08:19.583 --> 01:08:23.426]  Well, it's all full of Monsanto people, and Monsanto brought you this.
[01:08:23.506 --> 01:08:23.966]  That's right.
[01:08:24.146 --> 01:08:24.887]  So don't trust them.
[01:08:25.543 --> 01:08:27.985]  Well, I mean, look, it shows a little kid.
[01:08:28.306 --> 01:08:30.788]  It's the same thing in bananas and milk.
[01:08:31.168 --> 01:08:33.751]  Not exactly natural, but it's good.
[01:08:33.971 --> 01:08:36.133]  We're not going to tell you where it came from.
[01:08:38.018 --> 01:08:46.723]  Some of the ads I didn't show, obviously I didn't have time to do everything, but it was the responsible mother who's got kids and she's making breakfast.
[01:08:47.243 --> 01:08:52.946]  She doesn't want to give them all that sugar in the coffee, so you've got to have that artificial sweetener.
[01:08:53.406 --> 01:09:03.772]  I see these poor, self-propelled stomachs who are like 500 pounds, or who are getting their arms and legs cut off at bus stops from diabetes, and I go over to them and they go, I don't know, I don't eat very much, but I got my aspartame
[01:09:05.273 --> 01:09:06.795]  It actually makes you hungrier.
[01:09:06.835 --> 01:09:07.836]  I've had medical doctors on.
[01:09:08.136 --> 01:09:09.398]  It fries your pancreas.
[01:09:09.838 --> 01:09:13.623]  It's one of the main reasons that diabetes is off the chart.
[01:09:14.123 --> 01:09:15.585]  And it stimulates your brain too.
[01:09:15.785 --> 01:09:17.167]  It messes with your head.
[01:09:18.088 --> 01:09:21.191]  Well, next you're going to tell me cigarettes affect the brain.
[01:09:21.351 --> 01:09:22.453]  I mean, come on.
[01:09:22.813 --> 01:09:25.036]  What about all the chemicals they got caught adding to cigarettes?
[01:09:26.052 --> 01:09:31.640]  I mean, you know, this is stuff that we know now, but back in the day, you know, I mean, people, you know, wasn't let out.
[01:09:31.701 --> 01:09:35.066]  So now, that's what we're trying to do now is inform everyone.
[01:09:35.406 --> 01:09:41.656]  Darren, we're gonna obviously have this here for PrisonPlanet.tv viewers, but I want you to, as soon as this show's aired, get the
[01:09:42.833 --> 01:09:51.559]  You know, this whole report together we've done here, your man on the street and the later report together, and we've got to get this up to YouTube and just pray that people get it out to millions.
[01:09:51.839 --> 01:09:53.700]  I mean, this is saving people's lives.
[01:09:54.381 --> 01:09:59.704]  I don't want to get into personal stuff, but I have family having health problems who got off aspartame, and they're like, this is magic.
[01:10:00.105 --> 01:10:01.746]  First it was hell to get off of it for a month,
[01:10:02.486 --> 01:10:04.209]  And then they lose weight, they get healthy.
[01:10:04.269 --> 01:10:06.893]  I mean to know these sinister bastards are doing this to people.
[01:10:07.253 --> 01:10:08.555]  It's a life and death situation.
[01:10:08.595 --> 01:10:09.677]  It's up to you to get this out.
[01:10:10.077 --> 01:10:10.698]  Great job Darren.
[01:10:10.999 --> 01:10:11.319]  Thank you.
[01:10:11.399 --> 01:10:12.160]  Good to have you on the team.
[01:10:13.262 --> 01:10:17.909]  And by the way, soon we're going to announce a nationwide contest to find
[01:10:18.129 --> 01:10:18.789]  More reporters.
[01:10:19.249 --> 01:10:23.411]  We may hire one or two, definitely one, from all over the country.
[01:10:23.471 --> 01:10:26.292]  And we're getting our new video editors, building up our crew here.
[01:10:26.592 --> 01:10:29.994]  Thanks to you supporting us, the subscribers at PrisonPlanet.tv.
[01:10:30.034 --> 01:10:34.876]  And today is the last day into tomorrow to get 44% off a yearly membership.
[01:10:35.196 --> 01:10:38.277]  You can always get a 15-day free trial at PrisonPlanet.tv.
[01:10:38.297 --> 01:10:41.258]  We're fighting the construction of this prison planet.
[01:10:41.778 --> 01:10:45.500]  Okay, that's it for this extensive edition of InfoWars Nightly News.
[01:10:46.300 --> 01:10:47.160]  God bless you all.
[01:10:47.180 --> 01:10:50.122]  We'll see you back, Lord willing, tomorrow.
[01:10:50.202 --> 01:10:56.025]  I want to close out, though, with a quote by Nobel Prize winning economist Milton Friedman.
[01:10:57.265 --> 01:11:08.091]  And he said, this is one of the books he wrote, you can look it up, The Federal Reserve definitely caused the Great Depression by contracting the amount of currency in circulation by one-third from 29 to 33.
[01:11:08.151 --> 01:11:08.551]  Milton Friedman.
[01:11:11.044 --> 01:11:28.241]  So that's why they've now decided, people that basically follow his school, that well, not death by having the currency turned off, but death by having it turned up, QE3 hyperinflated, which is just as bad in the long run.
[01:11:28.541 --> 01:11:30.303]  But again, we'll cover that more tomorrow night.
[01:11:30.563 --> 01:11:31.725]  I'm Alex Jones signing off.
