[00:00:00.049 --> 00:00:00.609]  Network.
[00:49:34.195 --> 00:49:36.897]  And I mean police with radios going off in the background.
[00:49:36.917 --> 00:49:39.079]  I mean, you can tell when a cop calls into the show.
[00:49:40.157 --> 00:49:47.017]  Incidentally, I got pulled over by a nice police officer Friday going to visit my grandmother and he was very nice and let me go.
[00:49:48.359 --> 00:49:48.699]  Yeah.
[00:49:49.760 --> 00:49:50.780]  Anyway, side issue.
[00:49:51.020 --> 00:49:58.203]  Let's just go ahead and go to Jim, and then I'm going to go to Queensland, Australia.
[00:49:58.283 --> 00:49:59.604]  Daniel up next after that.
[00:50:00.284 --> 00:50:11.789]  But, Jim, again, the interview got seen by hundreds of thousands, even after millions heard it on the radio show, and the people didn't go look up that there's tanks rolling around in St.
[00:50:11.829 --> 00:50:12.089]  Louis.
[00:50:12.129 --> 00:50:13.590]  They didn't go look up
[00:50:14.410 --> 00:50:19.612]  Alex, thanks for having me on, man.
[00:50:19.632 --> 00:50:20.913]  It's funny that you say that.
[00:50:21.353 --> 00:50:29.717]  I have a list of four things I wanted to bring up with you real quick, and the first thing I wanted to say was my interview on the show.
[00:50:30.377 --> 00:50:30.717]  I don't know.
[00:50:49.128 --> 00:51:05.166]  People who are awake, but they still don't want to be fully awake, and they want to say okay Yeah, everything's real, but they're not going to bring down society, so that's great because I want to talk to those people I know you could want to talk about the health care, but just let me say this and I'll get off Alex those type of people
[00:51:05.786 --> 00:51:07.186]  I can't wait to kick down their door.
[00:51:07.746 --> 00:51:11.687]  Because when I kick down their door, I know for sure they don't have guns.
[00:51:12.107 --> 00:51:12.987]  They don't have weapons.
[00:51:13.047 --> 00:51:23.489]  And those are the type of people that every day that I pull over a street patrol, they practically get out the car and get on their hands and knees and beg me not to give them a ticket or take them to jail.
[00:51:23.689 --> 00:51:25.530]  And let me tell you something, I'm a good guy.
[00:51:25.750 --> 00:51:32.511]  But there's a lot of my brethren that I work with that just came back from Iraq, that are in secret masons and all this kind of crap.
[00:51:32.791 --> 00:51:35.873]  And let me tell you something, when they kick down your door, they're not going to be like me.
[00:51:36.253 --> 00:51:41.295]  They're going to use your wife and your children, and they're going to do things to them that I can't even say on the radio show.
[00:51:41.535 --> 00:51:44.477]  So you should just, you know, just pretend I'm not real, that's fine.
[00:51:44.837 --> 00:51:50.740]  But you've been warm, and Alex has been saying stuff for 20 years, he's been right, but you know, we're wackos.
[00:51:50.800 --> 00:51:52.101]  But let me say these other couple things.
[00:51:52.121 --> 00:51:54.922]  But listen, listen, there's a reason they swarmed that video.
[00:51:55.182 --> 00:51:56.583]  They are paid trolls.
[00:51:56.643 --> 00:51:58.784]  It's admitted that billions with a B.
[00:51:59.804 --> 00:52:12.393]  I mean, that's in the Washington... Cass Sunstein, it was in the Washington Post six years ago that Bush paid, what was it, $19 billion in one year for fake news and fake blogs?
[00:52:13.234 --> 00:52:24.082]  I mean, they were paying radio hosts a quarter million apiece just to have federal takeover of schools with the No Child Left Behind, the Armstrong Williams, all of it.
[00:52:24.502 --> 00:52:26.083]  So... You're saying this and I'll get off.
[00:52:26.223 --> 00:52:27.124]  I know you're busy.
[00:52:27.504 --> 00:52:32.425]  I just want to finish up the story because I kind of broke down last time and I'm sorry I did that.
[00:52:32.465 --> 00:52:33.666]  No, no, you've done it before.
[00:52:33.686 --> 00:52:35.906]  Tell folks what's going on with the tanks right now.
[00:52:35.946 --> 00:52:37.807]  Tell folks what you've been hearing.
[00:52:37.847 --> 00:52:44.708]  The neighborhood that I'm specifically, I've been practicing in, I don't know if you know, but there's two big corporations in St.
[00:52:44.748 --> 00:52:45.869]  Louis and I think they run St.
[00:52:45.889 --> 00:52:50.070]  Louis and a lot of the people that occupy this neighborhood work at these corporations.
[00:52:51.111 --> 00:52:57.329]  And Anheuser-Busch, Monsanto and Anheuser-Busch, and these executives work there, and not only, listen to this...
[00:52:58.052 --> 00:53:08.857]  I've been told that these neighborhoods that I'll be guarding, they probably won't even be occupied when there's a collapse, because these people we already shipped to a secure location.
[00:53:09.197 --> 00:53:13.339]  I think it's underground in the Merrimack Caverns, but hey, I'm just probably a conspiracy nut.
[00:53:13.740 --> 00:53:21.143]  The last thing, I just want to move to another point, because the drill ended Friday, they're not doing that anymore, but the tanks are still here, people.
[00:53:22.104 --> 00:53:24.385]  Allen Watt, I think he should be on once a week, maybe.
[00:53:25.265 --> 00:53:28.498]  I mean, just maybe for two seconds, people need to hear you and Alan White go at it.
[00:53:28.599 --> 00:53:30.607]  I love your... No, I hear you, but listen, the reason they...
[00:53:31.798 --> 00:53:43.528]  The reason so many trolls, it was still about only 20%, I mean, because you'll see the votes, you know, 95% agree with us on, say, a YouTube, but then you'll see all the comments attacking us because they're paid.
[00:53:43.948 --> 00:53:52.676]  We have tracked their IP addresses on InfoWars because we can go in and, I mean, they don't even hide that it's out of big corporations, Department of Defense, foreign governments.
[00:53:53.016 --> 00:53:57.800]  I mean, it's come out that if you criticize Katrina, the Department of Defense would put 100 bloggers
[00:53:59.241 --> 00:54:03.003]  Military on there attacking your site, including with cyber attacks.
[00:54:03.483 --> 00:54:07.905]  So again, we're not attacking the military, we're attacking the fact that it's being used domestically like this.
[00:54:08.246 --> 00:54:09.926]  They're scared of your phone call.
[00:54:10.367 --> 00:54:16.830]  That's why they were swarming and attacking that, to make you feel like, because they're force multipliers, that you're alone.
[00:54:16.870 --> 00:54:18.130]  It's like Tokyo Rose.
[00:54:18.511 --> 00:54:26.975]  They would have the Japanese, outnumbered 10 to 1, buried alive, and they'd still be playing Tokyo Rose, saying the Marines had, you know, had lost and had failed.
[00:54:27.395 --> 00:54:34.500]  I mean, Japan had A-bombs dropped on it, and Tokyo Rose was saying that, you know, that the U.S.
[00:54:34.520 --> 00:54:35.041]  was losing.
[00:54:35.361 --> 00:54:41.185]  So don't let—the fact that the trolls squeak and squawk and do all of that is nothing.
[00:54:41.365 --> 00:54:43.727]  But let me just get an update before we go to Australia here.
[00:54:44.948 --> 00:54:46.229]  Did you learn anything else?
[00:54:46.269 --> 00:54:50.772]  Because again, just to recap, what did they say was going to happen in October?
[00:54:51.423 --> 00:54:56.930]  In October, the only thing I know is that there's going to be some type of event, and I don't know if the event's going to be in St.
[00:54:56.990 --> 00:55:08.044]  Louis, or maybe it's going to be some kind of global event that's going to require us to patrol these neighborhoods, and with the neighborhoods, we're going to have air and ground support in conjunction with the local military here.
[00:55:08.324 --> 00:55:09.666]  There's something called, um...
[00:55:10.291 --> 00:55:10.491]  For
[00:55:27.723 --> 00:55:39.000]  Under your video, the Secretary of the Army is saying they're going to put regular combat troops in every city to pull triggers on citizens, and still people won't click the link.
[00:55:39.261 --> 00:55:40.342]  They say we're lying.
[00:55:40.382 --> 00:55:41.244]  They're delusional!
[00:55:43.001 --> 00:55:51.866]  Dude, that's why I said this country's dead, Alex, and I'm sorry I said that, but I mean, you try to tell people this information, and even the people that are awake, I mean, they want to think I'm fake.
[00:55:51.926 --> 00:55:53.127]  People, I'm not fake.
[00:55:53.807 --> 00:55:56.068]  If I could get my badge number out, I would.
[00:55:56.288 --> 00:55:57.189]  It's okay, sir.
[00:55:57.729 --> 00:55:58.670]  Listen, we understand.
[00:55:58.690 --> 00:55:59.530]  I know you're frustrated.
[00:55:59.590 --> 00:56:00.711]  It's alright, okay?
[00:56:01.131 --> 00:56:02.352]  They'll believe you later.
[00:56:02.632 --> 00:56:03.652]  God bless, and I appreciate it.
[00:56:03.692 --> 00:56:07.394]  Now, I've seen this before with police and military, though, and call back anytime, Jim.
[00:56:07.674 --> 00:56:08.295]  Good to hear from you.
[00:56:09.318 --> 00:56:10.499]  I've seen this over and over again.
[00:56:10.859 --> 00:56:16.123]  They are getting ready, probably, to have a war going with Syria and Iran by then.
[00:56:16.163 --> 00:56:18.505]  I mean, it's admittedly on the front burner.
[00:56:18.625 --> 00:56:19.786]  May happen, may not happen.
[00:56:20.646 --> 00:56:25.050]  I mean, I can't tell you how many times family and I've got this in the military, including officers in the army.
[00:56:25.510 --> 00:56:30.233]  They're told, you are going to be going into Iran, you are going to be going, and it doesn't happen.
[00:56:31.034 --> 00:56:34.797]  So, if there's a 50-50, they're going in, they're told, get ready, you're going.
[00:56:36.803 --> 00:56:37.864]  I mean, that's just how it is.
[00:56:38.704 --> 00:56:40.385]  That's like a fire department gets a call.
[00:56:40.425 --> 00:56:41.346]  They're told there's a fire.
[00:56:41.606 --> 00:56:42.166]  They're loaded up.
[00:56:42.186 --> 00:56:42.967]  They're going to a fire.
[00:56:42.987 --> 00:56:44.248]  It turns out to be a false alarm.
[00:56:44.268 --> 00:56:46.769]  You know, some kid, you know, prank called.
[00:56:47.090 --> 00:56:47.570]  Doesn't matter.
[00:56:47.610 --> 00:56:49.671]  They're still in the fire truck going down the road.
[00:56:51.781 --> 00:57:02.445]  Again, I'm not saying anything's gonna happen in October, but the global... Listen, Larry Summers was in the Washington Post two weeks ago saying, we're probably gonna have a total global meltdown.
[00:57:03.186 --> 00:57:07.347]  No amount of trillions will prop up the derivatives that these scam artists created.
[00:57:08.468 --> 00:57:14.650]  Because you got a bunch of scam artists, these big banks that were creating all these derivatives, they wanted to be the biggest dog in town.
[00:57:15.231 --> 00:57:20.213]  So, Goldman Sachs, JP Morgan, Bank of America, all these big groups created
[00:57:21.494 --> 00:57:24.096]  Individually, hundreds of trillions apiece.
[00:57:25.057 --> 00:57:28.179]  Bank of America's got hundreds of trillions of made-up garbage.
[00:57:29.320 --> 00:57:30.281]  Goldman Sachs does.
[00:57:30.461 --> 00:57:30.842]  All of them.
[00:57:31.122 --> 00:57:32.883]  And so it will melt down.
[00:57:33.203 --> 00:57:34.344]  Something is going to happen.
[00:57:34.585 --> 00:57:36.946]  I don't know if it's going to be October or two years from now.
[00:57:37.227 --> 00:57:39.388]  They can kick this down the road a long time.
[00:57:39.609 --> 00:57:44.392]  But government isn't running around getting ready for martial law worldwide for nothing.
[00:57:44.813 --> 00:57:45.173]  Okay?
[00:57:45.733 --> 00:57:46.114]  Okay?
[00:57:46.154 --> 00:57:46.894]  This is real.
[00:57:47.155 --> 00:57:48.796]  Second hour of stay weather's coming up.
[00:57:52.794 --> 00:57:58.036]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:57:58.276 --> 00:58:00.477]  Start purifying your water with ProPure.
[00:58:00.697 --> 00:58:09.619]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:58:09.800 --> 00:58:12.981]  Its filters are silver impregnated to prevent bacterial growth.
[00:58:13.241 --> 00:58:14.681]  There's no priming required.
[00:58:14.921 --> 00:58:16.962]  It's NSF-42 certified.
[00:58:17.202 --> 00:58:19.683]  Optional fluoride filters can reduce fluoride up to 95%.
[00:58:20.763 --> 00:58:22.103]  Easy to set up and use.
[00:58:22.283 --> 00:58:23.584]  Doesn't require electricity.
[00:58:23.704 --> 00:58:26.565]  Purify water from lakes, streams, ponds, and wells.
[00:58:26.885 --> 00:58:30.045]  This filter system leaves in beneficial minerals, which is key.
[00:58:30.265 --> 00:58:34.247]  Save money by not buying bottled water, and avoid BPA that leaches from the plastic.
[00:58:34.387 --> 00:58:36.987]  ProPure is the best gravity-fed filter out there.
[00:58:37.127 --> 00:58:38.448]  It's what my family uses.
[00:58:38.708 --> 00:58:41.908]  Infowars.com already has the lowest price on ProPure.
[00:58:42.029 --> 00:58:47.570]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:58:48.050 --> 00:58:52.053]  You can also call to order 888-253-3139.
[00:58:54.675 --> 00:59:02.340]  If you want an American company with American products made by Americans, here is the Cal Ben Soap Company.
[00:59:02.780 --> 00:59:06.403]  Alex and his staff have used these pure soap products for years.
[00:59:06.843 --> 00:59:13.668]  These all-natural soaps are made from the highest quality vegetable and coconut oils that are earth-friendly and safe.
[00:59:14.148 --> 00:59:16.970]  See them on the web at 5starsoap.com.
[00:59:17.170 --> 00:59:21.673]  Or call 800-340-7091 for a free catalog.
[00:59:22.013 --> 00:59:27.677]  Buy the 1 to 2 month sample package and enjoy soaps that are twice as good as what you're using now.
[00:59:27.957 --> 00:59:33.061]  Or save big with a 1 to 2 year supply of soaps for all your cleaning needs.
[00:59:33.361 --> 00:59:34.982]  This is an amazing deal.
[00:59:35.343 --> 00:59:39.946]  You can save thousands of dollars and you will love the way real soap makes you feel.
[00:59:40.586 --> 00:59:43.048]  See them on the web at 5starsoap.com
[00:59:43.308 --> 00:59:45.069]  Or call 800-340-7091 for a free catalog.
[01:00:04.372 --> 01:00:10.393]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:10.994 --> 01:00:14.054]  It's Alex Jones and the GCN Radio Network.
[01:00:18.895 --> 01:00:20.656]  Okay, this was a short little five-minute segment.
[01:00:20.676 --> 01:00:22.356]  I want to mention a few of the other things we've got.
[01:00:22.376 --> 01:00:27.537]  Then we're going to come back and go to Daniel in Queensland, Australia.
[01:00:28.338 --> 01:00:29.938]  Then we'll go to Carl, Jason, Mike.
[01:00:31.164 --> 01:00:34.566]  Marsha, Angie, Aaron, Don and others, but I gotta tell this story.
[01:00:35.247 --> 01:00:36.627]  I'll tell it now just briefly.
[01:00:36.647 --> 01:00:38.769]  I'm going to my grandmother's.
[01:00:38.829 --> 01:00:39.969]  I've picked up some food.
[01:00:40.110 --> 01:00:41.811]  My wife and children are meeting us over there.
[01:00:42.691 --> 01:01:11.748]  You know, she's close to 90 years old, and I get off on the highway during rush hour, still rush hour, like 6.30, 7 at night, and I got the food I just picked up, and I realize they've changed the highways around, and I'm like, oh, look, right there, there's the, you know, the dirt where everybody just drives right over, back over to the other side, and the cop instantly, I pull over, I'm about to cut out in traffic, and once there's an opening, pulls up, runs up, and starts yelling, what are you doing on my medium?
[01:01:13.379 --> 01:01:14.019]  And he said it.
[01:01:14.039 --> 01:01:17.301]  I mean, it was literally like I was having flashbacks to watching Westerns or something.
[01:01:17.321 --> 01:01:17.881]  What are you doing, boy?
[01:01:17.901 --> 01:01:18.642]  You're in my town.
[01:01:19.222 --> 01:01:22.444]  And I was looking at him, just because he said, my medium.
[01:01:23.384 --> 01:01:25.805]  And I said, I'm going to my grandmother's.
[01:01:27.987 --> 01:01:31.528]  And I said, I'm going to go pick up a prescription, and I'm going to bring her this food.
[01:01:31.548 --> 01:01:36.491]  And he goes, oh, Alex, hey, well, it's probably dangerous for you.
[01:01:36.511 --> 01:01:37.111]  Go back over there.
[01:01:37.171 --> 01:01:38.052]  Go back over this way.
[01:01:38.737 --> 01:01:40.718]  And so he nicely let me go and didn't give me a ticket.
[01:01:41.078 --> 01:01:48.042]  But the point is, then I'm talking to one of the crew members who's driving back from visiting family a while back at two o'clock in the morning.
[01:01:51.044 --> 01:01:52.544]  And he pulls over.
[01:01:52.584 --> 01:01:54.486]  What are you supposed to do when you're driving through the middle of the country?
[01:01:54.826 --> 01:01:56.166]  Goes over, pees behind a bush.
[01:01:57.327 --> 01:02:01.429]  Cop pulls him over after he's already left and says, what are you doing peeing in my road?
[01:02:01.449 --> 01:02:02.590]  Well, I mean, you know.
[01:02:03.689 --> 01:02:04.529]  This is what I'm talking about.
[01:02:04.629 --> 01:02:09.852]  Foreign banks can rob and rape and take everything and engage in whatever crimes they want.
[01:02:10.972 --> 01:02:15.834]  Somebody's calling me over and over and over again.
[01:02:15.954 --> 01:02:17.775]  Oh, it's my wife calling.
[01:02:17.995 --> 01:02:18.655]  Hold on a second.
[01:02:19.536 --> 01:02:20.736]  Hello, I'm on the air.
[01:02:20.756 --> 01:02:23.317]  Hey, honey.
[01:02:25.758 --> 01:02:27.739]  Okay, okay, well listen, listen, I'll call you back.
[01:02:27.799 --> 01:02:29.100]  I'm on the radio right now, okay?
[01:02:31.693 --> 01:02:33.714]  Anyways, that's what my daughter's calling me.
[01:02:34.634 --> 01:02:37.816]  But the point is, the police officer wasn't a mean person.
[01:02:37.836 --> 01:02:41.957]  Even if he gave me a ticket or whatever, I wouldn't have said he was mean.
[01:02:42.558 --> 01:02:48.040]  It just shows the attitude that it's their road, their country, their world, and we're peons.
[01:02:49.301 --> 01:02:54.603]  And I get the point of, you know, driving over one of those side roads that everybody uses.
[01:02:55.845 --> 01:02:57.466]  I understand it could cause wrecks, whatever.
[01:02:58.567 --> 01:03:02.008]  The point is, is that the police drive however they want everywhere.
[01:03:02.409 --> 01:03:03.849]  In fact, recklessly quite a bit.
[01:03:04.930 --> 01:03:10.013]  And, you know, I don't chase them down and write down their badge number and try to get them in trouble and stuff, because there's a lot of bigger fish to fry.
[01:03:10.713 --> 01:03:17.917]  And I wasn't even going to tell that story until one of the crew just told me, what are you doing peeing in my road, was the response.
[01:03:19.538 --> 01:03:22.780]  And, I mean, I don't even know what I'm supposed to say here.
[01:03:24.662 --> 01:03:32.890]  It's so crazy that you pull off in the countryside, when there's not a gas station, with every 20, 30 miles, 40 miles, 50 miles.
[01:03:33.430 --> 01:03:34.832]  He was telling me where he was driving from.
[01:03:35.252 --> 01:03:37.494]  And even if you do, if it's 2 in the morning, they're closed.
[01:03:37.534 --> 01:03:38.615]  Their bathrooms are closed.
[01:03:38.976 --> 01:03:40.457]  Where are you supposed to urinate?
[01:03:40.777 --> 01:03:42.479]  I mean, it's just like we're total slaves.
[01:03:42.779 --> 01:03:44.401]  We're white glove inspected.
[01:03:44.961 --> 01:03:50.947]  And that, of course, is the old military thing when you're going to cadet school where they'd come in and check the light bulbs, check under the tables with a white glove.
[01:03:51.147 --> 01:03:52.248]  Look at that dusk, boy!
[01:03:52.268 --> 01:03:57.973]  You're gonna be, you know, running five miles and doing 500 push-ups and cleaning the mess hall and scrubbing the toilets.
[01:03:58.213 --> 01:03:59.134]  What's your problem?
[01:03:59.214 --> 01:04:00.295]  And you're treated like this.
[01:04:00.996 --> 01:04:02.998]  And then everyone kisses the rump of government.
[01:04:03.358 --> 01:04:11.905]  And the reason they want this attitude out there, like we're the citizens at the drill instructor, you know, first day at the academy, is because this is how the culture is shifting.
[01:04:12.325 --> 01:04:18.871]  And let me tell you, the Austin police, compared to New York or something, are very professional and very nice.
[01:04:19.691 --> 01:04:21.413]  Uh, but it's like, what are you doing in my medium?
[01:04:21.453 --> 01:04:22.213]  What are you doing in my medium?
[01:04:22.273 --> 01:04:23.455]  Oh, hi Alex, how are you?
[01:04:23.575 --> 01:04:27.018]  And it was, it was ridiculous.
[01:04:27.698 --> 01:04:29.620]  But I mean, cause the guy's saying, what are you doing?
[01:04:29.640 --> 01:04:30.421]  It was like a drill sergeant.
[01:04:30.601 --> 01:04:32.062]  What are you doing in my medium?
[01:04:32.302 --> 01:04:32.923]  What are you doing?
[01:04:33.143 --> 01:04:35.645]  And I was actually just sitting there rolling one up, just like, what?
[01:04:35.765 --> 01:04:38.167]  It was, it was actually pretty entertaining.
[01:04:38.648 --> 01:04:41.590]  Cause I was just like, this country, what am I doing?
[01:04:41.650 --> 01:04:44.893]  In fact, I would rather be yelled at and get a ticket, but I guess that's what happened.
[01:04:44.953 --> 01:04:45.394]  But um,
[01:04:46.929 --> 01:04:47.490]  I mean, come on.
[01:04:47.590 --> 01:04:47.770]  Okay.
[01:04:48.191 --> 01:04:56.524]  After you've arrested all the bankers and the child molesters and people, if you want to yell at me and give me a ticket for driving off the medium, then go ahead.
[01:04:56.785 --> 01:04:57.105]  Okay?
[01:04:57.386 --> 01:04:59.369]  But until then, leave us alone.
[01:04:59.509 --> 01:04:59.909]  Come on.
[01:05:01.291 --> 01:05:05.534]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:05:05.854 --> 01:05:06.454]  Number 1.
[01:05:06.775 --> 01:05:09.917]  New climate legislation could easily double or triple your electric bill.
[01:05:10.197 --> 01:05:10.737]  Number 2.
[01:05:11.058 --> 01:05:15.601]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:05:15.941 --> 01:05:16.381]  It's true.
[01:05:16.681 --> 01:05:21.244]  Total government control of electricity in the name of smart grid technology is coming.
[01:05:21.565 --> 01:05:22.105]  Number 3.
[01:05:22.385 --> 01:05:25.667]  In some areas of the country, the power grid is dangerously overloaded.
[01:05:25.967 --> 01:05:29.670]  And now, new socialist legislation is only compounding the problem.
[01:05:29.870 --> 01:05:30.411]  Number 4.
[01:05:30.671 --> 01:05:33.033]  Dangerous weather is always a threat to local grids.
[01:05:33.433 --> 01:05:36.816]  Every year, thousands of families lose their power from weather-related outages.
[01:05:37.116 --> 01:05:37.637]  Number 5.
[01:05:37.897 --> 01:05:41.820]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:05:42.041 --> 01:05:46.805]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:05:47.085 --> 01:05:51.127]  You can get more information at www.mysolarbackup.com.
[01:05:51.268 --> 01:05:52.849]  That's mysolarbackup.com.
[01:05:53.049 --> 01:05:55.150]  Remember, the government doesn't own the sun.
[01:05:55.310 --> 01:05:57.912]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:05:57.932 --> 01:06:13.481]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:06:13.961 --> 01:06:16.483]  You're listening to the Alex Jones Show.
[01:06:24.796 --> 01:06:29.820]  It is our number two, ladies and gentlemen, and let's go straight into your phone calls.
[01:06:30.340 --> 01:06:33.883]  Then I'm going to get into a new vicious attack on the Second Amendment.
[01:06:34.944 --> 01:06:36.305]  Who needs laws anymore?
[01:06:37.306 --> 01:06:43.991]  We're going to get into how they're going after the Second Amendment coming up at the start of the next segment and tied into the latest on Fast and Furious.
[01:06:45.825 --> 01:06:49.186]  Also, we're going to get into some of the numbers on Obamacare.
[01:06:49.306 --> 01:06:55.947]  More debt, more implosion, more taxes paid directly to insurance companies, enforced by the IRS.
[01:06:56.247 --> 01:07:11.230]  By the way, the IRS lets the Southern Poverty Law Center, ADL, all these organizations that demonize good Americans and mix them in with unsavory people, guilt by association, Media Matters, publicly run by the White House, publicly in meetings every week with them.
[01:07:11.730 --> 01:07:15.771]  Demonizing alternative media and libertarians and conservatives.
[01:07:16.151 --> 01:07:17.632]  They all get to be tax-exempt.
[01:07:17.992 --> 01:07:19.032]  I'm not tax-exempt.
[01:07:19.352 --> 01:07:20.512]  You're not tax-exempt.
[01:07:21.693 --> 01:07:26.834]  But the IRS is now going after libertarian and conservative tax-exempt political groups.
[01:07:28.234 --> 01:07:30.675]  And Republicans never do stuff like this when they're president.
[01:07:30.915 --> 01:07:35.316]  You can say what you want about them, but they just let all the little globalist organizations run around.
[01:07:35.536 --> 01:07:35.896]  You know why?
[01:07:35.916 --> 01:07:37.437]  Because at the top, they're with them as well.
[01:07:37.657 --> 01:07:39.177]  Just like Roberts voted for healthcare.
[01:07:39.657 --> 01:07:41.058]  That's exactly what's going on here.
[01:07:42.120 --> 01:07:42.901]  Scam care.
[01:07:43.121 --> 01:07:43.922]  IRS care.
[01:07:45.303 --> 01:07:46.184]  There's no end to this.
[01:07:46.324 --> 01:07:47.025]  There's no end to this.
[01:07:47.045 --> 01:07:48.206]  We're going to be going over all that.
[01:07:48.966 --> 01:07:53.090]  Right now, let's go to Daniel in Queensland, Australia.
[01:07:53.571 --> 01:07:58.215]  What are you calling in about today and what time is it over there in the land down under?
[01:07:58.235 --> 01:08:01.358]  Hey buddy, how you going?
[01:08:01.478 --> 01:08:04.220]  It's around 8 o'clock.
[01:08:04.240 --> 01:08:04.861]  8 o'clock in the morning?
[01:08:04.881 --> 01:08:05.081]  Morning.
[01:08:05.721 --> 01:08:06.082]  Alright.
[01:08:06.182 --> 01:08:07.843]  Yeah, good morning.
[01:08:09.406 --> 01:08:10.427]  And you're a legend, mate.
[01:08:10.467 --> 01:08:10.827]  I love you.
[01:08:11.167 --> 01:08:16.210]  Listen to you over here and I'm spreading the word over here big time, so keep up the good work.
[01:08:16.250 --> 01:08:21.092]  We get a lot of traffic and a lot of calls and letters and everything from Australia.
[01:08:21.152 --> 01:08:24.874]  That's probably one of the biggest listening audiences we have outside of the United States.
[01:08:24.914 --> 01:08:27.656]  Great people over there being overrun by tyranny.
[01:08:27.856 --> 01:08:31.938]  In fact, I've been wanting to ask Aussies, well first you talk about what you called in about, but then I want to talk about
[01:08:32.438 --> 01:08:41.223]  It's on the news over there, if you criticize carbon taxes that went in last week, you get arrested or a 1.1 million Aussie fine.
[01:08:41.243 --> 01:08:45.225]  So I want to get your take on, or better not, you might get arrested.
[01:08:45.765 --> 01:08:46.125]  Freedom!
[01:08:46.725 --> 01:08:49.227]  But what you calling about, sir?
[01:08:50.387 --> 01:09:00.032]  Yeah, carbon tax was one of the issues that actually rang in about, I'm looking at news.com.au article this morning saying life goes on after carbon tax, Gillard.
[01:09:02.071 --> 01:09:05.654]  She's going, day one, the carbon tax in the sky hasn't fallen yet.
[01:09:05.694 --> 01:09:07.436]  Well, yeah, obviously, it's only day one.
[01:09:08.296 --> 01:09:12.099]  You know, it's $23 per ton of carbon emissions.
[01:09:12.400 --> 01:09:19.786]  Carbon makes up 90% of the planet or something like that, so... And it allows them to tax... Well, I mean, notice it doesn't fully implement until next year anyways.
[01:09:20.166 --> 01:09:23.489]  So you're not allowed to criticize it, though you're breaking the law right now.
[01:09:24.189 --> 01:09:26.511]  But tell us about the sniveller.
[01:09:26.551 --> 01:09:27.252]  Give us the headline.
[01:09:27.272 --> 01:09:30.635]  We'll put it on screen, telling you that the sky didn't fall.
[01:09:32.441 --> 01:09:40.472]  Yeah, yeah, well, it goes on further to say that 294 electrical generators and other companies have been affected by this.
[01:09:40.972 --> 01:09:46.340]  So, I've been saying to people, you know, that's your electricity which stores your food.
[01:09:46.440 --> 01:09:47.041]  Any of your
[01:09:47.541 --> 01:09:51.005]  ...products that get put onto you, food like fertilizer and things that produce carbon.
[01:09:51.145 --> 01:09:55.048]  Everything is going to go up in price and people... Wait a minute, wait a minute.
[01:09:55.509 --> 01:10:07.300]  The head carbon cop, as he calls himself, was quoted in all the big newspapers saying, we've got spies on the street and in cafes and if they hear you say prices are going up, you're gonna... Are you...
[01:10:08.101 --> 01:10:11.843]  You're not doing what this little petty Stalin tells you to do?
[01:10:12.143 --> 01:10:15.625]  You mean you're daring to have free speech that your ancestors always had?
[01:10:15.645 --> 01:10:17.886]  You mean you don't want to live in North Korea?
[01:10:17.966 --> 01:10:19.327]  Absolutely, absolutely.
[01:10:19.347 --> 01:10:23.529]  What's also strange is they say that it's the carbon tax shifting to an emissions trading scheme in 2015.
[01:10:23.569 --> 01:10:24.449]  So what's the point of that?
[01:10:26.735 --> 01:10:31.317]  What are they, a bit short on revenue right now and they just need a few bucks to boost the coffers, you know what I mean?
[01:10:31.357 --> 01:10:41.422]  Well what happened is the Rothschild, and actually look it up folks, you can type in Rothschild's own carbon exchange in London, it's the big one, the mercantile's big, Obama owns part of that with Al Gore in Chicago.
[01:10:42.182 --> 01:10:45.644]  That you were going to have to buy it from them, but it collapsed.
[01:10:45.764 --> 01:10:49.967]  Nobody would buy it because no country would implement except for Australia and Canada.
[01:10:50.847 --> 01:10:52.548]  And California has done it as well.
[01:10:52.588 --> 01:10:53.469]  So we're the idiots.
[01:10:53.689 --> 01:10:57.271]  The US, Australia, we're not idiots.
[01:10:57.291 --> 01:10:58.232]  We have criminals running us.
[01:10:58.912 --> 01:11:05.313]  And so for now it'll just be a tax and then they'll pay the bankers through banker bailouts your money.
[01:11:05.514 --> 01:11:07.494]  But the bankers want that direct tax.
[01:11:07.814 --> 01:11:12.235]  They don't want to have to just make the IRS get the health care money and make you buy the health care from them.
[01:11:13.315 --> 01:11:15.256]  They don't want to just... Yeah, go ahead.
[01:11:15.296 --> 01:11:17.176]  I think the Rothschilds got enough money, mate.
[01:11:17.476 --> 01:11:17.956]  Don't you think?
