[00:00:02.244 --> 00:00:02.464]  I'm good.
[00:46:00.628 --> 00:46:03.369]  The Al-Qaeda and other groups, whether it's in Albania, you name it, work for the banks.
[00:46:20.774 --> 00:46:24.796]  And then the banks use them to menace us so the banks can take our liberties and freedoms.
[00:46:25.056 --> 00:46:26.437]  It's a banking dictatorship.
[00:46:26.497 --> 00:46:29.898]  It's global banker occupation and they're not free market.
[00:46:29.918 --> 00:46:34.560]  They use crony, insider, monopolistic tactics to shut down the little guy.
[00:46:34.960 --> 00:46:36.681]  They are parasites and they are the enemy.
[00:46:37.121 --> 00:46:37.722]  In closing,
[00:46:38.578 --> 00:46:49.168]  They're acting so paranoid and lying so much here, out of hand and being caught, that this looks like this is a lot more than just a program to test drugs.
[00:46:50.209 --> 00:46:54.372]  Are you getting any other chatter on what else may be going on?
[00:46:54.392 --> 00:46:57.936]  Because you see one cockroach when you turn the lights on, there's more.
[00:46:58.912 --> 00:47:14.982]  Uh, yeah, and I think, you know, that's one of the major reasons why a lot of people could relate to the video is because apart from the fact that, you know, a lot of people around town had experienced this in previous years before this year, um, the war on drugs is a very, you know, it's an enterprise that feels sketchy.
[00:47:15.182 --> 00:47:19.527]  You know, when you're on the real texture of it, and that's what everybody could really relate to.
[00:47:19.627 --> 00:47:26.253]  So I think that, you know, once you start turning up these rocks, more things start spilling out, more things start coming forward.
[00:47:27.214 --> 00:47:35.203]  And also too, in terms of this particular program, they're really trying to basically hang this on, you know, one or two rogue officers, classic limited hangout.
[00:47:35.543 --> 00:47:35.603]  Yes.
[00:47:54.139 --> 00:47:55.260]  We can force accountability.
[00:47:55.300 --> 00:48:03.345]  We can force people like the mayor and the state government to say, OK, well, we do recognize that banks do launder a lot of drug money.
[00:48:03.365 --> 00:48:05.467]  This is a consequence of prohibition.
[00:48:05.887 --> 00:48:09.849]  And they gain a ton of leverage by pretending that that's not the case.
[00:48:09.889 --> 00:48:15.053]  And so I am really hoping that we can keep chipping away at this, because more of these things are going to keep on coming out.
[00:48:15.093 --> 00:48:16.374]  That's just the nature of the system.
[00:48:17.014 --> 00:48:17.414]  It is.
[00:48:17.515 --> 00:48:20.737]  I mean, you scratch a wall anywhere, you're going to find this stuff.
[00:48:20.777 --> 00:48:26.742]  And that's why everybody can just pick one little area they want to fight, and it will move mountains.
[00:48:27.162 --> 00:48:28.684]  Dan Fite, thanks for spending time with us.
[00:48:29.384 --> 00:48:30.625]  Hey, great to be with you, Alex.
[00:48:30.705 --> 00:48:31.806]  I really appreciate the time.
[00:48:31.966 --> 00:48:32.907]  Oh, I appreciate you.
[00:48:33.367 --> 00:48:34.468]  All right, ladies and gentlemen.
[00:48:34.508 --> 00:48:35.789]  Well, he's confirmed right.
[00:48:35.829 --> 00:48:36.930]  We're confirmed right again.
[00:48:37.551 --> 00:48:45.857]  The police trucking people to warehouses to give them any drug they want in exchange for basically going and spying on peaceful protesters.
[00:48:46.878 --> 00:48:47.418]  Classic.
[00:48:48.078 --> 00:48:49.159]  Absolutely classic.
[00:48:49.399 --> 00:48:50.179]  Great job to the crew.
[00:48:50.199 --> 00:48:52.620]  That's it for this edition of InfoWars Nightly News.
[00:48:53.040 --> 00:48:55.380]  Lord willing, I'll be back on the radio tomorrow, 11 a.m.
[00:48:55.400 --> 00:49:00.141]  Central, 12 noon Eastern, for the big daytime radio-slash-TV transmission.
[00:49:00.762 --> 00:49:02.862]  And then we'll be back tomorrow night.
[00:49:03.142 --> 00:49:07.263]  I'll be host of the Nightly News, 7 o'clock Central, 8 o'clock Eastern.
[00:49:07.603 --> 00:49:08.364]  PrisonPlanet.tv.
