[00:00:02.602 --> 00:00:02.842]  I think.
[00:48:47.586 --> 00:48:53.711]  I didn't know if you knew about those sustainable meetings that have been happening around here and if those are somehow connected.
[00:48:56.161 --> 00:49:00.124]  There are a number of layers of sustainability.
[00:49:00.144 --> 00:49:03.506]  I mean, almost to the point where the term itself is sort of overused.
[00:49:04.166 --> 00:49:18.715]  But here at the School of Architecture, we have a Center for Sustainable Development, which does get grants from foundations, sometimes from federal government, usually from philanthropic foundations.
[00:49:19.576 --> 00:49:19.816]  And they
[00:49:22.218 --> 00:49:25.801]  They are a clearinghouse for a whole series of different initiatives.
[00:49:26.841 --> 00:49:32.166]  Texas has been faced with so-called smart growth proposals for well over a decade now.
[00:49:32.766 --> 00:49:47.438]  For years, bureaucrats in the Texas area laughed in the faces of activists, even as they gave passionate speeches defying the implementation of toll roads and other unnecessary infrastructure already owned by the state of Texas and its citizens.
[00:49:48.218 --> 00:50:01.813]  Instead, unelected regional boards like Campo moved the measures forward as best they could, while insiders who amounted to little more than thieves skimmed off the top and made millions off of secret deals.
[00:50:02.774 --> 00:50:09.282]  And yet we see some of the same regional players pushing for further development in the name of sustainability.
[00:50:09.670 --> 00:50:16.697]  The Central Texas Vision for Growth was directed by CAPCOG, Trust for Public Land, and Envision Central Texas.
[00:50:17.397 --> 00:50:29.329]  These entities, in turn, are shaped and steered by countless environmental groups controlled and funded by the Rockefeller Foundation, the Ford Foundation, George Soros, and Ted Turner, among others.
[00:50:30.030 --> 00:50:32.852]  Their alignment with Agenda 21 is well documented.
[00:50:33.593 --> 00:50:39.215]  Sustainable development was coined by the United Nations to mask a covert takeover at the local level.
[00:50:39.955 --> 00:50:51.779]  Land conservation and smart growth planning have been used to subsidize insiders, allowing development to be hijacked while the system picks winners and losers, reaping the profits at our expense.
[00:50:52.519 --> 00:50:55.860]  Everything in green is the protected area.
[00:50:55.900 --> 00:50:58.661]  So you see there's not really much protected areas 15 years ago.
[00:50:59.881 --> 00:51:01.681]  Two years ago, this is the work that we did.
[00:51:04.102 --> 00:51:16.480]  All this land was purchased by the city of Austin or the county and we use our funds and our political clout to encourage the city to purchase these lands for protection.
[00:51:16.500 --> 00:51:18.844]  Has any of that been developed on?
[00:51:19.355 --> 00:51:20.996]  Yes.
[00:51:21.937 --> 00:51:24.499]  So this does not mean there is no development.
[00:51:24.599 --> 00:51:30.845]  What it means is that the development is done in a sustainable and ecologically friendly way.
[00:51:30.865 --> 00:51:34.848]  By implementing Agenda 21, it's a local implementation.
[00:51:34.908 --> 00:51:36.489]  It's from the bottom up kind of thing.
[00:51:37.210 --> 00:51:56.434]  That by putting all these regulations environmentally and putting them on the urban areas that are usually the economic centers for cities, that you're sort of picking winners and losers in a way because you're saying that only people who will adhere to these things are allowed to develop and so there's kind of a bigger agenda there with that.
[00:51:56.594 --> 00:51:58.555]  I don't know what your thoughts are on that.
[00:51:59.696 --> 00:52:05.361]  I would turn it around a little bit and I would say, I don't know that we're picking winners or losers.
[00:52:05.781 --> 00:52:09.685]  This is not a kind of environmental nepotism that's going on.
[00:52:09.825 --> 00:52:14.770]  I mean, but I think it's a mistake to think that rules don't already exist everywhere.
[00:52:15.572 --> 00:52:19.414]  The United Nations has made its anti-private property stance abundantly clear.
[00:52:20.814 --> 00:52:24.196]  Land cannot be treated as an ordinary asset controlled by individuals.
[00:52:24.756 --> 00:52:31.719]  Private land ownership is also a principal instrument of accumulation and concentration of wealth and therefore contributes to social injustice.
[00:52:32.299 --> 00:52:38.942]  The provision of decent dwellings and healthy conditions for the people can only be achieved if land is used in the interest of society as a whole.
[00:52:39.302 --> 00:52:42.004]  First of all, we have to believe that
[00:52:42.944 --> 00:52:49.008]  Humans need to live kind of symbiotically with the Earth, that we're not here to dominate the Earth.
[00:52:49.668 --> 00:52:57.593]  You know, when the United States was founded and many of the original sort of authors and thinkers who wrote about, you know, society in the U.S.
[00:52:58.053 --> 00:53:03.797]  and people like Thoreau, for example, there was a sort of idea that the U.S.
[00:53:03.837 --> 00:53:11.922]  was this great wilderness, that we could just go out and sort of settle the wilderness and be pioneers and live on our own and be independent.
[00:53:13.243 --> 00:53:15.465]  And I don't think it's like that anymore.
[00:53:15.866 --> 00:53:18.629]  I mean, there's very little wilderness left in the United States.
[00:53:19.890 --> 00:53:28.440]  Sustainable development is the philosophy designed to bring human beings across the globe under the full control of a narrow human elite.
[00:53:29.061 --> 00:53:32.985]  It's a 40-chapter document to basically control the world.
[00:53:33.786 --> 00:53:37.350]  It's based entirely on socialist control mechanisms.
[00:53:38.011 --> 00:53:47.721]  Sustainable developers have designed a global movement, coordinated through a global to local action plan, to create world government in accordance with certain objectives.
[00:53:48.302 --> 00:53:50.584]  An end to national sovereignty.
[00:53:51.385 --> 00:53:53.367]  The abolition of private property.
[00:53:54.068 --> 00:54:02.352]  The restructure of the family unit and increasing limitations and restrictions on mobility and individual opportunity.
[00:54:02.452 --> 00:54:11.637]  Professor Almy admitted plans to restrict travel were ecologically necessary and his contempt for the family and Western civilization was thinly veiled.
[00:54:11.957 --> 00:54:16.519]  You know the suburbs bring with them their own kind of tyranny, right?
[00:54:17.179 --> 00:54:17.500]  One is
[00:54:18.260 --> 00:54:22.946]  Public space is almost non-existent in terms of real public space.
[00:54:23.026 --> 00:54:25.288]  There's lots of lawn, right?
[00:54:25.569 --> 00:54:27.291]  But real collective public space.
[00:54:28.112 --> 00:54:30.014]  There's the tyranny, I would argue, of
[00:54:32.796 --> 00:54:41.782]  You know, the nuclear family, and not that that's tyranny in itself, it's not, but the wife having to drive their kids to everything.
[00:54:42.262 --> 00:54:56.592]  Having to drop your kids off at school, having to pick your kids up at school, having to drive them to Little League, everything is about one member of a family having to basically play a support role while another member works.
[00:54:57.432 --> 00:55:02.316]  And everything is sort of geared that way, and it's actually quite expensive.
[00:55:03.257 --> 00:55:16.809]  So, things like the automobile and the amount of infrastructure that families use economically to support living in an environment dominated by patterns that are automobile dependent.
[00:55:18.180 --> 00:55:19.140]  It's a big problem.
[00:55:19.801 --> 00:55:28.103]  This is a Agenda 21 map that claims that that is what, if Agenda 21 was fully implemented, the United States would look like.
[00:55:29.083 --> 00:55:30.484]  I don't know if you've ever seen that.
[00:55:30.524 --> 00:55:31.624]  I haven't seen this map before.
[00:55:32.104 --> 00:55:37.526]  And this is something that opponents have said is the ultimate plan of Agenda 21.
[00:55:37.566 --> 00:55:41.247]  I didn't know if you had heard of this map or seen it before.
[00:55:43.962 --> 00:55:48.285]  I haven't seen the map before, but I know where some of the principles behind the map come from.
[00:55:48.666 --> 00:56:06.399]  It's trying to kind of suggest that if we were to develop networks, networks of water, networks of plant habitat, networks of animal habitat, networks of human habitat, how would these networks begin to interact?
[00:56:06.779 --> 00:56:09.481]  What areas would need to be preserved from development?
[00:56:09.841 --> 00:56:11.542]  There is a pretty great fear of this.
[00:56:11.602 --> 00:56:14.883]  I found a lot out there about this plan.
[00:56:16.783 --> 00:56:29.348]  It really will somehow end property rights, people's personal property rights, that it will end national sovereignty eventually and give it up to a whole global entity now that will kind of take control over everything.
[00:56:29.408 --> 00:56:30.268]  That's kind of the general
[00:56:31.286 --> 00:56:41.052]  You know what will end national sovereignty faster than some fictitious conspiracy based on a United Nations declaration?
[00:56:44.274 --> 00:56:46.515]  Major ecological catastrophe.
[00:56:47.856 --> 00:56:48.156]  You know?
[00:56:49.097 --> 00:56:54.120]  And to be honest, in my opinion,
[00:56:55.228 --> 00:57:00.230]  I think one has to come to terms with the fact that such things as global warming exist.
[00:57:00.711 --> 00:57:09.435]  If you don't believe global warming exists, or if you believe that man is on this planet to dominate the world, then you don't care about these things.
[00:57:10.735 --> 00:57:22.299]  It should be noted that the professor admitted to democratic socialist leanings once the cameras were off, and that his father worked for the CIA, as evidenced by a paperweight he displayed on his desk during the interview.
[00:57:23.219 --> 00:57:32.482]  While he talked in circles on many concepts, and seemed to contend that he knew what was best for humanity, he refused to acknowledge any nefarious motives behind Agenda 21.
[00:57:33.650 --> 00:57:37.832]  Most of the people here in Elgin don't know or care what Agenda 21 is.
[00:57:38.412 --> 00:57:41.113]  I don't care what Agenda 21's agenda is.
[00:57:41.573 --> 00:57:42.153]  Think about it.
[00:57:42.173 --> 00:57:53.357]  These local planners are trying to concentrate smart growth in small towns of barely 15,000 people in the second largest state in the nation, encompassing hundreds of miles of empty land.
[00:57:53.897 --> 00:58:01.165]  In fact, experts have even come forward to say that the world's entire population of 7 billion could fit here in Texas comfortably with no problem.
[00:58:01.586 --> 00:58:02.727]  It doesn't make any sense.
[00:58:03.127 --> 00:58:12.598]  But make no mistake, what does make sense is that these local sustainable development meetings are nothing more than a green mask trying to hide a global takeover in plain sight.
[00:58:13.018 --> 00:58:15.039]  Takeover doesn't even begin to explain it.
[00:58:15.059 --> 00:58:18.760]  There really are no words for this level of evil and greed.
[00:58:19.180 --> 00:58:21.941]  These are just front groups we've analyzed in the video today.
[00:58:22.301 --> 00:58:40.286]  But when you look at the real players behind them, the bankers, the people with connections to families like the Rockefellers, you begin to understand the true corruption, the real nature of evil, where mega-wealth aligns with an agenda to destroy humanity and control our future for their gain.
[00:58:40.706 --> 00:58:42.987]  For the InfoWars Nightly News, I'm Aaron Dykes.
[00:58:43.287 --> 00:58:44.167]  And I'm Melissa Melton.
[00:58:46.829 --> 00:58:49.009]  This is real investigative reporting.
[00:58:49.170 --> 00:58:50.390]  This is real research.
[00:58:50.470 --> 00:58:53.311]  This is putting our necks out there against these groups.
[00:58:53.811 --> 00:58:59.114]  Ladies and gentlemen, there's one thing they can't stop and that's you becoming informed and taking action.
[00:58:59.314 --> 00:59:04.936]  I guarantee you this is happening in your town because there is trillions of dollars in this.
[00:59:04.996 --> 00:59:06.417]  This is the whole ball of wax.
[00:59:06.977 --> 00:59:09.118]  Please get this report out to everyone you know
[00:59:10.117 --> 00:59:13.481]  Please warn everybody that this takeover is taking place.
[00:59:14.663 --> 00:59:17.146]  We can stop these people, but it's up to you.
[00:59:17.287 --> 00:59:21.973]  Learn how they operate, learn what they're doing, and stop this globalist corporate takeover.
[00:59:22.854 --> 00:59:24.116]  The globalists have gotten good at this.
[00:59:24.136 --> 00:59:25.838]  They've taken over so many third world countries.
[00:59:27.156 --> 00:59:30.378]  Old world nations, European nations, they are tyrants.
[00:59:30.398 --> 00:59:31.338]  They've got a formula.
[00:59:31.818 --> 00:59:33.259]  But they have a playbook.
[00:59:33.299 --> 00:59:34.119]  They have a formula.
[00:59:34.399 --> 00:59:35.560]  We know their formula.
[00:59:36.000 --> 00:59:40.022]  And if we'll wake up to the fact that they're doing this, they're like, hey, we're just planning.
[00:59:40.962 --> 00:59:43.944]  We're just, you know, city planning and social planning.
[00:59:44.264 --> 00:59:48.566]  Yeah, by globalists that have hijacked our country that are eugenicists.
[00:59:49.485 --> 00:59:51.327]  That's like saying, hey, this is just a meat cleaver.
[00:59:51.367 --> 00:59:52.608]  I'm just packing you up with it.
[00:59:52.628 --> 00:59:53.569]  I mean, what's the big deal?
[00:59:54.289 --> 00:59:57.492]  This is happening right now, so it's up to you to take action.
[00:59:57.972 --> 00:59:58.673]  I'm a reporter.
[00:59:58.713 --> 00:59:59.414]  I'm not a general.
[00:59:59.834 --> 01:00:01.496]  But I will tell you this is an info war.
[01:00:01.996 --> 01:00:03.377]  So if you want orders, here it is.
[01:00:03.717 --> 01:00:06.100]  Get out there and take these people on in the info war.
[01:00:06.820 --> 01:00:10.483]  They are absolutely anti-human, anti-liberty, anti-freedom.
[01:00:10.523 --> 01:00:15.588]  They are parasites from the word go who think we should thank them for running our lives.
[01:00:17.734 --> 01:00:18.294]  I know this.
[01:00:18.534 --> 01:00:20.475]  I declare independence.
[01:00:20.495 --> 01:00:22.176]  1776 Part II against these people.
[01:00:22.616 --> 01:00:23.757]  And I know you're doing that as well.
[01:00:24.057 --> 01:00:28.059]  The Washington Post, the New York Times, they all admit, oh my God, people are waking up to Gen 21.
[01:00:28.319 --> 01:00:30.840]  Yeah, it's real, but it's a good idea for you.
[01:00:30.900 --> 01:00:31.800]  It's collectivism.
[01:00:32.561 --> 01:00:33.361]  It's communism.
[01:00:33.421 --> 01:00:34.261]  You're going to like it.
[01:00:34.481 --> 01:00:35.642]  No, we don't want it.
[01:00:36.562 --> 01:00:39.403]  Even if you were angels, we want our free will, but you're not.
[01:00:39.883 --> 01:00:43.524]  At the top, they're eugenicist, wicked, power-tripping control freaks.
[01:00:44.084 --> 01:00:49.166]  I'm Alex Jones signing off for this very special edition of InfoWars Nightly News.
[01:00:49.586 --> 01:00:51.326]  The rest is up to you.
[01:00:51.786 --> 01:00:55.827]  So cry havoc and let loose the dogs of the InfoWars.
[01:00:56.248 --> 01:00:57.328]  Loose those arrows!
