[00:00:04.889 --> 00:00:05.069]  Oh, yeah.
[00:42:48.567 --> 00:42:52.690]  Because a lot of these Luciferians think they're going to get all this power out of it, and they're going to live forever, and they're going to become gods.
[00:42:52.950 --> 00:42:53.670]  That's not the plan.
[00:42:53.710 --> 00:42:54.791]  It's to kill, steal, and destroy.
[00:42:55.612 --> 00:42:59.894]  And as Lou Rockwell said today, you know, the state in history gets always taken over by evil.
[00:42:59.934 --> 00:43:05.457]  Christ, when he's taken up on the mountain by the devil, says, all these kingdoms I control, all these governments, I can put you in place of them right now.
[00:43:05.617 --> 00:43:05.797]  Right.
[00:43:05.917 --> 00:43:07.258]  That the devil is in control.
[00:43:07.558 --> 00:43:10.019]  The power, the prince of the air, God of this world.
[00:43:11.459 --> 00:43:13.701]  And people can say, well, I don't believe in the devil.
[00:43:13.721 --> 00:43:15.181]  Well, I've studied the globalists.
[00:43:15.241 --> 00:43:15.581]  They do.
[00:43:15.922 --> 00:43:16.602]  Oh, yeah.
[00:43:16.622 --> 00:43:18.283]  These people are Satanists, okay?
[00:43:19.363 --> 00:43:20.104]  They are Satanists.
[00:43:20.184 --> 00:43:23.025]  I mean, at the lower level, they're Satanists and think they're getting power.
[00:43:23.800 --> 00:43:27.341]  Mid-level, they're Luciferians who think, oh, Lucifer's God and they're going to get all this.
[00:43:27.361 --> 00:43:31.202]  But at the very top, they are pit of hell beyond Satanist.
[00:43:31.522 --> 00:43:33.283]  Because Satanism is a word.
[00:43:34.283 --> 00:43:35.043]  Total death.
[00:43:35.143 --> 00:43:36.043]  Total destruction.
[00:43:36.784 --> 00:43:41.845]  In fact, perhaps we should just go to break here before the next guest with the Satan Speaks.
[00:43:42.723 --> 00:43:43.684]  You guys have that loaded in there?
[00:43:43.704 --> 00:43:44.485]  We can go to break to it?
[00:43:44.825 --> 00:43:45.386]  Fantastic.
[00:43:45.406 --> 00:43:45.886]  We've got it.
[00:43:46.287 --> 00:43:47.328]  Jakari, take us out.
[00:43:47.908 --> 00:43:48.289]  All right.
[00:43:48.329 --> 00:43:50.050]  Well, I'm not sure how I'm going to follow that.
[00:43:50.130 --> 00:43:55.135]  But after this break, well, when we go to this break, you'll see the Satan Speaks piece.
[00:43:55.415 --> 00:43:57.357]  And then after that, I'll be back doing the news.
[00:43:57.397 --> 00:43:59.559]  And then Aaron Dyches will have an interview as well.
[00:43:59.580 --> 00:44:01.682]  I will have another one coming up after this.
[00:44:01.702 --> 00:44:02.863]  So let's go to the Satan Speaks.
[00:44:23.326 --> 00:44:26.768]  Is it not my keen time to spring the trap?
[00:44:26.968 --> 00:44:27.148]  No.
[00:44:27.288 --> 00:44:39.936]  It is to desecrate the soul and the flesh of the creator's creation.
[00:44:39.996 --> 00:44:42.777]  The chain of life broken forever.
[00:44:46.479 --> 00:44:48.921]  A monument to our beauty.
[00:45:12.685 --> 00:45:13.986]  Top story, drudge linked.
[00:45:14.366 --> 00:45:19.469]  Now you've been talking about the, uh, about the secession movement and we actually got a drudge link talking about this.
[00:45:19.509 --> 00:45:21.230]  If we can pull that up guys on the screen.
[00:45:21.650 --> 00:45:23.291]  So let's take a look right here at this.
[00:45:23.971 --> 00:45:25.952]  Okay, we'll scroll down a little bit.
[00:45:27.173 --> 00:45:29.174]  And there it is, I think.
[00:45:30.006 --> 00:45:34.127]  Okay, Radio Talk Show Talks About, and that brings you to the Ron Paul clip here.
[00:45:34.628 --> 00:45:38.169]  So definitely appreciate Drudge taking a look at our articles.
[00:45:38.529 --> 00:45:39.469]  And that's a great speech.
[00:45:39.709 --> 00:45:45.732]  Actually, not that one in that C-SPAN video, but we'll talk about Ron Paul's latest speech here in one second.
[00:45:45.872 --> 00:45:47.132]  Let's move on to our next story.
[00:45:47.652 --> 00:45:50.773]  GOP governors distance themselves from secession movement.
[00:45:51.073 --> 00:45:53.434]  If you guys can pull that up on the screen right there, we'll take a look.
[00:45:53.774 --> 00:45:56.455]  If we scroll down, we'll see what governors have to say.
[00:45:56.895 --> 00:45:57.856]  We see that Bobby
[00:45:58.616 --> 00:45:59.237]  G doll.
[00:45:59.957 --> 00:46:04.621]  Uh, representatives of Louisiana said that he thought secession was silly.
[00:46:05.061 --> 00:46:05.942]  Scroll down a little bit more.
[00:46:05.962 --> 00:46:13.168]  We see Tennessee Governor Bill Haslam said, I don't think we'll be succeeding and he doesn't think that it's a valid option for Tennessee.
[00:46:13.228 --> 00:46:15.690]  So not all governors are on board with this.
[00:46:16.010 --> 00:46:17.732]  And that actually brings us to our next story.
[00:46:17.972 --> 00:46:26.799]  When we talk about Ron Paul, Ron Paul, secession is a American principle and we have a video of Ron Paul that we can throw to right now.
[00:46:27.682 --> 00:46:32.665]  Rick Perry, our governor here in Texas, the statements he made about possible secession.
[00:46:33.165 --> 00:46:39.709]  Now, he didn't call for secession, but he was restating a principle, and that is that there was a right to secession.
[00:46:39.769 --> 00:46:45.312]  Because all the states that came into the Union before the Civil War believed they had a right to secede.
[00:46:46.212 --> 00:46:52.255]  And you heard Ron Paul right there talk about what his governor Rick Perry said about secession back in 2009.
[00:46:52.616 --> 00:46:56.258]  Rick Perry is another one of these governors that doesn't really support secession.
[00:46:56.298 --> 00:47:01.220]  So it's really up to you, the people, as you heard us talk about with Alex Jones just a second ago.
[00:47:01.260 --> 00:47:04.082]  He said, hey, if you want something to happen, you need to take action.
[00:47:04.302 --> 00:47:13.727]  You need to contact Ron Paul, your representatives, and let them know that, hey, if this is something that you want, you may not be into it, but if it's something you want, you take the action, you take the initiative.
[00:47:13.767 --> 00:47:14.808]  We'll move on to our next story.
[00:47:15.368 --> 00:47:19.951]  In his final speech, Ron Paul warns of continuous march towards fascism.
[00:47:20.392 --> 00:47:24.314]  Now this is a great speech that I actually had a chance to watch earlier today.
[00:47:24.374 --> 00:47:29.678]  Many people, I believe even Lou Rockwell said that's one of the greatest speeches of our time, political speeches.
[00:47:29.998 --> 00:47:31.960]  So I definitely encourage you guys to do the same.
[00:47:32.020 --> 00:47:32.980]  So do we have a clip of that?
[00:47:34.061 --> 00:47:35.062]  Okay, let's throw it to the clip right now.
[00:47:35.082 --> 00:47:42.687]  I thought a lot about why those of us who believe in liberty as a solution have done so poorly in convincing others of its benefits.
[00:47:43.647 --> 00:47:56.512]  If liberty is what we claim it is, the principle that protects all personal, social and economic decisions necessary for maximum prosperity and the best chance for peace, it should be an easy sell.
[00:47:58.093 --> 00:48:07.056]  Yet history has shown that the masses have been quite receptive to the promises of authoritarians which are rarely, if ever, fulfilled.
[00:48:08.277 --> 00:48:10.798]  Should we have authoritarianism or liberty?
[00:48:11.480 --> 00:48:21.645]  If authoritarianism leads to poverty and war and less freedom for all individuals, and is controlled by rich special interests, the people should be begging for liberty.
[00:48:21.665 --> 00:48:35.733]  It says that compared to 1976, when I first came to Congress, the desire for more freedom and less government in 2012 is much greater and growing, especially in grassroots America.
[00:48:36.465 --> 00:48:44.149]  Tens of thousands of teenagers and college-age students are, with great enthusiasm, welcoming the message of liberty.
[00:48:45.129 --> 00:48:48.131]  We should have more trust in ourselves, less in the government.
[00:48:48.869 --> 00:48:56.153]  Too many people have for far too long placed too much confidence and trust in government and not enough in themselves.
[00:48:56.633 --> 00:49:02.737]  Fortunately, many are now becoming aware of the seriousness of the gross mistakes of the past several decades.
[00:49:03.297 --> 00:49:05.659]  The blame is shared by both political parties.
[00:49:06.119 --> 00:49:13.003]  Many Americans now are demanding to hear the plain truth of things and want the demagoguing to stop.
[00:49:13.563 --> 00:49:16.945]  Without this first step, solutions are impossible.
[00:49:18.582 --> 00:49:25.948]  Seeking the truth and finding the answers in liberty and self-reliance promotes the optimism necessary for restoring prosperity.
[00:49:26.609 --> 00:49:31.553]  The task is not that difficult if politics doesn't get in the way.
[00:49:32.674 --> 00:49:37.918]  Why are sick people who use medical marijuana put in prison?
[00:49:38.999 --> 00:49:42.462]  Why does the federal government restrict the drinking of raw milk?
[00:49:43.351 --> 00:49:48.814]  Why can't American manufacturers manufacturers rope and other products from hemp?
[00:49:50.014 --> 00:49:55.697]  Why are Americans not allowed to use gold and silver as legal tender as mandated by the Constitution?
[00:49:56.377 --> 00:50:02.920]  Why is Germany concerned enough to consider repatriating their gold held by the Fed for her in New York?
[00:50:04.181 --> 00:50:08.523]  Is it that the trust in the US and dollar supremacy beginning to wane?
[00:50:09.395 --> 00:50:19.402]  Why do our political leaders believe it's necessary to thoroughly audit... Why do our political leaders believe it's unnecessary to thoroughly audit our own gold?
[00:50:20.063 --> 00:50:23.505]  Why can't Americans decide which type of light bulbs they can buy?
[00:50:24.245 --> 00:50:30.330]  Why is it the TSA permitted to abuse the rights of any American traveling by air?
[00:50:31.190 --> 00:50:37.695]  Why should there be mandatory sentences even up to life for crimes without victims as our drug laws require?
[00:50:39.324 --> 00:50:43.387]  Why have we allowed the federal government to regulate commodes in our homes?
[00:50:44.087 --> 00:50:47.810]  Why is it political suicide for anyone to criticize AIPAC?
[00:50:48.670 --> 00:50:54.494]  Why haven't we given up on the drug war since it's an obvious failure and violates the people's rights?
[00:50:55.254 --> 00:51:00.658]  Has nobody noticed that the authorities can't even keep drugs out of the prisons?
[00:51:01.338 --> 00:51:05.261]  How can making our entire society a prison solve the problem?
[00:51:06.201 --> 00:51:21.526]  Why do we sacrifice so much getting unnecessarily involved in border disputes and civil strife around the world and ignore the root cause of the most dangerous, deadly border in the world, the one between Mexico and the United States?
[00:51:22.466 --> 00:51:27.488]  Why does Congress willingly give up its prerogatives to the executive branch?
[00:51:28.168 --> 00:51:32.169]  Why does changing the party and power never change policy?
[00:51:32.938 --> 00:51:35.919]  Could it be that the views of both parties are essentially the same?
[00:51:57.689 --> 00:51:59.791]  PAVE'S WAY FOR OBAMA EXECUTIVE ORDER.
[00:51:59.831 --> 00:52:00.772]  THIS BY CURT NEMO.
[00:52:01.173 --> 00:52:05.237]  THERE IS A GOOD CHANCE THE PRESIDENT WILL SIGN AN UNCONSTITUTIONAL EXECUTIVE ORDER.
[00:52:05.698 --> 00:52:11.664]  REPUBLICANS BLOCKED THE LEGISLATION IN AUGUST, AND AGAIN ON WEDNESDAY, SAYING IT WOULD LEAD TO FURTHER BUSINESS REGULATION.
[00:52:12.325 --> 00:52:19.346]  In a final vote, 51 to 47, short of the 60 votes required under Senate rules to bring up for passage.
[00:52:19.746 --> 00:52:35.209]  So, this is one of the many things, we talk about this often, they're going to keep pushing this Internet ID, this Internet tax deal, so every time it pops up, just keep fighting it, keep getting the word out about it, so people will know what's going on in the real world, because the Internet concerns us all.
[00:52:35.269 --> 00:52:38.110]  I mean, it's the great new media.
[00:52:38.570 --> 00:52:42.618]  You know, so if you let government regulate taxes, it's going to be a big deal.
[00:52:42.758 --> 00:52:43.901]  So we'll move on to our next story.
[00:52:44.642 --> 00:52:48.963]  Obama's secret directive paves way for continued military cyber offense.
[00:52:49.403 --> 00:52:54.224]  In mid-October, President Obama signed off on a secret directive that will enable the U.S.
[00:52:54.244 --> 00:53:01.486]  military to use newly created computer viruses to attack any organization or country deemed to be a cyber threat.
[00:53:01.746 --> 00:53:05.127]  And if we could hold off for just one second, I like what the article points out here.
[00:53:05.227 --> 00:53:09.908]  It says not only a country deemed a threat, but also an organization.
[00:53:10.348 --> 00:53:15.754]  So, I mean, if you think your organization is all well and good, it may not be to the Obama administration.
[00:53:15.794 --> 00:53:16.355]  We'll continue.
[00:53:16.855 --> 00:53:32.072]  In the same way the Bush administration employed terms such as preemptive when considering the invasion of Iraq, the Obama administration has shrouded its cyber policies in language that legally allows the military to go on the offensive in cyberspace.
[00:53:32.752 --> 00:53:39.635]  So the new war on terror could very well be in your laptop, in your iPhone, or whatever device you use.
[00:53:40.016 --> 00:53:44.838]  So just like the last story, make sure you get this word out and warn the people you know and care about.
[00:53:44.938 --> 00:53:47.119]  We'll move on to our last story for the night.
[00:53:47.699 --> 00:53:51.261]  Does Al Gore think that he's Captain Planet?
[00:53:52.482 --> 00:53:55.524]  I guess when he's not masquerading as the man bear pig, maybe he does.
[00:53:56.164 --> 00:53:57.825]  Let's take a look at this article.
[00:53:58.666 --> 00:54:00.407]  Great article by Melissa Melton.
[00:54:00.427 --> 00:54:04.910]  It basically just goes down and breaks out all the points of Al Gore.
[00:54:04.950 --> 00:54:06.932]  You guys know he has a new 24 hours of BS.
[00:54:09.974 --> 00:54:14.696]  As we deem it here, very, I mean, it's just Al Gore.
[00:54:14.716 --> 00:54:18.298]  We don't even, we don't need to go too much into it beyond that.
[00:54:18.318 --> 00:54:32.685]  I mean, a great article by Melissa Melton, but Al Gore's up to his old tricks, saying that he wants to tax you if your dog farts in the backyard, but he builds these big castles on the sea, and his electricity bill for all his palaces is about, what, $30,000 a year.
[00:54:34.526 --> 00:54:35.287]  So there you go.
[00:54:35.708 --> 00:54:36.388]  Captain Planet.
[00:54:36.408 --> 00:54:40.393]  I don't know if he wants to be Captain Planet, but at least probably a Planeteer.
[00:54:40.873 --> 00:54:43.576]  And put that last graphic back on screen.
[00:54:43.616 --> 00:54:47.921]  I'm going to give Al Gore a free plug right here for his 24 hours.
[00:54:50.791 --> 00:54:53.652]  Join Al Gore for another 24 Hours of Bull!
[00:54:54.192 --> 00:54:56.192]  Okay, and we'll leave it right there.
[00:54:56.212 --> 00:54:57.993]  Actually, that probably should have been the quote of the day.
[00:54:58.333 --> 00:55:01.714]  But we'll go now to our quote of the day, and let's get right into it.
[00:55:02.194 --> 00:55:10.016]  No people and no part of a people shall be held against its will in a political association that it does not want.
[00:55:10.116 --> 00:55:14.777]  By Ludwig von Meis, and I'm sure if I mispronounce that, you YouTubers will let me know.
[00:55:15.317 --> 00:55:26.548]  So, with that, we will go to break and we'll come back on the other side of this with Aaron Dykes as he interviews Mateus Rojas when they talk about CIA coups in Ecuador.
[00:55:26.928 --> 00:55:29.871]  So, definitely keep an eye on for that.
[00:55:30.151 --> 00:55:40.181]  And also, I hope you guys enjoyed the Alex Jones piece talking about The Devil Speaks as the trailer of a larger piece that will premiere, I don't know if it'll be this week, but definitely next week.
[00:55:40.742 --> 00:55:42.787]  If not, so keep an eye out for that.
[00:55:43.168 --> 00:55:48.320]  So stay tuned for Aaron and also me later on as I interview Medea Benjamin.
[00:55:48.340 --> 00:55:48.822]  Stay tuned.
[00:55:54.580 --> 00:55:59.104]  Alex Jones here with a message that could revolutionize health in this country.
[00:55:59.404 --> 00:56:05.228]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
[00:56:05.629 --> 00:56:09.431]  Erin Dykes lost 92 pounds.
[00:56:09.451 --> 00:56:11.253]  We're going to show you some before and afters.
[00:56:11.673 --> 00:56:13.435]  Aaron, break down what happened.
[00:56:13.475 --> 00:56:14.036]  Your story.
[00:56:14.296 --> 00:56:19.382]  I've worked really hard with diet and exercise to try to lose weight, but I just didn't get the results.
[00:56:19.422 --> 00:56:20.283]  It just didn't happen.
[00:56:20.603 --> 00:56:23.186]  Then I saw what you were doing with Infowarsteam.com.
[00:56:23.667 --> 00:56:27.471]  I wasn't even trying to lose weight, but I got it because I wanted to feel better energy.
[00:56:27.511 --> 00:56:28.452]  I wanted that nutrition.
[00:56:28.472 --> 00:56:32.096]  Didn't even understand how that could kickstart my own weight loss goals.
[00:56:32.236 --> 00:56:33.977]  But the products did that for me.
[00:56:34.317 --> 00:56:42.099]  I found myself suddenly losing weight, more energetic, wanting to exercise, wanting to eat the right foods, and they don't even advertise it as weight loss!
[00:56:42.400 --> 00:56:45.941]  I want to challenge our radio listeners to go to Infowarsteam.com.
[00:56:46.501 --> 00:56:51.723]  Sign up as a distributor and get wholesale pricing discounts at Infowarsteam.com.
[00:57:21.260 --> 00:57:23.661]  We are back from break on the InfoWars Nightly News.
[00:57:23.801 --> 00:57:24.422]  I'm Aaron Dykes.
[00:57:24.462 --> 00:57:26.703]  I want to thank Jakari Jackson for that news segment.
[00:57:26.743 --> 00:57:28.104]  He'll be back in just a moment.
[00:57:28.404 --> 00:57:30.445]  But there's incredible news going on today.
[00:57:30.485 --> 00:57:31.966]  You heard Alex on the program.
[00:57:32.246 --> 00:57:34.447]  It is linked up at DrudgeReport.com.
[00:57:34.527 --> 00:57:37.729]  Talk host calls for Second American Revolution.
[00:57:38.109 --> 00:57:43.732]  And up on InfoWars.com, we are linked to a transcript of Alex's historical comments today.
[00:57:43.752 --> 00:57:47.314]  This is about a peaceful revolution to take this country back.
[00:57:47.794 --> 00:57:51.916]  The United States was always the states, not the federal government.
[00:57:51.976 --> 00:57:55.698]  It was always the people, not some centralized dictatorship.
[00:57:56.038 --> 00:58:02.641]  Not what has become has become completely tyrannical incrementally over the years and we have to say no to that.
[00:58:02.961 --> 00:58:04.682]  And Alex lays out the battle plan.
[00:58:04.722 --> 00:58:06.363]  His comments are up in detail.
[00:58:06.543 --> 00:58:08.304]  Everyone must spread this around.
[00:58:08.344 --> 00:58:12.966]  We've got to talk about this issue and begin to take back our country again peacefully.
[00:58:13.326 --> 00:58:16.828]  Now we're going to transition to some not so peaceful coups.
[00:58:17.208 --> 00:58:17.448]  I don't know.
[00:58:47.038 --> 00:58:47.398]  Come back.
[00:58:47.438 --> 00:58:49.079]  We don't want your new world order, you know?
[00:58:49.199 --> 00:58:51.760]  Leave Chile right now.
[00:58:51.880 --> 00:58:52.341]  Leave Chile.
[00:58:53.481 --> 00:58:57.103]  You are not... You're killing a lot of people!
[00:58:57.463 --> 00:58:58.843]  You're killing a lot of people!
[00:58:59.504 --> 00:59:00.104]  Leave here!
[00:59:00.124 --> 00:59:01.104]  Leave Chile right now!
[00:59:01.345 --> 00:59:02.165]  Leave Chile!
[00:59:02.405 --> 00:59:03.305]  Leave Chile!
[00:59:03.646 --> 00:59:05.206]  We don't want your world government!
[00:59:05.546 --> 00:59:07.007]  Leave Chile right now!
[00:59:07.447 --> 00:59:08.408]  Leave Chile, okay?
[00:59:09.208 --> 00:59:09.889]  Leave Chile!
[00:59:10.089 --> 00:59:10.770]  Your family!
[00:59:11.070 --> 00:59:13.892]  Your family is the most disgusting in the world, you know?
[00:59:14.593 --> 00:59:15.053]  Leave here!
[00:59:15.234 --> 00:59:15.434]  Leave!
[00:59:15.834 --> 00:59:15.974]  Leave!
[00:59:16.635 --> 00:59:18.296]  You also, you're a traitor to Chile!
[00:59:18.616 --> 00:59:20.939]  Mr. Agustin Ibarra, you're a traitor to Chile, okay?
[00:59:21.299 --> 00:59:22.420]  You're a traitor to Chile!
[00:59:22.660 --> 00:59:24.382]  What you're doing right now, okay?
[00:59:24.542 --> 00:59:24.882]  Okay?
[00:59:25.503 --> 00:59:25.823]  Okay?
[00:59:26.423 --> 00:59:27.124]  You know everything.
[00:59:27.204 --> 00:59:27.885]  You know everything.
[00:59:28.605 --> 00:59:30.007]  You're participating with him!
[00:59:30.447 --> 00:59:31.848]  You're participating with him in this!
[00:59:32.309 --> 00:59:34.191]  Your world government will fail, okay?
[00:59:34.551 --> 00:59:35.792]  It will fail!
[00:59:35.852 --> 00:59:37.534]  Your world government will fail!
[00:59:37.914 --> 00:59:38.935]  Will fail!
[00:59:39.336 --> 00:59:40.176]  Will fail!
[00:59:40.537 --> 00:59:41.097]  You know it!
[00:59:41.338 --> 00:59:42.319]  Leave Chile right now!
[00:59:42.639 --> 00:59:43.760]  We don't want you here!
[00:59:44.140 --> 00:59:46.282]  We don't want your disgusting thing here!
[00:59:46.923 --> 00:59:47.644]  Leave Chile now!
[00:59:49.821 --> 00:59:53.062]  And that was the confrontation with David Rockefeller in Chile.
[00:59:53.122 --> 00:59:55.343]  Joining me now is Matias Rojas.
[00:59:55.683 --> 00:59:58.804]  His website is verdadaora.cl.
[00:59:59.124 --> 01:00:08.407]  His YouTube channel is NWNoticias and he has been involved in lots of activism down there in Chile with a worldwide resounding.
[01:00:08.688 --> 01:00:09.708]  Thanks for joining us, Matias.
[01:00:10.248 --> 01:00:10.868]  How are you, Aaron?
[01:00:11.288 --> 01:00:13.009]  I'm pleased to be reporting for InfoWars.
[01:00:13.389 --> 01:00:14.649]  And we appreciate you joining us.
[01:00:14.709 --> 01:00:22.532]  Now, last week you put out the article you had worked with journalists down there in Chile who have tentacles all across Latin America.
[01:00:22.652 --> 01:00:28.154]  CIA allegedly using drug money to overthrow the Ecuadorian President Rafael Correa.
[01:00:29.174 --> 01:00:31.355]  And why don't you just tell us about some of those findings.
[01:00:32.625 --> 01:00:42.872]  Well, this started because of an investigation that was carried out by a former inspector in the Policía de Investigaciones, the PDI, the equivalent to the FBI in Chile.
[01:00:44.333 --> 01:00:46.155]  He was an inspector in the PDI.
[01:00:46.495 --> 01:00:54.040]  He discovered that 300 kilos of cocaine were being entered monthly to Chile, from Argentina to Chile.
[01:00:54.540 --> 01:00:55.161]  And then members of
[01:00:55.501 --> 01:01:05.243]  His own institution were there escorting the cocaine together with the police, the Carabineros, and the Chilean army.
[01:01:05.763 --> 01:01:13.365]  So he went to La Moneda, the main government building, with the whole investigation that he had carried out, he was doing.
[01:01:14.425 --> 01:01:17.946]  He met with then Minister of Interior, Rodrigo Ginzbeter,
[01:01:18.366 --> 01:01:26.057]  He handed over this carpet with the information to his peddler and his peddler said, well, in four days I will have everything solved.
[01:01:26.538 --> 01:01:28.941]  But after that, nothing happened.
[01:01:29.002 --> 01:01:31.004]  The Piñera government didn't...
[01:01:32.493 --> 01:01:37.296]  Uh... went along with any investigation at all and this was all covered up by the media.
[01:01:37.316 --> 01:01:53.627]  The inspector himself told Fernando Ulloa, this inspector from the Policía de Investigaciones, uh... the inspector told him that he uh... cannot you know say anything to the media so uh... once uh... that a year happened after that a year uh...
[01:01:54.427 --> 01:02:03.238]  In 2012, in August of 2012, this PDI inspector blew the whistle on this.
[01:02:03.358 --> 01:02:14.350]  He talked to the press, he talked to an independent media outlet called Panorama News, and he said that the inspector was covering up a huge, huge drug smuggling operation.
[01:02:15.631 --> 01:02:19.754]  Now, let's jump to October of 2012.
[01:02:23.536 --> 01:02:39.886]  What happened was that Panorama News received information from an intelligence source from the Agencia Nacional de Inteligencia, the national intelligence agency here in Chile, an anonymous source, who told Patricio Maribel, the director of Panorama News, that this drug smuggling operation
[01:02:40.226 --> 01:02:48.953]  It was indeed a CIA slash DEA operation that had years and years in Chile.
[01:02:50.314 --> 01:02:57.600]  And those funds were going to be used to destabilize the governments of Ecuador, the governments of Rafael Correa in the coming elections of 2013.
[01:02:57.820 --> 01:03:08.608]  This correlates with the Iran Contra because this is the same system that CIA uses with illicit drug money to fund their different cover operations.
[01:03:10.109 --> 01:03:38.721]  So, in October as well, a former diplomat of the UK called Craig Murray also said that the CIA and the Pentagon would use black money, black funds to fund, you know, to bribe and to pay to certain journalists in Ecuador to invent certain stories in the press, to bribe officials and that way to destabilize the government of Ecuador.
[01:03:39.441 --> 01:03:56.888]  Yeah, I just want to recap this briefly because a lot of people here in the United States and the other parts of the Western world may not follow all these names and some of the details, but it's very much par for the course anywhere in Latin America where the CIA has totally infiltrated over the last 30, 40, 50 years.
[01:03:57.268 --> 01:04:02.890]  They've been very much connected to the drug trafficking as we saw in Iran-Contra.
[01:04:03.230 --> 01:04:07.052]  That eventually all came out and as part of the larger geopolitical plays there,
[01:04:07.492 --> 01:04:09.673]  But all these pieces are linked in your article.
[01:04:09.693 --> 01:04:10.573]  It's an excellent one.
[01:04:10.993 --> 01:04:14.055]  Up at Infowars, I'll give people that headline one more time so they can find it.
[01:04:14.435 --> 01:04:19.877]  CIA allegedly using drug money to overthrow Ecuadorian President Rafael Correa.
[01:04:20.357 --> 01:04:24.539]  And this really hasn't been picked up in the media down there or in the United States.
[01:04:24.619 --> 01:04:27.020]  It's only been covered in the alternative news.
[01:04:27.080 --> 01:04:31.481]  However, the key pieces that you point out did show up on news networks.
[01:04:31.921 --> 01:04:35.923]  Newspapers have covered some of the more detailed aspects of the drug investigations.
[01:04:36.343 --> 01:04:38.185]  And that's all up on your article.
[01:04:38.626 --> 01:04:42.671]  And it isn't Spanish, but there's a translation widget, part of modern technology.
[01:04:43.111 --> 01:04:50.741]  Everyone can go click English or even choose other languages and watch those press briefings, which include the Chilean president himself, right?
[01:04:52.168 --> 01:04:56.110]  The Ecuadorian President who spoke about this on public television.
[01:04:56.610 --> 01:05:02.373]  He reaffirmed the information that came out from Chilean Independent Panorama News.
[01:05:03.074 --> 01:05:09.217]  And there is also, I think here, because there is a complete media blackout in Chile.
[01:05:09.997 --> 01:05:13.578]  In Chile, you have to understand that we have two different blocks in the press.
[01:05:13.618 --> 01:05:22.020]  We have El Mercurio run by Agustin Edwards, a former CIA operative from 1973 coup against Salvador Allende.
[01:05:22.060 --> 01:05:26.202]  He was a big player on that, all together with David Rockefeller.
[01:05:26.322 --> 01:05:31.663]  And you saw it in the video, he was there with David Rockefeller in the airport.
[01:05:32.643 --> 01:05:33.744]  They are close friends.
[01:05:35.504 --> 01:05:35.784]  When you
[01:05:54.184 --> 01:05:54.484]  Thank you
[01:06:13.372 --> 01:06:13.852]  Thank you.
[01:06:30.811 --> 01:06:34.876]  The permanent link between the Chilean Army and the CIA.
[01:06:35.136 --> 01:06:42.925]  This is not the first time that the Chilean Army or Chilean authorities have been linked to the CIA with drug smuggling operations.
[01:06:43.085 --> 01:06:44.487]  We have to remember that in 1980, 85,
[01:06:49.072 --> 01:06:52.394]  A drug dealer called Ivan Barandica came to Chile.
[01:06:53.454 --> 01:06:54.695]  He was a former Marine.
[01:06:54.715 --> 01:06:56.957]  He was a former CIA cooperator.
[01:06:57.337 --> 01:07:02.881]  He worked with the CIA in Nicaragua to smuggle guns, you know, arms to the Contras.
[01:07:03.741 --> 01:07:12.227]  He came to Chile and he advised the Chilean military junta of Augusto Pinochet for drug dealing.
[01:07:14.568 --> 01:07:20.073]  This was all, you know, exposed by some journalists such as Francisco Martorell and others.
[01:07:20.974 --> 01:07:34.165]  And in one video that this guy, Ivan Marandica, when he blew the whistle on this CIA slash Chilean operation, he started talking and he started to give names.
[01:07:34.245 --> 01:07:36.167]  For instance, he gave the name of the son
[01:07:36.967 --> 01:07:38.027]  I think?
[01:08:01.744 --> 01:08:02.324]  I think
[01:08:19.753 --> 01:08:19.813]  The
[01:08:50.353 --> 01:08:50.993]  Participating.
[01:08:51.634 --> 01:08:53.934]  There is another dead linked to this scandal.
[01:08:54.315 --> 01:08:56.195]  His name is Nestor Maderia Juan Toque.
[01:08:56.535 --> 01:08:59.956]  He disappeared on March 21st of 2006.
[01:09:00.156 --> 01:09:06.759]  He was found with two bullets in his head.
[01:09:07.079 --> 01:09:13.941]  He supposedly committed suicide but it's practically impossible that a person can commit a suicide with two bullets in his head, you know.
[01:09:14.441 --> 01:09:16.762]  He was found in Valparaiso and according to the research
[01:09:17.662 --> 01:09:22.585]  That is being done by Patricio Medi, this journalist that broke the news here in Chile.
[01:09:23.466 --> 01:09:40.915]  He was used by the Police of Investigations, the BDI, and the Chilean Navy to transport a lot of tons of cocaine from Santiago to Valparaíso, part of the CIA slash DEA drug smuggling operations.
[01:09:41.055 --> 01:09:45.758]  So this is huge and it's being really silenced.
[01:09:46.358 --> 01:09:52.240]  It's huge, and for people out there who don't know about this issue overall, Matias is laying out detailed history.
[01:09:52.400 --> 01:09:53.741]  Why does it tie to Chile?
[01:09:53.761 --> 01:10:02.504]  Well, it ties to the entire Latin American region, and this is part of the overall history, hundreds of years of colonialism, starting in the last century, the latter parts of the 1800s.
[01:10:03.604 --> 01:10:04.024]  The U.S.
[01:10:04.125 --> 01:10:12.172]  really began to exploit the idea of exporting democracy so that they could corporatize and collect on all the resources in Latin America.
[01:10:12.212 --> 01:10:24.062]  And that's why you see hundreds and hundreds of coups, destabilizations, fomented rebellions, dictatorships on the right, really leftist communists leaning people on the left.
[01:10:24.222 --> 01:10:26.084]  And they use the excuse of communism.
[01:10:26.444 --> 01:10:28.486]  Later they use the excuse of the drug war.
