[00:00:00.049 --> 00:00:00.589]  I don't know.
[00:49:15.421 --> 00:49:16.301]  What's your other points, bro?
[00:49:17.273 --> 00:49:23.699]  Okay, so yeah, I also made an app for the Android phone that's absolutely free for 9-11 Truth.
[00:49:23.719 --> 00:49:26.481]  There's a video store on the app so you don't need the internet connection.
[00:49:27.262 --> 00:49:28.423]  And I'm making it for the iPhone.
[00:49:28.463 --> 00:49:29.584]  It's going to be coming out real soon.
[00:49:29.604 --> 00:49:30.384]  It's just called 9-11.
[00:49:30.404 --> 00:49:30.885]  That's exciting.
[00:49:30.905 --> 00:49:31.886]  Let me just say something.
[00:49:31.906 --> 00:49:33.427]  We're going to have open phones later.
[00:49:33.807 --> 00:49:36.510]  We don't screen calls, but bro, do you have a question for George Norrie?
[00:49:37.791 --> 00:49:39.732]  Oh yeah, I just want to think, I just want to
[00:49:40.845 --> 00:49:51.748]  I ask, I guess, really, what would you guys recommend as far as, like, other than the InfoWars magazine, what pamphlet do you guys think would be the best for, I guess, on the subway and just people at work?
[00:49:51.768 --> 00:49:54.269]  Well, I mean, we sell the magazine at cost.
[00:49:54.289 --> 00:49:55.169]  That's why it's great.
[00:49:55.449 --> 00:49:56.749]  People really appreciate print.
[00:49:57.109 --> 00:49:58.050]  George is an author.
[00:49:58.390 --> 00:49:59.570]  George, tell us about your latest book.
[00:49:59.810 --> 00:50:08.460]  Well, you know, I've got some books out there, but it's great to know that he's... I wish I had that kind of creativity to develop my own app or something like that.
[00:50:08.500 --> 00:50:10.302]  I've got to have a staff do that, Alex.
[00:50:10.503 --> 00:50:13.046]  That's awesome.
[00:50:13.126 --> 00:50:19.754]  I've done radio all my life and I've done television, but man, I'm learning the computer world quickly.
[00:50:20.875 --> 00:50:29.624]  You know, in my old days on talk, doing talk shows, we'd come in with magazine clippings and newspaper articles and we'd have them scattered all over the place.
[00:50:30.245 --> 00:50:35.831]  Now you can sit down and prep your show at your computer and print up all your stories and your information and your research.
[00:50:36.531 --> 00:50:37.212]  And you're done!
[00:50:37.532 --> 00:50:51.967]  I've got a computer next to me in the studio when I'm on the air and somebody might mention the name of somebody and, you know, sure enough you can just do a quick little search and it pops up and you can have an answer before they're even done with their question.
[00:50:52.167 --> 00:50:54.470]  The technology is truly amazing.
[00:50:54.730 --> 00:50:59.655]  Unfortunately, when a solar flare hits us, down goes the grid and we're all screwed.
[00:51:00.882 --> 00:51:01.423]  You're right.
[00:51:01.543 --> 00:51:02.364]  Well said.
[00:51:02.944 --> 00:51:06.548]  George, give out any other websites other than Coast to Coast AM.
[00:51:06.868 --> 00:51:08.410]  What are some of the other sites we should visit?
[00:51:08.951 --> 00:51:11.854]  I'm going to give you a great site in about 30 days, Alex.
[00:51:11.994 --> 00:51:18.121]  I can't say anything about it right now, but I really would love for your listeners
[00:51:18.943 --> 00:51:20.224]  No, it's invaluable.
[00:51:20.284 --> 00:51:20.984]  I've got a subscription.
[00:51:21.084 --> 00:51:22.045]  I've had a subscription for...
[00:51:36.553 --> 00:51:38.374]  About 10 years, even before you had me on the show.
[00:51:38.414 --> 00:51:43.495]  That way I can download it to my MP3 or iPad and listen when and where I want.
[00:51:43.555 --> 00:51:44.995]  I listen when I'm on the treadmill.
[00:51:45.435 --> 00:51:46.476]  Let's take a few more calls.
[00:51:46.496 --> 00:51:50.837]  We're going to break in one more hour with George Norrie, the radio legend here with us.
[00:51:50.857 --> 00:51:51.837]  Because I love Art Bell.
[00:51:51.897 --> 00:51:53.918]  Art Bell is a master and I love him.
[00:51:54.298 --> 00:51:56.178]  And I wish he'd come back from semi-retirement.
[00:51:56.198 --> 00:51:59.499]  But let me tell you, George Norrie took that show and made it even bigger.
[00:51:59.719 --> 00:52:04.561]  And George had the courage to put hardcore political issues on and trailblazed for so many of us.
[00:52:04.601 --> 00:52:05.341]  That's why I'm going to
[00:52:05.601 --> 00:52:08.442]  I'm going to sit here and give him laurels again, because you know what?
[00:52:08.642 --> 00:52:09.262]  He deserves it.
[00:52:09.562 --> 00:52:10.822]  He's a champion of freedom.
[00:52:11.463 --> 00:52:15.064]  Michael in Texas, then Hamas, John, many others.
[00:52:15.644 --> 00:52:16.884]  Go ahead, Michael, you're on the air.
[00:52:18.285 --> 00:52:20.445]  Yes, can you hear me, Alex?
[00:52:20.625 --> 00:52:21.105]  Yes, I can.
[00:52:21.145 --> 00:52:22.046]  Go ahead.
[00:52:22.446 --> 00:52:29.908]  Yes, I have a suggestion as far as fighting the New World Order, and I wanted to hear both of your responses to it.
[00:52:31.412 --> 00:52:51.574]  I was in the United States Army, I served in Iraq from the end of 2004 to the beginning of 2005, and just recently I actually found out about all of this sometime back towards January this year, and it actually kind of pissed me off finding out that I fought in Iraq, and knowing, you know, that all of this was actually kind of set up by our government.
[00:52:52.990 --> 00:53:03.278]  I came up with a suggestion, but I need to kind of preface it, so please forgive me, but I'll try to make it as quick as possible with some of my studies I did.
[00:53:04.499 --> 00:53:21.373]  I was studying 10 different languages, and this led me to try to also study psychology and try to enhance my learning time so that I would learn them much quicker, because I wanted to try to learn 10 languages before I died.
[00:53:22.117 --> 00:53:28.280]  And I mean, I'm still only fluent in English, but I have picked up quite a bit in Portuguese and also Spanish.
[00:53:28.300 --> 00:53:29.441]  That's fantastic.
[00:53:29.481 --> 00:53:30.161]  What's the question?
[00:53:31.161 --> 00:53:34.683]  Well, it's a suggestion, but I'm prefacing it.
[00:53:34.783 --> 00:53:35.623]  I'm sorry, forgive me.
[00:53:35.783 --> 00:53:46.729]  This led me, this studying led me to understanding brainwashing and how brainwashing is pretty much impossible to undo once it is done.
[00:53:46.929 --> 00:53:47.909]  Well, it's linguistic.
[00:53:47.929 --> 00:53:49.310]  Yeah, it's linguistic programming.
[00:53:50.632 --> 00:54:01.321]  Well, but the thing is, is the reason why my suggestion is actually dealing with the brainwashing of America and trying to undo it.
[00:54:01.781 --> 00:54:14.291]  And I think that my suggestion is more on the lines of how we can try to start schools to teach the opposite, almost, of what a lot of people have been taught, you know, because they're trying to take children when they're younger.
[00:54:14.751 --> 00:54:19.095]  But also, I heard recently about the Lakota Nationhood declaring independence
[00:54:19.677 --> 00:54:29.220]  In 2007 which is kind of exciting because they're doing it all legally and so I wanted to know if I mean as far as also supporting this this new nation that's just starting
[00:54:30.311 --> 00:54:39.321]  And maybe this is some means by which we can kind of, you know, put a wedge in the door, put our foot in the door, and try to open up a gateway to fighting New World Order issues.
[00:54:39.341 --> 00:54:39.942]  No, I hear you.
[00:54:40.162 --> 00:54:42.305]  I mean, it's a very complex thing.
[00:54:42.345 --> 00:54:44.267]  You've brought up a lot of different issues here.
[00:54:45.468 --> 00:54:48.331]  But it sounds like you're studying different linguistic things.
[00:54:48.351 --> 00:54:51.355]  George, do you have any comments on what he was getting into?
[00:54:51.975 --> 00:55:00.341]  Well, he never came up with a question for us, but let me react to some of the great things that he's been talking about, because he's spot on.
[00:55:00.641 --> 00:55:05.884]  I mean, this new world order that is out there is not new.
[00:55:06.585 --> 00:55:10.067]  It has been around for a long, long time.
[00:55:10.687 --> 00:55:19.213]  And, you know, those people who are so bored, Alex, with what they have, their houses, their toys, their cars, their trips.
[00:55:20.151 --> 00:55:24.515]  They have decided that the next game is to manipulate and control people.
[00:55:25.116 --> 00:55:26.917]  And that's what drives them.
[00:55:27.197 --> 00:55:28.479]  That's what they enjoy.
[00:55:29.019 --> 00:55:30.661]  Somewhat sadistic, I might add.
[00:55:31.301 --> 00:55:32.802]  And that's what they want to do.
[00:55:33.383 --> 00:55:38.468]  The problem is, as I mentioned earlier in your program, we are now aware of it.
[00:55:39.008 --> 00:55:42.191]  And now they're trying to figure out, gosh, how are we going to win now?
[00:55:42.851 --> 00:55:45.594]  And that's where the big, big push is going to come.
[00:55:47.057 --> 00:55:47.797]  I agree with you.
[00:55:47.817 --> 00:55:53.300]  We're going to go to break here in a moment with the Black Ops 2 video game review by Jakari Jackson.
[00:55:53.901 --> 00:55:56.282]  It's about four minutes and 22 seconds long.
[00:55:56.782 --> 00:55:58.763]  So again, guys, just giving you a cue in there.
[00:55:58.783 --> 00:56:02.705]  We're going to go to because I'm here live choosing what we're going to go to break with here.
[00:56:02.745 --> 00:56:06.868]  Black Ops 2 video game review with Jakari Jackson.
[00:56:06.908 --> 00:56:08.829]  Look at the propaganda in these games.
[00:56:09.289 --> 00:56:10.630]  And we come back, Hamza.
[00:56:11.733 --> 00:56:19.560]  And then Michael, John, Stuart, Keith, Mark, Joshua, Ramses, Michael, and Thomas.
[00:56:19.580 --> 00:56:20.922]  We're going to get to all of you and more.
[00:56:21.322 --> 00:56:24.285]  The toll-free number to join us is 877-789-ALEX.
[00:56:24.865 --> 00:56:26.507]  And I'll try to go to your calls as quickly as possible.
[00:56:26.527 --> 00:56:31.411]  We don't screen your calls, so if you go on a five-minute diatribe, it just keeps everybody else from being able to have a point.
[00:56:31.711 --> 00:56:32.953]  So think about what you're going to say.
[00:56:33.453 --> 00:56:43.417]  We're going to go to break right here and come back in four and a half minutes with, well, George Norrie of Coast2CoastAM.com, who talks to 20 million people a week.
[00:56:43.817 --> 00:56:46.899]  He's here with us, and it just shows how far the InfoWars come.
[00:56:47.399 --> 00:56:50.280]  Thanks to all of you out there and people like George Norrie.
[00:56:50.340 --> 00:56:53.682]  Donate today to go to the next level, InfoWarsMoneyBomb.com.
[00:56:53.702 --> 00:56:56.923]  It's once a year, so pony up if you love what we're doing.
[00:56:56.943 --> 00:56:57.883]  I know I certainly do.
[00:56:58.164 --> 00:56:58.784]  We'll be right back.
[00:57:09.221 --> 00:57:16.146]  Black Ops 2, the sequel to the best-selling game of all time, places the player in a year 2025 that isn't very far-fetched.
[00:57:16.166 --> 00:57:18.908]  I'm Jakari Jackson for the Info Wars Nightly News.
[00:57:19.348 --> 00:57:22.490]  The original game was praised for its moderate historical accuracy.
[00:57:22.850 --> 00:57:26.893]  Let's analyze these new trailers to see if the same can be said for 2's dystopic future.
[00:57:26.913 --> 00:57:27.974]  Spoiler alert!
[00:57:28.794 --> 00:57:38.161]  Unmanned armies, and no one ever asks... What happens when the enemy steals the keys?
[00:57:46.923 --> 00:57:48.909]  Let's start with a look at future technologies.
[00:57:48.930 --> 00:57:51.197]  Technology grows stronger.
[00:57:55.098 --> 00:57:55.739]  Got weaker.
[00:57:56.299 --> 00:58:00.663]  Now believe it or not, everything in that clip is in various stages of production or completion.
[00:58:01.203 --> 00:58:01.804]  Take the nuke.
[00:58:02.304 --> 00:58:06.988]  The Brookings Institute reports that over 67,000 nuclear missiles have been built since 1951.
[00:58:07.849 --> 00:58:09.190]  A conservative number.
[00:58:09.910 --> 00:58:11.652]  Next, the tilt-rotor vehicles.
[00:58:12.112 --> 00:58:18.117]  The Osprey V-22 has come a long way since George LaBerger patented the tilt-rotor design in 1930.
[00:58:18.798 --> 00:58:21.320]  The walking tank is making fast strides at DARPA.
[00:58:22.481 --> 00:58:23.802]  As is the Pegasus drone.
[00:58:25.723 --> 00:58:27.444]  And drones are already flying the U.S.
[00:58:27.464 --> 00:58:32.686]  skies, even though they're vulnerable to hacks, and the Pentagon admits that they do not trust their own robots.
[00:58:33.526 --> 00:58:36.928]  Call of Duty chose a different approach with their villain this time, a hacker.
[00:58:37.988 --> 00:58:44.931]  People in America idolizing their hero has wiped them out!
[00:58:45.291 --> 00:58:53.215]  Cyberattacks are constantly in the news, but what's often left on the cutting room floor is that organizations such as the FBI have used hackers for illegal activities.
[00:58:54.085 --> 00:58:57.895]  And the NSA doesn't need hackers because they can tap your phone without a warrant.
[00:58:58.798 --> 00:59:01.966]  The enemy could be anywhere, and it could be anyone.
[00:59:03.564 --> 00:59:10.029]  The voice in that last clip belongs to Oliver North, the man at the center of the Iran-Contra scandal, where he and others sold U.S.
[00:59:10.189 --> 00:59:12.190]  arms to a foreign country outside of U.S.
[00:59:12.250 --> 00:59:12.510]  law.
[00:59:12.891 --> 00:59:17.074]  But if you try to buy a few boxes of bullets, you may get a call from your local state police.
[00:59:17.854 --> 00:59:23.538]  At the Contra hearings, North was also questioned about continuity of government plans, also known as Rex 84.
[00:59:24.359 --> 00:59:26.660]  Let's take a look at this clip that exposes the cover-up.
[00:59:27.241 --> 00:59:29.182]  Colonel North, in your work at the NSC,
[00:59:31.564 --> 00:59:37.651]  Were you not assigned at one time to work on plans for the continuity of government in the event of a major disaster?
[00:59:38.031 --> 00:59:52.627]  Mr. Chairman... I believe that question touches upon a highly sensitive and classified area, so may I request that you not touch upon that, sir.
[00:59:53.504 --> 01:00:03.533]  A contingency plan in the event of an emergency that would suspend the American Constitution, and I was deeply concerned about it, and wondered if that was the area in which he had worked.
[01:00:05.635 --> 01:00:11.521]  May I most respectfully request that that matter not be touched upon at this stage.
[01:00:12.342 --> 01:00:15.825]  If we wish to get into this on certain arrangements can be made when
[01:00:16.949 --> 01:00:20.171]  The cause of war in this game is the control of rare earth materials.
[01:00:20.611 --> 01:00:24.453]  Currently, China has a monopoly of over 95% of the materials.
[01:00:24.974 --> 01:00:27.075]  We're bringing a new trade case against China.
[01:00:27.395 --> 01:00:38.582]  This case involves something called rare earth materials, which are used by American manufacturers to make high-tech products like advanced batteries that power everything from hybrid cars to cell phones.
[01:00:39.102 --> 01:00:40.103]  It's time for the spoiler.
[01:00:43.880 --> 01:00:50.623]  At some point in the game, drones are hacked and attack the G20 Summit in the year 2025, leaving the player to defend the U.S.
[01:00:50.703 --> 01:00:53.103]  President in a war-torn Los Angeles.
[01:00:57.665 --> 01:00:58.405]  So there you go.
[01:00:58.485 --> 01:01:05.068]  Give up all your rights and sign up for the Internet ID, or Anonymous is going to team up with the Dulcetti's man and start blowing stuff up.
[01:01:05.688 --> 01:01:08.109]  Black Ops 2 is scheduled for release in mid-November.
[01:01:08.129 --> 01:01:10.690]  I'm Jakari Jackson for the Info Wars Nightly News.
[01:01:15.700 --> 01:01:21.442]  It's time once again for our annual Money Bomb, our 48-hour broadcast to raise $1 million for our operation.
[01:01:21.602 --> 01:01:23.623]  But for our donators, we do have special gifts.
[01:01:23.963 --> 01:01:29.365]  With a donation of $365, you get the limited edition InfoWars Money Bomb t-shirt.
[01:01:29.725 --> 01:01:34.407]  With a donation of $500, you get not only the t-shirt, but also five DVDs.
[01:01:34.667 --> 01:01:42.810]  And with a donation of $1,000, you get the t-shirt, the DVDs, and the limited edition InfoWars Money Bomb bullhorn
[01:01:42.910 --> 01:01:45.432]  Pre-recorded with a special message from Alex himself.
[01:01:45.792 --> 01:01:49.134]  Now be aware that your contributions do not have to be limited to donations.
[01:01:49.254 --> 01:01:52.636]  The InfoWars shop will be up and operating the full 48 hours.
[01:01:52.896 --> 01:01:55.758]  But the action isn't limited to InfoWarsMoneyBomb.com.
[01:01:55.858 --> 01:01:57.679]  Stop by eBay for these great gifts.
[01:01:57.999 --> 01:02:00.061]  Such as the InfoWars Sledgehammer.
[01:02:00.381 --> 01:02:02.302]  Broken in and signed by Alex himself.
[01:02:02.722 --> 01:02:03.863]  Oh yeah, New World Order.
[01:02:04.924 --> 01:02:06.285]  The InfoWars coming for you.
[01:02:06.925 --> 01:02:08.386]  As well as these other great tools.
[01:02:09.707 --> 01:02:16.412]  In the granddaddy of all auction prizes, the Norman microphone that Alex has used in this broadcast daily for the past several years.
[01:02:17.563 --> 01:02:19.284]  It's InfoWars Moneybomb 2012.
[01:02:20.585 --> 01:02:25.747]  And just in case they go out of style this November, we dug deep and pulled out the Obama Joker shirt.
[01:02:26.088 --> 01:02:28.829]  And as you can see, it bears the Alex Jones signature right there.
[01:02:29.249 --> 01:02:33.692]  The InfoWars Moneybomb launches this Thursday, October 18th, and runs for 48 hours.
[01:02:33.972 --> 01:02:36.833]  Click on the links at the bottom of the screen to navigate you where you need to go.
[01:02:36.853 --> 01:02:40.716]  I'm Jakari Jackson, and if you are watching this transmission, you are the resistance.
[01:02:45.078 --> 01:02:46.779]  There's a need for a new world order.
[01:02:47.941 --> 01:02:54.088]  But it has different characteristics in different parts of the world.
[01:02:55.469 --> 01:03:01.716]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:03:05.043 --> 01:03:09.106]  We're gonna be continuing throughout the night into tomorrow, all the way into Saturday.
[01:03:09.147 --> 01:03:11.809]  I'll be here for more than 20 plus hours the next two days.
[01:03:12.249 --> 01:03:13.811]  Bunch of live guest hosts coming up.
[01:03:13.831 --> 01:03:17.173]  But we got George Norrie for another 52 minutes.
[01:03:18.054 --> 01:03:20.716]  And then he's got two hours to get ready for his own show, midnight.
[01:03:21.557 --> 01:03:21.938]  I'm in L.A.
[01:03:21.978 --> 01:03:22.758]  right now, Alex.
[01:03:23.399 --> 01:03:25.881]  I'm going to go home to St.
[01:03:26.061 --> 01:03:26.361]  Louis.
[01:03:26.401 --> 01:03:28.563]  I was born in Detroit, but we all moved as a family.
[01:03:46.058 --> 01:03:47.619]  In 1978 to St.
[01:03:47.659 --> 01:03:49.759]  Louis, and now I go back and forth.
[01:03:49.880 --> 01:03:52.961]  I'm all over the map these days, a little Hawaii and everything else.
[01:03:53.641 --> 01:04:01.303]  But I'm going back for Thanksgiving, then I'll come back to L.A., then I'll go back for Christmas again, and I get rolling.
[01:04:01.343 --> 01:04:02.824]  Do you have one quick story for you?
[01:04:02.944 --> 01:04:07.926]  My daughter just sent me a text, and she said, Dad, something's going on with my website.
[01:04:07.946 --> 01:04:08.586]  I said, what?
[01:04:08.626 --> 01:04:10.367]  She says, I'm getting orders like crazy.
[01:04:11.007 --> 01:04:14.108]  And I had to tell her that you just mentioned her.
[01:04:14.841 --> 01:04:15.781]  Well, she's awesome.
[01:04:16.562 --> 01:04:17.902]  Funny, I'm looking at her website right now.
[01:04:17.942 --> 01:04:18.643]  We didn't plan this.
[01:04:18.683 --> 01:04:19.723]  Go ahead and punch it up, guys.
[01:04:20.023 --> 01:04:21.224]  I was buying my wife something.
[01:04:21.324 --> 01:04:22.664]  I guess that's part of the activity.
[01:04:23.185 --> 01:04:24.565]  My wife loves the jewelry there, too.
[01:04:24.585 --> 01:04:26.566]  I remember like two years ago, she goes, who's this sponsor?
[01:04:26.926 --> 01:04:28.127]  I like these earrings.
[01:04:28.167 --> 01:04:28.647]  She bought them.
[01:04:28.667 --> 01:04:28.687]  877-35...
[01:04:31.808 --> 01:04:31.928]  7-13-61.
[01:04:32.068 --> 01:04:35.029]  It'll be a conspiracy theory that George came on to plug this.
[01:04:35.329 --> 01:04:36.590]  He's been a sponsor for two years.
[01:04:37.230 --> 01:04:38.130]  You can call.
[01:04:38.270 --> 01:04:41.691]  It's tuliptopia-jewelry.com.
[01:04:41.751 --> 01:04:42.151]  Amazing.
[01:04:42.491 --> 01:04:43.952]  Or linked up at infowars.com.
[01:04:43.992 --> 01:04:45.812]  And it is the money bomb if you want to donate, folks.
[01:04:46.132 --> 01:04:48.993]  Because, hey, people like five years ago were like, Alex, we're going to money bomb you.
[01:04:49.493 --> 01:04:50.693]  And I'm like, no, I'm not doing it.
[01:04:50.713 --> 01:04:52.074]  And they go, well, it's going at it anyway.
[01:04:52.174 --> 01:04:52.794]  So I did it.
[01:04:52.814 --> 01:04:54.634]  And it's really helped us now.
[01:04:54.694 --> 01:04:55.975]  We're five money bombs in.
[01:04:55.995 --> 01:04:57.155]  Do what we've done.
[01:04:57.315 --> 01:04:59.556]  And we're not like the government who takes your money at gunpoint and then
[01:05:00.541 --> 01:05:01.262]  Use it against you.
[01:05:01.562 --> 01:05:13.732]  We're saying, hey, if you believe in what we're doing, spread the word about the free video feed, about InfoWars.com, about all the things we're doing, because it's all of us together who love liberty, working together, who can overturn this evil.
[01:05:13.892 --> 01:05:15.473]  Again, let's go to Homsing in Missouri.
[01:05:15.874 --> 01:05:17.095]  You're on the air with George Norring.
[01:05:17.952 --> 01:05:19.934]  Hey guys, it's an honor to speak with you both.
[01:05:20.415 --> 01:05:26.621]  Actually, it's ironic, George, I actually found Alex through you on your radio show.
[01:05:26.941 --> 01:05:28.943]  That's not ironic, sir.
[01:05:29.344 --> 01:05:32.527]  He took us from being on the map to being on the star map.
[01:05:33.300 --> 01:05:36.303]  Oh I know, I've been with you now for three years and it's been great.
[01:05:36.564 --> 01:05:40.328]  Hey listen, actually you can tell by the name, I'm Muslim here, living in St.
[01:05:40.348 --> 01:05:51.920]  Louis, and I have to say that both of you have been always very fair to Islam, even though the current political situation and all that's come up in the world in the past, you know, I guess what, ten years now?
[01:05:52.461 --> 01:05:55.204]  And I just wanted to say, while I have this forum, that
[01:05:55.604 --> 01:05:57.769]  Listen to all you freedom lovers out there.
[01:05:58.330 --> 01:06:00.434]  We are just as American as you.
[01:06:00.614 --> 01:06:03.400]  In fact, go and talk to any of your Muslim neighbors.
[01:06:03.861 --> 01:06:05.384]  They'd be honored to talk to you.
[01:06:06.138 --> 01:06:06.999]  We love freedom.
[01:06:07.179 --> 01:06:08.680]  We've actually traveled here.
[01:06:08.780 --> 01:06:18.569]  My family traveled here because of my dad was a pilot in Syria and he did not want to join the Ba'ath party because you couldn't get anywhere in Syria unless you were in the Ba'ath party in the late 70s.
[01:06:19.089 --> 01:06:21.151]  And he traveled here and he made his dream come true.
[01:06:21.171 --> 01:06:22.051]  He became a pilot.
[01:06:22.092 --> 01:06:23.673]  He bought two businesses.
[01:06:24.233 --> 01:06:26.475]  So I just want to say two quick points.
[01:06:26.896 --> 01:06:28.036]  There is no jihad
[01:06:30.363 --> 01:06:34.046]  Uh, conspiracy running through our holy book, the Koran.
[01:06:34.367 --> 01:06:43.895]  And in fact, Alex, since I know that you are a student of history, just look back in some of the things that happened in the Crusades for almost
[01:06:44.668 --> 01:06:45.408]  I don't know.
[01:07:07.396 --> 01:07:08.356]  I don't think so.
[01:07:30.981 --> 01:07:42.366]  Alex, first of all, let me let you know that in Homsi as well, that my life was saved by one of my dear friends who was a Palestinian doctor back in St.
[01:07:42.426 --> 01:07:50.849]  Louis many years ago, and he's Muslim, and I'll never forget him, and we remain dear friends now.
[01:07:50.870 --> 01:07:55.171]  I had a lot of family members from Aleppo, Syria, all throughout the Middle East.
[01:07:55.211 --> 01:07:58.753]  You know, I happen to be a Christian Arab.
[01:07:59.473 --> 01:08:06.621]  And we learned a long time ago to care and respect and love people of all religions.
[01:08:07.282 --> 01:08:10.745]  Bottom line is, we're all believing in the same God.
[01:08:11.106 --> 01:08:15.971]  How we get there, we have our own different ways, but we all care about the same thing.
[01:08:16.751 --> 01:08:19.092]  And I learned that at a very young age.
[01:08:19.152 --> 01:08:27.394]  I was raised as a Catholic, and ultimately just went into more spirituality, not organized religion at all.
[01:08:27.714 --> 01:08:29.034]  And you're absolutely right.
[01:08:29.635 --> 01:08:41.558]  There are so many, and I'm talking about millions and hundreds of millions of people of the Islamic faith, who are dedicated, heartwarming, warm, loving people.
[01:08:41.578 --> 01:08:45.199]  You know, we've got fanatics on every spectrum.
[01:08:46.138 --> 01:08:48.840]  Islam, Christianity, you name it.
[01:08:49.160 --> 01:08:52.782]  We've got fanatics out there who would do harm to everybody.
[01:08:53.122 --> 01:08:54.863]  Those are the bad apples in the bucket.
[01:08:55.663 --> 01:09:03.608]  But by and large, I think people, Alex and Homsi, on this planet are good, hard-working, dedicated people.
[01:09:04.348 --> 01:09:07.970]  And I will always believe that until the day I die.
[01:09:08.731 --> 01:09:09.551]  Well said, Homsi.
[01:09:09.591 --> 01:09:10.972]  Thank you for the call, and God bless you.
[01:09:11.512 --> 01:09:13.293]  Let's talk to John in Florida.
[01:09:13.313 --> 01:09:14.394]  You're on the air with George Norrie.
[01:09:14.434 --> 01:09:14.754]  Go ahead.
[01:09:17.229 --> 01:09:18.531]  Oh yeah, I have a question.
[01:09:18.551 --> 01:09:20.092]  Alright, what do you got?
[01:09:20.112 --> 01:09:24.496]  What is his views on the NDAA?
[01:09:25.658 --> 01:09:31.003]  Well, thank God they've knocked down a little bit of it, but not enough.
[01:09:31.023 --> 01:09:38.010]  I was talking to Alex off mic about a guy in Hawaii who was not allowed to get on a plane to leave.
[01:09:38.829 --> 01:09:42.811]  Because he has been vocal against it.
[01:09:44.051 --> 01:09:57.517]  I don't like any of these specific bills and laws that infringe on our rights, that give people the right and opportunity to arrest, to enter homes, to do all these kinds of heinous things.
[01:09:58.638 --> 01:10:03.620]  We don't need it, and one day we're going to have to go back to the old school and start
[01:10:04.525 --> 01:10:09.867]  Creating government for people and by people, instead of what they've been doing.
[01:10:10.967 --> 01:10:12.127]  Let me just interrupt the caller.
[01:10:13.588 --> 01:10:17.749]  Specifically, when I talked to you tonight, because we didn't pre-set this up, I asked you on, you said yes.
[01:10:17.789 --> 01:10:23.310]  I knew we'd just talk about whatever the big topics of the day were, whatever was on your mind, George.
[01:10:23.911 --> 01:10:27.892]  But you said, hey, I want to talk about that story about the prepper not allowed to fly.
[01:10:28.972 --> 01:10:31.914]  Uh, because he was, you know, talking bad about the NDAA.
[01:10:31.995 --> 01:10:34.396]  I mean, this is happening to Congress people now.
[01:10:34.416 --> 01:10:37.899]  I mean, this is really the essence of an authoritarian system.
[01:10:37.919 --> 01:10:40.661]  So you'd brought that up, and I appreciate the caller's point.
[01:10:40.701 --> 01:10:41.221]  Thank you, John.
[01:10:41.241 --> 01:10:44.524]  But elaborate on your concerns specifically with this, George.
[01:10:46.865 --> 01:10:54.851]  I am concerned that government is infringing in our life, Alex, in every possible way.
[01:10:55.352 --> 01:10:56.633]  Whether they try to chip us,
[01:10:57.481 --> 01:11:04.723]  Whether they want to control us, whether they want to put drones over us, you just can't go anywhere.
[01:11:04.763 --> 01:11:07.584]  I mean, you've got these red light cameras at every intersection.
[01:11:07.604 --> 01:11:09.324]  I mean, it's crazy.
[01:11:10.825 --> 01:11:20.087]  We've got to continue doing what we're doing, bringing this story, bringing the information, so the public can't scream about it.
[01:11:20.899 --> 01:11:26.605]  And then one day, I think legislators are going to wake up and say, this has got to go.
[01:11:26.986 --> 01:11:30.329]  We need a million Ron Pauls in political office right now.
[01:11:30.850 --> 01:11:31.731]  A million of them.
[01:11:31.771 --> 01:11:32.792]  We need them in the Senate.
[01:11:33.052 --> 01:11:34.113]  We need them in Congress.
[01:11:34.153 --> 01:11:36.215]  We need them working for government.
[01:11:36.576 --> 01:11:40.940]  We need people like that who care about other people and their rights.
[01:11:41.921 --> 01:11:43.443]  And we've got to get to that position.
[01:11:45.413 --> 01:11:46.073]  I agree with you.
[01:11:47.013 --> 01:11:47.654]  It's that simple.
[01:11:47.674 --> 01:11:50.254]  People say, hey, you know, turn things around.
[01:11:50.294 --> 01:11:52.315]  Or I know they call you and say, George, fix this or that.
[01:11:52.775 --> 01:11:54.796]  Hey, folks, you've got the power.
[01:11:55.576 --> 01:11:57.236]  When you move, nothing can stop you.
[01:11:57.277 --> 01:12:04.819]  I mean, whether you're for marijuana decriminalization or not, the fact that for 20 years people realize, at least I do, that it's a fraud.
[01:12:05.879 --> 01:12:08.280]  Close to 20 states have said decriminalize it.
[01:12:09.000 --> 01:12:11.461]  People didn't like the 55 mile an hour speed limit.
[01:12:11.481 --> 01:12:14.382]  No matter what the feds wanted, it's gone up to the 80 now in Texas.
[01:12:15.323 --> 01:12:16.323]  But there's better examples.
[01:12:17.343 --> 01:12:23.366]  In 1800, 2% of the public in the north was against slavery, and less than that in the south.
[01:12:23.386 --> 01:12:26.487]  65 years later, slavery was being outlawed.
[01:12:27.067 --> 01:12:28.088]  You know, when the people
[01:12:29.335 --> 01:12:31.537]  No something is right, nothing can stop them.
[01:12:31.557 --> 01:12:37.483]  20 years ago, you couldn't find organic food in the stores, but people started demanding it, and now it's supplanting all the garbage.
[01:12:37.503 --> 01:12:40.867]  You go to the store and the ketchup says organic or non-GMO.
[01:12:41.347 --> 01:12:44.851]  I mean, look, when we vote with our dollars, it changes the world.
[01:12:45.251 --> 01:12:47.553]  We've just got to be smart, like George was saying.
