[00:00:00.009 --> 00:00:01.450]  Alex Jones Broadcasting Network.
[00:48:30.854 --> 00:48:35.135]  Well, uh, just, I heard you talking about, uh, the, uh, the, uh, veteran stuff.
[00:48:35.175 --> 00:48:37.616]  Just, uh, I don't know if you can see that right there.
[00:48:37.636 --> 00:48:40.276]  Uh, that's called an honorable discharge.
[00:48:40.357 --> 00:48:41.377]  I do have one of those.
[00:48:42.177 --> 00:48:47.098]  But anyway, uh, I'm going to try to edit down this.
[00:48:48.399 --> 00:48:54.840]  Last year, um, back in say November, I thought I was having a heart attack.
[00:48:54.900 --> 00:48:57.241]  I was having chest pains, felt like I was suffocating.
[00:48:58.425 --> 00:49:02.846]  So, I went to my doctor, and he referred me to this cardiologist.
[00:49:03.166 --> 00:49:07.888]  So, that cardiologist sent me to some tests at a hospital.
[00:49:08.648 --> 00:49:11.909]  A month and a half goes by, and I haven't heard nothing from this guy.
[00:49:11.969 --> 00:49:13.590]  So I called him up, made an appointment.
[00:49:14.730 --> 00:49:18.151]  I went there, and he said, well, I didn't see nothing wrong with my heart.
[00:49:18.231 --> 00:49:27.974]  And I told him, I said, well, whatever was wrong, you know, I said, look, this was, you know, I felt like I was suffocating, and this was the closest I ever came to feel like committing suicide.
[00:49:29.358 --> 00:49:31.219]  Well, you know, that started it off.
[00:49:31.239 --> 00:49:32.660]  He said, are you going to commit suicide?
[00:49:32.720 --> 00:49:35.101]  I said, no, I'm not going to commit suicide.
[00:49:35.121 --> 00:49:36.202]  I'm not suffocating.
[00:49:36.802 --> 00:49:40.324]  I said, you know, suffocation, you know, drowning, stuff like that.
[00:49:40.344 --> 00:49:42.105]  He said it was a figure of speech.
[00:49:42.305 --> 00:49:43.506]  It was a figure of speech.
[00:49:44.126 --> 00:49:44.387]  Right.
[00:49:44.587 --> 00:49:49.750]  If I was, you know, it's like the people that jumped out of the World Trade Center when it was burning.
[00:49:49.770 --> 00:49:50.690]  You know, what, you're going to burn?
[00:49:50.710 --> 00:49:51.330]  You're going to jump.
[00:49:51.370 --> 00:49:52.211]  You know, you've got a choice.
[00:49:53.071 --> 00:49:53.552]  But anyway.
[00:49:54.703 --> 00:49:56.644]  You told him, I'm not going to commit suicide.
[00:49:56.904 --> 00:49:58.424]  Right, I told him, flat out, I'm not.
[00:49:58.644 --> 00:50:05.405]  And he says, well, you know, when we can stick these tubes in you, you know, he's going to do some kind of trick and make it so you can breathe.
[00:50:05.485 --> 00:50:10.587]  I says, you know, if I have to live with tubes in me, I just assume, you know, not get treated and go on.
[00:50:11.007 --> 00:50:14.528]  And well, then he said, well, that sounds like suicidal to me.
[00:50:14.588 --> 00:50:16.388]  So I said, no, it's not.
[00:50:17.368 --> 00:50:20.689]  And then he says, well, you know, he mentioned that it wasn't my decision.
[00:50:21.562 --> 00:50:24.544]  And me being a libertarian, that flew all over me.
[00:50:24.804 --> 00:50:28.026]  So I proceeded to get... Oh, not your decision!
[00:50:28.066 --> 00:50:38.353]  You will take the vaccines, you will eat GMO, you will take the fluoride, you will do what the little secret police officer, just like Hitler, hired all the doctors to work for him.
[00:50:38.933 --> 00:50:39.013]  Oh.
[00:50:39.613 --> 00:50:43.596]  I even said, I said, look, everybody at one time or another thinks about it.
[00:50:43.616 --> 00:50:45.457]  And he said, well, I've never thought about it.
[00:50:45.497 --> 00:50:48.739]  And I called him, basically told him he was full of donkey poo.
[00:50:49.099 --> 00:50:49.720]  So, uh...
[00:50:52.570 --> 00:50:57.133]  Anyway, you know, that went on, and finally he said... He was full of Bill Clinton.
[00:50:57.713 --> 00:50:57.953]  Yeah.
[00:50:58.553 --> 00:51:02.556]  I thought, he said, you need to go talk to somebody at the emergency room.
[00:51:03.076 --> 00:51:05.817]  I said, I don't have time, you know, I can't afford that.
[00:51:05.837 --> 00:51:08.399]  Emergency room, I got animals to feed on the farm.
[00:51:08.499 --> 00:51:12.061]  You said you're full of Janet Reno, you're full of Janet Napolitano.
[00:51:12.521 --> 00:51:13.021]  Right.
[00:51:13.061 --> 00:51:17.424]  So he says, get over there to the emergency room, and he said, you're full of the federal government, go ahead.
[00:51:18.044 --> 00:51:20.809]  Yeah, and then, you know, I said, look, I don't have time for this.
[00:51:20.929 --> 00:51:26.157]  I have animals, I got dogs locked up in the house, and, you know, and everything else, so...
[00:51:27.921 --> 00:51:30.822]  I went out in the hall and I heard him calling the sheriff's office.
[00:51:31.262 --> 00:51:32.403]  I skedaddled.
[00:51:32.883 --> 00:51:33.583]  And I went home.
[00:51:34.604 --> 00:51:38.725]  And maybe... Again, they're just looking, because the government's turning them into spies.
[00:51:39.225 --> 00:51:42.787]  And coffee shop people are told, folks that are buying cash, call the FBI on them.
[00:51:42.807 --> 00:51:44.087]  That's an actual FBI flyer.
[00:51:44.407 --> 00:51:45.328]  I'm not joking, folks.
[00:51:45.348 --> 00:51:47.268]  I've got a video up on Infowars.com about it.
[00:51:47.628 --> 00:51:50.890]  My point here is, you're like simply saying, I'm having chest pains.
[00:51:50.930 --> 00:51:51.810]  God, this is horrible.
[00:51:51.830 --> 00:51:53.591]  It's like, maybe I want to kill myself.
[00:51:53.651 --> 00:51:54.251]  It's so horrible.
[00:51:54.651 --> 00:51:55.472]  You're not going to kill yourself.
[00:51:55.532 --> 00:51:56.512]  No, it's a figure of speech.
[00:51:56.552 --> 00:51:58.373]  We're going to stick tubes down you and trach you.
[00:51:58.974 --> 00:51:59.814]  Well, that's crazy.
[00:51:59.854 --> 00:52:01.535]  I'm walking around here in your hospital.
[00:52:01.555 --> 00:52:02.896]  I'm saying I've got pain here.
[00:52:03.516 --> 00:52:05.678]  And then he's like, well, this is just the way it is.
[00:52:05.778 --> 00:52:10.341]  And look, I've had allergy attacks so bad when I made a mistake and rode a bike.
[00:52:11.281 --> 00:52:11.821]  Long Distance.
[00:52:41.261 --> 00:52:46.983]  I just smelled so much of that cedar that it just coated everything, including my lungs and everything.
[00:52:47.003 --> 00:52:49.464]  But I guess I deserve to have my guns taken.
[00:52:49.765 --> 00:52:51.925]  Continuing, so you go out there in the hall.
[00:52:52.025 --> 00:52:53.506]  He is now calling the sheriff.
[00:52:54.306 --> 00:52:54.586]  Right.
[00:52:55.247 --> 00:52:59.989]  Well, I heard about the sheriff, so I left and I went home.
[00:53:01.289 --> 00:53:04.851]  And anyway, about 10 minutes after I got here,
[00:53:06.533 --> 00:53:16.595]  The sheriff's deputies come up and, you know, the logic of sending somebody with a gun after somebody that's going to commit suicide fails me.
[00:53:17.155 --> 00:53:25.957]  But, you know, I went out there and talked to them and they told me that, you know, I was going to have to come with them.
[00:53:27.037 --> 00:53:31.858]  He said, well, you know, you go to the hospital, they'll turn you loose and he'll even give me a ride back home.
[00:53:32.698 --> 00:53:35.139]  So I said, all right, all right, let's get this straightened out.
[00:53:36.027 --> 00:53:39.410]  So they didn't cuff me or nothing, they put me in the car and they took me to the hospital.
[00:53:40.270 --> 00:53:45.615]  Well, I talked to this other woman, I guess she was a doctor, after sitting there for about an hour.
[00:53:46.675 --> 00:53:52.960]  And, you know, talked to her and I signed an agreement saying, look, I'm not going to commit suicide and all like that.
[00:53:53.521 --> 00:53:54.942]  So an hour more goes by.
[00:53:55.985 --> 00:54:00.369]  And then, uh, you know, I was like, hey, wait a minute, you know, what's going on here?
[00:54:00.609 --> 00:54:02.671]  And then I says, well, look, I'm a prisoner.
[00:54:03.111 --> 00:54:06.013]  I considered myself a prisoner and I stopped cooperating.
[00:54:06.974 --> 00:54:09.116]  So I said, no, you're not getting no more blood pressures.
[00:54:09.176 --> 00:54:10.457]  I'm not talking to you no more.
[00:54:11.880 --> 00:54:12.661]  I want an attorney.
[00:54:13.321 --> 00:54:21.026]  And as soon as I said that, that's when they put me in the mental institution at McFarland for observation.
[00:54:21.767 --> 00:54:34.735]  Again, just like the Soviets and the Nazis and the Communist Chinese, every dictatorship in the last hundred years has used the mental system as a way to get around due process that everybody fought for.
[00:54:35.655 --> 00:54:39.157]  And, you know, there's a crazy guy on the street corner who thinks he's Joan of Arc.
[00:54:39.557 --> 00:54:44.120]  They let him run around with feces running down their legs, drinking slitsmalt liquor all day.
[00:54:44.620 --> 00:54:46.441]  They could care less if you commit suicide.
[00:54:46.461 --> 00:54:47.982]  They could care less if you're really crazy.
[00:54:48.683 --> 00:54:53.165]  They use it to harass people politically, and I've seen this so many times.
[00:54:53.485 --> 00:54:54.166]  So continue.
[00:54:54.246 --> 00:54:55.767]  Next you get your guns taken, correct?
[00:54:56.647 --> 00:54:57.548]  Well, no.
[00:54:57.628 --> 00:54:58.568]  They took my rights.
[00:54:59.089 --> 00:55:01.930]  I found out about it by accident.
[00:55:02.411 --> 00:55:02.791]  I mean, I...
[00:55:04.153 --> 00:55:14.207]  I just got the letter saying I had to surrender my handgun permit, but I found out about it because I had been saving up for a Glock 21.
[00:55:14.808 --> 00:55:20.275]  And I got out a week later, I had the money, I got my YouTube money, and I said, I'm gonna go get my Glock.
[00:55:20.796 --> 00:55:21.657]  I got turned down.
[00:55:22.443 --> 00:55:30.230]  So then I did an immediate appeal right there as soon as I got turned down, and that's when I found out about the paper.
[00:55:31.091 --> 00:55:37.076]  You have been declared a... And by the way, the Federal 68 Gun Control Act doesn't give them the power to do that.
[00:55:37.116 --> 00:55:38.517]  You have not been adjudicated.
[00:55:39.438 --> 00:55:40.478]  We're good to go.
[00:56:01.977 --> 00:56:15.406]  Well, basically I was put in there, I feel they put me in there because I made them mad because I said I was being a prisoner and I called them a bunch of, basically I told them they were Gestapo at the hospital.
[00:56:15.706 --> 00:56:17.407]  Oh, we're no, we're doctors, they say.
[00:56:17.948 --> 00:56:18.788]  You're not a prisoner?
[00:56:18.828 --> 00:56:19.729]  I said, can I go?
[00:56:20.501 --> 00:56:24.324]  They said, no, I said, I'm a prisoner and you're keeping me here against my will.
[00:56:24.824 --> 00:56:29.448]  So, you know, they take people's kids that don't take vaccines at birth, even though there's no law there.
[00:56:29.768 --> 00:56:32.630]  No, they are a bunch of a bunch of authoritarian scum.
[00:56:33.171 --> 00:56:34.392]  I have witnessed it myself.
[00:56:34.652 --> 00:56:42.118]  They might be a nice person to play golf with or go to church with, but they're on these little power trips and our rights mean jack diddly squat to them.
[00:56:43.342 --> 00:56:54.806]  Well, see that's when they wanted, you know, when I got to the hospital I got this other little doctor that wants to give me these things called Zebrahodone, whatever it is.
[00:56:54.926 --> 00:56:58.047]  It's a psychotropic drug and I refuse that.
[00:56:58.767 --> 00:57:01.187]  So that was another black mark because I was refusing the drug.
[00:57:01.227 --> 00:57:04.168]  Oh yeah, you gotta take their deadly chemical weapons or you're evil.
[00:57:04.689 --> 00:57:10.450]  Yeah, so uh... Which by the way, those psychotropic drugs on the insert say they make you crazy and make you commit suicide.
[00:57:11.111 --> 00:57:11.631]  Oh that's what it says.
[00:57:11.651 --> 00:57:12.351]  It took us years to get it.
[00:57:13.248 --> 00:57:19.811]  Yeah, I got the printout of the drug immediately from the nurses station, and I read all the stuff.
[00:57:19.871 --> 00:57:21.051]  That's one of the things it says.
[00:57:21.592 --> 00:57:26.274]  It says... But see, because you're the type that would read a drug insert, you're the bad man.
[00:57:26.734 --> 00:57:27.754]  You're the terrorist.
[00:57:28.175 --> 00:57:28.955]  You're the problem.
[00:57:29.155 --> 00:57:29.835]  We'll be right back.
[00:57:29.855 --> 00:57:31.536]  We'll give people your YouTube channel.
[00:57:31.916 --> 00:57:35.498]  And I'm going to get you on later this week for a full hour to talk about how we support you.
[00:57:35.858 --> 00:57:37.719]  Because if we don't hang together, we hang separate.
[00:57:38.039 --> 00:57:42.241]  If they can trump up charges to take your Second Amendment, they can do it to anybody.
[00:57:42.581 --> 00:57:45.842]  I'm Alex Jones, live from the Lakewood Theater in Austin, Texas.
[00:57:45.902 --> 00:57:49.024]  Well, we're broadcasting from Austin, Texas, in Dallas, Texas.
[00:57:49.624 --> 00:57:49.984]  I'm evil.
[00:57:50.044 --> 00:57:51.045]  I need to have my guns taken.
[00:57:51.065 --> 00:57:51.785]  I got the city wrong.
[00:57:53.993 --> 00:57:56.614]  I've been telling you about eFoods Direct for a while now.
[00:57:56.914 --> 00:58:00.395]  Here are my top 10 reasons to stock up on food from eFoods Direct.
[00:58:00.595 --> 00:58:00.795]  Number 10.
[00:58:00.835 --> 00:58:03.396]  The food I get from eFoods Direct tastes great.
[00:58:03.656 --> 00:58:03.876]  Number 9.
[00:58:04.416 --> 00:58:06.216]  The eFoods meals are easy to prepare.
[00:58:06.236 --> 00:58:09.517]  8. eFoods Direct delivers the food right to my front door.
[00:58:10.157 --> 00:58:09.517]  7.
[00:58:10.457 --> 00:58:11.918]  Most of these meals cost less than $2.
[00:58:12.418 --> 00:58:11.918]  6.
[00:58:13.478 --> 00:58:15.639]  With their large variety, I can eat it every day. 5.
[00:58:16.719 --> 00:58:19.600]  I always have access to high-quality and delicious food.
[00:58:19.880 --> 00:58:23.622]  Number four, eFoods products don't spoil, so I never waste any food.
[00:58:23.862 --> 00:58:26.963]  Three, eFoods uses only safe, healthy ingredients.
[00:58:27.244 --> 00:58:31.365]  Number two, I have my own food supply and don't depend on the grocery store.
[00:58:31.565 --> 00:58:37.408]  And the number one reason I promote eFoods Direct is they build special offers just for my listeners.
[00:58:37.788 --> 00:58:38.548]  Folks, don't wait.
[00:58:38.728 --> 00:58:39.909]  Get prepared now.
[00:58:39.969 --> 00:58:41.650]  We all need to be self-sufficient.
[00:58:41.930 --> 00:58:44.471]  Call eFoodsDirect at 800-409-5633 and ask for the Alex Jones Special.
[00:58:44.511 --> 00:58:46.912]  Call eFoodsDirect at 800-409-5633 or eFoodsDirect.com forward slash Alex.
[00:58:53.410 --> 00:58:57.633]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:58:57.953 --> 00:58:58.233]  Number 1.
[00:58:58.874 --> 00:59:02.016]  New climate legislation could easily double or triple your electric bill.
[00:59:02.296 --> 00:59:02.856]  Number 2.
[00:59:03.157 --> 00:59:07.700]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:59:08.040 --> 00:59:08.480]  It's true.
[00:59:08.780 --> 00:59:13.343]  Total government control of electricity in the name of smart grid technology is coming.
[00:59:13.664 --> 00:59:14.204]  Number 3.
[00:59:14.484 --> 00:59:17.766]  In some areas of the country, the power grid is dangerously overloaded.
[00:59:18.066 --> 00:59:21.769]  And now, new socialist legislation is only compounding the problem.
[00:59:21.969 --> 00:59:22.530]  Number 4.
[00:59:22.770 --> 00:59:25.132]  Dangerous weather is always a threat to local grids.
[00:59:25.533 --> 00:59:28.916]  Every year, thousands of families lose their power from weather-related outages.
[00:59:29.217 --> 00:59:29.417]  Number 5.
[00:59:29.997 --> 00:59:33.922]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:59:34.142 --> 00:59:38.907]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:59:39.187 --> 00:59:43.230]  You can get more information at www.mysolarbackup.com.
[00:59:43.370 --> 00:59:44.951]  That's mysolarbackup.com.
[00:59:45.151 --> 00:59:47.233]  Remember, the government doesn't own the sun.
[00:59:47.393 --> 00:59:49.994]  So go to mysolarbackup.com or call 1-877-327-0365.
[00:59:50.014 --> 00:59:55.798]  Coast to coast.
[00:59:56.179 --> 00:59:57.580]  Direct from Austin.
[00:59:58.220 --> 01:00:01.442]  You're listening to the Alex Jones Broadcasting Network.
[01:00:05.259 --> 01:00:11.280]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:00:11.880 --> 01:00:14.921]  It's Alex Jones and the GCN Radio Network.
[01:00:18.542 --> 01:00:19.782]  Who's that?
[01:00:19.902 --> 01:00:22.183]  It's Jim Mars coming up after the break.
[01:00:22.603 --> 01:00:29.984]  Best-selling author, first guy to teach a class on the JFK assassination at college level, former crime reporter for the Fort Worth Star-Telegram.
[01:00:30.404 --> 01:00:33.285]  He's here with me in Dallas at the historic Lakewood that was
[01:00:33.965 --> 01:00:35.706]  Built before you were born, buddy, and me too.
[01:00:36.206 --> 01:00:41.387]  Now, listen, David, your case is the same thing that millions of Americans are putting up with every year.
[01:00:41.887 --> 01:00:46.949]  But because you are prominent and a well-spoken guy, I want to try to help you out as best we can.
[01:00:46.969 --> 01:00:56.632]  I want to get you back on the show for a full hour so you can really break all this down and take calls and hear from other victims of this extrajudicial medical tyranny.
[01:00:57.472 --> 01:01:00.895]  But the four or five minutes we've got left with you, you've got the floor.
[01:01:01.316 --> 01:01:02.257]  Where are you now?
[01:01:02.377 --> 01:01:03.258]  What else happened?
[01:01:03.278 --> 01:01:04.379]  You've been calling for help.
[01:01:05.340 --> 01:01:06.221]  You haven't gotten any.
[01:01:06.261 --> 01:01:07.582]  Your Second Amendment's just gone.
[01:01:07.622 --> 01:01:08.343]  There's no judge.
[01:01:08.363 --> 01:01:09.223]  There's no jury.
[01:01:09.924 --> 01:01:12.587]  The FBI instant check won't let you have your Second Amendment.
[01:01:13.393 --> 01:01:15.815]  Well, I'm in the middle of a bunch of appeals.
[01:01:15.975 --> 01:01:25.224]  I talked to a Gun Owners of America attorney, and he said what I should do by myself, and then I got this other letter from the state.
[01:01:25.504 --> 01:01:28.867]  See, there was a bunch of petitions going to the governor.
[01:01:29.828 --> 01:01:42.721]  Somebody else, one of my viewers started it, and apparently it got the governor's attention, which then sent me to, immediately to the Department of Safety, which then immediately sent out a letter asking for my carry permit.
[01:01:42.781 --> 01:01:45.023]  Now, I've had a carry permit since they began.
[01:01:45.043 --> 01:01:47.265]  I mean, I've never been in any trouble.
[01:01:47.345 --> 01:01:49.748]  And by the way, you don't need a permit for your right to own a gun.
[01:01:50.549 --> 01:01:56.633]  No, it was the thought behind the permit thing was they just wanted people to know.
[01:01:56.653 --> 01:02:02.616]  In other words, you had to go out and show that you could actually shoot one and hit the target.
[01:02:02.796 --> 01:02:03.617]  That's what it was supposed to be.
[01:02:03.637 --> 01:02:06.838]  Sure, sure, I understand all that, but where is it going now?
[01:02:08.119 --> 01:02:13.322]  So, right now with that, I just, oh man, it's going to be more expensive than I thought.
[01:02:13.462 --> 01:02:19.466]  I thought it was just going to be one, you know, we'll get an attorney and we'll fight it and get me off the Knicks.
[01:02:20.731 --> 01:02:26.075]  Well, with this latest letter, that means it's going to be at the federal and the state and the local level.
[01:02:26.135 --> 01:02:30.998]  So it's going to be going through three separate courts in order to fight this.
[01:02:31.378 --> 01:02:34.520]  Now again, no judge, no jury, no conviction.
[01:02:35.401 --> 01:02:43.427]  And you weren't adjudicated as mentally ill, just some little control freak at a doctor's office because you wouldn't let them cut your throat open and shove tubes down you.
[01:02:44.647 --> 01:02:47.129]  And who knows, shove up what other places.
[01:02:47.529 --> 01:02:49.711]  Now the little trendies have taken your Second Amendment.
[01:02:50.558 --> 01:02:58.061]  Yeah, well they've done that, and uh... Oh man, it's probably more than I can handle by myself.
[01:02:58.081 --> 01:03:07.206]  Listen, listen, we're going to get you back on in the next few days on the big weekday show, but this one's big as well, but the weekday show's got about twice as many listeners.
[01:03:07.866 --> 01:03:09.067]  So let me just say this now.
[01:03:09.387 --> 01:03:16.250]  Give people your YouTube channel, email address for folks that want to help you, constitutional lawyers, people that want to, you know,
[01:03:16.650 --> 01:03:17.711]  Support you in other ways.
[01:03:18.571 --> 01:03:20.032]  You got a lot of fans out there, brother.
[01:03:20.432 --> 01:03:21.912]  And they're the ones that are mentally ill.
[01:03:21.932 --> 01:03:23.673]  The people that want your guns are the bad guys.
[01:03:24.053 --> 01:03:26.714]  Your fans, and you, and me, we're the people that aren't crazy.
[01:03:26.994 --> 01:03:32.017]  We're the real Americans with these body snatcher, New World Order commies, telling us that we're bad.
[01:03:32.377 --> 01:03:34.017]  So tell folks your contact info.
[01:03:34.598 --> 01:03:36.659]  Okay, I am DSarty1.
[01:03:37.979 --> 01:03:41.861]  First initial, last name, and the numeral 1 at YouTube.
[01:03:43.354 --> 01:03:49.356]  That's my YouTube channel and my hotmail is davidsardiathotmail.com.
[01:03:49.496 --> 01:03:54.677]  I sent through Skype a link that I made up for a donate link to the legal thing.
[01:03:56.318 --> 01:03:58.138]  Something you did say that needs to be done.
[01:03:58.298 --> 01:04:09.481]  Anybody that has a case similar to mine needs to contact the Gun Owners of America because they said that something, you know, this is something that they have documented happening before.
[01:04:10.658 --> 01:04:14.720]  So, uh, they need to... Wait, wait, wait, gun owners are saying they have documented or they haven't?
[01:04:15.080 --> 01:04:15.560]  They have.
[01:04:15.881 --> 01:04:18.742]  Apparently this is an abuse of power that they may want to get involved.
[01:04:18.762 --> 01:04:19.922]  No, no, this happens all the time.
[01:04:19.983 --> 01:04:21.543]  This is, no, millions, millions.
[01:04:23.084 --> 01:04:26.306]  Now, it's kind of operative in the background.
[01:04:26.346 --> 01:04:28.627]  As the dog barks, that's a sign of evil as well.
[01:04:28.927 --> 01:04:32.348]  Perhaps that dog should be put on Prozac or have its teeth taken away.
[01:04:32.408 --> 01:04:33.189]  It's Second Amendment.
[01:04:33.902 --> 01:04:40.004]  Well, they're looking toward the front gate, so they may be giving me an alarm that the Goon Squad is out there.
[01:04:40.644 --> 01:04:41.765]  But, uh, yeah.
[01:04:42.305 --> 01:04:43.605]  You mean our government owners?
[01:04:43.985 --> 01:04:46.586]  David, I want you back on for an hour this week.
[01:04:46.906 --> 01:04:48.067]  This is a big issue.
[01:04:48.107 --> 01:04:48.827]  God bless you.
[01:04:49.067 --> 01:04:50.707]  Thanks for coming on, and we're in your corner.
[01:04:50.728 --> 01:04:51.748]  Alright, thanks.
[01:04:52.628 --> 01:04:52.968]  You bet.
[01:04:53.008 --> 01:04:57.990]  Jim Mars, everybody's favorite garden gnome, straight ahead.
[01:05:04.517 --> 01:05:08.138]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[01:05:08.478 --> 01:05:16.619]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[01:05:17.339 --> 01:05:21.380]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:05:21.980 --> 01:05:32.782]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[01:05:33.422 --> 01:05:42.424]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:05:42.944 --> 01:05:47.985]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:05:48.366 --> 01:05:55.527]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:05:55.847 --> 01:05:58.608]  That's www.silverlungs.com.
[01:06:03.624 --> 01:06:10.551]  What we've got here is failure to communicate.
[01:06:10.611 --> 01:06:13.594]  Some men you just can't reach.
[01:06:13.654 --> 01:06:19.861]  So you get what we had here last week, which is the way he wants it.
[01:06:19.921 --> 01:06:21.242]  Well, he gets it.
[01:06:21.322 --> 01:06:24.886]  I don't like it any more than that.
[01:06:30.123 --> 01:06:32.245]  Waging war on corruption.
[01:06:32.766 --> 01:06:34.167]  It's Alex Jones.
[01:06:35.568 --> 01:06:37.810]  Look at your young men fighting.
[01:06:37.870 --> 01:06:41.254]  Look at your women crying.
[01:06:42.335 --> 01:06:44.717]  Look at your young men dying.
[01:06:44.937 --> 01:06:48.620]  The way they've always done before.
[01:06:51.301 --> 01:06:55.345]  We're back live and Jim Mars is here with us on location.
[01:06:55.885 --> 01:06:59.108]  He was showing me what he bought at the Walmart earlier.
[01:06:59.548 --> 01:07:00.990]  They're selling little scissors.
[01:07:02.131 --> 01:07:10.018]  Part of the new sacrament in America is that all the feminists chop their husbands testicles off so they learn how to serve the new world order better.
[01:07:11.542 --> 01:07:15.224]  No, every reporter has to have one of these, so you can clip out clippings.
[01:07:15.864 --> 01:07:17.185]  So you keep up with everything.
[01:07:17.765 --> 01:07:18.305]  Exactly.
[01:07:18.325 --> 01:07:19.826]  And when people say, how do you know that?
[01:07:19.866 --> 01:07:21.967]  You go, here, I've got a news clipping.
[01:07:22.167 --> 01:07:23.328]  Exactly, it's documented.
[01:07:23.348 --> 01:07:26.969]  That was an attempt at lame humor, and I apologize to the family audience out there.
[01:07:27.349 --> 01:07:28.490]  I'm a little bit out of control.
[01:07:28.930 --> 01:07:33.752]  Jim Mars started his career as a crime reporter on the Fort Worth Star-Telegram.
[01:07:34.233 --> 01:07:36.414]  He's been covering the JFK assassination forever.
[01:07:37.134 --> 01:07:49.422]  And on top of that, he wrote the book that was used as the primary tome for the hit film JFK with Oliver Stone, and he joins us here at the Lakewood Theater in Dallas, Texas.
[01:07:49.442 --> 01:07:51.243]  This way you don't have to drive to Austin to be on the show.
[01:07:51.383 --> 01:07:51.824]  That's right.
[01:07:52.084 --> 01:07:56.967]  So you're right here with us, and I should be plugging our Dallas affiliate, which I'll do actually in the next segment.
[01:07:57.523 --> 01:08:03.589]  You want me to tell you how many RFID readers and photo cameras I passed coming down I-30?
[01:08:04.169 --> 01:08:04.590]  How many?
[01:08:04.830 --> 01:08:05.851]  Well, I was counting them.
[01:08:05.871 --> 01:08:08.353]  There's like about 27 or 28.
[01:08:09.214 --> 01:08:12.477]  But 20 years ago, when you warned people about that, it wasn't going to happen.
[01:08:12.797 --> 01:08:15.540]  Oh, I was the conspiracy theorist and nut.
[01:08:15.780 --> 01:08:17.362]  And of course, world government wasn't going to happen.
[01:08:17.402 --> 01:08:18.283]  Now it's all public.
[01:08:18.863 --> 01:08:19.764]  And the very bankers that...
[01:08:20.905 --> 01:08:22.446]  International bankers aren't going to get us.
[01:08:22.486 --> 01:08:23.567]  That's a conspiracy theory.
[01:08:23.587 --> 01:08:25.327]  But now the big mega banks are taking over.
[01:08:25.648 --> 01:08:35.233]  Listen, 30 or 40 years ago when I was working, I worked with a guy who was with PR advertising for some big banks, and we used to joke about it.
[01:08:35.293 --> 01:08:39.435]  He'd say, listen, when they send you that world bank card, don't take it.
[01:08:40.976 --> 01:08:42.977]  And now we all have one.
[01:08:43.257 --> 01:08:48.600]  Oh, Time Magazine says the Bank of the World and authoritarianism, but bankers, these aren't dictators.
[01:08:49.061 --> 01:08:50.442]  These are technocratic bankers.
[01:08:50.462 --> 01:08:53.944]  They're going to run everything and they're going to raise your taxes, but they care about you.
[01:08:54.781 --> 01:08:55.801]  I don't think so.
[01:08:55.821 --> 01:09:00.342]  But the big six banks fund eugenics and say they want to kill us?
[01:09:00.422 --> 01:09:01.262]  I mean, that's loving.
[01:09:01.722 --> 01:09:02.523]  It's for the earth.
[01:09:02.923 --> 01:09:17.186]  They were just uncovering a big banking scandal over in England right now and the guy got up in the House of Lords and said, you know, this amount of money we're talking about here could actually provide basic health care to every man, woman, child in America for 12 years.
[01:09:18.939 --> 01:09:22.461]  That's how much money, folks, is flowing out of this country.
[01:09:22.481 --> 01:09:25.864]  The wealthy West funds the megacorporation's world government.
[01:09:26.304 --> 01:09:30.307]  Our tax money isn't just corporate welfare, it's empire welfare.
[01:09:30.767 --> 01:09:32.028]  And we don't even get the booty.
[01:09:32.928 --> 01:09:36.811]  I mean, even if you were immoral, it's like you're paying for it, you're not getting anything back.
[01:09:37.031 --> 01:09:38.052]  No, they get the booty.
[01:09:38.152 --> 01:09:39.092]  We just get the boot.
[01:09:39.392 --> 01:09:39.913]  Exactly.
[01:09:40.453 --> 01:09:41.453]  That'd be a good bumper sticker.
[01:09:41.774 --> 01:09:42.514]  Let me bring this up.
[01:09:42.554 --> 01:09:50.158]  What is it like for you fighting the New World Order now for 30 plus years on, you know, very prominent all over every History Channel, Discovery Channel, ABC.
[01:09:50.278 --> 01:09:51.559]  I mean, you're the go-to guy.
[01:09:51.999 --> 01:09:55.961]  Half the time I walk around the office, they'll have some History Channel or Discovery Channel show on.
[01:09:55.981 --> 01:09:56.642]  There's Jim Mars.
