[00:00:03.507 --> 00:00:03.647]  I think.
[00:48:30.930 --> 00:48:35.213]  Well, tell us about your incredible crime.
[00:48:35.654 --> 00:48:36.755]  What do you think this is, Amy?
[00:48:36.795 --> 00:48:37.295]  America?
[00:48:37.736 --> 00:48:39.117]  And tell us what happened to you.
[00:48:39.854 --> 00:48:40.955]  Hi, nice to be with you.
[00:48:40.975 --> 00:48:50.564]  I just was really surprised and yeah, just shocked that this occurred and I was held in jail for over 30 hours.
[00:48:53.386 --> 00:49:00.733]  I went out chalking in the morning, went to the farmer's market, got some beautiful organic vegetables and fruits and was chalking.
[00:49:01.573 --> 00:49:02.514]  A police lady
[00:49:04.013 --> 00:49:09.135]  Parked her car on the bridge and came up to me and said, you know, hey, what are you doing?
[00:49:09.315 --> 00:49:13.998]  I had a call about some vandalism and she quickly saw that it was chalk.
[00:49:14.278 --> 00:49:18.420]  And so she was like, oh, that's totally fine.
[00:49:18.520 --> 00:49:19.100]  It's all good.
[00:49:20.000 --> 00:49:20.380]  I left.
[00:49:20.441 --> 00:49:22.782]  It was a positive interaction at that point.
[00:49:23.222 --> 00:49:24.122]  No problem at all.
[00:49:24.702 --> 00:49:25.983]  And I continued on my way.
[00:49:26.103 --> 00:49:28.264]  She watched me finish chalking that area.
[00:49:28.344 --> 00:49:31.746]  She jaywalked across the street to talk to some
[00:49:32.992 --> 00:49:47.505]  Possibly a graffiti guy that was wearing a vest and I continued on my way about five to ten minutes later and two blocks down she comes and parks backwards on the road next to me and says, hey let me get your name.
[00:49:47.926 --> 00:49:57.715]  So I gave her my name and she wanted to know where I lived and I said I live here in Napa and at that point she wanted my birth date as well and I asked, am I being detained?
[00:49:58.567 --> 00:49:59.348]  And she said, no.
[00:49:59.629 --> 00:50:01.612]  And so I said, well, I'm free to go.
[00:50:01.752 --> 00:50:02.933]  Then I'm going to go.
[00:50:03.675 --> 00:50:06.899]  So she said, then, yes, I am being detained.
[00:50:06.939 --> 00:50:07.921]  I asked, what for?
[00:50:08.582 --> 00:50:11.986]  And she said, you need to show me your, you know, give me your information.
[00:50:12.026 --> 00:50:12.687]  You know, we've had...
[00:50:13.559 --> 00:50:23.222]  She did say that they've had a lot of chalkings in the city parks and that apparently they're having to pay someone to clean a lot of it up as residents are calling in complaints about it.
[00:50:23.342 --> 00:50:30.864]  So basically it's the residents begging for a North Korean nightmare, begging for the nanny state, demanding, you know,
[00:50:31.544 --> 00:50:31.984]  I don't know.
[00:50:49.150 --> 00:50:57.417]  Bashing up people's cars with hammers, spray-painting people's property, which obviously nobody should do, but chalking the sidewalks.
[00:50:57.798 --> 00:51:03.683]  I mean, there's nothing more Americana than doing that, especially when it's a political message on top of it.
[00:51:03.983 --> 00:51:05.585]  That is doubly protected.
[00:51:06.125 --> 00:51:09.907]  Yeah, and I've done a lot of research since this occurred.
[00:51:10.087 --> 00:51:21.272]  There's a great Mother Jones article about chalking arrests, and there's a lawyer that has a little video that says, in California, vandalism is maliciously defacing property.
[00:51:21.312 --> 00:51:22.573]  His name is Tom Tovdale.
[00:51:23.153 --> 00:51:27.155]  And he said, when you express a political or social idea, it's not malicious.
[00:51:27.575 --> 00:51:35.219]  Also, in the state of California, it has to be $400 worth of damage or more to be considered a felony rather than a misdemeanor.
[00:51:35.319 --> 00:51:39.842]  So, kind of on both counts, it didn't really seem right.
[00:51:40.162 --> 00:51:43.063]  And also, there's a lot more reasonable way to go about this.
[00:51:43.163 --> 00:51:47.746]  Even if you do have a city ordinance and you want to say chalking is illegal, which I think is ridiculous.
[00:51:48.547 --> 00:51:54.933]  Um, you could give people a warning, you know, or ask me to stop, or ask me to clean it up.
[00:51:54.973 --> 00:52:00.559]  There was a lot of other solutions that could have occurred instead of having me incarcerated in a jail for 30 hours.
[00:52:00.619 --> 00:52:01.380]  This is crazy.
[00:52:01.560 --> 00:52:03.242]  Well, Amy, let's just stop right there.
[00:52:03.302 --> 00:52:05.804]  Nice people like yourself always try.
[00:52:06.505 --> 00:52:06.605]  Yes.
[00:52:23.490 --> 00:52:25.171]  You were maliciously arrested.
[00:52:25.231 --> 00:52:26.631]  You were falsely imprisoned.
[00:52:26.931 --> 00:52:30.453]  You're not a felon engaging in vandalism.
[00:52:30.553 --> 00:52:34.795]  Chalking disappears when it rains or even as a light do.
[00:52:34.815 --> 00:52:36.715]  It is political speech.
[00:52:37.155 --> 00:52:40.797]  We live in a country now where they're locking people up who are protesting.
[00:52:40.817 --> 00:52:50.461]  They arrested people peacefully protesting at the DNC and the Pentagon was over it and said protesting is low-level terrorism.
[00:52:51.381 --> 00:52:54.122]  And the Pentagon was going to the court saying, keep him in jail.
[00:52:54.162 --> 00:53:00.124]  We're in a very dark period with the NDAA, the Patriot Act, the NSA spying on us without warrants.
[00:53:00.524 --> 00:53:03.285]  The system knows it's engaged in corruption.
[00:53:03.725 --> 00:53:05.746]  It's trying to extinct the First Amendment.
[00:53:06.286 --> 00:53:13.908]  And I was not aware until I saw just a few weeks ago, they're ticketing children that chalk in their own driveways.
[00:53:14.348 --> 00:53:19.590]  They're ticketing parents of children that chalk out in their commons areas.
[00:53:20.390 --> 00:53:27.215]  They're arresting mothers outside Houston whose children play at the end of a cul-de-sac on their bicycles and scooters.
[00:53:28.015 --> 00:53:29.596]  My children did that when we lived in Austin.
[00:53:29.957 --> 00:53:32.659]  They are arresting people who have children in the backyard now.
[00:53:33.079 --> 00:53:35.220]  They want to get everybody in jail.
[00:53:35.480 --> 00:53:41.765]  They're arresting mothers who take their seatbelt off 300 yards from home, stopping at the mailbox, the community mailbox.
[00:53:42.265 --> 00:53:43.366]  Now that happened in Austin.
[00:53:43.686 --> 00:53:45.407]  They want to get you into the system.
[00:53:45.427 --> 00:53:53.232]  That's what the TSA is all about, is breaking your will, getting you used to people putting their hands on you, getting in your comfort zone.
[00:53:53.632 --> 00:53:56.413]  So I think you should sue them for false imprisonment.
[00:53:56.914 --> 00:53:59.655]  I think you should sue them for a civil rights violation.
[00:54:00.116 --> 00:54:02.357]  And I believe everyone nationwide
[00:54:02.657 --> 00:54:22.948]  Should look at this and take it upon themselves to exercise their First Amendment in a new civil rights movement to chalk their political messages, whether it's 9-11's an inside job, or Google Building 7, or Start Page Building 7, or CheckoutInfoWars.com, or GMO Kills, or whatever it is.
[00:54:24.628 --> 00:54:36.632]  That's why I did a program, five or six times now, hanging up posters in legal, lawful areas, to show how they flip out when it's a political message, not an ad for your garage sale.
[00:54:37.092 --> 00:54:39.733]  We have to exercise this now, or lose it.
[00:54:39.773 --> 00:54:45.474]  So I'm going to call for Free Speech Week, where everyone goes out and chalks the sidewalk.
[00:54:45.714 --> 00:54:47.715]  Where everyone goes out and films police.
[00:54:48.115 --> 00:54:56.280]  Where everyone goes out and films the TSA, which on their own website they say is legal and lawful, but they lie to individuals, including my reporters, and tell them it isn't.
[00:54:56.620 --> 00:55:01.203]  We have to let these servants know that they are our servants and we're not their slaves.
[00:55:01.263 --> 00:55:02.444]  Now, Amy, I'm ranting.
[00:55:02.884 --> 00:55:03.865]  You're the victim of this.
[00:55:04.585 --> 00:55:09.288]  Get to the point of her slapping the cuffs on you, what transpired there, and where we're going.
[00:55:10.284 --> 00:55:19.292]  Well, so when she realized that I was not going to give her any of my personal information other than my name and that I live in town, she said, well, then I'm going to have to arrest you.
[00:55:19.352 --> 00:55:22.235]  She called her supervising officer over at some point.
[00:55:22.475 --> 00:55:24.196]  This is not a young officer.
[00:55:24.296 --> 00:55:31.623]  She was not a rookie or anything like that, and neither was her supervisor that showed up in an SUV behind her.
[00:55:32.423 --> 00:55:34.965]  Um, and they proceeded to put handcuffs on me.
[00:55:35.025 --> 00:55:36.085]  I still had my backpack on.
[00:55:36.105 --> 00:55:36.926]  They couldn't get it off.
[00:55:36.966 --> 00:55:40.548]  He had to grip my wrist super tightly to make sure I wasn't going to flee.
[00:55:41.208 --> 00:55:43.729]  Um, and, and they arrested me.
[00:55:43.789 --> 00:55:44.450]  No, no, no.
[00:55:44.490 --> 00:55:45.490]  That's all part of the act.
[00:55:45.510 --> 00:55:53.734]  That's why they'll do a million and a half dollar investigations of Amish undercover, showing them sell neighbor's milk to show the jury, look, they're dirty.
[00:55:54.115 --> 00:55:58.377]  It was secret, even though they were riding up in their wagon and, and, and,
[00:55:58.817 --> 00:56:02.060]  You know, giving it to neighbors who are really feds who demanded to buy it.
[00:56:02.500 --> 00:56:03.561]  It's all part of the act.
[00:56:04.182 --> 00:56:05.503]  We're putting cuffs on you.
[00:56:05.563 --> 00:56:06.043]  You're bad.
[00:56:06.303 --> 00:56:09.546]  We're not the bad ones trampling on America and basic freedom.
[00:56:09.846 --> 00:56:10.367]  You're bad.
[00:56:10.407 --> 00:56:11.588]  It's all part of the show.
[00:56:12.682 --> 00:56:13.002]  Yeah.
[00:56:13.622 --> 00:56:16.904]  And I was calm throughout this, throughout my entire visit to the jail.
[00:56:17.064 --> 00:56:19.385]  I was respectful to all the officers.
[00:56:20.445 --> 00:56:22.046]  They were saying horrible things to me.
[00:56:22.086 --> 00:56:23.727]  You know, happy that I don't have children.
[00:56:24.427 --> 00:56:25.928]  Someone like me doesn't have children.
[00:56:25.988 --> 00:56:27.929]  They treat you like a criminal to begin with.
[00:56:27.989 --> 00:56:29.470]  Oh, they love to take your kids, yeah.
[00:56:29.870 --> 00:56:30.490]  Yeah, yeah.
[00:56:30.550 --> 00:56:35.472]  So... Yeah, you know, the state's seven times more likely than any other group to abuse children, so... Absolutely.
[00:56:36.112 --> 00:56:37.593]  Yeah, so... They're all suspect.
[00:56:37.893 --> 00:56:39.154]  They're all suspect, not you.
[00:56:40.031 --> 00:56:43.774]  Yeah, I mean, I was totally innocent at that point and I did reference that, you know.
[00:56:43.794 --> 00:56:45.795]  I haven't done anything wrong.
[00:56:45.835 --> 00:56:47.796]  I don't understand why you're treating me like this.
[00:56:48.056 --> 00:56:48.697]  They have to!
[00:56:48.737 --> 00:56:51.479]  They have to dehumanize you because of the crimes they're committing.
[00:56:51.499 --> 00:56:51.959]  Continue.
[00:56:51.999 --> 00:56:54.601]  Continue with what kind of things do they say to you?
[00:56:55.675 --> 00:57:00.219]  Um, well, at that point, mainly they just, they put the handcuffs on and I sat in the squad car, you know, for a while.
[00:57:00.339 --> 00:57:01.740]  And I was crying at that point.
[00:57:01.800 --> 00:57:03.081]  That's the only time I really lost it.
[00:57:03.101 --> 00:57:04.442]  Well, that gave them a lot of pleasure.
[00:57:04.482 --> 00:57:05.023]  That's what, yeah.
[00:57:06.163 --> 00:57:06.864]  It was scary.
[00:57:07.144 --> 00:57:12.228]  Um, you know, being, basically you're in a cage and that's the worst thing I can possibly think of.
[00:57:12.268 --> 00:57:15.411]  I mean, we're in a cage in a lot of ways with all the laws that we have in this country.
[00:57:15.691 --> 00:57:26.075]  I'll tell you what's worse, being people like them that sadistically get off on a woman crying in that power trip, that's far worse!
[00:57:26.475 --> 00:57:28.916]  At least you have a soul and a mind and an intellect.
[00:57:29.256 --> 00:57:37.499]  Imagine them, so feeble, that all they can feel is grief, and I've seen a lot of police that actually suck and feed off of it.
[00:57:38.079 --> 00:57:41.741]  I'm sure you saw them beat that schizophrenic man to death as he begged for papa.
[00:57:42.321 --> 00:57:43.702]  Who's dad was a cop.
[00:57:43.722 --> 00:57:45.263]  See, it'll all come back on them.
[00:57:45.663 --> 00:57:50.105]  And they were actually engorging themselves, it's in good light, feeding on the death.
[00:57:50.386 --> 00:57:54.428]  And the 15 minutes of torture death is like a demonic, vampiric feeding.
[00:57:54.488 --> 00:57:55.248]  I'm sorry, but go ahead.
[00:57:56.129 --> 00:57:57.830]  Yeah, it's out of control.
[00:57:57.870 --> 00:57:59.271]  The police state is a big problem.
[00:57:59.351 --> 00:58:04.834]  And I mean, I am a very private person, but I am happy to draw attention to this issue.
[00:58:05.740 --> 00:58:06.841]  Okay, we'll continue.
[00:58:06.961 --> 00:58:11.204]  So you cry, you get down there, they say you're a terrible person basically.
[00:58:11.224 --> 00:58:13.345]  What else did they say there at the camp?
[00:58:14.146 --> 00:58:22.311]  I had to ask them to put my seatbelt on as she swerved over on the other side of the street while she was driving back to downtown to the jail.
[00:58:22.832 --> 00:58:30.377]  They continued to want to ask me questions and I said I'm not comfortable answering any of these so I'm sure she charged it as best she could.
[00:58:31.037 --> 00:58:34.801]  Well, I mean, there's no more any Miranda.
[00:58:34.861 --> 00:58:40.747]  She was just building a false case against you because she wants to nail you and put you in jail for a year for chalk.
[00:58:40.967 --> 00:58:43.129]  She wants to hurt the person for speech.
[00:58:43.469 --> 00:58:44.630]  She wants to hurt you.
[00:58:44.710 --> 00:58:45.111]  Go ahead.
[00:58:45.811 --> 00:58:46.952]  You're the enemy.
[00:58:47.012 --> 00:58:47.953]  They're militarized.
[00:58:47.973 --> 00:58:48.734]  You're a civilian.
[00:58:48.934 --> 00:58:50.095]  They're the occupying force.
[00:58:50.135 --> 00:58:50.536]  Continue.
[00:58:50.896 --> 00:58:55.877]  Yeah, so when I got there, you know, they were shoving me against the wall, ripping earrings out of my ear.
[00:58:55.937 --> 00:58:57.858]  You know, I volunteered that I had a pocket knife.
[00:58:57.918 --> 00:58:59.999]  I let them know immediately they got rid of it.
[00:59:00.059 --> 00:59:01.999]  I had been totally groped.
[00:59:02.199 --> 00:59:05.780]  I don't fly because I don't want to be touched and I don't want to be scanned.
[00:59:05.840 --> 00:59:08.601]  And so I got it anyways by Ms.
[00:59:08.721 --> 00:59:11.182]  Police Officer when I got there.
[00:59:11.502 --> 00:59:16.543]  And then they took them off and let me remove the rest of, you know, my nose ring and other things that they didn't want to touch.
[00:59:16.603 --> 00:59:18.284]  So I don't see why they had to do that.
[00:59:18.404 --> 00:59:23.446]  No, well listen, these are people that the raw act of dominating makes their ego feel big, but continue.
[00:59:23.887 --> 00:59:24.767]  It seemed to be the case.
[00:59:24.827 --> 00:59:27.868]  So there was two officers at that point, and once Ms.
[00:59:27.908 --> 00:59:36.132]  Good Cop, you know, or Bad Cop left, the other guy saw, you know, I had some Ron Paul things on my backpack and said, I like Ron Paul too, what do you like about him?
[00:59:36.172 --> 00:59:38.914]  And I, you know, talked about a lot of civil liberties.
[00:59:38.934 --> 00:59:41.355]  That's probably for his intelligence file, but continue.
[00:59:41.895 --> 00:59:46.661]  Fair enough, but yeah, so at that point I was hanging out in the booking area for a long time.
[00:59:46.701 --> 00:59:56.352]  They took fingerprints, they took hand prints, they took sides of my hand prints, photographs, and then they were trying to pressure me into taking a DNA cheek swab.
[00:59:57.133 --> 00:59:58.975]  And I finally refused on that.
[00:59:59.295 --> 01:00:01.438]  Well, that way they can frame you later, yeah.
[01:00:02.037 --> 01:00:03.118]  Yes, exactly.
[01:00:03.218 --> 01:00:08.540]  So they threatened me on that and said, well, you're going to be charged with another crime if you don't give us the swab.
[01:00:08.580 --> 01:00:11.261]  And I said, show me with the law.
[01:00:11.281 --> 01:00:13.722]  And they said, well, it's been shown constitutional.
[01:00:13.782 --> 01:00:16.984]  And I said, well, that doesn't actually make it constitutional.
[01:00:17.024 --> 01:00:17.584]  Actually, it has.
[01:00:17.704 --> 01:00:19.825]  But listen, let's just expand on that.
[01:00:19.845 --> 01:00:21.886]  Let's just expand on that.
[01:00:22.366 --> 01:00:28.849]  Threatening you with charging you with more trumped up fake charges if you don't let them dominate you.
[01:00:29.429 --> 01:00:29.589]  Yes.
[01:00:29.929 --> 01:00:37.114]  And so, they also let me know that, I said, well, you know, will I get my DNA back after all the charges are dropped?
[01:00:37.715 --> 01:00:41.477]  And he said, no, this goes into a database and it's irretrievable.
[01:00:41.597 --> 01:00:51.824]  Yeah, just like when you were born, they took blood from you as a baby, and now if you ever go get a DNA treatment, the companies announce that your body has been patented and they charge you millions of dollars.
[01:00:52.717 --> 01:00:57.839]  So I mean, I know they have it anyways, but they were claiming that I wasn't going to be released until I gave one.
[01:00:57.899 --> 01:01:03.641]  And so he did pull up the code or whatever, you know, crazy thing that they're saying it's legal.
[01:01:04.081 --> 01:01:07.423]  And so I ended up giving him one later on.
[01:01:08.643 --> 01:01:12.364]  And so I hung out there, got some tubes of peanut butter and white bread.
[01:01:12.444 --> 01:01:16.526]  No water was given to me except for the filthy bathroom that I could try and drink out of the sink.
[01:01:17.426 --> 01:01:31.736]  And then I was outfitted with state-issued underwear, socks, shirts, the whole deal, and taken up to an area where there was about 15 to 18, it fluctuated, other women in about three to a room.
[01:01:32.397 --> 01:01:38.981]  And they were actually very nice to me and trying to be helpful and give advice and kind of their experiences and things.
[01:01:39.862 --> 01:01:45.886]  And, you know, as I'm being taken up in the elevator, I'm letting other officers know I'm here for chalking a sidewalk.
[01:01:46.733 --> 01:02:00.118]  And you know, they all know what the big problem here also is, is that so many people along the way could have done something and said, this is out of line, let's stop it right here and let her go, instead of holding me overnight.
[01:02:00.338 --> 01:02:02.599]  I mean, it was a very interesting experience.
[01:02:02.719 --> 01:02:06.540]  I guess that's one way to look at it, but it was completely unnecessary.
[01:02:08.231 --> 01:02:10.633]  Well, they have to play along with themselves.
[01:02:10.673 --> 01:02:11.894]  Again, it's all about theater.
[01:02:11.934 --> 01:02:13.515]  The government's good, we're bad.
[01:02:13.795 --> 01:02:22.861]  When the government injects little kids with syphilis or HIV shots as they've been caught, or with polio, and kill little kids, that's loving science.
[01:02:23.402 --> 01:02:25.543]  But when you chalk, that's big and bad.
[01:02:25.843 --> 01:02:30.086]  When the military lets the troops use DU, that's a death sentence, that's reasonable.
[01:02:30.807 --> 01:02:34.650]  But when somebody goes to protest, they have to be arrested as a terrorist at the DNC.
[01:02:35.530 --> 01:02:37.611]  And so this is the new America we live in.
[01:02:37.651 --> 01:02:42.294]  You live in California where they give children abortions at age 10 without parental consent.
[01:02:42.354 --> 01:02:45.435]  They give little kids morning after pills.
[01:02:46.396 --> 01:02:48.597]  They give them inoculations without parental consent.
[01:02:49.197 --> 01:02:55.901]  So, I mean, you live in a very, very globalist-styled system that is really the model of the rest of the country.
[01:02:56.901 --> 01:03:03.422]  Specifically, different news articles in the local paper, in the Register, in Patch.
[01:03:03.462 --> 01:03:04.723]  You said that was a better article.
[01:03:05.183 --> 01:03:11.284]  I mean, what is the community's response since this happened a few days ago to the thought criminal?
[01:03:12.064 --> 01:03:15.585]  I mean, are some people saying perhaps you should get the death penalty now?
[01:03:17.225 --> 01:03:19.386]  You know, I have definitely been reading all the comments.
[01:03:20.666 --> 01:03:21.626]  There's been a lot of them.
[01:03:21.686 --> 01:03:22.806]  It's been a hot topic.
[01:03:23.027 --> 01:03:25.047]  It's the number one article in Patch this month.
[01:03:25.621 --> 01:03:26.924]  Um, which is a great website.
[01:03:27.285 --> 01:03:35.360]  The author that runs that website gave me a very fair interview, and I believe she's somewhat awake, a good person.
[01:03:37.324 --> 01:03:39.566]  Yeah, a lot of the comments have been in my favor.
[01:03:39.586 --> 01:03:46.473]  You definitely have a lot of the statists that think that they should run everyone else's lives and use the government to do that.
[01:03:46.954 --> 01:03:51.058]  And there have been a lot of people coming to my defense, and obviously this is so silly.
[01:03:51.078 --> 01:03:53.741]  I think most people realize this is so silly.
[01:03:53.801 --> 01:03:55.743]  People are bringing up the children using chalk.
[01:03:58.530 --> 01:04:01.294]  Listen, here's the deal.
[01:04:01.694 --> 01:04:05.358]  Notice how we as normal people try to defend ourselves.
[01:04:05.959 --> 01:04:07.541]  This is flaming tyranny.
[01:04:07.821 --> 01:04:08.962]  This is North Korea.
[01:04:09.002 --> 01:04:10.284]  This is Nazi Germany.
[01:04:10.664 --> 01:04:12.707]  And look, I'm going out this week
[01:04:13.187 --> 01:04:14.148]  And we're doing it, guys.
[01:04:14.369 --> 01:04:25.301]  We're going to hang more of those Obama posters, more of the Republican posters, Mittens, and we're going to chalk Austin up one road and down the other.
[01:04:25.341 --> 01:04:26.523]  I'm going to South Congress.
[01:04:27.043 --> 01:04:28.044]  I'm going all over.
[01:04:28.445 --> 01:04:33.551]  We're going to do it, and I'm telling you, I think everybody should go out now and chalk
[01:04:34.600 --> 01:04:40.084]  YouTube building 7 and Google building 7 and throw an Infowars.com in there.
[01:04:40.385 --> 01:04:41.626]  And everybody should fight this.
[01:04:41.686 --> 01:04:50.212]  The fact that these tyrants think that they've enslaved us so much that they're now going to try to put you in jail for a year and $10,000 fine.
[01:04:50.553 --> 01:04:54.376]  And the fact that the cops would hype themselves up and go, yeah, you're a bad person.
[01:04:54.616 --> 01:04:55.857]  No, they're bad people.
[01:04:56.137 --> 01:04:58.579]  They are shameful, pathetic creatures.
[01:04:58.879 --> 01:05:00.420]  That city needs to be sued.
[01:05:00.701 --> 01:05:03.183]  They all need to be sued to teach them a lesson.
[01:05:03.723 --> 01:05:05.063]  These people are unbelievable!
[01:05:06.383 --> 01:05:12.605]  I think it's been really helpful in waking up a lot of people that think, oh, it's fine if I just go along and mind my own business.
[01:05:12.645 --> 01:05:15.945]  You know, a lot of people are saying, oh, she should have just shown ID.
[01:05:16.365 --> 01:05:17.405]  That's not the point.
[01:05:18.206 --> 01:05:21.246]  I'm not going to show... No, they were gonna get you then.
[01:05:22.426 --> 01:05:22.726]  Yeah.
[01:05:23.286 --> 01:05:24.407]  I mean, they were gonna get you then.
[01:05:24.427 --> 01:05:29.187]  People are surprised that that is even the law, and so a lot of people, well, you should change the law then.
[01:05:29.287 --> 01:05:30.908]  Well, yes, absolutely we should.
[01:05:31.648 --> 01:05:32.408]  But listen, listen.
[01:05:33.286 --> 01:05:35.367]  Even the ACLU covered this three weeks ago.
[01:05:35.447 --> 01:05:37.128]  I mean, people can look this up.
[01:05:39.250 --> 01:05:52.537]  They got the Department of Defense, was commanding the police to arrest peaceful protesters, and then the Department of Defense, not even supposed to operate domestically, the military, went to the judge and said keep these protesters protesting as low-level terrorism.
[01:05:53.798 --> 01:05:55.819]  It actually said low-level terrorism.
[01:05:56.179 --> 01:05:59.141]  The military being involved is red flags.
[01:05:59.581 --> 01:06:02.063]  Now saying arrest protesters, look,
[01:06:03.504 --> 01:06:05.305]  It's darker than most people know.
[01:06:06.086 --> 01:06:10.629]  And the fact that all over the country, they're arresting people for lemonade stands.
[01:06:11.089 --> 01:06:19.215]  I've got stacks of articles I covered before we went to this interview, where people with $5 bills are being arrested.
[01:06:20.255 --> 01:06:21.356]  People are being detained.
[01:06:21.696 --> 01:06:26.660]  People that use money that's five or six years old before it became colored, they're being arrested.
[01:06:27.040 --> 01:06:31.583]  And the cops are saying later, it doesn't matter it's real, you should have new money!
[01:06:32.443 --> 01:06:35.726]  Because you've got all these people that think they get their power from the state.
[01:06:36.466 --> 01:06:39.649]  And they think that it's fun to send people to jail.
[01:06:39.689 --> 01:06:41.130]  It's like a video game for them.
[01:06:44.153 --> 01:06:45.754]  Well, I've been ranting here during this.
[01:06:46.154 --> 01:06:48.817]  Other points you'd like to make about where this is going?
[01:06:48.857 --> 01:06:52.900]  What do you think of my idea to have everyone go out and exercise their First Amendment?
[01:06:54.193 --> 01:06:56.195]  I think you saying that is certainly fine.
[01:06:56.675 --> 01:06:59.517]  I have yet to talk to a lawyer or anybody.
[01:06:59.798 --> 01:07:00.959]  My arraignment is tomorrow.
[01:07:00.999 --> 01:07:05.122]  If you'd like to call the Napa Police Department, I would certainly encourage that.
[01:07:05.242 --> 01:07:08.104]  I think your idea is pretty awesome.
[01:07:08.605 --> 01:07:12.628]  But yeah, I mean, I wouldn't want this to happen to anybody else, but we can't be afraid to speak out.
[01:07:12.808 --> 01:07:17.490]  Well, I mean, obviously, that's people's own decision to go out and exercise the First Amendment.
[01:07:17.530 --> 01:07:24.612]  But look at the chilling effect, where we're now, oh my God, don't recommend you go out and put chalk on the street with a political message.
[01:07:24.913 --> 01:07:25.913]  They may get us.
[01:07:26.533 --> 01:07:37.857]  I just, I would go into Mara to the arraignment and say, is this a, I mean, are you guys really, this is Land of the Free, Home of the Brave, where you say, oh, we have a law, and you want to charge me with a felony for this?
[01:07:37.917 --> 01:07:39.018]  I'm sorry, go ahead, I'm ranting.
[01:07:39.500 --> 01:07:42.741]  Well, I am living in the state of complete regulation.
[01:07:42.761 --> 01:07:48.223]  You know, we have all the jobs are disappearing because there are way too many regulations here and it's not a business-friendly place.
[01:07:48.343 --> 01:07:49.703]  And people are fleeing the state.
[01:07:50.024 --> 01:07:54.045]  One or two percent in the last, like, four years have left to go to other states.
[01:07:54.145 --> 01:07:56.226]  So, California's got a lot of problems.
[01:07:56.266 --> 01:07:57.486]  We're completely bankrupt.
[01:07:58.026 --> 01:08:02.028]  And the people here really need to wake up as to why all this is happening.
[01:08:02.068 --> 01:08:04.749]  They think their answer is, well, government should be doing a better job.
[01:08:04.809 --> 01:08:06.789]  We should have more government, more taxes.
[01:08:07.349 --> 01:08:08.790]  And, you know, there's just
[01:08:09.330 --> 01:08:15.873]  A lot of people that don't, haven't really heard that there's another way to think about things as far as like actually being free.
[01:08:16.113 --> 01:08:18.074]  Everybody wants to say, oh we live in a free country.
[01:08:18.695 --> 01:08:24.317]  You better stop it because I'm really sick of hearing that we live in a free country when things like this happen all over the place.
[01:08:24.377 --> 01:08:29.040]  And just because they haven't encountered somebody it's happened to personally, they don't believe it's happening.
[01:08:29.440 --> 01:08:29.920]  But it is.
[01:08:30.020 --> 01:08:35.383]  This is just, you know, I'm able to stand out, stand up for things and I'm not scared but
[01:08:36.475 --> 01:08:40.567]  A lot of people don't try and exercise their freedoms and so they don't realize that they don't have them.
[01:08:41.929 --> 01:08:46.151]  Well, look, public commons were meant to have chalk put on them.
[01:08:46.592 --> 01:08:53.215]  People should check their local laws, obviously, but my thing is, unconstitutional laws are meant to be broken.
[01:08:53.515 --> 01:08:55.877]  Again, I go back to the government saying blacks weren't human.
[01:08:56.457 --> 01:08:57.317]  I mean, what's next?
[01:08:57.337 --> 01:08:59.298]  I mean, are they going to tell us, you know, we can't go out and protest?
[01:08:59.338 --> 01:09:00.479]  Well, yeah, they already are.
[01:09:01.300 --> 01:09:05.022]  And I think people should call the police department and say, shame on you!
[01:09:05.562 --> 01:09:06.662]  You ought to be ashamed.
[01:09:06.903 --> 01:09:10.304]  Good thing you don't have children, you know, like you told that poor woman.
[01:09:10.324 --> 01:09:11.165]  You people ought to move to
[01:09:11.974 --> 01:09:16.339]  North Korea or Communist China or Russia, you know, back in the 1970s or something.
[01:09:16.900 --> 01:09:22.707]  The police chief is Rich Melton, a shameful person for supporting this, your arraignment tomorrow.
[01:09:22.727 --> 01:09:23.128]  707-257-9550.
[01:09:23.148 --> 01:09:23.208]  707-257-9550.
[01:09:23.248 --> 01:09:25.410]  They'll probably call for my arrest for saying, call them.
[01:09:32.699 --> 01:09:37.121]  You know, pretty soon our free speech will be completely illegal if we don't stand up against these people.
[01:09:37.541 --> 01:09:43.324]  Folks need to call the mayor and others because this is just incredibly shameful.
[01:09:43.364 --> 01:09:48.906]  This is happening in Napa Valley, but I'm going out and I'm chalking the sidewalk.
[01:09:49.286 --> 01:09:51.388]  I mean, wow, what an evil terrorist I am.
[01:09:51.668 --> 01:09:52.169]  And you know what?
[01:09:52.189 --> 01:09:52.529]  You're right.
[01:09:52.549 --> 01:09:53.450]  People should Google.
[01:09:53.810 --> 01:09:55.232]  People should YouTube Building 7.
[01:09:55.972 --> 01:09:58.215]  People should find out exactly what's going on.
[01:09:58.515 --> 01:10:02.819]  Look, I'll guarantee you they're not arresting little kids that are putting flowers out on their street.
[01:10:03.079 --> 01:10:05.321]  I mean, what do you say about this being your political message?
[01:10:05.342 --> 01:10:06.603]  You think you were targeted because of that?
[01:10:07.891 --> 01:10:08.432]  Definitely.
[01:10:08.852 --> 01:10:10.715]  No children have been arrested.
[01:10:10.735 --> 01:10:15.720]  A lot of commenters are saying that they want to organize to have a bunch of kids do it and see what would happen.
[01:10:16.601 --> 01:10:19.725]  I think it's pretty clear that it was because it was political.
