[00:00:00.572 --> 00:00:01.853]  Welcome, ladies and gentlemen.
[01:30:53.021 --> 01:30:58.104]  It was those fine lines that formed around my cheeks and mouth, and those crow's feet over by my eyes.
[01:30:58.404 --> 01:31:03.047]  People were starting to think I looked unhappy, but really I was just embarrassed by those wrinkles.
[01:31:03.387 --> 01:31:05.348]  Then I heard about a product called Totinol.
[01:31:05.649 --> 01:31:11.512]  Totinol is a serum that goes directly on the skin to support collagen and reduce the appearance of wrinkles.
[01:31:11.852 --> 01:31:12.653]  And it works.
[01:31:13.073 --> 01:31:14.534]  I'm not afraid to smile anymore.
[01:31:14.914 --> 01:31:15.934]  Now it's your turn.
[01:31:16.194 --> 01:31:18.535]  Today you can get a full bottle of Tautenol.
[01:31:18.696 --> 01:31:22.977]  You don't need a prescription and you don't need surgery to reduce the appearance of those wrinkles.
[01:31:23.257 --> 01:31:26.379]  See what Tautenol can do for you and your confidence.
[01:31:26.739 --> 01:31:28.960]  It sure gave me something to smile about.
[01:31:29.140 --> 01:31:31.501]  For your risk-free bottle of Tautenol, call 1-800-894-5152.
[01:31:31.541 --> 01:31:31.821]  That's 1-800-894-5152.
[01:31:31.841 --> 01:31:33.662]  Tautenol is the non-invasive way to reduce the appearance of wrinkles.
[01:31:41.005 --> 01:31:44.586]  Crashing through the lies and disinformation, it's Alex Jones, only on the GCN Radio Network.
[01:31:44.606 --> 01:31:47.346]  I forgot also, in late October and November, the anthrax attacks for the first time in US history
[01:32:10.151 --> 01:32:10.851]  Well, that's not true.
[01:32:10.911 --> 01:32:12.072]  Lincoln did a little bit of it.
[01:32:13.653 --> 01:32:20.597]  The President takes federal control over the Congress Capitol buildings because of the attack that they had clearly launched.
[01:32:20.658 --> 01:32:23.379]  Turned out to be the most ultra-weaponized U.S.
[01:32:23.499 --> 01:32:25.761]  slash British train ever seen.
[01:32:27.922 --> 01:32:31.324]  The microparticle genetically engineered anthrax.
[01:32:32.725 --> 01:32:34.386]  Super weaponized, so they used that.
[01:32:34.506 --> 01:32:37.488]  Now they have the Fed's force evacuation of the Capitol.
[01:32:39.125 --> 01:32:39.405]  I think?
[01:33:00.279 --> 01:33:02.761]  Patriot Act II, all of what he wants.
[01:33:02.781 --> 01:33:04.362]  He gets a few new horrible provisions.
[01:33:04.803 --> 01:33:12.089]  He's unable to get the complete Victory Act, but as I predicted, they did trick people with the Patriot Act reauthorization.
[01:33:13.049 --> 01:33:24.939]  Now, all the big police state provisions were not grandfathered, were not sunsetted, but I learned that trick they do by sunsetting things, because then that brings it back to a vote, and they get to say, oh, it's been five years since the Al-Qaeda hit us.
[01:33:27.356 --> 01:33:35.778]  And we need to be able to reauthorize this because Al Qaeda isn't going away just after this expires.
[01:33:37.399 --> 01:33:39.859]  Now again, all the real provisions were not going away.
[01:33:40.379 --> 01:33:42.580]  It was a way to expand it.
[01:33:42.600 --> 01:33:47.741]  You've got a public that doesn't know up from down, or the basics, or even the three branches of government.
[01:33:47.761 --> 01:33:48.321]  What are they going to know?
[01:33:48.341 --> 01:33:50.682]  They just hear, we need to expand this to make everybody safe.
[01:33:53.226 --> 01:33:55.908]  And so they did get a few new incredible provisions into that.
[01:33:55.948 --> 01:33:58.430]  You can pull all that out of the Patriot Act 2 analysis we did.
[01:33:58.450 --> 01:34:10.639]  And we'll be linking to on the... That we'll be linking to in the report we're putting out, the tyranny timeline from liberty to tyranny, from liberty to enslavement.
[01:34:12.861 --> 01:34:15.303]  Death of the Republic, whatever you want to call it, it's the same thing.
[01:34:17.549 --> 01:34:21.471]  And this whole time, Bush keeps announcing, you're not allowed to look at Enron papers.
[01:34:22.111 --> 01:34:35.658]  It doesn't matter if I'm hiring, making the Attorney General, an Enron lawyer Attorney General, and you can't see the full torture memos where we ordered torture, but you can read the filing that he made to Congress where Alberto Gonzales said that we can torture people to death.
[01:34:37.099 --> 01:34:38.319]  Just don't call it torture.
[01:34:38.999 --> 01:34:45.943]  That's a, and then the John Yoo thing, the John Yoo, his deputy saying, well, we can't just torture them to death, we can torture small children with pliers.
[01:34:46.883 --> 01:34:48.344]  We can rip their genitals off!
[01:34:48.404 --> 01:34:49.544]  I mean, it actually says that!
[01:34:51.565 --> 01:34:51.645]  Oh!
[01:34:51.725 --> 01:34:52.405]  How Christian!
[01:34:52.465 --> 01:34:53.266]  How American!
[01:34:53.306 --> 01:34:53.766]  Yes!
[01:34:54.046 --> 01:34:54.186]  Oh!
[01:34:55.026 --> 01:34:57.047]  And the President announced he was literally God.
[01:34:57.187 --> 01:34:59.668]  And in the memo said, all law flows from him.
[01:34:59.728 --> 01:35:00.388]  He is the law.
[01:35:01.549 --> 01:35:11.973]  And then, uh, in front of a bunch of reporters at a cocktail dinner, uh, what, about a year and a half ago, Rowe, Karl Rowe, tells, um,
[01:35:12.836 --> 01:35:16.081]  Karl Rove says to a bunch of reporters, he says, we make reality.
[01:35:16.441 --> 01:35:17.483]  We control reality.
[01:35:17.883 --> 01:35:18.304]  You don't.
[01:35:18.344 --> 01:35:19.345]  You just do whatever we say.
[01:35:19.385 --> 01:35:21.689]  We'll say something different tomorrow from what we said yesterday.
[01:35:21.709 --> 01:35:25.634]  I mean, it's literally a O'Brien speech right out of 1984.
[01:35:26.736 --> 01:35:27.957]  But this isn't a novel, folks.
[01:35:27.978 --> 01:35:28.819]  This is the real deal.
[01:35:32.824 --> 01:35:34.906]  And then the President starts making declaratory statements.
[01:35:34.946 --> 01:35:39.029]  Cheney says he's outside the government, but then he also declares executive privilege.
[01:35:39.489 --> 01:35:41.410]  Doesn't matter that Congress funds the President.
[01:35:41.670 --> 01:35:49.195]  And Congress, if you really read the Federalist and Anti-Federalist papers, Congress is supreme, because it's the most divided, has the most members from the states.
[01:35:49.696 --> 01:35:56.180]  It's hard to get a dictator in there, because they knew men's will for power meant they would fight against each other, so you wouldn't get a tyranny.
[01:35:56.480 --> 01:35:57.541]  The Founders were geniuses.
[01:36:01.932 --> 01:36:10.500]  But they have circumvented and circumnavigated a lot of that now by committee chairmanships and payoffs and bribery and the national security apparatchik.
[01:36:10.720 --> 01:36:15.724]  As soon as they told Congress in 1947, well, you can't see classified data anymore.
[01:36:15.744 --> 01:36:17.406]  Anyone in Congress could see it at that point.
[01:36:19.448 --> 01:36:20.008]  It's a trick.
[01:36:20.028 --> 01:36:24.152]  It's just like they said, oh, you don't have to have a license, but it's only for trucks, you know, in 1920s.
[01:36:25.640 --> 01:36:28.143]  And then, oh, in the fifties, well, you don't have to, but it helps.
[01:36:28.163 --> 01:36:29.064]  Let's go ahead and get one.
[01:36:29.424 --> 01:36:32.167]  Oh, now it's a privilege to drive, to travel.
[01:36:32.187 --> 01:36:32.948]  You've got to have this.
[01:36:33.868 --> 01:36:42.057]  Or just like churches didn't have licenses and were outside the government, Congress shall make no law respecting an establishment of religion or prohibiting the free exercise thereof.
[01:36:42.297 --> 01:36:43.658]  This is how you're domesticated.
[01:36:43.839 --> 01:36:46.882]  This is how they practice tyranny on you by inroads.
[01:36:47.222 --> 01:36:48.503]  But see, now it's all coming to a head.
[01:36:48.543 --> 01:36:48.844]  They say,
[01:36:51.636 --> 01:36:54.137]  Churches, you've got to have this to have a church.
[01:36:54.217 --> 01:36:55.378]  And you can't say anything political.
[01:36:55.438 --> 01:36:55.978]  Well, wait a minute.
[01:36:56.998 --> 01:36:58.699]  And you've got to be tax exempt.
[01:36:59.540 --> 01:37:01.621]  They just announced in the 50s, oh, you've got to do it.
[01:37:01.721 --> 01:37:02.661]  And it's just a formality.
[01:37:02.681 --> 01:37:03.421]  Just sign a form.
[01:37:03.922 --> 01:37:05.562]  And then now they send SWAT teams if you don't.
[01:37:07.523 --> 01:37:08.304]  There's no law.
[01:37:08.384 --> 01:37:09.264]  It's practice.
[01:37:09.744 --> 01:37:11.185]  The cops don't even know it's not a law.
[01:37:11.405 --> 01:37:13.326]  It's now law of jungle, folks.
[01:37:15.763 --> 01:37:17.384]  It's the same thing with Congress.
[01:37:17.404 --> 01:37:20.826]  They say, oh, in the 47, the Russians are spying on us.
[01:37:20.866 --> 01:37:22.047]  It's a formality.
[01:37:23.448 --> 01:37:31.613]  Just come into this bubble areas, but sweep for bugs and checked, and the CIA is here to help, and the Army Intelligence is here to run things, and by the way, that's who runs it.
[01:37:33.454 --> 01:37:36.596]  We're here, the military, to keep control.
[01:37:36.636 --> 01:37:37.937]  A few years later, we're sorry.
[01:37:39.157 --> 01:37:40.998]  Not all members of Congress are allowed to see it.
[01:37:41.018 --> 01:37:41.919]  About half of you aren't.
[01:37:43.135 --> 01:37:47.579]  But the other half, if you're on any committee of any power, and then, oh, the Intelligence Committee can see it.
[01:37:49.741 --> 01:37:51.943]  And then, oh, sorry, none of you can.
[01:37:53.284 --> 01:37:54.725]  That was just announced last month.
[01:37:56.367 --> 01:37:57.748]  Oh, Congress, you can see nothing.
[01:37:59.469 --> 01:38:02.872]  I mean, folks, that is total, that's it, that's it.
[01:38:03.333 --> 01:38:04.954]  I mean, you want it, folks, you got it.
[01:38:05.234 --> 01:38:06.856]  That is martial law.
[01:38:07.694 --> 01:38:09.375]  Okay, that is Dictator.
[01:38:09.695 --> 01:38:10.575]  That is Caesar.
[01:38:10.655 --> 01:38:11.555]  That is Hitler.
[01:38:11.855 --> 01:38:12.676]  That is Rao.
[01:38:12.756 --> 01:38:13.816]  That is Palpatine.
[01:38:15.277 --> 01:38:18.418]  Okay, that is the real McCoy.
[01:38:18.758 --> 01:38:21.919]  You are seeing the real animal.
[01:38:23.159 --> 01:38:23.999]  You wanted to see it?
[01:38:24.700 --> 01:38:26.420]  We all got front row seats.
[01:38:26.460 --> 01:38:28.261]  I'll tell you this, I'm certainly not bored these days.
[01:38:28.621 --> 01:38:29.641]  Life is quite excitement.
[01:38:29.661 --> 01:38:32.022]  For the moment, my dreams are about this now.
[01:38:32.342 --> 01:38:33.683]  My life is pure excitement.
[01:38:33.883 --> 01:38:34.743]  Oh, it's exciting!
[01:38:36.246 --> 01:38:39.388]  It's because this isn't just some elite that wants to suck off the treasury.
[01:38:39.708 --> 01:38:44.090]  These are a bunch of eugenicists, and they got real fun stuff planned for your family.
[01:38:45.350 --> 01:38:48.852]  And they got a bunch of dumb cops who'll do whatever they're told, folks.
[01:38:49.992 --> 01:38:54.174]  If the Nazis would do it, I guarantee you the average cop will line children up and blow their heads clean off.
[01:38:55.234 --> 01:38:56.415]  And don't think they won't do it.
[01:38:56.695 --> 01:38:58.796]  And by the way, you think I'm joking when I say that.
[01:38:59.986 --> 01:39:02.368]  The average citizen would do that if ordered.
[01:39:02.769 --> 01:39:04.030]  We have turned into scum.
[01:39:04.310 --> 01:39:05.551]  I'm not just picking on the police.
[01:39:08.274 --> 01:39:10.596]  And cops better start gut-checking right now.
[01:39:11.537 --> 01:39:15.261]  Because the road to hell, folks, dips really fast, and we just went over the edge.
[01:39:16.662 --> 01:39:20.165]  And that tickle in your belly, you feel, is the drop.
[01:39:22.267 --> 01:39:22.848]  Alright, so...
[01:39:24.967 --> 01:39:26.648]  Last year, it all accelerates.
[01:39:26.808 --> 01:39:30.991]  John Warner Defense Authorization Act, word for word, and I want it in the article.
[01:39:31.651 --> 01:39:33.072]  Paul, pull it up, pull up the bill.
[01:39:33.413 --> 01:39:48.042]  The full defense funding for 2007 says for any insurrection, any emergency, any crisis the President deems, for any reason, rebellion, resistance, he uses those terms, that there are tens of billions of dollars for domestic martial law.
[01:39:48.783 --> 01:39:49.183]  It says it.
[01:39:50.937 --> 01:39:52.298]  Says it in clear black and white.
[01:39:52.798 --> 01:39:58.700]  Defense funding domestically, and NORTHCOM was fully funded domestically, not just off black op funds.
[01:40:00.661 --> 01:40:03.061]  And not just off missile interception funds.
[01:40:05.722 --> 01:40:07.143]  And they took full control.
[01:40:09.924 --> 01:40:14.346]  Now, over North America, by the way, Canada and Mexico went under, at that time, under agreements.
[01:40:14.726 --> 01:40:17.007]  North American Union was formed, fully kicked off.
[01:40:17.287 --> 01:40:18.307]  It all integrates together.
[01:40:19.554 --> 01:40:27.676]  And as if that wasn't enough, they gave us the Military Commissions Act, which all of the top lawyers on both political parties looked at and they said, yeah, yeah, no, this says U.S.
[01:40:27.716 --> 01:40:33.538]  citizens can be secretly arrested, secretly stripped of citizenship, secretly tortured, secretly executed.
[01:40:33.958 --> 01:40:34.858]  Black and white, baby.
[01:40:35.098 --> 01:40:40.960]  We can use evidence obtained in torture in secret trials, and if the military officers won't convict you,
[01:40:42.103 --> 01:40:48.186]  Any designate of the Secretary of Defense, the President, or Vice President can order your execution or worse.
[01:40:48.426 --> 01:40:49.307]  I mean, that's the king.
[01:40:49.607 --> 01:40:51.368]  She's that man and off with his head, baby.
[01:40:51.688 --> 01:40:53.729]  Boom.
[01:40:53.969 --> 01:40:55.110]  Say, funded martial law.
[01:40:55.510 --> 01:40:56.671]  Dropped the hammer on that.
[01:40:57.331 --> 01:40:58.432]  Went to Ace of Spades.
[01:40:59.192 --> 01:41:00.933]  Pulled that sucker out and put it on the table.
[01:41:02.574 --> 01:41:03.614]  And did they stop there?
[01:41:03.774 --> 01:41:04.615]  No, they weren't done.
[01:41:07.242 --> 01:41:08.523]  They weren't done by a long shot.
[01:41:08.563 --> 01:41:15.708]  They started fully funding FEMA centers that they'd already built in the name of emergency management and threat integration centers and emergency integration centers.
[01:41:15.928 --> 01:41:17.289]  They started announcing they were federal.
[01:41:17.489 --> 01:41:20.151]  They started announcing, hey, we've got over 10,000 spies.
[01:41:20.411 --> 01:41:23.233]  We want community people to come to meetings they'd already set up after 9-11.
[01:41:24.193 --> 01:41:25.895]  By the way, you're not going to be fighting terror now.
[01:41:25.935 --> 01:41:27.296]  You're going to be fighting crime.
[01:41:27.976 --> 01:41:30.838]  Here's your secret logins on FBI computers locally.
[01:41:31.019 --> 01:41:33.160]  We want you to write dossiers on all your neighbors.
[01:41:33.441 --> 01:41:36.183]  Then they announced, yeah, the feds are reading the papers your kids write.
[01:41:36.603 --> 01:41:42.868]  Yeah, we had announced it was a federal thing to check for plagiarism where your children's papers from the 6th grade on were uploaded to the government.
[01:41:43.128 --> 01:41:45.130]  Really, we got keyword stuff mining those.
[01:41:46.545 --> 01:41:59.178]  We're going to pay tens of billions of dollars to put in software for lip reading, face scanning, and license plate scanning, and all these high-def cameras and high-definition digital cameras they've put in the last five years.
[01:41:59.478 --> 01:42:01.640]  And yeah, we're going to use microphones and listen to you.
[01:42:02.221 --> 01:42:04.883]  And yeah, we're going to use Mexican and Canadian troops when we're doing this.
[01:42:05.164 --> 01:42:09.348]  And yeah, we're going to start banning protesting for 18 miles around meetings we have.
[01:42:12.566 --> 01:42:18.152]  And we don't care if you want toll roads, we're going to go ahead and sign on to the toll road phase 2, and then tell you we didn't do phase 2.
[01:42:19.233 --> 01:42:21.616]  And it'll even fool people in the anti-toll road movement.
[01:42:23.838 --> 01:42:27.863]  And we're going to go to pure propaganda now, where it just reaches la-la land levels.
[01:42:28.223 --> 01:42:33.569]  And then, they're going to come out and say, and then Bush illegally did warrantless spying on the American people,
[01:42:34.312 --> 01:42:40.459]  Then they come out and spin it and go, oh we just passed a law giving him the power he needs so it's been lawed and calls America.
[01:42:40.920 --> 01:42:44.644]  Folks, the thing says that without warrants they can spy on the American people any way they want.
[01:42:45.305 --> 01:42:47.908]  And they just put these headlines out saying it doesn't.
[01:42:48.068 --> 01:42:49.029]  But Drudge got it right.
[01:42:49.250 --> 01:42:50.792]  It says up there, no more warrants!
[01:42:52.415 --> 01:42:54.336]  Meanwhile, the illegal aliens are above the law.
[01:42:54.356 --> 01:42:55.497]  That's a key point in all this.
[01:42:55.937 --> 01:43:05.104]  They don't get stopped or taken to jail in most cities for DWI, no inspection stickers, no driver's license, or their matricula, which you can literally get out of a Cracker Jack box.
[01:43:05.684 --> 01:43:06.124]  Literally.
[01:43:06.144 --> 01:43:08.686]  I mean, you can go in there and buy them yourself.
[01:43:11.408 --> 01:43:12.208]  At any consulate.
[01:43:12.729 --> 01:43:14.550]  And they're accepting them now from hundreds of countries.
[01:43:15.774 --> 01:43:17.014]  We're completely wide open.
[01:43:17.595 --> 01:43:18.755]  The borders are wide open.
[01:43:19.055 --> 01:43:21.356]  Drug-immune and resistant TB is spreading.
[01:43:21.396 --> 01:43:23.016]  Meningitis is spreading everywhere.
[01:43:23.216 --> 01:43:24.877]  People are dying all over the place.
[01:43:25.237 --> 01:43:26.758]  They're setting up huge sanitariums.
[01:43:27.038 --> 01:43:28.338]  It's a blurb in the news.
[01:43:29.018 --> 01:43:31.399]  While they run around fear-mongering that Al-Qaeda is going to get us.
[01:43:32.219 --> 01:43:38.081]  And then, in May, a month and a half ago, President Bush signs PDD 51.
[01:43:38.341 --> 01:43:42.943]  And it says, for any emergency, anywhere in the world, economic,
[01:43:43.912 --> 01:43:44.552]  Military.
[01:43:44.592 --> 01:43:45.373]  It doesn't matter.
[01:43:45.933 --> 01:43:47.713]  The President is above the Congress.
[01:43:47.753 --> 01:43:49.014]  Congress has no oversight.
[01:43:49.234 --> 01:43:50.695]  And the President can do whatever he wants.
[01:43:52.575 --> 01:43:53.416]  For any reason.
[01:43:54.156 --> 01:43:56.557]  And it says, I grant myself new powers.
[01:43:57.237 --> 01:44:01.919]  I mean, if that isn't Hitler, folks, if that isn't Julius Caesar, I don't know what is.
[01:44:01.939 --> 01:44:08.381]  I, Napoleon, putting the crown on his own head, I make myself king.
[01:44:11.107 --> 01:44:13.268]  And the elite will probably not pull the trigger.
[01:44:13.308 --> 01:44:15.108]  They'll probably let a Hillary come in and then do it.
[01:44:15.248 --> 01:44:17.149]  Because that's when everything's really lined up for this.
[01:44:18.230 --> 01:44:18.650]  But I don't know.
[01:44:18.670 --> 01:44:19.830]  They may just go for bloke now.
[01:44:19.850 --> 01:44:22.871]  Let me tell you what they're telling police departments.
[01:44:22.891 --> 01:44:25.292]  Let me tell you what they're telling the Congress and others.
[01:44:25.312 --> 01:44:28.313]  They tell the police departments we think we're about to be hit by massive terror attacks.
[01:44:28.613 --> 01:44:31.054]  The feds have staged a bunch of terror attacks that they tell the cops.
[01:44:31.749 --> 01:44:39.496]  You know, where the cops see guys running away in black uniforms and they tell them, oh no, tell everybody that the chemical plant wasn't blown up, it was an accident.
[01:44:39.716 --> 01:44:44.721]  And the cops are all whispering, we've been secretly deputized and we've been hit by Al-Qaeda.
[01:44:44.761 --> 01:44:47.883]  There's cops listening right now with their mouths hanging open going, how do you know that?
[01:44:47.964 --> 01:44:49.004]  Because it's come out.
[01:44:49.065 --> 01:44:50.886]  That's how the feds play you, like a fiddle.
[01:44:55.691 --> 01:44:58.253]  God, I'm probably selling my life just to warn all you people this.
[01:44:59.326 --> 01:45:00.767]  Just giving it to you, you fools.
[01:45:00.888 --> 01:45:01.908]  I hope you're listening to me.
[01:45:01.989 --> 01:45:04.070]  I really hope you listen to me.
[01:45:04.391 --> 01:45:08.214]  So they tell the locals we're getting hit by terrorists every month, but to keep it quiet, the public will panic.
[01:45:08.815 --> 01:45:10.957]  That's how they get you into the lying and the secrecy.
[01:45:10.977 --> 01:45:12.238]  This has all been figured out.
[01:45:13.627 --> 01:45:16.989]  And then at the federal level, we're about to have a massive depression.
[01:45:17.009 --> 01:45:20.471]  I've been telling them for ten years with the debt, that's why we're gearing all this up.
[01:45:20.751 --> 01:45:22.012]  They're like, alright, I guess.
[01:45:22.592 --> 01:45:24.893]  And we don't worry, we've got contingencies to keep you safe.
[01:45:24.953 --> 01:45:25.713]  Everything breaks down.
[01:45:26.034 --> 01:45:26.874]  Alright, thank you.
[01:45:27.434 --> 01:45:30.956]  Now just go ahead and find that you won't be part of the government anymore.
[01:45:31.437 --> 01:45:35.619]  Alright, I'll put the noose around my own neck as long as I'm included.
[01:45:37.880 --> 01:45:39.621]  Will there still be hookers in the bunker?
[01:45:42.837 --> 01:45:44.439]  And here we stand on the precipice.
[01:45:44.819 --> 01:45:45.640]  Will you rally?
[01:45:45.680 --> 01:45:46.520]  Will you speak out?
[01:45:46.560 --> 01:45:48.342]  Will you make martial law the biggest issue?
[01:45:48.362 --> 01:45:50.104]  We need articles every day out of Jones Report.
[01:45:50.564 --> 01:45:53.747]  PrisonPlanet, PrisonPlanet.com, InfoWars.com.
[01:45:54.227 --> 01:45:58.851]  I need you, the listeners, the lawyers, the experts, the constitutional scholars, to write articles for us and post it.
[01:45:59.051 --> 01:46:01.613]  I mean, if you've got a website bigger than ours, post it on yours, we'll link to you.
[01:46:01.934 --> 01:46:06.638]  I don't care, but finally I'm seeing big Democrat websites, big conservative sites talk about this.
[01:46:06.998 --> 01:46:10.141]  Finally, the libertarians that are always shucking their thumbs and
[01:46:10.681 --> 01:46:14.103]  Saying there's no secret government, or talking about secret governments and martial law.
[01:46:14.543 --> 01:46:17.385]  Finally all the thumbsuckers are waking up, and that's good.
[01:46:17.665 --> 01:46:19.426]  You better wake up, thumbsuckers.
[01:46:20.387 --> 01:46:22.748]  Because I'm here to tell you, this is the real deal.
[01:46:25.330 --> 01:46:32.494]  When the President says the Congress isn't involved in continuity of government for any emergency, I run everything.
[01:46:34.620 --> 01:46:43.327]  And when they got federal troops in there every week, shoving congressmen around, if there's some kind of drill, they'll run up outside and scream and shove a congressman and say, get off camera.
[01:46:43.567 --> 01:46:45.428]  It's all about that exercise of power.
[01:46:46.709 --> 01:46:50.512]  And you stupid little goons that like enforcing it, you have no idea.
[01:46:50.872 --> 01:46:52.533]  They shoot you up full of that mercury.
[01:46:52.553 --> 01:46:54.635]  They put aspartame in your baby's food.
[01:46:56.388 --> 01:46:57.509]  You don't know who your friends are.
[01:46:57.969 --> 01:47:05.252]  See, I don't talk to you with that smiley, fake, rubby on the back, tell you I'm your friend baloney.
[01:47:05.652 --> 01:47:07.793]  I look at you right in the eyes and say, you've been fools.
[01:47:08.053 --> 01:47:08.993]  Just like everybody else.
[01:47:09.193 --> 01:47:09.734]  Me included.
[01:47:11.794 --> 01:47:13.255]  This is it, ladies and gentlemen.
[01:47:13.315 --> 01:47:14.535]  This is the real deal.
[01:47:15.296 --> 01:47:15.616]  Okay?
[01:47:16.468 --> 01:47:17.329]  What are we going to do?
[01:47:17.449 --> 01:47:18.810]  Are we going to stand against this?
[01:47:19.110 --> 01:47:19.971]  Are we going to say no?
[01:47:19.991 --> 01:47:23.033]  And the same martial law is being put in place in England.
[01:47:23.294 --> 01:47:24.274]  The same thing in Europe.
[01:47:24.535 --> 01:47:25.735]  China's putting it in place.
[01:47:25.836 --> 01:47:29.819]  I mean, they're gearing up planetary-wide for oppression of the people.
[01:47:33.862 --> 01:47:35.864]  And seizing all of our infrastructures.
[01:47:36.024 --> 01:47:38.025]  And I mean, getting rid of our borders.
[01:47:38.866 --> 01:47:40.047]  I mean, this is only the beginning.
[01:47:45.098 --> 01:47:53.325]  And one of the biggest forms of tyranny is that the illegal aliens get better loans, better housing loans, better everything, and get special treatment that citizens don't get.
[01:47:53.605 --> 01:47:57.829]  They are a special, protected class.
[01:47:58.549 --> 01:48:11.060]  Last week, the Republicans passed a law that the government would no longer give housing loans and preferential treatment to illegal aliens, and the Democrats just on Friday said, no, excuse me, Thursday,
[01:48:11.667 --> 01:48:12.267]  Just said no.
[01:48:12.908 --> 01:48:13.488]  No, you're not.
[01:48:14.328 --> 01:48:15.249]  The vote is null.
[01:48:15.449 --> 01:48:16.209]  They tried to vote again.
[01:48:16.249 --> 01:48:17.350]  They just shut the computers off.
[01:48:17.370 --> 01:48:18.310]  It said, malfunction!
[01:48:18.930 --> 01:48:20.071]  And it didn't pass, folks!
[01:48:21.331 --> 01:48:22.412]  Then they tried to pass it again.
[01:48:22.472 --> 01:48:23.893]  They just shut the computers off again.
[01:48:23.913 --> 01:48:27.214]  And then said, now you go ahead and pass warrantless wiretapping.
[01:48:27.234 --> 01:48:28.134]  Well, that's the final thing.
[01:48:28.635 --> 01:48:30.295]  Then Saturday, the House passes.
[01:48:30.315 --> 01:48:31.196]  The Senate already passed it.
[01:48:31.256 --> 01:48:32.336]  Bush signed it at Camp David.
[01:48:32.696 --> 01:48:36.978]  Hours later, retroactive, no more warrants, no more nothing.
[01:48:39.279 --> 01:48:40.480]  Ah, let's go to Jeff in, uh,
[01:48:41.511 --> 01:48:43.292]  Michigan disagrees, and Mario and others.
[01:48:43.332 --> 01:48:44.212]  Thanks for holding, Jeff.
[01:48:44.412 --> 01:48:45.612]  You disagree, you're at the head of the line.
[01:48:45.692 --> 01:48:46.052]  Go ahead.
[01:48:46.493 --> 01:48:56.656]  Um, what the disagreement is, is I was kind of had the feeling you might have taken, uh, this is old news in a way, Rothschild a bit out of context.
[01:48:57.656 --> 01:48:58.676]  Um... Oh, God.
[01:48:58.976 --> 01:49:07.419]  Well, here's the thing is, it's hard for me to think he would think the public is that stupid to think that
[01:49:08.422 --> 01:49:10.143]  Mars is closer than Earth.
[01:49:10.363 --> 01:49:11.024]  Well, you know what?
[01:49:11.144 --> 01:49:13.645]  I'm going to stop you right there, because you're saying stuff that isn't true.
[01:49:14.426 --> 01:49:14.766]  Okay?
[01:49:14.886 --> 01:49:18.428]  I mean, you do, and it's the sickness of the mind where you can't see what's clear.
[01:49:18.989 --> 01:49:19.509]  Okay?
[01:49:19.549 --> 01:49:20.810]  And where you lawyer around.
[01:49:21.710 --> 01:49:25.693]  Rothschild, three times I approached him and said, you're saying these planets are closer.
[01:49:26.073 --> 01:49:28.254]  And he would just laugh, showing his arrogance.
[01:49:28.294 --> 01:49:30.856]  And he did say, he said that they are closer.
[01:49:31.136 --> 01:49:34.098]  That Mars and Jupiter and Saturn are closer to the Sun.
[01:49:35.708 --> 01:49:39.073]  Now, and he also said that there wasn't a global tax they're pushing.
[01:49:39.654 --> 01:49:40.215]  Stay there, fine.
[01:49:40.495 --> 01:49:43.460]  Yeah, I'm taking stuff out of context.
[01:49:43.700 --> 01:49:45.223]  You're gonna find out real fast.
[01:49:52.188 --> 01:49:55.391]  It's here, after a year in production and traveling to distant lands.
[01:49:55.711 --> 01:49:57.632]  My new film Terror Storm is complete.
[01:49:58.033 --> 01:50:05.679]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:50:06.360 --> 01:50:13.403]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:50:13.803 --> 01:50:25.227]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:50:25.547 --> 01:50:29.449]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:50:29.489 --> 01:50:31.449]  It's an anthology of government crimes.
[01:50:31.769 --> 01:50:35.611]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:50:36.211 --> 01:50:43.538]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:50:49.898 --> 01:50:58.966]  Now you can upgrade your existing gravity filter to remove chemicals such as triamethylenes, atrazine, benzene, chlorine, chloroform, and MTBE to below detectable limits.
[01:50:59.226 --> 01:51:10.436]  Black Berkey elements are so powerful they remove pathogenic bacteria, cysts and parasites to non-detectable levels, and transform water, even raw stagnant pond water, into delicious crystal clear drinking water.
[01:51:10.776 --> 01:51:16.501]  Nitrates, nitrites, radon-222, unwanted heavy metals like lead, mercury, and aluminum are no problem.
[01:51:16.721 --> 01:51:23.369]  Foul tastes like chlorine and obnoxious sulfur odors are removed without removing the healthful and beneficial minerals that your body needs.
[01:51:23.609 --> 01:51:30.438]  Black Berkey elements flow one and a half to two times faster than ordinary gravity elements, which means it takes much less time to filter your water.
[01:51:30.698 --> 01:51:32.460]  Supercharge your gravity filter today.
[01:51:32.720 --> 01:51:34.923]  Upgrade to Black Berkey Purification Elements Kit.
