[00:00:04.543 --> 00:00:06.525]  He stands for truth.
[00:50:03.380 --> 00:50:07.183]  I was on another talk station out of Austin ten years ago and you'd call up and laugh at me, folks.
[00:50:07.223 --> 00:50:08.244]  It's not funny anymore.
[00:50:08.504 --> 00:50:17.673]  Before you giggle and snicker, just please go Google it and see the Dallas Morning News, Austin American Statesman, Houston Chronicle reported secret meeting of the world's elite.
[00:50:18.073 --> 00:50:23.398]  I mean, these people, and the Chronicle writes articles saying Cintra isn't Spanish owned, Cintra's involved in all this.
[00:50:24.437 --> 00:50:25.538]  Yeah, how are you doing Alex?
[00:50:25.558 --> 00:50:26.698]  This is Dan from We Are Change.
[00:50:26.718 --> 00:50:29.720]  Just wanted to thank you again for coming to New York on September 11th.
[00:50:44.031 --> 00:50:59.714]  Sean McCall mentioned something I heard on interview with Jeff Rents, an individual by the name of Jeffrey Smith, wrote a book, Genetic Roulette, and what he's discovered, that the GM foods are actually starting to, they're damaging the birth rates.
[00:50:59.914 --> 00:51:01.114]  They're damaging the testicles.
[00:51:01.134 --> 00:51:03.214]  He didn't, well, number one, he didn't discover that.
[00:51:03.294 --> 00:51:05.355]  Top Nobel Prize winners did that I've interviewed.
[00:51:05.375 --> 00:51:11.336]  Because what happens is, I mean, if we give a source as some writer who wrote about it, yes, and it's an absolute fact,
[00:51:11.836 --> 00:51:15.618]  But these paid-for shills on radio get up there and tell you cyanide's good for you.
[00:51:16.238 --> 00:51:16.699]  Exactly.
[00:51:16.979 --> 00:51:27.184]  And I just wanted, you know, as we sit here and watch society degenerate and disintegrate, you know, at the same time, there is the yin-yang, the opposite explosion of people waking up.
[00:51:27.845 --> 00:51:31.206]  We've actually just launched our 22nd chapter of We Are Change.
[00:51:31.487 --> 00:51:33.568]  It's Mikey Torbuk, it's going viral.
[00:51:33.608 --> 00:51:35.869]  We have one in Ireland now, Phoenix.
[00:51:37.778 --> 00:51:39.999]  Hey man, you keep it up, brother.
[00:51:40.039 --> 00:51:40.699]  I gotta jump.
[00:51:40.799 --> 00:51:50.124]  Alright, I'm gonna come back into the second hour, go right to your calls, and then, uh, they've announced they're gonna invent the first artificial life.
[00:51:50.144 --> 00:51:50.524]  Stay with us.
[00:51:50.825 --> 00:51:55.067]  It's no secret that Genesis Communications Network depends on listeners like you.
[00:51:55.187 --> 00:51:57.988]  Now you can do even more to hear Genesis shows in your area.
[00:51:58.088 --> 00:52:02.491]  Simply call your local radio stations and tell them about your favorite GCN program.
[00:52:02.651 --> 00:52:03.091]  It's easy.
[00:52:03.331 --> 00:52:09.853]  Log on to GCNlive.com or call us toll free 877-807-4048.
[00:52:09.933 --> 00:52:19.295]  Make a difference, call your local station and contact us through affiliate relations at GCNlive.com or call 877-807-4048.
[00:52:19.395 --> 00:52:20.076]  Call today!
[00:52:21.896 --> 00:52:22.916]  Looking for profits?
[00:52:22.976 --> 00:52:24.377]  Looking for safety and security?
[00:52:24.697 --> 00:52:27.898]  The $10 Olympic commemorative gold coin offers both.
[00:52:27.938 --> 00:52:31.719]  This low mintage collector coin with a total series mintage under $600,000
[00:52:32.739 --> 00:52:33.099]  Welcome!
[00:52:54.978 --> 00:53:00.341]  Prepare yourself for a talk radio that will give you an experience like no other.
[00:53:00.361 --> 00:53:03.342]  Strap yourselves in and hold on.
[00:53:04.323 --> 00:53:05.704]  He stands for truth.
[00:53:07.104 --> 00:53:08.925]  He stands for justice.
[00:53:10.306 --> 00:53:12.667]  He stands for what's right.
[00:53:12.747 --> 00:53:15.069]  This is the Alex Jones Show.
[00:53:16.069 --> 00:53:18.010]  Call Alex now at hole 3 at 877-590-5525.
[00:53:24.489 --> 00:53:29.290]  Now live from Austin, Texas, here's Alex Jones.
[00:53:31.971 --> 00:53:40.852]  The amount of societal, environmental, economic upheaval that's happening right now has never before been seen in the history of mankind.
[00:53:41.232 --> 00:53:43.753]  Everything is accelerating because of technology.
[00:53:46.313 --> 00:53:48.614]  The global elite have in a hundred
[00:53:49.332 --> 00:54:05.459]  Plus books and hundreds of speeches and statements they've made said that within a few decades they will have life extension technologies that can take a person and easily make them live past 150.
[00:54:05.619 --> 00:54:11.882]  If they can live that long, they'll be able to get
[00:54:12.734 --> 00:54:21.841]  To a point where technologies would have been developed, where basically eternal life, or vastly extended life, we're talking about thousands of years, will be available.
[00:54:22.722 --> 00:54:34.031]  And the elite publicly, but they know the general public doesn't read, it's quite a paradox, is going to want access to this, and so we have to be exterminated before they publicly use it.
[00:54:34.351 --> 00:54:39.916]  They even talk about how they're already having to stage their own deaths, so that the public is not aware of this.
[00:54:41.184 --> 00:54:42.984]  And they couch it in hypothetical terms.
[00:54:43.545 --> 00:54:44.705]  Very, very serious.
[00:54:45.185 --> 00:54:48.606]  My film, Endgame, in the last chapter covers this.
[00:54:50.206 --> 00:54:51.386]  And it comes out later in the month.
[00:54:51.406 --> 00:54:52.507]  Look, I haven't got enough calls.
[00:54:52.567 --> 00:54:54.667]  Okay, we're going to get to everybody.
[00:54:55.827 --> 00:55:00.909]  We're going to get to Jay, and David, and George, and Joe, and Paula, and everybody else that's holding.
[00:55:01.109 --> 00:55:03.769]  And then later, I'm going to get into the globalist master plan a little bit.
[00:55:03.789 --> 00:55:05.550]  I said I would, and I am today.
[00:55:05.950 --> 00:55:08.190]  Just, I'm going to try to pare it down to the very basics.
[00:55:09.531 --> 00:55:10.651]  I tend to pontificate.
[00:55:11.559 --> 00:55:12.700]  But there will be no hyperbole.
[00:55:12.760 --> 00:55:14.881]  I will actually get to just the basic facts.
[00:55:15.742 --> 00:55:18.904]  I Am Creating Artificial Life declares you as a gene pioneer.
[00:55:19.344 --> 00:55:22.226]  This is out of the largest paper in England and Europe, The London Guardian.
[00:55:22.627 --> 00:55:25.609]  Yesterday, it's up on prisonplanet.com.
[00:55:26.069 --> 00:55:31.073]  Right now, or just type into Google or your favorite search engine, I Am Creating Artificial Life and click News.
[00:55:32.233 --> 00:55:32.934]  For those that would like to
[00:55:33.613 --> 00:55:38.274]  Check out this, and then that ties in with the last caller, who I apologize for having to cut short, but we hit the end of the hour.
[00:55:38.734 --> 00:55:43.516]  Brought up genetic engineering, and I thought I would also talk about what they know.
[00:55:43.616 --> 00:55:44.676]  This is not my opinion.
[00:55:46.416 --> 00:55:47.337]  This is what they know.
[00:55:47.857 --> 00:55:51.638]  This is what they know about the food you're eating on the store shelves.
[00:55:51.778 --> 00:55:53.038]  They know it's doing it.
[00:55:54.298 --> 00:55:55.099]  This is too important.
[00:55:55.139 --> 00:55:56.479]  I can't just mention it and not get to it.
[00:55:56.499 --> 00:55:58.539]  I'm not trying to plant a hook here to make you tune in later.
[00:55:58.880 --> 00:55:59.880]  I'll do it at the bottom of the hour, though.
[00:55:59.900 --> 00:56:00.480]  I still have to go to calls.
[00:56:01.169 --> 00:56:04.432]  Remind me, Trev, I forget, to get into what genetic-engineered foods do.
[00:56:04.792 --> 00:56:08.835]  And I don't mean how they disinfo you and say, you mean like breeding dogs?
[00:56:08.915 --> 00:56:09.676]  Genetic engineering?
[00:56:09.716 --> 00:56:10.376]  It's all bad.
[00:56:10.736 --> 00:56:10.957]  No.
[00:56:11.237 --> 00:56:12.298]  Cross-species.
[00:56:12.838 --> 00:56:14.920]  Massive gene splicing.
[00:56:15.460 --> 00:56:16.501]  That's what we're talking about.
[00:56:16.521 --> 00:56:17.021]  Okay?
[00:56:17.361 --> 00:56:18.142]  Chimera.
[00:56:18.943 --> 00:56:19.603]  From the Greek.
[00:56:21.305 --> 00:56:24.587]  Let us now go ahead and take a call.
[00:56:26.048 --> 00:56:28.290]  This phone system confuses my feeble brain.
[00:56:29.302 --> 00:56:35.726]  Let's go ahead and first go to Jay in Tennessee, and then we'll go to many others.
[00:56:36.187 --> 00:56:36.967]  Jay, you're on the air.
[00:56:37.007 --> 00:56:37.307]  Welcome.
[00:56:38.308 --> 00:56:38.968]  Alex, what's up?
[00:56:39.008 --> 00:56:39.909]  I called in Friday.
[00:56:40.129 --> 00:56:41.210]  I'm fired up like you.
[00:56:41.870 --> 00:56:43.531]  You called in Friday and I had to cut you off.
[00:56:43.551 --> 00:56:49.115]  You were getting into the authorized biography of the Rockefellers, which just admits all this stuff.
[00:56:49.535 --> 00:56:50.616]  Quickly, go ahead and tell us about it.
[00:56:50.636 --> 00:56:51.276]  Exactly.
[00:56:51.296 --> 00:56:52.277]  I'm fired up like you.
[00:56:52.297 --> 00:56:55.019]  Listen, this is up there with Tragi and Hope by Carol Quigley.
[00:56:56.150 --> 00:56:58.452]  Uh, probably not as good as that, but it's up there.
[00:56:58.693 --> 00:57:01.956]  But the general public is telling them it's an admission by them.
[00:57:02.036 --> 00:57:02.877]  Go ahead.
[00:57:02.917 --> 00:57:08.322]  Yeah, it's a...Horovitz and Collier wrote an opera.
[00:57:08.342 --> 00:57:13.327]  They were the only ones at this time in the 60s that had access to the Rockefeller's personal archives.
[00:57:13.900 --> 00:57:19.424]  And listen, we've got, in chapter 4, we've got Edith, who is John Dee's first daughter.
[00:57:19.924 --> 00:57:28.590]  She goes off into the occult, she studies under Zhang, she goes crazy, thinks she's the reincarnation of an Egyptian pharaoh's bride.
[00:57:28.870 --> 00:57:31.131]  Always big into the devil tree.
[00:57:31.932 --> 00:57:38.736]  We've got, in chapter 9, we've got Junior Rockefeller's plan to create a one-world religion, and it's very explicit.
[00:57:38.756 --> 00:57:42.559]  He wants to, you know, he funds a world council of churches and whatnot.
[00:57:43.118 --> 00:57:45.239]  Which took over all the major denominations, mm-hmm.
[00:57:45.479 --> 00:57:45.719]  Right.
[00:57:46.099 --> 00:57:51.000]  We've got Chapter 13, we've got Nelson talking about his trips to Bohemian Grove.
[00:57:51.200 --> 00:57:54.661]  Chapter 15, we talked about Nelson's CIA ties.
[00:57:55.881 --> 00:58:10.725]  Chapter 16, along the lines of, you know, your new film, Endgame, we've got John D. Rockefeller III talking about his meetings with members of the Communist Chinese government.
[00:58:11.499 --> 00:58:18.087]  Because he really... Right away, they financed them to have the one-child policy and so China was set up because they do all that.
[00:58:18.388 --> 00:58:28.821]  You know, I tell you what, tell folks again the title of the book because a couple years ago, because I don't just believe quotes on the internet, I bought that book just to get quotes, double-checked a couple quotes, never read it.
[00:58:29.781 --> 00:58:35.504]  Tell folks again, and are you going to write up an article just with basic quotes of theirs for PrisonPlanet.com?
[00:58:35.524 --> 00:58:37.004]  I'm in the process, Alex.
[00:58:37.024 --> 00:58:38.265]  Well, don't take forever.
[00:58:38.305 --> 00:58:40.466]  Get it out, because I'm so busy I can't do it either.
[00:58:40.486 --> 00:58:42.026]  So I'm counting on you.
[00:58:42.306 --> 00:58:50.730]  But for those that want to actually go buy it at a library, or check it out at a library, or buy it at Barnes and Nobles or wherever, or Amazon, tell them the title of the book.
[00:58:51.390 --> 00:58:55.932]  It's The Rockefellers, An American Dynasty, by Peter Collier and David Horowitz.
[00:58:56.704 --> 00:59:00.485]  And it's, in fact, I've got a, which version do you have?
[00:59:00.505 --> 00:59:01.705]  Because there's several editions.
[00:59:02.806 --> 00:59:06.147]  I think I have the older edition, probably one of the first or second.
[00:59:06.507 --> 00:59:09.208]  Yeah, yours sounds like it's got some stuff in it I didn't see in mine.
[00:59:09.228 --> 00:59:11.128]  They just released that again, like, five years ago.
[00:59:11.648 --> 00:59:12.909]  Yeah, hey, listen, one more thing.
[00:59:13.449 --> 00:59:16.190]  You know, you talked a lot about... Oh, is that the one Rockefeller Titan?
[00:59:16.230 --> 00:59:17.210]  I forget, I read another one.
[00:59:17.250 --> 00:59:17.730]  I'm sorry, go ahead.
[00:59:18.930 --> 00:59:23.792]  You talk a lot about the, you know, the elite's view of, you know, the lower class.
[00:59:24.759 --> 00:59:29.080]  Oh, they write in these robust books, look at the idiot slaves, all they like is sports.
[00:59:29.420 --> 00:59:38.003]  I remember the National Banking Association a hundred years ago saying, remember people are too smart, we've got to finance sports, get it in schools, so the kids aren't involved.
[00:59:38.303 --> 00:59:40.424]  I mean, they are sick, man, they are sick freaks.
[00:59:41.024 --> 00:59:41.904]  Yeah, J.D.
[00:59:42.104 --> 00:59:53.668]  III goes to Bangkok, and he talks about seeing, he sees all these poor people, just masses of them in the streets, and there's an interesting quote where he just stands there and he looks around,
[00:59:54.472 --> 00:59:56.833]  And he says, uh, well, this is the problem.
[00:59:57.453 --> 01:00:00.515]  This is in the chapter on eugenics, the chapter on population control.
[01:00:00.815 --> 01:00:02.795]  So he sees it, you know, like you said, we're bugs.
[01:00:02.975 --> 01:00:09.878]  Now again, this is an authorized biography, but the average person knows what Bevo is.
[01:00:10.438 --> 01:00:13.080]  You don't know, you're calling from Tennessee, that's the cow they worship around here.
[01:00:13.500 --> 01:00:20.663]  They know what that is, but they don't know the rich men say they want to kill us, and that they want to do it through vaccines.
[01:00:21.283 --> 01:00:23.644]  We just trust them, and oh, inject me, oh!
[01:00:24.366 --> 01:00:25.087]  Oh, I love you.
[01:00:40.266 --> 01:00:51.834]  I'm begging you, learned listeners who are informed and involved, there are so many books written or authorized about these people where they openly say all this, the public hardly even knows what books are now.
[01:00:52.294 --> 01:00:58.879]  But they do read some, the mainline public, I'm serious, less than 4% reads books, but they do read news stories.
[01:00:59.452 --> 01:01:07.138]  And so if you could just dryly what it was like reading and get right into quotes, some of your own thoughts, get quotes up and say a Part 2 is coming with your analysis.
[01:01:07.178 --> 01:01:07.599]  I don't care.
[01:01:07.899 --> 01:01:15.365]  Pull the quotes, get them to Paul Watson, get them to Aaron at InfoWars.com, get them to Trey at InfoWars.com, get them to Mike at InfoWars.com.
[01:01:15.745 --> 01:01:18.547]  Let us get this up for people because I can't do it all.
[01:01:18.647 --> 01:01:19.288]  I'm begging
[01:01:20.228 --> 01:01:27.311]  You know, on the forum, on the PrisonPlanet.tv forum, the PrisonPlanet.com forum, we have an area for submissions and articles.
[01:01:27.331 --> 01:01:28.272]  A lot of great stuff there.
[01:01:28.492 --> 01:01:36.655]  There's so many great articles being written by our listeners now that I don't even have time to read them all, much less get them all posted on the PrisonPlanet or InfoWars.com site proper.
[01:01:36.895 --> 01:01:37.896]  But I salute you.
[01:01:37.936 --> 01:01:40.417]  Any other demon-ish quotes or things you'd like to read?
[01:01:41.477 --> 01:01:42.698]  There's too many, Alex.
[01:01:43.058 --> 01:01:43.758]  We've got hundreds.
[01:01:43.778 --> 01:01:44.839]  Chapter 29, really interesting.
[01:01:48.646 --> 01:01:52.568]  It gets into the cousins, the more recent Rockefeller family members, and Abby.
[01:01:53.929 --> 01:01:55.510]  Abby bankrolls feminism.
[01:01:55.650 --> 01:01:58.712]  She's there at the very first feminist meeting in America.
[01:01:58.973 --> 01:02:03.595]  And the CIA then bankrolls it to break up the family and make sure the women work so the government can have the children?
[01:02:03.635 --> 01:02:04.456]  Is it to say that?
[01:02:04.636 --> 01:02:05.597]  Exactly, exactly.
[01:02:05.677 --> 01:02:14.242]  Listen, you've talked a lot about how this mindset is actually a rebellion against our own species, our own nature.
[01:02:15.023 --> 01:02:17.084]  And listen, it talks, Abby says that
[01:02:17.788 --> 01:02:20.629]  She couldn't stand her own femininity.
[01:02:20.669 --> 01:02:29.333]  She had to dress like a man, which is interesting because feminism is supposed to exalt... My friend, I've got to get to the other callers.
[01:02:29.493 --> 01:02:32.034]  Tell you what, put him on hold, because he keeps calling in.
[01:02:32.074 --> 01:02:34.515]  I remember reading those quotes myself and never doing anything with it.
[01:02:34.935 --> 01:02:35.535]  Put him on hold.
[01:02:35.875 --> 01:02:38.877]  I'm going to grovel during the break and tell him to hurry up and get that to me.
[01:02:39.217 --> 01:02:44.839]  I'm going to have to move quicker, okay, because we've got people from Canada, England, Florida, Atlanta, Pennsylvania.
[01:02:45.159 --> 01:02:45.659]  Stay with us.
[01:02:45.840 --> 01:02:46.700]  PrisonPlanet.com.
[01:02:54.902 --> 01:03:00.326]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[01:03:00.727 --> 01:03:08.353]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:03:09.048 --> 01:03:16.112]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:03:16.513 --> 01:03:27.899]  Terror Storm chronicles the lies that took us to war in Iraq, a White House program to disseminate fake news, NSA spying, secret police forgery, the latest 9-11 information, and much, much more.
[01:03:28.240 --> 01:03:31.902]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:03:32.182 --> 01:03:34.063]  It's an anthology of government crimes.
[01:03:34.463 --> 01:03:38.306]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:03:38.906 --> 01:03:45.797]  Get your copy today on InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:03:51.391 --> 01:03:53.652]  This is a market alert from Midas Resources.
[01:03:54.032 --> 01:04:04.016]  Since August 9th, the Fed has created and injected $200 billion into the financial markets to keep them afloat, ignoring the hyperinflationary hangover that is the sure result.
[01:04:04.496 --> 01:04:10.038]  Data released by the New York Federal Reserve shows that foreign central banks have cut their stash of U.S.
[01:04:10.098 --> 01:04:16.781]  Treasuries by $48 billion since late July, with falls of $32 billion in the last two weeks alone.
[01:04:17.281 --> 01:04:19.282]  Could China be quietly dumping the dollar?
[01:04:20.228 --> 01:04:27.334]  The quality of your life depends on the quality of your currency, and the quality of the dollar is poor, because the quantity is so high.
[01:04:27.714 --> 01:04:33.519]  Printing money out of thin air has disastrous results, victimizing middle-class citizens and discouraging savings.
[01:04:34.060 --> 01:04:38.543]  If you have been considering precious metals as a hedge against inflation, you need to act now.
[01:04:38.984 --> 01:04:41.526]  Procrastination is the mother of lost opportunities.
[01:04:42.006 --> 01:04:44.147]  Call me, Tom Andrew at 1-800-606-1294.
[01:04:45.667 --> 01:04:49.688]  That's 1-800-606-1294.
[01:04:50.088 --> 01:04:52.128]  Goodbye.
[01:04:52.729 --> 01:04:55.329]  Hello, this is Alex Jones with some important questions.
[01:04:55.729 --> 01:05:00.730]  If you're going into a battle, and they give you a rifle and a sidearm, how much ammunition do you want?
[01:05:01.070 --> 01:05:02.811]  My answer would be, all I can get.
[01:05:03.131 --> 01:05:07.892]  In the battle for freedom, and the lives of your loved ones, food is your only ammunition.
[01:05:07.892 --> 01:05:08.212]  I don't know.
[01:05:26.067 --> 01:05:27.748]  I need to do something about my dry heels.
[01:05:54.907 --> 01:05:56.388]  After a pedicure, they look great.
[01:05:56.728 --> 01:06:00.550]  Then I have to go right back again because my feet get dry so quickly.
[01:06:01.011 --> 01:06:03.192]  Haven't you heard about CalX ointment?
[01:06:03.632 --> 01:06:06.954]  I use it regularly on my heels and they stay looking great.
[01:06:07.354 --> 01:06:09.816]  And my feet feel as good as they look.
[01:06:10.336 --> 01:06:11.377]  What's that name again?
[01:06:11.777 --> 01:06:12.957]  Wait, I'm getting my pen out.
[01:06:13.338 --> 01:06:14.518]  It's CalX.
[01:06:14.899 --> 01:06:16.760]  C-A-L-L-E-X.
[01:06:17.100 --> 01:06:18.941]  What makes CalX ointment so different?
[01:06:19.722 --> 01:06:28.348]  It's got these natural enzymes that quickly exfoliate dry, cracked feet and leave your feet feeling soft and smooth, just like a baby's bottom.
[01:06:28.768 --> 01:06:34.492]  For soft, smooth heels and feet, use enzyme-rich, moisturizing CalX ointment.
[01:06:34.892 --> 01:06:46.000]  It's diabetic-friendly and found in the foot care section of Walgreens, Long's, Snyder's Drug, Phyllo, Card Drug, H-E-B grocery stores, medicine shop pharmacies, and Rite Aid.
[01:06:46.667 --> 01:06:47.768]  Hey, here's a drug store.
[01:06:48.088 --> 01:06:48.769]  I'll be right back.
[01:06:48.889 --> 01:06:50.630]  I'm getting some callux for my heels.
[01:06:55.314 --> 01:06:57.696]  Are you tired of searching for great talk radio?
[01:06:57.776 --> 01:06:58.977]  Well, search no more.
[01:06:59.057 --> 01:07:01.319]  We are the GCN Radio Network.
[01:07:04.261 --> 01:07:05.622]  Raging for the truth.
[01:07:06.203 --> 01:07:07.484]  Exposing corruption.
[01:07:07.544 --> 01:07:11.327]  Dismantling the false left-right paradigm.
[01:07:11.934 --> 01:07:13.295]  He's Alex Jones.
[01:07:13.855 --> 01:07:17.057]  That's right, they control you with left-right systems.
[01:07:17.577 --> 01:07:22.941]  In the name of liberalism, they point out all of our differences and get us to identify by those.
[01:07:22.981 --> 01:07:29.164]  They make our heroes some drug addict football player, basketball player, some NASCAR driver.
[01:07:30.425 --> 01:07:39.971]  Instead of what they were when this country was number one, sharpshooters, heroes, scientists, inventors, explorers, trailblazers.
[01:07:40.911 --> 01:07:45.735]  Because we idolize and then model ourselves after that.
[01:07:45.775 --> 01:07:53.161]  You think, I remember reading globalist documents from a hundred plus years ago where they said, these people can all read, they're too smart, they're too aggressive.
[01:07:53.181 --> 01:07:56.004]  4% of them have half the world's wealth, they have all the inventions.
[01:07:56.284 --> 01:07:58.146]  We were Americans, we were the best.
[01:07:58.386 --> 01:07:59.547]  Folks, we're not the best now.
[01:07:59.567 --> 01:08:00.688]  Let me give you a little news flash.
[01:08:01.448 --> 01:08:04.371]  We became decadent and slovenly and they took control of us.
[01:08:05.405 --> 01:08:06.426]  They are the New World Order.
[01:08:06.626 --> 01:08:08.147]  They understand what makes us tick.
[01:08:08.167 --> 01:08:10.149]  They understand our human dynamic.
[01:08:10.449 --> 01:08:16.113]  And they manipulate that by becoming conscious of it and realizing how ignorant we've all become.
[01:08:16.474 --> 01:08:17.214]  Myself included.
[01:08:17.254 --> 01:08:18.375]  I study constantly.
[01:08:18.395 --> 01:08:23.199]  I, graciously, am just so excited about life and all the incredible knowledge and the mysteries.
[01:08:23.779 --> 01:08:26.121]  You need to get into that as well, ladies and gentlemen.
[01:08:26.521 --> 01:08:28.603]  You need to realize there's more out there than just
[01:08:29.173 --> 01:08:35.380]  You know, they put women on TV that most women can't look like to make you feel inadequate so they can sell you a bunch of junk products.
[01:08:35.720 --> 01:08:42.527]  They show men images of male virtue that are not truly virtuous or that are distorted.
[01:08:43.188 --> 01:08:45.630]  They are manipulating your mind!
[01:08:45.991 --> 01:08:47.292]  Become conscious of it!
[01:08:48.160 --> 01:08:53.984]  But they've done a preconditioning brainwashing, where you go, there is no manipulation, there is no corruption, there is no lie.
[01:08:54.324 --> 01:08:58.327]  Or another preconditioning, if you're a little bit deeper, okay, nothing you can do about it, so what?
[01:08:58.507 --> 01:09:00.548]  You know, a nihilistic snickering mode.
[01:09:01.449 --> 01:09:07.153]  You're not going to be happy until you put yourself on the course of standing up for what's true, and what's decent, and what's good.
[01:09:07.353 --> 01:09:09.234]  And I'm telling you, that isn't the system we're in now.
[01:09:09.514 --> 01:09:12.016]  Okay, we've got a bunch of calls about the Browns here, been holding for eons.
[01:09:12.576 --> 01:09:15.338]  For those that don't know, I'll throw in a little bit of history here.
[01:09:16.457 --> 01:09:19.119]  The Browns are found guilty of not paying income tax.
[01:09:19.199 --> 01:09:23.182]  A dentist and her husband, a contractor.
[01:09:23.502 --> 01:09:24.523]  We've had them on this show.
[01:09:24.543 --> 01:09:25.564]  George Norris had them on.
[01:09:25.584 --> 01:09:28.626]  I think I missed two of George's calls the last two weeks to come on.
[01:09:29.127 --> 01:09:30.928]  Every time I've been missing those calls to come on.
[01:09:31.168 --> 01:09:33.190]  But George told me I'm on for him tonight.
[01:09:33.210 --> 01:09:35.791]  He's filling in for Art Bell to talk about it.
[01:09:35.811 --> 01:09:36.992]  So tonight I should cover that.
[01:09:37.052 --> 01:09:41.075]  But you can't even get into this in a few minutes without doing it justice.
[01:09:41.135 --> 01:09:42.997]  It's the sound bites that are killing us here.
[01:09:43.617 --> 01:09:44.738]  And I want to get into details.
[01:09:46.346 --> 01:09:51.029]  You know, they say without an income tax, how will we have a government and all these wonderful things it does?
[01:09:51.409 --> 01:09:51.929]  That's a joke.
[01:09:53.130 --> 01:09:55.131]  We didn't have an income tax until 1913.
[01:09:56.572 --> 01:09:58.013]  Most people didn't pay it until the early 1950s.
[01:09:58.033 --> 01:10:01.015]  None of this country was built by it.
[01:10:01.055 --> 01:10:03.376]  The parasitic private banks set that up.
[01:10:03.536 --> 01:10:05.838]  Go learn about fractional reserve banking.
[01:10:06.598 --> 01:10:06.878]  Okay?
[01:10:06.898 --> 01:10:08.199]  Learn about the history of the system.
[01:10:08.239 --> 01:10:10.720]  Learn about how our banking system operates now.
[01:10:10.760 --> 01:10:11.561]  It's not free market.
[01:10:12.794 --> 01:10:13.736]  Learn about this now.
[01:10:13.877 --> 01:10:16.021]  It is a crony system.
[01:10:16.102 --> 01:10:17.024]  It is a managed market.
[01:10:18.709 --> 01:10:22.392]  With an elite that literally owns the issuance of currency and credit.
[01:10:23.813 --> 01:10:28.657]  The financial market you're in is real, but it is a toy inside a snow globe, basically.
[01:10:28.977 --> 01:10:30.418]  It's a machine.
[01:10:30.979 --> 01:10:33.060]  You're not looking outside the box, folks.
[01:10:33.501 --> 01:10:34.762]  You're in a matrix, okay?
[01:10:35.322 --> 01:10:35.762]  Literally!
[01:10:35.782 --> 01:10:37.484]  This is what drives me insane!
[01:10:37.684 --> 01:10:39.325]  And they call you dumb!
[01:10:39.505 --> 01:10:41.687]  They snicker and laugh at you constantly!
[01:10:41.947 --> 01:10:42.808]  I'm sick of them!
[01:10:42.828 --> 01:10:44.989]  Alright, I said I'd go to the calls.
[01:10:45.430 --> 01:10:46.731]  They got raided Friday.
[01:10:47.936 --> 01:10:49.256]  Or Thursday night, excuse me.
[01:10:50.137 --> 01:10:52.337]  And I gotta say, I'm glad I didn't get killed.
[01:10:52.977 --> 01:10:57.299]  The Feds came in posing as patriots and got guns on them and got them out of there and didn't kill them.
[01:10:57.799 --> 01:11:00.920]  And that isn't the best, but it's not the worst thing that could have happened.
[01:11:01.480 --> 01:11:07.442]  And I didn't want the Feds getting killed or hurt either, because then they'd make them martyrs and it doesn't hurt the New World Order for some Feds to get killed.
[01:11:07.462 --> 01:11:09.342]  They're just like the general public in the Matrix.
[01:11:10.142 --> 01:11:12.923]  And I'm just glad that this ended non-violently.
[01:11:13.063 --> 01:11:15.764]  I'm not glad that innocent people have gone to prison now.
[01:11:16.661 --> 01:11:25.415]  And I'm not glad they're trumping up charges out of that whole process when the illegal aliens under the amnesty bill were going to be given five years tax amnesty.
[01:11:26.096 --> 01:11:27.579]  But citizens can't have that.
[01:11:28.644 --> 01:11:29.645]  Oh, that's so sick.
[01:11:29.825 --> 01:11:32.986]  But let's go ahead and talk to Joe in New York.
[01:11:33.446 --> 01:11:34.967]  Joe, say you're a friend of the Browns.
[01:11:34.987 --> 01:11:35.547]  What's going on?
[01:11:35.847 --> 01:11:36.648]  What's going on, Alex?
[01:11:36.768 --> 01:11:39.189]  I'm a first-time caller, long-time listener now.
[01:11:39.249 --> 01:11:42.250]  Listen, I was up at the Summer Freedom Festival at the Browns.
[01:11:42.290 --> 01:11:48.733]  I had a great chance to meet Ed Nolay and other patriots of this country, such as Danny Riley, Randy Weaver, Bob Wolfe, and Jason Garrett.
[01:11:48.813 --> 01:11:50.514]  I understand, but we've got to move faster.
[01:11:50.874 --> 01:12:04.863]  All right, sir, basically what I wanted to say is, you know, I sent off two faxes to Marshall Monier, and I basically, you know, keep bringing up the Tom Cryer case, and I can't believe that people aren't screaming hi to the helts every time the knee and the browns are brought up that Tom Cryer got off and was acquitted on all these charges.
[01:12:05.103 --> 01:12:11.728]  Well, not just Tom Cryer in Louisiana, a lawyer, proving that it was all basically a private fraud and an offshore scam.
[01:12:12.188 --> 01:12:16.671]  In case after case, there are just nine defendants in Las Vegas.
[01:12:16.691 --> 01:12:17.091]  Yes, sir.
[01:12:17.231 --> 01:12:19.513]  Under a hundred and, what, ninety-something?
[01:12:20.694 --> 01:12:21.454]  161 federal charges.
