[00:00:06.826 --> 00:00:14.449]  He stands for truth.
[00:45:07.341 --> 00:45:10.622]  And the top scientists I've interviewed who gave up millions a year to tell the truth.
[00:45:10.642 --> 00:45:14.964]  I mean, these are guys who were running it and they'd go public because it was being kept quiet.
[00:45:15.324 --> 00:45:23.546]  According to them, yeah, you can go change the one thing you want and say make that tomato or that potato last three times as long and taste better and the bugs won't eat it because the bugs know something.
[00:45:24.207 --> 00:45:25.348]  Or the bugs do, they get sick.
[00:45:25.688 --> 00:45:29.871]  Here's an example, GMO crops, so many farmers, their pigs won't eat them.
[00:45:30.112 --> 00:45:33.814]  You throw it down in the slop in front of them, the pigs, the cows won't eat it.
[00:45:34.415 --> 00:45:37.797]  Because they can smell it, folks, their olfactory nerves are a lot better than ours.
[00:45:38.238 --> 00:45:39.439]  That's the nerve for your nose.
[00:45:39.759 --> 00:45:43.642]  For those public school educated like myself, before I educated myself after the programming.
[00:45:44.322 --> 00:45:45.784]  I broke the conditioning, ladies and gentlemen.
[00:45:49.113 --> 00:45:52.336]  I've set the table, and I cannot describe to you how bad it is.
[00:45:52.976 --> 00:45:55.839]  They take potatoes, okay, and they feed them to guinea pigs, rats, mice.
[00:45:55.939 --> 00:45:56.740]  They all die.
[00:45:57.520 --> 00:45:59.982]  I mean, you don't have something that's going to live three, four years, five years.
[00:46:00.103 --> 00:46:01.704]  It dies in six months on average.
[00:46:02.364 --> 00:46:07.589]  And it caused mutations in the rats, which scientists didn't think was possible.
[00:46:07.989 --> 00:46:08.950]  I mean, it was like the movies.
[00:46:08.970 --> 00:46:10.952]  They were mutating in months themselves.
[00:46:11.472 --> 00:46:14.175]  These were things different from cancer, which is a type of mutation.
[00:46:14.375 --> 00:46:16.757]  This was just like the intestines doubling in size.
[00:46:17.651 --> 00:46:22.933]  This was just all sorts of bizarre stuff going on with the rodents, uh, dying.
[00:46:24.053 --> 00:46:24.433]  Okay?
[00:46:25.033 --> 00:46:26.033]  I mean, go pull it up!
[00:46:26.213 --> 00:46:27.474]  Go read it for yourself!
[00:46:27.854 --> 00:46:29.694]  Just talk potato test killed rats!
[00:46:29.915 --> 00:46:31.695]  And then, they put it on the market!
[00:46:31.755 --> 00:46:32.675]  We're eating it!
[00:46:32.995 --> 00:46:34.016]  And they don't label it!
[00:46:34.616 --> 00:46:35.476]  You say, well, yes they do.
[00:46:35.516 --> 00:46:36.416]  Now they changed the law.
[00:46:36.716 --> 00:46:38.177]  Something can be 75% GMO.
[00:46:38.477 --> 00:46:39.257]  And they don't have to tell you now.
[00:46:39.297 --> 00:46:40.137]  It's called organic.
[00:46:40.698 --> 00:46:42.858]  I mean, this is hell on earth, ladies and gentlemen.
[00:46:43.298 --> 00:46:44.619]  This is not hybridization.
[00:46:45.019 --> 00:46:45.479]  So, so,
[00:46:47.179 --> 00:46:47.859]  That's what's happening.
[00:46:49.039 --> 00:46:53.460]  Now, with the honeybees, they have all of these crops that the honeybees pollinate.
[00:46:53.940 --> 00:46:58.781]  And let me read from this report here put out by Cialis.com.
[00:46:59.141 --> 00:47:00.941]  C-E-L-I-S dot com.
[00:47:00.981 --> 00:47:01.802]  It's a compilation.
[00:47:02.122 --> 00:47:05.042]  Every comment they make is a link to a government document or news report.
[00:47:05.322 --> 00:47:06.782]  So, the best thing I've found out there.
[00:47:06.802 --> 00:47:09.723]  It's up on PrisonPlanet.com and Infowars.com right now.
[00:47:10.183 --> 00:47:13.604]  George, just type into Google, European bees also taking a nosedive.
[00:47:14.004 --> 00:47:15.004]  And I can't read the whole thing.
[00:47:15.044 --> 00:47:15.864]  Now, Einstein
[00:47:17.279 --> 00:47:24.544]  Einstein said, back in the 60's, that if the bee disappears off the surface of the globe, then man would only have four years to live.
[00:47:25.324 --> 00:47:29.067]  No more bees, no more pollination, no more plants, no more animals, no more man.
[00:47:29.527 --> 00:47:33.790]  I don't know if it's that bad, because Einstein's... we shouldn't listen to him.
[00:47:33.810 --> 00:47:34.691]  He's probably with Al-Qaeda.
[00:47:35.431 --> 00:47:38.313]  But anybody who criticizes what the government's doing is evil.
[00:47:38.633 --> 00:47:43.997]  But that's what Einstein had to say, and they talked to the German scientists, they quote a bunch of them here, zoologists,
[00:47:45.231 --> 00:47:59.684]  As far back as 2005, Hayfecker ended an article he contributed to the Journal of Der Christischer, and it says, Critical Agriculture Report, with the Albert Einstein quote beginning it.
[00:48:00.296 --> 00:48:06.261]  It says, mysterious events in recent months have suddenly made Einstein's apocalyptic vision seem all the more topical.
[00:48:06.561 --> 00:48:09.683]  For unknown reasons, bee populations throughout Germany are disappearing.
[00:48:10.304 --> 00:48:13.106]  Something that is, so far, only harming beekeepers.
[00:48:13.146 --> 00:48:20.511]  But the situation is different in the United States, where bees are dying in such dramatic numbers that the economic consequences could be dire.
[00:48:20.732 --> 00:48:24.614]  And I have an AP article today saying over 70% in Texas, gone.
[00:48:25.075 --> 00:48:26.436]  Over half in the US, gone.
[00:48:27.356 --> 00:48:29.138]  Wild bees, beekeepers, you name it.
[00:48:29.478 --> 00:48:30.519]  I haven't been seeing any bees.
[00:48:30.539 --> 00:48:30.839]  Have you?
[00:48:31.580 --> 00:48:33.122]  I mean, when I was a kid, there were swarms of them.
[00:48:33.142 --> 00:48:34.403]  They were all over the plants, everywhere.
[00:48:35.304 --> 00:48:41.289]  No one knows what is causing the bees to perish, but experts believe the large-scale use of genetically modified plants in the U.S.
[00:48:41.309 --> 00:48:41.970]  could be a factor.
[00:48:42.050 --> 00:48:44.592]  Then you link it to the actual reports, and it's clear.
[00:48:44.733 --> 00:48:45.073]  It's that.
[00:48:45.313 --> 00:48:46.654]  That's a contributing factor.
[00:48:46.714 --> 00:48:48.316]  It could be other things as a cocktail.
[00:48:48.996 --> 00:48:50.097]  And then it goes into it.
[00:48:50.137 --> 00:48:52.018]  It says, since last November the U.S.
[00:48:52.038 --> 00:48:59.824]  has seen a decline in the bee populations so dramatic that it eclipses all previous indices of mass mortality.
[00:49:00.144 --> 00:49:08.650]  Beekeepers on the East Coast of the United States complain that they have lost more than 70 percent of their stock since late last year, while the West Coast has seen a decline of up to 60 percent.
[00:49:08.890 --> 00:49:10.871]  Again, AP says 70 plus in Texas.
[00:49:11.392 --> 00:49:15.895]  In particular, worrisome, she says that the bees death is accompanied by a set of symptoms.
[00:49:16.295 --> 00:49:18.537]  This is a zoologist who studies insects.
[00:49:19.755 --> 00:49:22.617]  Which does not seem to match anything in the literature.
[00:49:22.917 --> 00:49:25.039]  See, new stuff's happening that's never happened before.
[00:49:25.319 --> 00:49:26.360]  And then it goes on, folks.
[00:49:26.380 --> 00:49:27.620]  This is where it really gets scary.
[00:49:28.961 --> 00:49:40.429]  Walter Hayfecker, the German beekeeping official, speculates that besides a number of other factors, the fact that genetically modified insect-resistant plants are now being used in 40% of cornfields in the United States could be playing a role.
[00:49:40.449 --> 00:49:42.650]  The figure is much lower in Germany.
[00:49:43.368 --> 00:49:58.177]  And it goes on, Heybecker recently sent a researcher at the CDC working group some data, and then it goes through a study done at the University of Genome, from 2001 to 2004, the researchers examined the effects of pollen from a genetically modified maize variant called Bt corn.
[00:49:58.437 --> 00:50:02.360]  Now this is just one they looked at, and listen, it wasn't that that hurt them!
[00:50:03.095 --> 00:50:11.961]  But it stripped their intestinal wall of its defensive coating, then the bacteria are able to kill the bees.
[00:50:12.021 --> 00:50:12.802]  It goes on to say that.
[00:50:13.442 --> 00:50:15.864]  These things all cause weird chain reactions.
[00:50:16.464 --> 00:50:18.345]  It's unbelievable.
[00:50:18.846 --> 00:50:19.466]  The bees are dying.
[00:50:20.467 --> 00:50:21.267]  I know you don't care.
[00:50:21.647 --> 00:50:22.368]  Who cares about the bees?
[00:50:22.388 --> 00:50:23.148]  They're with Al-Qaeda.
[00:50:23.449 --> 00:50:23.969]  I understand.
[00:50:24.029 --> 00:50:25.370]  Just go listen to the neocons.
[00:50:25.390 --> 00:50:26.771]  They'll tell you this is no big deal.
[00:50:27.611 --> 00:50:31.054]  A gene from a soil bacterium had been inserted into the corn.
[00:50:31.374 --> 00:50:32.915]  See, that's not George Washington Carver.
[00:50:33.621 --> 00:50:34.262]  Let me say that again.
[00:50:34.342 --> 00:50:38.866]  A gene from a soil bacterium, oh that's real smart, had been inserted.
[00:50:38.886 --> 00:50:40.728]  Because see, you get the one change you want.
[00:50:40.948 --> 00:50:41.969]  The bugs won't eat it now.
[00:50:42.970 --> 00:50:44.311]  That is, many forms of insects won't.
[00:50:44.331 --> 00:50:45.112]  The bees still will.
[00:50:45.352 --> 00:50:46.093]  What do those bugs know?
[00:50:46.133 --> 00:50:48.034]  The bugs are like, eww, not going to eat that.
[00:50:48.295 --> 00:50:50.377]  And it makes the things, it does a bunch of stuff.
[00:50:51.678 --> 00:50:57.163]  A gene from the soil bacterium had been inserted into the corn that enabled the plant to produce an agent that is toxic to insects.
[00:50:58.625 --> 00:51:00.486]  Oh man, that's good for us to eat!
[00:51:00.506 --> 00:51:01.966]  It's toxic to insects!
[00:51:01.986 --> 00:51:04.807]  Remember when everybody got sick from Starlink when it got out here in the U.S.?
[00:51:06.048 --> 00:51:08.669]  Doesn't matter now, it's in like 87% of varieties.
[00:51:08.689 --> 00:51:09.149]  That's another thing.
[00:51:09.349 --> 00:51:11.510]  This stuff is taking over all the other plant varieties.
[00:51:11.770 --> 00:51:14.691]  They had a Monsanto back in 99 said that.
[00:51:14.911 --> 00:51:17.692]  So we're just going to infect everything and then sue everyone claiming we own it.
[00:51:18.012 --> 00:51:24.194]  By the way, if they infect your fields, they come and steal plants off your property and then sue you for them infecting your fields with their genetics.
[00:51:25.464 --> 00:51:27.405]  You don't have to have some plant that's 100% theirs.
[00:51:27.605 --> 00:51:34.086]  If it has 1% Monsanto genes, whether it's corn, canola, soybean, they take your property.
[00:51:34.666 --> 00:51:35.087]  Ha ha ha!
[00:51:35.187 --> 00:51:36.147]  Because they own the courts.
[00:51:36.187 --> 00:51:40.828]  They literally finance the creation of the main court in St.
[00:51:40.868 --> 00:51:41.648]  Louis, Missouri.
[00:51:41.668 --> 00:51:42.969]  They actually run the court.
[00:51:43.569 --> 00:51:44.489]  Ha ha ha ha!
[00:51:44.769 --> 00:51:45.489]  We'll be right back.
[00:51:45.509 --> 00:51:46.009]  Stay with us.
[00:51:50.993 --> 00:51:52.174]  Hi, this is Ted Anderson.
[00:51:52.294 --> 00:51:57.096]  Over the years, Genesis Communications Network has grown by leaps and bounds, reaching millions of listeners.
[00:51:57.216 --> 00:52:00.098]  The impact on political and social issues have been enormous.
[00:52:00.238 --> 00:52:04.240]  Businesses associated with the network have grown to become valuable enterprises.
[00:52:04.560 --> 00:52:10.584]  If you are accredited and have an entrepreneurial spirit, national radio may be the opportunity you're looking for.
[00:52:10.764 --> 00:52:12.325]  Call me today at 877-996-4327, extension 101.
[00:52:12.365 --> 00:52:14.746]  For more information, that's 877-996-4327, extension 101.
[00:52:22.268 --> 00:52:23.309]  Looking for profits?
[00:52:23.369 --> 00:52:25.149]  Looking for safety and security?
[00:52:25.189 --> 00:52:27.909]  The $10 Olympic Commemorative Gold Coin offers both.
[00:52:28.330 --> 00:52:35.911]  This low-mintage collector coin, with a total series mintage under $600,000, has sold at four times its current price.
[00:52:35.951 --> 00:52:39.672]  Falling dollar values and inflation make this likely to happen again.
[00:52:39.712 --> 00:52:41.232]  Secure your position today.
[00:52:41.532 --> 00:52:42.772]  Call Midas Resources at 1-800-686-2237.
[00:52:42.793 --> 00:52:43.053]  That's 1-800-686-2237.
[00:52:51.051 --> 00:53:07.599]  We at the... Prepare yourself for a talk radio experience like no other.
[00:53:08.560 --> 00:53:09.880]  He stands for truth.
[00:53:11.321 --> 00:53:13.142]  He stands for justice.
[00:53:14.523 --> 00:53:16.924]  He stands for what's right.
[00:53:16.984 --> 00:53:19.205]  This is the Alex Jones Show.
[00:53:20.256 --> 00:53:24.878]  Call Alex now, toll free at 877-590-5525.
[00:53:24.958 --> 00:53:33.521]  Now live from Austin, Texas, here's Alex Jones.
[00:53:35.381 --> 00:53:40.503]  That's right, and if you want to get involved on air, the lines have been filled as usual the entire broadcast.
[00:53:40.543 --> 00:53:46.125]  You just wait until you hear me go to a call and complete that call and you can dial in and get into a line maybe.
[00:53:46.545 --> 00:53:47.346]  Love to hear from you.
[00:53:47.406 --> 00:53:48.006]  I know we've got
[00:53:49.355 --> 00:53:50.396]  Antoine holding the longest.
[00:53:50.416 --> 00:53:51.336]  We're going to get to you in a minute.
[00:53:51.877 --> 00:53:55.299]  Vince, TJ, Ryan, Todd, Jimmy.
[00:53:55.319 --> 00:53:56.160]  We're going to get to everybody.
[00:53:57.721 --> 00:53:59.802]  Last hour, I was talking about genetic engineering.
[00:54:00.863 --> 00:54:02.904]  And cross-species is very dangerous.
[00:54:03.485 --> 00:54:11.290]  Because it gives rise to super viruses, new bacteria, causes chain reactions in the food chain that can kill a lot of animals.
[00:54:12.130 --> 00:54:17.474]  The honey bee, the European bee, as well as some of the domestic forms of bees,
[00:54:18.537 --> 00:54:38.569]  uh... are disappearing are dying and uh... it's extremely serious it's happening all over the world where a lot of pesticides are used where this asian mice are introduced but it's being accelerated and they're finding a connection to total die-off where they've been exposed to just one type of Monsanto Bt corn
[00:54:39.551 --> 00:54:46.457]  Now again, starling corn had been altered and caused serious illnesses in those that accidentally ate it.
[00:54:46.477 --> 00:54:47.197]  Remember hearing about that?
[00:54:47.498 --> 00:54:49.579]  I mean this stuff's really, really serious.
[00:54:50.020 --> 00:54:51.841]  But humans are a lot bigger, a lot stronger.
[00:54:52.141 --> 00:54:53.863]  A bee's kind of a canary in the coal mine.
[00:54:55.404 --> 00:54:58.507]  And they pollinate things.
[00:54:58.727 --> 00:55:01.249]  They allow plants to continue their reproductive cycles.
[00:55:01.649 --> 00:55:07.794]  And not just the food crops, but everything from oak trees to flowers to the bluebonnets.
[00:55:10.178 --> 00:55:36.477]  It's extremely serious, and it goes on to say that they found in different university studies, we have several here that found the same thing, and Der Spiegel's reported on it, the Chinese reported on it, it's been in some of our newspapers, but it's still not popularly known, and that is there's a clear link to the bacteria genetics they put into the corn, causing an autoimmune response, a lack of autoimmune response in the digestive tract of the bee.
[00:55:36.497 --> 00:55:38.839]  For those that don't know, honey is bee vomit.
[00:55:40.499 --> 00:55:45.886]  And the bees eat pollen and regurgitate it to store it for the winter.
[00:55:47.909 --> 00:55:52.254]  So you need to understand folks that's also why there's so much pollen now.
[00:55:52.274 --> 00:55:53.616]  70% of the bees gone.
[00:55:55.188 --> 00:55:55.908]  I think it's more than that.
[00:55:55.928 --> 00:55:56.469]  I mean, where are they?
[00:55:56.489 --> 00:55:58.249]  I think I've seen like one bee since spring started.
[00:55:58.289 --> 00:56:00.951]  In fact, I was outside my office, outside my house.
[00:56:00.971 --> 00:56:04.532]  They've got those mountain laurel or lilac.
[00:56:04.612 --> 00:56:06.793]  And I go out on the greenbelt and I'm looking for bees.
[00:56:06.833 --> 00:56:07.614]  I'm looking for flowers.
[00:56:08.034 --> 00:56:08.694]  Where are the bees?
[00:56:08.714 --> 00:56:11.035]  When I was a kid, every flower had bees on it.
[00:56:11.255 --> 00:56:11.916]  Where are they?
[00:56:13.956 --> 00:56:15.497]  I think I've seen like one or two bees.
[00:56:16.318 --> 00:56:17.158]  This is a big deal.
[00:56:17.198 --> 00:56:20.079]  But meanwhile, please don't hear me talk about this.
[00:56:20.419 --> 00:56:22.880]  And then when some 18-year-old college student
[00:56:25.268 --> 00:56:28.309]  Knocks on your door and says, I'm here for the Nature Conservancy.
[00:56:28.329 --> 00:56:29.229]  The earth is dying.
[00:56:29.529 --> 00:56:30.749]  The salamander's in trouble.
[00:56:30.949 --> 00:56:36.090]  Will you sign up to give us $50 a month to help get ordinances passed to protect our earth?
[00:56:36.871 --> 00:56:40.551]  All they did was go and take farmers' and ranchers' land back in the mid and late 90s.
[00:56:41.332 --> 00:56:42.952]  First, they wouldn't let them build on it or use it.
[00:56:42.972 --> 00:56:44.152]  Then they sold it for pennies on the dollar.
[00:56:44.172 --> 00:56:47.673]  Then they took the restrictions off and built five-star spas and million-dollar ranchettes.
[00:56:47.773 --> 00:56:48.633]  Total fraud.
[00:56:48.853 --> 00:56:52.314]  The environmental movement is a criminal group of degenerates.
[00:56:53.391 --> 00:56:54.472]  Okay, I've studied them.
[00:56:54.512 --> 00:56:56.513]  I know more about that than I know about genetic engineering.
[00:56:56.913 --> 00:56:58.154]  I've interviewed all the experts.
[00:56:58.194 --> 00:56:59.075]  I've seen the horrors.
[00:56:59.535 --> 00:57:00.476]  I've seen what they do.
[00:57:00.576 --> 00:57:03.898]  It's a land-grabbing, socialist group, bankrolled by the big banks.
[00:57:04.138 --> 00:57:07.740]  And again, the low-level environmentalists, they mean well, folks.
[00:57:09.101 --> 00:57:16.826]  But, they're taught, don't let highways be built, and restrict development, don't let people farm and ranch, and don't do this and that.
[00:57:17.987 --> 00:57:18.267]  You see?
[00:57:19.221 --> 00:57:26.127]  Instead of, don't dump nerve gas in the ocean, and don't cross species, and then have no idea what it's going to do, and just plant it in the open air.
[00:57:27.948 --> 00:57:40.638]  If the Nature Conservancy knocked on my door, and was introducing legislation and lobbying, and said, we are trying to criminally go after protein gene for planting in the open air in 90 plus locations, live pharmacological corn that had live AIDS virus in it.
[00:57:41.459 --> 00:57:43.341]  We, HIV virus.
[00:57:43.361 --> 00:57:45.042]  Before you roll your eyes, go Google it!
[00:57:46.846 --> 00:57:49.506]  There's a research farm they had right outside Austin.
[00:57:50.167 --> 00:57:51.387]  I don't like... BREATHE IN IT!
[00:57:53.187 --> 00:58:00.648]  So before you sit there and roll your neo-con, gun-grabbin', open-border-lovin' eyes at me, you're not real conservatives, just shut up!
[00:58:01.148 --> 00:58:02.669]  And you go check out my claims.
[00:58:03.529 --> 00:58:04.989]  And start getting on some real issues.
[00:58:05.169 --> 00:58:10.450]  And for you stinking liberals, stop going off with the corporate media pushes and what they tell you is important.
[00:58:10.690 --> 00:58:15.511]  They know you're concerned about the environment, so they con you with false avenues of getting something done.
[00:58:17.844 --> 00:58:18.385]  I'm sorry.
[00:58:21.330 --> 00:58:23.613]  I'm frustrated because I want to go to your calls too.
[00:58:24.555 --> 00:58:25.777]  I'm done talking about the bees.
[00:58:26.779 --> 00:58:28.482]  Just type colony collapse disorder.
[00:58:28.762 --> 00:58:31.367]  Type bees into a search engine and just click news.
[00:58:32.225 --> 00:58:33.566]  And go do a few hours of research.
[00:58:33.606 --> 00:58:34.967]  No, but you're not going to do that.
[00:58:35.407 --> 00:58:38.789]  You saw a video on the news this year of polar bears stranded on ice.
[00:58:38.829 --> 00:58:39.550]  They can't swim.
[00:58:39.570 --> 00:58:40.430]  They're going to die.
[00:58:40.790 --> 00:58:43.052]  Polar bears can swim up to 300 miles.
[00:58:43.072 --> 00:58:45.313]  They routinely swim 100 miles.
[00:58:45.853 --> 00:58:48.735]  They go to ice flows to hunt whale.
[00:58:49.295 --> 00:58:51.817]  They can haul in a beluga that weighs twice their size.
[00:58:51.837 --> 00:58:56.600]  They're just the most powerful creature on the land I've ever heard of, ladies and gentlemen.
[00:58:56.680 --> 00:58:57.420]  Oh, you don't believe me?
[00:58:57.460 --> 00:59:00.722]  Just type polar bear killing beluga into YouTube.
[00:59:00.742 --> 00:59:01.663]  You'll get hundreds of clips.
[00:59:02.267 --> 00:59:02.928]  I was doing research.
[00:59:02.988 --> 00:59:05.449]  My wife walks in and goes, what are you watching this horrible buddingness for?
[00:59:05.509 --> 00:59:07.251]  And I go, I heard they can haul in a beluga.
[00:59:07.271 --> 00:59:07.871]  I didn't believe it.
[00:59:08.051 --> 00:59:12.815]  You can watch one with one arm go, yeah, right into the water and just pull a beluga out.
[00:59:13.055 --> 00:59:14.976]  A huge white whale and start gobbling it.
[00:59:16.097 --> 00:59:18.118]  Oh, the boat can't swim.
[00:59:18.759 --> 00:59:21.141]  No, it can just swim 300 miles in the Arctic Ocean.
[00:59:21.161 --> 00:59:25.063]  I mean, you just, you just, the Earth, we better do something, do something.
[00:59:25.344 --> 00:59:26.164]  Gobble water.
[00:59:26.204 --> 00:59:27.465]  We're all dead.
[00:59:29.187 --> 00:59:29.567]  The U.N.
[00:59:29.587 --> 00:59:31.308]  proposes a carbon tax, Washington Post.
[00:59:31.368 --> 00:59:32.768]  A new idea just came up.
[00:59:33.028 --> 00:59:33.688]  Oh, no, I read it in U.N.
[00:59:33.728 --> 00:59:34.668]  documents 12 years ago.
[00:59:35.229 --> 00:59:36.129]  A carbon tax.
[00:59:36.209 --> 00:59:37.989]  A tax on you, the global government.
[00:59:38.229 --> 00:59:40.270]  That has nothing to do with polar bears.
[00:59:41.470 --> 00:59:42.550]  Let me tell you what's dying.
[00:59:42.570 --> 00:59:44.131]  The honeybees, ladies and gentlemen.
[00:59:44.391 --> 00:59:45.411]  Not the polar bears.
[00:59:46.091 --> 00:59:47.692]  Their population has exploded.
[00:59:50.513 --> 00:59:54.273]  By the way, polar bears have been dug up as far south as Minnesota.
[00:59:54.313 --> 00:59:56.194]  Their range was once much greater.
[00:59:57.426 --> 01:00:00.748]  But their population now is larger than it was 50 years ago.
[01:00:00.788 --> 01:00:01.369]  I'll just type that.
[01:00:01.789 --> 01:00:02.329]  Don't believe me?
[01:00:02.509 --> 01:00:06.672]  Type polar bear population exploding into Google.
[01:00:07.252 --> 01:00:08.373]  Again, folks, this is what I do.
[01:00:08.473 --> 01:00:09.834]  I check stuff out.
[01:00:10.174 --> 01:00:12.635]  I mean, five, six years ago, you'd say, well, is global warming real?
[01:00:12.675 --> 01:00:13.836]  I'd go, well, there's some climate change.
[01:00:13.856 --> 01:00:14.857]  It looks like the sun's heating up.
[01:00:15.177 --> 01:00:19.679]  By the way, since the sun has had accurate measurements the last 200 years, it's the brightest it's ever been.
[01:00:19.880 --> 01:00:21.300]  The ice caps on Mars are melting.
[01:00:21.320 --> 01:00:22.201]  I know I said that last hour.
[01:00:22.774 --> 01:00:28.916]  I mean, they had frozen moons orbiting Jupiter and Saturn that have now melted and have got methane oceans.
[01:00:29.656 --> 01:00:32.877]  The whole solar system is heating up like gangbusters.
[01:00:34.017 --> 01:00:40.439]  We're going to come back and do phone blitzing until I get to Ryan and Antoine and Vince and TJ and Tom and Jimmy and everybody else that's holding.
[01:00:40.479 --> 01:00:42.019]  I'm just going to bam, bam, bam through your calls.
[01:00:42.059 --> 01:00:43.119]  I know it's all great info.
[01:00:44.140 --> 01:00:47.821]  I've covered one topic so far, and the show's done that much.
[01:00:47.861 --> 01:00:49.081]  We've got 45 minutes left here.
[01:00:50.261 --> 01:00:53.084]  Uh, we got E. Howard Hunt going public before he died.
[01:00:53.104 --> 01:00:55.065]  It's now released that, yeah, the government killed Kennedy.
[01:00:55.406 --> 01:00:57.067]  Well, we didn't need to be told that.
[01:00:57.107 --> 01:00:57.708]  We already knew it.
[01:00:57.748 --> 01:00:59.349]  Thank you very much, Rolling Stone cover.
[01:01:00.390 --> 01:01:03.913]  Um, we got, um, what's going on over in Iraq.
[01:01:03.933 --> 01:01:05.094]  Zanny Abidin, forever.
[01:01:05.414 --> 01:01:06.115]  Yeah, so what?
[01:01:06.135 --> 01:01:06.475]  Shut up.
[01:01:07.256 --> 01:01:10.579]  And, uh, we've got, uh, Drill Angers Conservatives.
[01:01:12.159 --> 01:01:20.784]  They're mad that the drill was a drill of parents who scream, we're Christian conservatives against separation of church and state.
[01:01:21.444 --> 01:01:26.287]  Why aren't the parents mad that they do the drills coast-to-coast and point loaded... and by the way, they've been loaded.
[01:01:26.327 --> 01:01:31.430]  They've shot kids in the head before and shot a cop of the year in the head in Fort Worth and shot a kid a few years ago in the face in Michigan.
[01:01:32.451 --> 01:01:35.072]  But they go in with guns unannounced.
[01:01:35.132 --> 01:01:35.973]  The kids freak out.
[01:01:35.993 --> 01:01:37.494]  We're talking sometimes six, seven-year-olds.
[01:01:37.794 --> 01:01:39.815]  And then they scream, we're homeschoolers, we're going to kill you.
[01:01:40.953 --> 01:01:41.633]  Oh, you don't believe me?
[01:01:41.693 --> 01:01:46.274]  In Michigan, it was in AP, three years ago, they threw fake blood on them.
[01:01:46.834 --> 01:01:49.715]  Oh, it's not enough with the re-education brainwashing.
[01:01:49.975 --> 01:01:53.016]  They run in and throw fake blood on you, and then scream, we're gonna kill you.
[01:01:53.256 --> 01:02:07.079]  And we've got video on my phone, of these little kids going, AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH
[01:02:07.697 --> 01:02:10.140]  I mean, you know, this is what we're talking about here.
[01:02:10.541 --> 01:02:13.004]  And you have no... But see, they've made conservatives mad.
[01:02:13.405 --> 01:02:14.806]  Oh, that'll mess with your programming.
[01:02:14.826 --> 01:02:15.888]  They said the word conservative.
[01:02:16.048 --> 01:02:19.012]  Now all the fake conservatives listening will go, cannot compute, cannot compute.
[01:02:19.232 --> 01:02:20.193]  I better be for the cops.
[01:02:20.233 --> 01:02:21.735]  I better be for putting guns against heads.
[01:02:21.916 --> 01:02:23.197]  But it says conservatives are mad.
[01:02:23.257 --> 01:02:23.838]  What do I do?
[01:02:23.878 --> 01:02:24.359]  What do I do?
[01:02:25.148 --> 01:02:26.469]  Because you're in a false paradigm.
[01:02:26.489 --> 01:02:27.649]  You need to break your conditioning.
[01:02:28.029 --> 01:02:29.230]  I got all this other news.
[01:02:29.310 --> 01:02:30.470]  It's just masses of it.
[01:02:30.951 --> 01:02:33.072]  PrisonPlanet.com, InfoWars.com.
[01:02:33.092 --> 01:02:34.572]  My new film is Terror Storm.
[01:02:34.853 --> 01:02:37.034]  Get it today at InfoWars.com.
[01:02:37.334 --> 01:02:39.235]  We'll be right back for phone blitzing.
[01:02:39.455 --> 01:02:44.197]  And then I'm going to rampage through the news as we defend the Republic from enemies, foreign and domestic.
[01:02:55.749 --> 01:03:01.213]  It's here, after a year in production and traveling to distant lands, my new film Terror Storm is complete.
[01:03:01.613 --> 01:03:09.258]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:03:09.955 --> 01:03:16.979]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:03:17.399 --> 01:03:28.805]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:03:29.125 --> 01:03:32.667]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:03:33.108 --> 01:03:35.029]  It's an anthology of government crimes.
[01:03:35.349 --> 01:03:39.191]  Terror Storm is a film that everyone who wants to be truly informed must see.
