[00:00:00.309 --> 00:00:01.090]  Find out right now!
[01:32:10.003 --> 01:32:16.289]  In Revelations 14-9, speaking of the Mark of the Beast, it says, If any man worship the beast, take notice.
[01:32:16.630 --> 01:32:18.251]  It says, worship the beast.
[01:32:18.531 --> 01:32:21.134]  This issue is about worship, not economics.
[01:32:21.394 --> 01:32:26.859]  For a better understanding of this very important topic and to receive your three free books and a free DVD, call 1-888-211-1715.
[01:32:26.879 --> 01:32:27.320]  That's 1-888-211-1715.
[01:32:33.621 --> 01:32:37.484]  Did you know that the water you drink every day can be even more beneficial to your health?
[01:32:37.744 --> 01:32:41.607]  I'm not talking so-called enriched water, but I'm talking about electrolyzed water.
[01:32:41.968 --> 01:32:46.992]  RPA Biotech is an amazing American company that provides unique technology to transform water.
[01:32:47.272 --> 01:32:58.461]  Electrolyzed plus water will alkalize your water more powerfully than any other single nutraceutical because a body in an alkaline state can't grow pathogens, become allergic, or develop autoimmune disease or vascular degenerative illness.
[01:32:58.641 --> 01:32:59.301]  We're good to go!
[01:33:18.152 --> 01:33:20.674]  I was sitting in traffic, listening to the radio
[01:33:48.971 --> 01:33:54.133]  George Strait was singin' Seashores of Old Mexico.
[01:33:55.374 --> 01:33:59.596]  It sounded so good, I got an idea.
[01:33:59.916 --> 01:34:03.798]  I'm gonna go there since they're all over here.
[01:34:04.238 --> 01:34:08.820]  Longstar State should be renamed Texico.
[01:34:09.841 --> 01:34:13.222]  So long, Texas.
[01:34:13.402 --> 01:34:15.383]  Hello, Mexico.
[01:34:18.587 --> 01:34:23.429]  I'm gonna swim the Rio Grande at El Paso.
[01:34:26.471 --> 01:34:27.651]  I'm leaving tonight.
[01:34:28.131 --> 01:34:29.532]  I ain't gonna pack.
[01:34:30.292 --> 01:34:33.414]  I'm only taking the clothes on my back.
[01:34:34.154 --> 01:34:35.514]  So long, Texas.
[01:34:36.135 --> 01:34:38.016]  Hello, Mexico.
[01:34:48.532 --> 01:34:53.140]  I'll drive a rattle-trap car with no liability.
[01:34:56.186 --> 01:35:00.694]  I'll demand equal rights, though I'm there illegally.
[01:35:02.532 --> 01:35:04.374]  Just a lot more news to report today.
[01:35:04.414 --> 01:35:05.635]  We do want to take your calls.
[01:35:05.715 --> 01:35:07.637]  Monday is always a serious news day.
[01:35:07.657 --> 01:35:12.040]  There is so much to report, including an article up on Infowars.com.
[01:35:12.080 --> 01:35:18.046]  Police prepared to arrest 3,000 at the 2008 Republican National Convention.
[01:35:18.066 --> 01:35:20.608]  This will exceed, I believe, almost double
[01:35:22.010 --> 01:35:24.952]  What happened in New York City in 2004.
[01:35:25.272 --> 01:35:26.833]  Of course, we were on the ground for that.
[01:35:26.853 --> 01:35:31.175]  Another story, a student arrested over Virginia Tech remarks.
[01:35:31.235 --> 01:35:41.641]  Of course, the thought police already closing in on people that would even hint at any type of sympathy for the shooter or even taken out of context that that could be the case.
[01:35:41.681 --> 01:35:45.863]  So we are going to be seeing a total onslaught on potential thought crimes as
[01:35:46.423 --> 01:35:58.346]  The hate legislation moves forward, hate crimes bills move forward, and this Virginia Tech thing becomes a cyclone of psychological interpretations and interpretations of your behavior.
[01:35:58.947 --> 01:36:01.167]  Just one of the many components of the Virginia Tech shooting.
[01:36:01.187 --> 01:36:02.708]  We have more information on that on the show as well.
[01:36:02.868 --> 01:36:04.008]  But I want to go right back to your calls.
[01:36:04.028 --> 01:36:04.188]  1-800-259-9231.
[01:36:04.208 --> 01:36:05.808]  Do we still have Charles in Louisiana?
[01:36:08.712 --> 01:36:10.273]  Charles, you're on the Alex Jones Show.
[01:36:10.293 --> 01:36:10.973]  Thank you for calling in.
[01:36:10.993 --> 01:36:11.734]  How are you doing?
[01:36:11.754 --> 01:36:12.414]  My name is Jack.
[01:36:12.594 --> 01:36:13.475]  I'm just fine, thank you.
[01:36:13.495 --> 01:36:16.897]  Well, I'm not going to mention nothing about the truck rally today.
[01:36:16.917 --> 01:36:18.758]  I don't know if many people have talked about it.
[01:36:18.778 --> 01:36:23.901]  Well, we covered it on Friday, on the Friday program, and it's a big deal, but this is supposed to be happening today.
[01:36:23.941 --> 01:36:27.123]  Have you heard any... Oh, yeah, I heard a lot, but I just wanted to know.
[01:36:27.583 --> 01:36:30.605]  I've been going through all the channels, and very few people have mentioned everything.
[01:36:30.645 --> 01:36:31.406]  Some more, you know.
[01:36:31.786 --> 01:36:33.547]  I mean, people... What are you seeing, Charles?
[01:36:33.587 --> 01:36:34.668]  What are the numbers?
[01:36:34.728 --> 01:36:37.850]  Are we seeing... Well, I've got a guy with a CD down.
[01:36:39.277 --> 01:36:45.642]  About 40 minutes ago, I'm getting a few reports that they're pulling trucks from the side and kicking them.
[01:36:46.162 --> 01:36:46.362]  Sure.
[01:36:46.583 --> 01:36:51.266]  Department of Public Safety and State Police, I'm getting these reports.
[01:36:51.566 --> 01:36:55.889]  And then where the trucks are parked at, you know where they usually park, they only have four right now.
[01:36:56.349 --> 01:36:59.752]  And in Idaho, it's about a fourth of the trucks are off the road.
[01:37:00.592 --> 01:37:02.074]  So it's just starting to build up right now.
[01:37:02.114 --> 01:37:03.935]  But like I said, it just started 40 minutes ago.
[01:37:04.651 --> 01:37:15.640]  Sure, and of course we can assume, Charles, there'll be mass arrests, mass tickets, mass fines levied at these truckers standing up for their right to be paid appropriately for shipping our goods?
[01:37:16.261 --> 01:37:21.365]  No, it's because they're bringing 17,000 illegal trucks here from Mexico, that's why this is being done.
[01:37:21.625 --> 01:37:25.988]  Well, I know, but that cuts into their livelihood, and that's why they're upset about it.
[01:37:26.008 --> 01:37:32.874]  I heard a tour on a truck driver, I've been going passing his flyers out, George Bush is getting ready to bring 25,000 Iraqis here.
[01:37:35.069 --> 01:37:35.850]  That's going to be good.
[01:37:36.570 --> 01:37:40.853]  I think they already did that back in 1990 after the first Gulf War.
[01:37:41.133 --> 01:37:43.395]  This is another deal he's talking about.
[01:37:43.415 --> 01:37:45.076]  25,000 more.
[01:37:45.317 --> 01:37:47.418]  Well, American people, they're going to have to get hungry.
[01:37:47.438 --> 01:37:49.540]  They're going to have to do something, Jack.
[01:37:51.207 --> 01:37:54.128]  Well, I think, you know, maybe this is what it's going to take, Charlie.
[01:37:54.289 --> 01:37:59.431]  I hope it isn't because I see people waking up without having the rug pulled completely out from underneath them.
[01:37:59.451 --> 01:38:01.872]  But that is what it's going to take for some people.
[01:38:02.512 --> 01:38:04.313]  Well, some people will never do nothing, you know.
[01:38:04.353 --> 01:38:06.014]  They'll wait for other people to do it.
[01:38:07.199 --> 01:38:20.589]  You know, until their 2.2 cars are confiscated from the bank, until they lose their house, until they have trouble feeding their family, until they have to sign up for a no-work list, or they're denied work for whatever reason.
[01:38:20.629 --> 01:38:22.411]  You know, we just get what we deserve, Mr. Jack.
[01:38:22.451 --> 01:38:23.131]  I keep seeing that.
[01:38:23.212 --> 01:38:24.052]  It's true.
[01:38:24.392 --> 01:38:27.295]  Most people, they've got a coffin somewhere, and they don't want to get out of it.
[01:38:27.675 --> 01:38:30.337]  But anyway, I learned so much past these flyers out there.
[01:38:30.357 --> 01:38:35.141]  There wasn't many people out there doing it, but I had about four people with me, and we went out there for three days.
[01:38:37.179 --> 01:38:51.665]  Well, I mean, we need to get news.
[01:38:51.725 --> 01:38:59.829]  The thing is, I've gone online, and just as you mentioned when you came in, there seems to be almost a news blackout, an establishment news blackout on today's truckout.
[01:39:00.838 --> 01:39:03.158]  So we need to get news from the listeners.
[01:39:03.218 --> 01:39:06.099]  If people are out there, like you said, you're monitoring CB.
[01:39:06.159 --> 01:39:16.381]  If people are able to get us news and to report, you know, because we're somewhat isolated here in the studio, report to us exactly what the numbers are and what could be going on, any potential arrests.
[01:39:16.981 --> 01:39:19.981]  We'd like to report that live as a breaking news story on the program, Charles.
[01:39:20.441 --> 01:39:22.582]  Yeah, and Mr. Jack, I want to say you're excellent.
[01:39:23.762 --> 01:39:24.662]  You're excellent with the news.
[01:39:24.742 --> 01:39:26.562]  I mean, you really put it on the line like it is.
[01:39:26.982 --> 01:39:29.923]  And I have to tell you, I don't call in much anymore.
[01:39:31.921 --> 01:39:38.125]  Well, we all remember your great reports from Hurricane Katrina, and you're a great truth warrior.
[01:39:38.165 --> 01:39:43.108]  I know you're a great supporter of Alex Jones and Infowars, and we really love having you out there, Charles.
[01:39:43.148 --> 01:39:43.889]  Keep the faith, brother.
[01:39:44.369 --> 01:39:45.370]  I love you all, too, though.
[01:39:45.710 --> 01:39:46.530]  Keep the faith, brother.
[01:39:46.550 --> 01:39:47.171]  I know you will.
[01:39:47.511 --> 01:39:49.072]  Let's go to Richard in Texas.
[01:39:49.152 --> 01:39:50.513]  Richard, are you standing by?
[01:39:50.553 --> 01:39:51.594]  You're on the Alex Jones Show.
[01:39:51.614 --> 01:39:54.976]  I just wanted to make a comment about the John Kerry thing.
[01:39:55.336 --> 01:40:00.620]  You know, his comment about that being a controlled situation is just outrageous.
[01:40:00.680 --> 01:40:04.103]  I mean, one, where would he have gotten that information from?
[01:40:04.243 --> 01:40:09.687]  And how in the world can he expect that to be accepted as a logical comeback?
[01:40:09.867 --> 01:40:11.148]  And where does he figure
[01:40:11.775 --> 01:40:17.041]  The opportunity was to wire that building up with explosives and that sort of thing to bring it down.
[01:40:17.481 --> 01:40:19.383]  Well, and I think that's what he was referring to.
[01:40:19.443 --> 01:40:26.711]  And if you look, you know, at the coverage from this, I think it's completely fair to say that he was alluding to a controlled demolition.
[01:40:26.731 --> 01:40:27.792]  So I don't want to sound like
[01:40:28.513 --> 01:40:31.276]  I'm in any way, you know, being contradictory here.
[01:40:31.316 --> 01:40:32.757]  I mean, I don't know what it says.
[01:40:32.837 --> 01:40:34.539]  I'm only here asking questions.
[01:40:34.579 --> 01:40:48.694]  So, initially, I believe there's good merit to this story that he is alluding to a controlled demolition regarding the Building 7, but I just think he got caught in a completely unaware position, and this is something we have to just...
[01:40:49.315 --> 01:40:51.195]  I don't think we can have a conclusion to this story yet.
[01:40:51.395 --> 01:40:59.417]  We have to really look at every single word he said, how he said it, to try to interpret exactly how he's skirting around and moving around here.
[01:40:59.497 --> 01:41:02.858]  So I'm not giving anyone my conclusion here.
[01:41:02.878 --> 01:41:05.238]  I'm certainly not trying to be contradictory to some early reports.
[01:41:05.559 --> 01:41:11.760]  I believe that that's what he was alluding to, but there is kind of some wiggle room in there for him, I think.
[01:41:12.040 --> 01:41:17.001]  I understand, but I sure would have loved to have been there to deliver a follow-up question with regard to that, you know?
[01:41:17.501 --> 01:41:25.650]  Well, you heard they tried to do it, and he shut it down and immediately started trying to promote his book and tried to get everybody to get his book, so he changed the subject, he skirted the issue.
[01:41:25.990 --> 01:41:32.638]  But somewhere in that audio, I think there is some damning information that we need to continue to follow up on.
[01:41:32.658 --> 01:41:37.743]  So again, the story is breaking, and I think it is fair to say that that's what he was alluding to.
[01:41:38.584 --> 01:41:42.867]  He kind of caught himself part way there and then tried to change the subject.
[01:41:42.907 --> 01:41:50.112]  So it's very complex and this just happened this morning so I personally am trying to figure this out and decode it live on the air.
[01:41:50.132 --> 01:41:54.855]  This is never an easy thing to do, especially in front of millions of people on the Alex Jones Show.
[01:41:54.915 --> 01:42:01.220]  But there are a lot of different ways to look at this and I think it is fair to say that he's saying it's a controlled demolition.
[01:42:01.880 --> 01:42:04.302]  But again, very complex, don't you think, Richard?
[01:42:04.882 --> 01:42:05.382]  Absolutely.
[01:42:06.583 --> 01:42:13.847]  That's why I hope this can be followed up and we can get him to elaborate on what his meaning was.
[01:42:21.430 --> 01:42:26.593]  9-11 first responders on the view on Wednesday, which should be pretty interesting if that doesn't get knocked off.
[01:42:26.613 --> 01:42:30.235]  If there isn't another mass school shooting before now and now and then.
[01:42:30.796 --> 01:42:32.037]  Well, thank you for the call, Richard.
[01:42:32.057 --> 01:42:35.759]  And again, these people need to be commended for taking it to Kerry.
[01:42:35.779 --> 01:42:41.182]  So I hope when he goes to his next stump speech, you'll ask the follow-up questions that need to be asked.
[01:42:41.822 --> 01:42:42.843]  I think that would be important.
[01:42:43.043 --> 01:42:44.944]  Let's go to Lucas in Texas.
[01:42:45.004 --> 01:42:46.065]  Lucas, thank you for holding.
[01:42:46.085 --> 01:42:47.125]  You're on the Alex Jones Show.
[01:42:47.446 --> 01:42:48.366]  Hey, what's up, Jack?
[01:42:48.386 --> 01:42:49.647]  Thanks for taking my call, brother.
[01:42:50.709 --> 01:42:53.430]  I wanted to bring up two very important subjects.
[01:42:53.990 --> 01:43:01.512]  Two months ago, when you typed in 9-11 conspiracy into Google, you pulled up about 95% pro-9-11 conspiracy sites.
[01:43:02.373 --> 01:43:06.134]  Now you type it in, you pull up anti-conspiracy sites.
[01:43:06.414 --> 01:43:10.955]  Alex Jones' prison plan, it used to be on page number one, now it's on page number five.
[01:43:11.515 --> 01:43:13.456]  Google has done something to change everything.
[01:43:13.836 --> 01:43:15.417]  That's the first subject I wanted to bring up.
[01:43:15.737 --> 01:43:19.718]  The second subject I wanted to bring up was this thing about John Kerry.
[01:43:20.117 --> 01:43:22.838]  Let me give you a quote from the Battery Park City Authority.
[01:43:23.439 --> 01:43:34.825]  It says, due to the impacts from the World Trade Center collapse and subsequent emergency response activities, the perimeter seawall of said land suffered structural damage.
[01:43:34.985 --> 01:43:41.308]  The damage occurred at various locations of approximately one mile long seawall along the Hudson River.
[01:43:41.908 --> 01:43:45.130]  Now we go back to John Kerry's comment, where he says,
[01:43:45.649 --> 01:43:49.250]  But I do know that wall was in danger.
[01:43:49.390 --> 01:43:51.611]  He's saying the wall was in danger.
[01:43:51.691 --> 01:43:54.492]  Not anything else was in danger from the wall.
[01:43:54.932 --> 01:43:56.832]  He said the wall was in danger.
[01:43:57.312 --> 01:44:05.795]  That is where the... He's talking about they brought down building number seven because they were fearing that it would fall and knock the seawall down.
[01:44:06.317 --> 01:44:07.418]  That's what he was talking about.
[01:44:07.438 --> 01:44:08.458]  At least that's what I can tell.
[01:44:08.498 --> 01:44:16.684]  As I say, I mean, trying to interpret the cryptic skull and bones comments from John Kerry is quite a feat.
[01:44:16.804 --> 01:44:25.469]  So we need to continue to analyze this particular audio and the video and to try to figure out, and I guess in some ways we're going to be left to fill in some of the blanks, aren't we?
[01:44:25.970 --> 01:44:26.910]  Oh yeah, most definitely.
[01:44:27.150 --> 01:44:31.293]  But I mean, when he says, like I said here, he says, but I do know that wall was in danger.
[01:44:31.978 --> 01:44:32.659]  I think so.
[01:44:46.798 --> 01:44:47.798]  Well, that's a good question.
[01:44:47.838 --> 01:44:51.679]  I'm glad you came in with that, and I think that's something that we need to further follow up on.
[01:44:51.719 --> 01:44:55.620]  I'm sure there's going to be more and more news on this particular story.
[01:44:55.640 --> 01:45:03.722]  I mean, it's not often that we get John Kerry on the record for 9-11, so again, these people need to be commended, and we need to really try to get in here and decode exactly what he said.
[01:45:03.762 --> 01:45:04.783]  That was a good contribution.
[01:45:04.823 --> 01:45:05.483]  Thank you for the call.
[01:45:05.843 --> 01:45:06.963]  Let's go to Ron in New York.
[01:45:07.043 --> 01:45:07.883]  Ron, are you still with us?
[01:45:07.923 --> 01:45:08.904]  You're on the Alex Jones Show.
[01:45:09.264 --> 01:45:09.804]  Hi, Jack.
[01:45:10.004 --> 01:45:11.744]  Jack, I'm going to touch on two subjects.
[01:45:11.804 --> 01:45:14.245]  The first one I've touched on before, and I'd like to
[01:45:15.063 --> 01:45:27.713]  Admonish your listeners to call, not just their representatives, but the NRA, particularly those listeners that are members of the NRA, and tell them to withdraw support of H.R.
[01:45:27.733 --> 01:45:27.713]  297.
[01:45:28.454 --> 01:45:42.405]  That's the bill that's now floating through Congress, being spearheaded by the incident at Virginia Tech, and that it is not wise for us to be on the same side of a legislative issue
[01:45:43.306 --> 01:45:47.112]  That is being spearheaded by Carolyn McCarthy and Charles Schumer.
[01:45:48.134 --> 01:45:58.190]  And I would implore your listeners, particularly those who are NRA members, to call the NRA and tell them that they should reconsider that poor judgment of error in support of that.
[01:45:59.099 --> 01:46:00.900]  That's a nice way to say it, Ron, I guess.
[01:46:01.360 --> 01:46:02.001]  That's a nice way.
[01:46:02.041 --> 01:46:07.904]  Well, I think FCC regulations might forbid me from saying it the way passions may want to.
[01:46:07.944 --> 01:46:14.667]  Yes, but I mean, you know, 297 is the most draconian of all the new McCarthy gun bills, and there are plenty of them to have to fight.
[01:46:14.727 --> 01:46:22.392]  I mean, it's, I guess, somewhat smart of them to put out so many bills that we don't even know what to fight, but I'd start with 297.
[01:46:22.712 --> 01:46:23.232]  I agree with you.
[01:46:23.252 --> 01:46:24.553]  I'd start with 297.
[01:46:24.833 --> 01:46:25.393]  That's correct.
[01:46:27.327 --> 01:46:29.828]  It's such a bad bill that I'm going to be quite honest with you.
[01:46:29.868 --> 01:46:44.455]  While I have an abiding concern for the Second Amendment rights, I am more concerned where it relates to 297 with 14th Amendment rights of due process and Fourth Amendment rights against search and seizure and privacy.
[01:46:44.996 --> 01:46:48.597]  It'll actually chew those two amendments apart even more.
[01:46:49.098 --> 01:46:56.001]  So that is a comprehensively dangerous bill to at least three of your fundamental constitutional rights.
[01:46:56.841 --> 01:46:58.941]  So I implore people to do as I say.
[01:46:58.961 --> 01:47:12.564]  And look, if you voted for Republicans or you supported the Republicans or the Conservatives because they were going to protect your right to keep and bear arms, you better put a lot of pressure on them to stand up to this or tell them they will never have your support ever again.
[01:47:12.704 --> 01:47:13.904]  And that includes the NRA.
[01:47:14.444 --> 01:47:17.365]  And that leads to the next thing that I was going to talk about.
[01:47:18.105 --> 01:47:24.886]  We now see hucksters from the so-called psychiatric professional community, the psychologists, psychologists,
[01:47:25.612 --> 01:47:33.858]  On TV, particularly Fox, and, well, I believe that the establishment media, all of it, smells like a dead fish.
[01:47:34.518 --> 01:47:39.382]  Fox is particularly pernicious, and they are particularly pernicious for this reason.
[01:47:40.182 --> 01:47:51.330]  They wrap pseudo-Trotskyism in pseudo-populism, and then project it out to a largely uninformed and ignorant public, and make you think it's conservatism.
[01:47:51.830 --> 01:47:54.032]  Well, folks, it is not conservatism.
[01:47:54.648 --> 01:47:59.451]  They are particularly pernicious in the way they go about doing things.
[01:47:59.991 --> 01:48:09.636]  In that, have you ever noticed that Fox has experts on it that nobody has ever seen before in history prior to the establishment of the Fox Network?
[01:48:10.397 --> 01:48:21.043]  Well, if you do a lot of research on a lot of these people that they bring on as experts, you will find that a great number of them are invested, and I mean materially invested,
[01:48:21.886 --> 01:48:24.427]  In promoting their agendas, i.e.
[01:48:24.467 --> 01:48:35.592]  they have businesses that will sell the machinery, that will sell the services, relative to the positions, the political and social positions that they're promoting.
[01:48:36.232 --> 01:48:40.054]  So you have to be very leery at listening to their so-called experts.
[01:48:40.614 --> 01:48:45.036]  I'm going to coin a new phrase today that will go down in history next to the word normalcy.
[01:48:45.856 --> 01:48:52.499]  When somebody is an expert of dubious intention, he shall now be referred to as a Foxpert.
[01:48:53.579 --> 01:48:55.240]  A Foxpert instead of an expert?
[01:48:55.280 --> 01:48:55.880]  That's correct.
[01:48:55.900 --> 01:48:59.562]  Well, these are all the think tank guys, the Council on Foreign Relations guys.
[01:48:59.602 --> 01:49:07.505]  I mean, of course, they're out there to shill and to be, I guess what you would call in many ways, a controlled opposition if you're a conservative.
[01:49:08.495 --> 01:49:10.596]  So, I think most people know not to trust them.
[01:49:10.636 --> 01:49:17.437]  In fact, I think the numbers are down so much at Fox News that they've got to be wondering, maybe they should be covering 9-11 truth.
[01:49:17.877 --> 01:49:20.718]  Well, I'll tell you this.
[01:49:20.758 --> 01:49:24.179]  I don't know if they're covering that, but I'm not blaming them alone.
[01:49:24.219 --> 01:49:27.980]  I'm just saying they're the worst example of a large number of bad examples.
[01:49:28.716 --> 01:49:31.657]  The New York Times is another one that also plays the game very well.
[01:49:31.817 --> 01:49:32.937]  Absolutely.
[01:49:34.277 --> 01:49:42.699]  Going back to my last statement, they are covering 9-11 truth news on Bill O'Reilly, and they know that this is how they get big ratings, going after Rosie O'Donnell, doing these things.
[01:49:43.339 --> 01:49:51.800]  And then coming out, one of the first reports after the VTEC shooting, here you have one of the Foxperts, as you call them, advocating gun control.
[01:49:51.860 --> 01:49:55.861]  So, I mean, that's got to be shocking to conservatives that have hung their hat on faux news.
[01:49:56.181 --> 01:49:58.902]  By the way, you mentioned O'Reilly and you jogged my memory.
[01:49:59.303 --> 01:50:02.604]  He always has Geraldo Rivera on as a guest, as we all well know.
[01:50:03.204 --> 01:50:13.349]  And Geraldo, since the VT shootings, the Virginia Tech shootings, has been advocating tougher policies with people and mental hygiene issues.
[01:50:13.369 --> 01:50:14.570]  Total neoliberal, yeah.
[01:50:14.590 --> 01:50:15.650]  Hold on, hold on.
[01:50:16.211 --> 01:50:22.934]  Your listeners should know, many of them are probably not old enough, but I am, and some of us have old memories, that this same man,
[01:50:23.533 --> 01:50:29.395]  Was instrumental in the movement in this country in 1971, 1972, alright?
[01:50:30.915 --> 01:50:39.217]  In the deconstruction of the mental hygiene system and in the system in which there were sanitariums in which people were in.
[01:50:39.718 --> 01:50:42.018]  So first this guy said, let them all out.
[01:50:42.538 --> 01:50:46.380]  Now today he goes, he's on, of course, on Fox, he's an employee of Fox.
[01:50:46.820 --> 01:50:48.000]  Now he says, lock them all up.
[01:50:48.413 --> 01:50:52.856]  This is a huckster that takes whatever position, like a gear shifter, you understand?
[01:50:53.337 --> 01:50:58.400]  Just to keep himself prominent and satiated, I guess, in the limelight and in a nice salary.
[01:50:58.841 --> 01:51:02.323]  This guy has no legitimacy and nobody should be taking him seriously.
[01:51:02.703 --> 01:51:08.888]  You can't say apples one day and then say oranges the next and have a legitimate point of view.
[01:51:08.908 --> 01:51:14.412]  Yeah, you have no credibility in doing that and let's not forget the staged fight that O'Reilly and
[01:51:15.425 --> 01:51:20.548]  A gentleman you mentioned had in order to take our minds off of more 9-11 information with Rosie O'Donnell.
[01:51:20.568 --> 01:51:21.328]  We'll take a quick break.
[01:51:21.348 --> 01:51:22.809]  We'll come back to take more of your calls.
[01:51:22.829 --> 01:51:23.869]  This is the Alex Jones Show.
[01:51:23.929 --> 01:51:24.590]  I'm Jack Flood.
[01:51:24.610 --> 01:51:25.210]  Please stay tuned.
[01:51:36.272 --> 01:51:36.752]  It's here.
[01:51:36.952 --> 01:51:41.694]  After a year in production and traveling to distant lands, my new film Terror Storm is complete.
[01:51:42.095 --> 01:51:49.718]  Shocking declassified government documents prove that western governments are orchestrating terror attacks against their own populations as a pretext to enslave them.
[01:51:50.450 --> 01:51:57.475]  Terror Storm proves that not only was 9-11 an inside job, but the attacks of 7-7 in London were carried out by British intelligence.
[01:51:57.896 --> 01:52:09.304]  Terror Storm chronicles the lies that took us to war in Iran, a White House program to disseminate fake news, NSA spying, secret police torture, the latest 9-11 information, and much, much more.
[01:52:09.644 --> 01:52:13.127]  Terror Storm is the definitive guide to the history of government-sponsored terrorism.
[01:52:13.607 --> 01:52:15.509]  It's an anthology of government crimes.
[01:52:15.869 --> 01:52:19.692]  Terror Storm is a film that everyone who wants to be truly informed must see.
[01:52:20.296 --> 01:52:27.285]  Get your copy today at InfoWars.com or PrisonPlanet.com or by calling toll free 1-888-253-3139 or watch it right now online at PrisonPlanet.tv
[01:52:34.992 --> 01:52:39.474]  Through the years of providing water filters to America, you've come to us and we've listened.
[01:52:39.834 --> 01:52:43.916]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[01:52:44.216 --> 01:52:44.776]  We listened.
[01:52:45.076 --> 01:52:50.058]  You asked for an elevated base so the system could be used in places beside on the edge of a counter.
[01:52:50.318 --> 01:52:50.818]  We listened.
[01:52:51.198 --> 01:52:54.240]  You asked us to develop a filter that was made in the USA.
[01:52:54.660 --> 01:52:55.220]  We listened.
[01:52:55.660 --> 01:52:59.702]  You asked us to include an emergency light for camping and during power outages.
[01:52:59.722 --> 01:53:00.262]  We listened.
[01:53:00.282 --> 01:53:00.582]  We listened.
[01:53:00.923 --> 01:53:06.167]  After 9-11, you asked us to develop a filter that was more powerful in removing chemical agents.
[01:53:06.588 --> 01:53:07.969]  Again, we listened.
[01:53:08.309 --> 01:53:15.636]  Introducing the Berkey Light, the gravity filter requested by America, designed by Americans, and made in America.
[01:53:16.096 --> 01:53:18.739]  Get the Berkey Light at the American Water Purifier.
[01:53:18.919 --> 01:53:19.119]  Only $279.
[01:53:19.159 --> 01:53:19.780]  Call New Millennium at 888-803-4438.
[01:53:19.820 --> 01:53:20.060]  That's 888-803-4438.
[01:53:20.120 --> 01:53:21.742]  Or order on the web at berkeywater.com.
[01:53:21.782 --> 01:53:22.723]  Not yet available in Iowa.
[01:53:32.344 --> 01:53:34.045]  Hello friends, Alex Jones here.
[01:53:34.285 --> 01:53:37.986]  I want you to imagine waking up one morning to find out you've been burglarized.
[01:53:38.306 --> 01:53:40.527]  An intruder has taken your personal possessions.
[01:53:41.027 --> 01:53:47.250]  Credit card numbers, social security cards, banking information, and more, all in the hands of a total stranger.
[01:53:47.390 --> 01:53:52.291]  What's worse is, you realize he got it through your front door, because you left it unlocked.
[01:53:52.492 --> 01:54:01.455]  Every time you walk away from your computer, leaving your internet connection on, you are virtually inviting hackers, criminals, and Big Brother to access your personal information.
[01:54:01.835 --> 01:54:07.859]  Put a stop to this right now with the Net7 Network Security Switch from Net7 Technologies.
[01:54:08.120 --> 01:54:11.182]  Turn your internet on and off with one simple switch.
[01:54:11.282 --> 01:54:14.384]  There's no software to load, and it's so easy to install.
[01:54:14.724 --> 01:54:19.808]  Right now, you can order your Net7 Security Switch from Net7 Technologies for only $39.95.
[01:54:20.628 --> 01:54:23.730]  For a limited time, receive free shipping with your order.
[01:54:24.151 --> 01:54:26.112]  Visit net7tech.com.
[01:54:26.292 --> 01:54:31.356]  That's net, the number 7, tech, dot com, and start protecting yourself today.
[01:54:49.790 --> 01:54:53.191]  Going right back to the phones, let's go to Eric in Connecticut.
[01:54:53.291 --> 01:54:54.312]  Eric, thank you for holding.
[01:54:54.332 --> 01:54:55.572]  You're on the Alex Jones Show.
[01:54:55.992 --> 01:54:58.193]  Hey Jack, thanks for taking my call.
[01:54:59.293 --> 01:55:14.319]  In light of the recent events in Virginia, it's interesting how a lot of the television shows today are far more pro-establishment, pro-government than the old shows, say from the 90s
[01:55:16.078 --> 01:55:20.009]  Early 90s, late 80s, and I'll give you a great example, the X-Files.
[01:55:22.119 --> 01:55:23.019]  Sure, go ahead.
[01:55:23.059 --> 01:55:35.622]  I mean, I always thought the X-Files put, you know, bizarre alien information next to things that were true in order to discredit it, so I'm not saying that that was the plan, but it sure kind of had that effect, didn't it?
[01:55:35.662 --> 01:55:38.343]  Much like other modes of communication.
[01:55:38.363 --> 01:55:48.385]  That's why I love this show and what Alex does is because he sticks to the facts, he reports what's documented, and he doesn't go off on tangents about lizards or whatever it's going to be.
[01:55:50.046 --> 01:55:55.410]  I'll give you a great example.
[01:55:56.231 --> 01:56:02.216]  There was an episode, and I believe it was the second or third season, and the title of it was called Blood.
[01:56:03.497 --> 01:56:11.063]  And it was about an ex-Navy guy who had this phobia about blood.
[01:56:11.403 --> 01:56:15.767]  And there was an experiment, and I believe it was in a small Maryland town.
[01:56:17.162 --> 01:56:19.103]  And Mulder, he was working by himself.
[01:56:19.163 --> 01:56:20.503]  Scully wasn't with him on this one.
[01:56:20.543 --> 01:56:27.946]  He was working by himself and he was examining these murders that took place in this town.
[01:56:28.926 --> 01:56:32.767]  And electronic devices were common to all of these murders.
[01:56:33.888 --> 01:56:41.230]  And he looks into it more and he realizes that these people are seeing these messages in these electronic devices.
[01:56:42.219 --> 01:56:43.861]  And there was some poisoning going on.
[01:56:43.901 --> 01:56:45.724]  Some of the local fields were being sprayed.
[01:56:45.764 --> 01:56:51.592]  Basically, to make a long story short, there was a government-sanctioned experiment on the people of this town.
