[00:00:00.109 --> 00:00:00.469]  I don't know.
[00:49:41.988 --> 00:49:45.930]  We got a former congressman coming on about the martial law takeover grid.
[00:49:46.131 --> 00:49:47.431]  Powerful info.
[00:49:47.892 --> 00:49:51.334]  Straight ahead after this break, I leave you with Mattis Hill.
[00:49:52.134 --> 00:49:53.575]  I don't have to tell you things are bad.
[00:49:54.055 --> 00:49:55.216]  Everybody knows things are bad.
[00:49:55.836 --> 00:49:56.597]  It's a depression.
[00:49:57.777 --> 00:50:00.659]  Everybody's out of work, or scared of losing their job.
[00:50:02.048 --> 00:50:03.590]  The dollar buys a nickel's worth.
[00:50:04.050 --> 00:50:05.091]  Banks are going bust.
[00:50:05.151 --> 00:50:07.074]  Shopkeepers keep a gun under the counter.
[00:50:07.694 --> 00:50:09.276]  Punks are running wild in the street.
[00:50:09.316 --> 00:50:11.899]  There's nobody anywhere who seems to know what to do and there's no end to it.
[00:50:13.540 --> 00:50:15.963]  We know the air is unfit to breathe.
[00:50:16.063 --> 00:50:17.445]  Our food is unfit to eat.
[00:50:18.220 --> 00:50:26.765]  We sit watching our TVs while some local newscaster tells us that today we had 15 homicides and 63 violent crimes, as if that's the way it's supposed to be.
[00:50:27.045 --> 00:50:29.106]  We know things are bad, worse than bad.
[00:50:29.707 --> 00:50:30.427]  They're crazy.
[00:50:30.667 --> 00:50:33.669]  It's like everything everywhere is going crazy, so we don't go out anymore.
[00:50:34.049 --> 00:50:40.973]  We sit in the house and slowly the world we're living in is getting smaller and all we say is, please, at least leave us alone in our living rooms.
[00:50:41.013 --> 00:50:45.355]  Let me have my toaster and my TV and my steel-belted radios and I won't say anything.
[00:50:45.576 --> 00:50:46.396]  Just leave us alone.
[00:50:46.636 --> 00:50:47.957]  Well, I'm not gonna leave you alone.
[00:50:48.875 --> 00:50:50.016]  I want you to get mad!
[00:50:50.036 --> 00:50:52.137]  I don't want you to protest.
[00:50:52.238 --> 00:50:53.258]  I don't want you to riot.
[00:50:53.278 --> 00:50:56.220]  I don't want you to write to your congressman because I wouldn't know what to tell you to write.
[00:50:56.601 --> 00:51:00.904]  I don't know what to do about the depression and the inflation and the Russians and the crime in the street.
[00:51:01.244 --> 00:51:03.766]  All I know is that first, you've got to get mad!
[00:51:04.226 --> 00:51:06.108]  You've got to say, I'm a human being!
[00:51:06.348 --> 00:51:07.549]  My life has value!
[00:51:09.150 --> 00:51:11.752]  I want you to get up now.
[00:51:12.612 --> 00:51:14.714]  I want all of you to get up out of your chairs.
[00:51:15.891 --> 00:51:26.156]  I want you to get up right now and go to the window, open it, and stick your head out and yell, I'm as bad as hell and I'm not gonna take this anymore!
[00:51:26.256 --> 00:51:29.017]  I want you to get up right now.
[00:51:29.718 --> 00:51:40.103]  Get up, go to your windows, open them and stick your head out and yell, I'm as bad as hell and I'm not gonna take this anymore!
[00:51:48.216 --> 00:51:52.288]  I'm as fine as hell and I'm not going to take this anymore!
[00:52:51.289 --> 00:52:53.810]  Terror Storm, a history of government-sponsored terror.
[00:52:54.150 --> 00:52:55.430]  Loose Change Final Cut.
[00:52:55.710 --> 00:52:57.690]  Endgame, blueprint for global enslavement.
[00:52:57.870 --> 00:52:59.611]  The true story of the Bilderberg Group.
[00:52:59.771 --> 00:53:01.011]  The late, great USA.
[00:53:01.251 --> 00:53:02.671]  America, freedom to fascism.
[00:53:03.011 --> 00:53:09.853]  These are just a few of the hundreds of powerful documentary films and books available at truthnews.us and prisonplanet.com.
[00:53:10.033 --> 00:53:13.953]  When you visit prisonplanet.com, you can connect to our amazing online store.
[00:53:14.113 --> 00:53:17.494]  Whether you're looking for survival and wellness products like Berkey water filters,
[00:53:17.814 --> 00:53:18.134]  We're good.
[00:53:47.674 --> 00:53:48.535]  I think so.
