[00:00:05.391 --> 00:00:11.414]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:56:00.509 --> 00:56:01.790]  Right now they're passing the baton.
[00:56:01.830 --> 00:56:03.551]  Obama's... I mean, he's a puppet.
[00:56:04.032 --> 00:56:05.112]  Kevin, you want to comment on that?
[00:56:06.313 --> 00:56:17.141]  Well, I would guess that Barack and his administration, Senator Obama, is probably not going to be much different than Senator McCain or Senator Biden or the Bush family.
[00:56:17.842 --> 00:56:18.924]  I don't expect much change from
[00:56:32.577 --> 00:56:35.800]  The path we're on, unless we take charge of it ourselves.
[00:56:35.840 --> 00:56:36.560]  I mean, exactly.
[00:56:36.900 --> 00:56:39.322]  Congress has been physically threatened with martial law.
[00:56:39.623 --> 00:56:43.325]  Senator Inhofe, two other congressmen we talked to, on record.
[00:56:43.746 --> 00:56:45.647]  Bloomberg reports we're under war powers.
[00:56:45.687 --> 00:56:46.248]  Federal Reserve.
[00:56:46.668 --> 00:56:51.652]  I mean, if they're telling Congress they don't run anything, you better believe the president's been told he's a puppet.
[00:56:51.672 --> 00:56:52.593]  That's why he was chosen.
[00:56:52.933 --> 00:56:54.554]  He's like a front man, a CEO.
[00:56:54.594 --> 00:56:55.915]  He's definitely a fellow traveler.
[00:56:56.536 --> 00:56:59.358]  Kevin Ryan, thank you so much for all you've done.
[00:56:59.378 --> 00:57:01.340]  We'll check out the websites and your great info.
[00:57:02.000 --> 00:57:02.420]  Thank you.
[00:57:02.920 --> 00:57:03.561]  There he goes.
[00:57:03.581 --> 00:57:04.201]  Have a good New Year.
[00:57:04.221 --> 00:57:07.423]  The United States is bankrupt and the bankers want you bankrupt also.
[00:57:07.683 --> 00:57:10.044]  How would you like to be debt free in 90 days?
[00:57:10.144 --> 00:57:10.824]  Guaranteed!
[00:57:11.205 --> 00:57:17.848]  DebtCrisisSolutions.com has helped tens of thousands out of debt since 1993 and will free you from the debt trap.
[00:57:18.128 --> 00:57:25.832]  DebtCrisisSolutions.com legally guarantees to put an end to wage garnishment, bank levies and liens and you won't pay one dime to creditors.
[00:57:26.152 --> 00:57:26.532]  I think so.
[00:57:44.383 --> 00:57:50.326]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[00:57:50.386 --> 00:57:52.127]  The enemy struck America on September 11th.
[00:58:13.613 --> 00:58:14.454]  Who is the enemy?
[00:58:14.974 --> 00:58:15.474]  Bin Laden.
[00:58:15.775 --> 00:58:16.755]  This is his M.O.
[00:58:16.775 --> 00:58:18.116]  We have to look to the Middle East.
[00:58:18.136 --> 00:58:19.757]  We have to look to Osama Bin Laden.
[00:58:20.137 --> 00:58:26.882]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:58:27.282 --> 00:58:27.722]  Some U.S.
[00:58:27.762 --> 00:58:33.406]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:58:34.106 --> 00:58:37.549]  I'm aware that some Israeli citizens have been detained.
[00:58:37.569 --> 00:58:39.770]  Either you are with us, or you are with the terrorists.
[00:59:04.013 --> 00:59:14.101]  With food prices soaring to all-time highs, as the dollar continues to fall in value, what can you and your family do to guarantee that fresh, nutritious vegetables will make it to your dinner table?
[00:59:14.582 --> 00:59:15.643]  Garden in a Can.
[00:59:16.003 --> 00:59:19.586]  Garden in a Can is your source for premium, long-term, storable seeds.
[00:59:20.146 --> 00:59:21.928]  Garden in a Can is ready when you are.
[00:59:22.168 --> 00:59:24.470]  Plant them now or store them for when you really need them.
[00:59:24.930 --> 00:59:33.978]  There are 16 large hermetically sealed non-hybrid open pollinated packets of seeds along with detailed planting instructions sealed in a can for ultimate long-term protection.
[00:59:34.619 --> 00:59:35.620]  Garden in a can.
[00:59:36.020 --> 00:59:36.881]  It's that simple.
[00:59:37.241 --> 00:59:37.541]  Fresh.
[00:59:37.942 --> 00:59:38.322]  Healthy.
[00:59:38.802 --> 00:59:39.103]  Easy.
[00:59:39.623 --> 00:59:43.587]  Only $69.95 for over a half acre of safe fresh vegetables.
[00:59:43.967 --> 00:59:44.848]  Ready when you are.
[00:59:45.530 --> 00:59:49.153]  Stop procrastinating and start preparing with Garden In A Can.
[00:59:49.614 --> 00:59:52.716]  For more details, visit GardenInACan.com today.
[00:59:53.097 --> 00:59:54.838]  That's GardenInACan.com.
[00:59:55.238 --> 00:59:55.699]  Or call 866-598-7396.
[00:59:55.719 --> 00:59:55.759]  866-598-7396.
[00:59:55.779 --> 00:59:58.221]  He's the T-Rex of political talk, Alex Jones on the GCN Radio Network.
[01:00:13.743 --> 01:00:22.127]  Alright, coming up in 15 minutes, we've got my good friend, Hollywood movie producer, artist, writer, director, Tommy Pallotta in studio with us for just 40 minutes.
[01:00:22.867 --> 01:00:29.651]  I want to have this young man back for a full hour to talk about activism in the future, but we've only got him for this one segment today.
[01:00:30.751 --> 01:00:33.953]  Robert Wannick is a 15-year-old high school student and 9-1-1 Truth activist.
[01:00:33.973 --> 01:00:39.915]  He has fought against indoctrination and censorship in his schools and runs the website knowneocons.com.
[01:00:40.296 --> 01:00:41.496]  I love that website!
[01:00:41.816 --> 01:00:42.637]  I didn't know that was his.
[01:00:43.397 --> 01:00:46.799]  And Robert's YouTube videos have received tens of thousands of hits, more than that.
[01:00:47.920 --> 01:00:59.907]  And not only did his principal tell him he couldn't wear a 9-11 truth t-shirt, well, then they blacked it out in the school annual, censored it when everybody else was allowed to have messages on their shirts.
[01:01:00.807 --> 01:01:07.091]  Then their textbook tells them that New World Order's good, world government's good, but then when he complains about it, they tell him it doesn't exist.
[01:01:07.898 --> 01:01:10.920]  But then he has videos with the textbook, and we've checked out the textbook.
[01:01:10.960 --> 01:01:12.141]  It does have that chapter.
[01:01:12.601 --> 01:01:14.763]  So classic double thinker, taught psych warfare.
[01:01:15.283 --> 01:01:17.785]  Oh, it says that, but you're not seeing that, Winston.
[01:01:18.265 --> 01:01:22.849]  So I want to play a little clip of him from YouTube up on screen, and we're going to go right to him.
[01:01:23.569 --> 01:01:23.969]  Here it is.
[01:01:27.232 --> 01:01:30.074]  The teachers and the faculty laugh.
[01:01:30.574 --> 01:01:33.996]  They literally call it a conspiracy.
[01:01:34.297 --> 01:01:37.639]  Even though it's been admitted, it's a conspiracy.
[01:01:38.666 --> 01:01:40.427]  But now I'm taking American History.
[01:01:41.227 --> 01:01:41.968]  Here's my book.
[01:01:42.668 --> 01:01:43.488]  American History.
[01:01:44.049 --> 01:01:53.093]  And as I was looking through it today in class, I came across something that we will be learning about.
[01:01:57.855 --> 01:02:00.456]  America in the New World Order.
[01:02:01.637 --> 01:02:02.678]  You can see that I hope.
[01:02:02.698 --> 01:02:04.158]  1970 to the present.
[01:02:13.035 --> 01:02:15.916]  They talk about how NAFTA is a big part of the New World Order.
[01:02:16.276 --> 01:02:21.558]  The one thing they should talk about is the NAFTA Superhighway, but they don't dare mention that in our history books.
[01:02:23.718 --> 01:02:29.600]  They also try to promote the already failed War on Drugs by saying it promotes extreme violence.
[01:02:30.701 --> 01:02:37.403]  And we all know that the War on Drugs is a massive failure, but they're trying to drill it into kids' heads that it is being a success.
[01:02:40.666 --> 01:02:43.829]  Meanwhile, he sticks Infowars.com and GCN stickers everywhere.
[01:02:44.209 --> 01:02:45.350]  Or somebody does in the school.
[01:02:47.792 --> 01:02:48.432]  I love it.
[01:02:49.613 --> 01:02:51.175]  Fighting that brainwashing camp.
[01:02:51.195 --> 01:02:52.315]  Oh, there's one of our bumper stickers.
[01:02:52.336 --> 01:02:54.137]  9-11 was an inside job.
[01:02:54.177 --> 01:02:55.138]  That goes out in all our orders.
[01:02:57.315 --> 01:02:58.516]  By the way, I want to start a program.
[01:02:58.996 --> 01:03:02.779]  If you want free bumper stickers to stick at your school, we'll mail them out to you.
[01:03:04.520 --> 01:03:11.704]  Under punishable school rules, rule 14 reads, respect yourself and be proud to be a cowboy or cowgirl.
[01:03:11.985 --> 01:03:12.825]  That's the mascot.
[01:03:13.185 --> 01:03:15.867]  We're being forced to be proud to be a cowboy.
[01:03:16.848 --> 01:03:19.109]  We must respect and be proud of our school.
[01:03:19.770 --> 01:03:22.972]  Be proud of our principal, no matter how fascist he is.
[01:03:24.373 --> 01:03:25.714]  Now, what kind of rule is that?
[01:03:26.823 --> 01:03:29.765]  No matter what, be proud to be part of that school.
[01:03:32.207 --> 01:03:38.031]  They're constantly telling you to respect your authority figures, no matter how they treat you.
[01:03:38.051 --> 01:03:47.517]  And no matter what's wrong with your school, it is a rule to be proud to be a cowboy, or you will be punished.
[01:03:48.878 --> 01:03:49.779]  Our school has
[01:03:50.848 --> 01:03:53.652]  So many cameras inside and outside.
[01:03:53.672 --> 01:03:55.235]  They're tracking everything you do.
[01:03:55.735 --> 01:03:56.877]  Just like a police state.
[01:03:57.458 --> 01:04:01.684]  Although we have low, low violence at my small town school.
[01:04:02.285 --> 01:04:06.891]  Low, low theft and basically no serious crimes.
[01:04:07.930 --> 01:04:08.870]  But here's one of the rules.
[01:04:09.511 --> 01:04:18.554]  Personal phones with photographic capabilities used as photographic instruments are not allowed in the school building.
[01:04:19.314 --> 01:04:27.217]  Persons using these phones in the school as a photographic device will be subject to suspension for a period of time designated by the administration.
[01:04:28.517 --> 01:04:30.718]  So you're not allowed to have a camera phone in the school.
[01:04:33.786 --> 01:04:37.827]  Personal phones with photographic capabilities are not allowed in the school building.
[01:04:38.967 --> 01:04:40.927]  They don't want you to catch them saying something.
[01:04:41.348 --> 01:04:43.948]  They don't want you to catch them doing anything.
[01:04:44.128 --> 01:04:45.408]  Give us some personal freedom!
[01:04:49.689 --> 01:04:53.410]  It starts with synchronizing your day to get you ready for the new world order.
[01:04:54.170 --> 01:04:57.511]  Everything you do is planned out and you have no choice.
[01:04:58.658 --> 01:05:04.547]  Then it goes on to banning any photographic devices from entering the school.
[01:05:05.689 --> 01:05:06.711]  No freedom of press.
[01:05:07.412 --> 01:05:08.533]  No personal phones.
[01:05:09.535 --> 01:05:09.876]  At all.
[01:05:11.257 --> 01:05:16.321]  The final step is brainwashing you with chapters in your history book on the New World Order.
[01:05:16.881 --> 01:05:20.264]  Trying to promote it is a good peacekeeping movement.
[01:05:20.504 --> 01:05:32.833]  There's more there and he was also told that you could have any non-violent message you wanted on your shirt, but his 9-11 inside job wasn't allowed, so that got censored as well.
[01:05:33.533 --> 01:05:36.155]  Let's go ahead and go to Robert.
[01:05:36.235 --> 01:05:38.437]  Robert, it's great to have you here with us, my friend.
[01:05:39.588 --> 01:05:41.509]  Yeah, thanks Alex, I appreciate you bringing me on today.
[01:05:42.290 --> 01:05:50.755]  Well, I mean obviously you're using their censorship, their attempted censorship to wake up and rally the youth there in their Shawshank prison.
[01:05:52.115 --> 01:05:57.739]  Tell folks a little bit about yourself and this saga in this indoctrination camp that your parents have you in.
[01:05:58.959 --> 01:06:02.642]  So how are you fighting back inside the re-education center?
[01:06:03.962 --> 01:06:08.125]  Yeah, well I'm a 15-year-old sophomore and I go to Breckenridge High School and
[01:06:08.626 --> 01:06:11.888]  The school operates with no respect for the Constitution.
[01:06:12.408 --> 01:06:18.211]  They literally tell the students that you leave your rights at the door to keep it as a safe learning environment.
[01:06:18.251 --> 01:06:22.152]  You're not allowed to bring cameras into the schools, so there is no freedom of the press.
[01:06:22.793 --> 01:06:27.655]  You are not allowed free speech, and they can designate whatever they want inappropriate.
[01:06:28.375 --> 01:06:30.456]  They can designate whatever t-shirts they want.
[01:06:31.117 --> 01:06:35.039]  If they do not like the message, that t-shirt can be censored according to them.
[01:06:36.079 --> 01:06:37.580]  And basically, they
[01:06:38.700 --> 01:06:42.084]  They don't want any alternative theories, and you can be punished for bringing them up.
[01:06:42.104 --> 01:06:45.708]  9-11 Truth is a punishable theory in our school.
[01:06:46.268 --> 01:06:47.850]  You're not allowed to mention the New World Order.
[01:06:48.411 --> 01:06:51.494]  They don't let me talk to recruiters when they come to the school.
[01:06:51.874 --> 01:06:53.276]  When I see a Marine recruiter,
[01:06:54.122 --> 01:06:58.023]  I can't even get near him without a teacher hassling me, asking me why I'm cross-dressing.
[01:06:58.043 --> 01:06:58.564]  Well, how dare you?
[01:06:58.604 --> 01:07:01.044]  I mean, look, you're not allowed to talk to other people in prison.
[01:07:01.705 --> 01:07:06.746]  You're there to be indoctrinated and learn how to get on Prozac, Ritalin, or how to go into the military, or how to go to prison.
[01:07:07.046 --> 01:07:08.547]  It's to institutionalize you.
[01:07:08.567 --> 01:07:09.727]  We have our own documents.
[01:07:11.628 --> 01:07:16.070]  Tell folks where the government re-education camp is located that you attend.
[01:07:16.090 --> 01:07:19.951]  Well, I go to school in Breckenridge, Minnesota.
[01:07:20.598 --> 01:07:35.187]  It's a small town in Minnesota, about three hours away from the big Twin Cities, and that's why they think they can get away with this, this unconstitutional indoctrination of the students, this brainwashing.
[01:07:36.383 --> 01:07:39.886]  They know that it's just a perfect opportunity for them to drill the New World Order into our heads.
[01:07:40.046 --> 01:07:42.307]  Well, you need to create a student group.
[01:07:42.587 --> 01:07:45.830]  If they refuse to accredit it, you need to sue them for that.
[01:07:46.110 --> 01:08:03.082]  And I would make a huge deal out of it, and I would take that school over through the First Amendment, and I would, you know, create a student union, which is your God-given right, to basically let them know that you do have value, and that you do not leave your rights at the door, and that you're not going to be taught that you're a slave or a prisoner.
[01:08:04.617 --> 01:08:06.538]  Absolutely, because schools are really in place.
[01:08:07.138 --> 01:08:13.821]  Any person that's thinking creatively knows that schools are really in place to keep you from learning about the real issues.
[01:08:14.202 --> 01:08:15.342]  No alternative theories.
[01:08:15.842 --> 01:08:18.864]  When you bring one up, they're just going to go out of their way to shut you up.
[01:08:19.204 --> 01:08:20.024]  Claim you have no rights.
[01:08:20.084 --> 01:08:24.166]  It seems like I saw no neocons.com years ago.
[01:08:24.487 --> 01:08:26.768]  How long have you been involved in the fight against the New World Order?
[01:08:28.468 --> 01:08:30.870]  I've been involved for about a year and a half now.
[01:08:32.470 --> 01:08:33.171]  Started off with 9-11 Truth.
[01:08:34.252 --> 01:08:46.963]  When I was just your average kid, not involved in any politics, and it wasn't hard for me to see that the lies don't add up, and that the science, it's proven.
[01:08:47.223 --> 01:08:48.244]  What woke you up?
[01:08:48.264 --> 01:08:51.807]  I mean, when did you finally wake up?
[01:08:51.907 --> 01:08:57.332]  Okay, I woke up when I was about 14 years old, a young 14 year old.
[01:08:57.392 --> 01:08:59.914]  Now I'm 15 years old, so about a year ago.
[01:09:02.694 --> 01:09:04.054]  Benny, what was the thing that triggered it?
[01:09:05.675 --> 01:09:16.017]  Well, the thing that triggered me waking up was when I was in science class, we watched a video on the physics of 9-11, and I noticed that things don't add up.
[01:09:16.337 --> 01:09:22.099]  I researched 9-11, came across films like 9-11, The Road to Tyranny, 9-11, Loose Change.
[01:09:22.339 --> 01:09:26.080]  So wait a minute, they were brainwashing you with the official story?
[01:09:27.202 --> 01:09:29.564]  They were giving us the official conspiracy theory.
[01:09:31.286 --> 01:09:32.907]  So that's what backfired on them.
[01:09:32.927 --> 01:09:34.689]  That's why I love these hit pieces they do on us.
[01:09:35.029 --> 01:09:36.510]  That's where we're getting all our converts.
[01:09:36.570 --> 01:09:37.011]  I love it.
[01:09:38.332 --> 01:09:38.792]  Exactly.
[01:09:38.833 --> 01:09:45.038]  They think they can feed us the propaganda, and then they think that we're not going to do anything about it.
[01:09:45.278 --> 01:09:48.822]  And just because we're youth doesn't mean that we're not going to stand up against them.
[01:09:48.902 --> 01:09:50.223]  They're the so-called superiors.
[01:09:50.623 --> 01:09:52.405]  Well, last time I checked, it was we, the people.
[01:09:53.148 --> 01:09:54.288]  Well, see, it's a new religion.
[01:09:54.328 --> 01:09:55.469]  They're indoctrinating you.
[01:09:55.649 --> 01:09:56.889]  Hating your rights is good.
[01:09:57.269 --> 01:09:58.990]  Men in black ski masks is good.
[01:09:59.070 --> 01:10:00.130]  FEMA camps is good.
[01:10:00.470 --> 01:10:01.751]  Attacking other countries is good.
[01:10:02.051 --> 01:10:05.752]  It's all for your safety, because the evil terrorist attacks you on 9-11.
[01:10:05.792 --> 01:10:07.033]  The PNAC plan all over again.
[01:10:07.093 --> 01:10:10.114]  In closing, I want to have you back up in the next few weeks for a full hour.
[01:10:10.154 --> 01:10:11.634]  We're really impressed with what you're doing.
[01:10:12.094 --> 01:10:12.715]  I commend you.
[01:10:12.775 --> 01:10:15.355]  I was going to have you on longer today, but a special guest was in town.
[01:10:15.996 --> 01:10:20.757]  But in closing, a lot of schools, they tell young people, do not talk about 9-11.
[01:10:20.797 --> 01:10:22.478]  Do not visit InfoWars.com.
[01:10:23.479 --> 01:10:27.965]  You're saying you get reprimanded similarly if you do at your government training camp?
[01:10:29.988 --> 01:10:31.650]  You get reprimanded?
[01:10:32.351 --> 01:10:33.693]  What you're asking is that we get reprimanded?
[01:10:33.713 --> 01:10:38.019]  Specifically you were saying you're not allowed to talk about 9-11 truth there in the prison, I mean the school.
[01:10:38.871 --> 01:10:40.292]  Yes, exactly.
[01:10:40.312 --> 01:10:48.079]  You're not allowed to talk about it, and if you do, they'll give you in-school suspensions where you're sitting in a room the whole entire day without contact.
[01:10:48.540 --> 01:10:49.841]  They'll give you detention.
[01:10:50.421 --> 01:10:54.765]  And when I mentioned free speech last year, this video has almost 100,000 hits.
[01:10:54.865 --> 01:11:01.652]  When I mentioned free speech last year, they called the police into the school and they detained me for explaining my rights to them.
[01:11:02.432 --> 01:11:04.274]  They had the police come in and detain me.
[01:11:04.898 --> 01:11:06.804]  And that's where the police state starts in schools.
[01:11:07.145 --> 01:11:07.647]  Oh my God.
[01:11:07.667 --> 01:11:08.830]  You know, let me do this.
[01:11:08.850 --> 01:11:12.140]  Let me set you up this week, because you're still out of school right now, right?
[01:11:13.157 --> 01:11:15.539]  Yes, till January 5th.
[01:11:16.240 --> 01:11:18.482]  So you've been given leave from the camp for a few days.
[01:11:18.722 --> 01:11:22.485]  Let me set you up in the next two days to come on for a full hour, because I wasn't aware it was this bad.
[01:11:22.505 --> 01:11:32.734]  I've seen... Well, there was another case of youth getting in trouble in Austin schools for even mentioning 9-11 Truth, and then they threatened to take them to jail, and then actually suspended one young man.
[01:11:32.754 --> 01:11:35.697]  So, I mean, they call the cops on you for this now, huh?
[01:11:37.237 --> 01:11:38.058]  Detain me?
[01:11:38.799 --> 01:11:39.980]  Don't read me my rights?
[01:11:40.220 --> 01:11:40.540]  Nothing.
[01:11:40.761 --> 01:11:44.664]  Has that backfired on them though, with the other youth now wanting to know what all the hubbub's about?
[01:11:44.684 --> 01:11:47.927]  Oh yeah, we hand out all these 9-11 stickers.
[01:11:47.967 --> 01:11:49.328]  Everyone puts them on their lockers.
[01:11:49.429 --> 01:11:50.710]  Everyone goes around talking about it.
[01:11:50.790 --> 01:11:52.551]  Nobody submits to their tyranny anymore.
[01:11:52.571 --> 01:11:53.292]  Oh, excellent.
[01:11:53.332 --> 01:11:55.014]  It's blowing up in the tyrants' faces.
[01:11:55.414 --> 01:11:56.855]  America is defending liberty.
[01:11:56.895 --> 01:11:59.338]  The Republic is being defended by our young people.
[01:11:59.358 --> 01:12:01.480]  I'm going to skip this break for PrisonPlanet.tv.
[01:12:01.680 --> 01:12:02.320]  We're just part of it.
[01:12:02.340 --> 01:12:02.601]  Here we go.
[01:12:04.823 --> 01:12:05.864]  Alright, that's good.
[01:12:05.884 --> 01:12:15.367]  I just, in closing, want to get Aaron, who's producing right now, to call you, Robert, and set you back up for the show for a full hour later this week.
[01:12:15.387 --> 01:12:17.227]  I'm going to have him call you right now, okay?
[01:12:18.308 --> 01:12:18.488]  Alright.
[01:12:18.648 --> 01:12:22.249]  Because I want to hear this whole story, and again, I really appreciate what you're doing.
[01:12:22.269 --> 01:12:32.993]  Alright, if it wasn't for sites like InfoWars and We Are Change, and people out there like you, Nathan Bolton, Luke, Rudowsky, everybody out there, the youth wouldn't be waking up.
[01:12:33.598 --> 01:12:34.799]  Well, this is real rebellion.
[01:12:35.219 --> 01:12:36.400]  This is real rebellion.
[01:12:36.781 --> 01:12:39.943]  Not having dreadlocks or tattoos all over you.
[01:12:39.963 --> 01:12:41.705]  I'm not saying people are bad that do that.
[01:12:42.065 --> 01:12:45.207]  My point is that this is real rebellion against tyranny.
[01:12:45.648 --> 01:12:47.389]  This is Rosa Parks level stuff.
[01:12:48.250 --> 01:12:50.331]  I want to commend you and you just keep it.
[01:12:50.372 --> 01:12:52.233]  I want to get the full story in the next few days.
[01:12:52.253 --> 01:12:52.874]  We'll talk to you then.
[01:12:52.894 --> 01:12:54.375]  Alright.
[01:12:54.855 --> 01:12:55.215]  Thank you.
[01:12:55.235 --> 01:12:56.416]  Folks, we're going to go back to Bright.
[01:12:56.436 --> 01:12:58.158]  When we come back, Tommy Pallotta is going to be in studio.
[01:12:58.178 --> 01:12:58.538]  Stay with us.
[01:12:58.558 --> 01:13:03.122]  Again, that's internet-grosser.net.
[01:13:04.011 --> 01:13:07.615]  When making important financial decisions, you should always know the facts.
[01:13:07.935 --> 01:13:11.459]  That's why Midas Resources is willing to pay you to read the facts.
[01:13:11.739 --> 01:13:20.548]  Midas Resources, a team of hand-picked financial specialists with decades of financial experience who are ready to provide you with state-of-the-art, up-to-date financial services.
[01:13:20.908 --> 01:13:24.872]  Midas Resources offers a host of services and stands behind their products.
[01:13:25.152 --> 01:13:29.476]  In fact, if you call and order their free Midas Report, Midas Resources will pay you.
[01:13:30.017 --> 01:13:35.482]  This detailed report will provide you with financial history on the safest and most profitable areas to invest in.
[01:13:35.662 --> 01:13:40.988]  If you read the report, Midas Resources will send you a free Walking Liberty Silver Half Dollar.
[01:13:41.268 --> 01:13:42.349]  So, what are you waiting for?
[01:13:42.569 --> 01:13:47.998]  Get the facts and Paul Midas resources toll-free at 888-292-2709.
[01:13:48.759 --> 01:13:51.424]  That's 888-292-2709.
[01:13:51.664 --> 01:13:57.013]  And remember, if you read the Midas Report, you'll receive a free Walking Liberty Silver Half Dollar.
[01:14:04.108 --> 01:14:06.110]  May I have everybody's attention, please?
[01:14:06.250 --> 01:14:08.652]  I've come with a message of information.
[01:14:08.672 --> 01:14:11.254]  9-11 was an inside job.
[01:14:11.274 --> 01:14:12.475]  Do you like being a puppet, sir?
[01:14:12.515 --> 01:14:14.096]  Do you like being a puppet for the New World Order?
[01:14:14.196 --> 01:14:16.998]  How do the American people know that 9-11 was a state?
[01:14:17.018 --> 01:14:20.741]  It wasn't engineered by you, David Rockefeller, the Trilateral Commission, the CFR?
[01:14:30.383 --> 01:14:35.154]  Seven years after the attacks of September 11th, a global awakening has taken place.
[01:14:35.234 --> 01:14:36.337]  An inside job.
[01:14:39.028 --> 01:14:40.129]  How dare you?
[01:14:41.470 --> 01:14:46.534]  If you know that there's treason going on, you can be held accountable for treason yourself.
[01:14:46.554 --> 01:14:49.356]  All hell is breaking loose on 6th Avenue.
[01:14:49.456 --> 01:14:55.640]  And if the government has not told the truth in five years, we will be here on the 10th anniversary of... Truth Rising.
[01:14:55.920 --> 01:14:58.482]  Download the film at PrisonPlanet.tv right now.
[01:14:58.782 --> 01:15:00.764]  Or get the DVD at Infowars.com.
[01:15:01.024 --> 01:15:03.486]  It's now time to take the revolution to the next level.
[01:15:04.349 --> 01:15:06.211]  Heart disease is on the rise.
[01:15:06.331 --> 01:15:13.017]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms are there.
[01:15:13.298 --> 01:15:21.485]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:15:21.705 --> 01:15:27.431]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:15:27.591 --> 01:15:29.392]  My blood pressure has normalized.
[01:15:29.432 --> 01:15:31.593]  My diabetes has totally improved.
[01:15:31.613 --> 01:15:35.976]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[01:15:36.156 --> 01:15:38.277]  I recommend Heart and Body Extract to everyone.
[01:15:38.377 --> 01:15:45.981]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:15:46.301 --> 01:15:48.844]  Order your two-month supply today by calling 866-295-5305.
[01:15:48.864 --> 01:15:49.405]  That's 866-295-5305.
[01:15:49.605 --> 01:15:51.007]  Or order online at HBextract.com.
[01:15:51.047 --> 01:15:52.929]  Heart and Body Extract, 866-295-5305.
[01:15:52.989 --> 01:15:53.730]  Or HBextract.com.
[01:16:19.287 --> 01:16:22.810]  We're going to have Robert Wannick back on for a full hour later in the week.
[01:16:23.310 --> 01:16:30.595]  We have Tommy Pallotta, director, film producer of things like Waking Life, Scanner Darkly, The High Road, many other films.
[01:16:31.376 --> 01:16:36.419]  And he also does big art projects for international museums and things.
[01:16:37.060 --> 01:16:39.441]  Directed a lot of MTV music videos back in the day.
[01:16:40.302 --> 01:16:42.043]  Jack of all trades, good friend of mine.
[01:16:42.483 --> 01:16:44.085]  And we've got Tommy here in studio with us.
[01:16:44.125 --> 01:16:45.065]  Tommy, it's good to have you here.
[01:16:45.285 --> 01:16:46.867]  It's good to be here in the new studio, Alex.
[01:16:47.367 --> 01:16:48.147]  You bet, my friend.
[01:16:50.854 --> 01:16:51.914]  So much is going on.
[01:16:52.254 --> 01:16:53.595]  Let's get into the alternative media.
[01:16:53.675 --> 01:16:55.155]  I think it's got the establishment worried.
[01:16:55.455 --> 01:16:55.695]  Yeah.
[01:16:56.535 --> 01:16:58.516]  Well, I mean, I'm pretty excited about it all.
[01:16:58.576 --> 01:17:02.916]  I mean, there's more and more ways to disseminate information every day.
[01:17:03.096 --> 01:17:05.177]  And it seems like people are taking advantage of that more and more.
[01:17:05.197 --> 01:17:08.117]  And it seems like the sort of traditional media is becoming more and more fractured.
[01:17:08.618 --> 01:17:14.239]  That audiences are, the audiences can find more things that they want to, you know, be informed about now.
[01:17:15.459 --> 01:17:16.379]  Well, I agree with you.
[01:17:17.039 --> 01:17:20.380]  You were just telling me about a particular little widget you use to listen over your
[01:17:21.800 --> 01:17:22.942]  The widget is for free.
[01:17:23.523 --> 01:17:25.527]  It's funny, we had dinner last night and you were telling me about it.
[01:17:25.567 --> 01:17:29.295]  That was the very day that Kurt Nemo added it to the Listen Live page.
[01:17:29.335 --> 01:17:30.697]  Tell folks about that particular widget.
[01:17:31.138 --> 01:17:32.959]  Well, Flycast, is that the one you're talking about?
[01:17:32.979 --> 01:17:33.339]  Yeah, Flycast.
[01:17:33.479 --> 01:17:39.563]  For my iPhone, I downloaded a little app called Flycast that allows me to listen to your show streaming every day.
[01:17:39.663 --> 01:17:41.544]  So I think it uses Shoutcast to do that.
[01:17:41.924 --> 01:17:54.070]  And my idea for you was that you create your own little application, or one of your listeners creates an application for you that would allow you to stream just your show, because you still have to search through that application to find your show.
[01:17:54.090 --> 01:17:58.313]  And I thought it'd be great to have an InfoWars application, where
[01:17:59.633 --> 01:18:06.016]  You could kind of look at the New York Times application as well, that they're able to push articles and stuff like that on it, but also to stream your show.
[01:18:06.036 --> 01:18:09.857]  If you want to volunteer to make us that application, we'll put it up.
[01:18:09.897 --> 01:18:18.241]  And I would add for Kurt on the Flycast to try to add a link to their sub-directory, not just their main page, so folks can find us on there.
[01:18:18.261 --> 01:18:19.261]  But I mean, that's the great news.
[01:18:19.301 --> 01:18:23.883]  Now your iPhone, your cell phone, any of them, people can listen to the radio show.
[01:18:24.243 --> 01:18:26.744]  Again, that further destroys the monopoly of the establishment.
[01:18:26.784 --> 01:18:27.945]  That's why Barack Obama
[01:18:28.465 --> 01:18:34.999]  ...has now announced Internet 2 to openly take over the Internet and kind of kill the old web and force us onto the new one.
[01:18:35.260 --> 01:18:36.462]  Where do you stand on that, Tommy?
[01:18:37.774 --> 01:18:39.435]  Um, you know, I think we've got to be really careful.
