[00:00:00.009 --> 00:00:00.490]  I don't know.
[00:54:29.672 --> 00:54:30.933]  Department of the Treasury.
[00:54:30.953 --> 00:54:31.714]  Very intelligent.
[00:54:31.974 --> 00:54:34.436]  Look forward to having him back up for another two hours in the near future.
[00:54:34.936 --> 00:54:36.437]  Take two final calls right now.
[00:54:36.837 --> 00:54:37.538]  Dan in Texas.
[00:54:37.558 --> 00:54:38.779]  You're on the air worldwide.
[00:54:41.381 --> 00:54:42.201]  Go ahead.
[00:54:42.281 --> 00:54:43.082]  You're on the air, Dan.
[00:54:43.638 --> 00:54:45.158]  All right, yeah, I was calling in.
[00:54:45.218 --> 00:54:47.359]  Basically, I'm a fan of Mr. Cook.
[00:54:47.399 --> 00:54:49.620]  I saw the Challenger Revealed book up here.
[00:54:49.640 --> 00:54:50.640]  It looks like a great read.
[00:54:51.480 --> 00:55:06.784]  My question for Mr. Cook is, basically, what do you think, as far as the economy, we do about slimeballs, degenerates, who would love to make a penny off of the tragedy of September 11th, and lies of loose change like Alex Jones and Jason Burmese?
[00:55:07.852 --> 00:55:11.153]  Hey, listen, I appreciate you calling, sir.
[00:55:11.493 --> 00:55:14.673]  You can call me back when I'm just taking calls and we can do that.
[00:55:14.733 --> 00:55:16.954]  What do you do about slime balls that make money?
[00:55:17.454 --> 00:55:25.995]  Obviously, I need to make money to be able to defend ourselves, sue people that slander us, pay my employees, and yeah, so I can live comfortably and take care of my family.
[00:55:26.455 --> 00:55:34.617]  I make films, I go out and shoot interviews like anybody else who has a political view, and then I make them free and advertise they're free on the web
[00:55:35.157 --> 00:55:39.879]  And then I'm bad when I am at higher standards than anyone else.
[00:55:40.339 --> 00:55:41.659]  So people can go to your website?
[00:55:42.180 --> 00:55:43.040]  Yeah, absolutely.
[00:55:43.080 --> 00:55:44.560]  Please go to InfoWars.com.
[00:55:44.600 --> 00:55:46.541]  In fact, listen, I appreciate your call.
[00:55:46.561 --> 00:55:47.602]  I'm going to say this to you, Dan.
[00:55:48.782 --> 00:55:50.863]  In fact, I didn't plug the videos today.
[00:55:50.923 --> 00:55:51.503]  I should have.
[00:55:51.863 --> 00:55:53.104]  I'm going to take time out right now.
[00:55:53.124 --> 00:55:54.524]  I didn't want to cut into Mr. Cook's time.
[00:55:54.924 --> 00:55:56.325]  Actually, we need more capital.
[00:55:57.125 --> 00:56:01.868]  People would think we just need to work from a ditch with a tin can and a string here.
[00:56:02.008 --> 00:56:03.469]  I don't plug my videos enough.
[00:56:03.809 --> 00:56:05.550]  Buy all the books and videos we have.
[00:56:05.631 --> 00:56:07.091]  Give us donations if you'd like.
[00:56:07.432 --> 00:56:07.932]  Support us.
[00:56:07.972 --> 00:56:13.075]  I want to get a bigger office, hire more people, do more stories, support more activist groups.
[00:56:13.776 --> 00:56:15.197]  The asinine statement.
[00:56:16.198 --> 00:56:20.922]  I mean, I bring on all these other activist groups and tell you to support them when I'm not getting any gain from it.
[00:56:21.182 --> 00:56:22.423]  This is about survival.
[00:56:22.563 --> 00:56:23.464]  Let me give you a tip, sir.
[00:56:23.765 --> 00:56:26.747]  I didn't do nine hours of radio yesterday because I want dirty money.
[00:56:27.648 --> 00:56:30.451]  I'm trying to tell my wife we're not evacuating the country.
[00:56:30.791 --> 00:56:32.072]  I'm trying to face my
[00:56:32.853 --> 00:56:34.134]  Possible imprisonment or death.
[00:56:34.535 --> 00:56:36.256]  I'm living in the real world.
[00:56:36.877 --> 00:56:40.040]  And then you say, what do you do about scumbags that profit from 9-11?
[00:56:40.841 --> 00:56:43.083]  How dare you imply we were involved in the attacks?
[00:56:43.123 --> 00:56:44.124]  How dare you imply?
[00:56:44.484 --> 00:56:49.148]  We're here risking our lives, our names, being death-threatened to make films we put out for free.
[00:56:49.168 --> 00:56:49.549]  But yes,
[00:56:50.029 --> 00:56:52.532]  Loose Change Final Cut has still not made its money back.
[00:56:52.812 --> 00:56:54.714]  The people that made it are almost homeless.
[00:56:55.095 --> 00:56:59.119]  Please buy Loose Change Final Cut from us immediately to support us.
[00:56:59.159 --> 00:57:01.181]  Mr. Cook, I'm sorry to run over your time.
[00:57:01.222 --> 00:57:05.446]  In fact, we'll go ten minutes into overdrive now to be able to answer people's questions.
[00:57:05.486 --> 00:57:07.649]  But, you know, the mainstream media says that all the time.
[00:57:08.069 --> 00:57:10.251]  Ooh, you sell videos saying the government's bad.
[00:57:10.272 --> 00:57:11.333]  You're not allowed
[00:57:11.693 --> 00:57:14.775]  to make a living and survive having your political view.
[00:57:14.855 --> 00:57:15.915]  Everybody else can.
[00:57:16.116 --> 00:57:17.296]  Bill O'Reilly can.
[00:57:17.676 --> 00:57:19.077]  All these news anchors can.
[00:57:19.277 --> 00:57:20.538]  The Carlisle Group can.
[00:57:20.958 --> 00:57:25.981]  I'm not out with a government with taxes forcing people to give money to me, Mr. Cook.
[00:57:26.221 --> 00:57:27.742]  I mean, how do they say I'm bad?
[00:57:27.962 --> 00:57:29.163]  That's our enemy's argument.
[00:57:30.043 --> 00:57:36.487]  Well, you know, a lot of these people are being paid by loans that the government has to sell to China.
[00:57:37.065 --> 00:57:46.074]  Because we can't afford to pay our own way in this country, so... Oh, and they admit they have thousands of fake sitcom people calling in and blogging, but I don't think that's one of these people.
[00:57:46.314 --> 00:57:47.115]  They're jealous.
[00:57:47.155 --> 00:57:52.380]  A lot of people in our movement are jealous of anyone that actually hires an employee, starts an operation.
[00:57:53.021 --> 00:57:53.822]  Stay there, Mr. Cook.
[00:57:53.862 --> 00:57:56.885]  I want to, if you can, do ten more minutes in super overdrive.
[00:57:57.185 --> 00:57:58.826]  We're going to leave the Genesis Network now.
[00:57:59.086 --> 00:58:08.410]  We're going to do 10 minutes in super overdrive on the internet streams where tens of thousands of you are listening right now and PrisonPlanet.tv for viewers.
[00:58:08.790 --> 00:58:15.053]  If you want to hear that, you've got to get off the Genesis Stream and others and go over to InfoWars.com or if you're a PrisonPlanet.tv member.
[00:58:15.073 --> 00:58:17.334]  But don't let those enemies stop us.
[00:58:17.394 --> 00:58:18.955]  I should have plugged my videos earlier.
[00:58:19.335 --> 00:58:20.475]  InfoWars.com.
[00:58:20.555 --> 00:58:21.696]  Buy them on DVD.
[00:58:21.976 --> 00:58:23.817]  Defeat that enemy, Dan.
[00:58:24.498 --> 00:58:27.171]  We'll be right back with Phoenix and others.
[00:58:27.191 --> 00:58:27.653]  Stay with us.
[00:58:32.691 --> 00:58:36.615]  Okay, we're going to call the guests back right now.
[00:58:36.655 --> 00:58:36.775]  John?
[00:58:36.795 --> 00:58:38.336]  Thank you for listening to GC.
[00:58:38.356 --> 00:58:38.636]  John?
[00:58:38.877 --> 00:58:40.078]  Okay, I will disconnect you.
[00:58:40.118 --> 00:58:49.126]  Will you, I am, you know my board op down here is, I am correct, just get Mr. Cook's number, tell him we're calling him in two minutes.
[00:58:49.406 --> 00:58:50.107]  Okay, I'll do that.
[00:58:50.227 --> 00:58:50.928]  Thanks a lot, my friend.
[00:58:51.048 --> 00:58:51.448]  No problem.
[00:58:51.628 --> 00:58:52.149]  See you tomorrow.
[00:58:52.169 --> 00:58:54.411]  Okay, everybody get in the behind the scenes here.
[00:58:54.431 --> 00:58:55.031]  We will do that now.
[00:58:58.274 --> 00:59:00.676]  Yeah, you know, I wish I had more time with that caller.
[00:59:00.696 --> 00:59:05.761]  We're going to take a few more calls from Mr. Cook, but it is such an asinine argument.
[00:59:06.201 --> 00:59:08.984]  You know, let's not deal with were there bombs in Building 7.
[00:59:09.624 --> 00:59:15.630]  Let's not deal with how they're building FEMA camps and it's in the major paper and congressmen are coming out and saying 9-11 was an inside job.
[00:59:16.150 --> 00:59:18.332]  Let's talk about how it's bad
[00:59:20.034 --> 00:59:31.861]  Let's talk about how it's a bad thing for me to be able to buy a $800 microphone so the audio is good to you.
[00:59:32.262 --> 00:59:38.866]  How do you think the government takes our money and uses it to attack us and wage war on us?
[00:59:40.767 --> 00:59:43.108]  Wage war on us!
[00:59:45.149 --> 00:59:47.231]  And then I'm here making films
[00:59:49.847 --> 00:59:51.948]  That actually, in many cases, lose money.
[00:59:52.049 --> 00:59:54.710]  I use advertising money that comes from the radio to pay for them.
[00:59:54.890 --> 00:59:57.332]  I put them on the Google Video for free.
[00:59:58.193 --> 01:00:02.375]  We have a prisonplanet.tv if you want to pay 15 cents, we can pay with a bandwidth to get it to you in high quality.
[01:00:02.636 --> 01:00:04.357]  We tell you to make copies of the DVDs.
[01:00:05.818 --> 01:00:06.778]  And then we're bad!
[01:00:07.879 --> 01:00:14.103]  But the government can put out its 9-11 commission report, purilize and sell it for 15 bucks.
[01:00:15.624 --> 01:00:19.227]  I mean, it's intellectually bankrupt and
[01:00:20.908 --> 01:00:25.615]  Actually, I should focus more on monetary things.
[01:00:25.675 --> 01:00:28.398]  I'm having to look at a bigger office right now and thinking, do we have the money?
[01:00:28.659 --> 01:00:30.301]  We're going into a recession, depression.
[01:00:30.661 --> 01:00:34.767]  I need to hire more people, more video, more web, reaching more people.
[01:00:34.807 --> 01:00:36.769]  We're on the cutting edge of fighting the New World Order.
[01:00:37.330 --> 01:00:40.552]  And I think, oh God, I don't want to have to sit here and plug a bunch of sponsors and money grub.
[01:00:40.792 --> 01:00:41.233]  But you know what?
[01:00:41.313 --> 01:00:41.633]  I am.
[01:00:41.673 --> 01:00:43.735]  Because you don't like it, CENTCOM, I am.
[01:00:43.775 --> 01:00:47.998]  In fact, I want listeners right now to go to InfoWars.com and buy all the books and videos.
[01:00:48.418 --> 01:00:48.798]  You know why?
[01:00:48.818 --> 01:00:53.962]  Because I want to hire more people and do a better job and get better cameras and I want to give these employees out here bonuses.
[01:00:54.710 --> 01:00:57.532]  I want to take care of them and their families, because I enjoy that.
[01:00:58.152 --> 01:01:00.673]  So you fail, you lose again, New World Order.
[01:01:01.013 --> 01:01:03.755]  Let's go back to Mr. Cook and take a few final calls.
[01:01:04.135 --> 01:01:05.456]  RichardCCook.com.
[01:01:05.496 --> 01:01:06.897]  Richard C. Cook is our guest.
[01:01:07.717 --> 01:01:09.838]  Let's go to Phoenix in Atlanta.
[01:01:10.158 --> 01:01:11.199]  You're on the air, Phoenix.
[01:01:12.339 --> 01:01:12.760]  Oh, hello?
[01:01:13.020 --> 01:01:13.600]  Yes, go ahead.
[01:01:14.941 --> 01:01:17.542]  Well, the first thing I want to say is, wow, to that dude.
[01:01:18.063 --> 01:01:18.963]  I mean, oh my God.
[01:01:19.023 --> 01:01:19.783]  I mean, wow.
[01:01:20.464 --> 01:01:22.325]  I just want to say that, you know,
[01:01:23.925 --> 01:01:28.808]  I'm not familiar with you, Mr. Cook.
[01:01:29.249 --> 01:01:30.649]  I've listened to your show, Alex.
[01:01:31.050 --> 01:01:36.593]  The only thing you can tell a person like him is that I love you, dude.
[01:01:37.193 --> 01:01:39.675]  Despite what you feel, despite what you believe,
[01:01:40.350 --> 01:01:41.811]  I love you, dude.
[01:01:42.471 --> 01:01:45.573]  It's okay if you got negative energy or whatever.
[01:01:45.693 --> 01:01:47.274]  Everything's coming down around us.
[01:01:47.294 --> 01:01:48.855]  We're facing total depression.
[01:01:48.875 --> 01:01:52.838]  They're building FEMA camps, and this guy says you shouldn't make films.
[01:01:53.198 --> 01:01:57.441]  I have a First Amendment right to make films and put them out, okay?
[01:01:57.541 --> 01:01:59.342]  And I'm trying to save this country.
[01:01:59.762 --> 01:02:02.024]  You know, Alex, and the thing is, you know,
[01:02:03.064 --> 01:02:03.905]  Don't fret about him.
[01:02:04.205 --> 01:02:05.226]  You know what I'm saying?
[01:02:05.386 --> 01:02:09.349]  If you are doing what's in your heart, then don't fret about him.
[01:02:09.770 --> 01:02:11.031]  We create our reality.
[01:02:11.231 --> 01:02:12.332]  No, I know that.
[01:02:12.352 --> 01:02:13.953]  Do you have any questions for Richard C. Cook?
[01:02:13.973 --> 01:02:15.014]  I don't mean to get us to write it off.
[01:02:15.194 --> 01:02:21.780]  No, I just wanted to know, the reason I called was because you said that Aaron Russo is dead.
[01:02:21.820 --> 01:02:22.540]  Is that true?
[01:02:23.321 --> 01:02:25.663]  Yes, Aaron Russo died last August.
[01:02:30.112 --> 01:02:30.832]  How did he pass?
[01:02:30.852 --> 01:02:32.173]  Because I didn't even hear about it.
[01:02:32.253 --> 01:02:36.334]  Yeah, he had cancer and he died, what, the last three or four months, I believe.
[01:02:36.354 --> 01:02:39.514]  He died August 24th, August 26th.
[01:02:39.554 --> 01:02:41.155]  Okay, so it's been almost a year.
[01:02:41.695 --> 01:02:42.155]  Oh, wow!
[01:02:42.315 --> 01:02:54.378]  But let me just mention also, if I could, a lot of the things that I've talked about today are going to be in much more detail in the new Global Research article that'll be out in the next couple days.
[01:02:55.419 --> 01:03:03.426]  Please be sure to take a look at that, and you'll see more about the National Dividend, more about the Infrastructure Bank, and other proposals that we are making.
[01:03:03.726 --> 01:03:04.307]  Absolutely!
[01:03:04.327 --> 01:03:05.328]  Anything else, Phoenix?
[01:03:05.908 --> 01:03:09.411]  Okay, and one more thing, and this is just going for the future.
[01:03:09.711 --> 01:03:22.843]  I am a buddy filmmaker, so I might want to, I wanted to be able to get in contact with you later, because it's in the beginning stages right now, but I want to get back in contact with you later, because I want to use you
[01:03:23.423 --> 01:03:26.789]  A little bit in the film and then that way you can make some money too.
[01:03:37.082 --> 01:03:46.564]  The guest we had in studio yesterday, G. Edward Griffin, said, he said, libertarians, patriots, freedom lovers always said, we need to get rid of the power in government.
[01:03:46.844 --> 01:03:49.404]  We need to tear down government and we don't need power ourselves.
[01:03:49.865 --> 01:03:57.666]  Well, the founders actually said, limited government to guard against bigger government and corrupt interests using the mechanisms of government for themselves.
[01:03:57.706 --> 01:04:01.767]  We need an understanding, a renaissance of the structures of government and we need money.
[01:04:02.307 --> 01:04:03.048]  We need power.
[01:04:03.088 --> 01:04:04.769]  The globalists control the issuance.
[01:04:05.049 --> 01:04:08.572]  The private Federal Reserve owns the issuance of our currency.
[01:04:08.652 --> 01:04:18.340]  They own the money machines, and then they tell us on the news, it's their favorite thing, anybody criticizing the government, they just make money off of criticizing America.
[01:04:18.700 --> 01:04:23.023]  No, we're trying to save the country, and we need money.
[01:04:23.244 --> 01:04:30.910]  And then when I get those calls, I get mad because I'm like, my God, I've just done hours and hours of a show and haven't plugged my videos, which aren't just how we fund ourselves.
[01:04:31.570 --> 01:04:32.610]  They're powerful.
[01:04:32.630 --> 01:04:33.491]  They're effective.
[01:04:33.751 --> 01:04:35.351]  Mr. Cook needs to be supported.
[01:04:35.591 --> 01:04:39.052]  You know, if we had the capital, we could be more effective.
[01:04:39.112 --> 01:04:43.134]  We need to support alternative media and global research, and we are changed.
[01:04:44.154 --> 01:04:45.074]  And all these groups.
[01:04:45.554 --> 01:04:47.675]  Mr. Cook, you've got five minutes in closing.
[01:04:47.755 --> 01:04:48.615]  You've got the floor.
[01:04:48.655 --> 01:04:51.276]  Whatever other key issues you'd like to talk about.
[01:04:51.316 --> 01:04:55.297]  And again, fleshing out any more on what you think the real... For this first.
[01:04:55.877 --> 01:05:00.399]  The real timetable on the complete meltdown, and if you think there's any way to avert this.
[01:05:01.038 --> 01:05:10.081]  Well, the way to avert it is to gain back the control of the government through a President of the United States who can make a difference.
[01:05:10.961 --> 01:05:14.622]  And however that is done, I'm an analyst.
[01:05:15.342 --> 01:05:25.565]  I'll be glad to work with whoever wants to find a way out of this thing, because I do have, along with the other monetary reformers,
[01:05:26.277 --> 01:05:50.187]  Who are working on this real solutions and so it's up to you really it's up to the people of this country to take back the power of their vote of their responsibility and then the people who can fix this thing can step in and make a difference and that's what I'm trying to make available to people is the mental framework
[01:05:50.885 --> 01:05:57.131]  The tools, the systems that can take back our country for the people who live here, for we the people.
[01:05:57.851 --> 01:06:05.238]  And that is something that we all have to take responsibility for, and we have to do it right now, because there's no more time, really.
[01:06:05.598 --> 01:06:15.127]  The time has come when we go one way or the other, and the way I think we should go is back to a United States that we care about, that we love,
[01:06:15.820 --> 01:06:30.984]  And where the government works for us and the government becomes something that we, the people, can work through to make ourselves fully responsible and fully productive and fully caring about each other and about our country.
[01:06:31.544 --> 01:06:34.905]  So I think these things are really critical to do right now.
[01:06:35.606 --> 01:06:40.747]  And one of the things that we have to do, and this is really, I mentioned a couple of the items in the
[01:06:41.423 --> 01:06:41.863]  We're good.
[01:06:58.889 --> 01:07:01.190]  A written-off where it can be written off.
[01:07:01.210 --> 01:07:02.291]  Because it is fraudulent.
[01:07:02.491 --> 01:07:06.013]  Well, expanding on that, a question I want to throw out at you.
[01:07:06.433 --> 01:07:11.876]  A, what do you think really happened on 9-11 and B, I would imagine you know it's an inside job, what did they plan to gain from that?
[01:07:11.896 --> 01:07:18.379]  And we know launch wars, domestic police state, but I noticed that that attack came right during an economic implosion.
[01:07:18.639 --> 01:07:20.980]  Was that a way to try to reorganize and stave that off?
[01:07:21.841 --> 01:07:22.121]  Well, 9-11
[01:07:24.833 --> 01:07:29.555]  And this is the way that I characterize it, and it'll be mentioned in my article tomorrow.
[01:07:29.575 --> 01:07:39.759]  9-11 was the pretext for pulling plans off the shelf to accomplish the military conquest of the Middle East.
[01:07:40.660 --> 01:07:50.264]  And I believe, and I also say this in the article, that the project for a new American century, which was really the ideological framework that 9-11
[01:07:51.434 --> 01:07:54.415]  Came out of and the invasion of the Middle East came out of.
[01:07:54.555 --> 01:07:56.456]  I characterize that as a Trojan horse.
[01:07:57.276 --> 01:08:08.361]  Because I think the United States was tricked into sending our treasure, our young people, into the Middle East because they knew that this was going to bankrupt our country.
[01:08:08.829 --> 01:08:15.272]  And this was going to be the last thing we did for the financiers before we were dumped in the trash.
[01:08:15.292 --> 01:08:17.493]  And that's a triple blood-sucking.
[01:08:17.713 --> 01:08:30.438]  Everything they do is about squeezing the last of the sanguination, the sucking of the juices, because they shipped our industry overseas, they gave us a sprawling infrastructure based on oil,
[01:08:31.598 --> 01:08:41.004]  They're now countering with a global tax on the oil that they've engineered in the name of saving the earth and the deadly carbon dioxide, almost as deadly as water, the hydrogen dioxide.
[01:08:41.325 --> 01:08:44.827]  So we have all of this going on.
[01:08:46.767 --> 01:08:47.648]  Our country was betrayed.
[01:09:09.148 --> 01:09:13.370]  And the Trojan horse for this was the project for a new American century.
[01:09:13.390 --> 01:09:14.631]  That's my opinion.
[01:09:14.791 --> 01:09:15.612]  That's what I believe.
[01:09:15.652 --> 01:09:16.072]  Exactly.
[01:09:16.092 --> 01:09:19.814]  And it says, oh, we're going to go fight 66 nations and a great American hegemon.
[01:09:20.034 --> 01:09:20.814]  That's the front.
[01:09:20.914 --> 01:09:22.055]  European banks own us.
[01:09:22.295 --> 01:09:25.537]  They're using us to get the Lebensstrahl to grab the real estate.
[01:09:25.617 --> 01:09:26.738]  They, oh, it's terrible.
[01:09:26.758 --> 01:09:27.758]  Look what the Americans are doing.
[01:09:27.958 --> 01:09:28.759]  We fall apart.
[01:09:29.019 --> 01:09:30.840]  They, we go into their receivership.
[01:09:31.060 --> 01:09:32.281]  They set up their new world order.
[01:09:32.461 --> 01:09:33.721]  I believe that's the scenario.
[01:09:34.442 --> 01:09:35.162]  Well, they've stated it.
[01:09:35.202 --> 01:09:36.043]  Trilateral Commission, 1974.
[01:09:36.423 --> 01:09:38.104]  I believe that's the scenario.
[01:09:39.178 --> 01:09:40.659]  Well, I just commend you, sir.
[01:09:40.679 --> 01:09:42.499]  RichardCeachCook.com.
[01:09:42.799 --> 01:09:44.840]  Are any of your books or publications still in print?
[01:09:45.380 --> 01:09:45.560]  Yes.
[01:09:45.640 --> 01:09:50.242]  Challenger Revealed, my history of the Challenger disaster, is in print, is available.
[01:09:51.202 --> 01:09:55.724]  You can get that through my website or online or in bookstores.
[01:09:56.004 --> 01:09:59.705]  I just signed a copy down here at the local Barnes & Noble today.
[01:09:59.765 --> 01:10:00.805]  So that book's available.
[01:10:01.386 --> 01:10:04.647]  I have a new book that we're in process of getting ready for publication.
[01:10:04.707 --> 01:10:05.247]  It's called
[01:10:05.697 --> 01:10:06.257]  We're good to go.
[01:10:22.001 --> 01:10:37.487]  All right, I want to get you back on about more of the solutions and also the Challenger situation and how it was really caused because they, according to what I've read and what you've said, that it was the military projects and how that all fed in together.
[01:10:37.507 --> 01:10:41.649]  And of course, you were an analyst at NASA as well, so uniquely qualified to cover that.
[01:10:41.889 --> 01:10:43.050]  It's a very interesting part of history.
[01:10:43.310 --> 01:10:44.690]  Mr. Cook, thanks for all the time today.
[01:10:44.970 --> 01:10:46.011]  Thank you very much, Alex.
[01:10:46.111 --> 01:10:46.631]  I appreciate it.
[01:10:46.651 --> 01:10:46.991]  Take care.
[01:10:47.031 --> 01:10:48.032]  There goes Mr. Cook.
[01:10:49.841 --> 01:10:54.123]  I will say here at the end that both these films need to be seen.
[01:10:54.143 --> 01:10:57.945]  You don't just support me, you support the filmmakers because we split it 50-50.
[01:10:58.485 --> 01:11:01.807]  American Drug War, it isn't even in stores until the 24th of next month.
[01:11:02.307 --> 01:11:05.369]  I've had it for a month in stock because I'm a consultant and I'm in it.
[01:11:06.149 --> 01:11:08.531]  And it's got three hours of extras, two hour film.
[01:11:09.071 --> 01:11:10.232]  Absolutely must see.
[01:11:10.612 --> 01:11:12.092]  Available at Infowars.com.
[01:11:12.433 --> 01:11:13.813]  And Washington, you're fired, 1995.
[01:11:15.214 --> 01:11:17.678]  Really what I'd call the heir to America, freedom to fascism.
[01:11:17.718 --> 01:11:19.560]  It's just really a fabulous movie.
[01:11:19.821 --> 01:11:21.864]  My film's in-game blueprint for global enslavement.
[01:11:22.064 --> 01:11:23.666]  Let's say you've seen it for free on Google.
[01:11:24.301 --> 01:11:24.601]  Good!
[01:11:24.902 --> 01:11:26.263]  But if you can afford it, give us $19.95.
[01:11:26.443 --> 01:11:29.125]  You can get it for $9.95 when you get it with another film.
[01:11:29.665 --> 01:11:31.106]  And make copies of that DVD.
[01:11:31.126 --> 01:11:32.007]  That's a better way.
[01:11:32.107 --> 01:11:32.367]  Get it.
[01:11:32.647 --> 01:11:33.548]  Buy a hundred blanks.
[01:11:33.648 --> 01:11:34.309]  Make copies.
[01:11:34.569 --> 01:11:36.010]  Please, get it on AXS TV.
[01:11:36.370 --> 01:11:37.711]  They're shutting down AXS everywhere.
[01:11:37.851 --> 01:11:38.772]  Use it while you can.
[01:11:39.152 --> 01:11:41.354]  If you had an AXS show in the past, go back and do it again.
[01:11:41.834 --> 01:11:45.697]  All these little things will bring the New World Order to their knees.
[01:11:46.098 --> 01:11:47.379]  So please support us.
[01:11:47.399 --> 01:11:49.120]  You can also call toll free to get my films, 888-253-3139.
[01:11:54.004 --> 01:11:56.205]  I don't say this for the theatrics and the effect.
[01:11:56.245 --> 01:11:57.206]  I mean, I get death threats.
[01:11:57.266 --> 01:11:58.247]  I've been physically attacked.
[01:11:59.408 --> 01:12:01.389]  I've had stuff happen to me you can't even believe.
[01:12:01.409 --> 01:12:05.692]  You know, Dr. Horowitz has had the FBI at his house.
[01:12:05.732 --> 01:12:06.873]  I've had Secret Service here.
[01:12:06.893 --> 01:12:09.035]  I mean, my family's really worried.
[01:12:09.055 --> 01:12:10.416]  This is serious business.
[01:12:10.796 --> 01:12:12.637]  We're not doing this to play games.
[01:12:13.678 --> 01:12:14.339]  You know, we're human.
[01:12:14.359 --> 01:12:14.939]  We joke around.
[01:12:14.979 --> 01:12:15.760]  We screw around.
[01:12:16.701 --> 01:12:17.501]  I'm not perfect.
[01:12:17.601 --> 01:12:19.623]  I wish I did a better job, but this is life and death.
[01:12:21.133 --> 01:12:23.314]  This isn't about being a big shot and having some movies out there.
[01:12:23.714 --> 01:12:29.098]  I've got to be as big as I can be just to make sure my life was worth something and try to save people.
[01:12:29.519 --> 01:12:30.960]  I mean, this is serious.
[01:12:31.941 --> 01:12:32.741]  You've got to do that.
[01:12:32.761 --> 01:12:35.063]  I mean, you see everything we talked about came true?
[01:12:35.403 --> 01:12:36.704]  You see how it's all happening?
[01:12:37.585 --> 01:12:39.266]  They told us in all their own documents.
[01:12:39.306 --> 01:12:41.788]  CFR, Trilateral Commission, World Bank documents.
[01:12:41.828 --> 01:12:43.129]  I mean, we're in trouble, folks.
[01:12:43.329 --> 01:12:44.310]  They're building camps.
[01:12:46.400 --> 01:12:50.722]  And I just, you know, we're a decadent, slothful, pig-like society.
[01:12:50.943 --> 01:12:52.724]  Not all of us, but the vast majority.
[01:12:53.204 --> 01:13:03.650]  And they're just like, they think America is like an amusement park, and suddenly stuff costs more, and suddenly they can't buy as much beer, but still they're just like, everything will be alright.
[01:13:03.930 --> 01:13:06.351]  It isn't going to be alright until these bad guys get out of here.
[01:13:06.852 --> 01:13:08.172]  They're not going to stop squeezing.
[01:13:09.153 --> 01:13:10.354]  I mean, they want to hurt you.
[01:13:10.394 --> 01:13:11.074]  They're into that.
[01:13:11.234 --> 01:13:12.455]  You understand there's bad men?
[01:13:13.831 --> 01:13:14.251]  You understand?
[01:13:14.431 --> 01:13:15.231]  No, you don't know history.
[01:13:15.271 --> 01:13:20.053]  Well, I know most of you do, but our viewers do, but a lot of you new people watching, giggling on YouTube and stuff.
[01:13:20.893 --> 01:13:37.818]  I remember a year ago writing articles for PrisonPlanet.com, Infoworks.com, people on the Dig comments on the message board going, you piece of trash, liar, lying about the dollar, lying about the war costing too much, lying, trying to bring down our nation, our Federal Reserve cares, George Bush cares, you liberal trash.
[01:13:38.789 --> 01:13:39.490]  People to counter him.
[01:13:39.510 --> 01:13:39.850]  No, no, no.
[01:13:39.870 --> 01:13:40.952]  They don't believe in left and right.
[01:13:41.032 --> 01:13:41.813]  No, no, no.
[01:13:42.153 --> 01:13:43.635]  This is a military consolidation.
[01:13:43.675 --> 01:13:45.056]  This is conquest by an elite.
[01:13:45.557 --> 01:13:46.858]  Shut up, Commie!
[01:13:47.820 --> 01:13:52.545]  The guys at CENTCOM writing that and their minions and fellow travelers, you're going to be hurt by all this.
[01:13:53.646 --> 01:13:55.969]  I remember them bragging, going, yeah, it's about oil in Iraq.
[01:13:55.989 --> 01:13:57.150]  We're going to have lower prices.
[01:13:58.137 --> 01:14:09.320]  They attacked Iraq the first time, told them to go ahead and invade Kuwait because there were new articles in the news in 1990 about Saddam over-pumping, selling too much, driving down the price, 85, 90 cents a gallon.
[01:14:11.040 --> 01:14:12.060]  OPEC got pissed!
[01:14:12.821 --> 01:14:13.861]  That's why they invaded him.
[01:14:15.821 --> 01:14:16.762]  You think it's about oil?
[01:14:16.802 --> 01:14:17.382]  It is about oil!
[01:14:17.422 --> 01:14:19.102]  It's about cutting the flow off, dummies!
[01:14:19.862 --> 01:14:21.203]  That's your opinion, liberal!
[01:14:21.523 --> 01:14:22.023]  Call me!
[01:14:23.916 --> 01:14:30.478]  Associated Press, 2001, hundreds of pages of documents of the oil companies planning all this with OPEC.
[01:14:30.538 --> 01:14:31.678]  I mean, it's not my opinion.
[01:14:32.198 --> 01:14:33.339]  It's not my opinion.
[01:14:34.179 --> 01:14:37.240]  You're not conservatives at Free Republic and Michelle Malkin and all of you.
[01:14:37.440 --> 01:14:38.800]  It's not funny, folks!
[01:14:39.741 --> 01:14:42.481]  The BATF being tripled in size is not cute.
[01:14:42.961 --> 01:14:44.322]  Open borders is not cute.
[01:14:44.602 --> 01:14:46.122]  Saying there's no North American Union.
[01:14:46.322 --> 01:14:50.744]  Rush Limbaugh saying the CFR didn't exist for 15 years and now saying it does but it's good.
[01:14:51.044 --> 01:14:51.884]  That isn't funny!
[01:14:53.208 --> 01:14:56.669]  I told you Rush Limbaugh would endorse Hillary Clinton five years ago.
[01:14:58.110 --> 01:15:00.150]  Not because he wants to screw up the nomination.
[01:15:00.250 --> 01:15:01.491]  Watch what happens with this election.
[01:15:01.531 --> 01:15:02.411]  Watch how you get taken.
