[00:00:00.349 --> 00:00:01.370]  Mainstream media.
[01:33:39.009 --> 01:33:39.449]  You need to.
[01:33:39.469 --> 01:33:42.431]  Well, that's why you have free speech too.
[01:33:43.352 --> 01:33:45.133]  It's because we're not censoring what's going on.
[01:33:45.894 --> 01:33:46.234]  I don't think so.
[01:34:03.496 --> 01:34:10.700]  We're going to go back to Mike Rivero here in just a moment to talk about the war, to talk about Iran, to talk about Mukasey, to talk about the economy.
[01:34:10.980 --> 01:34:13.041]  We'll take a few calls for Mike, too, at 1-800-259-9231.
[01:34:13.061 --> 01:34:13.141]  1-800-259-9231.
[01:34:13.161 --> 01:34:15.383]  We'll start taking your calls here in about 10 minutes or so.
[01:34:15.403 --> 01:34:17.944]  Before I go any further, though, I want to tell you about Interfood.
[01:34:29.998 --> 01:34:33.920]  Even when I had Dr. Dina Dell on a few weeks ago, he was like, vitamins don't help you.
[01:34:33.940 --> 01:34:37.862]  And I said, oh, but aren't most Americans deficient in nutrients?
[01:34:38.342 --> 01:34:41.884]  And he said, well, yes, you do need vitamins if you're deficient, and a lot of us are.
[01:34:42.444 --> 01:34:43.445]  See, that's how they spin it.
[01:34:43.865 --> 01:34:49.347]  Oh, yeah, if you've got all the nutrients you need, you're eating enough raw foods and things, then sure, you don't need vitamins.
[01:34:49.368 --> 01:34:50.068]  See, they spin it.
[01:34:50.088 --> 01:34:51.929]  They say, oh, yeah, you do need it if you're deficient.
[01:34:52.549 --> 01:34:53.910]  Well, most Americans are deficient.
[01:34:53.930 --> 01:34:58.372]  This is unpasteurized, 20 superfoods all put together.
[01:34:59.358 --> 01:35:02.420]  Like Dulse Kelp, Barley Grass, Wheat Grass, Colorella, Spirulina.
[01:35:03.461 --> 01:35:04.621]  And I take it everyday.
[01:35:04.681 --> 01:35:05.602]  My office is taking it.
[01:35:05.622 --> 01:35:08.604]  It's just two little scoops in orange juice or apple juice or whatever.
[01:35:09.425 --> 01:35:13.647]  And it's just filled with the trace elements and minerals and things.
[01:35:14.308 --> 01:35:17.750]  And it won't make you live forever, but it will make you healthy and happy.
[01:35:17.810 --> 01:35:20.632]  So, it's not a snake oil like some of the
[01:35:21.673 --> 01:35:22.774]  You know, cure-alls out there.
[01:35:22.814 --> 01:35:26.957]  It's just high-quality green food.
[01:35:26.977 --> 01:35:27.658]  1-866-762-9238.
[01:35:27.678 --> 01:35:29.960]  1-866-762-9238.
[01:35:29.980 --> 01:35:33.423]  ENERFOOD.COM.
[01:35:33.463 --> 01:35:38.427]  I go out and find the best stuff that I believe in, that I've used, and that's what I push, folks, and I do believe in it.
[01:35:38.887 --> 01:35:39.768]  ENERFOOD.COM.
[01:35:39.788 --> 01:35:44.091]  Get 10% off by linking through to ENERFOOD.COM at INFOWARS.COM.
[01:35:44.291 --> 01:35:46.453]  Go to the sub-page there.
[01:35:46.473 --> 01:35:47.194]  10% off.
[01:35:47.674 --> 01:35:50.957]  Also, another company that we're really proud to have as sponsors.
[01:35:51.457 --> 01:36:03.006]  Is new vitality and they have hundreds of different products but the two that I looked at that I know are good is the aloe ease body cleanse.
[01:36:03.687 --> 01:36:06.469]  Aloe vera is a very powerful plant.
[01:36:07.310 --> 01:36:09.431]  The Indians would take it to flush out their guts.
[01:36:11.073 --> 01:36:14.916]  It is just an amazing plant and it's got a bunch of other well-known herbs.
[01:36:15.623 --> 01:36:17.723]  That are really good for your GI tract.
[01:36:18.303 --> 01:36:18.824]  And that's 1-800-569-4056.
[01:36:18.844 --> 01:36:19.304]  1-800-569-4056.
[01:36:19.324 --> 01:36:26.465]  Aloe, yeast, colon, and body cleanse.
[01:36:26.485 --> 01:36:26.685]  1-800-569-4056.
[01:36:26.825 --> 01:36:34.986]  They also have super beta prostate, a mix of herbs, that have been well documented to be good for your prostate to shrink the size and give you overall prostate health.
[01:36:35.006 --> 01:36:35.246]  1-800-569-4056.
[01:36:35.286 --> 01:36:40.847]  And in closing, don't forget PrisonPlanet.tv.
[01:36:40.867 --> 01:36:43.688]  In the next few weeks, we're going to be adding even more
[01:36:44.694 --> 01:36:46.595]  Uh, functions and facets to it.
[01:36:46.615 --> 01:36:54.818]  Uh, like I'll take one hour out of the show each day and have a vid cam in here with a document cam to show you articles as I cover them and to play video clips.
[01:36:55.178 --> 01:36:56.178]  That'll be four members.
[01:36:56.619 --> 01:37:02.521]  It's gonna be in 56 or maybe even 64k audio, uh, when we do that one hour a day.
[01:37:03.301 --> 01:37:05.382]  Uh, so that's coming up in the next few weeks.
[01:37:06.062 --> 01:37:14.064]  And, uh, 15 cents a day, PrisonPlanet.tv, all my films in super high quality, my weekly TV reports, and so much more, PrisonPlanet.tv.
[01:37:14.504 --> 01:37:22.547]  And while you're at it, don't forget to support other truth-seekers and activists like Mike Rivera by checking out his website and his sponsors at WhatReallyHappened.com.
[01:37:23.127 --> 01:37:27.691]  He also has a radio show here on the GCN Radio Network.
[01:37:27.731 --> 01:37:30.954]  You can find that at GCNlive.com in the schedule area.
[01:37:31.334 --> 01:37:34.557]  Going back to Mike, I want to move quick, Mike, here.
[01:37:35.238 --> 01:37:49.711]  Your take on the plan to go into Iran, despite the fact that it's unpopular, despite the fact that the people don't want it, they are still... we had Betrayus say last week that he wanted
[01:37:51.480 --> 01:37:55.966]  To, you know, do something against Iran because he thought they launched the attacks on the Green Zone.
[01:37:56.306 --> 01:37:58.569]  Then you have Bush bragging that they ordered the attack.
[01:37:58.810 --> 01:38:01.794]  Then when it failed in Basra, he said he wasn't part of the attack.
[01:38:02.755 --> 01:38:04.217]  We've got amassing troops.
[01:38:04.898 --> 01:38:08.222]  Do you really think they've got the chutzpah or the bravado to do it?
[01:38:09.432 --> 01:38:12.857]  Well, I don't even think it has anything to do with chutzpah and bravado.
[01:38:13.258 --> 01:38:24.115]  I think the plan is that if they can start a whole new war in Iran, that they might get back their popularity and their poll numbers that they got after the invasion of Iraq immediately after.
[01:38:24.560 --> 01:38:30.503]  In other words, they're trying to create a whole new crisis to distract from all the other crises that are definitely turning against them.
[01:38:30.763 --> 01:38:40.808]  But I'm looking at this last situation in Basra, and before it kicked up, first part of the month of March, they were saying that everything was really quiet in Iraq, and that proved the surge was working.
[01:38:41.108 --> 01:38:49.052]  And then as soon as we have all this violence escalating, Bush is back on TV saying, this proves the surge is working, because now they're striking back against it.
[01:38:49.460 --> 01:38:52.941]  And it was like, no matter what happens, you know, it's a good thing for us.
[01:38:53.021 --> 01:38:55.402]  It proves the surge is working, blah, blah, blah, blah, blah.
[01:38:55.702 --> 01:39:07.025]  And it really, they're lying to look good at the moment, and they're really not even paying attention to what they said before, because they're assuming that the rest of us aren't paying attention to what was said before.
[01:39:08.085 --> 01:39:16.387]  And again, this reveals they don't understand how the information processing of the American people and the rest of the world is changing.
[01:39:16.798 --> 01:39:18.180]  In the current age.
[01:39:18.200 --> 01:39:21.323]  They're totally reactive here.
[01:39:21.643 --> 01:39:22.845]  They're in crisis management.
[01:39:23.025 --> 01:39:27.810]  And I think the desire to go into Iran is, first of all, to prove that they can still do it.
[01:39:28.531 --> 01:39:31.314]  To prove that they and not the American people are running the country.
[01:39:31.354 --> 01:39:32.315]  But mostly, I think,
[01:39:32.884 --> 01:39:45.427]  They are convinced that if they can start a new war in Iran, that all of a sudden the American people are going to fall into line behind them and say, yes, we've got a big war, we must march off and send our children to die in Iran, and so forth and so on.
[01:39:45.787 --> 01:39:55.409]  Ultimately, though, if Bush keeps pushing, we could find ourselves at war with Russia or China, or both, and I don't think that's the situation any of us want.
[01:39:57.239 --> 01:39:59.520]  Well, I agree with you that they see it as failing forward.
[01:39:59.560 --> 01:40:10.786]  Like all the Republican memos have said, either we're going to have a new war, or Saddam is going to be captured, but that didn't work, or Bin Laden is going to be captured, or a new 9-11.
[01:40:11.187 --> 01:40:17.010]  And then we had Republicans writing all these memos, and then it came out in the news, oh, we want terror attacks.
[01:40:18.952 --> 01:40:23.115]  I mean, first off, they do need to fail forward, but I see that as blowing up in their face.
[01:40:23.555 --> 01:40:33.403]  Do you think they realize that, A, and then B, why do we have people like Gary Hart coming out and writing letters to Iran saying, we'll stage terror attacks, you better do what we say?
[01:40:34.023 --> 01:40:39.368]  It just seems like it's a mix of panic plus total hubris.
[01:40:40.448 --> 01:40:43.791]  Yeah, absolutely, and that's a bad combination because sooner or later,
[01:40:44.455 --> 01:40:57.721]  When you have a political leadership that is that in love with their own agenda and philosophy and their self-image, and that out of touch with their own people, sooner or later they're going to make the big mistake that brings it all down.
[01:40:57.801 --> 01:41:01.323]  I mean, if you go back and you look at Ceausescu or Charles I or Louis XVI,
[01:41:03.832 --> 01:41:10.374]  These were rulers who miscalculated and they made the mistake of pushing just a little too far and it all came apart.
[01:41:10.414 --> 01:41:23.518]  Well they miscalculated, they miscalculated, they tried to have a nine to the long knives against the Shiites, tried to arrest and kill them from Baghdad to Basra, and then the Shiites fought back and the news didn't even report that.
[01:41:23.918 --> 01:41:28.099]  It was all over the foreign press and just said those dirty Shiites, they snuck attack us.
[01:41:28.419 --> 01:41:30.980]  No, the globalists ran a sneak attack on them.
[01:41:31.846 --> 01:41:38.635]  Yeah, Maliki started the whole situation, and he put his... he found himself, you know, with his hand in a bear trap and tried to pull back.
[01:41:39.256 --> 01:41:42.621]  And, you know, Iran comes in playing peacemaker, which makes the U.S.
[01:41:42.641 --> 01:41:43.342]  look even worse.
[01:41:43.762 --> 01:41:48.569]  And al-Sadr says, yeah, we'll back off as long as you don't attack us again.
[01:41:49.238 --> 01:41:54.943]  And what that basically means is Maliki is now seen as no longer in control of all of Iraq.
[01:41:55.063 --> 01:42:06.312]  And it turns out that Bush's boyfriend, Petraeus, known as Petraeus, it turns out that he really thought that al-Sadr stood down because he was weak.
[01:42:06.372 --> 01:42:08.794]  Instead, al-Sadr had built up their system.
[01:42:11.093 --> 01:42:24.823]  Absolutely, and the consensus coming out of Iraq right now is there are parts of Iraq that are under Maliki's control, there are parts of Iraq which de facto are under al-Sadr's control, and everybody knows which is which, and they know not to go into the other side.
[01:42:25.103 --> 01:42:34.049]  And this is probably going to deteriorate into the same situation we had in Mogadishu a few years back, if you go back to the whole Blackhawk Down situation.
[01:42:34.580 --> 01:42:39.361]  Where everything's factionalized and broke up and we wound up, you know, the U.S.
[01:42:39.541 --> 01:42:41.481]  wound up very embarrassed in that situation.
[01:42:42.221 --> 01:42:43.282]  Iraq is deteriorating.
[01:42:43.322 --> 01:42:44.962]  There's no two ways about it.
[01:42:45.202 --> 01:42:53.003]  This whole surge idea was working in the first place only because we were bribing the people on the other side not to shoot at us.
[01:42:53.543 --> 01:42:55.244]  And obviously it's a huge amount of damage.
[01:42:55.724 --> 01:42:58.084]  And it was working and the deaths have been cut in about half.
[01:42:58.564 --> 01:43:00.685]  Still a complete disaster five plus years in.
[01:43:01.045 --> 01:43:03.065]  And then they had to break their own deal.
[01:43:04.750 --> 01:43:08.153]  I mean, that's a consistent problem with the United States.
[01:43:08.193 --> 01:43:13.677]  They'll make a deal with one group and then they'll say, oh, that's no longer operative, and they go make a different deal.
[01:43:14.197 --> 01:43:18.841]  And that's one of the reasons why no foreign government on earth will really trust the United States anymore.
[01:43:18.861 --> 01:43:19.281]  Well, that's it.
[01:43:19.301 --> 01:43:25.466]  There's nothing worse than an individual or a company or a government that knowingly lies and cheats you.
[01:43:25.766 --> 01:43:27.588]  People just stop dealing with you.
[01:43:28.945 --> 01:43:37.553]  Well, you know, Bush has violated and just outright ignored so many treaties, and that's considered the highest commitment between nations, is when you sign a treaty.
[01:43:38.074 --> 01:43:52.287]  And for Bush to have set so many of them aside, the Nuclear Non-Proliferation Treaty, the Strategic Arms Limitation Talks, the Geneva Conventions, all of these things are no longer part of the United States, and the rest of the world is saying, okay, well, the U.S.
[01:43:52.347 --> 01:43:53.969]  is not the moral leader they used to be.
[01:43:54.821 --> 01:43:59.443]  You know, we're going to be decades recovering from this, if we recover from it at all.
[01:44:01.544 --> 01:44:07.786]  Also, Cheney and Bush and Rumsfeld came out and bragged about torture in press conferences.
[01:44:08.226 --> 01:44:13.048]  I'll never forget seeing Rumsfeld openly say it in a Pentagon press conference in 2002.
[01:44:13.708 --> 01:44:21.111]  They thought they could sell everybody on their mindset because they have to recruit people, so they have to kind of be public about what they want to do.
[01:44:21.937 --> 01:44:44.374]  And they've hung their shingle out, and they've said, hey, we want martial law, we want police state, we want 100 year war, we want to take your rights, and the people are rejecting it, and in a way, they're trying to sell evil as good, I think, prove to everybody that you and I and others were telling them the truth, because this stuff sounded crazy 10 years ago, or 5 years ago.
[01:44:44.474 --> 01:44:45.935]  Oh, absolutely.
[01:44:45.955 --> 01:44:48.537]  When I started, what really happened, you know, 15 years ago now,
[01:44:49.091 --> 01:44:51.233]  I mean, I was ostracized and criticized.
[01:44:51.313 --> 01:44:57.357]  I was literally kicked out of Hollywood for saying the things I was saying.
[01:44:57.397 --> 01:45:01.941]  Now, all of a sudden, people are coming back to me and saying, you know, you were right all along.
[01:45:01.981 --> 01:45:03.502]  They really were planning this stuff.
[01:45:05.522 --> 01:45:22.409]  You know, and it really doesn't make me feel all that much better for them to be saying, now, you were right, because if they realized I was, or we were right back then, we might have had a little more success in kind of heading off some of the stuff that's happened, that we didn't want to happen, like the torture.
[01:45:23.109 --> 01:45:31.453]  But, you know, at least people are waking up now, and I think because of that, you know, there is a good chance we may be able to derail this rush into World War III.
[01:45:32.373 --> 01:45:33.133]  I hope so.
[01:45:33.533 --> 01:45:34.354]  I just know this.
[01:45:36.789 --> 01:45:39.871]  You know, for people out there listening, don't think we're completely out of the woods.
[01:45:40.511 --> 01:45:42.653]  The people running our country are very bold.
[01:45:42.733 --> 01:45:44.274]  I mean, they flew planes into buildings.
[01:45:44.334 --> 01:45:48.616]  They killed 3,000 of us because it's a military decision.
[01:45:48.636 --> 01:45:55.841]  Just like a military leader will put 3,000 of his troops in a valley to pull in the enemy to show themselves and knowing it will sacrifice his 3,000.
[01:45:55.881 --> 01:45:59.943]  That's happened many, many times with even greater numbers in some cases.
[01:45:59.983 --> 01:46:06.147]  So it was a military mindset that did that out of the military-industrial complex allied with
[01:46:07.060 --> 01:46:08.401]  of the international bankers.
[01:46:09.522 --> 01:46:11.823]  We need to understand they are very bold, Mike.
[01:46:11.863 --> 01:46:12.744]  They are bold.
[01:46:12.964 --> 01:46:18.708]  And I just hope and pray that somehow people in government stop them.
[01:46:20.228 --> 01:46:27.114]  Well, I'd like to see that, but, you know, I kind of had that same idea 15 years ago when all I was focused on was the Vince Foster case.
[01:46:27.154 --> 01:46:35.322]  I kept thinking, if I just put out these facts, you know, that people within the FBI are going to say, hey, yeah, there's really a crime that took place here.
[01:46:35.702 --> 01:46:37.344]  It didn't happen, unfortunately.
[01:46:38.285 --> 01:46:40.547]  Our government really is corrupted all the way through.
[01:46:41.147 --> 01:46:46.072]  But in addition to the idea of being bold, a lot of our leaders are just outright sociopathic.
[01:46:46.485 --> 01:46:51.949]  They literally cannot feel what their actions cause pain to other people.
[01:46:52.150 --> 01:46:52.950]  They can't feel that.
[01:46:53.431 --> 01:46:59.976]  The other part of it is, there is, within some circles of government, an agenda for depopulation.
[01:47:00.036 --> 01:47:11.445]  If you look what's happening right now with the food shortages starting to happen, everybody's going to be screaming, population is a problem, and this all goes back to Henry Kissinger's National Security Study 200,
[01:47:12.819 --> 01:47:19.367]  Which during the Nixon era said, we can control world population if we can deliberately cause famine.
[01:47:19.427 --> 01:47:20.228]  Food is a weapon.
[01:47:20.388 --> 01:47:21.229]  Food is a weapon.
[01:47:21.289 --> 01:47:24.573]  You have the 96th UN Food Summit saying the same thing.
[01:47:24.593 --> 01:47:26.496]  And that's the big issue.
[01:47:26.516 --> 01:47:31.882]  There is a larger international force playing Bush and the neocons kind of as their meat puppets.
[01:47:32.942 --> 01:47:41.290]  But now I do see even that elite group seeing that the rook they put forward, the neocons, has been a failure.
[01:47:41.991 --> 01:47:52.001]  And now they're trying to extricate themselves from what they've started, and it appears that the neocons are running along on their own steam, refusing to be drawn back in.
[01:47:52.021 --> 01:47:53.062]  Do you agree with that analysis?
[01:47:54.780 --> 01:47:58.342]  Yeah, I would, but you know, it's not always that clear-cut.
[01:47:58.382 --> 01:48:01.985]  There are a lot of overlapping factions and a lot of temporary alliances.
[01:48:02.385 --> 01:48:07.449]  I think a lot of the support the Neocons did have is leaving them because they've become too visible.
[01:48:07.809 --> 01:48:19.118]  They've really lost the support of the majority of the American people who recognize there's nothing really conservative about the Neoconservative movement, that it's basically fascism under a new name.
[01:48:19.688 --> 01:48:26.472]  And Americans have really turned their backs on that, especially because we've been bankrupted by those wars started with life and war.
[01:48:26.492 --> 01:48:28.353]  But I'm talking about the elites.
[01:48:29.634 --> 01:48:32.816]  I'm talking about the Vildenberg Group, the Trilateral Commission, the CFR.
[01:48:36.750 --> 01:48:38.191]  I think that's the same group of people.
[01:48:38.271 --> 01:48:46.535]  I think their support for the neocons is definitely on the wane because the neocons have not been able to deliver what they were going to deliver, which is U.S.
[01:48:46.575 --> 01:48:48.736]  war on eight nations in the Mideast.
[01:48:49.076 --> 01:48:50.557]  We're bogged down in the first two.
[01:48:50.657 --> 01:48:52.078]  It's a fight to start the third.
[01:48:52.518 --> 01:48:58.481]  No way is this going to sustain to reach all of the eventual targets that was in the neocons.
[01:48:58.501 --> 01:48:58.781]  That's right.
[01:48:58.841 --> 01:49:02.543]  It's not as easy as the armchair generals said it would be.
[01:49:03.484 --> 01:49:04.684]  That's absolutely it.
[01:49:04.724 --> 01:49:06.325]  So now they're looking for another device.
[01:49:06.690 --> 01:49:20.439]  That's one of the reasons why I think, believe it or not, the same forces are kind of behind this whole global warming thing, where they want to sell us carbon taxes, they want to justify complete control over our lives in terms of how much energy we're using.
[01:49:20.459 --> 01:49:21.480]  No, they've got two tracks.
[01:49:21.520 --> 01:49:29.225]  They've got, we're going to take your rights to fight the boogeyman Al-Qaeda, and we're going to take your rights to fight the boogeyman Mr. Evil Carbon Dioxide.
[01:49:30.006 --> 01:49:31.387]  Yeah, that's basically it.
[01:49:31.487 --> 01:49:36.390]  It's constantly creating a new enemy for you to be afraid of, so that they can take your money and your rights away,
[01:49:36.818 --> 01:49:52.388]  In order to protect you from, you know, the mythical Osama Carbon... Meanwhile, Mike, they're genetic engineering uncontrolled, deadly dangerous, they've got particle accelerators smashing heavy elements together, and the majority of physicists say it's very dangerous.
[01:49:52.608 --> 01:49:53.869]  What's wrong with this elite?
[01:49:55.110 --> 01:50:05.577]  Well, the elite, they're in love with their own power and ability to do things, and, you know, they basically look back through history, and they say everything that bad goes on, we can stick on somebody else.
[01:50:05.970 --> 01:50:17.740]  But in the case of the genetic engineering, and possibly with this accelerator in Europe, we're dealing with technologies that have the potential really to wreck the entire world and not just an area.
[01:50:18.060 --> 01:50:21.984]  Chernobyl, as terrible as it was, was confined to a small area.
[01:50:22.024 --> 01:50:24.666]  You put up a chain link fence around it, nobody goes in.
[01:50:25.544 --> 01:50:26.685]  Disaster's over.
[01:50:26.725 --> 01:50:31.149]  We've had industrial accidents with dioxin, where they have to basically... Stay there.
[01:50:31.189 --> 01:50:32.591]  I want to get your take on this.
[01:50:32.671 --> 01:50:35.433]  Mike Rivera, and I promise we're going to get to Dan, Drew, and others.
[01:50:35.493 --> 01:50:37.495]  Keep Mike a few minutes into the next hour, if you can do that.
[01:50:37.775 --> 01:50:38.776]  WhatReallyHappened.com.
[01:50:38.816 --> 01:50:39.657]  He's a great guy.
[01:50:40.017 --> 01:50:42.019]  We really are always honored to have him join us once a month.
[01:50:42.500 --> 01:50:44.361]  And he's also here on the GCN Radio Network.
[01:50:44.401 --> 01:50:44.922]  We'll be right back.
[01:50:51.536 --> 01:50:53.216]  Our beloved Republic is on her knees.
[01:50:53.537 --> 01:50:56.938]  The forces of globalism are destroying national sovereignty worldwide.
[01:50:57.138 --> 01:50:59.038]  But in Liberty's darkest hour, there is hope.
[01:50:59.618 --> 01:51:02.379]  The first time in modern history, the people are beginning to wake up.
[01:51:02.679 --> 01:51:08.201]  It is essential that patriots worldwide accelerate their fellow man's understanding of the New World Order Master Plan.
[01:51:08.461 --> 01:51:12.402]  We have a short time frame to fully awaken and energize the people to meet this threat.
[01:51:12.742 --> 01:51:17.666]  In the Info War, PrisonPlanet.tv is a powerful weapon in the battle to regain our freedom.
[01:51:17.946 --> 01:51:20.749]  PrisonPlanet.tv is a vault of forbidden information.
[01:51:21.029 --> 01:51:27.915]  All 18 of my documentary films can be downloaded or streamed in super high quality directly to your computer or iPhone and shared with others.
[01:51:28.315 --> 01:51:34.160]  Thousands of special video reports, from tainted vaccines to martial law, can be found in this online video library.
[01:51:34.320 --> 01:51:38.864]  My weekly news television broadcast, thousands of exclusive audio interviews, and so much more.
[01:51:39.224 --> 01:51:41.686]  The Info War is waiting for you to set it free.
[01:51:42.026 --> 01:51:43.727]  Join PrisonPlanet.TV.
[01:51:44.108 --> 01:51:45.869]  Burn the info bombs to disk.
[01:51:46.089 --> 01:51:47.911]  Put them on the file sharing networks.
[01:51:48.251 --> 01:51:49.652]  Bring down the New World Order.
[01:51:50.072 --> 01:51:51.453]  PrisonPlanet.TV.
[01:51:52.014 --> 01:51:53.635]  Attention GCN listeners.
[01:51:53.735 --> 01:51:57.898]  Would you like to watch uncensored, unregulated, even banned TV on your computer?
[01:51:57.998 --> 01:52:06.845]  Well now you can watch satellite TV on your PC with an extremely simple hookup that allows computer owners to pick up more channels than any sane person can even watch.
[01:52:07.185 --> 01:52:07.425]  We're good.
[01:52:26.590 --> 01:52:26.990]  I think so.
[01:52:52.875 --> 01:52:53.315]  Alright, Dad.
[01:52:53.595 --> 01:52:54.595]  Let me get this straight.
[01:52:54.895 --> 01:52:56.936]  Uncivil Liberties takes place in the future, right?
[01:52:57.056 --> 01:52:57.916]  Like Star Wars?
[01:52:58.076 --> 01:52:58.696]  Yeah, that's right.
[01:52:58.916 --> 01:52:59.877]  Slightly in the future.
[01:53:00.097 --> 01:53:00.877]  Wait a second.
[01:53:01.177 --> 01:53:04.258]  I thought Star Wars took place a long, long time ago.
[01:53:04.438 --> 01:53:05.358]  Alright, Einstein.
[01:53:05.498 --> 01:53:07.518]  But it is kind of like Star Wars anyway.
[01:53:07.678 --> 01:53:14.300]  Just like Star Wars, there's an evil empire and some people have started an armed rebellion to fight the evil empire.
[01:53:14.580 --> 01:53:17.701]  Okay, so don't tell me, the government's the bad guys again?
[01:53:17.861 --> 01:53:18.701]  Yep, that's right.
[01:53:18.982 --> 01:53:21.342]  Oh, so your character's like Luke Skywalker?
[01:53:21.702 --> 01:53:22.463]  Not exactly.
[01:53:22.763 --> 01:53:24.704]  I know, you're Chewbacca!
[01:53:24.864 --> 01:53:33.767]  Not really, but my character does help the rebellion to stop the government's evil tracking system, which is happening now in the real world, just like in Uncivil Liberties.
[01:53:33.947 --> 01:53:36.548]  Wait a second, they can't track us, it's a free country!
[01:53:37.108 --> 01:53:37.648]  Exactly.
[01:53:38.664 --> 01:53:42.308]  Uncivil Liberties, a political thriller ripped from today's headlines.
[01:53:42.469 --> 01:53:48.375]  Go to uncivilliberties.com to receive your full-length feature on DVD for only $13.95.
[01:53:48.456 --> 01:53:51.119]  Purchase a copy today at uncivilliberties.com.
[01:54:07.892 --> 01:54:19.082]  Don't you know that it's time to get on board And let this train keep on riding, riding on
[01:54:42.965 --> 01:54:48.609]  Alright, back to Mike Rivero and then to Dan, Drew, David, James and John.
[01:54:51.832 --> 01:54:53.513]  Mike, just briefly, then we'll go right to the calls.
[01:54:53.953 --> 01:54:54.854]  SuperScience.
[01:54:55.635 --> 01:54:55.955]  It's here.
[01:54:55.975 --> 01:54:56.055]  It's 2008.
[01:54:57.958 --> 01:55:01.699]  Max Planck and others, a hundred years ago, drew up equations for A-bombs.
[01:55:02.640 --> 01:55:04.820]  Sixty-five years ago, they detonated one.
[01:55:06.401 --> 01:55:08.182]  And now we've got things much more advanced.
[01:55:08.242 --> 01:55:17.105]  And the scientists I've been reading over it, prestigious physicists, are saying there is a good chance that doing this could really cause massive disasters.
[01:55:18.005 --> 01:55:18.785]  And they don't care.
[01:55:18.846 --> 01:55:21.326]  They just say they're going to do it, and they're not going to stop.
[01:55:23.547 --> 01:55:25.668]  The psychology of that is bizarre.
[01:55:27.752 --> 01:55:37.360]  Yeah, it really, really is, because we're getting to an area where the technologies do have a potential to threaten Earth as a whole.
[01:55:37.540 --> 01:55:42.525]  And the example I like to use is not from the nuclear physics, but from genetic research.
[01:55:42.905 --> 01:55:48.830]  Because when you have an accident like a Chernobyl, as terrible as it is, it's confined to just one place.
[01:55:48.870 --> 01:55:56.396]  You put fences around it, you say nobody can go in there for the next thousand years, and that's kind of the end of it, and you live and learn and you move forward.
[01:55:56.806 --> 01:56:13.777]  But in the case of genetic tinkering, where a lot of these products are being put out before they're fully understood how they're going to affect the environment, and we start getting these synthetic genes migrating into natural plants, and we get unpredictable effects.
[01:56:14.157 --> 01:56:24.164]  There is, apparently back in 1999, it was already known that genetically modified plants were killing the larvae of monarch butterflies.
[01:56:24.631 --> 01:56:31.937]  And now, of course, we have the situation where the bees that we depend on to pollinate our food crop plants are starting to die off.
[01:56:31.997 --> 01:56:37.802]  Apparently, statistics out of North Dakota is they've lost half their bee population in the last year.
[01:56:38.542 --> 01:56:46.629]  So, unlike a nuclear accident, which is confined to one area, if you get a bad gene, like a gene that sterilizes life forms,
[01:56:47.074 --> 01:56:52.176]  After so many generations, and it gets out into the wild, it will spread everywhere on Earth.
[01:56:52.376 --> 01:57:04.381]  Or nanotech, biological nanotech, the classic grey goo, or something that, you know, attacks the basic oxygen absorption of all blood cells, killing all animals.
[01:57:04.861 --> 01:57:15.385]  I mean, it's just like five years ago, the big government university in Australia released the coding and the recipe to build a mousepox that kills any mammal you engineer it for 100%.
[01:57:17.350 --> 01:57:19.232]  And they just put out the ingredient list.
[01:57:19.372 --> 01:57:20.793]  Why do you think they're doing that, Mike?
[01:57:21.754 --> 01:57:32.702]  Well, it was a very reckless thing to do, and I know sometimes that university scientists, you know, don't see the world as necessarily an evil place, and they need to be careful.
[01:57:33.002 --> 01:57:38.407]  But yeah, they put these formulas out there, and now we've got our scientists up in there in the Arctic.
[01:57:38.427 --> 01:57:44.772]  They're digging up the Spanish flu to play with again, which, by the way, is hideously misnamed because it did not come from Spain.
[01:57:44.832 --> 01:57:45.572]  It came from U.S.
[01:57:45.612 --> 01:57:46.373]  military bases.
[01:57:47.077 --> 01:57:56.942]  But with regard to the situation with the Collider in CERN, I'm surprised to hear them say that it could conceivably make a quantum black hole.
[01:57:57.429 --> 01:58:10.653]  I'm even more alarmed where they're saying that they just assume that any quantum black hole made would simply evaporate because this is based on a very flawed, I feel, theory of the universe.
[01:58:10.673 --> 01:58:12.754]  I don't know if we have enough time to really get into it.
[01:58:12.794 --> 01:58:13.614]  You know what?
[01:58:13.654 --> 01:58:13.854]  Sure.
[01:58:13.934 --> 01:58:14.215]  No, no.
[01:58:14.275 --> 01:58:14.935]  This is important.
[01:58:14.955 --> 01:58:18.276]  We've got a guest coming up in about 20 minutes, but I want to get to these calls.
[01:58:18.316 --> 01:58:20.897]  I promise we'll get to Dan Drew, David James, and John.
[01:58:20.957 --> 01:58:21.437]  Be ready.
[01:58:21.917 --> 01:58:24.398]  But I'm going to get Mike Rivero's take on this.
[01:58:25.074 --> 01:58:28.437]  Yeah, Hawking just says he hopes everything will be okay.
[01:58:33.162 --> 01:58:35.304]  Thank you for listening to GCN.
[01:58:35.784 --> 01:58:39.088]  Be sure to visit GCNlive.com today.
[01:58:41.870 --> 01:58:43.192]  It is a big idea.
[01:58:44.338 --> 01:58:45.398]  A New World Order.
[01:58:46.098 --> 01:58:50.539]  In the near future, Earth is dominated by a powerful new government.
[01:58:50.599 --> 01:58:53.780]  It's known as the Bilderberg Group.
