[00:00:13.122 --> 00:00:14.462]  He stands for truth.
[00:48:46.631 --> 00:48:48.672]  I mean, take Austin as a microcosm.
[00:48:48.692 --> 00:48:52.315]  More than a million people really growing now, and we're having more and more of this.
[00:48:52.735 --> 00:48:53.756]  I mean, what is it going to take?
[00:48:53.796 --> 00:48:55.818]  I mean, A, having a police chief that doesn't put up with it.
[00:48:56.498 --> 00:49:02.983]  B, having police not go after a police chief that does the right thing, realizing that if they do the right thing, cops won't be hated.
[00:49:03.043 --> 00:49:05.044]  Civilian, as they call us, review boards.
[00:49:05.065 --> 00:49:05.525]  I mean, what do we do?
[00:49:06.045 --> 00:49:07.286]  I think A and C, Alex.
[00:49:07.526 --> 00:49:11.189]  Number one, you gotta have a police chief who holds his office accountable and starts there.
[00:49:11.549 --> 00:49:17.333]  And we need to have civilian review that makes sure that civilians have power to invoke certain decisions.
[00:49:17.393 --> 00:49:23.278]  I think you need both a good police chief who's accessible, but also folks who are properly educated in the community who know what their rights are.
[00:49:23.318 --> 00:49:25.079]  Those two things work in a combination of factors.
[00:49:25.519 --> 00:49:26.400]  Nelson E. Linder.
[00:49:26.460 --> 00:49:31.143]  Folks can go to the Austin NAACP, austinnaacp.org.
[00:49:31.263 --> 00:49:32.864]  A lot of important information there.
[00:49:33.185 --> 00:49:35.967]  Bottom line, would you say that Ron Paul is getting a raw deal?
[00:49:36.327 --> 00:49:37.288]  I think he's getting a raw deal.
[00:49:37.448 --> 00:49:40.010]  I think we can read this whole platform, what he's trying to do in this country.
[00:49:40.250 --> 00:49:41.411]  Yeah, but that's politics, Alex.
[00:49:41.431 --> 00:49:43.072]  The guy's threatening a few folks about viewpoints.
[00:49:43.092 --> 00:49:44.032]  That's the way the game works.
[00:49:44.213 --> 00:49:44.633]  Let's face it.
[00:49:45.419 --> 00:49:46.039]  Absolutely.
[00:49:46.079 --> 00:49:51.020]  Well, a very honest and down-to-earth real person, President of the Austin NAACP.
[00:49:51.300 --> 00:49:52.721]  Mr. Linder, thanks for spending time with us.
[00:49:52.761 --> 00:49:53.161]  Thank you, sir.
[00:49:53.181 --> 00:49:53.641]  I appreciate it.
[00:49:54.201 --> 00:49:54.681]  Take care.
[00:49:54.981 --> 00:49:56.781]  We have time to play a minute or two of this clip, don't we?
[00:49:57.021 --> 00:50:02.483]  This is, well, there's so many of these clips, but here's Ron Paul on blacks in prison and what's happening there.
[00:50:02.943 --> 00:50:05.663]  Now, are black leaders going to be honest like Mr. Linder was?
[00:50:05.723 --> 00:50:14.285]  Are they going to play politics for the establishment Hillary Clinton, who just loves putting black men in prison under racist drug laws?
[00:50:15.005 --> 00:50:17.928]  If you want to look for discrimination, it's in the judicial system.
[00:50:19.349 --> 00:50:22.631]  14% of the inner city blacks commit drug crime.
[00:50:22.951 --> 00:50:24.092]  67% of blacks are in prison.
[00:50:24.492 --> 00:50:25.653]  That's discrimination.
[00:50:25.933 --> 00:50:28.495]  That's the judicial code that I am attacking.
[00:50:28.896 --> 00:50:30.537]  And that is not racism.
[00:50:30.837 --> 00:50:43.380]  What I defend is the principle of libertarianism, where we never see people who belong to a group, and every individual is defended and protected because they're important in the individual, not because of their color of skin, but of their character.
[00:50:43.420 --> 00:50:51.962]  So I am the anti-racist, because I am the only candidate, Republican or Democrat, who would protect the minority against these vicious drug laws.
[00:50:52.555 --> 00:50:54.296]  Now, Ron Paul has always said that.
[00:50:54.356 --> 00:50:56.598]  Now, let's be accurate about the statistics.
[00:50:57.158 --> 00:51:00.541]  Statistically and historically, this ties into poverty.
[00:51:00.661 --> 00:51:01.982]  People in poverty commit more crime.
[00:51:02.222 --> 00:51:04.664]  When the economy gets bad, there's more crime overall.
[00:51:06.025 --> 00:51:10.908]  Statistically, there's two groups, blacks and illegal aliens, that commit the most amount of crime.
[00:51:10.928 --> 00:51:11.789]  Take a look at the pie charts.
[00:51:12.963 --> 00:51:20.388]  But, there is a higher prosecution and a higher concentration of police in those areas, and the book is thrown at them.
[00:51:20.688 --> 00:51:23.270]  So, you have to basically split the numbers.
[00:51:23.290 --> 00:51:24.951]  You have to split the numbers.
[00:51:25.772 --> 00:51:30.415]  Because, you know, you get 14% of blacks using drugs, but 67% of the prison population is black.
[00:51:30.795 --> 00:51:32.456]  See, there's an over-prosecution.
[00:51:32.757 --> 00:51:33.937]  It's clearly there.
[00:51:34.498 --> 00:51:36.099]  Is that saying poor areas don't have more crime?
[00:51:36.619 --> 00:51:37.240]  Absolutely.
[00:51:37.640 --> 00:51:38.961]  CIA shipped in crack?
[00:51:39.041 --> 00:51:40.742]  Crack zombies running around killing each other?
[00:51:41.042 --> 00:51:41.582]  Everybody else?
[00:51:41.743 --> 00:51:42.303]  Absolutely.
[00:51:43.297 --> 00:51:47.599]  Second hour after the news from stations across the country, and I promise we're going right to your calls.
[00:51:48.019 --> 00:51:48.619]  Stay with us.
[00:51:48.779 --> 00:51:49.760]  Big second hour.
[00:51:50.060 --> 00:51:50.800]  You don't want to miss it.
[00:51:50.820 --> 00:51:55.302]  We at The Bible Says want to alert the world to the topic of the Mark of the Beast.
[00:51:55.682 --> 00:51:58.623]  Soon it will be upon us as an overwhelming surprise.
[00:51:58.943 --> 00:52:01.504]  The world is pressing toward a forced one-world religion.
[00:52:01.864 --> 00:52:06.646]  The real issue behind this is the union of church and state nullifying our First Amendment.
[00:52:07.126 --> 00:52:07.667]  We're good to go.
[00:52:27.888 --> 00:52:34.153]  In Revelations 14.9, speaking of the Mark of the Beast, it says, If any man worship the beast, take notice.
[00:52:34.513 --> 00:52:36.114]  It says, worship the beast.
[00:52:36.414 --> 00:52:39.036]  This issue is about worship, not economics.
[00:52:39.296 --> 00:52:44.520]  For a better understanding of this very important topic, and to receive your three free books and a free DVD, call 1-888-211-1715.
[00:52:44.660 --> 00:52:44.860]  That's 1-888-211-1715.
[00:52:55.712 --> 00:53:03.714]  Prepare yourself for a talk radio experience like no other.
[00:53:04.674 --> 00:53:06.015]  He stands for truth.
[00:53:07.435 --> 00:53:09.275]  He stands for justice.
[00:53:10.636 --> 00:53:12.236]  He stands for what's right.
[00:53:12.576 --> 00:53:15.417]  This is the Alex Jones Show.
[00:53:16.417 --> 00:53:19.238]  Call Alex now, toll free at 877-590-5525.
[00:53:24.782 --> 00:53:29.807]  Now live from Austin, Texas, here's Alex Jones.
[00:53:32.850 --> 00:53:47.704]  Joining us, coming up in the next segment from Japan is Forbes writer, writes a lot of other big publications, Benjamin Fulford, to talk about one of the leaders of Japan's second largest party in their Congress, called their
[00:53:48.900 --> 00:53:50.080]  How's it going Alex?
[00:54:15.891 --> 00:54:16.791]  Hey, I got a question.
[00:54:16.811 --> 00:54:24.634]  I just want a little update on the bill that was just passed to the House with the overwhelming numbers of the Homegrown Care Act.
[00:54:24.654 --> 00:54:25.815]  It was H.R.
[00:54:26.475 --> 00:54:27.276]  1955, I believe.
[00:54:27.336 --> 00:54:29.356]  That's got to pass the Senate, too, now.
[00:54:29.536 --> 00:54:29.716]  Right.
[00:54:30.017 --> 00:54:30.977]  Yeah.
[00:54:31.297 --> 00:54:32.638]  When is that going to the Senate?
[00:54:32.698 --> 00:54:33.358]  Is there a date?
[00:54:34.002 --> 00:54:41.306]  Well, generally, if something failed in the last Congress, it'll have to be brought back out this time, but they've... It openly has thought crimes.
[00:54:41.386 --> 00:54:43.847]  It's basically book-burning, 21st century style.
[00:54:44.608 --> 00:54:48.610]  They're going to decide... You know, in the past, they could arrest you if you said, go kill ABC.
[00:54:50.109 --> 00:54:51.891]  Uh, you know, because that's not free speech.
[00:54:51.931 --> 00:54:52.992]  It's a terroristic threat.
[00:54:53.052 --> 00:54:53.873]  It's firing a theater.
[00:54:54.354 --> 00:55:01.422]  They're saying that if you say ideas, the government's going to have kind of a Supreme Soviet board, and it's going to decide what you can and can't say.
[00:55:01.462 --> 00:55:04.285]  And they said, you're not going to be allowed to say the government stage is terror.
[00:55:04.305 --> 00:55:05.847]  It doesn't matter if it's declassified in public.
[00:55:06.471 --> 00:55:08.793]  You're not going to be able to mainline groups.
[00:55:08.813 --> 00:55:12.455]  You're not going to be able to say the elections are fraud or that there's any voting machine fraud.
[00:55:12.495 --> 00:55:13.196]  You'll be arrested.
[00:55:13.776 --> 00:55:14.637]  And it's all stated.
[00:55:14.897 --> 00:55:19.660]  They've talked about the things that they'll ban in some of the public meetings about the federal board they want to set up.
[00:55:19.700 --> 00:55:21.882]  And it's just absolute Soviet Union.
[00:55:22.462 --> 00:55:23.143]  Oh, it's tickling.
[00:55:23.183 --> 00:55:24.344]  I mean, this is tickling.
[00:55:24.944 --> 00:55:25.705]  They're doing it all.
[00:55:25.785 --> 00:55:29.047]  I mean, they're pulling out the stops, man.
[00:55:29.788 --> 00:55:32.990]  Yeah, it's so ambiguous, you know.
[00:55:33.010 --> 00:55:34.631]  Well, see, that's just the bill.
[00:55:34.671 --> 00:55:35.592]  If you go look at the...
[00:55:36.377 --> 00:55:36.637]  Sure.
[00:55:36.997 --> 00:55:47.143]  If you go look at the meetings they had a few months ago in conjunction about what homegrown terrorists are in Congress, they were on C-SPAN, they showed architects and engineers from 9-11 truth.
[00:55:47.544 --> 00:55:51.286]  Hundreds of top architects and engineers saying these buildings had controlled demolitions.
[00:55:51.846 --> 00:55:55.388]  Of course, there's hundreds of firefighters and police saying, yeah, we were told to get back, they were going to blow it up.
[00:55:55.769 --> 00:56:01.892]  The firemen saw what they called lava in the basements, which takes 3,000 plus degrees, not 1,800 degree jet fuel.
[00:56:03.093 --> 00:56:04.974]  It's just, and they just told them all shut up.
[00:56:06.058 --> 00:56:06.918]  That's just the end of it.
[00:56:08.359 --> 00:56:10.780]  And that was a Z600 listener, I'm told.
[00:56:10.800 --> 00:56:11.941]  I've got to plug the station.
[00:56:12.001 --> 00:56:12.441]  I never do.
[00:56:12.461 --> 00:56:13.382]  I love all our affiliates.
[00:56:13.402 --> 00:56:13.782]  Thank you.
[00:56:14.262 --> 00:56:15.923]  Lawrence in Canada.
[00:56:16.303 --> 00:56:17.544]  You're on the air, Lawrence.
[00:56:17.624 --> 00:56:17.984]  Welcome.
[00:56:18.805 --> 00:56:19.525]  How are you doing, Alex?
[00:56:19.905 --> 00:56:20.185]  Good.
[00:56:20.345 --> 00:56:20.726]  Go ahead.
[00:56:20.746 --> 00:56:22.947]  I'm going to read a scripture for you.
[00:56:22.967 --> 00:56:25.588]  It says, Isaiah 30, 28.
[00:56:25.928 --> 00:56:32.792]  In his breath, an overflowing stream shall reach to the midst of the neck to sift
[00:56:33.240 --> 00:56:38.184]  The nation's with the civil vanity and there shall be a bridle in the jaws of the people causing them to err.
[00:56:38.744 --> 00:56:39.885]  I have one of those in my jaw.
[00:56:40.765 --> 00:56:42.747]  I have an antenna through the tip of my nose.
[00:56:42.867 --> 00:56:47.130]  It's the exact same thing that's been exposed on MKUltra forums.
[00:56:47.930 --> 00:56:52.554]  And I truly believe that a lot more people on this planet than myself just have these things in our bodies.
[00:56:53.394 --> 00:56:57.157]  Well, I know a lot of people think that they have microchips implanted in them.
[00:56:57.938 --> 00:57:01.420]  I know they have national mainstream television shows where they have Doug Vizzata people.
[00:57:01.460 --> 00:57:02.701]  More often than not, though,
[00:57:03.584 --> 00:57:12.470]  People show up at my office, beat on the door, we come to it and they say, you know, look at it, it's firing beams at me, and I look up and it's the sun.
[00:57:13.571 --> 00:57:14.912]  And I'm like, no man, that's the sun.
[00:57:14.952 --> 00:57:17.454]  No, no, that's a fake sun, it follows me and shoots beams at me.
[00:57:17.894 --> 00:57:19.075]  Look, you need to be on medication.
[00:57:20.736 --> 00:57:27.321]  And you know, that's the problem with all of this, and people, I don't mean the colonies being on medication, I mean people who, who,
[00:57:28.652 --> 00:57:29.753]  Can't deal with all this stuff.
[00:57:30.153 --> 00:57:31.774]  Because there are a lot of real things going on.
[00:57:31.794 --> 00:57:37.536]  There were tens of thousands of chemical, biological, radiological tests, including a lot of them, killing Americans and U.S.
[00:57:37.917 --> 00:57:38.777]  sailors and soldiers.
[00:57:39.097 --> 00:57:40.138]  That's all declassified.
[00:57:40.798 --> 00:57:44.820]  They take foster children all over the country and the world and experiment on them and sometimes kill them.
[00:57:45.140 --> 00:57:49.422]  That's New York Daily News, you know, taking little black kids and giving them pesticides until they die.
[00:57:50.543 --> 00:57:57.046]  Pharmaceutical companies knowingly having HIV in their blood products and killing hundreds of thousands of people.
[00:57:57.326 --> 00:57:58.387]  That's all mainstream news.
[00:57:59.628 --> 00:58:13.841]  But, and I've had serious people, you know, talk about, yeah, when I was a kid, you know, I was in a NASA school in Houston, and here's my NASA card, and here's how it happened to me, and they did a lot of weird, you know, things and drugged us.
[00:58:14.041 --> 00:58:16.103]  And then I can go look up the program and find out it went on.
[00:58:16.524 --> 00:58:17.344]  Things like that went on.
[00:58:17.985 --> 00:58:22.149]  But then there's people who tell me that, you know, the satellites are shooting beams at their head.
[00:58:23.720 --> 00:58:26.681]  And then I say, okay, I don't have time to talk to you, and they say, oh, are you involved?
[00:58:26.841 --> 00:58:32.163]  And I'm like, no, so you definitely have schizophrenia, normal, just paranoid delusionals out there.
[00:58:32.443 --> 00:58:40.246]  And then the general public sees them and thinks, oh, anybody who talks about there even being a trans-Texas corridor is schizophrenic, even though they have the billboards up.
[00:58:40.266 --> 00:58:44.488]  So you've got to be careful in all of that.
[00:58:45.588 --> 00:58:50.810]  And just because the mainstream media spins lies, gets it wrong, doesn't mean that the alternative media is right.
[00:58:51.337 --> 00:58:55.161]  I mean, so much stuff I've seen in alternative media is ten times worse than even the mainstream media.
[00:58:56.282 --> 00:58:58.344]  That's why I tell you, don't believe anything I'm saying.
[00:58:59.105 --> 00:59:03.789]  If I tell you the CIA is running most local governments in the country, I have documentation.
[00:59:04.530 --> 00:59:14.820]  Or if I tell you the CIA was running drills of flying hijacked jets in the World Trade Center and Pentagon at the exact same time, exact same targets on 9-11, I told you that two years before it was in USA Today.
[00:59:16.810 --> 00:59:17.650]  You know, what does that mean?
[00:59:17.670 --> 00:59:24.012]  Well, they carry out drills so that people and other agencies in the NSA, when they pick up the terror chatter, think it's part of the drill.
[00:59:24.632 --> 00:59:33.095]  It also confused NORAD, where they had 24 blips superimposed on their screens during the drill, so they couldn't track down the real aircraft and send the fighter jets to the right place.
[00:59:33.715 --> 00:59:35.815]  And we told you that years before it came out and the tape couldn't release.
[00:59:35.855 --> 00:59:36.416]  Let's now admit it.
[00:59:36.436 --> 00:59:37.676]  I had Pentagon sources.
[00:59:38.693 --> 00:59:42.574]  Or I tell you that the hijackers... We don't know what happened exactly on the planes.
[00:59:42.854 --> 00:59:43.795]  We just know they were U.S.
[00:59:43.835 --> 00:59:52.877]  government agents from the embassy heads, who were ordered to let them back into the country and told they were CIA, to the FBI agents that have said this, to the Dean of the Defense Language School who said he was forced to train the terrorists.
[00:59:53.178 --> 00:59:55.198]  That's the head of the school, what public told the AP that.
[00:59:55.538 --> 00:59:56.879]  Then it got under the rug.
[00:59:57.799 --> 00:59:59.480]  All we know is these guys work for our government.
[00:59:59.560 --> 01:00:00.780]  Boy, that's suspicious!
[01:00:01.000 --> 01:00:02.240]  We need to have a discussion of that.
[01:00:02.640 --> 01:00:05.401]  Or firefighters said they were told they'd get back, the government was going to blow up Building 7.
[01:00:05.982 --> 01:00:06.682]  We have them on tape.
[01:00:06.882 --> 01:00:07.522]  They've been interviewed.
[01:00:09.073 --> 01:00:18.797]  See, and the stuff I talk about is hard for people to deal with enough, but then you have the Mexican Attorney General three years ago making his employees take implantable chips.
[01:00:19.057 --> 01:00:19.597]  You have U.S.
[01:00:19.637 --> 01:00:20.998]  companies making people take chips.
[01:00:21.258 --> 01:00:23.959]  I have police chiefs on who say they want to make the public take chips.
[01:00:24.459 --> 01:00:30.602]  The police chief of Bergen County, they have police chiefs for the county there in New Jersey, a million two in that county.
[01:00:32.326 --> 01:00:35.289]  I've got articles where they want to chip UK prisoners.
[01:00:35.569 --> 01:00:39.473]  They're trying to chip people in Mexico, the immigrants that come in with implantable chips.
[01:00:40.034 --> 01:00:43.137]  So, look, here's a story right here.
[01:00:43.357 --> 01:00:44.398]  I said I'd go to your calls.
[01:00:45.319 --> 01:00:47.861]  CIA confirms Ventura meeting occurred.
[01:00:48.502 --> 01:00:50.184]  Now, this is how they did it.
[01:00:50.324 --> 01:00:53.207]  Fifteen years ago, they said, we're going to build threat matrix.
[01:00:53.951 --> 01:01:04.178]  Threat integration, emergency management centers in four county areas and rural areas, pooling resources, and in big cities like Austin or Dallas or even mega cities like New York.
[01:01:05.599 --> 01:01:06.780]  We're going to build these centers.
[01:01:06.820 --> 01:01:08.981]  And first it's to track traffic with the cameras.
[01:01:09.001 --> 01:01:10.783]  Then they go, oh, we're upgrading you.
[01:01:10.823 --> 01:01:12.444]  Of course, it was built to begin with.
[01:01:12.484 --> 01:01:14.185]  I've read government documents on this.
[01:01:15.347 --> 01:01:17.928]  Then they go, oh, now we're going to use the cameras for crime.
[01:01:17.948 --> 01:01:26.549]  And oh, now there's a software package that scans their faces and their driver's license and measures their ears and knows the shape of their face and tracks them.
[01:01:26.569 --> 01:01:32.591]  And we can type in a code and track anybody off their cell phone, even if it's turned off, and track them down to 15 feet.
[01:01:32.651 --> 01:01:35.931]  Remember, I was telling you this on radio 12 years ago?
[01:01:35.951 --> 01:01:37.672]  A lot of you have been listening for over a decade.
[01:01:38.772 --> 01:01:40.412]  Now it's all being introduced to you.
[01:01:40.452 --> 01:01:41.332]  Now it's being admitted.
[01:01:41.853 --> 01:01:43.673]  And I knew 10 years ago they had
[01:01:44.702 --> 01:01:49.346]  Special forces, troops, in every major city with the police working covertly.
[01:01:49.426 --> 01:01:51.268]  Even most cops don't know it's compartmentalized.
[01:01:51.808 --> 01:01:52.689]  Need to know basis.
[01:01:53.269 --> 01:01:55.211]  I knew they had CIA at every Capitol.
[01:01:55.291 --> 01:01:56.472]  I've said this hundreds of times.
[01:01:56.832 --> 01:01:58.974]  I even read government documents on there.
[01:01:59.214 --> 01:02:04.298]  Then they started mentioning after 9-11, oh yeah, the CIA is going to be every city with the FBI and local cops liaisoning.
[01:02:04.919 --> 01:02:08.802]  Well, it's illegal for them to operate domestically, but not advise people.
[01:02:09.358 --> 01:02:15.721]  Well, it came out in Minnesota Public Radio, covered it also, the Pioneer Press, their big paper covered it.
[01:02:16.461 --> 01:02:26.005]  When Ventura first went to work in 99, there were 23 CIA agents waiting for him, and they just basically said, this is the shadow government, we're here to liaison with you, we're the real government.
[01:02:27.685 --> 01:02:32.807]  And the CIA jokingly says, well, I didn't know we had that going on, but even if I did, I'm not supposed to tell you.
[01:02:35.008 --> 01:02:37.229]  Mainly, they're there to run the smack and the coke.
[01:02:38.152 --> 01:02:41.173]  Make sure, you know, that the wrong people don't get busted and the right people do.
[01:02:41.193 --> 01:02:44.033]  I want to say hi to all the guys that run Austin out there.
[01:02:44.454 --> 01:02:45.674]  You really ought to be ashamed of yourselves.
[01:02:45.694 --> 01:02:48.234]  I'll be right back with Benjamin Fulford from Japan.
[01:02:48.254 --> 01:02:48.715]  Stay with me.
[01:02:52.676 --> 01:02:54.056]  It is a big idea.
[01:02:54.076 --> 01:02:56.196]  A new world order.
[01:02:56.897 --> 01:03:01.178]  In the near future, Earth is dominated by a powerful new government.
[01:03:01.818 --> 01:03:03.578]  It's known as the Bilderbergs.
[01:03:03.778 --> 01:03:06.799]  Both their objective being world domination.
[01:03:07.412 --> 01:03:09.853]  For thousands of years, their dark order grew.
[01:03:10.594 --> 01:03:17.997]  Now, as they hail the birth of the New World Order, their great dream of exterminating 80% of humanity is at hand.
[01:03:20.939 --> 01:03:25.901]  For the first time in history, the elite's plan for world government is blown wide open.
[01:03:26.381 --> 01:03:29.844]  You will learn the secret that drives the entire New World Order agenda.
[01:03:30.264 --> 01:03:32.786]  Bill Burgess makes great progress in the New World Order.
[01:03:32.826 --> 01:03:33.987]  Most people have no idea.
[01:03:34.007 --> 01:03:34.728]  They're not after money.
[01:03:34.768 --> 01:03:35.829]  They have all the money they need.
[01:03:36.049 --> 01:03:36.770]  They're after power.
[01:03:37.030 --> 01:03:38.051]  That's what they're after.
[01:03:38.191 --> 01:03:42.734]  Order Endgame on DVD at PrisonPlanet.com or InfoWars.com.
[01:03:42.955 --> 01:03:46.377]  Or watch it online right now at PrisonPlanet.tv.
[01:03:46.497 --> 01:03:49.780]  Endgame, blueprint for global enslavement.
[01:03:49.800 --> 01:03:50.841]  You have been warned.
[01:03:55.034 --> 01:03:56.094]  Hi, this is Ted Anderson.
[01:03:56.114 --> 01:03:59.695]  I want to tell you about our plans at Genesis to take Ron Paul Revolution to the air.
[01:04:00.255 --> 01:04:05.696]  The Ron Paul Air Corps plans to put 100 banner flights above the American cities to get the message out about Ron Paul.
[01:04:06.656 --> 01:04:11.497]  By the end of December, we plan to be ready to fly in Iowa and have 50 cities covered by February 5th.
[01:04:12.458 --> 01:04:14.658]  In order to accomplish this project, we need your help.
[01:04:15.938 --> 01:04:18.779]  Come to RonPaulAirCorps.com and make a contribution.
[01:04:19.699 --> 01:04:24.060]  It costs approximately $400 per hour to fly, so we need your generous support.
[01:04:25.313 --> 01:04:28.034]  Please consider donating to the RonPaulAirCorp.com.
[01:04:28.674 --> 01:04:33.955]  As the ground troops canvas the neighborhoods, we plan to provide air support drawing as much media as possible.
[01:04:35.016 --> 01:04:37.876]  Come to RonPaulAirCorp.com and make a contribution.
[01:04:39.117 --> 01:04:42.518]  That's RonPaulAIRCORPS.com.
[01:04:43.598 --> 01:04:46.319]  Here's to freedom, the Constitution, and liberty.
[01:04:46.679 --> 01:04:48.319]  RonPaulAirCorp.com.
[01:04:48.359 --> 01:04:52.320]  Hi neighbor.
[01:04:55.780 --> 01:04:57.481]  We all know that knowledge is power.
[01:04:57.921 --> 01:05:01.022]  We've tried to give you knowledge to help you prepare for rough times.
[01:05:01.642 --> 01:05:06.323]  There's the worldwide famine and our country's dependence on often dangerous food imports.
[01:05:06.963 --> 01:05:08.944]  You know about genetically poisoned food.
[01:05:09.464 --> 01:05:15.066]  Two-thirds of the food is disappearing with the bees along with huge crop failures from all-time record water shortages.
[01:05:15.766 --> 01:05:19.427]  You know they're turning food into fuel with corn ethanol plants.
[01:05:20.393 --> 01:05:24.115]  If we do not control our food, food will be used to control us.
[01:05:24.615 --> 01:05:29.777]  Food control has been the plan historically in every enslaved population and is the plan for America.
[01:05:30.457 --> 01:05:38.701]  The only value of the knowledge you have to take control of your food is if you choose to get a supply while you still have the freedom to choose.
[01:05:39.161 --> 01:05:40.322]  Call 800-409-5633 on the web efoodsdirect.com.
[01:05:40.342 --> 01:05:40.502]  Call 800-409-5633.
[01:05:52.691 --> 01:05:53.352]  It's a fact.
[01:05:53.572 --> 01:06:01.037]  Since the creation of the Federal Reserve in 1913, all banks in these United States create money out of thin air for every single loan they issue.
[01:06:01.177 --> 01:06:10.043]  With never-ending late fees, over-the-limit fees, and higher and higher interest rates, it has become mathematically impossible to repay all debt, making all of us slaves to our creditors.
[01:06:10.303 --> 01:06:20.850]  The Federal Debt Relief System has created a successful, attorney-backed program to legally eliminate credit card debt, personal loans, lines of credit, and other unsecured debts which have been fraudulently created by the banks.
[01:06:21.110 --> 01:06:27.171]  We can terminate your unsecured debt within 18 months with a much lower monthly payment, ending with nothing on your credit report.
[01:06:27.371 --> 01:06:32.392]  Join the thousands of Americans who now breathe with a sigh of relief because they have legally eliminated their debt.
[01:06:32.592 --> 01:06:37.073]  Instead of living each day in fear and frustration, it's time to take action and turn your life around.
[01:06:37.233 --> 01:06:39.033]  Call the Federal Debt Relief System at 877-943-8600.
[01:06:39.053 --> 01:06:39.273]  That's 877-943-8600.
[01:06:39.293 --> 01:06:39.633]  Or visit FDRS.org.
[01:06:39.673 --> 01:06:41.254]  Find out how you can break the cycle of debt slavery.
[01:06:49.615 --> 01:06:56.957]  You're listening to GFBN, the Genesis Communications Radio Network.
[01:07:24.660 --> 01:07:42.530]  That's a member of the Japanese Diet official questioning the 9-11 story, and he held up big color cards of different video clips, audio clips, government diagrams, design diagrams, stills of video of the collapse of Building 7.
[01:07:43.731 --> 01:07:45.432]  One of the clips he holds up
[01:07:46.960 --> 01:07:56.345]  One of the stills of clips he holds up is a group of firefighters, including a firefighting captain, talking about molten steel, which actually takes about 3,500 degrees.
[01:07:56.865 --> 01:07:58.426]  People are standing in the holes in the buildings.
[01:07:58.446 --> 01:08:01.947]  It won't melt them, but then the building collapses and there's molten steel.
[01:08:02.267 --> 01:08:06.970]  Giant pools of it five weeks later at 2,600 degrees.
[01:08:07.010 --> 01:08:11.772]  This is one of the things that the Japanese were playing in Parliament, in their government.
[01:08:11.892 --> 01:08:12.312]  Here it is.
[01:08:13.153 --> 01:08:15.514]  Down below you see molten steel.
[01:08:17.064 --> 01:08:19.086]  Molten steel, running down the channel rails.
[01:08:20.727 --> 01:08:21.828]  Like you're in a foundry.
[01:08:22.008 --> 01:08:22.809]  Yeah.
[01:08:23.289 --> 01:08:23.870]  Like lava.
[01:08:23.950 --> 01:08:25.991]  Like lava in a volcano.
[01:08:26.392 --> 01:08:29.574]  And they also played the clips of firefighters after firefighters after police.
[01:08:29.614 --> 01:08:30.615]  That is, the stills of them.
[01:08:30.695 --> 01:08:34.058]  And they gave the web addresses on television going, bombs going off.
[01:08:34.098 --> 01:08:35.279]  Boom, boom, boom, boom, boom.
[01:08:35.559 --> 01:08:36.420]  They told us, get back.
[01:08:36.460 --> 01:08:37.781]  You got cops doing a countdown.
[01:08:37.801 --> 01:08:39.542]  All right, it's coming down in 20 seconds.
[01:08:39.782 --> 01:08:43.385]  Then we even got the witnesses who were in the video with the cops doing the countdown.
[01:08:43.405 --> 01:08:44.406]  I said, everybody start running.
[01:08:44.586 --> 01:08:45.387]  They blow Building 7 up.
[01:08:46.756 --> 01:08:50.500]  Okay, joining us to talk about this, joining us to talk about just an amazing story.
[01:08:50.520 --> 01:08:51.942]  I have to have him back for a third time.
[01:08:52.422 --> 01:08:53.803]  He joins us from Japan.
[01:08:53.843 --> 01:09:02.092]  He, of course, went to college for Asian Studies, speaks Japanese, Chinese, been a writer for Forbes many years, financial writer, so they wouldn't let him write the big stories.
[01:09:02.132 --> 01:09:06.817]  He quit, wasn't fired, and he talks to people in the Emperor's family, you name it.
[01:09:07.694 --> 01:09:12.476]  Benjamin Fulford, and Mr. Fulford, you're on the inside over there.
[01:09:12.777 --> 01:09:28.064]  What does it mean to have one of the leaders of the second largest party in Japan openly asking the President about this, and going for 30 minutes through all this evidence on national Japanese television?
[01:09:29.005 --> 01:09:33.267]  Well, you know, I think that what's happening here is really
[01:09:34.640 --> 01:09:40.164]  We're witnessing the end of what's called the 1955 Order.
[01:09:40.524 --> 01:09:48.369]  That's the government imposed by the CIA and right-wing militarists on Japan after World War II.
[01:09:49.910 --> 01:09:54.093]  And I think that Japan is going to try to become independent again.
[01:09:54.113 --> 01:10:02.078]  Now, this does not mean... I mean, the opposition party, you know, really make the public know about all this stuff.
[01:10:03.457 --> 01:10:07.661]  And opinion polls show that they're very likely to take power this year.
[01:10:09.622 --> 01:10:16.308]  In fact, it's very unlikely for the ruling party to be able to stay in power any longer because they are extremely unpopular.
[01:10:17.409 --> 01:10:27.798]  It's not just because of their participation in the so-called War on Terror, but also because of a series of scandals, including a big military procurement scandal
[01:10:28.470 --> 01:10:32.496]  Which could involve, you know, lots of senior U.S.
[01:10:32.516 --> 01:10:33.798]  government officials as well.
[01:10:34.119 --> 01:10:38.205]  Bribes, you know, related to the purchase of U.S.
[01:10:38.265 --> 01:10:40.409]  military equipment by the Japanese Armed Forces.
[01:10:41.087 --> 01:10:44.129]  The Japanese public, of course, 80-plus percent in major polls.
[01:10:44.189 --> 01:10:45.010]  Correct me if I'm wrong.
