[00:00:00.623 --> 00:00:01.524]  Well, so does he.
[00:48:09.560 --> 00:48:12.783]  So we, at first, and then we said, so where are you from?
[00:48:12.843 --> 00:48:14.064]  And he says, Washington DC.
[00:48:14.144 --> 00:48:16.226]  And I said, oh, okay, great.
[00:48:16.446 --> 00:48:18.287]  And my friend says, so what do you do there?
[00:48:19.148 --> 00:48:20.689]  Um, I'm with Homeland Security.
[00:48:21.170 --> 00:48:21.550]  And I said,
[00:48:22.273 --> 00:48:35.121]  Oh, then he kind of changed his tone a little bit and he started telling us these stories about how to, um, he said, you know, when you, when you want to find a terrorist, you just, uh, if you see a cute little bunny out there on the railroad tracks, what do you do?
[00:48:35.161 --> 00:48:36.442]  You run over and pick up a little bunny.
[00:48:36.462 --> 00:48:37.363]  That's how terrorists work.
[00:48:37.803 --> 00:48:41.805]  And he started with these like random stories and we're going, Oh, okay.
[00:48:42.106 --> 00:48:43.767]  Uh, yeah, I never thought of that.
[00:48:44.387 --> 00:48:46.889]  Uh, and then he mentioned a little bit about Afghanistan.
[00:48:48.340 --> 00:48:59.750]  I mean, one minute we're talking about, oh yeah, you used to live here in Seward and we know people, and the next minute, oh, he's been exposed.
[00:48:59.950 --> 00:49:04.574]  They've got a lot of good Christians, too, that really think there's Islamofascism taking over.
[00:49:04.594 --> 00:49:09.059]  They don't know the West actually funded it and helped it as a bulwark against communism and that they run it.
[00:49:09.419 --> 00:49:10.260]  And they all killed
[00:49:10.900 --> 00:49:11.321]  Yeah, I think.
[00:49:26.462 --> 00:49:31.146]  Okay, what I found out was, I said, he said, well actually I'm here on business.
[00:49:31.666 --> 00:49:33.087]  He said, um, I said, really?
[00:49:33.127 --> 00:49:42.495]  I said, I'm going to that meeting tomorrow at the city council, you know, that they're holding about the, you know, shutdown of these bridges at the end of town and they're not letting us in and out.
[00:49:42.535 --> 00:49:47.479]  So we're going to meet with the Department of Transportation and he kind of just blew that off and he gave me his card and he said, well,
[00:49:49.724 --> 00:49:54.905]  The more I offered information for him about his past life as a steward, he didn't want to talk to anybody.
[00:49:54.945 --> 00:49:56.066]  He said he's leaving town.
[00:49:56.386 --> 00:50:01.747]  He has meetings in Anchorage the next day and he'll be in Anchorage all week until Saturday.
[00:50:02.387 --> 00:50:09.469]  Well, supposedly this bridge is being shut down and I just got, my daughter just grabbed, I'm going to fax it to you right away.
[00:50:09.549 --> 00:50:11.810]  This is more information on the 15-minute program.
[00:50:12.597 --> 00:50:12.817]  I'm good.
[00:50:25.566 --> 00:50:26.426]  Oh, they do have their meds.
[00:50:26.646 --> 00:50:26.886]  Okay.
[00:50:27.687 --> 00:50:33.749]  Anyway, this man... But I mean to be clear though, they're going to be locked up in the school while they shut down the town and the roads, correct?
[00:50:34.069 --> 00:50:42.692]  Yes, and on the permission slip, if you read that closely, it says they're going to be with enforcement officers, let's see, law enforcement officials and other
[00:50:43.658 --> 00:50:44.459]  Stay there.
[00:50:44.519 --> 00:50:46.061]  I mean, let's put a bow on this when we get back.
[00:50:58.914 --> 00:51:05.781]  Survivalistseeds.com now has the Heirloom Garden Seed Time Capsule, allowing you to store your seeds for the future anywhere, even underground.
[00:51:05.821 --> 00:51:19.155]  For 100 years, the Heirloom Garden Seed Time Capsule can withstand 3 tons of weight, is 100% roto-proof, waterproof, and comes with a whopping 6,000 healthy vegetable seeds from 20 varieties that will grow anywhere in the USA, unless you trust the government.
[00:51:19.155 --> 00:51:24.859]  The Heirloom Garden Seed Time Capsule and Heirloom Seeds from SurvivalistSeeds.com is your long-term food solution.
[00:51:24.999 --> 00:51:29.582]  Our competition charges $0.10 to $1.25 per seed for these same heirloom varieties.
[00:51:29.642 --> 00:51:37.287]  But you can now have a head of lettuce, a bundle of carrots, a basket of tomatoes, a giant watermelon, and 16 other varieties for about a penny a seed each!
[00:51:37.307 --> 00:51:38.028]  Be prepared!
[00:51:38.108 --> 00:51:43.251]  Buy your Heirloom Seeds today from SurvivalistSeeds.com and have food insurance for your family forever!
[00:51:43.351 --> 00:51:45.112]  Visit SurvivalistSeeds.com.
[00:51:45.172 --> 00:51:49.075]  SurvivalistSeeds.com is owned by Big John Lipscomb, host of the Don't Tread on Me radio show.
[00:51:50.136 --> 00:51:55.442]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[00:51:55.943 --> 00:52:02.931]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[00:52:03.527 --> 00:52:09.714]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[00:52:10.114 --> 00:52:11.956]  Well, Obama's already fudging.
[00:52:12.096 --> 00:52:14.499]  He's fudged since day one in this election.
[00:52:14.579 --> 00:52:25.551]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[00:52:26.158 --> 00:52:27.438]  It's not about left or right.
[00:52:27.818 --> 00:52:29.199]  It's about a one world government.
[00:52:29.679 --> 00:52:36.001]  This film documents who Obama works for, the lies he is told, and his real agenda.
[00:52:36.581 --> 00:52:44.363]  Get your copy of The Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[00:52:44.843 --> 00:52:46.003]  The Obama Deception.
[00:52:46.424 --> 00:52:47.624]  The people strike back.
[00:52:49.545 --> 00:52:53.526]  If you have over $10,000 in credit card debt, you need to hear this.
[00:52:53.786 --> 00:52:58.427]  Have you been watching the banks getting their bailout money and wondering where your relief is?
[00:52:58.707 --> 00:53:01.128]  The answer you're looking for is the bailout group.
[00:53:01.268 --> 00:53:06.529]  The bailout group has settled over $100 million in credit card debt for people just like you.
[00:53:06.809 --> 00:53:15.631]  The bailout group can help cut your debt by up to 60% of its original value, removing those high interest fees and rolling everything into one low monthly payment.
[00:53:15.851 --> 00:53:16.612]  And the best part?
[00:53:16.912 --> 00:53:21.394]  All GCN listeners qualify for a free 5-minute debt relief consultation.
[00:53:21.574 --> 00:53:25.177]  This is the system that credit card companies don't want you to know about.
[00:53:25.417 --> 00:53:29.719]  This is a fast, proven, and legal process for your credit card debt concerns.
[00:53:29.979 --> 00:53:31.640]  Call the bailout group now at 800-324-6554.
[00:53:31.680 --> 00:53:31.861]  That's 800-324-6554.
[00:53:31.921 --> 00:53:33.442]  Debt relief experts are standing by.
[00:53:33.482 --> 00:53:35.283]  You have nothing to lose, except your credit card debt.
[00:53:35.303 --> 00:53:35.523]  Call 800-324-6554.
[00:53:44.468 --> 00:53:44.969]  Barbara!
[00:53:57.964 --> 00:53:59.484]  What I'm trying to find out is this.
[00:54:00.265 --> 00:54:08.087]  I'm getting emails and calls from people separately from you saying they've been told Seward is being shut down for a Homeland Security drill.
[00:54:08.407 --> 00:54:13.809]  Then I get mainstream articles about how they're shutting down the bridge and other roads into it this weekend.
[00:54:14.709 --> 00:54:17.110]  It's coinciding with a weekend drill at the school.
[00:54:17.890 --> 00:54:21.371]  There's a Homeland Security guy snooping around taking pictures of buildings.
[00:54:22.551 --> 00:54:24.012]  I mean, let's say you had 60 seconds.
[00:54:24.152 --> 00:54:25.272]  What's going on in your town?
[00:54:26.249 --> 00:54:30.831]  Okay, I want to reiterate, there are no other roads into Seward only than one.
[00:54:31.312 --> 00:54:32.552]  There is one road into Seward.
[00:54:32.572 --> 00:54:33.813]  I know it sounds strange, but there is.
[00:54:36.034 --> 00:54:51.782]  We have been told that the bridges, which have been there for years, which have had problems, all of a sudden need to be inspected and they're shutting down our town this coming weekend, Friday through Monday morning, Friday night at 10 through Monday morning.
[00:54:52.768 --> 00:54:55.030]  And there's no other way to change the schedule.
[00:54:55.050 --> 00:54:56.472]  They can't do it any other time.
[00:54:56.912 --> 00:54:58.053]  It has to be now.
[00:54:58.274 --> 00:55:01.957]  And that's confirmed with our city council.
[00:55:02.017 --> 00:55:02.498]  Okay, yes, yes.
[00:55:02.518 --> 00:55:03.419]  That's in the news.
[00:55:03.459 --> 00:55:03.979]  That's in the news.
[00:55:03.999 --> 00:55:05.421]  People are mad about that because of terrorism.
[00:55:05.921 --> 00:55:08.444]  Why are people telling me about a lockdown in the town?
[00:55:08.764 --> 00:55:09.465]  And what is this?
[00:55:09.525 --> 00:55:11.287]  What else does Homeland Security got to tell you?
[00:55:12.210 --> 00:55:18.797]  This Homeland Security man just told me, he gave me his card, and it's really funny because when he left he didn't ask our names or anything.
[00:55:19.257 --> 00:55:23.622]  He said, I'll see you later, or I'll see you soon, I'll see you next time.
[00:55:23.902 --> 00:55:25.023]  And I thought, what?
[00:55:25.123 --> 00:55:27.245]  I thought he was leaving and going to Anchorage for meetings.
[00:55:27.285 --> 00:55:30.389]  And he told me he was going to be in Anchorage all week until Saturday.
[00:55:30.969 --> 00:55:32.611]  So, I was just
[00:55:32.987 --> 00:55:37.268]  It was kind of blowing me away because it says transportation security on his card.
[00:55:37.528 --> 00:55:40.209]  And I thought, does this coincide with the bridge?
[00:55:40.289 --> 00:55:42.289]  Okay, anything else you can tell us, Barbara?
[00:55:43.470 --> 00:55:44.290]  That's it.
[00:55:44.330 --> 00:55:45.130]  That's all I got.
[00:55:45.370 --> 00:55:46.490]  Thank you so much for the info.
[00:55:46.510 --> 00:55:47.791]  Send us the other thing about the school.
[00:55:47.851 --> 00:55:48.251]  Thank you.
[00:55:50.111 --> 00:55:50.971]  So fax that to us.
[00:55:51.031 --> 00:55:55.773]  Okay, let me go ahead because we got Alan Combs at 8 after in the second segment of the next hour.
[00:55:56.033 --> 00:55:57.673]  Some stations don't carry that first five minutes.
[00:55:57.693 --> 00:55:59.354]  We wish you would, but c'est la vie.
[00:56:02.571 --> 00:56:04.572]  Here's the stack of news I have, okay?
[00:56:05.553 --> 00:56:07.695]  Death education at Columbine High.
[00:56:08.235 --> 00:56:11.958]  School shooting drill terrifies unknowing teachers.
[00:56:14.840 --> 00:56:17.402]  Classroom trash can used as toilet.
[00:56:18.082 --> 00:56:20.143]  School boost preparations for attack.
[00:56:20.564 --> 00:56:23.826]  Many anti-terror plans would stop parents from picking up children.
[00:56:24.166 --> 00:56:25.167]  That's the Washington Post.
[00:56:26.128 --> 00:56:27.148]  I should be listing these.
[00:56:27.168 --> 00:56:28.369]  This is World Net Daily.
[00:56:28.950 --> 00:56:30.211]  WCAU-TV.
[00:56:32.547 --> 00:56:34.949]  This classroom trash cans used as toilets.
[00:56:35.629 --> 00:56:36.810]  Associated Press.
[00:56:37.931 --> 00:56:41.994]  This is a PrisonPlanet.com article, but it's links to all the mainstream news articles.
[00:56:42.574 --> 00:56:46.097]  State brainwashing children to re-educate their parents for green dictatorship.
[00:56:47.558 --> 00:56:51.281]  UPI High Court weighs school strip searches.
[00:56:51.341 --> 00:56:54.223]  Says, yes, strip searching children with no probable cause is good.
[00:56:56.184 --> 00:56:58.346]  This is out of the Pensacola News Journal.
[00:56:59.892 --> 00:57:05.415]  Where the Marines personnel take over your classrooms, declare martial law to school children at gunpoint.
[00:57:07.656 --> 00:57:08.716]  Can't make this stuff up.
[00:57:09.316 --> 00:57:10.197]  Here's another one.
[00:57:10.897 --> 00:57:15.059]  Michigan school district portrays homeschoolers as terrorists, Associated Press.
[00:57:17.400 --> 00:57:19.101]  Armed men terrorize school.
[00:57:19.141 --> 00:57:24.103]  Michigan raid part of unfolding agenda to mold schools into prisons and students into obedient slaves.
[00:57:24.123 --> 00:57:25.884]  That's a Paul Watson article, 2006, with AP links.
[00:57:28.949 --> 00:57:33.171]  Let's have that ready first when we come back, because I want to show folks how they click on the AP there.
[00:57:36.372 --> 00:57:39.553]  Girl handing out cough drops accused of selling drugs at schools.
[00:57:39.573 --> 00:57:44.595]  It's just unbelievable.
[00:57:45.175 --> 00:57:49.957]  And then multi-agency mock terror attack training at Catalina Foothills High School.
[00:57:52.058 --> 00:57:54.899]  Hostage drill prepares schools for crisis.
[00:57:56.311 --> 00:57:59.474]  I got a bunch of these when they unannounced, grab the kids and take them to FEMA camps.
[00:58:01.695 --> 00:58:02.956]  That's just some of what I got here.
[00:58:02.976 --> 00:58:06.079]  I'm going to go over this when we get back.
[00:58:07.900 --> 00:58:09.662]  And this is mind control.
[00:58:09.842 --> 00:58:10.963]  I mean, that's what's going on here.
[00:58:10.983 --> 00:58:19.009]  This is to traumatize them, to teach them learned helplessness, to teach them to go into the FEMA camps, to teach them to be under the system's control.
[00:58:19.932 --> 00:58:21.373]  We got Alan Combs coming up.
[00:58:21.433 --> 00:58:23.134]  I'm going to ask him about the Bilderberg Rib.
[00:58:23.934 --> 00:58:25.775]  I'm going to ask him, does the New World Order exist?
[00:58:26.315 --> 00:58:26.996]  And a lot more.
[00:58:27.016 --> 00:58:28.476]  Stay with us.
[00:58:28.496 --> 00:58:35.420]  Thank you for listening to GCN.
[00:58:35.440 --> 00:58:37.061]  Visit GCNlive.com today.
[00:58:39.687 --> 00:58:41.248]  Hello friends, this is Alex Jones.
[00:58:41.368 --> 00:58:46.029]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[00:58:46.109 --> 00:58:48.870]  We need to be independent, and food and water is the key.
[00:58:49.071 --> 00:58:51.932]  You'll never have to stand in a bread line if you have your own bread.
[00:58:52.112 --> 00:58:57.974]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency if you simply prepare.
[00:58:58.194 --> 00:59:01.417]  No one is going to take care of your family in the final equation that you need.
[00:59:01.437 --> 00:59:08.342]  You know, efoodsdirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[00:59:08.422 --> 00:59:11.545]  And they do it at almost half the cost of last year's grocery prices.
[00:59:11.705 --> 00:59:11.905]  Call 1-800-409-5633.
[00:59:11.965 --> 00:59:13.586]  Or on the web, go to efoodsdirect.com.
[00:59:16.849 --> 00:59:22.932]  Visit eFoodsDirect.com and look over the fine list of high-quality, prescribed, and dehydrated foods they have to offer.
[00:59:23.092 --> 00:59:26.954]  Watch the free videos, look at their online catalog, or give them a call at 1-800-409-5633.
[00:59:26.974 --> 00:59:28.835]  Again, 1-800-409-5633 or on the web at eFoodsDirect.com.
[00:59:28.855 --> 00:59:29.895]  Take action today.
[00:59:29.915 --> 00:59:31.916]  The first step is getting storable food.
[00:59:42.344 --> 00:59:44.244]  Waging war on corruption.
[00:59:44.725 --> 00:59:47.705]  Alex Jones on the GCN Radio Network.
[00:59:51.206 --> 01:00:11.090]  One of the most important stories out there today is the fact that all over the Western world, Europe,
[01:00:16.187 --> 01:00:18.048]  Australia, the United States, Canada.
[01:00:20.030 --> 01:00:26.814]  The police show up unannounced, put guns to kids' heads, and they generally say, we're here from the pro-Second Amendment group, we're here to kill you.
[01:00:27.875 --> 01:00:30.816]  Or they say, we're the homeschooler group, we're here to kill you.
[01:00:31.297 --> 01:00:33.178]  They obviously demonize patriots and homeschoolers.
[01:00:33.198 --> 01:00:37.381]  We said, um, you know, years ago we would talk about how
[01:00:38.581 --> 01:00:47.530]  They're training the general public that the American people are terrorists, and gun owners are terrorists, and that this whole anti-Al Qaeda system is being built for the American people.
[01:00:48.211 --> 01:00:49.933]  And now it's all admitted and declassified.
[01:00:50.634 --> 01:00:52.376]  As you know, all these federal reports coming out.
[01:00:54.150 --> 01:00:55.551]  But we'll put it up on screen.
[01:00:55.572 --> 01:00:58.034]  This is an article Paul Watson wrote November 1st, 2006.
[01:00:58.935 --> 01:01:00.697]  Armed men terrorize school.
[01:01:01.437 --> 01:01:06.362]  Michigan raid, part of an unfolding agenda to mold schools into prisons and students into obedient slaves.
[01:01:07.183 --> 01:01:10.767]  And in that article, you can click on the first hyperlink, if you scroll down a little bit.
[01:01:12.219 --> 01:01:14.340]  It says Associated Press, you click on that.
[01:01:15.081 --> 01:01:20.363]  Who knows if that article in two years is still even there, but we can't live on air click on that article?
[01:01:21.004 --> 01:01:25.966]  For folks, yes, see, AP's taking it down, but you can go through, I guess, and register and get it.
[01:01:25.986 --> 01:01:28.387]  That's why we write these articles to document what's going on.
[01:01:31.489 --> 01:01:33.110]  And it gets into what they're doing.
[01:01:35.333 --> 01:01:36.234]  At these schools.
[01:01:36.814 --> 01:01:38.535]  So let me go ahead and read over this article.
[01:01:39.115 --> 01:01:58.987]  A recent incident in which armed riot police raided a Michigan junior high school as part of a drill that the children were not aware of was about to take place raises the bar in the pursuit of an agenda to fully transform public schools into prison training camps set up to breed continuous generations of obedient slaves.
[01:01:59.007 --> 01:02:00.488]  The AP reports, and here's the quotes.
[01:02:02.068 --> 01:02:10.072]  A school safety drill that included police officers in riot gear and weapons has caused concern among some people who say it was too realistic and frightened some students.
[01:02:10.613 --> 01:02:18.017]  Students who were unaware police were conducting a drill were taken from their classroom in the halls, patted down by officers, and asked what they had in their pockets.
[01:02:18.437 --> 01:02:21.979]  Some of the kids were so scared, they called it a drill to get around the Fourth Amendment.
[01:02:22.779 --> 01:02:25.360]  Some of the kids were so scared they just about wet their pants.
[01:02:25.380 --> 01:02:26.581]  Well, I talked to parents, they did wet them.
[01:02:27.001 --> 01:02:31.763]  Said Marjorie Bradshaw, a parent with four children in the Godfrey Lee schools.
[01:02:31.823 --> 01:02:35.785]  I think it's pure wrong that the students and the parents were not informed of this.
[01:02:35.825 --> 01:02:40.888]  The students were not told the drill was about to take place and the teachers were given just a moment's notice.
[01:02:41.928 --> 01:02:47.931]  This follows an incident in early October where another Michigan school was locked down for hours after a teenager was seen in the woods wearing a Halloween mask.
[01:02:49.380 --> 01:03:06.904]  The rave is similar to those in Goose Creek, South Carolina, where armed police raided a high school with weapons drawn, supposedly in search of drugs, shouting police officers aimed guns at students' heads and were ordered face up against the wall in the Guantanamo-style squats as they were handcuffed before canine dogs simped their backpacks.
[01:03:07.264 --> 01:03:08.444]  Actually attacked their backpacks.
[01:03:09.004 --> 01:03:11.145]  No drugs were found at the Goose Creek Police Department.
[01:03:11.165 --> 01:03:11.505]  The city
[01:03:12.225 --> 01:03:15.506]  As well as the Berkeley County School District had to pay 1.6 million.
[01:03:16.066 --> 01:03:17.426]  Okay, this isn't the article.
[01:03:17.586 --> 01:03:21.587]  I want the Michigan AP article where they're throwing the fake blood on them.
[01:03:21.627 --> 01:03:23.468]  I saw you had it on screen when you were looking earlier.
[01:03:23.488 --> 01:03:27.729]  Where they're throwing fake blood on them and saying, we're homeschoolers here to kill you.
[01:03:27.749 --> 01:03:33.110]  There's just too many of these.
[01:03:34.490 --> 01:03:35.330]  I'll find it during the break.
[01:03:35.370 --> 01:03:37.331]  After Helen Combs is here, I'll do 30 minutes on it.
[01:03:38.268 --> 01:03:41.592]  School shooting drill terrifies unknowing teachers.
[01:03:42.393 --> 01:03:43.914]  WCAU-TV.
[01:03:45.396 --> 01:03:56.569]  About 50 teachers at a New Jersey school experienced a terrifying moment, and I've got these all over the country because I've interviewed the teachers, when a shooting rampage turned out to be a drill, but the teachers didn't know it.
[01:03:58.336 --> 01:03:59.036]  This is September 17, 2007.
[01:04:01.098 --> 01:04:03.619]  Do a similar headline to that, but do Minnesota.
[01:04:03.659 --> 01:04:06.261]  That was the really, where they put guns to their heads that were going to kill you.
[01:04:07.141 --> 01:04:11.324]  A man burst into a library and started shooting, but the gun didn't have any bullets, just blanks.
[01:04:11.344 --> 01:04:14.846]  The teachers took cover and hid children under tables.
[01:04:15.626 --> 01:04:16.486]  Crying and trembling.
[01:04:16.866 --> 01:04:17.607]  People are crying.
[01:04:17.627 --> 01:04:19.647]  The girl next to me is trembling and shaking.
[01:04:20.227 --> 01:04:21.228]  You heard people crying.
[01:04:21.268 --> 01:04:22.328]  You heard other people praying.
[01:04:22.748 --> 01:04:23.988]  It was pretty dramatic.
[01:04:24.008 --> 01:04:25.269]  You ought to have been fighting.
[01:04:25.909 --> 01:04:29.910]  One teacher said, the school district put the drill in place to test staff readiness.
[01:04:29.930 --> 01:04:35.192]  The Philipsburg school board heard from angry teachers and parents Monday night.
[01:04:35.252 --> 01:04:36.332]  The board is reviewing the drill.
[01:04:36.352 --> 01:04:38.353]  I mean, you just get literally thousands of these.
[01:04:38.373 --> 01:04:39.033]  Literally thousands.
[01:04:39.929 --> 01:04:46.375]  Then I got them where they make them stay in the classrooms without food during the drills and they defecate and urinate in trash cans.
[01:04:47.056 --> 01:04:47.496]  Stay with us.
[01:04:50.018 --> 01:04:52.601]  Companies continue to lay off thousands of people.
[01:04:53.231 --> 01:04:56.213]  Unemployment is the highest it's been in over 30 years.
[01:04:56.573 --> 01:04:59.994]  Statistics prove that in a recession, crime rates go up.
[01:05:00.355 --> 01:05:06.538]  Everyone needs something for that extra edge to prevent becoming a victim in these difficult and trying times.
[01:05:06.938 --> 01:05:11.980]  You need to prepare yourself with DPS pepper spray, available at MrDefense.com.
[01:05:12.161 --> 01:05:18.864]  DPS is the strongest pepper spray in the market and is the same spray used by hundreds of law enforcement agencies from around the world.
[01:05:19.184 --> 01:05:20.045]  Need something more?
[01:05:20.266 --> 01:05:23.910]  The Scorpion Stun Gun is a great way to take down a potential attacker.
[01:05:24.211 --> 01:05:32.282]  Mr. Defense also carries the largest selection of air tasers, knives, self-defense keychains, swords, batons, survival, spy, and tactical gear.
[01:05:32.522 --> 01:05:36.868]  Mention this ad and receive 10% off of your order and a free self-defense keychain.
[01:05:37.128 --> 01:05:40.731]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:05:40.791 --> 01:05:44.635]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well funded.
[01:06:03.886 --> 01:06:10.093]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:06:10.413 --> 01:06:12.315]  Well, Obama's already fudging.
[01:06:12.455 --> 01:06:14.877]  He's fudged since day one in this election.
[01:06:14.958 --> 01:06:25.909]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[01:06:26.511 --> 01:06:27.811]  It's not about left or right.
[01:06:28.191 --> 01:06:29.552]  It's about a one world government.
[01:06:30.052 --> 01:06:36.393]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:06:36.953 --> 01:06:44.735]  Get your copy of The Obama Deception today at Infowars.com or download it in super high quality at PrisonPlanet.tv.
[01:06:45.215 --> 01:06:46.376]  The Obama Deception.
[01:06:46.796 --> 01:06:47.996]  The people strike back.
[01:06:49.767 --> 01:06:53.608]  I'm Todd Davis, CEO of LifeLock, and what I'm about to tell you is true.
[01:06:53.768 --> 01:06:57.270]  My real social security number is 457-55-5462.
[01:06:58.590 --> 01:07:01.331]  You may think I'm crazy, but I know my identity is safe.
[01:07:01.511 --> 01:07:05.793]  At LifeLock, every member is covered by our $1 million total service guarantee.
[01:07:06.613 --> 01:07:07.233]  We're good to go.
[01:07:33.226 --> 01:07:33.586]  We're good.
[01:07:54.497 --> 01:07:58.660]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:07:59.341 --> 01:08:00.142]  You want answers?
[01:08:00.922 --> 01:08:01.803]  Well, so does he.
[01:08:02.463 --> 01:08:06.126]  He's Alex Jones on the GCN Radio Network.
[01:08:06.667 --> 01:08:10.770]  And now, live from Austin, Texas, Alex Jones.
[01:08:12.131 --> 01:08:14.993]  Well, I've been on his show quite a bit in the last four years.
[01:08:16.194 --> 01:08:20.618]  He's Alan Combs, a TV commentator on Fox Television.
[01:08:22.074 --> 01:08:27.242]  And of course he has a syndicated radio show via Fox, and that's the show that I've been on quite a few times.
[01:08:27.302 --> 01:08:34.873]  Lord Hannity would never have me on, but he would have me on when I was busy bashing Bush, but would also, you know, criticize him quite a bit.
[01:08:34.893 --> 01:08:37.036]  You know, we've had some nice sparring and debates.
[01:08:37.597 --> 01:08:43.380]  And then he's still having me on now that Lord Obama, continuing all the exact same policies, is in power.
[01:08:43.660 --> 01:08:52.204]  So we have the great Alan Combs on with us, and I'll get back into the re-education camps that they've turned the public schools into when he leaves us at the bottom of the hour.
[01:08:52.464 --> 01:08:54.165]  Mr. Combs, it's good to have you here with us.
[01:08:54.225 --> 01:08:55.086]  Thank you for acknowledging, Alex.
[01:08:55.126 --> 01:08:57.387]  I don't just put you on when it favors my side.
[01:08:58.888 --> 01:08:59.968]  No, that's what I was acknowledging.
[01:08:59.988 --> 01:09:01.489]  Thank you for acknowledging that.
[01:09:02.455 --> 01:09:03.656]  Yeah, absolutely, Alan.
[01:09:03.676 --> 01:09:07.259]  We don't play the whole left-right paradigm ourselves.
[01:09:08.000 --> 01:09:12.083]  And I think the country's starting to get away from these labels, or at least trying to.
[01:09:12.103 --> 01:09:14.645]  Well, I think much of you might be critical of Obama.
[01:09:14.745 --> 01:09:24.773]  I believe his tone and the fact that he's got a bipartisan cabinet goes a long way toward back-healing those wounds and having us live in a post-partisan America to some extent.
[01:09:25.594 --> 01:09:26.515]  Minus the teabaggers.
[01:09:28.410 --> 01:09:30.672]  You know, that was one of the questions I wanted to ask you.
[01:09:30.772 --> 01:09:41.799]  I mean, that is really a derogatory term, though, to have CNN doing it, MSNBC doing it, a sexual derogatory term.
[01:09:41.819 --> 01:09:44.481]  If there was any question, they admit it's a sexual term.
[01:09:44.761 --> 01:09:46.262]  I thought that's what they were calling themselves.
[01:09:47.083 --> 01:09:53.927]  And then to say they're all, I'm not saying you're doing this, I'm asking what you think, that they're all racist and they all hate black people.
[01:09:53.947 --> 01:09:54.668]  Do you believe that, Alan?
[01:09:54.688 --> 01:09:55.588]  No, no, no.
[01:09:55.608 --> 01:09:56.389]  That's not my take.
[01:09:56.809 --> 01:09:57.830]  I keep getting accused
[01:09:58.383 --> 01:09:59.664]  of saying they're all racist.
[01:09:59.704 --> 01:10:00.764]  I've never said anything of the kind.
[01:10:00.864 --> 01:10:08.987]  I don't think the people, the fact that people hate Obama, some of them hate him or don't like him or criticize him because of the race issue, there is some of that.
[01:10:09.967 --> 01:10:16.050]  But I'm not blaming the tea bag people, whatever you want to call them, for being racist.
[01:10:16.170 --> 01:10:16.770]  Some of them are.
[01:10:17.950 --> 01:10:20.651]  Some of them, most of them were very peaceful and well behaved.
[01:10:21.151 --> 01:10:22.792]  I just think my problem with that is
[01:10:23.434 --> 01:10:25.036]  It was disingenuous what it was.
[01:10:25.357 --> 01:10:39.496]  It was corporately sponsored to say that somehow this was a grassroots movement, to say it was bipartisan, and it wasn't about being against Obama when clearly it was a criticism of democratic policies to say that anything else is disingenuous.
[01:10:39.795 --> 01:10:52.378]  Yeah, but clearly, Alan, your employer tried to hijack Fox and others and talk radio, Neocon Talk Radio, tried to take it over and did to a certain extent, but I was there.
[01:10:52.438 --> 01:10:59.479]  We had Ron Paul tea parties here in Austin last October and they had them in D.C.
[01:10:59.499 --> 01:11:01.179]  and Boston and San Diego.
[01:11:02.040 --> 01:11:07.601]  We started the tea parties and then along came Sean Hannity and Rush Limbaugh.
[01:11:09.864 --> 01:11:15.429]  They tried to make this a Republican versus Democratic thing, but then claimed it was bipartisan.
[01:11:16.049 --> 01:11:21.374]  This had nothing to do with parties, but it certainly was, at least what it became, was not what you originally started.
[01:11:21.774 --> 01:11:31.763]  What it evolved into was, let's bash Obama, let's bash the Democrats, but we're going to claim it's grassroots and we're going to claim that it's bipartisan, none of which it was, at least in terms of the recent
[01:11:32.426 --> 01:11:34.667]  April 15th, so-called Tea Party.
[01:11:34.687 --> 01:11:36.868]  Look, people forget, too, naming it the Tea Party.
[01:11:36.908 --> 01:11:39.989]  The original Tea Party was about taxation without representation.
[01:11:40.589 --> 01:11:42.190]  This is representation.
[01:11:42.430 --> 01:11:43.610]  They just lost an election.
[01:11:43.630 --> 01:11:44.511]  That's what that was about.
[01:11:46.191 --> 01:11:54.454]  Well, I mean, Alan, it is bipartisan that 98% of Americans in a Gallup poll, and they were saying that they were getting 1,001 phone calls in Congress against the banker bailout.
[01:11:55.315 --> 01:11:57.835]  I mean, that is bipartisan that folks don't like what's happening.
[01:11:57.855 --> 01:11:58.736]  I'm talking about the Tea Parties.
