[00:00:00.009 --> 00:00:01.830]  Welcome, ladies and gentlemen.
[00:52:06.743 --> 00:52:08.044]  We have to look to the Middle East.
[00:52:08.084 --> 00:52:09.746]  We have to look to Osama Bin Laden.
[00:52:10.106 --> 00:52:16.853]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[00:52:17.253 --> 00:52:17.694]  Some U.S.
[00:52:17.734 --> 00:52:23.380]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[00:52:24.080 --> 00:52:27.582]  I'm aware that some Israeli citizens have been detained.
[00:52:27.602 --> 00:52:29.563]  Either you are with us, or you are with the terrorists.
[00:52:53.792 --> 00:52:58.394]  Phase One of the Insiders' plan for a One World Government has been initiated with the recent bailout.
[00:52:58.715 --> 00:53:05.898]  International bankers and power brokers have engineered the current crisis to create a new currency and a new World Bank to act as savior.
[00:53:06.159 --> 00:53:07.539]  But we've only seen the beginning.
[00:53:07.779 --> 00:53:11.661]  Their next engineered crisis will be on a scale never before seen in modern times.
[00:53:11.922 --> 00:53:15.503]  Shortages and empty shelves will spread fear and panic across the land.
[00:53:15.764 --> 00:53:19.846]  The Insiders have discovered that they must control two things to seize total power.
[00:53:20.226 --> 00:53:22.187]  Phase One is a One World Currency.
[00:53:22.347 --> 00:53:24.229]  Which we are currently being prepared to accept.
[00:53:24.549 --> 00:53:28.332]  Phase 2 of their insidious plan is complete control of our food supplies.
[00:53:28.672 --> 00:53:32.955]  Go to www.foodshortageusa.com for the details.
[00:53:33.355 --> 00:53:36.878]  That's www.foodshortageusa.com.
[00:53:36.978 --> 00:53:40.361]  To learn how to prepare for the unthinkable, don't wait for empty shelves.
[00:53:40.681 --> 00:53:43.563]  Learn how to make your own survival foods for pennies on the dollar.
[00:53:43.723 --> 00:53:46.465]  Go to foodshortageusa.com or call 877-833-9000.
[00:54:03.765 --> 00:54:04.906]  Alright, folks, we are back.
[00:54:04.926 --> 00:54:06.666]  It is the Alex Jones Show.
[00:54:06.826 --> 00:54:08.987]  I'm Jason Burma, sitting in all week for Alex.
[00:54:09.667 --> 00:54:14.368]  Bob Dacey, Riding Shotgun, and we're with Jack McLam, who's really been at this almost 30 years.
[00:54:14.388 --> 00:54:19.549]  Folks, before the internet, there were people like Jack McLam that would actually, they'd make a newsletter.
[00:54:19.769 --> 00:54:27.211]  Isn't that, it's like, it's so bizarre to hear people that, but there were people before Alex Jones, there will be people after Alex Jones, and, you know,
[00:54:27.851 --> 00:54:30.893]  Jack is one of those guys that took the technology at the time to the next level.
[00:54:30.913 --> 00:54:42.479]  You know, as I described in the first segment in the beginning of the show, often when I go through a lot of these news clips and they're giving the anti-side to global government or the new world order, they're interviewing Jack McLam.
[00:54:42.519 --> 00:54:50.283]  So, it's just a great privilege to have you on the program and it's a great privilege to have you out here waking up even more military police and even just common listeners.
[00:54:50.908 --> 00:54:51.628]  Thank you, brother.
[00:54:51.648 --> 00:54:59.633]  Yeah, for those listeners out there that don't know, I'm a military veteran and had a top secret clearance during the Vietnam War.
[00:55:00.113 --> 00:55:08.077]  And so I do communicate very well with my fellow soldiers out there, too, about their constitutional oath and everything.
[00:55:08.823 --> 00:55:13.065]  Speaking of the constitutional oath, Jack, this is something that happened to me four years ago.
[00:55:13.085 --> 00:55:24.891]  I was interviewing here locally in Austin a sheriff's candidate, running for sheriff, county sheriff, and I asked him the question, I asked him if he would swear an oath to protect and defend the Constitution, and he said, absolutely.
[00:55:25.351 --> 00:55:28.933]  I asked him if the Bill of Rights was part of the Constitution, and he said, oh, of course.
[00:55:29.574 --> 00:55:31.555]  And then I asked him if the Fourth Amendment
[00:55:32.876 --> 00:55:33.356]  That's right.
[00:55:33.376 --> 00:55:34.137]  That's right.
[00:55:34.157 --> 00:55:36.758]  We're taught in the city departments that the feds are our superiors.
[00:56:01.915 --> 00:56:07.899]  When they come to town, we whine and dine them and give them the keys to the city, which is absolutely absurd.
[00:56:08.419 --> 00:56:13.863]  We swore to protect the Constitution and the people, not the city or not the federal government.
[00:56:32.775 --> 00:56:33.195]  Oh brother.
[00:56:33.215 --> 00:56:36.136]  So basically, and this guy is the Travis County Sheriff right now.
[00:56:36.256 --> 00:56:37.677]  Boy, that's a shame.
[00:56:38.117 --> 00:56:39.997]  That's a shame because he's so wrong.
[00:56:40.397 --> 00:56:51.700]  I know, and it's kind of, it's pathetic, but the problem is, and you identify it, they swear an oath to protect and defend a document they haven't read and don't understand.
[00:56:52.120 --> 00:56:52.700]  That's right.
[00:56:53.181 --> 00:56:53.681]  That's right.
[00:56:53.741 --> 00:56:58.702]  I had to go out and take a year of training from a very
[00:56:59.566 --> 00:57:08.992]  Uh, good organization there in Mace, Arizona to learn all about my oath and all about the Constitution, Bill of Rights, and what I swore to.
[00:57:09.352 --> 00:57:12.173]  And we don't give them any training like that.
[00:57:12.294 --> 00:57:14.735]  We have them take the oath and then tell them to forget it.
[00:57:15.075 --> 00:57:16.516]  Well, that's what you're here for, right?
[00:57:16.556 --> 00:57:17.637]  Yeah, that's right.
[00:57:17.817 --> 00:57:20.438]  I wonder how successful do you think you've been over all these years?
[00:57:20.478 --> 00:57:27.122]  How many cops and military personnel actually you think understand the Constitution, understand the Bill of Rights, understand the oath?
[00:57:29.324 --> 00:57:33.187]  Most of them are retired now, except the ones we're reaching today.
[00:57:34.127 --> 00:57:44.675]  We're reaching more today, but we've been at it 29 years as volunteers here, and a lot of them have retired out.
[00:57:46.376 --> 00:57:49.038]  Like the Vampire Killer 2000, we've got like 2,500,000 copies out there.
[00:57:55.814 --> 00:57:58.617]  It's done an absolutely fantastic job.
[00:57:59.798 --> 00:58:09.127]  We get officers and soldiers that contact us, even retired ones who had read the Operation Vampire Killer 2000.
[00:58:09.747 --> 00:58:15.573]  And some were thrown out of office as police officers and soldiers because they read it, too.
[00:58:16.664 --> 00:58:24.071]  Anytime you're trying to hand out information about the Constitution and Bill of Rights being really the only authority in this country, you're gone after.
[00:58:24.391 --> 00:58:25.172]  It's unfortunate.
[00:58:25.192 --> 00:58:26.333]  We thank you so much for joining us.
[00:58:26.593 --> 00:58:28.595]  We'll have Russell Wood at the top of the hour.
[00:58:28.695 --> 00:58:30.317]  Infowars.com, PrisonPlanet.tv.
[00:58:30.377 --> 00:58:32.679]  Thank you for listening to GCN.
[00:58:32.719 --> 00:58:35.342]  Visit GCNlive.com today.
[00:58:43.746 --> 00:58:45.307]  Hello friends, this is Alex Jones.
[00:58:45.427 --> 00:58:50.088]  I've told you for a long time it's important to be self-sufficient, and today that's more important than ever.
[00:58:50.168 --> 00:58:52.929]  We need to be independent, and food and water is the key.
[00:58:53.129 --> 00:58:55.990]  You'll never have to stand in a bread line if you have your own bread.
[00:58:56.190 --> 00:59:00.892]  You'll never have to go to the Superdome and beg for FEMA to take care of your family in any emergency.
[00:59:01.132 --> 00:59:02.073]  If you simply prepare.
[00:59:02.254 --> 00:59:05.198]  No one is going to take care of your family in the final equation but you.
[00:59:05.498 --> 00:59:12.408]  You know eFoodsDirect.com is still able to ship storable food that's safe from E. coli, salmonella, genetic alteration, or Chinese imports.
[00:59:12.528 --> 00:59:15.632]  And they do it at almost half the cost of last year's grocery prices.
[00:59:15.772 --> 00:59:16.033]  Call 1-800-409-5633.
[00:59:18.436 --> 00:59:20.677]  Or on the web, go to eFoodsDirect.com.
[00:59:20.917 --> 00:59:26.980]  Visit eFoodsDirect.com and look over the fine list of high-quality, prescribed, and dehydrated foods they have to offer.
[00:59:27.160 --> 00:59:30.921]  Watch the free videos, look at their online catalog, or give them a call at 1-800-409-5633.
[00:59:30.941 --> 00:59:32.302]  Again, 800-409-5633, or on the web at eFoodsDirect.com.
[00:59:32.322 --> 00:59:32.882]  Take action today.
[00:59:32.922 --> 00:59:34.743]  The first step is getting storable food.
[00:59:46.403 --> 00:59:48.326]  Waging war on corruption.
[00:59:48.806 --> 00:59:51.610]  Alex Jones on the GCN Radio Network.
[01:00:06.880 --> 01:00:08.961]  It's the fourth hour of the Alex Jones Show.
[01:00:08.981 --> 01:00:10.841]  I get pumped every time I hear this music.
[01:00:10.921 --> 01:00:11.922]  It's just like, yeah!
[01:00:12.922 --> 01:00:14.042]  Taking on the Empire.
[01:00:14.323 --> 01:00:15.923]  Alex always has the coolest music.
[01:00:16.003 --> 01:00:16.643]  It's not fair.
[01:00:17.003 --> 01:00:18.464]  He does have the coolest music.
[01:00:18.504 --> 01:00:18.884]  You're right.
[01:00:18.924 --> 01:00:22.045]  This is some cool music.
[01:00:22.725 --> 01:00:25.186]  I am Jason Burmas sitting in for Alex all week.
[01:00:25.926 --> 01:00:27.047]  Folks, please support us.
[01:00:27.587 --> 01:00:34.849]  Don't listen to that ridiculous caller about an hour ago saying that we're, you know, taking all this money and doing God knows what with it.
[01:00:34.869 --> 01:00:35.650]  I don't have a yacht.
[01:00:36.630 --> 01:00:39.152]  I ain't rockin' diamonds, there's no gold around my neck.
[01:00:39.913 --> 01:00:43.355]  We need your, uh, support, so we can make more videos.
[01:00:44.016 --> 01:00:46.377]  We can do a four-hour radio show a day.
[01:00:46.978 --> 01:00:49.139]  You know, I can do a two-hour weekend program.
[01:00:49.179 --> 01:00:54.143]  I mean, Alex is on the air for 22 hours, at least, and that's when he doesn't go into overdrive, a week.
[01:00:54.183 --> 01:00:55.484]  And that's on air.
[01:00:55.504 --> 01:00:58.727]  Do you know how much preparation it takes to do a four-hour radio show?
[01:00:58.947 --> 01:01:01.289]  I gotta get here an hour early just so I can go over the news.
[01:01:01.969 --> 01:01:02.709]  It's unbelievable.
[01:01:02.989 --> 01:01:07.610]  We're riding shotgun with Bob Dacey, of course, of TheSimpleTruthOnline.net.
[01:01:08.430 --> 01:01:16.252]  And we're about to welcome our guest, C. Russell Wood, who is a farmer from Missouri Arks and the President of Property Rights Congress.
[01:01:16.712 --> 01:01:26.194]  He and his organization have protested against the NAIS premise for IDs against hunting licenses on privately owned property along with other property rights issues.
[01:01:26.474 --> 01:01:27.414]  Thanks for joining us, Russell.
[01:01:27.935 --> 01:01:29.375]  Hey, thanks for having me.
[01:01:30.165 --> 01:01:35.488]  Why don't you give the viewers just a brief synopsis of who you are and what this is all about.
[01:01:36.169 --> 01:01:36.609]  Okay.
[01:01:37.330 --> 01:01:42.233]  We're a group of property owners here in Missouri, basically.
[01:01:43.934 --> 01:01:48.577]  We look out for the interests of private property rights.
[01:01:48.637 --> 01:01:58.283]  We try to ward off the never-ending infringement by non-governmental organizations as well as governmental organizations.
[01:01:59.204 --> 01:01:59.704]  Our latest
[01:02:00.854 --> 01:02:05.257]  The battle here is dealing with the Missouri Department of Conservation.
[01:02:05.277 --> 01:02:23.691]  It was on the program about a month ago, and the situation then was that they were proposing several rate increases, but the thing that affected us most was their plan, their request.
[01:02:24.911 --> 01:02:29.655]  They currently permit no charge
[01:02:30.387 --> 01:02:32.269]  We're good to go.
[01:02:59.403 --> 01:03:09.127]  The legal description of your property into this property registry that would be for the Missouri Department of Conservation.
[01:03:09.968 --> 01:03:22.253]  They withdrew virtually all of their requests for change except the property registration part.
[01:03:22.333 --> 01:03:28.796]  That they are still hanging on to, but they did back off the implementation date.
[01:03:30.851 --> 01:03:34.394]  Four or six months, and they changed the rhetoric.
[01:03:35.214 --> 01:03:36.995]  They softened the rhetoric.
[01:03:38.096 --> 01:03:47.223]  Before the comment period, which ran back in December, before that they were telling us how it was going to be.
[01:03:48.784 --> 01:03:58.030]  After they received, now these are their numbers, I don't know how accurate they are, but the numbers they put out was that they received 17,000
[01:04:01.704 --> 01:04:06.346]  Comment from 10,000 people in a 30-day period.
[01:04:08.586 --> 01:04:23.631]  Our organization, our Ozark Property Rights Congress Group, we submitted the letter to the Director of the Missouri Department of Conservation, explaining to them what we would do as property owners.
[01:04:24.532 --> 01:04:31.154]  That we would not buy their permits, that we would post our property and not allow hunting
[01:04:32.485 --> 01:04:37.911]  Um, with those who had permits and so forth, and that we weren't going to register our property.
[01:04:38.571 --> 01:04:40.493]  Alright, we'll be coming back right after this, Russell.
[01:04:40.834 --> 01:04:43.757]  It's the Alex Jones Show, Infowars.com, PrisonPlanet.tv.
[01:04:54.179 --> 01:04:57.442]  Silver is mankind's oldest natural antibiotic.
[01:04:57.622 --> 01:05:01.686]  This very special mineral has been used for centuries by most cultures throughout the world.
[01:05:01.866 --> 01:05:09.834]  Utopia, Texas is home to a small but mighty supplement company called Utopia Silver, who offers colloidal products produced in distilled water
[01:05:10.114 --> 01:05:13.296]  Without use of animal protein, nitrates, or saline solutions.
[01:05:13.516 --> 01:05:19.398]  Because our colloidal silver is made up of nano-sized particles, it can be better utilized at the cellular level.
[01:05:19.659 --> 01:05:24.021]  And germs can't mutate to be resistant like they can to modern-day antibiotics.
[01:05:24.321 --> 01:05:32.325]  Utopia Silver has a broad range of health supplements, including colloidal silver, gold, and copper, with a money-back guarantee on the colloidal products we produce.
[01:05:32.525 --> 01:05:39.368]  For four years, Utopia Silver has been fighting in the Texas courts against agencies that would steal our God-given rights of healthcare and
[01:05:42.705 --> 01:05:47.466]  Today, unlike any other in the long course of American history, a terrorist act of war against this country.
[01:05:47.726 --> 01:05:49.107]  The enemy struck America on September 11th.
[01:06:03.365 --> 01:06:04.386]  But who is the enemy?
[01:06:04.907 --> 01:06:05.407]  Bin Laden.
[01:06:05.707 --> 01:06:06.688]  This is his M.O.
[01:06:06.709 --> 01:06:08.050]  We have to look to the Middle East.
[01:06:08.090 --> 01:06:09.712]  We have to look to Osama Bin Laden.
[01:06:10.072 --> 01:06:16.819]  Fabled Enemies is the first 9-11 film to take a close look at the terrorist ties to intelligence networks inside the United States.
[01:06:17.219 --> 01:06:17.660]  Some U.S.
[01:06:17.700 --> 01:06:23.346]  investigators believe that there are Israelis again very much engaged in spying in and on the U.S.
[01:06:24.046 --> 01:06:27.529]  I'm aware that some Israeli citizens have been detained.
[01:06:27.549 --> 01:06:30.591]  Either you are with us, or you are with the terrorists.
[01:06:54.226 --> 01:06:57.067]  Hello, this is Tom with HempUSA.org.
[01:06:57.567 --> 01:07:04.751]  Most of you have been hearing my ads for the past few months, and it's no secret that the economy is failing and prices are rising in all sectors.
[01:07:05.311 --> 01:07:12.554]  If you've been thinking of a nutrient-dense daily food source and a storable food for yourself and family, the time to act is now.
[01:07:13.134 --> 01:07:19.397]  At HempUSA.org, we still believe that food will be your greatest asset in these trying times ahead.
[01:07:20.029 --> 01:07:26.533]  Please call 1-908-691-2608 and see what our powder seeds and oil can do for you.
[01:07:26.813 --> 01:07:29.115]  Beware, be smart and be ready!
[01:07:29.615 --> 01:07:35.439]  Call 908-691-2608 or visit us at hempusa.org.
[01:07:35.980 --> 01:07:41.823]  Families need this high quality natural food source for its low price and long storage shelf life.
[01:07:42.324 --> 01:07:45.886]  This incredible food source should be a staple part of your diet every day.
[01:07:46.286 --> 01:07:46.587]  Call 908-691-2608
[01:07:48.123 --> 01:07:52.647]  691-2608 or visit us at hempusa.org today.
[01:07:58.551 --> 01:07:59.212]  Big Brother.
[01:07:59.872 --> 01:08:00.933]  Mainstream media.
[01:08:01.633 --> 01:08:02.734]  Government cover-ups.
[01:08:03.395 --> 01:08:04.195]  You want answers?
[01:08:04.976 --> 01:08:06.437]  Well, so does he.
[01:08:06.537 --> 01:08:10.460]  He's Alex Jones on the GCN Radio Network.
[01:08:10.720 --> 01:08:14.743]  And now, live from Austin, Texas, Alex Jones.
[01:08:16.346 --> 01:08:18.151]  We are back with Russell Wood.
[01:08:19.113 --> 01:08:22.141]  And Russell, I just want to see if I've gotten all the information correctly.
[01:08:23.171 --> 01:08:27.314]  First of all, they want you to get a permit to hunt on your own land.
[01:08:28.014 --> 01:08:31.757]  And it used to be that if you owned 10 acres, you didn't need this permit.
[01:08:31.797 --> 01:08:35.840]  But now you have to own up to 80 acres to be without this permit.
[01:08:35.900 --> 01:08:41.323]  Secondly, when you do get this permit, they also want you to give a record of all of your property.
[01:08:41.964 --> 01:08:48.568]  And then the third thing, I'm not quite sure if I got this right, but they're going to allow other people who have permits to hunt on your privately owned land?
[01:08:50.269 --> 01:08:52.611]  That is the landowner's prerogative.
[01:08:53.534 --> 01:09:03.857]  Um, what we as landowners are, are wanting to do is, um, just post our property for no hunting until this whole matter is resolved.
[01:09:04.778 --> 01:09:09.879]  Now, the part about the, um, the acreage limitations, they've dropped that.
[01:09:10.859 --> 01:09:19.282]  Uh, if you own at least five acres, they will give you a, a, a no cost, a free permit.
[01:09:20.062 --> 01:09:22.203]  But you know, there's something about these permits.
[01:09:23.437 --> 01:09:24.638]  Uh, they want you to have one.
[01:09:24.678 --> 01:09:25.679]  They won't charge you for it.
[01:09:26.500 --> 01:09:29.582]  But when you get these permits, you sign them.
[01:09:31.083 --> 01:09:41.392]  And when you do this, as is with so many other things that you're asked to sign, it'll say, by signing this, you agree to, and blah, blah, blah.
[01:09:42.332 --> 01:09:47.416]  And therein, you give away, quite often, so many of your rights.
[01:09:47.476 --> 01:09:50.599]  And there's a big question as to what authority
[01:09:51.792 --> 01:09:52.313]  I don't know.
[01:10:08.587 --> 01:10:16.749]  Which means you're turning over your authority to the state, whereas you're a sovereign individual and it's your property and you should be able to do whatever you like on it.
[01:10:16.769 --> 01:10:21.890]  You shouldn't have to beg for permission and then put yourself under the legislation of somebody else.
[01:10:21.990 --> 01:10:22.210]  Bob?
[01:10:22.370 --> 01:10:23.971]  Russell, this is Bob Nacy.
[01:10:24.551 --> 01:10:30.232]  I'm trying to understand, you know when they come up with stuff like this, they always have some ostensible reason why it's wonderful and good.
[01:10:30.292 --> 01:10:32.973]  What is their, what is, how do they try to sell this garbage?
[01:10:33.733 --> 01:10:36.034]  Okay, the reasons that they gave for this
[01:10:37.317 --> 01:10:42.460]  Was that it would raise more money for them, which they feel they are cash-strapped.
[01:10:43.100 --> 01:10:51.344]  The fact of the matter is, they are among the very richest of any wildlife management agency in the nation.
[01:10:52.625 --> 01:10:53.826]  Basically, it's just the money, Rev.
[01:10:53.846 --> 01:10:56.347]  They just want to get some more money and take more control of your land.
[01:10:56.427 --> 01:10:58.408]  That's their excuse, but it's also a power grab.
[01:10:58.488 --> 01:11:00.369]  It's a power grab and a money grab, both, right?
[01:11:00.549 --> 01:11:01.390]  Well, that figures.
[01:11:01.950 --> 01:11:05.112]  That's exactly right, and the money part,
[01:11:06.724 --> 01:11:11.908]  They are today, they're the largest single landowner in the state of Missouri.
[01:11:11.968 --> 01:11:13.729]  They have 2,300 employees.
[01:11:15.610 --> 01:11:17.912]  They're hardly a pauper group.
[01:11:18.633 --> 01:11:31.001]  We have here, they got, they were able to get a constitutional amendment passed wherein they get a one-eighth cent sales tax forever.
[01:11:31.482 --> 01:11:32.583]  There is no ending on it.
[01:11:32.623 --> 01:11:34.604]  There is no control over it by the legislature.
[01:11:35.231 --> 01:11:36.871]  It goes directly to them.
[01:11:37.671 --> 01:11:41.232]  So basically, you're the milk cow and they're the milking machine.
[01:11:42.452 --> 01:11:47.193]  And they want to put more stringent regulations on it.
[01:11:47.713 --> 01:11:56.435]  The one thing they're hanging on, now they backed off on the rest of it, but on this one thing, they want us to register our property.
[01:11:57.495 --> 01:12:00.395]  Now you know that that will be forming a nexus with them.
[01:12:02.016 --> 01:12:04.436]  Once you give them your legal description,
[01:12:05.436 --> 01:12:10.641]  And sign up so you can get this pre-permit to hunt on your own property.
[01:12:10.661 --> 01:12:13.604]  You know the language of that is so offensive.
[01:12:14.365 --> 01:12:16.967]  They say that they will issue a privilege.
[01:12:17.588 --> 01:12:19.029]  Issue you a privilege.
[01:12:20.851 --> 01:12:21.751]  We own the land.
[01:12:23.433 --> 01:12:26.396]  Why do we have to have a state agency give us a privilege?
[01:12:27.549 --> 01:12:28.430]  It's exactly right.
[01:12:28.490 --> 01:12:29.210]  It's your land.
[01:12:29.230 --> 01:12:34.033]  The Constitution says you have the right to life, liberty, and happiness.
[01:12:34.133 --> 01:12:35.214]  It is your property.
[01:12:35.234 --> 01:12:36.695]  You should be able to do what you want there.
[01:12:36.715 --> 01:12:40.817]  You're not breaking any laws, but what they want to do is they want to put you under some type of legislation.
[01:12:40.877 --> 01:12:42.158]  They want some more money from you.
[01:12:42.458 --> 01:12:45.160]  And really, I think they also want a description of your land, Bob.
[01:12:45.300 --> 01:12:51.224]  I think that they'd like to have the lay of your land and say, oh, well, it looks like you've been underreporting on your taxes.
[01:12:51.824 --> 01:12:55.987]  Your land's worth a little bit more, so I think we're going to juice you a little bit harder on the IRS.
[01:12:56.007 --> 01:12:57.949]  This is really multifaceted.
[01:12:58.009 --> 01:12:59.210]  How do people help you, Russell?
[01:12:59.810 --> 01:13:01.011]  How can the listeners get involved?
[01:13:02.192 --> 01:13:10.038]  The contacts that were made directly to the Department of Conservation was a big, big help in this.
[01:13:11.880 --> 01:13:16.203]  You know, like I said, they said they got contacts from 10,000 people.
[01:13:17.504 --> 01:13:20.967]  This goes back to, you know, we hear so often that
[01:13:21.775 --> 01:13:22.916]  Well, it's a federal law.
[01:13:23.036 --> 01:13:24.137]  Well, it's a state law.
[01:13:24.697 --> 01:13:25.598]  Nothing we can do about it.
[01:13:26.179 --> 01:13:27.259]  That isn't true.
[01:13:28.060 --> 01:13:31.443]  You know, we're still governed by the consent of the governed.
[01:13:32.644 --> 01:13:47.235]  And if we give away these rights and these privileges, then of course there are always those agencies and their friends and the non-governmental agencies that want to control our land.
[01:13:47.275 --> 01:13:50.278]  They don't necessarily so much want to own it,
[01:13:50.834 --> 01:13:52.854]  They don't have to if they can control it.
[01:13:53.875 --> 01:13:59.516]  And let us be at the expense and responsibility for the land.
[01:13:59.976 --> 01:14:02.916]  But there seems to be no end to this.
[01:14:03.017 --> 01:14:09.058]  But we don't have to give away these rights and privileges.
[01:14:10.238 --> 01:14:15.099]  And they cannot necessarily take them unless we do cooperate with them.
[01:14:17.085 --> 01:14:19.527]  And that's why they're asking for your consent on this form.
[01:14:19.587 --> 01:14:28.753]  And even if it's not a monetary value, like you said, they'd be willing to give permits for free to these landowners of, what is it, five acres or around there.
[01:14:28.813 --> 01:14:32.436]  But that's really just a... Yeah, they want to get you under control.
[01:14:32.596 --> 01:14:36.639]  And, you know, this is just another infringement on personal freedoms and liberty.
[01:14:36.959 --> 01:14:39.421]  And the state coming in to control your land is just...
[01:14:40.221 --> 01:14:42.363]  It's just deplorable, don't you think, Bob?
[01:14:42.603 --> 01:14:43.324]  I understand.
[01:14:43.344 --> 01:14:44.665]  They don't want to control your land.
[01:14:44.685 --> 01:14:50.189]  They want to control the animals that you have on your land with these national animal identification system nonsense.
[01:14:50.770 --> 01:15:00.837]  I mean, I also have heard, and this is not a joke, that of course, globally, they want a cow fart tax on every cow that you have.
[01:15:00.897 --> 01:15:01.238]  Methane.
[01:15:01.258 --> 01:15:01.418]  Methane.
[01:15:01.898 --> 01:15:13.565]  This, for global warming, you have to have, you know, you count your cows, and you say, okay, how many cows you have, times how many times that they fart every day, times how many days a year, times how much methane, divided by the coefficient of seven, or whatever.
[01:15:13.585 --> 01:15:16.186]  Well, it certainly seems that the new administration is going to do this.
[01:15:16.246 --> 01:15:29.974]  Their climate czar, or global warming czar, is Carol M. Browner of the Sustainable World Society, which is calling for global governance, and of course, she's there to address the economy and climate change.
[01:15:30.154 --> 01:15:32.015]  Perhaps she's the one to promote the carbon tax?
[01:15:32.635 --> 01:15:33.856]  Yeah, well, why not?
[01:15:33.976 --> 01:15:35.957]  I mean, it's all about control.
[01:15:36.057 --> 01:15:38.518]  It's all about destroying private property rights.
[01:15:38.578 --> 01:15:39.938]  It's all about destroying the middle class.
[01:15:41.339 --> 01:15:43.260]  Basically, it's kind of commie, don't you think?
[01:15:43.440 --> 01:15:44.040]  Oh, absolutely.
[01:15:44.080 --> 01:15:48.602]  So aside from writing these people letters and calling their office, what can people do, Russell?
[01:15:50.103 --> 01:15:55.945]  Let me go back on what you were just saying about the NACE, National Animal Identification System.
[01:15:56.786 --> 01:15:59.307]  We've been very, very much involved with that.
[01:16:00.017 --> 01:16:06.242]  Consider that to be a gross infringement on private property rights.
[01:16:06.342 --> 01:16:09.504]  And we've, uh, we've really been battling that.
[01:16:09.764 --> 01:16:19.552]  And, you know, we got it, we got a law passed here in Missouri to prevent, to prevent mandatory premise registration.
[01:16:20.132 --> 01:16:26.577]  But of course, USDA is trying to, uh, circumvent that and keep coming up with ways to, uh,
[01:16:28.376 --> 01:16:51.582]  Get it in there anyway, but there's much suspicion here and I could not, I would not be able to document it, but there's much suspicion that this land registration with the Department of Conservation could very well be tied in to the USDA's premise registration for the NACE program.
[01:16:52.442 --> 01:16:55.363]  You know, USDA does pay a bounty.
[01:16:56.328 --> 01:17:07.331]  They enter into these agreements with various organizations, that if you'll go out here and get premise registrations for you, why we'll give you so much money.
[01:17:08.191 --> 01:17:12.853]  So, we don't know that to be a fact, but every time it's mentioned, that's the first thing that's brought up.
[01:17:13.133 --> 01:17:13.593]  Aha!
[01:17:14.413 --> 01:17:16.073]  It's the NACE, you know?
[01:17:16.113 --> 01:17:19.534]  Well, maybe it is, maybe it isn't, but it's the same type of thing.
[01:17:20.575 --> 01:17:25.056]  They want to get you, they want to get a nexus formed with your property.
[01:17:25.564 --> 01:17:28.145]  You can put that in the category, I wouldn't put it past him.
[01:17:31.207 --> 01:17:31.927]  Certainly can.
[01:17:33.508 --> 01:17:35.689]  So again, how do we take these guys on?
[01:17:35.729 --> 01:17:37.990]  I mean, these are the authoritized.
[01:17:38.450 --> 01:17:40.831]  They're the ones telling us that they have all the power.
[01:17:40.872 --> 01:17:41.592]  That's not the case.
[01:17:41.612 --> 01:17:43.693]  This is supposed to be a government for and by the people.
[01:17:44.013 --> 01:17:45.294]  So how do we take that power back?
[01:17:46.434 --> 01:17:51.797]  We work quite closely with our county government.
[01:17:54.793 --> 01:17:58.814]  Every county has some sort of commission that runs their county.
[01:17:59.674 --> 01:18:09.557]  And these are very much overlooked entities that have a lot more power than, uh, you know, they've been in our area.
[01:18:09.597 --> 01:18:15.359]  They used to be thought of just as sort of road district, uh, to maintain the roads and that was about it.
[01:18:16.299 --> 01:18:22.861]  But by this handing out of our own tax money back to us,
[01:18:23.527 --> 01:18:23.907]  We're good to go.
[01:18:52.654 --> 01:18:55.576]  We send them with no conditions except their spending.
[01:18:58.137 --> 01:19:04.801]  We also work really well with our state legislators.
[01:19:05.682 --> 01:19:11.265]  And you can always find some representatives or senators that will listen.
[01:19:12.506 --> 01:19:20.671]  I think I heard one of our senators state it quite clearly when he was telling some of
[01:19:22.273 --> 01:19:34.897]  Fellow legislators, he said, when you have a group in your district that can call a meeting and four or five hundred people show up, he said, you better listen.
[01:19:34.917 --> 01:19:36.978]  That's right.
[01:19:37.018 --> 01:19:38.318]  The power is in the people.
[01:19:38.619 --> 01:19:40.259]  And we need to get together.
[01:19:40.279 --> 01:19:41.419]  We need to form in mass.
[01:19:42.140 --> 01:19:43.360]  This is the Alex Jones Show.
[01:19:43.420 --> 01:19:45.041]  I'm with Bob Dacey and Russell Wood.
[01:19:45.061 --> 01:19:46.001]  We'll be back after the break.
[01:19:53.991 --> 01:19:55.532]  These are strange new days.
[01:19:55.892 --> 01:19:57.653]  Foreclosures are at record highs.
[01:19:57.793 --> 01:19:59.193]  People are losing their jobs.
[01:19:59.473 --> 01:20:01.454]  The threat of a terrorist attack looms.
[01:20:01.694 --> 01:20:03.875]  Food supplies are at an all-time low.
[01:20:04.055 --> 01:20:06.176]  And now we have a new untested president.
[01:20:06.396 --> 01:20:08.077]  The time of change is upon us.
[01:20:08.177 --> 01:20:12.879]  And to those of you who are in the know, you realize that the most difficult times have yet to be seen.
[01:20:13.599 --> 01:20:14.040]  We're good.
[01:20:32.483 --> 01:20:33.324]  We're good.
[01:20:54.452 --> 01:20:58.293]  As many people know, ever since President Nixon took us off the gold standard, the U.S.
