[00:00:00.380 --> 00:00:03.262]  Alex Jones on the GCN Radio Network.
[01:18:38.218 --> 01:18:39.859]  They're using this as a cover story.
[01:18:40.279 --> 01:18:46.482]  The question is, will it mutate into something worse, or what is going to be in these vaccines?
[01:18:46.563 --> 01:18:48.664]  And then there's the calls to Joyce Riley.
[01:18:49.344 --> 01:18:57.329]  And the confirmed mass graves and the confirmed counties being called and managers in Illinois and Indiana and Texas and New York.
[01:18:57.369 --> 01:18:58.510]  Can you have mass graves?
[01:18:58.530 --> 01:18:59.351]  I've got the documents.
[01:18:59.671 --> 01:19:01.212]  Are you ready for a flu pandemic?
[01:19:01.592 --> 01:19:08.257]  They've been priming the locals that this is going to happen and having drills the last few months at never-before-seen levels.
[01:19:09.631 --> 01:19:13.254]  Right up to this point, that's why I was saying they may launch some type of flu.
[01:19:15.095 --> 01:19:20.659]  I mean, just in my gut, Steve, this is tied, I think, to the big one in some way.
[01:19:20.699 --> 01:19:26.222]  Does that mean an economic collapse, a nuke out of left field, an attack on Iran, an attack on Pakistan?
[01:19:26.482 --> 01:19:36.369]  They've got CIA, former section chiefs, head of counter-terrorism on Fox, saying Al-Qaeda has a nuke out of Pakistan and giving no evidence or no sources.
[01:19:36.829 --> 01:19:37.070]  I mean,
[01:19:37.910 --> 01:19:43.193]  I mean, just in my gut and then intellectually, all the evidence, it's like they're moving in high gear.
[01:19:44.034 --> 01:19:46.996]  All of this acceleration of tyranny was just the preparation.
[01:19:47.296 --> 01:19:55.061]  Now everything's going from light speed to warp speed to warp 2, warp 3, warp 4, right up to, you know, warp 9 here.
[01:19:55.481 --> 01:19:56.882]  We'll talk to Steve Quill when we get back.
[01:19:56.922 --> 01:19:58.363]  Some of your phone calls coming up too.
[01:19:58.663 --> 01:20:02.926]  A recap of top stories as we track the designer bioweapon flu.
[01:20:02.986 --> 01:20:03.947]  How deadly is it?
[01:20:04.187 --> 01:20:05.428]  How bad will the emergency get?
[01:20:05.959 --> 01:20:08.680]  Are you tired of losing your hard-earned savings in retirement?
[01:20:09.060 --> 01:20:15.623]  Does the continued loss of purchasing power through the hidden tax of inflation brought on by trillions of dollars in government bailouts bother you?
[01:20:16.103 --> 01:20:20.384]  Then please let me, Duane Daly, with Midas Resources, help you to protect what you have left.
[01:20:20.924 --> 01:20:30.468]  Call me at 800-686-2237 extension 115 and I will explain to you how to retain your wealth and purchasing power now and in the future with gold and silver.
[01:20:30.888 --> 01:20:40.620]  Gold and silver have been a form of currency for 6,000 years, compared to our present fiat currency, which has only been in existence for 38 years and failing fast.
[01:20:40.960 --> 01:20:44.905]  Call me, Dwayne Dalley, at 800-686-2237, extension 115, to start your protection of wealth today.
[01:20:48.869 --> 01:20:51.774]  I will custom fit the protection package to your personal needs.
[01:20:52.274 --> 01:20:54.578]  No amount is too small, so start today.
[01:20:55.058 --> 01:20:59.825]  Call Duane Daly with Midas Resources at 800-686-2237 extension 115 for your gold and silver protection portfolio.
[01:21:06.022 --> 01:21:11.347]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:21:12.067 --> 01:21:17.412]  We've got to give them a stake in creating the kind of world order that I think all of us would like to see.
[01:21:17.953 --> 01:21:24.098]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:21:24.438 --> 01:21:26.259]  Well, Obama's already fudging.
[01:21:26.399 --> 01:21:28.780]  He's fudged since day one in this election.
[01:21:28.880 --> 01:21:39.824]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[01:21:42.044 --> 01:21:43.345]  It's not about left or right.
[01:21:43.725 --> 01:21:45.106]  It's about a one-world government.
[01:21:45.586 --> 01:21:51.808]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:21:52.483 --> 01:22:00.272]  Get your copy of the Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:22:00.752 --> 01:22:01.914]  The Obama Deception.
[01:22:02.334 --> 01:22:03.536]  The people strike back!
[01:22:05.205 --> 01:22:13.610]  Of the three million plus edible food plants that grow on earth, no other single plant can compare with the nutritional value of the powder, seeds, and oil of the hemp plant.
[01:22:13.910 --> 01:22:19.594]  At hempusa.org, we ship worldwide these nutritional products with free shipping to the US and Canada.
[01:22:19.914 --> 01:22:26.378]  At hempusa.org, we want to educate our listeners that edible hemp is not marijuana and is certified THC-free.
[01:22:27.003 --> 01:22:30.287]  Our powder is 50% protein and does not contain gluten.
[01:22:30.407 --> 01:22:32.649]  Gluten impairs the cells from absorbing nutrients.
[01:22:32.849 --> 01:22:39.216]  This nutrient-dense food can be stored up to five years when vacuum-packed and is priced affordably to be used as a storable food.
[01:22:39.456 --> 01:22:42.760]  HempUSA.org is a bulk shipper starting with five pounds and up.
[01:22:42.980 --> 01:22:46.844]  To allow this food to work for you, call 908-691-2608 or go to HempUSA.org and order today.
[01:22:50.007 --> 01:22:52.969]  The body will react and heal itself given the proper nutrition.
[01:22:53.169 --> 01:22:55.250]  This superfood will be your greatest asset.
[01:22:55.370 --> 01:22:58.732]  So try it today, store it today, and change your life.
[01:22:59.032 --> 01:23:00.133]  Call 908-691-2608 or order from hempusa.org.
[01:23:04.645 --> 01:23:07.687]  Would you give someone $100 for a $10 bill?
[01:23:08.048 --> 01:23:12.271]  If you're taking vitamins and minerals in a pill form, that's exactly what you're doing.
[01:23:12.491 --> 01:23:14.693]  Hello, my name is Dr. David Friedman.
[01:23:15.013 --> 01:23:20.978]  According to the physician's desk reference, many vitamins and minerals in a pill form are 10% absorbed.
[01:23:21.278 --> 01:23:27.603]  It doesn't take a mathematician to figure out for every $100 you spend on these pills, you're flushing $90 down the toilet.
[01:23:28.824 --> 01:23:30.846]  Start absorbing the nutrients you swallow.
[01:23:31.086 --> 01:23:38.232]  Introducing Chews for Health, a delicious tasting chewable containing 16 super fruits, sea vegetables, and antioxidants.
[01:23:38.452 --> 01:23:40.373]  You know, you work hard for your money.
[01:23:40.633 --> 01:23:42.895]  Isn't it time to start getting what you pay for?
[01:23:43.215 --> 01:23:43.856]  Order today!
[01:23:44.036 --> 01:23:44.236]  1-800-210-1922.
[01:23:44.276 --> 01:23:50.841]  With Choose for Health, your body gets to keep the nutrients you swallow.
[01:23:51.081 --> 01:23:57.525]  The first 300 callers are going to receive a free copy of my best-selling CD, America's Unbalanced Diet.
[01:23:57.545 --> 01:23:57.605]  1-800-210-1922.
[01:23:57.625 --> 01:23:58.526]  Or go to orderchoose.com.
[01:24:14.002 --> 01:24:20.343]  Saying that there's two probable deaths of this new flu in California.
[01:24:20.363 --> 01:24:21.424]  This continues.
[01:24:22.184 --> 01:24:25.044]  They're just going to completely declare martial law.
[01:24:25.244 --> 01:24:30.265]  Now, to explain, it's not fully implemented, but the state of martial law has been activated.
[01:24:31.025 --> 01:24:33.326]  Now will they implement all the facets of that?
[01:24:33.926 --> 01:24:37.887]  And again, it's in AP and Reuters that the UN is commanding and directing the forces
[01:24:39.688 --> 01:24:40.429]  Just incredible.
[01:24:40.489 --> 01:24:43.972]  This is the type of smokescreen they need to carry out their operations.
[01:24:43.992 --> 01:24:46.695]  Your calls are coming up in the next segment.
[01:24:48.236 --> 01:24:57.224]  The public is really getting concerned and scared, Steve, and we're now hearing that they're going to soon have a special vaccine for all of us.
[01:24:57.244 --> 01:24:59.927]  I mean, this is just ridiculous.
[01:25:01.041 --> 01:25:06.308]  Well, it's ridiculous, too, Alex, because Baxter was developing, you know, the slime blue vaccine.
[01:25:06.368 --> 01:25:07.610]  We talked on it the other night.
[01:25:07.730 --> 01:25:09.473]  Obviously, they sent it to 18 nations.
[01:25:09.853 --> 01:25:10.694]  It was infected.
[01:25:10.754 --> 01:25:13.118]  Come on, you got a deal in such a sterile environment.
[01:25:13.158 --> 01:25:17.644]  I mean, you're talking, you know, BSL, biosafety level 3, at least, with that stuff.
[01:25:18.004 --> 01:25:24.472]  And I think it's important to understand this, ladies and gentlemen, the fact that Time Magazine's already prepped Americans for mandatory vaccinations.
[01:25:24.852 --> 01:25:27.255]  I had a time thinking of the lead time it takes.
[01:25:27.595 --> 01:25:29.017]  This whole thing is a setup.
[01:25:29.077 --> 01:25:30.198]  And here's the thing, Alex.
[01:25:30.278 --> 01:25:34.723]  If anybody's going ahead any place, I'm really concerned about tomorrow night.
[01:25:34.783 --> 01:25:35.985]  I said that on Coast to Coast.
[01:25:36.025 --> 01:25:37.046]  I said it on your show.
[01:25:37.126 --> 01:25:38.708]  Tomorrow night is Walt Spurge's night.
[01:25:39.368 --> 01:25:53.139]  And by the way, Monday you said here, I think it was on Coast to Coast, but I remember you said it on record, that there was no way they didn't know that that would cause a panic, that it was done on purpose.
[01:26:04.708 --> 01:26:07.630]  And then they even, with a double meaning, publicly admit it.
[01:26:07.951 --> 01:26:08.691]  It's now public.
[01:26:08.711 --> 01:26:12.054]  They admit the FBI didn't like it, the police didn't like it.
[01:26:12.074 --> 01:26:15.016]  They said, don't tell the mayor, don't tell the locals.
[01:26:15.517 --> 01:26:17.438]  We're going to do this for a photo op.
[01:26:17.498 --> 01:26:18.699]  And they said, well, what's the photo op?
[01:26:18.719 --> 01:26:19.860]  And they said, you saw it.
[01:26:20.221 --> 01:26:23.864]  And then Obama laughed about it on TV like it was a big joke.
[01:26:23.984 --> 01:26:29.488]  They admit they did this to terrorize people, to bring back the fears of 9-11.
[01:26:30.609 --> 01:26:48.282]  To the occultists believe, and you don't think this is kooky, folks, even if you don't believe in the spirituality that globalists do, they believe they have to tell you what they're going to do beforehand, so I guess they're letting us know 9-11 was the White House, 9-11 is the New World Order, 9-11 is us, and you're about to see a new 9-11.
[01:26:48.503 --> 01:26:50.064]  Is that what you're saying the symbolism is?
[01:26:50.664 --> 01:27:16.253]  Absolutely, and even at a deeper level, before you take down a person in some religious belief systems, especially Asian ones, the thing is that you've got to realize that in order to basically capture their essence, now ladies and gentlemen, I don't believe this is a Bible-believing Christian, neither does Alex, but these people believe this, so the fact that someone would laugh at New Yorkers who live with the pain of their lost ones,
[01:27:16.653 --> 01:27:21.475]  This, to me, is in the word of what I would call supernatural demonic mischief, okay?
[01:27:22.116 --> 01:27:31.000]  And remember when, before the President ran, he pulled a bunch of talismans, Alex, out of his pocket and one of them was Hanuman, the Hindu monkey god, you know?
[01:27:31.020 --> 01:27:33.301]  Hanuman, H-A-N-U-M-A-N.
[01:27:33.741 --> 01:27:34.482]  The mischief.
[01:27:34.502 --> 01:27:36.523]  Now, here's what people have got to understand.
[01:27:36.983 --> 01:27:41.105]  There is a symbolism that has been telegraphed to the world.
[01:27:41.745 --> 01:27:59.150]  Every time 13 people die in New Zealand or 13 people die here, whatever the number is that these entities from hell focus on, EOHs, they absolutely are sending a message around the world that it's happening.
[01:27:59.190 --> 01:28:01.170]  Now, there is no pulling back from this one.
[01:28:01.210 --> 01:28:04.731]  There may be a little bit of an ebb just for
[01:28:05.672 --> 01:28:21.811]  I would say two to three days, but the thing that's happening is that if Mexico continues to truly face the losses that you and I are being told off record, I understand that you've had people call you, doctors, everything Alex, then their economy will collapse.
[01:28:22.151 --> 01:28:23.932]  Well, of all the economies of the world,
[01:28:40.163 --> 01:28:45.231]  Well, North Korea is even more stable, though they're unstable comparatively to other nations.
[01:28:45.531 --> 01:28:47.314]  North Korea is more stable than Mexico.
[01:28:47.594 --> 01:28:55.025]  The State Department has been saying Mexico has admitted they are the most unstable, prone to collapse any day going into the summer.
[01:28:55.626 --> 01:29:03.951]  And then perfect timing to make it collapse preemptively so they can bring in the control and make sure the globalists stay in power down there.
[01:29:04.011 --> 01:29:08.354]  So a controlled destruction, so they're in charge of the destruction.
[01:29:08.934 --> 01:29:14.217]  The more I've analyzed it, the more I've dwelled on it and thought about it, I see that's what's happening.
[01:29:14.277 --> 01:29:21.802]  And as the SPP documents state, North American Union documents, they said they would use a flu or smallpox pandemic to bring in
[01:29:23.883 --> 01:29:28.686]  A centralized regional government in the name of dealing with the crisis.
[01:29:28.986 --> 01:29:30.446]  And now we see the UN saying that.
[01:29:30.467 --> 01:29:31.147]  Steve Quayle, stay there.
[01:29:31.167 --> 01:29:32.928]  We'll get your take on that when we come back.
[01:29:32.948 --> 01:29:37.350]  A recap of top news stories and your phone calls at 1-800-259-9231.
[01:29:38.051 --> 01:29:41.332]  Your phone calls for Steve Quayle, straight ahead.
[01:29:41.412 --> 01:29:44.474]  Jason Burmess will be live tonight, 9 to midnight Central Time.
[01:29:44.794 --> 01:29:47.176]  He's got some guests coming on with key information as well.
[01:29:47.456 --> 01:29:50.117]  So be sure and join the InfoWarrior tonight, 9 to midnight.
[01:29:50.297 --> 01:29:51.018]  We'll be right back.
[01:29:51.038 --> 01:29:51.438]  Stay with us.
[01:29:55.535 --> 01:29:58.545]  We're on the march, the empire's on the run.
[01:29:59.468 --> 01:30:02.157]  Alex Jones and the GCN Radio Network.
[01:30:05.800 --> 01:30:07.681]  Heart disease is on the rise.
[01:30:07.801 --> 01:30:12.984]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[01:30:13.164 --> 01:30:14.485]  But the symptoms are there.
[01:30:14.765 --> 01:30:22.930]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[01:30:23.170 --> 01:30:28.893]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[01:30:29.053 --> 01:30:30.834]  My blood pressure has normalized.
[01:30:30.895 --> 01:30:33.056]  My diabetes has totally improved.
[01:30:33.196 --> 01:30:37.440]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[01:30:37.620 --> 01:30:39.722]  I recommend Heart and Body Extract to everyone.
[01:30:39.822 --> 01:30:46.928]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[01:30:47.248 --> 01:30:47.788]  I think so.
[01:31:05.757 --> 01:31:11.040]  In the New World Order's war against humanity, Barack Obama is the tip of the spear.
[01:31:11.561 --> 01:31:18.585]  We've got to have a civilian national security force that's just as powerful, just as strong, just as well-funded.
[01:31:19.145 --> 01:31:25.289]  The Obama deception completely destroys the myth that Obama is working for the best interest of the American people.
[01:31:25.709 --> 01:31:27.550]  Well, Obama's already fudging.
[01:31:27.690 --> 01:31:30.091]  He's fudged since day one in this election.
[01:31:30.191 --> 01:31:41.196]  If you have a demagogue with a fanatical mass movement of personality cultists who is imposing the program of a group of extreme bankers and finance oligarchs, that's fascism.
[01:31:41.756 --> 01:31:43.077]  It's not about left or right.
[01:31:43.437 --> 01:31:44.838]  It's about a one-world government.
[01:31:45.298 --> 01:31:51.521]  This film documents who Obama works for, the lies he is told, and his real agenda.
[01:31:52.210 --> 01:31:59.972]  Get your copy of the Obama Deception today at InfoWars.com or download it in super high quality at PrisonPlanet.tv.
[01:32:00.452 --> 01:32:01.613]  The Obama Deception.
[01:32:02.033 --> 01:32:03.313]  The people strike back.
[01:32:06.154 --> 01:32:07.014]  You are a rebel.
[01:32:07.314 --> 01:32:07.714]  Admit it.
[01:32:08.054 --> 01:32:10.835]  You refuse to read the directions when assembling a new item.
[01:32:11.015 --> 01:32:13.096]  You won't ask for directions when you're lost.
[01:32:13.416 --> 01:32:17.117]  Once in a while you drive in the carpool lane with only you in the car.
[01:32:17.337 --> 01:32:18.097]  Your neighbors call
[01:32:23.473 --> 01:32:23.693]  I think?
[01:32:57.622 --> 01:32:59.443]  Monday through Friday from 11 a.m.
[01:32:59.583 --> 01:33:00.263]  until 3 p.m.
[01:33:00.283 --> 01:33:02.023]  Central Standard Time, we are live here.
[01:33:27.659 --> 01:33:30.380]  When we come back, Sundays 4 to 6 p.m.
[01:33:30.420 --> 01:33:33.022]  with an abbreviated transmission.
[01:33:34.242 --> 01:33:37.684]  Steve Quayle is our guest for another 26 minutes.
[01:33:38.805 --> 01:33:42.367]  We'll definitely get an update from him this Friday or coming up Monday, maybe even the Sunday show.
[01:33:43.027 --> 01:33:45.088]  We'll set that up if he can do that with us.
[01:33:45.728 --> 01:33:51.872]  I want to go to Randy, Ronnie, Dan, Dale, Roland, Pedro in Mexico.
[01:33:51.912 --> 01:33:54.413]  We'll go to Pedro in Mexico here in just a moment.
[01:33:55.615 --> 01:33:57.056]  SteveQuell.com is the website.
[01:33:57.076 --> 01:34:01.179]  We'll put that web address and spelling up on screen at PrisonPlanet.tv.
[01:34:01.579 --> 01:34:13.048]  For folks, please remember, we know that if what they're saying about this flu, that it's only killed a couple hundred in Mexico and one person that we know of here in the U.S., that's total hype.
[01:34:13.568 --> 01:34:21.034]  It's a psy-op to sell vaccines and with their history of what they put in vaccines, woe unto he that takes it.
[01:34:21.734 --> 01:34:22.675]  These are eugenicists.
[01:34:24.841 --> 01:34:29.063]  And they're using it to train us to hear about troops on the streets, lockdown of cities, martial law.
[01:34:29.363 --> 01:34:31.304]  Time Magazine, Newsweek are both writing articles.
[01:34:31.344 --> 01:34:35.286]  We got them posted at InfoWars.com and PrisonPlanet.com saying, look...
[01:34:36.906 --> 01:34:39.208]  Force inoculations coming, do what the government says.
[01:34:39.288 --> 01:34:40.529]  If this continues, it's going to happen.
[01:34:40.809 --> 01:34:46.313]  They're introducing, they're acclimating, they're baptizing you in this tyranny, while leaving the borders wide open.
[01:34:46.994 --> 01:34:49.916]  So that is their agenda we know right now.
[01:34:50.257 --> 01:34:54.260]  We're hoping this doesn't mutate, or that they've covered up how many it's really killing.
[01:34:54.800 --> 01:35:05.709]  A lot of people have flu-like symptoms here in Austin, Texas, and it's not psychosomatic or placebo, they're not, you know, it's not psychological, they're not imagining it, they're not hypochondriacs, you know, they're sick.
[01:35:07.213 --> 01:35:11.536]  Quite a few people that I know in my office have sick family or sick friends or sick bandmates.
[01:35:12.396 --> 01:35:15.558]  And it's to the point of my children are already homeschooled.
[01:35:18.500 --> 01:35:21.702]  But, I mean, I don't like getting into the fear.
[01:35:21.802 --> 01:35:26.305]  It is a precaution, but I know that even then trying to do that feeds into it all.
[01:35:27.926 --> 01:35:32.790]  The biggest issue here is that we have to remember who the Globalist are and what they've done in the past and go from there.
[01:35:33.649 --> 01:35:41.835]  But we can't forget they've got a treaty to ban reloading, to register gun owners, to register any changes you make to a farm, like putting a new barrel in or having something fixed.
[01:35:42.256 --> 01:35:43.196]  Got a gunsmith.
[01:35:43.657 --> 01:35:45.178]  Just incredible stuff happening there.
[01:35:45.198 --> 01:35:47.119]  They're trying to pass the carbon taxes right now.
[01:35:47.940 --> 01:35:49.241]  All of this is going on.
[01:35:50.302 --> 01:35:51.883]  All of this is happening right now.
[01:35:52.543 --> 01:35:56.747]  And so folks have to ask themselves, are they going to be diverted and distracted?
[01:35:56.767 --> 01:35:57.927]  And we're going to be covering this bird flu.
[01:35:57.948 --> 01:36:00.730]  We're going to be covering this designer pig flu, whatever it is.
[01:36:00.750 --> 01:36:02.231]  We're going to be covering it a lot.
[01:36:03.631 --> 01:36:10.776]  Bird flu, pig flu, human flu, lab flu, created flu, government flu, new world order flu, whatever you want to call it.
[01:36:11.777 --> 01:36:18.961]  But at the same time, we're going to keep pointing out what is being distracted from, what people are not seeing, what they're not looking at.
[01:36:19.041 --> 01:36:20.983]  So continue to wake people up.
[01:36:21.023 --> 01:36:26.166]  And remember, during this crisis, you can use the enemy's own crisis creation to wake people up.
[01:36:26.226 --> 01:36:27.487]  Folks are ready to listen right now.
[01:36:27.847 --> 01:36:29.868]  We have record listeners on AM and FM stations.
[01:36:29.888 --> 01:36:31.750]  They say they've never got so much feedback
[01:36:32.290 --> 01:36:36.891]  You know, the ratings only come out every quarter, but we can tell it's record listeners on AM and FM stations.
[01:36:37.271 --> 01:36:43.973]  The internet, we've got about 40%, 50% more listeners right now to the podcast, the live streams, all of it.
[01:36:44.313 --> 01:36:48.154]  Number one on Shoutcast, Talk Radio and Music every day this week.
[01:36:48.494 --> 01:36:50.414]  Even last week, just amazing stuff happening.
[01:36:51.275 --> 01:36:53.275]  And that's not even all our streams that you see there.
[01:36:53.295 --> 01:36:55.276]  All of them don't show up for some reason.
[01:36:55.336 --> 01:37:00.077]  So, this is a very exciting time to be alive, and if we reach out and expose the enemy,
[01:37:00.737 --> 01:37:04.479]  Then their attempt, the pit they've dug for us is something they'll fall into.
[01:37:04.759 --> 01:37:07.520]  So please go to InfoWars.com, get the Obama deception.
[01:37:07.821 --> 01:37:10.242]  Get Truth Rising, Endgame Blueprint for Global Enslavement.
[01:37:10.562 --> 01:37:14.104]  Give Endgame to people on DVD and say, this is what's really going on.
[01:37:14.164 --> 01:37:15.244]  This is who the globalists are.
[01:37:15.625 --> 01:37:16.465]  Now is the time.
[01:37:16.485 --> 01:37:19.366]  So again, InfoWars.com or PrisonPlanet.com to do that.
[01:37:19.387 --> 01:37:21.428]  You can find out a lot more about the great book Steve Quell's written.
[01:37:21.728 --> 01:37:25.410]  Steve, tell folks about SteveQuell.com and some of the books you've written.
[01:37:25.430 --> 01:37:27.931]  The people really want to get an idea on what we're facing.
[01:37:28.899 --> 01:37:33.045]  First of all, it's Steve, Q-U-A-Y-L-E dot com, and thank you, Alex.
[01:37:33.085 --> 01:37:43.840]  One of the books that was the most telling and impressive was Breathe No Evil, because I had made the statement on National Talk Radio prior to the Om Shinrikyo release of Seren Nerve Gas in Tokyo.
[01:37:44.481 --> 01:38:08.901]  Subway that within two weeks or be a biological or chemical event that kind of launched me into the world of maybe some people should pay attention to what I have to say over the years I've developed a lot of sources interviewed a lot of different people across the spectrum from scientists Russian spies weapons trading specialists people that most people read about novels but don't know they exist in reality and
[01:38:09.641 --> 01:38:12.423]  Double agents, both for Russia and the U.S.
[01:38:12.604 --> 01:38:17.647]  The common denominator, Alex, in all this stuff was how stupid can the American people be?
[01:38:18.168 --> 01:38:19.729]  It's enough to hear it from a Russian.
[01:38:20.209 --> 01:38:24.913]  It's another thing to hear it from your own supposed number one top spy during the Cold War.
[01:38:25.433 --> 01:38:28.376]  And you see what's going on, and can I share something with you?
[01:38:28.536 --> 01:38:36.343]  Even the Russians, the old-time spies, this was given to me about 24 hours ago, are laughing at this administration.
[01:38:36.363 --> 01:38:39.787]  They're actually telling our old-time spies it's too easy.
[01:38:39.867 --> 01:38:41.288]  It's not any fun anymore.
[01:38:41.308 --> 01:38:45.192]  In other words, the national security of the United States is a total joke and fiasco.
[01:38:45.212 --> 01:38:46.393]  There's a total war going on.
[01:38:46.853 --> 01:38:49.355]  And I dealt with these types of issues in the book.
[01:38:49.435 --> 01:38:53.357]  I wrote Breathe No Evil, which my webmaster Dolly Dale told me.
[01:38:53.837 --> 01:38:56.299]  I printed that or had it published in 1996.
[01:38:56.739 --> 01:38:58.560]  At that time, no publisher would take it.
[01:38:58.940 --> 01:39:00.021]  They said it was crazy.
[01:39:00.081 --> 01:39:00.902]  No one was interested.
[01:39:00.942 --> 01:39:02.303]  And I said, you mark my words.
[01:39:02.643 --> 01:39:05.264]  This will be the topic of the day.
[01:39:05.685 --> 01:39:10.768]  And it will be so important that you guys will say, in retrospect, gee, we wish we would have dealt with it.
[01:39:11.368 --> 01:39:17.274]  Horowitz gave you credit for being probably the first person, other than himself, to really tell what's happening.
[01:39:17.735 --> 01:39:17.895]  Yes.
[01:39:18.275 --> 01:39:26.084]  And the thing that's interesting about that is then, you know, the Hot Zone came out, then Becoming Plagued by Lori Garrett and all those things.
[01:39:26.124 --> 01:39:28.887]  But see, again, what we're doing, we're trying to share this, you know.
[01:39:29.267 --> 01:39:29.987]  I figured it out.
[01:39:30.067 --> 01:39:36.270]  You and I and others that have been on the cutting edge for all these years, Alex, we're like the bow of an icebreaker, okay?
[01:39:36.610 --> 01:39:37.771]  We have to hit the ice.
[01:39:37.851 --> 01:39:42.092]  We get the hardest hits first, and then the rest of the ship can come along, okay?
[01:39:42.433 --> 01:39:53.197]  And what we're trying to do is warn those who have ears to hear, eyes to see, that the good ship Lollipop, the United States of America, as they have known, it is going down because of global warming.
[01:39:53.217 --> 01:39:56.778]  I want all national identity to be absolutely dissolved.
[01:39:57.118 --> 01:40:04.499]  The global suprastate, which the United Nations is going to officiate over, is absolutely coming on the scene.
[01:40:04.519 --> 01:40:09.400]  Yeah, notice how they've got Marines with troops from six different Latin American countries.
[01:40:09.420 --> 01:40:10.300]  In fact, pull that video up.
[01:40:10.320 --> 01:40:12.060]  Let's be rolling it without audio in the background.
[01:40:12.521 --> 01:40:14.401]  From a major newspaper in Florida.
[01:40:14.801 --> 01:40:17.341]  And all over the country, foreign troop drills in Arizona.
[01:40:17.681 --> 01:40:20.102]  Foreign troop drills going on in Wisconsin.
[01:40:20.842 --> 01:40:27.066]  Foreign troop drills in California, suddenly regular army running checkpoints in Tennessee and California and Michigan.
[01:40:27.726 --> 01:40:32.028]  All of this is just calmly going on everywhere.
[01:40:32.069 --> 01:40:35.090]  In fact, we're going to go to your calls in a moment, but back this up.
[01:40:35.130 --> 01:40:36.411]  Let's go ahead and play the audio.
[01:40:36.851 --> 01:40:38.552]  Listen to how they just announced this.
[01:40:39.893 --> 01:40:41.774]  Like, this is from the newspaper's video.
[01:40:42.955 --> 01:40:43.755]  What newspaper is this?
[01:40:43.815 --> 01:40:45.656]  It's the Fort Myers, isn't it?
[01:40:46.457 --> 01:40:47.457]  This is the Fort Myers...
[01:40:48.874 --> 01:40:50.235]  I had it printed off, but I can't find it.
[01:40:50.616 --> 01:40:53.038]  Yeah, so it's the Florida Times Union.
[01:40:53.058 --> 01:40:53.478]  There you go.
[01:40:53.878 --> 01:40:54.779]  Florida Times Union.
[01:40:55.099 --> 01:40:57.701]  The headline, Marines and multinational forces train in Florida.
[01:40:57.982 --> 01:41:00.123]  There it is, a link to it up on InfoWars.com.
[01:41:01.344 --> 01:41:06.349]  They're just calmly, oh, the UN is directing the US, the WHO is.
[01:41:07.530 --> 01:41:08.030]  The WHO?
[01:41:08.070 --> 01:41:10.072]  Yeah, the New World Order, the World Health Organization.
[01:41:12.864 --> 01:41:14.848]  Here's that clip since you brought up only a few minutes long.
[01:41:14.868 --> 01:41:15.490]  We'll go to calls.
[01:41:15.770 --> 01:41:16.692]  Steve Quayle is our guest.
[01:41:17.173 --> 01:41:17.574]  Here it is.
[01:41:17.654 --> 01:41:18.516]  Watch that screen.
[01:41:21.527 --> 01:41:26.610]  It's a great opportunity to always observe the Navy Marine Corps team do something together that no one else does.
[01:41:26.670 --> 01:41:29.852]  It's really important this year because the U.S.
[01:41:30.172 --> 01:41:39.919]  Navy Marine Corps team is being joined by the Inventaria de Maria from many countries throughout the Latin American region.
[01:41:39.959 --> 01:41:41.520]  So it's a really historic event for us.
[01:41:41.820 --> 01:41:44.101]  I think, personally, I think it's been a long time coming.
[01:41:44.121 --> 01:41:46.543]  It's important because it demonstrates the importance
[01:41:47.203 --> 01:41:52.327]  of the relationships between our countries and how important it is for us to continue to work together.
[01:41:52.347 --> 01:41:54.568]  An amphibious demonstration, basically.
[01:41:54.588 --> 01:41:56.329]  We had Marine Corps, U.S.
[01:41:56.349 --> 01:42:04.474]  Marine Corps, we had Partner Nation Marine Corps coming off the USS Ashton and USS Mesa Verde to do what we call an amphibious demonstration.
[01:42:05.295 --> 01:42:08.597]  As you noticed, there was various landing craft, LCACs,
[01:42:09.612 --> 01:42:20.977]  And AAVs as well as the Osprey and CH-46 helicopters and CH-60 helicopters coming in a synchronized demonstration of a landing force.
[01:42:21.757 --> 01:42:22.677]  And it was not just a U.S.
[01:42:22.697 --> 01:42:26.059]  Marine landing force, it was a joint landing force of U.S.
[01:42:26.099 --> 01:42:27.439]  Marine Corps and partner nations.
[01:42:27.879 --> 01:42:28.860]  How many partner nations?
[01:42:29.400 --> 01:42:33.762]  We have 11 partner nations, not including U.S.
[01:42:33.862 --> 01:42:34.182]  U.S.
[01:42:34.202 --> 01:42:36.483]  12 total nations participating in UNITAS goal.
