[00:00:03.001 --> 00:00:03.862]  Well, here we are.
[01:32:09.992 --> 01:32:12.573]  Because at the spiritual level, we are winning.
[01:32:14.433 --> 01:32:16.734]  And that is only beginning to manifest in the real world.
[01:32:16.754 --> 01:32:20.755]  And that's why the enemy had this long-term plan they've had to accelerate because they know they're losing.
[01:32:20.574 --> 01:32:31.054]  and skip the break. But this is a cult.
[01:32:31.547 --> 01:32:45.830]  That doesn't just want to attack humans, it wants to attack every insect, every plant, every mammal, every marsupial, every reptile, every amphibian, every bird.
[01:32:48.170 --> 01:32:51.811]  It wants to attack everything because it's so amazing and made by God.
[01:32:51.831 --> 01:33:04.225]   And that's why I read about it everywhere, where they give a whole pig Facility, a whole field of pigs, mRNA shots, and a third of them die in a month.
[01:33:04.245 --> 01:33:05.366]  It's in the news!
[01:33:06.446 --> 01:33:08.047]  They give it to you and you get sick.
[01:33:10.069 --> 01:33:11.810]  But look at this headline on InfoWars.com.
[01:33:11.890 --> 01:33:14.911]  Gorilla Little Joe dies suddenly of heart attack at St.
[01:33:14.951 --> 01:33:17.273]  Louis Zoo where animals received two COVID shots.
[01:33:22.196 --> 01:33:23.476]  You say, well that's just anecdotal.
[01:33:23.516 --> 01:33:23.937]  Yeah, it is.
[01:33:24.824 --> 01:33:29.286]  That's why I got a stack of new studies about what they're doing to us, and the FDA admitting they're doing this to us.
[01:33:29.326 --> 01:33:48.257]  So I want to play this Gregg Reese report, and I want to encourage you, we're going to post it at RealAlexJones on X, to follow me there, to not look a gift horse in the mouth, and to get this video and all these key videos we put out, and send it to your email list, your text message list, share it everywhere, repost it.
[01:33:48.637 --> 01:33:49.617]  This is a war.
[01:33:49.777 --> 01:33:50.738]  Sure, you're awake.
[01:33:51.826 --> 01:33:58.796]  One of the worst things I see is people when I'll post something about the Federal Reserve being private and running scams and doing all this with Central Bank.
[01:33:58.816 --> 01:34:02.482]  And people go, the Federal Reserve has been private since 1913.
[01:34:02.562 --> 01:34:04.344]  I've known that for 30, 40 years.
[01:34:04.705 --> 01:34:05.406]  Well, that's great.
[01:34:05.646 --> 01:34:07.209]  How many people did you tell about it today?
[01:34:08.689 --> 01:34:09.709]  I know water's wet.
[01:34:10.510 --> 01:34:11.650]  I know the sky's blue.
[01:34:12.090 --> 01:34:13.731]  If somebody doesn't know it, I'm going to tell them.
[01:34:14.351 --> 01:34:19.113]  I know when I'm at the Grand Canyon, I see a blind man about to walk off the edge of a 3,000 foot cliff.
[01:34:19.433 --> 01:34:21.914]  I'm going to tell him, hey sir, you're about to go over the edge of a cliff.
[01:34:21.954 --> 01:34:24.835]  I'm not going to say, well can't you see that you're on the edge of a cliff?
[01:34:28.996 --> 01:34:32.617]  We have to reapply the truth over and over again to counter the lies.
[01:34:32.657 --> 01:34:34.398]  We have to warn the people that don't know.
[01:34:35.495 --> 01:34:40.017]  We don't sit back and say, just because we already know about all this stuff, well screw these people!
[01:34:41.237 --> 01:34:44.038]  I see so many comments about, I'm glad the left's taking the poison shots.
[01:34:44.338 --> 01:34:47.279]  They're servants of evil and they're a bunch of dumbasses and I'm glad they're dying.
[01:34:48.080 --> 01:34:52.981]  Those are people that didn't have good parents, people that didn't get love, people that never got God, people that got caught by the devil!
[01:34:53.462 --> 01:34:54.282]  Those are our people!
[01:34:54.462 --> 01:34:56.983]  We lost to this son of a bitchin' system!
[01:34:59.611 --> 01:35:02.033]  It's not some victory that we're awake and they're asleep!
[01:35:02.833 --> 01:35:05.835]  Every one of those people we lose is somebody God lost!
[01:35:06.035 --> 01:35:10.458]  That's the whole prodigal son story in the Bible that Jesus Christ told!
[01:35:12.439 --> 01:35:20.604]  Yeah, he's stupid, he's dumb, he doesn't appreciate his parents, he's dishonorable, he takes his inheritance, he runs off and parties for years and gets ripped off and is a schmuck!
[01:35:21.653 --> 01:35:33.205]  By the end, he wakes up and knows he's wrong and comes home and the first son, the one that's done a great job, says, why are you about to put on the biggest party and kiss his ass when all he did was screw us?
[01:35:33.265 --> 01:35:36.328]  He said, he's the loser, son.
[01:35:36.588 --> 01:35:37.249]  You're the winner.
[01:35:37.469 --> 01:35:38.790]  How much you think I love you?
[01:35:42.060 --> 01:35:53.604]  If we don't save the prodigal son, or if we don't try to save the prodigal son, God will not appreciate us because we are the prodigal son this whole damn planet is.
[01:35:56.786 --> 01:36:01.107]  You're just a prodigal son that wasn't as bad as your brother, or your cousin, or your neighbor.
[01:36:01.787 --> 01:36:04.809]  Don't be a Pharisee that Christ spoke out against, or the Sadducees.
[01:36:05.029 --> 01:36:08.730]  They're always saying how he wasn't perfect, and how other people weren't perfect, but they were.
[01:36:08.850 --> 01:36:10.850]  Anybody telling you're perfect is a liar!
[01:36:10.850 --> 01:36:31.850]  Here's Greg Reese's report on this monster.
[01:36:31.850 --> 01:36:36.850]  [Music]
[01:36:37.192 --> 01:36:46.641]  When the COVID vaccines were first being distributed to the public, the vaccine inserts were intentionally left blank because they were never safe and effective.
[01:36:47.081 --> 01:36:50.685]  And for those who did their own research, they were discovered to be deadly.
[01:36:51.225 --> 01:36:59.371]   The Moderna patent for this mRNA technology Stated that they contain self-assembling lipid nanoparticle technology.
[01:36:59.872 --> 01:37:04.695]  And now that an estimated 600 million doses have been administered to the U.S.
[01:37:04.755 --> 01:37:07.217]  public, Bill Gates admits this.
[01:37:07.677 --> 01:37:13.021]  Making the mRNA is really easy and really cheap and that's the magic of this thing.
[01:37:13.601 --> 01:37:19.005]   But there's no doubt in the next five years we can You know, we just need to mess around.
[01:37:19.025 --> 01:37:23.228]  There's a lot of lipid nanoparticles and some are very self-assembly.
[01:37:23.268 --> 01:37:27.870]  There's no inherent reason it's not thermal stable, it's not cheap, and it's not scalable.
[01:37:27.930 --> 01:37:45.222]   And so, as over the five years we fix that part of it, mature it, which is very typical, we'll be able to build factories worldwide that can make $2 vaccines with even Less lead time than we've had to have here during this pandemic.
[01:37:45.562 --> 01:37:52.948]  Bill says these mRNA shots can easily be programmed to administer any type of spike protein pathogen.
[01:37:53.469 --> 01:38:03.657]  And the Moderna patent lists several, over a hundred pathogens that can be control-released over time, so that deaths will appear to be random and mysterious.
[01:38:04.338 --> 01:38:08.722]  Those injected are understandably having a hard time accepting this reality.
[01:38:09.042 --> 01:38:21.872]  And while they are busy trying to figure out where all the heart attacks, turbo cancer, and neurological disease is coming from, they are being told that it's due to climate change and that regular pandemics are to now be expected.
[01:38:22.573 --> 01:38:31.961]  During the rollout of the experimental shots, mainstream media pundit Chris Cuomo pushed for vaccine passports and attacked vaccine hesitancy.
[01:38:32.461 --> 01:38:33.962]  How are they gonna know who's vaccinated?
[01:38:33.982 --> 01:38:35.223]  You just said they showed the card.
[01:38:35.383 --> 01:38:36.043]  That's not the answer.
[01:38:36.464 --> 01:38:38.025]  The answer is a vaccine passport.
[01:38:38.205 --> 01:38:42.428]  Part of the reason that you're seeing what you're seeing in Florida is because of vaccine hesitancy.
[01:38:42.788 --> 01:38:46.050]  Cuomo is now claiming to be injured from the vaccines.
[01:38:46.290 --> 01:38:49.793]  So today, the New York Times released an article that's getting a lot of play.
[01:38:50.413 --> 01:38:58.179]  That says that there are thousands of people who say they're still suffering side effects, they believe, from the vaccine.
[01:38:58.619 --> 01:39:02.663]  We know that vaccines can have unintended consequences, a.k.a.
[01:39:02.743 --> 01:39:03.363]  side effects.
[01:39:03.783 --> 01:39:08.927]  But nobody's really talking about it because they're too afraid of blame and they just want it to go away.
[01:39:09.208 --> 01:39:20.056]  But the problem is, people like Sean and me and millions of others who still have weird stuff with their blood work and their lives and their feelings, you know, physically, are not going away.
[01:39:20.536 --> 01:39:24.977]  And he is saying we need a 9-11 style commission to figure it all out.
[01:39:25.217 --> 01:39:32.219]  You need to have a 9-11 style commission to figure out what worked and what didn't and what questions need to be answered because it's not over.
[01:39:32.280 --> 01:39:40.522]  So not only are we not set up for the next pandemic, and there will be one, but we're not treating people, millions of people, who still have problems from the last one.
[01:39:40.982 --> 01:39:49.164]  Cuomo assures us that there will be another pandemic, and this does seem to be the one sure thing in today's uncertain times.
[01:39:50.004 --> 01:39:57.366]  The released notes on the current discussions of the WHO pandemic treaty are all about profit margins.
[01:39:57.846 --> 01:39:59.227]  Disease X is coming.
[01:39:59.867 --> 01:40:00.348]  The U.S.
[01:40:00.388 --> 01:40:07.535]  dollar is beyond saving, but while it still has a heartbeat, there are billions to be made by another fake pandemic.
[01:40:08.035 --> 01:40:17.124]  And the CEO of BlackRock, Larry Fink, is saying that because of artificial intelligence, continuing the depopulation agenda is a good thing.
[01:40:17.565 --> 01:40:23.791]  I can argue in the developed countries, the big winners are countries that have shrinking populations.
[01:40:24.091 --> 01:40:35.375]  The social problems that one will have in substituting humans for machines is going to be far easier in those countries that have declining populations.
[01:40:36.015 --> 01:40:39.857]  So long as we the people do nothing, the outcome is predictable.
[01:40:40.177 --> 01:40:44.520]  We will be slaves to a bureaucratic, non-human system run by machines.
[01:40:45.180 --> 01:40:53.145]  And if we want to remain human and save our souls, then we had better stop being complacent audience members and start getting involved.
[01:40:53.705 --> 01:40:57.808]  Pfizer whistleblower Dr. Michael Yeadon recently said the obvious.
[01:40:58.248 --> 01:41:13.299]   Without an insurrection, We can expect a new event that will trigger a digital ID connected to a digital currency and a wave of fake pandemics with mandated shots until the population reaches their desired levels.
[01:41:13.900 --> 01:41:18.163]  And as long as we remain stubbornly divided, we don't stand a chance.
[01:41:18.784 --> 01:41:21.744]  Reporting for InfoWars, this is Greg Reese.
[01:41:21.744 --> 01:41:34.744]  [Music]
[01:41:34.744 --> 01:41:41.744]   Alright folks, we have a whistleblower who is a hospital head coding nurse.
[01:41:41.920 --> 01:41:43.741]  I mean, she gets to see everything.
[01:41:44.281 --> 01:41:46.022]  It's a microcosm of that head.
[01:41:48.584 --> 01:41:54.068]  Individual in New Zealand, they later admit it was real, and he told the truth, who was the only person in New Zealand.
[01:41:54.128 --> 01:41:54.928]  It's a smaller country.
[01:41:54.968 --> 01:41:57.850]  They have like a dozen or so here that get to see everything.
[01:41:57.870 --> 01:41:59.171]  That's how compartmentalized it is.
[01:41:59.951 --> 01:42:05.415]  And he can put the names of the dead into the database and show when they have the shots and when they did it and put it in a program and show it.
[01:42:06.423 --> 01:42:11.525]  And it showed in some cases, you know, half the people died, on average like 20%, within a few months of the shots.
[01:42:11.565 --> 01:42:13.225]  And he was like, holy hell, he had to release him.
[01:42:13.566 --> 01:42:14.666]  Now they're trying to put him in prison.
[01:42:16.086 --> 01:42:22.969]  But a coding nurse over a major hospital, they get to see all the reports, they get to see who was injected, they get to see what happened.
[01:42:23.609 --> 01:42:29.671]  And she saw people dying within a day or two from the shots, which is in the literature, they admit it's happening.
[01:42:30.331 --> 01:42:31.772]  So she's a major whistleblower.
[01:42:32.252 --> 01:42:32.872]  That's coming up.
[01:42:32.932 --> 01:42:34.853]  And then I got some more whistleblowing information.
[01:42:35.984 --> 01:42:42.808]  But I'm going to shoot a special report on today from a Pfizer whistleblower who's probably going to come on the show.
[01:42:45.330 --> 01:42:51.114]  And he only confirms what we already knew, but doubly confirms it from inside.
[01:42:53.095 --> 01:43:00.280]  And that's Pfizer employees, so did Moderna, got different shots than the public.
[01:43:02.001 --> 01:43:03.141]  And that's the big secret.
[01:43:03.242 --> 01:43:05.003]  They're testing this all on us.
[01:43:06.556 --> 01:43:09.478]  And then giving themselves what they claim is good.
[01:43:10.719 --> 01:43:11.839]  And science is incredible.
[01:43:12.040 --> 01:43:13.661]  That's the thing, is it could do incredible stuff.
[01:43:13.861 --> 01:43:14.921]  They're not giving us that.
[01:43:14.961 --> 01:43:19.304]  Bill Gates said, we're going to use this all as guinea pigs in the public and mess around and see what works.
[01:43:19.324 --> 01:43:25.008]  They're not doing it with lab rats, folks.
[01:43:25.028 --> 01:43:25.608]  They're doing it with you.
[01:43:27.610 --> 01:43:28.350]  So that's coming up.
[01:43:30.171 --> 01:43:31.452]  And then I got a bunch of border news.
[01:43:31.532 --> 01:43:33.113]  I'm going to hit that in the first little five minutes.
[01:43:33.633 --> 01:43:35.595]  I mean, Biden's latest statement is that it takes the cake.
[01:43:36.880 --> 01:43:42.643]  He says, uh, can you imagine a kid two years ago saying, Mom, don't take me across Rio Grande.
[01:43:42.683 --> 01:43:43.403]  It's against the law.
[01:43:43.443 --> 01:43:44.003]  Give me a break.
[01:43:45.184 --> 01:43:47.565]  Well, it is against the law, and it still is, but he doesn't care.
[01:43:49.386 --> 01:43:50.286]  As if that's moral.
[01:43:50.647 --> 01:43:52.768]  They even drag kids across that are controlled by the cartels.
[01:43:52.788 --> 01:43:55.869]  They send over dozens of times, and they just kill them a lot of cases.
[01:43:56.289 --> 01:43:57.730]  But that's not really made a big news item.
[01:43:57.750 --> 01:43:59.131]  That's a little blip on the radar screen.
[01:44:01.012 --> 01:44:17.320]   The soullessness of this is just the raw, psychotic, sociopathic, Wanton evil by the ruling class, because they control the major federal police in every major European and Western country, and they are going for broke, folks.
[01:44:17.340 --> 01:44:22.162]  And if you think they're going to back off on Trump and back off on me, you got nothing coming.
[01:44:22.382 --> 01:44:23.562]  That's why we can't back off.
[01:44:24.242 --> 01:44:27.543]  Sure, I could snap my fingers and sell out to them and get $100 million tomorrow.
[01:44:27.843 --> 01:44:29.224]  Never going to do it.
[01:44:30.203 --> 01:44:31.584]  Never going to happen.
[01:44:32.025 --> 01:44:34.066]  And that's what frustrates me so much being persecuted.
[01:44:34.086 --> 01:44:36.248]  There's so many other people that claim they're in the Liberty Movement.
[01:44:36.508 --> 01:44:38.249]  Go, oh, I bet Jones works for this or that.
[01:44:38.269 --> 01:44:40.711]  I got a 30-year track record.
[01:44:41.212 --> 01:44:43.754]  You don't have to even get into who I am or any of that.
[01:44:43.774 --> 01:44:45.255]  You can see the fruits of the tree.
[01:44:45.555 --> 01:44:54.742]  I am fighting on all fronts, hitting on all cylinders, and because of God empowering me, and what I'm saying is dead on.
[01:44:55.103 --> 01:44:55.443]  Damn it.
[01:44:57.264 --> 01:45:05.222]   And I'm sick of people in competition With who's the biggest talk show host, or who's the most important, or who's the most informative.
[01:45:05.262 --> 01:45:06.102]  All that's a lie.
[01:45:09.404 --> 01:45:10.744]  I'm just so frustrated.
[01:45:11.565 --> 01:45:12.345]  I just want to beat this.
[01:45:12.385 --> 01:45:18.909]  But I know we killed 60 million babies in this country, and God's mad at us, and so we're going to go through a lot of pain.
[01:45:18.949 --> 01:45:21.790]  But if we repent and seek God's face, He'll turn it around.
[01:45:22.070 --> 01:45:24.211]  And the Bible says that, and it's happened many times in history.
[01:45:24.251 --> 01:45:26.953]  And I know it's a promise from God, so understand that.
[01:45:28.254 --> 01:45:30.716]  We got a really big special broadcast tomorrow.
[01:45:30.796 --> 01:45:38.002]  Dr. Andrew Wakefield's got huge breaking news on the Pioneers exposing poison shots, being demonized and attacked at a level I've been attacked or close to it.
[01:45:38.743 --> 01:45:45.308]  And we've got Nick Fuentes in studio for a big discussion, debate, call it what you want, in the third and fourth hour.
[01:45:45.328 --> 01:45:53.795]  I'm going to do an X-Spaces with him and Mario Nafal and Nick Sordor and a bunch of others tomorrow evening at 6 p.m.
[01:45:53.855 --> 01:45:54.216]  Central.
[01:45:54.796 --> 01:45:57.759]  Got some other big guests Thursday and Friday as well.
[01:45:57.779 --> 01:45:58.680]  I'm just going to leave it at that.
[01:45:59.901 --> 01:46:00.662]  But please remember.
[01:46:01.983 --> 01:46:04.325]  I can't do this without you and I need your support.
[01:46:04.365 --> 01:46:06.327]  So if you want to support us, you ask how you can support.
[01:46:06.347 --> 01:46:07.148]  Well, here's how you do it.
[01:46:07.168 --> 01:46:08.730]  Plus you get great products delivered in your mail.
[01:46:09.454 --> 01:46:11.875]  From an underground independent economy that cares about you.
[01:46:12.455 --> 01:46:14.116]  DrJonesNaturals.com.
[01:46:14.796 --> 01:46:23.519]  All the nano silver products, the toothpaste, the wound gel, the immune gargle, the swish and swallow, the rocket rest sleep aid, next level financial energy, that's discounted.
[01:46:24.079 --> 01:46:26.260]  All at DrJonesNaturals.com.
[01:46:26.280 --> 01:46:27.340]  DrJonesNaturals.com.
[01:46:27.760 --> 01:46:30.841]  Please go there and support the broadcast today.
[01:46:31.422 --> 01:46:32.482]  And as I said, Get Ready Products.
[01:46:32.542 --> 01:46:33.602]  Make the decision to do it.
[01:46:33.942 --> 01:46:35.043]  And I thank you for your support.
[01:46:35.723 --> 01:46:36.304]  God's watching.
[01:46:36.904 --> 01:46:40.046]  And also, back in stock at InfoWarsStore.com.
[01:46:40.467 --> 01:46:42.628]  So many other amazing products as well.
[01:46:43.429 --> 01:46:45.070]  Let's go to Nurse Keith in Oregon.
[01:46:45.110 --> 01:46:45.631]  You're on the air.
[01:46:45.671 --> 01:46:46.571]  Welcome and thanks for holding.
[01:46:46.932 --> 01:46:57.260]  About an hour ago, you were kind of explaining to people about how the micronutrients and stuff that are available in different foods actually had an effect on... Well, let's be clear.
[01:46:57.300 --> 01:46:59.782]  There isn't long-term, billion-year evolution.
[01:47:00.322 --> 01:47:04.364]  There's jumps, but like how you build a car.
[01:47:04.384 --> 01:47:08.667]  Cars have evolved, or electricity, or computers have changed.
[01:47:08.927 --> 01:47:14.169]  There is innovation, and humans do get ancestral memories from their ancestors.
[01:47:14.210 --> 01:47:15.090]  That's called instincts.
[01:47:15.490 --> 01:47:15.710]  Yes.
[01:47:16.251 --> 01:47:23.595]  Not trying to brag, but I'm a board-certified wound care associate, which is not an easy certification to get.
[01:47:23.615 --> 01:47:24.075]  It takes years.
[01:47:24.855 --> 01:47:31.450]   And it encompasses, you know, cardiology, endocrine, You name it, you've got to be good at all kinds of stuff.
[01:47:32.030 --> 01:47:35.794]  And let's face it, a lot of my doctors, they don't know anything about this stuff.
[01:47:35.854 --> 01:47:39.057]  It's my job as a nurse to figure it out.
[01:47:38.877 --> 01:47:43.317]   The average medical doctor gets two hours of college education on nutrition.
[01:47:43.317 --> 01:47:52.716]   So one of the things that I do is I'm looking for results and by using very
[01:47:52.716 --> 01:47:58.957]  good nutraceuticals and supplements and things like that.
[01:47:57.063 --> 01:47:58.924]  I can fix a problem.
[01:47:59.105 --> 01:48:00.165]  Just a real quick example.
[01:48:00.205 --> 01:48:06.528]  Let's say you have a really bad wound on your leg and you have diabetes and poor circulation.
[01:48:06.628 --> 01:48:18.879]   Well, I can order you a bottle of Nitric Boost, a bottle of BezoBeat, and Get your ass up on a treadmill a little bit.
[01:48:19.020 --> 01:48:22.766]  These things work better than any of the medication that we give.
[01:48:23.490 --> 01:48:28.633]  So I've got about 35,000 points because I gave these things away as gifts.
[01:48:28.954 --> 01:48:29.554]  Hold on, hold on.
[01:48:29.594 --> 01:48:30.395]  This is important.
[01:48:30.435 --> 01:48:31.815]  This is important, absolutely.
[01:48:32.276 --> 01:48:35.058]  Just iodine alone, it's essential.
[01:48:35.078 --> 01:48:35.878]  It means you die without it.
[01:48:35.898 --> 01:48:37.439]  They don't tell you most people are deficient.
[01:48:37.779 --> 01:48:39.861]  Two billion people have cognitive disabilities, the UN admits.
[01:48:40.101 --> 01:48:43.243]  That's what these concentrated plants and other compounds do.
[01:48:43.643 --> 01:48:47.846]   So you're saying you're taking care of people with wounds, one of the biggest Medical industry's out there.
[01:48:47.886 --> 01:48:48.726]  Super tough job.
[01:48:49.046 --> 01:48:52.508]  You're seeing with nutrition and also they need to not be sedentary, obviously.
[01:48:52.968 --> 01:48:55.890]  You're seeing massive effects, because I've actually read about this.
[01:48:55.930 --> 01:49:05.014]  I'm not an expert like you, but that there's massive problems because the doctors don't even say exercise or get out of the bed or take supplements that are good for your skin.
[01:49:05.574 --> 01:49:06.415]  And it's so simple.
[01:49:06.475 --> 01:49:10.977]  I mean, my wife takes supplements to have good hair and good nails, and it really works for her.
[01:49:11.077 --> 01:49:12.177]  I mean, this stuff works.
[01:49:12.258 --> 01:49:13.198]  It's the compounds.
[01:49:13.538 --> 01:49:14.959]  Tell people about some of the things you've witnessed.
[01:49:15.479 --> 01:49:21.708]  Alex, I would not have 35,000 Patriot Points if this stuff didn't work.
[01:49:21.828 --> 01:49:25.093]  I'm not into buying BS and I don't push BS.
[01:49:25.754 --> 01:49:32.948]   When I've got a complex wound and I see something that you guys sell that I know Perfectly fits.
[01:49:33.428 --> 01:49:35.169]  I love vitamin C and zinc.
[01:49:35.229 --> 01:49:42.391]  It's simple stuff, but the difference is that things that you guys sell versus what I buy at Walmart, they're not even in the same game.
[01:49:42.651 --> 01:49:44.491]  The stuff that you guys sell is legit.
[01:49:44.791 --> 01:49:49.473]  We can sell the stuff Walmart sells, synthetic stuff, and the bottle costs more than what they're selling.
[01:49:49.913 --> 01:49:55.554]  With us, these products, some of these products are costing us $30 a bottle, like DNA Force, okay?
[01:49:55.814 --> 01:49:58.955]  I mean, so there's cost because it is the highest rated.
[01:49:59.275 --> 01:50:06.759]  If you're taking a nitrate, like you were talking about the nitrate boost, well, that is going to vasodilate.
[01:50:07.459 --> 01:50:11.582]  So when you're vasodilated, yeah, you're going to be pitching a proper 10.
[01:50:11.622 --> 01:50:13.863]  The vasobeat does the exact same thing.
[01:50:14.283 --> 01:50:17.505]  But it also helps if I've got a person who's got really poor perfusion.
[01:50:18.383 --> 01:50:24.546]  And I just want to get their blood flow going so that I can keep this wound from going septic and actually get some granulation going.
[01:50:25.087 --> 01:50:26.948]  Or I could throw all the medications at it.
[01:50:26.988 --> 01:50:28.468]  It's not going to do a damn thing.
[01:50:28.828 --> 01:50:34.111]  The doctors see the patient for 10 minutes, write a prescription and say, OK, come back in 45 days.
[01:50:34.451 --> 01:50:36.332]  And it's my job to actually go figure it out.
[01:50:36.512 --> 01:50:39.054]  And so I use a lot of the stuff that you guys have.
[01:50:39.354 --> 01:50:40.054]  Thank you so much.
[01:50:40.094 --> 01:50:41.235]  And God bless you, Nurse Keith.
[01:50:41.255 --> 01:50:41.835]  We'll talk to you soon.
[01:50:41.855 --> 01:50:42.456]  Give his name and number.
[01:50:43.396 --> 01:50:47.018]  Very special guest, whistleblower, incredible intel just a few minutes away.
[01:50:48.012 --> 01:50:49.773]  But in this short segment, some stations don't carry.
[01:50:49.793 --> 01:50:50.733]  I want to hit Biden.
[01:50:52.895 --> 01:50:54.235]  And I should have covered this the whole show.
[01:50:54.255 --> 01:50:55.376]  I mean, this is over the top.
[01:50:56.437 --> 01:50:58.558]  Biden gets rid of the border three and a half years ago.
[01:50:58.578 --> 01:51:01.820]  20 million people are here.
[01:51:01.860 --> 01:51:03.200]  That's the real number, 22 million.
[01:51:04.061 --> 01:51:06.382]  They're slaves of the globalists, a new permanent underclass.
[01:51:07.022 --> 01:51:08.363]  He tells them immediately, surge the border.
[01:51:08.383 --> 01:51:09.424]  If he wins, they get here.
[01:51:09.824 --> 01:51:11.085]  He says, oh, the border's not broken.
[01:51:11.105 --> 01:51:12.145]  He says, oh, it is broken.
[01:51:12.445 --> 01:51:13.306]  Pass amnesty.
[01:51:13.786 --> 01:51:15.027]  And then yesterday he comes out.
[01:51:16.431 --> 01:51:18.713]  And says, oh, we can't have it illegal to come here.
[01:51:18.813 --> 01:51:19.393]  It's moral.
[01:51:19.433 --> 01:51:20.414]  This is totally open.
[01:51:22.275 --> 01:51:23.936]  And then it goes into the other clips.
[01:51:25.978 --> 01:51:30.061]  Where border agents concede control of the New Mexico border to cartel.
[01:51:32.282 --> 01:51:41.809]  And then Denver wants you to host an quote migrant family, a Democrat Party voter group that they're going to give jobs, give welfare, then control.
[01:51:43.330 --> 01:51:43.751]  And milk.
[01:51:44.071 --> 01:51:45.172]  Here are those clips back to back.
[01:51:46.530 --> 01:51:51.494]  Can you imagine a kid two years old saying, Mom, don't take me because Rio Grande is against the law.
[01:51:51.954 --> 01:51:52.695]  Give me a break.
[01:51:53.275 --> 01:51:54.696]  These have been model citizens.
[01:51:56.658 --> 01:51:58.099]  Proud to have served with him.
[01:51:58.459 --> 01:52:02.682]  What I would do as president is several more things because things have changed.
[01:52:03.103 --> 01:52:07.766]  I would, in fact, make sure that there is, we immediately surge to the border.
[01:52:08.127 --> 01:52:09.808]  All those people are seeking asylum.
[01:52:10.048 --> 01:52:11.029]  They deserve to be heard.
[01:52:11.089 --> 01:52:11.889]  That's who we are.
[01:52:12.210 --> 01:52:16.053]  We're a nation that says if you want to flee and you're fleeing oppression, you should come.
[01:52:18.104 --> 01:52:22.427]  We want to show you this new video from the southern border in Sunland Park, New Mexico.
[01:52:22.548 --> 01:52:27.912]  Just a few hours ago, our cameras caught this group walking into the country, led by cartel guides.
[01:52:28.452 --> 01:52:34.897]  One border patrol agent there told our own Matt Finn, that mountain, which is in the United States, isn't ours anymore.
[01:52:35.337 --> 01:52:37.019]  It belongs to the cartels.
[01:52:37.539 --> 01:52:43.704]  That stretch of the border has been one of the busiest sectors over this past week, with more than a thousand people a day coming across.
[01:52:45.475 --> 01:52:52.162]  Now, if you're interested in learning more about hosting a migrant family, all you gotta do is take out your phone, dial 2-1-1, it's as easy as that.
[01:52:52.182 --> 01:53:02.453]  You're gonna be asked a few questions, things along the lines of how long are you able to host somebody, what kind of space are you available to provide, and Kettering says you can expect that phone call to last about 20 minutes.
[01:53:02.813 --> 01:53:04.555]  Reporting live in Denver, Nate Pendle, FOX 31.
[01:53:05.325 --> 01:53:12.286]  That's happening all across the country in all 50 states, and they sign them up on welfare, give you a small sliver of it, and then the Democratic Party gets the rest of it.
[01:53:12.407 --> 01:53:13.407]  Organized racketeering.
[01:53:13.707 --> 01:53:15.667]  But back to the first Biden clip from yesterday.
[01:53:16.627 --> 01:53:21.608]  Can you imagine a kid two years old saying, Mom, don't take me for granted, it's against the law.
[01:53:22.049 --> 01:53:22.789]  Give me a break.
[01:53:23.389 --> 01:53:24.809]  These have been model citizens.
[01:53:25.329 --> 01:53:30.310]  Can you imagine a kid two years old saying, Mom, don't take me for granted, it's against the law.
[01:53:30.770 --> 01:53:31.511]  Give me a break.
[01:53:32.111 --> 01:53:33.511]  These have been model citizens.
[01:53:34.423 --> 01:53:40.469]  I could teach an entire rhetoric class just on that 10-second clip.
[01:53:42.091 --> 01:53:48.717]  Imagine telling a kid it's illegal to come across the border, which it is, which he's made legal by fiat, and they're model citizens.
[01:53:48.777 --> 01:53:51.039]  They're citizens the minute they get here.
[01:53:53.902 --> 01:53:55.604]  Think about the magnitude.
[01:53:57.006 --> 01:53:59.007]  Of what he just said, the lawlessness of it.
[01:53:59.347 --> 01:54:03.430]  They're going to grab your junk, they're going to search your family, they're going to put you through a body scanner at the airport.
[01:54:03.850 --> 01:54:06.712]  But the border is wide open.
[01:54:07.032 --> 01:54:08.493]  Absolutely insane.
[01:54:08.993 --> 01:54:11.215]  They stole the election three and a half years ago.
[01:54:12.315 --> 01:54:13.636]  They're planning to steal it again.
[01:54:16.698 --> 01:54:19.319]  These are the times that try men and women's souls.
[01:54:20.440 --> 01:54:22.801]  But this is the last gasp all over the world.
[01:54:22.821 --> 01:54:23.882]  83% was the number I saw last week.
[01:54:27.245 --> 01:54:39.670]  In regional, local, national elections, from Australia to El Salvador to you name it, Europe, patriots are getting elected.
[01:54:39.710 --> 01:54:41.610]  That's why the system is so scared.
[01:54:41.630 --> 01:54:48.153]  All right, we're going to air a short clip of our guest, a medical coder at a medical facility.
[01:54:50.030 --> 01:54:54.933]  Like the air traffic controller that will go to her live for the balance of the hour straight ahead.
[01:54:55.393 --> 01:54:56.414]  Please spread the word.
[01:54:56.714 --> 01:54:57.674]  Have folks tune in now.
[01:54:57.794 --> 01:54:58.715]  This is important.
[01:54:58.995 --> 01:54:59.695]  I'm counting on you.
[01:55:00.296 --> 01:55:01.597]  What about vaccine injury?
[01:55:01.637 --> 01:55:03.157]  The ones that actually took the shots?
[01:55:03.177 --> 01:55:04.078]  What did you see there?
[01:55:05.098 --> 01:55:05.779]  Massive.
