[00:00:01.781 --> 00:00:08.410]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:51:49.973 --> 00:51:55.474]  They weren't studying GMOs, they just happened to be feeding all the infants, all of the rats, GM soy.
[00:51:55.474 --> 00:51:58.795]  It turns out that it skyrocketed to over 55%.
[00:51:58.795 --> 00:52:07.617]  This suggests it's not some obscure toxin that had made its way into her particular batch, but it was more likely a generic problem.
[00:52:07.617 --> 00:52:15.019]  In addition, when you go back further, Italian researchers fed genetically modified soy to mice, and they found that the testicles
[00:52:16.415 --> 00:52:21.218]  The structure and function of the testicles were changed, including the young sperm cell.
[00:52:21.218 --> 00:52:34.065]  And when they looked at the offspring, in the embryo stage, the very, very young embryo stage, they removed it from the wombs of the pregnant mice who had been eating genetically modified soy or natural soy.
[00:52:34.065 --> 00:52:40.469]  And they found that those that had been eating genetically modified soy, the embryo DNA functioned differently.
[00:52:41.374 --> 00:52:43.315]  So, Herma Kovacs was in Italy.
[00:52:43.315 --> 00:52:50.019]  Herma Kovacs, back in Moscow, she decided to feed GM soy also to male rats.
[00:52:50.019 --> 00:52:56.282]  And she showed me the picture, which I use in my presentation, and the testicles changed from pink to blue.
[00:52:57.441 --> 00:53:08.153]  So normally the testicles are pink in rats, in male rats, and she showed the controls and they were pink, but they were blue in those that were fed genetically modified soy.
[00:53:08.153 --> 00:53:09.034]  Incredible.
[00:53:09.034 --> 00:53:10.716]  Absolutely incredible.
[00:53:10.716 --> 00:53:16.222]  And now, what is it, eight major food crops are being genetically engineered and now they want to go to hundreds?
[00:53:16.722 --> 00:53:17.663]  That's right, exactly.
[00:53:17.663 --> 00:53:26.446]  The goal of Monsanto, the explicit goal, is to genetically engineer 100% of all the commercial seeds in the world and patent them, and they have a plan to achieve it.
[00:53:26.446 --> 00:53:27.647]  Now, it doesn't stop with soy.
[00:53:27.647 --> 00:53:31.028]  We also have evidence of infertility with corn.
[00:53:31.028 --> 00:53:33.629]  And we also have it with the jammed cotton.
[00:53:33.629 --> 00:53:44.234]  With the corn, the Austrian government fed genetically modified corn that was both roundup ready and also produced its own toxic pesticide called DT.
[00:53:45.014 --> 00:53:49.463]  It was both events in the same gene, in the same DNA.
[00:53:49.463 --> 00:53:56.717]  So they found that the more of this corn that they fed to mice, the fewer the babies they had and the smaller the babies were.
[00:53:57.341 --> 00:54:03.525]  And by the way, large portions of the corn and things we now eat in the United States are of these GMO varieties.
[00:54:03.525 --> 00:54:06.046]  Yeah, about 85% of the corn.
[00:54:06.046 --> 00:54:09.388]  So folks, you're having your family line annihilated right now.
[00:54:09.388 --> 00:54:11.970]  You're under assault.
[00:54:11.970 --> 00:54:15.672]  If you walked up and punched a cop in the face, you'd go to prison.
[00:54:15.672 --> 00:54:18.854]  But they feed this to the cops, and the cops just love it.
[00:54:18.854 --> 00:54:20.575]  I'm just pointing out that we're all being assaulted.
[00:54:21.115 --> 00:54:23.537]  So we've seen this also in livestock.
[00:54:23.537 --> 00:54:32.182]  I happened to discover a new source that changed his animals to non-GM feed and found that the litters got bigger.
[00:54:32.182 --> 00:54:39.367]  I do know of about two dozen farmers that claim that certain varieties of GM corn caused their pigs or cows to become sterile.
[00:54:39.367 --> 00:54:42.709]  Some pigs had false pregnancies or gave birth to bags of water.
[00:54:42.709 --> 00:54:43.910]  This isn't a joke.
[00:54:43.910 --> 00:54:46.231]  This isn't a game.
[00:54:46.231 --> 00:54:50.274]  And most of the food we eat now, when you go to a Mexican food restaurant and eat corn chips,
[00:54:51.320 --> 00:54:53.861]  It's frying you.
[00:54:53.861 --> 00:54:55.342]  Now, we can say no.
[00:54:55.342 --> 00:54:57.343]  We can take control of our society.
[00:54:57.343 --> 00:55:00.165]  We can demand real organic food.
[00:55:00.165 --> 00:55:05.328]  We can demand the feds don't change the organic descriptions to where it can be non-organic.
[00:55:05.328 --> 00:55:06.548]  This is life and death.
[00:55:06.548 --> 00:55:10.931]  And I know this stuff, and it's hard for me to not forget what I'm doing.
[00:55:10.931 --> 00:55:12.731]  But I've got to take care of my children.
[00:55:12.731 --> 00:55:13.192]  I've got
[00:55:13.772 --> 00:55:17.195]  To make sure they can have a healthy life and have grandchildren.
[00:55:17.195 --> 00:55:18.616]  This is eugenics.
[00:55:18.616 --> 00:55:20.037]  Make no mistake.
[00:55:20.037 --> 00:55:21.718]  Continuing, sir.
[00:55:21.718 --> 00:55:23.379]  I mean, you could go on for hours.
[00:55:23.379 --> 00:55:29.684]  What about the study... I was talking to you about that genetic engineer out of England who's just had a stroke, unfortunately.
[00:55:29.684 --> 00:55:34.848]  But I've interviewed him years ago, who found similar things in his studies.
[00:55:34.848 --> 00:55:35.968]  Talk about that.
[00:55:35.968 --> 00:55:39.311]  Well, this is Dr. Arpad Pustai, a very interesting case.
[00:55:39.901 --> 00:55:54.771]  He is the world's leading researcher in his field and was granted a three million dollars by the UK government to create a way to test for the safety of GMOs, which was supposed to be implemented into the EU law.
[00:55:54.771 --> 00:56:00.355]  But what happened was he accidentally discovered that GM foods are very dangerous.
[00:56:00.956 --> 00:56:11.181]  That his rats, after ten days, had smaller brains, livers and testicles, partial action to the liver, damaged immune system, and potentially pre-cancerous cell growth in the digestive tract.
[00:56:11.181 --> 00:56:15.924]  He went public with his concerns and was a hero for about two days at his institute.
[00:56:15.924 --> 00:56:26.749]  And then, the pro-GM UK Prime Minister's office apparently placed two phone calls to the director of the institute on a Tuesday afternoon.
[00:56:27.518 --> 00:56:35.840]  On a Wednesday morning, Dr. Poustai's contract was cancelled, his data was withdrawn, his team was dismantled, they never implemented the protocols.
[00:56:35.840 --> 00:56:40.361]  In fact, they told him if he spoke at all about his research, he would be sued.
[00:56:40.361 --> 00:56:49.363]  They went through a whole process to try and trash his reputation, to promote the biotechnology industry, and what he had discovered was very interesting.
[00:56:49.363 --> 00:56:55.685]  You see, he fed rats a potato that was genetically engineered with a gene that produces an insecticide.
[00:56:56.311 --> 00:57:02.016]  But he had tested the insecticide over and over again on rats and knew it was safe.
[00:57:02.016 --> 00:57:13.867]  In fact, in his study, he fed some rats the natural potato spiked with the insecticide and others eating the genetically engineered potato that produced the insecticide from within each cell.
[00:57:13.867 --> 00:57:19.272]  But only those that ate the GM potato, the genetically modified potato, got these illnesses and got this sickness.
[00:57:19.272 --> 00:57:21.594]  So it's the way the poison was being delivered?
[00:57:21.594 --> 00:57:22.075]  Exactly.
[00:57:22.635 --> 00:57:24.536]  And it was eating their livers, folks!
[00:57:24.536 --> 00:57:29.057]  You know, you don't drink Jack Daniels because you don't want to die of liver failure.
[00:57:29.057 --> 00:57:30.938]  Hell, you eat potatoes and corn, you get it!
[00:57:30.938 --> 00:57:32.018]  I mean, this is serious!
[00:57:50.589 --> 00:57:52.231]  Hello friends, this is Alex Jones.
[00:57:52.231 --> 00:57:55.614]  You've heard me talk about Calden 5 Star Soaps for years.
[00:57:55.614 --> 00:58:00.819]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[00:58:00.819 --> 00:58:04.262]  You can buy factory direct, shipped via UPS right to your door.
[00:58:04.262 --> 00:58:06.584]  Check them out on the web at 5starsoap.com.
[00:58:07.225 --> 00:58:10.768]  Or call 800-340-7091.
[00:58:10.768 --> 00:58:11.909]  Take my word for it.
[00:58:11.909 --> 00:58:14.551]  Once you've used pure soap, you won't buy anything else.
[00:58:14.551 --> 00:58:21.077]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[00:58:21.077 --> 00:58:22.578]  Buy American and stay clean.
[00:58:22.578 --> 00:58:25.881]  As well as support InfoWars, visit 5StarsSoap.com today.
[00:58:25.881 --> 00:58:26.281]  Or call 1-800-340-7091.
[00:58:26.281 --> 00:58:27.622]  Well, Marty, what do you have to say?
[00:58:30.891 --> 00:58:38.800]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[00:58:38.800 --> 00:58:43.925]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[00:58:43.925 --> 00:58:44.386]  Thank you!
[00:58:50.273 --> 00:58:55.237]  The question is, where should the American people draw their line in the sand?
[00:58:55.237 --> 00:58:56.237]  What have we got?
[00:58:56.237 --> 00:58:58.679]  A republic or a monarchy?
[00:58:58.679 --> 00:58:59.680]  A republic.
[00:58:59.680 --> 00:59:02.342]  It's based on a constitution which protects minority rights.
[00:59:02.342 --> 00:59:04.604]  Not democracy, not mob rule.
[00:59:04.604 --> 00:59:06.625]  Two wolves and a sheep voting on what's for dinner.
[00:59:06.625 --> 00:59:08.306]  So they think they own our land?
[00:59:08.306 --> 00:59:09.627]  They think they own our water?
[00:59:09.627 --> 00:59:10.228]  Children?
[00:59:10.228 --> 00:59:11.349]  Our education?
[00:59:11.349 --> 00:59:12.189]  Our money?
[00:59:12.189 --> 00:59:15.832]  We have to define who we are and what we will tolerate.
[00:59:16.192 --> 00:59:21.176]  Somebody's gonna ask you what you did during the Patriot Uprising.
[00:59:21.176 --> 00:59:22.197]  We have the facts.
[00:59:22.197 --> 00:59:23.358]  We have the Constitution.
[00:59:23.358 --> 00:59:24.258]  We have the Bill of Rights.
[00:59:24.258 --> 00:59:25.139]  We have common law.
[00:59:25.139 --> 00:59:27.661]  Knowledge is power, ladies and gentlemen.
[00:59:27.661 --> 00:59:31.444]  And I'm so excited to be able to offer you Don't Tread on Me, Rise of the Republic.
[00:59:31.544 --> 00:59:36.509]  Tyranny is upon us, but liberty and the sleeping giant that is the American people is rising.
[00:59:36.509 --> 00:59:38.011]  A new tool in the Info War.
[00:59:38.011 --> 00:59:39.092]  Don't tread on me.
[00:59:39.092 --> 00:59:45.538]  Order it at InfoWars.com or PrisonPlanet.com or call toll free 888-253-3139 and support independent patriotic liberty films.
[00:59:51.468 --> 00:59:55.053]  Coast to coast, direct from Austin.
[00:59:55.053 --> 00:59:58.278]  You're listening to the Alex Jones Broadcasting Network.
[01:00:05.390 --> 01:00:10.053]  Big Brother, Mainstream Media, Government Cover-Ups.
[01:00:10.053 --> 01:00:11.814]  You want answers?
[01:00:11.814 --> 01:00:13.355]  Well, so does he.
[01:00:13.355 --> 01:00:17.558]  Gee's Alex Jones on the GCN Radio Network.
[01:00:17.558 --> 01:00:21.641]  And now, live from Austin, Texas, Alex Jones.
[01:00:23.582 --> 01:00:24.502]  Thank you for joining us.
[01:00:24.502 --> 01:00:28.065]  We're now into the second hour.
[01:00:28.065 --> 01:00:29.125]  It is Sunday.
[01:00:29.125 --> 01:00:33.468]  You're listening on Sunday, June 13th, 2010.
[01:00:33.468 --> 01:00:36.050]  Another hour laying out before us.
[01:00:36.050 --> 01:00:42.915]  We've got Jim Tucker with a boil-down of what happened at Bilderberg 2010 and key intel on the green lighting.
[01:00:42.915 --> 01:00:46.697]  They're moving towards, the majority of them, green lighting and attack on Iran.
[01:00:46.697 --> 01:00:49.719]  And then, of course, Charlie Skelton, Mark Anderson, and others.
[01:00:49.719 --> 01:00:50.560]  That is coming up.
[01:00:50.560 --> 01:00:52.261]  But I wanted to get into fluoride right now.
[01:00:53.442 --> 01:01:01.947]  What business does the federal government have mandating the states and holding back their money if they don't fluoridate at least one part per million in the water supply?
[01:01:01.947 --> 01:01:07.771]  When you hear the term fluoride, the bigger issue is that's a catch-all name for at least 150 chemicals they add.
[01:01:07.771 --> 01:01:09.312]  In some cities, over 300.
[01:01:09.312 --> 01:01:19.399]  The by-product waste of fertilizer plants, aluminum plants, and nuclear weapons purification, and also fuel rod production for nuclear power plants.
[01:01:19.399 --> 01:01:22.141]  I know you know that as listeners, but are you continuing to warn the public?
[01:01:22.821 --> 01:01:29.647]  We're seeing huge media propaganda right now pushing how great fluoride is for people because we're having major breakthroughs.
[01:01:29.647 --> 01:01:37.994]  I've caught them finagling now on the backs of toothpaste tubes before they said if you swallow more than a pea size of this, call poison control.
[01:01:37.994 --> 01:01:40.936]  Now it has some gibberish and doesn't even make sense, not even proper English.
[01:01:40.936 --> 01:01:43.899]  It just says, if you, call poison control immediately.
[01:01:43.899 --> 01:01:45.240]  So they've cut the pea size out.
[01:01:46.721 --> 01:01:47.841]  Very bizarre.
[01:01:47.841 --> 01:01:52.604]  EPA scientists and workers call for an end to water fluoridation because of cancer risk.
[01:01:52.604 --> 01:01:55.105]  This is from Organic Consumer Association.
[01:01:55.105 --> 01:02:07.370]  Now, I interviewed these guys in 2001 and 2005, and then when I talk about how the majority of EPA scientists, and FDA have done it as well, sent letters.
[01:02:07.370 --> 01:02:14.253]  Their top toxicologist, you name it, in fact it was over 90%, and then the head of their union, who's a toxicologist, testified before Congress.
[01:02:14.913 --> 01:02:16.994]  In 2000, again in 2005.
[01:02:16.994 --> 01:02:24.498]  Whenever I talk about this, I get emails saying, that's not true, there's not people in the government that don't like it, it's good for you.
[01:02:24.498 --> 01:02:29.862]  You know, come on, Squidbillies on Adult Swim on Cartoon Network says it's good.
[01:02:29.862 --> 01:02:34.604]  You know, Ted Turner, the eugenics guy, he owns it, he says it's good.
[01:02:34.604 --> 01:02:37.386]  Barack Hussein Obama wants to sterilize us.
[01:02:37.386 --> 01:02:40.828]  They make jokes on cartoons about this, but it's true, it's real.
[01:02:41.770 --> 01:02:46.232]  EPA scientists and workers call for an end to water fluoridation because of cancer risk.
[01:02:46.232 --> 01:02:52.916]  This is from Organic Consumer Association, and you can read it from ens-newswire.com.
[01:02:52.916 --> 01:02:56.398]  This is from 2005, August 30th, but I'm going to get these guys back on the show.
[01:02:56.398 --> 01:02:58.138]  It's been five years.
[01:02:58.138 --> 01:03:04.842]  EPA Union calls for nationwide moratorium on fluoridation, congressional hearings on adverse effects, your cancer cover-up.
[01:03:06.055 --> 01:03:07.115]  Youth Cancer Cover-Up
[01:03:29.864 --> 01:03:30.304]  We're good to go.
[01:03:56.002 --> 01:04:08.471]  Similar to those in the Harvard study, animal studies, and biological reasons why fluoride can reasonably be expected to cause the bone cancer or osteosarcoma seen in young boys and test animals.
[01:04:08.471 --> 01:04:21.921]  The Indians also pointed out the recent work by Richard Moss of the Environmental Quality Institute, University of North Carolina, that links increase in lead levels in drinking water systems to the use of silico fluoride fluoridating agents with
[01:04:22.421 --> 01:04:24.582]  Chloramines disinfectant.
[01:04:24.582 --> 01:04:26.302]  That's also being added to your water.
[01:04:26.302 --> 01:04:27.443]  Lead.
[01:04:27.443 --> 01:04:29.243]  Everyone knows lead and mercury is good.
[01:04:29.243 --> 01:04:33.944]  Don't listen to conspiracy theorist Alex Jones or all the EPA scientists.
[01:04:33.944 --> 01:04:43.567]  All right, again, we'll cover this more coming up on Monday, because I'm going to really get back into all the poison, how they're poisoning us by design, these degenerate control freaks.
[01:04:43.567 --> 01:04:51.630]  But coming up, Charlie Skelton, London Guardian, Jim Tucker, Mark Anderson on Club Bilderberg 2010 and the route of this scum.
[01:04:52.290 --> 01:04:53.734]  Great job, crew, I want to add today.
[01:04:53.734 --> 01:04:54.716]  In here on Sunday.
[01:05:00.506 --> 01:05:05.069]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:05:05.069 --> 01:05:05.970]  Number 1.
[01:05:05.970 --> 01:05:09.392]  New climate legislation could easily double or triple your electric bill.
[01:05:09.392 --> 01:05:10.273]  Number 2.
[01:05:10.273 --> 01:05:15.156]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:05:15.156 --> 01:05:15.896]  It's true.
[01:05:15.896 --> 01:05:20.780]  Total government control of electricity in the name of smart grid technology is coming.
[01:05:20.780 --> 01:05:21.600]  Number 3.
[01:05:21.600 --> 01:05:25.182]  In some areas of the country, the power grid is dangerously overloaded.
[01:05:25.182 --> 01:05:28.885]  And now, new socialist legislation is only compounding the problem.
[01:05:29.085 --> 01:05:29.885]  Number 4.
[01:05:29.885 --> 01:05:32.626]  Dangerous weather is always a threat to local grids.
[01:05:32.626 --> 01:05:36.328]  Every year, thousands of families lose their power from weather-related outages.
[01:05:36.328 --> 01:05:37.108]  Number 5.
[01:05:37.108 --> 01:05:41.250]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:05:41.250 --> 01:05:46.312]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:05:46.312 --> 01:05:50.493]  You can get more information at www.mysolarbackup.com.
[01:05:50.493 --> 01:05:52.274]  That's mysolarbackup.com.
[01:05:52.274 --> 01:05:56.876]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-866-422-9000.
[01:05:57.176 --> 01:05:58.776]  877-327-0365.
[01:05:58.776 --> 01:06:13.499]  Now going to Charlie Skelton, who got arrested last year.
[01:06:13.499 --> 01:06:18.100]  We were able to actually have him on from the police station when he still had his cell phone.
[01:06:18.100 --> 01:06:23.482]  An Oxford University graduate, journalist for the Evening Standard, The Guardian.
[01:06:23.482 --> 01:06:24.722]  He also writes satire.
[01:06:25.902 --> 01:06:29.745]  And has written quite a few books, and we'll give you his website before he leaves us.
[01:06:29.745 --> 01:06:34.848]  He's on TV shows on Channel 4, Reality TV, and BBC One.
[01:06:34.848 --> 01:06:38.030]  And of course in 2009, he covered the secret of Bilderberg Group.
[01:06:38.030 --> 01:06:41.912]  He went to basically write satire about it as a joke, but found out it wasn't a joke.
[01:06:41.912 --> 01:06:43.793]  And he also writes for the London Guardian.
[01:06:43.793 --> 01:06:49.897]  He joins us now from Spain, outside the Bilderberg Group Resort that they shut down today.
[01:06:50.297 --> 01:06:52.880]  So first off, Charlie, good to have you back this year.
[01:06:52.880 --> 01:06:59.746]  Tell us about how you got there, you were in the resort, what you saw being thrown out, the type of security you're witnessing right now.
[01:06:59.746 --> 01:07:00.767]  Hello, Alex.
[01:07:00.767 --> 01:07:09.296]  Yeah, well, we spent a couple of nights in the hotel a little bit cheekily before lockdown, which took place at noon today.
[01:07:09.296 --> 01:07:13.380]  And, you know, basically all the guests
[01:07:13.934 --> 01:07:14.675]  Yes, I think so.
[01:07:31.258 --> 01:07:38.602]  And the police are piling in, and police helicopters are taking to the skies, and it's the same old thing, you know.
[01:07:38.602 --> 01:07:41.803]  It feels very much like, uh, Thudiakmania in Greece last year.
[01:07:41.803 --> 01:07:44.345]  In fact, the hotel is very similar.
[01:07:44.345 --> 01:07:45.045]  It's up on a hill.
[01:07:45.045 --> 01:07:52.229]  Um, you know, there's a small little road that leads up to it, and it's just by the seaside, and, you know, it's a small little sleepy town.
[01:07:52.229 --> 01:07:57.912]  The supreme leaders up in this fetidal, above the rabble scum!
[01:07:58.906 --> 01:07:59.346]  Very much.
[01:07:59.346 --> 01:08:00.968]  That is exactly what is happening.
[01:08:00.968 --> 01:08:12.717]  And, you know, there's the same dynamic of a very few, I mean, more this year, but a few people coming to bear witness to the event.
[01:08:12.717 --> 01:08:22.765]  Pathetic rabble down beneath the walls, with our centurions keeping a close eye on the dangerous scallywags.
[01:08:22.765 --> 01:08:23.866]  There's quite a lot of that, actually.
[01:08:26.368 --> 01:08:34.992]  Well, we overheard a few conversations and we have a source in the conference team as well.
[01:08:34.992 --> 01:08:35.872]  Well, that's big news!
[01:08:35.872 --> 01:08:38.374]  You have a source inside the conference team.
[01:08:38.374 --> 01:08:45.116]  You were in there and overheard stuff just like when I was in, I can back this up, when I was in Canada, but really in Virginia.
[01:08:45.116 --> 01:08:46.657]  I was in there the day they shut it down.
[01:08:46.657 --> 01:08:55.381]  It kind of stayed till the end till they were trying to throw us out and there were like security teams and I was, you know, catching all of it and every spare room and an officer was packed
[01:08:55.601 --> 01:08:59.022]  Well, I can't tell you anything.
[01:08:59.022 --> 01:09:07.446]  I'm not going to tell you anything about the source, but I will tell you some interesting things.
[01:09:07.446 --> 01:09:21.151]  One of them is that there's a no-fly zone for four days over the hotel, and that's being enforced by police helicopters, and that begins at 8am tomorrow.
[01:09:21.792 --> 01:09:21.972]  I don't
[01:09:43.354 --> 01:09:47.877]  And of course the taxpayers pay with our tax money to protect the criminal rulers.
[01:10:04.185 --> 01:10:06.507]  To be paying for this kind of circus right now.
[01:10:06.507 --> 01:10:12.971]  Listen, we're going to know more as the days develop and as you talk to journalists and your source, but I mean, what can you tell me about what you overheard?
[01:10:12.971 --> 01:10:16.313]  What can you tell me about what the source told you?
[01:10:16.313 --> 01:10:18.975]  Well, I can confirm some delegates who are coming.
[01:10:18.975 --> 01:10:23.038]  You know, I mean, some of them, they tend to come every year.
[01:10:23.038 --> 01:10:28.602]  There's Richard Holbrooke, the Obama special representative to Afghanistan and Pakistan.
[01:10:28.602 --> 01:10:31.083]  He'll be there.
[01:10:31.083 --> 01:10:32.004]  General Jack Keane.
[01:10:34.367 --> 01:10:38.289]  I think he was in charge of your army at some point for some years.
[01:10:38.289 --> 01:10:44.791]  And interesting, a new name, I think, which is Marcus Agius, who's chairman of Barclays.
[01:10:44.791 --> 01:10:50.853]  And he's also senior non-executive director on the new BBC executive board.
[01:10:52.233 --> 01:10:58.976]  It's interesting, the BBC may not be here covering the event live on the ground, but they do have someone inside.
[01:10:58.976 --> 01:11:11.442]  But actually, I mustn't badmouth the BBC because they put me on the radio this morning, on BBC Radio 4 Today programme and had a nice chat.
[01:11:11.442 --> 01:11:18.505]  Now you called this a loss of innocence last year because you weren't really expecting to be clapped in irons.
[01:11:19.191 --> 01:11:22.592]  I really wasn't.
[01:11:22.592 --> 01:11:26.874]  I didn't have any idea, to be honest, what was going to happen at all.
[01:11:26.874 --> 01:11:36.777]  And to find yourself in a completely dystopian reality with an extraordinary overreaction of
[01:11:37.886 --> 01:11:42.471]  Yeah, let's recap for those that forgot what happened last year to a London Guardian reporter.
[01:11:42.471 --> 01:11:45.393]  You got video of it being followed, harassed, arrested.
[01:11:45.393 --> 01:11:54.862]  There'd be police all around you and you'd say stop following me and they'd say no one's following you and you go to the police station to complain and then you see the guys that have been following you there and they say
[01:11:55.282 --> 01:11:57.344]  You're not seeing any of that, sir.
[01:11:57.344 --> 01:11:58.285]  You're quite insane.
[01:11:58.285 --> 01:11:59.866]  And then they finally did arrest you.
[01:11:59.866 --> 01:12:08.995]  So, recap that and let's go back to this first look at Bilderberg 2010 and the valuable intel you've already ferreted out.
[01:12:08.995 --> 01:12:14.760]  Well, 2009 was, I suppose, my loss of innocence.
[01:12:14.760 --> 01:12:16.202]  I mean, I sat there in the
[01:12:17.306 --> 01:12:22.329]  You know, in the Athens... I had to run away to Athens because I was being chased around and arrested so much in Pridiogmeni.
[01:12:22.329 --> 01:12:24.210]  And I really wasn't trying to do anything at all.
[01:12:24.210 --> 01:12:27.372]  And you know, you described me early on as a daring reporter.
[01:12:27.372 --> 01:12:29.353]  You know, that couldn't be further from the truth.
[01:12:29.353 --> 01:12:33.336]  I spent all of 2009 trying not to get arrested.
[01:12:33.336 --> 01:12:39.459]  And, you know, my plan for 2010 is very much along the same lines, not to get arrested.
[01:12:39.459 --> 01:12:41.721]  But, you know, last year I sat in an office in
[01:12:42.741 --> 01:12:54.354]  In Athens, opposite, you know, he was probably, I think he was the head of the Athens State Police that look after the Parliament and after their government, so very high up.
[01:12:55.680 --> 01:12:59.603]  I've worked out, I've realised who's been following me, it is you, it's your team.
[01:12:59.603 --> 01:13:06.326]  I've seen the guy in the loo just now, weirdly, and having been denied all the way along, and he just said, no, you didn't see a man, you didn't see a man.
[01:13:06.326 --> 01:13:10.488]  And I sat there and I thought, my God, that's a scene from a movie.
[01:13:10.488 --> 01:13:16.211]  You don't want to be sitting opposite someone telling you you haven't seen what you've just seen, because it makes you think...
[01:13:17.972 --> 01:13:23.976]  You know, you're going to start seeing ones and zeros, and the matrix will melt away, and you think, you know, whatever.
[01:13:23.976 --> 01:13:25.177]  It's very unsettling.
[01:13:25.177 --> 01:13:26.558]  But that's their psychological.
[01:13:26.558 --> 01:13:33.283]  I mean, they've got Von Rumpy, Brown, all of them announcing world government, run by the bankers that have engineered the financial collapse.
[01:13:33.283 --> 01:13:36.466]  We have their documents from over a decade ago planning this.
[01:13:36.466 --> 01:13:40.889]  And then they'll announce world government and then say, but we're not setting up a world government.
[01:13:40.889 --> 01:13:44.111]  And you're quite insane if you believe in one.
[01:13:44.111 --> 01:13:46.033]  I'm afraid it doesn't exist.
[01:13:48.076 --> 01:13:50.937]  I'm sick of it.
[01:13:50.937 --> 01:14:05.903]  I'm sick of ringing up reputable news agencies, and I'm not going to name any names, and speaking to people who work on their foreign news desk, and you say, well, I'm here in Spain covering the Bilderberg conference, and they go, the what?
[01:14:06.917 --> 01:14:09.238]  And you know, I'm thinking, look, this is a big deal.
[01:14:09.238 --> 01:14:11.058]  It really is a big deal.
[01:14:11.058 --> 01:14:18.281]  If you had 150, you've all heard it before, top football players meeting in secret, there'd be 50 helicopters above and 1,000 press.
[01:14:18.281 --> 01:14:26.424]  If you had 150 top Hollywood stars meeting in secret, and they've been doing it since 54, you'd have 1,000 helicopters and 5,000 press.
[01:14:26.424 --> 01:14:30.745]  But with this, it's just, oh, you don't see those black sedans pulling in.
[01:14:30.745 --> 01:14:32.746]  You don't see the tribs with machine guns.
[01:14:32.746 --> 01:14:34.066]  You don't see police dogs.
[01:14:34.066 --> 01:14:36.067]  I mean,
[01:14:37.919 --> 01:14:40.700]  Well, I was going to say that, you know, and do you know what?
[01:14:40.700 --> 01:14:53.662]  I don't have a problem with a bunch of financiers and business people getting together to meet up to determine how to fleece, you know, me and whoever, or to sell me whatever mobile phone or anything.
[01:14:53.662 --> 01:14:54.183]  I don't care.
[01:14:54.183 --> 01:14:56.843]  They can strategize to their heart's content.
[01:14:56.843 --> 01:15:05.585]  But, you know, we've got a new coalition in Britain and David Cameron, who's an ex-Bilderberg, and Nick Clegg,
[01:15:06.363 --> 01:15:07.063]  Well, that's like Obama.
[01:15:07.063 --> 01:15:08.924]  He said he's going to be the most transparent.
[01:15:08.924 --> 01:15:10.024]  He's more secretive than Bush.
[01:15:10.024 --> 01:15:13.906]  It's always the opposite with these guys when they tell you something.
[01:15:25.330 --> 01:15:27.171]  Yeah, well, do you know what?
[01:15:27.171 --> 01:15:41.340]  It would be nice if, in the spirit of openness and transparency, we simply knew which elected officials went to this four-day meeting and what they talked about in terms of policies.
[01:16:01.946 --> 01:16:08.389]  The Fall of America and the Western World is an all-new 10-hour documentary and survival guide rolled into one.
[01:16:08.389 --> 01:16:13.651]  In this film, you will see the reasons why our government is failing and what you can do to prepare.
[01:16:13.651 --> 01:16:27.216]  Featuring Dr. Paul Craig Roberts, Joseph Farah, David Icke, Naomi Wolf, G. Edward Griffin, Doug McIntyre, Mark Crispin Miller, Mickey Z, Doug Casey, David McElhaney, and myself, Alex Jones.
[01:16:27.976 --> 01:16:32.999]  Protect yourself and get the tools you need to protect your family from these difficult times.
[01:16:32.999 --> 01:16:39.442]  The Fall of America and the Western World at www.thefallofamerica.net.
[01:16:39.442 --> 01:16:43.225]  Or click on the banners at infowars.com and prisonplanet.com.
[01:16:43.225 --> 01:16:46.927]  Again, that website's www.thefallofamerica.net.
[01:16:46.927 --> 01:16:47.487]  Or call 800-655-1577.
[01:16:47.487 --> 01:16:49.708]  Prepare yourself and the ones you love today.
[01:16:49.708 --> 01:16:50.589]  fallofamerica.net.
[01:17:01.104 --> 01:17:04.125]  Hello, this is Alex Jones with some important questions.
[01:17:04.125 --> 01:17:09.446]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[01:17:09.446 --> 01:17:11.507]  My answer would be all I can get.
[01:17:11.507 --> 01:17:16.488]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[01:17:16.488 --> 01:17:17.689]  How much do you want?
[01:17:17.689 --> 01:17:18.409]  When do you want it?
[01:17:18.809 --> 01:17:20.691]  Now or after the battle starts?
[01:17:20.691 --> 01:17:21.772]  When will you need it?
[01:17:21.772 --> 01:17:23.975]  Can you buy it without proper identification?
[01:17:23.975 --> 01:17:25.296]  Will there be any food?
[01:17:25.296 --> 01:17:26.838]  Will it make your children sick?
