[00:00:02.085 --> 00:00:12.069]  This is our land.
[01:35:29.348 --> 01:35:30.328]  And look at them now.
[01:35:30.949 --> 01:35:32.690]  Now they're having to come with hat in hand.
[01:35:32.891 --> 01:35:36.233]  Oh, gee, we've created seizures in all these children.
[01:35:36.253 --> 01:35:37.654]  Be sure and don't give it.
[01:35:39.036 --> 01:35:42.078]  But I had the mechanism published in the medical literature.
[01:35:42.098 --> 01:35:43.199]  All they had to do is read it.
[01:35:44.176 --> 01:35:45.057]  But they wouldn't do it.
[01:35:45.137 --> 01:35:48.038]  They were so cocksured they had the answer to everything.
[01:35:48.359 --> 01:35:54.422]  Well, this is the problem with this collectivist, Gnostic idea of elitist running everything.
[01:35:54.883 --> 01:36:05.969]  They get a utopian vision in their mind, they see it so clearly, if they can just hammer people in the head and make them do it, we're going to enter utopia, and it turns into a nightmare.
[01:36:06.390 --> 01:36:10.132]  And then they fight to preserve the nightmare, and it becomes a worse nightmare.
[01:36:10.752 --> 01:36:12.433]  And this is what we're facing right now.
[01:36:12.514 --> 01:36:17.057]  Oh, they think if we could just redesign the human brain, God made it wrong.
[01:36:17.437 --> 01:36:23.902]  If we could just redesign it, people won't be violent, they won't want drugs, and they'll want to do what the government says.
[01:36:24.883 --> 01:36:27.244]  And so this is their vision.
[01:36:27.665 --> 01:36:28.986]  And they're fighting to do it.
[01:36:29.026 --> 01:36:36.291]  And anyone who says you shouldn't do that, you're destroying individuality, well, you're just a nut.
[01:36:36.391 --> 01:36:40.094]  There's something wrong with you that you would even think and resist.
[01:36:40.134 --> 01:36:41.415]  You're just a nut.
[01:36:41.555 --> 01:36:43.176]  You don't want to take mercury shots.
[01:36:43.216 --> 01:36:46.277]  You don't want to have lithium toxic put in your water to make you submit.
[01:36:46.537 --> 01:36:48.798]  You don't want to have viruses attack your brain.
[01:36:49.079 --> 01:36:50.740]  You're some kind of crazy person.
[01:36:51.440 --> 01:36:53.821]  But look, their front is they want to help us.
[01:36:54.201 --> 01:37:04.927]  As you know, when you read their literature, this is about dumbing us down and getting us ready for the next more intensified waves of stealth degenerative kill systems.
[01:37:05.706 --> 01:37:11.970]  Aldous Huxley wrote about it in his book Brave New World Revisited.
[01:37:12.010 --> 01:37:14.752]  What, at least 50 years ago?
[01:37:16.053 --> 01:37:17.433]  He wrote it in great detail.
[01:37:17.513 --> 01:37:21.176]  Well, he knew what was going on and where we were headed.
[01:37:22.657 --> 01:37:24.658]  Delgado wrote about it in his book.
[01:37:25.833 --> 01:37:28.355]  It was one of the world's greatest brain scientists.
[01:37:28.375 --> 01:37:39.901]  He wrote about it at least 30 or 40 years ago, saying where we were headed, that the last bastion of these people was to take away human individual thought.
[01:37:40.801 --> 01:37:41.281]  That's right.
[01:37:41.301 --> 01:37:42.162]  We're waking up.
[01:37:42.242 --> 01:37:43.943]  We're saying no to the government health care.
[01:37:43.963 --> 01:37:45.223]  We're saying no to the tyranny.
[01:37:45.544 --> 01:37:47.225]  We're saying no to the attack on the family.
[01:37:47.625 --> 01:37:49.766]  And their answer is to come out smugly.
[01:37:50.266 --> 01:37:51.327]  And it's not just a few of them.
[01:37:51.347 --> 01:37:53.068]  There's literally thousands of them and say,
[01:37:54.108 --> 01:37:59.112]  I mean, the cover of Time Magazine every week is, the end of summer, you don't deserve to have your kids.
[01:37:59.392 --> 01:38:00.793]  It's bad to have children.
[01:38:01.293 --> 01:38:02.314]  Abortion is good.
[01:38:02.874 --> 01:38:04.135]  Euthanasia is good.
[01:38:04.395 --> 01:38:06.697]  I mean, it's a culture of death.
[01:38:06.817 --> 01:38:15.122]  And I guess the ultimate expression of control freakism is being able to have control over our lives and re-engineer who we are.
[01:38:15.462 --> 01:38:17.264]  And then you look at these so-called elitists.
[01:38:17.284 --> 01:38:17.964]  They're not elitists.
[01:38:18.244 --> 01:38:21.426]  They've just been willing to do whatever it takes to get power.
[01:38:21.767 --> 01:38:23.308]  And they're a bunch of dysfunctional
[01:38:24.108 --> 01:38:26.350]  Ugly, mentally ill scum!
[01:38:26.470 --> 01:38:41.664]  They are actually the psychopathic minority, and more and more, the science shows, with computer modeling, that the knowledge of the crowd, the knowledge of common sense, is much more sane and accurate than what we get out of the so-called intellectuals.
[01:38:41.724 --> 01:38:42.404]  My mom...
[01:38:43.285 --> 01:38:49.146]  I was watching Jim Lehrer on some PBS thing about how the alternative media is taking over the mainstream media.
[01:38:49.527 --> 01:38:50.587]  And he said, that's okay.
[01:38:50.807 --> 01:38:58.509]  There'll still be intellectuals like us and journalists and all these little fake intellectuals who have probably got IQs near room temperature.
[01:38:58.809 --> 01:39:04.290]  I found out these people are usually just total morons, but they still have that dominant instinct to take control of you.
[01:39:05.371 --> 01:39:10.832]  And they all just clapped and loved it and got creamy eyed looks in their faces that, yes, we're going to run it.
[01:39:11.232 --> 01:39:12.893]  You know, we're the bosses.
[01:39:13.294 --> 01:39:17.497]  In closing, what do you have to say, doctor, about the government takeover of healthcare?
[01:39:17.517 --> 01:39:20.639]  Because now they admit pre-existing conditions aren't covered.
[01:39:20.939 --> 01:39:22.641]  They are going to lower the standard of care.
[01:39:22.901 --> 01:39:27.784]  The bioethicist at the government, Rahm Emanuel's brother, there are going to be death panels.
[01:39:28.025 --> 01:39:29.426]  They are going to cut your care.
[01:39:29.666 --> 01:39:31.627]  You know, you don't need that eye surgery when you're 65.
[01:39:33.379 --> 01:39:43.225]  Well, all of that is exactly true, and we've heard these assurances that, oh, this isn't going to happen, oh, that's just a bunch of paranoia trying to scare you.
[01:39:43.605 --> 01:39:46.767]  Then after the bill passes, every one of those things happen.
[01:39:47.067 --> 01:39:49.649]  This has happened over and over and over.
[01:39:50.269 --> 01:39:52.511]  You remember the 1964 Civil Rights Act?
[01:39:52.891 --> 01:39:56.213]  It said in there specifically, no quotas shall be used.
[01:39:56.653 --> 01:40:00.375]  Well, it wasn't long after the bill was passed, quotas are used.
[01:40:00.475 --> 01:40:01.296]  They're still used.
[01:40:02.315 --> 01:40:07.289]  Uh, so any assurance by these people is absolutely worthless.
[01:40:08.221 --> 01:40:16.348]  They intend absolute control over your life from A to Z. They control your children, the education.
[01:40:16.408 --> 01:40:19.251]  This bill takes over all medical education.
[01:40:19.771 --> 01:40:33.523]  If you read it in detail, it says the Secretary of Health and Human Services will develop the curriculum for med schools, will appoint professors, will develop educational programs in dental schools, medical schools, nursing schools,
[01:40:34.303 --> 01:40:39.227]  I've got a Sunshine Project group of documents from a decade ago with the Army and Marines
[01:41:04.087 --> 01:41:10.088]  Funding scientists to come up with drugs and injections to make the public servile.
[01:41:11.129 --> 01:41:12.709]  This is full-spectrum dominance.
[01:41:13.689 --> 01:41:25.392]  And now I have, Wired Magazine today, Army's vaccine plan, inject troops with gas-propelled, electrocharged DNA, and they say, well,
[01:41:26.582 --> 01:41:29.564]  Old-fashioned vaccines can cause sterility in humans.
[01:41:29.624 --> 01:41:31.506]  They actually suddenly now admit that.
[01:41:31.986 --> 01:41:32.647]  But don't worry.
[01:41:33.427 --> 01:41:50.180]  We're now going to laser beam it into you, into your cells itself, and we're going to test these vaccines that will help the troops behaviorally and physically, and we can give them hundreds of vaccines per laser injection.
[01:41:50.680 --> 01:41:54.083]  I mean, this is a nightmare dystopia, not a utopia.
[01:41:55.171 --> 01:41:58.634]  Exactly, and the very fact they're talking about putting vaccines in food.
[01:41:59.455 --> 01:42:00.836]  That gives you no choice at all.
[01:42:00.896 --> 01:42:07.502]  You go to the supermarket, your fruits and vegetables and meats are filled with vaccines.
[01:42:08.443 --> 01:42:14.188]  This is the way they're vaccinating against diseases in animals in Europe.
[01:42:14.769 --> 01:42:15.189]  Rabies.
[01:42:15.589 --> 01:42:18.532]  They put it in the food and they put it out for the animals to eat.
[01:42:19.227 --> 01:42:23.112]  And they're vaccinated because it goes through the GI's immune system, GI tract.
[01:42:23.272 --> 01:42:26.776]  And Bill Gates has now announced people won't take their vaccines.
[01:42:26.836 --> 01:42:37.209]  He's coming out with mosquitoes that are genetically engineered, that carry whatever vaccine they want to deliver, and the UN is working on bananas.
[01:42:37.990 --> 01:42:42.632]  to give to third world populations because they're refusing the shots.
[01:42:42.992 --> 01:42:46.414]  The quote ignorant savages know they're being killed with this stuff.
[01:42:46.434 --> 01:42:53.897]  You go back 50 years ago, they would travel a hundred miles to see a white witch doctor as they called them because back then the medicine was good.
[01:42:54.517 --> 01:43:03.941]  Now they run, whether it's Asia or the Middle East or Africa or the villages, they run when the UN funded trucks show up, Dr. Blaylock.
[01:43:04.381 --> 01:43:06.222]  Well, and they were smart to run them.
[01:43:06.242 --> 01:43:09.624]  I mean, you look at Nigeria when they came in with the polio vaccine.
[01:43:10.045 --> 01:43:11.866]  Oh, they were going to save them all from polio.
[01:43:11.886 --> 01:43:12.686]  They injected them.
[01:43:12.987 --> 01:43:18.350]  They produced a vaccine-induced polio epidemic in children and adults.
[01:43:19.373 --> 01:43:22.134]  And killed a number of people and left them paralyzed.
[01:43:22.555 --> 01:43:28.097]  Well, in their own publication, they admitted, oh yes, the vaccine was the cause of the epidemic.
[01:43:28.577 --> 01:43:31.358]  But now that we've caused it, we can't stop.
[01:43:31.398 --> 01:43:33.319]  We have to vaccinate even more people.
[01:43:33.699 --> 01:43:38.061]  Well, these people were hiding in the bush to keep from being vaccinated.
[01:43:38.582 --> 01:43:43.904]  And then the World Health Organization and the IMF used their pressure
[01:43:44.846 --> 01:43:51.968]  To say, have the government of Nigeria say, if you don't get vaccinated, we'll take your children away and put you in prison.
[01:43:52.965 --> 01:43:57.869]  Well, it's pretty much similar to the policy they want to implement in the United States as well.
[01:43:58.109 --> 01:44:00.791]  Well, I mean, that's the problem with government-run health care.
[01:44:01.212 --> 01:44:16.964]  In England, and you can pull this up, BBC, they're now putting newborns on list, basically probation, and at age two they start having physical meetings with them if their parents have, quote, bad DNA, if they were ever involved in crime.
[01:44:17.464 --> 01:44:19.466]  And I have the head of the Texas
[01:44:20.410 --> 01:44:25.853]  This is exactly what you read in the eugenics literature in the 1920s and 30s in this country.
[01:44:49.517 --> 01:44:53.761]  And you read it in the 30s in Nazi Germany.
[01:44:54.201 --> 01:44:55.662]  They used the same justification.
[01:44:56.023 --> 01:44:57.144]  Well that's what they announced here.
[01:44:57.224 --> 01:45:04.970]  They actually bragged that they're going to take over real MD, real western medicine and replace it.
[01:45:05.611 --> 01:45:06.492]  We already see it with the troops.
[01:45:06.532 --> 01:45:12.697]  When they get hurt they just give them Prozac and they're saying we're just going to give you shots that cure your brain.
[01:45:12.717 --> 01:45:16.821]  I mean this is a hostile corporate takeover, isn't it?
[01:45:17.589 --> 01:45:18.629]  Oh, absolutely.
[01:45:18.669 --> 01:45:29.432]  This is a union of mega-industry, international industry and government, which is, you know, the new socialism.
[01:45:30.572 --> 01:45:33.293]  The old socialism was government would take over the company.
[01:45:33.413 --> 01:45:37.434]  Now the new socialism, no, we'll work together for the same utopian goal.
[01:45:39.148 --> 01:45:40.229]  So this is what you're seeing.
[01:45:40.289 --> 01:45:48.135]  International corporations are working with government to implement these draconian, totalitarian plans.
[01:45:48.896 --> 01:45:51.258]  Well, Dr. Blaylock, I'm not going to keep you any longer.
[01:45:51.298 --> 01:46:04.749]  We always appreciate it when you join us, but you have a lot of solutions, a lot of ways to at least partially reverse the toxicity that we've been exposed to, a lot of key information at BlaylockWellnessCenter.com.
[01:46:04.849 --> 01:46:07.351]  What are some of the things we'll find at the Blaylock Wellness Center?
[01:46:08.137 --> 01:46:15.362]  Well, it has the books I've published on this, the book, House and Nutrition Secret, has a chapter on fluoridation that people need to read.
[01:46:15.402 --> 01:46:23.088]  It goes through the whole history and the medical findings and the devious tactics that they've used.
[01:46:23.428 --> 01:46:30.033]  And it has some DVDs I've done, interviews, a lecture on nutrition and behavior.
[01:46:31.274 --> 01:46:34.177]  So it has a lot of material in there.
[01:46:34.197 --> 01:46:35.878]  You can link to my other website.
[01:46:36.637 --> 01:46:45.985]  Uh, which has the published papers I've written, the papers I've told you about, the immuno-excitant toxicity mechanism, uh, which, uh, are free access.
[01:46:46.025 --> 01:46:46.805]  You can have those.
[01:46:47.466 --> 01:47:05.421]  Well, Doctor, in closing, you know, what we've done here is, with our family doctors and with everyone, uh, Rob Dew has done this, uh, one of our camera guys, we just bring them your books, other scientists' and researchers' books, we bring them the medical literature, and we say, we're not vaccinating our children,
[01:47:06.121 --> 01:47:07.882]  And by the way, fluoride's deadly.
[01:47:08.123 --> 01:47:10.184]  Here is stuff written by top doctors.
[01:47:10.925 --> 01:47:13.567]  And you come back a month later and they're converted.
[01:47:13.967 --> 01:47:19.211]  You can't just sit there and say, oh, you know, the government's poisoning that to make me serve them.
[01:47:19.231 --> 01:47:22.213]  I mean, because they've been preconditioned that that's kooky.
[01:47:22.513 --> 01:47:30.479]  You bring them a stack of books and news articles promoting lithium in the water and promoting vaccines that re-engineer the brain, they will wake up.
[01:47:30.940 --> 01:47:33.962]  And so even if you know all about this as listeners, you've
[01:47:34.082 --> 01:47:36.043]  Well, my son fell, so I can't.
[01:48:01.946 --> 01:48:07.928]  Yeah, it is, and I have a newsletter as well that updates things continuously.
[01:48:10.048 --> 01:48:23.332]  You can get it through my website, RussellBlaylockMD.com, but you can link to the newsletter, which comes out every month, and I update it with all sorts of new information.
[01:48:24.039 --> 01:48:30.323]  Well, I have to say, we've interviewed hundreds of doctors and scientists here, but you're one of the most informed and you have a lot of courage.
[01:48:30.863 --> 01:48:32.544]  And of course, you're just going off the facts.
[01:48:32.564 --> 01:48:41.029]  I mean, why is it called courage to know your fellow humans are being attacked and to not stand up and speak out against what's happening?
[01:48:41.569 --> 01:48:42.010]  Exactly.
[01:48:42.050 --> 01:48:43.551]  I mean, we have no other choice.
[01:48:44.031 --> 01:48:45.112]  This is the end of the game.
[01:48:45.132 --> 01:48:47.113]  You know, there's no more leeway.
[01:48:47.773 --> 01:48:50.855]  They think they've won it and they're going to push hard.
[01:48:51.784 --> 01:48:55.327]  Unless we push back, we're going to lose everything, and it's irreversible.
[01:48:56.668 --> 01:49:02.734]  You know, once they win, and completely suppress us and change our brains, there's nothing we can do.
[01:49:03.354 --> 01:49:13.303]  So this is our last opportunity, and I push people to look into this nullification, get that book, Nullification, by Thomas Woods.
[01:49:13.403 --> 01:49:13.703]  Read it.
[01:49:14.824 --> 01:49:15.525]  Our last hope.
[01:49:16.204 --> 01:49:16.764]  Absolutely.
[01:49:16.804 --> 01:49:23.388]  We also have a DVD that I'm in, put out by Gary Franchi and William Lewis, called Don't Tread on Me, Rise of the Republic.
[01:49:23.408 --> 01:49:31.852]  And it's really kind of a video version, similar to that book, with sheriffs and state reps and myself, how to take the sheriffs, the counties, the states back.
[01:49:32.012 --> 01:49:34.453]  And that's why the feds are moving so hard to block it.
[01:49:34.774 --> 01:49:36.454]  They understand that's their Achilles heel.
[01:49:36.775 --> 01:49:37.515]  Oh, absolutely.
[01:49:38.175 --> 01:49:39.196]  They should watch your tape.
[01:49:40.384 --> 01:49:42.765]  Well, Dr. Blaylock, you've been so helpful.
[01:49:42.785 --> 01:49:47.586]  I want to say bye to you during the break and we'll let you go, but BlaylockWellnessCenter.com.
[01:49:48.106 --> 01:49:50.027]  It is so important for people to get that material.
[01:49:50.067 --> 01:49:53.248]  Also, get my film, Endgame, Blueprint for Global Enslavement.
[01:49:53.288 --> 01:49:55.488]  As Dr. Blaylock said, this is the endgame.
[01:49:55.508 --> 01:49:57.389]  My film shows the globalist's own statements.
[01:49:58.149 --> 01:49:58.369]  Absolutely.
[01:49:58.389 --> 01:49:59.590]  You know, that's the big plan.
[01:49:59.610 --> 01:50:00.971]  And that was the plan during the French Revolution.
[01:50:00.991 --> 01:50:01.632]  People don't know that.
[01:50:01.652 --> 01:50:06.095]  If you read the documents of the French Revolution, they had planned to destroy 80% of the population.
[01:50:26.288 --> 01:50:31.417]  Then the elitists would have all the land and all the farms and they'd rule.
[01:50:33.356 --> 01:50:35.177]  Yeah, they wanted a 10-day work week.
[01:50:35.217 --> 01:50:37.258]  They wanted to change it to like nine months a year.
[01:50:37.298 --> 01:50:40.680]  They wanted to end the family and basically raise humans.
[01:50:40.880 --> 01:50:46.443]  They described it as, you know, like taking children from their parents, like you take eggs from a hen.
[01:50:47.043 --> 01:50:52.025]  Orwell actually quoted the French Revolution, and they were crazy occultists who thought they were God.
[01:50:52.045 --> 01:50:53.846]  I mean, you can't make up history, folks.
[01:50:53.866 --> 01:50:57.428]  You can't make up stuff this weird, and they're poisoning your water and food.
[01:50:57.468 --> 01:50:58.929]  Dr. Blaylock, God bless you.
[01:51:02.878 --> 01:51:04.320]  What is a wind generator?
[01:51:04.641 --> 01:51:06.724]  How can the wind produce power for a small cabin?
[01:51:07.045 --> 01:51:10.070]  How can wind energy be stored and used during an emergency?
[01:51:10.390 --> 01:51:12.354]  Can I assemble my own wind generator?
[01:51:13.049 --> 01:51:16.752]  For answers to questions about wind power, visit windbluepower.com.
[01:51:16.952 --> 01:51:19.735]  Did you know the wind can provide your family with emergency power?
[01:51:19.975 --> 01:51:22.757]  It can, with a wind generator from windbluepower.com.
[01:51:23.037 --> 01:51:28.982]  Learn how our amazing Light Breeze Wind Generator Kit starts charging a 12-volt battery in just 6 miles per hour wind.
[01:51:29.342 --> 01:51:34.427]  Or see the new Cyclone X2 Dual Kit, featuring two wind generators on just one tower.
[01:51:34.647 --> 01:51:41.733]  And learn why schools and universities across the country utilize our products to teach about wind power and alternative energy at windbluepower.com.
[01:51:42.333 --> 01:51:47.095]  All kits qualify for a 30% IRS tax credit for residential energy efficient property.
[01:51:47.375 --> 01:51:52.118]  Enter coupon code RADIO for a 5% discount at windbluepower.com.
[01:51:52.298 --> 01:51:53.939]  That's windbluepower.com.
[01:51:54.139 --> 01:51:54.659]  Or call 800-976-0026.
[01:51:54.719 --> 01:51:54.899]  That's 800-976-0026.
[01:52:01.175 --> 01:52:02.436]  Hi, this is Alex Jones.
[01:52:02.476 --> 01:52:07.838]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[01:52:08.079 --> 01:52:12.701]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[01:52:13.081 --> 01:52:18.164]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible that could even happen again.
[01:52:18.664 --> 01:52:20.485]  So our friends at Solutions from Science
[01:52:20.745 --> 01:52:21.266]  We're good to go.
[01:52:38.803 --> 01:52:41.625]  So visit them today at survivalseedbank.com.
[01:52:41.985 --> 01:52:43.867]  That's survivalseedbank.com.
[01:52:44.207 --> 01:52:45.127]  Or give them a call at 877-327-0365.
[01:52:45.147 --> 01:52:45.328]  That's 877-327-0365.
[01:52:45.348 --> 01:52:48.290]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[01:52:48.790 --> 01:52:50.551]  This is Alex Jones for survivalseedbank.com.
[01:53:01.004 --> 01:53:08.968]  Gulf War vets, 9-11 workers, people around the Gulf oil spill fumes, all were exposed to toxic chemicals in the air and became ill.
[01:53:09.188 --> 01:53:11.669]  Even in your home, air contamination can make you sick.
[01:53:11.849 --> 01:53:19.133]  You have been exposed to airborne toxic particulate matter and volatile organic compounds causing fatigue, flu-like symptoms, or worse.
[01:53:19.313 --> 01:53:20.053]  Protect yourself.
[01:53:20.313 --> 01:53:22.414]  You cannot trust anyone to do it for you.
[01:53:22.594 --> 01:53:26.456]  Clean the air in your home or workplace with a Health Mate Plus air purifier.
[01:53:26.636 --> 01:53:30.960]  Call airfiltersandpurifiers.com for answers on how to purify the air you breathe.
[01:53:31.140 --> 01:53:34.643]  Contact airfiltersandpurifiers.com and ask about the Health Mate Plus.
[01:53:34.883 --> 01:53:40.107]  The Health Mate Plus is capable of trapping 99.97% of all polluting particulates.
[01:53:40.328 --> 01:53:45.692]  Buy the Health Mate Plus today with no tax, free shipping, a 5-year warranty, and a 30-day money-back guarantee.
[01:53:45.852 --> 01:53:48.534]  Go to airfiltersandpurifiers.com.
[01:53:48.635 --> 01:53:52.498]  GCN listeners get a 5% discount by using promo code GCN.
[01:53:52.698 --> 01:53:52.938]  Call 800-499-2418.
[01:53:55.200 --> 01:54:00.134]  Or go to airfiltersandpurifiers.com, your trusted advisor for clean air.
[01:54:16.397 --> 01:54:20.580]  Ladies and gentlemen, I am desperate to warn as many people as I can.
[01:54:21.220 --> 01:54:25.223]  You just heard Dr. Russell Blaylock, who is a top brain surgeon.
[01:54:25.603 --> 01:54:31.468]  He listed all these top toxicologists and scientists in the government saying this is mass killing.
[01:54:32.048 --> 01:54:32.849]  That's going on.
[01:54:32.989 --> 01:54:34.010]  It is real.
[01:54:34.491 --> 01:54:35.252]  It is admitted.
[01:54:35.272 --> 01:54:39.216]  They're now out in the open because we're exposing them, saying we're going to drug you.
[01:54:39.496 --> 01:54:40.838]  We're going to inject your kids.
[01:54:40.898 --> 01:54:43.741]  And we've got evidence they've been adding these to the vaccines.
[01:54:43.761 --> 01:54:45.663]  That's why so many people are so servile.
[01:54:46.203 --> 01:54:47.345]  They're already doing it.
[01:54:47.385 --> 01:54:47.965]  And I have
[01:54:48.826 --> 01:54:50.867]  All of these Department of Defense documents.
[01:54:51.327 --> 01:54:53.668]  I interviewed the head of the Sunshine Project based here in Austin.
[01:54:53.688 --> 01:54:54.569]  It's kind of like WikiLeaks.
[01:54:54.969 --> 01:54:55.989]  More than a decade ago.
[01:54:56.009 --> 01:54:57.730]  And I was telling Dew about it.
[01:54:57.750 --> 01:55:06.474]  We pulled up all these documents last night that I'd seen years ago about helicopter bases sealed with knockout gases ready.
[01:55:07.194 --> 01:55:10.395]  They've got all the chemtrail pilots thinking they're doing weather modification.
[01:55:10.735 --> 01:55:22.597]  They can convert that anytime they want to spray these live viruses that literally go in and attack your brain and you wake up the next day with a headache and you can't get upset and you can't stand up for yourself and you can't get angry.
[01:55:23.017 --> 01:55:25.338]  That's what's in all the mainstream literature.
[01:55:26.218 --> 01:55:29.979]  They're going to give the troops vaccines to make them feel better, to change their brains.
[01:55:31.799 --> 01:55:35.840]  Jab that could put a stop to stress without slowing us down.
[01:55:37.140 --> 01:55:41.522]  You know, Mail Online, New York Times, instead of a shot, have a banana.
[01:55:42.383 --> 01:55:56.409]  And then meanwhile, all these drugs and vaccines they come out with are killing people, giving them cancer, sterilizing them, giving them tenfold increases in convulsions, in seizures, beyond fluoride, pharmaceuticals and drinking water, and the public.
[01:55:56.729 --> 01:55:59.631]  New York Times, the British Journal of Psychiatry,
[01:56:01.024 --> 01:56:06.650]  Saying, quote, we need to add lithium to the water to make the... I mean, you cannot make this up!
[01:56:08.492 --> 01:56:11.215]  And they preemptively call us kooks if we don't want it!
[01:56:11.515 --> 01:56:14.819]  A bunch of control freaks telling you what they're gonna put in your water.
[01:56:14.839 --> 01:56:15.459]  Now, here's the deal.
[01:56:17.161 --> 01:56:17.982]  We made a 15-minute video.
[01:56:18.002 --> 01:56:18.683]  A 15-minute video.
[01:56:23.012 --> 01:56:28.094]  That I shot last night, and Rob Deuce said, when he was reading the documents with me, he said, I love my boys.
[01:56:28.174 --> 01:56:28.974]  I love my sons.
[01:56:29.715 --> 01:56:32.316]  He said, I'm gonna, if it's alright, I'm not even gonna sleep.
[01:56:32.416 --> 01:56:33.736]  I'm just gonna stay here and do this.
[01:56:33.756 --> 01:56:34.837]  We've gotta get this out now.
[01:56:35.217 --> 01:56:36.097]  Because he's normal.
[01:56:36.177 --> 01:56:36.977]  He's a warrior.
[01:56:37.258 --> 01:56:40.839]  He's a human who wants to protect his woman and his children.
[01:56:40.859 --> 01:56:45.641]  I mean, there's... I've gotta control myself, because at a primitive level,
[01:56:46.650 --> 01:56:51.421]  Yeah, I mean, the normal response to this is somebody wants to shoot you up with something to brain damage you.
[01:56:51.841 --> 01:56:56.913]  If somebody's trying to inject you with, you know, cleaning fluid that's gonna kill you, you're gonna fight back against them.
[01:57:00.754 --> 01:57:18.227]  I mean, we're fighting the info war and trying to rally you, and I want to talk to every FBI agent, every police officer, every InfraGard officer, everybody that works in this system, all these eugenicists, all these scientists that think they're saving the earth by dumbing people down ahead of the mass culling.
[01:57:18.487 --> 01:57:29.475]  They first got to render you servile and drugged, so when they release the mega-plagues and start killing everybody, you've heard Dr. Pianka say, coming soon, and he got a standing ovation at the Texas Academy of Sciences.
[01:57:29.975 --> 01:57:31.697]  It went on for minutes, the paper reported.
[01:57:32.217 --> 01:57:32.697]  Remember that?
[01:57:32.737 --> 01:57:34.259]  We talked about it, it became national news.
[01:57:34.839 --> 01:57:37.742]  He goes to Europe and gets awards from the royalty over there.
[01:57:38.402 --> 01:57:46.509]  He projected red skulls on the wall of a PowerPoint and said, the time is coming when we will 90% die when the airborne Ebola comes.
[01:57:46.889 --> 01:57:49.271]  I am sad for my family, but it's good for the Earth.
[01:57:49.632 --> 01:57:50.452]  We will die.
[01:57:50.973 --> 01:57:52.354]  It is going to be beautiful.
[01:57:52.794 --> 01:57:57.078]  And, and, and, and, standing ovation, oh, people, oh, yes, oh.
[01:57:57.518 --> 01:57:59.939]  The time of the control freak orgy is coming!
[01:58:00.339 --> 01:58:02.280]  The time of the mass death is coming!
[01:58:03.241 --> 01:58:08.043]  You heard Blaylock, Dr. Blaylock, saying this is worse than any science fiction nightmare you can imagine.
[01:58:08.383 --> 01:58:09.083]  It's real!
[01:58:09.483 --> 01:58:16.346]  And they've got the helicopters ready at the military bases with the viruses, and they fly over and spray you!
[01:58:16.566 --> 01:58:22.589]  We're not just going to be able to escape not taking the shots, or not eating their GMO pharmacological food that grows it live in it.
[01:58:23.612 --> 01:58:26.854]  They're getting ready to hit us, and I think they're already testing it.
[01:58:26.874 --> 01:58:28.556]  We know they're adding it to some of the vaccines.
[01:58:29.096 --> 01:58:31.258]  Just a mild lobotomy.
[01:58:32.499 --> 01:58:37.322]  Folks, they're hitting us hard, and they're hitting our kids, and they're attacking everybody.
[01:58:37.362 --> 01:58:38.984]  We're going to premiere this video coming up.
[01:58:44.848 --> 01:58:48.611]  This is GCN, the Genesis Communications Radio Network.
[01:58:50.745 --> 01:58:52.346]  Hello friends, this is Alex Jones.
[01:58:52.386 --> 01:58:55.189]  You've heard me talk about Calden 5 Star Soaps for years.
[01:58:55.769 --> 01:59:00.693]  This is an American made product of the highest quality and compares to nothing you will find in stores.
[01:59:00.993 --> 01:59:04.156]  You can buy factory direct, shipped via UPS right to your door.
[01:59:04.416 --> 01:59:06.758]  Check them out on the web at 5starsoap.com.
[01:59:07.378 --> 01:59:08.259]  Or call 800-340-7091.
[01:59:10.921 --> 01:59:11.862]  Take my word for it.
[01:59:12.062 --> 01:59:14.384]  Once you've used pure soap, you won't buy anything else.
[01:59:14.725 --> 01:59:20.930]  Since 1947, Calvin Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[01:59:21.230 --> 01:59:22.632]  Buy American and stay clean.
[01:59:22.732 --> 01:59:25.915]  As well as support InfoWars, visit 5StarsSoap.com today.
[01:59:26.035 --> 01:59:26.415]  Or call 1-800-340-7091.
[01:59:26.475 --> 01:59:27.776]  Well, Marty, what do you have to say?
[01:59:31.044 --> 01:59:38.310]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[01:59:38.990 --> 01:59:48.678]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[01:59:49.038 --> 01:59:49.458]  Thank you.
[01:59:53.702 --> 01:59:55.643]  Waging war on corruption.
[01:59:56.083 --> 01:59:58.886]  Alex Jones on the GCN Radio Network.
[02:00:05.598 --> 02:00:09.784]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:10.445 --> 02:00:11.246]  You want answers?
[02:00:12.027 --> 02:00:12.928]  Well, so does he.
[02:00:13.569 --> 02:00:17.254]  He's Alex Jones on the GCN Radio Network.
