[00:00:00.289 --> 00:00:02.330]  Well, so does he.
[00:50:48.182 --> 00:50:48.822]  We'll be right back.
[00:50:50.555 --> 00:50:53.457]  If you suffer from poor sleep, you've got to try MyPillow.
[00:50:53.757 --> 00:50:57.240]  Introducing the most revolutionary, most comfortable, and coolest pillow ever.
[00:50:57.500 --> 00:50:58.101]  MyPillow.
[00:50:58.361 --> 00:51:00.382]  Imagine your very own custom fit pillow.
[00:51:00.663 --> 00:51:04.345]  MyPillow is the only pillow of its kind on the market that uses a patented fill.
[00:51:04.606 --> 00:51:06.687]  Custom made to your exact individual needs.
[00:51:06.987 --> 00:51:12.712]  MyPillow is 100% made in the USA and has a natural built-in cooling effect that keeps your cervical nerves cool.
[00:51:12.952 --> 00:51:15.434]  And that helps you get the best REM sleep possible.
[00:51:15.694 --> 00:51:19.817]  MyPillow helps alleviate snoring, migraine, sleep apnea, and other sleeping disorders.
[00:51:20.037 --> 00:51:27.142]  MyPillow is anti-microbial, non-allergenic, dust mite resistant, machine washable and dryable, comes in many sizes and will not go flat.
[00:51:27.302 --> 00:51:31.745]  And best of all, MyPillow comes with a 10-year warranty and a 60-day money-back guarantee.
[00:51:32.025 --> 00:51:34.126]  So what do you have to lose except poor sleep?
[00:51:34.507 --> 00:51:39.390]  Go to MyPillowShop.com, mention coupon code GCN and receive up to $40 off.
[00:51:39.530 --> 00:51:41.131]  That's MyPillowShop.com.
[00:51:41.351 --> 00:51:41.691]  Or call 952-442-6199.
[00:51:41.712 --> 00:51:41.972]  That's 952-442-6199.
[00:51:42.032 --> 00:51:42.392]  MyPillow.
[00:51:42.472 --> 00:51:43.393]  For the rest of your life.
[00:51:50.418 --> 00:51:52.741]  They helped to create a New World Order.
[00:51:52.821 --> 00:51:55.024]  We are part of a New World Order.
[00:51:55.144 --> 00:51:57.928]  A New World Order based upon collective action.
[00:51:58.348 --> 00:52:03.115]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[00:52:03.475 --> 00:52:07.661]  The New World Order really is a tool for addressing a new world of possibilities.
[00:52:07.961 --> 00:52:10.303]  It means all the world under their control.
[00:52:10.423 --> 00:52:12.824]  The United Nations would take over America.
[00:52:12.844 --> 00:52:15.766]  The Trilateral Commission would control the world.
[00:52:16.106 --> 00:52:23.711]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[00:52:24.031 --> 00:52:29.314]  I believe first of all that we now need nothing short of a world constitution for the global financial system.
[00:52:29.414 --> 00:52:31.695]  Global governance with the establishment of the G20.
[00:52:31.755 --> 00:52:35.717]  So it's going to be an inner ruling elite and then everyone else.
[00:52:35.977 --> 00:52:36.877]  And I got news for you.
[00:52:37.057 --> 00:52:38.358]  You're everyone else.
[00:52:38.378 --> 00:52:39.419]  Invisible Empire.
[00:52:39.879 --> 00:52:44.061]  Secure your copy today at InfoWars.com or PrisonPlanet.com.
[00:52:44.181 --> 00:52:47.662]  Or watch it online in the highest quality at PrisonPlanet.tv.
[00:52:49.571 --> 00:52:52.152]  Times are tough and you gotta stretch that dollar.
[00:52:52.772 --> 00:53:03.275]  A special invitation for listeners to say, sign up at dooblieshoppers.com today and start paying the absolute guaranteed lowest internet retail prices for the coolest stuff.
[00:53:03.415 --> 00:53:08.157]  New premium brand name TVs, laptops, watches, camcorders, blu-ray players, and more.
[00:53:08.397 --> 00:53:11.261]  All with factory warranties, just like you get from a retail chain.
[00:53:11.441 --> 00:53:14.905]  Except for the absolute guarantee, lowest internet retail prices.
[00:53:15.025 --> 00:53:17.968]  They start low and go lower with our reverse auctions.
[00:53:18.069 --> 00:53:21.112]  You save even more with your first $8 auction purchase.
[00:53:21.192 --> 00:53:26.038]  Doobly will give you an instant $25 dining certificate good at thousands of nationwide restaurants.
[00:53:26.158 --> 00:53:28.780]  Plus a $500 vacation discount voucher.
[00:53:28.900 --> 00:53:30.962]  Usable at hundreds of resorts around the U.S.
[00:53:31.002 --> 00:53:31.482]  and world.
[00:53:31.562 --> 00:53:33.503]  Sign up today at DubliShoppers.com.
[00:53:33.523 --> 00:53:39.408]  Pay the absolute guaranteed lowest internet retail prices and listeners receive special rewards.
[00:53:39.628 --> 00:53:43.391]  It's worth a peek to keep money in your pocket and the coolest stuff in your home and garage.
[00:53:43.611 --> 00:53:45.773]  Sign up today at DubliShoppers.com.
[00:53:45.833 --> 00:53:47.994]  That's D-U-B-L-I Shoppers dot com.
[00:53:48.154 --> 00:53:48.915]  You'll be glad you did.
[00:53:52.904 --> 00:53:58.928]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:53:59.529 --> 00:54:02.591]  It's Alex Jones and the GCN Radio Network.
[00:54:04.192 --> 00:54:12.738]  Max is with us five minutes into the next hour, and we got Luke Rodowski popping in with a big coup with Stephen Colbert.
[00:54:14.800 --> 00:54:15.940]  But this is a big deal.
[00:54:17.242 --> 00:54:22.389]  Is the SEC basically run by Goldman Sachs being forced to do this because of the political pressure?
[00:54:23.050 --> 00:54:24.231]  Is it just a slap on the wrist?
[00:54:24.251 --> 00:54:26.474]  Will the investigation be used to cover all this up?
[00:54:27.355 --> 00:54:29.158]  But absolutely what Max said is true.
[00:54:29.919 --> 00:54:31.561]  This will open up more investigations.
[00:54:31.881 --> 00:54:32.602]  Are they trying to beat
[00:54:33.667 --> 00:54:39.649]  States that have been filing civil charges against Goldman Sachs.
[00:54:39.749 --> 00:54:40.670]  That happened two weeks ago.
[00:54:40.710 --> 00:54:42.050]  Two different states in the last two weeks.
[00:54:42.991 --> 00:54:44.171]  We're going to find out here.
[00:54:44.251 --> 00:54:52.675]  But if they get away with committing these crimes out in the open with their own documents proving this was premeditated with the housing market, the sky is the limit.
[00:54:52.695 --> 00:54:53.235]  Max Keiser.
[00:54:54.161 --> 00:54:57.704]  Well, the costs are facing students in Greece, Germany, and the UK.
[00:54:58.124 --> 00:55:05.389]  Remember in Greece in the year 2000, Goldman engineered a swap that allowed Greece to hide debt that made them eligible for the Euro.
[00:55:05.710 --> 00:55:07.631]  Now Greece is in deep financial trouble.
[00:55:07.651 --> 00:55:09.392]  The IMF is imposing austerity measures.
[00:55:09.472 --> 00:55:16.998]  I've been on Greek radio many times and telling them that they should not even consider paying back the debt because it was fraudulently induced by Goldman back in 2000.
[00:55:17.218 --> 00:55:19.420]  So they have no obligation to pay the debt.
[00:55:19.460 --> 00:55:20.200]  Don't pay the debt.
[00:55:20.460 --> 00:55:22.682]  Germany is saying, wait a minute, wait a minute, what about our banks?
[00:55:22.882 --> 00:55:25.931]  How devastating was it that Iceland said no last month?
[00:55:30.111 --> 00:55:42.576]  Iceland said no to the $5 billion Ice Age bill that the UK and the Netherlands wanted to try to extract from them based on the behavior of some, you know, banking crooks, and they voted 93% said no.
[00:55:42.956 --> 00:55:50.559]  So the Icelandic people have taken a stand, and the Icelandic people, and now I talked to journalists in Greece, and the people in Greece are going to join with the people of Iceland.
[00:55:50.839 --> 00:55:54.421]  This is becoming a global insurrection against banker occupation.
[00:55:55.091 --> 00:55:56.172]  Okay, you just said it.
[00:55:56.572 --> 00:55:57.153]  Let me stop you.
[00:55:57.213 --> 00:56:00.415]  A global insurrection against banker occupation.
[00:56:00.835 --> 00:56:04.558]  So they're trying to sew it up now with a global government run by them to shut us down.
[00:56:05.058 --> 00:56:11.903]  And I've seen a year-long buildup to staged terror attacks and the Feds now hyping nuke attacks in the U.S.
[00:56:12.404 --> 00:56:14.986]  and trying to tie it into Iran and domestic groups.
[00:56:15.026 --> 00:56:22.591]  The only card I see them being able to play to launch new wars, Max, and to have a domestic clampdown is staged terror.
[00:56:22.611 --> 00:56:23.452]  What's your take on that?
[00:56:24.378 --> 00:56:30.000]  Well, my stage is that this problem is happening all over the world in these other countries.
[00:56:30.280 --> 00:56:33.581]  And what we're seeing is this global insurrection against banking occupation.
[00:56:33.881 --> 00:56:45.344]  And through the Internet and other means, people are getting together to figure out how to push back against the occupying force, the neo-colonial, neo-imperial force of these banking oligarchs on Wall Street and around the world.
[00:56:45.624 --> 00:56:47.365]  They're coming up with strategies to do that.
[00:56:47.945 --> 00:56:52.909]  And it's gonna happen in pockets of resistance in countries and communities all over the world.
[00:56:53.089 --> 00:56:54.690]  This is not just an American problem.
[00:56:54.951 --> 00:56:57.152]  It's not just a UK problem or a Greek problem.
[00:56:57.472 --> 00:57:00.315]  This is happening for everyone in countries all over the world.
[00:57:00.335 --> 00:57:01.415]  Have they overreached?
[00:57:01.475 --> 00:57:02.436]  Have they overreached?
[00:57:02.476 --> 00:57:03.657]  Because they look scared now.
[00:57:03.697 --> 00:57:04.558]  They're acting scared.
[00:57:05.535 --> 00:57:14.298]  I think the problem they have is that for 25 years, every time they made a mistake, they would get bailed out by a rise in bond prices.
[00:57:14.598 --> 00:57:25.662]  As long as interest rates were cheap, they could always repackage, resell, and extend the maturity of the bonds that they were using to perpetrate all of their insidious little insider games.
[00:57:25.962 --> 00:57:35.365]  But now that that market has reached the end of a 25-year bull market, there's no more opportunity to repackage these bonds anymore, and they're collapsing.
[00:57:35.705 --> 00:57:41.687]  And it's causing what The Economist calls a disruption in the Cohesion Index.
[00:57:42.147 --> 00:57:44.928]  They have identified what they call the Cohesion Index.
[00:57:45.008 --> 00:57:50.630]  That is the index to determine at what stage are different countries about to insurrect.
[00:57:51.250 --> 00:57:53.271]  The United States is relatively high.
[00:57:53.551 --> 00:57:55.072]  The UK is relatively high.
[00:57:55.733 --> 00:58:02.076]  But we have on a cohesion index, you've got countries like Iceland is already revolting and other countries are already revolting.
[00:58:02.156 --> 00:58:09.620]  So The Economist magazine is already setting up an index around this revolt, this global insurrection, and they're already putting numbers attached to it.
[00:58:09.640 --> 00:58:11.341]  They're already, you know, quantifying it.
[00:58:11.621 --> 00:58:16.063]  Well, that's what the Ministry of British Defense, the British Defense Ministry said three years ago.
[00:58:16.403 --> 00:58:17.763]  They predicted this in and around 2010, 11, 12.
[00:58:19.144 --> 00:58:24.345]  We're going to be back for five minutes as we start the fourth hour with Max Keiser.
[00:58:24.865 --> 00:58:28.527]  My question to him is, how does he see all this unwinding?
[00:58:31.888 --> 00:58:33.728]  Thank you for listening to GCN.
[00:58:35.169 --> 00:58:36.709]  Visit GCNlive.com today.
[00:58:40.080 --> 00:58:41.341]  Hi, this is Alex Jones.
[00:58:41.381 --> 00:58:46.727]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:58:46.967 --> 00:58:51.612]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:58:51.992 --> 00:58:57.038]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:58:57.558 --> 00:59:02.261]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:59:02.782 --> 00:59:04.703]  They call it a Survival Seed Bank.
[00:59:05.103 --> 00:59:09.706]  And it can produce an endless supply of nutrient-dense food for you and your family.
[00:59:09.906 --> 00:59:10.807]  And here's the best part.
[00:59:11.027 --> 00:59:13.789]  These seeds have not been genetically modified in any way.
[00:59:14.089 --> 00:59:17.391]  And you actually get enough seeds to plant a full acre crisis garden.
[00:59:17.712 --> 00:59:20.553]  So visit them today at SurvivalSeedBank.com.
[00:59:20.894 --> 00:59:22.795]  That's SurvivalSeedBank.com.
[00:59:23.115 --> 00:59:24.056]  Or give them a call at 877-327-0365.
[00:59:27.758 --> 00:59:31.402]  That's 877-327-0365.
[00:59:31.923 --> 00:59:36.427]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:59:36.748 --> 00:59:39.210]  This is Alex Jones for survivalseedbank.com.
[00:59:43.114 --> 00:59:45.016]  Waging war on corruption.
[00:59:45.497 --> 00:59:48.259]  Alex Jones on the GCM Radio Network.
[00:59:59.847 --> 01:00:02.708]  I was talking to Max during the break about stage terrors.
[01:00:02.788 --> 01:00:04.129]  I see them prepping everybody for it.
[01:00:04.729 --> 01:00:05.990]  And he said, look, it's global.
[01:00:06.010 --> 01:00:07.491]  You've got to see the strategic system.
[01:00:07.531 --> 01:00:08.911]  They want financial takeover.
[01:00:09.352 --> 01:00:11.092]  Well, I see that going on simultaneously.
[01:00:11.153 --> 01:00:12.793]  Max, we've got four and a half minutes left.
[01:00:13.194 --> 01:00:14.094]  You've got the floor.
[01:00:14.834 --> 01:00:15.375]  Enlighten us.
[01:00:15.415 --> 01:00:17.936]  Give us your breakdown on what's happening.
[01:00:19.198 --> 01:00:25.721]  Okay, Alex, as we were just saying, we know what the game is.
[01:00:25.781 --> 01:00:27.722]  It's no big secret anymore.
[01:00:28.102 --> 01:00:33.284]  There's a group of bankers who are seeking to reinstate feudalism.
[01:00:33.324 --> 01:00:42.508]  They were upset that they had to give any of their power away during the rise of what's called the Enlightenment and the last 200 years.
[01:00:42.908 --> 01:00:45.429]  Now, your show reaches out to millions.
[01:00:46.152 --> 01:00:46.252]  Yes.
[01:01:03.780 --> 01:01:05.180]  A win in your column.
[01:01:05.481 --> 01:01:06.961]  You need to take a scalp here.
[01:01:07.181 --> 01:01:08.361]  You need to have a win.
[01:01:08.801 --> 01:01:15.723]  And the easiest thing that your listeners can do, that you and your listeners can do, is to take down a Fortune 100 company.
[01:01:16.024 --> 01:01:17.764]  Take down a Dow Jones company.
[01:01:18.164 --> 01:01:25.106]  And the easiest company to take down, one who's got a huge investor in Warren Buffett, one who's known... Is Coca-Cola.
[01:01:25.146 --> 01:01:28.067]  We go back to your obsession with Coca-Cola.
[01:01:28.740 --> 01:01:29.740]  It's not an obsession.
[01:01:30.581 --> 01:01:37.002]  It's just a practical application of the only thing you have, which is a no-cost resistance.
[01:01:37.022 --> 01:01:37.782]  Wait a minute, wait a minute.
[01:01:37.802 --> 01:01:40.423]  We've taken plenty of scalps, Max.
[01:01:40.463 --> 01:01:42.684]  I mean, look at the Copenhagen thing.
[01:01:42.724 --> 01:01:43.824]  We all did that together.
[01:01:43.844 --> 01:01:45.404]  Look at all the other victories we're having.
[01:01:45.625 --> 01:01:49.686]  Look at how we exposed Democratic operatives dressed up like Nazis at tea parties.
[01:01:49.706 --> 01:01:50.946]  I mean, what are you saying, take a scalp?
[01:01:51.428 --> 01:01:57.991]  Well, I'm saying that the measure of wealth and income in America is getting wider and wider.
[01:01:58.331 --> 01:02:01.373]  The poor are getting poorer and the rich are getting richer.
[01:02:01.413 --> 01:02:04.934]  That's how I determine if the scalps are being taken and who's winning.
[01:02:05.254 --> 01:02:08.176]  And my suggestion is to marshal your forces.
[01:02:08.756 --> 01:02:12.439]  And boycott Coca-Cola until that stock price goes to zero.
[01:02:12.759 --> 01:02:25.468]  You wipe out Coke, you punch Warren Buffett in the nose, because he's one of the biggest shareholders of Coke, you demonstrate that you've got the power to take on a Fortune 100 company, and now suddenly you're in the driver's seat.
[01:02:25.708 --> 01:02:28.810]  You have to look at what's dear to these people.
[01:02:28.870 --> 01:02:29.811]  It's their stock price.
[01:02:30.131 --> 01:02:31.793]  They have no morals, no ethics.
[01:02:32.033 --> 01:02:38.278]  They've got no compunction about destroying themselves and their society and their country.
[01:02:38.318 --> 01:02:40.000]  They only care about their stock price.
[01:02:40.220 --> 01:02:43.763]  Therefore, the only way you can fight back is to take their stock price down.
[01:02:44.024 --> 01:02:47.106]  And the boycott is the cheapest, easiest, no-cost solution.
[01:02:47.427 --> 01:02:48.568]  And just look at the stock price.
[01:02:48.648 --> 01:02:49.969]  If it's going down, you're winning.
[01:02:50.289 --> 01:02:52.211]  And take it down to zero.
[01:02:52.531 --> 01:02:54.313]  Okay, let me throw something in here.
[01:02:55.350 --> 01:03:03.753]  There's more than one way to skin a cat, and we're going on all fronts because that's most effective, in my opinion, is just to expose the fraud, and then the people will do the rest.
[01:03:03.833 --> 01:03:06.454]  But look at Washington.
[01:03:06.935 --> 01:03:18.159]  It's illegitimate, it's owned by foreign banks, we take the states back, then the offshore banks and brokerage firms won't have the federal government funding them with all our tax money.
[01:03:20.515 --> 01:03:30.586]  Yeah, but that's great if you run a multi-billion dollar hedge fund and you have a seat at the table and you can have a big swinging, you know, I don't want to say the word, but you don't.
[01:03:30.766 --> 01:03:39.536]  All you have are a lot of people who are angry who have not of the same amount of money and who are being victimized by these consumer product
[01:03:40.171 --> 01:03:42.153]  Predatory lending psychopath.
[01:03:42.714 --> 01:03:48.860]  And you have to also be aware that a single metric, which is a stock price, can work both ways.
[01:03:49.140 --> 01:03:56.088]  Not only does it show how much money the bad guys are making, but it can also show how effective your campaign is against
[01:03:56.588 --> 01:04:02.870]  So you know when you go on the air every week and you say, Coca-Cola stock price is down another 10% this week.
[01:04:03.290 --> 01:04:04.330]  We have won.
[01:04:04.550 --> 01:04:07.411]  It's right there in black and white in the pages of the Wall Street Journal.
[01:04:07.751 --> 01:04:13.032]  And before you know it, they're going to be coming to you begging you to call off your forces.
[01:04:13.192 --> 01:04:14.813]  They're going to be coming to you begging you.
[01:04:14.833 --> 01:04:19.694]  But won't the bankers then just, won't the Plunge Protection Team just quietly buy Coca-Cola stock?
[01:04:20.931 --> 01:04:22.992]  Anything that'll cost them money.
[01:04:23.213 --> 01:04:24.453]  And they hate to spend money.
[01:04:25.114 --> 01:04:27.055]  Because you're killing them where it hurts.
[01:04:27.375 --> 01:04:28.296]  They can buy the stock.
[01:04:28.536 --> 01:04:29.617]  They can increase the dividend.
[01:04:29.977 --> 01:04:31.518]  They can spend money on marketing.
[01:04:31.758 --> 01:04:32.839]  But they don't want to spend money.
[01:04:32.859 --> 01:04:34.080]  They want to take the money.
[01:04:34.100 --> 01:04:35.141]  They hate spending money.
[01:04:35.521 --> 01:04:38.223]  If they start spending money to buy back their own stock, you're winning.
[01:04:38.243 --> 01:04:40.544]  All right, look, we're going to have you back up soon.
[01:04:40.564 --> 01:04:43.146]  And we'll spend 30 minutes of an hour on that.
[01:04:43.206 --> 01:04:44.567]  Max Keiser, MaxKeiser.com.
[01:04:44.587 --> 01:04:46.068]  Thanks for spending time with us.
[01:04:46.088 --> 01:04:46.989]  All right, buddy.
[01:04:50.006 --> 01:04:52.287]  They helped to create a New World Order.
[01:04:52.387 --> 01:04:54.608]  We are part of a New World Order.
[01:04:54.708 --> 01:04:57.509]  A New World Order based upon collective action.
[01:04:57.909 --> 01:05:02.671]  Invisible Empire is a damning indictment of the globalists through their own words and documents.
[01:05:03.031 --> 01:05:07.233]  The New World Order really is a tool for addressing a new world of possibilities.
[01:05:07.533 --> 01:05:09.794]  It means all the world under their control.
[01:05:09.994 --> 01:05:12.395]  The United Nations would take over America.
[01:05:12.415 --> 01:05:15.317]  The Trilateral Commission would control the world.
[01:05:15.677 --> 01:05:23.302]  Invisible Empire chronicles how men of power and influence have worked in stealth for centuries to establish an oppressive world government.
[01:05:23.622 --> 01:05:28.905]  I believe first of all that we now need nothing short of a world constitution for the global financial system.
[01:05:29.005 --> 01:05:31.307]  Global governance with the establishment of the G20.
[01:05:31.327 --> 01:05:35.269]  So it's going to be an inner ruling elite and then everyone else.
[01:05:35.529 --> 01:05:36.469]  And I got news for you.
[01:05:36.629 --> 01:05:37.910]  You're everyone else.
[01:05:37.950 --> 01:05:38.970]  Invisible Empire.
[01:05:39.450 --> 01:05:43.832]  Secure your copy today at InfoWars.com or PrisonPlanet.com.
[01:05:44.192 --> 01:05:47.933]  Or watch it online in the highest quality at PrisonPlanet.tv.
[01:05:50.694 --> 01:05:52.815]  Max, what did you do with the remote?
[01:05:53.607 --> 01:05:54.608]  Now what am I gonna do?
[01:05:55.028 --> 01:05:56.769]  I guess I can go online to find a new one.
[01:05:57.190 --> 01:05:57.530]  Okay.
[01:05:58.070 --> 01:05:58.691]  Here's a site.
[01:05:59.131 --> 01:06:00.753]  Replacementremotes.com.
[01:06:00.853 --> 01:06:03.074]  Let us repair or replace any remote control.
[01:06:03.535 --> 01:06:05.796]  Well, I guess they can't repair this one.
[01:06:06.377 --> 01:06:07.117]  Thanks, Max.
[01:06:08.098 --> 01:06:08.478]  Wow!
[01:06:08.939 --> 01:06:10.340]  They have my original remote!
[01:06:11.014 --> 01:06:13.415]  And an exact replacement that doesn't need programming.
[01:06:13.615 --> 01:06:14.916]  Hey Max, here's a deal.
[01:06:15.396 --> 01:06:18.858]  I can use the coupon code ALEX for a 5% discount.
[01:06:19.338 --> 01:06:23.720]  ReplacementRemotes.com has all my remotes for my TVs and accessories.
[01:06:24.301 --> 01:06:27.602]  I can order online at ReplacementRemotes.com or call them at 336-377-2220.
[01:06:31.545 --> 01:06:33.087]  I wonder if they sell dog toys?
[01:06:33.628 --> 01:06:37.052]  For all your remote control needs, visit ReplacementRemotes.com at 336-377-2220.
[01:06:37.072 --> 01:06:43.901]  ReplacementRemotes.com ReplacementRemotes.com If you need a remote control, ReplacementRemotes.com
[01:06:49.993 --> 01:06:55.236]  One major world crisis away from having a totalitarian type of system.
[01:06:55.296 --> 01:06:58.017]  The main event is the wholesale destruction of the world economy.
[01:06:58.057 --> 01:07:02.539]  The push for every nation on the globe to identify and number all of its citizens.
[01:07:03.400 --> 01:07:07.842]  Friends, I hope that you will order Shadow Government from InfoWars.com.
[01:07:07.862 --> 01:07:09.283]  We also have some specials for you.
[01:07:09.303 --> 01:07:10.944]  Some of our other films have price.
[01:07:10.984 --> 01:07:13.545]  When you order Shadow Government, a new level
[01:07:14.025 --> 01:07:15.926]  In production quality and in information.
[01:07:15.946 --> 01:07:23.848]  It exposes how a cashless society surveillance beast grid of total control is being put into place.
[01:07:24.028 --> 01:07:25.569]  This film needs to be seen.
[01:07:25.869 --> 01:07:26.769]  Everybody needs to get it.
[01:07:27.029 --> 01:07:28.110]  So order yours today.
[01:07:28.190 --> 01:07:32.111]  Show it to your friends, your family, your church, your neighbors, your boss, your employees.
[01:07:33.587 --> 01:07:35.168]  Shadow Government, ladies and gentlemen.
[01:07:35.188 --> 01:07:37.309]  Get your copy at InfoWars.com today.
[01:07:37.809 --> 01:07:38.550]  Shadow Government.
[01:07:39.230 --> 01:07:40.651]  It gives Big Brother a black eye.
[01:07:41.451 --> 01:07:46.534]  Available at InfoWars.com or by calling toll-free 888-253-3139.
[01:07:51.937 --> 01:07:57.981]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[01:07:58.581 --> 01:08:01.543]  It's Alex Jones and the GCN Radio Network.
[01:08:12.020 --> 01:08:17.723]  Okay, for stations that just joined us, coming up, we've discovered a secret FEMA document, confirmed to be real.
[01:08:17.743 --> 01:08:25.927]  They've been telling major newspapers to remove it, like the Christian Science Monitor and others, and publicintelligence.com.
[01:08:26.647 --> 01:08:35.011]  And you've got Obama saying we're going to be nuked, the FBI director saying domestic groups are the number one threat now, or as bad as Al Qaeda.
[01:08:35.552 --> 01:08:40.114]  You've got this crescendo of the media saying the Tea Parties aren't just racist,
[01:08:40.754 --> 01:08:43.896]  Which they've been caught with Democratic operatives dressed up like Nazis.
[01:08:44.677 --> 01:08:48.800]  Red-handed now, something we broke three weeks ago that's now become mainstream news.
[01:08:50.401 --> 01:08:56.005]  But Bill Clinton's saying, gee, he hopes there doesn't have to be a terror attack to make the Tea Party shut up.
[01:08:56.205 --> 01:08:58.127]  Well, who stands to gain from that terror attack?
[01:08:58.167 --> 01:08:59.828]  See, he's saying, this will discredit you.
[01:09:00.489 --> 01:09:01.930]  And he's saying this on Wolf Blitzer.
[01:09:02.650 --> 01:09:06.713]  Oklahoma City, 15 years ago today, was a staged event.
[01:09:07.134 --> 01:09:08.895]  We go over the evidence in Road to Tyranny.
[01:09:11.209 --> 01:09:15.751]  Ladies and gentlemen, the American people are standing up against the criminality in Washington.
[01:09:16.172 --> 01:09:18.173]  And the oldest trick in the book is to stage events.
[01:09:18.213 --> 01:09:23.896]  We see all this media hype, all this prep for this in the near future.
[01:09:23.916 --> 01:09:27.538]  I'll be breaking that down coming up after Luke Rodowski leaves us.
[01:09:27.918 --> 01:09:33.181]  But I wanted to get Luke on because last week he got into the Stephen Colbert report.
[01:09:34.688 --> 01:09:45.671]  And he stood up in the crowd and talked to him about the New World Order, and Colbert thought he was talking about Bohemian Grove, which is one of the secret societies, but more of their party arm.
[01:09:47.031 --> 01:09:48.291]  He said, no Bilderberg group.
[01:09:48.551 --> 01:09:51.332]  And then when Colbert went live, he talked about it.
[01:09:51.352 --> 01:09:54.073]  But that's just one of the reasons we have Luke on today.
[01:09:54.453 --> 01:09:55.513]  So much is happening.
[01:09:56.994 --> 01:10:00.316]  The momentum is intensifying for liberty and freedom.
[01:10:00.757 --> 01:10:02.458]  The awakening is accelerating.
[01:10:02.858 --> 01:10:06.200]  Greece, Iceland and others are saying no to the banker takeovers.
[01:10:06.781 --> 01:10:16.127]  And that's why we know they're going to stage terror attacks, possibly even nuclear, as a pretext to bring in total police state control.
[01:10:16.167 --> 01:10:22.011]  And that's why this NLE 010, 2010 FEMA document is so important.
[01:10:22.351 --> 01:10:26.774]  Luke, your take on false flag terrorism on the 15th anniversary of Oklahoma City.
[01:10:27.515 --> 01:10:30.298]  I mean, it's been something that governments have been doing throughout history.
[01:10:30.318 --> 01:10:37.386]  It wouldn't surprise us if they would use it against people who are demanding righteousness and truth from our government and accountability.
[01:10:37.646 --> 01:10:39.668]  So we have to keep an eye on provocateurs.
[01:10:39.688 --> 01:10:42.431]  We have to keep an eye on all these false flags that are going on.
[01:10:42.792 --> 01:10:46.356]  At the same time, we have to resend our message saying we are against
[01:10:46.956 --> 01:11:00.103]  Uh, you know, violence against provocateurs and expose false flag attacks because as soon as we expose 9-11, Oklahoma City and the 93 World Trade Center bombings, the less likely chances there is of another false flag.
[01:11:00.143 --> 01:11:06.367]  The more we expose 9-11, the more chances we have of saving this republic and stopping another false flag from tapping.
[01:11:07.421 --> 01:11:14.222]  Well, I mean, let's talk about just We Are Change that you founded two and a half years ago, hundreds of chapters around the world, because it is decentralized.
[01:11:14.242 --> 01:11:15.082]  It's just an idea.
[01:11:15.362 --> 01:11:16.783]  Be the change you want to see in the world.
[01:11:16.823 --> 01:11:17.663]  Be nonviolent.
[01:11:21.244 --> 01:11:21.744]  Absolutely.
[01:11:21.824 --> 01:11:25.764]  First they ignore you, then they laugh at you, then they attack you, then you win.
[01:11:26.424 --> 01:11:29.265]  But Luke, look at the false flags you've been through.
[01:11:29.305 --> 01:11:33.546]  In Truth Rising, we have the video of New York City police when you're protesting.
[01:11:36.363 --> 01:11:41.566]  We're losing your, uh, we lost audio with Luke, because everybody has to do these interviews on cell phones.
[01:11:42.107 --> 01:11:43.688]  He just came out of his college class.
[01:11:45.569 --> 01:11:54.694]  Luke is there, and the police come over, and they're protesting peacefully and legally, and they say, you've got a bomb in your bag.
[01:11:55.155 --> 01:11:57.396]  They say, your camera is a gun.
[01:11:57.456 --> 01:11:59.657]  We know you don't have a bomb, but we're going to frame you.
[01:12:00.198 --> 01:12:01.759]  And they do this on video!
[01:12:02.219 --> 01:12:02.939]  And then we had the...
[01:12:04.790 --> 01:12:09.272]  German Tallis is in the New York Post and all over Fox News.
[01:12:09.332 --> 01:12:18.455]  A man comes out of a dark corner, an alley, with his daughter in a wheelchair, ramming it into Mr. Tallis, saying, don't attack her, don't attack her.
[01:12:18.755 --> 01:12:20.196]  They arrest Mr. Tallis.
[01:12:20.676 --> 01:12:22.977]  They throw the book at him, try to get him to plea bargain.
[01:12:23.777 --> 01:12:28.720]  But then it came out that it was all staged in court and the New York Post had to retract.
[01:12:28.820 --> 01:12:41.267]  So, if they're going into tea parties dressed up like Nazis to discredit us, or anybody that wants to audit the Fed, if they're provocateuring and trying to say you have bombs, I mean, this is what they do on the local scale.
[01:12:41.527 --> 01:12:43.248]  But think about the international scale.
[01:12:43.288 --> 01:12:43.869]  Luke Radowsky.
[01:12:44.684 --> 01:12:47.646]  Yes, they definitely are doing false flag attacks.
[01:12:47.666 --> 01:12:49.026]  They've been doing it throughout history.
