# Transcription model: nvidia/parakeet-tdt-0.6b-v2, sat-12l-sm, and large-v3-turbo
# Transcript cleaned with version 0.1.2
# Source MD5: d81a5c48d529cdf6bf26c8d42a7b1c39
[00:00:04.480 --> 00:00:05.440]  Well, here we are.
[02:06:57.039 --> 02:07:00.079]  And this is all ahead of a big event, false flag.
[02:07:00.399 --> 02:07:02.639]  It's on Fox News now to discredit Trump.
[02:07:02.799 --> 02:07:03.679]  That is the final piece.
[02:07:03.759 --> 02:07:05.279]  Now, this audience knows that.
[02:07:05.359 --> 02:07:07.199]  General Flynn knows that in his sleep.
[02:07:07.519 --> 02:07:09.519]  The point is we're getting major traction.
[02:07:09.839 --> 02:07:19.519]  And if you expose that all these heads of the hydras, the NGOs, the Somali garbage, the wars, the borders is all coming out of this group.
[02:07:19.679 --> 02:07:25.439]  The American people can get that and then get behind Trump instead of fighting each little piece of it.
[02:07:25.759 --> 02:07:27.039]  And so that's my summation.
[02:07:27.199 --> 02:07:35.519]  But General Flynn, please brief us on the latest developments, where this is going, what we need to do as the American people, and what President Trump needs to do, sir.
[02:07:36.479 --> 02:07:37.759]  Yeah, Alex, thanks very much.
[02:07:38.079 --> 02:07:55.119]  And I'll tell you, just for your audience and for many, many that will listen to this, the only reason why we're able to break through what is happening, break through what is essentially this color revolution that's been going on for the better part of a decade now is because of voices like yours.
[02:07:55.279 --> 02:08:02.399]  And there are other influencers out there who got it a long time ago and have continued to beat this drum.
[02:08:03.039 --> 02:08:05.919]  So we need to keep doing this because it is working.
[02:08:06.079 --> 02:08:08.239]  We are being effective in getting the word out.
[02:08:08.559 --> 02:08:23.279]  Now, I will say, in fact, the last time I think it was on your show, I kind of laid out the essence of the color revolution and the stages that we are in, the steps that are being taken against us to be able to continue to undermine the presidency of Donald J. Trump.
[02:08:23.599 --> 02:08:35.999]  Trump is now starting to really understand the depth and the extended period of time that we have been, that this revolution has been ongoing.
[02:08:36.159 --> 02:08:38.399]  Others have talked about a counterrevolution.
[02:08:39.759 --> 02:08:48.479]  I've labeled this as a form of the CCP's unrestricted warfare, which is essentially the conduct of a war without rules.
[02:08:48.799 --> 02:09:06.399]  I mean, many of the things that I'm now concerned about, and one of the things that I'm concerned about, and this has to do with Venezuela, I'm really concerned that we might see, because there's competing camps that are trying to get Trump's ear on which direction we should take in Venezuela.
[02:09:06.639 --> 02:09:12.159]  Never mind, you know, we're learning about Russia and Ukraine and what's happening in Gaza.
[02:09:12.239 --> 02:09:13.439]  We can talk about that if you want.
[02:09:13.599 --> 02:09:26.639]  But what I'm concerned about, and I talked to a great friend of mine over the weekend about, we talked about the Gulf of Tom false flag that got us into the depths of the Vietnam War.
[02:09:27.359 --> 02:09:40.799]  And so at a certain point in time, everything that's going on down in Venezuela, down in the Gulf of America now, will start to feel like we're being drawn into something that we don't necessarily want to be in.
[02:09:41.119 --> 02:09:44.399]  What we really want is we want, what do I want?
[02:09:44.559 --> 02:09:59.999]  I want Maduro to be told, leave, get the hell out of Dodge, and then allow the Venezuelan people to bring in basically the government that they voted for in the likes of a couple of different people.
[02:10:00.159 --> 02:10:06.159]  And from everything I understand, they have a really good plan to be able to execute if Maduro is out of there.
[02:10:06.959 --> 02:10:18.639]  What we have to be, and this is really for President Trump and his team, but for the American people to understand, we have got to be careful that we don't get drawn into something and a false flag is created.
[02:10:18.799 --> 02:10:32.639]  False flags are a, you know, this is something that our intelligence community, particularly the CIA, has done a lot of over many, many years to draw us into wars that are unnecessary.
[02:10:33.679 --> 02:10:41.759]  We're in Eastern Europe, you know, because it was unnecessary that it happened in 2014 during the Maidan Revolution.
[02:10:41.919 --> 02:10:45.679]  The CIA and the State Department were a big part of that under the Obama regime.
[02:10:45.999 --> 02:10:49.119]  The Biden regime, all they did was exacerbate the problem.
[02:10:49.279 --> 02:10:52.799]  We wouldn't have any of the death and the killing that's on going over there.
[02:10:52.959 --> 02:10:59.599]  We wouldn't be where we were had Donald J. Trump been able to stay in power during the stone election of 2020.
[02:10:59.919 --> 02:11:02.879]  And so, you know, that mess is still going on.
[02:11:03.039 --> 02:11:06.239]  But I'm really concerned about what's happening in our own neighborhood.
[02:11:06.479 --> 02:11:16.159]  What I don't want is I don't want the Chinese, I don't want the CCP to own beachfront property here in the, you know, here in our hemisphere, right?
[02:11:16.239 --> 02:11:21.039]  Beachfront property in front of the United States of America, which is essentially what they do now.
[02:11:21.359 --> 02:11:35.919]  So what the, and I know I'm kind of honing in on Venezuela in this case, but I'm using it as an example of these sort of revolutions and this air, this arena of unrestricted warfare that we are involved in.
[02:11:36.239 --> 02:12:03.199]  Now, all that said, I have been saying for a long, long time, the infiltration of this, principally the CCP and mainly the CCP, but there are also elements, you can go back to, geez, you can go back 40 or 50 years, but the infiltration into our government by Cuban elements, certainly by Venezuelan elements, but the Venezuelan elements are more tactical.
[02:12:03.599 --> 02:12:14.159]  You know, the trend of Aragua that we've learned about over the last, you know, this past year, those are elements that have been creeping into our society, not since Donald Trump came into office or even during the last four years.
[02:12:14.719 --> 02:12:18.159]  They've been coming into the United States of America for a couple of decades.
[02:12:18.639 --> 02:12:25.119]  And they operate tactically to run these different drug cartels that have been operating in the streets of America.
[02:12:25.439 --> 02:12:32.959]  The Cubans, however, working with the Russians initially and now the Chinese, they've been infiltrating inside of our government for a long, long time.
[02:12:33.279 --> 02:12:39.519]  And so when I say infiltrating inside of our government, we're talking about Mayor Bass of LA is an admitted Cuban intelligence asset.
[02:12:41.039 --> 02:12:44.559]  Yeah, there's people in prison right now that were spying for the Cubans.
[02:12:44.799 --> 02:12:45.599]  They're in prison right now.
[02:12:46.079 --> 02:12:49.439]  They were closely tied to people inside of our government.
[02:12:49.759 --> 02:12:57.119]  So this infiltration is not just some Cuban that's sitting inside of the State Department or inside of the Intel community.
[02:12:57.439 --> 02:13:00.239]  It's people who they recruit and then they get to work for them.
[02:13:00.559 --> 02:13:02.639]  And I'm not talking about this many.
[02:13:02.879 --> 02:13:04.399]  I'm talking about lots.
[02:13:04.479 --> 02:13:09.679]  I'm talking about 10 times that or more, maybe 1,000 times that, because it's been going on for so long.
[02:13:09.999 --> 02:13:14.559]  Although Roger Stone, you know, is married to a Cuban lady and is deep in the Cuban community.
[02:13:14.879 --> 02:13:25.199]  He says like a third or more of Republican officials, including some in Congress that say they're conservative, are on the payroll for decades of the Cuban intelligence.
[02:13:25.519 --> 02:13:27.839]  Yeah, it's very, very important to understand that.
[02:13:27.999 --> 02:13:30.079]  And so, you know, how deep does that go?
[02:13:30.319 --> 02:13:35.839]  How high up in our administration, this current administration, never mind the left, how high up does it go?
[02:13:35.919 --> 02:13:38.639]  Does it go to the, you know, the undersecretary level?
[02:13:38.719 --> 02:13:39.999]  Does it go to a secretary level?
[02:13:40.239 --> 02:13:45.039]  You know, these are the kinds of things that our government has to be dealing with and looking at.
[02:13:45.199 --> 02:13:48.639]  And I know President Trump is smartening up to all of this.
[02:13:48.799 --> 02:13:49.919]  He understands all this.
[02:13:50.639 --> 02:13:58.399]  What he is learning again as president the second time is how difficult it is to break through the cement walls.
[02:13:59.119 --> 02:14:00.399]  These aren't glass barriers.
[02:14:00.479 --> 02:14:05.519]  These are cement walls that are thick and they got barbed wire inside of the cement.
[02:14:05.599 --> 02:14:13.439]  It's that hard to break through the Department of Justice, the U.S. intelligence community, particularly the CIA and other elements in our government.
[02:14:13.599 --> 02:14:18.239]  I mean, even in the Department of War, there's, you know, there are subversives operating in there that have been.
[02:14:19.199 --> 02:14:20.399]  I was going briefly.
[02:14:22.159 --> 02:14:26.159]  The chairman of the Joint Chiefs, the Admiral, they said, Hegseth told the truth.
[02:14:26.399 --> 02:14:28.159]  They called, said we're cleared of fire.
[02:14:28.239 --> 02:14:28.799]  He said, do it.
[02:14:28.879 --> 02:14:29.679]  He went on to his next thing.
[02:14:29.999 --> 02:14:30.639]  He wasn't there.
[02:14:30.799 --> 02:14:31.679]  He didn't watch.
[02:14:32.159 --> 02:14:33.519]  They talked to the Judge Advocate Generals.
[02:14:33.679 --> 02:14:34.719]  They said, hit the boat again.
[02:14:34.959 --> 02:14:35.839]  That's standard procedure.
[02:14:35.999 --> 02:14:37.119]  All of that was a lie.
[02:14:37.759 --> 02:14:38.959]  So it wasn't just a leak.
[02:14:39.119 --> 02:14:42.879]  It was classified fake leak to undermine.
[02:14:43.439 --> 02:14:45.439]  The president and the Secretary of Defense.
[02:14:45.679 --> 02:14:46.559]  That's sabotage.
[02:14:46.639 --> 02:14:47.439]  That's treason.
[02:14:47.919 --> 02:14:50.879]  I saw Hegseth, who I think is a good guy overall, very smart in ways.
[02:14:51.199 --> 02:14:59.999]  I saw him saying, oh, you know, whoever, you know, whoever the Wall Street Journal sources or whoever the Washington Post sources are, Washington Post, suck.
[02:15:00.079 --> 02:15:00.879]  No, they don't suck.
[02:15:00.959 --> 02:15:01.919]  They lied on purpose.
[02:15:02.159 --> 02:15:06.799]  Part of the whole don't follow the illegal order narrative for the soft coup.
[02:15:07.119 --> 02:15:08.879]  So we need to find out who did that.
[02:15:09.039 --> 02:15:11.359]  And they need to be charged with serious crimes.
[02:15:11.519 --> 02:15:12.559]  Correct, General?
[02:15:13.599 --> 02:15:14.479]  I mean, 100%.
[02:15:14.959 --> 02:15:21.039]  I mean, this is, you know, this is a period of an age, even though they tried to physically assassinate Donald Trump.
[02:15:21.119 --> 02:15:22.639]  And he needs to be very careful.
[02:15:22.799 --> 02:15:28.719]  The director of the Secret Service, you know, they need to protect that man, you know, I mean, like they should all the time.
[02:15:29.039 --> 02:15:33.919]  But what they do and what they're trying to do to Pete Hag Seth, and frankly, they try to do it to Tulsi before.
[02:15:34.239 --> 02:15:42.079]  Whenever there's bad news for them, and particularly the seditious six, what they try to do is they then try to assassinate by narrative.
[02:15:42.399 --> 02:15:45.919]  And this is a tactic of the left to assassinate by narrative.
[02:15:46.079 --> 02:15:46.719]  I mean, they're not.
[02:15:46.799 --> 02:15:47.599]  And it was a total lie.
[02:15:47.759 --> 02:15:48.399]  It was a total lie.
[02:15:48.559 --> 02:15:50.399]  Like Trump's saying the KKK are fine people.
[02:15:50.559 --> 02:15:51.919]  He said they're horrible people.
[02:15:52.399 --> 02:15:53.439]  They just lie.
[02:15:54.079 --> 02:15:54.799]  Right, right.
[02:15:55.039 --> 02:15:57.839]  So, I mean, they, and they will continue to lie.
[02:15:57.999 --> 02:16:03.759]  They will continue to target those of us whose voices matter, those of us who are standing up and standing our ground.
[02:16:03.919 --> 02:16:08.319]  You're one of them, you know, and you're your great audience that has continued to support you.
[02:16:08.399 --> 02:16:11.359]  And thank God that they have, because we need your voice.
[02:16:11.519 --> 02:16:13.039]  We need other voices that are out there.
[02:16:13.359 --> 02:16:14.239]  You're about to have one.
[02:16:14.799 --> 02:16:17.199]  I guess when Patrick comes in, maybe today or tomorrow.
[02:16:17.519 --> 02:16:27.679]  But I mean, we need to have these voices right now who understand the geopolitical environment that we are in, as well as the homeland security environment that we need.
[02:16:28.239 --> 02:16:31.599]  And right now, there's a balance that Donald J. Trump is trying to do.
[02:16:31.919 --> 02:16:41.920]  He's trying to balance everything that the American, that, you know, American national security needs to make sure that we stay on top of overseas, right?
[02:16:42.159 --> 02:16:46.319]  And trade and all this stuff and all the different wars that are going on, the reconstruction efforts.
[02:16:46.639 --> 02:16:49.680]  But if he doesn't go after the deep state, it's not going to matter.
[02:16:50.159 --> 02:16:52.399]  It will not matter one iota.
[02:16:52.479 --> 02:16:55.680]  That's the second part of this thing is this homeland security environment.
[02:16:55.920 --> 02:16:59.680]  And I'm not talking about securing the borders or getting rid of all these illegals.
[02:16:59.920 --> 02:17:06.559]  I'm actually talking about basically getting in and revolutionizing our government.
[02:17:06.799 --> 02:17:17.119]  I mean, reforming our government, getting inside of the components of our government that actually are doing damage to his ability to be able to lead this country.
[02:17:17.439 --> 02:17:19.519]  And he has the rolling pulpit, as you said two weeks ago.
[02:17:20.000 --> 02:17:22.000]  As you said two weeks ago, he needs to address the nation.
[02:17:22.319 --> 02:17:24.159]  He's done it in little ways and through his surrogates.
[02:17:24.479 --> 02:17:26.559]  A week after you said that, I saw the surrogates go out.
[02:17:26.719 --> 02:17:27.359]  It was confirmed.
[02:17:27.439 --> 02:17:28.239]  They listened to you.
[02:17:28.559 --> 02:17:29.359]  They said this is true.
[02:17:29.519 --> 02:17:33.119]  They had a CIA briefing, literally telling the media this.
[02:17:33.279 --> 02:17:35.519]  So that's a huge breakthrough, but it's not a one-off.
[02:17:35.680 --> 02:17:41.119]  It's got to be the war drum of we have these criminal group inside that's generating all these attacks.
[02:17:41.359 --> 02:17:43.519]  It's the mothership firing all the torpedoes.
[02:17:43.680 --> 02:17:44.559]  You got to take it out.
[02:17:44.879 --> 02:17:46.399]  So I saw you on Bannon.
[02:17:46.479 --> 02:17:47.439]  Can you elaborate on this?
[02:17:47.680 --> 02:17:48.959]  I know Trump wanted you back.
[02:17:49.199 --> 02:17:53.760]  I know you could do a lot on the outside, but you said, no, I'm out of this.
[02:17:54.079 --> 02:17:58.879]  And when I tried to get you to run for president when Trump wasn't sure he was, you said, no, I think we're going to draft Trump.
[02:17:59.119 --> 02:18:04.799]  But I saw you say, I won't you elaborate that you're ready to be brought back in.
[02:18:04.879 --> 02:18:07.199]  And I'm telling you, there's nobody as good as you, General.
[02:18:07.519 --> 02:18:09.119]  And I know you're like George Washington.
[02:18:09.199 --> 02:18:10.079]  You want to be at the farm.
[02:18:10.719 --> 02:18:12.000]  Out in the country, fight the tyranny.
[02:18:12.159 --> 02:18:15.760]  But is it time for us to really pressure Trump?
[02:18:15.840 --> 02:18:17.840]  And where would he bring you in?
[02:18:18.479 --> 02:18:28.079]  Well, you know, in terms of coming, you know, going back into the government, number one, you know, President Trump understands that I have remained loyal to him, you know, but not loyal to a fault.
[02:18:28.159 --> 02:18:30.639]  He knows if I disagree with him, I'll let him know that.
[02:18:30.719 --> 02:18:31.279]  And I have.
[02:18:31.760 --> 02:18:35.840]  He's been very supportive and he's working his tail off.
[02:18:36.000 --> 02:18:44.239]  I mean, the man is now he's going to go around the country and basically rally until 2026 to make sure that we stay in the House.
[02:18:44.399 --> 02:18:45.760]  So he's got to do that.
[02:18:46.079 --> 02:18:58.399]  I mean, I, you know, am in different roles right now that I, you know, that I play, so to speak, on behalf of trying to continue to protect this country from being destroyed.
[02:18:58.719 --> 02:19:00.159]  And I want people to understand that.
[02:19:00.319 --> 02:19:07.199]  This is not about the left and the right, the Democrat and Republican, conservatives, and liberals.
[02:19:07.439 --> 02:19:13.680]  This is about a completely different ideological underpinning that the left wants in this country.
[02:19:14.000 --> 02:19:30.000]  And what is most concerning to me, and they call it the Red-Green Alliance, I call it the axis of resistance, it's this coming together of communists and Islamists in this country as, you know, that are that are not just showing up in mosques or showing up.
[02:19:30.399 --> 02:19:33.119]  They sign up with the Democrats for every form of fraud.
[02:19:33.519 --> 02:19:34.159]  Everything.
[02:19:34.799 --> 02:19:35.199]  Everything.
[02:19:35.600 --> 02:19:46.639]  And inside of our Congress right now, I mean, when they did a recent vote on making sure that we didn't allow socialism in our government, it was like 92 of them voted against it.
[02:19:46.799 --> 02:19:50.639]  Like they voted for the idea that socialism was okay.
[02:19:50.879 --> 02:19:52.239]  So how many do we have?
[02:19:52.399 --> 02:19:54.079]  I used to say about 25%.
[02:19:54.479 --> 02:19:55.680]  Maybe it's more like 50%.
[02:19:56.079 --> 02:19:57.279]  And it's not just the Democrats.
[02:19:57.439 --> 02:20:03.199]  I actually think that there's probably some Republicans in name only when you start looking at voting records.
[02:20:03.840 --> 02:20:10.959]  So the bottom line here is whatever I end up doing, I'll continue to do what I'm doing, which I, you know, I have a passion for.
[02:20:11.359 --> 02:20:12.399]  You're very effective right now.
[02:20:12.559 --> 02:20:17.600]  I just saw you say, I mean, when you play the clip, you're just like, well, yeah, okay, they asked me to serve.
[02:20:17.680 --> 02:20:18.239]  I will.
[02:20:18.879 --> 02:20:19.119]  Yeah.
[02:20:19.359 --> 02:20:29.199]  I mean, if I serve anyway, if the president came and said, hey, Mike, I'd like to have you come back into the government in some capacity.
[02:20:29.680 --> 02:20:31.279]  How best do you think that you can help?
[02:20:31.600 --> 02:20:39.680]  And I have a large network of people around the world, as well as right here in this country.
[02:20:39.840 --> 02:20:44.559]  But what you have is the 360, 35,000 people spectrum thing.
[02:20:44.719 --> 02:20:48.319]  You need to be commanding the task forces to go after the deep state.
[02:20:48.479 --> 02:20:50.559]  Like we had Doge with Elon, they should bring him back.
[02:20:50.799 --> 02:21:00.479]  We need you in there as a national security roving czar to working with Ed Martin to go after the deep state.
[02:21:01.119 --> 02:21:12.000]  Yeah, I mean, that's, you know, like I said, I mean, I think I said on Steve Bannon the other day that, you know, they would shit their pants if he brought me in as the czar czar to basically get after the deep state.
[02:21:12.319 --> 02:21:20.399]  You know, I looked at a video this morning, Alex, of me on Al Jazeera back in 2015, this morning.
[02:21:20.719 --> 02:21:24.079]  And in that video, somebody sent it to me and said, man, you ought to play this one again.
[02:21:24.239 --> 02:21:25.760]  I might post it on my ex site later.
[02:21:26.000 --> 02:21:26.319]  Please do.
[02:21:26.399 --> 02:21:27.600]  We'll play it or send it to me, please.
[02:21:28.399 --> 02:21:37.039]  But in that video, I was talking to, it was on Al Jazeera, and I was doing a debate with a guy, you know, the host of Al Jazeera at that time.
[02:21:37.359 --> 02:21:40.000]  And I was talking about the rise of ISIS.
[02:21:40.159 --> 02:21:42.239]  I was talking about the threat to our homeland.
[02:21:42.399 --> 02:21:50.719]  I was talking about Syria and the Free Syrian movement that we now, you know, I mean, like everything that I said, it's about probably a three-minute clip.
[02:21:50.959 --> 02:21:51.840]  It's all happened.
[02:21:52.079 --> 02:21:54.479]  That was back in, that was 10 years ago.
[02:21:54.799 --> 02:21:59.519]  Everything that I said, and the guy was like, you know, at the time, he's calling me a conspiracy theorist.
[02:21:59.600 --> 02:21:59.760]  Really?
[02:21:59.920 --> 02:22:02.799]  He's saying, no, how can, you know, you're basically you're wrong.
[02:22:02.959 --> 02:22:07.920]  But I didn't go on CNN or MSNBC or Fox News.
[02:22:08.159 --> 02:22:09.439]  I went on Al Jazeera.
[02:22:09.599 --> 02:22:17.919]  Went into the, you know, into the bowels of hell, really, because Al Jazeera has been a mouthpiece for these terrorist networks around the world.
[02:22:18.239 --> 02:22:27.119]  And by the way, one week before the terror attack in D.C. on the guard, you said the next few months, look for the jihadis to start hitting.
[02:22:27.359 --> 02:22:34.959]  Now it's been confirmed that he was in communication very close working with the guy that tried to bomb, suicide bomb Fort Worth.
[02:22:35.279 --> 02:22:41.839]  So this is, and now it's come out that the shooter in D.C., he's on video.
[02:22:41.999 --> 02:22:43.119]  He's not a suspect.
[02:22:43.279 --> 02:22:44.719]  He's on video shooting the guard.
[02:22:45.519 --> 02:22:48.879]  That he was being commanded by some group.
[02:22:49.519 --> 02:22:49.759]  Yeah.
[02:22:49.999 --> 02:22:53.599]  And the media, the big media, didn't want to tie those two guys together.
[02:22:53.759 --> 02:22:58.959]  In fact, they didn't even want to report on the potential bombing suspect in Fort Worth at all.
[02:22:59.119 --> 02:23:06.079]  They wanted that one to die because they didn't want to all of a sudden go, shoot, these guys, you know, what other coordinated attacks are being planned?
[02:23:06.399 --> 02:23:08.559]  I mean, we're getting ready to go into the holiday season here.
[02:23:09.199 --> 02:23:13.599]  We have groups connected to him shoot up the baseball field and shoot the coach.
[02:23:13.759 --> 02:23:13.999]  Exactly.
[02:23:14.479 --> 02:23:15.199]  This is really.
[02:23:15.759 --> 02:23:16.799]  So are they real?
[02:23:17.679 --> 02:23:18.719]  Are they probing or?
[02:23:18.879 --> 02:23:20.399]  I mean, what's happening?
[02:23:20.719 --> 02:23:24.719]  Well, yeah, last thing I think is complexity, right?
[02:23:24.879 --> 02:23:35.759]  What we're looking at is cause chaos, cause a level of complexity that this government, Donald J. Trump's government, has a difficult time handling in addition to all the other problems that they have.
[02:23:36.239 --> 02:23:39.199]  And that is a form of warfare.
[02:23:39.359 --> 02:23:41.279]  It is an unrestricted form of warfare.
[02:23:41.519 --> 02:23:42.879]  Yep, fight them economically.
[02:23:43.119 --> 02:23:44.079]  Yep, fight them politically.
[02:23:45.599 --> 02:23:48.639]  But fight them in the information domain with whatever they got.
[02:23:49.839 --> 02:23:55.279]  Their control over TikTok and other social media platforms, but do physical things as well.
[02:23:55.599 --> 02:24:04.159]  Things like railroads and buses and trains and bombs at Fort Worth or shoot a couple of National Guardsmen inside of Washington, D.C.
[02:24:04.639 --> 02:24:08.319]  I mean, these are not things that are just made up shit, right?
[02:24:08.399 --> 02:24:10.719]  This is stuff that actually has happened.
[02:24:11.039 --> 02:24:16.399]  And what we've got to make sure of is that in this White House, who knows about that?
[02:24:16.719 --> 02:24:18.719]  Who is actually staying on top of it?
[02:24:18.879 --> 02:24:22.639]  Is it some small cell that's briefing the president of the United States?
[02:24:22.879 --> 02:24:23.359]  I don't think so.
[02:24:23.519 --> 02:24:26.559]  And that's maybe that's where a guy like me plays in.
[02:24:26.799 --> 02:24:32.399]  Or is it our CIA or is it our intelligence community that we're spending, you know, God knows, 80, 100 years?
[02:24:32.479 --> 02:24:32.639]  Is it?
[02:24:32.959 --> 02:24:41.119]  It's encouraging, and I've confirmed this, that they did send a group of CIA to tell Fox, Newsmax, and a bunch of others, hey, this is a rogue CIA group.
[02:24:41.199 --> 02:24:43.439]  This is all in the temporary country, which we already know is true.
[02:24:43.999 --> 02:24:49.039]  That shows that Trump's starting to get real traction, which we haven't seen any in the CIA from Ratcliffe.
[02:24:49.119 --> 02:24:50.319]  I mean, that's encouraging.
[02:24:50.559 --> 02:24:52.959]  That's at least the CIA fighting with itself.
[02:24:53.599 --> 02:24:55.999]  Yeah, and I think it's because of pressure by the president.
[02:24:56.239 --> 02:24:57.679]  I don't think it's because they've done it on their own.
[02:24:57.839 --> 02:24:59.119]  I don't think Ratcliffe did it on his own.
[02:24:59.199 --> 02:25:11.359]  I think the president put his finger in Ratcliffe's chest and said, get this shit fixed right away and start and start doing more and make sure that if Ratcliffe's exactly telling him wants to hear, oh, yes, sir, we know it's a rogue CIA.
[02:25:11.439 --> 02:25:12.399]  Oh, I'm fixing it.
[02:25:12.559 --> 02:25:13.839]  That makes sense.
[02:25:14.159 --> 02:25:18.479]  Yeah, I mean, you know, what reforms have we seen in that organization?
[02:25:18.639 --> 02:25:20.319]  And I'm not talking about marginal reforms.
[02:25:20.479 --> 02:25:23.439]  I'm not talking about moving boxes around on a line and blockchain.
[02:25:23.519 --> 02:25:25.519]  I'm talking about whole cloth reform.
[02:25:25.679 --> 02:25:30.879]  I mean, there's been some great ideas about what to do about it, but we haven't seen that, you know?
[02:25:31.119 --> 02:25:36.079]  And that kind of, I mean, these are big issues, but at the same time, you've got to go soon.
[02:25:36.159 --> 02:25:36.959]  I keep you for 10 hours.
[02:25:37.119 --> 02:25:40.159]  I've got so many questions, but real quick, as you mentioned this today, maybe I'm going to talk about you.
[02:25:40.319 --> 02:25:41.199]  You talk about what you want to talk about.
[02:25:41.919 --> 02:25:44.399]  Trump coming out saying, Zelensky, you're basically a dictator.
[02:25:44.559 --> 02:25:45.679]  Ukraine's not a democracy.
[02:25:45.839 --> 02:25:50.959]  You're almost two years in after no election time because he wouldn't even read the peace plan.
[02:25:51.759 --> 02:25:52.799]  And so that's a good sign.
[02:25:52.959 --> 02:25:54.319]  So where are we going there?
[02:25:54.479 --> 02:25:58.559]  Are we forced to pull out of NATO because they're committed to go to war with Russia, but they can only do it with us?
[02:25:58.959 --> 02:26:00.159]  What's happening there, sir?
[02:26:00.799 --> 02:26:05.519]  Yeah, I mean, I posted the other day that I thought that basically we've seen the end of NATO.
[02:26:06.079 --> 02:26:13.279]  Don't think that we, the reason why NATO was created was Post-World War II and that that time frame is gone.
[02:26:13.519 --> 02:26:16.479]  It is no longer a defensive chartered organization.
[02:26:16.799 --> 02:26:18.399]  They, they want to go to war with Russia.
[02:26:18.559 --> 02:26:19.679]  That is total bullshit.
[02:26:19.999 --> 02:26:26.079]  We we have got to seriously consider at least threatening it and certainly considering pulling out of NATO.
[02:26:26.319 --> 02:26:32.719]  Now that's going to get all kinds of cards and letters into your show and certainly death threats to me, but this is the kind of nonsense.
[02:26:32.959 --> 02:26:37.919]  And the European Union is NATO, NATO is the European Union and the European Union leadership.
[02:26:37.999 --> 02:26:45.439]  What they do is they get together with Zelensky recently that's a great picture and they're all telling Zelensky, hey, keep fighting, keep going, keep going, because it's money.
[02:26:45.599 --> 02:26:56.159]  There's a military and industrial and security state complex in in Europe, just as there is in the United States Of America, and both of them are working in collusion to maintain the boogeyman of Russia.
[02:26:56.799 --> 02:27:18.879]  And all that's happening is Russia is falling further and further under the umbrella of China, and the more Russia falls under the umbrella of China, then we have a formidable enemy, we have a formidable adversary and it's supercharging major nuclear powers exactly, it's supercharging bricks all of it, which was always U.s policy to not have them come together and what you're saying is correct, U.s.
[02:27:19.039 --> 02:27:20.079]  Proven doctrine.
[02:27:20.319 --> 02:27:22.079]  Why are the globalists going against?
[02:27:23.359 --> 02:27:31.119]  Because against the West interest, even though they are fighting with the Chinese, they're only thinking one-dimensionally.
[02:27:31.679 --> 02:27:34.159]  No yeah no, you know again.
[02:27:34.399 --> 02:27:39.599]  Unrestricted warfare, war without rules right so, the globalists.
[02:27:39.759 --> 02:27:43.199]  But what's happening is the globalists and they are a strong block.
[02:27:43.519 --> 02:27:46.959]  Bricks is part of it, you know, and you go, India China, wait a second.
[02:27:47.039 --> 02:27:47.839]  These guys are fighting each other.
[02:27:48.399 --> 02:27:51.439]  The globalists are really doing this to actually empower China.
[02:27:51.759 --> 02:27:53.519]  Oh, in a huge, huge way.
[02:27:53.759 --> 02:27:54.719]  I mean in a huge way.
[02:27:54.879 --> 02:28:06.079]  They see China as the rising star for this coming century and this sort of the globalist leadership bloc wants to work very closely with them and notice how the is completely aligned with China.
[02:28:06.079 --> 02:28:15.839]  Now, while they attack Russia, knowing it's driving Russia into China's arms, the Russians have got to be sophisticated enough to know that right yeah, and one other another comment about the European Union.
[02:28:15.839 --> 02:28:21.759]  And you know, countries like the United Kingdom and France these are not people go, oh, they're falling apart, they're falling to this.
[02:28:22.239 --> 02:28:24.479]  No, that's the, that's what's exactly what they want.
[02:28:24.719 --> 02:28:33.439]  So if you have, you know, 10 or 12 uh popularity rating in in France for Macaron or, or uh, or the Uk for Starmer.
[02:28:33.679 --> 02:28:38.719]  I mean, they don't care, they're going to continue to move in the direction that they have been directed to move in.
[02:28:38.879 --> 02:28:46.079]  They're not working for their people, they're working for the globalist cabal that comes still emanates out of the World Economic Forum in Davos, Switzerland.
[02:28:46.319 --> 02:28:50.399]  We have got to generalize Generalflyn.com.
[02:28:50.479 --> 02:28:51.359]  I'm going to twist your arm.
[02:28:51.359 --> 02:28:55.199]  Unless you've got a two-minute break, just do five more minutes to put bookends on this.
[02:28:55.359 --> 02:28:56.559]  This is so important.
[02:28:57.759 --> 02:28:58.799]  Let me tell you about this.
[02:28:59.119 --> 02:29:10.719]  Our sponsor Bigly and the products they have at the Electionstore.com are, whatever the highest source, best quality, highest rated products are, we go out in private, label them and in some cases, soup them up, make them even better.
[02:29:10.959 --> 02:29:13.679]  So we did a year ago a survey, what do listeners want?
[02:29:13.999 --> 02:29:15.919]  And you wanted methylene blue.
[02:29:16.079 --> 02:29:20.943]  You wanted beef tallow that Kennedy talks About, which I know is great for cooking, and there's so much better for it than seed oils.
[02:29:21.183 --> 02:29:23.023]  And he wanted high-quality shiloji.
[02:29:23.183 --> 02:29:23.903]  He brought you all the best.
[02:29:24.143 --> 02:29:25.023]  They've sorts the best.
[02:29:25.103 --> 02:29:25.663]  This is so heavy.
[02:29:25.743 --> 02:29:26.383]  This is so huge.
