[00:00:01.011 --> 00:00:03.677]  3139.
[01:21:50.910 --> 01:21:53.873]  Get a Big Berkey today at BigBerkeyWaterFilters.com.
[01:21:54.133 --> 01:21:57.555]  GCN listeners receive 5% off all ceramic filter systems.
[01:21:57.855 --> 01:21:59.637]  Visit our website or call 1-877-99-BERKEY.
[01:21:59.657 --> 01:22:00.237]  That's 877-99-B-E-R-K-E-Y.
[01:22:00.257 --> 01:22:02.679]  Big Berkey Water Filters, for the love of clean water.
[01:22:09.289 --> 01:22:11.831]  Hi folks, Alex Jones here with some important information.
[01:22:12.111 --> 01:22:16.974]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[01:22:17.234 --> 01:22:25.059]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed, and the Charlatans willing to sell us out for a quick buck.
[01:22:25.339 --> 01:22:29.661]  Deciding to take action, a company run by patriots for patriots was born.
[01:22:29.861 --> 01:22:33.682]  My Patriot Supply has never taken a loan or accepted outside funding.
[01:22:33.842 --> 01:22:39.545]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:22:39.785 --> 01:22:42.566]  It is rare to find companies who practice what they preach.
[01:22:42.966 --> 01:22:48.108]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:22:48.308 --> 01:22:56.431]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:22:56.491 --> 01:22:56.771]  That's 866-229-0927.
[01:22:56.811 --> 01:22:59.112]  Do business with someone who shares your values.
[01:22:59.132 --> 01:23:00.112]  MyPatriotSupply.com slash Alex.
[01:23:08.817 --> 01:23:12.439]  Get the most important package of information you'll ever receive in your life for only $10.
[01:23:12.559 --> 01:23:23.283]  The package includes three books and seven DVD programs which cover biblical miracles and prophecy, The Shroud of Turin, The Third Secret of Fatima, What Really Happened to the Catholic Church, and more.
[01:23:23.483 --> 01:23:23.784]  Call 800-513-0029.
[01:23:23.824 --> 01:23:24.044]  That's 800-513-0029.
[01:23:24.084 --> 01:23:25.144]  Or go to VaticanCatholic.com.
[01:23:25.184 --> 01:23:25.985]  That's VaticanCatholic.com.
[01:23:26.005 --> 01:23:26.045]  800-513-0029.
[01:23:26.065 --> 01:23:26.445]  VaticanCatholic.com.
[01:23:38.510 --> 01:23:41.091]  Silver has always been nature's very own antibiotic.
[01:23:41.231 --> 01:23:45.233]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:23:45.533 --> 01:23:46.774]  Silverlungs.com.
[01:23:46.934 --> 01:23:49.415]  You'll find no wild claims or pseudoscience.
[01:23:49.595 --> 01:23:52.396]  Just a lifetime of nano-sized pure silver solutions.
[01:23:52.596 --> 01:23:54.737]  The Silverlungs generator allows you to make your own.
[01:23:54.957 --> 01:23:56.698]  So stop paying for silver solutions.
[01:23:56.858 --> 01:24:02.200]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:24:02.421 --> 01:24:06.102]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[01:24:06.222 --> 01:24:07.723]  That's Silverlungs.com.
[01:24:20.656 --> 01:24:23.799]  Welcome back to the Alex Jones Show, I'm David Knight.
[01:24:23.899 --> 01:24:28.623]  Alex is going to be joining us in the next segment with a report about food, the ultimate secret.
[01:24:29.184 --> 01:24:35.029]  You know, it was Hippocrates, the father of medicine and ethics, who said, let food be your medicine.
[01:24:35.269 --> 01:24:41.014]  Also attributed to another Greek, a fellow named Galen, he said, first do no harm.
[01:24:41.835 --> 01:24:48.037]  We need to think about the role of food in our life, about good, clean sources of food.
[01:24:48.597 --> 01:24:52.979]  And of course, one of the best places you can get that is at MyPatriotSupply, one of our sponsors.
[01:24:53.579 --> 01:24:59.461]  The collapse of the border, the collapse of the economy, soaring meat prices, it's clear that there's no longer time to wait.
[01:24:59.961 --> 01:25:02.002]  You need to get started by preparing today.
[01:25:02.742 --> 01:25:06.466]  Go over to MyPatriotSupply.com, check out their complete line of preparedness products.
[01:25:06.927 --> 01:25:11.873]  My Patriot Supply is the home of the Patriot Pantry line of emergency food storage.
[01:25:12.433 --> 01:25:15.517]  If you don't have food, you're no threat to the New World Order.
[01:25:16.218 --> 01:25:21.163]  They're counting on you to be ever-dependent slaves to their system of control, but you can fight back.
[01:25:21.724 --> 01:25:28.189]  You can establish independence for yourself and for your family by securing your own private supply of storable food.
[01:25:28.209 --> 01:25:32.612]  And there's no better way to prepare than by this Patriot-owned company.
[01:25:32.672 --> 01:25:38.817]  Visit MyPatriotSupply.com forward slash Alex for special offers to listeners of this broadcast for a limited time.
[01:25:39.177 --> 01:25:42.540]  They're offering additional discounts off their already low prices.
[01:25:42.640 --> 01:25:47.204]  That website again is MyPatriotSupply.com forward slash Alex.
[01:25:47.904 --> 01:25:56.088]  It was just yesterday that the New York Times said that central bankers are worried about bubbles and they rebuke the markets.
[01:25:56.949 --> 01:26:00.430]  Are they worried about bubbles or are they floating trial balloons?
[01:26:00.611 --> 01:26:16.259]  Here we have out of Frankfurt we've got an organization they say that represents the world's main central banks warned on Sunday that dangerous new asset bubbles were forming even before the global economy had finished recovering from the last round of financial excess.
[01:26:17.239 --> 01:26:21.801]  And they say that during the boom, resources were misallocated on a huge scale.
[01:26:22.561 --> 01:26:24.682]  I wonder who misallocated those resources.
[01:26:24.922 --> 01:26:26.763]  It didn't have anything to do with the bankers, did it?
[01:26:27.143 --> 01:26:30.365]  It didn't have anything to do with them pumping and dumping the economy, did it?
[01:26:30.385 --> 01:26:33.746]  I mean, that's the model that they've always used.
[01:26:34.166 --> 01:26:38.308]  That's the model that they used to establish the central bank in America in the first place.
[01:26:38.348 --> 01:26:39.469]  It was bank panics.
[01:26:39.989 --> 01:26:43.271]  Going in, snapping up assets at fire sale prices.
[01:26:43.811 --> 01:26:45.552]  That's what they always do.
[01:26:45.632 --> 01:26:48.814]  So when they warn about bubbles, take them very seriously.
[01:26:48.874 --> 01:26:52.436]  What they're really doing is floating a trial balloon.
[01:26:53.056 --> 01:26:57.579]  Now, before we go to the break and this special report from Alex, I want to cover some breaking gun news.
[01:26:58.980 --> 01:27:05.804]  In Colorado, if you remember, there were some very restrictive gun control laws that were pushed last year.
[01:27:06.886 --> 01:27:10.987]  Some Colorado Democrats that rammed those things through were recalled.
[01:27:11.528 --> 01:27:12.888]  People pushed back against that.
[01:27:13.468 --> 01:27:19.951]  And you had the County Sheriffs of Colorado responded by vowing not to enforce the laws.
[01:27:20.051 --> 01:27:29.054]  This is an article from CapitalismInstitute.org and they point out now that they've gone to a trial and the judge, a U.S.
[01:27:29.094 --> 01:27:32.195]  District Judge Marsha Krieger, said that
[01:27:34.150 --> 01:27:40.736]  These, that prior to 2008, the Second Amendment wasn't recognized as an individual right.
[01:27:41.616 --> 01:27:41.957]  Really?
[01:27:42.517 --> 01:27:42.837]  Really?
[01:27:43.738 --> 01:27:46.580]  What do you think the right of the people means?
[01:27:47.421 --> 01:27:49.463]  The right of the people to keep and bear arms.
[01:27:50.123 --> 01:28:00.913]  Every one of the amendments in the Bill of Rights, except for a part of the Tenth Amendment, is about individual rights being recognized against the state.
[01:28:01.553 --> 01:28:02.874]  They're all about individual rights.
[01:28:02.934 --> 01:28:08.439]  We're not talking about the free speech of NPR or the free speech of the State Department.
[01:28:08.459 --> 01:28:10.821]  We're talking about the free speech of individuals.
[01:28:10.861 --> 01:28:15.485]  We're talking about the religious freedom to exercise religion of individuals.
[01:28:15.965 --> 01:28:19.288]  We're not talking about some kind of a collective right.
[01:28:19.428 --> 01:28:20.809]  It was always an individual right.
[01:28:20.829 --> 01:28:27.114]  But she maintains that until the Supreme Court said so, just recently in 2008, that it wasn't an individual right.
[01:28:27.395 --> 01:28:28.816]  And then listen to what else she had to say.
[01:28:29.236 --> 01:28:37.261]  She said, since there's no evidence that law enforcement officials are enforcing the law as written, there therefore is no threat to the Second Amendment.
[01:28:38.102 --> 01:28:40.443]  Do you see that screwed up logic?
[01:28:40.924 --> 01:28:49.589]  She's saying that the sheriffs come out and say, these laws are unenforceable and they're unconstitutional and we're not going to do anything with these laws.
[01:28:49.749 --> 01:28:50.450]  So she says, well,
[01:28:51.089 --> 01:28:55.531]  Then you don't have to worry because since they're not enforcing it, they're not a threat to your rights.
[01:28:56.112 --> 01:29:01.094]  Do you understand the parallel to what Obama is telling us about the NDAA and indefinite detention?
[01:29:02.035 --> 01:29:12.881]  He says, it's not a threat to your rights if I say that the military can come in and arrest you, hold you indefinitely without any due process.
[01:29:13.501 --> 01:29:16.603]  That's not a threat to your rights because I'm not doing it right now.
[01:29:17.927 --> 01:29:18.407]  You understand?
[01:29:19.088 --> 01:29:23.331]  It is a threat to our rights when they establish this as a legal precedent.
[01:29:23.711 --> 01:29:29.815]  And again, going back to what's happening with the collapsing borders, they use the same techniques all the time.
[01:29:30.435 --> 01:29:34.198]  They always use children as a beard to take your rights.
[01:29:34.838 --> 01:29:41.823]  They always pass the law and the legal structure, and don't do anything right away, and then enforce it later on.
[01:29:41.943 --> 01:29:43.564]  That's what's happening at the border with NAFTA.
[01:29:44.025 --> 01:29:47.728]  That's what they want to do with our gun rights, with our due process rights.
[01:29:47.748 --> 01:29:50.530]  We're going to be right back with a report from Alex Jones.
[01:29:50.710 --> 01:29:52.152]  Food, the ultimate secret.
[01:29:52.192 --> 01:29:58.897]  Stay with us.
[01:29:59.758 --> 01:30:00.659]  We're on the march.
[01:30:01.159 --> 01:30:02.761]  The empire's on the run.
[01:30:03.701 --> 01:30:06.384]  Alex Jones and the GCN Radio Network.
[01:30:10.484 --> 01:30:12.365]  I've always believed in nutrition and herbs.
[01:30:12.705 --> 01:30:20.369]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
[01:30:20.750 --> 01:30:28.033]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated for maximum potency.
[01:30:28.294 --> 01:30:32.556]  I just received my Male Vitality about three days ago and I must say, that is some good stuff.
[01:30:32.876 --> 01:30:43.060]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO organic super male vitality formula.
[01:30:43.520 --> 01:30:49.682]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[01:30:50.003 --> 01:30:52.223]  I jump out of bed ready to fight these criminals every day.
[01:30:52.243 --> 01:30:56.205]  I look forward to waking up and taking my super male vitality and get the day started.
[01:30:56.385 --> 01:30:57.968]  It's not just the Super Mel Vitality.
[01:30:58.328 --> 01:31:02.275]  All the products in Infowarslife.com are simply amazing.
[01:31:02.495 --> 01:31:09.426]  Visit Infowarslife.com today to secure your Super Mel Vitality and other powerful products from Infowarslife.
[01:31:10.290 --> 01:31:14.313]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:31:14.333 --> 01:31:18.516]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:31:18.716 --> 01:31:22.119]  What are the health effects of having these drugs in our drinking water?
[01:31:22.379 --> 01:31:25.261]  It's forced medical treatment without the consent of residents.
[01:31:25.421 --> 01:31:32.727]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[01:31:33.007 --> 01:31:36.648]  On average, the county says it sprays with glyphosate at least once a week.
[01:31:36.888 --> 01:31:41.129]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[01:31:41.289 --> 01:31:47.230]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:31:47.270 --> 01:31:51.071]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:31:51.211 --> 01:31:53.751]  It is our responsibility to protect our families.
[01:31:53.951 --> 01:31:55.291]  The establishment's not going to do it.
[01:31:55.451 --> 01:31:56.672]  It's time to take action.
[01:31:56.832 --> 01:31:58.472]  It's time to filter our water.
[01:31:58.652 --> 01:32:05.816]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:32:06.036 --> 01:32:07.217]  Or call toll free at 888-253-3139.
[01:32:10.629 --> 01:32:15.371]  Man, when I get home from work, all Betty does is watch her reality TV and then she goes to sleep.
[01:32:15.611 --> 01:32:18.712]  I can take her on romantic dates, I get her flowers, you name it.
[01:32:18.952 --> 01:32:20.813]  She's just not the woman I married.
[01:32:21.053 --> 01:32:22.993]  Oh, Ralph, that's just awful.
[01:32:23.213 --> 01:32:24.674]  Does this seem familiar?
[01:32:24.854 --> 01:32:27.915]  Are the honeymoon days of your relationship long gone?
[01:32:28.195 --> 01:32:29.516]  If so, consider this.
[01:32:29.776 --> 01:32:38.699]  The abundance of chemical additives, pesticides, BPA containers, contaminated tap water, and other toxic substances found in our environment.
[01:32:39.059 --> 01:32:45.083]  Experts know our bodies are suffering and being thrown off balance, especially when it comes to your natural systems.
[01:32:45.443 --> 01:32:47.064]  Forget synthetic chemicals.
[01:32:47.484 --> 01:32:55.129]  Super Female Vitality brings forward key herbs specifically chosen for women's biology without the use of phony additives.
[01:32:55.509 --> 01:33:02.773]  Get your bottle of Super Female Vitality today at InfoWarsLife.com, InfoWarsStore.com or call 1-888-253-3139.
[01:33:02.793 --> 01:33:04.154]  InfoWarsLife.com.
[01:33:04.214 --> 01:33:04.854]  Live Life Healthy!
[01:33:27.961 --> 01:33:34.374]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:33:34.454 --> 01:33:35.937]  It's Alex Jones!
[01:33:50.097 --> 01:33:59.225]  Back in July of 2010, nearly four years ago, we released a video and text special report titled, Food The Ultimate Secret.
[01:33:59.845 --> 01:34:11.515]  Today I wanted to look at that original report, which is still extremely important and groundbreaking, and expand on it with some of the new news that dovetails with that special report.
[01:34:12.276 --> 01:34:20.502]  But before we re-air that from the archive, let's go ahead and get into some of those articles right now that are breaking as we speak.
[01:34:21.143 --> 01:34:27.128]  National Geographic is reporting that infertility in Spanish pigs has been traced to plastics.
[01:34:27.768 --> 01:34:29.329]  A warning for humans?
[01:34:29.429 --> 01:34:40.236]  Gee, what have I been telling you with medical doctors for at least 15 years about bisphenol A and other plastics that they put in the paper money, the printer ink, you name it.
[01:34:40.676 --> 01:34:44.379]  They've got hundreds of other plastics they could be using, but they don't.
[01:34:44.559 --> 01:34:48.942]  This is social engineering 101, and everyone that adopts
[01:34:49.642 --> 01:34:58.126]  Western systems, American systems, is basically becoming infertile and running chances of getting higher rates of cancer.
[01:34:58.526 --> 01:35:04.209]  So again, the rest of the story is this is being done by design more and more.
[01:35:05.270 --> 01:35:09.312]  Here's another headline in the medical tyranny section of InfoWars.com.
[01:35:10.152 --> 01:35:13.954]  Farmers are seeing better animal health with non-GMO feeds.
[01:35:15.416 --> 01:35:22.402]  So many farmers that we talk to have gotten to the fact that their animals get sick or die when they're on these feeds.
[01:35:22.722 --> 01:35:24.223]  Here's another one from CBS News.
[01:35:24.663 --> 01:35:33.170]  Scientists, soda may lower semen quality because of the type of things that are put in soda that is so incredibly toxic.
[01:35:33.330 --> 01:35:33.970]  Here's another one.
[01:35:34.031 --> 01:35:39.174]  Study further confirms link between autism and pesticide exposure.
[01:35:39.995 --> 01:35:41.416]  The toxic pesticides.
[01:35:41.836 --> 01:35:48.998]  And what is one of the toxic pesticides that is being used on the crops?
[01:35:49.558 --> 01:35:57.521]  Well, that's hydrofluorosilic acid and other fluoride variants that the Wall Street Journal even reported on a few years ago.
[01:35:58.161 --> 01:36:00.182]  The Food and Drug Administration has ordered
[01:36:00.982 --> 01:36:10.798]  To stop being used, but they still haven't phased it out yet, and it bioaccumulates inside of the major crops, you name it, it's not just added to the water.
[01:36:11.909 --> 01:36:13.950]  And even organic foods.
[01:36:14.471 --> 01:36:21.255]  In major tests, it's been shown that upwards of 45% of them actually aren't really organic.
[01:36:21.616 --> 01:36:25.298]  Another headline, radiation in tuna triples after Fukushima.
[01:36:25.678 --> 01:36:26.959]  New study shows.
[01:36:27.600 --> 01:36:36.485]  So there's just massive, massive levels of different toxins and GMO and radiation that we're getting hit with.
[01:36:36.906 --> 01:36:41.309]  And the reason we're covering all this here today is to not be negative.
[01:36:42.089 --> 01:36:49.093]  But is to point out the bad things that are happening and not just stick our head in the sand so we can reverse these trends.
[01:36:49.633 --> 01:36:55.016]  Now I wanted to look at some of the areas where the establishment is striking back right now.
[01:36:56.217 --> 01:37:02.640]  They spent tens of millions of dollars in California last year to kill the initiative to label GMO on the label.
[01:37:02.660 --> 01:37:03.621]  I mean big deal.
[01:37:03.781 --> 01:37:05.202]  Obviously we should know
[01:37:06.297 --> 01:37:08.239]  What is in our food?
[01:37:08.279 --> 01:37:10.781]  We should know what's being added to our water.
[01:37:11.402 --> 01:37:25.335]  But there's intimidation going on now in Vermont's labeling of GMO law is now being targeted by a lawsuit by the trade groups that don't want you to know so that you can't make those choices.
[01:37:26.274 --> 01:37:27.055]  But it doesn't matter.
[01:37:27.295 --> 01:37:28.395]  We're turning the tide.
[01:37:28.736 --> 01:37:39.223]  People are simply going out and finding things that are labeled organic and checking with consumer associations to ensure that that company really has been tested.
[01:37:39.903 --> 01:37:42.785]  And so voting with our dollars, we're changing the world.
[01:37:43.085 --> 01:37:46.187]  And I'm going to get to more of that here in a moment with solutions.
[01:37:47.048 --> 01:37:53.752]  Again, Europe is banning American apples that are GMO and that also have different chemicals sprayed on them.
[01:37:54.053 --> 01:37:55.914]  They're voting with their euros.
[01:37:56.734 --> 01:38:05.702]  Just this month, Kyrgyzstan was the latest nation of 5.5 million people to completely ban GMOs, and this is starting to happen all over the world.
[01:38:06.242 --> 01:38:20.935]  Communist Nightmare China, complete with mobile execution vans, suicide nets and forced abortions, is the global leader in GMO, genetic engineering, cross-species pollution, but the United States, don't worry, is a close second.
[01:38:21.255 --> 01:38:26.530]  And the world is simply banning the toxic medications and toxic foods produced.
[01:38:27.640 --> 01:38:29.061]  In the United States and China.
[01:38:29.401 --> 01:38:36.844]  That's a good thing because that's the only leverage the world has and that we have is simply not eating this stuff.
[01:38:37.124 --> 01:38:42.846]  And that's why they are fighting right now to make sure no one knows what's in their food and has no choice.
[01:38:43.066 --> 01:38:55.311]  And that's why the Food Babe launched a few weeks ago on our show and was successful within 24 hours to get major beer producers to admit they're not really producing beer and that it's just flavored alcoholic
[01:38:56.895 --> 01:38:57.215]  Sure.
[01:39:20.111 --> 01:39:22.513]  And she had another big victory thanks to our listeners.
[01:39:22.553 --> 01:39:23.975]  She continues to launch it on our show.
[01:39:24.295 --> 01:39:30.121]  We're very honored that our listeners are so active to get Chick-fil-A to agree to serve antibiotic-free chicken.
[01:39:30.841 --> 01:39:34.004]  Which again, there's so many reasons you don't want to eat chicken full of antibiotics.
[01:39:34.905 --> 01:39:40.971]  It's just incredibly toxic long-term and creates superbugs and lowers your own immune system.
[01:39:41.471 --> 01:39:50.141]  And there's other solutions out there like honey, the solution for antibiotic resistant superbugs, and new studies that are breaking that down as well.
[01:39:50.401 --> 01:39:55.327]  It's not just good for suppressing allergies, but also for boosting your immune system.
[01:39:56.288 --> 01:40:00.170]  Well that's just some of the positive things that are happening out there.
[01:40:00.550 --> 01:40:06.433]  Now I want to go back to the report from the archive four years ago, Through the Ultimate Secret.
[01:40:06.793 --> 01:40:24.301]  If you're a radio listener, we will post this entire video and expand a special report to PrisonPlanet.com and InfoWars.com at the end of the radio show today so you can view, not just listen, to these reports and see all the news articles, video clips, and news documentation for yourself.
[01:40:31.528 --> 01:40:38.434]  My friends, the information that you are about to witness from all of my years of research is the most important.
[01:40:40.136 --> 01:40:42.978]  It's been hidden in plain view the entire time.
[01:40:44.740 --> 01:40:49.404]  This is the ultimate secret and it's about to be exposed.
[01:40:54.622 --> 01:41:06.577]  I have hundreds of government documents, textbooks, white papers, where for over 80 years, the elite of the Western world have talked about adulterating food and water.
[01:41:07.628 --> 01:41:12.469]  to sicken and sterilize the population for the purpose of eugenics.
[01:41:13.309 --> 01:41:23.391]  It's all covered in the book, Ecoscience, written by the White House science czar, John P. Holdren, where they talk about a planetary police state to carry out the forced sterilization.
[01:41:23.611 --> 01:41:28.092]  They also talk about covert systems in the water and food to sterilize the population.
[01:41:28.332 --> 01:41:31.412]  Now, this was written decades ago, before he was White House science czar.
[01:41:31.712 --> 01:41:34.613]  Now, suddenly, the stuff in this book is all over the news.
[01:41:34.933 --> 01:41:36.173]  They're selling it to the public
[01:41:36.753 --> 01:41:37.734]  As if it's a good thing.
[01:41:39.475 --> 01:41:44.917]  You see here before you what an average person would buy when they went shopping at the store.
[01:41:45.278 --> 01:41:46.838]  Not everything here is bad for you.
[01:41:47.579 --> 01:42:01.146]  But much of it has compounds and artificial chemicals that have been added that are extremely toxic and bad for your health and they have known this the entire time and they have approved them for use.
[01:42:02.447 --> 01:42:04.228]  Let's start with aspartame.
[01:42:09.514 --> 01:42:16.497]  You cannot go to the grocery store now and buy any type of even regular sugar gum that hasn't had aspartame added to it.
[01:42:17.358 --> 01:42:21.700]  In the 1970s, Searle tried to get it approved and they couldn't.
[01:42:21.900 --> 01:42:23.140]  It took them three separate times.
[01:42:23.701 --> 01:42:28.103]  Because in their own studies with monkeys, large portions of them that were fed it died
[01:42:28.783 --> 01:42:30.184]  and contracted cancer.
[01:42:30.524 --> 01:42:45.149]  Now we have mainstream news articles and the EU has done a major study finding lower birth weights, early birth, and yes miscarriages from women that drink aspartame laden soft drinks like Coke Zero.
[01:42:45.329 --> 01:42:46.310]  What is aspartame?
[01:42:46.410 --> 01:42:50.271]  It is the fecal matter of the E. coli bacteria.
[01:42:50.311 --> 01:42:51.912]  They took it and genetically engineered it.
[01:42:52.312 --> 01:42:54.833]  They can feed it toxic waste and then it defecates
[01:42:55.473 --> 01:42:55.993]  Aspartame.
[01:42:56.193 --> 01:42:59.074]  And it has so many bad health effects, it's just unspeakable.
[01:43:20.945 --> 01:43:22.786]  This is being done by design.
[01:43:23.106 --> 01:43:25.168]  It's also very, very addictive.
[01:43:25.468 --> 01:43:32.933]  But let's just go ahead and move away from aspartame and talk about McDonald's and Chicken McNuggets.
[01:43:33.133 --> 01:43:39.537]  Now, I remember a decade ago or so reading health advisories claiming that a form of plastic
[01:43:40.177 --> 01:43:48.081]  ...that's using silly putty, basically a type of silicone, was in the Chicken McNuggets, but also in many other TV dinners and other foods.
[01:43:48.661 --> 01:43:55.164]  It is illegal in every other nation in the world to add these chemicals to the food, but it's not in the United States.
[01:43:55.404 --> 01:43:59.285]  The big secret is, all of this was done by design by the FDA.
[01:44:00.206 --> 01:44:07.209]  Look at all the drugs they've approved, and then it comes out later that they knowingly approved them when these drugs are causing heart attacks and cancer.
[01:44:13.945 --> 01:44:25.199]  In the Nuremberg trials, it came out that the Nazis were adding sodium fluoride to the water supply in the labor camps and death camps to make the population more docile and controllable.
[01:44:25.440 --> 01:44:29.084]  There had been hundreds of university studies before Hitler even came to power.
[01:44:29.204 --> 01:44:31.668]  This is a form of forced medication.
[01:44:32.108 --> 01:44:40.574]  They admit that one part per million of sodium fluoride more than doubles the chance of bone cancer in boys and men.
[01:44:40.834 --> 01:44:53.403]  As the public became educated in the last few decades, the government industry's response was to not just put it in water, but to start adding it to thousands of products like children's water that's mixed with their formula or with their cereal.
[01:44:53.803 --> 01:44:59.327]  They started adding as much as 900 parts per million in things like powdered eggs.
[01:44:59.887 --> 01:45:02.130]  It causes reductions in IQ.
[01:45:02.770 --> 01:45:06.094]  It increases sterility or lack of fertility.
[01:45:06.615 --> 01:45:11.941]  And it's being added to so many of the daily staples that we consume.
[01:45:12.522 --> 01:45:14.765]  We'll get back to food additives in a moment.
[01:45:15.385 --> 01:45:18.289]  But first I wanted to look at genetically modified organisms.
[01:45:23.936 --> 01:45:27.939]  Did you know for many years the American people have been eating cloned beef and pork?
[01:45:28.259 --> 01:45:30.461]  And now they're expanding out into other forms of meat?
[01:45:31.262 --> 01:45:32.543]  Let's look at salmon first.
[01:45:32.983 --> 01:45:53.179]  Major university studies conclusively have proven that the type of genetically modified salmon that is actually a cross species, they've mixed other animal genes in with it, that when this fish is introduced with wild, natural salmon, within 40 generations all the natural salmon are extinct.
[01:45:54.537 --> 01:45:56.798]  And the FDA approved this.
[01:45:57.318 --> 01:46:01.920]  And they're going to allow it to be released into the wild that isn't even a salmon.
[01:46:02.320 --> 01:46:05.522]  It is a cross-species chimera.
[01:46:06.022 --> 01:46:09.923]  It is a mixture, like something out of the island of Dr. Maru.
[01:46:10.243 --> 01:46:11.384]  Something out of a nightmare.
[01:46:16.653 --> 01:46:25.559]  More than 85% of the corn now consumed in the United States, and it's also starting to trend that way in Europe and Canada, is genetically engineered.
[01:46:26.940 --> 01:46:32.464]  It grows its own pesticide within the corn kernels so that insects won't eat it.
[01:46:33.470 --> 01:46:39.100]  If the insects can't eat this and live, what do you think is going to happen when lab rats or humans eat it?
[01:46:39.420 --> 01:46:46.732]  We have literally hundreds of studies showing that not just Monsanto's, but other major GMO companies corn.
[01:46:47.574 --> 01:46:54.619]  That's the majority of corn we're now eating today in the United States has been linked to organ failure in lab animals.
[01:46:55.020 --> 01:47:04.987]  The studies also show massive increases in sterility in rats and guinea pigs that are fed not just GMO corn, but GMO cottonseeds.
[01:47:05.868 --> 01:47:24.999]  Studies in India, Germany, and the United States have conclusively shown that when they feed the cotton seeds left over from the cotton crop from these genetically modified varieties, that the cows are having miscarriages, they are having low birth weights, or in many cases, they're simply dying.
[01:47:25.319 --> 01:47:26.860]  And what is in most processed foods?
[01:47:27.620 --> 01:47:30.162]  Genetically modified cotton seed oil.
[01:47:31.058 --> 01:47:37.102]  Major studies are also showing that genetically engineered crops are killing honeybees and monarch butterflies.
[01:47:37.383 --> 01:47:38.303]  But they don't stop there.
[01:47:38.343 --> 01:47:44.228]  Now they claim they're coming out with a genetically engineered mosquito that's malaria-proof that they're going to release into the open biosphere.
[01:47:44.828 --> 01:47:51.293]  The very genetic code of the planet is being butchered in a hostile corporate takeover.
[01:47:51.793 --> 01:47:58.479]  Many years ago, an executive from Monsanto was quoted in National Geographic as saying that that is their program.
[01:47:58.820 --> 01:48:04.505]  That they want to basically have their crops and their organisms take over the entire biosphere of this planet.
[01:48:05.186 --> 01:48:07.488]  And the major genetic engineer companies have
[01:48:07.648 --> 01:48:10.089]  Focus mainly on eight major food crops.
[01:48:10.169 --> 01:48:17.513]  Now they're expanding out into hundreds and hundreds and hundreds of other plants, literally changing the genetic code of the planet.
[01:48:17.833 --> 01:48:19.513]  This is a genetic dictatorship.
[01:48:19.834 --> 01:48:21.554]  This is genetic vandalism.
[01:48:21.875 --> 01:48:29.958]  And that's why the Rockefellers, the United Nations and others have built these giant armored seed vaults all over the world, not just at the Arctic Circle.
[01:48:30.298 --> 01:48:35.601]  And they admit they're doing it in case all of this gets out of hand, that they'll have a type of Noah's Ark.
[01:48:36.181 --> 01:48:39.143]  So all these fake environmental groups, they never complain about this.
[01:48:39.183 --> 01:48:41.664]  They never talk about true environmental degradation.
[01:48:41.924 --> 01:48:55.092]  They want to put a tax on carbon dioxide that humans exhale, that plants respirate from, and carry out photosynthesis with, as a way to shut down industrial society and control every facet of our lives.
[01:48:55.412 --> 01:48:56.552]  That's the big secret.
[01:48:56.792 --> 01:48:59.174]  This is a population reduction program.
[01:49:02.992 --> 01:49:04.274]  It is an epidemic.
[01:49:04.634 --> 01:49:09.139]  The sperm count has dropped in the western world exponentially.
[01:49:09.500 --> 01:49:14.105]  Even the government has been predicting within another generation almost everyone is going to be sterile.
[01:49:14.646 --> 01:49:16.608]  This is the globalist religion.
[01:49:17.008 --> 01:49:18.370]  This is their philosophy.
[01:49:18.770 --> 01:49:21.150]  They want the planet for themselves.
[01:49:21.531 --> 01:49:26.011]  The UN has said that their stated plan is an 80% population reduction.
[01:49:26.031 --> 01:49:31.192]  You've heard Ted Turner call us useless eaters and feeders and say that 80% of us need to be killed.
