[00:00:00.009 --> 00:00:01.051]  Direct from Austin.
[01:26:22.665 --> 01:26:26.066]  And to see that look in their eye for me and a look in my eye for them.
[01:26:27.526 --> 01:26:31.027]  That is a kinship that I have with men and women.
[01:26:32.507 --> 01:26:35.048]  And people spirits that I know.
[01:26:36.138 --> 01:26:37.139]  That is so important.
[01:26:37.580 --> 01:26:39.162]  And you're not going to take that away from me.
[01:26:39.462 --> 01:26:40.744]  I don't want your computers.
[01:26:41.084 --> 01:26:41.585]  I don't want it.
[01:26:41.665 --> 01:26:42.947]  I've got the sunset.
[01:26:43.828 --> 01:26:46.431]  I will use these systems and I don't think they're inherently evil.
[01:26:47.733 --> 01:26:51.358]  How they've been designed and deployed is evil, just like a gun.
[01:26:52.679 --> 01:27:07.328]  But the autonomous robots, they've already created, the drones, a drone is a robot, is a robot brain, the robot tanks, all of it, that are going to be set loose on us, are designed to wage war against humanity.
[01:27:11.310 --> 01:27:17.994]  And if you look at everything the globalists produce, it has a profane word that describes it that I will not say here.
[01:27:20.811 --> 01:27:21.351]  There it is.
[01:27:21.811 --> 01:27:22.311]  NPR.
[01:27:22.391 --> 01:27:23.092]  Robot Swarm.
[01:27:23.132 --> 01:27:24.792]  A flock of drones that fly autonomously.
[01:27:24.812 --> 01:27:24.792]  2014.
[01:27:25.952 --> 01:27:29.273]  We told you about that 15 years ago.
[01:27:30.293 --> 01:27:38.275]  I was told by a Marine Corps colonel about all of this 14, 15... Gosh, time flies.
[01:27:38.295 --> 01:27:39.016]  15 years ago.
[01:27:39.036 --> 01:27:39.396]  15 years ago.
[01:27:39.516 --> 01:27:39.636]  And, uh...
[01:27:44.969 --> 01:27:56.959]  Again, I was given information by Navy SEALs, I've been given information by Army people, I don't even know who they were, and let me tell you folks, the way they looked at me, the way the people talked to me, they were scared and they were concerned and they were good people.
[01:28:02.023 --> 01:28:06.206]  And the average person that doesn't have discernment goes, how do you look at someone and tell if they're for real or not?
[01:28:07.347 --> 01:28:10.530]  Well, you go with your gut, you go with the history, you go with people you've known,
[01:28:12.486 --> 01:28:16.108]  There are very few people that can lie and get away with it, and it's folks like Bill Clinton.
[01:28:16.508 --> 01:28:17.049]  That's about it.
[01:28:18.009 --> 01:28:19.470]  Obama's not even as good as Clinton.
[01:28:19.490 --> 01:28:20.631]  He just gets away with more lies.
[01:28:22.732 --> 01:28:31.677]  I know folks that know Bill Clinton, who are conservatives, libertarians, and they say he's so charming in person, even though they're not into stars or famous people.
[01:28:31.717 --> 01:28:36.240]  They're not in reflected glory, you know, liking him just because he's a celebrity.
[01:28:36.560 --> 01:28:41.643]  When Bill Clinton starts talking to you and everything, he's like a snake from the Jungle Book.
[01:28:44.053 --> 01:28:52.478]  With its eyes like pinwheels, and that it's very hard when Bill Clinton says, like Count Dracula to Van Helsing, come here!
[01:28:53.459 --> 01:28:54.139]  Come here!
[01:28:55.780 --> 01:28:58.842]  You have a strong will for one who's only lived one life.
[01:29:01.084 --> 01:29:03.085]  To quote, Bela Lugosi.
[01:29:06.807 --> 01:29:07.628]  Bill Clinton.
[01:29:11.730 --> 01:29:12.531]  Bill Clinton.
[01:29:14.665 --> 01:29:15.466]  The Charmer.
[01:29:17.347 --> 01:29:17.928]  Now look at him.
[01:29:18.809 --> 01:29:19.309]  Sucked dry.
[01:29:19.489 --> 01:29:20.550]  Looks like his soul's gone.
[01:29:24.654 --> 01:29:27.196]  What does it profit a man to gain the whole world and lose his soul?
[01:29:27.616 --> 01:29:31.379]  Better question, would you give up your eyes for a million dollars?
[01:29:32.260 --> 01:29:33.381]  I think almost all of you would say no.
[01:29:35.003 --> 01:29:36.444]  Isn't that beautiful, that guitarist right there?
[01:29:41.440 --> 01:29:42.761]  Oh, man.
[01:29:42.841 --> 01:29:47.562]  I'll be right back.
[01:29:47.602 --> 01:29:48.262]  I'm gonna knock it off.
[01:29:48.322 --> 01:29:50.062]  I'm in preacher mode today, ladies and gentlemen.
[01:29:50.082 --> 01:29:52.703]  I need another vacation, I think.
[01:29:53.403 --> 01:29:55.883]  I tell you, this stuff's really getting crazy.
[01:29:56.263 --> 01:29:56.723]  Stay with us.
[01:29:58.804 --> 01:29:59.724]  We're on the march.
[01:30:00.204 --> 01:30:01.804]  The Empire's on the run.
[01:30:02.724 --> 01:30:05.445]  Alex Jones and the GCN Radio Network.
[01:30:09.818 --> 01:30:18.803]  Alex Jones here to tell you about how you can help spread liberty worldwide while also enjoying what I have found to be the best tasting, 100% organic coffee on the planet.
[01:30:18.883 --> 01:30:27.008]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[01:30:27.288 --> 01:30:31.990]  We have now managed to secure the sought-after beans in a highly customized blend.
[01:30:32.170 --> 01:30:38.873]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[01:30:38.953 --> 01:30:46.037]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[01:30:46.117 --> 01:30:53.000]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[01:30:53.160 --> 01:30:57.521]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[01:30:57.621 --> 01:31:00.882]  Available in original or with our immune support infusion blend.
[01:31:01.022 --> 01:31:07.144]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[01:31:07.324 --> 01:31:09.004]  Available at Infowarslife.com.
[01:31:09.444 --> 01:31:20.287]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:31:20.607 --> 01:31:22.448]  Guess what else is in the halogen family?
[01:31:22.648 --> 01:31:23.348]  Fluoride.
[01:31:23.528 --> 01:31:25.809]  Ladies and gentlemen, Alex Jones here.
[01:31:25.969 --> 01:31:31.771]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:31:32.032 --> 01:31:34.873]  It's the good halogen on the periodic table.
[01:31:34.973 --> 01:31:36.833]  And the results are on record.
[01:31:36.953 --> 01:31:43.076]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:31:43.276 --> 01:31:45.457]  Bottom line, iodine is important.
[01:31:45.697 --> 01:31:48.318]  Unbound, clean, in a glycerin base.
[01:31:48.638 --> 01:31:51.999]  Nascent iodine was the answer for myself and my family.
[01:31:52.119 --> 01:31:57.340]  You will find Survival Shield Nascent Iodine exclusively at Infowarslife.com.
[01:31:57.561 --> 01:32:02.362]  Infowarslife Survival Shield Nascent Iodine isn't just for emergencies.
[01:32:02.662 --> 01:32:03.702]  I take it every day.
[01:32:03.862 --> 01:32:08.984]  That's Infowarslife.com or call toll-free 888-253-3139.
[01:32:09.824 --> 01:32:14.425]  Why does the United States spend the largest percentage of GDP in the world on health care?
[01:32:14.545 --> 01:32:16.886]  Why do we have the highest cancer rates on
[01:32:16.986 --> 01:32:22.890]  The highest rates of diabetes, autism, and every other major disease.
[01:32:23.231 --> 01:32:24.892]  It all comes down to one thing.
[01:32:25.152 --> 01:32:26.473]  We are what we eat.
[01:32:26.793 --> 01:32:31.116]  Our food is devoid of nutrition and processed with poisons and additives.
[01:32:31.457 --> 01:32:35.440]  Our water is filled with toxic poisons and big pharma runoff.
[01:32:35.680 --> 01:32:38.021]  All of this has been engineered by design.
[01:32:38.242 --> 01:32:44.126]  We can turn the tide against the eugenicist by giving ourselves the nutrients our body desperately needs.
[01:32:44.466 --> 01:32:47.187]  To learn more, visit InfoWarsHealth.com.
[01:32:47.427 --> 01:32:54.350]  The site is literally packed with audio and video featuring top health professionals who don't bow down to Big Pharma.
[01:32:54.490 --> 01:33:00.313]  The fight against the New World Order starts with you, and you can't stand against the machine of your sick, tired, and obese.
[01:33:00.553 --> 01:33:06.476]  When you visit InfoWarsHealth.com, be sure and check out the catalog with nearly 400 life-changing products.
[01:33:06.716 --> 01:33:09.217]  And get free shipping when you sign up for AutoShip.
[01:33:25.410 --> 01:33:31.494]  We now take you live to the Central Texas Command Center in the heart of the resistance.
[01:33:31.754 --> 01:33:34.015]  It's Alex Jones.
[01:33:34.035 --> 01:33:36.817]  All right, here's what I want to do.
[01:33:36.857 --> 01:33:39.038]  I want to open the phones up on any subject you want to discuss.
[01:33:39.479 --> 01:33:41.720]  First-time callers, 800-259-9231. 800.
[01:33:47.272 --> 01:33:54.034]  259-9231 is the toll-free number to join us on any subject we should discuss.
[01:33:54.475 --> 01:33:55.715]  Let me go over a ton of news.
[01:33:55.795 --> 01:33:57.596]  The video's up on DrudgeReport.com.
[01:33:58.276 --> 01:33:59.196]  It's very interesting.
[01:33:59.216 --> 01:34:06.539]  I'm going to play it later in the next hour and get Nomi Prenz's take on it with Vladimir Putin being interviewed by Snowden.
[01:34:07.737 --> 01:34:10.779]  And Snowden quizzing him about Russian spying.
[01:34:11.399 --> 01:34:13.921]  So see, Putin's going with the trust angle.
[01:34:14.641 --> 01:34:17.203]  And I'm certainly not romanticizing him, but they're smart.
[01:34:18.503 --> 01:34:22.546]  They've already gone through the disinfo cycle of the Soviets, where you just lie about everything.
[01:34:25.047 --> 01:34:26.708]  And it shows the arrogance of the globalists.
[01:34:26.728 --> 01:34:28.669]  They've decided to try to just overthrow reality.
[01:34:29.090 --> 01:34:31.091]  The Russians are deciding to try to hide it and blame you.
[01:34:33.345 --> 01:34:38.647]  So we've got that up on Infowars.com and PrisonPlanet.com.
[01:34:39.087 --> 01:34:41.628]  Tenth-grader suspended over yellow water pistol.
[01:34:42.428 --> 01:34:52.551]  Again, teaching folks that it's okay to play violent video games all day and all the violence on TV, but then if you have a water pistol to have fun with, that's bad.
[01:34:53.331 --> 01:34:56.732]  That's like the character Colonel Kurtz in Apocalypse Now.
[01:34:56.772 --> 01:35:02.094]  He says, we have our pilots drop napalm on children
[01:35:03.117 --> 01:35:09.462]  But then we court-martial them when they write cuss words on the side of their airplanes.
[01:35:11.063 --> 01:35:13.185]  That's what all these fake churches do.
[01:35:13.785 --> 01:35:17.428]  They'll tell you because you had to drink, you're evil, or because you thought a woman was beautiful, you were bad.
[01:35:17.448 --> 01:35:18.869]  Because they know you're a good person.
[01:35:19.350 --> 01:35:20.351]  They want you to feel guilty.
[01:35:21.191 --> 01:35:26.135]  And these devil churches, they don't want to talk about the big evils going on in the world.
[01:35:26.155 --> 01:35:30.319]  The starving people, the poor, the disintegration of the family, the abortions, the wars.
[01:35:31.431 --> 01:35:41.997]  No, no, these establishment churches, they want you to think about how you're either evil and they can fix you, or you're special and you're wonderful and you're perfect and you can do no wrong.
[01:35:42.197 --> 01:35:55.644]  But don't get politically involved, because, you know, we just need to come into the church and give our money to the little twinkle-toes glitterbug preacher and his blonde trophy wife, who are the fakest people on earth.
[01:35:55.664 --> 01:35:57.305]  I want to throw up all over them.
[01:35:59.312 --> 01:36:00.913]  You can tell a real preacher real quick.
[01:36:01.634 --> 01:36:03.015]  I was with one last night at dinner.
[01:36:03.035 --> 01:36:04.896]  Once on my buddy Shane Steiner.
[01:36:06.477 --> 01:36:07.758]  He hadn't been singing in years.
[01:36:07.798 --> 01:36:10.960]  He had a couple of number two, number three hits on the country charts.
[01:36:11.721 --> 01:36:14.242]  And man, he was, he wrote some stuff.
[01:36:14.302 --> 01:36:20.727]  It's good songs to have big hits, you know, for commercial success, but just hearing him do covers, he's just an incredible singer.
[01:36:21.047 --> 01:36:26.871]  In fact, that's how we're going to sell Super Mel Vitality is I'm going to get Shane to sing some of his songs and let's have an ad at the end of it.
[01:36:28.464 --> 01:36:30.004]  I tell you, it was first class.
[01:36:30.304 --> 01:36:36.106]  And Weldon is great at playing all the old country songs, and his own, he's kind of like a Dwight Yoakam meets Waylon Jennings.
[01:36:36.666 --> 01:36:37.766]  So many talented people.
[01:36:38.086 --> 01:36:40.887]  You know, everybody says, I'm talented, I'm talented, or my friend's talented.
[01:36:40.907 --> 01:36:41.007]  No.
[01:36:41.347 --> 01:36:43.687]  Weldon's talented, and Shane Steiner's talented.
[01:36:43.927 --> 01:36:44.807]  And Shane has gone.
[01:36:45.368 --> 01:36:46.448]  Ten years ago is when he quit.
[01:36:46.748 --> 01:36:48.368]  Got tired of being on the road and all the rest of it.
[01:36:49.648 --> 01:36:52.029]  And wanted to start a family, and he has.
[01:36:52.049 --> 01:36:52.949]  He's got two great daughters.
[01:36:53.989 --> 01:36:55.110]  But he's just a good friend of mine.
[01:36:55.150 --> 01:36:55.930]  Went to high school with him.
[01:36:57.844 --> 01:37:03.267]  You know, one of the guys that plays keyboard in the band is a really good keyboard player.
[01:37:04.648 --> 01:37:20.197]  And that was the story I was telling, because he's, there was quite a few black folks actually out there, but I was telling the story about, you know, his keyboard player is a black guy, and it's just so sad from the media that you can just always tell when you're sitting around a fire, but it was already gone, it was closed, and everybody's sitting there that
[01:37:20.757 --> 01:37:25.979]  That like white people, black people, once they start talking to each other, then people aren't even uncomfortable.
[01:37:26.199 --> 01:37:30.781]  You pick up that little bit of uncomfortableness, and that's the media trying to do that.
[01:37:30.941 --> 01:37:32.481]  And I'm so sick of it.
[01:37:32.521 --> 01:37:36.883]  That's exactly what I'm talking about, is that they want us all to have chips on our shoulders against each other.
[01:37:37.683 --> 01:37:39.464]  And just today I'm being more reflective, folks.
[01:37:39.504 --> 01:37:43.425]  I'm just all over the map, wandering around like Bundy's cattle out there on 600,000 acres of desert.
[01:37:45.242 --> 01:37:46.883]  I mean, I'm just telling you what's going on inside my head.
[01:37:46.903 --> 01:37:55.806]  Because I've got all this news, and I want to give the number out and take your calls, and I haven't plugged anything yet, and that's how we fund ourselves, plus it's all great products.
[01:37:56.066 --> 01:37:58.246]  The sale will end tomorrow.
[01:37:59.167 --> 01:38:07.269]  And it's 25% off the Traveler ProPure with the G2 filters that cut out the glyphosates, the fluoride, everything.
[01:38:07.529 --> 01:38:07.690]  The G2.0.
[01:38:09.290 --> 01:38:25.281]  And we already have the lowest prices, and it's a great company, but they do complain sometimes that their other distributors, I'm the biggest, are like, man, you always have us 10% off, out of the gates, and we know we let you do that in a contract, but boy, it really, you know, upsets folks.
[01:38:25.521 --> 01:38:27.463]  Well, the other people should lower prices as well.
[01:38:28.348 --> 01:38:30.550]  You know, people shouldn't be greedy.
[01:38:31.090 --> 01:38:32.231]  The owners aren't, they're great folks.
[01:38:32.572 --> 01:38:36.755]  Well, they came to us and said, alright buddy, you want 25% off on the Traveler?
[01:38:40.802 --> 01:38:45.504]  Other competing brands are $200 for something similar that doesn't even have these good of a filters.
[01:38:46.104 --> 01:38:47.845]  That's why we sell it.
[01:38:47.865 --> 01:38:49.646]  25% off on the ProPure Traveler.
[01:38:49.906 --> 01:38:51.046]  It annihilates the competition.
[01:38:51.066 --> 01:38:52.127]  Side-by-side comparisons.
[01:38:52.507 --> 01:38:53.287]  Infowarsstore.com.
[01:38:53.307 --> 01:38:55.528]  It's got a stainless steel spigot.
[01:38:55.548 --> 01:38:56.529]  The competition doesn't have that.
[01:38:57.409 --> 01:38:58.570]  And again, I'd carry the competition.
[01:38:58.610 --> 01:39:03.492]  I'd just carry everything at the lowest prices, but there's just nothing really that good compared to this system.
[01:39:03.512 --> 01:39:06.293]  It's just so much better that
[01:39:08.962 --> 01:39:11.123]  It'd be like, do I want a brand new Japanese car?
[01:39:11.803 --> 01:39:14.084]  Or do I want a 1974 Gremlin?
[01:39:14.924 --> 01:39:18.225]  And I just don't want to pay more for a Gremlin, but I can get a brand new Acura.
[01:39:18.285 --> 01:39:19.265]  I mean, it's just not happening.
[01:39:20.445 --> 01:39:25.867]  I've had an Acura for 10 years, that the office uses, that we don't even hardly service.
[01:39:26.907 --> 01:39:28.508]  And the thing just doesn't ever have problems.
[01:39:28.628 --> 01:39:29.288]  It's unbelievable.
[01:39:29.548 --> 01:39:37.391]  The point is, ladies and gentlemen, is that it's the Acura, I would say, compared to the Ford Pintos that are out there.
[01:39:37.411 --> 01:39:38.531]  Who made the Gremlin?
[01:39:40.522 --> 01:39:44.504]  But it's funny that didn't gremlins blow up and stuff?
[01:39:44.524 --> 01:39:45.965]  That was the pinto.
[01:39:46.285 --> 01:39:51.188]  Why would you name something a gremlin when gremlins annihilate machinery and working parts?
[01:39:51.769 --> 01:39:52.409]  They thought it was cute.
[01:39:52.509 --> 01:39:53.189]  They thought it was cute.
[01:39:53.770 --> 01:39:56.371]  But here's the thing, New York Times, I don't believe in gremlins.
[01:39:57.512 --> 01:39:58.893]  Even though I saw a couple last night.
[01:40:00.554 --> 01:40:01.454]  Looking at me through my window.
[01:40:01.654 --> 01:40:02.215]  I'm joking.
[01:40:04.309 --> 01:40:13.051]  Whenever I see, I gotta be honest, whenever I see Hillary Clinton and Michelle Obama on stage, I think, you know, that they literally look like gremlins.
[01:40:14.291 --> 01:40:16.432]  I gotta be, I mean, they talk about how beautiful Michelle Obama is.
[01:40:16.812 --> 01:40:19.032]  That woman looks like a monster or something.
[01:40:19.052 --> 01:40:22.753]  I mean, she looks like a snaggletooth snapping turtle.
[01:40:23.333 --> 01:40:24.034]  The public buys it.
[01:40:24.474 --> 01:40:25.294]  The public likes it.
[01:40:27.014 --> 01:40:30.175]  We should do a, we should put a snapping turtle.
[01:40:31.795 --> 01:40:33.796]  Does it not look like Michelle Obama or am I lying?
[01:40:35.029 --> 01:40:38.991]  That's, oh my gosh, that's, oh my gosh!
[01:40:39.571 --> 01:40:42.552]  Michelle Obama looks like a gremlin from Gremlins!
[01:40:45.353 --> 01:40:48.875]  And then Hillary looks like Stripe or Mohawk, who's the one?
[01:40:49.495 --> 01:40:56.138]  Look up Stripe from... Alright folks, I'm out of control, oh my gosh!
[01:40:56.838 --> 01:40:58.879]  A female, oh my, that's her!
[01:41:01.443 --> 01:41:03.023]  I do not believe it!
[01:41:03.103 --> 01:41:07.785]  Give that to the graphics department and have them say, Michelle Obama releases new official photo and tweet it.
[01:41:11.345 --> 01:41:12.186]  I can't help it.
[01:41:13.706 --> 01:41:15.146]  Oh my gosh, I do want a Hillary too.
[01:41:17.067 --> 01:41:18.907]  Oh my gosh, you gotta stop it.
[01:41:19.227 --> 01:41:20.088]  You gotta stop it.
[01:41:20.988 --> 01:41:22.208]  Oh my gosh.
[01:41:23.368 --> 01:41:25.529]  Oh wait, that one with purple lips looks like Hillary.
[01:41:25.569 --> 01:41:26.209]  Go back to those.
[01:41:26.849 --> 01:41:30.070]  We also have a TV show, folks, for people that are listening on the radio.
[01:41:33.991 --> 01:41:38.494]  Now that kind of looks like, uh... Who does that look like I know?
[01:41:38.514 --> 01:41:44.037]  Alright, that's enough, that's enough, that's enough.
[01:41:44.717 --> 01:41:48.800]  Pull up an image of gremlins and I'll pick the ones I think, the one for Hillary.
[01:41:49.120 --> 01:41:55.784]  You've got the one I want to send out as Michelle Obama, but together with it, the same graphic, I want Hillary, Hillary and
[01:41:58.186 --> 01:42:01.708]  Hillary and Michelle Obama issue new official photos.
[01:42:01.889 --> 01:42:04.630]  And then I want the two as the graphic by each other with that under it.
[01:42:06.151 --> 01:42:09.013]  One is Hillary, one is... Just pull up gremlins and put them on screen.
[01:42:09.033 --> 01:42:12.856]  I'll pick one right now.
[01:42:14.597 --> 01:42:15.057]  I don't know.
[01:42:15.077 --> 01:42:21.802]  See, the little furry one looks like Bill Clinton, but it's actually the most vicious.
[01:42:21.862 --> 01:42:24.764]  That looks like... What does that look like around the office?
[01:42:25.144 --> 01:42:25.945]  Guys, be honest.
[01:42:27.079 --> 01:42:28.260]  Be honest, who that looks like.
[01:42:29.742 --> 01:42:32.704]  Alright, scroll down, scroll down, I'll pick one.
[01:42:33.545 --> 01:42:33.926]  Scroll down.
[01:42:34.386 --> 01:42:34.666]  Please.
[01:42:35.527 --> 01:42:37.229]  I gotta pick one quick because folks don't want to hear this.
[01:42:37.669 --> 01:42:39.671]  They can't see what I'm talking about unless they're watching on TV.
[01:42:40.552 --> 01:42:41.133]  I don't know.
[01:42:42.154 --> 01:42:43.575]  Hillary looks more like a critter.
[01:42:45.377 --> 01:42:45.937]  From Critters.
[01:42:46.798 --> 01:42:47.619]  Pull up the Critters.
[01:42:47.639 --> 01:42:50.742]  Because that's what Hillary kind of looks like.
[01:42:50.762 --> 01:42:51.503]  Alright, that's enough.
[01:42:52.577 --> 01:42:53.257]  I'm telling you.
[01:42:53.538 --> 01:42:54.258]  There you go.
[01:42:54.858 --> 01:42:57.080]  That's Hillary's official new photo.
[01:42:57.920 --> 01:42:59.481]  And then we've got Michelle Obama.
[01:42:59.501 --> 01:43:02.663]  And then we've got the BLM agents right above her.
[01:43:04.184 --> 01:43:06.646]  The BLM agents like roll everywhere they go, just like the critters.
[01:43:09.247 --> 01:43:10.708]  Alright, that's enough, ladies and gentlemen.
[01:43:10.748 --> 01:43:11.249]  Shut it down.
[01:43:14.391 --> 01:43:18.013]  In other news, Ron Paul says Bitcoin is not true money.
[01:43:22.119 --> 01:43:24.601]  Court declares that yes, bloggers are the media.
[01:43:25.121 --> 01:43:32.387]  A few years ago we heard about the efforts by Dianne Feinstein and others to not have media protections for bloggers.
[01:43:33.207 --> 01:43:34.408]  But now you can read it, TechNerd.
[01:43:36.772 --> 01:43:45.956]  That it's been found in court that indeed bloggers do have the same protections as the regular press, the old-fashioned dinosaur press that's been captured and taken over and discredited.
[01:43:46.576 --> 01:43:48.637]  That's out of the courthouse news service and tech dirt.
[01:43:49.617 --> 01:43:56.420]  A good article by Kurt Nemo, Baghdad Paradigm of Globalist Creative Destruction, where they destroy countries so they can't compete.
[01:43:56.740 --> 01:44:01.562]  Then that increases the value of the investments, say, in Jordan or Turkey or Israel right next door.
[01:44:02.779 --> 01:44:08.006]  And they put Al-Qaeda in charge because they'll destroy the country the best and bring them back to the Stone Age.
[01:44:08.627 --> 01:44:15.095]  And then it gives Al-Qaeda a new base, since they got rid of Afghanistan for them, to run operations so they can then use the Al-Qaeda threat to take our rights.
[01:44:15.115 --> 01:44:16.097]  I mean, it's very elementary.
[01:44:16.617 --> 01:44:19.381]  Again, GOP fears executive order on biometric guns.
[01:44:20.442 --> 01:44:30.346]  Senator Cornyn is warning the Obama administration that it's openly saying they may take action with making you wear a bracelet or putting biometrics on the guns, banning previously manufactured guns from sale.
[01:44:31.387 --> 01:44:32.407]  That's the way to do it.
[01:44:32.988 --> 01:44:35.569]  And Obama's claiming he has that power to do that.
[01:44:36.109 --> 01:44:37.870]  That's a pretty big emergency situation.
[01:44:38.231 --> 01:44:39.251]  That's out of the Hill newspaper.
[01:44:39.592 --> 01:44:43.294]  Report FBI visiting gun shops to investigate people talking about big government.
[01:44:43.314 --> 01:44:47.117]  That's still on DrudgeReport.com, the middle column last time I checked.
[01:44:47.357 --> 01:44:51.921]  86 million full-time private sector workers sustain 148 million benefit takers, CNS News.
[01:44:52.821 --> 01:44:54.062]  That's the Congressional Budget Office.
[01:44:54.363 --> 01:44:56.544]  I mentioned this yesterday, but that's such a big deal.
[01:44:56.944 --> 01:44:58.586]  Maybe some of you want to call in about that.
[01:44:59.586 --> 01:45:00.127]  Heroin!
[01:45:00.267 --> 01:45:02.328]  Oh my goodness, look at this article that's
[01:45:03.865 --> 01:45:04.665]  What is this out of?
[01:45:05.046 --> 01:45:05.906]  Is this out of AP?
[01:45:06.986 --> 01:45:07.227]  Yes.
[01:45:08.707 --> 01:45:11.329]  Heroin, a growing threat across USA.
[01:45:11.749 --> 01:45:16.091]  Police say, oh my goodness, that is so scary.
[01:45:16.171 --> 01:45:17.351]  AP out of USA Today.
[01:45:18.072 --> 01:45:23.674]  Oh my goodness, the government is telling us about what comes off the C-130s that land at the Air Force bases.
[01:45:24.975 --> 01:45:26.976]  Oh my goodness, did you hear that?
[01:45:28.016 --> 01:45:28.817]  Did you hear that
[01:45:30.157 --> 01:45:33.238]  That there's heroin just flooding the world?
[01:45:33.939 --> 01:45:44.963]  Oh my goodness, maybe we should set up a checkpoint randomly and search some cars to find out if people have been caught in the government trap, the big banking trap, to use the product that they push on everyone.
[01:45:44.983 --> 01:45:49.025]  I mean, I see people all over the place that are clearly on heroin.
[01:45:49.725 --> 01:45:51.606]  And I'll ask them, I'll go, are you on pills or heroin?
[01:45:55.020 --> 01:45:57.381]  And look, man, if you want tattoos, that's cool.
[01:45:57.401 --> 01:45:58.682]  I'm not against anybody with tattoos.
[01:45:59.282 --> 01:46:03.184]  But, I mean, the whole thing, get some tattoos, get on heroin, that's not a cool life decision.
[01:46:04.664 --> 01:46:06.165]  Look at all the actors dying from heroin.
[01:46:07.866 --> 01:46:09.066]  And it's because they're flooding it.
[01:46:09.146 --> 01:46:09.987]  They're dumping it.
[01:46:10.647 --> 01:46:12.047]  They're dumping it on the school ground.
[01:46:12.428 --> 01:46:14.749]  And I've got to sit there and see cops look at me.
[01:46:15.785 --> 01:46:21.827]  Like, I might be doing something wrong when every cop you talk to knows full well most of the drugs are brought in and laundered in the big banks.
[01:46:22.208 --> 01:46:25.369]  And they go, I know, I know, but you know the drug culture's bad.
[01:46:25.429 --> 01:46:29.350]  It's bad because you make it illegal and then the criminals gravitate into that.
[01:46:29.531 --> 01:46:31.471]  They'd be doing something criminal regardless.
[01:46:31.791 --> 01:46:38.414]  But don't treat me like a suspect when the banks that run this country run Al Qaeda and run the smack.
[01:46:38.674 --> 01:46:39.795]  Didn't everyone call smack?
[01:46:41.515 --> 01:46:42.736]  It's so cool.
[01:46:44.145 --> 01:46:45.126]  Oh, heroin!
[01:46:45.546 --> 01:46:46.607]  Oh, man!
[01:46:46.627 --> 01:46:47.548]  Oh!
[01:46:47.568 --> 01:46:51.792]  I mean, that's why I've broken my leg, hurt my Achilles, you name it.
[01:46:51.812 --> 01:46:53.013]  The doctor's like, want pain pills?
[01:46:53.453 --> 01:46:54.814]  You got strep throat, want pain pills?
[01:46:55.395 --> 01:46:57.176]  And I'm like, no, I don't want pain pills.
[01:46:57.296 --> 01:46:58.878]  I want all of my endorphins.
[01:46:59.698 --> 01:47:03.081]  I know those block my regular receptors.
[01:47:05.123 --> 01:47:07.625]  And so I want all of my natural heroin.
[01:47:07.645 --> 01:47:08.285]  You understand that?
[01:47:09.647 --> 01:47:10.687]  It's a perfect high.
[01:47:11.736 --> 01:47:13.699]  I don't need the drugs.
[01:47:13.820 --> 01:47:14.961]  I can go watch a sunset.
[01:47:16.624 --> 01:47:17.385]  I can go work out.
[01:47:18.046 --> 01:47:19.188]  I can go to an art gallery.
[01:47:19.689 --> 01:47:20.911]  I can go hang out with my friends.
[01:47:22.213 --> 01:47:23.234]  I can buy people gifts.
[01:47:24.156 --> 01:47:26.439]  I can have passionate love.
[01:47:28.032 --> 01:47:28.812]  That's my drugs.
[01:47:29.273 --> 01:47:31.934]  Sure, I take caffeine, too, and Supramel Vitality.
[01:47:32.234 --> 01:47:33.014]  That's natural herbs.
[01:47:33.374 --> 01:47:40.437]  I tell you, I've been taking my Supramel Vitality, and the problem is that I want to stay up late.
[01:47:40.537 --> 01:47:41.798]  It definitely is a stimulant.
[01:47:42.378 --> 01:47:45.799]  But, you know, Group says it's completely safe, and I haven't really plugged that either today.
[01:47:46.160 --> 01:47:47.420]  Infowarslife.com.
[01:47:47.860 --> 01:47:49.461]  I haven't taken my Supramel Vitality today.
[01:47:53.196 --> 01:47:54.958]  Let me take, guys, I can't reach the floor.
[01:47:54.998 --> 01:47:55.879]  I'd show you bring it to me.
[01:47:55.899 --> 01:47:56.220]  Thank you.
[01:47:56.940 --> 01:47:57.921]  And I'm going to your calls here.
[01:47:57.941 --> 01:47:59.023]  I really apologize, folks.
[01:47:59.063 --> 01:47:59.944]  I'm out of control today.
[01:48:00.624 --> 01:48:01.866]  I didn't get a lot of sleep last night.
[01:48:03.067 --> 01:48:06.250]  And sometimes when I work really late, I was out.
