[00:00:00.049 --> 00:00:01.372]  Direct from Austin.
[01:29:44.945 --> 01:29:46.247]  Is Watson there with you right now?
[01:29:47.389 --> 01:29:47.869]  Yes, he is.
[01:29:48.270 --> 01:29:48.430]  Good.
[01:29:48.450 --> 01:29:55.135]  I want to come back and finish up with you, David, and then I want to talk to Paul and get all the developments he's been saying.
[01:29:55.175 --> 01:29:56.195]  Oh, he's been working on some other stories.
[01:29:56.215 --> 01:29:56.856]  We're on the march.
[01:29:56.876 --> 01:29:57.536]  This is big, folks.
[01:29:57.556 --> 01:29:59.097]  The empire's on the run.
[01:30:00.018 --> 01:30:01.459]  Alex Jones and the GZO Radio Network.
[01:30:01.479 --> 01:30:02.740]  And by pointing out it's big, it's the end of them.
[01:30:03.120 --> 01:30:04.401]  You see, they don't want you to know they exist.
[01:30:04.421 --> 01:30:05.542]  They want to hide.
[01:30:07.031 --> 01:30:11.034]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:30:11.054 --> 01:30:15.196]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:30:15.456 --> 01:30:18.838]  What are the health effects of having these drugs in our drinking water?
[01:30:19.099 --> 01:30:21.980]  It's forced medical treatment without the consent of residents.
[01:30:22.140 --> 01:30:29.465]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[01:30:29.705 --> 01:30:33.367]  On average, the county says it sprays with the glyphosate at least once a week.
[01:30:33.607 --> 01:30:37.849]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[01:30:38.029 --> 01:30:43.971]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:30:44.011 --> 01:30:47.793]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:30:47.953 --> 01:30:50.494]  It is our responsibility to protect our families.
[01:30:50.674 --> 01:30:52.035]  The establishment's not going to do it.
[01:30:52.175 --> 01:30:53.415]  It's time to take action.
[01:30:53.555 --> 01:30:55.216]  It's time to filter our water.
[01:30:55.376 --> 01:31:02.544]  Visit InfowarsStore.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:31:02.765 --> 01:31:06.309]  Or call toll free 888-253-3139.
[01:31:07.010 --> 01:31:14.038]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:31:14.158 --> 01:31:16.319]  But it's not just the air outside that's toxic.
[01:31:16.519 --> 01:31:21.603]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:31:21.803 --> 01:31:26.826]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:31:26.966 --> 01:31:30.008]  There are more than 42 million smokers in the United States.
[01:31:30.288 --> 01:31:34.150]  Well over a thousand types of mold and mildew linked to numerous conditions.
[01:31:34.351 --> 01:31:38.613]  And don't forget the fact that six million Americans live with pets they're allergic to as well.
[01:31:38.673 --> 01:31:48.679]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:31:48.899 --> 01:31:51.441]  Made with organic and wild cultivated herbs,
[01:31:51.621 --> 01:31:59.667]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:31:59.827 --> 01:32:03.789]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[01:32:07.728 --> 01:32:09.489]  Hi, I'm Dr. Edward Group.
[01:32:10.010 --> 01:32:16.974]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:32:17.455 --> 01:32:27.881]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:32:28.282 --> 01:32:37.508]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:32:38.228 --> 01:32:41.671]  It's the strongest nascent iodine on the market today.
[01:32:42.292 --> 01:32:45.715]  It delivers 650 micrograms per drop.
[01:32:46.075 --> 01:32:47.636]  Experience the new formula.
[01:32:48.137 --> 01:32:50.098]  Experience the ancient purity.
[01:32:50.699 --> 01:32:51.639]  Shield your family.
[01:32:52.040 --> 01:32:53.421]  Survival Shield X2.
[01:32:53.861 --> 01:32:56.443]  Available now at Infowarslife.com.
[01:32:57.024 --> 01:33:00.987]  X2 from Infowarslife.com or call toll free 888-253-3139.
[01:33:21.838 --> 01:33:25.786]  If you are receiving this transmission, you are the resistance.
[01:33:26.828 --> 01:33:31.538]  Live from the InfoWars.com studios, it's Alex Jones.
[01:33:40.464 --> 01:33:49.426]  You know, I don't engage in Monty Python style humor or gutter humor, but we had a big double entendre earlier talking about Ed Balls.
[01:33:50.506 --> 01:33:54.047]  I'll say, get the clips ready, get the Obama clips ready, get the Bush clips ready.
[01:33:54.767 --> 01:33:58.148]  I go, get both of the clips of Ed ready.
[01:33:59.088 --> 01:34:02.069]  It was a big joke in there, in the studio.
[01:34:02.669 --> 01:34:06.870]  But while we're trying to get Paul Watson and David Knight's Skype reconnected,
[01:34:08.524 --> 01:34:09.525]  It's almost like it's being jammed.
[01:34:09.565 --> 01:34:10.266]  It just won't connect.
[01:34:10.286 --> 01:34:11.827]  It's either totally clear or it won't connect.
[01:34:12.548 --> 01:34:16.952]  While we're trying to line that up to Copenhagen, if not, just go to phone in about five minutes.
[01:34:17.012 --> 01:34:17.853]  Default to phone.
[01:34:17.893 --> 01:34:19.134]  Let them know that if it's not working.
[01:34:22.273 --> 01:34:32.737]  He is the shadow Chancellor of the Exchequer, and there, since it's parliamentary power sharing, you can have multiple, you know, basically members that are over it.
[01:34:33.037 --> 01:34:41.601]  But he's also, when I was there in England, they were calling him the shadow Prime Minister because he does a lot of work in his party with David Cameron, the Prime Minister.
[01:34:42.101 --> 01:34:48.564]  But the point is, he's coming in with big, giant files, and the police are wanting to see his ID.
[01:34:51.599 --> 01:34:54.402]  And he does look like a really sneaky, crazy person in person.
[01:34:55.143 --> 01:34:56.825]  I mean, he looks okay on TV.
[01:34:56.845 --> 01:35:01.631]  When I saw him in person at the BBC studio, when I went in to be on TV next, he was coming off.
[01:35:01.651 --> 01:35:02.812]  We have that clip coming up in a moment.
[01:35:03.933 --> 01:35:08.799]  He, uh, you know, did look like, he didn't look as distinguished as some of the other globalists.
[01:35:10.182 --> 01:35:21.832]  I think that's why the police didn't believe anything he was saying and made him show a whole bunch of forms of ID and make phone calls with his assistant on top of everything else, which I'm sure is an elitist he didn't like happening.
[01:35:22.813 --> 01:35:27.377]  But that footage of those files, he needs to say what was in those files.
[01:35:29.741 --> 01:35:38.187]  Because you notice the Guardian reporter was talking to him earlier, talking to Bilderberg, a group member that came over and was talking to our people through the fence, unprecedented, as they realized their cover's blown.
[01:35:38.987 --> 01:35:54.318]  The leader of the major labor party and the leader of the parliament in the Netherlands, in the Dutch Federation, she was bringing up, you're setting policy in there, and he said,
[01:35:56.283 --> 01:35:58.405]  Yes, we are setting policy.
[01:35:58.445 --> 01:35:59.946]  We are discussing policy in there.
[01:36:01.267 --> 01:36:05.091]  And that's illegal in most countries, so they've always said, oh no, no.
[01:36:05.571 --> 01:36:09.675]  All these billionaires and royalty and people meet in secret and do all this.
[01:36:09.695 --> 01:36:17.001]  Because we're discussing our golf swing and we play golf on Sunday afternoon after the three-day conference is over and we leave on Monday.
[01:36:17.882 --> 01:36:20.744]  You know, nothing's going on at the event.
[01:36:21.425 --> 01:36:22.386]  So let's go to the clip.
[01:36:22.626 --> 01:36:23.326]  Here I am.
[01:36:24.632 --> 01:36:27.274]  Uh, asking balls about what they're doing at Bilderberg.
[01:36:27.314 --> 01:36:29.455]  And then we've got Watson when he leaves out in the hallway.
[01:36:29.876 --> 01:36:30.896]  Watson gets him again.
[01:36:30.996 --> 01:36:33.838]  So, here is that clip from last year in London.
[01:36:34.078 --> 01:36:34.879]  Can I shake your hand?
[01:36:35.579 --> 01:36:36.680]  Mr. Balls, can I shake your hand?
[01:36:37.620 --> 01:36:38.461]  Hey, I'm Alex Jones.
[01:36:38.521 --> 01:36:39.702]  I kind of led the demonstrations.
[01:36:39.842 --> 01:36:40.522]  No, no, no, no, no.
[01:36:40.842 --> 01:36:41.323]  Good to see you.
[01:36:42.563 --> 01:36:45.805]  Why can't you guys talk about Build-A-Burger?
[01:36:46.725 --> 01:36:52.148]  The rules of these things are all decided by people that have been here for a long time.
[01:36:52.448 --> 01:36:53.929]  I mean, it is a corporate world government.
[01:36:54.149 --> 01:36:56.590]  I need to get you to sit down if that's alright, thank you.
[01:36:56.610 --> 01:36:57.931]  There you go, talk about the Build-A-Burger.
[01:36:58.091 --> 01:36:59.111]  It doesn't exist.
[01:37:01.192 --> 01:37:03.233]  Do we have a sting going into this or not?
[01:37:03.333 --> 01:37:04.113]  There goes the Bilderberg.
[01:37:04.133 --> 01:37:04.673]  Alright, there I am.
[01:37:04.713 --> 01:37:05.953]  Now let's go to the next video clip.
[01:37:05.993 --> 01:37:08.054]  As Bowles walks out, we get him twice, Watson hits him.
[01:37:08.194 --> 01:37:08.394]  I mean...
[01:37:22.933 --> 01:37:23.273]  Hi, Ed.
[01:37:23.793 --> 01:37:24.254]  I'm Paul.
[01:37:24.274 --> 01:37:24.874]  Nice to meet you.
[01:37:24.894 --> 01:37:25.694]  Hi there, how are you?
[01:37:25.774 --> 01:37:27.315]  What did you talk about at Bilderberg then?
[01:37:27.455 --> 01:37:29.016]  Yeah, yeah, yeah, come on.
[01:37:29.036 --> 01:37:30.556]  Breaking your ministerial code.
[01:37:32.417 --> 01:37:33.638]  Give us a word, Ed, please.
[01:37:33.678 --> 01:37:34.718]  Breaking the ministerial code?
[01:37:34.798 --> 01:37:35.018]  Yeah.
[01:37:35.419 --> 01:37:37.820]  I'm not a... Meeting with secret private meetings.
[01:37:37.940 --> 01:37:38.580]  I'm not a minister.
[01:37:39.480 --> 01:37:41.861]  Yeah, but you meet, you're conspiring with private individuals.
[01:37:41.921 --> 01:37:45.943]  I'm gonna do a freedom of information act request.
[01:37:47.944 --> 01:37:48.844]  Who did you meet with then?
[01:37:49.405 --> 01:37:49.965]  Eric Schmidt?
[01:37:51.661 --> 01:37:52.141]  Don't be silly.
[01:37:52.301 --> 01:37:53.561]  What do you think of Alex Jones?
[01:37:55.342 --> 01:37:56.462]  Don't be silly.
[01:37:57.822 --> 01:38:05.744]  So again, the last thing they want is their private secret meetings becoming an event, a paparazzi.
[01:38:05.844 --> 01:38:12.525]  Because see, then people won't care about whatever her name is, baby, Kim Kardashian's baby.
[01:38:13.105 --> 01:38:17.106]  They will start caring again, like we did a hundred years ago about the robber barons.
[01:38:17.870 --> 01:38:18.871]  And what are they up to?
[01:38:18.912 --> 01:38:20.253]  And how are they trying to get tax money?
[01:38:20.654 --> 01:38:22.476]  There's high def video that our crew got.
[01:38:22.897 --> 01:38:26.862]  David Knight, Josh Owens, Paul Watson, Karen Knight.
[01:38:26.882 --> 01:38:30.347]  Just an incredible job and crew out there.
[01:38:31.068 --> 01:38:33.952]  I tell you, we should be absolutely ecstatic.
[01:38:33.972 --> 01:38:35.173]  I don't say this most years.
[01:38:35.990 --> 01:38:38.593]  I said it last year and the year before because it's getting better and better.
[01:38:38.613 --> 01:38:40.655]  David, do you think I'm being too optimistic?
[01:38:41.595 --> 01:38:43.137]  Or is this really a big victory?
[01:38:43.718 --> 01:38:46.040]  That a Bilderberg group came over and talked to you, remember?
[01:38:46.440 --> 01:38:50.885]  That we're getting all this high-def footage, that it's all over the news, that a lot of even U.S.
[01:38:50.925 --> 01:38:53.767]  publications are saying, yeah, this looks pretty serious.
[01:38:54.128 --> 01:38:55.189]  Why isn't this being covered?
[01:38:55.409 --> 01:39:00.354]  I mean, they're going now from ignoring it to laughing at us and admitting it's real, to not laughing at us.
[01:39:00.834 --> 01:39:04.837]  Only a few publications called us people that believe in space aliens and lizards.
[01:39:04.877 --> 01:39:06.238]  I think the Evening Standard did that.
[01:39:06.899 --> 01:39:11.563]  Now, sure, the Dutch media is trying to distract off into, are we reporting on the police accurate?
[01:39:11.743 --> 01:39:12.523]  That doesn't matter.
[01:39:12.744 --> 01:39:16.046]  The elephant in the room, as you're saying, is this global governance meeting.
[01:39:17.888 --> 01:39:18.528]  That's right, Alex.
[01:39:18.628 --> 01:39:20.950]  And, you know, I'm glad that he came out and talked to us.
[01:39:21.010 --> 01:39:22.451]  And, of course, he's a politician.
[01:39:22.471 --> 01:39:24.653]  He's a leader of a major party, perhaps.
[01:39:25.425 --> 01:39:36.434]  So the majority party in Holland, I'm not sure what they are, Netherlands, I'm not sure what the politics are there, but the interesting thing to me is that the mayor of Atlanta is here.
[01:39:36.534 --> 01:39:40.718]  Now, you know, I understand why the leader of the Labour Party in the Netherlands is here.
[01:39:40.818 --> 01:39:42.859]  I don't understand why the mayor of Atlanta is here.
[01:39:43.240 --> 01:39:44.241]  What is he an expert on?
[01:39:44.921 --> 01:39:47.062]  Well, he's major presidential material.
[01:39:47.102 --> 01:39:50.182]  Yeah, exactly.
[01:39:50.803 --> 01:40:10.788]  Also, only Atlanta and Austin and one other city, I forget which one, I was reading like a Wall Street Journal article a few months ago, halfway, and it was describing that Austin, Atlanta, and only one other city are known as mega-growth cities where a lot of money is being made in real estate, you name it, and the elite
[01:40:11.448 --> 01:40:16.070]  Like investments, just like the year before they did the pump and dump with Facebook.
[01:40:16.550 --> 01:40:21.853]  They had Zuckerberg there, and then he's not been there the other years, you know, to decide how they all got into the $100 billion scam.
[01:40:23.567 --> 01:40:24.908]  Which was an admitted pump and dump.
[01:40:25.329 --> 01:40:27.410]  So it's the same thing over and over again.
[01:40:27.430 --> 01:40:29.332]  I mean, they're probably running Bitcoin.
[01:40:29.592 --> 01:40:35.678]  You know, the point is they're in there as businessmen running, getting all the inside intel and deciding things.
[01:40:35.718 --> 01:40:43.425]  That's why I think they've got the mayor there because he's an up-and-comer and they want to get preferential treatment with their projects in Atlanta.
[01:40:43.445 --> 01:40:43.665]  Go ahead.
[01:40:44.690 --> 01:40:45.350]  Yeah, exactly.
[01:40:45.370 --> 01:40:50.174]  I hope, as he's a politician, maybe he would want to have the transparency to come out here and talk to us.
[01:40:50.234 --> 01:40:53.796]  And we could ask him, is he auditioning to be a puppet president?
[01:40:53.976 --> 01:41:00.461]  Or is it that he's handing them some sweet deals on real estate that they can pick up in Atlanta, a growth city?
[01:41:00.761 --> 01:41:01.621]  That's a good point, Alex.
[01:41:02.022 --> 01:41:02.562]  Exactly.
[01:41:02.702 --> 01:41:07.085]  And expanding on that, David Knight, again, at Copenhagen, Denmark, covering Bilderberg 2014.
[01:41:08.026 --> 01:41:11.208]  They always do things that cover a bunch of bases, and it just popped in my head.
[01:41:11.668 --> 01:41:14.450]  Atlanta is in the North American Treaty Agreement.
[01:41:15.530 --> 01:41:30.458]  Under spec, the preliminary agreed upon capital of the North American Union, and they're looking at it perhaps being the new main global capital, even above New York or Tokyo or London.
[01:41:30.959 --> 01:41:36.622]  And so I know that as well, that Atlanta they think is very special for a bunch of reasons.
[01:41:37.994 --> 01:41:42.996]  I didn't know that, but yeah, it's even fairly close to the Georgia Guidestones, too, I guess.
[01:41:43.296 --> 01:41:48.737]  They can go there and have an outing and worship their plan to depopulate the world.
[01:41:49.458 --> 01:41:54.379]  Also, they are pretty racist and anti-Africa and destroying Africa and destabilizing it on record.
[01:41:54.879 --> 01:42:00.641]  And Prince Bernard got caught with World Wildlife Fund fronts that he ran, using it as a front to hunt animals.
[01:42:01.321 --> 01:42:26.426]  uh... and and and and sell that you can make hundreds of millions off of sell their tuscan things and for diamond running and money laundering remember he got caught not just in the Lockheed scandal the king of uh... well he was married to the queens who was the prince uh... the german uh... prince uh... who the SS officer she married uh... so I'm sure he got ADL awards I don't know if he did but most Nazis actually get them like like George Soros but that's a side issue
[01:42:28.383 --> 01:42:37.348]  Uh, they probably, again for political correctness now, because they know they're being watched, oh, this guy ended up being president, he's in Atlanta, he's black, let's bring him out.
[01:42:37.788 --> 01:42:38.908]  I think that's part of it too.
[01:42:39.949 --> 01:42:41.049]  Yeah, yeah, absolutely.
[01:42:41.690 --> 01:42:50.474]  Well, I'm interested to talk to some of the people here in Denmark, and actually I was able to find a place where there were a lot of people, because around here it's very sparsely populated.
[01:42:50.514 --> 01:42:56.037]  You saw the first report we did, you ask, is this the Omega Man movie, because the streets were totally deserted.
[01:42:56.717 --> 01:43:07.160]  Uh, but we did find a place where there's a lot of people, like a shopping zone or whatever, tourist zone, so I do want to ask them some questions about their take on the Euro, and as well as the EU.
[01:43:07.220 --> 01:43:12.342]  I know they don't like the Euro, they rejected it, even though they hopped into the European Union at a fairly early date.
[01:43:13.368 --> 01:43:19.634]  And hey, if Karen ever wants your wife's doing photography for us, she's got some of the great photos of some of these globalists, folks will find it.
[01:43:19.934 --> 01:43:23.597]  RealAlexJones on Twitter and InfoWars.com, PrisonPlanet.com.
[01:43:24.518 --> 01:43:28.642]  We've got some big master coverage articles, again, boiling all this down and coming out later this afternoon.
[01:43:28.662 --> 01:43:36.870]  But if she wants to pop in later or do some YouTube reports, giving her perspective on what she's seen, and we would love to talk to her.
[01:43:37.230 --> 01:43:41.433]  David Knight, we'll get more updates for you tonight on the nightly news and throughout the weekend.
[01:43:41.793 --> 01:43:47.656]  And then obviously next week, you're going to be co-hosting in studio at least three of the five days.
[01:43:47.696 --> 01:43:49.197]  I told him to tell you this a few days ago.
[01:43:49.557 --> 01:43:51.899]  If you're able to do it, then you can take off the next week if you want.
[01:43:51.919 --> 01:43:52.799]  You've been working really hard.
[01:43:53.360 --> 01:43:58.103]  But if not, I will see you back here sometime the week after that.
[01:43:58.123 --> 01:44:00.804]  My only concern is the flights.
[01:44:00.904 --> 01:44:03.446]  It was such a Keystone Cop thing coming out here.
[01:44:04.102 --> 01:44:11.724]  With the weather cancellations and the other cancellations, missing our flights, having our luggage lost, I mean, it was a pretty amazing trip out here.
[01:44:11.944 --> 01:44:13.424]  Hopefully it'll be more normal when we go back.
[01:44:13.504 --> 01:44:23.966]  It must be nice for the guys enough to go through TSA, all those elitists on their wide-body private jets, with their top-of-the-line hookers a taxpayer paid for in most cases.
[01:44:24.407 --> 01:44:26.287]  Must be fun for them to not have to go through all that.
[01:44:27.495 --> 01:44:31.117]  Yeah, but you know, Alex, remember when we went through that turnstile the other day?
[01:44:31.157 --> 01:44:41.063]  I mean, we were immediately into metal detectors and, you know, put your bags over here to be checked, so maybe they have a walk-around for the attendees and maybe that's just for the hotel staff.
[01:44:41.103 --> 01:44:45.906]  I don't know what that was, but I was surprised to see that at a Bilderberg meeting when we first walked in there.
[01:44:45.966 --> 01:44:46.967]  Unprecedented.
[01:44:47.347 --> 01:44:49.448]  But again, we're blowing the shadow government wide open.
[01:44:49.468 --> 01:44:50.809]  We're going to get Paul Watson on now.
[01:44:50.869 --> 01:44:51.890]  Thank you very much, David Knight.
[01:44:53.021 --> 01:44:53.141]  Right.
[01:44:53.542 --> 01:44:56.206]  And again, folks, so many different angles of this.
[01:44:56.226 --> 01:45:00.853]  He's going to get set up with Paul Watson now, but it's a big deal.
[01:45:01.943 --> 01:45:02.884]  I know I keep saying that.
[01:45:03.104 --> 01:45:04.925]  They don't want us to think of it as a big deal.
[01:45:05.505 --> 01:45:06.666]  That's the main talking point.
[01:45:07.046 --> 01:45:08.848]  There is a corporatist world government.
[01:45:09.108 --> 01:45:16.073]  If you go to the front page of Infowars.com, you'll see one of the great graphics our crew put together, and it says Bilderberg 2014.
[01:45:16.733 --> 01:45:30.923]  The drive of the Rockefellers and their allies is to create a one world government combining super capitalism and communism under the same tent, all under their control, Congressman Larry P. McDonnell.
[01:45:31.800 --> 01:45:39.064]  Who was a Democrat, who was a Libertarian, who was super good-looking, super smart, super patriot.
[01:45:39.124 --> 01:45:40.384]  They were so scared of him.
[01:45:40.404 --> 01:45:41.685]  He was going to be President, folks.
[01:45:42.445 --> 01:45:48.608]  And they had his plane forced down by the Russians in North Korea, and the word is they tortured the hell out of everybody on that plane.
[01:45:49.168 --> 01:45:54.471]  They stopped the plane in Alaska and got the Speaker of the House and everybody else off.
[01:45:54.491 --> 01:45:55.291]  He's like, what's going on?
[01:45:55.351 --> 01:45:56.292]  You just go on.
[01:45:56.852 --> 01:46:00.054]  You just head on to your mission to Asia.
[01:46:01.094 --> 01:46:04.118]  And they were so... he was the leader of the John Birch Society.
[01:46:04.138 --> 01:46:12.127]  I mean, on every front, Larry P. McDonald, ladies and gentlemen, was beyond Ron Paul.
[01:46:12.587 --> 01:46:14.790]  Because Ron Paul's smart, a statesman, great, but...
[01:46:16.187 --> 01:46:17.327]  Not really a fiery speaker.
[01:46:18.227 --> 01:46:24.869]  And he's a great speaker and a statesman and more of a Gandalfian type guy.
[01:46:26.049 --> 01:46:31.831]  But when you look at the archetype of Larry P. MacDonald, I would have loved to have gotten to meet somebody like that.
[01:46:31.851 --> 01:46:37.812]  I mean, you could just tell he was the real deal, cared about this country, was a hard charger, was calling him out.
[01:46:37.852 --> 01:46:41.893]  You could see a Larry P. MacDonald debate about the CFR on Hardball.
[01:46:43.422 --> 01:46:45.383]  We ought to air that sometime from the 80s.
[01:46:45.524 --> 01:46:50.567]  I mean, it's just amazing how on his feet he was, how well spoken.
[01:46:50.587 --> 01:46:52.309]  And they killed him.
[01:46:53.009 --> 01:46:56.732]  And the word is, the word is they kept him alive quite a while.
[01:46:56.772 --> 01:46:57.693]  They did not like him.
[01:46:57.793 --> 01:46:59.994]  So, he's just a hero.
[01:47:00.034 --> 01:47:00.775]  They got him, folks.
[01:47:00.815 --> 01:47:04.178]  They really tortured the hell out of that guy from the intel I've gotten.
[01:47:05.157 --> 01:47:09.678]  And they wanted to know, because again, he had a plan with a lot of other patriots.
[01:47:10.539 --> 01:47:12.019]  There are patriots in the establishment.
[01:47:12.119 --> 01:47:14.140]  There are people that don't want to turn the world over to pure evil.
[01:47:14.760 --> 01:47:23.182]  He was known for his staunch opposition to communism and believed in long-standing covert efforts by the Trilateral Commission and other powerful groups to bring about socialism and world government.
[01:47:23.703 --> 01:47:28.464]  He was the second president of the John Birch Society and also a cousin to George S. Patton.
[01:47:31.025 --> 01:47:32.325]  And they also killed Patton.
[01:47:32.385 --> 01:47:34.686]  I've interviewed the guy, the hitman that killed him.
[01:47:36.639 --> 01:47:39.522]  And the author, and it's what the military all said happened.
[01:47:40.082 --> 01:47:48.671]  They shot him with a big, high-powered air gun, with a big slug in it, so it wouldn't even penetrate him, it would just break his neck.
[01:47:50.552 --> 01:47:59.381]  Wrecked the train, parked the car in front of it, shot him, and he still held on as they went and poisoned him to death because he didn't want to build up the Soviet Union.
[01:47:59.441 --> 01:48:00.321]  It just never ends.
[01:48:01.226 --> 01:48:02.487]  Of course the family knew about that.
[01:48:02.767 --> 01:48:04.287]  Let's go to Paul Joseph Watson.
[01:48:04.728 --> 01:48:07.229]  Paul, thank you for joining us from Bilderberg 2014.
[01:48:08.409 --> 01:48:11.051]  What do you take away from what's happening and what you've witnessed?
[01:48:12.231 --> 01:48:13.612]  Hi Alex, good to be back.
[01:48:14.872 --> 01:48:20.295]  The first thing to mention is obviously the footage we got last night, well we uploaded last night, got the article out this morning.
[01:48:20.948 --> 01:48:28.037]  Which was the Shadow Chancellor of Great Britain, Ed Balls, who of course we confronted last year in Watford in England.
[01:48:28.057 --> 01:48:34.285]  He was denied entry to Bilderberg and actually this has generated a lot of media attention.
[01:48:34.485 --> 01:48:36.768]  London Guardian Independent have picked up our video.
[01:48:37.876 --> 01:48:46.662]  He didn't have his credentials, he couldn't get into the meeting, so he was stood there talking to police for several minutes while they tried to check his credentials.
[01:48:47.122 --> 01:48:55.167]  What was interesting to me, of course, is he had this giant bag full of files, thick files, literally, you know, two dozen files.
[01:48:56.008 --> 01:48:56.128]  So,
[01:48:57.023 --> 01:49:00.606]  To say that Bilderberg is a mere talking shop as much of the mainstream media still does.
[01:49:00.687 --> 01:49:05.431]  And it's clearly some type of voting agenda package for the heads of committees.
[01:49:05.831 --> 01:49:13.699]  I'll bet my right arm it's heads of committees voting packages for corporate minutes where they make decisions in a corporate boardroom.
[01:49:13.979 --> 01:49:21.406]  It's an illegal, shadow, criminal, corporate boardroom and they brag out of the other side of their mouth that that is what they do.
[01:49:21.866 --> 01:49:22.266]  Go ahead, Paul.
[01:49:24.818 --> 01:49:27.579]  Well, he's obviously giving some kind of presentation.
[01:49:28.060 --> 01:49:33.642]  And the Chancellor of the Exchequer, George Osborne, is also there, his so-called opposite in the Conservative Party.
[01:49:34.203 --> 01:49:38.705]  So they're scheming together when they're supposedly on opposite sides of the political fence.
[01:49:39.345 --> 01:49:40.466]  So we got that video up.
[01:49:40.526 --> 01:49:43.087]  It's since been picked up by The Guardian, The Independent and others.
[01:49:44.308 --> 01:49:45.349]  That was a major coup.
[01:49:45.689 --> 01:49:52.335]  Of course, then we were down here in the afternoon when some of the Bilderberg members were coming out after their first conference in the morning.
[01:49:52.715 --> 01:49:59.041]  We got Etienne D'Avignon, we got James Wolfensohn, Google CEO Eric Schmidt.
[01:49:59.581 --> 01:50:00.882]  They didn't stay out for long.
[01:50:00.922 --> 01:50:02.143]  They obviously knew we were here.
[01:50:02.163 --> 01:50:05.867]  They kind of moved away from us when they saw us.
[01:50:05.907 --> 01:50:08.189]  They turned away from us, moved further back up.
[01:50:09.504 --> 01:50:15.668]  Obviously, as you probably know now, there's a huge group of them right outside schmoozing into the evening hours.
[01:50:16.789 --> 01:50:22.893]  Well, I would like to continue into the next hour, then get an update from you guys at the bottom of the hour, if you're still able.
[01:50:23.073 --> 01:50:29.176]  Who got that great HD of Schmidt and all them sitting around with world leaders obviously drinking and making decisions?
[01:50:29.457 --> 01:50:33.259]  Because that is just amazing footage, and I want to get some more of that.
[01:50:33.499 --> 01:50:35.020]  I know we sent some telephoto lenses.
[01:50:35.600 --> 01:50:37.141]  How are you guys able to get this?
[01:50:37.241 --> 01:50:37.682]  I can see
[01:50:38.922 --> 01:50:41.184]  I can see Wolfdenson over there smoking a cigar.
[01:50:41.204 --> 01:50:44.947]  I mean, that is... Yeah, with Etienne D'Avignon.
[01:50:45.127 --> 01:50:46.108]  Isn't that the head of Fiat?
[01:50:46.308 --> 01:50:49.070]  Isn't that the head of Fiat right there who's getting Jeep?
[01:50:49.090 --> 01:50:51.132]  Putting his jacket on?
[01:50:51.812 --> 01:50:52.373]  Go ahead, sorry.
[01:50:53.994 --> 01:50:56.736]  The guy stood up behind Wolfenson is Etienne D'Avignon.
[01:50:56.776 --> 01:51:03.001]  Of course, he was the guy who bragged in 1999 that this Euro single currency was a brainchild of Bilderberg.
[01:51:03.021 --> 01:51:04.903]  Yeah, yeah, that's the former head of the Bilderberg Group.
[01:51:05.584 --> 01:51:06.805]  Well, we're going to come right back.
[01:51:06.845 --> 01:51:07.205]  Stay there.
[01:51:07.225 --> 01:51:07.585]  Amazing.
[01:51:09.947 --> 01:51:15.410]  I'm Tisha Cassada and I'm running as an independent for Congress in Colorado.
[01:51:15.490 --> 01:51:20.213]  I fight to end the military police state, ban GMO toxic foods, and abolish legal tender laws.
[01:51:20.314 --> 01:51:23.696]  Consider donating some of your hard-earned fiat currency to help me fight.
[01:51:23.736 --> 01:51:26.958]  Donate $25 or more and you'll receive a gift to awaken others.
[01:51:27.058 --> 01:51:28.759]  I need and appreciate your support.
[01:51:28.819 --> 01:51:30.700]  Please donate at Cassada2014.com.
[01:51:30.720 --> 01:51:34.142]  That's C-A-S-I-D-A-2014.com.
[01:51:34.182 --> 01:51:36.344]  Paid for by the Committee to Elect Tisha Cassada to Congress.
[01:51:36.964 --> 01:51:44.886]  Virtually anyone can hack your cell phone and track your calls, your texts, your emails, your every movement, but only if they can detect a signal.
