[00:00:00.129 --> 00:00:01.434]  Direct from Austin.
[01:35:12.363 --> 01:35:12.723]  That was from 2011.
[01:35:13.843 --> 01:35:15.084]  Predicting what we're now seeing.
[01:35:15.624 --> 01:35:18.125]  He is the contributor to the Encyclopedia Britannica.
[01:35:18.485 --> 01:35:22.227]  His writings have been published in more than 20 languages.
[01:35:22.267 --> 01:35:24.568]  Globalresearch.org.
[01:35:24.608 --> 01:35:26.629]  So, Professor Chossudovsky, good to have you back on.
[01:35:26.649 --> 01:35:27.489]  It's been a few years.
[01:35:28.089 --> 01:35:29.090]  A lot is happening.
[01:35:29.910 --> 01:35:51.725]  And I want to cover the waterfront and look at this MH17 as the Rosetta Stone to understand the policy of false flag or created crises that is being used as war rhetoric to expand these proxy wars and to get your breakdown on where you believe it's going next because reading your writings
[01:35:52.285 --> 01:36:03.913]  Out of everybody out there, you have predicted with a lot of precision what's been unfolding with the proxy armies of ISIS and Al-Qaeda, what's been unfolding in the proxy wars headed up by Soros and others.
[01:36:03.953 --> 01:36:05.154]  So, thank you for joining us.
[01:36:05.834 --> 01:36:15.961]  Well, I'm delighted to be on the program, Alex, and thank you for the opportunity to discuss and debate these important issues.
[01:36:18.453 --> 01:36:27.248]  What we have attempted to do is to address the facts of Malaysia Airlines crash and I think
[01:36:30.600 --> 01:36:54.555]  In that regard, we share, in a sense, a counter-consensus that the facts have been manipulated, that the mainstream media is giving us a version which just doesn't stand up, that the Obama administration is accusing Moscow without a shred of evidence, and now we have a lot more information
[01:36:54.935 --> 01:37:08.920]  We have declarations from the Russian military, we have talking points in US intelligence, we have satellite images and so on, and I think we have to establish what the facts are.
[01:37:13.345 --> 01:37:19.190]  To, in fact, declarations which were made by Malaysian Airlines.
[01:37:19.570 --> 01:37:23.753]  I've been going back and forth to Malaysia for the last seven or eight years.
[01:37:23.853 --> 01:37:24.474]  I know people.
[01:37:24.854 --> 01:37:31.319]  I know the Prime Minister and the former Prime Minister of the country, including the head of Malaysian Airlines.
[01:37:31.719 --> 01:37:35.382]  But this is a statement that they made right at the outset.
[01:37:36.463 --> 01:37:38.424]  And they they did.
[01:37:38.885 --> 01:37:43.148]  First of all, they did confirm that MH
[01:37:44.369 --> 01:37:53.118]  When they entered Ukraine airspace, they were immediately instructed to fly at a lower altitude.
[01:37:53.539 --> 01:37:55.921]  The normal cruising speed is 35,000 feet.
[01:37:55.981 --> 01:38:01.007]  As we know, the legal, let's say, the legal limit is 32.
[01:38:01.207 --> 01:38:02.168]  They were pushed down to 33.
[01:38:06.252 --> 01:38:29.949]  But then we also had information that this was provided by Russian sources, but there were also eyewitness reports to the fact that there were two, there was one Ukraine fighter plane which was spotted very close to the aircraft
[01:38:30.949 --> 01:38:49.713]  In fact, within a five kilometer distance, and one would suspect that this aircraft was in a sense escorting MH17 in a commercial aircraft corridor.
[01:38:49.853 --> 01:38:54.875]  I should mention, that's very important, is that the Ukraine fighter jet, Su-25 fighter,
[01:38:57.255 --> 01:39:11.242]  Equipped with the R-60 missiles was detected within 5 to 10 kilometers of the Malaysian aircraft, according to Russian sources, in a corridor which is reserved for commercial aircraft.
[01:39:11.662 --> 01:39:19.066]  So that, in effect, we've got a lot of information to the effect that the flight was actually
[01:39:21.887 --> 01:39:44.821]  MH17, which normally cruises over the Sea of Azov, like many other flights, in a southerly direction, and all previous days, and that was revealed by other sources, in all previous days the flight path was over the Sea of Azov, very much removed from the war zone, and on that particular day, July 17th,
[01:39:46.562 --> 01:39:50.205]  The flight path went directly over the war zone.
[01:39:50.225 --> 01:39:52.667]  That is something which is fairly well established.
[01:39:53.067 --> 01:40:09.580]  But we have other information regarding the deployment of anti-aircraft missiles, ground-air missiles, in Ukraine by the Ukrainian Armed Forces and
[01:40:12.943 --> 01:40:18.908]  The other side of the story is that Russia is not behind it.
[01:40:19.368 --> 01:40:28.196]  We cannot make any clear assessments without an investigation.
[01:40:28.256 --> 01:40:29.477]  This was a criminal act.
[01:40:30.828 --> 01:40:33.050]  So there has to be a criminal investigation.
[01:40:33.090 --> 01:40:33.451]  Sure, sure.
[01:40:33.731 --> 01:40:45.264]  And if folks just joined us, Professor Michelle Chossudovsky joins us, a geopolitical expert, especially on things happening in Europe and with Russia in the whole Caucasus Crimea area.
[01:40:45.704 --> 01:40:49.308]  But expanding on this with you, I want to get your larger view.
[01:40:50.149 --> 01:40:51.950]  on the geopolitical ramifications.
[01:40:52.431 --> 01:41:03.438]  Clearly we saw Kerry last year say we have to strike Syria right now or they could nuke us in an hour just like Tony Blair saying 40 minutes we can be nuked by Saddam.
[01:41:03.919 --> 01:41:18.109]  It's total proof they launched the chemical attack and then it came out even with the UN and MIT that it was the rebels and the Saudi Arabians and it was Infowars.com and GlobalResearch.ca that was leading the research on that.
[01:41:18.169 --> 01:41:19.230]  So when you have parties
[01:41:19.850 --> 01:41:21.671]  That have been caught doing this over and over again.
[01:41:22.051 --> 01:41:28.494]  You have Russia not standing to gain by shooting down a country that they're on good relations with and do heavy trade.
[01:41:29.474 --> 01:41:43.781]  And when you have the plane being diverted for whatever reason through an area that no other aircraft were in, where the Ukrainians have been bombing people, then you have them saying only the Russian rebels had these anti-aircraft missiles.
[01:41:44.161 --> 01:41:45.802]  And there's AP photos and videos.
[01:41:46.821 --> 01:41:47.081]  of course.
[01:42:05.766 --> 01:42:10.768]  And now the Russians releasing the radar tracking of these other aircraft and NATO and the U.S.
[01:42:10.808 --> 01:42:15.710]  won't release theirs and won't release the satellites and Ukraine's blocked the air traffic control tapes.
[01:42:16.230 --> 01:42:19.632]  I mean, we've got to think they might have blown it up themselves on purpose.
[01:42:19.952 --> 01:42:21.152]  I mean, they're that bad.
[01:42:21.492 --> 01:42:25.174]  I was thinking maybe they diverted it into there hoping it would get shot down.
[01:42:25.854 --> 01:42:28.939]  And then it's a tragedy, but you gotta ask who sent it, Professor.
[01:42:29.240 --> 01:42:33.607]  And again, I'm not trying to be a cheerleader for Russia, but I'm sorry.
[01:42:33.727 --> 01:42:38.675]  The truth and the evidence points towards the State Department lying about this.
[01:42:39.773 --> 01:42:52.065]  Well, I think your comments are right head on, because the comparison with Syria and the chemical weapons hoax has now proven to be correct.
[01:42:52.325 --> 01:42:58.671]  Namely, it was the rebels that had the chemical weapons, and Bashar al-Assad was blamed for having the chemical weapons.
[01:42:59.091 --> 01:43:06.178]  And that even led to a UN intervention, which then subsequently led to the dismantling of those chemical weapons.
[01:43:06.478 --> 01:43:13.945]  Incidentally, the chemical weapons have been shipped to southern Italy, and they're in the hands of the Calabresa Mafia.
[01:43:14.145 --> 01:43:17.689]  That's something people don't know, and they're going to be sold on the secondary market.
[01:43:18.189 --> 01:43:23.634]  But to get back to the issue of blaming Russia,
[01:43:26.637 --> 01:43:33.665]  It's not like simply blaming Mongolia or blaming Burkina Faso.
[01:43:34.185 --> 01:43:47.118]  What they're doing is they're blaming a country which has vast military capabilities, nuclear weapons, a very sophisticated intelligence apparatus which sometimes people forget.
[01:43:47.947 --> 01:43:54.194]  I don't, we're certainly not building an apology for the Russian Federation.
[01:43:54.574 --> 01:43:59.880]  What we are, what our concern is to, is to reveal the truth.
[01:44:00.501 --> 01:44:05.286]  But I should mention that yesterday President Vladimir Putin
[01:44:06.826 --> 01:44:07.707]  Made a statement.
[01:44:08.128 --> 01:44:09.670]  It's a very balanced statement.
[01:44:10.812 --> 01:44:19.745]  We're not building an apology for the Russian president, but what he said, he said, the West is building scenarios
[01:44:20.986 --> 01:44:26.870]  Which could potentially, quote, destabilize the existing world order.
[01:44:27.231 --> 01:44:32.494]  And he is concerned because those scenarios threatens Russia's sovereignty.
[01:44:32.734 --> 01:44:46.204]  And he's also referring to NATO build-up on the border, the so-called missile defense shield, which he says correctly isn't a defensive deployment.
[01:44:47.165 --> 01:44:48.786]  He's talking about the ABM system.
[01:44:49.386 --> 01:45:02.780]  We are at an extremely dangerous crossroads in world history, and we have to rein in the insanity, the sheer insanity of our politicians.
[01:45:03.280 --> 01:45:06.744]  And not only the United States, our Canadian Prime Minister is the same!
[01:45:07.764 --> 01:45:13.229]  And that also applies, let's say, also applies to what's going on in Israel, where people are being killed.
[01:45:13.869 --> 01:45:20.214]  And it's not a question of saying who we are in favor or against.
[01:45:20.634 --> 01:45:21.955]  It's acknowledging the truth.
[01:45:21.975 --> 01:45:24.517]  600 people are killed in Gaza.
[01:45:24.878 --> 01:45:31.503]  And now the Wall Street Journal says, well, it's all right to kill them because they're subhumans and they control, you know, they control the
[01:45:31.903 --> 01:45:34.706]  That's the Port Hamas, which is a terrorist organization.
[01:45:35.166 --> 01:45:42.153]  But the problem is that the mainstream media at this stage has gone into overdrive.
[01:45:42.413 --> 01:45:46.537]  It is no longer involved in so-called classical media lies.
[01:45:47.077 --> 01:45:54.664]  It is involved in odious statements which justify the killing of civilians.
[01:45:55.445 --> 01:46:00.828]  And that is true in Palestine, it's true in Syria, it's true in Ukraine.
[01:46:00.848 --> 01:46:11.432]  I have been analyzing the nature of the conflict in the Donbass region, which hasn't been reported.
[01:46:11.452 --> 01:46:19.916]  The Ukraine Ministry of Internal Affairs, Homeland Security so to speak, revealed data.
[01:46:20.537 --> 01:46:21.157]  It was leaked.
[01:46:21.537 --> 01:46:22.878]  That was about a week ago.
[01:46:23.838 --> 01:46:41.472]  and they have acknowledged that they have been sixteen hundred, one thousand six hundred uh... soldiers national guard and armed forces which have been killed in action, I use their words, killed in action in the Donbass region.
[01:46:41.553 --> 01:46:52.782]  Oh yeah, they bragged last week that they had killed in two days uh... they claimed a thousand rebels uh... with their fighter bombers in eastern Ukraine uh... but
[01:46:53.635 --> 01:46:56.204]  Then we saw the footage, it was just smoking neighborhoods.
[01:46:56.525 --> 01:46:58.652]  So there just looks like they're just bombing neighborhoods.
[01:46:59.824 --> 01:47:13.567]  Well, I think there are different sources of data coming from different entities of the Ukrainian state apparatus, but what I was referring to... Was their soldiers, and that's a lot.
[01:47:13.707 --> 01:47:15.848]  It's their soldiers which are being decimated.
[01:47:16.148 --> 01:47:19.789]  They've killed... They acknowledge the civilian deaths.
[01:47:19.829 --> 01:47:24.010]  They've killed a lot of people, more than 500 or 600 according to their figures.
[01:47:24.030 --> 01:47:24.510]  Yeah, they say 600.
[01:47:25.750 --> 01:47:28.511]  The problem is that there we have a major war theater.
[01:47:28.551 --> 01:47:35.194]  When 1,600 soldiers are killed, we're not talking about a small crisis.
[01:47:36.335 --> 01:47:38.396]  We're talking about a big theater war.
[01:47:38.436 --> 01:47:39.756]  And that's my next question to you.
[01:47:39.796 --> 01:47:40.877]  That's my next question to you.
[01:47:41.437 --> 01:47:43.198]  There's a delusional disconnect.
[01:47:43.698 --> 01:47:47.560]  Even soldiers like Hitler and Napoleon made miscalculations and attacked Russia.
[01:47:47.920 --> 01:47:49.000]  But I look at Obama.
[01:47:49.521 --> 01:47:51.321]  I look at the guys even at the Rand Corporation.
[01:47:51.361 --> 01:47:52.242]  I look at the West.
[01:47:53.331 --> 01:47:56.773]  And they literally put out white papers how we can survive a nuclear war.
[01:47:57.693 --> 01:48:00.434]  Brzezinski talks about how they're going to encircle and bring down Russia.
[01:48:00.795 --> 01:48:03.776]  They've got color revolutions inside Russia trying to overthrow it.
[01:48:04.516 --> 01:48:07.097]  I mean, let's just say Putin's a bad guy, which I'm not even saying.
[01:48:07.418 --> 01:48:14.401]  But just for the argument, still, we're starting it, our leaders are starting it, and poking a bear with nuclear weapons.
[01:48:16.217 --> 01:48:31.843]  And then Russia's not backing down, and I'm afraid our elites are so delusional with their red carpets and having sex with Hollywood stars that they're so decadent, Professor, that this is the kind of leadership you get that ends up causing a huge disaster.
[01:48:32.623 --> 01:48:38.809]  Well, I think, Alex, that the issue is that these people ultimately believe their own propaganda.
[01:48:39.449 --> 01:48:48.818]  And I've been analyzing the nuclear weapons doctrine for over 10 years, since they reclassified
[01:48:49.418 --> 01:49:05.203]  Nuclear weapons as conventional, as let's say they said tactical nuclear weapons can be used in the conventional warfare theatre because, quote, according to scientific opinion, they are harmless to the surrounding civilian population.
[01:49:05.943 --> 01:49:13.826]  And so that a three-star general in the US Central Command can place the order, let's use them, they're part of the military toolbox,
[01:49:14.346 --> 01:49:19.808]  And their harmless to civilians, they constitute a humanitarian bomb.
[01:49:20.288 --> 01:49:36.473]  Now, I can say, without any doubt, if there's nuclear confrontation, whether it is with Russia or with Iran, because Iran has been threatened off and on in the course of the last
[01:49:37.738 --> 01:49:38.178]  12 years.
[01:49:39.279 --> 01:49:47.744]  If there is the use of a preemptive nuclear strike, we are in a World War 3 scenario.
[01:49:48.865 --> 01:50:02.614]  And we have to, I think, the main culprit of this World War 3 scenario, of course we can blame the Pentagon, we can blame the White House, but
[01:50:03.274 --> 01:50:15.659]  Without the propaganda machine, without the New York Times, and the Wall Street Journal, and CNN, and the Council of Foreign Relations, they don't have a leg to stand on.
[01:50:16.600 --> 01:50:18.060]  Well, I think they have no conscience.
[01:50:18.180 --> 01:50:21.182]  Like Karl Rove said, we control reality, we're history's actors now.
[01:50:21.742 --> 01:50:23.963]  And I see statements like that out of the White House today.
[01:50:23.983 --> 01:50:25.003]  I agree with you.
[01:50:25.143 --> 01:50:28.665]  I think, I think they're disconnected and have megalomania.
[01:50:29.994 --> 01:50:37.524]  Well, a nuclear war is the last war that we'll have in our history.
[01:50:40.007 --> 01:50:42.050]  It is a war which will destroy humanity.
[01:50:42.110 --> 01:50:43.752]  I think that's fairly well understood.
[01:50:45.114 --> 01:50:47.638]  It was predicted by Einstein many years back.
[01:50:48.078 --> 01:50:53.364]  I want to talk about that with Professor Michelle Chossudovsky, an expert on nuclear proliferation and nuclear war.
[01:50:53.384 --> 01:50:56.287]  We're going to talk about his book that predicted a lot of this.
[01:50:56.627 --> 01:51:07.740]  And I'm telling you folks, I'm telling you, it's in the cards that if NATO starts hitting Russian forces, and then tacticals start getting used, it'll go worldwide instantly.
[01:51:08.407 --> 01:51:11.329]  This hour brought to you by InfidelBodyArmor.com.
[01:51:11.389 --> 01:51:15.132]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:15.172 --> 01:51:18.655]  With prices starting at just $374.99 and ships free.
[01:51:18.875 --> 01:51:21.257]  Get yours at InfidelBodyArmor.com.
[01:51:21.357 --> 01:51:22.638]  Just won't quit.
[01:51:23.258 --> 01:51:25.360]  Hi, Ted Anderson with Midas Resources.
[01:51:25.600 --> 01:51:30.123]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:30.303 --> 01:51:31.884]  Get our 10 Reasons book free.
[01:51:32.065 --> 01:51:32.345]  Call 800-686-2237.
[01:51:32.365 --> 01:51:32.545]  That's 800-686-2237.
[01:51:38.329 --> 01:51:40.111]  Gain your independence all this month.
[01:51:40.191 --> 01:51:44.314]  Emergency Essentials will help you prepare with our biggest Mountain House sale ever.
[01:51:44.474 --> 01:51:48.937]  Now through July 31st, save up to 50% on every Mountain House can in stock.
[01:51:49.117 --> 01:51:52.580]  Mountain House food is the premier solution for your long-term storage.
[01:51:52.900 --> 01:51:58.104]  The freeze-dried lasagna is only $17.49 and the pasta primavera is only $18.49.
[01:51:58.684 --> 01:52:03.288]  Shop Emergency Essentials right now at BePrepared.com for the lowest prices in the country.
[01:52:03.688 --> 01:52:04.729]  The choice is clear.
[01:52:04.869 --> 01:52:06.891]  Be unprepared or BePrepared.com.
[01:52:07.731 --> 01:52:10.634]  This is Alex Jones for InfoWarsLife.com.
[01:52:10.794 --> 01:52:12.736]  The latest in preparedness is now here.
[01:52:12.936 --> 01:52:18.862]  An electrically stabilized colloidal silver solution that can be added to both your home cabinet and preparedness pack alike.
[01:52:19.062 --> 01:52:24.006]  Concentrated to 30 parts per million in what has been dubbed the survival silver solution.
[01:52:24.107 --> 01:52:28.771]  The new InfoWars Life silver bullet colloidal silver is the answer for you and your family.
[01:52:28.951 --> 01:52:33.438]  And it's entirely free of toxic artificial additives that are loaded into many products.
[01:52:33.739 --> 01:52:42.072]  The Infowars Life Silver Bullet Silver is so powerful that it is concentrated into a 2-ounce bottle and is not recommended for extended continual use.
[01:52:42.272 --> 01:52:44.195]  This is not a low-grade formula.
[01:52:44.395 --> 01:52:55.386]  We are working with one of the top laboratory manufacturers in the United States to bring you the best form of colloidal silver using electrical processes within a base of deionized water.
[01:52:55.486 --> 01:53:06.737]  For your preparedness storage or your home kitchen, purchase your bottle of InfoWarsLife.com Silver Bullet Colloidal Silver today and find other amazing supplements at InfoWarsLife.com.
[01:53:07.538 --> 01:53:11.483]  Hey folks, this is Larry Crisp for babyboomerbackupplan.com.
[01:53:11.683 --> 01:53:14.847]  I don't have to tell you, this economy sucks.
[01:53:15.387 --> 01:53:22.476]  Unlike the political elite and Wall Street bankers, you know that debts don't disappear and bailouts have big consequences.
[01:53:22.896 --> 01:53:29.361]  Stock and real estate market bubbles can pop at any moment and evaporate most or all of your retirement savings.
[01:53:29.702 --> 01:53:33.885]  Folks, we're in the weakest economy of our lifetime and it's likely to get much worse.
[01:53:34.205 --> 01:53:39.950]  Virtually zero sectors of the economy are hiring and workforce participation is at record lows.
[01:53:40.530 --> 01:53:47.375]  And I'm here to tell you, this may be the best thing that could happen to you if you move decidedly and develop a backup plan immediately.
[01:53:47.555 --> 01:53:53.218]  Proportionately more millionaires were created during the Great Depression than at any time in history.
[01:53:53.358 --> 01:53:55.280]  And history is about to repeat itself.
[01:53:55.420 --> 01:53:59.622]  Get my free report at babyboomerbackupplan.com or call 888-507-8789.
[01:53:59.662 --> 01:53:59.863]  That's 888-507-8789.
[01:54:17.898 --> 01:54:21.523]  Professor Michelle Chastodonsky is our guest, globalresearch.ca.
[01:54:25.228 --> 01:54:27.971]  In closing, in the six minutes we've got here, sir.
[01:54:33.038 --> 01:54:40.100]  Long-term is where I'm really worried about this turning into a nuclear war, but we almost saw it back on 888 with the whole staged event in Georgia, which turned out to be a hoax.
[01:54:40.680 --> 01:54:55.344]  Then I got up to CNN and said that Russia had invaded Georgia, but then they later admitted days later, well actually when the Georgian troops attacked the Russian-held Obsidian and other areas, South Ossetia and Abkhazia.
[01:54:56.344 --> 01:55:03.109]  And even I, that first day, was saying, how dare Russia attack because I couldn't believe CNN would just totally lie, the clown news network.
[01:55:03.510 --> 01:55:11.796]  They have a poll out on CNN where 10% of Americans, it's actually 11%, want to have war with Russia.
[01:55:11.836 --> 01:55:12.997]  Well, that means nuclear war.
[01:55:14.117 --> 01:55:17.220]  And I just don't understand the total disconnect.
[01:55:17.940 --> 01:55:20.222]  What are your biggest concerns concerning nuclear war?
[01:55:20.262 --> 01:55:25.206]  And then in closing, what are ideas for detente and to try to reverse this?
[01:55:26.684 --> 01:55:33.866]  Well Alex, I think first of all, this whole notion that we're in a new Cold War is a fallacy.
[01:55:35.347 --> 01:55:41.269]  The Cold War had certain mechanisms of consultation and dialogue.
[01:55:41.689 --> 01:55:42.909]  There was diplomacy.
[01:55:43.949 --> 01:55:45.030]  There were safeguards.
[01:55:46.590 --> 01:55:49.191]  Nuclear weapons was considered the weapon of last resort.
[01:55:52.492 --> 01:55:55.773]  Under the doctrine of mutually assured destruction.
[01:55:56.433 --> 01:56:12.659]  But following the 2002 Senate decision, these nuclear weapons can be used in the conventional war theatre and they do not require the consent of the Commander-in-Chief, namely the President of the United States.
[01:56:13.299 --> 01:56:21.242]  Now, we are in an extremely dangerous situation because the decision makers
[01:56:23.830 --> 01:56:27.534]  As I said, decision-makers are also the victims of propaganda.
[01:56:27.834 --> 01:56:37.943]  It's not by accident that in the United States there were these top-off terrorist warnings and exercises.
[01:56:39.104 --> 01:56:43.508]  There's a procedure for top officials
[01:56:44.048 --> 01:56:52.373]  But the top officials are being fed from within a whole series of lies and fabrications, not the ones that we read in the media.
[01:56:52.934 --> 01:56:56.436]  And they are being nurtured into believing their own lies.
[01:56:56.456 --> 01:56:58.057]  They're believing their own lies.
[01:56:58.077 --> 01:56:59.098]  They call it echo chamber.
[01:56:59.949 --> 01:57:03.872]  Well, for me, it's what I call the American Inquisition.
[01:57:04.693 --> 01:57:09.176]  It's a bit like the Spanish or French Inquisition with nuclear weapons.
[01:57:09.596 --> 01:57:16.441]  But, I mean, everybody agrees with the Spanish Inquisition, even if the lies are there.
[01:57:16.461 --> 01:57:20.985]  You say, OK, the lies, too bad for the lies in the New York Times and the State Department.
[01:57:21.365 --> 01:57:23.566]  We still support the Spanish Inquisition.
[01:57:23.627 --> 01:57:25.388]  In this case, it's the American Inquisition.
[01:57:25.768 --> 01:57:27.890]  It's an inquisitorial doctrine
[01:57:28.490 --> 01:57:37.158]  Whereby you don't necessarily need to hide your lies anymore, you just say, well, you better accept the lies because that's the truth.
[01:57:37.178 --> 01:57:37.698]  Okay?
[01:57:37.778 --> 01:57:39.780]  And realities are turned upside down.
[01:57:40.040 --> 01:57:43.804]  We could call it Orwellian, but it goes even beyond that.
[01:57:44.444 --> 01:58:00.177]  And the problem is that any kind of scientific analysis will tell you that the use of nuclear weapons on a so-called preemptive basis will lead to World War III.
[01:58:01.398 --> 01:58:05.679]  Yet our decision-makers don't seem to understand that.
[01:58:06.079 --> 01:58:10.541]  But at the same time, the defense contractors are complicit.
[01:58:10.981 --> 01:58:18.903]  Because I recall, and it's in my book, that on the... it was on the 7th or 8th of... or the 6th of...
[01:58:20.243 --> 01:58:42.095]  On August 2003, the Pentagon, together with the big defense contractors, Lockheed Martin, et al., they met at Strategic Command Headquarters in Nebraska, and the purpose of this meeting was the development of the nuclear weapons industry,
[01:58:44.057 --> 01:58:45.959]  We're going to break for 60 seconds.
[01:58:45.979 --> 01:58:48.763]  Do 5 more minutes with us and finish that to get into the solutions.
[01:58:49.003 --> 01:58:51.546]  5 more minutes, then your phone calls folks for the whole next hour.
[01:58:51.606 --> 01:58:52.407]  3rd hour coming up.
[01:58:59.025 --> 01:59:00.786]  Hi, I'm Dr. Edward Grew.
[01:59:01.307 --> 01:59:08.271]  It took me 20 years of searching the globe to find the deposit of the highest purity iodine available.
[01:59:08.731 --> 01:59:19.138]  The new Survival Shield X2 is mined from 7,000 to 10,000 feet below the earth in pristine, environmentally clean conditions.
[01:59:19.559 --> 01:59:28.805]  The iodine crystals we use are extracted from an ancient 300 million plus year old deposit deep in the earth.
[01:59:29.525 --> 01:59:32.946]  It's the strongest nascent iodine on the market today.
[01:59:33.586 --> 01:59:37.027]  It delivers 650 micrograms per drop.
[01:59:37.347 --> 01:59:38.948]  Experience the new formula.
[01:59:39.408 --> 01:59:41.389]  Experience the ancient purity.
[01:59:41.989 --> 01:59:42.989]  Shield your family.
[01:59:43.309 --> 01:59:44.710]  Survival Shield X2.
[01:59:45.130 --> 01:59:47.751]  Available now at Infowarslife.com.
[01:59:48.291 --> 01:59:52.252]  X2 from Infowarslife.com or call toll free 888-253-3139.
[02:00:01.161 --> 02:00:03.087]  Waging War on Corruption.
[02:00:03.548 --> 02:00:06.336]  Alex Jones on the GCN Radio Network.
[02:00:14.318 --> 02:00:18.481]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:19.141 --> 02:00:19.942]  You want answers?
[02:00:20.722 --> 02:00:21.623]  Well, so does he.
[02:00:22.263 --> 02:00:25.905]  He's Alex Jones on the GCN Radio Network.
[02:00:26.466 --> 02:00:30.508]  And now, live from Austin, Texas, Alex Jones.
[02:00:37.600 --> 02:00:38.881]  Your calls are coming up in the next segment.
[02:00:38.901 --> 02:00:43.425]  We've got five more minutes with Professor Michel Chossodosky, levelresearch.org.
[02:00:44.646 --> 02:00:46.028]  And he was getting into meetings.
[02:00:46.068 --> 02:00:49.651]  I remember when these meetings happened, they started being in, you know, coming out in the newspapers.
[02:00:50.331 --> 02:00:53.374]  But you know, using nukes, tactical ones, on a routine basis.
[02:00:54.175 --> 02:00:57.418]  Use them against Iran, use them on Iraq, use them on Afghanistan, it's no big deal.
[02:00:58.198 --> 02:01:00.440]  Kind of like leaking reactors are now no big deal.
[02:01:01.303 --> 02:01:04.286]  And it shows a real nihilistic disconnect in my view.
[02:01:04.306 --> 02:01:12.593]  So I was asking him about this real danger and he said, yes, if you just joined us, this is worse than the Cold War because the red telephones aren't being used.
[02:01:13.594 --> 02:01:19.660]  And now the West is promoting a survivable war with Russia.
[02:01:21.232 --> 02:01:23.593]  And it's not good, because it's driving Russia and China together.
[02:01:24.153 --> 02:01:26.794]  I really see the soft power of America being lost.
[02:01:27.314 --> 02:01:30.195]  And I'm very sad for my country, because this is all being done in our name.
[02:01:30.875 --> 02:01:33.216]  But as you said, NATO and Europe's going along with it.
[02:01:33.796 --> 02:01:35.976]  Is this just a real sign of serious decadence?
[02:01:38.037 --> 02:01:46.719]  Well, it's... I think it's the sign... Well, let me put it in broader terms.
[02:01:49.091 --> 02:01:51.993]  Lying is a money-making proposition.
[02:01:52.113 --> 02:01:53.814]  People who lie make money.
[02:01:54.994 --> 02:01:58.416]  People who produce nuclear weapons make money.
[02:01:59.316 --> 02:02:06.440]  It is a profit-driven military agenda which could lead to the destruction of humanity.
[02:02:07.961 --> 02:02:17.486]  Without the incentive to make money out of this, the world would be much more sane because the scientists
[02:02:18.166 --> 02:02:24.531]  We're hired by the Pentagon to say that nuclear weapons are harmless to the surrounding civilian population.
[02:02:24.811 --> 02:02:26.273]  I have the documents on file.
[02:02:29.375 --> 02:02:39.323]  The big defense contractors meet behind closed doors with the Pentagon at Strategic Command Headquarters in Nebraska in August 2010.
[02:02:40.709 --> 02:02:45.736]  And three, to commemorate the Hiroshima bombing on the same day.
[02:02:45.756 --> 02:02:56.331]  To commemorate, not to say we're sorry we did it, but to say we're going to commemorate that with a view to developing
[02:02:56.952 --> 02:03:01.833]  More nuclear weapons, so that nuclear weapons are good for business.
[02:03:01.853 --> 02:03:22.398]  You can look at the multi-billion contracts to build these nuclear weapons, not to mention the fighter jets that go with it, etc, etc, and which literally involve a very heavy cost to US taxpayers, because virtually everything else is wiped out.
[02:03:23.018 --> 02:03:25.399]  I want to spend a minute and a half, sir, on solutions.
[02:03:26.159 --> 02:03:29.480]  I mean, how are things going for The Globalist, and what are some solutions?
[02:03:30.580 --> 02:03:39.883]  Well, I mean, to discuss solutions at this stage is complex, but I think we have to target the mainstream media.
[02:03:40.183 --> 02:03:45.925]  We have to dismantle the media propaganda which sustains this agenda.
[02:03:46.525 --> 02:03:48.567]  Because that is their legitimacy.
[02:03:48.627 --> 02:03:52.870]  If they don't have it, they can't lie on their own.
[02:03:52.950 --> 02:03:54.911]  They need the New York Times.
[02:03:54.951 --> 02:03:56.513]  They need the Wall Street Journal.
[02:03:57.073 --> 02:04:01.717]  And that is why I think independent alternative media is so important.
[02:04:02.497 --> 02:04:06.180]  It's the media battle which is ultimately crucial.
[02:04:06.700 --> 02:04:12.325]  And I think that anti-war activists have to broaden their thrust.
[02:04:12.385 --> 02:04:14.767]  They have to network across the land.
[02:04:15.489 --> 02:04:28.035]  Throughout the United States, irrespective of political cleavages, join hands, examine the truth, examine the facts, and make up your own mind.
[02:04:28.635 --> 02:04:36.259]  But essentially, we have to dismantle the mainstream media and its fabrications, as well as its
[02:04:37.639 --> 02:04:50.625]  Odious discourse, which we've heard in recent days, which says that, in fact, it doesn't really matter if we torture people or whether we kill them, those people are subhuman and they are terrorists.
[02:04:51.025 --> 02:05:03.691]  And in fact, incidentally, the Ukrainian ambassador to the United States, on his website of the embassy, they actually said that ethnic Russians in Ukraine were subhuman and they have to be killed.
[02:05:03.711 --> 02:05:04.151]  Yeah, I saw that.
[02:05:04.191 --> 02:05:05.612]  Professor, thank you so much.
[02:05:06.232 --> 02:05:06.973]  Thank you very much.
[02:05:06.993 --> 02:05:07.974]  Thank you very much.
[02:05:08.374 --> 02:05:10.276]  I've always believed in nutrition and herbs.
[02:05:10.616 --> 02:05:18.543]  Super Male Vitality was developed to activate your body's own natural processes, instead of using synthetic chemicals.
