[00:00:00.993 --> 00:00:03.859]  Coast to Coast, direct from Austin.
[01:20:47.765 --> 01:20:57.773]  Packed with a powerful combination of the most alkaline minerals and compounds, just a few drops in water will rid your body of harmful waste and give you more vibrance and vigor than you've had in years.
[01:20:57.873 --> 01:21:00.015]  Now buy two bottles and get $10 off your order.
[01:21:00.075 --> 01:21:04.919]  Call 800-518-7615 or visit alkavision.com.
[01:21:05.059 --> 01:21:06.080]  Alkalize your body.
[01:21:06.160 --> 01:21:08.662]  Supercharge your health at alkavision.com.
[01:21:09.082 --> 01:21:11.664]  Hi folks, Alex Jones here with some important information.
[01:21:11.924 --> 01:21:16.787]  I want to tell you about Matt Redhawk and his team of Patriots over at MyPatriotSupply.
[01:21:17.047 --> 01:21:24.932]  Several years ago, Matt was sitting in his two-bedroom apartment, frustrated with the direction this country was headed and the Charlatans willing to sell us out for a quick buck.
[01:21:25.173 --> 01:21:29.455]  Deciding to take action, a company run by Patriots for Patriots was born.
[01:21:29.695 --> 01:21:33.498]  MyPatriotSupply has never taken a loan or accepted outside funding.
[01:21:33.658 --> 01:21:39.362]  They now operate two distribution facilities and employ over 50 hard-working American men and women.
[01:21:39.602 --> 01:21:42.384]  It is rare to find companies who practice what they preach.
[01:21:42.764 --> 01:21:47.988]  And that's why I stock my pantry with high-quality storable foods from My Patriot Supply.
[01:21:48.128 --> 01:21:56.253]  Go to MyPatriotSupply.com forward slash Alex today for special offers on emergency food storage or call their preparedness specialist at 866-229-0927.
[01:21:56.313 --> 01:21:56.494]  That's 866-229-0927.
[01:22:03.118 --> 01:22:10.762]  Great news, pure water lovers!
[01:22:11.182 --> 01:22:15.804]  BigBerkeyWaterFilters.com has a special discount offer for all GCN listeners.
[01:22:16.084 --> 01:22:18.585]  You can't do better than a Big Berkey for economy.
[01:22:18.745 --> 01:22:24.087]  For only 1.7 cents a gallon, a single set of filters can last for 5 to 10 years.
[01:22:24.308 --> 01:22:27.889]  There's none better than a Big Berkey for emergency preparedness.
[01:22:28.109 --> 01:22:29.470]  As a backup water source,
[01:22:29.770 --> 01:22:40.739]  And you just can't beat a Big Berkey to remove dangerous chlorine, all types of fluoride, pathogenic bacteria, cysts, parasites, and unhealthy byproducts from municipal water.
[01:22:40.899 --> 01:22:45.543]  Berkey water filter systems are even powerful enough to purify stagnant pond water.
[01:22:45.723 --> 01:22:51.868]  For the gold standard in water filters, get a Big Berkey at BigBerkeyWaterFilters.com.
[01:22:52.128 --> 01:22:56.532]  And all GCN listeners get 5% off all ceramic filter systems.
[01:22:56.832 --> 01:23:00.295]  For details, call 1-877-99-BERKEY.
[01:23:00.575 --> 01:23:01.716]  That's 877-99-BERKEY.
[01:23:01.736 --> 01:23:05.900]  Big Berkey Water Filters.
[01:23:05.920 --> 01:23:07.722]  For the love of clean water.
[01:23:08.602 --> 01:23:12.206]  Get the most important package of information you'll ever receive in your life for only $10.
[01:23:12.346 --> 01:23:18.091]  The package includes three books and seven DVD programs which cover biblical miracles and prophecy.
[01:23:18.331 --> 01:23:23.076]  The Shroud of Tern, The Third Secret of Fatima, What Really Happened to the Catholic Church, and more.
[01:23:23.256 --> 01:23:23.536]  Call 800-513-0029.
[01:23:23.596 --> 01:23:23.796]  That's 800-513-0029.
[01:23:23.816 --> 01:23:24.917]  Or go to VaticanCatholic.com.
[01:23:24.957 --> 01:23:25.758]  That's VaticanCatholic.com.
[01:23:25.778 --> 01:23:25.818]  800-513-0029.
[01:23:25.858 --> 01:23:26.259]  VaticanCatholic.com.
[01:23:38.590 --> 01:23:43.493]  Gentlemen, in search of a million-dollar smile that'll make them take notice, I mean really get their attention?
[01:23:43.894 --> 01:23:44.794]  Then get the mud!
[01:23:45.234 --> 01:23:46.215]  My Magic Mud.
[01:23:46.635 --> 01:23:51.178]  The fluoride-free whitener with no chemicals, additives, GMOs, or bad taste.
[01:23:51.599 --> 01:23:52.559]  And safe to swallow.
[01:23:53.000 --> 01:23:58.603]  My Magic Mud detoxifies, reduces sensitivity, cleans and strengthens your teeth while it whitens.
[01:23:59.003 --> 01:24:01.445]  Comes as a powder for pure whitening power.
[01:24:01.805 --> 01:24:03.827]  Start looking good for that special someone.
[01:24:04.207 --> 01:24:05.248]  Get the mud now.
[01:24:05.608 --> 01:24:06.769]  MyMagicMud.com
[01:24:23.055 --> 01:24:24.456]  Welcome back to the Alex Jones Show.
[01:24:24.536 --> 01:24:36.005]  I'm David Knight and I'm joined with Paul Joseph Watson from the UK and I just want to get Paul's take on this article that he put up about Andrew Demeter, a teenager, confronting Nancy Pelosi about NSA spying.
[01:24:36.966 --> 01:24:38.787]  Watson, that was a great article.
[01:24:38.807 --> 01:24:40.388]  This guy is really good.
[01:24:40.428 --> 01:24:44.732]  We had several entries from him, as I mentioned before, in the Paul Revere contest.
[01:24:44.952 --> 01:24:49.155]  I really like what he had to say and it's just a simple question that he asked her, isn't it?
[01:24:50.942 --> 01:24:57.131]  Well, I mean, what we need to remember about Andrew Demeter is the fact that he's only 16 years old.
[01:24:57.271 --> 01:25:00.435]  He's got to be one of the most eloquent 16-year-olds I've ever heard.
[01:25:00.996 --> 01:25:05.161]  So he's a credit to his generation and he's an inspiration to others.
[01:25:06.703 --> 01:25:14.712]  The key about the article and the key about this confrontation with Pelosi, let's remember of course that initially he was supposed to meet Harry Reid.
[01:25:14.873 --> 01:25:20.699]  This occurred back in April when Harry Reid called support of the Clive and Bundy domestic terrorists.
[01:25:21.780 --> 01:25:30.145]  He was planning to hand a copy of the Constitution to Harry Reid, so he had to go through this metal detector there in the Capitol.
[01:25:30.185 --> 01:25:33.066]  They asked him what he had, he said he had a Constitution of Harry Reid.
[01:25:33.526 --> 01:25:45.913]  That got cancelled, so Pelosi was the poor substitute, and so he had this opportunity to confront her about the NSA, but he was only able to whip out his phone after he had already asked the
[01:25:45.973 --> 01:25:46.574]  Yes, we are.
[01:26:02.673 --> 01:26:08.438]  And as you mentioned before the break, they pressed Demeter as to why it mattered that he got the footage.
[01:26:09.179 --> 01:26:16.965]  And it turned out that the quote they told him was, we wouldn't want to damage C-SPAN's relationship with Leader Pelosi and her office.
[01:26:17.365 --> 01:26:26.613]  So that's why they were restrained on giving Demeter the footage in the first place, because they didn't want to damage their relations with Pelosi.
[01:26:27.133 --> 01:26:29.776]  So again, it drills down to this point whereby
[01:26:30.416 --> 01:26:45.003]  A 16-year-old with a cell phone camera is more hard-hitting, more of a muckraking journalist than a global brand like C-SPAN, backed by, you know, billions and billions of dollars of funding.
[01:26:45.863 --> 01:26:47.964]  And they're representative of the mainstream media.
[01:26:47.984 --> 01:26:49.605]  They don't ask hard questions.
[01:26:49.645 --> 01:26:50.805]  They're getting embarrassed.
[01:26:50.845 --> 01:26:56.028]  They're getting put to shame by a 16-year-old with a cell phone camera.
[01:26:56.448 --> 01:26:56.989]  Absolutely.
[01:26:57.009 --> 01:27:04.016]  I remember when they were working on Obamacare and somebody yelled to Nancy Pelosi, what's the constitutional basis for that?
[01:27:04.096 --> 01:27:06.618]  And she just laughed it off and said, are you serious?
[01:27:06.678 --> 01:27:07.179]  Are you serious?
[01:27:07.219 --> 01:27:07.839]  And walked off.
[01:27:08.280 --> 01:27:13.405]  That was very telling, but I just love the way she stammered and stuttered about this.
[01:27:13.445 --> 01:27:17.229]  I mean, she clearly wasn't expecting anything like this from some high school students.
[01:27:17.589 --> 01:27:18.950]  And he was very self-deprecating.
[01:27:18.990 --> 01:27:19.251]  He said,
[01:27:19.691 --> 01:27:30.737]  If I, a shy, socially inept high school student, I'm reading from your article here, can expose on a global scale the paradox that is politics by asking nothing more than a question, then so can you.
[01:27:31.197 --> 01:27:32.337]  That's exactly it.
[01:27:32.417 --> 01:27:48.626]  I mean, he embodies what we were trying to do with the Paul Revere contest, and that was to get people to realize that they could go out and produce their own news, they could do their own stories, their own films, they could get these people, because
[01:27:49.628 --> 01:27:51.236]  And isn't this the case, Paul, that...
[01:27:52.284 --> 01:28:03.110]  What this really kind of shows us is that the real danger of, one of the real dangers, of violating everybody's privacy is the self-censorship that comes after that.
[01:28:03.490 --> 01:28:20.399]  Now in the case of the news media, we see this as censoring themselves about what they want to say because they want access, but for us as individuals, once we get intimidated by the fact that the NSA is watching everything that we're doing and listening to everything that we're doing, it really does have a big effect
[01:28:21.019 --> 01:28:34.010]  On our actions, and I was told privately by one of the Danes that we met in Copenhagen that there were a lot of Danish people that were afraid, that were aware of what was going on in Bilderberg, but they did not want to show up there.
[01:28:34.030 --> 01:28:46.740]  They did not want to get their pictures on camera because they were afraid that would have real repercussions for them because the government is so intertwined with people's jobs in the welfare state there in Copenhagen and Denmark.
[01:28:48.422 --> 01:28:50.772]  I think it gets to a point, David, where...
[01:28:51.832 --> 01:29:07.685]  If you become as public as possible, then it goes beyond the intimidation and in fact you end up getting treated better because the establishment is so afraid of mistreating you that you might produce a story about it, you might throw the shame back on them.
[01:29:07.705 --> 01:29:10.487]  The bolder you are, the better you end up being treated.
[01:29:11.347 --> 01:29:14.510]  Whether that applies to surveillance or not, I don't know, but exactly.
[01:29:14.530 --> 01:29:18.333]  It's an intimidation tactic and when people say, well, what do you have to hide?
[01:29:18.813 --> 01:29:20.795]  If you've got nothing to hide, you've got nothing to worry about.
[01:29:21.155 --> 01:29:25.497]  Well then, give me your email password, give me your bank account login access.
[01:29:25.897 --> 01:29:29.099]  They won't do it, but if the government's asking for it, it's all well and good.
[01:29:29.139 --> 01:29:33.981]  So again, it's that contradiction, but that's definitely a part of the NSA surveillance.
[01:29:34.001 --> 01:29:39.684]  It's about making us believe that we're all under constant watch, when in fact they can't watch what we're doing all the time.
[01:29:39.744 --> 01:29:47.408]  It's keywords, it's databases, and that prevents people from expressing their freedoms, just as, for example,
[01:29:47.688 --> 01:29:48.529]  We've got to take a break, Paul.
[01:29:48.549 --> 01:29:49.490]  We're going to be right back.
[01:29:49.570 --> 01:29:51.031]  And what you said is absolutely true.
[01:29:51.051 --> 01:29:52.812]  We've seen that in the case of John Corbett.
[01:29:52.832 --> 01:29:53.593]  We'll talk about that.
[01:29:53.633 --> 01:29:57.716]  As he went with the TSA, what they did was they backed off and said, all right, you've got to pass for life.
[01:29:57.756 --> 01:29:58.697]  We're not going to mess with you anymore.
[01:29:58.717 --> 01:29:59.098]  We'll be right back.
[01:29:59.118 --> 01:29:59.578]  We're on the march.
[01:30:00.098 --> 01:30:01.700]  The empire's on the run.
[01:30:02.641 --> 01:30:05.323]  Alex Jones and the GCN Radio Network.
[01:30:09.412 --> 01:30:13.393]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:30:13.433 --> 01:30:17.574]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:30:17.654 --> 01:30:21.195]  What are the health effects of having these drugs in our drinking water?
[01:30:21.455 --> 01:30:24.356]  It's forced medical treatment without the consent of residents.
[01:30:24.496 --> 01:30:31.878]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[01:30:32.058 --> 01:30:35.699]  On average, the county says it sprays with glyphosate at least once a week.
[01:30:35.979 --> 01:30:40.241]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[01:30:40.401 --> 01:30:46.323]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:30:46.363 --> 01:30:50.165]  Fluoride, it's in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:30:50.305 --> 01:30:52.846]  It is our responsibility to protect our families.
[01:30:53.046 --> 01:30:54.407]  The establishment's not going to do it.
[01:30:54.547 --> 01:30:55.787]  It's time to take action.
[01:30:55.927 --> 01:30:57.628]  It's time to filter our water.
[01:30:57.748 --> 01:31:04.871]  Visit InfoWarsThor.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:31:05.131 --> 01:31:08.674]  Our call toll free 888-253-3139.
[01:31:08.874 --> 01:31:19.942]  In the last 50 years, iodine has been phased out of our staple foods and replaced with the halogen bromine, a practice now banned in nations around the world.
[01:31:20.262 --> 01:31:22.123]  Guess what else is in the halogen family?
[01:31:22.303 --> 01:31:23.004]  Fluoride!
[01:31:23.204 --> 01:31:25.486]  Ladies and gentlemen, Alex Jones here.
[01:31:25.626 --> 01:31:31.430]  In 1924, the federal government did the right thing and encouraged salt producers to add iodine.
[01:31:31.690 --> 01:31:36.474]  It's the good halogen on the periodic table, and the results are on record.
[01:31:36.615 --> 01:31:42.680]  Reports documented a 15-point IQ increase in areas that had previously been deficient in iodine.
[01:31:42.920 --> 01:31:45.102]  Bottom line, iodine is important.
[01:31:45.362 --> 01:31:47.985]  Unbound, clean, in a glycerin base.
[01:31:48.285 --> 01:31:51.648]  Nascent iodine was the answer for myself and my family.
[01:31:51.788 --> 01:31:56.352]  You will find survival shield Nascent Iodine exclusively at Infowarslife.com.
[01:31:57.193 --> 01:32:02.017]  InfoWars Life Survival Shield Nascent Iodine isn't just for emergencies.
[01:32:02.318 --> 01:32:03.358]  I take it every day.
[01:32:03.499 --> 01:32:08.643]  That's InfoWarsLife.com or call toll-free 888-253-3139.
[01:32:09.384 --> 01:32:16.410]  From the water table, to our soils, to the atmosphere itself, our world is becoming more and more toxic each and every day.
[01:32:16.550 --> 01:32:18.713]  But it's not just the air outside that's toxic.
[01:32:18.893 --> 01:32:23.999]  Indoor air has been shown to have two to five times higher concentrations of pollutants than even outdoor air.
[01:32:24.179 --> 01:32:29.185]  And most Americans spend 90% of their time inside using toxic chemicals within their homes.
[01:32:29.345 --> 01:32:32.428]  There are more than 42 million smokers in the United States.
[01:32:32.689 --> 01:32:36.513]  Well over a thousand types of mold and mildew link to numerous conditions.
[01:32:36.733 --> 01:32:40.978]  And don't forget the fact that 6 million Americans live with pets they're allergic to as well.
[01:32:41.058 --> 01:32:51.088]  When I began to research these statistics, it was clear to me it was time to start cleansing my lungs in order to combat the toxic environment that we cannot escape but that we can fight back against.
[01:32:51.288 --> 01:32:53.811]  Made with organic and wild cultivated herbs.
[01:32:54.011 --> 01:33:02.063]  And manufactured in the USA, the new InfoWars Life Lung Cleanse is here in a convenient spray bottle that can be brought with you throughout any toxic environment.
[01:33:02.203 --> 01:33:06.189]  Now available exclusively at InfoWarsLife.com or by calling toll free 888-253-3139.
[01:33:19.697 --> 01:33:28.409]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[01:33:29.210 --> 01:33:30.171]  Thomas Jefferson
[01:33:40.003 --> 01:33:41.344]  Welcome back to the Alex Jones Show.
[01:33:41.424 --> 01:33:44.906]  I'm David Knight and I'm joined with Paul Joseph Watson from the UK.
[01:33:44.926 --> 01:33:54.993]  Now, we were just together in Copenhagen for the Bilderberg meeting this year and we're going to be joined in the third hour by, with Richie Allen and we're going to be talking about his take.
[01:33:55.053 --> 01:33:55.934]  He's also British.
[01:33:55.954 --> 01:33:59.916]  We're going to be talking about his take on Bilderberg and how it was different this year.
[01:33:59.936 --> 01:34:03.258]  We're going to share some of our, some of the things that we saw there together.
[01:34:03.939 --> 01:34:06.621]  But before we get to that, we've been talking about
[01:34:07.361 --> 01:34:22.002]  Journalism and free press and there's a lot of things happening this week, you know Later this week tomorrow is the 25th anniversary of the Chinese government Cracking down at Tiananmen Square pushing back against the people who are demonstrating there the students who are demonstrating for their freedom
[01:34:23.619 --> 01:34:38.540]  The day after that is the one-year anniversary of the Snowden leaks and so there are some groups on the internet that are going to be holding a rally to try to get people to be aware that they need to do things to protect their own privacy.
[01:34:39.261 --> 01:35:03.893]  And as we were talking about this, it's not just the Tiananmen Square students, we had Andrew Demeter, someone who is no stranger to those who watch the Paul Revere contest or follows InfoWars, a 16-year-old, and he was in a position where he was able to directly ask Nancy Pelosi a question, and he got to ask her, what about the Fourth Amendment and the NSA?
[01:35:04.393 --> 01:35:06.274]  And she just started fumbling all over herself.
[01:35:06.874 --> 01:35:17.882]  Paul, when we were abroad, looking at the different ways that police interact with people and then going through all the hassles that we went through to come back into this country, I saw this article today about more U.S.
[01:35:17.922 --> 01:35:19.404]  citizens turning in their passports.
[01:35:19.444 --> 01:35:20.484]  They said 1,001 U.S.
[01:35:20.945 --> 01:35:28.350]  citizens gave up their citizenship in just the first quarter of this year, more than the total in 2012, and already about a third of 2013 is record-breaking 3,000.
[01:35:33.464 --> 01:35:43.331]  This article from the Washington Examiner is focusing on the financial aspects of it, but I think it has to do with the entire perspective, the loss of privacy.
[01:35:43.371 --> 01:35:58.302]  And there's another article that's come out about how this new financial database and bureaucracy that Dodd-Frank created, they are now going to start collecting virtually everything in the open.
[01:35:58.962 --> 01:36:11.832]  From about 227 million Americans looking at every mortgage going back to I believe it was 1998 and every bit of supporting information about you and your household, demographic and personal.
[01:36:12.393 --> 01:36:20.059]  That's what I think a lot of reason a lot of people are leaving America because they're worried about not just the money that's being confiscated, but the police state.
[01:36:22.219 --> 01:36:40.356]  Well, the fact that more data is being kept than ever before is a given, but the ultimate scandal of course with the NSA is going to turn out to be that not just metadata, but distinct conversation specific details about people's bank accounts, their online chats,
[01:36:41.256 --> 01:36:45.900]  Um, every single shred of communication you can imagine is being stored.
[01:36:46.340 --> 01:36:55.807]  Because as former NSA whistleblower William Binney said, to store the metadata would only require relatively small physical storage space.
[01:36:56.228 --> 01:36:58.590]  The kind of space that the NSA have now got in
[01:36:59.090 --> 01:36:59.270]  I think?
[01:37:14.298 --> 01:37:15.919]  They're storing absolutely everything.
[01:37:16.279 --> 01:37:23.322]  Doesn't mean that they've got the personnel to analyse it or indeed the computer algorithms that are strong or quick enough to analyse it all.
[01:37:23.942 --> 01:37:26.424]  But using keyword logging they can begin to do that.
[01:37:26.484 --> 01:37:27.824]  That is the ultimate scandal.
[01:37:28.545 --> 01:37:33.407]  And I think eventually the Snowden revelations will start to lean in that direction.
[01:37:34.007 --> 01:37:42.171]  More and more confirmation that each shred of individual communication is being stored by the NSA, not just things like metadata.
[01:37:42.651 --> 01:37:47.992]  Yeah, and since we haven't done anything about it, they're getting even more bold about this.
[01:37:48.012 --> 01:37:51.773]  Now, of course, we have a new bureaucracy that was created by Dodd-Frank.
[01:37:52.153 --> 01:37:55.353]  That's the, and listen to this, Consumer Financial Protection Bureau.
[01:37:55.954 --> 01:38:08.436]  That's the same kind of cynical acronym as we were talking about before about the Patriot Act, and these people who said that they were going to, the support acronym that they came up with so they could go in and tell these poor parents
[01:38:08.976 --> 01:38:38.496]  that uh... they were essentially a support group actually they're going to be uh... depriving their premature babies of oxygen or giving them too much oxygen which uh... creates vision issues we see these kinds of cynical efforts over and over again and i wanted we need to play reporting i want to give people some information about health issues because as we see over and over again there's there's things that we can't do on a public basis but we can do on a one-to-one basis you know when i was in copenhagen
[01:38:39.216 --> 01:38:44.999]  There was another guy that I talked to and he said he's trying to wake people there up but he said they don't believe me.
[01:38:45.480 --> 01:38:50.122]  He said I tell them that in America they put fluoride in the water and they think I'm a crazy conspiracist.
[01:38:50.142 --> 01:38:55.105]  They don't believe that that would happen that anybody would do that because they've never fluoridated the water in Denmark.
[01:38:55.345 --> 01:39:05.391]  But they do that here and even though we can politically get active and we can try to change things individually we still need to ultimately take responsibility for our own health and for that of our family.
[01:39:05.951 --> 01:39:08.572]  So I want to give you this report here that we got in right after it.
[01:39:08.652 --> 01:39:14.373]  I want to talk with you, Paul, about what's going to actually be collected up front on people.
[01:39:14.433 --> 01:39:21.695]  Besides social security number, there's a wealth of information that's then going to be tracking everything about Americans.
[01:39:22.195 --> 01:39:28.577]  Besides just their conversations that the NSA is doing, they're going to create a complete financial profile of you and your family.
[01:39:28.637 --> 01:39:29.637]  What will they use that for?
[01:39:29.657 --> 01:39:31.298]  We'll talk about that right after this report.
[01:39:32.426 --> 01:39:43.397]  In January of this year, I sent Jakari Jackson and other Infowars.com reporters to the west coast of the United States to investigate the reports of massive radiation spikes.
[01:39:43.978 --> 01:39:47.962]  Ten times, in some cases, what the background radiation is supposed to be.
[01:39:48.422 --> 01:40:00.948]  Professional groups, private organizations, and citizens alike were going out with their field meters and Geiger counters and picking up huge spikes in San Francisco, Los Angeles, but as far north as Seattle.
[01:40:01.128 --> 01:40:08.612]  Jakari and our reporters not only confirmed increased radiation, they found it all over the western coastline.
[01:40:08.792 --> 01:40:10.573]  Why is this not a national news story?
[01:40:10.613 --> 01:40:18.398]  Why is this not an international news story that these power plants are registering lower radiation than what is being found in Half Moon Bay?
[01:40:18.519 --> 01:40:31.267]  We had witnessed a coordinated cover-up by Tokyo Electric and the Japanese government of the cancers and deaths and thyroid ailments plaguing Japan in the first three years after the disaster.
[01:40:31.687 --> 01:40:37.611]  So the question was, is there a cover-up going on in the United States and North America as a whole?
[01:40:37.851 --> 01:40:38.392]  Turns out,
[01:40:38.892 --> 01:40:53.355]  The EPA, within just a few months of the Fukushima disaster, with the trade winds and currents coming right into the United States, had indeed raised the levels of what they claimed was safe for the population.
[01:40:53.655 --> 01:40:59.837]  In some cases, more than a thousand times what they had previously claimed was safe.
[01:41:00.117 --> 01:41:06.478]  So we continued to investigate and noticed that just a few months after Fukushima, tuna had been caught
[01:41:06.838 --> 01:41:10.121]  Off the coast of the United States with higher levels of radiation.
[01:41:10.301 --> 01:41:12.443]  Buried in reports that got little or no attention.
[01:41:12.564 --> 01:41:17.288]  We began to discover massive deformities in whales and other sea life.
[01:41:17.728 --> 01:41:21.752]  Seal die-offs, starfish die-offs, massive fish die-offs.
[01:41:22.093 --> 01:41:29.980]  And when our reporters went and tested the fish that were being caught off the coast of California, the radiation levels spiked dramatically.
[01:41:30.000 --> 01:41:30.521]  It's almost double.
[01:41:31.101 --> 01:41:33.644]  There's a reason I sent my reporters to the West Coast.
[01:41:34.165 --> 01:41:39.772]  It's to draw attention to the fact that the nuclear industries in the United States and worldwide are out of control.
[01:41:40.193 --> 01:41:45.039]  More than 75% of reactors in North America are currently leaking.
[01:41:45.540 --> 01:41:46.120]  In the past,
[01:41:46.821 --> 01:41:49.062]  Every one of these leaks would have been a huge issue.
[01:41:49.562 --> 01:41:51.863]  Now, it's as if radiation is good for us.
[01:41:52.323 --> 01:41:56.905]  In fact, Ann Coulter and others have come out and said that we should be thankful for the radiation.
[01:41:57.105 --> 01:42:01.027]  The Japanese should be thankful, because after all, it's good for them.
[01:42:01.127 --> 01:42:10.751]  Radiation in excess of what the government says are the minimum amounts you should be exposed to are actually good for you and reduce cases of cancer.
[01:42:11.511 --> 01:42:19.056]  Tell that to all the valiant rescue workers who tried to secure the damaged plant, who've now succumbed from radiation sickness and died.
[01:42:19.557 --> 01:42:34.587]  And tell that to the sailors and crew of the USS Ronald Reagan, many of which are dead and dying now from radiation poisoning, and the VA will not give them any care, and basically puts them on a death panel list to wait and die.
[01:42:34.967 --> 01:42:43.970]  Our sources tell us many were placed on a secret list designed by VA managers to hide the fact veterans were waiting months to see a doctor.
[01:42:44.250 --> 01:43:04.496]  Bottom line, it is important that we draw attention to the fact that this industry is out of control and we also draw attention to the fact that the federal government itself is ordering millions and millions of dosages of potassium iodide for federal workers while telling the general population that, oh, you don't need to have that unless you live right next door to a nuclear power plant.
[01:43:04.736 --> 01:43:26.054]  They're acting like they're preparing for some sort of nuclear emergency right now, because we now know that the Department of Health and Human Services, for example, they just ordered an unprecedented 14 million doses of potassium iodide, which, you know, protects the body in the event of radioactive poisoning.
[01:43:26.474 --> 01:43:31.278]  So the federal government, they are already acting as if there's been a severe
[01:43:32.739 --> 01:43:33.779]  Nuclear accident?
[01:43:33.959 --> 01:43:36.460]  Does that concern you as much as it does me?
[01:43:37.201 --> 01:43:40.962]  Oh yes, it concerns me not only as a journalist but as a just general citizen.
[01:43:41.242 --> 01:43:47.204]  The truth is radiation is an invisible poison that's all around us and the levels of it are going up.
[01:43:47.564 --> 01:43:58.448]  It was in my research to find ways to try to shield my family or mitigate the dangers of increased radiation that I discovered that iodine was a key component and the government was hoarding it.
[01:43:58.948 --> 01:44:09.035]  But the type of iodine they're hoarding is something you only take during a huge disaster, not something that you take on a daily basis that from the research helps your glands and body overall to be healthier.
[01:44:09.855 --> 01:44:16.900]  That's why we developed with Dr. Edward Group, Survival Shield, a proprietary new form of nascent iodine.
[01:44:17.341 --> 01:44:24.726]  Survival Shield has been incredibly popular because of the results people have gotten, but also because it's more palatable and easier for children to take.
[01:44:25.006 --> 01:44:27.808]  It's not as harsh as some of the other iodines that are out there.
[01:44:28.368 --> 01:44:33.111]  We innovated with survival shield nascent iodine and it's still available and is excellent.
[01:44:33.471 --> 01:44:36.814]  But we are now very excited to introduce X2.
[01:44:37.094 --> 01:44:39.795]  There is no other iodine anywhere near this.
[01:44:40.296 --> 01:44:44.779]  The other so-called nascent iodines are black and turn black on paper.
[01:44:45.439 --> 01:44:51.000]  The Survival Shield nascent iodine turns electric blue purple because it's from the pure crystal.
[01:44:51.380 --> 01:44:55.762]  You can literally see these ancient crystals seething with the iodine.
[01:44:56.122 --> 01:45:00.643]  If you think Survival Shield was powerful, X2 is the next level.
[01:45:01.043 --> 01:45:02.563]  Take the InfoWars challenge.
[01:45:02.943 --> 01:45:07.904]  Regardless, you're getting high quality iodine that on record the government admits everyone needs.
[01:45:08.185 --> 01:45:08.865]  It's essential.
[01:45:09.245 --> 01:45:13.846]  And you're supporting the very tip of the spear in revolutionary pro-liberty media.
[01:45:14.446 --> 01:45:16.947]  Over and over again I hear people say,
[01:45:35.240 --> 01:45:49.462]  They would never do anything to willingly harm people, and yet the very same people that Darren McBrain was talking about in that report there, Health and Human Services, they were the ones who were involved in this experiment on premature infants.
[01:45:50.336 --> 01:45:54.039]  They would do that to them if they would give veterans depleted uranium.
[01:45:54.639 --> 01:46:07.469]  You know, now is it any surprise to people what we see happening at the VA when we see that they have exposed their troops knowingly to depleted uranium after they had at first banned it because of the health consequences, the same as they did with fluoride.
[01:46:08.030 --> 01:46:11.072]  They're not really concerned about the health consequences.
[01:46:11.092 --> 01:46:13.494]  That's why we've got to take it on our own.
[01:46:13.554 --> 01:46:14.635]  Isn't that correct, Paul?
[01:46:16.328 --> 01:46:16.869]  Yeah, that's right.
[01:46:16.889 --> 01:46:21.334]  I mean, the ultimate tool of self-empowerment is getting control of your health.
[01:46:21.614 --> 01:46:22.515]  Anyone can do it.
[01:46:22.856 --> 01:46:25.619]  It doesn't take some mass-organized action to do that.
[01:46:25.679 --> 01:46:26.099]  That's right.
[01:46:26.340 --> 01:46:31.406]  I mean, that is one area where you can achieve complete success on your own if your knowledge
[01:46:31.846 --> 01:46:33.067]  Knowledgeable about the issues.
[01:46:33.107 --> 01:46:38.010]  So, I mean, once you get your health back on track, then your mind starts to function better.
[01:46:38.050 --> 01:46:39.211]  You can think clearer.
[01:46:39.651 --> 01:46:41.972]  You can create content easier.
[01:46:42.033 --> 01:46:42.993]  You can write better.
[01:46:43.053 --> 01:46:45.114]  So that is the source of everything.
[01:46:45.155 --> 01:46:51.739]  If you've got a solid basis, then you can move forward onto other areas with more gusto and more success.
[01:46:54.195 --> 01:47:08.780]  Really is an info war, just as we're trying to get people educated about the health effects, get them to understand that the government is capable of doing things to people as we've seen over and over again with the experiments in North Carolina University, University of North Carolina with the experiments at University of Alabama.
[01:47:09.943 --> 01:47:19.896]  Deliberately doing things that are going to harm people's health, not getting informed consent, doing things that they would not be ethically or legally allowed to do even if they had informed consent.
[01:47:19.936 --> 01:47:23.821]  And as we see tomorrow is going to be the 25th anniversary of Tiananmen Square.
[01:47:24.673 --> 01:47:25.454]  What are they trying to do?
[01:47:25.494 --> 01:47:27.396]  They're trying to block information about it.
[01:47:27.456 --> 01:47:28.577]  We have an article here.
[01:47:28.637 --> 01:47:32.782]  Google is reportedly banned in China ahead of the Tiananmen Square anniversary.
[01:47:32.802 --> 01:47:42.772]  They said they reportedly blocked all Google services just for days before the 25th anniversary of the military clampdown on student protests centered around Beijing's Tiananmen Square.
