[00:00:00.089 --> 00:00:00.550]  I don't know.
[01:40:28.285 --> 01:40:29.547]  A lot more dangerous than cars.
[01:40:31.369 --> 01:40:32.890]  In this world, let me tell you what's dangerous.
[01:40:35.613 --> 01:40:36.054]  Government.
[01:40:37.659 --> 01:40:41.841]  Before you hit about 50, start getting cancer and heart attacks, then those become the number one cause.
[01:40:42.161 --> 01:40:45.383]  You can debate one year it's heart attacks, next year it's cancer, it's the number one killer.
[01:40:45.763 --> 01:40:49.385]  Suicide's now up there, the number one cause of unnatural death in America because of all the psychotropics.
[01:40:50.105 --> 01:40:51.786]  The more we take these drugs, the more we kill each other.
[01:40:52.326 --> 01:40:53.567]  The more people commit suicide.
[01:40:53.787 --> 01:40:54.927]  I mean, it's all right there.
[01:40:54.947 --> 01:40:55.908]  2 plus 2 equals 4!
[01:40:56.208 --> 01:40:57.168]  2 plus 2 equals 4!
[01:40:57.448 --> 01:40:58.329]  2 plus 2 equals 4!
[01:40:58.569 --> 01:40:59.489]  There's no debating.
[01:40:59.869 --> 01:41:00.390]  It's there.
[01:41:01.334 --> 01:41:04.136]  Obama cares a giant fraud, so Obama says there's no debating.
[01:41:04.517 --> 01:41:06.038]  Because there's no debating, he's a fraud!
[01:41:06.679 --> 01:41:11.663]  He says, no, there's no debating, it's wonderful, and everyone loves it, and there's people telling tall tales about it.
[01:41:11.923 --> 01:41:14.105]  No, people are seeing their premiums go up.
[01:41:15.286 --> 01:41:16.587]  People are losing their insurance.
[01:41:16.847 --> 01:41:18.469]  People are getting their wages grabbed.
[01:41:18.689 --> 01:41:20.651]  People are seeing their payroll taxes go up.
[01:41:20.911 --> 01:41:22.132]  People are getting screwed!
[01:41:25.020 --> 01:41:27.702]  And it's the same thing I was just getting into about the danger.
[01:41:28.282 --> 01:41:31.684]  Let me tell you what's number one danger, and George Washington said this in quotes as well, not just me.
[01:41:33.165 --> 01:41:39.468]  Number one danger in life in the last 6,000 years of agrarian, industrialized society.
[01:41:40.829 --> 01:41:43.290]  Agrarian up until about 300 years ago with the Industrial Revolution.
[01:41:43.551 --> 01:41:46.432]  But since civilization formed, 6,000 plus years ago,
[01:41:50.777 --> 01:41:57.421]  Government is hands down in every history book, not debated, the number one killer.
[01:41:58.422 --> 01:41:58.862]  Period.
[01:42:00.183 --> 01:42:01.284]  It is like fire.
[01:42:01.784 --> 01:42:05.347]  A dangerous servant and a fearful master.
[01:42:07.248 --> 01:42:07.948]  George Washington.
[01:42:10.010 --> 01:42:13.332]  But you know the Fort Hood documents that Army Intelligence leaked to us,
[01:42:15.779 --> 01:42:24.465]  That then got on Fox News and everywhere else, CNN covered it and said, well it is reasonable that you should be arrested if you're part of the Tea Party or a evangelical Christian.
[01:42:24.845 --> 01:42:30.809]  They said the Founding Fathers would not be welcome in today's military.
[01:42:32.750 --> 01:42:37.633]  Ladies and gentlemen, the Founding Fathers, George Washington founded the U.S.
[01:42:37.713 --> 01:42:37.954]  Army.
[01:42:39.234 --> 01:42:42.697]  The John Paul Jones patch is now not allowed in the Navy SEALs.
[01:42:44.468 --> 01:42:46.608]  Because the Southern Poverty Law Center runs everything and says so.
[01:42:47.309 --> 01:42:49.289]  John Paul Jones founded the U.S.
[01:42:49.329 --> 01:42:49.589]  Navy.
[01:42:51.690 --> 01:42:52.470]  I'm going to say this again.
[01:42:53.410 --> 01:42:56.671]  The enemy, the bad guys, are naked.
[01:42:57.211 --> 01:43:00.892]  They are right in front of us saying, are veterans of the number one enemy.
[01:43:02.492 --> 01:43:05.513]  Gun owners, conservatives, libertarians, Christians.
[01:43:05.533 --> 01:43:08.973]  I mean, this is outrageous authoritarianism.
[01:43:09.233 --> 01:43:11.214]  This is outrageous evil.
[01:43:12.230 --> 01:43:16.693]  It is outrageous to have Obama on every entertainment show I see now.
[01:43:17.013 --> 01:43:22.377]  Walking through restaurants, walking to the mall, people's houses, gas stations they'll have him on.
[01:43:22.437 --> 01:43:30.843]  I see him on ESPN, HBO, CNN entertainment shows, the NFL.
[01:43:32.503 --> 01:43:33.784]  I cannot get away from it.
[01:43:34.224 --> 01:43:36.185]  And everywhere, it's... Here's the host.
[01:43:36.665 --> 01:43:38.046]  Man, your skin looks great, Joe Biden.
[01:43:38.066 --> 01:43:38.687]  You're so handsome.
[01:43:38.747 --> 01:43:40.288]  Or, man, everybody should be really thankful.
[01:43:40.328 --> 01:43:41.428]  My premium went down, Joe.
[01:43:41.768 --> 01:43:42.329]  It was so easy.
[01:43:42.389 --> 01:43:43.409]  I signed up for Obamacare.
[01:43:44.030 --> 01:43:44.690]  This is the script.
[01:43:45.090 --> 01:43:45.631]  I signed up.
[01:43:46.051 --> 01:43:46.991]  Obama, it was easy.
[01:43:48.312 --> 01:43:50.754]  Everyone loves it, and everyone should thank you for giving it to us.
[01:43:51.014 --> 01:43:51.354]  Thank you.
[01:43:51.414 --> 01:43:51.874]  It's free.
[01:43:52.355 --> 01:43:53.835]  Well, you know, I appreciate it.
[01:43:54.756 --> 01:44:00.099]  I mean, this is sick, sick, sick, sick, sick, sick, sick.
[01:44:00.479 --> 01:44:01.160]  If I was
[01:44:02.253 --> 01:44:07.155]  The maker of Brazil, Terry Gilliam, an incredible director of Monty Python fame.
[01:44:08.976 --> 01:44:13.038]  You know, I would take the things that are on the news now and make another dystopic movie about it, except it's already happening.
[01:44:13.999 --> 01:44:21.682]  This stuff is directly out of a science fiction Stanley Kubrick clockwork orange.
[01:44:22.123 --> 01:44:27.805]  If you put stuff in clockwork orange, a clockwork orange, this bizarre, no one would have believed it in the seventies.
[01:44:30.066 --> 01:44:30.887]  I mean, it's that
[01:44:32.346 --> 01:44:34.068]  That's completely insane.
[01:44:34.088 --> 01:44:35.349]  I said this yesterday.
[01:44:35.689 --> 01:44:44.717]  There is no other government that puts out more ridiculous stuff that is more absurdist, cartoonish, should be the type of stuff that discredits Obama and the Democrats.
[01:44:46.580 --> 01:44:48.522]  I mean, it is a war against reality.
[01:44:48.562 --> 01:44:49.583]  It is lies.
[01:44:50.063 --> 01:44:51.284]  You know, Matt Drudge is lying.
[01:44:51.324 --> 01:44:53.566]  There's no penalty if you don't buy Obamacare.
[01:44:54.186 --> 01:44:54.827]  It's in the law.
[01:44:55.167 --> 01:44:57.088]  The penalty starts for small businesses this year.
[01:44:57.589 --> 01:44:58.369]  It's all on record.
[01:44:58.610 --> 01:45:00.231]  And their response is, Matt Drudge is a liar.
[01:45:00.431 --> 01:45:00.992]  Tall tales.
[01:45:01.052 --> 01:45:01.672]  It don't exist.
[01:45:02.373 --> 01:45:07.136]  That's literally like saying, the sun didn't come up this morning.
[01:45:07.216 --> 01:45:12.761]  I mean, it is a manifest total war on reality, ladies and gentlemen.
[01:45:15.697 --> 01:45:18.999]  And they play games and go, well, it doesn't kick in for most people till next year.
[01:45:20.220 --> 01:45:22.001]  Because sadly, most people don't have employees.
[01:45:25.804 --> 01:45:27.645]  Most people work for these global corporations now.
[01:45:29.907 --> 01:45:30.627]  I'm ranting here.
[01:45:30.827 --> 01:45:31.468]  I just don't even...
[01:45:32.569 --> 01:45:33.289]  I know what to do.
[01:45:33.429 --> 01:45:35.670]  I realize the psychological warfare that they're engaged in.
[01:45:35.910 --> 01:45:44.973]  It is an attempt to create learned helplessness, a cognitive dissonance to just overwhelm the circuits, and to condition us and inoculate us to accept total lies.
[01:45:45.353 --> 01:45:54.656]  They know they can't cover up what's happening anymore, so they're just going to set the precedent where they can commit any crime, walk all over us, tell lies, get away with everything.
[01:45:55.137 --> 01:45:56.417]  They are just training.
[01:45:56.777 --> 01:45:58.638]  They know we caught them crapping in the pool.
[01:45:59.645 --> 01:46:07.389]  So their answer is to crap 10 million times in the pool and just tell you, no, blue water isn't blue anymore, it's black, get in it.
[01:46:08.730 --> 01:46:14.372]  I mean, that's basically, I hate to use a gross analogy, but does that analogy work, guys?
[01:46:16.033 --> 01:46:16.914]  It's nasty but effective.
[01:46:17.534 --> 01:46:18.915]  But I mean, that's really what it is.
[01:46:18.995 --> 01:46:22.356]  It's just, they are in a war with reality and goodness.
[01:46:22.616 --> 01:46:26.658]  They are overthrowing common sense and they are practicing lies on us.
[01:46:26.678 --> 01:46:27.419]  You see what I'm saying, CJ?
[01:46:30.030 --> 01:46:30.491]  I do every day.
[01:46:31.932 --> 01:46:35.936]  But sure, but I mean, look, Bill Clinton didn't lie this much.
[01:46:36.216 --> 01:46:37.357]  Bush didn't lie this much.
[01:46:38.118 --> 01:46:40.000]  Putin, the Russians don't lie like this.
[01:46:41.161 --> 01:46:42.542]  Merkel doesn't lie like this.
[01:46:42.562 --> 01:46:45.505]  They just go, yes, the government has special vaccines, don't worry about it.
[01:46:46.545 --> 01:46:51.826]  Because they know it's discredits to lie and get caught lying over and over again.
[01:46:52.086 --> 01:47:11.109]  But with the Democrats, they've gone with this confidence game thing where they just go, everyone loves Obamacare, everyone wants to turn their guns in, everyone wants open borders, everyone loves GMO, everyone loves Michelle Obama, everyone loves world government, everyone loves teaching five-year-olds how to have anal sex.
[01:47:11.429 --> 01:47:14.350]  You know, it's just a crazy town.
[01:47:14.790 --> 01:47:17.812]  Alex, Obama has something that other leaders don't, and that's peer pressure.
[01:47:18.533 --> 01:47:19.113]  Peer pressure?
[01:47:19.914 --> 01:47:20.334]  Peer pressure.
[01:47:20.815 --> 01:47:21.355]  No, that's it.
[01:47:21.715 --> 01:47:29.461]  It's like you've got to buy in to the trendiness and Nancy Pelosi in her $3,000 sports jacket dress with the pop collar.
[01:47:30.931 --> 01:47:35.092]  And she's confident, and she sits up there and says, everyone loves it, what's the problem?
[01:47:36.293 --> 01:47:39.914]  They say we're hoaxing when we expose their hoax.
[01:47:40.694 --> 01:47:48.876]  And so I guess that's all it is, is a bunch of grandstanding thinking you're so stupid out there that you will buy absolutely anything and everything they do.
[01:47:50.157 --> 01:47:52.818]  And I think that's what comes, I mean, talk about a hoax, folks.
[01:47:54.758 --> 01:48:00.360]  Almost every mass shooter has been on SSRIs or on Ambien.
[01:48:02.984 --> 01:48:07.307]  I'm talking about locally, the last three or four people that just randomly shot somebody for no reason.
[01:48:07.607 --> 01:48:08.448]  I said, they'll be on it.
[01:48:08.768 --> 01:48:09.248]  They were on it.
[01:48:11.850 --> 01:48:14.211]  Not one thing out of the Austin Police Department.
[01:48:14.492 --> 01:48:17.333]  Next time Ace Veda's in here, I'm going to bring up that cop that got killed in Walmart.
[01:48:17.754 --> 01:48:21.056]  I'm going to say, why didn't you call for an investigation of people on SSRIs?
[01:48:22.217 --> 01:48:24.638]  Well, that's for the mental health professionals to do.
[01:48:24.998 --> 01:48:25.299]  No!
[01:48:25.719 --> 01:48:27.080]  It's for everybody's job.
[01:48:27.760 --> 01:48:31.403]  It's like breast cancer's up multi-thousand percentage points in women in the United States.
[01:48:32.273 --> 01:48:33.074]  Leading the world in it.
[01:48:35.916 --> 01:48:37.077]  I saw the statistics last year.
[01:48:37.097 --> 01:48:39.859]  I think you're over a hundred times it was likely in the U.S.
[01:48:39.879 --> 01:48:42.180]  to get breast cancer than if you live in some place like Brazil.
[01:48:44.422 --> 01:48:46.604]  There's no discussion of why is it skyrocketing.
[01:48:47.284 --> 01:48:48.785]  It's all, let's find a way to cure it.
[01:48:50.046 --> 01:48:50.266]  See?
[01:48:50.927 --> 01:49:00.374]  It's like every time there's a mass shooting, every time, I cannot find cases where they weren't on psychotropic drugs.
[01:49:01.914 --> 01:49:05.278]  So, there's no discussion of why is this going on?
[01:49:06.559 --> 01:49:09.963]  There's never... I mean, there were over a hundred reporters at that press conference.
[01:49:11.244 --> 01:49:19.493]  And Jakari Jackson and Kit Daniels, our reporters, pulled up right as it began, ran up, and asked the questions at the end of the press conference.
[01:49:20.763 --> 01:49:25.685]  No one, it was all about, well, the female cop that showed up, you know, that made him shoot himself and stop it.
[01:49:25.705 --> 01:49:26.786]  You know, she's a hero.
[01:49:26.826 --> 01:49:27.386]  Tell us about her.
[01:49:27.826 --> 01:49:29.847]  Let's talk about that hero cop again, because that's what they want.
[01:49:30.027 --> 01:49:31.188]  Give me hero cops.
[01:49:31.208 --> 01:49:32.688]  Give me, because it's a prime directive.
[01:49:32.988 --> 01:49:34.649]  And fine, give me a hero cop story.
[01:49:34.849 --> 01:49:36.350]  But can we have other questions here, please?
[01:49:36.610 --> 01:49:37.890]  Does it always have to be the hero cop?
[01:49:38.691 --> 01:49:46.154]  See, everyone has been trained to ask mindless, pop culture, trendy, peer pressure, garbage questions.
[01:49:49.904 --> 01:49:56.193]  And you know, quite frankly, I think if you sign up to be an MP and somebody's shooting people, I don't think you're a hero if you run up and start shooting at them.
[01:49:57.014 --> 01:49:57.775]  I think you're doing your job.
[01:49:59.793 --> 01:50:02.075]  I'm not taking away, it just has to be every time.
[01:50:02.615 --> 01:50:03.175]  Hero Cop!
[01:50:03.255 --> 01:50:03.776]  Hero Cop!
[01:50:03.796 --> 01:50:04.836]  Can we say Hero Cop again?
[01:50:05.037 --> 01:50:13.882]  Let's say that ten more times, and then if I turn on the news, let's hear about Hero Cops all day, and then if I watch a movie, more Hero Cops.
[01:50:14.323 --> 01:50:15.363]  And then more Hero Cops.
[01:50:15.383 --> 01:50:17.825]  See, the idea is only cops can be heroes.
[01:50:18.285 --> 01:50:19.686]  Only government can be heroes.
[01:50:20.047 --> 01:50:23.669]  And now the military can't have guns, because they're not the Hero Cops.
[01:50:25.470 --> 01:50:26.431]  They can't be trusted.
[01:50:28.432 --> 01:50:29.393]  Really, they can't be trusted?
[01:50:33.186 --> 01:50:35.727]  Statistically, the military kill themselves, they don't kill people.
[01:50:35.867 --> 01:50:38.109]  Very low crime rate in veterans.
[01:50:38.129 --> 01:50:38.909]  You can look up the numbers.
[01:50:39.389 --> 01:50:41.710]  We know where the high crime rates are, ladies and gentlemen.
[01:50:42.751 --> 01:50:47.253]  They're in the drug-infested, gangster culture that is taking over the country.
[01:50:47.854 --> 01:50:49.795]  That Hollywood and MTV promote.
[01:50:50.695 --> 01:50:51.856]  That's where the crime is.
[01:50:54.237 --> 01:50:55.958]  Again, more psych warfare.
[01:50:56.897 --> 01:50:57.818]  More garbage.
[01:50:58.358 --> 01:50:59.259]  More murders.
[01:50:59.699 --> 01:51:00.620]  More trash.
[01:51:01.060 --> 01:51:11.709]  But every time you hear about some mother of three drowning all three of her kids, or all five of her kids, or chopping their arms off with meat cleavers, it always comes out weeks later, they were on psychotropics.
[01:51:12.640 --> 01:51:16.323]  Every time the cops pull up and a woman's dancing naked, cutting herself with butcher knives.
[01:51:16.343 --> 01:51:16.983]  That's a true story.
[01:51:17.404 --> 01:51:19.886]  They know immediately what they're going to find in the medicine cabinet.
[01:51:20.286 --> 01:51:22.127]  Everybody knows what's doing this.
[01:51:22.768 --> 01:51:28.292]  Every time a soldier goes crazy and goes and kills 18 innocent people, or 10 innocent people, they're on these drugs.
[01:51:30.149 --> 01:51:30.509]  Every.
[01:51:30.829 --> 01:51:31.370]  Stinking.
[01:51:31.670 --> 01:51:32.050]  Time.
[01:51:32.771 --> 01:51:35.732]  The drugs are the issues, not our guns.
[01:51:36.073 --> 01:51:37.633]  And I know you know that.
[01:51:38.034 --> 01:51:40.115]  You better get that out to everybody.
[01:51:40.615 --> 01:51:43.197]  Matt Drudge took our article, put it up at DrudgeReport.com.
[01:51:43.877 --> 01:51:48.480]  You need to get our article at places like RealAlexJones on Twitter or InfoWars.com and get it out.
[01:51:48.700 --> 01:51:57.285]  Because there are people in an info war who want to blame you for what this guy did, whacked out of his brain on drugs, that the government put him on.
[01:51:58.536 --> 01:52:00.698]  They're responsible for this more than anybody.
[01:52:01.018 --> 01:52:01.979]  We're not responsible.
[01:52:02.179 --> 01:52:08.184]  But they're going to collectively, the social engineers, blame us and blame all veterans and take their rights away as well.
[01:52:08.485 --> 01:52:10.967]  So in the info war, we've got to get these stories and get them out.
[01:52:11.307 --> 01:52:15.751]  I've got geopolitical news coming up on a host of issues and a lot more straight ahead.
[01:52:15.771 --> 01:52:19.894]  I'm Alex Jones, your host, and we have a constitutional professor joining us.
[01:52:19.914 --> 01:52:20.275]  Stay with us.
[01:52:25.020 --> 01:52:32.581]  Jessica Armand here, creator of My Magic Mud, the all-natural teeth whitener and strengthening remedy that's getting rave reviews from GCN listeners.
[01:52:32.741 --> 01:52:35.922]  Here's what Austin dentist Dr. Griffin Cole has to say about it.
[01:52:36.022 --> 01:52:37.682]  I really love this Magic Mud product.
[01:52:37.722 --> 01:52:43.703]  Because charcoal is so absorbent, it's very effective at taking off all the sticky plaque and debris that gets stuck on our teeth every day.
[01:52:43.823 --> 01:52:45.284]  I highly recommend My Magic Mud.
[01:52:45.404 --> 01:52:49.004]  Visit MyMagicMud.com to hear the full interview with Dr. Cole.
[01:52:49.264 --> 01:52:50.245]  Get your jar today.
[01:52:50.345 --> 01:52:51.585]  That's MyMagicMud.com.
[01:52:53.749 --> 01:52:54.770]  Hi, this is Ted Anderson.
[01:52:54.850 --> 01:52:59.193]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[01:52:59.353 --> 01:53:04.977]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[01:53:05.077 --> 01:53:08.419]  Gold has outperformed paper investments, yet no word about IRAs.
[01:53:08.639 --> 01:53:11.201]  If you would like to have gold for your retirement, call 800-686-2237.
[01:53:11.321 --> 01:53:16.144]  Don't get left behind by rising inflation and low returns.
[01:53:16.284 --> 01:53:16.504]  Call 800-686-2237.
[01:53:16.524 --> 01:53:17.905]  Secure your future and call 1-800-686-2237.
[01:53:24.449 --> 01:53:30.871]  Big business has discovered the preparedness market, and that makes it difficult to know where to go and who to trust.
[01:53:31.231 --> 01:53:35.692]  MyPatriotSupply.com is owned and operated by Patriots just like you.
[01:53:35.992 --> 01:53:45.174]  Has the best prices on storable food, non-GMO seeds, water filtration devices, home canning equipment, survival and self-reliance books, and more.
[01:53:45.494 --> 01:53:51.416]  MyPatriotSupply.com has old-fashioned values and the absolute best customer service in the industry.
[01:53:51.656 --> 01:53:52.977]  Look for the deal of the day.
[01:53:53.237 --> 01:53:56.480]  Unique, affordable survival supplies that fit anyone's budget.
[01:53:56.640 --> 01:54:00.223]  Get same-day shipping on all orders and free shipping on orders over $49.
[01:54:00.483 --> 01:54:06.227]  Call 866-229-0927.
[01:54:06.247 --> 01:54:07.649]  866-229-0927.
[01:54:07.949 --> 01:54:13.933]  Or visit MyPatriotSupply.com for emergency preparedness, self-reliance, and food independence.
[01:54:14.354 --> 01:54:17.016]  Shop with a name you know and a name you can trust.
[01:54:17.236 --> 01:54:19.979]  Before it's time to survive, it's time to prepare.
[01:54:20.259 --> 01:54:21.620]  MyPatriotsSupply.com
[01:54:23.301 --> 01:54:26.523]  How can you save a ton of money and prepare for emergencies?
[01:54:26.923 --> 01:54:29.824]  By having your own in-home freeze dryer from Harvest Rite.
[01:54:30.144 --> 01:54:33.786]  Now you can cut down on wasted food by freeze drying your leftovers.
[01:54:34.146 --> 01:54:34.706]  That's right!
[01:54:34.866 --> 01:54:42.990]  Create your own long-term food storage by freeze drying your own fruits, meats, vegetables, even complete meals with the Harvest Rite in-home freeze dryer.
[01:54:43.390 --> 01:54:45.771]  Imagine the savings and the peace of mind!
[01:54:46.132 --> 01:54:50.714]  See how the amazing Harvest Rite freeze dryer works at HarvestRite.com
[01:54:52.472 --> 01:54:55.053]  Silver has always been nature's very own antibiotic.
[01:54:55.173 --> 01:54:59.194]  And only one system allows you to generate an endless supply of natural silver solutions.
[01:54:59.494 --> 01:55:00.714]  Silverlungs.com.
[01:55:00.894 --> 01:55:03.355]  You'll find no wild claims or pseudoscience.
[01:55:03.555 --> 01:55:06.355]  Just a lifetime of nano-sized pure silver solutions.
[01:55:06.555 --> 01:55:08.696]  The Silverlungs generator allows you to make your own.
[01:55:08.896 --> 01:55:10.656]  So stop paying for silver solutions.
[01:55:10.816 --> 01:55:16.138]  The unique lung delivery system targets respiratory infections where other silver solutions simply cannot reach.
[01:55:16.378 --> 01:55:20.039]  See the Silverlungs generator and lung delivery system at Silverlungs.com.
[01:55:20.179 --> 01:55:21.679]  That's Silverlungs.com.
[01:55:24.301 --> 01:55:26.482]  He's the T-Rex of political talk.
[01:55:27.042 --> 01:55:29.924]  Alex Jones, on the GCN Radio Network.
[01:55:42.370 --> 01:55:49.373]  Yeah, that red coat we're sending packing, uh, Piers Morgan, who has armed bodyguards, he's blaming the Second Amendment, uh, for the mass shooting.
[01:55:49.973 --> 01:55:50.994]  At Fort Hood.
[01:55:52.334 --> 01:55:53.155]  A military base.
[01:55:54.543 --> 01:56:01.806]  Active duty soldier, on psychotropics, on drugs, shoots people he's mad at, and I'm to blame?
[01:56:02.387 --> 01:56:04.307]  So, we need to take the guns out of the military.
[01:56:04.688 --> 01:56:08.269]  I mean, who can have... If we're going to blame people collectively, then you've got to take the military's guns.
[01:56:09.070 --> 01:56:16.093]  Just like we did the report back at the time and said, should we ban cars because somebody ran over 25 people, killing a bunch of them, at South by Southwest.
[01:56:16.633 --> 01:56:19.934]  And we went out, and the more liberal and trendy someone was, they said, yes, ban cars.
[01:56:20.635 --> 01:56:21.435]  It's the car's fault.
[01:56:22.015 --> 01:56:22.916]  No, idiots!
[01:56:24.335 --> 01:56:25.115]  Man, you're stupid!
[01:56:26.616 --> 01:56:28.436]  It is not the car's fault.
[01:56:29.696 --> 01:56:35.898]  But they're coming out with robot cars now, where, oh, the car will see if you're driving too fast or violently, and won't let you do it.
[01:56:35.978 --> 01:56:40.619]  See, prior restraint, which is total surveillance, total control, total slavery.
[01:56:40.939 --> 01:56:46.020]  That's what this technocracy is, and these little self-propelled traitors.
[01:56:47.981 --> 01:56:57.647]  These trendies that totally trust the system and are as dumb as the day is long, literally most of them in Austin said, ban cars the day after.
[01:56:58.508 --> 01:56:59.628]  Because it's the car's fault.
[01:56:59.688 --> 01:57:00.409]  You understand that?
[01:57:01.810 --> 01:57:02.830]  It's not the car's fault.
[01:57:03.531 --> 01:57:04.871]  It's not the butcher's knife's fault.
[01:57:04.891 --> 01:57:07.053]  It's not the baseball bat's fault.
[01:57:07.493 --> 01:57:15.138]  Just like I told Piers Morgan, with the women getting raped, with the iron rods in India, it's not the iron rod's fault.
[01:57:17.022 --> 01:57:23.525]  But see, if they can make it the fault of that, they can take your right to have a butcher knife, or to have a baseball bat, or to have a car.
[01:57:23.785 --> 01:57:27.466]  And they're going to do it with the technocracy.
[01:57:27.486 --> 01:57:28.247]  You think I'm joking?
[01:57:28.287 --> 01:57:28.687]  Just search.
[01:57:29.027 --> 01:57:30.928]  South by Southwest trendies want to ban cars.
[01:57:33.429 --> 01:57:34.149]  And they want them banned.
[01:57:34.169 --> 01:57:34.809]  They want them banned now.
[01:57:34.829 --> 01:57:35.750]  They'll probably get them banned.
[01:57:37.270 --> 01:57:38.991]  Because they are the rulers of Earth!
[01:57:39.311 --> 01:57:44.333]  The dumbest are the people that the government sits there and empowers to run our lives.
[01:57:44.833 --> 01:57:46.134]  All the elite fly around in private jets.
[01:57:48.888 --> 01:57:51.795]  British doctors call for ban on long kitchen knives to end stabbings.
[01:57:51.835 --> 01:57:54.601]  Yes, yes, because somebody can't take a piece of sheet metal and make a knife.
[01:57:54.701 --> 01:57:57.107]  I mean, this is how it works, ladies and gentlemen.
[01:58:01.175 --> 01:58:12.306]  Now continuing here, ladies and gentlemen, I've got a very important article dealing with what's happening over in the Middle East and other areas.
[01:58:12.327 --> 01:58:16.070]  This is out of Bloomberg, and they report on this with great horror.
[01:58:16.451 --> 01:58:22.177]  Putin defies Obama in Syria as arms fuel Assad resurgence.
[01:58:23.772 --> 01:58:26.814]  And they imply it's terrible Assad, the evil one, has taken over.
[01:58:26.854 --> 01:58:31.116]  No, Assad, the evil one, was attacked three-plus years ago by NATO forces backing Al-Qaeda.
[01:58:31.756 --> 01:58:35.298]  And then the Russians backed them up to keep their only deep-water port there in the Mediterranean.
[01:58:36.138 --> 01:58:41.321]  And so this, the headline should be, Putin helps sovereign nation battle Western Al-Qaeda forces.
[01:58:42.861 --> 01:58:47.786]  President Vladimir Putin, condemned by NATO for annexing Crimea, is now defying the U.S.
[01:58:47.826 --> 01:58:53.571]  and Syria by sending more and deadlier arms to help Bashar Assad score a string of advances against insurgents.
[01:58:54.012 --> 01:59:00.057]  Military experts say Assad's army, seeking to end a three-year civil war that's killed 150,000 people and displaced 9 million, started using longer-range Russian
[01:59:06.203 --> 01:59:10.246]  Russia is now doing everything to ensure that Assad wins convincingly.
[01:59:32.523 --> 01:59:35.925]  Said a Middle Eastern analyst with Moscow Carnegie Center by phone.
[01:59:36.245 --> 01:59:42.528]  If Russia can show it's capable of carrying out its own foreign policy regardless of American wishes, it will be a major achievement for pooty-poot.
[01:59:44.209 --> 01:59:48.452]  Then it goes on to say Congress is approving additional stuff and, you know, we've got to stop Russia.
[01:59:48.532 --> 01:59:52.354]  Oh, they're so... Russia is being surrounded, ladies and gentlemen.
[01:59:52.794 --> 01:59:54.735]  We lose the moral high ground funding Al-Qaeda.
[01:59:55.035 --> 01:59:55.936]  Because there is no we.
[01:59:56.016 --> 02:00:01.779]  It's the globalists that have hijacked America, using our name, our treasure, to back Al-Qaeda, blowing up churches and raping women.
[02:00:04.468 --> 02:00:05.689]  And if you don't support that, you're racist.
[02:00:05.729 --> 02:00:10.092]  You don't support Al-Qaeda, you're anti-Islam, I've now been told, by the way.
[02:00:10.773 --> 02:00:11.173]  Literally.
[02:00:11.473 --> 02:00:12.814]  Paul wrote an article about that, people were mad.
[02:00:13.755 --> 02:00:22.781]  Alex Jones here to tell you about how you can help spread liberty worldwide, while also enjoying what I have found to be the best-tasting, 100% organic coffee on the planet.
[02:00:22.861 --> 02:00:30.947]  For more than a decade, my favorite coffee has come from the high mountains of southern Mexico, where the Chiapas farmers grow their unique shade-grown Arabica beans.
[02:00:31.247 --> 02:00:35.949]  We have now managed to secure the sought-after beans in a highly customized blend.
[02:00:36.109 --> 02:00:42.852]  Discover and try a bag of the Patriot Blend 100% Organic Coffee at Infowarslife.com.
[02:00:42.912 --> 02:00:49.976]  This coffee gives you a long, smooth pick-me-up for hours without the headaches and heartburn that so many other coffees give me personally.
[02:00:50.076 --> 02:00:56.939]  Hands down, this is my favorite coffee, and it's taken us years to secure connections directly to the Chiapas Mexican farmers.
[02:00:57.099 --> 02:01:01.462]  Drop by the site today, order a bag or two, and I don't think you're going to be disappointed.
[02:01:01.582 --> 02:01:04.845]  Available in original or with our immune support infusion blend.
[02:01:04.985 --> 02:01:11.110]  You will be supporting a free press, all the while enjoying a truly great tasting cup of my favorite coffee.
[02:01:11.270 --> 02:01:12.971]  Available at Infowarslife.com.
[02:01:16.694 --> 02:01:18.615]  Waging war on corruption.
[02:01:19.076 --> 02:01:21.778]  Alex Jones on the GCM Radio Network.
[02:01:28.666 --> 02:01:29.307]  Big Brother.
[02:01:29.967 --> 02:01:31.008]  Mainstream media.
[02:01:31.749 --> 02:01:32.850]  Government cover-ups.
[02:01:33.491 --> 02:01:34.311]  You want answers?
[02:01:35.092 --> 02:01:36.013]  Well, so does he.
[02:01:36.633 --> 02:01:40.257]  He's Alex Jones on the GCN Radio Network.
[02:01:40.817 --> 02:01:44.881]  And now, live from Austin, Texas, Alex Jones.
[02:01:57.600 --> 02:02:15.566]  Alright, we've got a constitutional law professor joining us in the next segment to look at the annexation of Crimea, but tying that into how the globalists, they go in and break up countries and they have annexation happen into zones they control, but then if anybody else actually tries to self-determine, they try to stop that.
[02:02:15.626 --> 02:02:18.086]  So, this is a very important issue.
[02:02:18.106 --> 02:02:24.288]  Talking about Texas secession and a lot more coming up in the next segment.
[02:02:25.509 --> 02:02:25.809]  Again,
[02:02:27.062 --> 02:02:28.403]  We've been telling you about this for years.
