[00:00:00.029 --> 00:00:01.410]  Direct from Austin.
[01:35:11.177 --> 01:35:13.439]  And so Saudi Arabia has launched this rogue attack.
[01:35:14.039 --> 01:35:18.623]  I want to dissect it and then ask you where it's all really going because you just broke down.
[01:35:19.643 --> 01:35:22.084]  what happened previously in some of the history of it.
[01:35:22.524 --> 01:35:28.267]  Peter Van Buren, WeMeantWell.com, State Department 24-year veteran who blew the whistle.
[01:35:28.627 --> 01:35:35.110]  He's got his new book, Ghost of Tom Jode, who we will do an interview with in the near future, I promise, on that book specifically.
[01:35:35.370 --> 01:35:38.852]  We'll talk about that some today as well, but that's on another subject.
[01:35:39.632 --> 01:35:42.073]  But continuing here, Peter, you've got the floor.
[01:35:42.993 --> 01:35:43.994]  Break down then
[01:35:45.683 --> 01:35:53.787]  More of the history, where we currently are, and who you think is really behind the ISIS invasion and where you think that's going.
[01:35:54.567 --> 01:35:59.329]  Iraq right now is like a very, very large bucket of manure.
[01:35:59.689 --> 01:36:04.051]  You know, every time you take a handful out, all that's underneath that is more manure.
[01:36:04.771 --> 01:36:06.512]  Let's take a look back in history.
[01:36:07.112 --> 01:36:13.135]  In 2003, the Middle East was a difficult, messy, but somewhat stable situation.
[01:36:13.855 --> 01:36:22.378]  Saddam, for all his terrible, terrible things that he did as a dictator, was holding the disparate elements of Iraq together.
[01:36:23.058 --> 01:36:31.261]  Broadly, Sunnis, Shias and Kurds, but of course within each of those groups there are many subgroups and splinter groups and people with very different opinions.
[01:36:31.861 --> 01:36:44.369]  When we went in in 2003 and got rid of Saddam, a regime change very similar to the regime change that the Obama administration is now starting to bleed about with Maliki, getting him out of there.
[01:36:44.809 --> 01:36:48.792]  When we did that regime change in 2003, there was nothing to replace it.
[01:36:49.632 --> 01:36:53.635]  I was there for a big piece of that reconstruction, working for the State Department.
[01:36:53.655 --> 01:36:58.858]  In fact, that's the whole theme of my first book, We Meant Well, how I helped lose the war.
[01:36:59.539 --> 01:37:03.336]  And it was the whistleblowing in that book that got me run out of the State Department.
[01:37:04.446 --> 01:37:13.392]  We failed to re-establish either a strong central government or a basis of power that Iraq and the greater Middle East could live with.
[01:37:13.972 --> 01:37:22.277]  Instead, we flirted with one side or the other, particularly bouncing between the Sunnis and the Shias to see which one we were going to support.
[01:37:22.718 --> 01:37:26.980]  But ultimately, the bulk of American support came down behind Maliki.
[01:37:27.461 --> 01:37:29.402]  In 2006, we assisted him, if not appointed him,
[01:37:31.583 --> 01:37:43.376]  In taking over as Prime Minister, we watched as the bombing of the Shia Mosque in Samarra triggered off the insurgency slash civil war that we're seeing continuing now.
[01:37:44.116 --> 01:37:47.760]  We then continue to support Maliki despite his clear ties to Iran.
[01:37:48.781 --> 01:38:01.018]  Trading what we thought was the long-term empowerment of Iran throughout the Middle East for some short-term gains and stability that would allow us to find an exit strategy in Iraq.
[01:38:01.178 --> 01:38:04.642]  And if these things sound complicated, they actually are.
[01:38:05.503 --> 01:38:21.568]  And one of the reasons we're seeing the chaos in Iraq right now, and we're going to see it continue, there's no question about that, is because these issues are complex and are not good things to solve or resolve, perhaps is a better word, with simple answers.
[01:38:22.048 --> 01:38:25.969]  The United States tried those simple answers for nine years of occupation.
[01:38:26.029 --> 01:38:26.509]  We spent
[01:38:27.249 --> 01:38:28.229]  $2 trillion.
[01:38:28.409 --> 01:38:36.492]  We spent $42 billion training the Iraqi Army, which outdid the French recently in terms of throwing down their weapons and running away.
[01:38:36.512 --> 01:38:40.073]  And we sacrificed 4,500 American lives.
[01:38:40.093 --> 01:38:40.653]  If all of that
[01:38:44.767 --> 01:38:46.167]  Was too simple an answer.
[01:38:46.607 --> 01:38:47.128]  And it was.
[01:38:48.208 --> 01:38:54.309]  It's very unlikely that the United States is going to be able to do anything to kind of settle this problem now.
[01:38:55.309 --> 01:39:02.211]  What I'd like to do is talk about why what we're going to be doing will only make things worse.
[01:39:02.531 --> 01:39:06.392]  But I'll stop for a moment, Alex, to see if you have a different direction you wanted me to take it.
[01:39:06.772 --> 01:39:21.841]  Well, no, I mean, I totally agree with you, just as a layman trying to research this from the outside and reporting on it for almost 20 years on air, it just seems to be a black hole that the military-industrial complex keeps stirred up
[01:39:22.853 --> 01:39:33.261]  So there's people in the State Department, there's military personnel, there's even people in the CIA, who genuinely want to stabilize and have a good civilization, and who want to promote peace and prosperity.
[01:39:33.901 --> 01:39:42.768]  But at the higher levels, you've got an establishment that wants chaos, and makes money off no-bid contracts, and it looks to me like they know.
[01:39:44.059 --> 01:39:44.279]  That's
[01:39:58.320 --> 01:40:03.344]  A Wahhabist running around killing Shiites to get it going.
[01:40:03.404 --> 01:40:07.728]  So at one level it is mismanagement and funding all sides.
[01:40:08.949 --> 01:40:14.214]  But when you get down to brass tacks, that's what they tell people that are moral.
[01:40:14.694 --> 01:40:17.096]  And so to us it looks like it's just a big screw-up.
[01:40:17.797 --> 01:40:21.180]  I mean, isn't this really at a certain level premeditated?
[01:40:21.480 --> 01:40:23.482]  That there are those that are milking the chaos?
[01:40:24.602 --> 01:40:26.883]  Certainly there are those who are milking the chaos.
[01:40:27.263 --> 01:40:32.045]  To say it's premeditated almost gives these folks more credit than they deserve.
[01:40:32.625 --> 01:40:35.666]  If it was premeditated, that at least is a plan.
[01:40:36.126 --> 01:40:39.327]  An evil, sad plan, but a plan nonetheless.
[01:40:40.188 --> 01:40:51.272]  My belief is certainly there are people who take advantage of chaos or who seek to get these things for their own advantage, and the defense contractors and people like Blackwater are way at the front of that list.
[01:40:52.092 --> 01:41:08.960]  Instead, my experience, both in 24 years at the State Department and in the time I was actually physically in Iraq negotiating with Sunnis and Shias, was that what America did for those nine years was chase a series of ever-changing short-term goals.
[01:41:09.780 --> 01:41:13.062]  The surge is a perfect example of a short-term goal.
[01:41:13.842 --> 01:41:26.087]  The idea was to figure out a way to put the Sunnis out of the fight, at least temporarily, and what we did is we went in and we basically paid them extraordinary amounts of money to stop fighting.
[01:41:26.987 --> 01:41:35.890]  At the same time, we allowed them to either settle scores amongst themselves or, using US Special Forces, to pick off a few bad guys that they didn't like
[01:41:36.050 --> 01:41:37.050]  Within their own ranks.
[01:41:37.290 --> 01:41:44.893]  All a Sunni sheik had to do really was say, that guy over there is Al-Qaeda and a night raid would take place and that guy would disappear.
[01:41:44.933 --> 01:41:53.455]  Whether he was Al-Qaeda or somebody who owed the sheik money or someone who had a family debt going back 200 years was irrelevant.
[01:41:54.215 --> 01:42:02.382]  The thing about paying protection money, as anyone who has ever watched a mafia movie knows, is that as soon as you stop paying it, the problem starts again.
[01:42:03.243 --> 01:42:20.997]  I sat down with a Sunni sheikh who had been paid off by the United States, who was more than happy to tell me that one of the reasons that we passed through his checkpoints, in fact I was sitting in his living room alive, was because America had paid him to assume this new role, and he was actually fairly comfortable with the idea.
[01:42:21.657 --> 01:42:24.620]  But he warned me that the money was stopping.
[01:42:24.820 --> 01:42:32.285]  The transition to the Maliki government was also supposed to include this transition of payoffs, and that wasn't happening.
[01:42:33.106 --> 01:42:41.793]  And while he certainly was going to be a polite host and allow myself and my team to leave peaceably that day, he really couldn't assure us that it would go on
[01:42:42.473 --> 01:42:42.854]  Forever.
[01:42:43.735 --> 01:42:53.245]  By no coincidence, about three weeks later, there were seven people shot in the back of the head, not too far from where this guy works, certainly in his area of control.
[01:42:53.805 --> 01:42:58.971]  They turned out to be Shia leaders that had been rounded up somewhere and brought for execution.
[01:43:00.012 --> 01:43:00.453]  Anyone
[01:43:01.306 --> 01:43:10.152]  Anyone who says that what's happening in Iraq right now is a surprise or unpredictable, or anything along those lines, is a liar or a fool.
[01:43:10.792 --> 01:43:24.401]  I'll challenge readers to go to my blog, WeMetWell.com, go take a look at my blog post from 2011, predicting all of these things very accurately, and then ask yourself the question of who's working at the State Department now?
[01:43:24.902 --> 01:43:27.163]  The people who made the mistakes in 2011 that brought us to today?
[01:43:29.346 --> 01:43:32.089]  Or the people that blew the whistle on it and got kicked out?
[01:43:34.391 --> 01:43:37.553]  And the answer is it's the same people that helped create the mess, correct?
[01:43:38.034 --> 01:43:38.815]  Absolutely, yes.
[01:43:39.115 --> 01:43:41.597]  The cast of characters has not changed at all.
[01:43:41.657 --> 01:43:47.783]  Tom Ricks has a column where he's got a gentleman named Ali Qadiri explaining what to do next in Iraq.
[01:43:47.823 --> 01:43:54.529]  Qadiri was the longest continuously serving American in the Iraq War.
[01:43:54.629 --> 01:43:55.530]  He never left.
[01:43:56.250 --> 01:44:19.970]  Currently, the State Department's point man on Iraq, who's in Iraq right now, is a guy named Brett McGurk, who was the senior advisor to three or four American ambassadors, and almost was ambassador to Iraq, until my blog outed him for some naughty sexual excapades on the roof of the embassy that were too embarrassing even for the Senate Foreign Relations Committee to overlook.
[01:44:20.470 --> 01:44:23.915]  That said, they pushed him into a non-political position and he's running the show.
[01:44:24.335 --> 01:44:25.456]  It's the same people.
[01:44:25.897 --> 01:44:28.801]  It's difficult to imagine why we won't have the same results.
[01:44:31.118 --> 01:44:43.488]  Expanding on that, how do you assess the ISIS folks, and where do you see this going from your expert perspective and life history?
[01:44:44.649 --> 01:44:50.634]  What does your gut tell you is going to happen in Iraq now, and what do you think Obama is going to do in the long term?
[01:44:50.654 --> 01:44:56.900]  Because he's going to announce a bunch of special forces today, obviously, but do you see this escalating into Iraq number three?
[01:44:58.154 --> 01:44:59.335]  A couple of good questions there.
[01:44:59.375 --> 01:45:00.355]  We'll start with ISIS.
[01:45:00.636 --> 01:45:07.340]  ISIS is almost a little bit of a microcosm, a way to look at this problem in one little piece.
[01:45:07.980 --> 01:45:14.404]  The key issue is that in Syria, as you mentioned at the top of the interview, the United States strongly supports ISIS.
[01:45:14.504 --> 01:45:20.708]  We arm them, we give them money, we train them, we have our own sneaky peeps on the ground there helping them out.
[01:45:21.048 --> 01:45:23.930]  There are guys in Syria against the Assad regime.
[01:45:25.030 --> 01:45:32.554]  Over, of course, in Iraq, they're now our enemies, and we're preparing to at least unleash special forces on them, if not airstrikes.
[01:45:33.115 --> 01:45:41.639]  Whereas the United States sees some kind of line, or a border, or imagines kind of a Berlin Wall with checkpoints between Syria and Iraq, there is none.
[01:45:42.139 --> 01:45:42.960]  It's open desert.
[01:45:43.000 --> 01:45:46.802]  Anyone who wanted to wander back and forth across that area is welcome to do so.
[01:45:47.362 --> 01:45:55.688]  And seeing these problems as national state problems, here's Syria, here's Iraq, here's Iran, is one of the huge failures of American foreign policy.
[01:45:55.708 --> 01:45:59.211]  They cross borders that don't really exist.
[01:45:59.992 --> 01:46:12.021]  As far as what's going to happen next, I think it's going to be only a question of whether the dissolution of Iraq occurs hyper-violently, a little bit violently, or only somewhat violently.
[01:46:12.661 --> 01:46:18.125]  It's impossible at this point to imagine any kind of realistic political reconciliation.
[01:46:18.605 --> 01:46:22.568]  Maliki has had almost seven, eight years to pull that off.
[01:46:22.648 --> 01:46:26.790]  It's very doubtful at this time with troops in the field that that's going to happen.
[01:46:27.331 --> 01:46:31.433]  The winner in all this is very easy to see, and that is Iran.
[01:46:32.154 --> 01:46:40.179]  Iran, thanks to the United States, had its most significant enemies, the Iraqis on the west, the Taliban on the east eliminated, courtesy of the United
[01:46:41.585 --> 01:46:44.846]  And Iran has moved into Iraq in a huge way.
[01:46:44.926 --> 01:46:46.946]  They brokered the 2010 election.
[01:46:46.966 --> 01:46:51.167]  They put Maliki in power when the United States had to step back, powerless to do that.
[01:46:51.707 --> 01:46:55.688]  They have their own special forces, the Quds Force, on the ground in Iraq.
[01:46:56.649 --> 01:46:58.329]  And they own Maliki.
[01:46:58.429 --> 01:47:10.872]  Maliki spent the Saddam years in Iran, in exile, and understands where his debts lie, whatever he happens to be mouthing bad about the Iranians these days for the United States to click their tongue at.
[01:47:11.032 --> 01:47:15.447]  So you say that's him, he really works for them totally, that's all just window dressing.
[01:47:15.911 --> 01:47:16.851]  I believe so, yes.
[01:47:17.191 --> 01:47:17.651]  I believe so.
[01:47:17.691 --> 01:47:20.172]  He's trying to get the United States to do some of his dirty work.
[01:47:20.192 --> 01:47:31.595]  You know, that's a curious, curious issue because I'm not saying Iran is run by Western groups, but certainly the Shah was double-crossed at certain levels in 79.
[01:47:32.095 --> 01:47:35.096]  They allowed the Ayatollah Khomeini to fly in on Paris.
[01:47:35.536 --> 01:47:38.797]  We know they did the Iran-Contra deal with them.
[01:47:39.357 --> 01:47:41.917]  And then the day Jimmy Carter was, you know, defeated, then
[01:47:44.858 --> 01:47:46.079]  They released the hostages.
[01:47:47.000 --> 01:47:53.427]  Again, I mean, I'm a political Democrat-Republican, because you have one group of Republicans leave and another group of Democrats come in.
[01:47:53.507 --> 01:47:59.713]  It's basically the same ideas, same systems, just different labels.
[01:47:59.813 --> 01:48:05.919]  But what is Iran's role in all this saber rattling back and forth?
[01:48:05.939 --> 01:48:07.000]  I mean, I know Dick Cheney
[01:48:07.941 --> 01:48:18.807]  Would talk bad about Iran all day, and then separately had deals where Halliburton, when he was vice president, he was making money off this in his blind trust, was the only company that could sell oil-filled equipment to him.
[01:48:19.707 --> 01:48:27.752]  Or he'd try to get, according to Cy Hirsch, Navy SEALs to attack a US ship to blame Iran, but then he'd also be doing deals to protect him.
[01:48:28.532 --> 01:48:34.776]  I mean, when you get down to brass tacks, there doesn't seem to be any policy at all, only a bunch of special interest
[01:48:35.791 --> 01:48:37.793]  Making money off of the chaos.
[01:48:37.853 --> 01:48:38.853]  I keep coming back to that.
[01:48:39.934 --> 01:48:40.475]  Absolutely.
[01:48:40.535 --> 01:48:44.998]  I mean, Dick Cheney is someone who we really should stop listening to at this point.
[01:48:45.238 --> 01:48:54.205]  I think he's pretty much displayed his lack of credibility, his lack of prescience, and his utter lack of intelligence on any of these issues.
[01:48:54.645 --> 01:49:02.251]  The fact that he was more interested in making money for himself and his old cronies than saving American lives kind of tells the name of that tale.
[01:49:02.871 --> 01:49:04.832]  Iran is the winner in all this.
[01:49:05.132 --> 01:49:11.016]  And what will happen with Iran is Iran will continue to bolster its position as a regional power.
[01:49:11.036 --> 01:49:14.698]  Iran is going to secure its western border.
[01:49:14.778 --> 01:49:18.500]  It may push its western border de facto further towards Baghdad.
[01:49:18.540 --> 01:49:24.723]  I mean, they're never going to fly flags or anything like that, but they're going to control territory that they didn't control before.
[01:49:24.963 --> 01:49:37.686]  Yeah, let's not forget there was an eight-year war between Saddam Hussein and Iran in the 80s, so they're getting politically and with a covert military police force what they couldn't get in an overt war that killed millions.
[01:49:38.246 --> 01:49:38.786]  Absolutely.
[01:49:38.866 --> 01:49:43.627]  Courtesy of the United States and the 4,500 young men and women we sacrificed there.
[01:49:44.148 --> 01:49:53.710]  At the same time, Shias all over the Middle East are now seeing Iran as a major player for their safety, their security, and as a political force.
[01:49:54.230 --> 01:49:58.135]  That's something again that Iran would have had a very, very hard time doing.
[01:49:58.155 --> 01:50:09.950]  Why would Israel then tacitly support funding Sunni groups trying to take over Syria, knowing that they would then pour in and take over Iraq later?
[01:50:11.972 --> 01:50:20.375]  This is what happens when, like the United States, you pursue a policy of a long series of short-term goals.
[01:50:21.035 --> 01:50:22.215]  You're saying it's one-dimensional.
[01:50:22.235 --> 01:50:24.136]  They don't think a few plays down.
[01:50:24.436 --> 01:50:25.876]  They only think, I don't like Assad.
[01:50:26.197 --> 01:50:26.717]  Take him out.
[01:50:26.757 --> 01:50:33.519]  They don't think we're going to put a giant Saudi Arabian system in control of this country that's clearly going to end up trying to come in and take over.
[01:50:34.179 --> 01:50:34.660]  Absolutely.
[01:50:35.500 --> 01:50:35.981]  Absolutely.
[01:50:36.041 --> 01:50:36.902]  This is it.
[01:50:37.162 --> 01:50:45.510]  If the chessboard analogy I offered has any validity, it's if it's three-dimensional chess, if not four-dimensional chess, or something even more complex.
[01:50:46.311 --> 01:50:52.036]  Once you kind of take a deep breath and start in on this, it's hard to get it all out in one exhale.
[01:50:52.076 --> 01:50:54.999]  You've got three different groups in Iraq that are supported
[01:50:55.519 --> 01:51:02.645]  By half a dozen countries outside of Iraq, each of those entities has splinter groups and separatists with inside of them.
[01:51:02.665 --> 01:51:03.445]  Stay there, stay there.
[01:51:03.465 --> 01:51:06.107]  Let's find out where all this is going straight ahead with our guest.
[01:51:06.127 --> 01:51:06.528]  Amazing.
[01:51:06.948 --> 01:51:09.850]  This hour brought to you by InfidelBodyArmor.com.
[01:51:09.910 --> 01:51:13.653]  When it hits the fan, don't be left without the body armor that will save your life.
[01:51:13.693 --> 01:51:17.276]  With prices starting at just $374.99 and ships free.
[01:51:17.396 --> 01:51:19.798]  Get yours at InfidelBodyArmor.com.
[01:51:19.898 --> 01:51:21.059]  Just won't quit.
[01:51:21.719 --> 01:51:23.841]  Hi, Ted Anderson with Midas Resources.
[01:51:24.061 --> 01:51:28.604]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:28.764 --> 01:51:30.345]  Get our 10 Reasons book free.
[01:51:30.545 --> 01:51:30.825]  Call 800-686-2237.
[01:51:30.845 --> 01:51:31.026]  That's 800-686-2237.
[01:51:37.088 --> 01:51:39.389]  Listen up all you preppers and survival enthusiasts.
[01:51:39.789 --> 01:51:50.992]  Sigma-3 Survival School has a brand new survival instructor training program that will teach you everything you need to know about survival and then license you to teach our survival programs so you can make a substantial profit from it.
[01:51:51.312 --> 01:52:01.695]  If you have always wanted to learn to be completely self-reliant and would like to make money at it, then check out Sigma-3 Survival School's survival instructor program at survivalschool.us or call 479-561-3886 today.
[01:52:06.212 --> 01:52:08.113]  I've always believed in nutrition and herbs.
[01:52:08.433 --> 01:52:16.378]  Super Male Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:52:16.398 --> 01:52:23.403]  Sourced from powerful organic herbs harvested around the planet and then concentrated for maximum potency.
[01:52:23.903 --> 01:52:28.526]  I just received my male vitality about three days ago, and I must say, that was some good stuff.
[01:52:28.546 --> 01:52:38.571]  After consulting top doctors, nutritionists, pharmacists, and others, we have developed what I believe is the ultimate non-GMO, organic, super male vitality formula.
[01:52:39.011 --> 01:52:45.134]  Super male vitality by InfoWars Life is so powerful that I only take half the recommended dose.
[01:52:45.455 --> 01:52:47.676]  I jump out of bed ready to fight these criminals every day.
[01:52:47.796 --> 01:52:51.618]  I look forward to waking up and taking my super male vitality and get the day started.
[01:52:51.778 --> 01:52:53.360]  It's not just the super male vitality.
[01:52:53.701 --> 01:52:57.626]  All the products in InfoWarsLife.com are simply amazing.
[01:52:57.867 --> 01:53:04.737]  Visit InfoWarsLife.com today to secure your super male vitality and other powerful products from InfoWarsLife.
[01:53:05.934 --> 01:53:09.357]  A 30-day GMO-free emergency food supply for only $99?
[01:53:10.217 --> 01:53:18.444]  At 30dayfoodsupply.com, you can purchase Oregon Trail Foods' one-month supply of high-quality, nutritious, and healthy emergency meals.
[01:53:18.824 --> 01:53:27.090]  For less than $100, these vegetarian meals are naturally high in fiber, carbs, and protein, and they're packed with oxygen absorbers in Mylar pouches.
[01:53:27.370 --> 01:53:28.131]  They're completely free.
[01:53:28.131 --> 01:53:29.911]  Free of any artificial flavors and colorings.
[01:53:30.151 --> 01:53:34.652]  Have a 20-year shelf life and take up to 70% less space than number 10 cans.
[01:53:34.672 --> 01:53:36.533]  They even offer a gluten-free option.
[01:53:36.873 --> 01:53:39.573]  Oregon Trail Foods and 30dayfoodsupply.com.
[01:53:39.833 --> 01:53:44.334]  Keep prices low by buying directly from the producers in Oregon and then passing the savings to you.
[01:53:44.694 --> 01:53:52.036]  Purchase a 30-day, 90-serving emergency food supply for only $99 this month and $10 ships your entire order.
[01:53:52.556 --> 01:53:53.316]  Visit the website.
[01:53:53.736 --> 01:53:56.578]  That's 30dayfoodsupply.com or call 541-229-0010.
[01:53:57.059 --> 01:54:03.063]  That's 30dayfoodsupply.com where they make preparedness affordable.
[01:54:03.624 --> 01:54:04.484]  30dayfoodsupply.com.
[01:54:22.708 --> 01:54:25.090]  Does the establishment think they've got a plan and that they're in control?
[01:54:25.390 --> 01:54:27.232]  Because clearly the Middle East is deteriorating.
[01:54:27.272 --> 01:54:30.094]  I know Google knew that the Arab Spring was coming and basically tried to ride
[01:54:52.148 --> 01:54:55.970]  What they already knew was coming because food prices went up, like they're now going up here.
[01:54:56.650 --> 01:55:03.794]  So again, I'm not saying the establishment orchestrated the Arab Spring, but they now admittedly predicted it and tried to steer it.
[01:55:04.793 --> 01:55:14.357]  But it just doesn't ever seem to work, or the State Department supporting right-wing Nazis in Ukraine who literally hiled Hitler to try to start a new war with Russia.
[01:55:14.837 --> 01:55:20.379]  Again, in my view, it's not that Russia is some angel, it's just that America is so bad now.
[01:55:20.940 --> 01:55:26.722]  Is it ineptness, or what's happening in the minds of the people running things?
[01:55:26.962 --> 01:55:29.023]  I mean, do they think they're doing a good job?
[01:55:29.966 --> 01:55:33.487]  My own experience is, whenever you're not sure, go with inept.
[01:55:34.528 --> 01:55:35.968]  It's the Occam's Razor thing.
[01:55:36.008 --> 01:55:41.991]  The simplest answer is often the correct one, and my experience has been ineptness has ruled the day.
[01:55:42.811 --> 01:55:49.694]  Let's throw some predictions out there about Iraq, because as the President has told us, we need to look forward, not backward.
[01:55:49.794 --> 01:55:52.575]  And a lot of the commentary I'm reading, Dick Cheney and others,
[01:55:53.275 --> 01:55:54.095]  It's looking backward.
[01:55:54.115 --> 01:55:55.376]  Let's find someone to blame.
[01:55:55.416 --> 01:55:59.758]  Whether it's Obama, if you're from that part of the spectrum, or it's Bush from another.
[01:55:59.978 --> 01:56:01.278]  Those things happen, for sure.
[01:56:01.718 --> 01:56:02.879]  And history will sort those out.
[01:56:02.919 --> 01:56:03.919]  But let's look forward.
[01:56:04.479 --> 01:56:09.721]  I think the situation in Iraq is very similar to the end of apartheid in South Africa.
[01:56:09.821 --> 01:56:11.962]  Everybody knows it's going to fall apart.
[01:56:12.402 --> 01:56:14.443]  Everyone knows it's an unsustainable system.
[01:56:14.483 --> 01:56:16.844]  The question is, how will it fall apart?
[01:56:16.884 --> 01:56:19.165]  And particularly, how violently will it fall apart?
[01:56:19.705 --> 01:56:24.149]  I think in Iraq there's no question that you're going to have three separate entities.
[01:56:24.389 --> 01:56:31.416]  I hate to use the word state because it implies a government who makes postage stamps and picks up the trash and things like that.
[01:56:31.456 --> 01:56:33.598]  So it'll be like warlord run sectors?
[01:56:34.118 --> 01:56:34.579]  Sectors.
[01:56:34.639 --> 01:56:35.499]  Let's say sectors.
[01:56:35.539 --> 01:56:37.381]  That's a good, that's an excellent word for that.
[01:56:37.901 --> 01:56:44.587]  The Kurds, by the way, who rarely come up in these discussions, have been keeping on keeping on for a very long time.
[01:56:44.627 --> 01:56:55.056]  They carved out their own de facto state early on in this game in 2003, and sit quietly back watching the rest of it happen behind their own walls with their own military.
[01:56:55.096 --> 01:57:01.022]  So, other than a little score settling and some adjusting of borders, we'll leave the Kurds aside for a second.
[01:57:01.642 --> 01:57:06.206]  The Shias, I think, will hold Baghdad and they'll hold the areas south of Baghdad.
[01:57:06.226 --> 01:57:07.528]  Those are traditional areas.
[01:57:07.848 --> 01:57:16.216]  I doubt that a Sunni military, army, mob, tribal organization or whatever really has the muscle.
[01:57:16.296 --> 01:57:17.257]  So they'll get the West?
[01:57:18.191 --> 01:57:24.357]  The Sunnis will continue to hold the West, and Bar and Western Iraq have been under de facto Sunni control for some time.
[01:57:24.897 --> 01:57:35.467]  What we're going to be fussing over is in the middle, and I suspect that the worst outcome will be continued violence, and that certainly will be what sending more U.S.
[01:57:36.108 --> 01:57:38.490]  fight into the thing will do, is just stir it up.
[01:57:38.510 --> 01:57:38.610]  Sure.
[01:57:38.650 --> 01:57:41.853]  What does Saudi Arabia think it's getting by doing this?
[01:57:41.933 --> 01:57:43.775]  At least Iran doesn't get the whole country now?
[01:57:44.855 --> 01:57:49.298]  It puts themselves in a position to push back against Iran whenever they want to do that.
[01:57:49.818 --> 01:57:54.360]  It puts themselves into a much weakened Iraq as a national state.
[01:57:54.400 --> 01:58:02.525]  Don't forget Iraq basically invaded Kuwait and a good chunk of northern Saudi Arabia, though we don't like to talk about that too much.
[01:58:03.005 --> 01:58:07.607]  The Saudis have a state now that will not threaten them as a state acting independently.
[01:58:07.627 --> 01:58:07.868]  Sure, sure.
[01:58:07.888 --> 01:58:09.849]  I'm not defending Maliki in closing, but
[01:58:11.009 --> 01:58:13.190]  Uh, you know, he basically is saying what you just said.
[01:58:13.230 --> 01:58:15.790]  He said all these interests want to break the country up.
[01:58:15.890 --> 01:58:16.611]  I don't want that.
[01:58:17.091 --> 01:58:20.672]  I guess from his own self-serving interest of Prime Minister, wanting to be in control?
[01:58:20.812 --> 01:58:21.392]  Or is that more talk?
[01:58:21.412 --> 01:58:22.192]  Yeah, absolutely.
[01:58:22.232 --> 01:58:29.814]  He doesn't want to run off to South America with as much gold bullion as he carries and spend the rest of his life looking over his shoulder.
[01:58:30.134 --> 01:58:32.055]  But that indeed is going to be what happens.
[01:58:32.075 --> 01:58:33.715]  So you're saying Iraq used to be in three parts.
[01:58:33.795 --> 01:58:34.796]  It needs to be in three parts?
[01:58:35.516 --> 01:58:39.357]  Needs to or will be are two different words, but it certainly will end up that way.
[01:58:39.597 --> 01:58:40.759]  Alright, thank you so much.
[01:58:41.079 --> 01:58:44.183]  Peter Van Buren, WeMeantWell.com, thank you for joining us.
[01:58:44.203 --> 01:58:46.186]  We'll talk to you soon, thank you.
[01:58:46.226 --> 01:58:47.868]  We'll be right back, folks.
[01:58:47.948 --> 01:58:51.773]  Third hour, your phone calls, ton of news.
[01:58:51.793 --> 01:58:53.375]  Top story on drugs coming up.
[01:58:53.395 --> 01:58:53.796]  Stay with us.
[01:58:56.767 --> 01:59:00.768]  A chemical spill contaminating the water supply in nine West Virginia counties.
[01:59:00.808 --> 01:59:04.909]  This year alone, over 300,000 people in West Virginia had their drinking water contaminated.
[01:59:05.189 --> 01:59:08.570]  What are the health effects of having these drugs in our drinking water?
[01:59:08.830 --> 01:59:11.711]  It's forced medical treatment without the consent of residents.
[01:59:11.871 --> 01:59:19.233]  My friends, water filtration is one of the most basic actions you can take to protect you and your family from the harmful toxins and heavy metals in your tap water.
[01:59:19.433 --> 01:59:23.074]  On average, the county says it sprays with the glyphosate at least once a week.
[01:59:23.354 --> 01:59:27.596]  Few filters cut out the glyphosate that is found in water supplies worldwide.
[01:59:27.756 --> 01:59:33.699]  Remove pesticides, herbicides, chloramines, hydrofluorosilicic acid, sodium hexafluorosilicate.
[01:59:33.739 --> 01:59:37.521]  Fluoride is in tea, it's in coffee, it's in water, it's in bread, it's in toothpaste.
[01:59:37.681 --> 01:59:40.223]  It is our responsibility to protect our families.
[01:59:40.403 --> 01:59:41.764]  The establishment's not going to do it.
[01:59:41.924 --> 01:59:43.144]  It's time to take action.
[01:59:43.284 --> 01:59:44.985]  It's time to filter our water.
[01:59:45.105 --> 01:59:52.229]  Visit InfoWarsThor.com and use promo code WATER to get 10% off their entire family of incredible products.
[01:59:52.449 --> 01:59:52.809]  Big Brother.
[01:59:52.849 --> 01:59:54.050]  Mainstream media.
[01:59:54.130 --> 01:59:55.170]  Government cover-ups.
[01:59:55.290 --> 01:59:56.370]  You want answers?
[01:59:59.732 --> 02:00:00.232]  Well, so does he.
[02:00:20.823 --> 02:00:24.406]  He's Alex Jones on the GCN Radio Network.
[02:00:25.007 --> 02:00:29.110]  And now, live from Austin, Texas, Alex Jones.
[02:00:29.331 --> 02:00:32.473]  Alright.
[02:00:34.455 --> 02:00:36.857]  Lately I've not been getting into the stacks a lot on air.
[02:00:36.937 --> 02:00:43.043]  I want to attempt a smattering of important news stories I want to cover that I haven't gotten to.
[02:00:43.063 --> 02:00:46.346]  Like Nielsen ratings in a new scandal with fixed ratings.
[02:00:47.182 --> 02:00:48.703]  That's like a fish swimming in the ocean.
