[00:00:00.823 --> 00:00:10.784]  4438.
[01:28:10.133 --> 01:28:11.354]  And I go, Mike, that's ridiculous.
[01:28:11.394 --> 01:28:12.074]  They don't do that.
[01:28:12.395 --> 01:28:13.095]  That's Russia.
[01:28:13.435 --> 01:28:20.821]  I walk up to the front desk, you know, the bulletproof glass, the people behind it, and I go, can I have the document you have people to sign when they leave?
[01:28:20.841 --> 01:28:21.822]  She goes, oh yeah, here it is.
[01:28:23.528 --> 01:28:29.252]  In Russia, they hid down in pits under police stations and did this in dungeons.
[01:28:29.672 --> 01:28:34.075]  Now it's just out in the open on the news, and a couple years later they have a CBS show.
[01:28:34.375 --> 01:28:35.856]  Oh, you're now guilty until proven innocent.
[01:28:35.876 --> 01:28:36.877]  It's for your security.
[01:28:37.197 --> 01:28:39.279]  Yes, you'll have to take thousands of dollars of classes.
[01:28:39.299 --> 01:28:42.881]  You'll have it on your record for any arrest.
[01:28:43.202 --> 01:28:45.043]  And they just list all the crimes you've committed.
[01:28:45.243 --> 01:28:46.264]  It's a standard form.
[01:28:47.811 --> 01:28:49.092]  I'm not kidding, people!
[01:28:49.112 --> 01:28:54.215]  Brad, we're about to go to calls, but how did it get this insane?
[01:28:55.596 --> 01:28:56.757]  Just real simple.
[01:28:58.878 --> 01:29:05.142]  You know, in that little book of mine, Walls and Their Minds, I ask the question, who's the most dangerous, the liar or the believer?
[01:29:06.864 --> 01:29:08.685]  We have a nation of believers
[01:29:09.497 --> 01:29:21.861]  That have believed all of the lies that they are told by their politicians, by their local police, and their school teachers, and the news media, and all the rest.
[01:29:22.981 --> 01:29:25.342]  Never check things out.
[01:29:25.802 --> 01:29:27.442]  Never read the Constitution.
[01:29:27.502 --> 01:29:28.823]  Never read the Bill of Rights.
[01:29:29.903 --> 01:29:31.884]  Never read the information.
[01:29:32.164 --> 01:29:34.545]  Never read the speeches by Patrick Henry.
[01:29:34.785 --> 01:29:35.725]  Here's another example.
[01:29:36.961 --> 01:29:39.922]  We've all heard of the hundreds of stories, and it's always in the back of the paper.
[01:29:40.103 --> 01:29:43.784]  Eighty-year-old lady pulled over, $5,000 in her purse because she doesn't trust banks.
[01:29:44.244 --> 01:29:46.485]  Cops take it and say, it's up to you to prove it's not drugs.
[01:29:46.885 --> 01:29:50.347]  No arrest, no jury, no indictment, no grand jury, no nothing.
[01:29:50.667 --> 01:29:52.768]  He can spend $30,000 to get $5,000 back.
[01:29:53.168 --> 01:29:53.348]  Yeah.
[01:29:54.109 --> 01:30:01.732]  I mean, some of these ticket counter people at the airports are making $100,000 a year off of the 10% payoff they get from the federal marshals.
[01:30:02.112 --> 01:30:04.353]  They're making $30,000 a year as a ticket clerk.
[01:30:04.933 --> 01:30:19.978]  You walk up, you're paying cash, got a big wad of money, you're going to... One guy, you know, going to buy shrubs, he had the receipts for the last year's purchase, no criminal record, they arrest him, take everything he's got, no drugs are found, they're taking ranchers and farms, they don't even have to plant the drugs anymore!
[01:30:20.378 --> 01:30:21.839]  There's no indictment, no nothing!
[01:30:22.749 --> 01:30:26.833]  And then Patriot Act 1, Red, you know, I've written an analysis of that.
[01:30:26.853 --> 01:30:29.475]  I've written an analysis of the second Patriot Act.
[01:30:29.675 --> 01:30:31.016]  It gives total immunity to government.
[01:30:31.296 --> 01:30:32.097]  No more warrants.
[01:30:32.157 --> 01:30:35.600]  It's for all crimes, all investigations, including misdemeanors.
[01:30:35.640 --> 01:30:37.001]  Section 802 of the first one.
[01:30:37.401 --> 01:30:39.283]  Secret arrest, secret execution.
[01:30:39.703 --> 01:30:43.546]  They're building a death camp, an execution center, according to Reuters and the Washington Post.
[01:30:43.826 --> 01:30:45.327]  They camp x-ray four citizens.
[01:30:45.708 --> 01:30:47.469]  I mean, that's not freedom, is it, Red?
[01:30:47.789 --> 01:30:50.211]  Secretly disappearing and no one knows where you went?
[01:30:50.932 --> 01:30:51.132]  Right.
[01:30:52.850 --> 01:30:54.011]  Well, it's worse than Russia.
[01:30:55.031 --> 01:30:56.012]  It's worse than Russia.
[01:30:56.813 --> 01:30:59.294]  It's worse than the communists in Russia ever had.
[01:31:00.015 --> 01:31:03.537]  Because this here, you know, is high-tech.
[01:31:04.344 --> 01:31:10.486]  Everything they're doing is high-tech, and uh... So they built the prison... ...crude compared to what they're trying to do here.
[01:31:10.686 --> 01:31:11.046]  That's it.
[01:31:11.086 --> 01:31:12.867]  They built the giant control grid.
[01:31:12.927 --> 01:31:13.707]  DARPA admits it.
[01:31:13.947 --> 01:31:16.568]  Army control, the cameras, everything to track and trace you.
[01:31:16.788 --> 01:31:18.248]  For military control of the U.S.
[01:31:18.268 --> 01:31:19.929]  They've said they're getting rid of Posit Comitatus.
[01:31:20.369 --> 01:31:20.949]  It's public.
[01:31:21.129 --> 01:31:22.809]  They've got the gun to our head.
[01:31:22.869 --> 01:31:24.430]  They just haven't fully pulled the trigger.
[01:31:24.950 --> 01:31:25.671]  Absolutely.
[01:31:25.911 --> 01:31:28.293]  And they're telling us, the terrorists are coming!
[01:31:28.473 --> 01:31:29.514]  The terrorists are going to get you!
[01:31:29.654 --> 01:31:31.255]  We're going to do this to you to keep you safe!
[01:31:31.536 --> 01:31:32.096]  Accept it!
[01:31:32.156 --> 01:31:32.677]  Accept it!
[01:31:33.057 --> 01:31:42.945]  Yeah, this war on terrorism is so hypocritical because the Internal Revenue Service has been the worst terrorist organization on the face of the earth.
[01:31:43.005 --> 01:31:46.588]  Yeah, they call you before special judges that are paid by the IRS.
[01:31:46.628 --> 01:31:48.009]  There's no juries.
[01:31:48.069 --> 01:31:49.430]  I mean, how did that happen in America?
[01:31:49.951 --> 01:31:52.613]  Oh yes, it happened because of the gullible
[01:31:53.960 --> 01:31:55.721]  Uh, the power of the gullible.
[01:31:55.961 --> 01:32:01.926]  How do they grab your bank account without you being indicted and going before a jury and the IRS showing you the law?
[01:32:02.326 --> 01:32:03.267]  Yeah.
[01:32:03.647 --> 01:32:05.909]  Well, the IRS has gotten away with it for years.
[01:32:06.610 --> 01:32:08.171]  Guilty until proven innocent.
[01:32:08.211 --> 01:32:10.473]  What about Dick Simkannon from Aeroplastics?
[01:32:10.913 --> 01:32:11.994]  I know Dick very well.
[01:32:12.395 --> 01:32:13.896]  Tell us about that and we'll go to these calls.
[01:32:14.977 --> 01:32:21.262]  Well, Dick, of course, put his picture, had his picture and his story.
[01:32:22.089 --> 01:32:26.733]  In that Bob Schultz We The People thing in USA Today.
[01:32:26.813 --> 01:32:28.875]  Full page ads in USA Today.
[01:32:29.615 --> 01:32:34.319]  And he put himself and his business, his life, he put it all on the line.
[01:32:35.300 --> 01:32:37.021]  And he was a check.
[01:32:37.322 --> 01:32:41.205]  He was acting as a check against a criminal government.
[01:32:41.825 --> 01:32:47.670]  And boy, they've come down on him and they've come down on everybody that's been involved in that.
[01:32:48.659 --> 01:32:55.369]  And it's so diabolical, it is absolutely tyranny at its worst.
[01:32:55.609 --> 01:32:57.332]  And all they did was print the U.S.
[01:32:57.372 --> 01:33:02.419]  Code showing the Federal Reserve is a private collection agency for the private Federal Reserve.
[01:33:02.719 --> 01:33:02.920]  Yes.
[01:33:04.742 --> 01:33:10.709]  And the fact that the IRS, that the 16th Amendment had never been ratified.
[01:33:10.949 --> 01:33:19.658]  And you traveled with Bill Benson to the original 48 at the time and found out that many states hadn't even ratified it in their own official records.
[01:33:20.539 --> 01:33:21.940]  But again, there's the illusion.
[01:33:22.581 --> 01:33:22.781]  Yeah.
[01:33:23.242 --> 01:33:27.306]  I'm the co-author of the book, Volume 1 of The Law That Never Was.
[01:33:28.160 --> 01:33:34.844]  Because we started that process of collecting that information right here in the state of Montana in June of 1980.
[01:33:35.745 --> 01:33:46.952]  That's over 20 years ago, 23 years ago, we started that project of investigating the ratification of the 16th and the 17th Amendment, both of them.
[01:33:47.852 --> 01:33:52.775]  And, you know, when I wrote my book, Born Again Republic, in the fall of 1980, that'll be 23 years ago now,
[01:33:56.987 --> 01:34:03.372]  I knew at that point in time we had the documentation to prove that the 16th Amendment was a fraud.
[01:34:03.412 --> 01:34:16.963]  Now for those who don't know, that gave us the income tax, along with the 1913 Federal Reserve Act, but also the 17th Amendment took the Senators from the states who were appointed by your legislatures, that made them creatures of the state, were taken to the federal government.
[01:34:17.263 --> 01:34:24.849]  Yes, the states lost what little was left of their states' rights and their state sovereignty.
[01:34:26.275 --> 01:34:26.936]  They lost it.
[01:34:26.996 --> 01:34:33.539]  And of course, you see, it was the 14th Amendment, which is also phony, and the 17th Amendment.
[01:34:34.279 --> 01:34:37.961]  Those are the two amendments that basically changed our form of government.
[01:34:38.001 --> 01:34:41.123]  And the 14th Amendment no longer makes us free human beings.
[01:34:41.283 --> 01:34:45.025]  It makes us trustees, wards of the state who have privileges.
[01:34:45.445 --> 01:34:45.685]  Yes.
[01:34:48.903 --> 01:34:49.663]  Unbelievable.
[01:34:49.683 --> 01:34:52.484]  Let's take some calls for those that have been patiently holding.
[01:34:53.104 --> 01:34:55.165]  The toll-free number to join us is 800-259-9231.
[01:34:55.805 --> 01:34:58.326]  And, Red, I really appreciate you joining us.
[01:34:58.646 --> 01:34:59.226]  Stay right there.
[01:34:59.606 --> 01:35:00.606]  Spencer in Ohio.
[01:35:00.646 --> 01:35:01.807]  You're on the air with Red Beckman.
[01:35:01.847 --> 01:35:02.187]  Go ahead.
[01:35:02.967 --> 01:35:04.227]  God bless you, Mr. Beckman.
[01:35:05.428 --> 01:35:09.829]  Article 1, Section 9 states, no ex post facto law shall be passed.
[01:35:10.956 --> 01:35:19.360]  We're losing our grand juries because of the actions of Bill Clinton, and he signed in the International World Court in December of 2000.
[01:35:20.600 --> 01:35:22.321]  Is that not Communist goal number 45?
[01:35:22.421 --> 01:35:24.822]  Well, let me stop you right there, okay?
[01:35:25.042 --> 01:35:30.104]  Because the bankers created the Communists as a consolidation arm and a murder arm, but at the same time,
[01:35:31.934 --> 01:35:37.638]  What we have here going on is that it's always an expansion of already existing corruption.
[01:35:37.959 --> 01:35:39.059]  The New World Order isn't coming.
[01:35:39.100 --> 01:35:40.040]  It's been here.
[01:35:40.561 --> 01:35:41.862]  It's what increment will we see?
[01:35:41.942 --> 01:35:45.885]  And yes, the Supreme Court has said it will follow the orders of the International Criminal Court.
[01:35:46.625 --> 01:35:47.886]  Ginsburg and others have said it.
[01:35:47.966 --> 01:35:48.907]  Read any comments to that?
[01:35:50.088 --> 01:35:53.190]  Well, they're showing their true colors.
[01:35:55.032 --> 01:35:56.373]  And they're so blatant about it.
[01:35:56.433 --> 01:36:00.636]  They're so sure of themselves that the American people
[01:36:01.445 --> 01:36:02.866]  are not going to react.
[01:36:03.647 --> 01:36:10.892]  They're so sure of themselves that they can go public and there's no reaction on the part of the people out here.
[01:36:11.713 --> 01:36:19.198]  And this just gives them more energy and such to go on with their program.
[01:36:19.378 --> 01:36:25.182]  I first wrote about the New World Order in 1984 in one of my books.
[01:36:25.443 --> 01:36:29.606]  And people at that time, they said, where in the world do you get this New World Order thing?
[01:36:31.531 --> 01:36:34.915]  It's there, and it's very, very visible today.
[01:36:35.315 --> 01:36:52.332]  In July 7th of 2001, UNIDIR, the United Nations Disarmament Body, met in New York and they said, on their website, on TV, they read it here many times on air, from the UN website, they said, civilian ownership of firearms threatens the legitimate
[01:36:52.955 --> 01:36:56.257]  That, of course, is just exactly the opposite of what the founders gave us.
[01:37:18.134 --> 01:37:45.263]  uh... twenty some years ago well that is the definition of a dictatorship absolutely absolutely and it is just the opposite absolute opposite of what we were supposed to have uh... we were supposed to be we the people were to be sovereign over the government and today the government is sovereign over us but it's all for our best interest let's uh... thanks Spencer uh... Kathy in Michigan you're on the air go ahead
[01:37:45.899 --> 01:37:46.319]  Hello.
[01:37:46.600 --> 01:37:48.481]  Yes, welcome.
[01:37:48.961 --> 01:38:04.852]  I hope this pertains to your discussion today, but I would like to ask Mr. Beckman about a situation that is going on here in our county in Michigan, and that is the American Farmland Trust is in here trying to convince the farmers to sell their development rights.
[01:38:04.952 --> 01:38:10.896]  That's like selling a freedom to them, which I think is just a horrendous thing.
[01:38:12.477 --> 01:38:15.159]  Does Mr. Beckman know anything about the American Farmland Trust?
[01:38:15.683 --> 01:38:18.905]  Well, yes, and we have the same problem in the state of Montana.
[01:38:20.146 --> 01:38:37.216]  It's all over the country and it's so diabolical and people are, and of course the way the tax laws are, and the way the agriculture, the pricing of the farmer's products and such, they're breaking the farmer.
[01:38:37.256 --> 01:38:39.578]  They're breaking the agriculturists in this country.
[01:38:40.378 --> 01:38:43.420]  And they're putting them into a desperate situation where they do
[01:38:44.891 --> 01:38:56.498]  I don't know how many different outfits there are that are buying these conservation easements and it's really, really bad news.
[01:38:56.978 --> 01:38:59.420]  What's going on here is forever.
[01:39:04.363 --> 01:39:06.905]  Those conservation easements are forever.
[01:39:07.525 --> 01:39:10.667]  I've sat at these meetings and I have heard them say that
[01:39:13.883 --> 01:39:17.164]  The farmers are hurting and this is a good time to push this.
[01:39:17.224 --> 01:39:17.464]  Sure.
[01:39:17.565 --> 01:39:24.887]  It just... Well, look, ma'am, ma'am, I've been to smart growth conferences and the federal government, Republican and Democrat, are funding it.
[01:39:25.388 --> 01:39:26.428]  They squeeze you out.
[01:39:26.568 --> 01:39:28.389]  They say you can't build or use your land.
[01:39:28.409 --> 01:39:32.210]  Then they say we'll pay you pennies on the dollar for it, but they'll buy your land outright.
[01:39:32.671 --> 01:39:37.673]  And here in Austin, they grabbed 15,000 acres, said you couldn't build on it, grabbed it, said it would be a park.
[01:39:38.053 --> 01:39:40.714]  Now they're selling it for major corporations to build on.
[01:39:40.974 --> 01:39:43.575]  The Supreme Court ruled two years ago they can take land without
[01:39:43.575 --> 01:39:44.095]  We're good to go.
[01:40:06.847 --> 01:40:11.891]  So, it's all out in the open, what they're doing, and it's horrible, it's feudalism, it's serfdom.
[01:40:12.211 --> 01:40:15.233]  They want us in compact cities, dependent on them.
[01:40:15.253 --> 01:40:16.954]  Any comments, Red?
[01:40:17.415 --> 01:40:22.218]  Well, it's just blatant, and the American people sleep on.
[01:40:23.160 --> 01:40:31.387]  This is what Catherine Bretti, the UN World Food Program Executive Director, said in 1997.
[01:40:31.427 --> 01:40:34.669]  Food is power.
[01:40:34.769 --> 01:40:36.571]  We use it to change behavior.
[01:40:36.991 --> 01:40:38.552]  Some may call that bribery.
[01:40:38.612 --> 01:40:40.554]  We do not apologize, Red.
[01:40:40.974 --> 01:40:42.275]  Yes, I remember that.
[01:40:42.295 --> 01:40:45.918]  So how do you start to educate people?
[01:40:46.280 --> 01:40:51.203]  These farmers that are desperate, that they're convinced this is a good thing, you know?
[01:40:51.223 --> 01:40:53.305]  They've got their head stuck in the sand, a lot of them.
[01:40:53.945 --> 01:40:56.487]  I mean, don't they realize it's selling a freedom?
[01:40:56.507 --> 01:40:59.729]  They just don't understand what freedom is.
[01:41:00.470 --> 01:41:03.712]  They've been told all their lives that they're free, and they believed it.
[01:41:03.772 --> 01:41:13.319]  That's, you know, I keep repeating that phrase, or that question, who's the most dangerous, the liar or the believer?
[01:41:14.412 --> 01:41:21.196]  The believer, if he believes a lie, and if you've got a liar and if he's got a million believers, he's dangerous.
[01:41:21.536 --> 01:41:22.176]  The liar is.
[01:41:22.597 --> 01:41:23.257]  Well, that's it.
[01:41:23.517 --> 01:41:30.201]  And they've got this mass of stampeding lemmings who aren't evil people but are totally ignorant.
[01:41:30.221 --> 01:41:31.762]  They buy the lies of the tyrant.
[01:41:32.142 --> 01:41:33.183]  Yes.
[01:41:33.283 --> 01:41:37.545]  And they thank the tyrant as he abuses and destroys them.
[01:41:37.985 --> 01:41:38.205]  Yes.
[01:41:38.526 --> 01:41:40.807]  I mean, Red, I've got a stack of articles every day now
[01:41:41.897 --> 01:41:46.050]  Well, they're admitting thousands of dangerous chemical and biological tests over our cities.
[01:41:46.812 --> 01:41:48.457]  It came out, confirmed, admitted, U.S.
[01:41:48.477 --> 01:41:49.220]  government document.
[01:41:50.333 --> 01:41:57.500]  That Roosevelt left 7,000 women and children and men, civilians, in the Philippines and said, if they're captured, it'll be good war propaganda.
[01:41:57.940 --> 01:41:58.921]  And most of them were killed.
[01:41:58.981 --> 01:42:01.403]  More were killed out of that 7,000 that died at Pearl Harbor.
[01:42:02.304 --> 01:42:02.924]  Of the 2,800.
[01:42:03.145 --> 01:42:10.952]  So, here they are, admittedly, killing thousands of women and children, leaving them to die, saying it's a good thing, as a good war propaganda.
[01:42:10.972 --> 01:42:12.733]  And people say, oh, we can trust the government.
[01:42:13.033 --> 01:42:13.954]  They wouldn't carry out 9-1-1.
[01:42:16.297 --> 01:42:18.738]  I mean, people don't think of all the crimes this government's committed.
[01:42:18.758 --> 01:42:19.998]  They go, well, that's the government.
[01:42:20.318 --> 01:42:21.679]  It's an illegitimate government.
[01:42:22.159 --> 01:42:23.279]  It's an alien government.
[01:42:24.800 --> 01:42:25.880]  Alien to our way of life.
[01:42:25.940 --> 01:42:26.721]  Kathy, anything else?
[01:42:27.581 --> 01:42:28.981]  No, I guess that's it.
[01:42:29.161 --> 01:42:33.003]  I need to gather more information on this.
[01:42:33.043 --> 01:42:38.344]  Tell people to study history and the horrible things governments have done in every case, and then why do they think it's different today?
[01:42:38.404 --> 01:42:38.985]  Thanks for the call.
[01:42:39.005 --> 01:42:40.285]  Thank you.
[01:42:40.365 --> 01:42:41.205]  David in Delaware.
[01:42:41.225 --> 01:42:41.766]  You're on the air.
[01:42:41.826 --> 01:42:42.166]  Go ahead.
[01:42:43.573 --> 01:42:44.013]  Yes, sir.
[01:42:44.513 --> 01:42:45.154]  Is this Alex?
[01:42:45.474 --> 01:42:45.954]  Yes, sir.
[01:42:46.194 --> 01:42:47.895]  Yes, this is Dave from Delaware.
[01:42:48.435 --> 01:42:48.835]  Welcome!
[01:42:49.155 --> 01:42:49.776]  How are you, sir?
[01:42:50.216 --> 01:42:50.756]  I'm okay.
[01:42:50.916 --> 01:42:57.299]  Okay, I got something here that might be very important to you pertaining to the bank.
[01:42:57.379 --> 01:43:06.343]  Two years ago, roughly, the bank that I dealt with was taking, wanting to take my checks and give me image copies instead.
[01:43:06.383 --> 01:43:07.303]  And I told them no.
[01:43:08.144 --> 01:43:12.246]  And I stood up to them and now they're giving me the checks back.
[01:43:12.326 --> 01:43:12.926]  Canceled checks.
[01:43:14.269 --> 01:43:26.237]  Now, I've been stamping on checks also where it mentions I have not accepted any lawful money, which it goes to a court case and so forth.
[01:43:27.537 --> 01:43:33.061]  And three different government checks that I get, which is from the U.S.
[01:43:33.101 --> 01:43:33.601]  Treasury.
[01:43:34.982 --> 01:43:39.345]  Now, they're saying at the bank they can't get, they will not tax my checks no more that
[01:43:42.162 --> 01:43:49.066]  Well, the banks are trying to make everybody take automatic transfers and so are corporations.
[01:43:49.586 --> 01:43:53.868]  Getting rid of even the physical fiat currency, Red, why is that important?
[01:43:54.408 --> 01:43:56.489]  Well, it's more control.
[01:43:57.690 --> 01:44:03.913]  If they can control the money, they want a cashless society.
[01:44:06.632 --> 01:44:09.634]  If they can control the money, they've got control.
[01:44:11.175 --> 01:44:14.477]  That's about the final straw in this whole system.
[01:44:14.577 --> 01:44:18.740]  By the way, Red, I have the official DARPA document and the Associated Press.
[01:44:19.721 --> 01:44:30.968]  The Army has now said the face-scanning cameras that are everywhere to scan our faces, the Casual Society, the biometrics, they admit it is about a military control grid for the U.S.
[01:44:31.229 --> 01:44:31.489]  Yes.
[01:44:31.909 --> 01:44:33.150]  This is admitted, people!
[01:44:34.325 --> 01:44:41.291]  Um, I was in Colorado just a few weeks ago and they said they've already got one of those cameras on one of the main highways.
[01:44:41.431 --> 01:44:42.291]  Oh, they're everywhere.
[01:44:42.692 --> 01:44:44.753]  Look, the camera just hooks into a software system.
[01:44:45.434 --> 01:44:46.475]  Mm-hmm.
[01:44:46.595 --> 01:44:55.622]  And they can identify a person by just a picture of him in his car, his face.
[01:44:56.633 --> 01:44:59.136]  And that goes off and where'd they get the original image?
[01:44:59.236 --> 01:45:02.100]  The digital photo when you got the driver's license along with a thumb scan.
[01:45:02.460 --> 01:45:04.943]  And now grocery stores are putting it in and saying you've got to use it.
[01:45:07.404 --> 01:45:08.505]  Are you a diabetic?
[01:45:08.585 --> 01:45:09.926]  Do you know someone who is?
[01:45:09.986 --> 01:45:13.588]  Well, here's some great news that can save you time and money.
[01:45:13.889 --> 01:45:19.913]  If you're required to test your blood sugar, Medicare and Medicaid may pay for your diabetes testing supplies.
[01:45:20.153 --> 01:45:24.256]  And if that's of interest to you, you need to know about R-Tex Medical.
[01:45:24.576 --> 01:45:28.759]  We'll ship your diabetes supplies right to your door at no cost to you.
[01:45:29.219 --> 01:45:35.924]  And we work with Medicare and Medicaid and even most private insurances to determine your maximum coverage benefits.
[01:45:36.124 --> 01:45:39.126]  Call now to confirm your eligibility.
[01:45:39.146 --> 01:45:39.707]  800-419-2335.
[01:45:40.888 --> 01:45:49.334]  Again, we are Artex Medical, and our commitment to you is to save you time, money, and hassles on receiving your diabetes testing supplies.
[01:45:49.634 --> 01:45:52.156]  There are no membership fees, no shipping costs.
[01:45:52.456 --> 01:45:55.578]  We even file all the insurance claims, so call 24 hours a day.
[01:45:55.598 --> 01:45:55.638]  800-419-2335.
[01:45:55.658 --> 01:45:55.698]  800-419-2335.
[01:45:55.719 --> 01:45:55.759]  800-419-2335.
[01:46:04.705 --> 01:46:05.665]  419-2335.
[01:46:05.745 --> 01:46:13.188]  Through the years of providing water filters to America, you've come to us and we've listened.
[01:46:13.528 --> 01:46:17.610]  You asked us to make the water level visible to eliminate the guesswork when refilling the water.
[01:46:17.910 --> 01:46:18.450]  We listened.
[01:46:18.770 --> 01:46:23.752]  You asked for an elevated base so the system could be used in places beside on the edge of a counter.
[01:46:24.032 --> 01:46:24.512]  We listened.
[01:46:24.892 --> 01:46:27.933]  You asked us to develop a filter that was made in the USA.
[01:46:28.353 --> 01:46:28.894]  We listened.
[01:46:29.354 --> 01:46:32.875]  You asked us to include an emergency light for camping and during power
[01:46:33.015 --> 01:46:33.395]  I think so.
[01:46:59.256 --> 01:47:03.518]  That's toll free 888-803-4438.
[01:47:03.738 --> 01:47:05.159]  Not yet available in Iowa.
[01:47:07.060 --> 01:47:11.402]  Alex Jones here announcing the release of my new film, Police State 3 Total Enslavement.
[01:47:11.562 --> 01:47:16.004]  Police State 3 details the architecture, goals, and operations of the New World Order.
[01:47:16.144 --> 01:47:20.506]  There is a chance to use this disaster for the New World Order.
[01:47:20.566 --> 01:47:21.887]  The New World Order.
[01:47:23.692 --> 01:47:27.915]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[01:47:27.975 --> 01:47:34.920]  We rip the sinister Patriot Act legislation 1 and 2 apart, piece by piece, and reveal the arrogance of what Ashcroft has to say about your liberty.
[01:47:35.040 --> 01:47:37.142]  You will lose your liberty.
[01:47:37.402 --> 01:47:47.930]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[01:47:48.050 --> 01:47:50.192]  If you want to understand what the new world order really is,
[01:47:50.712 --> 01:47:51.412]  Well, I walked back down
[01:48:18.707 --> 01:48:28.293]  The carnival barkers that run the government, the media, who live off of our production, have convinced us that they're there to take care of us.
[01:48:28.313 --> 01:48:31.315]  Well, I assure you they're not if you just investigate it in a cursory fashion.
[01:48:31.335 --> 01:48:32.096]  They're total criminals.
[01:48:32.836 --> 01:48:34.337]  They're sadistic psychopaths.
[01:48:34.357 --> 01:48:36.859]  That's why they're in control, because they are ruthless criminals.
[01:48:37.399 --> 01:48:41.222]  And they're feeding on you because you are a mindless jellyfish.
[01:48:42.421 --> 01:48:44.042]  Who has just accepted all these lies?
[01:48:44.142 --> 01:48:45.443]  And you need to stop being abused.
[01:48:45.463 --> 01:48:46.903]  You need to wake up to what's happening.
[01:48:47.384 --> 01:48:48.785]  You need to wake up to world history.
[01:48:49.105 --> 01:48:52.106]  Red Beckman, you have been with us for the last hour and 20 minutes.
[01:48:53.647 --> 01:49:02.212]  I'd like to hold you over the next hour and talk about some of your books and videotapes and take more calls, but if you can do that.
[01:49:03.432 --> 01:49:06.294]  But right now, let's go ahead and go back to the calls.
[01:49:06.674 --> 01:49:07.895]  Hank in Florida.
[01:49:07.935 --> 01:49:08.975]  Thanks for calling, sir.
[01:49:09.015 --> 01:49:09.696]  You're on the air.
[01:49:09.756 --> 01:49:10.056]  Welcome.
[01:49:10.819 --> 01:49:13.379]  Hi, I just got a couple of things.
[01:49:14.220 --> 01:49:23.661]  I've got some of your tapes and a few others around and I got some from the militia in Montana and now my telephone has been tapped.
[01:49:24.701 --> 01:49:25.062]  Oh really?
[01:49:25.122 --> 01:49:25.802]  How do you know that?
[01:49:28.662 --> 01:49:32.163]  You don't know when the Echelon system is tapping your phone.
[01:49:32.463 --> 01:49:34.003]  It would have to be a local phone.
[01:49:34.143 --> 01:49:37.424]  The tapping systems for the last 20 years, you don't hear them, sir.
[01:49:39.564 --> 01:49:43.646]  Also, if they had five million government personnel, they couldn't watch all of us.
[01:49:44.146 --> 01:49:49.269]  All this announcement of Echelon and Total Information is an intimidation chilling effect system.
[01:49:49.529 --> 01:49:50.869]  Any comments to that, Red Beckman?
[01:49:51.590 --> 01:49:53.671]  Well, you're right on target with that.
[01:49:54.951 --> 01:50:01.314]  It's intimidation, you know, to keep people fearful.
[01:50:02.555 --> 01:50:07.857]  I mean, if you're hearing stuff on your phone, it's because they want you to, or it's because water's in the lines.
[01:50:08.940 --> 01:50:10.982]  No, I know somebody's on there.
[01:50:11.002 --> 01:50:11.903]  Oh really?
[01:50:11.923 --> 01:50:14.366]  How do you know?
[01:50:14.506 --> 01:50:23.116]  I was in a call-in situation like I am now and I heard a little click and then somebody breathing.
[01:50:24.228 --> 01:50:26.549]  Well, a lot of times, just so you know, I work in radio, sir.
[01:50:27.149 --> 01:50:32.971]  A lot of times they hit two buttons, or the host fumbles, or the phone line systems.
[01:50:33.031 --> 01:50:34.591]  Believe me, believe me, sir.
[01:50:35.211 --> 01:50:35.612]  Believe me.
[01:50:35.872 --> 01:50:37.252]  I'm a big fish in this movement.
[01:50:37.292 --> 01:50:38.613]  I'm fighting the New World Order hard.
[01:50:39.233 --> 01:50:39.553]  Okay?
[01:50:39.613 --> 01:50:44.054]  It takes a long time for them to surveil you, to know who you are, to do anything.
[01:50:44.094 --> 01:50:44.894]  We outnumber them.
[01:50:45.675 --> 01:50:46.655]  Thousands to one.
[01:50:46.755 --> 01:50:49.976]  And most police and military I talk to are waking up and joining us.
[01:50:50.476 --> 01:50:53.017]  Red, isn't it really an illusion that they've got the power?
[01:50:54.368 --> 01:50:54.729]  It is.
[01:50:54.969 --> 01:51:02.696]  It is an illusion, and of course they continue, you see, they continue the illusion.
[01:51:04.758 --> 01:51:16.069]  This is why I said that if we have an economic meltdown, it's going to be quite a switch, I suspicion, in the thinking of the American people.
[01:51:17.634 --> 01:51:28.140]  They're suddenly going to wake up and they're going to say, hey, there's a guy by the name of Alex Jones down there in Texas and he's been telling us about a lot of this and we should have listened.
[01:51:29.120 --> 01:51:32.922]  And they're going to be, their hearing is going to become very acute.
[01:51:33.262 --> 01:51:39.946]  Hank, we've planted billions of seeds, millions have sprouted, but tyranny is the water and sunlight that makes it sprout.
[01:51:40.206 --> 01:51:42.587]  What Rhett is saying is a lot of people have heard the message
[01:51:43.234 --> 01:51:51.597]  They don't take it serious until they get abused in the exact fashion we described, and when they find out it's tyranny, then they will become the greatest allies of liberty.
[01:51:51.637 --> 01:51:52.517]  Is that what you're saying, Red?
[01:51:53.078 --> 01:52:02.741]  Yes, and they're the ones that are going to... It's like I've always said, the fellow that gets mad last is the one that's the most dangerous.
