[00:00:20.141 --> 00:00:21.104]  I'm good.
[01:26:41.547 --> 01:26:47.510]  But yeah, if they're going to drop bombs on civilian targets, you know, I guess there's more involvement there if you want to talk about Libya.
[01:26:47.830 --> 01:26:56.934]  And Madeleine Albright, as Secretary of State, oversaw the bombing of Serbia, even though the UN admitted the other group started the war, and that twice as many Serbs had died.
[01:26:56.974 --> 01:26:58.894]  I'm not taking a side, I'm taking a side on facts.
[01:26:59.915 --> 01:27:04.697]  She got saved from the Nazis by the Serbs, and then she repaid them by bombing them.
[01:27:04.997 --> 01:27:07.058]  I mean, there's always next level with these people.
[01:27:08.979 --> 01:27:19.607]  Absolutely, and I think even more appropriate to bring up the latest involvement of Trump, you know, bringing these different factions to the table for the first time.
[01:27:19.707 --> 01:27:23.090]  Sure, maybe, you know, all of the cultural differences... Oh no, I started the show.
[01:27:23.570 --> 01:27:24.931]  I said, why does the UN want Trump out?
[01:27:25.152 --> 01:27:28.134]  Because he's not letting the US be the police force to bomb everybody.
[01:27:28.975 --> 01:27:30.396]  He said, no more nation building.
[01:27:30.696 --> 01:27:34.439]  We're going to make trade deals and we're going to build hotels in these people's countries.
[01:27:34.479 --> 01:27:37.241]  That's how you, you actually have relationships with people.
[01:27:37.301 --> 01:27:38.122]  You don't rape them.
[01:27:40.151 --> 01:28:02.902]  So imagine if you were one of these power brokers who authorized dropping depleted uranium on civilian targets, and now you're still, you know, you're still with it, you're still around, you still have some power, and here comes Trump totally undermining that aggression and bringing these people to the table, and with at least some hope of, or some semblance of peace.
[01:28:02.922 --> 01:28:05.804]  Trump's absolutely, and Trump's always been against offensive war.
[01:28:08.227 --> 01:28:08.627]  Absolutely.
[01:28:08.647 --> 01:28:09.627]  That's why Trump's so good.
[01:28:10.267 --> 01:28:14.949]  Can you believe that the average liberal is not supporting Trump when he should have the Peace Prize, not Obama?
[01:28:16.870 --> 01:28:17.270]  I can.
[01:28:17.630 --> 01:28:18.971]  I can absolutely believe it.
[01:28:18.991 --> 01:28:26.733]  The toxicity of the educational kind of state that we're in right now is unbelievable.
[01:28:27.594 --> 01:28:29.174]  I've seen it with my own two eyes.
[01:28:29.194 --> 01:28:30.455]  I've participated in it.
[01:28:31.035 --> 01:28:33.276]  You know, got out with my sanity, thank God.
[01:28:33.973 --> 01:28:40.520]  But a lot of people can't, and through no fault of their own, they're just totally consumed by it.
[01:28:40.560 --> 01:28:50.070]  That's right, once you buy into their lies, you have to buy it all because it's your identity, and then they're just too far gone, and next, they're just randomly burning down people's houses, because they're white.
[01:28:52.677 --> 01:28:52.897]  Right.
[01:28:52.957 --> 01:29:01.986]  I mean, if you want to get a PhD right now in some sort of archaeological study, do you think you can come out and question, you know, how old the Sphinx might be?
[01:29:02.006 --> 01:29:05.929]  I mean, the same holds true for different degrees.
[01:29:06.029 --> 01:29:07.691]  All of science was about asking questions.
[01:29:07.731 --> 01:29:11.755]  Now it's about orthodoxy because now it's a religion of the elite for their power.
[01:29:11.775 --> 01:29:13.256]  It's not about real searching out.
[01:29:15.378 --> 01:29:15.618]  Right.
[01:29:15.638 --> 01:29:18.421]  And there's like this aspect of an esoteric
[01:29:19.471 --> 01:29:21.533]  Kind of thing that permeates all of it.
[01:29:21.653 --> 01:29:24.916]  Oh, it's definitely an esoteric group trying to suppress what they already know.
[01:29:25.697 --> 01:29:28.280]  That we're ancient, we're not alone, and there is good and evil.
[01:29:29.301 --> 01:29:30.362]  Amazing call, Brian.
[01:29:30.402 --> 01:29:33.064]  Back in 60 seconds with a bunch of other incredible callers.
[01:29:33.485 --> 01:29:34.506]  Stay with us.
[01:29:35.967 --> 01:29:37.008]  What a time to be alive.
[01:29:37.788 --> 01:29:38.388]  Open U.N.
[01:29:38.428 --> 01:29:39.369]  takeover of the planet.
[01:29:39.869 --> 01:29:41.710]  Telling us what we can talk about medically online.
[01:29:41.790 --> 01:29:42.951]  Big Tech follows their orders.
[01:29:43.431 --> 01:29:43.931]  Now the U.N.'
[01:29:43.911 --> 01:29:45.112]  's going to oversee the election.
[01:29:45.152 --> 01:29:46.993]  The New York Times says they should help remove Trump.
[01:29:47.393 --> 01:29:47.993]  We need U.N.
[01:29:48.053 --> 01:29:48.434]  troops.
[01:29:48.534 --> 01:29:50.575]  We need strong cities initiative.
[01:29:50.615 --> 01:29:51.675]  Federalizing our police.
[01:29:52.196 --> 01:29:52.956]  They will fix it.
[01:29:53.016 --> 01:29:53.416]  And the U.N.
[01:29:53.436 --> 01:29:55.898]  says yes, America's evil, racist, and bad.
[01:29:55.978 --> 01:29:57.839]  Communist China says you're evil, racist, and bad.
[01:29:58.539 --> 01:29:59.559]  Alex, you are an Agincourt man of arms.
[01:30:29.346 --> 01:30:33.450]  At the Battle of Azincourt, I can just see you being a man-at-arms right at the front.
[01:30:34.671 --> 01:30:36.653]  But anyway, follow the money.
[01:30:36.713 --> 01:30:40.837]  The globalists, they've invested all over the world, anywhere but America.
[01:30:41.778 --> 01:30:46.002]  In fact, they have harvested this country's economic organs.
[01:30:47.704 --> 01:30:52.589]  And they need to protect their fortunes because they know they're going to lose this election.
[01:30:54.020 --> 01:30:55.361]  Well, you just said it.
[01:30:55.401 --> 01:31:02.106]  The globalists harvested our organs, transferred them to China, and now Trump somehow is growing some new ones, and they're pissed.
[01:31:02.507 --> 01:31:07.030]  They're like, no, no, no, we get your organs, and you've got to just die, and you're over, and we beat you.
[01:31:07.270 --> 01:31:08.231]  But it's not going that way.
[01:31:08.271 --> 01:31:17.758]  And then to see all these other Americans teamed up with China, and the Democrat Party vice president candidate praising China, and laughing at the vice president.
[01:31:18.218 --> 01:31:19.659]  I mean, they're just open traitors.
[01:31:19.760 --> 01:31:21.321]  Where are America's instincts?
[01:31:23.052 --> 01:31:25.854]  Well listen, I gotta say something else about the Marxists.
[01:31:26.514 --> 01:31:37.560]  Because the first thing the Marxists said to do, and this is from reading Lenin's State and Revolution, the first thing you gotta do is you gotta get rid of, he called it bourgeois parliamentarianism.
[01:31:38.420 --> 01:31:40.541]  And I think Stalin set it up.
[01:31:40.601 --> 01:31:46.405]  He who votes decides nothing, he who counts the votes decides everything.
[01:31:47.345 --> 01:31:50.847]  They've gotta ruin the vote to where it's muddied up.
[01:31:51.796 --> 01:31:57.037]  Then, the next step is a one-party rule.
[01:31:57.057 --> 01:32:02.498]  The next step is a standing army, and the standing army is the U.N.
[01:32:02.578 --> 01:32:03.298]  coming in.
[01:32:03.318 --> 01:32:09.819]  And the final stage of a Bolshevik takeover is kill millions.
[01:32:09.979 --> 01:32:15.460]  And I'm not saying this, this is right from Lenin's State and Revolution.
[01:32:16.320 --> 01:32:18.721]  In fact, have you ever read State and Revolution, Alex?
[01:32:19.807 --> 01:32:22.888]  Yes, guys, please print up Lennon's Statement of Revolution.
[01:32:22.928 --> 01:32:34.913]  No, that's why he said more blood, the Red Terror, and that's why the Weathermen, when it came out, they planned to kill 25 million Americans, put 50 million in slave camps, is that that's their religion.
[01:32:35.273 --> 01:32:40.035]  Killing the Christians, raping women, enslaving people, that's their goal.
[01:32:40.295 --> 01:32:41.736]  They want to just get to the killing.
[01:32:42.056 --> 01:32:44.297]  The whole point of the authoritarianism is to kill people.
[01:32:46.178 --> 01:32:51.120]  But it's really scary, still in the election, bringing in a standing army, i.e.
[01:32:51.140 --> 01:32:52.120]  the U.N.
[01:32:52.140 --> 01:32:55.082]  It's all out in the open now, brother.
[01:32:55.142 --> 01:32:55.742]  Can you believe it?
[01:32:57.202 --> 01:32:58.163]  I mean, it's scary.
[01:32:58.803 --> 01:32:59.523]  It is scary.
[01:33:01.784 --> 01:33:02.324]  Terrifying.
[01:33:02.505 --> 01:33:03.585]  God bless you, Doyle.
[01:33:03.665 --> 01:33:04.645]  What a time to be alive.
[01:33:05.966 --> 01:33:09.187]  All right, let's go ahead and go to Debbie in New Jersey.
[01:33:09.267 --> 01:33:10.128]  Debbie, you're on the air.
[01:33:10.148 --> 01:33:10.468]  Welcome.
[01:33:11.228 --> 01:33:11.708]  Hey, Alex.
[01:33:12.048 --> 01:33:13.269]  I was told that there were
[01:33:14.480 --> 01:33:20.110]  English-speaking UN mercenaries living in the abandoned buildings all throughout the United States here.
[01:33:20.451 --> 01:33:21.273]  Have you heard about that?
[01:33:22.176 --> 01:33:29.924]  Well, what they do is they've done lots of training with different governments under munilization, under UN occupations, under I4 and other groups.
[01:33:30.424 --> 01:33:32.386]  And yeah, the UN goes around and occupies places all over the place.
[01:33:32.406 --> 01:33:36.610]  So they've done drills all over the country to train local police to accept it when they occupy.
[01:33:37.131 --> 01:33:44.378]  But really what they want is Agenda 21, a strong cities initiative, where the cities are already under UN control via a treaty agreement.
[01:33:45.038 --> 01:33:49.341]  Just like the Australian cities that are still under martial law, they take their orders from the UN.
[01:33:49.681 --> 01:33:51.302]  Big Tech takes their orders from the UN.
[01:33:51.983 --> 01:33:53.243]  Big Pharma takes their orders.
[01:33:53.864 --> 01:34:02.269]  When the president comes out and says, hey, this has a lower death rate than the flu, they ban his tweets saying the United Nations says that's not true, even though it is true.
[01:34:02.529 --> 01:34:04.331]  So the UN is in pretty much control.
[01:34:04.351 --> 01:34:05.491]  And that's what I'm saying.
[01:34:05.571 --> 01:34:08.993]  Bill Gates and the UN have as much power as our president does.
[01:34:09.454 --> 01:34:12.176]  He needs to just come out and tell everybody that and say let's take their power back.
[01:34:13.496 --> 01:34:14.237]  It's total fraud.
[01:34:15.029 --> 01:34:18.092]  Well, the bikers aren't ruled by them, so we'll see who wins that war.
[01:34:18.712 --> 01:34:19.012]  Exactly.
[01:34:19.032 --> 01:34:19.433]  But anyway.
[01:34:19.953 --> 01:34:21.715]  Well, listen, I don't want to give them too much power.
[01:34:22.035 --> 01:34:26.058]  They got the banks, they got the media, but everybody hates that.
[01:34:26.158 --> 01:34:26.839]  Everybody gets it.
[01:34:26.879 --> 01:34:28.140]  No, the people get it.
[01:34:28.320 --> 01:34:29.381]  Oh, the globalists are in trouble.
[01:34:29.922 --> 01:34:31.863]  Because no matter what they do, no one buys their crap.
[01:34:31.883 --> 01:34:32.484]  I mean, they have U.N.
[01:34:32.504 --> 01:34:33.465]  events all over the country.
[01:34:33.505 --> 01:34:39.350]  Texas, Idaho, Ohio, Michigan, California, where the U.N.
[01:34:39.390 --> 01:34:42.072]  now takes over whole areas and just says we're in command now.
[01:34:42.841 --> 01:34:46.002]  Yeah, well, they can kiss ass on that one because they got a fight coming.
[01:34:46.422 --> 01:34:47.122]  I can tell you that.
[01:34:47.142 --> 01:34:48.783]  And you're right, the women are going to be involved.
[01:34:48.843 --> 01:34:49.883]  I can tell you that as well.
[01:34:50.724 --> 01:34:53.965]  And Camel Toe Harris, yeah, she was disgusting.
[01:34:54.565 --> 01:34:56.165]  She had the demon face on last night.
[01:34:56.185 --> 01:34:59.126]  Did you see more towards the end as she was staring at Pence?
[01:34:59.407 --> 01:35:02.147]  You could actually see the demon coming out through the eyes.
[01:35:02.187 --> 01:35:03.248]  Did you notice that as well?
[01:35:03.568 --> 01:35:05.268]  I mean, she looks like a total fraud.
[01:35:05.289 --> 01:35:06.549]  Would you buy a car from her?
[01:35:06.949 --> 01:35:07.869]  Would you be friends with her?
[01:35:07.929 --> 01:35:09.450]  No, she's totally disingenuous.
[01:35:10.114 --> 01:35:11.954]  You can't even get close to that energy.
[01:35:12.194 --> 01:35:13.475]  That's how disgusting she is.
[01:35:13.595 --> 01:35:14.755]  I felt it through the TV.
[01:35:14.775 --> 01:35:16.876]  I was like, oh my God, look at that face.
[01:35:18.596 --> 01:35:19.436]  Well, just know this.
[01:35:19.816 --> 01:35:21.337]  The establishment loves her.
[01:35:22.057 --> 01:35:22.257]  Yeah.
[01:35:22.837 --> 01:35:23.937]  And what does that tell you about him?
[01:35:24.037 --> 01:35:24.517]  Oh, yeah.
[01:35:24.597 --> 01:35:26.198]  She was making Peter Strzok faces.
[01:35:26.818 --> 01:35:27.418]  God bless you.
[01:35:27.438 --> 01:35:28.378]  Thank you so much, Debbie.
[01:35:28.898 --> 01:35:29.278]  All right.
[01:35:29.318 --> 01:35:32.799]  Let's go ahead and talk to David in California.
[01:35:32.819 --> 01:35:33.359]  Go ahead, David.
[01:35:35.040 --> 01:35:35.980]  Alex, good to talk to you.
[01:35:38.345 --> 01:35:44.446]  All right, so just real quickly, I think you're hitting it right on the head.
[01:35:45.846 --> 01:35:50.547]  It's important not to focus on the useful idiots, because they'll be the first to be out in this whole thing.
[01:35:51.107 --> 01:35:57.348]  But Kamala Harris basically said it best yesterday, and she said that, you know, she mentioned the trade war.
[01:35:57.868 --> 01:36:03.549]  And if you're anyone that's paying attention, I mean, this kind of hit me as soon as this whole COVID thing went down.
[01:36:04.069 --> 01:36:07.110]  We were in the whole trade war the moment Trump leveled the playing field.
[01:36:07.931 --> 01:36:08.572]  I think so.
[01:36:24.727 --> 01:36:25.767]  We're good to go.
[01:36:43.823 --> 01:36:50.209]  We're in a war with China and their sponsors, the globalists, and that's why they're all the rich people, the middlemen Trump talked about in that
[01:37:05.663 --> 01:37:07.886]  Whirlpool speech he gave a few months ago.
[01:37:07.906 --> 01:37:09.808]  He said, hey, I'm cutting out the middlemen.
[01:37:10.348 --> 01:37:11.470]  China's not even the problem.
[01:37:11.730 --> 01:37:15.374]  There's all these rich middlemen that set up China to rip us off.
[01:37:15.534 --> 01:37:16.335]  I'm cutting them out.
[01:37:16.676 --> 01:37:17.597]  Xi should be happy.
[01:37:18.037 --> 01:37:19.519]  I'm actually giving him a deal a little bit better.
[01:37:19.819 --> 01:37:23.684]  So Trump's like, hey, Xi, we'll give your actual workers a little more and you a little more.
[01:37:23.984 --> 01:37:25.246]  I'm cutting out the ruling elite.
[01:37:26.325 --> 01:37:26.765]  You understand?
[01:37:26.785 --> 01:37:29.026]  That's why Trump needs to stop it.
[01:37:29.387 --> 01:37:30.487]  If he actually cared about his people.
[01:37:30.527 --> 01:37:32.768]  Trump's like, you'll still get your deals, dude.
[01:37:33.009 --> 01:37:33.809]  We'll still trade with you.
[01:37:34.009 --> 01:37:41.333]  But we're not going to have middlemen where we buy, say, this drug for $100 from you, and the middlemen add $300 more dollars on it.
[01:37:41.573 --> 01:37:42.314]  It's not happening.
[01:37:43.094 --> 01:37:44.555]  That's what Trump's doing, and that's why they're pissed.
[01:37:45.620 --> 01:37:50.824]  Banking on the brown people, the colored people of this country to get on their side.
[01:37:50.864 --> 01:37:58.729]  What they don't understand is there's a lot of red-blooded Americans, and I say Americans, that are in this country that came from different parts of the world.
[01:37:58.769 --> 01:38:02.972]  They may still have half Latino, half African-American.
[01:38:03.232 --> 01:38:05.574]  Deep down, at the number one part, they're American.
[01:38:06.933 --> 01:38:10.515]  No, I totally agree.
[01:38:10.555 --> 01:38:11.796]  Plus, here's the deal.
[01:38:12.036 --> 01:38:16.659]  It's not like America has problems, but we're going to have the CHICOM globalist be our bosses?
[01:38:16.899 --> 01:38:20.322]  Folks, if you think America's got problems, you wait until we're fully in a new world order.
[01:38:20.342 --> 01:38:21.362]  You're going to be living in Venezuela 2.0.
[01:38:24.011 --> 01:38:27.134]  Yeah, well, it's not too far from the future if we don't do something about it.
[01:38:27.214 --> 01:38:27.794]  But thank you, Alex.
[01:38:27.814 --> 01:38:28.995]  I appreciate you taking my call.
[01:38:29.035 --> 01:38:29.996]  David, I appreciate you.
[01:38:30.036 --> 01:38:30.556]  God bless you.
[01:38:30.596 --> 01:38:31.057]  Great points.
[01:38:31.177 --> 01:38:32.178]  Amazing callers.
[01:38:32.218 --> 01:38:34.299]  The Hodge twins are taking over.
[01:38:34.419 --> 01:38:37.522]  And I'll get to your calls with the Hodge twins, so that'll be fun.
[01:38:37.942 --> 01:38:38.543]  Great callers.
[01:38:38.563 --> 01:38:44.848]  The Hodge twins, who are on fire, as usual, to talk about the debate last night, to talk about what's coming next, talk about this U.N.
[01:38:44.868 --> 01:38:45.108]  thing.
[01:38:45.889 --> 01:38:47.470]  But again, they've gotten up to the point of the takeover.
[01:38:48.110 --> 01:38:49.071]  So I'm like, yeah, we want the U.N.
[01:38:49.091 --> 01:38:49.832]  to monitor the election.
[01:38:50.612 --> 01:38:51.113]  We want the U.N.
[01:38:51.133 --> 01:38:51.914]  to oversee Trump.
[01:38:52.639 --> 01:38:53.821]  What's the exact quote they've got?
[01:38:54.141 --> 01:38:54.923]  Govern Trump.
[01:38:55.924 --> 01:38:56.906]  What's that exact word?
[01:38:57.346 --> 01:38:58.047]  They've got it right here.
[01:38:58.067 --> 01:39:00.712]  I'll give you the exact word when we come back.
[01:39:02.210 --> 01:39:02.450]  What is it?
[01:39:02.590 --> 01:39:03.531]  Oversee Trump.
[01:39:03.571 --> 01:39:05.911]  Yes, we need the UN to oversee us.
[01:39:05.951 --> 01:39:06.152]  Yes.
[01:39:06.952 --> 01:39:07.812]  Welcome back, folks.
[01:39:07.852 --> 01:39:16.295]  We are joined by the Hodge Twins, who are here with us today on YouTube, Conservative Twins, Instagram, official Hodge Twins, on Twitter, Hodge Twins.
[01:39:16.656 --> 01:39:21.578]  Hodge Twins are known as the Conservative Twins, are right-leaning comedians and social media political commentators.
[01:39:21.618 --> 01:39:22.518]  You can find them again.
[01:39:22.998 --> 01:39:30.520]  On Facebook, Twitter, YouTube, you name it, getting millions of views a day and giving really insightful but also entertaining commentary.
[01:39:30.540 --> 01:39:44.843]  So I'm going to try for the three segments we have, I really appreciate you coming on as busy guys, the audience just loves you, I haven't loved you for years, to talk about the debate last night and then also all the other crazy things that are happening, what's front and center on your radar.
[01:39:44.863 --> 01:39:46.023]  So great to have both you gentlemen.
[01:39:47.092 --> 01:39:51.513]  Thank you for having us, but Vice President Pence, he mopped the floor with that woman.
[01:39:51.713 --> 01:39:53.714]  Yeah, that man is very sharp.
[01:39:54.274 --> 01:39:57.275]  Before that debate, I heard him speak, but not the way he spoke last night.
[01:39:57.295 --> 01:39:58.035]  That was amazing.
[01:39:58.075 --> 01:39:59.556]  He's an awesome Vice President.
[01:39:59.836 --> 01:40:02.617]  Hey Alex, that was a political debate lynching.
[01:40:03.777 --> 01:40:04.597]  Pun intended.
[01:40:06.338 --> 01:40:08.979]  Well, he certainly was like a tactician.
[01:40:09.019 --> 01:40:12.960]  He was like an NFL player playing a high school player, and he ran over her.
[01:40:14.079 --> 01:40:15.581]  Yeah, I mean, she's a total fraud.
[01:40:15.741 --> 01:40:19.707]  The only reason why she's in that position because they wanted a black woman.
[01:40:19.907 --> 01:40:20.107]  Yeah.
[01:40:20.167 --> 01:40:23.232]  And it shows she's totally unqualified for that position.
[01:40:23.312 --> 01:40:23.973]  She sucks.
[01:40:24.053 --> 01:40:24.273]  Yeah.
[01:40:24.453 --> 01:40:30.522]  And Mike Pence, man, the whole what makes a good debater is a person who's well
[01:40:31.548 --> 01:40:33.149]  A person that can control his emotions.
[01:40:33.689 --> 01:40:39.771]  He was in control of his emotions the entire night and on his left or his right, Kamala Harris, she was totally emotional.
[01:40:40.051 --> 01:40:41.651]  She came off real condescending.
[01:40:41.771 --> 01:40:42.251]  Snobby.
[01:40:42.492 --> 01:40:46.393]  Yeah, nothing worse than a snobby woman.
[01:40:47.293 --> 01:40:49.074]  And she also kept contradicting herself.
[01:40:49.134 --> 01:40:53.718]  Now, I would give Pence and Telemundo did a 76-77.
[01:40:54.278 --> 01:40:57.380]  They removed that poll when 76% of Hispanics thought he won.
[01:40:57.400 --> 01:40:59.302]  66% thought Trump won.
[01:40:59.782 --> 01:41:01.643]  I think he did a better job than Trump, but here's the difference.
[01:41:02.804 --> 01:41:07.107]  The moderators were not interrupting a tenth as much as happened with Chris Wallace.
[01:41:08.188 --> 01:41:08.368]  Right.
[01:41:08.388 --> 01:41:11.490]  Yeah, I thought the moderator last night, she did a decent job.
[01:41:11.971 --> 01:41:14.272]  She let them go at each other.
[01:41:14.293 --> 01:41:15.673]  That's the way a debate should be.
[01:41:16.863 --> 01:41:21.425]  Yeah, Chris Wallace was definitely one-sided, didn't give him much time to debate and go after one another.
[01:41:22.166 --> 01:41:23.907]  Last night, she gave a lot more leeway.
[01:41:23.927 --> 01:41:26.008]  They were actually able to, you know, debate each other.
[01:41:27.088 --> 01:41:32.551]  What did you think the most amazing point by either person, both good or bad, was in the debate?
[01:41:32.851 --> 01:41:33.972]  What parts stand out to you?
[01:41:35.286 --> 01:41:44.608]  The one thing that stands out to me, she keeps politicizing COVID-19, the Chinese virus, and she keeps exploiting the 200,000 deaths, blaming Trump for it.
[01:41:44.908 --> 01:41:56.011]  When she was asked what they would do if they win the presidency, what they would do differently, she sat there and repeated exactly what this administration is currently doing, testing and tracing.
[01:41:56.491 --> 01:41:57.632]  What would you have done different?
[01:41:57.652 --> 01:42:02.213]  You keep blaming this man for all these deaths, and you're going to sit here and do the exact same thing?
[01:42:02.233 --> 01:42:02.914]  Right.
[01:42:03.214 --> 01:42:04.314]  I mean, it's disingenuous.
[01:42:04.454 --> 01:42:09.256]  I'm surprised that people on the left are not catching on to what this woman's a fraud.
[01:42:09.396 --> 01:42:10.597]  They have no ideas.
[01:42:10.617 --> 01:42:11.497]  They have no plans.
[01:42:11.777 --> 01:42:14.498]  Biden and Obama, they proved what they was going to do.
[01:42:14.898 --> 01:42:18.640]  If we have a Joe Biden and a Kamala Harris pregnancy, we already know what they're all about.
[01:42:18.920 --> 01:42:22.543]  When we had the swine flu in this country, I think three times as many people contracted the disease.
[01:42:22.603 --> 01:42:25.806]  Thank God that disease wasn't as deadly as the COVID-19.
[01:42:26.066 --> 01:42:27.247]  They wouldn't do anything different.
[01:42:27.267 --> 01:42:34.633]  They even put down the fact that they're not willing to even give our president any credit at all for shutting down travel from China.
[01:42:35.720 --> 01:42:36.580]  That wasn't good enough.
[01:42:36.920 --> 01:42:38.240]  They keep harping on these masks.
[01:42:38.460 --> 01:42:41.161]  When Fauci, Dr. Fauci said masks don't work.
[01:42:41.361 --> 01:42:41.621]  Yeah.
[01:42:41.881 --> 01:42:42.101]  Yeah.
[01:42:42.481 --> 01:42:44.221]  I mean, he's been following the scientists.
[01:42:44.322 --> 01:42:44.802]  Yeah.
[01:42:44.922 --> 01:42:46.582]  Trump's not coming up with these ideas.
[01:42:46.862 --> 01:42:48.162]  He's listening to his scientists.
[01:42:48.422 --> 01:42:48.562]  Right.
[01:42:48.582 --> 01:42:51.623]  But y'all blaming Trump for the 200,000 deaths.
[01:42:51.683 --> 01:42:58.284]  It's a global pandemic over, I think it's over 2 million worldwide has died from this virus.
[01:42:58.404 --> 01:42:58.584]  Yeah.
[01:42:58.684 --> 01:43:00.304]  And the Democrats want to blame our president.
[01:43:00.324 --> 01:43:02.585]  The only person to blame is China.
[01:43:02.985 --> 01:43:03.865]  Communist China.
[01:43:04.065 --> 01:43:04.225]  Yeah.
[01:43:05.680 --> 01:43:10.164]  And they even admit that they were working on weaponized coronaviruses at that laboratory.
[01:43:10.184 --> 01:43:13.026]  But if you try to talk about it, big tech censors.
[01:43:13.306 --> 01:43:18.590]  Have you seen the New York Times come out and say they're going to have the UN try to oversee our election?
[01:43:18.610 --> 01:43:22.834]  They're calling for the UN to oversee Trump and that the Democrats are going to contest the election?
[01:43:22.854 --> 01:43:23.815]  This is crazy.
[01:43:24.857 --> 01:43:27.499]  I heard some rumblings about that.
[01:43:27.519 --> 01:43:28.380]  That is insane.
[01:43:28.460 --> 01:43:30.041]  I don't want nothing to do with the U.N.
[01:43:31.142 --> 01:43:34.084]  Keep America in charge of our elections.
[01:43:34.284 --> 01:43:41.189]  They won't even let Trump send federal agents to disperse these riots and these clowns destroying people's property.
[01:43:41.509 --> 01:43:42.510]  But they want the U.N.
[01:43:42.530 --> 01:43:44.151]  to come in and oversee our elections?
[01:43:46.201 --> 01:43:47.681]  Hypocrisy at its finest.
[01:43:47.701 --> 01:43:54.222]  You're going to let the UN take control of this country when you're not even let the President take control of these riots in this country?
[01:43:54.562 --> 01:43:54.783]  Yeah.
[01:43:55.423 --> 01:43:56.543]  That is a great angle.
[01:43:57.603 --> 01:44:06.745]  For me, the biggest lie was her repeatedly saying, we are not for banning fracking, when she says it as part of their actual platform before.
[01:44:06.885 --> 01:44:10.285]  And Biden has said, I guarantee you we will abolish fossil fuels.
[01:44:10.605 --> 01:44:14.646]  So here's what Biden, one of the clips he had to say, and then what happened last night back to back.
[01:44:16.033 --> 01:44:20.635]  My family lives in Western Pennsylvania where fracked gas files have become a common sight.
[01:44:20.875 --> 01:44:25.717]  Will you commit to implementing a federal ban on fracking your first day in office?
[01:44:26.018 --> 01:44:27.918]  There's no question I'm in favor of banning fracking.
[01:44:28.639 --> 01:44:32.501]  Please.
[01:44:32.701 --> 01:44:32.961]  Okay.
[01:44:34.802 --> 01:44:38.783]  Joe Biden will not raise taxes on anyone who makes less than $400,000 a year.
[01:44:38.823 --> 01:44:40.084]  He has been very clear about that.
[01:44:40.624 --> 01:44:42.125]  Joe Biden will not end fracking.
[01:44:42.345 --> 01:44:43.746]  He has been very clear about that.
[01:44:45.566 --> 01:44:54.039]  Joe Biden is the one who, during the Great Recession, was responsible for the Recovery Act.
[01:44:54.864 --> 01:44:59.548]  I'm not even going to play the clip where Gabbard walks up and says, I guarantee you, we will ban fossil fuels.
[01:44:59.828 --> 01:45:00.669]  I mean, it gets even worse.
[01:45:01.029 --> 01:45:04.472]  How do you tell Whoppers when Pence knows he's got the campaign ad that will destroy her?
[01:45:04.692 --> 01:45:06.154]  Why the hell would you tell a lie like that?
[01:45:06.174 --> 01:45:09.617]  It'd be like if you were saying, I'm not wearing a red shirt or I'm not wearing a blue jacket.
[01:45:09.657 --> 01:45:10.778]  I mean, everybody can see we are.
[01:45:11.478 --> 01:45:12.059]  What is this?
[01:45:12.799 --> 01:45:20.906]  Well, you know, Alex, a person that tells a lot of lies, they can tell a lot of lies, but they can't keep account of how many lies they told.
[01:45:21.046 --> 01:45:22.427]  Yeah, you get lost in that lie.
[01:45:24.150 --> 01:45:26.392]  I mean, you on tape saying this repeatedly.
[01:45:27.172 --> 01:45:31.735]  And about the taxes, you're going to raise everybody's taxes during a global pandemic.
[01:45:31.895 --> 01:45:35.418]  The economy is in shambles, and you're going to overtax businesses now?
[01:45:35.798 --> 01:45:37.339]  That's going to ruin job growth.
[01:45:37.459 --> 01:45:39.961]  And you're going to take money out of people's pockets right now?
[01:45:40.081 --> 01:45:41.322]  And you know what the crazy thing is?
[01:45:41.382 --> 01:45:46.986]  She says she's going to do away with the tax cuts, but she's not going to raise the taxes of the common American.
[01:45:47.046 --> 01:45:47.867]  Yeah, how the hell?
[01:45:47.887 --> 01:45:49.548]  She just wants to give free education.
[01:45:49.708 --> 01:45:51.029]  Yeah, how the hell are you going to do that?
[01:45:51.727 --> 01:45:53.548]  That magic wand Obama said he's got.
[01:45:53.568 --> 01:45:59.170]  I mean, these people, free education, these professors, teachers, they're not working for free.
[01:45:59.190 --> 01:46:00.031]  The books cost money.
[01:46:00.331 --> 01:46:02.492]  Electricity, I mean, there's costs to everything.
[01:46:02.732 --> 01:46:02.932]  Right.
[01:46:03.672 --> 01:46:08.134]  And all the lawsuits that leftists file, that's what's bankrupting healthcare, bankrupting education.
[01:46:08.154 --> 01:46:11.076]  I was reading like 8 out of 10 lawsuits are filed by Democrats.
[01:46:11.116 --> 01:46:11.876]  Everybody knows that.
[01:46:11.916 --> 01:46:12.856]  They sue everybody.
[01:46:13.937 --> 01:46:14.097]  Yeah.
[01:46:14.747 --> 01:46:22.313]  I mean, look at if Amy Barrett, she gets in and they win the presidency, they're going to pack the court.
[01:46:22.774 --> 01:46:25.015]  It's like they don't like the rules.
[01:46:25.316 --> 01:46:26.677]  If they win, they like the rules.
[01:46:26.717 --> 01:46:28.899]  But if they don't win, they want to change the rules.
[01:46:29.479 --> 01:46:30.920]  I mean, they behave like kids.
