[00:00:00.000 --> 00:00:08.939]  [outro music]
[00:49:45.165 --> 00:49:59.604]  And so I'll ask everybody watching us live or watching this as a tape, tell everyone you know, tune in in full wars.com forward slash show, band out video news wars.com forward slash show that URL doesn't get banned as much news wars.com forward slash show.
[00:50:00.225 --> 00:50:01.326]  And that's the Paul Revere.
[00:50:01.346 --> 00:50:03.288]  You don't have to ride through the night with British shooting at you.
[00:50:03.688 --> 00:50:04.529]  Don't have to do all that.
[00:50:04.549 --> 00:50:13.317]  You just gotta say, hey, there's live coverage of what's really going on, how the Communist Chinese agents are being arrested, and how Trump's going up against him, and how they're trying to storm the White House.
[00:50:13.397 --> 00:50:14.058]  It's incredible.
[00:50:14.118 --> 00:50:15.379]  And you won't get this on CNN.
[00:50:15.419 --> 00:50:16.420]  It's commercial-free.
[00:50:16.860 --> 00:50:19.483]  That's how we trump their New World Order.
[00:50:20.714 --> 00:50:22.776]  Wow, this is footage in downtown Austin right now.
[00:50:22.836 --> 00:50:23.896]  God, this is insane.
[00:50:24.557 --> 00:50:26.658]  Live feeds coming in with people attacking the police.
[00:50:27.179 --> 00:50:29.661]  And again, there are some good cops, there are some bad cops.
[00:50:29.721 --> 00:50:32.523]  They're following the Constitution, they're an officer of the law, and other people.
[00:50:32.943 --> 00:50:36.305]  But every footage I see, these are live feeds, is police being attacked.
[00:50:39.788 --> 00:50:41.069]  So it's getting serious, folks.
[00:50:41.950 --> 00:50:43.271]  And I see a bunch of white people.
[00:50:44.709 --> 00:50:49.834]  I'm not about demonizing white people, but it's a bunch of leftist white people that believe this is the revolution.
[00:50:49.874 --> 00:50:50.935]  They're the smart guys.
[00:50:50.975 --> 00:50:52.316]  They're going to trick the black people.
[00:50:52.596 --> 00:50:53.997]  That's in all the Soros documents.
[00:50:54.117 --> 00:50:56.859]  Look, a bunch of fricking commie hippies, man.
[00:50:58.341 --> 00:51:00.402]  And all the chicks that think they're sexy.
[00:51:00.542 --> 00:51:01.163]  I mean, look at this.
[00:51:02.644 --> 00:51:08.049]  These folks that are so upset about this dead black man and these Antifa are as white as a piece of Wonder Bread.
[00:51:11.471 --> 00:51:11.772]  Bunch of...
[00:51:14.031 --> 00:51:16.032]  A bunch of fat white people, man.
[00:51:18.693 --> 00:51:19.493]  Look at these people.
[00:51:19.553 --> 00:51:21.073]  Look, it's all a bunch of white people.
[00:51:24.114 --> 00:51:26.395]  And they're all strutting around like they're the saviors.
[00:51:30.396 --> 00:51:31.977]  None of these people ever worked a day in their life.
[00:51:34.077 --> 00:51:35.738]  And the IQ is about 70 on average.
[00:51:37.546 --> 00:51:41.029]  Oh, and all the liberals love Islamic love, women in burqas, gays thrown off buildings.
[00:51:41.290 --> 00:51:43.151]  These are the anti-intellectuals, folks.
[00:51:43.191 --> 00:51:44.993]  These are the scourge of the damn earth.
[00:51:46.294 --> 00:51:54.442]  So I stand with the Bill of Rights and Constitution, and I stand with legal, authorized, sworn officers who are following the law.
[00:51:54.702 --> 00:51:57.665]  The guy that did something wrong, his ass is going to prison!
[00:51:58.326 --> 00:51:59.447]  That's called justice!
[00:52:02.637 --> 00:52:04.338]  But again, nobody ever wants to talk about these statistics.
[00:52:05.018 --> 00:52:07.379]  And I don't even crow about these, because these make me sad.
[00:52:07.979 --> 00:52:09.679]  But the new Black Panther Party teaches this.
[00:52:11.020 --> 00:52:14.981]  You know, black-on-white crime in the 40s was higher white-on-black, but it's not since then.
[00:52:15.581 --> 00:52:17.742]  It's 10 to 1, folks.
[00:52:17.762 --> 00:52:19.183]  10 to 1.
[00:52:22.924 --> 00:52:29.126]  Because it's supposedly okay to attack whiting.
[00:52:32.202 --> 00:52:35.785]  Everybody knows it's true because white people are known as wimps.
[00:52:39.868 --> 00:52:42.810]  And I just want us all to live in peace like Martin Luther King said.
[00:52:43.010 --> 00:52:43.530]  I really do.
[00:52:44.771 --> 00:52:51.476]  And I didn't sign on with the Bill Gates program to kill everybody and depopulate folks because, you know, the real racists are the leftists.
[00:52:51.496 --> 00:52:52.117]  People should know that.
[00:52:53.177 --> 00:52:54.658]  All right, let's do this.
[00:52:54.678 --> 00:52:56.600]  We're going to get Millie Weaver on.
[00:52:59.318 --> 00:53:00.799]  I want to just air these in order.
[00:53:00.959 --> 00:53:03.400]  CBS local report, no masks, no service.
[00:53:03.420 --> 00:53:05.281]  That's the government going to use corporations to control you.
[00:53:05.521 --> 00:53:06.881]  That's ahead of the Fort's inoculation.
[00:53:06.901 --> 00:53:10.123]  That sign of submission is the next sign is that you've had the inoculation.
[00:53:11.343 --> 00:53:14.464]  Minnesota governor says riots no longer about George Floyd.
[00:53:15.065 --> 00:53:15.625]  That's the truth.
[00:53:18.953 --> 00:53:24.116]  We'll look at Minnesota government's white supremacist fault that they're rioting.
[00:53:24.336 --> 00:53:25.036]  That's amazing.
[00:53:25.657 --> 00:53:26.797]  The shoot white folks clip.
[00:53:27.538 --> 00:53:29.799]  The Somali cop, who we always forget about, killed a white lady.
[00:53:29.819 --> 00:53:32.521]  I don't think we should burn down buildings because a Somali cop killed a white lady.
[00:53:32.541 --> 00:53:35.422]  That guy was sent to prison, just like the other crazy white guy is going to be sent.
[00:53:36.343 --> 00:53:37.964]  And CNN attack, 33 seconds.
[00:53:38.464 --> 00:53:39.705]  We've got those reports.
[00:53:41.869 --> 00:53:45.310]  And then I'm going to come back and hit the real espionage of the Chai Kams, the Globalists.
[00:53:45.330 --> 00:53:46.771]  Again, I'm not just saying that.
[00:53:47.731 --> 00:53:51.653]  It's like I'd say 16, 17 years ago, China owns Hollywood.
[00:53:51.993 --> 00:53:53.394]  The CFR controls them.
[00:53:53.414 --> 00:53:54.374]  They're going to take over.
[00:53:54.394 --> 00:53:57.315]  It's going to be the Chinese century, malice youth brigades.
[00:53:58.496 --> 00:54:00.396]  And man, they would, the right wing would laugh at me.
[00:54:00.416 --> 00:54:03.318]  They'd go, Jones, what do you mean China?
[00:54:04.238 --> 00:54:06.219]  And I'm like, I'm reading what the CFR says.
[00:54:06.279 --> 00:54:08.960]  They talked to the establishment and it all came true.
[00:54:10.418 --> 00:54:11.738]  It's not the poor Chinese people!
[00:54:11.799 --> 00:54:13.299]  My God, they're the biggest victims of this!
[00:54:17.321 --> 00:54:25.664]  Oh man, if we'd have kept Chiang Kai-shek in China, and turned that on as a big old free market system, I'd probably be living over there.
[00:54:28.425 --> 00:54:31.126]  But instead, the commies took it over, folks, and now we gotta fight it.
[00:54:33.347 --> 00:54:36.648]  Like, hey, if Hitler wouldn't have run Germany, I'm sure Germany would be in a great place, right?
[00:54:37.426 --> 00:54:38.807]  It never came out of what Hitler did.
[00:54:38.867 --> 00:54:41.428]  The authoritarianism always stayed there now under a leftist thing.
[00:54:41.448 --> 00:54:43.949]  It's like Venezuela used to be richer than the U.S.
[00:54:44.049 --> 00:54:44.709]  It's a cesspit.
[00:54:44.729 --> 00:54:45.369]  You'll never fix it.
[00:54:45.729 --> 00:54:48.690]  And if we go down, we're never going to get fixed, folks.
[00:54:48.730 --> 00:54:49.211]  I'm telling you.
[00:54:49.971 --> 00:54:54.453]  This is, this is, this is bad.
[00:54:56.413 --> 00:54:58.294]  And so we're live on the Saturday transmission.
[00:54:59.614 --> 00:55:03.456]  And we've got Owen Schroer down there with the armored vehicle and the drones and the crew and Savannah Hernandez.
[00:55:03.496 --> 00:55:05.377]  And those feeds are up on InfoWars.com.
[00:55:05.397 --> 00:55:13.372]   But just remember, Only way we reach more people and get around big tech censorship, everything that happened, that was set up ahead of this happening.
[00:55:13.592 --> 00:55:16.133]  They had to silence us before this happened, but they didn't.
[00:55:16.393 --> 00:55:17.574]  We built Bandot Video.
[00:55:17.894 --> 00:55:18.555]  You took action.
[00:55:18.575 --> 00:55:19.796]  We're on all these radio and TV stations.
[00:55:20.096 --> 00:55:26.480]  And so when you take it serious, that it's your job to understand that they don't want people to see the truth and get in a real paradigm of what's happening.
[00:55:26.760 --> 00:55:28.041]  They need the race war.
[00:55:28.081 --> 00:55:29.061]  They need the collapse.
[00:55:29.121 --> 00:55:30.482]  They need to say Trump's a traitor.
[00:55:30.702 --> 00:55:33.024]  They need to not let you know that China is at war with the U.S.
[00:55:33.364 --> 00:55:36.386]   But because of you, I salute you all.
[00:55:36.546 --> 00:55:37.266]  I salute you.
[00:55:39.287 --> 00:55:41.008]  It's just not enough to say I salute you.
[00:55:41.548 --> 00:55:43.409]  Think about the position we're in.
[00:55:43.489 --> 00:55:48.711]  Ragtag, wounded, bleeding, but man and way stronger than ever because of you!
[00:55:49.512 --> 00:55:50.572]  It's like in V for Vendetta.
[00:55:50.592 --> 00:55:51.793]  You guys can find that if you can't.
[00:55:52.473 --> 00:55:59.877]  It's like the scene we played about a month ago about releasing a bioweapon and V is talking to the police detective.
[00:56:01.537 --> 00:56:02.678]  V talked to the police detective.
[00:56:04.124 --> 00:56:05.404]  And he goes, why did you do this before?
[00:56:05.424 --> 00:56:09.125]  And he goes, I was waiting for you, Inspector.
[00:56:09.165 --> 00:56:10.145]  I was waiting for you.
[00:56:11.006 --> 00:56:11.546]  What do you think?
[00:56:11.766 --> 00:56:13.666]  You think I've been trying to like just sit here?
[00:56:13.686 --> 00:56:16.367]  I'm trying to finally get people to know what's going on here.
[00:56:16.387 --> 00:56:19.328]  I was waiting for you!
[00:56:19.148 --> 00:56:25.148]   And you show up now as listeners and viewers that are activists and you thank me?
[00:56:25.148 --> 00:56:39.507]   You understand that the globalist hated Russia because it was Christian and wanted to gang rape it and they did.
[00:56:39.956 --> 00:56:42.136]  The New World Order hates us even more, folks.
[00:56:42.196 --> 00:56:44.017]  They are going to hurt you so bad.
[00:56:44.297 --> 00:56:45.677]  They're going to hurt me so bad.
[00:56:45.697 --> 00:56:50.799]  If they get the next phase, if they win, we have to go to total war.
[00:56:52.079 --> 00:56:54.079]  That's not tough guy talk.
[00:56:54.079 --> 00:57:00.479]  It's what's gonna have to happen.
[00:57:01.423 --> 00:57:07.369]  And if that's the way the duck walks, the way it quacks, that's the way the cookie crumbles, so be it.
[00:57:08.109 --> 00:57:20.701]  But none of you that shoot your mouths off about violence are going to deliver in the crucible, in the crunch time, if you hadn't fought hard now.
[00:57:24.380 --> 00:57:26.981]  Because it takes preparation and research to know who the enemy is.
[00:57:27.421 --> 00:57:28.382]  It takes networks.
[00:57:29.122 --> 00:57:32.183]  It takes true inculcation into reality.
[00:57:32.944 --> 00:57:37.025]  Because the New World Order will play us off against each other in a civil war, and we'll act like idiots.
[00:57:37.065 --> 00:57:38.526]  We have to know it's the globalists.
[00:57:38.786 --> 00:57:40.086]  We have to know who the enemy is.
[00:57:40.667 --> 00:57:45.227]   We have to understand that if we go to blows, it has to be targeted decapitation.
[00:57:45.227 --> 00:58:00.186]  Have any of you ever even thought about that?
[00:58:00.319 --> 00:58:03.602]  Well, Trump just decapitated the UN main tyranny, the WHO.
[00:58:04.903 --> 00:58:06.444]  And he's now arresting the Chinese agents.
[00:58:06.464 --> 00:58:06.984]  He's delivered.
[00:58:07.025 --> 00:58:07.645]  Are we going to deliver?
[00:58:07.665 --> 00:58:09.527]  Before it's too late?
[00:58:11.348 --> 00:58:13.130]  That's a question you've got to ask yourself right now.
[00:58:14.331 --> 00:58:15.812]  This isn't a freaking game, folks.
[00:58:16.312 --> 00:58:17.913]  It's not up here for hyperbole.
[00:58:18.074 --> 00:58:24.739]  This isn't like all the BS stuff about White Hats and Q and imaginary Puff the Magic Dragon stuff.
[00:58:24.899 --> 00:58:26.240]  And I'm not attacking folks that are into that.
[00:58:26.260 --> 00:58:27.902]  I'm just saying, this is real!
[00:58:31.260 --> 00:58:34.063]  And you can't count some magic group out there.
[00:58:34.283 --> 00:58:37.027]  You know, Q tells you don't go out and protest.
[00:58:37.067 --> 00:58:38.108]  And maybe Q's great.
[00:58:38.128 --> 00:58:39.830]  We got Billy Weaver coming on about it.
[00:58:40.571 --> 00:58:45.917]  But Trump just said he wants demonstrators at the White House for America, for Trump.
[00:58:48.139 --> 00:58:49.541]  I'm thinking about going on a plane tomorrow morning.
[00:58:50.765 --> 00:58:55.226]  So, so, so, some groups say don't do anything, don't be involved, it's all handled by magic folks.
[00:58:55.586 --> 00:59:01.348]  You heard the president tweet today, come to DC, surround the White House, protect the White House.
[00:59:01.708 --> 00:59:02.948]  Are you going to respond to that?
[00:59:03.168 --> 00:59:04.709]  Trump fires the bat signal.
[00:59:04.929 --> 00:59:06.589]  Are you going to believe the Orange Man?
[00:59:06.609 --> 00:59:09.790]  Or 8chan?
[00:59:12.671 --> 00:59:13.671]  I'm going with Orange Man.
[00:59:16.007 --> 00:59:16.727]  Not 8chan.
[00:59:17.128 --> 00:59:18.748]  And I'm not at war with all that.
[00:59:18.768 --> 00:59:20.309]  There's some good people and good research.
[00:59:20.709 --> 00:59:26.092]  My point is, is that we understand what's really going on here, folks.
[00:59:26.372 --> 00:59:27.413]  We're fighting the new world order.
[00:59:27.953 --> 00:59:28.894]  And we're not backing down.
[00:59:28.914 --> 00:59:31.075]  And people need to understand how real this time is.
[00:59:31.875 --> 00:59:32.956]  My God, how huge is that?
[00:59:32.976 --> 00:59:33.776]  In fact, pull those tweets up.
[00:59:33.796 --> 00:59:34.317]  I forgot to get to that.
[00:59:39.119 --> 00:59:42.641]  Trump calls for protesters to surround and protect the White House.
[00:59:44.124 --> 00:59:46.025]  Got people trying to break in, trying to kill everybody.
[00:59:46.065 --> 00:59:46.946]  I mean, it's on, folks.
[00:59:48.667 --> 00:59:52.070]  And notice there's not some magic black helicopters lowering troops down to protect it.
[00:59:52.310 --> 01:00:03.518]  Trump needs that image of the people out there, too, when the communists send their throng like the Bastille for the French Revolution, and no one's there.
[01:00:03.858 --> 01:00:04.819]  They're the globalists.
[01:00:04.899 --> 01:00:06.020]  They're the French Revolution.
[01:00:06.320 --> 01:00:08.442]  They're the people trying to overthrow our elected leader.
[01:00:10.219 --> 01:00:13.782]  It's actually trying to give the people cake, and he says, come help me!
[01:00:13.802 --> 01:00:15.463]  I need you!
[01:00:15.884 --> 01:00:16.824]  You're powerful!
[01:00:17.005 --> 01:00:17.805]  You're important!
[01:00:20.287 --> 01:00:22.029]  Don't help the president, trust the plan.
[01:00:26.012 --> 01:00:26.833]  Well, I know the plan.
[01:00:27.173 --> 01:00:28.774]  It's called God versus the devil.
[01:00:28.794 --> 01:00:29.775]  I'm gonna follow the real plan.
[01:00:30.656 --> 01:00:33.138]  Nothing esoteric, but what's written in stone on our hearts.
[01:00:34.179 --> 01:00:34.879]  And written in blood.
[01:00:35.600 --> 01:00:37.782]  Let's go to these reports, then we'll come back with Billy Weaver.
[01:00:37.602 --> 01:00:53.041]  Stay with us.
[01:00:53.041 --> 01:01:08.202]  InfoWars.
[01:01:08.403 --> 01:01:10.004]  Tomorrow's news today.
[01:01:10.024 --> 01:01:13.566]  No mask, no service.
[01:01:13.686 --> 01:01:20.649]  That's the executive order today from Governor Cuomo for local businesses who are dealing with some people refusing to cover their faces.
[01:01:21.010 --> 01:01:22.510]  CBS 2's Christina Fan has this.
[01:01:22.530 --> 01:01:26.173]  Screaming and yelling, Trump doesn't wear a mask, neither do I.
[01:01:27.369 --> 01:01:32.691]  Todd Mendiola was riding the M42 Tuesday when an argument erupted over face masks.
[01:01:33.131 --> 01:01:38.413]  He said the bus driver asked a passenger to put one on, and that's when the man started making a scene.
[01:01:38.533 --> 01:01:47.316]  That's when he got really agitated and just started yelling really loudly, it's my American right to not have to wear a mask, there's no law.
[01:01:47.856 --> 01:01:50.638]  To wear or not wear has sparked a polarizing debate.
[01:01:51.019 --> 01:01:59.185]  Dr. Anthony Fauci, the nation's leading infectious disease specialist, said on Wednesday that wearing a mask shows a sign of respect for anyone around you.
[01:01:59.706 --> 01:02:05.030]  But as warmer weather brings people outside, believers and skeptics prepare to clash.
[01:02:05.470 --> 01:02:08.773]  I do just try to keep my distance and stay away from those who don't wear masks.
[01:02:09.013 --> 01:02:10.194]  If you want to wear a mask, wear it.
[01:02:10.214 --> 01:02:11.695]  If you don't, you just don't.
[01:02:11.835 --> 01:02:14.037]  I think it's your personal preference.
[01:02:14.358 --> 01:02:25.087]  Governor Cuomo, concerned by the number of unmasked New Yorkers, brought in Brooklyn natives Chris Rock and Rosie Perez Thursday to convince people to take CDC recommendations seriously.
[01:02:25.587 --> 01:02:31.612]  He also signed an executive order giving store owners the power to refuse customers who don't wear one.
[01:02:31.952 --> 01:02:33.434]  Everyone needs to get on board.
[01:02:33.974 --> 01:02:39.197]  Everyone, put your arrogance aside, put your ego aside, you know, and come together.
[01:02:39.217 --> 01:02:46.841]  In New Jersey, face masks are already required inside essential businesses, but Governor Murphy mentioned another problem seen more frequently.
[01:02:47.302 --> 01:02:51.864]  It's called mask droop syndrome, where people leave their noses uncovered.
[01:02:52.304 --> 01:02:53.765]  You got to do the whole shoot match here.
[01:02:53.785 --> 01:02:57.007]  You got to make sure it's over the nose and it comes in under your chin.
[01:02:57.207 --> 01:03:00.249]  It's really not about saving yourself.
[01:03:00.859 --> 01:03:04.920]  Those who wear masks agree they are doing it to save others.
[01:03:05.600 --> 01:03:07.961]  Christina Phan, CBS2 News.
[01:03:08.281 --> 01:03:19.664]  Last night is a mockery of pretending this is about George Floyd's death or inequities or historical traumas to our communities of color.
[01:03:20.504 --> 01:03:27.546]  Because our communities of color and our indigenous communities were out front fighting hand-in-hand to save businesses that took generations to build.
[01:03:28.107 --> 01:03:39.840]   Infrastructure and Non-profits that have served a struggling community were torn down and burned by people with no regard for what went into that.
[01:03:40.180 --> 01:03:41.461]  So let's be very clear.
[01:03:41.922 --> 01:03:48.246]  The situation in Minneapolis is no longer, in any way, about the murder of George Floyd.
[01:03:48.907 --> 01:03:55.851]  It is about attacking civil society, instilling fear, and disrupting our great cities.
[01:03:55.871 --> 01:04:04.200]   A couple of nights ago, some white supremacists have come to Minnesota and are causing some of the destruction.
[01:04:04.520 --> 01:04:08.142]  Can you address, are there white supremacists causing destruction in the city?
[01:04:08.282 --> 01:04:14.745]  Yeah, well the unconfirmed reports, and again we're trying to get that, but we've got intel from all the different agencies.
[01:04:14.805 --> 01:04:17.087]  Of course, this is where the federal government helps us with some of this.
[01:04:17.967 --> 01:04:19.708]  I certainly can't confirm personally on this.
[01:04:19.788 --> 01:04:22.349]  My suspicions and what I've seen on this, yes.
[01:04:23.210 --> 01:04:23.990]  It gets worse than that.
[01:04:24.030 --> 01:04:35.057]   The cartels who are wondering if there was a break in there, Their drug transmissions are trying to take advantage of the the the chaos that's there, too That's what this situation is on a federal level.
[01:04:35.337 --> 01:04:58.932]   You're seeing it highly coordinated across the country So that will happen and I think this is the conversation we're having with the president that we're having together here To be very clear with Minnesotans in the dangerous situation of those who are going to legitimately grieve George Floyd's death are going to gather here It is a highly volatile situation and these folks who want to do this Blend in.
[01:04:59.753 --> 01:05:09.778]  And when you look at those pictures as you see at night, oh, it looks like they're just strolling and eight o'clock's coming and we'll see if they go home.
[01:05:10.098 --> 01:05:11.238]  They didn't come to stroll.
[01:05:11.258 --> 01:05:12.599]  They didn't come to go home.
[01:05:13.039 --> 01:05:16.061]  They came and I think asking where the guard is, how they're responding.
[01:05:16.381 --> 01:05:20.463]  Think about a rule of engagement in a civilized society where these people have no rules.
[01:05:20.503 --> 01:05:25.105]  Their one goal is that destruction or to hurt or to entice those folks to come in.
[01:05:25.532 --> 01:05:28.134]  And our folks are the professionals that that is not our intention.
[01:05:28.454 --> 01:05:29.735]  Our intention is to restore.
[01:05:29.795 --> 01:05:32.557]  We want them to do nothing more than go home.
[01:05:33.057 --> 01:05:34.018]  We don't want them arrested.
[01:05:34.318 --> 01:05:37.640]  We don't want to try and have violence on the street, but that's who they are.
[01:05:37.500 --> 01:05:44.019]   So I don't know if John can speak anymore on unconfirmed reports, but I think it's very clear by now when you have a
[01:05:44.019 --> 01:05:55.500]   situation like this across the country, elements that want to do that are certainly gathering.
[01:05:55.915 --> 01:05:58.216]  And then they are professionals on some of it.
[01:05:58.056 --> 01:06:01.856]   that like John said we're seeing evidence of a pretty sophisticated
[01:06:01.856 --> 01:06:25.195]   attempt to to cause problems CNN promotes rioting and everything and the geniuses that
[01:06:25.195 --> 01:06:28.095]   buy the propaganda attack their mommy.
[01:06:28.168 --> 01:06:28.849]  You gotta love it.
[01:06:29.530 --> 01:06:32.075]  I'm not calling for attacking it, but they kept saying Trump would attack the media.
[01:06:32.416 --> 01:06:35.056]  Another mob that CNN's helped create is attacking.
[01:06:35.056 --> 01:06:37.055]  Yes, sir!
[01:06:37.055 --> 01:06:39.056]  Yes, sir!
[01:06:39.056 --> 01:06:41.056]  Yes, sir!
[01:06:41.056 --> 01:06:50.056]  Fuck CNN!
[01:06:50.056 --> 01:07:08.056]  Grudges! Grudges! Grudges! Grudges! Grudges!
[01:07:13.056 --> 01:07:20.056]   Recently, Linda Gates wore an upside-down cross pendant on an interview for television.
[01:07:20.881 --> 01:07:24.723]  Make everybody take COVID-19 vaccine.
[01:07:27.144 --> 01:07:28.645]  And I think that's outrageous.
[01:07:30.386 --> 01:07:34.069]  I can't believe she wore an upside down cross pendant on the TV.
[01:07:34.089 --> 01:07:38.131]  Hey, you gotta snopes that, man.
[01:07:38.571 --> 01:07:41.233]  That's probably fake news.
[01:07:43.072 --> 01:07:43.773]  Hmm.
[01:07:44.253 --> 01:07:45.754]  Okay, let's see what we got here.
[01:07:45.854 --> 01:07:47.495]  All right, here's Snopes.
[01:07:47.615 --> 01:07:48.636]  All right, here's Snopes.
[01:07:50.737 --> 01:07:53.640]  Did Melinda Gates wear an upside-down cross?
[01:07:54.360 --> 01:08:01.985]  Critics claim the billionaire philanthropist purposely donned the symbol in an interview about a COVID-19 pandemic.
[01:08:02.506 --> 01:08:03.066]  Hmm.
[01:08:03.166 --> 01:08:05.788]  Well, let's see what Snopes has to say.
[01:08:08.490 --> 01:08:09.311]  Scroll up.
[01:08:09.371 --> 01:08:10.031]  There you go.
[01:08:10.051 --> 01:08:10.411]  Oh, boy.
[01:08:12.324 --> 01:08:14.947]  All right, here we go with the claim.
[01:08:14.967 --> 01:08:23.816]  The claim is that Melinda Gates wore an upside-down cross in a broadcast in May 2020 to denounce Christianity.
[01:08:24.536 --> 01:08:25.457]  That's the claim.
[01:08:25.477 --> 01:08:27.439]  I heard it.
[01:08:28.120 --> 01:08:29.782]  They say it's mostly false.
[01:08:30.422 --> 01:08:32.064]  They say it's mostly false.
[01:08:32.907 --> 01:08:33.567]  What's true?
[01:08:34.488 --> 01:08:41.690]  Based on our examination of the videos in question, Melinda Gates did wear a necklace with a pendant in the shape of a cross in the interview.
[01:08:41.710 --> 01:08:42.531]  So they admit it!
[01:08:43.031 --> 01:08:43.831]  They admit it!
[01:08:44.912 --> 01:08:45.532]  What's false?
[01:08:46.232 --> 01:08:51.194]  According to the Church of Satan, an upside-down or inverted cross is not an official symbol of loyalty.
[01:08:51.654 --> 01:08:52.234]  Hmm.
[01:08:52.454 --> 01:08:53.475]  You know what this means?
[01:08:53.935 --> 01:08:58.937]  Melinda Gates is so scary, not even the Church of Satan wants to claim her.
[01:08:59.779 --> 01:09:01.080]  Hmm.
[01:09:01.580 --> 01:09:03.301]  That ought to make you think a little bit.
[01:09:03.501 --> 01:09:04.582]  Hmm.
[01:09:05.502 --> 01:09:10.045]  Notice, Snopes doesn't even show you a picture of the pendant.
[01:09:11.306 --> 01:09:15.208]  Why would they need to show the source of the claim?
[01:09:15.228 --> 01:09:16.108]  Hmm?
[01:09:19.350 --> 01:09:20.431]  Let's go to that video now.
[01:09:21.172 --> 01:09:25.698]  What keeps me up at night are the families and the women I've met in Africa.
[01:09:26.019 --> 01:09:29.343]  How would you grade this administration's response to the coronavirus?
[01:09:29.924 --> 01:09:30.825]  A D minus?
[01:09:33.448 --> 01:09:36.012]  You know, we need leadership at the national level.
[01:09:36.172 --> 01:09:38.354]  Far more is needed for a vaccine.
[01:09:38.494 --> 01:09:41.457]  We are on this issue every single day.
[01:09:41.817 --> 01:09:48.162]  There's a huge need at the global level to make sure we're funding well a vaccine.
[01:09:48.222 --> 01:09:58.972]  You're not going to be able to get this economy back going and on cycle and you're going to keep seeing more and more and more of this disease spreading over time.
[01:09:59.292 --> 01:10:02.614]  And that's why this data is so important.
[01:10:02.654 --> 01:10:03.835]  We have to collect it.
[01:10:04.335 --> 01:10:07.277]  Even in the United States, we have to collect.
[01:10:07.477 --> 01:10:20.545]  We should be putting far more money into testing and tracing, having health workers who can go out and trace contacts, and then money to where we can quarantine in the United States.
[01:10:20.765 --> 01:10:22.106]  Bill and I are on this.
[01:10:22.526 --> 01:10:30.395]  Due to low resolution of the video footage and lack of explanation against itself, it cannot be proven whether the cross had four equal arms or one arm longer than the other.
[01:10:30.835 --> 01:10:35.720]  If the latter is also true, it is true also unknown whether the cross was intentionally or unintentionally flipped as I sat down.
[01:10:38.663 --> 01:10:44.370]  So, we had to believe that explanation from Snopes!
[01:10:47.586 --> 01:10:49.007]  I didn't say you had to blame me.
[01:10:49.027 --> 01:10:53.129]  Somebody said you got out of Snopes and stuff, so I just brought that up.
[01:10:53.609 --> 01:10:54.089]  Sorry.
[01:10:54.509 --> 01:10:55.170]  You're right.
[01:10:56.931 --> 01:10:59.852]  We are on this issue every single day.
[01:10:59.672 --> 01:11:09.672]   Melinda Gates is a bad person who wants to see you suffer before she kills you.
[01:11:09.672 --> 01:11:11.672]  [laughs]
[01:11:11.672 --> 01:11:18.672]  [music]
[01:11:18.672 --> 01:11:27.672]  [music]
[01:11:27.672 --> 01:11:29.672]  I don't want to interrupt, but I'm leaving.
[01:11:29.672 --> 01:11:39.672]  [BLANK_AUDIO]
[01:11:30.836 --> 01:11:31.876]  You've been doing great, Owen.
[01:11:31.896 --> 01:11:34.098]  You're going to finish up with these calls within Gregory's.
[01:11:34.498 --> 01:11:37.580]  And, of course, Harris and Smith are going to take another hour of calls.
[01:11:37.620 --> 01:11:38.941]  The crew's volunteered to do it.
[01:11:39.181 --> 01:11:42.263]  So we're here live covering this, hoping everything de-escalates.
[01:11:42.623 --> 01:11:43.844]  So the live coverage continues.
[01:11:43.864 --> 01:11:44.944]  Everybody spread those links.
[01:11:45.225 --> 01:11:47.546]  The Globals are hacking us, trying to shut this down.
[01:11:47.586 --> 01:11:48.186]  Don't let them win.
[01:11:48.326 --> 01:11:48.647]  No BS.
[01:11:48.687 --> 01:11:50.848]  Let me tell you, everything's straight shooting here.
[01:11:51.048 --> 01:11:52.789]  See, I don't have some Machiavelli manipulative view.
[01:11:53.490 --> 01:11:55.691]  With me, it's all straightforward attack.
[01:11:55.731 --> 01:11:56.872]  That's the real power!
[01:11:58.001 --> 01:12:00.244]  Don't act so surprised, Globalist.
[01:12:01.105 --> 01:12:04.270]  You didn't think you could silence the American people, did you?
[01:12:04.911 --> 01:12:08.375]  Join Bandot Video, and I will complete your training.
[01:12:08.655 --> 01:12:13.655]   Together, we can overthrow the Emperor and restore the Republic.
[01:12:13.655 --> 01:12:22.135]   All right, joining us, and I really appreciate her doing it on short notice today, is Millennium
[01:12:22.135 --> 01:12:26.416]   Millie, Millie Weaver and her crew do a great job reporting all over the country.
[01:12:26.387 --> 01:12:34.231]  And she has got just so much to get into with Trump coming out against Internet censorship, against Communist China, rounding up the Communist Chinese agents.
[01:12:34.291 --> 01:12:36.132]  I mean, this is getting almost no coverage.
[01:12:36.152 --> 01:12:41.515]  And then just like this, the riots all over the country and the media ignoring the police officer has been arrested.
[01:12:42.075 --> 01:12:44.417]  Millie, thank you for joining us on this.
[01:12:45.257 --> 01:12:48.400]  Live Saturday transmission out of the gates.
[01:12:48.420 --> 01:12:49.261]  You've got the floor.
[01:12:49.621 --> 01:12:51.022]  You've got a lot of great sources, too.
[01:12:51.542 --> 01:12:52.483]  What's really going on?
