[00:00:00.814 --> 00:00:03.423]  You're listening to The Alex Jones Show.
[02:07:03.072 --> 02:07:08.197]  That's HDfirearms.com or call 770-485-7015.
[02:07:08.297 --> 02:07:12.341]  Infowarslife.com, oil of oregano formulation.
[02:07:12.641 --> 02:07:17.906]  We have now procured the most high quality and potent forms of oregano oil on the market.
[02:07:18.206 --> 02:07:26.108]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[02:07:26.569 --> 02:07:32.250]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[02:07:32.690 --> 02:07:41.693]  Extracted directly from the wild herb and sealed in easy-to-use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[02:07:41.833 --> 02:07:47.635]  Used since before the days of the Roman Empire to support the body's natural systems and enhance overall health.
[02:07:48.015 --> 02:07:54.583]  Wild crafted from the Mediterranean oregano species that experts agree is one of the most powerful and most challenging to acquire.
[02:07:54.763 --> 02:07:59.929]  This winter season, it's more important than ever to secure this true form of oil of oregano.
[02:08:00.149 --> 02:08:02.332]  Now available at InfoWarsLife.com.
[02:08:02.632 --> 02:08:04.654]  That's InfoWarsLife.com or call 888-253-3139.
[02:08:20.726 --> 02:08:24.607]  Big Brother, mainstream media, government cover-ups.
[02:08:25.568 --> 02:08:26.988]  You want to stop tyranny?
[02:08:27.228 --> 02:08:28.389]  Well, so does he.
[02:08:28.889 --> 02:08:34.691]  Live from the Infowars.com studios, it's Alex Jones.
[02:08:36.331 --> 02:08:38.072]  Welcome back to the Alex Jones Show.
[02:08:38.132 --> 02:08:40.292]  I'm David Knight, your host on this Monday, October 26, 2015.
[02:08:42.333 --> 02:08:44.654]  Joining me in the studio is Zoltan Isfan.
[02:08:45.379 --> 02:08:47.982]  He is founder of the Transhumanist Party.
[02:08:48.442 --> 02:08:51.705]  You are now, Zoltan, taking a bus tour, is that right?
[02:08:51.765 --> 02:08:56.310]  You're going across country with your, I think it's the Immortality Bus, is that what it's called?
[02:08:56.991 --> 02:09:05.119]  Indeed, it is a bus that looks essentially just like a coffin, and we're trying to provoke a conversation about life extension.
[02:09:05.699 --> 02:09:06.399]  Okay, alright.
[02:09:07.040 --> 02:09:13.542]  And we've got a video, and I want to run this video and ask you about what you're doing with this and why you would do this.
[02:09:13.843 --> 02:09:16.204]  We've got a video of you getting a chip put in.
[02:09:16.384 --> 02:09:17.564]  Are you guys ready to roll that video?
[02:09:17.584 --> 02:09:18.565]  Can we do that?
[02:09:18.585 --> 02:09:20.325]  Okay, let's roll that video.
[02:09:22.006 --> 02:09:24.127]  You have the chip already built into the thing?
[02:09:24.167 --> 02:09:25.668]  Yep, it's already in the injector.
[02:09:26.448 --> 02:09:29.569]  So it's sterilized and ready to go.
[02:09:41.326 --> 02:09:43.968]  Yeah, it's been much worse over the last few days.
[02:09:44.188 --> 02:09:46.250]  How long ago was this?
[02:09:46.370 --> 02:09:47.610]  About five weeks ago.
[02:09:47.630 --> 02:09:52.014]  It's a pretty big needle.
[02:09:52.334 --> 02:09:52.994]  It's hard to show.
[02:09:53.054 --> 02:09:53.655]  Look, there's some blood.
[02:09:55.296 --> 02:09:56.877]  But it's a 60-second procedure.
[02:09:57.297 --> 02:09:59.559]  In fact, maybe it's a 10-second procedure done quickly.
[02:10:02.157 --> 02:10:04.983]  It hurts more than a normal knee.
[02:10:05.724 --> 02:10:07.006]  That's for sure.
[02:10:07.087 --> 02:10:10.713]  And they're putting that in your hand, for people who are listening on the radio.
[02:10:10.733 --> 02:10:12.196]  They're putting a chip in your hand.
[02:10:13.263 --> 02:10:13.803]  Indeed, yes.
[02:10:14.003 --> 02:10:15.204]  And what is this chip going to do?
[02:10:15.864 --> 02:10:17.684]  Well, it's very rudimentary, honestly.
[02:10:17.725 --> 02:10:18.845]  It doesn't really do much.
[02:10:18.985 --> 02:10:28.288]  But, for example, with the bus, if you have the right software and the right technology, you can start your bus by waving your hand over the ignition instead of having a key.
[02:10:28.688 --> 02:10:34.390]  Or, for example, to get into the Alex Jones Studio, you could just swipe your hand at the security and that would let you ride in.
[02:10:35.351 --> 02:10:47.622]  In the future, though, it's going to be able to do things like you can pay with it, it'll monitor your temperature, your hydration levels, and maybe even tell you whether you're getting enough iron from broccoli or something like that.
[02:10:47.923 --> 02:10:50.005]  So it's going to do a lot of different things like that.
[02:10:50.478 --> 02:10:52.999]  And of course, the government can also track your position all the time.
[02:10:53.739 --> 02:10:55.699]  So that is absolutely a concern.
[02:10:55.739 --> 02:10:56.900]  It's a concern of mine.
[02:10:57.680 --> 02:11:01.701]  But at the same time, you know, I'm sort of like the iPhone or the smartphones.
[02:11:02.061 --> 02:11:08.583]  You know, I guess there's a trade-off between your surveillance and security issues versus the government kind of prying into your life.
[02:11:08.823 --> 02:11:09.723]  Yeah, exactly.
[02:11:09.763 --> 02:11:10.544]  That's always a trade-off.
[02:11:10.884 --> 02:11:14.165]  And you know, I was one of the first people to get an iPhone.
[02:11:14.485 --> 02:11:16.925]  I got the very first iPhone on the very first day.
[02:11:16.945 --> 02:11:18.846]  I love technology.
[02:11:19.844 --> 02:11:29.208]  And I gotta say, when I'm finished with this contract, I'm going back to some kind of a burner phone, because I'm just fed up with the surveillance state.
[02:11:29.288 --> 02:11:37.232]  And so I'm willing, now I've looked at this and it's like, I will put up with a lot of inconvenience for my privacy, because I think that's something that I don't want to give up.
[02:11:37.252 --> 02:11:39.033]  But let me ask you about health concerns.
[02:11:39.073 --> 02:11:42.035]  Aren't you concerned about the health issues of having that there?
[02:11:42.055 --> 02:11:47.699]  Because there's been some reports of animals who've gotten these kinds of chips and developed tumors at the site.
[02:11:48.179 --> 02:11:50.501]  This is something you put in fairly recently.
[02:11:50.521 --> 02:11:55.164]  There hasn't been a lot of history with these kind of chip implants.
[02:11:55.184 --> 02:11:57.146]  Are you concerned about possible health effects?
[02:11:57.706 --> 02:11:58.787]  So, yes, I am.
[02:11:58.927 --> 02:12:05.691]  But so far, at least in the biohacker community, I haven't heard of anything negative specifically with anyone that has received this chip.
[02:12:05.911 --> 02:12:08.253]  Now, it's really the size of a grain of rice.
[02:12:08.353 --> 02:12:08.933]  It's tiny.
[02:12:10.034 --> 02:12:19.300]  That said, I do want to say, you know, my wife is a surgeon and she said, you know, you do need to be cautious that what if this got free and went into the bloodstream and clogged an artery or something.
[02:12:19.320 --> 02:12:20.781]  So there are dangers like that.
[02:12:20.821 --> 02:12:23.162]  However, I have not heard of one like that.
[02:12:23.502 --> 02:12:25.804]  And I think a lot of people bring up a lot of the dangers.
[02:12:26.324 --> 02:12:30.947]  But so far there's very little evidence that would prove contrary to this.
[02:12:31.267 --> 02:12:34.189]  Again, not that many people have had it and I'm very happy that I did it.
[02:12:34.769 --> 02:12:35.830]  I would probably do another one.
[02:12:35.850 --> 02:12:37.831]  I'm a big advocate for cranial implants.
[02:12:37.871 --> 02:12:43.275]  You know, as you may know, there's about half a million people in the world right now that have cranial implants, brain implants.
[02:12:43.795 --> 02:12:47.837]  Most of them are cochlear implants that help with deafness so that people can hear.
[02:12:48.157 --> 02:12:52.119]  But some are already working towards epilepsy or working to help with Alzheimer's.
[02:12:52.159 --> 02:12:55.221]  So I think the era of implants is coming.
[02:12:55.741 --> 02:13:02.545]  And it's not, you know, even though I got this tiny thing in my hand, we're talking on the next 10 years, many people are going to be doing this.
[02:13:02.925 --> 02:13:04.346]  It's a multibillion dollar industry.
[02:13:04.366 --> 02:13:08.368]  And the real question is, how can we get the public to feel secure with them?
[02:13:08.388 --> 02:13:10.949]  And especially, how can we make sure the government doesn't abuse it?
[02:13:11.129 --> 02:13:11.589]  Yeah, yeah.
[02:13:11.690 --> 02:13:13.991]  And of course, part of that is informed consent.
[02:13:14.452 --> 02:13:25.380]  I mean, personally, if I'm looking at this, I want to know that there's enough of a history with something, anything that I put in my body, whether it's an implant or whether it's a vaccine or, you know, anything that is new.
[02:13:25.581 --> 02:13:27.222]  I want to know what the history of this is.
[02:13:27.262 --> 02:13:28.163]  I want to see the studies.
[02:13:28.223 --> 02:13:35.649]  I want to see studies that have been done by people besides the people who created the device or who created the vaccine to know if it is something that's safe.
[02:13:36.289 --> 02:13:41.816]  And the important part of that is not only the informed part of that, but it's also the consent part of that.
[02:13:41.936 --> 02:13:48.784]  As somebody who is running in a political party, would you support mandatory implants of people?
[02:13:49.785 --> 02:13:50.706]  No, of course not.
[02:13:51.186 --> 02:13:57.073]  But what I would support is development from the government, you know, putting real money into it.
[02:13:57.153 --> 02:14:08.225]  For example, through Obama's Brain Initiative, $70 million is now going to DARPA, and they are trying to develop a chip to help with depression from soldiers coming back from wars and conflict zones.
[02:14:08.785 --> 02:14:14.491]  And I think that's an excellent use of, you know, cranial implants, is to try to cure something like depression.
[02:14:14.612 --> 02:14:16.654]  Do you really believe that that's the mission of DARPA?
[02:14:17.114 --> 02:14:19.175]  No, no, I'm just saying that's one of the things.
[02:14:19.395 --> 02:14:29.661]  Seriously, I mean, DARPA has used these kinds of things, benign uses, and come up with it and said, you know, we just want these killer robots because we might have to go into a nuclear power plant like Fukushima someday.
[02:14:30.362 --> 02:14:39.207]  If you go back and you look at the history of DARPA, there's an excellent book, Alex has interviewed the author, Andy Jacobson, The Pentagon's Brain, going back to the 1950s, the 1960s.
[02:14:39.227 --> 02:14:43.229]  I mean, DARPA is there to create weapon systems.
[02:14:43.249 --> 02:14:44.590]  They're not there to help people.
[02:14:44.690 --> 02:14:45.971]  And, you know, when I look at these brain
[02:14:46.972 --> 02:14:56.461]  These brain initiatives that DARPA is part of, I have to remember that after World War II, after the Korean War, they were doing frontal lobotomies on people.
[02:14:56.982 --> 02:14:58.583]  Massive frontal lobotomies, the Pentagon was doing.
[02:14:58.964 --> 02:15:01.326]  You got PTSD, we'll give you a frontal lobotomy.
[02:15:01.887 --> 02:15:08.173]  This allows them to do this electronically, not having to use, you know, in a much cleaner way, okay?
[02:15:08.493 --> 02:15:21.243]  So, I mean, again, it comes down to the element of trust, and the whole fact that DARPA would come out with these programs and put a beard on it and say, oh, this is for peaceful, benign use, I just don't buy it.
[02:15:21.303 --> 02:15:32.212]  Well, and I understand your worries, and of course you're older than me, so you've seen more of the history of DARPA, but at the same time, I think we are really just talking about depression for soldiers, so it's hard to see how that could go wrong.
[02:15:32.452 --> 02:15:36.035]  Now, I do understand about the war machines, you're right, there is a long history of developing
[02:15:37.356 --> 02:15:38.857]  You know, war toys.
[02:15:39.157 --> 02:15:42.239]  And frankly, my political party and myself are pretty against war.
[02:15:42.279 --> 02:15:50.122]  In fact, one of our main initiatives is to try to divert money from defense and bomb-making and wars to health, to science and technology.
[02:15:50.163 --> 02:15:58.807]  So I'm definitely an anti... I wouldn't say anti-military, but a huge part of my platform is pulling money away from the military and putting it directly into scientists' hands.
[02:15:59.147 --> 02:16:03.891]  Yeah, I would like to pull the money away from the military and pull it out of the government's hands, quite frankly.
[02:16:04.151 --> 02:16:14.479]  I would like for us to be able to make our own decisions, to make our voluntary associations, to fund our own research if we wish, to be able to afford to buy whatever we wished for our own health.
[02:16:14.619 --> 02:16:20.643]  But of course, you know, as long as we send all of our money to Washington and then have them make those decisions for us, that won't happen.
[02:16:21.944 --> 02:16:25.327]  Let's talk a little bit about your transhumanist party.
[02:16:25.387 --> 02:16:26.628]  Let's talk about the platform here.
[02:16:26.908 --> 02:16:27.569]  Here's the first one.
[02:16:28.169 --> 02:16:35.974]  Implement a transhumanist Bill of Rights mandating government support of longer lifespans via science and technology.
[02:16:36.794 --> 02:16:41.257]  I want to know what the Bill of Rights is, but you kind of lost me there when you used the word mandating, okay?
[02:16:41.397 --> 02:16:47.081]  Because I'm not really big on mandates, especially when it's something that's coming from the federal government.
[02:16:47.657 --> 02:16:50.280]  No, of course, and mandate is kind of a strong word.
[02:16:50.580 --> 02:16:58.049]  But basically, we want to have it so that, and this is one of the reasons why I'm driving this bus across the country, we're going to be delivering this transhumanist Bill of Rights to the U.S.
[02:16:58.069 --> 02:16:59.831]  Capitol building in about five weeks.
[02:17:00.651 --> 02:17:06.358]  And we want to make it so that politicians cannot step into the way of people's health
[02:17:06.798 --> 02:17:24.226]  We feel that politicians throughout history, for example with George W. Bush stopping stem cell funding, he has hurt people's health and we would like to make it so that no politician, because of either religious or cultural positions, can stand in the way of people's overall health.
[02:17:24.246 --> 02:17:26.507]  The stem cell research.
[02:17:26.547 --> 02:17:28.908]  Let's understand that when they stopped
[02:17:30.109 --> 02:17:32.030]  Infant stem cell research, okay?
[02:17:32.050 --> 02:17:33.611]  There's still adult stem cell research.
[02:17:33.692 --> 02:17:36.254]  And it's actually adult stem cell research that they've had all the advances from.
[02:17:36.274 --> 02:17:40.397]  They haven't had any advances from fetal stem cell research.
[02:17:40.457 --> 02:17:44.601]  So you can do things in a way that doesn't violate people's rights.
[02:17:44.641 --> 02:17:51.706]  For example, we have prohibitions against doing things to people without their informed consent because of things that were done during the Nuremberg trials.
[02:17:51.746 --> 02:17:53.168]  They were making the case
[02:17:54.989 --> 02:18:02.073]  They made the case with Nazi scientists, with German scientists, that in the greater good of humanity, they could do things to people without their informed consent.
[02:18:02.253 --> 02:18:04.374]  Horrific things to people without their informed consent.
[02:18:04.414 --> 02:18:10.217]  So, there are some ethical checks that we want to put on medical progress that people do.
[02:18:10.257 --> 02:18:15.300]  We don't just say, well, if we're going to benefit potentially from this medically, we're going to remove those checks.
[02:18:15.320 --> 02:18:18.122]  So, it is valid, I think, to have some ethical checks.
[02:18:18.142 --> 02:18:18.522]  Do you agree?
[02:18:19.173 --> 02:18:25.178]  No, absolutely we want ethical checks, and it's not that we're trying to eliminate all sense of culture or religious background or anything like that.
[02:18:25.619 --> 02:18:40.732]  It just happens to be that, for example, in the case of the Pope, when he is, you know, they have been essentially against birth control, which is essentially against condom usage, and now you have 200 million Catholics in Africa and an AIDS epidemic that's out of control.
[02:18:41.452 --> 02:18:56.508]  This is the kind of stuff that's actually harming people and making them die sooner because people aren't using condoms and of course they're getting AIDS so we want to create a mandate and it's not necessarily needs to be a mandate but we just wish that there would be some kind of cultural environment out there where
[02:18:57.208 --> 02:19:09.172]  Leaders would not step in the way of scientific progress that is directly related to your health, because when it comes down to health, I think everyone agrees this is for our children, for the loved ones, for our friendships, this is the most important thing.
[02:19:09.232 --> 02:19:13.114]  So we just want to get people to understand that some things shouldn't get in the way of health.
[02:19:13.494 --> 02:19:19.676]  Well, I would agree with you when we're looking at things like, again, going back to informed consent, not letting them
[02:19:20.817 --> 02:19:26.319]  Uh, mandate that we take certain medical treatments, not letting them prohibit that we get certain FDA drugs.
[02:19:26.419 --> 02:19:33.282]  If we, if I have a life-threatening situation and I want to take an experimental drug, and even if it hasn't been vetted, that should be my decision to take that drug.
[02:19:33.722 --> 02:19:41.106]  So I feel that if we don't make decisions about what we put into our own bodies, then we are nothing but slaves to people.
[02:19:41.146 --> 02:19:44.187]  I don't think that the federal government ought to be able to make any of those determinations.
[02:19:44.827 --> 02:19:55.552]  But I think it's also very important that we... I'm concerned about the idea that we would mandate support from the government because I've seen how that turns around very quickly.
[02:19:55.572 --> 02:19:56.612]  We're out of time for this segment.
[02:19:56.852 --> 02:19:57.393]  We're going to come back.
[02:19:57.413 --> 02:20:04.436]  We're going to talk about what transhumanism means and we're talking to Zoltan Isfan of the Transhumanist Party.
[02:20:04.456 --> 02:20:05.016]  We'll be right back.
[02:20:09.574 --> 02:20:17.535]  There are hundreds of silver products on the market today, but there's nothing like the astonishing health benefits of the multi-patented One Silver Solution.
[02:20:17.675 --> 02:20:23.436]  Boost your immune system at a great price with our Silver Solution liquid, starting at $12.95 a bottle.
[02:20:23.556 --> 02:20:26.237]  Now available in regular and extra strength.
[02:20:26.437 --> 02:20:28.697]  That's half the price of the leading competitors.
[02:20:28.877 --> 02:20:34.438]  Call 844-USE-SILVER for your free catalog, or go to onesilversolution.com.
[02:20:34.678 --> 02:20:36.479]  Onesilversolution.com.
[02:20:36.619 --> 02:20:38.819]  There is only one silver solution.
[02:20:39.159 --> 02:20:42.461]  So you've got to take a state construction license exam or certification.
[02:20:42.601 --> 02:20:44.902]  Can't decide on what books or what chapters to study?
[02:20:45.062 --> 02:20:49.385]  Discover right now how you can eliminate unnecessary books and wasted study time.
[02:20:49.605 --> 02:20:56.989]  At ContractorExam.com, our study materials zero in on state-required test topics in an effective, multiple-choice format.
[02:20:57.189 --> 02:21:04.634]  So whether you're a plumber, electrician, general contractor, or other construction-related trade, ContractorExam.com will help get you prepared.
[02:21:04.834 --> 02:21:08.616]  Visit us at www.ContractorExam.com today.
[02:21:09.076 --> 02:21:12.660]  As any regular listener knows, I don't script what I have to say.
[02:21:12.920 --> 02:21:17.424]  I do my research, and then I tell it like it is, and let the chips fall where they may.
[02:21:17.444 --> 02:21:18.865]  And I'm gonna do that right now.
[02:21:19.366 --> 02:21:24.751]  I have never, in my 20 years on air, seen a time where it's more important to be prepared.
[02:21:25.011 --> 02:21:29.555]  Even most mainline analysts are now saying, we've entered this critical juncture.
[02:21:29.736 --> 02:21:31.337]  We've got to get prepared.
[02:21:31.557 --> 02:21:34.320]  Everyone knows I'm obsessed with win-win situations.
[02:21:34.540 --> 02:21:45.825]  And the high-quality storable foods at InfoWarsSelect.com are powered by MyPatriot Supply and are the highest quality, the freshest, and have the best pricing that we could find anywhere.
[02:21:46.046 --> 02:21:53.569]  And finally, until October 31st, 2015, all InfoWars Select storable foods purchases will receive 10% off and free shipping.
[02:21:55.270 --> 02:21:58.274]  Free shipping on storable food is unprecedented.
[02:21:58.374 --> 02:22:05.662]  Secure your InfoWars Select storable foods discounted at InfoWarsStore.com or by calling toll-free 888-253-3139.
[02:22:05.823 --> 02:22:11.710]  You wouldn't go swimming with sharks without a cage, would you?
[02:22:12.651 --> 02:22:12.811]  Hey!
[02:22:12.851 --> 02:22:14.152]  Has anyone seen Larry?
[02:22:15.666 --> 02:22:19.911]  It's in our nature to protect ourselves, especially when protection is simple and affordable.
[02:22:20.171 --> 02:22:26.038]  That's why IDStronghold.com has been providing affordable RFID protection for over 10 years.
[02:22:26.458 --> 02:22:36.290]  ID Stronghold wallets protect you from electronic pickpockets who pass near you with a scanner and steal your credit and debit card info, as well as data from other cards containing RFID chips.
[02:22:36.730 --> 02:22:45.038]  IDStronghold.com, the original maker of shielded wallets, is a technology company, so we understand how to best protect you against intrusive radio waves.
[02:22:45.299 --> 02:22:51.345]  ID Stronghold wallets are designed to block RFID signals, open or closed, no matter where on the wallet you put your cards.
[02:22:51.565 --> 02:22:57.511]  Most other RFID wallets on the market were designed with only fashion in mind, and don't shield properly, if at all.
[02:22:57.731 --> 02:23:03.477]  If you're shopping for your next wallet, be sure to get the protection you deserve by going to IVStronghold.com.
[02:23:03.618 --> 02:23:07.242]  Because getting anything else is like being the next victim in a Jaws movie.
[02:23:10.109 --> 02:23:13.851]  Thousands of people seeking home security get ripped off every day.
[02:23:14.071 --> 02:23:17.852]  And the home security industry wants you to believe that's your only option.
[02:23:18.112 --> 02:23:23.294]  They've got hordes of salesmen out there trying to scare you into signing one of their long-term contracts.
[02:23:23.574 --> 02:23:28.196]  You get stuck writing huge checks month after month with no way out.
[02:23:28.476 --> 02:23:31.697]  It's robbery by contract and it can cost you thousands.
[02:23:31.998 --> 02:23:34.058]  But there's a better way to protect your home.
[02:23:34.419 --> 02:23:35.979]  SimpliSafe Home Security.
[02:23:36.239 --> 02:23:37.880]  SimpliSafe has no contracts.
[02:23:38.260 --> 02:23:38.560]  None!
[02:23:38.820 --> 02:23:41.382]  You'll get award-winning 24-7 protection.
[02:23:41.642 --> 02:23:46.705]  Security professionals watching over your home, ready to instantly send police to the rescue.
[02:23:46.966 --> 02:23:51.669]  For just $14.99 per month, that's less than half what most companies charge.
[02:23:51.869 --> 02:23:53.570]  Protect your home the smart way.
[02:23:53.770 --> 02:24:00.654]  Visit SimpliSafeDefense.com today for an exclusive 10% offer and get a free keychain remote worth $25.
[02:24:01.475 --> 02:24:04.116]  Only when you go to SimpliSafeDefense.com.
[02:24:04.437 --> 02:24:06.258]  SimpliSafeDefense.com.
[02:24:21.618 --> 02:24:22.860]  Welcome back to the Alex Jones Show.
[02:24:22.920 --> 02:24:26.124]  I'm David Knight, your host, and we're talking to Zoltan Istvan.
[02:24:26.164 --> 02:24:27.906]  He is our guest in studio.
[02:24:27.946 --> 02:24:36.037]  He's on a tour heading to Washington in his immortality bus, which he says looks like a coffin.
[02:24:37.078 --> 02:24:44.264]  And you're going to deliver a transhumanist Bill of Rights mandating government support for longer lifespan via science and technology.
[02:24:44.304 --> 02:24:47.166]  We talked about the fact that I have problems with mandates.
[02:24:47.486 --> 02:24:58.214]  Tell us a little bit about, I understand you're still writing the Bill of Rights as part of the process as you're going there, but tell us a little bit about some of the types of things that we would expect to see on this Bill of Rights.
[02:24:59.235 --> 02:25:11.808]  Well sure, I mean, as we spoke earlier, the first thing we'd like to do is create some kind of mandate that would say the government must, you know, look towards spending resources on your health, specifically your longevity, your lifespan.
[02:25:12.129 --> 02:25:14.131]  And I think that's really important because right now, you know,
[02:25:15.572 --> 02:25:20.638]  They're interested in your happiness and in the welfare of the country, but not necessarily individually in your lifespans.
[02:25:20.678 --> 02:25:24.903]  And we really think the length of your lifespans and the quality of it is most important.
[02:25:24.923 --> 02:25:27.506]  So that's what we, it's going to be at the top of the Transhumanist Bill of Rights.
[02:25:27.526 --> 02:25:29.208]  But other things that we're supportive of
[02:25:29.748 --> 02:25:29.848]  Yes.
[02:25:49.660 --> 02:25:51.161]  It's frankly still quite dangerous.
[02:25:51.421 --> 02:25:55.024]  So we just want research money into that stuff, but right now there's not much going.
[02:25:55.224 --> 02:26:06.352]  And so a transhumanist Bill of Rights is going to, piece by piece, try to say, hey America, you need to spend money on medicine, and especially radical medicine that is improving human lives.
[02:26:07.493 --> 02:26:16.640]  I guess when I look at it, and we talk about the government doing research and directing research, I look at the way the government manages the Pentagon, for example.
[02:26:17.722 --> 02:26:22.447]  And I look at a lot of misplaced priorities, even with the space program, especially with the space program.
[02:26:22.487 --> 02:26:24.189]  There was a great deal of waste in that.
[02:26:25.110 --> 02:26:26.651]  That's one of the areas where I have a problem with it.
[02:26:26.671 --> 02:26:31.336]  The other area I have a problem with is the whole idea of rights being something that we demand from government.
[02:26:31.376 --> 02:26:33.158]  You know, as I was talking about earlier in the program,
[02:26:34.161 --> 02:26:41.610]  We've always, the initial understanding of rights and our Bill of Rights was to prohibit the government from doing certain things to us.
[02:26:41.730 --> 02:26:43.092]  In other words, leave us alone.
[02:26:43.752 --> 02:26:46.836]  We have these certain inalienable rights we get from our Creator.
[02:26:46.936 --> 02:26:48.258]  So leave us alone with this.
[02:26:49.159 --> 02:26:52.082]  And they were prohibitions against government actions.
[02:26:52.182 --> 02:26:53.804]  Now we have a kind of a
[02:26:54.805 --> 02:26:55.366]  I don't know.
[02:27:14.941 --> 02:27:20.846]  To do this for you, rather than self-organizing at an individual level, where you would have greater freedom.
[02:27:20.866 --> 02:27:25.869]  Because when the government gets in, it's going to take away some of that freedom, besides malinvestment.
[02:27:26.550 --> 02:27:28.972]  No, no, there's certainly some type of contradiction here.
[02:27:28.992 --> 02:27:38.139]  And I think a lot of it comes from the fact that I began a lot of my, I suppose, futurist career and wrote a novel, The Transhumanist Wager, which is very libertarian.
[02:27:38.619 --> 02:27:42.362]  But that said, now that I'm actually in politics, an aspiring politician,
[02:27:42.862 --> 02:27:56.637]  I've had to become a little bit more realistic and implement some policies and ideas that are more centric and bring people closer to the fold and especially bring government more closer to my campaign in the sense that I have to work with it.
[02:27:57.058 --> 02:28:04.626]  Now I know that's upset people like yourself that might be more libertarian minded, but at the same time, realistically speaking, to try to make
[02:28:05.186 --> 02:28:08.967]  Inroads, as an aspiring politician, there's going to be a certain amount of compromise.
[02:28:09.027 --> 02:28:19.450]  And that's where I bring in this idea that, you know, I just got to be a bit more pro-government rather than this, uh, this kind of, uh, you know, staunch libertarian that I used to be.
[02:28:19.710 --> 02:28:23.951]  And that's sort of where I am right now in both my campaign and also in the transhumanist party.
[02:28:24.351 --> 02:28:28.472]  And in the things that I'm trying to push forward is this, is this kind of mix in this compromise.
[02:28:28.852 --> 02:28:29.092]  Okay.
[02:28:29.632 --> 02:28:34.494]  One of the things that we didn't talk about when I introduced you, I didn't talk at all about really your background.
[02:28:34.554 --> 02:28:39.056]  You've been a writer for National Geographic, for Psychology Today, for Vice's Motherboard.
[02:28:39.456 --> 02:28:42.157]  You've worked as a blogger, a futurist, a transhumanist.
[02:28:42.197 --> 02:28:48.019]  You've got a novel that you wrote, and we're going to talk about that novel in the next section.
[02:28:48.779 --> 02:28:50.220]  You've done a lot of different things.
[02:28:50.920 --> 02:28:58.403]  It's very interesting, and I do want to get into your novel, which is the Transhumanist Wager that came out in 2013, a science fiction novel.
[02:28:58.943 --> 02:29:05.545]  I think that will give us some insight into your philosophy as a transhumanist.
[02:29:05.905 --> 02:29:12.746]  But let's, in this segment, let's go through a few more of the things on your platform here.
[02:29:12.906 --> 02:29:16.947]  You want to get rid of the drug war, legalize mild recreational drugs like marijuana?
[02:29:16.967 --> 02:29:17.027]  Yes.
[02:29:17.347 --> 02:29:22.009]  I would agree with that, except I wouldn't put the qualification of recreational drugs.
[02:29:22.069 --> 02:29:27.490]  I mean, I understand that if the government wants to prohibit anything, they need to do it constitutionally, like they did with alcohol.
[02:29:28.150 --> 02:29:32.011]  Create a government where all politicians' original professions are represented equally.
[02:29:32.031 --> 02:29:33.312]  How do we do that?
[02:29:33.852 --> 02:29:34.992]  Well, that's a very difficult one.
[02:29:35.092 --> 02:29:39.213]  Basically, we're just trying to stop the fact that 40% of politicians are attorneys.
[02:29:39.493 --> 02:29:45.995]  We just want a clear field of people being represented from every walk of life in their professions in the government.
[02:29:46.235 --> 02:29:48.436]  I just don't think 40% of politicians are attorneys.
[02:29:48.456 --> 02:29:51.677]  Certainly the voters want somebody who's outside that paradigm.
[02:29:52.057 --> 02:29:52.998]  We're going to be right back.
[02:29:53.038 --> 02:29:57.002]  We're talking to Zoltan Isfan, and we're going to talk about what transhumanism is about.
[02:29:57.022 --> 02:29:57.383]  Stay with us.
[02:29:57.403 --> 02:29:58.023]  We'll be right back.
[02:29:58.764 --> 02:29:59.645]  We're on the march.
[02:30:00.165 --> 02:30:01.767]  The empire's on the run.
[02:30:02.688 --> 02:30:05.371]  Alex Jones and the GCN Radio Network.
[02:30:09.557 --> 02:30:16.103]  After the release of numerous videos showing questionable Planned Parenthood practices, multiple facilities have been raided.
[02:30:16.443 --> 02:30:27.934]  Reuters reports, Texas officials raided several Planned Parenthood facilities on Thursday, in a move that comes days after the state's Republican leaders barred the women's health group from receiving state Medicaid money.
[02:30:28.174 --> 02:30:33.319]  The Inspector General's office declined to comment, but its agents were seen on local news reports
[02:30:33.459 --> 02:30:34.020]  We're good to go!
[02:30:55.720 --> 02:31:03.386]  Which they were, much like you would edit a State of a Union address down to a few soundbites, but that doesn't mean that they were taken out of context.
[02:31:03.686 --> 02:31:07.449]  You can find more reports on InfoWars.com.
[02:31:09.218 --> 02:31:12.440]  When cells become toxic, they die early and aging sets in.
[02:31:12.740 --> 02:31:20.745]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:31:20.985 --> 02:31:26.009]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:31:26.409 --> 02:31:28.690]  You want the best that's out there at the lowest price anywhere?
[02:31:28.930 --> 02:31:30.712]  We now have the synergistic solution.
[02:31:31.052 --> 02:31:35.234]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:31:39.133 --> 02:31:40.073]  BrainForce is here.
[02:31:40.253 --> 02:31:42.354]  Ladies and gentlemen, I've been on this the last few months.
