[00:00:00.009 --> 00:00:01.631]  The Alex Jones Show.
[01:51:12.335 --> 01:51:16.997]  It's in our nature to protect ourselves, especially when protection is simple and affordable.
[01:51:17.357 --> 01:51:23.219]  That's why IDStronghold.com has been providing affordable RFID protection for over 10 years.
[01:51:23.860 --> 01:51:32.923]  IDStronghold wallets protect you from electronic pickpockets who pass near you with scanners and steal the information on the RFID chips in your credit and debit cards.
[01:51:33.343 --> 01:51:39.924]  IDStronghold.com is a technology company, so we understand how to best protect you against intrusive radio waves.
[01:51:40.465 --> 01:51:47.306]  IDStronghold wallets are designed to block RFID signals, opened or closed, no matter where in the wallet you put your cards.
[01:51:47.746 --> 01:51:53.948]  Most other RFID wallets on the market were designed with only fashion in mind and do not shield properly, if at all.
[01:51:54.408 --> 01:52:00.369]  When you're shopping for your next wallet, be sure to get the protection you deserve by going to IDStronghold.com.
[01:52:00.809 --> 01:52:05.097]  Because getting anything else is like using latex gloves as oven mitts.
[01:52:06.981 --> 01:52:07.201]  Ouch!
[01:52:09.560 --> 01:52:17.304]  Thousands of people seeking home security get ripped off every day and the home security industry wants you to believe that's your only option.
[01:52:17.564 --> 01:52:22.747]  They've got hordes of salesmen out there trying to scare you into signing one of their long-term contracts.
[01:52:23.047 --> 01:52:27.649]  You get stuck writing huge checks month after month with no way out.
[01:52:27.949 --> 01:52:31.171]  It's robbery by contract and it can cost you thousands.
[01:52:31.451 --> 01:52:33.532]  But there's a better way to protect your home.
[01:52:33.892 --> 01:52:35.453]  SimpliSafe Home Security.
[01:52:35.713 --> 01:52:37.354]  SimpliSafe has no contracts.
[01:52:37.714 --> 01:52:38.014]  None!
[01:52:38.295 --> 01:52:40.836]  You'll get award-winning 24-7 protection.
[01:52:41.097 --> 01:52:48.462]  Security professionals watching over your home, ready to instantly send police to the rescue for just $14.99 per month.
[01:52:48.722 --> 01:52:51.124]  That's less than half what most companies charge.
[01:52:51.344 --> 01:52:53.045]  Protect your home the smart way.
[01:52:53.246 --> 01:52:59.870]  Visit SimpliSafeDefense.com today for an exclusive 10% offer and get a free keychain remote worth $25.
[01:53:00.951 --> 01:53:03.553]  Only when you go to SimpliSafeDefense.com.
[01:53:03.893 --> 01:53:05.715]  SimpliSafeDefense.com.
[01:53:07.895 --> 01:53:08.775]  Hey, Berky Guy here.
[01:53:08.855 --> 01:53:10.576]  Are you still drinking unfiltered tap water?
[01:53:10.696 --> 01:53:12.397]  Does your water contain chlorine or fluoride?
[01:53:12.457 --> 01:53:14.297]  Will you have drinkable water in an emergency?
[01:53:14.417 --> 01:53:20.299]  The Berky Guy is here to help you remove these and other potential contaminants from your water, thus helping you drink clean, purified water.
[01:53:20.419 --> 01:53:23.960]  We offer Berky Water Purification Systems at the lowest available prices online.
[01:53:24.060 --> 01:53:25.981]  Don't go another moment without Berky System.
[01:53:26.021 --> 01:53:29.022]  Over the last 10 years, we've helped thousands drink clean, purified water.
[01:53:29.142 --> 01:53:32.383]  Join them by visiting GoBerky.com or call me, the Berky Guy, at 877-886-3653.
[01:53:32.403 --> 01:53:32.583]  That's 877-886-3653.
[01:53:37.685 --> 01:53:41.227]  Just recently, we've witnessed some of the most catastrophic disasters in history.
[01:53:41.507 --> 01:53:47.589]  Be sure to prepare yourself with great-tasting, high-quality, GMO-free food that has a 25-year shelf life.
[01:53:48.130 --> 01:53:51.491]  Of course, we're talking about the foods from SurvivalFoodAlliance.com.
[01:53:51.951 --> 01:53:57.494]  And don't forget, the human body needs up to 3 quarts of water every day to remain healthy and hydrated.
[01:53:57.954 --> 01:54:01.116]  So check out our water bricks at SurvivalFoodAlliance.com.
[01:54:01.516 --> 01:54:03.737]  Go to SurvivalFoodAlliance.com or call 877-223-1776.
[01:54:17.434 --> 01:54:30.164]  I've covered some very important news today, but I haven't gotten into the meat of general news, and we've moved our other guests so I would have more time to cover news in the next hour.
[01:54:30.184 --> 01:54:35.389]  These are some of the headlines up on Infowars.com.
[01:54:36.249 --> 01:54:43.275]  Just showing how you're not taught reading, writing, arithmetic, how to start a business, how to be charming, how to be successful, how to engage people.
[01:54:43.515 --> 01:54:45.337]  They're ending culture as we know it.
[01:54:46.397 --> 01:54:53.841]  And they've got former linguistics professors, they've got former psyops officers all going public saying this is weapon.
[01:54:54.282 --> 01:54:55.482]  This is a weaponized system.
[01:54:55.502 --> 01:54:57.323]  I mean, that's what it is.
[01:54:58.964 --> 01:55:00.945]  It sounds sensational, but that's what it is.
[01:55:03.167 --> 01:55:08.590]  And folks from earlier generations that didn't grow up in total mind control are pretty much blind to it.
[01:55:08.630 --> 01:55:10.511]  They just seem silly and dumb.
[01:55:12.435 --> 01:55:17.877]  But to the young people that have basically phobia, panic attacks, agoraphobia.
[01:55:20.479 --> 01:55:26.301]  If they hear the word black or white or if they see a brown bag, they've just been turned into mental patients.
[01:55:28.102 --> 01:55:29.362]  CNN opinion piece.
[01:55:29.623 --> 01:55:30.503]  This is CNN.
[01:55:30.543 --> 01:55:32.384]  See, this isn't just some crazy professor.
[01:55:33.664 --> 01:55:35.865]  Shame people for saying he and she.
[01:55:36.906 --> 01:55:39.347]  See, first don't say the n-word, now don't say he and she.
[01:55:41.564 --> 01:55:42.044]  Here's another one.
[01:55:42.104 --> 01:55:45.768]  Mass panic at Texas school after student says, gum.
[01:55:47.529 --> 01:55:49.591]  Because gum sounded like gun.
[01:55:53.995 --> 01:55:55.356]  Land of the free, home of the brave.
[01:55:57.578 --> 01:55:59.780]  People indicted for having rebel flags at a park.
[01:56:01.601 --> 01:56:02.062]  In Georgia.
[01:56:02.862 --> 01:56:03.443]  The state flag.
[01:56:09.349 --> 01:56:14.254]  Germans arrested and their children taken if they post on Facebook that the border shouldn't be open.
[01:56:14.614 --> 01:56:15.455]  That's happening.
[01:56:15.735 --> 01:56:16.055]  You understand?
[01:56:16.456 --> 01:56:17.937]  I can't believe I'm saying this.
[01:56:18.938 --> 01:56:26.665]  And like Robert said, they start with some goobers in four-wheel trucks, and then they move on to you next.
[01:56:28.027 --> 01:56:29.088]  And they mean business.
[01:56:31.547 --> 01:56:34.488]  We haven't gotten to Trump calling Sanders a maniac communist.
[01:56:34.528 --> 01:56:35.289]  That's what he is.
[01:56:35.329 --> 01:56:41.351]  He's just a total buffoon with class-envy talking points.
[01:56:41.391 --> 01:56:42.372]  Makes you want to throw up.
[01:56:44.132 --> 01:56:49.075]  Oath keepers to form college chapters to stop students from cooperating in their own murders.
[01:56:49.115 --> 01:56:58.078]  I was talking to a UT law professor last night at dinner and he was talking about this guy that quit at UT.
[01:56:58.819 --> 01:56:59.439]  Total stunt!
[01:57:01.852 --> 01:57:02.853]  You know, this professor quit.
[01:57:03.134 --> 01:57:06.619]  He was teaching one class the last five years, and he was already going to retire this year.
[01:57:06.839 --> 01:57:07.380]  He knows him.
[01:57:07.720 --> 01:57:09.883]  It was a total staged event.
[01:57:09.923 --> 01:57:11.205]  Professor quits because of guns.
[01:57:11.466 --> 01:57:12.747]  The guns were already on campus.
[01:57:13.936 --> 01:57:15.317]  The state law is already in place.
[01:57:15.717 --> 01:57:17.299]  Now it just says inside school buildings.
[01:57:17.799 --> 01:57:21.682]  As if a criminal wouldn't come in there and shoot people anyways if they were going to break the law.
[01:57:22.003 --> 01:57:25.265]  Oh, I'm going to kill people, but I'm not going to break the law and carry a gun on campus.
[01:57:25.325 --> 01:57:26.887]  It's just, it's just, they know it.
[01:57:27.307 --> 01:57:28.528]  These aren't illogical people.
[01:57:28.588 --> 01:57:32.671]  It's all stunts by a bunch of would-be ruling class people.
[01:57:33.252 --> 01:57:34.493]  They're the ultimate statist.
[01:57:35.474 --> 01:57:36.454]  They're the ultimate evil.
[01:57:36.855 --> 01:57:37.195]  They are.
[01:57:38.296 --> 01:57:41.358]  Joe Biggs, we're going to have you on the next segment with us, but what's happened so far?
[01:57:41.439 --> 01:57:42.960]  Has the Supreme Leader arrived yet?
[01:57:43.854 --> 01:57:46.016]  Yeah, they actually just brought her out on stage.
[01:57:46.296 --> 01:57:47.717]  Castro's speaking right now.
[01:57:48.718 --> 01:57:49.999]  She's off to the rights.
[01:57:50.559 --> 01:57:51.300]  Yeah, basically.
[01:57:51.760 --> 01:57:52.260]  It was funny.
[01:57:52.500 --> 01:57:53.721]  Let's walk over here real quick.
[01:57:53.741 --> 01:58:02.648]  There's a lady out here screaming that Hillary kills babies and that we have a better chance of having El Chapo as president than Hillary Clinton.
[01:58:02.668 --> 01:58:05.110]  I couldn't agree much more than that.
[01:58:05.850 --> 01:58:10.654]  So there's a whole lot of people out here, as you can see, that have the Hillary for prison sign.
[01:58:10.794 --> 01:58:13.076]  So that's a free speech zone or is that people at the fence?
[01:58:13.962 --> 01:58:14.965]  That's people on the outside.
[01:58:14.985 --> 01:58:16.890]  They're not allowed to be on the inside because they disagree.
[01:58:17.597 --> 01:58:21.538]  I tell you what, we're going to go to break, but we're going to keep your feet up and come right back to you in 70 seconds.
[01:58:21.598 --> 01:58:36.561]  Let's aim the camera during the break at her lordship, get a shot of her, then we're going to go over to the next segment and talk to the humans that are against this enemy of life, this goblin creature, the Wicked Witch of the East, whatever you want to call her.
[01:58:37.481 --> 01:58:43.123]  I'm sorry, I guess Lord and Savior of its Democrat supporter is how they see Hillary.
[01:58:43.163 --> 01:58:44.263]  We'll be back in 70 seconds.
[01:58:49.605 --> 01:58:51.488]  Thank you for listening to GCN.
[01:58:53.031 --> 01:58:55.214]  Visit GCNlive.com today.
[01:58:58.067 --> 01:59:03.069]  Introducing Secret 12, the new InfoWarsLife vitamin B12 formulation.
[01:59:03.209 --> 01:59:09.072]  Secret 12 is a binary of nutrimedical grade, bioavailable, coenzyme forms of B12.
[01:59:09.312 --> 01:59:13.893]  Methylcobalamin, the same kind used in B12 injections, and adenosylcobalamin.
[01:59:14.114 --> 01:59:17.475]  Secret 12 is simply taken by mouth, right on the tongue, and then swallowed.
[01:59:17.675 --> 01:59:19.256]  No needles, no injections.
[01:59:19.636 --> 01:59:24.778]  Secure your revolutionary Secret 12 formula right now at InfoWarsLife.com or call 888-253-3139.
[01:59:27.999 --> 01:59:32.200]  Use since before the days of the Roman Empire to support the body's natural systems.
[01:59:32.380 --> 01:59:36.341]  Introducing the new Infowarslife.com Oil of Oregano Formulation.
[01:59:36.521 --> 01:59:41.302]  We have now procured the most high quality and potent forms of oregano oil on the market.
[01:59:41.462 --> 01:59:46.003]  Extracted directly from the wild herb and sealed in easy to use capsules.
[01:59:46.123 --> 01:59:49.443]  You will no longer need to endure the burning of liquid oregano on the tongue.
[01:59:49.603 --> 01:59:52.904]  Now available in our limited first run at Infowarslife.com.
[01:59:53.044 --> 01:59:54.884]  That's Infowarslife.com or call 888-253-3139.
[02:00:00.485 --> 02:00:03.121]  You're listening to The Alex Jones Show.
[02:00:14.079 --> 02:00:18.281]  Big Brother, Mainstream Media, Government Cover-Ups.
[02:00:18.922 --> 02:00:19.722]  You want answers?
[02:00:20.503 --> 02:00:21.423]  Well, so does he.
[02:00:22.043 --> 02:00:25.665]  He's Alex Jones on the GCN Radio Network.
[02:00:26.246 --> 02:00:30.188]  And now, live from Austin, Texas, Alex Jones.
[02:00:30.308 --> 02:00:34.871]  Alright, Joe Biggs is inside the city center there, but they've got
[02:00:35.891 --> 02:00:36.692]  It finched off.
[02:00:36.752 --> 02:00:39.935]  There are, it looks like, hundreds of people outside protesting against the Lord and Savior.
[02:00:40.315 --> 02:00:40.875]  Hillary Clinton.
[02:00:40.915 --> 02:00:46.400]  Joe Biggs is about to walk over to talk to the Info Warriors and folks with signs saying Hillary for prison.
[02:00:46.800 --> 02:00:49.703]  I got a sneaking suspicion that's a bunch of Info Warriors out there.
[02:00:50.023 --> 02:00:50.864]  Joe Biggs, take over.
[02:00:50.884 --> 02:00:57.930]  Alright, yeah, so we're out here once again at the Sunset Station here in downtown San Antonio.
[02:00:57.950 --> 02:01:02.914]  Castro is up there talking right now to his wife.
[02:01:03.567 --> 02:01:05.508]  Hillary, uh, Stalin, Clinton.
[02:01:06.568 --> 02:01:09.669]  I mean, you guys have been showing the pictures of these posters.
[02:01:09.709 --> 02:01:11.130]  I mean, it really just makes you disturbed.
[02:01:11.710 --> 02:01:12.891]  Your stomach hurts just seeing that.
[02:01:12.911 --> 02:01:14.371]  Well, let's go talk to those patriots, Joe.
[02:01:14.391 --> 02:01:16.252]  Well, it's funny.
[02:01:16.272 --> 02:01:21.234]  They just said that Castro announced Hillary and said that she has the ultimate plan for immigration.
[02:01:21.874 --> 02:01:23.215]  I thought that was pretty funny.
[02:01:23.975 --> 02:01:25.516]  So as you can hear over here, there's people booing.
[02:01:25.536 --> 02:01:30.478]  There's folks with Hillary for prison signs.
[02:01:30.558 --> 02:01:30.918]  I love it.
[02:01:38.789 --> 02:01:40.870]  Headlines, San Antonioans boo Hillary.
[02:01:40.950 --> 02:01:42.311]  Hundreds boo Hillary in San Antonio.
[02:01:42.451 --> 02:01:43.112]  Look at this guy!
[02:01:43.452 --> 02:01:45.013]  What are you here for?
[02:01:45.293 --> 02:01:46.574]  Hillary for prison, man.
[02:01:46.634 --> 02:01:49.896]  I want to tell... Stop Congo genocide!
[02:01:50.596 --> 02:01:52.357]  Stop Congo genocide!
[02:01:52.697 --> 02:01:54.118]  Stop Congo genocide!
[02:01:54.138 --> 02:01:56.039]  Stop Congo genocide!
[02:01:56.139 --> 02:01:57.460]  Stop Congo genocide!
[02:01:57.520 --> 02:02:00.042]  Stop Congo genocide!
[02:02:05.526 --> 02:02:09.467]  These are folks that want Hillary to do something in Africa.
[02:02:09.487 --> 02:02:12.128]  I see a Hillary for Prison 2016 sign.
[02:02:12.828 --> 02:02:15.709]  How many folks would you say there, Joe?
[02:02:16.829 --> 02:02:18.490]  A couple hundred up and down the fence.
[02:02:18.870 --> 02:02:20.851]  The one says, when her husband lied, no one died.
[02:02:20.871 --> 02:02:24.492]  Good Lord, these are some gruesome photos.
[02:02:24.992 --> 02:02:26.112]  What's happening in the Congo.
[02:02:29.253 --> 02:02:30.694]  Hillary equals scandal.
[02:02:31.034 --> 02:02:32.434]  Well, there are a lot of Hillary for Prison.
[02:02:32.474 --> 02:02:34.315]  Infowars.com sign, I see that.
[02:02:35.529 --> 02:02:39.910]  Hey, see if you can get that fellow at TheInfoWars.com, Hillary from prison, to come talk to you.
[02:02:40.651 --> 02:02:44.732]  Hey Alex, just wanted to say hello and America, I need to wake up.
[02:02:45.192 --> 02:02:46.353]  Oh hey, how you doing man?
[02:02:46.773 --> 02:02:53.775]  To all the lies and all the scandals that are happening, that have continued to happen, and will not stop to happen.
[02:02:54.355 --> 02:02:55.216]  That's Mario Lopez.
[02:02:55.256 --> 02:02:56.256]  Where should Hillary go?
[02:02:56.276 --> 02:02:57.436]  To the White House or to prison?
[02:02:57.616 --> 02:02:58.217]  To prison.
[02:02:58.237 --> 02:02:59.477]  Thank you.
[02:02:59.777 --> 02:03:01.278]  Hey, say hi to Mario Lopez, call him back.
[02:03:02.378 --> 02:03:04.539]  That's a vet we interviewed, he's also an artist.
[02:03:05.512 --> 02:03:06.493]  He's got a bionic arm.
[02:03:06.513 --> 02:03:09.675]  Oh, he's done, he's done.
[02:03:09.695 --> 02:03:10.055]  He's done.
[02:03:10.135 --> 02:03:11.736]  It's so loud, I don't think you can hear anything.
[02:03:11.756 --> 02:03:13.417]  There's a lot of other listeners out there.
[02:03:13.457 --> 02:03:14.698]  Well, good job listeners being out there.
[02:03:14.938 --> 02:03:16.179]  Yeah, exactly.
[02:03:16.199 --> 02:03:19.180]  So, a lot of people are screaming.
[02:03:19.200 --> 02:03:21.742]  There's some new custom-made Hillary for prison.
[02:03:23.663 --> 02:03:27.686]  Joe, I think it might be time for you to take your shirt off and let everybody see what you're really wearing.
[02:03:28.046 --> 02:03:29.087]  See how long they leave you in there.
[02:03:29.987 --> 02:03:30.888]  Okay.
[02:03:31.128 --> 02:03:32.048]  You think they'll let you stay?
[02:03:32.068 --> 02:03:34.210]  Uh, we'll see.
[02:03:35.100 --> 02:03:36.281]  Do you think this is the right time?
[02:03:39.423 --> 02:03:43.625]  He is removing the Stalin-Hillary shirt for radio listeners.
[02:03:45.206 --> 02:03:48.228]  And I guess it's a little hot out there and he's got a shirt on under it.
[02:03:48.248 --> 02:03:51.590]  And there it is, ladies and gentlemen, Hillary for prison!
[02:04:00.215 --> 02:04:03.897]  But his name tag is over the prison part, so we'll see once they see that.
[02:04:06.124 --> 02:04:07.645]  Alright.
[02:04:07.665 --> 02:04:09.165]  So here's this, going for prison.
[02:04:10.786 --> 02:04:12.186]  Inside the Hillary nest.
[02:04:12.787 --> 02:04:15.047]  Oh look, some of the Hillary morons are coming over.
[02:04:16.488 --> 02:04:17.909]  I'm surprised they're even bipedaled.
[02:04:18.009 --> 02:04:18.569]  Hand that way.
[02:04:18.609 --> 02:04:19.069]  Hand that way.
[02:04:19.169 --> 02:04:21.230]  Come on.
[02:04:21.250 --> 02:04:22.570]  Yeah, they're all starting to line up around me.
[02:04:23.111 --> 02:04:24.011]  Oh, the cops?
[02:04:24.651 --> 02:04:24.891]  Yeah.
[02:04:25.772 --> 02:04:28.313]  Because it's so scary that you took a shirt off?
[02:04:28.353 --> 02:04:29.493]  I mean, it's hot out there.
[02:04:29.513 --> 02:04:31.354]  Yeah, it's hot out there.
[02:04:32.314 --> 02:04:34.735]  It's sure as hell going to be hot in prison too when she goes.
[02:04:36.328 --> 02:04:36.971]  Let's walk around.
[02:04:37.433 --> 02:04:39.120]  Walk over to the cop, tell him hi.
[02:04:43.024 --> 02:04:44.225]  All right, we'll see what happens.
[02:04:44.245 --> 02:04:46.366]  We're going to keep the feed up for this one minute or three minutes.
[02:04:46.447 --> 02:04:47.527]  We're going to be back, Joe.
[02:04:47.547 --> 02:04:48.288]  Stay right there.
[02:04:49.008 --> 02:04:50.449]  Try not to get thrown out until we come back.
[02:04:50.970 --> 02:04:51.650]  Back in three minutes.
[02:04:51.670 --> 02:04:52.791]  We'll keep the feed live.
[02:04:53.351 --> 02:04:55.853]  Infowars.com forward slash show of your radio listener.
[02:04:56.254 --> 02:04:57.695]  You can go there and pick all this up.
[02:04:58.235 --> 02:04:59.076]  I'm Alex Jones.
[02:04:59.136 --> 02:05:06.441]  This is the tip of the spear of the InfoWar, as we desperately attempt to rally humanity against the eugenicist forces of globalism.
[02:05:08.635 --> 02:05:17.503]  In yet another land grab, the BLM, the Bureau of Land Management, is ignoring the real estate title given by the state of Texas 74 years ago to a farmer.
[02:05:18.023 --> 02:05:28.153]  Now the same bureaucracy that has ignored property rights for ranchers like Cliven Bundy in Nevada, ignored property rights for miners in Oregon and elsewhere, is coming after the property of a Texas farmer.
[02:05:28.413 --> 02:05:32.536]  The BLM has decided they will move the boundary, take half his land and his house.
[02:05:33.237 --> 02:05:35.619]  Congress has allowed bureaucracies to grow unchecked.
[02:05:35.959 --> 02:05:45.185]  Because Congress doesn't like to pass laws, they have abdicated their constitutional duty to bureaucracies, who not only write the law, but often act as their own police force and run their own court.
[02:05:45.805 --> 02:05:48.467]  No one in either party in Washington wants to change it.
[02:05:49.248 --> 02:06:01.836]  These bureaucracies will destroy every last remnant of your God-given, constitutionally protected rights, including your property rights, unless they are stopped by you, by the people, at the state and the local level.
[02:06:03.393 --> 02:06:05.284]  For more information, go to n4wars.com.
[02:06:05.767 --> 02:06:06.370]  I'm David Knight.
[02:06:07.833 --> 02:06:11.055]  When cells become toxic, they die early and aging sets in.
[02:06:11.355 --> 02:06:19.360]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[02:06:19.600 --> 02:06:24.624]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[02:06:25.004 --> 02:06:27.305]  You want the best that's out there at the lowest price anywhere?
[02:06:27.545 --> 02:06:29.347]  We now have the synergistic solution.
[02:06:29.647 --> 02:06:33.829]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[02:06:37.719 --> 02:06:38.639]  BrainForce is here.
[02:06:38.839 --> 02:06:40.940]  Ladies and gentlemen, I've been on this the last few months.
[02:06:41.040 --> 02:06:45.782]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of BrainForce.
[02:06:46.022 --> 02:06:49.203]  There's always hidden additives in your food, even organic food has hidden additives.
[02:06:49.323 --> 02:06:52.544]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[02:06:52.804 --> 02:06:54.625]  Ultimately, we've all been dumbed down to some degree.
[02:06:54.785 --> 02:06:56.665]  It doesn't have stimulants, it doesn't have garbage in it.
[02:06:56.925 --> 02:06:58.806]  It has natural things that do it clean.
[02:06:58.886 --> 02:07:04.488]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[02:07:07.509 --> 02:07:08.890]  I want more candy!
[02:07:08.910 --> 02:07:09.691]  I want more baby again!
[02:07:09.771 --> 02:07:09.851]  Why?
[02:07:09.871 --> 02:07:10.071]  Why?
[02:07:10.111 --> 02:07:10.171]  Why?
[02:07:37.329 --> 02:07:37.669]  I think so.
[02:08:27.516 --> 02:08:31.450]  If you are receiving this transmission, you are the resistance.
[02:08:31.891 --> 02:08:33.096]  It's Alex Jones.
[02:08:36.547 --> 02:08:44.994]  Hillary Clinton, disgraced former Secretary of State, First Lady, Benghazi, Fast and Furious, Persecution of Christians, you name it, is speaking.
[02:08:45.374 --> 02:08:56.063]  Joe Biggs is there inside the lion's den with her minions, with the other self-propelled stomachs, wearing his Hillary for President 2016 shirt.
[02:08:56.744 --> 02:08:59.947]  Joe Biggs, let's hear a little bit from Hillary herself.
[02:09:01.268 --> 02:09:01.828]  Yeah, we'll try.
[02:09:01.848 --> 02:09:02.849]  We're kind of far back.
[02:09:03.209 --> 02:09:03.690]  Yay!
[02:09:04.904 --> 02:09:07.566]  She says that she's going to do everything she can for veterans.
[02:09:07.766 --> 02:09:09.448]  You taught me so much.
[02:09:09.948 --> 02:09:10.508]  I don't think so.
[02:09:10.648 --> 02:09:11.929]  You opened your homes.
[02:09:12.810 --> 02:09:13.891]  You believed in me.
[02:09:14.732 --> 02:09:15.973]  You worked hard for me.
[02:09:15.993 --> 02:09:19.956]  I'm running for president to work hard for you.
[02:09:22.337 --> 02:09:27.702]  She said that Americans have opened their homes for her and she is going to be running for president.
[02:09:27.722 --> 02:09:28.782]  Oh yeah, we're picking it up good.
[02:09:28.822 --> 02:09:29.563]  We can hear him.
[02:09:29.823 --> 02:09:30.063]  Okay.
[02:09:30.344 --> 02:09:31.645]  I'll get you and your little dog too.
[02:09:33.519 --> 02:09:43.441]  There was a presidential race going on back then, and I was sent by the Democratic National Committee to register Texas voters.
[02:09:46.042 --> 02:09:50.363]  So I came down here for the summer with my boyfriend.
[02:09:52.063 --> 02:09:53.403]  Hillary for prison!
[02:09:53.964 --> 02:09:55.824]  She's saying Castro's her boyfriend, did you hear that?
[02:09:56.769 --> 02:09:58.410]  Listen to that monotone, trained voice.
[02:09:58.430 --> 02:09:58.650]  So annoying.
[02:10:27.316 --> 02:10:34.678]  What he taught me back then and what he's continued to teach me is one of the many reasons I married him a few years later.
[02:10:34.838 --> 02:10:41.800]  And I gotta tell you, Phil and I fell in love with South Texas.
[02:10:41.840 --> 02:10:47.922]  We ate a lot of green enchiladas.
[02:10:47.942 --> 02:10:49.742]  Don't vote for Monica's boyfriend's wife.
[02:10:49.782 --> 02:10:51.943]  And what they do is they give him an anthropology briefing.
[02:10:53.610 --> 02:10:58.172]  Hit Shiner Bar, Green Enchiladas, South Texas.
[02:10:58.232 --> 02:11:01.153]  She's, she's, she's, this is CIA anthropology.
[02:11:01.553 --> 02:11:03.253]  Every area she goes to, she says the politics.
[02:11:03.273 --> 02:11:04.514]  She's a lifelong friend.
[02:11:04.534 --> 02:11:05.394]  Gosh, it's sick.
[02:11:05.574 --> 02:11:07.895]  And so many unforgettable experiences.
[02:11:08.415 --> 02:11:10.896]  Now, look, I was a blonde girl from Chicago.
[02:11:10.936 --> 02:11:18.178]  I hardly know a word of Spanish.
[02:11:18.859 --> 02:11:21.780]  But I drove around South Texas and the Valley.
[02:11:23.496 --> 02:11:24.417]  She just said she drove.
[02:11:36.534 --> 02:11:41.698]  I listened as people shared their stories, their worries, their dreams.
[02:11:41.758 --> 02:11:43.139]  Their worries, their dreams.
[02:11:43.259 --> 02:11:44.380]  I'm gonna give you your dreams.
[02:11:44.700 --> 02:11:45.821]  I'm gonna give you your dreams.
[02:11:46.342 --> 02:11:47.182]  I know your area.
[02:11:47.222 --> 02:11:48.103]  Green enchiladas.
[02:11:48.183 --> 02:11:48.944]  I'm your friend.
[02:11:49.244 --> 02:11:49.964]  I'm your friend.
[02:11:49.984 --> 02:11:50.925]  Obamacare.
[02:11:50.985 --> 02:11:51.606]  It's free.
[02:11:51.626 --> 02:11:52.506]  2 plus 2 equals 5.
[02:11:55.169 --> 02:11:56.970]  Mothers, grandmothers, each group.
[02:11:57.450 --> 02:12:07.476]  Grandmothers, mothers, Vikings, Hispanics, all of you, black people, women, ooh, ooh, you're all getting mentioned, ooh, ooh, ooh, it's just, I mean, I'd get up there and give them a real speech.
[02:12:07.496 --> 02:12:11.078]  I wouldn't go, I know you're Shiner Bach and you're Green Enchiladas.
[02:12:11.098 --> 02:12:16.181]  She speaks in Kentucky, she goes, it's good to be here today.
[02:12:16.201 --> 02:12:19.803]  I don't know, gang, don't break it, girl.
[02:12:19.843 --> 02:12:20.604]  You think I'm joking?
[02:12:21.513 --> 02:12:22.895]  And then when she goes to, like, L.A.
[02:12:22.975 --> 02:12:26.620]  to speak in a Spanish group, she goes, Hello, good to see you today.
[02:12:26.640 --> 02:12:30.765]  I mean, this is the condescension of how dumb she thinks people are.
[02:12:31.786 --> 02:12:34.209]  Let's go back and listen to her in her monotone voice.
[02:12:34.550 --> 02:12:36.933]  And even better, it helped to send me to college.
[02:12:38.126 --> 02:12:40.347]  It's hard to hear me over the screams for help.
[02:13:00.265 --> 02:13:01.066]  Oh, it's disgusting.
[02:13:01.126 --> 02:13:06.553]  It's like a train full of idiots derailed and it all tipped over right here inside of this, uh, station.
[02:13:06.573 --> 02:13:08.716]  That place is like a giant toilet, actually.
[02:13:10.177 --> 02:13:11.579]  You know what?
[02:13:11.599 --> 02:13:12.901]  Yeah, sure.
[02:13:12.921 --> 02:13:13.762]  Why do you like Hillary Clinton?
[02:13:14.852 --> 02:13:16.334]  Well, many reasons why I like Hillary.
[02:13:16.574 --> 02:13:18.815]  Mostly because, well, she knows what she's talking about.
[02:13:18.835 --> 02:13:27.662]  Not like Carson, who, let's say, says a Muslim can't be president, but under the Constitution, anybody can be president, unless you're here from the United States, so... Ask him if he likes Sharia law.
[02:13:27.682 --> 02:13:28.242]  That's pretty cool.
[02:13:28.422 --> 02:13:29.323]  Would you say?
[02:13:29.343 --> 02:13:30.364]  Do you like Sharia law?
[02:13:31.144 --> 02:13:31.805]  No, I don't.
[02:13:32.145 --> 02:13:37.369]  But if you got, uh, what's-his-name, uh, Trump to be our president, you will have Sharia law.
[02:13:37.649 --> 02:13:38.970]  You will also have a lot of Sharia law.
[02:13:40.600 --> 02:13:43.901]  Because you have all these abortion people saying, hey, look, you know what?
[02:13:44.161 --> 02:13:44.942]  Abortion is bad.
[02:13:45.322 --> 02:13:49.763]  But we live in a country where pro-choice is the way to go.
[02:13:50.124 --> 02:13:51.824]  Because I believe in pro-life, actually.
[02:13:51.844 --> 02:13:52.485]  I'm a Christian.
[02:13:52.665 --> 02:13:53.485]  But that's my view.
[02:13:53.765 --> 02:13:54.465]  That's my belief.
[02:13:55.086 --> 02:13:55.366]  Okay?
[02:13:55.506 --> 02:14:00.408]  If I lived in a Sharia law kind of state, then my belief wouldn't matter.
[02:14:00.428 --> 02:14:03.449]  Well, tell him, Hillary wants to bring millions of radical Islamists here.
