[00:00:00.149 --> 00:00:00.852]  Yeah.
[01:53:16.027 --> 01:53:21.888]  The Berkey Guy is here to help you remove these and other potential contaminants from your water, thus helping you drink clean, purified water.
[01:53:22.028 --> 01:53:25.569]  We offer Berkey water purification systems at the lowest available prices online.
[01:53:25.669 --> 01:53:27.590]  Don't go another moment without a Berkey system.
[01:53:27.630 --> 01:53:30.631]  Over the last 10 years, we've helped thousands drink clean, purified water.
[01:53:30.731 --> 01:53:33.932]  Join them by visiting GoBerkey.com or call me, the Berkey Guy, at 877-886-3653.
[01:53:33.992 --> 01:53:34.172]  That's 877-886-3653.
[01:53:39.153 --> 01:53:47.096]  There are hundreds of silver products on the market today, but there's nothing like the astonishing health benefits of the multi-patented One Silver Solution.
[01:53:47.256 --> 01:53:53.018]  Boost your immune system at a great price with our Silver Solution liquid, starting at $12.95 a bottle.
[01:53:53.138 --> 01:53:55.819]  Now available in regular and extra strength.
[01:53:56.019 --> 01:53:58.279]  That's half the price of the leading competitors.
[01:53:58.460 --> 01:54:04.021]  Call 844-USE-SILVER for your free catalog, or go to onesilversolution.com.
[01:54:04.241 --> 01:54:06.062]  Onesilversolution.com.
[01:54:06.182 --> 01:54:08.403]  There is only one silver solution.
[01:54:10.922 --> 01:54:15.768]  I can see for miles and miles and miles and miles and miles!
[01:54:15.788 --> 01:54:15.928]  Oh yeah!
[01:54:26.078 --> 01:54:28.320]  We're back live from the Alex Jones Show.
[01:54:28.500 --> 01:54:30.903]  Huge developments in Turkey and Syria.
[01:54:30.943 --> 01:54:34.006]  Of course we had the shoot-down of the Russian jet earlier this week.
[01:54:34.687 --> 01:54:41.874]  Now we've got even more evidence of Turkey being complicit in selling ISIS oil, funding ISIS, arming ISIS.
[01:54:41.894 --> 01:54:44.056]  We're going to get into those stories subsequently.
[01:54:44.336 --> 01:54:46.098]  But Alex Jones is about to comment on this.
[01:54:46.178 --> 01:54:46.739]  Alex, go ahead.
[01:54:49.019 --> 01:54:56.469]  Between getting chores done for the company and the family today while you're taking over on Black Friday, I read Kurt Nemo's article at InfoWars.com.
[01:54:56.529 --> 01:55:02.818]  Your gun promises war with Russia if Russia shoots down planes over Syria.
[01:55:03.669 --> 01:55:13.514]  Because we know that Airgun, the last three years, has said more than 14 times, we wrote a story about it two days ago, that, hey, we're allowed to fly into Syrian airspace.
[01:55:13.974 --> 01:55:19.237]  They even have used artillery in the Syrian territory, claiming that it's in their strategic rights.
[01:55:19.317 --> 01:55:20.938]  So, total hypocrite.
[01:55:21.832 --> 01:55:35.120]  And now he says because of these 250-mile range supersonic plane-destroying missiles, we're talking fifth-generation super high-tech anti-aircraft missiles the size of an aircraft.
[01:55:35.320 --> 01:55:37.202]  I mean, these are super hardcore missiles.
[01:55:37.742 --> 01:55:42.005]  Basically, they're just supersonic giant cruise missiles that the Russians have brought in
[01:55:43.470 --> 01:55:45.092]  I mean, these are usually nuclear-tipped.
[01:55:45.112 --> 01:55:46.333]  These are super hardcore.
[01:55:47.033 --> 01:56:04.486]  Of course, they're not nuclear-tipped right now that they go and fire a bunch of missiles out the front or a bunch of shrapnel, but long story short, Russia has moved in super high-tech weapons, decided to take on NATO in the United States, into the area there in Syria, right on the border with Turkey, and saying,
[01:56:05.385 --> 01:56:08.650]  Next time you fly over Syrian airspace, we're blowing you out of the sky.
[01:56:08.670 --> 01:56:11.194]  Hey, tit for tat, and here God has shed.
[01:56:11.935 --> 01:56:14.499]  Basically, this will cause the unthinkable.
[01:56:14.539 --> 01:56:16.722]  We're going to respond with full war.
[01:56:17.303 --> 01:56:20.909]  So, Turkey wouldn't have done this with our full NATO backing.
[01:56:22.034 --> 01:56:28.039]  He's been giving NATO backing, just like they told Saddam, you know, back in 1990, go ahead and take Kuwait on record.
[01:56:28.479 --> 01:56:29.720]  So they're setting Turkey up.
[01:56:30.181 --> 01:56:34.765]  I mean, I don't think NATO's going to stand with Turkey if he goes along with this.
[01:56:34.785 --> 01:56:38.568]  You see him in the news saying, Irgun may have destroyed NATO and all this stuff.
[01:56:38.928 --> 01:56:40.790]  This is over the top.
[01:56:40.870 --> 01:56:49.337]  In fact, I feel guilty not even being there today, even though I was in this morning until like 11, even though I'm working on a bunch of stuff for the company and get the word out.
[01:56:50.274 --> 01:56:51.075]  I feel guilty.
[01:56:51.575 --> 01:56:54.858]  Like, I should be there, but you're doing an incredible job, so is Rob.
[01:56:54.878 --> 01:57:02.305]  But this is so crazy when you realize that this is from the official Turkish news.
[01:57:02.865 --> 01:57:10.352]  These quotes that Kurt Nemo has in his article are linked to the official presidential ministry making these statements.
[01:57:10.392 --> 01:57:11.433]  He actually says, quote,
[01:57:12.706 --> 01:57:21.269]  If our planes fly over Turkish airspace and are shot down, it is an act of war, and we're going to war with Russia, and I will not even tell you, it's unspeakable horror.
[01:57:22.189 --> 01:57:24.170]  And Turkey, they have U.S.
[01:57:24.190 --> 01:57:28.071]  nuclear weapons and medium-range missiles able to hit Moscow.
[01:57:28.391 --> 01:57:31.052]  It's only 500, 600 miles away, right there.
[01:57:31.112 --> 01:57:34.573]  So this is all World War III-type level garbage.
[01:57:34.653 --> 01:57:37.994]  Mainstream media is just saying that this is so evil.
[01:57:38.809 --> 01:57:41.790]  Because here's our government backing ISIS and Al Qaeda.
[01:57:42.110 --> 01:57:46.512]  Paul Watson, I just want to add again, funding this operation now more than ever is so key.
[01:57:46.992 --> 01:57:48.073]  We're having a big effect.
[01:57:48.093 --> 01:57:50.033]  Ardnet is getting out trying to stop this.
[01:57:50.474 --> 01:57:52.554]  That's why we have free shipping until next Monday.
[01:57:53.015 --> 01:57:55.055]  And $9.95 colloidal silver, normally $19.95.
[01:57:55.235 --> 01:57:56.276]  In stores it's $25.95.
[01:57:59.637 --> 01:58:03.041]  I don't think this will be the end of the world, but it could become that.
[01:58:14.474 --> 01:58:21.318]  The point is, the elites are getting more and more reckless every day, and it's totally insane, and I can't believe that more media in the U.S.
[01:58:21.418 --> 01:58:26.602]  isn't opposing this homicidal, genocidal, over-the-top idiocy.
[01:58:26.742 --> 01:58:37.468]  Look, if Turkey can sit down Russian aircraft that fly into airspace for 9 seconds max, and keep violating Syrian airspace, this is just incredible.
[01:58:37.528 --> 01:58:38.509]  And the President said,
[01:58:39.344 --> 01:58:45.746]  Well, first of all, he said, you keep supporting Syria, you're a terrorist, that's why we're doing this.
[01:58:45.766 --> 01:58:47.587]  Alright, we'll be back with more after the break.
[01:58:47.607 --> 01:58:49.348]  Stay tuned in ColdWars.com.
[01:58:49.948 --> 01:58:51.549]  Thank you for listening to GCN.
[01:58:51.589 --> 01:58:52.889]  Visit GCNlive.com today.
[01:59:00.040 --> 01:59:01.401]  Clean, pure drinking water.
[01:59:01.681 --> 01:59:02.961]  You can't survive without it.
[01:59:03.161 --> 01:59:04.062]  But where do you get it?
[01:59:04.362 --> 01:59:10.124]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[01:59:10.344 --> 01:59:16.066]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[01:59:16.266 --> 01:59:33.150]  Pairing the unprecedented superfiltration power of an all-new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[01:59:33.530 --> 01:59:35.650]  Filter capacity up to 5,000 gallons.
[01:59:36.011 --> 01:59:37.191]  Stainless steel construction.
[01:59:37.471 --> 01:59:38.251]  Easy assembly.
[01:59:38.511 --> 01:59:39.131]  Low maintenance.
[01:59:39.431 --> 01:59:41.231]  Replacement filters are simple to install.
[01:59:41.512 --> 01:59:48.633]  And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[01:59:48.793 --> 01:59:53.794]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[01:59:53.994 --> 01:59:56.554]  Go to InfowarsStore.com or call 888-253-3139.
[02:00:02.012 --> 02:00:04.580]  You're listening to The Alex Jones Show.
[02:00:16.089 --> 02:00:16.730]  Big Brother.
[02:00:17.410 --> 02:00:18.411]  Mainstream media.
[02:00:19.172 --> 02:00:20.273]  Government cover-ups.
[02:00:20.933 --> 02:00:21.734]  You want answers?
[02:00:22.515 --> 02:00:23.416]  Well, so does he.
[02:00:24.056 --> 02:00:27.699]  He's Alex Jones on the GCN Radio Network.
[02:00:28.260 --> 02:00:32.323]  And now, live from Austin, Texas, Alex Jones.
[02:00:35.532 --> 02:00:39.113]  We're back live on the Alex Jones Show, special Black Friday edition.
[02:00:39.213 --> 02:00:40.994]  We've got Alex Jones on the line, of course.
[02:00:41.414 --> 02:00:50.317]  We put out the report that Turkey warned Russia to stop bombing ISIS, otherwise it would have serious consequences.
[02:00:50.377 --> 02:00:54.078]  That came out before the downing of this Russian fighter jet.
[02:00:54.538 --> 02:01:00.020]  Now Vladimir Putin is out saying, US new flight path of plane downed by Turkey.
[02:01:00.560 --> 02:01:10.486]  President Vladimir Putin said, Russia had given prior information to the United States of the flight path of the plane downed by Turkey on the Syrian border.
[02:01:10.806 --> 02:01:14.008]  They're now calling this a planned provocation, Alex.
[02:01:15.049 --> 02:01:17.791]  Well of course it's planned, of course it's planned.
[02:01:18.491 --> 02:01:21.293]  Our government is run by sworn enemies of America.
[02:01:23.912 --> 02:01:31.673]  Literal sworn enemies of George Washington, of our Second Amendment, of private property, of the incredible renaissance that is America.
[02:01:31.693 --> 02:01:33.634]  They are sworn enemies.
[02:01:33.674 --> 02:01:34.594]  Don't people get it through your head.
[02:01:34.914 --> 02:01:36.874]  The people that run our country have hijacked it.
[02:01:37.234 --> 02:01:38.515]  They want to extinguish liberty.
[02:01:39.175 --> 02:01:40.975]  Russia is trying to build up a sovereignty.
[02:01:41.435 --> 02:01:42.675]  It's slated for destruction.
[02:01:43.016 --> 02:01:45.356]  They blew up the main power to Ukraine last week.
[02:01:45.856 --> 02:01:51.017]  George Soros, a raving psychopath demon, is always trying to destroy the dollar.
[02:01:52.096 --> 02:01:55.777]  The truth is Turkey has been bombarding for four years with heavy artillery.
[02:02:14.011 --> 02:02:20.395]  The Turkish Syrian military fighting back against the Al-Qaeda and Al-Nusra garbage bin.
[02:02:21.436 --> 02:02:29.942]  So all of this is going on and now Turkey has said we're going to fly into your country whenever we want and if you shoot us down we're going to war with Russia.
[02:02:30.702 --> 02:02:32.643]  And this is how the scum operates.
[02:02:33.144 --> 02:02:34.244]  This is what they're up to.
[02:02:34.284 --> 02:02:35.065]  This is what they do.
[02:02:35.105 --> 02:02:36.286]  This is who runs our country.
[02:02:37.326 --> 02:02:38.907]  And just God help us.
[02:02:39.028 --> 02:02:42.570]  God help us that we're run by such psychopathic scum.
[02:02:43.237 --> 02:02:49.871]  Has run this new world order who are held up destroying the whole planet if we don't stop them and that's why the globalists are coming after us.
[02:02:50.788 --> 02:02:55.191]  They're demonizing us, they're attacking us in the news, because we're effective and we're telling the truth.
[02:02:55.571 --> 02:03:16.204]  That's why it's imperative when you sign off on Facebook or your email, or on YouTube, or on Twitter, or on any other platform, on comment boards, InfoWars.com, InfoWars.com, InfoWars.com, free speech, because they're coming after our free speech, they're coming after the Liberty Movement, they're coming after those of us that stand up for truth.
[02:03:16.764 --> 02:03:19.686]  They are demonizing us, they're calling for us to be shot down,
[02:03:20.723 --> 02:03:37.559]  They've got infiltrators, stalkers, operators all over us because we're effective but your prayers are sustaining us and it's so important that you not take independent true media, there's not much of it out there like drugs report and imports, that you don't take these organizations for granted and that on
[02:03:38.268 --> 02:03:53.152]  Days like Black Friday, you take that day back, it's been a fraud, with free shipping and some of the biggest discounts, $9.95, 2-ounce bottle of 30 parts per million, colloidal silver, $19.95 normally, and that's even a deal.
[02:03:53.412 --> 02:03:57.133]  The leading competitor, private labels, the exact same stuff, $24.95.
[02:03:57.493 --> 02:04:06.356]  We have it $9.95 at InfoWarsTore.com, and the $2 we make on that, that's what it costs us, because colloidal silver is something that gets you the high quality.
[02:04:06.816 --> 02:04:08.297]  He funds our operation.
[02:04:08.657 --> 02:04:10.979]  The books, the videos, the Super Mel Vitality.
[02:04:11.059 --> 02:04:12.120]  Huge discounts today.
[02:04:12.140 --> 02:04:14.101]  The brain force, the DNA force.
[02:04:14.682 --> 02:04:15.162]  All of it.
[02:04:15.202 --> 02:04:16.783]  The huge discounts on affordable foods.
[02:04:16.823 --> 02:04:20.466]  The huge discounts and 20% off on Alexa Pure Pro.
[02:04:20.986 --> 02:04:24.288]  Unprecedented specials at infowarestore.com.
[02:04:24.969 --> 02:04:31.133]  And we just need the funding to have the reporters, the investigative journalists, and to go against this enemy as hardcore as we can.
[02:04:31.393 --> 02:04:32.314]  Paul Joseph Watson.
[02:04:32.334 --> 02:04:33.555]  God bless you and the whole crew.
[02:04:33.595 --> 02:04:35.036]  And Rob Dewe, throwing it back to you.
[02:04:36.354 --> 02:04:37.195]  Okay, thanks Alex.
[02:04:37.215 --> 02:04:39.196]  We've got 30 seconds left in the segment.
[02:04:39.216 --> 02:04:40.296]  We're going to go to your calls.
[02:04:40.557 --> 02:04:47.000]  Continuing to talk about this geopolitical meltdown that's happened in the aftermath of the Russian jet shoot-down.
[02:04:47.020 --> 02:04:49.322]  We're going to talk more about the oil.
[02:04:49.682 --> 02:04:52.143]  Who's in control of selling that oil in Turkey?
[02:04:52.203 --> 02:04:58.147]  Now a deluge of information has come out suggesting that it's the son of the Turkish president.
[02:04:58.507 --> 02:05:00.688]  We're going to get into that after the break and take your calls at 800-259-9231.
[02:05:03.670 --> 02:05:07.191]  This is the Alex Jones Show live breaking news at InfoWars.com.
[02:05:07.251 --> 02:05:08.231]  Don't go away.
[02:05:10.072 --> 02:05:15.353]  Want to keep up to date with what's going on in the world without logging into the internet ghettos of Facebook and Twitter?
[02:05:15.673 --> 02:05:19.894]  Then subscribe to the InfoWars Insider, our underground email newsletter.
[02:05:20.175 --> 02:05:23.956]  It's our daily digest of the day's most important stories and so much more.
[02:05:24.316 --> 02:05:28.357]  In it, you'll find exclusive articles that appear nowhere else than InfoWars.com.
[02:05:28.617 --> 02:05:32.698]  Email subscribers will also receive unique video messages from Alex Jones.
[02:05:33.218 --> 02:05:37.701]  Special reports and exclusive secret specials to infowarestore.com.
[02:05:37.941 --> 02:05:43.364]  We also will take a look back on stories and video reports we've covered in the past and how they relate to current news.
[02:05:43.784 --> 02:05:47.026]  An arsenal of knowledge right to your inbox every day.
[02:05:47.286 --> 02:05:56.652]  The great part is your newsletter information cannot be censored or black-holed like we've caught Facebook, Twitter, YouTube or Google doing to important information in the past.
[02:05:56.952 --> 02:06:02.596]  Log on to InfoWars.com forward slash newsletter, watch the special message from Alex Jones, and subscribe.
[02:06:02.836 --> 02:06:09.560]  I'm David Knight with InfoWars.com, and on behalf of the entire team here at the Central Texas Command Center, we thank you for your support.
[02:06:09.940 --> 02:06:11.161]  Attention InfoWarriors!
[02:06:11.401 --> 02:06:19.106]  InfoWarsStore.com is launching store-line free shipping for this Black Friday week only, and launching deep discounts across the board on top-selling products.
[02:06:19.406 --> 02:06:23.489]  Find big discounts on Alexa Pure Pro water filters and much more.
[02:06:23.810 --> 02:06:30.875]  33% off DNA Force, 30% off Rain Force, the lowest prices on storable foods and many other deals on top of store-wide free shipping.
[02:06:31.015 --> 02:06:34.678]  Visit InfoWarsStore.com today and get free shipping for this week only.
[02:06:34.818 --> 02:06:36.560]  That's InfoWarsStore.com or 888-253-3139.
[02:06:39.762 --> 02:06:40.664]  Brain Force is here.
[02:06:40.864 --> 02:06:42.947]  Ladies and gentlemen, I've been on this the last few months.
[02:06:43.067 --> 02:06:47.813]  You've probably noticed I've been more focused, less brain fog, more energy, and it's because of Brain Force.
[02:06:48.054 --> 02:06:51.278]  There's always hidden additives in your food, even organic food has hidden additives.
[02:06:51.358 --> 02:06:54.543]  Staring at the computer all day, working, doing good, you're still damaging your brain.
[02:06:54.843 --> 02:06:56.586]  Ultimately, we've all been dumbed down to some degree.
[02:06:56.806 --> 02:06:57.706]  It doesn't have stimulants.
[02:06:57.726 --> 02:06:58.667]  It doesn't have garbage in it.
[02:06:58.907 --> 02:07:00.788]  It has natural things that do it clean.
[02:07:00.908 --> 02:07:05.691]  You will find Brain Force and other game-changing products at Infowarslife.com or call 888-253-3139.
[02:07:05.731 --> 02:07:08.232]  A clean, toxic-free body is the foundation of true health.
[02:07:12.714 --> 02:07:22.383]  Introducing Deep Cleanze by Infowarslife.com, a scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[02:07:22.663 --> 02:07:27.888]  Using our proprietary multi-step extraction technology, Deep Cleanze is our most affordable all-in-one cleanser.
[02:07:27.988 --> 02:07:36.896]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites and others, Deep Cleanze doesn't hold back.
[02:07:37.156 --> 02:07:45.786]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[02:07:46.026 --> 02:07:52.994]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spigyrex herbal processing technique.
[02:07:53.134 --> 02:07:58.480]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price.
[02:07:58.720 --> 02:08:03.441]  I have sworn upon the altar of God eternal hostility against every form of tyranny over the mind of man.
[02:08:03.481 --> 02:08:04.302]  Thomas Jefferson.
[02:08:04.482 --> 02:08:06.022]  It's Alex Jones on the GCN Radio Network.
[02:08:37.335 --> 02:08:42.419]  The Black Lives Matter final hour of the Alex Jones Show will be going to your calls here in this segment.
[02:08:42.459 --> 02:08:44.440]  Breaking news up on the Drudge Report.
[02:08:44.801 --> 02:08:49.244]  Black Friday protest, the police shooting shuts down Main Chicago Shopping Street.
[02:08:49.865 --> 02:08:57.611]  They're out during Black Friday, the Black Lives Matter protesters demonstrating against the shooting of Laquan McDonald.
[02:08:57.951 --> 02:09:04.096]  Of course, unlike Michael Brown and some of these other shootings, which were, the evidence suggests, justified.
[02:09:04.616 --> 02:09:18.603]  If you watch the video of the Laquan McDonald shooting which has caused outrage over the past few days, he was basically gunned down 16 bullets, gunned down like a dog, and from the video footage posed no threat to the officers.
[02:09:18.663 --> 02:09:26.227]  So this is one of these cases like Eric Garner where you can understand the outrage, but of course the solution to that
[02:09:26.767 --> 02:09:39.757]  Given the fact that the cop responsible has been charged with first degree murder is not to go out and loot and burn down your own communities as the mainstream media would support Black Lives Matter in doing so.
[02:09:39.797 --> 02:09:45.142]  We had the Time Magazine article back during the Ferguson protest in defense of rioting.
[02:09:45.842 --> 02:10:07.627]  And of course, then we had the Baltimore riots, these people going out, burning down their own communities, only causing damage to other black-owned businesses, which of course is not the right way to respond, even though, in my belief in this case, the Laquan McDonald shooting, that outrage is justified, because it was a clear example of police brutality.
[02:10:08.287 --> 02:10:11.628]  But we've got huge changes at the InfoWars store right now.
[02:10:11.708 --> 02:10:13.148]  Rob Dew is here to explain them.
[02:10:13.188 --> 02:10:13.708]  Rob, go ahead.
[02:10:14.048 --> 02:10:24.092]  Yeah, if you go to our new store, people watching online at InfoWars.com forward slash show, you could pull up, here you go, click here to access the mega savings.
[02:10:24.132 --> 02:10:31.495]  If you want to see what we have in store for you today on the Black Friday, our holiday mega deals, and these will be going through the weekend as well.
[02:10:31.875 --> 02:10:34.977]  So if you can't make it in today, you got the rest of the weekend.
[02:10:34.997 --> 02:10:37.939]  You can see the Silver Bullet in 1995, 30% off Secret 12.
[02:10:37.999 --> 02:10:44.463]  We got some great stocking stuffers, an LED flashlight, a camo mug, pocket knife, InfoWars pocket knife.
[02:10:45.443 --> 02:10:46.744]  I have got one for my son.
[02:10:46.764 --> 02:10:49.486]  He likes to, you know, whittle, among other things.
[02:10:49.526 --> 02:10:52.388]  I'm trying to get him not to stab the ground as much.
[02:10:53.408 --> 02:10:55.549]  We've got Father Republic, 99 cents.
[02:10:55.949 --> 02:10:58.089]  Martial Law, 9-11, Rise of the Police State, in-game.
[02:10:58.509 --> 02:11:00.390]  Some Molan Labe Koozies, only $3.95.
[02:11:00.810 --> 02:11:04.471]  And then, here's the film that really woke me up.
[02:11:04.531 --> 02:11:09.952]  I mean, I was already awake to what was going on, but this really woke me up to government-sponsored terror, 9-11, Road to Tyranny.
[02:11:09.972 --> 02:11:15.154]  It's got some amazing footage from the Oklahoma City bombing, in addition to the information covered on 9-11.
[02:11:15.554 --> 02:11:17.754]  Also have some InfoWars Life Selects.
[02:11:18.194 --> 02:11:20.815]  So, great deals on the four-week supply, the three-month supply.
[02:11:21.255 --> 02:11:27.379]  Survival Shield 30% off, Super Male, Super Female 25% off, DNA Force 33% off.
[02:11:27.419 --> 02:11:40.326]  And Paul, as we were going to break, you were talking about how, you know, the nepotism involved in Turkey that, you know, apparently the Prime Minister's son, it's his oil company that's benefiting from all this cheap oil being produced by ISIS.
[02:11:40.667 --> 02:11:46.310]  And they seem to be buying it left and right and funding this ongoing terror operation.
[02:11:47.728 --> 02:11:55.534]  Yeah that's right and we've got headlines today about that and again this is not just the Syrians saying this, it's not just RT, it's not the Kremlin saying this.
[02:11:56.074 --> 02:12:00.898]  Zero Hedge did a big report on this the other day which I tweeted out which I encourage people to check out.
[02:12:01.638 --> 02:12:10.705]  Basically the headline out of Sputnik today though, Erdogan downed Su-24, that's the Russian fighter jet, to revenge Sun's disrupted oil business.
[02:12:11.405 --> 02:12:20.449]  Turkey shot down Russia's bomber as revenge for the destruction of oil smuggling business that belongs to Risa Erdogan's son, a Syrian minister stated.
[02:12:20.869 --> 02:12:22.950]  And again, it's not just the Syrians saying this.
[02:12:23.331 --> 02:12:25.132]  People have dug in, they've done the research.
[02:12:25.392 --> 02:12:31.615]  The son of the Turkish president owns these oil companies, these big tankers that ship the oil out.
[02:12:32.175 --> 02:12:33.475]  He's sending it to Japan.
[02:12:33.936 --> 02:12:36.257]  Obviously, he's buying it at half the price.
[02:12:36.977 --> 02:12:40.918]  Of the normal market rate, because this is black market, this is ISIS.
[02:12:40.958 --> 02:12:43.698]  They've stolen the oil from Syria and Iraq.
[02:12:44.018 --> 02:12:52.220]  They're selling it to Turkey at half the normal rate, and of course buying weapons to carry out the kind of massacres that we saw in Paris.
[02:12:52.640 --> 02:12:57.561]  This is all happening with the full guarantee and approval of the Turkish government.
[02:12:58.001 --> 02:13:00.062]  This is another article out of Spicer.com.
[02:13:01.022 --> 02:13:03.525]  Look who's helping ISIS trade oil illegally.
[02:13:04.025 --> 02:13:07.229]  The main source of income for ISIS is illegal sale of oil.
[02:13:07.749 --> 02:13:12.134]  There's finance war and terror in Syria and Iraq and terrorism abroad like in Beirut and Paris.
[02:13:12.535 --> 02:13:18.141]  To achieve this sale they must have help and it's fairly obvious that Turkey is the main guarantor of this.
[02:13:19.284 --> 02:13:34.832]  And so basically it's come out that this, the son of the Turkish President, in pursuit of this Neo-Ottoman Empire, which the Turkish President is now trying to build again by allying with ISIS, he's in control of these shipping companies, these maritime companies.
[02:13:35.192 --> 02:13:40.154]  He's made agreements with companies in Europe, in Asia, he's shipping it to Japan.
[02:13:40.895 --> 02:13:47.478]  He's taking the stolen, looted ISIS oil, putting it on these ships and sending it off to Asia,
[02:13:48.078 --> 02:13:56.001]  He's making a profit, ISIS is making a profit, and of course they're using the money to buy bombs and ammunition to kill European citizens.
[02:13:56.502 --> 02:13:59.963]  This is just another example of Turkey being allied with ISIS.
[02:14:00.443 --> 02:14:05.605]  And again, it's not just Bashar al-Assad saying that, it's not just Vladimir Putin saying that.
[02:14:06.326 --> 02:14:15.870]  We had Wesley Clark, the former NATO Supreme Allied Commander, come out on CNN a couple of days ago and say that Turkey is allied with ISIS.
[02:14:16.806 --> 02:14:18.559]  We had the report from the fees I made.
[02:14:19.386 --> 02:14:32.516]  The large cache of intelligence documents that were recovered from an ISIS safehouse raid in Turkey that found, quote, direct dealings between Turkish officials and ranking ISIS members.
[02:14:33.056 --> 02:14:34.858]  We also had the quote out of Newsweek.
[02:14:35.258 --> 02:14:47.067]  A former ISIS communications technician said that part of his job was to, quote, connect ISIS field captains and commanders from Syria with people in Turkey
[02:14:47.407 --> 02:14:47.807]  We're good to go.
[02:15:00.438 --> 02:15:09.181]  And of course the rebel jihadists, the so-called moderate rebels that aren't moderate, they're also defecting to ISIS, they're giving their weapons to ISIS.
[02:15:09.281 --> 02:15:22.205]  Turkey supports them as well, because Turkey, like the United States, like NATO, is more concerned about destabilizing and toppling the government of Bashar al-Assad than it is about getting rid of ISIS.
[02:15:22.785 --> 02:15:29.728]  We had the Defense Intelligence Agency documents where the Pentagon foresaw the rise of a Salafist principality.
[02:15:30.069 --> 02:15:38.032]  They knew their actions in Syria, destabilizing the government, arming these jihadist groups, would lead to the rise of ISIS.
[02:15:38.212 --> 02:15:41.614]  And of course ISIS is now fighting against Bashar al-Assad.
[02:15:42.014 --> 02:15:49.198]  So all along, and in their own documents, it's been in their interest to keep ISIS in the field, to not destroy ISIS,
[02:15:49.918 --> 02:16:01.789]  Which is why Obama waited 15 months before bombing ISIS oil fields and ISIS oil tankers, whereas the Russians did it almost immediately.
[02:16:02.249 --> 02:16:05.892]  In fact, there's another article on that today out of Gateway Pundit.
[02:16:06.753 --> 02:16:12.635]  Former CIA Director Obama didn't bomb ISIS oil because of environmental impact.
[02:16:13.175 --> 02:16:20.917]  Former CIA Director Michael Morrell said Obama did not bomb ISIS' oil infrastructure because of environmental concerns.
[02:16:21.238 --> 02:16:22.778]  And if you believe that, you believe anything.
[02:16:23.198 --> 02:16:35.222]  Of course, we also had the report they were dropping leaflets to these people working with ISIS, driving the oil tankers, giving them 45 minutes warning to flee from the scene.
[02:16:36.095 --> 02:16:37.896]  Russia didn't give them the same warning.
[02:16:38.436 --> 02:16:41.818]  They're wiping out ISIS's oil infrastructure to some effect.
[02:16:42.278 --> 02:16:50.762]  And of course, the Obama administration waited 15 months because again, it's in their interest to have ISIS in the region to destabilize Assad.
[02:16:51.262 --> 02:16:56.445]  Not my words, the words of the Pentagon who foresaw that in the first place.
[02:16:56.485 --> 02:16:57.745]  Let's go to one of these calls.
[02:16:58.626 --> 02:17:00.847]  Antoine, you've been waiting the longest, you're on the air, go ahead.
[02:17:03.354 --> 02:17:05.055]  Hi, Paul.
[02:17:05.235 --> 02:17:10.077]  Yeah, I was thinking about what you were saying about the war and all this stuff, and it is insane.
[02:17:10.097 --> 02:17:16.260]  I think that, you know, I don't feel safe, but it's not really about who feels safe or not.
[02:17:16.760 --> 02:17:21.462]  And this war is, yeah, it's crazy.
[02:17:21.542 --> 02:17:26.384]  I was thinking like, you know, you guys got so much information, you and Alex,
[02:17:27.353 --> 02:17:38.017]  And I was thinking, you know, if all of this is as bad as you say it is, somebody should cash it, you know, take it to the bank, you know, and then some of this stuff is dangerous, like, like the terrorist attack stuff.
[02:17:38.037 --> 02:17:42.299]  You can't really put out the information, you know, about a new terrorist attack that may happen.
[02:17:42.739 --> 02:17:44.500]  But, you know, stuff is gonna happen.
[02:17:44.520 --> 02:17:48.722]  You guys know this stuff, and like, it's threatening that, you know,
[02:17:50.091 --> 02:17:58.267]  We're out here in this world and there's nothing we can do about it as small people, but together we can at least put a voice in.
[02:17:59.128 --> 02:18:04.011]  And try and get behind somebody or something, that's a good idea.
[02:18:04.031 --> 02:18:23.884]  Well, yeah, I mean, one thing we can do is, and thanks for the call, we can prevent Obama from importing 100,000 Syrian refugees, as the media calls them, into America, given the fact that we know, and the Paris massacre mastermind bragged about the fact that he exploited this program,
[02:18:24.793 --> 02:18:29.634]  This refugee red carpet to get into Europe to carry out that attack.
[02:18:30.135 --> 02:18:31.715]  So you can oppose it on that level.
