[00:00:00.069 --> 00:00:00.649]  We're live.
[02:08:52.036 --> 02:08:55.418]  20,000 people standing room only, just loving every word he said.
[02:08:55.438 --> 02:09:04.043]  I watched some of the speech footage, big shot, and it was like one-liners, like fish being thrown out to seals.
[02:09:06.038 --> 02:09:13.381]  But I guess the stuff he's saying is true, so compared to all the lies of other establishment candidates, I guess it's good.
[02:09:15.242 --> 02:09:18.644]  Wall Street's latest panic, Trump could win, and he gets into a speech.
[02:09:18.864 --> 02:09:21.225]  We'll cover that with Joe Biggs as well.
[02:09:22.225 --> 02:09:24.526]  But man, what is he going to do if he's not for real?
[02:09:24.887 --> 02:09:29.629]  I mean, I saw that scary thing a week ago, where he went on Fox and said,
[02:09:30.998 --> 02:09:33.020]  You know, we may have to, you didn't say we may.
[02:09:33.520 --> 02:09:35.402]  Merkel's doing a great job bringing these people in.
[02:09:35.703 --> 02:09:36.924]  We need to bring these migrants in.
[02:09:39.753 --> 02:09:41.795]  Using that politically correct word.
[02:09:42.575 --> 02:09:43.316]  He's a smart guy.
[02:09:43.336 --> 02:09:44.777]  He should have said, these are invaders.
[02:09:45.298 --> 02:09:46.479]  We don't know who these people are.
[02:09:46.499 --> 02:09:47.580]  A lot of them are ISIS.
[02:09:47.960 --> 02:09:48.841]  It's dangerous.
[02:09:49.441 --> 02:09:54.205]  The policies of our government putting ISIS in control is what's helped destabilize the whole region.
[02:09:54.385 --> 02:09:56.527]  And he knows Obama's been protecting ISIS.
[02:09:56.747 --> 02:09:57.568]  He said that!
[02:09:58.108 --> 02:10:02.592]  He's got a top general that just left Defense Intelligence Agency as the head of it saying that.
[02:10:02.912 --> 02:10:05.775]  He's got the former deputy director of the CIA saying it.
[02:10:05.995 --> 02:10:06.956]  Trump knows all this.
[02:10:07.156 --> 02:10:08.257]  Trump's real smart.
[02:10:08.877 --> 02:10:11.202]  I have no doubt Donald Trump can turn this country around.
[02:10:11.522 --> 02:10:12.404]  Hyping folks up.
[02:10:12.724 --> 02:10:13.506]  Being positive.
[02:10:13.947 --> 02:10:14.848]  We're cutting taxes.
[02:10:14.868 --> 02:10:16.672]  We're repealing the gun laws.
[02:10:17.133 --> 02:10:21.340]  We're bringing in immigrants that have a history of working and have something to offer.
[02:10:22.932 --> 02:10:24.112]  The country would explode!
[02:10:24.152 --> 02:10:24.833]  It would take off!
[02:10:24.893 --> 02:10:30.054]  But see, you'd get prosperity, and it wouldn't be unevenly distributed to the globalists.
[02:10:30.354 --> 02:10:31.655]  That's what's so sick about them.
[02:10:31.995 --> 02:10:33.235]  All day it's class-envy.
[02:10:33.595 --> 02:10:35.056]  All day it's wealth redistribution.
[02:10:35.256 --> 02:10:40.997]  Now they want to help you have a dream, because they're going to give you some welfare, or some college tuition.
[02:10:41.917 --> 02:10:43.178]  Tuition costs more than ever.
[02:10:43.418 --> 02:10:44.398]  Healthcare's screwed up.
[02:10:44.638 --> 02:10:45.639]  Giant screwjob.
[02:10:45.879 --> 02:10:46.779]  Raising prices.
[02:10:49.005 --> 02:10:51.146]  The globalists are putting us through a meat grinder.
[02:10:51.646 --> 02:10:53.427]  So I wish Donald Trump was real.
[02:10:53.547 --> 02:10:54.508]  I hope he's real.
[02:10:54.768 --> 02:10:56.168]  I hope he'd do stuff like that.
[02:11:00.030 --> 02:11:04.012]  But the media attacks him with the most ham-fisted attacks that are designed to fail.
[02:11:05.032 --> 02:11:07.073]  Now I told you, and I should have saved the clip for this.
[02:11:07.093 --> 02:11:08.214]  I said it a hundred times or more.
[02:11:08.234 --> 02:11:11.175]  Then I'm going to go to this trailer and then to your calls.
[02:11:12.516 --> 02:11:13.116]  But they do this.
[02:11:14.157 --> 02:11:15.257]  Jade Helm went for two months.
[02:11:15.497 --> 02:11:16.738]  It ended today.
[02:11:18.720 --> 02:11:20.242]  Or it ends today, technically.
[02:11:21.363 --> 02:11:22.144]  September 15th.
[02:11:26.490 --> 02:11:35.442]  And I always said Jade Helm was to condition us for martial law, condition us for the shutdown of cities, condition us to federal trips.
[02:11:36.857 --> 02:11:40.400]  The Jade Helms own memo admitted it was for domestic operations.
[02:11:40.801 --> 02:11:43.263]  They come out and deny it's real at first and they say I'm a liar.
[02:11:43.603 --> 02:11:45.645]  Then they say I'm saying it's an imminent takeover.
[02:11:45.665 --> 02:11:46.546]  They're going to take our guns.
[02:11:47.006 --> 02:11:48.468]  And I've had the media calling today.
[02:11:48.868 --> 02:11:50.329]  I've heard people that have heard it on local radio.
[02:11:50.530 --> 02:11:51.991]  Oh, where was the martial law?
[02:11:52.371 --> 02:11:53.732]  Where was the gun confiscation?
[02:11:53.773 --> 02:11:56.575]  It was all going to begin during Jade Helm.
[02:11:56.855 --> 02:11:58.217]  And a lot of the people ran with that.
[02:11:59.634 --> 02:12:01.235]  Some people online believe that.
[02:12:01.895 --> 02:12:02.916]  And I mean, I get why.
[02:12:02.956 --> 02:12:09.620]  You see the world financial crisis and all the other problems and the open borders and the refugee situation, and you say, maybe it is a takeover.
[02:12:10.761 --> 02:12:16.164]  Well, they took a photo of me acting goofy on television, because I do screw around sometimes.
[02:12:17.745 --> 02:12:21.407]  See, I'm their biggest enemy on that list, so they attacked me.
[02:12:22.187 --> 02:12:24.029]  Then they go on to say Rick Perry didn't like it.
[02:12:24.069 --> 02:12:26.250]  No, Rick Perry attacked me and said that it was a good thing.
[02:12:27.090 --> 02:12:27.911]  That Jade Helm was great.
[02:12:29.522 --> 02:12:30.905]  Chuck Norris said it was dangerous.
[02:12:30.965 --> 02:12:32.268]  Ted Cruz said it was dangerous.
[02:12:32.609 --> 02:12:33.832]  Gohmert said it was dangerous.
[02:12:34.213 --> 02:12:35.636]  Ron Paul said it was dangerous.
[02:12:35.756 --> 02:12:36.959]  Rand Paul said it was dangerous.
[02:12:37.796 --> 02:12:52.006]  But they stick at Raw Story, disingenuous garbage, like a funny picture of me and Rick Perry, and they say Jade Helm ends with no takeover, and these six nutters hope you forgot their idiotic fear-mongering.
[02:12:52.026 --> 02:12:52.066]  No!
[02:12:52.527 --> 02:12:57.390]  I was waiting for these, and there's a bunch of them, and then I was gonna put it out, and my listeners heard me say this.
[02:12:57.710 --> 02:12:58.571]  They heard us cover it.
[02:12:58.771 --> 02:12:59.812]  They heard us respond.
[02:13:00.412 --> 02:13:02.054]  They heard our first broadcast on it.
[02:13:02.932 --> 02:13:11.774]  And I said it's training for the invasion of America under NORTHCOM, which they admit in the Army Times and everywhere else, is for a war with the Tea Party.
[02:13:12.474 --> 02:13:14.914]  And then I showed dozens of articles where they admit that.
[02:13:17.174 --> 02:13:18.375]  So, there you go.
[02:13:21.235 --> 02:13:23.095]  And the military itself was concerned about it.
[02:13:24.996 --> 02:13:30.377]  And as Chuck Norris said, it isn't that I don't trust the military, I don't trust who leads our military.
[02:13:30.617 --> 02:13:31.577]  And that's absolutely true.
[02:13:38.715 --> 02:13:43.817]  Boy, they really hate Texas Governor Greg Abbott, who just said, look, I'll have the state guard monitor it.
[02:13:45.338 --> 02:13:48.099]  That's the state's job, monitor the feds, they monitor us, we'll monitor it.
[02:13:48.479 --> 02:13:50.200]  They came out and misrepresented what he said.
[02:13:50.600 --> 02:13:54.642]  They deceive their audience, they deceive their readers, and that's why they're a joke.
[02:13:54.962 --> 02:13:57.343]  They think cheap shots like this, we didn't see this coming?
[02:13:59.584 --> 02:14:00.965]  They think this will hurt us?
[02:14:04.008 --> 02:14:10.896]  Listen, your constituents, nine out of ten times, eight out of ten times, say put all gun owners in slave camps.
[02:14:11.616 --> 02:14:12.297]  Ban the Bible.
[02:14:12.537 --> 02:14:12.978]  On video.
[02:14:13.518 --> 02:14:14.860]  We're not gonna get your people.
[02:14:14.940 --> 02:14:15.701]  We understand that.
[02:14:15.961 --> 02:14:25.652]  But there's this big mass in the middle that doesn't know what the truth is, and they're gonna see clips of me telling the truth, or they already saw it, and I told people this was coming, and they just know you're a pack of liars.
[02:14:26.940 --> 02:14:33.044]  So you've got your idiot constituents that can't tie their shoelaces, who believe whatever you say, and they like little fake victories like this.
[02:14:33.805 --> 02:14:36.506]  It doesn't work with the thinkers out there.
[02:14:38.227 --> 02:14:41.370]  Our audience is exploding, your audiences are imploding.
[02:14:41.730 --> 02:14:54.018]  You're a joke, you're a fraud, you're a bunch of con men in my view, and just go out there where dinosaurs go to fall down like a relic from the past and just blow away.
[02:14:57.458 --> 02:14:59.339]  I'm just letting you know you're politically dead already.
[02:15:00.020 --> 02:15:01.501]  So throw temper tantrums.
[02:15:01.941 --> 02:15:03.303]  Tell us you control the language.
[02:15:03.323 --> 02:15:05.144]  Shoot your mouth off however you want.
[02:15:05.925 --> 02:15:07.446]  People want freedom.
[02:15:07.666 --> 02:15:09.027]  They want lower taxes.
[02:15:09.267 --> 02:15:10.868]  They want to be able to defend themselves.
[02:15:11.129 --> 02:15:13.110]  They don't want you telling them what religion to be.
[02:15:13.390 --> 02:15:17.193]  They don't want pervert teachers teaching five-year-olds how to masturbate.
[02:15:17.413 --> 02:15:18.654]  Just get out of our lives.
[02:15:18.834 --> 02:15:20.576]  Go be your own unhappy skeletons.
[02:15:23.936 --> 02:15:25.397]  I mean, I've seen your constituents.
[02:15:25.437 --> 02:15:29.538]  They're a bunch of brain-damaged idiots who can't literally walk straight.
[02:15:30.839 --> 02:15:31.739]  I know who you are.
[02:15:31.819 --> 02:15:32.380]  You're hollow.
[02:15:32.440 --> 02:15:33.040]  You're a joke.
[02:15:33.660 --> 02:15:35.081]  So keep lying.
[02:15:35.101 --> 02:15:35.961]  That's all you got.
[02:15:35.981 --> 02:15:39.343]  It's more nails in your political coffin.
[02:15:39.363 --> 02:15:44.625]  Let's go to this trailer, then your phone calls.
[02:15:45.165 --> 02:15:46.306]  First up will be Emoch.
[02:15:47.265 --> 02:15:47.645]  I don't know.
[02:16:11.138 --> 02:16:13.900]  I'm thinking it's really like Clinton Chronicles Part 3.
[02:16:14.601 --> 02:16:15.561]  The new Clinton Chronicles.
[02:16:15.581 --> 02:16:16.602]  I mean, we're not selling it.
[02:16:16.782 --> 02:16:17.643]  We're not Jeremiah Films.
[02:16:17.663 --> 02:16:18.223]  They're great folks.
[02:16:18.243 --> 02:16:20.745]  But I don't know what we call this thing we're going to premiere tomorrow.
[02:16:21.926 --> 02:16:25.928]  Because it basically is just an extension of those films.
[02:16:26.169 --> 02:16:26.569]  Here it is.
[02:16:28.570 --> 02:16:29.991]  I was there at the beginning.
[02:16:31.052 --> 02:16:32.533]  Inside the Clinton machine.
[02:16:33.574 --> 02:16:34.675]  I saw it all happen.
[02:16:35.175 --> 02:16:38.077]  From the corrupt to the absolutely corrupt.
[02:16:39.286 --> 02:16:43.828]  And that's when I thought about my father, who was dying of lung cancer.
[02:16:45.529 --> 02:16:48.130]  And what he would do if he knew the man I'd become.
[02:16:48.150 --> 02:16:50.992]  And then I thought about my daughter.
[02:16:52.312 --> 02:16:56.714]  What if the cocaine they were bringing in was to end up getting used by her?
[02:16:57.255 --> 02:17:01.697]  I hit my knees that day and asked God to forgive me.
[02:17:02.947 --> 02:17:04.088]  I wasn't a good person.
[02:17:05.049 --> 02:17:09.012]  I worked in special operations in Central America, South America.
[02:17:09.092 --> 02:17:10.553]  I did a lot of bad things.
[02:17:11.814 --> 02:17:15.597]  But I hit the bottom that day and said I was going to make up for it.
[02:17:15.958 --> 02:17:22.563]  And now, I just want to see these criminals brought to justice and get their just due.
[02:17:24.044 --> 02:17:28.088]  Not make Preston, but put where they belong.
[02:17:29.369 --> 02:17:29.789]  In jail.
[02:17:36.790 --> 02:17:41.712]  One thing about Hillary, they were just a good timing guy.
[02:17:42.613 --> 02:17:45.174]  But Hillary, she's an animal.
[02:17:46.854 --> 02:17:52.597]  Hillary is the one that I promise you, she pulls the strings.
[02:17:53.237 --> 02:17:55.298]  She pulled them in Arkansas.
[02:17:55.578 --> 02:17:58.919]  She pulled them in the White House when she was there as a First Lady.
[02:18:01.040 --> 02:18:03.721]  And my God, if she gets to be President,
[02:18:05.629 --> 02:18:08.070]  What you see out here now is gonna change.
[02:18:08.131 --> 02:18:10.012]  We thought it changed with Obama.
[02:18:10.212 --> 02:18:13.013]  There's nothing compared to what's gonna happen with Hillary.
[02:18:15.095 --> 02:18:20.098]  And I tell you right now, I will stop Hillary.
[02:18:26.201 --> 02:18:31.164]  We've gone further than anybody we know of, and that's all we're going to take.
[02:18:31.204 --> 02:18:35.287]  And people can ask us a hundred different ways, you know, from a hundred different directions.
[02:18:36.255 --> 02:18:42.279]  And we're just going to leave the ultimate decision up to the American people.
[02:18:42.299 --> 02:18:50.824]  I really just want everybody to take a deep breath and relax and just, you know, sit back because here they come again.
[02:18:50.904 --> 02:18:57.248]  We're going to have to just ride through this as we have so many of these other false accusations.
[02:18:58.868 --> 02:19:01.190]  All right, it will premiere tomorrow.
[02:19:01.210 --> 02:19:02.891]  I haven't even figured out the name for it yet.
[02:19:04.633 --> 02:19:06.235]  What is it, 10 o'clock tomorrow night?
[02:19:07.776 --> 02:19:10.479]  Free streams at Infowars.com forward slash show.
[02:19:10.499 --> 02:19:14.363]  We're gonna be broadcasting for 28 hours live.
[02:19:14.383 --> 02:19:21.229]  I know some cable and TV stations, like the one in Houston, I need to plug that today, are gonna be carrying it.
[02:19:22.691 --> 02:19:25.574]  And we're gonna be announcing tomorrow the satellite frequency to pick up.
[02:19:27.059 --> 02:19:30.580]  The TV feed, and just some of the battle plan as well.
[02:19:30.660 --> 02:19:32.900]  But mainly it's going to be informational and a bunch of gifs.
[02:19:32.940 --> 02:19:34.901]  But we're not going to get a whole cable channel.
[02:19:35.261 --> 02:19:36.581]  I could probably go bankrupt trying it.
[02:19:36.601 --> 02:19:41.602]  I know a lot of folks that did get cable channels that are, quote, conservative, are trying to offload them and get rid of them right now.
[02:19:41.622 --> 02:19:43.362]  A little inside baseball.
[02:19:43.822 --> 02:19:45.763]  Because those are all atomized and broken up.
[02:19:47.043 --> 02:19:52.684]  We're on the main satellite that hits all the TV stations in northern Mexico, the United States, and Canada.
[02:19:54.403 --> 02:20:00.249]  So that you can call up your local UHF or VHF or cable system and say, please carry the Alex Jones Show.
[02:20:00.269 --> 02:20:04.694]  There's four hours of it during the day, radio slash TV, but it's a full TV production.
[02:20:05.234 --> 02:20:07.176]  And then there's the produced one hour show at night.
[02:20:07.236 --> 02:20:08.658]  Sometimes it's live, sometimes it isn't.
[02:20:08.898 --> 02:20:09.859]  Sometimes it's taped to air.
[02:20:09.919 --> 02:20:10.760]  It'll be live tomorrow.
[02:20:14.249 --> 02:20:18.053]  A lot of these program directors, station owners, or station managers are listeners.
[02:20:18.494 --> 02:20:26.723]  That's why we're gonna be hitting, but you're gonna also be hitting, with brochures, info, links to the websites, all of it, everybody at a TV station.
[02:20:27.364 --> 02:20:30.587]  Because you don't know who the key person is at that TV station.
[02:20:31.508 --> 02:20:39.133]  Walk into a small town TV station or a big city cable station and there'll be some manager comes running down to meet me and going, yeah, you ought to put your show on satellite.
[02:20:39.173 --> 02:20:39.833]  We'd pick it up.
[02:20:39.953 --> 02:20:41.794]  Oh yeah, we'd at least put it on the weekend or something.
[02:20:42.034 --> 02:20:42.635]  See how it went.
[02:20:43.015 --> 02:20:44.856]  You know, I want you to hear some cards.
[02:20:45.977 --> 02:20:46.377]  Call us.
[02:20:46.397 --> 02:20:47.578]  I got a buddy that does satellites.
[02:20:47.978 --> 02:20:52.801]  You ought to be, I mean, so many cable and TV stations, and I'm not going to get into this now, I'm going to go to your calls.
[02:20:53.061 --> 02:20:53.841]  Just give us another break.
[02:20:55.162 --> 02:20:57.664]  We're doing this because about four or five years ago,
[02:20:58.601 --> 02:21:14.765]  We were starting the Nightly News that was going to be internet-based, subscriber-based, but then be deployed and delivered to a bunch of free platforms the next day so our subscribers were just paying so we could produce this and have the bandwidth and so they could see it when it first aired or when it was live.
[02:21:16.526 --> 02:21:17.926]  And it's been incredibly successful.
[02:21:18.326 --> 02:21:21.627]  Hundreds of millions of people have seen the Nightly News conservatively in North America alone.
[02:21:22.367 --> 02:21:27.389]  But it was station managers, owners, and program directors reaching out time and time again and saying,
[02:21:28.479 --> 02:21:33.282]  Will you please put it on a satellite or put it on one of these server systems so we can download it?
[02:21:34.243 --> 02:21:39.586]  And then I'd say, yeah, yeah, I'm going to think about doing that, but I was so busy with other stuff, they'd call back in a year going, listen.
[02:21:40.407 --> 02:21:48.151]  Just, I'll send a contract over that I can carry it, or just send me back something I can air whenever I want, free to air, and I'll put you on.
[02:21:48.912 --> 02:21:58.957]  And so suddenly, over 200 of these letters and calls came in, and I know over 100 stations, TV, UHF, VHF cables, some small towns, some big cities.
[02:21:59.097 --> 02:22:05.421]  I mean, we're on basic cable for now, what, two years in Houston?
[02:22:06.482 --> 02:22:11.887]  We've got an interview with the owner of it, who is the inventor of internet video.
[02:22:12.828 --> 02:22:17.393]  Like, when you see 2001 Space Odyssey, he's on a space station talking to his daughter.
[02:22:17.733 --> 02:22:25.541]  This guy had invented that and had the government using it before it was even in science fiction movies.
[02:22:26.702 --> 02:22:27.723]  Never done an interview.
[02:22:28.724 --> 02:22:30.366]  Best friends with Ron Paul, basically.
[02:22:31.547 --> 02:22:32.847]  He's the guy that put up the Ron Paul channel.
[02:22:33.307 --> 02:22:39.909]  He put us on before Paul, and then he's like, we're not doing it quick enough, so he went to Paul and set it all up, which I absolutely love.
[02:22:39.949 --> 02:22:44.270]  That's being heard on TV, radio, all over the country, being picked up all over the place, hundreds of stations.
[02:22:45.591 --> 02:22:49.472]  And the guy doesn't want to be known, doesn't want the attention, doesn't want to be appreciated.
[02:22:49.932 --> 02:22:52.753]  He was involved in the 60s, fighting the Federal Reserve, the New World Order.
[02:22:53.093 --> 02:22:56.193]  I mean, these are the type of folks that are just all over the country.
[02:22:57.194 --> 02:22:58.074]  Amazing people.
[02:23:00.273 --> 02:23:04.834]  And so we used to send him a high-def feed so they would carry it.
[02:23:06.014 --> 02:23:07.774]  Or they'd download it and air it the next day.
[02:23:08.175 --> 02:23:08.815]  Well, not anymore.
[02:23:08.875 --> 02:23:09.635]  Not for about a month.
[02:23:09.875 --> 02:23:10.935]  We've been on the big satellite.
[02:23:10.975 --> 02:23:11.415]  They love it.
[02:23:11.815 --> 02:23:13.516]  It's working real well at our studios.
[02:23:14.436 --> 02:23:15.636]  The satellite stuff's on right now.
[02:23:16.516 --> 02:23:21.717]  And now we just gotta go through all the contacts, all the people, get them hooked up, get it going.
[02:23:21.777 --> 02:23:22.958]  It's very, very exciting.
[02:23:23.578 --> 02:23:25.118]  We've got a lot of stuff like that coming up.
[02:23:26.178 --> 02:23:29.880]  I don't want to say I'm a coward, but I am sick of the responsibility.
[02:23:30.540 --> 02:23:39.685]  At the same time, I'm going to go to the next level and push it in the globalist's faces because I'm not going to sit on my hands.
[02:23:40.106 --> 02:23:41.366]  I'm not going to use half measures.
[02:23:41.486 --> 02:23:47.289]  I'm going to go all out, Americana style, to really give these people a run for their money.
[02:23:47.850 --> 02:23:53.633]  It doesn't mean we're going to save the country or the world, or you are, but the spirit of resistance, the spirit of standing up,
[02:23:55.011 --> 02:23:59.594]  Will cause chain reactions that will end up bringing the tyranny down on the end.
[02:24:02.436 --> 02:24:07.540]  And so you'll have a heavily produced, you know, nice one-hour transmission that I think will get picked up by a lot of places.
[02:24:08.440 --> 02:24:13.824]  And then you're gonna have this fire-breathing transmission with all the gas, the clips, the rest of it, that'll also be very popular.
[02:24:13.844 --> 02:24:18.407]  Because imagine you're out there in UHF or VHF or cable land.
[02:24:19.508 --> 02:24:20.869]  And you're tuning through the channels.
[02:24:23.081 --> 02:24:26.824]  And you come across this guy, for whatever reason, they stop, they watch.
[02:24:27.505 --> 02:24:45.378]  When I was first on AXS TV 20 years ago, about a year into it, it was in the paper, the Austin American-Statesman, that the cable company wanted to know, and they had bought a Nielsen's monitoring system to look at AXS television in an argument to get rid of it.
[02:24:46.199 --> 02:24:51.003]  And there was a show that was number one in the entire cable spectrum
[02:24:52.446 --> 02:24:54.587]  One and a half hours a week, and you know what show that was?
[02:24:56.048 --> 02:24:56.528]  This one right here.
[02:24:57.489 --> 02:25:08.795]  A guy running his own show, at that time, in the control room, running tapes, playing clips, talking to the camera, with the lights all blown out, where if I had one zit on my head, you could see it, when I was 22 years old.
[02:25:10.116 --> 02:25:12.537]  Not one zit face, but when I got one, sometimes it looked like hell.
[02:25:12.757 --> 02:25:14.218]  I didn't even wear makeup, still don't today.
[02:25:14.578 --> 02:25:19.261]  I'm not bragging and saying I'm something special, but in a bare knuckles fight, I will annihilate the competition.
[02:25:20.333 --> 02:25:20.994]  And that's known.
[02:25:21.174 --> 02:25:23.676]  I mean, I've gotten the top ratings in Austin twice.
[02:25:24.136 --> 02:25:25.217]  I've had success.
[02:25:25.477 --> 02:25:26.658]  People want this.
[02:25:27.439 --> 02:25:28.920]  We've beaten Limbaugh.
[02:25:29.300 --> 02:25:30.441]  I never wanted this time slot.
[02:25:30.461 --> 02:25:33.404]  I was told, you will take this time slot, or you're not going to be on GCN.
[02:25:33.484 --> 02:25:37.427]  And I said, I want to be on at night.
[02:25:37.447 --> 02:25:39.609]  And they said, that's not what hardcore political talk's on.
[02:25:41.221 --> 02:25:42.402]  No one goes up against Limbaugh.
[02:25:42.422 --> 02:25:44.503]  You'll actually get stations if you go up against him.
[02:25:44.964 --> 02:25:46.825]  And man, I was on like 30 stations then at night.
[02:25:47.185 --> 02:25:50.507]  I went on, I had 120 stations within a year.
[02:25:51.728 --> 02:25:57.112]  Listen, Michael Trudeau, not Kevin Trudeau, Michael Trudeau, who left a long time ago, GCN.
[02:25:57.852 --> 02:25:59.633]  He was like a Republican strategist and much other stuff.
[02:25:59.653 --> 02:26:00.113]  Smart guy.
[02:26:03.055 --> 02:26:03.476]  He was right.
[02:26:04.776 --> 02:26:08.139]  Over a hundred and something stations just by doing that within a year or so.
[02:26:09.980 --> 02:26:10.780]  He was a sweetheart.
[02:26:10.840 --> 02:26:17.886]  When I started attacking George W. Bush and everything else, after 9-11, he resigned.
[02:26:17.986 --> 02:26:19.126]  I'll get him on as a guest sometime.
[02:26:19.907 --> 02:26:20.548]  But he resigned.
[02:26:22.029 --> 02:26:26.712]  He said, I've never seen anybody lose 70% of their stations and not stop it.
[02:26:27.172 --> 02:26:29.254]  And he goes, I don't believe they blew up those towers.
[02:26:29.374 --> 02:26:30.595]  I don't believe the government's involved.
[02:26:31.235 --> 02:26:33.197]  And really, I want to punch you in the nose, man.
[02:26:33.971 --> 02:26:34.551]  That you're doing that.
[02:26:34.571 --> 02:26:36.293]  But Ted Anderson said, hey, it's the first amendment, he can do it.
[02:26:36.833 --> 02:26:38.014]  That's how good GCN is.
[02:26:38.354 --> 02:26:41.936]  It's mom and pop, it's whatever you want to call it, but they don't censor you, they don't control you.
[02:26:42.317 --> 02:26:49.681]  But they sat there and watched my radio empire at 27 years old burn down in front of them.
[02:26:50.342 --> 02:26:50.882]  But you know what?
[02:26:51.122 --> 02:26:57.247]  I felt really good in all that because I don't care about being on all those stations.
[02:26:57.287 --> 02:26:58.287]  I'm on more than that now.
[02:26:59.088 --> 02:27:03.551]  Because the facts are, I didn't say George Bush put bombs in the building.
[02:27:04.341 --> 02:27:05.281]  As the media said I did.
[02:27:05.761 --> 02:27:08.142]  Just like I didn't say Jade Helm was an imminent takeover.
[02:27:08.722 --> 02:27:17.605]  I said our government, bare minimum, ordered NORAD to stand down, and that the Saudi Arabians were involved, not Iraq, and that there was an inside job at some level.
[02:27:17.865 --> 02:27:20.346]  That's now in the 9-11 report, and they've redacted it.
[02:27:20.786 --> 02:27:21.306]  That's on record.
[02:27:21.826 --> 02:27:22.206]  I'm right.
[02:27:22.407 --> 02:27:22.707]  Period.
[02:27:23.647 --> 02:27:24.187]  Because here's the deal.
[02:27:26.308 --> 02:27:27.788]  I'm not somebody special, but let me tell you something.
[02:27:27.948 --> 02:27:30.269]  When I think about lying to people on something big like that,
[02:27:31.664 --> 02:27:43.909]  When I think about knowing that criminals in our government, bare minimum, allowed that to happen to take our liberties and attack sovereign countries that didn't deserve it, Saudi Arabia's enemy, I feared for my soul at that very point.
[02:27:46.170 --> 02:27:51.272]  And it's the strongest instinct you can have, it's beyond instinct, to be afraid of God.
[02:27:53.232 --> 02:27:54.033]  I just can't do it.
[02:27:54.933 --> 02:27:57.154]  I can't know something's true and then lie to people.
[02:27:59.502 --> 02:28:03.505]  And that is my greatest strength, and that's your greatest strength, is to stop caring what they think.
[02:28:03.665 --> 02:28:04.906]  Stop caring what happens to you.
[02:28:05.407 --> 02:28:06.368]  You've got to do the right thing.
[02:28:06.828 --> 02:28:07.428]  It's got to be done.
[02:28:10.371 --> 02:28:19.838]  And that doesn't mean if you were some enemy country, and at a checkpoint they asked if you were part of the Libertarian Party or something, that you wouldn't lie and go, no, I'm a communist comrade.
[02:28:20.039 --> 02:28:21.600]  I'd lie in a minute in that situation.
[02:28:21.900 --> 02:28:27.725]  Like the Jewish spies in the Bible going in, you know, are you with the Jews?
[02:28:27.745 --> 02:28:28.645]  Well, no, we're certainly not.
[02:28:30.672 --> 02:28:32.353]  Or in World War II, behind enemy lines.
[02:28:32.493 --> 02:28:34.775]  No, you're not going to act like... You're French, not American.
[02:28:34.935 --> 02:28:35.655]  You're going to get killed.
[02:28:37.056 --> 02:28:41.739]  I'm not saying that I haven't lied at Bohemian Grove to say, oh, I'm a member or I'm a guest.
[02:28:42.159 --> 02:28:44.320]  Yeah, here's the place I'm staying.
[02:28:45.901 --> 02:28:46.822]  To get the intel.
[02:28:47.642 --> 02:28:51.465]  But I don't lie on big, real issues that affect anybody else.
[02:28:51.505 --> 02:28:51.885]  You understand?
[02:28:53.916 --> 02:28:54.436]  Because here's the deal.
[02:28:54.936 --> 02:28:59.498]  I will lie when my spirit says that's not a lie.
[02:28:59.998 --> 02:29:06.421]  Because it's got to be done to expose evil in a certain situation that doesn't hurt anybody.
[02:29:07.221 --> 02:29:07.762]  That's different.
[02:29:07.782 --> 02:29:11.563]  I do it very rarely and I soul search over all of it.
[02:29:12.443 --> 02:29:15.785]  But when you hear me up here on air, I say things that are politically incorrect.
[02:29:16.125 --> 02:29:19.206]  I say things that I don't even want to say, but I say it because I know it's true.
[02:29:19.966 --> 02:29:21.207]  And that's the commitment you'll get.
[02:29:21.807 --> 02:29:23.568]  And I guarantee you, it's already happened.
[02:29:25.219 --> 02:29:29.493]  We're going to end up on hundreds and hundreds of UHF, VHF stations and cable stations.
[02:29:29.734 --> 02:29:30.035]  Hundreds!
[02:29:33.070 --> 02:29:37.854]  If you spread the word about the transmission and all the info we're going to be putting out tomorrow and the next few weeks, it's very exciting.
[02:29:38.555 --> 02:29:43.460]  And I haven't really talked about it on air because we've just been so busy with other things and running everything and getting this ready.
[02:29:43.900 --> 02:29:46.122]  But it's a very epic time to be alive and to be involved.
[02:29:46.442 --> 02:29:49.505]  Your phone call straight ahead and Joe Biggs is going to be joining us in studio.
[02:29:49.545 --> 02:29:53.629]  But 28-hour transmission tomorrow kicks off at 11 a.m.
[02:29:53.689 --> 02:29:54.049]  Central.
[02:29:54.470 --> 02:29:56.351]  Infowars.com forward slash show.
[02:29:56.631 --> 02:29:58.373]  Please send the link to friends and family.
[02:29:58.533 --> 02:29:58.934]  We'll be back.
[02:29:59.861 --> 02:30:02.843]  We're on the march, the empire's on the run.
[02:30:03.784 --> 02:30:06.466]  Alex Jones and the GCN Radio Network.
[02:30:11.141 --> 02:30:13.163]  Kit Daniels, InfoWars.com.
[02:30:13.383 --> 02:30:19.487]  Do you ever wonder how the current migrant crisis is going to affect Europe and America a decade from now, if governments keep handing out welfare?
[02:30:19.808 --> 02:30:25.972]  Well, Sweden has been accepting a lot of immigrants for the past 15 years, and now 58% of the country's welfare payments go to migrants.
