[00:00:01.357 --> 00:00:03.988]  You're listening to The Alex Jones Show.
[01:32:11.145 --> 01:32:11.566]  Good, brother.
[01:32:11.726 --> 01:32:13.446]  Just recently started using your products.
[01:32:13.667 --> 01:32:15.227]  Everything you said about them is correct.
[01:32:15.387 --> 01:32:19.409]  Me and my wife both use a lot of them, and it's made a lot of changes in our lives here.
[01:32:19.429 --> 01:32:20.149]  Well, thank you, brother.
[01:32:20.170 --> 01:32:24.271]  It's because it also funds our operation, but doing that, I know I've got to have the highest quality.
[01:32:24.451 --> 01:32:32.315]  Super Mill Vitality was developed to activate your body's own natural processes instead of using synthetic chemicals.
[01:32:32.515 --> 01:32:35.740]  We did the super male and the super female vitality.
[01:32:35.880 --> 01:32:37.382]  Big changes, a lot of energy.
[01:32:37.422 --> 01:32:41.809]  We've gotten off of the cheap energy drinks, energy shots, saving a ton of money there.
[01:32:42.089 --> 01:32:47.918]  Sourced from powerful organic herbs, harvested around the planet, and then concentrated
[01:32:48.158 --> 01:32:49.759]  Or maximum potency.
[01:32:49.940 --> 01:32:56.105]  They want to stun and dumb down and energy drinks and stuff just cover that up for a while but then burn you out in my experience.
[01:32:56.405 --> 01:33:00.108]  Whereas stuff that gets your glands naturally going goes right to the source.
[01:33:00.168 --> 01:33:01.909]  So it's pretty exciting and I love it.
[01:33:01.949 --> 01:33:08.895]  Visit Infowarslife.com today to secure your super male vitality and other powerful products from InfoWars Life.
[01:33:19.312 --> 01:33:22.019]  Another time in the Age of Wonder.
[01:33:37.679 --> 01:33:41.582]  If you are receiving this transmission, you are the resistance.
[01:33:42.302 --> 01:33:48.306]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:33:54.366 --> 01:33:55.587]  Welcome back to the Alex Jones Show.
[01:33:55.648 --> 01:33:58.711]  I'm David Knight and we're talking to Paul Joseph Watson from the UK.
[01:33:59.311 --> 01:34:03.596]  We're also going to have John Rappaport joining us in the next hour.
[01:34:04.056 --> 01:34:08.681]  Before I go back to Paul, I wanted to let you know that we have a special on Silver Bullet, 50% off.
[01:34:09.702 --> 01:34:10.123]  That's right.
[01:34:30.802 --> 01:34:35.547]  We often run out of this, but right now we have it in stock and offering the biggest discount we've ever had.
[01:34:35.568 --> 01:34:38.631]  50% off, $15 per bottle savings.
[01:34:38.731 --> 01:34:43.416]  Also, we have another special 2X2, Survival Shield X2, that's our nascent iodine.
[01:34:43.436 --> 01:34:47.962]  If you buy two of those, you get one Fluoride Shield bottle for free.
[01:34:48.382 --> 01:34:51.025]  Again, that is also at InfoWarsLife.com.
[01:34:52.639 --> 01:35:09.838]  Now Paul, I think as we're talking about this Southern Poverty Law Center attack on the minors who are just trying to get their due process from the BLM and on Oath Keepers who are doing security to make sure that that's going to happen because the BLM was basically not replying to any of their requests saying
[01:35:10.519 --> 01:35:17.343]  What is the basis of your demands to stop and cease the operation of this mine that's been in operation for the last 150 years?
[01:35:17.403 --> 01:35:18.263]  What is the basis of that?
[01:35:18.283 --> 01:35:27.989]  They couldn't get any answers other than because we say so and you better do it by and the date was tomorrow that they were going to have to get everything removed, the holes filled in.
[01:35:28.729 --> 01:35:39.083]  So basically Oath Keepers was requested by the mining operator there and they came out there and they're providing security so these people have a chance to go through the due process, to go through courts.
[01:35:40.144 --> 01:35:42.988]  I would think that lawyers would appreciate that but what we've seen, Paul,
[01:35:43.914 --> 01:35:52.104]  As we've seen with this administration, we've seen naked political persecution of political opponents of his using the IRS.
[01:35:52.704 --> 01:35:55.648]  Something that is far beyond what Richard Nixon got impeached for.
[01:35:56.088 --> 01:36:03.537]  And what I'm concerned about is that we're going to see law enforcement being used against people who are political enemies of the government.
[01:36:04.017 --> 01:36:10.866]  Because that's what the Southern Poverty Law Center is being used for by Homeland Security, by the military in their training scenarios.
[01:36:11.627 --> 01:36:15.151]  We have to remember that this is continually getting worse.
[01:36:15.211 --> 01:36:23.100]  As I pointed out, look at the way they're using the IRS and how Nixon was impeached for far less than they're doing and yet they do it openly now.
[01:36:24.096 --> 01:36:32.003]  Now they're using the Southern Poverty Law Center as a beard to try to portray political opponents as hateful, as terrorists, as racist.
[01:36:32.503 --> 01:36:38.529]  But the day is coming when they're just going to do it like they're doing with the IRS because they can and because they can get away with it.
[01:36:40.103 --> 01:36:52.528]  Yeah, and they're working hand-in-hand with the DHS, who openly fund studies that say Americans who are, quote, reverent of individual liberty are on a par with Islamic terrorists.
[01:36:52.728 --> 01:36:53.908]  I mean, that's how bad it is.
[01:36:54.128 --> 01:36:54.509]  Exactly.
[01:36:54.549 --> 01:37:00.031]  Going back to the financial issue, I mean, talking about profits of hate, the SPLC has
[01:37:00.811 --> 01:37:04.134]  Two hundred and thirty eight million dollars in assets.
[01:37:04.534 --> 01:37:06.856]  This is a civil rights organization.
[01:37:07.336 --> 01:37:16.143]  And in fact, they lost 50 million during the year of the financial collapse in 2009 because they had invested most of it
[01:37:17.003 --> 01:37:24.166]  This is donations coming from people to fight civil rights cases from, you know, like liberals who have to pay their indulgences.
[01:37:24.626 --> 01:37:30.648]  They invested a ton of the money and lost $50 million during the couple of years of the stock market crash.
[01:37:31.068 --> 01:37:40.692]  And again, going back to Morris Dees, you compare him to Stephen Bright of the Southern Center for Human Rights, again another civil rights organization.
[01:37:41.192 --> 01:37:42.512]  Bright makes $11,000 a year as president.
[01:37:44.873 --> 01:37:51.740]  Morris Dees, who is already a multi-millionaire, makes $350,000 a year.
[01:37:52.320 --> 01:38:02.630]  So this is basically an organisation that just contrives hate, creates enemies, like the armaments industry does to profit from war, to reap these vast profits again.
[01:38:03.621 --> 01:38:10.689]  They take in about $47 million a year and they keep $20 million of it after all their operating expenses.
[01:38:10.709 --> 01:38:12.090]  $14 to $20 million.
[01:38:12.310 --> 01:38:15.494]  So it's very lucrative to peddle this hate.
[01:38:16.154 --> 01:38:19.438]  And again, you can look at the Poplarski case.
[01:38:19.478 --> 01:38:20.619]  That was blamed on us.
[01:38:20.679 --> 01:38:23.963]  This guy who shot, what was it, three cops in Pittsburgh.
[01:38:24.683 --> 01:38:32.106]  When he left comments on our website saying how much he hated Alex Jones, yet the SPLC blamed that on us as well.
[01:38:32.587 --> 01:38:38.629]  Mark Potok went on CNN and said that the Boston bombing was probably done by quote, patriots.
[01:38:38.709 --> 01:38:38.890]  Yes.
[01:38:39.130 --> 01:38:46.353]  So they've been proven wrong time and time again, yet they're still peddling this hate because it's very lucrative for them.
[01:38:46.733 --> 01:38:48.916]  Yes, and it's a narrative that the government wants out there.
[01:38:48.936 --> 01:39:03.574]  When you're talking about the money, this article that was back from the year 2000, the Church of Morris Dees and Harper's Magazine, and it truly is a way of getting an indulgence, doing penance for many of these liberals, but they need to understand that even back then,
[01:39:03.814 --> 01:39:05.435]  Of course, that was 15 years ago.
[01:39:06.196 --> 01:39:15.023]  They point out they'd made $44 million, $27 million of it from fundraising, and $17 million from stocks and other investments, as you're pointing out, Paul.
[01:39:15.343 --> 01:39:23.750]  But half of what they took in from fundraising, less than half of what they took in from fundraising, they took in $27 million, they only spent $13 million on their civil rights program.
[01:39:24.230 --> 01:39:27.853]  And say, making it one of the most profitable charities in the country.
[01:39:28.253 --> 01:39:29.194]  And so that's what it is.
[01:39:29.274 --> 01:39:32.556]  It's all about the money, but it's also about the power.
[01:39:32.636 --> 01:39:37.359]  It's also about being used in a narrative that the government wants to sell to people.
[01:39:37.399 --> 01:39:46.646]  As I pointed out earlier, Paul, they don't talk about radical Islam except to criticize anybody who does talk about it as saying, well, that's proof that they're Islamophobes.
[01:39:46.686 --> 01:39:49.688]  That's proof that they're dangerous, hate-filled racists.
[01:39:49.768 --> 01:39:53.631]  If you talk about radical Islam whatsoever, you get put on their hate watch.
[01:39:55.083 --> 01:40:02.946]  Yeah, and that's because they're an extremely hypocritical leftist organization that's politically driven and completely biased.
[01:40:03.046 --> 01:40:06.888]  So why on earth is the federal government using them as a resource?
[01:40:07.248 --> 01:40:12.470]  And again, going back to the violence issue, they had somebody in the comments on their website, another one of their
[01:40:12.950 --> 01:40:23.583]  Liberal tolerant supporters, like the guy who shot up the Family Research Council, who openly called for Alex Jones' execution, this comment remained on their website for over four months.
[01:40:24.164 --> 01:40:29.871]  So do they really care about preventing hate and domestic violence when we see that kind of example?
[01:40:30.792 --> 01:40:32.794]  They've been discredited over and over again.
[01:40:33.134 --> 01:40:37.237]  They, you know, completely overhyped the Hutteri militia case.
[01:40:37.657 --> 01:40:38.558]  That collapsed.
[01:40:38.598 --> 01:40:39.639]  They were all acquitted.
[01:40:40.039 --> 01:40:42.801]  So they've just got egg on their face time and time again.
[01:40:43.322 --> 01:40:48.926]  And it's just so easy to write these response pieces whenever the SPLC attacks us.
[01:40:49.446 --> 01:40:55.611]  Because we've just got years and years of examples where they've got it spectacularly wrong in every single case.
[01:40:55.911 --> 01:40:56.332]  Absolutely.
[01:40:56.932 --> 01:41:01.074]  Let's talk about this other article that you've got up today that went up just a little while ago.
[01:41:01.114 --> 01:41:05.535]  PayPal asserts copyright ownership over all intellectual property of its users.
[01:41:05.915 --> 01:41:08.577]  Now, of course, they're doing this through a new user agreement.
[01:41:08.597 --> 01:41:09.497]  I want you to break that down.
[01:41:09.517 --> 01:41:18.120]  But, Paul, when I look at this, everywhere I turn, I see big corporations asserting copyright ownership over everything, over things that they don't own.
[01:41:18.500 --> 01:41:24.763]  We need to understand this is the fundamental basis for how they're going to control the Internet, how they're going to control you.
[01:41:25.783 --> 01:41:27.145]  It's how they're going to shut down your car.
[01:41:27.185 --> 01:41:33.673]  We've talked about how General Motors and other automobile manufacturers are asserting that you don't have any right to work on your car.
[01:41:33.733 --> 01:41:34.794]  You don't own your car.
[01:41:35.295 --> 01:41:39.520]  It is merely a licensing agreement as John Deere talks about.
[01:41:39.840 --> 01:41:42.343]  They own everything because they own copyrights.
[01:41:42.723 --> 01:41:57.198]  And this is the fundamental basis of the way they're going to come at the Internet saying you've got a copyright violation so we can just shut down your website based on mere accusation and it is woven throughout the Transatlantic and Trans-Pacific partnerships.
[01:41:57.278 --> 01:42:00.141]  But let's talk about this particular case here with PayPal.
[01:42:00.161 --> 01:42:01.182]  Break this down for the users.
[01:42:02.352 --> 01:42:13.255]  Well yeah, this is key, as you said, because it ties into TTIP, which of course they classified under national security, obviously because if anybody actually found out what was truly in it, they would be horrified.
[01:42:13.735 --> 01:42:19.117]  That's going through at the moment, obviously allowing foreign corporations to change US law.
[01:42:19.717 --> 01:42:24.381]  But a business owner sent me this link and nobody else has reported this.
[01:42:24.441 --> 01:42:26.704]  We're the only news organisation to report this.
[01:42:27.184 --> 01:42:34.350]  PayPal has announced that it's going to update its Terms of Agreement, Terms of Service, effective July 1st this year.
[01:42:36.172 --> 01:42:38.894]  And this is what they say in their own terms of agreement.
[01:42:39.375 --> 01:42:56.489]  Quote, when providing us with content or posting content, in each case of publication, whether on or offline, using the services, you grant the PayPal Group a non-exclusive, worldwide, perpetual, irrevocable, royalty-free, sub-licensable,
[01:42:57.290 --> 01:43:09.875]  Right to exercise any and all copyright, publicity, trademarks, database rights and intellectual property you have in the content in any media known now or in the future.
[01:43:10.176 --> 01:43:11.076]  And it goes on and on.
[01:43:11.476 --> 01:43:17.759]  So basically, if you're a website owner or if you're a business owner who uses PayPal to take payments,
[01:43:18.579 --> 01:43:31.288]  From what this says, and you know we need copyright lawyers to comment on this because none have done so as of this moment, I asked four different intellectual property experts to comment on this so hopefully we'll get an update to it.
[01:43:32.288 --> 01:43:38.433]  But you know if you've got a website or a business and you use PayPal services to take payments, to me this reads as if
[01:43:39.013 --> 01:43:48.421]  They're claiming complete intellectual property ownership over anything you put on that website, anything you publish, again, online or offline.
[01:43:48.441 --> 01:43:49.742]  That's amazing.
[01:43:50.063 --> 01:43:51.304]  I mean, it looks pretty extensive.
[01:43:51.484 --> 01:44:02.754]  Yeah, it looks pretty extensive when they're talking about worldwide, perpetual, irrevocable, royalty-free, sub-licensable right to exercise any and all copyright, publicity, trademarks, database rights, and intellectual property rights you have in content.
[01:44:03.374 --> 01:44:05.015]  I mean, that is pretty amazing.
[01:44:05.515 --> 01:44:08.257]  Regardless of if that's restricted in any way whatsoever.
[01:44:08.497 --> 01:44:10.358]  See, that's the way they sneak this stuff in, Paul.
[01:44:10.378 --> 01:44:16.461]  They put it in the fine print, just the same way that they're trying to sneak in these trade agreements, so-called trade agreements.
[01:44:16.861 --> 01:44:17.622]  They're sneaking it in.
[01:44:18.618 --> 01:44:21.780]  Quietly, privately, secretly, so that nobody can see it.
[01:44:21.800 --> 01:44:27.203]  They're going to have to pass it so that we can see what's in it, except that we have seen some of what's in it, because it's been leaked.
[01:44:27.303 --> 01:44:29.464]  Some of the aspects of it have been leaked by WikiLeaks.
[01:44:29.884 --> 01:44:31.305]  But that's the way these guys are operating.
[01:44:31.505 --> 01:44:35.927]  They're just, absolutely, say that they own this and then put it out there.
[01:44:35.947 --> 01:44:36.968]  People need to understand that.
[01:44:37.008 --> 01:44:42.991]  They also need to understand, just like I pointed out earlier in the show, John Deere and General Motors are both
[01:44:43.811 --> 01:44:47.714]  Talking, pushing back against the idea that you own your car.
[01:44:47.954 --> 01:44:56.339]  And General Motors said, people are mistakenly conflating ownership of a vehicle with ownership of the underlying computer software in a vehicle.
[01:44:56.419 --> 01:44:59.901]  And as John Deere pointed out, we're just giving them a license.
[01:45:00.822 --> 01:45:03.103]  You know, you just have a implied license.
[01:45:03.123 --> 01:45:04.404]  You don't really own anything.
[01:45:04.464 --> 01:45:06.085]  That's the perspective of these corporations.
[01:45:07.458 --> 01:45:10.341]  Yeah, and they can revoke that license at any point.
[01:45:10.901 --> 01:45:26.156]  What's interesting about this is there was a huge controversy in 2012 where on Facebook you saw people posting status updates asserting that they maintained copyright ownership of their original content that they posted on Facebook.
[01:45:26.576 --> 01:45:39.500]  And that was quite a misnomer, because if you actually read Facebook's own terms, they merely stated that Facebook asserts the license to use and display that content, not that it owns the copyright to that content.
[01:45:39.840 --> 01:45:48.503]  So this PayPal TOS update is a lot more draconian than the Facebook situation, which caused a lot of controversy back in 2012.
[01:45:49.404 --> 01:45:51.884]  And again, no one's reported on this.
[01:45:51.924 --> 01:45:53.465]  There are two blogs
[01:45:54.025 --> 01:45:57.789]  Where a handful of people are freaking out about this.
[01:45:57.809 --> 01:46:00.071]  No news organization has picked it up.
[01:46:00.752 --> 01:46:06.918]  And again, as he said, they know that people don't read terms of service agreements, so they can slip this kind of stuff in.
[01:46:07.278 --> 01:46:14.044]  Whether it's legally enforceable, after it gets publicity, which it should do, you know, I would be doubtful of that.
[01:46:14.085 --> 01:46:18.168]  But it just shows you the attitude that these huge corporations, and of course,
[01:46:19.264 --> 01:46:29.836]  You know, PayPal is not, given its record, I mean they froze WikiLeaks' account back in 2010, so they've got a history of targeting groups politically.
[01:46:30.336 --> 01:46:38.966]  The head of PayPal, one of the head developers, as we covered earlier this week, is now advocating that instead of a password, you would have a brain chip
[01:46:39.426 --> 01:46:43.594]  To access your computer or, you know, eventually your PayPal account itself.
[01:46:44.134 --> 01:46:47.641]  So it's not a very venerable company in terms of its history.
[01:46:48.061 --> 01:46:51.427]  And with this kind of language, they're only going to drive more people away.
[01:46:51.748 --> 01:46:52.369]  But, you know, it's like.
[01:46:53.257 --> 01:46:55.658]  There are very few alternatives to PayPal.
[01:46:55.698 --> 01:47:01.960]  This is the problem we have when corporations get these kind of monopolies over things like payment systems.
[01:47:02.481 --> 01:47:09.283]  Because I've been using PayPal for, what, 15 years now, and I've never run across an alternative that works as well.
[01:47:09.383 --> 01:47:12.845]  So, I mean, that's how they maintain dominance over these sectors.
[01:47:13.605 --> 01:47:14.245]  Well, absolutely.
[01:47:14.265 --> 01:47:15.726]  And of course, one of the previous
[01:47:17.830 --> 01:47:26.432]  Top people at PayPal went on to form Palantir, which is involved with the PRISM program and working hand-in-glove with the CIA.
[01:47:26.492 --> 01:47:40.695]  These guys that are at the top, these guys that go to Bilderberg and hang out, just like we were talking about earlier in the show, David Petraeus, he turns over a bunch of information to his mistress and he just gets a slap on the wrist.
[01:47:41.875 --> 01:47:46.558]  Fine, that is 75% of one of his speaking engagements and a two-year probation.
[01:47:46.618 --> 01:47:53.963]  And look at how draconian, other than that, this administration has been coming after every kind of whistleblower.
[01:47:54.004 --> 01:48:02.690]  But of course, David Petraeus, not in exposing any criminal operations, and I guess that's why he got a pass, but also because he's part of the elite insiders.
[01:48:03.490 --> 01:48:08.351]  But I think, you know, Paul, when we look at this, it troubles me how copyrights are being used.
[01:48:08.671 --> 01:48:12.873]  And we need to have a discussion about what a legitimate copyright use is.
[01:48:13.313 --> 01:48:23.415]  Certainly, people should have some property rights, but the way this is being extended by these corporations is a way to turn everybody into serfs, into slaves who don't own anything.
[01:48:23.495 --> 01:48:26.756]  I remember the dispute about It's a Wonderful Life.
[01:48:26.816 --> 01:48:28.417]  That was something that was owned by a movie studio.
[01:48:29.517 --> 01:48:31.458]  That changed hands a number of times.
[01:48:31.519 --> 01:48:35.722]  It wasn't initially a successful movie, so nobody was really paying too much attention to it.
[01:48:36.042 --> 01:48:37.503]  It passed into the public domain.
[01:48:38.163 --> 01:48:46.229]  At that point, Ted Turner and his cable station picked it up and started playing it frequently, and that's when a new generation discovered that movie.
[01:48:46.249 --> 01:48:55.356]  It became very popular, and it was in the public domain and being freely sold by a number of different studios that were packaging it out there.
[01:48:55.976 --> 01:49:04.177]  And what they did was they went to court and they asserted that they had copyright usage going back to the script.
[01:49:04.958 --> 01:49:16.960]  And doing that, because the script is a written piece of material, they have different copyright uses for that, so they use the script to basically take it back into copyright within the United States.
[01:49:17.020 --> 01:49:21.360]  Now other countries are not recognizing that because they did really allow that to slip.
[01:49:21.660 --> 01:49:24.781]  But that's the kind of legal tricks, just like you're seeing with this
[01:49:25.581 --> 01:49:25.921]  Yes, we are.
[01:49:44.574 --> 01:49:46.096]  You know, it matters who accuses you.
[01:49:46.156 --> 01:49:49.380]  If it's a big corporation, they don't really have to prove anything.
[01:49:49.440 --> 01:49:57.892]  They can just accuse you, and just like civil asset forfeiture, they can shut you down without finding you guilty of anything, without giving you a day in court, without any due process.
[01:49:57.932 --> 01:50:00.155]  That's what's coming with all this copyright stuff.
[01:50:01.644 --> 01:50:05.487]  Yeah, and also we see that with them tying it into cyber security.
[01:50:05.507 --> 01:50:08.268]  You know, Stuxnet, Flame, you name it.
[01:50:08.669 --> 01:50:16.694]  All those big cyber security problems, those issues, were all contrived by either the US government, the Israeli government, or both of them in unison.
[01:50:17.074 --> 01:50:22.258]  And now they're exploiting the copyright issue to push the re-emergence of
[01:50:22.958 --> 01:50:24.859]  Legislation like SOPA and CISPA.
[01:50:25.319 --> 01:50:28.200]  I mean, look at what happened to Aaron Schwartz.
[01:50:28.620 --> 01:50:30.441]  He was made an example out of.
[01:50:30.881 --> 01:50:39.085]  He was, you know, completely demonized and obviously it led to his tragic suicide for uploading academic documents to the internet.
[01:50:39.645 --> 01:50:45.207]  Something which, even if you believe he was in the wrong, would have received a, you know, a fine or a light prison sentence.
[01:50:45.227 --> 01:50:46.808]  He was completely hounded.
[01:50:47.348 --> 01:50:49.710]  By the authorities which led to his suicide.
[01:50:50.051 --> 01:51:02.021]  So they're making examples out of people that are using copyright to go after the small guy while claiming that they assert ownership over your material if you simply use their services.
[01:51:02.202 --> 01:51:03.863]  It's getting completely out of control.
[01:51:04.083 --> 01:51:07.086]  It's all about sharing and it's all about asserting their ownership.
[01:51:07.106 --> 01:51:09.228]  Stay with us, we're going to be right back with Paul Joseph Watson.
[01:51:10.623 --> 01:51:14.689]  Communist China freely allows the sale of bulletproof armor plates, while our U.S.
[01:51:14.729 --> 01:51:17.733]  politicians argue from banning Americans from owning body armor.
[01:51:17.914 --> 01:51:19.255]  Does that sound right to you?
[01:51:19.556 --> 01:51:22.600]  Arm your American body at InfidelBodyArmor.com.
[01:51:22.901 --> 01:51:23.842]  Infidel Body Armor.
[01:51:24.403 --> 01:51:25.525]  Just won't quit.
[01:51:26.272 --> 01:51:28.375]  Hi, Ted Anderson with Midas Resources.
[01:51:28.615 --> 01:51:33.161]  Is it time to convert paper 401ks and IRAs to solid gold and silver yet?
[01:51:33.322 --> 01:51:34.904]  Get our 10 Reasons book free.
[01:51:35.084 --> 01:51:35.384]  Call 800-686-2237.
[01:51:35.404 --> 01:51:35.585]  That's 800-686-2237.
[01:51:41.833 --> 01:51:42.593]  Hey, Boomer!
[01:51:42.833 --> 01:51:46.176]  I learned in school today that 60% of our bodies are made of water.
[01:51:46.276 --> 01:51:47.857]  Good thing we have the Berkey System.
[01:51:47.957 --> 01:51:49.718]  It's the cleanest, best water ever.
[01:51:49.899 --> 01:51:55.403]  Mom says it's because the Berkey's filtration system cleans out the bad stuff and leaves only pure, delicious water.
[01:51:55.743 --> 01:51:56.503]  I know, right?
[01:51:56.583 --> 01:51:57.524]  You love it, too!
[01:51:57.884 --> 01:51:59.205]  Yeah, I'm thirsty, too.
[01:51:59.326 --> 01:52:00.226]  Let's go get some!
[01:52:00.346 --> 01:52:02.048]  Get Berkey Clean Water by calling 877-886-3653.
[01:52:02.108 --> 01:52:02.388]  That's 877-886-3653.
[01:52:02.448 --> 01:52:03.248]  Or visit GoBerkey.com.
[01:52:10.794 --> 01:52:13.646]  Why use dial-up when you can use broadband?
[01:52:14.389 --> 01:52:15.392]  Why travel with this?
[01:52:16.474 --> 01:52:17.494]  When you can use this.
[01:52:18.314 --> 01:52:23.856]  And why would anyone use colloidal or ionic silver when you can use supernatural silver?
[01:52:24.276 --> 01:52:31.057]  Supernatural silver is state-of-the-art and it's been clinically proven to be several hundred times more effective than those other silvers.
[01:52:31.517 --> 01:52:37.058]  It's powerful enough to protect you and your family from the threat of deadly viruses, bacteria and fungus.
[01:52:37.458 --> 01:52:40.679]  But it's so safe that it can be used internally or topically.
[01:52:41.179 --> 01:52:45.321]  And you'll never again deal with the nasty side effects of harsh drugs or antibiotics.
[01:52:45.861 --> 01:52:56.066]  Hundreds of scientific studies by independent universities, hospitals, and research institutions have all shown Supernatural Silver is a powerful weapon in the fight against invading pathogens.
[01:52:56.386 --> 01:52:59.348]  Supernatural Silver is a must-have for your arsenal.
[01:52:59.608 --> 01:53:05.411]  Go to SupernaturalSilver.com today and use the promo code SILVER2015 for 30% off.
[01:53:05.831 --> 01:53:10.033]  Give yourself and your loved ones a fighting chance with Supernatural Silver.
[01:53:11.653 --> 01:53:13.694]  The folks at My Patriot Supply get it.
[01:53:13.955 --> 01:53:17.797]  They know the world can be unpredictable, and there are some scary things happening right now.
[01:53:18.297 --> 01:53:25.422]  The only way we can make sure we maintain our independence, despite the situation, is to take control and get prepared.
[01:53:25.923 --> 01:53:29.425]  They've come up with a deal that will help you get prepared for anything.
[01:53:30.085 --> 01:53:32.807]  Right now, you can get a four-week food supply for only $99.
[01:53:32.847 --> 01:53:33.868]  That's almost 50% off the online price.
[01:53:37.170 --> 01:53:42.814]  Call 800-274-3070 to claim yours while supplies last.
[01:53:43.175 --> 01:53:44.336]  Limit two per caller.
[01:53:44.816 --> 01:53:50.280]  This offer isn't available online, so take advantage of this opportunity to get prepared today.
[01:53:50.300 --> 01:53:53.263]  800-274-3070 to get your four-week food supply for the incredible price of only $99.
[01:53:53.303 --> 01:53:54.023]  Call 800-274-3070 right now.
[01:53:54.043 --> 01:53:54.263]  That's 800-274-3070.
[01:54:03.951 --> 01:54:05.653]  274-3070 to claim yours while supplies last.
[01:54:05.673 --> 01:54:06.815]  Day after day, alone on a hill.
[01:54:21.271 --> 01:54:26.296]  Welcome back to the Alex Jones Show.
[01:54:26.356 --> 01:54:28.958]  I'm David Knight and we're talking to Paul Joseph Watson.
[01:54:28.998 --> 01:54:38.466]  We're talking about how the corporations are extending their copyrights and myriad ways to assert ownership over everything.
[01:54:38.506 --> 01:54:39.747]  And now we've got PayPal.
[01:54:40.347 --> 01:54:53.920]  With a new user agreement, and of course, as Paul pointed out, Facebook once before came under a lot of criticism for putting out a new copyright statement, but they made it clear in their statement that you retained copyright to your content.
[01:54:53.960 --> 01:54:57.263]  This one from PayPal looks far more extensive.
[01:54:57.743 --> 01:54:59.244]  Very alarming language that's in there.
[01:54:59.265 --> 01:55:04.850]  I want to go back to Paul, but before we do, I just want to let you know that we have free shipping at InfoWarsLife.com.
[01:55:05.590 --> 01:55:29.625]  .com on several products on x2 on supermail on oxy powder and on silver bullet we have free shipping at Infowarslife.com and of course we also have the special 50% off on silver bullet you can get that now at a $15 per bottle savings as biggest discount we have ever had on silver bullet and of course we run out of that frequently it's a
[01:55:31.013 --> 01:55:33.575]  A great time to stock up on that.
[01:55:33.735 --> 01:55:35.977]  It's half off and free shipping.
[01:55:36.077 --> 01:55:38.058]  Also, we have another special.
[01:55:38.078 --> 01:55:46.685]  You can get a free bottle of Fluoride Shield when you stock up on two bottles of X2 nascent iodine or when you get two bottles of Silver Bullet.
[01:55:46.705 --> 01:55:50.708]  You can get a free bottle of Fluoride Shield along with free shipping.
[01:55:50.748 --> 01:55:52.809]  That's at InfoWarsLife.com.
[01:55:53.570 --> 01:55:55.071]  Let's go back to Paul again.
[01:55:55.091 --> 01:56:02.696]  Now, Paul, we were just talking about how they have extended these copyrights and what is coming up with the Trans-Pacific Partnership.
[01:56:02.716 --> 01:56:06.999]  Of course, we have a fast track that was just passed last week.
[01:56:07.019 --> 01:56:09.180]  They're going to fast track the fast track negotiation.
[01:56:09.921 --> 01:56:12.543]  How are people reacting to this in the UK?
[01:56:15.675 --> 01:56:21.619]  TTIP has come up on a few occasions but there's definitely a media bias not to cover it.
[01:56:22.039 --> 01:56:27.283]  One of the fringe parties introduced it during a political debate last night I believe it was.
[01:56:27.703 --> 01:56:30.666]  Obviously we've got a general election coming up in the UK next month.
[01:56:31.366 --> 01:56:37.928]  And he accused, he's the head of the Reality Party, he accused the BBC of hiding it, not talking about it.
[01:56:38.289 --> 01:56:40.549]  And they of course claimed, oh yes, we did mention it.
[01:56:40.869 --> 01:56:41.850]  And they always do that.
[01:56:42.330 --> 01:56:44.871]  You know, they can claim, oh we mentioned it in this report.
[01:56:44.951 --> 01:56:50.133]  But there's a difference between mentioning it and actually giving it the coverage that it deserves.
[01:56:50.533 --> 01:56:53.254]  So there's definitely been a tendency, definitely in the UK.
[01:56:54.034 --> 01:57:01.220]  I think it was Elizabeth Warren who said if people knew what was actually in this they would go completely crazy and that's part of the reason why they're keeping it classified obviously.
[01:57:16.852 --> 01:57:18.253]  Yeah, she went to the White House.
[01:57:18.514 --> 01:57:28.182]  Some of the members of Congress were briefed on it because, you know, quite frankly, the Republican Party seems inexplicably to be 100% behind this because it's labeled as free trade.
[01:57:28.223 --> 01:57:30.905]  So therefore, you know, you're supposed to be for free markets.
[01:57:30.945 --> 01:57:32.166]  But this is not a free market.
[01:57:32.586 --> 01:57:35.349]  This is crony capitalism in its worst form.
[01:57:35.389 --> 01:57:38.612]  This is corporate fascism in its worst form.
[01:57:38.692 --> 01:57:40.233]  And a lot of people, I think,
[01:57:40.874 --> 01:57:40.934]  Yes.
[01:57:55.811 --> 01:58:01.913]  The general public hasn't really woke up to this, and it's just kind of a fight back and forth between elements within the Democrat Party.
[01:58:02.033 --> 01:58:09.275]  And they're portraying this simply as being the unions against this kind of export of jobs and managed trade.
[01:58:09.615 --> 01:58:11.256]  But it is much, much broader than that.
[01:58:12.611 --> 01:58:18.434]  Yeah, there's a huge difference between free market and corporatism, which is what this TTIP is.
[01:58:18.874 --> 01:58:22.696]  It's allowing foreign corporations to change US laws.
[01:58:22.776 --> 01:58:25.577]  It's a complete violation of US sovereignty.
[01:58:26.058 --> 01:58:30.940]  And it's not going to help the vast majority of businesses in the United States.
[01:58:31.020 --> 01:58:32.641]  It's not going to help the middle class.
