[00:00:00.596 --> 00:00:03.213]  You're listening to The Alex Jones Show.
[02:04:44.151 --> 02:04:44.871]  Absolutely.
[02:04:45.612 --> 02:04:47.793]  Okay, Professor Lott, amazing interview.
[02:04:47.833 --> 02:04:48.914]  CrimeResearch.org.
[02:04:49.274 --> 02:04:53.196]  Use this Truth Center to defend freedom worldwide, not just here.
[02:04:53.536 --> 02:04:54.717]  Send the link out to everybody.
[02:04:54.737 --> 02:04:56.257]  We're going to send it out on Facebook and Twitter.
[02:04:56.778 --> 02:05:00.179]  And get his books as well and give them to one of the poor anti-gun people.
[02:05:00.480 --> 02:05:02.481]  Professor Lott, thank you so much for the time, sir.
[02:05:04.542 --> 02:05:04.962]  Thank you.
[02:05:05.462 --> 02:05:08.223]  We'll be back, ladies and gentlemen, on the other side.
[02:05:08.264 --> 02:05:08.684]  Stay with us.
[02:05:09.653 --> 02:05:11.934]  This is Joe Biggs with Infowars.com.
[02:05:12.094 --> 02:05:12.914]  Fox Lake Lt.
[02:05:12.974 --> 02:05:16.256]  Glenowitz killed himself after years of betraying his badge.
[02:05:16.416 --> 02:05:21.078]  Investigation finds the veteran officer was laundering money through his police explorer posts.
[02:05:21.318 --> 02:05:24.319]  The Lake County Major Crime Task Force commander said that Lt.
[02:05:24.339 --> 02:05:32.983]  Glenowitz was laundering money through his explorer posts and stealing cash to pay for gym memberships, his mortgage, adult websites, travel, loans to friends, and other expenses.
[02:05:33.263 --> 02:05:37.445]  Now if you guys remember, thousands of people showed up to this man's memorial.
[02:05:37.625 --> 02:05:43.392]  And now they're saying that this is a police officer who has pretty much gone rogue and been running amok.
[02:05:43.552 --> 02:05:45.754]  And now, wife and son of Lt.
[02:05:45.774 --> 02:05:48.257]  Joe Glendowitz are under criminal investigation.
[02:05:48.417 --> 02:05:50.520]  Fox 32 News has just learned that Lt.
[02:05:50.540 --> 02:05:58.569]  Glendowitz's wife, Melody, and son, DJ, are under criminal investigation in connection with the embezzlement of funds from the Fox Lake Police Explorer Program.
[02:05:58.829 --> 02:06:00.250]  Investigators believe that Lt.
[02:06:00.270 --> 02:06:06.454]  Glinovich took his own life on September 1st because his theft of funds from the Explorer program was about to be exposed.
[02:06:06.714 --> 02:06:09.176]  Once again, I'm Joe Biggs with InfoWars.com.
[02:06:09.636 --> 02:06:19.222]  Most of the InfoWars radio listening audience is aware of the high-quality, affordable firearms available that are made right here in America at HDFirearms.com.
[02:06:19.382 --> 02:06:25.746]  One of the most exciting things about HDFirearms.com is the ability to upgrade your AR-15 platform today.
[02:06:25.887 --> 02:06:27.988]  They call it their low-profile platform.
[02:06:28.208 --> 02:06:29.569]  PVX Muzzle Brakes.
[02:06:29.829 --> 02:06:32.790]  Proven to help control muzzle rise.
[02:06:32.810 --> 02:06:35.331]  6061 Billet Material with Type 3 Hard Coating.
[02:06:35.572 --> 02:06:38.853]  Bolt Carrier Group for .308 and .556 ARs.
[02:06:39.193 --> 02:06:40.454]  Custom Kydex Holsters.
[02:06:40.774 --> 02:06:45.456]  Ideal for concealed carry with .080 thick Kydex to ensure durability.
[02:06:45.616 --> 02:06:48.018]  Most competitors material use .060.
[02:06:48.638 --> 02:06:51.299]  Configure yours today at HDFirearms.com.
[02:06:51.519 --> 02:06:53.400]  And my favorite, Single Stage Trigger.
[02:06:53.560 --> 02:06:56.962]  A home run upgrade for your AR-15 and AR-10 platforms.
[02:06:57.202 --> 02:07:02.704]  Find out more at HDfirearms.com today or call 770-485-7015.
[02:07:03.124 --> 02:07:08.946]  That's HDfirearms.com or call 770-485-7015.
[02:07:09.567 --> 02:07:12.788]  Infowarslife.com, oil of oregano formulation.
[02:07:13.068 --> 02:07:18.330]  We have now procured the most high quality and potent forms of oregano oil on the market.
[02:07:18.650 --> 02:07:26.573]  A highly advanced nutraceutical form of this key herb that has been traditionally used by civilizations for thousands of years to promote health.
[02:07:27.014 --> 02:07:32.696]  Sourced from top leading manufacturers to ensure a concentrated level of bioactive ingredients.
[02:07:33.156 --> 02:07:41.940]  Extracted directly from the wild herb and sealed in easy to use capsules, you will no longer need to endure the burning of liquid oregano on the tongue.
[02:07:42.280 --> 02:07:44.681]  Used since before the days of the Roman Empire,
[02:07:44.901 --> 02:07:45.722]  We're good to go.
[02:08:20.072 --> 02:08:22.254]  Waging war on corruption.
[02:08:22.715 --> 02:08:24.056]  It's Alex Jones.
[02:08:32.839 --> 02:08:37.642]  Alright, here's what's going to happen in this hour.
[02:08:37.662 --> 02:08:44.405]  I'm sorry to other callers, we're going to have to clean the phones out because it's on gun issues.
[02:08:45.105 --> 02:08:49.508]  And open the phones back up on comments on the economy, comments on what's happening in the world.
[02:08:49.868 --> 02:08:52.749]  Peter Schiff can speak to pretty much any of these issues as smart cookie.
[02:08:53.250 --> 02:08:55.411]  Europac.com, billions under management.
[02:08:56.502 --> 02:08:57.143]  Of course it is.
[02:08:57.203 --> 02:09:07.272]  Peter Schiff, his father, passed a few weeks ago over the other side and of course was a frequent guest on this show and a friend of mine before he was thrown in prison more than 11, 12 years ago.
[02:09:07.292 --> 02:09:13.358]  And he died basically as a political prisoner for a long time, basically denied medical care.
[02:09:14.434 --> 02:09:17.377]  Then still chained down basically to the moment he passed.
[02:09:19.058 --> 02:09:20.360]  And this is very, very sad.
[02:09:20.380 --> 02:09:22.141]  I can imagine how sad it is for Peter Schiff.
[02:09:22.442 --> 02:09:27.907]  So we'll speak about some of that up front because it's bigger than just Erwin Schiff.
[02:09:29.889 --> 02:09:34.313]  We're not just remembering a patriot that wrote bestselling books exposing the IRS and the Federal Reserve.
[02:09:35.033 --> 02:09:38.317]  Basically sounded like Ron Paul and they put him in prison for it.
[02:09:39.130 --> 02:09:39.310]  I don't
[02:09:59.634 --> 02:10:00.595]  Journalists in prison.
[02:10:00.915 --> 02:10:04.459]  Now a section of the TPP, Trans-Pacific Partnership, came out.
[02:10:04.899 --> 02:10:06.160]  It's even worse than we thought.
[02:10:07.101 --> 02:10:10.705]  Arrest whistleblowers, journalists worldwide.
[02:10:10.785 --> 02:10:12.747]  I mean, this is getting bad.
[02:10:15.129 --> 02:10:18.432]  But it's okay because the so-called left can make jokes about it all day.
[02:10:19.634 --> 02:10:23.778]  And don't think when the right wing gets back in, you know, the rhino types, they won't be just as bad.
[02:10:25.083 --> 02:10:26.685]  I've never seen liberals act like this.
[02:10:26.725 --> 02:10:28.668]  They just act so totalitarian.
[02:10:28.708 --> 02:10:29.649]  It's funny to them.
[02:10:30.290 --> 02:10:32.934]  Again, they made fun of Ron Paul in a bunch of publications.
[02:10:34.616 --> 02:10:35.457]  And with a straight face.
[02:10:35.677 --> 02:10:37.980]  Can you believe he says America is in a tyranny?
[02:10:38.001 --> 02:10:42.487]  And is getting worse because we put Irwin Schiff in prison?
[02:10:44.366 --> 02:10:51.032]  I mean, people say if a Nazi Germany came here, if Soviet Russia came here, or Alexander Solzhenitsyn got locked up, we'd do something about it.
[02:10:51.152 --> 02:10:52.133]  It can't happen here.
[02:10:52.153 --> 02:10:52.954]  Well, you know what?
[02:10:52.994 --> 02:10:53.775]  It is happening here.
[02:10:53.995 --> 02:11:02.083]  They put him in prison for writing books calling the federal government a mafia, and the judge said in the Las Vegas Review-Journal, I'll never forget,
[02:11:03.328 --> 02:11:08.049]  You're being put in prison because you were told last time not to write these books or sell these books.
[02:11:08.069 --> 02:11:13.870]  I mean, imagine being a judge saying, you can't put this book out in America, whether it was true or not.
[02:11:14.550 --> 02:11:15.490]  That's like Kevin Trudeau.
[02:11:15.510 --> 02:11:16.811]  I don't agree with some of the stuff in his books.
[02:11:16.871 --> 02:11:17.731]  I read several of them.
[02:11:17.991 --> 02:11:19.351]  Some of it was true, some of it wasn't.
[02:11:19.811 --> 02:11:26.392]  But if they can lock him up for writing natural cures they don't want you to know about, they can lock anybody up.
[02:11:27.092 --> 02:11:29.933]  But the case with Schiff, what he said was accurate.
[02:11:31.621 --> 02:11:36.523]  And then they said, we'll let you out of prison, or we'll keep you from going to prison, you just gotta recant all this.
[02:11:36.563 --> 02:11:37.303]  Well, he wouldn't do it.
[02:11:37.843 --> 02:11:39.704]  And that's the stuff that legends are made of.
[02:11:39.744 --> 02:11:43.625]  So, your dad's gone, but not forgotten, and here alive with us.
[02:11:43.645 --> 02:11:51.267]  I know it's hard to talk about, but you eulogize your father beautifully, comparing him to like the unseen in Braveheart.
[02:11:51.307 --> 02:11:51.768]  It's true.
[02:11:53.228 --> 02:11:56.289]  In what you wrote there at EuroPAC.com, we also posted it.
[02:11:56.309 --> 02:11:58.310]  A lot of other big sites posted it.
[02:11:59.350 --> 02:12:00.811]  But what would you like to say about your dad?
[02:12:00.831 --> 02:12:02.272]  I mean, you heard my rant about it.
[02:12:02.312 --> 02:12:04.914]  It really makes me sick, and it makes me angry.
[02:12:05.975 --> 02:12:08.496]  Yeah, and, you know, there was a lot of coverage.
[02:12:08.977 --> 02:12:10.678]  The New York Times did an obituary.
[02:12:11.018 --> 02:12:16.302]  Actually, The Economist has the back page of the magazine, an obituary to my father.
[02:12:16.362 --> 02:12:25.048]  But, you know, one of the parts that bothered me about The Economist, and you know, the writer didn't even bother to call me or my brother or ask anything.
[02:12:25.068 --> 02:12:26.409]  They just, you know, they just write the article.
[02:12:27.069 --> 02:12:36.656]  But if you look at the final paragraph, the inference is that, hey, you know, my dad got revenge because he got to live out his final years, you know, on the taxpayer.
[02:12:36.937 --> 02:12:42.241]  Like, he got a nice place to live, and he got free room and board, and medical care.
[02:12:42.601 --> 02:12:51.748]  And I've even seen some other articles written from that perspective that, hey, you know, he wasn't paying taxes, but all of us people who were, were supporting him in
[02:12:52.028 --> 02:12:58.493]  You know, the equivalent of an old age home, except better because, you know, it was supposedly a, you know, a country club type facility.
[02:12:58.733 --> 02:13:01.495]  These people never actually visited my father.
[02:13:01.535 --> 02:13:04.497]  You have no idea the conditions under which he was living.
[02:13:04.977 --> 02:13:06.679]  It is not club fed.
[02:13:06.719 --> 02:13:11.222]  Maybe they used to have institutions like that a long time ago, but they don't have them anymore.
[02:13:11.342 --> 02:13:12.643]  And that's not where my father was.
[02:13:12.743 --> 02:13:14.765]  And the really bad part about it is, remember,
[02:13:15.405 --> 02:13:35.260]  He was moved from a relatively low security facility, convenient to me and my brother and other relatives who could regularly visit him, and he was sent first to a facility in Indiana, in Terre Haute, and then to this one in Texas, in Fort Worth.
[02:13:36.221 --> 02:13:39.062]  Because these were hospital-type facilities.
[02:13:39.143 --> 02:13:54.110]  My dad turned 80, and when he got to be 80, they said, okay, you need to be in these facilities that have this top-notch medical care, because, you know, he's 80 years old, and we really need to take care of him, and we can't do that unless we're in these certain facilities.
[02:13:54.470 --> 02:13:56.331]  And so on that basis, they moved him.
[02:13:56.351 --> 02:13:57.632]  Now, we didn't even want to move him.
[02:13:57.672 --> 02:13:58.732]  He didn't want to be moved.
[02:13:59.153 --> 02:14:00.293]  Nobody wanted to move him.
[02:14:00.813 --> 02:14:01.794]  We tried to intervene.
[02:14:01.834 --> 02:14:05.336]  That was one of the things that Ron Paul tried to help me with, is to try to get him back
[02:14:05.896 --> 02:14:08.017]  Closer to us, but we could never do it.
[02:14:08.277 --> 02:14:10.437]  So he was there supposedly to get good medical care.
[02:14:11.118 --> 02:14:15.479]  They didn't even know he had cancer until two months before he died.
[02:14:15.959 --> 02:14:16.799]  Two months before!
[02:14:17.179 --> 02:14:28.403]  And the cancer was so bad, it had spread all over his body from initially being, you know, a skin cancer, a melanoma on his head, but by the time they even knew he was sick, he was two months away from death.
[02:14:28.883 --> 02:14:30.784]  I mean, what kind of medical facility is that?
[02:14:31.024 --> 02:14:38.669]  I mean, you can see a guy who's out in the real world, who's stubborn, he doesn't go to the doctor, and then he finds out he's really sick and, you know, he should have gone.
[02:14:38.909 --> 02:14:45.072]  My father is living, theoretically, in a hospital, in a prison hospital, yet they didn't know he was sick until he was on death's door.
[02:14:45.092 --> 02:14:45.793]  Well, that's just classic.
[02:14:45.873 --> 02:14:48.394]  I mean, they, you know, chop your legs off and give you a pair of crutches.
[02:14:48.434 --> 02:14:51.956]  But for me, Peter, it's that he is a classic political prisoner.
[02:14:52.416 --> 02:14:55.398]  He didn't do anything, and that tells me none of us are safe.
[02:14:55.478 --> 02:14:56.939]  It shows how sick
[02:14:57.279 --> 02:14:58.320]  The federal government is.
[02:14:58.580 --> 02:14:59.941]  How out of their minds they are.
[02:15:00.781 --> 02:15:01.602]  He is in jail.
[02:15:01.622 --> 02:15:04.544]  Look, they accused him of violating various laws.
[02:15:04.644 --> 02:15:06.725]  It's not he's just in jail for writing a book.
[02:15:06.785 --> 02:15:11.028]  But of course, writing that book is one of the reasons for the severity of the sentence.
[02:15:11.048 --> 02:15:11.648]  Well, they raised it.
[02:15:11.708 --> 02:15:12.769]  I remember the judge raised the book.
[02:15:13.109 --> 02:15:17.771]  Yeah, well, the judge didn't have to give a 77-year-old man 14 years.
[02:15:17.951 --> 02:15:26.475]  I mean, there are people who have evaded lots of money in taxes that get much smaller sentences than my father got.
[02:15:26.955 --> 02:15:35.718]  So that was to send him a message for his political stance and his exercise of his constitutional rights and freedom of the press and free speech.
[02:15:37.219 --> 02:15:45.944]  In order to have been convicted of any of those crimes, the jury was going to have to be convinced, the government was going to have to prove that my father was willful.
[02:15:46.244 --> 02:15:49.666]  That my father actually believed what he was doing was wrong.
[02:15:50.147 --> 02:15:52.268]  And there was no evidence introduced at all.
[02:15:52.668 --> 02:15:55.049]  To suggest that my father wasn't being sincere.
[02:15:55.069 --> 02:16:00.512]  Well, I knew your dad pretty good, and at dinner, he was very entertaining and very smart, as you know.
[02:16:01.133 --> 02:16:03.654]  You couldn't get him to stop talking about this and the proof.
[02:16:03.694 --> 02:16:04.594]  He was obsessed with it.
[02:16:04.834 --> 02:16:05.955]  He was a zealot.
[02:16:06.155 --> 02:16:07.176]  He totally believed it.
[02:16:07.896 --> 02:16:10.538]  He didn't stop talking about it until he couldn't talk.
[02:16:10.578 --> 02:16:14.620]  The last time I spoke with him, a few weeks before he died, that's all he could say.
[02:16:14.640 --> 02:16:15.361]  Right?
[02:16:15.541 --> 02:16:22.485]  He was talking about how he was in jail illegally and how he wants me to continue his legal battles on behalf of his estate for wrongful imprisonment.
[02:16:22.766 --> 02:16:24.387]  My father is still trying to win.
[02:16:24.747 --> 02:16:30.010]  He still somehow thought that he could get justice ultimately in a completely unjust system.
[02:16:30.030 --> 02:16:36.895]  I mean, my father always recognized the corruption in the courts, but for some reason he believed that eventually he could overcome that.
[02:16:37.555 --> 02:16:47.885]  Uh, that, you know, he was so correct in what he was doing, uh, that the government would have no choice, or the judicial system would have no choice, and that ultimately he would prevail, and he believed that up until he, he died.
[02:16:50.137 --> 02:16:56.680]  Well, like Ron Paul said here two weeks ago, it shows how far this country's fallen, what they did to your dad.
[02:16:56.700 --> 02:17:03.303]  I mean, if people don't have empathy and realize that could happen to any of us, something's wrong with them.
[02:17:03.383 --> 02:17:04.863]  At most, it should have been civil.
[02:17:05.163 --> 02:17:08.905]  If the government thought my father was doing something wrong, it should have been a civil matter.
[02:17:09.485 --> 02:17:14.628]  You cannot turn the exercise, the good faith exercise of a constitutional right into a crime.
[02:17:14.888 --> 02:17:17.749]  You can't put people in jail if they think the government is breaking the law.
[02:17:18.249 --> 02:17:20.530]  Because, let's assume you think that my father was wrong.
[02:17:20.930 --> 02:17:21.910]  What about the next guy?
[02:17:22.270 --> 02:17:26.111]  What if the government really starts doing things that are wrong, assuming that they haven't already done that?
[02:17:26.131 --> 02:17:29.171]  What if they arrest you for saying the NSA shouldn't be spying on you?
[02:17:29.932 --> 02:17:32.292]  Yeah, look, you know, it's the camel's nose under the tent.
[02:17:32.332 --> 02:17:40.994]  You cannot let the government imprison people who challenge what they're doing on the basis that what they're doing is wrong, or illegal, or unconstitutional.
[02:17:43.266 --> 02:17:48.611]  A lot's going on, but I want to finish up this segment on your dad and other political prisoners.
[02:17:51.214 --> 02:17:55.137]  It really is scary to see him doing this, and openly saying they want to restrict free speech now.
[02:17:55.558 --> 02:18:03.025]  Again, Drudge was here a few weeks ago, and he pointed out that he had dinner with a Supreme Court Justice, and they said, no, the word is they're coming after the First Amendment.
[02:18:03.425 --> 02:18:07.089]  They're going to shut down websites, talk radio, and people say, oh, that'll never happen.
[02:18:08.427 --> 02:18:10.728]  Well, they said Obamacare would never happen.
[02:18:11.008 --> 02:18:15.229]  They have to try to shut us down because we are politically starting to wake people up.
[02:18:16.210 --> 02:18:21.091]  Yeah, and remember, again, they banned, a judge banned him from selling his last book, The Federal Mafia.
[02:18:21.191 --> 02:18:27.753]  And, you know, that is the only non-fiction book ever banned under any circumstances in the United States.
[02:18:28.474 --> 02:18:31.695]  And, you know, there was only one other book that was banned and it was, you know, an erotic book.
[02:18:32.495 --> 02:18:33.836]  And so this is the only non-fiction.
[02:18:33.856 --> 02:18:36.076]  Of course, it's the last book that has been banned.
[02:18:36.316 --> 02:18:36.857]  But you know what?
[02:18:37.177 --> 02:18:37.917]  It might not be.
[02:18:38.317 --> 02:18:44.700]  There may be books banned in the future now that this very bad precedent has been set and unchallenged.
[02:18:44.900 --> 02:18:47.682]  Nobody seemed to care that the government banned this book.
[02:18:47.942 --> 02:18:52.424]  And if they can get away with banning my father's book, what other books are they going to get away with banning in the future?
[02:18:54.605 --> 02:18:58.127]  I just can't believe I'm sitting here talking to you and they killed your dad.
[02:18:58.147 --> 02:19:00.488]  I mean, I think it's fair to say that.
[02:19:00.809 --> 02:19:01.669]  A political prisoner.
[02:19:01.929 --> 02:19:02.890]  They banned his book.
[02:19:03.877 --> 02:19:06.586]  And this isn't some dark satire science fiction movie.
[02:19:06.867 --> 02:19:08.371]  This is really going on, Peter.
[02:19:09.246 --> 02:19:11.126]  Yeah, and look, this is the beginning.
[02:19:11.186 --> 02:19:17.868]  This is how tyranny takes hold when people sit by and do nothing and they allow it to happen.
[02:19:17.888 --> 02:19:19.748]  They'll say, oh, he was just a tax protester.
[02:19:19.968 --> 02:19:21.309]  That's how everybody forgives it.
[02:19:21.349 --> 02:19:23.149]  Well, he was a tax protester.
[02:19:23.509 --> 02:19:26.530]  As if being a tax protester means you lose all of your rights.
[02:19:26.570 --> 02:19:28.890]  Well, George Washington was a tax protester.
[02:19:29.250 --> 02:19:35.492]  Yeah, but if the government can strip you of your rights because you're a tax protester, well, they can strip you of your rights for any reason they have.
[02:19:36.132 --> 02:19:39.195]  You know, so everybody is at risk when one person is at risk.
[02:19:39.236 --> 02:19:41.618]  And you can't just be complacent and excuse it.
[02:19:41.798 --> 02:19:43.941]  There is no excuse for what they did to my father.
[02:19:45.419 --> 02:19:45.920]  Absolutely.
[02:19:45.940 --> 02:19:48.142]  Oh, but Wall Street doesn't get in trouble for the derivatives.
[02:19:48.182 --> 02:19:49.103]  Nobody goes to jail.
[02:19:49.863 --> 02:19:51.985]  They steal trillions of dollars, but Irwin Schiff dies.
[02:19:52.025 --> 02:19:52.866]  Well, you know what?
[02:19:52.886 --> 02:19:54.788]  He won in the end, though, getting the word out.
[02:19:55.108 --> 02:19:55.829]  And he's a hero.
[02:19:55.869 --> 02:19:58.251]  So you gotta feel... I mean, how proud are you of your dad, Peter?
[02:19:58.932 --> 02:20:00.093]  I've always been proud of him.
[02:20:00.873 --> 02:20:03.736]  But I wish he didn't have to die in those circumstances.
[02:20:03.776 --> 02:20:04.377]  But you're right.
[02:20:04.737 --> 02:20:07.840]  I think the government did elevate his stature to that of a martyr.
[02:20:08.240 --> 02:20:09.461]  And I think... They didn't stay there.
[02:20:09.501 --> 02:20:10.261]  Let's finish up on this side.
[02:20:10.301 --> 02:20:12.222]  Don't take a cold or flu lying down.
[02:20:12.622 --> 02:20:15.404]  Stand up and fight back with Supernatural Silver.
[02:20:15.644 --> 02:20:21.927]  Supernatural Silver is a natural immune system booster that is highly effective against viruses, bacteria and fungus.
[02:20:22.207 --> 02:20:29.291]  Supernatural Silver is perfect for daily use and can be taken orally or used topically to keep you protected from whatever comes your way.
[02:20:29.611 --> 02:20:37.875]  This new technology is hundreds of times more effective than colloidal or ionic silver and is supported by extensive research from over 300 clinical studies
[02:20:38.476 --> 02:20:47.687]  Supernatural Silver has an exceptionally long storage life and should be an essential part of your emergency preparedness.
[02:20:47.827 --> 02:20:48.968]  Don't be caught off guard.
[02:20:49.309 --> 02:20:54.015]  Give your body the support it needs to fight off deadly pathogens that are lurking everywhere.
[02:20:54.355 --> 02:20:59.497]  Stock up on Supernatural Silver and give yourself and your loved ones a fighting chance.
[02:20:59.597 --> 02:21:06.980]  Go to SupernaturalSilver.com and use the promo code SILVER2015 for 20% off at SupernaturalSilver.com.
[02:21:07.100 --> 02:21:08.801]  SupernaturalSilver.com.
[02:21:09.969 --> 02:21:10.750]  Alex Jones here.
[02:21:10.910 --> 02:21:27.462]  InfowarsStore.com is now partnering with the top-of-the-line storable food company, My Patriot Supply, to bring you the highest quality, freshest, longest-lasting, most affordable storable foods, private-labeled, from InfowarsSelect.com, at the lowest price you're gonna find anywhere.
[02:21:27.482 --> 02:21:29.144]  The globalists want us dependent.
[02:21:29.324 --> 02:21:30.805]  We need to be self-sufficient.
[02:21:30.905 --> 02:21:36.089]  And if you don't have high-quality, long-lasting, storable foods, I believe you're making a huge mistake.
[02:21:36.269 --> 02:21:38.751]  My goal is to find the best deals and bring it to you.
[02:21:38.951 --> 02:21:44.076]  Now is the time to take action and to secure your pantry for any emergency.
[02:21:44.196 --> 02:21:47.939]  You can buy all the great MyPatriotSupply products at InfoWarsTore.com.
[02:21:47.999 --> 02:21:51.462]  They're the exact same products inside InfoWarsSelect.com.
[02:21:51.543 --> 02:21:55.306]  Visit InfoWarsSelect.com or InfoWarsTore.com today.
[02:21:55.546 --> 02:21:58.228]  To check out the amazing deals for yourself.
[02:21:58.549 --> 02:22:04.213]  Secure you and your family's needs today at InfowarsStore.com with Infowars Select.
[02:22:04.394 --> 02:22:06.335]  That's InfowarsSelect.com or 888-253-3139.
[02:22:10.043 --> 02:22:13.265]  Young people are supposed to be full of energy and recover quickly from exercise.
[02:22:13.606 --> 02:22:16.808]  Their age should give them a great advantage to feeling good all the time.
[02:22:17.188 --> 02:22:22.812]  However, young people of today are dealing with the same nutrient-deficient food as everyone else in America.
[02:22:23.133 --> 02:22:25.154]  So it does not matter whether you are 15 or 85.
[02:22:25.254 --> 02:22:28.777]  If your biochemistry is off, you cannot feel your best.
[02:22:28.957 --> 02:22:31.138]  Listen to the real-world results of James.
[02:22:31.519 --> 02:22:33.240]  My name is James Ashley.
[02:22:33.380 --> 02:22:33.960]  I'm 25 years old.
[02:22:34.361 --> 02:22:37.323]  At the end of a tiring work shift, I used to not do much around the house.
[02:22:37.543 --> 02:22:47.670]  Since I started taking the new Technology Enhance One World Way after work, I have so much energy when I get home that I'm able to take long walks, do chores, and even honey to-do lists from the wife.
[02:22:47.930 --> 02:22:52.453]  It's plenty enough energy to get things done around the house and time to settle down before bedtime.
[02:22:52.633 --> 02:22:56.676]  This whey protein gives me outstanding amount of long-lasting feel-good energy.
[02:22:56.696 --> 02:23:00.018]  I'm astonished of how great this product makes me feel.
[02:23:00.538 --> 02:23:02.122]  Call 888-988-3325 or visit OneWorldWay.com.
[02:23:02.162 --> 02:23:02.884]  That's OneWorld, W-H-E-Y.com.
[02:23:10.805 --> 02:23:18.549]  Thousands of people seeking home security get ripped off every day and the home security industry wants you to believe that's your only option.
[02:23:18.809 --> 02:23:23.992]  They've got hordes of salesmen out there trying to scare you into signing one of their long-term contracts.
[02:23:24.292 --> 02:23:28.895]  You get stuck writing huge checks month after month with no way out.
[02:23:29.175 --> 02:23:32.417]  It's robbery by contract and it can cost you thousands.
[02:23:32.697 --> 02:23:34.778]  But there's a better way to protect your home.
[02:23:35.138 --> 02:23:36.699]  SimpliSafe Home Security.
[02:23:36.959 --> 02:23:38.580]  SimpliSafe has no contracts.
[02:23:38.960 --> 02:23:39.260]  None!
[02:23:39.521 --> 02:23:42.082]  You'll get award-winning 24-7 protection.
[02:23:42.342 --> 02:23:47.406]  Security professionals watching over your home, ready to instantly send police to the rescue.
[02:23:47.646 --> 02:23:52.349]  For just $14.99 per month, that's less than half what most companies charge.
[02:23:52.590 --> 02:23:54.291]  Protect your home the smart way.
[02:23:54.491 --> 02:24:01.356]  Visit SimpliSafeDefense.com today for an exclusive 10% offer and get a free keychain remote worth $25.
[02:24:02.196 --> 02:24:04.818]  Only when you go to SimpliSafeDefense.com.
[02:24:05.138 --> 02:24:06.960]  SimpliSafeDefense.com.
[02:24:18.504 --> 02:24:22.707]  Alright, coming up we'll take your phone calls from Peter Schiff, EuroPAC.com.
[02:24:23.488 --> 02:24:30.993]  Obviously we need to talk about the news, the imploding borders here and in Europe, the millions of refugees running around raping people and demanding more freebies.
[02:24:32.014 --> 02:24:34.656]  It's so over the top, I can't even believe it's this crazy.
[02:24:37.905 --> 02:24:45.812]  Isis blowing up the Russian plane, they claim, and then our media is acting like they want to team up with Russia to stop them when our own government's been funding them.
[02:24:46.372 --> 02:24:51.116]  But the economy, that's really where Peter Schiff is the expert.
[02:24:51.937 --> 02:24:53.999]  He's a smart guy on other stuff as well, so we'll pick his brain.
[02:24:54.519 --> 02:24:55.640]  But in this short segment,
[02:24:57.256 --> 02:24:58.837]  Anything else I guess we can say about your dad?
[02:24:58.857 --> 02:25:02.739]  We could talk for hours about him, and then shifting gears into the economy.
[02:25:02.759 --> 02:25:12.244]  I think when we do abolish the IRS, you can call the bill to do it, the Congressman Hanson bill, but they didn't kill him, they tried in jail.
[02:25:13.064 --> 02:25:15.426]  I mean, how far do you think it's going to go?
[02:25:37.329 --> 02:25:41.112]  Yeah, and look, Lois Lerner... Yeah, and nothing happened to Lois Lerner, right?
[02:25:41.132 --> 02:25:46.677]  They decided, oh, we're not going to press charges against her for any of the wrongdoings that she did, but make sure we keep Irwin Schiff in jail.
[02:25:46.877 --> 02:26:01.509]  You know, and I said just before the break, when they decided to make a martyr out of him, you know, had the government shown at least some compassion for my father later in life, and maybe allowed him to get out of jail, or had they not given him such a harsh
[02:26:02.169 --> 02:26:02.489]  I think?
[02:26:24.582 --> 02:26:25.002]  He's still alive!
[02:26:42.200 --> 02:26:47.842]  Yeah, and had they let him out a few years ago, he would still be alive because he would have got the medical care that he needed.
[02:26:48.082 --> 02:26:50.043]  That cancer would have been caught early enough.
[02:26:50.063 --> 02:26:52.804]  You know, my father didn't get lung cancer because he smoked.
[02:26:52.844 --> 02:26:53.464]  He never smoked.
[02:26:53.504 --> 02:26:57.886]  I mean, he was in pretty good health when he went into jail at age 77.
[02:26:58.646 --> 02:27:02.748]  And so, you know, he might have lived into his 90s.
[02:27:02.768 --> 02:27:03.168]  Who knows?
[02:27:03.228 --> 02:27:04.628]  Maybe he would have been over 100.
[02:27:04.668 --> 02:27:05.189]  You never know.
[02:27:06.289 --> 02:27:07.390]  How long my father would have lived.
[02:27:07.410 --> 02:27:13.857]  You know, some of the articles that I wrote acted as if the fact that he lived to 87 was the result of all the good care he was getting.
[02:27:13.917 --> 02:27:14.978]  I knew him well.
[02:27:15.439 --> 02:27:16.960]  He was robust for his age.
[02:27:17.060 --> 02:27:17.641]  Pretty manly.
[02:27:19.372 --> 02:27:25.074]  And so, you know, the government robbed him of the dignity of his senior years.
[02:27:25.154 --> 02:27:27.395]  And you can say, well, he deserves what he got.
[02:27:27.415 --> 02:27:28.916]  You know, he fought the IRS.
[02:27:29.196 --> 02:27:30.516]  He didn't fight it out of greed.
[02:27:30.856 --> 02:27:32.437]  My father wasn't trying to make money.
[02:27:32.497 --> 02:27:33.337]  And he didn't make money.
[02:27:33.377 --> 02:27:35.078]  I mean, what he made, he spent.
[02:27:35.118 --> 02:27:37.439]  But he lived in a small one-bedroom, two-bedroom apartment.
