[00:00:01.000 --> 00:00:16.000]  Intro
[02:09:49.610 --> 02:09:51.930]  But then again, you have Mitch McConnell, who's much worse.
[02:09:54.010 --> 02:09:56.570]  So what do you do at this point?
[02:10:01.850 --> 02:10:07.210]  Just incredible corruption happening. You almost can't even believe it.
[02:10:10.330 --> 02:10:15.050]  And Joe Biden can't even do it, can't even talk, he can't even walk.
[02:10:16.490 --> 02:10:22.250]  Doesn't do any press conferences. I think the American media is going to reach
[02:10:22.250 --> 02:10:27.130]  a boiling point on this issue because even though they're all Democrat activists,
[02:10:27.930 --> 02:10:32.650]  they're also jackals and they need their flesh to chew on.
[02:10:33.769 --> 02:10:39.530]  And Trump isn't the president. And even the stuff with Trump is it kind of comes and goes and waves.
[02:10:40.090 --> 02:10:44.650]  So they kind of get these fever pitch moments where they get to chew on Trump's flesh.
[02:10:44.650 --> 02:10:53.610]  And that kind of satisfies their lust for flesh politically. But it's only momentary.
[02:10:53.610 --> 02:10:56.889]  So then they get right back at it and it's Biden who's walking around.
[02:10:56.889 --> 02:11:03.690]  So imagine you're a starving hyena and this big fat lion keeps walking right in front of you,
[02:11:03.690 --> 02:11:07.850]  but you're not allowed to eat it. It's like eventually that drool you're salivating.
[02:11:07.850 --> 02:11:12.410]  You're like, oh, I want to eat that line. That's a fat line. Look at all that meat.
[02:11:13.530 --> 02:11:15.370]  And say, no, you're not allowed to eat that line.
[02:11:16.010 --> 02:11:19.130]  And then you got to wait until you get access to chew on Trump again.
[02:11:20.090 --> 02:11:25.370]  No, I think these jackals in the media are going to be lusting for their flesh to chew on.
[02:11:25.370 --> 02:11:30.730]  And I think eventually it's just going to reach a head where everybody in the White House press
[02:11:30.730 --> 02:11:35.130]  room is going to be screaming at Kareem Jean-Pierre for answers. Every time Joe Biden tries
[02:11:35.130 --> 02:11:41.769]  to adjourn some sort of a public speaking or statement, speaking engagement statement,
[02:11:41.769 --> 02:11:44.969]  the media is going to be screaming. Why won't you answer a question? Why won't you? Why do
[02:11:44.969 --> 02:11:48.650]  you keep lying about Hunter? And you're going to have the White House Karens shuffling everybody
[02:11:48.650 --> 02:11:53.370]  out in the room screaming at the top of their lungs. Eventually, this charade is going to,
[02:11:54.170 --> 02:11:59.370]  I think, reach a boiling point. And the jackals in the media are going to say, hey,
[02:11:59.370 --> 02:12:04.809]  you owe us some flesh to chew on. We want Biden's flesh.
[02:12:08.410 --> 02:12:15.850]  They can't help themselves. Meanwhile, getting in shape for my debates with President Biden,
[02:12:15.850 --> 02:12:21.210]  Robert Kennedy Jr. releases beefcake push up video that rattles Democrat Party elites.
[02:12:22.090 --> 02:12:29.930]  I like this phenomenon of encouraging good health. And anybody who doesn't think that
[02:12:29.930 --> 02:12:38.650]  R.F.K. Jr. is looking quite well at the, how old is he, like 60 or something? 69?
[02:12:41.130 --> 02:12:49.290]  I mean, the guy looks jacked. Oh, and they say he, I love this one, too. He's clearly using
[02:12:50.250 --> 02:12:59.769]  testosterone. He's on T. You liberal freaks want to give eight year old girls testosterone.
[02:13:00.889 --> 02:13:05.130]  And you're upset because a 69 year old man wants to take testosterone to increase his
[02:13:05.130 --> 02:13:09.610]  physical abilities. You are sick. But see, why does that actually bother them?
[02:13:10.809 --> 02:13:15.690]  They hate seeing a man. That's what they hate. They hate seeing a man.
[02:13:15.690 --> 02:13:21.130]  And when you see R.F.K. Jr. with his shirt off, you're like, damn, I mean, that's like
[02:13:21.130 --> 02:13:28.889]  he looks like a Spartan warrior. Just oozing toxic masculinity. Oh, my gosh,
[02:13:28.889 --> 02:13:33.530]  look at this man. He's got tan and a hairy chest and he can bench press. Disgusting.
[02:13:34.490 --> 02:13:37.769]  But then they see like a beautiful eight, nine year old girl and they say we need to
[02:13:37.769 --> 02:13:43.130]  jack that girl up. We need to give that girl some testosterone. We need to chop
[02:13:43.130 --> 02:13:48.330]  off that girl's memory. We need to just butcher her. So, oh, 69 year old man.
[02:13:49.210 --> 02:13:54.330]  And by the way, see, this is the beauty of health supplements. This is why we sell
[02:13:55.290 --> 02:13:59.130]  health supplements. I mean, talk about a breakthrough for health, folks.
[02:13:59.769 --> 02:14:04.570]  We have it down to such a science that we can isolate things we need
[02:14:04.570 --> 02:14:07.850]  and take them in an easily ingestible capsule or anything else.
[02:14:08.730 --> 02:14:14.250]  Sixty nine year old man, you get low on testosterone that can lower your performance.
[02:14:14.250 --> 02:14:21.530]  We've got ways that you can avoid that from happening. I'm not promoting this, but clearly
[02:14:21.530 --> 02:14:26.090]  it has positive health effects. I'm not the one to do. I'm not sitting here saying I'm a master
[02:14:26.730 --> 02:14:32.650]  of knowledge when it comes to testosterone injections or whatever, or even what R.F.K.
[02:14:32.730 --> 02:14:40.969]  Jr. is doing. I don't care. The point is the left is so triggered by the image of a strong man
[02:14:42.090 --> 02:14:46.730]  that they jump to this conclusion that, oh, he must be using testosterone as if that's some
[02:14:46.730 --> 02:14:54.170]  sort of a crime when these freaks would gladly take your prepubescent girl and shoot her up with
[02:14:54.170 --> 02:14:59.450]  as much testosterone as they possibly can. Aside from that,
[02:15:00.650 --> 02:15:07.210]  I really enjoy it when I see politicians doing health advocacy. And let's not forget
[02:15:08.730 --> 02:15:16.010]  it was J.F.K. Jr. when he was president. I believe J.F.K. Jr. started the presidential fitness
[02:15:16.010 --> 02:15:21.450]  program, if I'm not mistaken. Now, I think they've kind of tried to phase that out because
[02:15:21.450 --> 02:15:26.410]  they're phasing out gym class because they don't want Americans to be healthy and in shape,
[02:15:26.410 --> 02:15:31.850]  because really that's the core of everything else, is the individual being strong and healthy
[02:15:31.850 --> 02:15:35.610]  so that they can be independent. But see, if you're weak and unhealthy, then you're dependent
[02:15:35.610 --> 02:15:41.370]  on the health system. That's the whole gimmick. R.F.K. Jr. understands that. He's not relying on
[02:15:41.370 --> 02:15:48.969]  the health system. So the liberals are mad because R.F.K. Jr. represents strong, toxic masculinity
[02:15:49.050 --> 02:15:53.530]  in their eyes, but they'd love to shoot up every little girl with as much testosterone as they can
[02:15:53.530 --> 02:16:01.290]  find. In the short time we have, I can't get into all the incredible ingredients in Superfemale
[02:16:01.290 --> 02:16:05.850]  Vitality. Go to mfullerstore.com, read about the ingredients, look them up for yourself,
[02:16:05.850 --> 02:16:10.969]  and then understand this is cold-pressed herbs, so it has a more powerful effect on the body.
[02:16:10.969 --> 02:16:18.250]  Get yours today at mfullerstore.com for 50% off. Supermale Vitality is selling out. It's an
[02:16:18.250 --> 02:16:22.570]  incredible formula for stamina, energy, libido. Only a few hundred bottles left. But the good
[02:16:22.570 --> 02:16:27.450]  news is we have several thousand bottles left of Superfemale Vitality that's the same formula.
[02:16:27.450 --> 02:16:32.890]  It boosts men. It boosts women. It works great. But women like pink labels. Men like
[02:16:32.890 --> 02:16:37.690]  different color labels. So it works for men as well. It's the same formula. It's an incredible
[02:16:37.690 --> 02:16:42.570]  formula, and it funds our operation. And here's another important part of the overall information.
[02:16:42.570 --> 02:16:47.850]  It's 50% off for a limited time. So get your Superfemale Vitality for men and women
[02:16:47.850 --> 02:16:53.930]  at mfullerstore.com right now for 50% off, and it funds the mFull War. Superfemale Vitality,
[02:16:53.930 --> 02:17:00.330]  50% off for a limited time at mfullerstore.com. This is Adam King, host of The Adam King Show,
[02:17:00.330 --> 02:17:04.730]  joined by the one and only Greg Reiss of The Reiss Report. We wanted to hop on and send
[02:17:04.730 --> 02:17:10.490]  everybody to mfullerstore.com. Click this QR code right above Greg Reiss. Buy yourself a Faraday
[02:17:10.490 --> 02:17:17.529]  cage, Supermale Vitality, or what Greg has. Greg, what do you got there? If you really want to treat
[02:17:17.529 --> 02:17:23.610]  yourself to something nice, get yourself an Alexa Pure water filter and get clean, healthy water
[02:17:23.610 --> 02:17:27.529]  whenever you want it, wherever you want it. Even if the water pressure goes out,
[02:17:27.529 --> 02:17:36.490]  the gravity-fed water filter has got you covered. Absolutely. And we couldn't do any of this without
[02:17:36.490 --> 02:17:41.770]  listener support. I was telling Greg earlier, we're like the real NPR, the real NPR of the
[02:17:41.770 --> 02:17:46.250]  base, right? So click that QR code right there on your screen right now. Take out your phone,
[02:17:46.250 --> 02:17:50.890]  click that QR code. It'll take you directly to mfullerstore.com. Buy something, support The
[02:17:50.890 --> 02:17:55.450]  InfoWar. Keep Alex Jones, Orrin Schroer, Harrison Smith, Greg Reiss, Adam King, and the rest of us on
[02:17:55.450 --> 02:18:02.570]  air. Do it today. Do it now. Support The InfoWar. TurboForce is back, sold out for eight months,
[02:18:02.570 --> 02:18:09.210]  and it's TurboForce+. We made it even stronger. The strongest long-term energy you're going to
[02:18:09.210 --> 02:18:17.690]  find anywhere. TurboForce is back in stock at mfullerstore.com or 888-253-3139. It's not just
[02:18:18.330 --> 02:18:25.050]  wide-spectrum natural herbs that time-release over 10 hours. It should be called 10-hour energy.
[02:18:25.050 --> 02:18:30.090]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids
[02:18:30.650 --> 02:18:36.010]  that turbocharge everything and are good for your heart, your brain, your liver, you name it.
[02:18:36.970 --> 02:18:42.970]  It is the super fuel. RainForce Plus is great. RainForce Ultra is great. They're two different
[02:18:42.970 --> 02:18:49.690]  nootropics. They go good with this, but this is the King Kong. This is the boss. TurboForce,
[02:18:49.690 --> 02:18:55.850]  back in stock, discounted, mfullerstore.com. More power, more strength, more energy.
[02:19:00.090 --> 02:19:04.970]  I talk a lot about the great successes InfoWars has had. I don't think anybody can deny it,
[02:19:05.529 --> 02:19:08.730]  and it is because of listeners and viewers supporting us.
[02:19:09.529 --> 02:19:13.610]  When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers,
[02:19:14.890 --> 02:19:20.570]  they really have been the MVPs in this fight. When we look at Harrison Smith and Owen Schroer
[02:19:20.570 --> 02:19:25.930]  and the hard work they engage in every day, five, six, seven days a week, it's really just
[02:19:25.930 --> 02:19:31.210]  incredible. For myself and the whole InfoWars crew, I thank you for your past support. I only
[02:19:31.290 --> 02:19:36.010]  encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[02:19:36.650 --> 02:19:39.770]  I know you spread the word. I know you pray for us, and that's wonderful. Keep doing it.
[02:19:40.570 --> 02:19:44.890]  Most viewers and listeners never go to InfoWarsStore.com, and you never buy great
[02:19:44.890 --> 02:19:48.650]  products that enrich and empower your life while at the same time keeping us on air.
[02:19:48.650 --> 02:19:52.890]  I know that less than 1% of our listeners actually go buy products at InfoWarsStore.com.
[02:19:52.890 --> 02:19:56.490]  If just 1% more of you took action and went to InfoWarsStore.com,
[02:19:56.490 --> 02:19:58.890]  our funding problems will be over. Please take action now.
[02:19:58.890 --> 02:20:07.050]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:20:07.240 --> 02:20:28.840]  Alright, there is so much insanity incoming right now that, I'm not a doctor, so, but
[02:20:28.840 --> 02:20:34.119]  you know, if a doctor's monitoring your pulse, and he says, hey, when I get a pulse rate
[02:20:34.119 --> 02:20:39.840]  like this, that means this is about to happen, you listen to that health expert, I'm just
[02:20:39.840 --> 02:20:46.119]  telling you, based on the political pulse that I've got my finger on right now, something
[02:20:46.119 --> 02:20:52.600]  big is about to break, it's just, the dam is breaking on something, and I can't say
[02:20:52.600 --> 02:20:58.039]  exactly what, I'm not telling you I have the answer, I'm just saying, as your political
[02:20:58.039 --> 02:21:03.160]  MD here, if you will, I've got my finger on the pulse of America's politics, something
[02:21:03.160 --> 02:21:09.440]  big is coming, this is just, this pulse rate is out of control, so, there's a political
[02:21:09.440 --> 02:21:14.160]  cardiac arrest coming, there's a political heart attack coming, there's, I mean, this
[02:21:14.160 --> 02:21:23.520]  is just insane, folks, so, let me, let me just get through the rest of this political
[02:21:23.520 --> 02:21:27.000]  news, and let me just tell you, we've got a loaded transmission coming up on the InfoWars
[02:21:27.000 --> 02:21:31.880]  War Room, and I have a feeling, if not tonight, there's going to be some huge breaking news
[02:21:31.880 --> 02:21:37.880]  by the end of the week, it's just the, it's like if a doctor sees you've got a pulse
[02:21:37.880 --> 02:21:41.480]  rate and they know you've got clogged arteries, they're like, you are about to have a cardiac
[02:21:41.480 --> 02:21:48.480]  arrest, bud, we need to do bypass surgery now, now, there's no bypass surgery coming,
[02:21:48.480 --> 02:21:51.280]  it's the cardiac arrest, I don't know what it is, I don't know who's going to have it,
[02:21:51.280 --> 02:21:55.199]  I'm just telling you, with my pulse here, but let me just tell you, we're going to have
[02:21:55.199 --> 02:22:00.160]  a loaded War Room coming up with all the recent developing news, we do have Alex Jones coming
[02:22:00.160 --> 02:22:05.680]  up shortly here as well, and I've got, I guess I'll cover the gay pride stuff as much
[02:22:05.680 --> 02:22:10.920]  as I can now, it's just totally insane, ladies and gentlemen, though, you know, I'm going
[02:22:10.920 --> 02:22:18.520]  to have to, I'm going to have to pull something here, because I've just been lazy, and I've
[02:22:18.520 --> 02:22:22.960]  got plenty of supplements in my house, because the last time I made a purchase from InfoWarsStore.com,
[02:22:22.960 --> 02:22:28.680]  I just made a huge purchase, so I haven't needed to go back, but I've got to tell you,
[02:22:28.680 --> 02:22:35.240]  I am really interested in this Nerve Renew product from InfoWarsMD, 25% off at InfoWarsStore.com,
[02:22:35.240 --> 02:22:43.680]  in fact, we got all these new specials I should be telling you about right now, and I'm kind
[02:22:43.680 --> 02:22:48.660]  of letting myself down, but I've got to tell you, this Nerve Renew, because I had a heavy
[02:22:48.660 --> 02:22:58.560]  lifting session yesterday, and it sucks, because I like lifting heavy weights, I like pushing
[02:22:58.560 --> 02:23:04.480]  the limits, but I've really got some sciatica, some sciatic nerve pain that just really reached
[02:23:04.480 --> 02:23:09.680]  a head last night, I'm just not finding any solution to it, stretching, all the other
[02:23:09.680 --> 02:23:13.920]  supplements I've taken, nothing, and so I'm curious about Nerve Renew, and I just haven't
[02:23:13.920 --> 02:23:16.920]  made the purchase or tried it yet, because I just have plenty of supplements at home
[02:23:16.920 --> 02:23:23.619]  right now, but I'm really excited about this, I'm curious if this can help me, because anybody
[02:23:23.619 --> 02:23:27.800]  that's suffered with sciatica pain, you know, and I'm just curious, you know, is there a
[02:23:27.840 --> 02:23:33.160]  solution or is this something you got to live with, you get used to it, but I'm really curious
[02:23:33.160 --> 02:23:41.240]  to try, so I'm going to go ahead and try Nerve Renew from InfoWarsStore.com, 30% off, I'm
[02:23:41.240 --> 02:23:48.800]  sorry, oh my goodness, I said 25% off, I apologize, that is false information, it is 30% off,
[02:23:48.800 --> 02:23:57.440]  all InfoWars MD products are 30% off, so that's the new good night sleep formula as well,
[02:23:57.440 --> 02:24:04.440]  with the melatonin, the magnesium, the vitamin B6, the L-tryptophan, all of it, good for
[02:24:04.440 --> 02:24:09.600]  your sleep, and so much more in there, I mean, I could tell you about these great supplements
[02:24:09.600 --> 02:24:15.080]  forever, but let me just tell you, look at these huge sales, Brain Force Plus, Brain
[02:24:15.080 --> 02:24:21.039]  Force Ultra, 50% off, Prebiotic Fiber, 50% off, Immune Support, 50% off, I mean, it just
[02:24:21.039 --> 02:24:26.480]  goes on and on, Organic Greens Fiber Caps, very underappreciated, underrated product,
[02:24:26.480 --> 02:24:34.360]  50% off, Ultimate Fish Oil, 40% off, Ultimate Bone Broth, 40% off, Down and Out Liquid Sleep
[02:24:34.360 --> 02:24:39.600]  Support Back in Stock, 40% off, Super Female Vitality, 60% off, I mean, it's just huge,
[02:24:39.600 --> 02:24:48.280]  so it's the July 4th sale, the July 4th super sale comes early to InfoWarsStore.com, I was
[02:24:48.280 --> 02:24:56.280]  also talking to another individual, as I was working out, actually it was yesterday, it
[02:24:56.320 --> 02:25:01.960]  was an older gentleman, saw me doing this workout, and was asking me about it, and said,
[02:25:01.960 --> 02:25:05.280]  oh, well, you know, I've kind of had these joint problems, I can't really do the heavy
[02:25:05.280 --> 02:25:11.600]  weights like that anymore, and I asked, I said, have you ever tried CBD oils, and see
[02:25:11.600 --> 02:25:15.640]  if that gives you any relief, he said, no, you know, I've heard about that, but not ever
[02:25:15.640 --> 02:25:19.560]  tried it, I said, you know, you should give it a try, a lot of people have some good stories
[02:25:19.560 --> 02:25:26.160]  about that, so that's part of the InfoWars MD products, 30% off, so huge sales, the July
[02:25:26.160 --> 02:25:32.240]  4th sale comes early at InfoWarsStore.com, and of course, your support there keeps us
[02:25:32.240 --> 02:25:42.240]  on the air, all right, moving along here, Democrat, Rhode Island State Senator arrested
[02:25:42.240 --> 02:25:47.600]  for keying SUV with Biden sucks bumper sticker, yeah, that's your average liberal Democrat
[02:25:47.600 --> 02:25:57.440]  a criminal, sadly, oh, they don't want you to cook your pizza how you see fit, these
[02:25:57.440 --> 02:26:02.520]  crooks, New York City to crack down on wood fired pizza joints to reduce carbon emissions
[02:26:02.520 --> 02:26:07.920]  by 75%, yes, burning wood to reduce carbon emissions, I mean, eventually, they're just
[02:26:07.920 --> 02:26:19.160]  going to kill you, you know, here's my biggest issue with this carbon, reducing carbon emissions
[02:26:19.160 --> 02:26:24.520]  narrative, I'd love to actually sit down with somebody who really pushes for this or believes
[02:26:24.520 --> 02:26:32.360]  in this, and ask them the real questions, especially liberals in Hollywood, and liberals
[02:26:32.360 --> 02:26:38.720]  in the entertainment and music industry, like, I find it funny, and these are musicians
[02:26:38.720 --> 02:26:45.039]  I like, quite frankly, but I find it funny when I hear a musician or a band talking about
[02:26:45.039 --> 02:26:50.039]  stopping man-made climate change, well, then, cancel every tour you're ever going to have
[02:26:50.039 --> 02:26:57.800]  in the future, no more worldwide tours, no more live concerts, no more performances, because
[02:26:58.039 --> 02:27:03.560]  that's causing climate change, the world doesn't need you to fly around on jumbo jets and play
[02:27:03.560 --> 02:27:08.640]  rock concerts, you're killing the planet, so you're bad, no more concerts, now, if you
[02:27:08.640 --> 02:27:13.920]  presented it to them like that, do you think they'd still believe it?
[02:27:13.920 --> 02:27:23.280]  By the way, everybody knows a wood fired pizza is superior, everybody knows it, so they want
[02:27:23.280 --> 02:27:28.800]  to take away the most elite form of pizza, these liberals will stop at nothing, folks,
[02:27:28.800 --> 02:27:35.600]  they're taking away your wood fired pizzas, soon they'll be taking the pizza out of the
[02:27:35.600 --> 02:27:43.119]  oven and putting you in it, Disney's Star Wars hires transgender YouTuber for major
[02:27:43.119 --> 02:27:48.039]  role in upcoming series, now, I don't really care about the whole trans thing or the Star
[02:27:48.039 --> 02:27:51.600]  Wars thing, I will say, though, I think there's a major phenomenon happening here, and this
[02:27:51.600 --> 02:27:57.920]  is why the censorship issue is so important, for example, I believe it's Logan Paul, I
[02:27:57.920 --> 02:28:03.320]  think it's Logan Paul who had the podcast on YouTube, he's now doing WWE wrestling,
[02:28:03.320 --> 02:28:10.600]  so here's what it is, the future is now for the entertainment industry, sure, they're
[02:28:10.600 --> 02:28:14.680]  going to have their people that they bring up from a young age, that they sexualize from
[02:28:14.680 --> 02:28:20.560]  a young age, and they groom from a young age, sure, that's still going to go on, but now,
[02:28:20.560 --> 02:28:25.920]  they'd rather have a proven entity who can make it on their own via YouTube or somewhere
[02:28:25.920 --> 02:28:30.320]  else on the internet to hire, because that gives them a lot less of an effort to make
[02:28:30.320 --> 02:28:34.280]  somebody popular, but so what does that mean?
[02:28:34.280 --> 02:28:39.360]  Now future generations realize, oh, if I want to be rich and famous, I better be on YouTube,
[02:28:39.360 --> 02:28:44.960]  I better be on Facebook, I better be here, because if I'm not, I won't make it, so now,
[02:28:44.960 --> 02:28:49.440]  it's all about, see, you know what you can and can't say on Facebook or YouTube, so you
[02:28:49.440 --> 02:28:53.840]  better not say it, or you'll never get the next big opportunity, so you see what they're
[02:28:53.840 --> 02:28:54.840]  doing there?
[02:28:54.840 --> 02:28:59.520]  They're teaching people to censor yourself.
[02:28:59.520 --> 02:29:05.400]  Two of our best-selling nootropics, or brain boosters, are now back in stock at infowarestore.com,
[02:29:05.400 --> 02:29:09.880]  and for a limited time, they're 50% off when you get them together, or 40% off when you
[02:29:09.880 --> 02:29:15.279]  get them individually, Brain Force Plus and Brain Force Ultra, two separate formulas, they
[02:29:15.279 --> 02:29:20.119]  both give you good, clean energy without the crash, one is a four-to-six-hour good
[02:29:20.119 --> 02:29:25.640]  base of clean energy, again, with no hangover or letdown, and the other is a very special
[02:29:25.640 --> 02:29:29.640]  proprietary formula, that's Brain Force Ultra, that hits really, really quick, and I love
[02:29:29.640 --> 02:29:32.640]  it, it wears off in two to three hours, so if I've got to work at night, but don't want
[02:29:32.640 --> 02:29:35.960]  to stay up all night, I can take it and stay nine o'clock at night, got to stay up until
[02:29:35.960 --> 02:29:40.200]  midnight working, doing a radio interview or something, and boom, or writing an article
[02:29:40.200 --> 02:29:44.000]  or writing a book, and then I get two, three hours of energy, and then you go right to bed
[02:29:44.000 --> 02:29:49.960]  after it, Brain Force Ultra, Brain Force Plus, both, 50% off by themselves, or 40% off individually,
[02:29:49.960 --> 02:29:53.000]  a lot of people love these products, they've got five-star reviews, but if you haven't
[02:29:53.000 --> 02:29:58.119]  tried them, you really should, 50% off, infowarestore.com.
[02:29:58.119 --> 02:30:03.520]  Iodine is naturally acquired through the soil, which is at the foundation of our entire food
[02:30:03.520 --> 02:30:09.440]  supply, modern farming techniques have stripped the soil of this essential trace element,
[02:30:09.560 --> 02:30:14.119]  which has caused an iodine deficiency in about half the population, and there are two
[02:30:14.119 --> 02:30:16.560]  things we need to do about it.
[02:30:16.560 --> 02:30:19.920]  We need to practice more regenerative farming.
[02:30:19.920 --> 02:30:25.119]  There are plenty of proven technologies in permaculture and biodynamics that will naturally
[02:30:25.119 --> 02:30:31.039]  keep the soil rich with iodine, and we need to ensure that we get the sufficient amount
[02:30:31.039 --> 02:30:37.400]  of iodine every day, derived from ancient sea salts found thousands of feet below the
[02:30:37.400 --> 02:30:38.840]  Earth's surface.
[02:30:38.840 --> 02:30:47.640]  Our InfoWars Life Survival Shield X3 is hands-down the best, pure nascent iodine, stabilized
[02:30:47.640 --> 02:30:50.800]  in an activated triiodine form.
[02:30:50.800 --> 02:30:57.480]  For a healthy thyroid and a healthy metabolism, get yours now at infowarestore.com.
[02:30:57.480 --> 02:31:01.840]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[02:31:01.840 --> 02:31:07.080]  Two new incredible products are now available exclusively at infowarestore.com.
[02:31:07.080 --> 02:31:12.200]  They are both clones of national best-selling products from a major pharmaceutical slash
[02:31:12.200 --> 02:31:17.000]  supplement maker that are Lister's and Patriot's that are allowing us to private label it at
[02:31:17.000 --> 02:31:19.440]  a lower price you'll find in stores.
[02:31:19.440 --> 02:31:23.560]  It's Joint Relief Max and Nerve Renew.
[02:31:23.560 --> 02:31:29.680]  Both of these have known documented natural compounds to lower pain and to also make your
[02:31:29.680 --> 02:31:34.840]  nerves healthier, which is one of the major reasons nerves get irritated and are more
[02:31:34.840 --> 02:31:36.480]  inductive to pain.
[02:31:36.480 --> 02:31:38.760]  There's major research behind this all.
[02:31:38.760 --> 02:31:45.880]  You need to get Joint Relief Max from InfoWars MD and Nerve Renew from InfoWars MD exclusively
[02:31:45.880 --> 02:31:49.000]  at infowarestore.com right now.
[02:31:49.000 --> 02:31:54.119]  Introducing them both, 25% off, you'll find them exclusively at infowarestore.com and
[02:31:54.119 --> 02:31:57.240]  they fund their operation.
[02:31:57.240 --> 02:32:01.160]  I want to thank all of you over the years who have supported InfoWars financially with word
[02:32:01.160 --> 02:32:02.920]  of mouth and prayer.
[02:32:02.920 --> 02:32:06.320]  All the success that we've had together against the globalists and the fact that we're not
[02:32:06.320 --> 02:32:10.480]  caught flat-footed during their major takeover is because of you.
[02:32:10.480 --> 02:32:12.720]  Humanity has a real fighting chance.
[02:32:12.720 --> 02:32:17.240]  I just want to thank you all for buying products at infowarestore.com like books and films
[02:32:17.240 --> 02:32:20.600]  and supplements and water filtration, air filtration and so much more.
[02:32:20.600 --> 02:32:23.720]  But for those of you that want to actually give us a straight donation so we get almost
[02:32:23.720 --> 02:32:30.000]  100% of the money to fund our operation during this critical time, go to infowarestore.com
[02:32:30.000 --> 02:32:34.600]  and right at the top, you'll see a link to make a straight donation, a one-time donation
[02:32:34.600 --> 02:32:39.680]  of $5, $10, $50 or a recurring donation you can cancel anytime.
[02:32:39.680 --> 02:32:41.240]  I want to thank all of you that have donated.
[02:32:41.240 --> 02:32:44.960]  I want to encourage those of you out there that want to support Freedom to take action
[02:32:44.960 --> 02:32:49.400]  now and be part of the global awakening, the new renaissance that's countering the great
[02:32:49.400 --> 02:32:54.840]  reset by going to infowarestore.com and clicking on the donate button and giving today.
[02:32:54.840 --> 02:32:55.840]  Thank you so much for your support.
[02:32:57.030 --> 02:33:07.030]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[02:33:07.580 --> 02:33:25.580]  Live from the Infowars.com studios, you're listening to The Alex Jones Show, and now
[02:33:25.580 --> 02:33:32.580]  your host, Owen Troyer.
[02:33:32.580 --> 02:33:45.180]  Alright, I'm going to put off some of this political news, and unfortunately we're going
[02:33:45.180 --> 02:33:52.380]  to cover some of the gay pride madness from over the weekend.
[02:33:52.380 --> 02:33:58.420]  One more weekend of this absolute insanity ahead, but always ramping it up.
[02:33:58.420 --> 02:34:02.940]  It's like, oh, they see L.A. pride, and then New York City pride is like, oh, we'll do
[02:34:02.940 --> 02:34:03.940]  it even bigger.
[02:34:03.940 --> 02:34:09.780]  And then Seattle pride says, oh yeah, well we'll just gyrate naked in front of children.
[02:34:09.780 --> 02:34:12.820]  That's real pride.
[02:34:12.820 --> 02:34:26.500]  Renewed cyclists perform in front of children at Seattle pride parade.
[02:34:26.500 --> 02:34:30.820]  Fully naked men expose their genitalia to children.
[02:34:30.820 --> 02:34:34.539]  Riding bikes, I mean, they're literally riding around naked folks, and they're gyrating in
[02:34:34.539 --> 02:34:39.460]  front of children, and flopping around in front of children.
[02:34:39.460 --> 02:34:42.460]  Look, I've got all the footage of this.
[02:34:42.460 --> 02:34:44.740]  I just can't really even bear to show it.
[02:34:44.740 --> 02:34:51.500]  I mean, folks, you're talking about grown men riding around completely naked.
[02:34:51.500 --> 02:34:58.539]  Some of them, I mean, they literally jump off their bike, stand right in front of a
[02:34:58.539 --> 02:35:05.460]  child, and do a meat spin.
[02:35:05.460 --> 02:35:08.340]  Gay pride.
[02:35:08.340 --> 02:35:09.380]  We're coming for your children.
[02:35:09.420 --> 02:35:13.580]  New York City drag marchers chant ominous message at pride event.
[02:35:13.580 --> 02:35:14.580]  Yeah.
[02:35:14.580 --> 02:35:15.580]  Don't believe me?
[02:35:15.580 --> 02:35:16.580]  Here it is in clip 4.
[02:35:16.580 --> 02:35:46.560]  So, this is not about gay pride, this is not about gay rights.
[02:35:46.560 --> 02:35:52.700]  This is all about sexual degeneracy and access to your children, that's all it is.
[02:35:52.700 --> 02:36:02.260]  The message is clear, the optics are clear, couldn't be more obvious.
[02:36:02.260 --> 02:36:07.340]  Look at some of the other degeneracy, here they are in Washington Square Park with a
[02:36:07.340 --> 02:36:21.620]  sign that says thank God for abortion, guys, show me clip three.
[02:36:21.620 --> 02:36:24.780]  Where do they find these orcs?
[02:36:24.780 --> 02:36:35.260]  You know, oh man.
[02:36:35.260 --> 02:36:41.380]  There's a video going around right now from an event in Russia, I don't know what it is,
[02:36:41.380 --> 02:36:46.860]  it's like a church event or a concert of some sort, and it shows thousands of Russians all
[02:36:46.860 --> 02:36:53.220]  singing and dancing together, nobody fat, everybody looks healthy, everybody's smiling,
[02:36:53.220 --> 02:36:57.420]  I mean clear skin, clear eyes, healthy everything.
[02:36:57.650 --> 02:37:07.130]  And, it's the compare and contrast between that and what we get here in the West with
[02:37:07.130 --> 02:37:14.850]  big fat orc looking freaks telling you where they want to put their penis.
[02:37:14.850 --> 02:37:17.529]  Tell me who's winning the culture wars.
[02:37:17.529 --> 02:37:19.250]  Tell me who's got the culture problems.
[02:37:19.250 --> 02:37:21.609]  Tell me who's the degenerative society.
